,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,NTRS,NTRS_6m,NTRS_12m,NTRS_6m_ret,NTRS_12m_ret
243,243,243,243,2020-01-23,91.79338073730467,95.25978088378906,92.82535552978516,-0.03638891580816439,-0.011117380446222458
244,244,244,244,2020-01-24,89.63238525390625,94.39539337158205,93.33695220947266,-0.05045805677112325,-0.039690249872873284
245,245,245,245,2020-01-27,86.84516143798828,95.19805145263672,94.19251251220705,-0.08774223723270425,-0.07800355758921462
246,246,246,246,2020-01-28,87.98300170898438,96.47697448730467,95.37444305419922,-0.08804145054774715,-0.0774991822601202
247,247,247,247,2020-01-29,87.8859634399414,95.76254272460938,94.36893463134766,-0.08225115019469731,-0.06869814962659038
248,248,248,248,2020-01-30,89.12962341308594,92.66659545898438,95.85955047607422,-0.03816879241521243,-0.07020611957353184
249,249,249,249,2020-01-31,86.2718276977539,91.79338073730467,95.25978088378906,-0.06015197387001581,-0.09435202456532932
250,250,250,250,2020-02-03,86.1395492553711,89.63238525390625,94.39539337158205,-0.038968459766420604,-0.0874602437823665
251,251,251,251,2020-02-04,88.57395935058594,86.84516143798828,95.19805145263672,0.01990666934083718,-0.06958222359568378
252,252,252,252,2020-02-05,91.22006225585938,87.98300170898438,96.47697448730467,0.03679188575063641,-0.054488775786983745
253,253,253,253,2020-02-06,90.5408935546875,87.8859634399414,95.76254272460938,0.030208807081695044,-0.054527052241481466
254,254,254,254,2020-02-07,89.31485748291016,89.12962341308594,92.66659545898438,0.002078254824052328,-0.036169862068125114
255,255,255,255,2020-02-10,89.13844299316406,86.2718276977539,91.79338073730467,0.03322771027238591,-0.028922975957694996
256,256,256,256,2020-02-11,90.75257873535156,86.1395492553711,89.63238525390625,0.053552979088671515,0.012497642211261928
257,257,257,257,2020-02-12,90.34683227539062,88.57395935058594,86.84516143798828,0.020015735299665716,0.040320851264727064
258,258,258,258,2020-02-13,89.270751953125,91.22006225585938,87.98300170898438,-0.02136931563658484,0.014636352694580967
259,259,259,259,2020-02-14,89.26194763183594,90.5408935546875,87.8859634399414,-0.014125616311474465,0.015656472752157313
260,260,260,260,2020-02-18,88.93560028076172,89.31485748291016,89.12962341308594,-0.004246294657313965,-0.0021768647156175103
261,261,261,261,2020-02-19,90.91134643554688,89.13844299316406,86.2718276977539,0.01988932477223959,0.05377791176567093
262,262,262,262,2020-02-20,90.58499145507812,90.75257873535156,86.1395492553711,-0.0018466393198826037,0.05160744673190676
263,263,263,263,2020-02-21,89.91465759277344,90.34683227539062,88.57395935058594,-0.004783506756494305,0.01513648313812932
264,264,264,264,2020-02-24,85.14282989501953,89.270751953125,91.22006225585938,-0.04624047594303893,-0.06662166425401095
265,265,265,265,2020-02-25,80.37984466552734,89.26194763183594,90.5408935546875,-0.09950604038960864,-0.1122260725538653
266,266,266,266,2020-02-26,78.82746887207031,88.93560028076172,89.31485748291016,-0.11365675136594278,-0.11742042596716384
267,267,267,267,2020-02-27,77.33683776855469,90.91134643554688,89.13844299316406,-0.14931589069155482,-0.1323963581629357
268,268,268,268,2020-02-28,77.40738677978516,90.58499145507812,90.75257873535156,-0.1454722737577102,-0.14705027825691908
269,269,269,269,2020-03-02,78.05128479003906,89.91465759277344,90.34683227539062,-0.13194036567946454,-0.13609273480527684
270,270,270,270,2020-03-03,73.59700775146484,85.14282989501953,89.270751953125,-0.13560533702944333,-0.17557535764782461
271,271,271,271,2020-03-04,75.01708221435547,80.37984466552734,89.26194763183594,-0.06671775086761034,-0.1595849720446827
272,272,272,272,2020-03-05,71.3478012084961,78.82746887207031,88.93560028076172,-0.09488656391737027,-0.1977588166801879
273,273,273,273,2020-03-06,68.48119354248047,77.33683776855469,90.91134643554688,-0.11450745183784772,-0.246725560367414
274,274,274,274,2020-03-09,62.47453308105469,77.40738677978516,90.58499145507812,-0.19291251545815213,-0.31032136695584556
275,275,275,275,2020-03-10,65.5881118774414,78.05128479003906,89.91465759277344,-0.15967927941383753,-0.270551502576007
276,276,276,276,2020-03-11,63.03903579711914,73.59700775146484,85.14282989501953,-0.14345653820600557,-0.2596084030229463
277,277,277,277,2020-03-12,56.15347290039063,75.01708221435547,80.37984466552734,-0.2514575181698422,-0.3013985889864095
278,278,278,278,2020-03-13,67.74224853515625,71.3478012084961,78.82746887207031,-0.050534881415665756,-0.14062636407753182
279,279,279,279,2020-03-16,55.42304992675781,68.48119354248047,77.33683776855469,-0.19068218499466405,-0.2833551057178998
280,280,280,280,2020-03-17,61.06153869628906,62.47453308105469,77.40738677978516,-0.022617125972472674,-0.21116651476684123
281,281,281,281,2020-03-18,58.950462341308594,65.5881118774414,78.05128479003906,-0.10120202192336303,-0.24472143540125457
282,282,282,282,2020-03-19,60.046085357666016,63.03903579711914,73.59700775146484,-0.047477731878473595,-0.1841232790273205
283,283,283,283,2020-03-20,57.507423400878906,56.15347290039063,75.01708221435547,0.02411160753832653,-0.23340895562218855
284,284,284,284,2020-03-23,56.215816497802734,67.74224853515625,71.3478012084961,-0.1701513056711077,-0.21208761103196327
285,285,285,285,2020-03-24,62.22845458984375,55.42304992675781,68.48119354248047,0.1227901508863074,-0.09130592837518225
286,286,286,286,2020-03-25,64.90072631835938,61.06153869628906,62.47453308105469,0.06287407268208312,0.038834915887357324
287,287,287,287,2020-03-26,67.11871337890625,58.950462341308594,65.5881118774414,0.13856127184050737,0.0233365690466123
288,288,288,288,2020-03-27,65.89837646484375,60.046085357666016,63.03903579711914,0.09746332458341644,0.04535825511238678
289,289,289,289,2020-03-30,67.51065826416016,57.507423400878906,56.15347290039063,0.1739468449759891,0.2022525905729069
290,290,290,290,2020-03-31,67.21670532226562,56.215816497802734,67.74224853515625,0.19569027917424053,-0.007757983005507785
291,291,291,291,2020-04-01,65.02542877197266,62.22845458984375,55.42304992675781,0.04494686876870313,0.17325605245298648
292,292,292,292,2020-04-02,68.51720428466797,64.90072631835938,61.06153869628906,0.05572322794306772,0.12210084690892353
293,293,293,293,2020-04-03,68.61518859863281,67.11871337890625,58.950462341308594,0.022295946158539914,0.16394657265566215
294,294,294,294,2020-04-06,72.48109436035156,65.89837646484375,60.046085357666016,0.09989195862844413,0.20709108559893785
295,295,295,295,2020-04-07,73.57672119140625,67.51065826416016,57.507423400878906,0.08985341104971023,0.2794299733881269
296,296,296,296,2020-04-08,74.27149963378906,67.21670532226562,56.215816497802734,0.10495596708734434,0.32118510876190975
297,297,297,297,2020-04-09,75.61656188964844,65.02542877197266,62.22845458984375,0.16287679016798395,0.21514446064983517
298,298,298,298,2020-04-13,74.42295837402344,68.51720428466797,64.90072631835938,0.08619373996666413,0.14671996132915965
299,299,299,299,2020-04-14,74.2804183959961,68.61518859863281,67.11871337890625,0.08256524412549915,0.10670206052162778
300,300,300,300,2020-04-15,70.27200317382812,72.48109436035156,65.89837646484375,-0.030478170977118246,0.066369263457009
301,301,301,301,2020-04-16,69.44359588623047,73.57672119140625,67.51065826416016,-0.056174361105649995,0.028631591985179394
302,302,302,302,2020-04-17,71.26073455810547,74.27149963378906,67.21670532226562,-0.040537286718711596,0.06016405023797344
303,303,303,303,2020-04-20,70.66392517089844,75.61656188964844,65.02542877197266,-0.06549671917083011,0.08671217561207523
304,304,304,304,2020-04-21,66.29920959472656,74.42295837402344,68.51720428466797,-0.10915648822329516,-0.03237135421822401
305,305,305,305,2020-04-22,67.84913635253906,74.2804183959961,68.61518859863281,-0.08658112302452636,-0.011164470458207232
306,306,306,306,2020-04-23,67.3503189086914,70.27200317382812,72.48109436035156,-0.041576789235814204,-0.07078777572192374
307,307,307,307,2020-04-24,68.93586730957031,69.44359588623047,73.57672119140625,-0.007311380843410986,-0.06307502980138213
308,308,308,308,2020-04-27,71.18058013916016,71.26073455810547,74.27149963378906,-0.0011248048373674324,-0.04161649501988407
309,309,309,309,2020-04-28,71.37654113769531,70.66392517089844,75.61656188964844,0.010084579438142338,-0.05607264660010369
310,310,310,310,2020-04-29,73.07791137695312,66.29920959472656,74.42295837402344,0.10224408139498764,-0.018073011695001195
311,311,311,311,2020-04-30,70.51250457763672,67.84913635253906,74.2804183959961,0.039254268635918965,-0.05072553305061178
312,312,312,312,2020-05-01,67.22560119628906,67.3503189086914,70.27200317382812,-0.0018517761225663731,-0.043351574452820674
313,313,313,313,2020-05-04,66.77131652832031,68.93586730957031,69.44359588623047,-0.03139948572097673,-0.03848129296599434
314,314,314,314,2020-05-05,65.0877914428711,71.18058013916016,71.26073455810547,-0.08559622139040568,-0.08662474718389279
315,315,315,315,2020-05-06,64.19702911376953,71.37654113769531,70.66392517089844,-0.10058643791768362,-0.09151623040312185
316,316,316,316,2020-05-07,65.86275482177734,73.07791137695312,66.29920959472656,-0.09873238601413081,-0.006583106731093413
317,317,317,317,2020-05-08,67.68880462646484,70.51250457763672,67.84913635253906,-0.04004537873226277,-0.0023630621507272354
318,318,318,318,2020-05-11,66.60208129882812,67.22560119628906,67.3503189086914,-0.00927503639038274,-0.011109637222025404
319,319,319,319,2020-05-12,64.89180755615234,66.77131652832031,68.93586730957031,-0.028148448613721677,-0.058664087524384234
320,320,320,320,2020-05-13,62.57585525512695,65.0877914428711,71.18058013916016,-0.03859304689956977,-0.1208858493034295
321,321,321,321,2020-05-14,64.36626434326172,64.19702911376953,71.37654113769531,0.0026361847554077222,-0.0982154175965152
322,322,322,322,2020-05-15,63.35969543457031,65.86275482177734,73.07791137695312,-0.03800417085468466,-0.13298431440184377
323,323,323,323,2020-05-18,67.6442642211914,67.68880462646484,70.51250457763672,-0.000658017312009429,-0.0406770454918004
324,324,324,324,2020-05-19,65.35502624511719,66.60208129882812,67.22560119628906,-0.01872396521837949,-0.027825336149989388
325,325,325,325,2020-05-20,66.59317779541016,64.89180755615234,66.77131652832031,0.026218567540834403,-0.0026678930740358098
326,326,326,326,2020-05-21,65.86275482177734,62.57585525512695,65.0877914428711,0.052526642316743866,0.011906432246767018
327,327,327,327,2020-05-22,65.80929565429688,64.36626434326172,64.19702911376953,0.022419062621679364,0.025114348168201017
328,328,328,328,2020-05-26,70.49469757080078,63.35969543457031,65.86275482177734,0.11261105482425449,0.07032719420190259
329,329,329,329,2020-05-27,73.84395599365234,67.6442642211914,67.68880462646484,0.09165140376408609,0.09093307824172991
330,330,330,330,2020-05-28,71.1894760131836,65.35502624511719,66.60208129882812,0.08927316081526793,0.06887764803884866
331,331,331,331,2020-05-29,70.37889862060547,66.59317779541016,64.89180755615234,0.05684847833551254,0.08455753154518031
332,332,332,332,2020-06-01,71.85755157470703,65.86275482177734,62.57585525512695,0.09101952642508548,0.1483271188501991
333,333,333,333,2020-06-02,72.02680206298828,65.80929565429688,64.36626434326172,0.09447763187365843,0.11901479444066143
334,334,334,334,2020-06-03,75.8392333984375,70.49469757080078,63.35969543457031,0.07581472099045428,0.19696335151665045
335,335,335,335,2020-06-04,78.36902618408203,73.84395599365234,67.6442642211914,0.06127881597809659,0.1585465092475764
336,336,336,336,2020-06-05,80.79187774658203,71.1894760131836,65.35502624511719,0.13488513009451242,0.23619991282029607
337,337,337,337,2020-06-08,81.20161437988281,70.37889862060547,66.59317779541016,0.15377785062565152,0.2193683657709382
338,338,338,338,2020-06-09,81.9409408569336,71.85755157470703,65.86275482177734,0.14032469881392107,0.24411651287079228
339,339,339,339,2020-06-10,78.05723571777344,72.02680206298828,65.80929565429688,0.08372485633211202,0.18611261436099058
340,340,340,340,2020-06-11,73.67533874511719,75.8392333984375,70.49469757080078,-0.028532654621544418,0.04511887111966062
341,341,341,341,2020-06-12,75.07611083984375,78.36902618408203,73.84395599365234,-0.0420180714827757,0.016685926825173336
342,342,342,342,2020-06-15,74.99528503417969,80.79187774658203,71.1894760131836,-0.0717472210583393,0.05346027578979928
343,343,343,343,2020-06-16,76.2613754272461,81.20161437988281,70.37889862060547,-0.06083917161455632,0.0835829619663635
344,344,344,344,2020-06-17,75.26467895507812,81.9409408569336,71.85755157470703,-0.08147651017959412,0.04741502188296609
345,345,345,345,2020-06-18,74.1871566772461,78.05723571777344,72.02680206298828,-0.049580016572968844,0.02999375999462761
346,346,346,346,2020-06-19,74.22306823730469,73.67533874511719,75.8392333984375,0.007434366797856029,-0.02131041004386136
347,347,347,347,2020-06-22,73.40595245361328,75.07611083984375,78.36902618408203,-0.022246202787373215,-0.0633295317312087
348,348,348,348,2020-06-23,72.82229614257812,74.99528503417969,80.79187774658203,-0.028975006770241674,-0.09864335161266957
349,349,349,349,2020-06-24,69.3023910522461,76.2613754272461,81.20161437988281,-0.09125175537436936,-0.1465392457835749
350,350,350,350,2020-06-25,70.4338150024414,75.26467895507812,81.9409408569336,-0.06418500709369968,-0.1404319468894466
351,351,351,351,2020-06-26,68.42243194580078,74.1871566772461,78.05723571777344,-0.07770515800362798,-0.12343255155497179
352,352,352,352,2020-06-29,68.5122299194336,74.22306823730469,73.67533874511719,-0.07694155541525849,-0.07007920036235704
353,353,353,353,2020-06-30,71.24195098876953,73.40595245361328,75.07611083984375,-0.02947991807900352,-0.05107030463063611
354,354,354,354,2020-07-01,69.08690643310547,72.82229614257812,74.99528503417969,-0.05129458843427803,-0.07878333415735972
355,355,355,355,2020-07-02,69.74240112304688,69.3023910522461,76.2613754272461,0.006349132607402552,-0.08548199226249686
356,356,356,356,2020-07-06,70.66725158691406,70.4338150024414,75.26467895507812,0.003314268643045404,-0.06108346480701854
357,357,357,357,2020-07-07,69.90402221679688,68.42243194580078,74.1871566772461,0.021653575134097824,-0.057734177346668636
358,358,358,358,2020-07-08,71.97826385498047,68.5122299194336,74.22306823730469,0.050590003268361494,-0.030244025686827825
359,359,359,359,2020-07-09,68.61100769042969,71.24195098876953,73.40595245361328,-0.03692969187150108,-0.06532092565945002
360,360,360,360,2020-07-10,71.98719787597656,69.08690643310547,72.82229614257812,0.0419803345179357,-0.011467617897773064
361,361,361,361,2020-07-13,73.24432373046875,69.74240112304688,69.3023910522461,0.0502122460803065,0.05688018289658858
362,362,362,362,2020-07-14,73.316162109375,70.66725158691406,70.4338150024414,0.03748427260119236,0.04092277419352741
363,363,363,363,2020-07-15,72.32843780517578,69.90402221679688,68.42243194580078,0.0346820613677985,0.05708662712352952
364,364,364,364,2020-07-16,71.78070068359375,71.97826385498047,68.5122299194336,-0.002744761554471009,0.04770638421787887
365,365,365,365,2020-07-17,69.77830505371094,68.61100769042969,71.24195098876953,0.017013266567196483,-0.020544719996358873
366,366,366,366,2020-07-20,69.80524444580078,71.98719787597656,69.08690643310547,-0.03031029814405295,0.010397599918457123
367,367,367,367,2020-07-21,71.68191528320312,73.24432373046875,69.74240112304688,-0.021331461165716048,0.027809684337285034
368,368,368,368,2020-07-22,67.90164947509766,73.316162109375,70.66725158691406,-0.07385155576201374,-0.03913555500902677
369,369,369,369,2020-07-23,69.57178497314453,72.32843780517578,69.90402221679688,-0.03811298730737944,-0.004752762904285501
370,370,370,370,2020-07-24,68.26979064941406,71.78070068359375,71.97826385498047,-0.04891161552818535,-0.05152212636078746
371,371,371,371,2020-07-27,68.79058074951172,69.77830505371094,68.61100769042969,-0.014155177650688522,0.0026172631058307694
372,372,372,372,2020-07-28,69.23057556152344,69.80524444580078,71.98719787597656,-0.008232460022735588,-0.03829322984904038
373,373,373,373,2020-07-29,71.17009735107422,71.68191528320312,73.24432373046875,-0.0071401263499558665,-0.02831927818771951
374,374,374,374,2020-07-30,69.97586822509766,67.90164947509766,73.316162109375,0.030547398568877115,-0.045560130101930385
375,375,375,375,2020-07-31,70.35298156738281,69.57178497314453,72.32843780517578,0.011228640957535285,-0.027312303400137905
376,376,376,376,2020-08-03,71.18806457519531,68.26979064941406,71.78070068359375,0.04274619708104077,-0.00825620400406446
377,377,377,377,2020-08-04,71.18806457519531,68.79058074951172,69.77830505371094,0.03485192012571603,0.020203407354180136
378,378,378,378,2020-08-05,72.18476867675781,69.23057556152344,69.80524444580078,0.04267179770315588,0.034088043811730806
379,379,379,379,2020-08-06,71.88845825195312,71.17009735107422,71.68191528320312,0.010093577606551607,0.0028813818371618005
380,380,380,380,2020-08-07,74.75283813476562,69.97586822509766,67.90164947509766,0.0682659612639811,0.10089870736027673
381,381,381,381,2020-08-10,75.12100219726562,70.35298156738281,69.57178497314453,0.06777282957533348,0.07976246730284631
382,382,382,382,2020-08-11,75.66873168945312,71.18806457519531,68.26979064941406,0.06294126889100804,0.10837796585659465
383,383,383,383,2020-08-12,75.4891586303711,71.18806457519531,68.79058074951172,0.0604187525091735,0.0973763821714344
384,384,384,384,2020-08-13,74.21408081054688,72.18476867675781,69.23057556152344,0.028112746926935328,0.07198416607983749
385,385,385,385,2020-08-14,74.9054946899414,71.88845825195312,71.17009735107422,0.041968300772486034,0.052485488679899994
386,386,386,386,2020-08-17,74.1512451171875,74.75283813476562,69.97586822509766,-0.008047761564498268,0.05966881152025927
387,387,387,387,2020-08-18,73.82797241210938,75.12100219726562,70.35298156738281,-0.017212626926365937,0.04939365421774311
388,388,388,388,2020-08-19,74.52837371826172,75.66873168945312,71.18806457519531,-0.015070398904946214,0.046922319956290925
389,389,389,389,2020-08-20,73.11860656738281,75.4891586303711,71.18806457519531,-0.03140254979652868,0.027118899828331378
390,390,390,390,2020-08-21,73.38798522949219,74.21408081054688,72.18476867675781,-0.011131251267041065,0.016668565610043817
391,391,391,391,2020-08-24,75.65978240966797,74.9054946899414,71.88845825195312,0.01006985833080476,0.05246077394645443
392,392,392,392,2020-08-25,75.4262924194336,74.1512451171875,74.75283813476562,0.017195224439333856,0.009009079808499854
393,393,393,393,2020-08-26,74.29491424560547,73.82797241210938,75.12100219726562,0.006324727853686873,-0.010996764253635383
394,394,394,394,2020-08-27,75.67772674560547,74.52837371826172,75.66873168945312,0.015421683984258472,0.00011887414988343004
395,395,395,395,2020-08-28,75.34549713134766,73.11860656738281,75.4891586303711,0.03045586709742132,-0.0019030745822307127
396,396,396,396,2020-08-31,73.53166961669922,73.38798522949219,74.21408081054688,0.001957873441513769,-0.009195171406753744
397,397,397,397,2020-09-01,73.70227813720703,75.65978240966797,74.9054946899414,-0.02587245442845476,-0.0160631280484147
398,398,398,398,2020-09-02,75.3544692993164,75.4262924194336,74.1512451171875,-0.0009522292268827615,0.016226621417177123
399,399,399,399,2020-09-03,75.12100219726562,74.29491424560547,73.82797241210938,0.011119037689837796,0.017514090430907903
400,400,400,400,2020-09-04,75.83036041259766,75.67772674560547,74.52837371826172,0.0020168902206230133,0.017469678048494863
401,401,401,401,2020-09-08,73.28024291992188,75.34549713134766,73.11860656738281,-0.027410453047054473,0.002210604935285687
402,402,402,402,2020-09-09,72.81332397460938,73.53166961669922,73.38798522949219,-0.009769200751654217,-0.007830454168836876
403,403,403,403,2020-09-10,71.2373046875,73.70227813720703,75.65978240966797,-0.033445010276590637,-0.058452160200805126
404,404,404,404,2020-09-11,72.32421112060547,75.3544692993164,75.4262924194336,-0.04021338358411641,-0.041127320451838534
405,405,405,405,2020-09-14,72.91294860839844,75.12100219726562,74.29491424560547,-0.02939329247856548,-0.018601079915625207
406,406,406,406,2020-09-15,71.33695220947266,75.83036041259766,75.67772674560547,-0.0592560575826897,-0.05735868032511793
407,407,407,407,2020-09-16,75.3765869140625,73.28024291992188,75.34549713134766,0.028607219498868686,0.00041262960493382295
408,408,408,408,2020-09-17,75.08675384521484,72.81332397460938,73.53166961669922,0.031222717855845072,0.02114849610544489
409,409,409,409,2020-09-18,74.03608703613281,71.2373046875,73.70227813720703,0.039288156127051055,0.004529153065042868
410,410,410,410,2020-09-21,72.00718688964844,72.32421112060547,75.3544692993164,-0.004383376272551032,-0.04442048946522581
411,411,411,411,2020-09-22,70.45836639404297,72.91294860839844,75.12100219726562,-0.033664558369989384,-0.06206833863822403
412,412,412,412,2020-09-23,68.82801818847656,71.33695220947266,75.83036041259766,-0.03517018800619487,-0.0923421989031955
413,413,413,413,2020-09-24,68.13059997558594,75.3765869140625,73.28024291992188,-0.09613047280500742,-0.07027327884220158
414,414,414,414,2020-09-25,69.25371551513672,75.08675384521484,72.81332397460938,-0.07768398594114823,-0.04888677326026103
415,415,415,415,2020-09-28,71.20108032226562,74.03608703613281,71.2373046875,-0.03829222784942132,-0.0005085027485708382
416,416,416,416,2020-09-29,70.15946960449219,72.00718688964844,72.32421112060547,-0.02566017872615811,-0.029931076780131516
417,417,417,417,2020-09-30,70.62139892578125,70.45836639404297,72.91294860839844,0.002313884639710606,-0.03142856963479379
418,418,418,418,2020-10-01,69.7881088256836,68.82801818847656,71.33695220947266,0.013949125116140104,-0.02171165624291127
419,419,419,419,2020-10-02,71.01993560791016,68.13059997558594,75.3765869140625,0.042408780098217136,-0.05779846878871553
420,420,420,420,2020-10-05,73.21184539794922,69.25371551513672,75.08675384521484,0.057154043698166346,-0.02496989617011003
421,421,421,421,2020-10-06,72.63217163085938,71.20108032226562,74.03608703613281,0.02009929206293548,-0.018962582457771826
422,422,422,422,2020-10-07,74.48895263671875,70.15946960449219,72.00718688964844,0.06170917563420919,0.03446552843223327
423,423,423,423,2020-10-08,76.30950927734375,70.62139892578125,70.45836639404297,0.08054372241394359,0.08304397593577306
424,424,424,424,2020-10-09,77.18810272216797,69.7881088256836,68.82801818847656,0.10603516875586982,0.12146339170769682
425,425,425,425,2020-10-12,78.17536163330078,71.01993560791016,68.13059997558594,0.10075235867425447,0.1474339233958648
426,426,426,426,2020-10-13,76.01966857910156,73.21184539794922,69.25371551513672,0.038352033962403054,0.09769805148556987
427,427,427,427,2020-10-14,76.43631744384766,72.63217163085938,71.20108032226562,0.05237549322251023,0.0735274956206653
428,428,428,428,2020-10-15,78.81843566894531,74.48895263671875,70.15946960449219,0.058122484999102664,0.12341835126841816
429,429,429,429,2020-10-16,79.14452362060547,76.30950927734375,70.62139892578125,0.03715152108969777,0.1206875653055457
430,430,430,430,2020-10-19,77.36019134521484,77.18810272216797,69.7881088256836,0.0022294708248795647,0.10850104189590182
431,431,431,431,2020-10-20,77.67720794677734,78.17536163330078,71.01993560791016,-0.006372259444863748,0.09373807906023646
432,432,432,432,2020-10-21,77.6862564086914,76.01966857910156,73.21184539794922,0.021923113593368182,0.06111594355286565
433,433,433,433,2020-10-22,77.67720794677734,76.43631744384766,72.63217163085938,0.016234305163135065,0.06946007812568933
434,434,434,434,2020-10-23,76.4544448852539,78.81843566894531,74.48895263671875,-0.02999286605510265,0.026386359036632223
435,435,435,435,2020-10-26,74.47991180419922,79.14452362060547,76.30950927734375,-0.05893789744400968,-0.023976008894185608
436,436,436,436,2020-10-27,73.09410095214844,77.36019134521484,77.18810272216797,-0.055145809736034,-0.053039284885075366
437,437,437,437,2020-10-28,70.4674301147461,77.67720794677734,78.17536163330078,-0.09281715991866268,-0.09859796433958934
438,438,438,438,2020-10-29,70.91122436523438,77.6862564086914,76.01966857910156,-0.08721017534703923,-0.06719898033430183
439,439,439,439,2020-10-30,70.89314270019531,77.67720794677734,76.43631744384766,-0.08733662583792046,-0.07252017011055667
440,440,440,440,2020-11-02,71.59961700439453,76.4544448852539,78.81843566894531,-0.06349961585811925,-0.09158794644023893
441,441,441,441,2020-11-03,74.76067352294922,74.47991180419922,79.14452362060547,0.003769630118361178,-0.05539044139896632
442,442,442,442,2020-11-04,71.45468139648438,73.09410095214844,77.36019134521484,-0.022428890078794783,-0.07633784050995318
443,443,443,443,2020-11-05,73.89115905761719,70.4674301147461,77.67720794677734,0.048585977057713725,-0.048740795263319314
444,444,444,444,2020-11-06,73.96363067626953,70.91122436523438,77.6862564086914,0.04304546055097669,-0.04791871695860728
445,445,445,445,2020-11-09,82.24219512939453,70.89314270019531,77.67720794677734,0.16008674459804917,0.058768682645558235
446,446,446,446,2020-11-10,83.1932373046875,71.59961700439453,76.4544448852539,0.16192293737522911,0.08814127719516462
447,447,447,447,2020-11-11,80.80204010009766,74.76067352294922,74.47991180419922,0.08080941880885972,0.08488367054621015
448,448,448,448,2020-11-12,79.31661224365234,71.45468139648438,73.09410095214844,0.1100268127086601,0.08513014334190272
449,449,449,449,2020-11-13,82.24219512939453,73.89115905761719,70.4674301147461,0.11301806844396034,0.1670951387821995
450,450,450,450,2020-11-16,84.36163330078125,73.96363067626953,70.91122436523438,0.14058264216399285,0.18967954729239178
451,451,451,451,2020-11-17,84.95038604736328,82.24219512939453,70.89314270019531,0.032929458092745056,0.19828777243823947
452,452,452,452,2020-11-18,83.95405578613281,83.1932373046875,71.59961700439453,0.009145196245445852,0.1725489506596105
453,453,453,453,2020-11-19,84.5609130859375,80.80204010009766,74.76067352294922,0.046519530709662194,0.13108816575843063
454,454,454,454,2020-11-20,82.77656555175781,79.31661224365234,71.45468139648438,0.043622051046215304,0.15844845899530502
455,455,455,455,2020-11-23,84.74207305908203,82.24219512939453,73.89115905761719,0.03039653703010181,0.14684996337658962
456,456,456,456,2020-11-24,88.41034698486328,84.36163330078125,73.96363067626953,0.047992357730282764,0.19532189234767827
457,457,457,457,2020-11-25,87.7491455078125,84.95038604736328,82.24219512939453,0.03294581214603065,0.06696015797916988
458,458,458,458,2020-11-27,87.07889556884766,83.95405578613281,83.1932373046875,0.037220831721044734,0.04670641977699819
459,459,459,459,2020-11-30,84.34353637695312,84.5609130859375,80.80204010009766,-0.002570652338669266,0.043829292830580346
460,460,460,460,2020-12-01,84.47937774658203,82.77656555175781,79.31661224365234,0.020571186826536136,0.06509059523457972
461,461,461,461,2020-12-02,85.05001068115234,84.74207305908203,82.24219512939453,0.0036338221494254253,0.03414081478905295
462,462,462,462,2020-12-03,84.22577667236328,88.41034698486328,84.36163330078125,-0.04733122824658109,-0.001610407754121912
463,463,463,463,2020-12-04,85.87423706054688,87.7491455078125,84.95038604736328,-0.021366686096090826,0.010875183223634899
464,464,464,464,2020-12-07,85.52101135253906,87.07889556884766,83.95405578613281,-0.017890491216403626,0.018664441541668575
465,465,465,465,2020-12-08,85.71121978759766,84.34353637695312,84.5609130859375,0.01621562800653753,0.013603290925810141
466,466,466,466,2020-12-09,84.43409729003906,84.47937774658203,82.77656555175781,-0.0005359942006060159,0.020024166589091452
467,467,467,467,2020-12-10,83.70401000976562,85.05001068115234,84.74207305908203,-0.015825990621362696,-0.012249677307193951
468,468,468,468,2020-12-11,82.22560119628906,84.22577667236328,88.41034698486328,-0.023747783102729514,-0.06995499960692508
469,469,469,469,2020-12-14,80.83843994140625,85.87423706054688,87.7491455078125,-0.05864153547693307,-0.07875524629229547
470,470,470,470,2020-12-15,82.800537109375,85.52101135253906,87.07889556884766,-0.0318105948484354,-0.0491319788971144
471,471,471,471,2020-12-16,82.85529327392578,85.71121978759766,84.34353637695312,-0.03332033449937122,-0.01764501664212892
472,472,472,472,2020-12-17,84.05079650878906,84.43409729003906,84.47937774658203,-0.004539644451143077,-0.005073205428650418
473,473,473,473,2020-12-18,83.8682861328125,83.70401000976562,85.05001068115234,0.0019625836686643083,-0.013894466783432424
474,474,474,474,2020-12-21,83.09256744384766,82.22560119628906,84.22577667236328,0.010543750789841821,-0.013454423019734096
475,475,475,475,2020-12-22,82.6819076538086,80.83843994140625,85.87423706054688,0.022804345478939725,-0.03717447183242495
476,476,476,476,2020-12-23,83.9504165649414,82.800537109375,85.52101135253906,0.013887342953433635,-0.018365016535214607
477,477,477,477,2020-12-24,83.58538055419922,82.85529327392578,85.71121978759766,0.008811594907518039,-0.024802344881644567
478,478,478,478,2020-12-28,84.3976058959961,84.05079650878906,84.43409729003906,0.004126187991219776,-0.00043218788634191707
479,479,479,479,2020-12-29,83.8774185180664,83.8682861328125,83.70401000976562,0.00010888961340449477,0.002071686987045851
480,480,480,480,2020-12-30,83.88652038574219,83.09256744384766,82.22560119628906,0.009555041639928596,0.020199538407608353
481,481,481,481,2020-12-31,84.99990844726562,82.6819076538086,80.83843994140625,0.028035163426109566,0.051478832457376944
