,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,SPGI,SPGI_6m,SPGI_12m,SPGI_6m_ret,SPGI_12m_ret
246,246,246,246,2020-01-28,287.1282653808594,286.655029296875,279.6912536621094,0.0016508905674712526,0.026590076097747994
247,247,247,247,2020-01-29,287.15728759765625,286.0851745605469,279.07305908203125,0.003747530918916775,0.028968143833793425
248,248,248,248,2020-01-30,289.6201171875,287.2634582519531,284.1921081542969,0.00820382428690225,0.0190997880569439
249,249,249,249,2020-01-31,283.6994934082031,287.0414123535156,280.2611083984375,-0.011642636920963345,0.012268505713883826
250,250,250,250,2020-02-03,285.5732421875,284.761962890625,284.3273010253906,0.002848973537896926,0.004382066574739829
251,251,251,251,2020-02-04,287.7464294433594,283.1199951171875,288.0072631835937,0.016340895754314078,-0.000905649869211933
252,252,252,252,2020-02-05,284.7040405273437,287.1282653808594,286.655029296875,-0.00844300316550195,-0.006806051072317909
253,253,253,253,2020-02-06,285.42840576171875,287.15728759765625,286.0851745605469,-0.006020678947071922,-0.002295710708662191
254,254,254,254,2020-02-07,285.3897399902344,289.6201171875,287.2634582519531,-0.0146066414113315,-0.006522647443989671
255,255,255,255,2020-02-10,286.4328308105469,283.6994934082031,287.0414123535156,0.009634622076715837,-0.002120187250957417
256,256,256,256,2020-02-11,284.07623291015625,285.5732421875,284.761962890625,-0.005242120255653515,-0.00240808137964732
257,257,257,257,2020-02-12,293.4545593261719,287.7464294433594,283.1199951171875,0.01983736129707947,0.036502417304389745
258,258,258,258,2020-02-13,291.0592956542969,284.7040405273437,287.1282653808594,0.02232232150685909,0.013690850910213381
259,259,259,259,2020-02-14,297.1441955566406,285.42840576171875,287.15728759765625,0.04104633441670291,0.034778528668153896
260,260,260,260,2020-02-18,296.26519775390625,285.3897399902344,289.6201171875,0.038107388738095604,0.022944126364344397
261,261,261,261,2020-02-19,300.5343322753906,286.4328308105469,283.6994934082031,0.049231442586170626,0.059340391006495574
262,262,262,262,2020-02-20,293.0489501953125,284.07623291015625,285.5732421875,0.03158559656060356,0.02617790080943272
263,263,263,263,2020-02-21,283.2359619140625,293.4545593261719,287.7464294433594,-0.034821736747158494,-0.015675146822924257
264,264,264,264,2020-02-24,280.9661560058594,291.0592956542969,284.7040405273437,-0.03467726267167748,-0.013129018171153528
265,265,265,265,2020-02-25,273.6087341308594,297.1441955566406,285.42840576171875,-0.07920552303467421,-0.04141028500410249
266,266,266,266,2020-02-26,273.7442626953125,296.26519775390625,285.3897399902344,-0.07601613429229326,-0.04080552193404141
267,267,267,267,2020-02-27,258.62286376953125,300.5343322753906,286.4328308105469,-0.1394565079754494,-0.09709071045494
268,268,268,268,2020-02-28,257.4224548339844,293.0489501953125,284.07623291015625,-0.12157182387987953,-0.09382614590148264
269,269,269,269,2020-03-02,280.075439453125,283.2359619140625,293.4545593261719,-0.011158619970356831,-0.04559179419044612
270,270,270,270,2020-03-03,271.1982116699219,280.9661560058594,291.0592956542969,-0.03476555495080269,-0.06823724334152459
271,271,271,271,2020-03-04,286.61004638671875,273.6087341308594,297.1441955566406,0.04751789922627703,-0.03545130387012352
272,272,272,272,2020-03-05,269.5331115722656,273.7442626953125,296.26519775390625,-0.015383522860291099,-0.09023026121294786
273,273,273,273,2020-03-06,262.40802001953125,258.62286376953125,300.5343322753906,0.014635814462920393,-0.12686175308890446
274,274,274,274,2020-03-09,234.7693328857422,257.4224548339844,293.0489501953125,-0.0879997899283943,-0.19887331884563264
275,275,275,275,2020-03-10,250.89756774902344,280.075439453125,283.2359619140625,-0.10417861616525259,-0.11417474654878379
276,276,276,276,2020-03-11,232.6879730224609,271.1982116699219,280.9661560058594,-0.14200034141203033,-0.17182917569044032
277,277,277,277,2020-03-12,214.3912353515625,286.61004638671875,273.6087341308594,-0.2519758534134301,-0.21643131739710764
278,278,278,278,2020-03-13,240.1809539794922,269.5331115722656,273.7442626953125,-0.10890000646508213,-0.12260826358643184
279,279,279,279,2020-03-16,215.06887817382807,262.40802001953125,258.62286376953125,-0.18040280111171791,-0.16840732857445972
280,280,280,280,2020-03-17,220.39337158203125,234.7693328857422,257.4224548339844,-0.061234408800349804,-0.14384558361792388
281,281,281,281,2020-03-18,186.9170837402344,250.89756774902344,280.075439453125,-0.2550063939750491,-0.3326187969026899
282,282,282,282,2020-03-19,201.1478729248047,232.6879730224609,271.1982116699219,-0.13554675683479234,-0.2582994124989887
283,283,283,283,2020-03-20,202.1256256103516,214.3912353515625,286.61004638671875,-0.057211339451902266,-0.29477131678201385
284,284,284,284,2020-03-23,185.9199676513672,240.1809539794922,269.5331115722656,-0.22591710720225577,-0.3102147392324396
285,285,285,285,2020-03-24,211.6806182861328,215.06887817382807,262.40802001953125,-0.015754301210223032,-0.19331498225405896
286,286,286,286,2020-03-25,219.9383544921875,220.39337158203125,234.7693328857422,-0.002064567943117046,-0.06317255414604195
287,287,287,287,2020-03-26,237.13145446777344,186.9170837402344,250.89756774902344,0.26864516459781607,-0.054867464060155635
288,288,288,288,2020-03-27,232.097412109375,201.1478729248047,232.6879730224609,0.1538646108186299,-0.0025379950042750954
289,289,289,289,2020-03-30,239.10633850097656,202.1256256103516,214.3912353515625,0.18295905221792452,0.11528038032378429
290,290,290,290,2020-03-31,237.228271484375,185.9199676513672,240.1809539794922,0.2759698405779629,-0.012293574682734065
291,291,291,291,2020-04-01,226.8504333496093,211.6806182861328,215.06887817382807,0.07166369404198902,0.0547803814099912
292,292,292,292,2020-04-02,233.6366577148437,219.9383544921875,220.39337158203125,0.06228246662244974,0.06008931229532566
293,293,293,293,2020-04-03,231.177734375,237.13145446777344,186.9170837402344,-0.025107255830468356,0.23679296589217214
294,294,294,294,2020-04-06,247.6641540527344,232.097412109375,201.1478729248047,0.06706986433792572,0.2312541537305688
295,295,295,295,2020-04-07,247.88682556152344,239.10633850097656,202.1256256103516,0.036722100784087,0.2263997937569191
296,296,296,296,2020-04-08,253.1629333496093,237.228271484375,185.9199676513672,0.06717016384905805,0.361676943836041
297,297,297,297,2020-04-09,274.4993896484375,226.8504333496093,211.6806182861328,0.21004569220017433,0.2967620364628345
298,298,298,298,2020-04-13,259.8716735839844,233.6366577148437,219.9383544921875,0.11228980985150372,0.18156596280807102
299,299,299,299,2020-04-14,268.48760986328125,231.177734375,237.13145446777344,0.16139043662293107,0.13223110981157982
300,300,300,300,2020-04-15,264.52813720703125,247.6641540527344,232.097412109375,0.06809214364831351,0.13972893882321014
301,301,301,301,2020-04-16,265.78668212890625,247.88682556152344,239.10633850097656,0.07220979383166215,0.11158358994243356
302,302,302,302,2020-04-17,273.57000732421875,253.1629333496093,237.228271484375,0.08060845916344306,0.1531931064221297
303,303,303,303,2020-04-20,270.2592163085937,274.4993896484375,226.8504333496093,-0.015446931759208526,0.19135419896723405
304,304,304,304,2020-04-21,258.7003173828125,259.8716735839844,233.6366577148437,-0.0045074408650134234,0.10727622930884118
305,305,305,305,2020-04-22,267.2001037597656,268.48760986328125,231.177734375,-0.004795402306166929,0.1558211022447893
306,306,306,306,2020-04-23,270.6366882324219,264.52813720703125,247.6641540527344,0.023092254343475727,0.09275679909170864
307,307,307,307,2020-04-24,274.8769226074219,265.78668212890625,247.88682556152344,0.034201263982470254,0.10888072403508886
308,308,308,308,2020-04-27,281.8955078125,273.57000732421875,253.1629333496093,0.030432796963792752,0.11349439699852115
309,309,309,309,2020-04-28,286.3873596191406,270.2592163085937,274.4993896484375,0.059676571000380374,0.04330781932130545
310,310,310,310,2020-04-29,285.0223999023437,258.7003173828125,259.8716735839844,0.10174739167629632,0.0967813304601326
311,311,311,311,2020-04-30,283.53155517578125,267.2001037597656,268.48760986328125,0.06112067767271112,0.056032177127878
312,312,312,312,2020-05-01,276.92926025390625,270.6366882324219,264.52813720703125,0.023250994026649874,0.0468801662379279
313,313,313,313,2020-05-04,276.6485290527344,274.8769226074219,265.78668212890625,0.0064450897823922215,0.0408667839819008
314,314,314,314,2020-05-05,285.9808349609375,281.8955078125,273.57000732421875,0.014492345692698416,0.04536618527048608
315,315,315,315,2020-05-06,280.1239013671875,286.3873596191406,270.2592163085937,-0.021870582068575728,0.03650082758816953
316,316,316,316,2020-05-07,286.14532470703125,285.0223999023437,258.7003173828125,0.0039397773826628235,0.1060880311314305
317,317,317,317,2020-05-08,288.1492919921875,283.53155517578125,267.2001037597656,0.016286500504479662,0.07840262012494148
318,318,318,318,2020-05-11,291.08258056640625,276.92926025390625,270.6366882324219,0.051108071063069804,0.07554737854472093
319,319,319,319,2020-05-12,289.65948486328125,276.6485290527344,274.8769226074219,0.04703063433988741,0.053778840783123005
320,320,320,320,2020-05-13,285.0030517578125,285.9808349609375,281.8955078125,-0.0034190515013307055,0.011023744115069123
321,321,321,321,2020-05-14,290.5404968261719,280.1239013671875,286.3873596191406,0.037185671797888675,0.014501817442482023
322,322,322,322,2020-05-15,293.4640808105469,286.14532470703125,285.0223999023437,0.025577059876861208,0.029617605181541995
323,323,323,323,2020-05-18,301.6830749511719,288.1492919921875,283.53155517578125,0.04696795492855599,0.0640193990546738
324,324,324,324,2020-05-19,301.160400390625,291.08258056640625,276.92926025390625,0.0346218581840545,0.08749938563553061
325,325,325,325,2020-05-20,303.9774169921875,289.65948486328125,276.6485290527344,0.04943022023140142,0.09878558918433189
326,326,326,326,2020-05-21,300.8407897949219,285.0030517578125,285.9808349609375,0.05557041561284004,0.0519613659985787
327,327,327,327,2020-05-22,301.9057312011719,290.5404968261719,280.1239013671875,0.039117556757672034,0.0777578411826867
328,328,328,328,2020-05-26,303.0214233398437,293.4640808105469,286.14532470703125,0.03256733329305406,0.05897736980358137
329,329,329,329,2020-05-27,306.019287109375,301.6830749511719,288.1492919921875,0.01437340215026972,0.06201644638318937
330,330,330,330,2020-05-28,309.2886962890625,301.160400390625,291.08258056640625,0.026989922605676453,0.06254622206258342
331,331,331,331,2020-05-29,315.32305908203125,303.9774169921875,289.65948486328125,0.03732396374081737,0.08859911571983625
332,332,332,332,2020-06-01,317.5350952148437,300.8407897949219,285.0030517578125,0.05549216059199291,0.1141462986321844
333,333,333,333,2020-06-02,317.6029968261719,301.9057312011719,290.5404968261719,0.05199393056417434,0.0931453628517449
334,334,334,334,2020-06-03,323.43365478515625,303.0214233398437,293.4640808105469,0.06736233768666544,0.10212348268256033
335,335,335,335,2020-06-04,317.6224060058594,306.019287109375,301.6830749511719,0.03791629934860041,0.052834687717457474
336,336,336,336,2020-06-05,323.42401123046875,309.2886962890625,301.160400390625,0.04570265616236857,0.07392608992074123
337,337,337,337,2020-06-08,322.0754699707031,315.32305908203125,303.9774169921875,0.021414262909694948,0.05953749182289014
338,338,338,338,2020-06-09,317.8358459472656,317.5350952148437,300.8407897949219,0.000947141707969168,0.05649186123972405
339,339,339,339,2020-06-10,321.2994079589844,317.6029968261719,301.9057312011719,0.011638464276946259,0.06423752434460983
340,340,340,340,2020-06-11,297.8698425292969,323.43365478515625,303.0214233398437,-0.07903881330110918,-0.017000714846386433
341,341,341,341,2020-06-12,307.4550476074219,317.6224060058594,306.019287109375,-0.032010834897617246,0.004691732052606534
342,342,342,342,2020-06-15,310.11334228515625,323.42401123046875,309.2886962890625,-0.041155475422718246,0.002666266197207001
343,343,343,343,2020-06-16,315.2358093261719,322.0754699707031,315.32305908203125,-0.021236204809864656,-0.00027669957317222327
344,344,344,344,2020-06-17,316.5843200683594,317.8358459472656,317.5350952148437,-0.003937648615989997,-0.0029942364192563353
345,345,345,345,2020-06-18,317.0597229003906,321.2994079589844,317.6029968261719,-0.013195433771651888,-0.0017105440792757332
346,346,346,346,2020-06-19,314.0716247558594,297.8698425292969,323.43365478515625,0.054392153596311,-0.028945750977942275
347,347,347,347,2020-06-22,316.6231384277344,307.4550476074219,317.6224060058594,0.029819288678645695,-0.0031460865456278686
348,348,348,348,2020-06-23,318.75750732421875,310.11334228515625,323.42401123046875,0.027874211974775243,-0.014428439893798384
349,349,349,349,2020-06-24,308.48345947265625,315.2358093261719,322.0754699707031,-0.02141999624962987,-0.042201321632110766
350,350,350,350,2020-06-25,318.0396728515625,316.5843200683594,317.8358459472656,0.004597046318935982,0.0006412961498707404
351,351,351,351,2020-06-26,312.0052185058594,317.0597229003906,321.2994079589844,-0.01594180537437484,-0.02892688010900868
352,352,352,352,2020-06-29,311.7044677734375,314.0716247558594,297.8698425292969,-0.007536997282903135,0.04644520279954123
353,353,353,353,2020-06-30,319.65008544921875,316.6231384277344,307.4550476074219,0.009560094175414369,0.03966445806207175
354,354,354,354,2020-07-01,324.53973388671875,318.75750732421875,310.11334228515625,0.018139891389659768,0.046519738542229794
355,355,355,355,2020-07-02,323.3075866699219,308.48345947265625,315.2358093261719,0.0480548526738096,0.025605521660130304
356,356,356,356,2020-07-06,330.84576416015625,318.0396728515625,316.5843200683594,0.040265703941189335,0.045047853566207774
357,357,357,357,2020-07-07,331.0106811523437,312.0052185058594,317.0597229003906,0.060913925534637814,0.0440010422148005
358,358,358,358,2020-07-08,343.7489929199219,311.7044677734375,314.0716247558594,0.10280418941500691,0.09449235723581184
359,359,359,359,2020-07-09,342.1966552734375,319.65008544921875,316.6231384277344,0.07053515969668211,0.08076957664147466
360,360,360,360,2020-07-10,341.3138732910156,324.53973388671875,318.75750732421875,0.05168593442598901,0.07076340305250928
361,361,361,361,2020-07-13,335.7644958496094,323.3075866699219,308.48345947265625,0.03852959130342115,0.08843597781089874
362,362,362,362,2020-07-14,341.14898681640625,330.84576416015625,318.0396728515625,0.031142072144718203,0.07266173354300198
363,363,363,363,2020-07-15,344.2146301269531,331.0106811523437,312.0052185058594,0.03988979729790798,0.1032335669747424
364,364,364,364,2020-07-16,339.0824890136719,343.7489929199219,311.7044677734375,-0.013575323862365707,0.08783326538692449
365,365,365,365,2020-07-17,344.1079406738281,342.1966552734375,319.65008544921875,0.005585342144456051,0.07651446484125812
366,366,366,366,2020-07-20,347.4065246582031,341.3138732910156,324.53973388671875,0.01785058224689484,0.07045914069636261
367,367,367,367,2020-07-21,344.2437438964844,335.7644958496094,323.3075866699219,0.02525355763246906,0.06475615819042657
368,368,368,368,2020-07-22,345.8154296875,341.14898681640625,330.84576416015625,0.01367860685925204,0.04524665916562021
369,369,369,369,2020-07-23,337.8697204589844,344.2146301269531,331.0106811523437,-0.018433004040614542,0.020721504462521745
370,370,370,370,2020-07-24,339.5287170410156,339.0824890136719,343.7489929199219,0.0013159866457326252,-0.012277202161547485
371,371,371,371,2020-07-27,340.8385009765625,344.1079406738281,342.1966552734375,-0.00950120386894715,-0.003968929198883475
372,372,372,372,2020-07-28,337.2294616699219,347.4065246582031,341.3138732910156,-0.029294392206058784,-0.011966731916611129
373,373,373,373,2020-07-29,349.1236877441406,344.2437438964844,335.7644958496094,0.014175838876315794,0.03978738687283623
374,374,374,374,2020-07-30,341.8571472167969,345.8154296875,341.14898681640625,-0.011446228626293742,0.0020758097715580792
375,375,375,375,2020-07-31,339.8004150390625,337.8697204589844,344.2146301269531,0.005714316682345233,-0.012824019380764162
376,376,376,376,2020-08-03,340.2175598144531,339.5287170410156,339.0824890136719,0.0020288203585274722,0.0033474769047583397
377,377,377,377,2020-08-04,335.4540405273437,340.8385009765625,344.1079406738281,-0.015797688447142466,-0.02514879525749525
378,378,378,378,2020-08-05,337.0257263183594,337.2294616699219,347.4065246582031,-0.0006041445802321688,-0.02988083873800851
379,379,379,379,2020-08-06,342.0512084960937,349.1236877441406,344.2437438964844,-0.02025780402855415,-0.006369136518135199
380,380,380,380,2020-08-07,336.9093322753906,341.8571472167969,345.8154296875,-0.014473340638592735,-0.025753904098950953
381,381,381,381,2020-08-10,333.8047790527344,339.8004150390625,337.8697204589844,-0.017644581115767277,-0.01203109115764478
382,382,382,382,2020-08-11,333.4555358886719,340.2175598144531,339.5287170410156,-0.019875587637125824,-0.017887091275434308
383,383,383,383,2020-08-12,338.77203369140625,335.4540405273437,340.8385009765625,0.009891051420476416,-0.00606289277542138
384,384,384,384,2020-08-13,345.50494384765625,337.0257263183594,337.2294616699219,0.025158962260605877,0.024539618029679744
385,385,385,385,2020-08-14,341.7601928710937,342.0512084960937,349.1236877441406,-0.0008507954884284796,-0.021091364268709722
386,386,386,386,2020-08-17,346.4848937988281,336.9093322753906,341.8571472167969,0.02842177584920802,0.013537077167195877
387,387,387,387,2020-08-18,349.3758544921875,333.8047790527344,339.8004150390625,0.04664725137740833,0.02817959905088463
388,388,388,388,2020-08-19,347.4258728027344,333.4555358886719,340.2175598144531,0.04189565147518404,0.021187363145548588
389,389,389,389,2020-08-20,350.4431457519531,338.77203369140625,335.4540405273437,0.034451226488129594,0.04468303676129848
390,390,390,390,2020-08-21,351.2095642089844,345.50494384765625,337.0257263183594,0.01651096594392998,0.04208532697360545
391,391,391,391,2020-08-24,349.2595520019531,341.7601928710937,342.0512084960937,0.021943337133146112,0.021073872352483702
392,392,392,392,2020-08-25,348.4527282714844,346.4848937988281,336.9093322753906,0.005679423570479791,0.03426261872336078
393,393,393,393,2020-08-26,354.1971435546875,349.3758544921875,333.8047790527344,0.013799720274051852,0.061090690672021664
394,394,394,394,2020-08-27,353.7791748046875,347.4258728027344,333.4555358886719,0.018286784316608573,0.060948572534123224
395,395,395,395,2020-08-28,356.5492553710937,350.4431457519531,338.77203369140625,0.01742396646405675,0.052475469967161015
396,396,396,396,2020-08-31,356.1508483886719,351.2095642089844,345.50494384765625,0.014069332624288222,0.03081259684003168
397,397,397,397,2020-09-01,358.0656433105469,349.2595520019531,341.7601928710937,0.025213601913297135,0.047710209613567534
398,398,398,398,2020-09-02,367.8047790527344,348.4527282714844,346.4848937988281,0.05553709071886659,0.06153193295141102
399,399,399,399,2020-09-03,343.7775573730469,354.1971435546875,349.3758544921875,-0.029417476598118997,-0.0160237092722898
400,400,400,400,2020-09-04,335.5060119628906,353.7791748046875,347.4258728027344,-0.051651324168204726,-0.034309076476327194
401,401,401,401,2020-09-08,331.1127624511719,356.5492553710937,350.4431457519531,-0.0713407545710556,-0.055159827022165486
402,402,402,402,2020-09-09,341.9211120605469,356.1508483886719,351.2095642089844,-0.03995423959399336,-0.02644703645630353
403,403,403,403,2020-09-10,334.82568359375,358.0656433105469,349.2595520019531,-0.06490418768449413,-0.04132705412197979
404,404,404,404,2020-09-11,339.014892578125,367.8047790527344,348.4527282714844,-0.07827491135040854,-0.027084981484220783
405,405,405,405,2020-09-14,343.1943359375,343.7775573730469,354.1971435546875,-0.0016965081723295805,-0.03106407778099063
406,406,406,406,2020-09-15,347.189208984375,335.5060119628906,353.7791748046875,0.034822616003604256,-0.01862734239218755
407,407,407,407,2020-09-16,347.5196838378906,331.1127624511719,356.5492553710937,0.04955085773577883,-0.02532489241579028
408,408,408,408,2020-09-17,341.8725280761719,341.9211120605469,356.1508483886719,-0.0001420912095255744,-0.040090653657289366
409,409,409,409,2020-09-18,341.1726379394531,334.82568359375,358.0656433105469,0.01895599608004983,-0.047178515131770404
410,410,410,410,2020-09-21,341.0560302734375,339.014892578125,367.8047790527344,0.006020790649608809,-0.07272539755515728
411,411,411,411,2020-09-22,340.35626220703125,343.1943359375,343.7775573730469,-0.00826958208012385,-0.00995206083887279
412,412,412,412,2020-09-23,333.4454650878906,347.189208984375,335.5060119628906,-0.03958574616039667,-0.0061416093945521055
413,413,413,413,2020-09-24,336.1767272949219,347.5196838378906,331.1127624511719,-0.03263975271184916,0.015293777280773746
414,414,414,414,2020-09-25,342.9610595703125,341.8725280761719,341.9211120605469,0.0031840273925083373,0.0030414837606795864
415,415,415,415,2020-09-28,345.5853576660156,341.1726379394531,334.82568359375,0.012933978976783056,0.03213515151161617
416,416,416,416,2020-09-29,346.97540283203125,341.0560302734375,339.014892578125,0.017356012013181488,0.023481299577633674
417,417,417,417,2020-09-30,350.4939270019531,340.35626220703125,343.1943359375,0.02978545107172237,0.021269555759167558
418,418,418,418,2020-10-01,353.5362243652344,333.4454650878906,347.189208984375,0.06025200934146202,0.018281142433620445
419,419,419,419,2020-10-02,352.80718994140625,336.1767272949219,347.5196838378906,0.049469404917773296,0.015214983062605825
420,420,420,420,2020-10-05,354.7414245605469,342.9610595703125,341.8725280761719,0.03434898703950151,0.03764238254764862
421,421,421,421,2020-10-06,344.3802185058594,345.5853576660156,341.1726379394531,-0.0034872402242254186,0.009401634860810582
422,422,422,422,2020-10-07,344.9536437988281,346.97540283203125,341.0560302734375,-0.005826807942872714,0.01142807392165368
423,423,423,423,2020-10-08,347.189208984375,350.4939270019531,340.35626220703125,-0.00942874544459571,0.020075866191018976
424,424,424,424,2020-10-09,346.76153564453125,353.5362243652344,333.4454650878906,-0.01916264375133525,0.03993477779981425
425,425,425,425,2020-10-12,349.99822998046875,352.80718994140625,336.1767272949219,-0.007961742393640003,0.04111379986581132
426,426,426,426,2020-10-13,344.0789489746094,354.7414245605469,342.9610595703125,-0.030057035484779226,0.0032595228324097114
427,427,427,427,2020-10-14,341.65869140625,344.3802185058594,345.5853576660156,-0.007902681261476308,-0.01136236293772741
428,428,428,428,2020-10-15,337.7124328613281,344.9536437988281,346.97540283203125,-0.02099183779523417,-0.026696330330906126
429,429,429,429,2020-10-16,338.412353515625,347.189208984375,350.4939270019531,-0.02527974730097382,-0.03447013644336494
430,430,430,430,2020-10-19,331.5890197753906,346.76153564453125,353.5362243652344,-0.04375489871141336,-0.0620790829263661
431,431,431,431,2020-10-20,330.6170349121094,349.99822998046875,352.80718994140625,-0.05537512309545367,-0.06289598302399158
432,432,432,432,2020-10-21,328.4398193359375,344.0789489746094,354.7414245605469,-0.0454521547606388,-0.07414303321691784
433,433,433,433,2020-10-22,327.79833984375,341.65869140625,344.3802185058594,-0.04056782956538141,-0.0481499162003326
434,434,434,434,2020-10-23,327.97320556640625,337.7124328613281,344.9536437988281,-0.02883881772549668,-0.04922527573683089
435,435,435,435,2020-10-26,324.20196533203125,338.412353515625,347.189208984375,-0.04199133996134585,-0.06620955679926754
436,436,436,436,2020-10-27,321.57769775390625,331.5890197753906,346.76153564453125,-0.03019195879364689,-0.0726258114061451
437,437,437,437,2020-10-28,317.5439453125,330.6170349121094,349.99822998046875,-0.03954148824510717,-0.09272699656161065
438,438,438,438,2020-10-29,316.6108703613281,328.4398193359375,344.0789489746094,-0.036015575086254636,-0.07983074435427961
439,439,439,439,2020-10-30,313.68524169921875,327.79833984375,341.65869140625,-0.043054208728630194,-0.08187542249223612
440,440,440,440,2020-11-02,318.7298278808594,327.97320556640625,337.7124328613281,-0.028183331835244463,-0.05620937559104733
441,441,441,441,2020-11-03,325.3684387207031,324.20196533203125,338.412353515625,0.0035979837058581765,-0.03854444041245564
442,442,442,442,2020-11-04,341.2601318359375,321.57769775390625,331.5890197753906,0.06120584300312282,0.02916595991959503
443,443,443,443,2020-11-05,346.0130920410156,317.5439453125,330.6170349121094,0.08965419479341263,0.04656764625875698
444,444,444,444,2020-11-06,344.4287414550781,316.6108703613281,328.4398193359375,0.08786138979373392,0.048681436226180264
445,445,445,445,2020-11-09,336.7015991210937,313.68524169921875,327.79833984375,0.07337405259232588,0.02716078208812034
446,446,446,446,2020-11-10,325.70855712890625,318.7298278808594,327.97320556640625,0.02189543819744255,-0.006904980038198505
447,447,447,447,2020-11-11,334.3300476074219,325.3684387207031,324.20196533203125,0.027542956907419702,0.031240039723442026
448,448,448,448,2020-11-12,332.14306640625,341.2601318359375,321.57769775390625,-0.026715882047629758,0.032854792873195704
449,449,449,449,2020-11-13,332.3374328613281,346.0130920410156,317.5439453125,-0.0395235310288965,0.046587213414727824
450,450,450,450,2020-11-16,330.1019287109375,344.4287414550781,316.6108703613281,-0.04159586881052779,0.04261085013983523
451,451,451,451,2020-11-17,327.224853515625,336.7015991210937,313.68524169921875,-0.028145828918562432,0.043163050142438264
452,452,452,452,2020-11-18,327.0499267578125,325.70855712890625,318.7298278808594,0.004118312520648315,0.02610392297536457
453,453,453,453,2020-11-19,329.1396789550781,334.3300476074219,325.3684387207031,-0.01552468493181447,0.011590676247527076
454,454,454,454,2020-11-20,328.79949951171875,332.14306640625,341.2601318359375,-0.010066646673399737,-0.03651358937588778
455,455,455,455,2020-11-23,327.6719665527344,332.3374328613281,346.0130920410156,-0.01403834129795567,-0.05300702750896813
456,456,456,456,2020-11-24,325.4903564453125,330.1019287109375,344.4287414550781,-0.01397014638367422,-0.05498491481796286
457,457,457,457,2020-11-25,329.2204895019531,327.224853515625,336.7015991210937,0.0060986687437933895,-0.02221881226186284
458,458,458,458,2020-11-27,332.6583251953125,327.0499267578125,325.70855712890625,0.017148447312306248,0.021337382498230584
459,459,459,459,2020-11-30,342.6019592285156,329.1396789550781,334.3300476074219,0.04090142007847941,0.024741753486682727
460,460,460,460,2020-12-01,325.5975341796875,328.79949951171875,332.14306640625,-0.009738352207914858,-0.01970696633045632
461,461,461,461,2020-12-02,324.5846862792969,327.6719665527344,332.3374328613281,-0.009421862681501803,-0.02332793665547206
462,462,462,462,2020-12-03,318.0886535644531,325.4903564453125,330.1019287109375,-0.022740160297507805,-0.03639262331303772
463,463,463,463,2020-12-04,330.5937194824219,329.2204895019531,327.224853515625,0.004171155879593602,0.010295263121375298
464,464,464,464,2020-12-07,327.4674072265625,332.6583251953125,327.0499267578125,-0.015604353102247726,0.0012765037830422266
465,465,465,465,2020-12-08,324.99371337890625,342.6019592285156,329.1396789550781,-0.05139563675952208,-0.012596371210344848
466,466,466,466,2020-12-09,318.7412414550781,325.5975341796875,328.79949951171875,-0.02105756956017235,-0.030590855739067613
467,467,467,467,2020-12-10,317.3290100097656,324.5846862792969,327.6719665527344,-0.022353723315486018,-0.031564972285489046
468,468,468,468,2020-12-11,316.34539794921875,318.0886535644531,325.4903564453125,-0.005480408042536911,-0.028095942982661715
469,469,469,469,2020-12-14,315.235107421875,330.5937194824219,329.2204895019531,-0.04645766436395815,-0.042480290644228424
470,470,470,470,2020-12-15,315.3909912109375,327.4674072265625,332.6583251953125,-0.036878222837211316,-0.05190711512852386
471,471,471,471,2020-12-16,312.4983825683594,324.99371337890625,342.6019592285156,-0.03844791544007109,-0.08786749710347441
472,472,472,472,2020-12-17,312.6834716796875,318.7412414550781,325.5975341796875,-0.019005290146127396,-0.03966265448703654
473,473,473,473,2020-12-18,314.0859069824219,317.3290100097656,324.5846862792969,-0.010220001717598848,-0.03234526994240594
474,474,474,474,2020-12-21,311.2420959472656,316.34539794921875,318.0886535644531,-0.016132057033345304,-0.02152405482077402
475,475,475,475,2020-12-22,310.6091003417969,315.235107421875,330.5937194824219,-0.014674783903073307,-0.060450692081848834
476,476,476,476,2020-12-23,305.44732666015625,315.3909912109375,327.4674072265625,-0.031528055105831454,-0.06724357930122604
477,477,477,477,2020-12-24,308.3204040527344,312.4983825683594,324.99371337890625,-0.013369600448127295,-0.05130348262070128
478,478,478,478,2020-12-28,309.7422790527344,312.6834716796875,318.7412414550781,-0.009406293882927352,-0.02823281468461003
479,479,479,479,2020-12-29,313.1022033691406,314.0859069824219,317.3290100097656,-0.003131957185638079,-0.013319950295420324
480,480,480,480,2020-12-30,315.1864624023437,311.2420959472656,316.34539794921875,0.012672985134203563,-0.0036635132181094265
481,481,481,481,2020-12-31,320.15338134765625,310.6091003417969,315.235107421875,0.030727628377136273,0.015601923167774645
482,482,482,482,2021-01-04,324.5554504394531,305.44732666015625,315.3909912109375,0.06255783603749387,0.02905745402977078
483,483,483,483,2021-01-05,319.88067626953125,308.3204040527344,312.4983825683594,0.03749434700020582,0.023623462113622207
484,484,484,484,2021-01-06,320.27996826171875,309.7422790527344,312.6834716796875,0.03402082932046335,0.02429452551880673
485,485,485,485,2021-01-07,320.4845275878906,313.1022033691406,314.0859069824219,0.02357800149380096,0.020372199016961412
486,486,486,486,2021-01-08,318.32244873046875,315.1864624023437,311.2420959472656,0.009949622532080316,0.022748699084723878
