,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CDW,CDW_6m,CDW_12m,CDW_6m_ret,CDW_12m_ret
244,244,244,244,2020-01-24,131.67361450195312,138.05111694335938,134.5377655029297,-0.04619667397564675,-0.021288825410989864
245,245,245,245,2020-01-27,127.80706024169922,137.66921997070312,134.3372802734375,-0.07163663548832944,-0.04861063152720013
246,246,246,246,2020-01-28,129.32505798339844,130.652099609375,135.54019165039062,-0.010157063146663314,-0.045854543890740285
247,247,247,247,2020-01-29,128.75222778320312,129.9169921875,135.91256713867188,-0.008965450821212473,-0.052683423661353146
248,248,248,248,2020-01-30,127.76889038085938,130.39434814453125,136.8577880859375,-0.020134751245213245,-0.06641125676655613
249,249,249,249,2020-01-31,124.54196166992188,132.4469757080078,137.4401397705078,-0.059684367995788024,-0.09384578713411384
250,250,250,250,2020-02-03,126.87144470214844,131.67361450195312,138.05111694335938,-0.03647025121903569,-0.08098212088930667
251,251,251,251,2020-02-04,129.98379516601562,127.80706024169922,137.66921997070312,0.01703141375914541,-0.05582529490849886
252,252,252,252,2020-02-05,129.8787841796875,129.32505798339844,130.652099609375,0.0042816620763483915,-0.005918890182397107
253,253,253,253,2020-02-06,128.54220581054688,128.75222778320312,129.9169921875,-0.0016312103974611691,-0.010582036682076135
254,254,254,254,2020-02-07,126.65186309814452,127.76889038085938,130.39434814453125,-0.008742560723390302,-0.028701282683191942
255,255,255,255,2020-02-10,127.921630859375,124.54196166992188,132.4469757080078,0.027136791039235275,-0.03416721917916321
256,256,256,256,2020-02-11,129.8119659423828,126.87144470214844,131.67361450195312,0.023177171562424714,-0.014138356926039264
257,257,257,257,2020-02-12,130.40391540527344,129.98379516601562,127.80706024169922,0.00323209703733629,0.020318557978434404
258,258,258,258,2020-02-13,131.0626220703125,129.8787841796875,129.32505798339844,0.009114944354477128,0.013435633542395964
259,259,259,259,2020-02-14,132.02685546875,128.54220581054688,128.75222778320312,0.02710899222733909,0.025433561359891943
260,260,260,260,2020-02-18,128.7617645263672,126.65186309814452,127.76889038085938,0.016659063487977965,0.007770859890449122
261,261,261,261,2020-02-19,130.44204711914062,127.921630859375,124.54196166992188,0.01970281525363249,0.04737427747329015
262,262,262,262,2020-02-20,131.97918701171875,129.8119659423828,126.87144470214844,0.01669507932957326,0.04025919560986768
263,263,263,263,2020-02-21,127.8452377319336,130.40391540527344,129.98379516601562,-0.019621172151065402,-0.016452492646107597
264,264,264,264,2020-02-24,124.02510833740234,131.0626220703125,129.8787841796875,-0.05369581061131734,-0.04507030058263084
265,265,265,265,2020-02-25,119.82200622558594,132.02685546875,128.54220581054688,-0.0924421717068985,-0.06783919359384016
266,266,266,266,2020-02-26,119.52520751953124,128.7617645263672,126.65186309814452,-0.07173369393322138,-0.056269646606704304
267,267,267,267,2020-02-27,111.13815307617188,130.44204711914062,127.921630859375,-0.1479882788510467,-0.1312012493153195
268,268,268,268,2020-02-28,109.35733795166016,131.97918701171875,129.8119659423828,-0.17140467048073227,-0.15757120572229422
269,269,269,269,2020-03-02,114.87212371826172,127.8452377319336,130.40391540527344,-0.10147514482216347,-0.11910525568761887
270,270,270,270,2020-03-03,110.68816375732422,124.02510833740234,131.0626220703125,-0.10753423043820953,-0.155455903377683
271,271,271,271,2020-03-04,114.11575317382812,119.82200622558594,132.02685546875,-0.04762274670159328,-0.13566256828074896
272,272,272,272,2020-03-05,108.96478271484376,119.52520751953124,128.7617645263672,-0.08835311834084725,-0.15374891672496072
273,273,273,273,2020-03-06,106.82972717285156,111.13815307617188,130.44204711914062,-0.038766398253598844,-0.18101770454984123
274,274,274,274,2020-03-09,94.02894592285156,109.35733795166016,131.97918701171875,-0.14016793308908349,-0.2875471651867161
275,275,275,275,2020-03-10,99.6585922241211,114.87212371826172,127.8452377319336,-0.13243884592447963,-0.22047473967637632
276,276,276,276,2020-03-11,98.49053955078124,110.68816375732422,124.02510833740234,-0.1101980897730438,-0.20588225343174826
277,277,277,277,2020-03-12,87.57587432861328,114.11575317382812,119.82200622558594,-0.23256980834878838,-0.26911694197694924
278,278,278,278,2020-03-13,96.98738098144533,108.96478271484376,119.52520751953124,-0.10991993408313205,-0.1885612834799143
279,279,279,279,2020-03-16,83.26746368408203,106.82972717285156,111.13815307617188,-0.22055905329277448,-0.250775171447989
280,280,280,280,2020-03-17,83.56425476074219,94.02894592285156,109.35733795166016,-0.11129223091254681,-0.23586056202574568
281,281,281,281,2020-03-18,80.79728698730469,99.6585922241211,114.87212371826172,-0.18925919798665658,-0.29663277414919076
282,282,282,282,2020-03-19,84.51209259033203,98.49053955078124,110.68816375732422,-0.14192679849461065,-0.23648482618594457
283,283,283,283,2020-03-20,76.17288970947266,87.57587432861328,114.11575317382812,-0.13020691721960898,-0.33249452778494626
284,284,284,284,2020-03-23,81.95578002929688,96.98738098144533,108.96478271484376,-0.1549851207449776,-0.24786910057195555
285,285,285,285,2020-03-24,89.83538818359375,83.26746368408203,106.82972717285156,0.07887744154704324,-0.1590787455795034
286,286,286,286,2020-03-25,87.99713897705078,83.56425476074219,94.02894592285156,0.05304761263055169,-0.06414840543623379
287,287,287,287,2020-03-26,96.7575912475586,80.79728698730469,99.6585922241211,0.1975351506884344,-0.029109391491688674
288,288,288,288,2020-03-27,89.75880432128906,84.51209259033203,98.49053955078124,0.06208237862941335,-0.08865557310700012
289,289,289,289,2020-03-30,92.78426361083984,76.17288970947266,87.57587432861328,0.2180746189979641,0.0594728779147895
290,290,290,290,2020-03-31,89.29925537109375,81.95578002929688,96.98738098144533,0.08960289730842397,-0.07926933929499957
291,291,291,291,2020-04-01,85.04826354980469,89.83538818359375,83.26746368408203,-0.0532877380571426,0.021386503046124217
292,292,292,292,2020-04-02,84.22488403320312,87.99713897705078,83.56425476074219,-0.042867927158761865,0.007905644277597323
293,293,293,293,2020-04-03,83.19084167480469,96.7575912475586,80.79728698730469,-0.14021380025927654,0.029624196266343494
294,294,294,294,2020-04-06,91.75981903076172,89.75880432128906,84.51209259033203,0.02229324158898205,0.0857596376835994
295,295,295,295,2020-04-07,94.43106079101562,92.78426361083984,76.17288970947266,0.017748668967001224,0.23969382218766522
296,296,296,296,2020-04-08,97.91607666015624,89.29925537109375,81.95578002929688,0.09649376417814737,0.19474278232912923
297,297,297,297,2020-04-09,101.7362289428711,85.04826354980469,89.83538818359375,0.19621759100694458,0.1324738613580203
298,298,298,298,2020-04-13,99.45753479003906,84.22488403320312,87.99713897705078,0.18085689201817035,0.13023600478621344
299,299,299,299,2020-04-14,102.20536041259766,83.19084167480469,96.7575912475586,0.2285650482071242,0.05630327393228196
300,300,300,300,2020-04-15,99.26604461669922,91.75981903076172,89.75880432128906,0.08180296850216218,0.10591986343065862
301,301,301,301,2020-04-16,99.81178283691406,94.43106079101562,92.78426361083984,0.05698042572884421,0.0757404214097055
302,302,302,302,2020-04-17,104.18724060058594,97.91607666015624,89.29925537109375,0.06404631552176498,0.16672014976634886
303,303,303,303,2020-04-20,101.10430908203124,101.7362289428711,85.04826354980469,-0.006211355260619111,0.1887874585801983
304,304,304,304,2020-04-21,94.64167022705078,99.45753479003906,84.22488403320312,-0.04842131441478881,0.1236782491708881
305,305,305,305,2020-04-22,97.4086456298828,102.20536041259766,83.19084167480469,-0.04693212531466817,0.17090587940744606
306,306,306,306,2020-04-23,96.56610870361328,99.26604461669922,91.75981903076172,-0.027198987564290844,0.05237902301485908
307,307,307,307,2020-04-24,100.30964660644533,99.81178283691406,94.43106079101562,0.004988026016374603,0.06225267159117842
308,308,308,308,2020-04-27,101.75537872314452,104.18724060058594,97.91607666015624,-0.023341263895876208,0.03921012967373683
309,309,309,309,2020-04-28,102.55960083007812,101.10430908203124,101.7362289428711,0.014393963632807427,0.008093202350456519
310,310,310,310,2020-04-29,106.55206298828124,94.64167022705078,99.45753479003906,0.1258472376137989,0.07133223453827964
311,311,311,311,2020-04-30,106.08293151855467,97.4086456298828,102.20536041259766,0.08905047218940898,0.037939018954617154
312,312,312,312,2020-05-01,102.27239227294922,96.56610870361328,99.26604461669922,0.059091990408871364,0.030285760532300365
313,313,313,313,2020-05-04,103.58404541015624,100.30964660644533,99.81178283691406,0.03264291037289446,0.037793760075459204
314,314,314,314,2020-05-05,105.30743408203124,101.75537872314452,104.18724060058594,0.034907789676171586,0.01075173384944228
315,315,315,315,2020-05-06,102.2245101928711,102.55960083007812,101.10430908203124,-0.0032672771197911343,0.011079657444975854
316,316,316,316,2020-05-07,102.1287612915039,106.55206298828124,94.64167022705078,-0.04151305542778472,0.0791098788355189
317,317,317,317,2020-05-08,103.91915893554688,106.08293151855467,97.4086456298828,-0.020396990845123253,0.06683711967828443
318,318,318,318,2020-05-11,100.50113677978516,102.27239227294922,96.56610870361328,-0.017318999329133278,0.04074957693748971
319,319,319,319,2020-05-12,97.63843536376952,103.58404541015624,100.30964660644533,-0.057398897898264134,-0.02662965460496569
320,320,320,320,2020-05-13,93.83744049072266,105.30743408203124,101.75537872314452,-0.10891912514337598,-0.07781346137942191
321,321,321,321,2020-05-14,95.45549774169922,102.2245101928711,102.55960083007812,-0.06621711797298424,-0.0692680454182838
322,322,322,322,2020-05-15,93.64595794677734,102.1287612915039,106.55206298828124,-0.08305988672979481,-0.12112487247594006
323,323,323,323,2020-05-18,101.9755630493164,103.91915893554688,106.08293151855467,-0.018702960129189816,-0.03871846686778124
324,324,324,324,2020-05-19,101.47770690917967,100.50113677978516,102.27239227294922,0.009717005803967727,-0.007770282342165702
325,325,325,325,2020-05-20,104.57980346679688,97.63843536376952,103.58404541015624,0.0710925782164169,0.00961304467978441
326,326,326,326,2020-05-21,103.00411224365234,93.83744049072266,105.30743408203124,0.09768671976763854,-0.021872357430954725
327,327,327,327,2020-05-22,101.59176635742188,95.45549774169922,102.2245101928711,0.06428407751146281,-0.006189746805882468
328,328,328,328,2020-05-26,103.7727279663086,93.64595794677734,102.1287612915039,0.10813889079213324,0.016097000042058163
329,329,329,329,2020-05-27,106.01131439208984,101.9755630493164,103.91915893554688,0.03957567109310012,0.020132528765370195
330,330,330,330,2020-05-28,105.34838104248048,101.47770690917967,100.50113677978516,0.03814309813647032,0.04823074064641131
331,331,331,331,2020-05-29,106.55895233154295,104.57980346679688,97.63843536376952,0.01892477131470649,0.09136276031604207
332,332,332,332,2020-06-01,107.51973724365234,103.00411224365234,93.83744049072266,0.043839269147997406,0.14580850331571438
333,333,333,333,2020-06-02,108.8263702392578,101.59176635742188,95.45549774169922,0.07121250216659303,0.14007440968711848
334,334,334,334,2020-06-03,110.5749740600586,103.7727279663086,93.64595794677734,0.06554945819636204,0.18077679468987506
335,335,335,335,2020-06-04,112.16986083984376,106.01131439208984,101.9755630493164,0.05809329393819351,0.0999680461249064
336,336,336,336,2020-06-05,120.42286682128906,105.34838104248048,101.47770690917967,0.14309176495773546,0.1866928263275094
337,337,337,337,2020-06-08,123.25711822509766,106.55895233154295,104.57980346679688,0.15670354792529073,0.1785938980486863
338,338,338,338,2020-06-09,119.52935028076172,107.51973724365234,103.00411224365234,0.11169682278793314,0.16043279901310692
339,339,339,339,2020-06-10,116.93526458740234,108.8263702392578,101.59176635742188,0.0745122191461216,0.15103092288009545
340,340,340,340,2020-06-11,106.2034683227539,110.5749740600586,103.7727279663086,-0.039534313930115084,0.023423691407963076
341,341,341,341,2020-06-12,109.6238250732422,112.16986083984376,106.01131439208984,-0.02269803802499848,0.034076652118388395
342,342,342,342,2020-06-15,109.43165588378906,120.42286682128906,105.34838104248048,-0.09127179270537766,0.03875973034328872
343,343,343,343,2020-06-16,114.68708801269533,123.25711822509766,106.55895233154295,-0.06952969804755094,0.07627829950751419
344,344,344,344,2020-06-17,112.58299255371094,119.52935028076172,107.51973724365234,-0.058114243160650725,0.04709140330751249
345,345,345,345,2020-06-18,112.64061737060548,116.93526458740234,108.8263702392578,-0.036726707139631554,0.03504892355558642
346,346,346,346,2020-06-19,112.36199188232422,106.2034683227539,110.5749740600586,0.057987970231390795,0.016161141681977798
347,347,347,347,2020-06-22,111.6318130493164,109.6238250732422,112.16986083984376,0.01831707637215385,-0.004796723348846621
348,348,348,348,2020-06-23,111.40122985839844,109.43165588378906,120.42286682128906,0.01799821046938166,-0.07491631117102526
349,349,349,349,2020-06-24,107.11621856689452,114.68708801269533,123.25711822509766,-0.06601326772690186,-0.13095308320226917
350,350,350,350,2020-06-25,108.0289306640625,112.58299255371094,119.52935028076172,-0.040450709173286525,-0.09621418998502007
351,351,351,351,2020-06-26,104.23388671875,112.64061737060548,116.93526458740234,-0.07463320823425534,-0.1086188833921764
352,352,352,352,2020-06-29,109.52774047851562,112.36199188232422,106.2034683227539,-0.025224289426774127,0.03130097546022892
353,353,353,353,2020-06-30,111.6222152709961,111.6318130493164,109.6238250732422,-8.597708895108358e-05,0.01822952443429804
354,354,354,354,2020-07-01,110.99772644042967,111.40122985839844,109.43165588378906,-0.003622073279457072,0.014310946352705356
355,355,355,355,2020-07-02,112.51573944091795,107.11621856689452,114.68708801269533,0.050408060947851885,-0.01893280760199456
356,356,356,356,2020-07-06,112.9384765625,108.0289306640625,112.58299255371094,0.04544658424607295,0.003157528510529417
357,357,357,357,2020-07-07,109.58538055419922,104.23388671875,112.64061737060548,0.0513412096959307,-0.027123757732559706
358,358,358,358,2020-07-08,108.93205261230467,109.52774047851562,112.36199188232422,-0.005438694011292933,-0.030525796246222536
359,359,359,359,2020-07-09,108.09619140625,111.6222152709961,111.6318130493164,-0.03158890778314716,-0.03167216894976388
360,360,360,360,2020-07-10,109.37401580810548,110.99772644042967,111.40122985839844,-0.014628323339538007,-0.018197411759903748
361,361,361,361,2020-07-13,108.16344451904295,112.51573944091795,107.11621856689452,-0.03868165417124059,0.009776539595583555
362,362,362,362,2020-07-14,109.91204833984376,112.9384765625,108.0289306640625,-0.026797140485434245,0.017431605258013683
363,363,363,363,2020-07-15,113.08257293701172,109.58538055419922,104.23388671875,0.03191294646353704,0.08489260543586719
364,364,364,364,2020-07-16,112.12179565429688,108.93205261230467,109.52774047851562,0.029281951138336426,0.02368400155474837
365,365,365,365,2020-07-17,113.86080169677734,108.09619140625,111.6222152709961,0.053328523563449526,0.020055025967245177
366,366,366,366,2020-07-20,113.54376220703124,109.37401580810548,110.99772644042967,0.03812373869714625,0.02293772898103441
367,367,367,367,2020-07-21,112.4100341796875,108.16344451904295,112.51573944091795,0.039260858227355255,-0.0009394708843020183
368,368,368,368,2020-07-22,114.40843200683594,109.91204833984376,112.9384765625,0.04090892431637272,0.0130155416389246
369,369,369,369,2020-07-23,114.12982177734376,113.08257293701172,109.58538055419922,0.00926092158263292,0.04146941134083981
370,370,370,370,2020-07-24,110.0657730102539,112.12179565429688,108.93205261230467,-0.018337403820950837,0.010407592354696682
371,371,371,371,2020-07-27,111.7375259399414,113.86080169677734,108.09619140625,-0.018647995843999343,0.03368605763367216
372,372,372,372,2020-07-28,109.38361358642578,113.54376220703124,109.37401580810548,-0.036639164844828764,8.775190569143554e-05
373,373,373,373,2020-07-29,111.10340881347656,112.4100341796875,108.16344451904295,-0.01162374316266368,0.027180756932311034
374,374,374,374,2020-07-30,111.15143585205078,114.40843200683594,109.91204833984376,-0.02846814782489593,0.011276175186681003
375,375,375,375,2020-07-31,111.68946838378906,114.12982177734376,113.08257293701172,-0.021382258865834336,-0.012319356705817408
376,376,376,376,2020-08-03,112.8520050048828,110.0657730102539,112.12179565429688,0.02531424545911576,0.0065126440967584465
377,377,377,377,2020-08-04,114.83119201660156,111.7375259399414,113.86080169677734,0.02768690330876833,0.008522602206934016
378,378,378,378,2020-08-05,112.16986083984376,109.38361358642578,113.54376220703124,0.025472254591557553,-0.012100192388220798
379,379,379,379,2020-08-06,110.28673553466795,111.10340881347656,112.4100341796875,-0.007350569055713296,-0.018888871091574
380,380,380,380,2020-08-07,110.26753997802734,111.15143585205078,114.40843200683594,-0.007952176840971825,-0.036193940920029144
381,381,381,381,2020-08-10,108.56696319580078,111.68946838378906,114.12982177734376,-0.027957024356662585,-0.04874149889058432
382,382,382,382,2020-08-11,112.61181640625,112.8520050048828,110.0657730102539,-0.0021283502993358905,0.023132017577879527
383,383,383,383,2020-08-12,112.0353546142578,114.83119201660156,111.7375259399414,-0.024347368979149464,0.002665431078870295
384,384,384,384,2020-08-13,110.08499908447266,112.16986083984376,109.38361358642578,-0.018586648318552168,0.00641216243503151
385,385,385,385,2020-08-14,109.06658172607422,110.28673553466795,111.10340881347656,-0.011063468355269168,-0.018332714622841362
386,386,386,386,2020-08-17,109.1626434326172,110.26753997802734,111.15143585205078,-0.01002014324097833,-0.01789263813092601
387,387,387,387,2020-08-18,106.62621307373048,108.56696319580078,111.68946838378906,-0.017876065286731357,-0.045333328050771504
388,388,388,388,2020-08-19,107.59659576416016,112.61181640625,112.8520050048828,-0.04453547418147763,-0.04656903739100826
389,389,389,389,2020-08-20,107.91363525390624,112.0353546142578,114.83119201660156,-0.03678945253079091,-0.06024109513463227
390,390,390,390,2020-08-21,106.78955078125,110.08499908447266,112.16986083984376,-0.029935489218598454,-0.047965737126800745
391,391,391,391,2020-08-24,108.25493621826172,109.06658172607422,110.28673553466795,-0.007441743336661921,-0.01842288020001781
392,392,392,392,2020-08-25,108.11996459960938,109.1626434326172,110.26753997802734,-0.009551608501047748,-0.019476043256663855
393,393,393,393,2020-08-26,107.17517852783205,106.62621307373048,108.56696319580078,0.005148503714766273,-0.012819596560499247
394,394,394,394,2020-08-27,110.71329498291016,107.59659576416016,112.61181640625,0.028966522561563846,-0.016858989437581573
395,395,395,395,2020-08-28,111.19532012939452,107.91363525390624,112.0353546142578,0.030410289374154686,-0.0074979410540141345
396,396,396,396,2020-08-31,109.56607055664062,106.78955078125,110.08499908447266,0.025999919983539455,-0.004713889559410656
397,397,397,397,2020-09-01,108.54413604736328,108.25493621826172,109.06658172607422,0.0026714701352599235,-0.004790153596480051
398,398,398,398,2020-09-02,113.30662536621094,108.11996459960938,109.1626434326172,0.04797135095085214,0.03796153888625553
399,399,399,399,2020-09-03,108.13922882080078,107.17517852783205,106.62621307373048,0.008995089219453689,0.014189904184481072
400,400,400,400,2020-09-04,110.14449310302734,110.71329498291016,107.59659576416016,-0.0051376113408115875,0.023680092485935944
401,401,401,401,2020-09-08,107.70539093017578,111.19532012939452,107.91363525390624,-0.03138557625588567,-0.0019297313378470182
402,402,402,402,2020-09-09,106.57746887207033,109.56607055664062,106.78955078125,-0.02727670773796098,-0.0019859799730228556
403,403,403,403,2020-09-10,106.12435150146484,108.54413604736328,108.25493621826172,-0.022293093243126116,-0.01968117844068773
404,404,404,404,2020-09-11,107.31978607177734,113.30662536621094,108.11996459960938,-0.052837504206695085,-0.007400839713509466
405,405,405,405,2020-09-14,109.08402252197266,108.13922882080078,107.17517852783205,0.008736826695310507,0.01781050445038357
406,406,406,406,2020-09-15,110.07699584960938,110.14449310302734,110.71329498291016,-0.0006128064283235091,-0.005747269407879174
407,407,407,407,2020-09-16,109.81671142578124,107.70539093017578,111.19532012939452,0.019602737405913118,-0.012398082059649984
408,408,408,408,2020-09-17,110.12522888183594,106.57746887207033,109.56607055664062,0.033288086565689934,0.0051033894193208695
409,409,409,409,2020-09-18,108.76587677001952,106.12435150146484,108.54413604736328,0.02489084956639953,0.0020428622929891116
410,410,410,410,2020-09-21,104.89996337890624,107.31978607177734,113.30662536621094,-0.02254777782777806,-0.07419391372864625
411,411,411,411,2020-09-22,106.21111297607422,109.08402252197266,108.13922882080078,-0.026336666722385993,-0.017829938919960986
412,412,412,412,2020-09-23,105.28559112548828,110.07699584960938,110.14449310302734,-0.043527756977191356,-0.04411388931622873
413,413,413,413,2020-09-24,106.4617691040039,109.81671142578124,107.70539093017578,-0.030550380522410214,-0.01154651420352859
414,414,414,414,2020-09-25,108.6887435913086,110.12522888183594,106.57746887207033,-0.013044107196078514,0.01980976600009643
415,415,415,415,2020-09-28,112.31363677978516,108.76587677001952,106.12435150146484,0.032618318494018306,0.05832106571916129
416,416,416,416,2020-09-29,113.86577606201172,104.89996337890624,107.31978607177734,0.08547012214599459,0.06099518299315565
417,417,417,417,2020-09-30,115.2347640991211,106.21111297607422,109.08402252197266,0.08495957598221948,0.056385357222314525
418,418,418,418,2020-10-01,119.06209564208984,105.28559112548828,110.07699584960938,0.1308489069523442,0.08162559055259999
419,419,419,419,2020-10-02,119.0524444580078,106.4617691040039,109.81671142578124,0.11826475794990676,0.08410134406973624
420,420,420,420,2020-10-05,121.3565673828125,108.6887435913086,110.12522888183594,0.11655138676676091,0.10198697078784513
421,421,421,421,2020-10-06,118.64753723144533,112.31363677978516,108.76587677001952,0.05639475876005284,0.09085257945669967
422,422,422,422,2020-10-07,121.40477752685548,113.86577606201172,104.89996337890624,0.06620954711394589,0.1573386073390004
423,423,423,423,2020-10-08,121.66506958007812,115.2347640991211,106.21111297607422,0.0558017845675971,0.1455022565057309
424,424,424,424,2020-10-09,121.4626007080078,119.06209564208984,105.28559112548828,0.020161790811527913,0.1536488460537624
425,425,425,425,2020-10-12,125.33816528320312,119.0524444580078,106.4617691040039,0.0527979148501434,0.17730680542006239
426,426,426,426,2020-10-13,125.26103973388672,121.3565673828125,108.6887435913086,0.03217355628359009,0.15247481565242182
427,427,427,427,2020-10-14,124.86577606201172,118.64753723144533,112.31363677978516,0.052409337569615966,0.11175970827868142
428,428,428,428,2020-10-15,125.1357192993164,121.40477752685548,113.86577606201172,0.030731424647894245,0.09897568546994351
429,429,429,429,2020-10-16,125.92623138427734,121.66506958007812,115.2347640991211,0.03502370745281658,0.09277987739845428
430,430,430,430,2020-10-19,124.2294921875,121.4626007080078,119.06209564208984,0.022779781293698065,0.043400853290402
431,431,431,431,2020-10-20,124.67296600341795,125.33816528320312,119.0524444580078,-0.005307236453335196,0.04721046737845547
432,432,432,432,2020-10-21,124.210205078125,125.26103973388672,121.3565673828125,-0.008389158017482412,0.023514489218460444
433,433,433,433,2020-10-22,124.78864288330078,124.86577606201172,118.64753723144533,-0.0006177287415619626,0.05175923407391103
434,434,434,434,2020-10-23,125.3285140991211,125.1357192993164,121.40477752685548,0.0015406855922850404,0.03231945770336475
435,435,435,435,2020-10-26,121.15411376953124,125.92623138427734,121.66506958007812,-0.03789613619249421,-0.0041996919272756505
436,436,436,436,2020-10-27,118.85001373291016,124.2294921875,121.4626007080078,-0.04330274848480087,-0.021509394331002518
437,437,437,437,2020-10-28,114.4635009765625,124.67296600341795,125.33816528320312,-0.08188996663940407,-0.0867625936766282
438,438,438,438,2020-10-29,116.60372924804688,124.210205078125,125.26103973388672,-0.061238734975872955,-0.06911415156885203
439,439,439,439,2020-10-30,118.1944351196289,124.78864288330078,124.86577606201172,-0.05284301208274711,-0.05342809817695482
440,440,440,440,2020-11-02,121.90609741210938,125.3285140991211,125.1357192993164,-0.02730756613219687,-0.02580895291361207
441,441,441,441,2020-11-03,126.0226593017578,121.15411376953124,125.92623138427734,0.040184731502290516,0.0007657492519266285
442,442,442,442,2020-11-04,129.0402069091797,118.85001373291016,124.2294921875,0.08573994109222238,0.03872441750320332
443,443,443,443,2020-11-05,133.2145538330078,114.4635009765625,124.67296600341795,0.16381687347030183,0.06851194852744324
444,444,444,444,2020-11-06,133.08926391601562,116.60372924804688,124.210205078125,0.14138085269039435,0.07148413314595148
445,445,445,445,2020-11-09,138.77723693847656,118.1944351196289,124.78864288330078,0.17414357789362112,0.11209829462010878
446,446,446,446,2020-11-10,132.58795166015625,121.90609741210938,125.3285140991211,0.08762362568244941,0.05792327159718602
447,447,447,447,2020-11-11,133.7158966064453,126.0226593017578,121.15411376953124,0.061046460591394736,0.10368432772171543
448,448,448,448,2020-11-12,130.688720703125,129.0402069091797,118.85001373291016,0.012775194905767284,0.09961048045665177
449,449,449,449,2020-11-13,132.64576721191406,133.2145538330078,114.4635009765625,-0.004269703307393513,0.15884772071644537
450,450,450,450,2020-11-16,134.0822296142578,133.08926391601562,116.60372924804688,0.007460900068309018,0.14989658117219862
451,451,451,451,2020-11-17,131.86488342285156,138.77723693847656,118.1944351196289,-0.049808986460001536,0.11566067632022015
452,452,452,452,2020-11-18,130.85260009765625,132.58795166015625,121.90609741210938,-0.013088305089349106,0.07338847584713326
453,453,453,453,2020-11-19,128.00860595703125,133.7158966064453,126.0226593017578,-0.04268221501151692,0.01575864742322386
454,454,454,454,2020-11-20,127.20844268798828,130.688720703125,129.0402069091797,-0.02663028604467388,-0.014195298233523612
455,455,455,455,2020-11-23,126.50469207763672,132.64576721191406,133.2145538330078,-0.04629680436365824,-0.05036883405233861
456,456,456,456,2020-11-24,132.30677795410156,134.0822296142578,133.08926391601562,-0.013241513549290262,-0.00587940709032575
457,457,457,457,2020-11-25,127.58773040771484,131.86488342285156,138.77723693847656,-0.03243587605823117,-0.08062926440682994
458,458,458,458,2020-11-27,127.86817169189452,130.85260009765625,132.58795166015625,-0.02280755906672416,-0.03559735186466473
459,459,459,459,2020-11-30,126.18555450439452,128.00860595703125,133.7158966064453,-0.01424163195128203,-0.05631598256573944
460,460,460,460,2020-12-01,127.6650848388672,127.20844268798828,130.688720703125,0.003589715754943601,-0.023136165447103507
461,461,461,461,2020-12-02,126.88182830810548,126.50469207763672,132.64576721191406,0.0029812034974743273,-0.043453621061274816
462,462,462,462,2020-12-03,126.92051696777344,132.30677795410156,134.0822296142578,-0.040710393447844884,-0.05341283977069866
463,463,463,463,2020-12-04,129.09628295898438,127.58773040771484,131.86488342285156,0.011823649080118015,-0.020995737394231884
464,464,464,464,2020-12-07,128.5547637939453,127.86817169189452,130.85260009765625,0.005369530923654553,-0.017560494036771512
465,465,465,465,2020-12-08,128.5547637939453,126.18555450439452,128.00860595703125,0.018775598354788592,0.0042665712420724144
466,466,466,466,2020-12-09,127.59739685058594,127.6650848388672,127.20844268798828,-0.0005301996890276772,0.00305761279973904
467,467,467,467,2020-12-10,127.36532592773438,126.88182830810548,126.50469207763672,0.00381061359278978,0.006803177304834485
468,468,468,468,2020-12-11,126.3886489868164,126.92051696777344,132.30677795410156,-0.004190559522319615,-0.04473035364324429
469,469,469,469,2020-12-14,127.3846664428711,129.09628295898438,127.58773040771484,-0.01325844925106856,-0.0015915634222416486
470,470,470,470,2020-12-15,128.44839477539062,128.5547637939453,127.86817169189452,-0.0008274218349868523,0.004537666221537728
471,471,471,471,2020-12-16,127.89718627929688,128.5547637939453,126.18555450439452,-0.005115154781058395,0.013564403482038356
472,472,472,472,2020-12-17,130.7788848876953,127.59739685058594,127.6650848388672,0.024933800497786374,0.024390380915488397
473,473,473,473,2020-12-18,129.93759155273438,127.36532592773438,126.88182830810548,0.020195964688689783,0.024083537299042
474,474,474,474,2020-12-21,126.66907501220705,126.3886489868164,126.92051696777344,0.002218759577214069,-0.0019810977891796533
475,475,475,475,2020-12-22,126.43701171875,127.3846664428711,129.09628295898438,-0.007439315504634059,-0.02059913096862176
476,476,476,476,2020-12-23,125.56671142578124,128.44839477539062,128.5547637939453,-0.022434561012992016,-0.023243420002338366
477,477,477,477,2020-12-24,124.96711730957033,127.89718627929688,128.5547637939453,-0.022909565526547104,-0.02790753433397042
478,478,478,478,2020-12-28,126.7367706298828,130.7788848876953,127.59739685058594,-0.030908003698637,-0.0067448571988574235
479,479,479,479,2020-12-29,125.19922637939452,129.93759155273438,127.36532592773438,-0.03646646914658891,-0.017006979981104786
480,480,480,480,2020-12-30,125.71172332763672,126.66907501220705,126.3886489868164,-0.007557895914832136,-0.005355905491562729
481,481,481,481,2020-12-31,127.44268035888672,126.43701171875,127.3846664428711,0.007953910223485572,0.00045542307120327585
482,482,482,482,2021-01-04,122.9654312133789,125.56671142578124,128.44839477539062,-0.02071632029592385,-0.04268611975727232
483,483,483,483,2021-01-05,123.62297058105467,124.96711730957033,127.89718627929688,-0.010756003318744378,-0.03341915348245694
