,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,WMB,WMB_6m,WMB_12m,WMB_6m_ret,WMB_12m_ret
243,243,243,243,2020-01-23,17.458297729492188,18.547504425048828,18.59417724609375,-0.05872524252295863,-0.06108791486540155
244,244,244,244,2020-01-24,17.2637996673584,18.524158477783203,18.59417724609375,-0.068038654060124,-0.07154807449277356
245,245,245,245,2020-01-27,16.812564849853516,18.70309829711914,18.306320190429688,-0.10108129772043306,-0.0815977938240744
246,246,246,246,2020-01-28,16.83589744567871,18.56305694580078,18.41523742675781,-0.09304283799618351,-0.08576267275187432
247,247,247,247,2020-01-29,16.462461471557617,17.901762008666992,18.28297996520996,-0.08039993696779957,-0.09957449480973801
248,248,248,248,2020-01-30,16.54804229736328,17.613901138305664,18.50082015991211,-0.0605123664867413,-0.10555088075393226
249,249,249,249,2020-01-31,16.096805572509766,17.458297729492188,18.547504425048828,-0.07798538998922344,-0.13213092157181738
250,250,250,250,2020-02-03,16.43134307861328,17.2637996673584,18.524158477783203,-0.0482197780781185,-0.1129776233387294
251,251,251,251,2020-02-04,16.711421966552734,16.812564849853516,18.70309829711914,-0.006015910374416289,-0.10648911206723366
252,252,252,252,2020-02-05,16.843679428100586,16.83589744567871,18.56305694580078,0.00046222557763742067,-0.0926236191980837
253,253,253,253,2020-02-06,16.6803035736084,16.462461471557617,17.901762008666992,0.013232656758356054,-0.06823118497873193
254,254,254,254,2020-02-07,16.38466453552246,16.54804229736328,17.613901138305664,-0.009872935958524343,-0.06978786772624335
255,255,255,255,2020-02-10,16.672517776489258,16.096805572509766,17.458297729492188,0.035765618301478286,-0.04500896737919169
256,256,256,256,2020-02-11,16.703638076782227,16.43134307861328,17.2637996673584,0.01657168235525175,-0.032447178568417945
257,257,257,257,2020-02-12,16.765880584716797,16.711421966552734,16.812564849853516,0.003258766266153623,-0.0027767485540509673
258,258,258,258,2020-02-13,16.820341110229492,16.843679428100586,16.83589744567871,-0.001385583118624245,-0.00092399799294407
259,259,259,259,2020-02-14,16.75810432434082,16.6803035736084,16.462461471557617,0.004664228704777118,0.01795860560062601
260,260,260,260,2020-02-18,16.719200134277344,16.38466453552246,16.54804229736328,0.02041760440255569,0.010343086743338503
261,261,261,261,2020-02-19,16.765880584716797,16.672517776489258,16.096805572509766,0.00559980259005588,0.04156570129353376
262,262,262,262,2020-02-20,17.154882431030273,16.703638076782227,16.43134307861328,0.027014734884328595,0.04403409684499482
263,263,263,263,2020-02-21,16.74254035949707,16.765880584716797,16.711421966552734,-0.0013921264142250367,0.0018621032373318247
264,264,264,264,2020-02-24,15.871183395385742,16.820341110229492,16.843679428100586,-0.056429159707498955,-0.05773655553503432
265,265,265,265,2020-02-25,14.976483345031738,16.75810432434082,16.6803035736084,-0.10631399261080576,-0.10214563668208332
266,266,266,266,2020-02-26,14.953142166137695,16.719200134277344,16.38466453552246,-0.10563052980739873,-0.08736964777528289
267,267,267,267,2020-02-27,14.704180717468262,16.765880584716797,16.672517776489258,-0.12296997207101135,-0.11805877704905765
268,268,268,268,2020-02-28,14.820883750915527,17.154882431030273,16.703638076782227,-0.13605448416789723,-0.11271522510318854
269,269,269,269,2020-03-02,15.248785972595217,16.74254035949707,16.765880584716797,-0.089219100257658,-0.0904870224057609
270,270,270,270,2020-03-03,14.766424179077148,15.871183395385742,16.820341110229492,-0.06960786658352036,-0.12210911287067949
271,271,271,271,2020-03-04,15.108745574951172,14.976483345031738,16.75810432434082,0.00883132754681748,-0.09842155875554415
272,272,272,272,2020-03-05,14.439664840698242,14.953142166137695,16.719200134277344,-0.034339092060680976,-0.13634236538060496
273,273,273,273,2020-03-06,13.57608699798584,14.704180717468262,16.765880584716797,-0.07671925020224146,-0.19025505821857425
274,274,274,274,2020-03-09,11.662205696105955,14.820883750915527,17.154882431030273,-0.2131234619942587,-0.32018154347645056
275,275,275,275,2020-03-10,12.673605918884276,15.248785972595217,16.74254035949707,-0.16887770989369244,-0.24302969282106135
276,276,276,276,2020-03-11,12.463545799255373,14.766424179077148,15.871183395385742,-0.15595369277585647,-0.21470595551942762
277,277,277,277,2020-03-12,10.604388236999512,15.108745574951172,14.976483345031738,-0.29812914087450426,-0.29193068942200073
278,278,278,278,2020-03-13,12.615151405334473,14.439664840698242,14.953142166137695,-0.12635427868251992,-0.15635447953526083
279,279,279,279,2020-03-16,10.763971328735352,13.57608699798584,14.704180717468262,-0.20713742256275292,-0.26796524501715513
280,280,280,280,2020-03-17,9.678794860839844,11.662205696105955,14.820883750915527,-0.17007167314227511,-0.3469488713692962
281,281,281,281,2020-03-18,7.380781173706055,12.673605918884276,15.248785972595217,-0.41762579482542217,-0.5159758168964643
282,282,282,282,2020-03-19,8.633519172668457,12.463545799255373,14.766424179077148,-0.30729831528486373,-0.41532770100824623
283,283,283,283,2020-03-20,9.200043678283691,10.604388236999512,15.108745574951172,-0.13243051153257068,-0.3910782577782984
284,284,284,284,2020-03-23,8.896832466125488,12.615151405334473,14.439664840698242,-0.2947502427625758,-0.3838615671293327
285,285,285,285,2020-03-24,10.30915641784668,10.763971328735352,13.57608699798584,-0.04225344875032355,-0.24063860084454713
286,286,286,286,2020-03-25,10.68418025970459,9.678794860839844,11.662205696105955,0.10387506020326032,-0.08386281822553776
287,287,287,287,2020-03-26,11.370391845703123,7.380781173706055,12.673605918884276,0.5405404357752821,-0.10282898817607244
288,288,288,288,2020-03-27,11.09910011291504,8.633519172668457,12.463545799255373,0.28558237851049095,-0.10947492056569086
289,289,289,289,2020-03-30,11.027286529541016,9.200043678283691,10.604388236999512,0.19861241045740385,0.03987955581124236
290,290,290,290,2020-03-31,11.290599822998049,8.896832466125488,12.615151405334473,0.2690583829679587,-0.10499688349172898
291,291,291,291,2020-04-01,10.636302947998049,10.30915641784668,10.763971328735352,0.031733588752715924,-0.011860713563634384
292,292,292,292,2020-04-02,11.47412395477295,10.68418025970459,9.678794860839844,0.07393582622783268,0.18549097483168708
293,293,293,293,2020-04-03,10.891637802124023,11.370391845703123,7.380781173706055,-0.04210532495940511,0.4756754801138603
294,294,294,294,2020-04-06,10.771950721740724,11.09910011291504,8.633519172668457,-0.02947530771378859,0.24768944231247003
295,295,295,295,2020-04-07,12.088522911071776,11.027286529541016,9.200043678283691,0.0962373090322639,0.3139636434124997
296,296,296,296,2020-04-08,12.240127563476562,11.290599822998049,8.896832466125488,0.08409896332915823,0.3757848773797421
297,297,297,297,2020-04-09,13.237531661987305,10.636302947998049,10.30915641784668,0.24456135996754935,0.28405575834228025
298,298,298,298,2020-04-13,13.644472122192385,11.47412395477295,10.68418025970459,0.18915153574897747,0.27707243705467444
299,299,299,299,2020-04-14,13.81203556060791,10.891637802124023,11.370391845703123,0.2681321038709503,0.21473698954600984
300,300,300,300,2020-04-15,13.41307258605957,10.771950721740724,11.09910011291504,0.24518510458726328,0.20848289046892776
301,301,301,301,2020-04-16,13.237531661987305,12.088522911071776,11.027286529541016,0.09504955728405506,0.20043417993404455
302,302,302,302,2020-04-17,14.426433563232422,12.240127563476562,11.290599822998049,0.1786179096923466,0.2777384540586525
303,303,303,303,2020-04-20,14.753583908081056,13.237531661987305,10.636302947998049,0.11452680792803882,0.3870969997952114
304,304,304,304,2020-04-21,14.37856101989746,13.644472122192385,11.47412395477295,0.05380119444204068,0.2531293087448594
305,305,305,305,2020-04-22,14.09130859375,13.81203556060791,10.891637802124023,0.02021954200136733,0.2937731542084512
306,306,306,306,2020-04-23,13.971620559692385,13.41307258605957,10.771950721740724,0.041642060016384486,0.29703717744399416
307,307,307,307,2020-04-24,14.586019515991213,13.237531661987305,12.088522911071776,0.10186852718745176,0.20660064288185298
308,308,308,308,2020-04-27,14.777520179748535,14.426433563232422,12.240127563476562,0.024336341686756358,0.20730115786074998
309,309,309,309,2020-04-28,15.088709831237791,14.753583908081056,13.237531661987305,0.022714882380082235,0.13984315327957253
310,310,310,310,2020-04-29,15.527567863464355,14.37856101989746,13.644472122192385,0.07991111502582693,0.1380116229054522
311,311,311,311,2020-04-30,15.4557523727417,14.09130859375,13.81203556060791,0.09682874872223568,0.11900612367533214
312,312,312,312,2020-05-01,14.801459312438965,13.971620559692385,13.41307258605957,0.059394595580460674,0.10350996891065578
313,313,313,313,2020-05-04,15.264254570007324,14.586019515991213,13.237531661987305,0.04649898166340294,0.15310429162862182
314,314,314,314,2020-05-05,15.1605224609375,14.777520179748535,14.426433563232422,0.0259178993857061,0.05088498792771601
315,315,315,315,2020-05-06,14.849332809448242,15.088709831237791,14.753583908081056,-0.015864644788514126,0.006489874051195166
316,316,316,316,2020-05-07,15.328088760375977,15.527567863464355,14.37856101989746,-0.012846770649622696,0.06603774460911183
317,317,317,317,2020-05-08,15.535547256469728,15.4557523727417,14.09130859375,0.0051627951718971055,0.1024914508905368
318,318,318,318,2020-05-11,15.58342742919922,14.801459312438965,13.971620559692385,0.05283047436431487,0.11536291460396808
319,319,319,319,2020-05-12,15.224361419677734,15.264254570007324,14.586019515991213,-0.0026135013764757575,0.04376395513434517
320,320,320,320,2020-05-13,14.745603561401367,15.1605224609375,14.777520179748535,-0.027368377350134865,-0.002159808814939601
321,321,321,321,2020-05-14,14.753583908081056,14.849332809448242,15.088709831237791,-0.006448027167002657,-0.022210376294925616
322,322,322,322,2020-05-15,14.969023704528809,15.328088760375977,15.527567863464355,-0.023425298578344078,-0.03597112978973194
323,323,323,323,2020-05-18,15.623319625854492,15.535547256469728,15.4557523727417,0.005649776472998802,0.010841740283592971
324,324,324,324,2020-05-19,15.49565315246582,15.58342742919922,14.801459312438965,-0.005632539897412747,0.0469003647122459
325,325,325,325,2020-05-20,15.735028266906738,15.224361419677734,15.264254570007324,0.03354274331460361,0.030841577932304354
326,326,326,326,2020-05-21,15.535547256469728,14.745603561401367,15.1605224609375,0.05357147245814664,0.024736930834574844
327,327,327,327,2020-05-22,15.679173469543455,14.753583908081056,14.849332809448242,0.06273659113806374,0.0558840367270379
328,328,328,328,2020-05-26,16.30155372619629,14.969023704528809,15.328088760375977,0.08901916704589952,0.06350856790030979
329,329,329,329,2020-05-27,16.33346939086914,15.623319625854492,15.535547256469728,0.045454473314329835,0.05136105740125241
330,330,330,330,2020-05-28,15.926530838012695,15.49565315246582,15.58342742919922,0.027806358422413968,0.022017198101785374
331,331,331,331,2020-05-29,16.30155372619629,15.735028266906738,15.224361419677734,0.03600409542835359,0.07075451487418483
332,332,332,332,2020-06-01,16.309532165527344,15.535547256469728,14.745603561401367,0.049820253917047586,0.10606067073576919
333,333,333,333,2020-06-02,16.2297420501709,15.679173469543455,14.753583908081056,0.03511464310902057,0.1000542072547741
334,334,334,334,2020-06-03,16.485074996948242,16.30155372619629,14.969023704528809,0.011257900555640799,0.10127923653168902
335,335,335,335,2020-06-04,16.52496910095215,16.33346939086914,15.623319625854492,0.011724374381235858,0.05771177295800478
336,336,336,336,2020-06-05,16.86807632446289,15.926530838012695,15.49565315246582,0.059118052514170794,0.088568268694029
337,337,337,337,2020-06-08,17.21916389465332,16.30155372619629,15.735028266906738,0.05628973678640525,0.0943204932696533
338,338,338,338,2020-06-09,16.381343841552734,16.309532165527344,15.535547256469728,0.00440304941285663,0.05444266436966205
339,339,339,339,2020-06-10,16.07015037536621,16.2297420501709,15.679173469543455,-0.009833284738065662,0.024936066086788555
340,340,340,340,2020-06-11,14.792032241821287,16.485074996948242,16.30155372619629,-0.10270155006515747,-0.09259985334706033
341,341,341,341,2020-06-12,14.840877532958984,16.52496910095215,16.33346939086914,-0.10191193446141622,-0.09138241375372191
342,342,342,342,2020-06-15,15.565421104431152,16.86807632446289,15.926530838012695,-0.07722606863845916,-0.022673470905519744
343,343,343,343,2020-06-16,15.7608003616333,17.21916389465332,16.30155372619629,-0.0846942129096554,-0.033171891075266524
344,344,344,344,2020-06-17,15.451446533203123,16.381343841552734,16.309532165527344,-0.0567656303013947,-0.05261252276370709
345,345,345,345,2020-06-18,15.834071159362791,16.07015037536621,16.2297420501709,-0.014690541811313906,-0.024379370268792444
346,346,346,346,2020-06-19,15.64682674407959,14.792032241821287,16.485074996948242,0.057787495881840734,-0.05084891958476567
347,347,347,347,2020-06-22,15.907337188720703,14.840877532958984,16.52496910095215,0.07185960893439747,-0.037375677283164044
348,348,348,348,2020-06-23,15.809647560119627,15.565421104431152,16.86807632446289,0.015690321132330265,-0.0627474493228537
349,349,349,349,2020-06-24,15.33747673034668,15.7608003616333,17.21916389465332,-0.02685927247179165,-0.10927866044012269
350,350,350,350,2020-06-25,15.549139976501465,15.451446533203123,16.381343841552734,0.0063226082482576995,-0.05080192889549817
351,351,351,351,2020-06-26,15.06882381439209,15.834071159362791,16.07015037536621,-0.048329159144785416,-0.06230971942297725
352,352,352,352,2020-06-29,14.954852104187012,15.64682674407959,14.792032241821287,-0.04422459909670862,0.011007267946955057
353,353,353,353,2020-06-30,15.4840087890625,15.907337188720703,14.840877532958984,-0.026612147252298768,0.04333512318764399
354,354,354,354,2020-07-01,15.31304931640625,15.809647560119627,15.565421104431152,-0.03141108881933985,-0.01621361775770125
355,355,355,355,2020-07-02,15.53285789489746,15.33747673034668,15.7608003616333,0.012738807561754939,-0.014462620013303673
356,356,356,356,2020-07-06,15.720097541809082,15.549139976501465,15.451446533203123,0.010994663728410403,0.017386786928244025
357,357,357,357,2020-07-07,15.39445686340332,15.06882381439209,15.834071159362791,0.021609719047894105,-0.027763819647831034
358,358,358,358,2020-07-08,15.418882369995115,14.954852104187012,15.64682674407959,0.031028743218275423,-0.014568089607736145
359,359,359,359,2020-07-09,14.873443603515623,15.4840087890625,15.907337188720703,-0.039431983917379565,-0.06499476140721872
360,360,360,360,2020-07-10,15.10138702392578,15.31304931640625,15.809647560119627,-0.013822347731467066,-0.044799261558521986
361,361,361,361,2020-07-13,15.109527587890623,15.53285789489746,15.33747673034668,-0.027253858232096473,-0.014862232325675628
362,362,362,362,2020-07-14,15.549139976501465,15.720097541809082,15.549139976501465,-0.010875095708085758,0.0
363,363,363,363,2020-07-15,16.346946716308594,15.39445686340332,15.06882381439209,0.061872260993474315,0.08481902221829563
364,364,364,364,2020-07-16,16.200408935546875,15.418882369995115,14.954852104187012,0.050686330357678555,0.08328780670529912
365,365,365,365,2020-07-17,16.094581604003906,14.873443603515623,15.4840087890625,0.082101901418421,0.039432476644723824
366,366,366,366,2020-07-20,15.703816413879396,15.10138702392578,15.31304931640625,0.03989232174496027,0.025518568470519032
367,367,367,367,2020-07-21,16.37137222290039,15.109527587890623,15.53285789489746,0.08351317588652218,0.05398326139830223
368,368,368,368,2020-07-22,15.834071159362791,15.549139976501465,15.720097541809082,0.018324562213210882,0.007250185137247733
369,369,369,369,2020-07-23,15.728240966796877,16.346946716308594,15.39445686340332,-0.03784839825130537,0.0216820967673792
370,370,370,370,2020-07-24,15.63868808746338,16.200408935546875,15.418882369995115,-0.03467325117028175,0.014255619324005098
371,371,371,371,2020-07-27,15.32933235168457,16.094581604003906,14.873443603515623,-0.047547011233206704,0.030651190156204988
372,372,372,372,2020-07-28,15.361893653869627,15.703816413879396,15.10138702392578,-0.02177322702954998,0.017250510137321484
373,373,373,373,2020-07-29,16.094581604003906,16.37137222290039,15.109527587890623,-0.01690698953807357,0.06519422995744395
374,374,374,374,2020-07-30,15.744521141052246,15.834071159362791,15.549139976501465,-0.0056555270851863515,0.01256540007010365
375,375,375,375,2020-07-31,15.573559761047363,15.728240966796877,16.346946716308594,-0.009834615712974726,-0.04731078951212697
376,376,376,376,2020-08-03,16.05387306213379,15.63868808746338,16.200408935546875,0.02654858082393985,-0.009045195957464891
377,377,377,377,2020-08-04,17.372699737548828,15.32933235168457,16.094581604003906,0.13329787227424217,0.07941294561064938
378,378,378,378,2020-08-05,17.331998825073242,15.361893653869627,15.703816413879396,0.12824624460978162,0.10368068298065558
379,379,379,379,2020-08-06,16.949377059936523,16.094581604003906,16.37137222290039,0.05311075969318568,0.035305827096620224
380,380,380,380,2020-08-07,16.973798751831055,15.744521141052246,15.834071159362791,0.07807653213241217,0.0719794411050334
381,381,381,381,2020-08-10,17.535524368286133,15.573559761047363,15.728240966796877,0.12598048470241485,0.11490689933505749
382,382,382,382,2020-08-11,17.437828063964844,16.05387306213379,15.63868808746338,0.08620692318138379,0.11504417547298784
383,383,383,383,2020-08-12,17.592506408691406,17.372699737548828,15.32933235168457,0.012652418706546431,0.14763683147349416
384,384,384,384,2020-08-13,17.559940338134766,17.331998825073242,15.361893653869627,0.013151484451509043,0.14308435755324056
385,385,385,385,2020-08-14,18.015832901000977,16.949377059936523,16.094581604003906,0.06292006114993165,0.11937255309073169
386,386,386,386,2020-08-17,18.1867904663086,16.973798751831055,15.744521141052246,0.07146259551043022,0.1551186792774779
387,387,387,387,2020-08-18,17.747180938720703,17.535524368286133,15.573559761047363,0.012070159180261664,0.13957124838664114
388,388,388,388,2020-08-19,17.62506866455078,17.437828063964844,16.05387306213379,0.01073761020576125,0.0978701897253047
389,389,389,389,2020-08-20,17.42154312133789,17.592506408691406,17.372699737548828,-0.009717960782953172,0.0028115022147936486
390,390,390,390,2020-08-21,17.429683685302734,17.559940338134766,17.331998825073242,-0.007417830033804473,0.0056360989413510865
391,391,391,391,2020-08-24,17.649490356445312,18.015832901000977,16.949377059936523,-0.020334477266122364,0.04130613733077282
392,392,392,392,2020-08-25,17.413400650024414,18.1867904663086,16.973798751831055,-0.04252481039559497,0.025898851790377098
393,393,393,393,2020-08-26,17.136613845825195,17.747180938720703,17.535524368286133,-0.03440361007214254,-0.022748707941827373
394,394,394,394,2020-08-27,17.063343048095703,17.62506866455078,17.437828063964844,-0.03187083279765457,-0.021475439171407595
395,395,395,395,2020-08-28,17.15289878845215,17.42154312133789,17.592506408691406,-0.015420237519413904,-0.02498834503888958
396,396,396,396,2020-08-31,16.900527954101562,17.429683685302734,17.559940338134766,-0.030359456933080953,-0.03755208567543722
397,397,397,397,2020-09-01,17.063343048095703,17.649490356445312,18.015832901000977,-0.03321043817764169,-0.052869598543642815
398,398,398,398,2020-09-02,17.3238582611084,17.413400650024414,18.1867904663086,-0.005142154063737747,-0.04744829533274719
399,399,399,399,2020-09-03,17.01449966430664,17.136613845825195,17.747180938720703,-0.00712592246153132,-0.04128437507590299
400,400,400,400,2020-09-04,16.843542098999023,17.063343048095703,17.62506866455078,-0.012881470440882281,-0.04434176004792756
401,401,401,401,2020-09-08,16.67258071899414,17.15289878845215,17.42154312133789,-0.02800215143701379,-0.04299058913021436
402,402,402,402,2020-09-09,17.11219596862793,16.900527954101562,17.429683685302734,0.01252434332828023,-0.018215345866690602
403,403,403,403,2020-09-10,16.747041702270508,17.063343048095703,17.649490356445312,-0.018536891916997145,-0.05113171179162379
404,404,404,404,2020-09-11,16.788536071777344,17.3238582611084,17.413400650024414,-0.030900864072112566,-0.03588412113208883
405,405,405,405,2020-09-14,17.303068161010742,17.01449966430664,17.136613845825195,0.016960151776279853,0.009713372588254776
406,406,406,406,2020-09-15,17.319665908813477,16.843542098999023,17.063343048095703,0.028267439652301496,0.015021843023098613
407,407,407,407,2020-09-16,17.776100158691406,16.67258071899414,17.15289878845215,0.06618768013760978,0.03633213125811796
408,408,408,408,2020-09-17,17.684812545776367,17.11219596862793,16.900527954101562,0.03346248361100024,0.046405922572641645
409,409,409,409,2020-09-18,17.211776733398438,16.747041702270508,17.063343048095703,0.027750276101893512,0.00869898031612859
410,410,410,410,2020-09-21,17.1536865234375,16.788536071777344,17.3238582611084,0.021749987616490163,-0.00982296986652964
411,411,411,411,2020-09-22,17.26987075805664,17.303068161010742,17.01449966430664,-0.0019185847645740717,0.015009027522902896
412,412,412,412,2020-09-23,16.522974014282227,17.319665908813477,16.843542098999023,-0.0459992645773748,-0.019032106360564627
413,413,413,413,2020-09-24,16.53957176208496,17.776100158691406,16.67258071899414,-0.06956128653459792,-0.007977706580100663
414,414,414,414,2020-09-25,16.581066131591797,17.684812545776367,17.11219596862793,-0.062412107073658296,-0.031038087572738293
415,415,415,415,2020-09-28,16.92961883544922,17.211776733398438,16.747041702270508,-0.016393304556508004,0.010902052817719943
416,416,416,416,2020-09-29,16.813430786132812,17.1536865234375,16.788536071777344,-0.019835720842851345,0.001482840090942572
417,417,417,417,2020-09-30,16.30720329284668,17.26987075805664,17.303068161010742,-0.055742598117641595,-0.05755423598272935
418,418,418,418,2020-10-01,15.585209846496582,16.522974014282227,17.319665908813477,-0.05675516810563608,-0.10014373668918641
419,419,419,419,2020-10-02,15.8424711227417,16.53957176208496,17.776100158691406,-0.04214744186674069,-0.10877689812094604
420,420,420,420,2020-10-05,16.215919494628906,16.581066131591797,17.684812545776367,-0.022021903420744393,-0.08305957710014145
421,421,421,421,2020-10-06,16.041643142700195,16.92961883544922,17.211776733398438,-0.05245101507481531,-0.06798447416690379
422,422,422,422,2020-10-07,16.091432571411133,16.813430786132812,17.1536865234375,-0.04294175435730585,-0.06192569454822339
423,423,423,423,2020-10-08,16.58936882019043,16.30720329284668,17.26987075805664,0.017303121956388834,-0.03940399713464837
424,424,424,424,2020-10-09,16.116331100463867,15.585209846496582,16.522974014282227,0.03407854364480545,-0.024610757934186878
425,425,425,425,2020-10-12,16.1412296295166,15.8424711227417,16.53957176208496,0.01885807488366109,-0.024084186597957302
426,426,426,426,2020-10-13,16.116331100463867,16.215919494628906,16.581066131591797,-0.006141396681083933,-0.02802805485724913
427,427,427,427,2020-10-14,16.33209991455078,16.041643142700195,16.92961883544922,0.01810642271909413,-0.03529429260671135
428,428,428,428,2020-10-15,16.35699462890625,16.091432571411133,16.813430786132812,0.016503319783157666,-0.027147116078356626
429,429,429,429,2020-10-16,15.991848945617676,16.58936882019043,16.30720329284668,-0.036018240419462555,-0.019338346469706225
430,430,430,430,2020-10-19,16.008447647094727,16.116331100463867,15.585209846496582,-0.006694045480738153,0.027156374842991493
431,431,431,431,2020-10-20,16.34040069580078,16.1412296295166,15.8424711227417,0.01233927469317253,0.031430044543007574
432,432,432,432,2020-10-21,16.016742706298828,16.116331100463867,16.215919494628906,-0.006179346499165184,-0.012282793362167976
433,433,433,433,2020-10-22,16.854928970336914,16.33209991455078,16.041643142700195,0.03201235961827109,0.05069841165284905
434,434,434,434,2020-10-23,16.564468383789062,16.35699462890625,16.091432571411133,0.012684099957834816,0.029396749498758146
435,435,435,435,2020-10-26,15.933759689331056,15.991848945617676,16.58936882019043,-0.0036324290258218372,-0.039519835743325626
436,436,436,436,2020-10-27,16.116331100463867,16.008447647094727,16.116331100463867,0.006739157708943733,0.0
437,437,437,437,2020-10-28,15.651597023010254,16.34040069580078,16.1412296295166,-0.04215341383687965,-0.030334281696295484
438,438,438,438,2020-10-29,15.8507661819458,16.016742706298828,16.116331100463867,-0.010362689055856245,-0.016478000908682122
439,439,439,439,2020-10-30,15.925458908081056,16.854928970336914,16.33209991455078,-0.05514529689752101,-0.02489826835478981
440,440,440,440,2020-11-02,15.576909065246582,16.564468383789062,16.35699462890625,-0.05961913752142889,-0.047691252663315864
441,441,441,441,2020-11-03,15.75118350982666,15.933759689331056,15.991848945617676,-0.011458449422118822,-0.015049256443668835
442,442,442,442,2020-11-04,15.8424711227417,16.116331100463867,16.008447647094727,-0.016992699890255092,-0.010368058665772617
443,443,443,443,2020-11-05,15.859068870544434,15.651597023010254,16.34040069580078,0.013255634375787029,-0.029456549702605694
444,444,444,444,2020-11-06,15.153669357299805,15.8507661819458,16.016742706298828,-0.043978746304389804,-0.05388569728722725
445,445,445,445,2020-11-09,16.058244705200195,15.925458908081056,16.854928970336914,0.008337957347763325,-0.04726713868321886
446,446,446,446,2020-11-10,16.58936882019043,15.576909065246582,16.564468383789062,0.06499747483297136,0.0015032439209299309
447,447,447,447,2020-11-11,16.614261627197266,15.75118350982666,15.933759689331056,0.054794493177744874,0.042708183826938306
448,448,448,448,2020-11-12,16.049943923950195,15.8424711227417,16.116331100463867,0.013095987336891657,-0.004119248735945935
449,449,449,449,2020-11-13,16.630863189697266,15.859068870544434,15.651597023010254,0.048665802857210005,0.06256653332227624
450,450,450,450,2020-11-16,16.788536071777344,15.153669357299805,15.8507661819458,0.10788586420423596,0.059162432848178126
451,451,451,451,2020-11-17,17.28646469116211,16.058244705200195,15.925458908081056,0.07648532006516096,0.08546100874935769
452,452,452,452,2020-11-18,16.597667694091797,16.58936882019043,15.576909065246582,0.0005002525407276082,0.065530242525625
453,453,453,453,2020-11-19,16.730443954467773,16.614261627197266,15.75118350982666,0.006992927514775538,0.06217059461152141
454,454,454,454,2020-11-20,16.879825592041016,16.049943923950195,15.8424711227417,0.05170620358694511,0.06547933471125011
455,455,455,455,2020-11-23,17.659915924072266,16.630863189697266,15.859068870544434,0.06187608680543377,0.11355313910469267
456,456,456,456,2020-11-24,18.224233627319336,16.788536071777344,15.153669357299805,0.08551654232410977,0.2026284326007406
457,457,457,457,2020-11-25,17.94207763671875,17.28646469116211,16.058244705200195,0.03792637518831876,0.11731250619866973
458,458,458,458,2020-11-27,17.809293746948242,16.597667694091797,16.58936882019043,0.07299977775116817,0.0735365486161883
459,459,459,459,2020-11-30,17.410947799682617,16.730443954467773,16.614261627197266,0.04067458383452638,0.04795194576575046
460,460,460,460,2020-12-01,17.344560623168945,16.879825592041016,16.049943923950195,0.02753198062348794,0.080661758405703
461,461,461,461,2020-12-02,17.966970443725586,17.659915924072266,16.630863189697266,0.017387088419530627,0.08033902021730488
462,462,462,462,2020-12-03,17.89227867126465,18.224233627319336,16.788536071777344,-0.018215029660126003,0.06574382630911879
463,463,463,463,2020-12-04,18.66407585144043,17.94207763671875,17.28646469116211,0.0402405022060599,0.0796930537788123
464,464,464,464,2020-12-07,17.925477981567383,17.809293746948242,16.597667694091797,0.006523797982671331,0.07999981153666802
465,465,465,465,2020-12-08,18.34041976928711,17.410947799682617,16.730443954467773,0.05338434072046527,0.09623031039707719
466,466,466,466,2020-12-09,18.58938789367676,17.344560623168945,16.879825592041016,0.07177047015217952,0.10127843396923608
467,467,467,467,2020-12-10,18.58938407897949,17.966970443725586,17.659915924072266,0.03464210269635415,0.05263151641850472
468,468,468,468,2020-12-11,18.530235290527344,17.89227867126465,18.224233627319336,0.03565541488504009,0.016790920785239027
469,469,469,469,2020-12-14,18.17534637451172,18.66407585144043,17.94207763671875,-0.026185570655564594,0.013001211036763216
470,470,470,470,2020-12-15,18.86822509765625,17.925477981567383,17.809293746948242,0.05259257895707359,0.05945948030024839
471,471,471,471,2020-12-16,18.37813949584961,18.34041976928711,17.410947799682617,0.00205664466991462,0.0555507780101796
472,472,472,472,2020-12-17,18.420387268066406,18.58938789367676,17.344560623168945,-0.009091242088064777,0.06202674534518726
473,473,473,473,2020-12-18,17.896509170532227,18.58938407897949,17.966970443725586,-0.03727261244931468,-0.003921711421191021
474,474,474,474,2020-12-21,17.490921020507812,18.530235290527344,17.89227867126465,-0.05608748371105832,-0.022431891327593934
475,475,475,475,2020-12-22,17.414871215820312,18.17534637451172,18.66407585144043,-0.04184102701656689,-0.06693096650288788
476,476,476,476,2020-12-23,17.533170700073242,18.86822509765625,17.925477981567383,-0.07075675590434016,-0.021885457218911886
477,477,477,477,2020-12-24,17.52471923828125,18.37813949584961,18.34041976928711,-0.04643670583527182,-0.044475564968901815
478,478,478,478,2020-12-28,17.017738342285156,18.420387268066406,18.58938789367676,-0.07614654922119268,-0.08454552459611686
479,479,479,479,2020-12-29,16.967037200927734,17.896509170532227,18.58938407897949,-0.05193593682140696,-0.08727276122538519
480,480,480,480,2020-12-30,16.84874153137207,17.490921020507812,18.530235290527344,-0.036715018516337516,-0.09074324922440968
481,481,481,481,2020-12-31,16.941688537597656,17.414871215820312,18.17534637451172,-0.027171184464045872,-0.06787534121738048
482,482,482,482,2021-01-04,16.983938217163086,17.533170700073242,18.86822509765625,-0.03132533711702601,-0.09986561378935555
