,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,AJG,AJG_6m,AJG_12m,AJG_6m_ret,AJG_12m_ret
0,0,0,0,2019-02-05,72.99217224121094,,,,
1,1,1,1,2019-02-06,72.93633270263672,,,,
2,2,2,2,2019-02-07,72.554931640625,,,,
3,3,3,3,2019-02-08,73.33639526367188,,,,
4,4,4,4,2019-02-11,74.32252502441406,,,,
5,5,5,5,2019-02-12,74.13643646240234,,,,
6,6,6,6,2019-02-13,73.99691772460938,72.99217224121094,,0.013765112786041422,
7,7,7,7,2019-02-14,73.38288116455078,72.93633270263672,,0.006122441934867329,
8,8,8,8,2019-02-15,74.2760009765625,72.554931640625,,0.023720914581826236,
9,9,9,9,2019-02-19,74.76907348632812,73.33639526367188,,0.019535705532092607,
10,10,10,10,2019-02-20,74.88070678710938,74.32252502441406,,0.007510263712272369,
11,11,11,11,2019-02-21,75.02024841308594,74.13643646240234,,0.011921424779188117,
12,12,12,12,2019-02-22,74.98302459716797,73.99691772460938,72.99217224121094,0.013326323621053238,0.027274874754761758
13,13,13,13,2019-02-25,74.74117279052734,73.38288116455078,72.93633270263672,0.018509652447834313,0.0247454186550482
14,14,14,14,2019-02-26,74.32252502441406,74.2760009765625,72.554931640625,0.0006263671608577326,0.02436213974460344
15,15,15,15,2019-02-27,74.9085922241211,74.76907348632812,73.33639526367188,0.0018659952743493857,0.02143815434064611
16,16,16,16,2019-02-28,75.0863265991211,74.88070678710938,74.32252502441406,0.0027459651602421697,0.010276851795012698
