,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,O,O_6m,O_12m,O_6m_ret,O_12m_ret
484,484,484,484,2021-01-06,50.03216552734375,51.61165618896485,50.99336242675781,-0.030603370987323908,-0.018849451255438132
485,485,485,485,2021-01-07,49.40310287475586,50.94321060180664,49.7316780090332,-0.03023185442882481,-0.006606958530891771
486,486,486,486,2021-01-08,50.10765075683594,51.20223617553711,49.94057846069336,-0.021377687782006105,0.0033454217250221685
487,487,487,487,2021-01-11,49.83925628662109,52.14585113525391,50.90980911254883,-0.044233525743976654,-0.021028419563723366
488,488,488,488,2021-01-12,48.48883819580078,50.20831298828125,50.51708984375,-0.0342468147233268,-0.04014981176118071
489,489,489,489,2021-01-13,48.463680267333984,50.45993041992188,51.04349899291992,-0.03956109602164193,-0.050541572903216814
490,490,490,490,2021-01-14,48.50562286376953,50.03216552734375,51.61165618896485,-0.030511225078593274,-0.06018084972555915
491,491,491,491,2021-01-15,49.19340896606445,49.40310287475586,50.94321060180664,-0.004244549360047478,-0.03434808319050342
492,492,492,492,2021-01-19,48.7656364440918,50.10765075683594,51.20223617553711,-0.026782622862458916,-0.047587760094928155
493,493,493,493,2021-01-20,49.47019958496094,49.83925628662109,52.14585113525391,-0.007404939984211212,-0.0513109191247636
494,494,494,494,2021-01-21,49.56246948242188,48.48883819580078,50.20831298828125,0.022141823284891116,-0.012863278358109964
495,495,495,495,2021-01-22,50.19153594970703,48.463680267333984,50.45993041992188,0.03565258917279701,-0.005318962352530043
496,496,496,496,2021-01-25,50.64445877075195,48.50562286376953,50.03216552734375,0.04409459730038834,0.012237992038812928
497,497,497,497,2021-01-26,50.88771057128906,49.19340896606445,49.40310287475586,0.034441638439682176,0.030050899845236456
498,498,498,498,2021-01-27,50.627689361572266,48.7656364440918,50.10765075683594,0.03818370994942821,0.010378427183904249
499,499,499,499,2021-01-28,51.12255859375,49.47019958496094,49.83925628662109,0.033401098492664705,0.025748825378708595
500,500,500,500,2021-01-29,49.72904586791992,49.56246948242188,48.48883819580078,0.0033609379685393126,0.025577178548001234
501,501,501,501,2021-02-01,50.655250549316406,50.19153594970703,48.463680267333984,0.00923890036108932,0.045220880252868634
502,502,502,502,2021-02-02,50.78995895385742,50.64445877075195,48.50562286376953,0.002872973403943213,0.047094253309633016
503,503,503,503,2021-02-03,50.90784454345703,50.88771057128906,49.19340896606445,0.0003956549025676548,0.034850920345350866
504,504,504,504,2021-02-04,51.3204460144043,50.627689361572266,48.7656364440918,0.013683355127754426,0.05238954634051596
505,505,505,505,2021-02-05,51.51409530639648,51.12255859375,49.47019958496094,0.00765878554236421,0.041315695885263626
506,506,506,506,2021-02-08,51.2783432006836,49.72904586791992,49.56246948242188,0.03115477696633473,0.03462042420768152
507,507,507,507,2021-02-09,51.985618591308594,50.655250549316406,50.19153594970703,0.026263181557003357,0.035744724835663044
508,508,508,508,2021-02-10,52.62554168701172,50.78995895385742,50.64445877075195,0.03614066187416931,0.03911746643847791
509,509,509,509,2021-02-11,52.98761749267578,50.90784454345703,50.88771057128906,0.04085368311839188,0.04126550198097312
510,510,510,510,2021-02-12,52.59186935424805,51.3204460144043,50.627689361572266,0.024774206745726612,0.0387965561423913
511,511,511,511,2021-02-16,51.95192337036133,51.51409530639648,51.12255859375,0.00849918961714713,0.016223068630072834
512,512,512,512,2021-02-17,52.00246047973633,51.2783432006836,49.72904586791992,0.014121308019231726,0.04571603118737855
513,513,513,513,2021-02-18,51.2951774597168,51.985618591308594,50.655250549316406,-0.013281387243264109,0.012632982829240413
514,514,514,514,2021-02-19,51.43831634521485,52.62554168701172,50.78995895385742,-0.022559869290426415,0.012765463975792146
515,515,515,515,2021-02-22,52.28874206542969,52.98761749267578,50.90784454345703,-0.013189410287086312,0.02712543684291857
516,516,516,516,2021-02-23,52.524513244628906,52.59186935424805,51.3204460144043,-0.0012807323726304887,0.0234617452445105
517,517,517,517,2021-02-24,52.516090393066406,51.95192337036133,51.51409530639648,0.010859405891157747,0.01945089165810332
518,518,518,518,2021-02-25,51.85930633544922,52.00246047973633,51.2783432006836,-0.002752834057590303,0.011329600343988444
519,519,519,519,2021-02-26,50.93377685546875,51.2951774597168,51.985618591308594,-0.007045508411231527,-0.02023332152896029
520,520,520,520,2021-03-01,51.14509201049805,51.43831634521485,52.62554168701172,-0.005700504129040773,-0.02813177079142648
521,521,521,521,2021-03-02,51.026763916015625,52.28874206542969,52.98761749267578,-0.02413479650810746,-0.03700588306185304
522,522,522,522,2021-03-03,51.37331008911133,52.524513244628906,52.59186935424805,-0.021917445482187325,-0.02317010747286341
523,523,523,523,2021-03-04,50.2491569519043,52.516090393066406,51.95192337036133,-0.04316645477976033,-0.03277581094193838
524,524,524,524,2021-03-05,50.680213928222656,51.85930633544922,52.00246047973633,-0.022736370586981303,-0.025426615189273805
525,525,525,525,2021-03-08,51.08592987060547,50.93377685546875,51.2951774597168,0.002987271404758962,-0.00407928385228129
526,526,526,526,2021-03-09,51.31414794921875,51.14509201049805,51.43831634521485,0.0033054186056797885,-0.002413928075770899
527,527,527,527,2021-03-10,51.91425323486328,51.026763916015625,52.28874206542969,0.017392624002344537,-0.007161939946801588
528,528,528,528,2021-03-11,52.25235748291016,51.37331008911133,52.524513244628906,0.017110974400404766,-0.005181499930350553
529,529,529,529,2021-03-12,53.19055938720703,50.2491569519043,52.516090393066406,0.05853635391570999,0.012843092261675126
530,530,530,530,2021-03-15,54.02734756469727,50.680213928222656,51.85930633544922,0.06604418918229293,0.04180621343494639
531,531,531,531,2021-03-16,54.06114959716797,51.08592987060547,50.93377685546875,0.05823951397377658,0.061400762613256665
532,532,532,532,2021-03-17,53.99352645874024,51.31414794921875,51.14509201049805,0.052215200224566605,0.05569321192456789
533,533,533,533,2021-03-18,53.42722702026367,51.91425323486328,51.026763916015625,0.02914370699999491,0.047043216540224586
534,534,534,534,2021-03-19,52.19317626953125,52.25235748291016,51.37331008911133,-0.0011326036992354016,0.01595899074826579
535,535,535,535,2021-03-22,52.79328918457031,53.19055938720703,50.2491569519043,-0.007468810390669933,0.05063034659668264
536,536,536,536,2021-03-23,53.20746994018555,54.02734756469727,50.680213928222656,-0.01517523368197804,0.04986671949613686
537,537,537,537,2021-03-24,53.44413757324219,54.06114959716797,51.08592987060547,-0.011413224256668464,0.04616158908352608
538,538,538,538,2021-03-25,54.01888656616211,53.99352645874024,51.31414794921875,0.00046968792529678005,0.05270941299892584
539,539,539,539,2021-03-26,54.28091430664063,53.42722702026367,51.91425323486328,0.01597850635319653,0.04558788626064647
540,540,540,540,2021-03-29,54.27246475219727,52.19317626953125,52.25235748291016,0.03983832047178648,0.038660595743413406
541,541,541,541,2021-03-30,54.19638442993164,52.79328918457031,53.19055938720703,0.026577151509843855,0.018909841413822903
542,542,542,542,2021-03-31,53.86978530883789,53.20746994018555,54.02734756469727,0.012447789180671354,-0.002916342610947198
543,543,543,543,2021-04-01,55.235618591308594,53.44413757324219,54.06114959716797,0.03352062732065386,0.02172482462715064
544,544,544,544,2021-04-05,55.35438919067383,54.01888656616211,53.99352645874024,0.02472288322485139,0.025204183189877494
545,545,545,545,2021-04-06,55.252567291259766,54.28091430664063,53.42722702026367,0.017900453539344108,0.03416498240314403
546,546,546,546,2021-04-07,55.60889434814453,54.27246475219727,52.19317626953125,0.024624450023585043,0.06544376722685241
547,547,547,547,2021-04-08,55.490116119384766,54.19638442993164,52.79328918457031,0.02387118076346484,0.051082760261178084
548,548,548,548,2021-04-09,55.30348587036133,53.86978530883789,53.20746994018555,0.02661418740215815,0.039393264376826664
549,549,549,549,2021-04-12,55.7106819152832,55.235618591308594,53.44413757324219,0.008600669931654537,0.04240959710379544
550,550,550,550,2021-04-13,55.990631103515625,55.35438919067383,54.01888656616211,0.01149397404874608,0.036501021451794013
551,551,551,551,2021-04-14,55.44769287109375,55.252567291259766,54.28091430664063,0.0035315206043802227,0.02149518996422617
552,552,552,552,2021-04-15,56.771114349365234,55.60889434814453,54.27246475219727,0.02089989406990389,0.04603899249051158
553,553,553,553,2021-04-16,56.85594177246094,55.490116119384766,54.19638442993164,0.02461385465724475,0.049072597194518286
554,554,554,554,2021-04-19,57.12741088867188,55.30348587036133,53.86978530883789,0.03298029029464944,0.06047222132328689
555,555,555,555,2021-04-20,58.18784713745117,55.7106819152832,55.235618591308594,0.04446481602818797,0.05344791316607278
556,556,556,556,2021-04-21,58.8240966796875,55.990631103515625,55.35438919067383,0.050606066056539944,0.06268170491524905
557,557,557,557,2021-04-22,58.60353088378906,55.44769287109375,55.252567291259766,0.05691558745342373,0.06064810662760589
558,558,558,558,2021-04-23,58.87500381469727,56.771114349365234,55.60889434814453,0.03705915392790882,0.05873358038922638
559,559,559,559,2021-04-26,58.8071174621582,56.85594177246094,55.490116119384766,0.034317885323330355,0.059776435422067564
560,560,560,560,2021-04-27,58.41690826416016,57.12741088867188,55.30348587036133,0.02257230557851142,0.05629703706375966
561,561,561,561,2021-04-28,58.196327209472656,58.18784713745117,55.7106819152832,0.00014573613630108895,0.044617032294978376
562,562,562,562,2021-04-29,58.79866409301758,58.8240966796875,55.990631103515625,-0.0004323498039996432,0.050151836729799504
563,563,563,563,2021-04-30,58.86248016357422,58.60353088378906,55.44769287109375,0.0044186634470653186,0.061585741726337684
564,564,564,564,2021-05-03,58.46238708496094,58.87500381469727,56.771114349365234,-0.007008351643339239,0.029791078702238183
565,565,565,565,2021-05-04,58.82844924926758,58.8071174621582,56.85594177246094,0.0003627415869023043,0.03469307543441413
566,566,566,566,2021-05-05,57.15150833129883,58.41690826416016,57.12741088867188,-0.021661535511931285,0.00042181926770501477
567,567,567,567,2021-05-06,57.500518798828125,58.196327209472656,58.18784713745117,-0.01195622548722064,-0.011812231805026996
568,568,568,568,2021-05-07,57.96870803833008,58.79866409301758,58.8240966796875,-0.01411521958006623,-0.01454146667164713
569,569,569,569,2021-05-10,57.49201202392578,58.86248016357422,58.60353088378906,-0.023282541541573054,-0.018966755809772362
570,570,570,570,2021-05-11,56.34284591674805,58.46238708496094,58.87500381469727,-0.03625478318448838,-0.043009048558517615
571,571,571,571,2021-05-12,55.10857009887695,58.82844924926758,58.8071174621582,-0.06323265695189029,-0.06289285247931475
572,572,572,572,2021-05-13,55.0830307006836,57.15150833129883,58.41690826416016,-0.036192879085965135,-0.05707042126229667
573,573,573,573,2021-05-14,55.61930465698242,57.500518798828125,58.196327209472656,-0.032716472497010596,-0.04428153246191058
574,574,574,574,2021-05-17,55.670387268066406,57.96870803833008,58.79866409301758,-0.0396476107203213,-0.05320319556924524
575,575,575,575,2021-05-18,55.73847579956055,57.49201202392578,58.86248016357422,-0.03050051933537279,-0.05307293126848056
576,576,576,576,2021-05-19,55.8917121887207,56.34284591674805,58.46238708496094,-0.008006938958921905,-0.04397143230748313
577,577,577,577,2021-05-20,56.95573806762695,55.10857009887695,58.82844924926758,0.033518706172847024,-0.03183342762794217
578,578,578,578,2021-05-21,56.6748275756836,55.0830307006836,57.15150833129883,0.02889813531956298,-0.008340650483832923
579,579,579,579,2021-05-24,58.00273895263672,55.61930465698242,57.500518798828125,0.042852644605205104,0.008734184739544126
580,580,580,580,2021-05-25,58.59861373901367,55.670387268066406,57.96870803833008,0.05259935514454295,0.010866305667310838
581,581,581,581,2021-05-26,58.83695602416992,55.73847579956055,57.49201202392578,0.05558961166702381,0.023393580306155126
582,582,582,582,2021-05-27,58.06235122680664,55.8917121887207,56.34284591674805,0.0388365099776633,0.030518609453972667
583,583,583,583,2021-05-28,58.42535781860352,56.95573806762695,55.10857009887695,0.02580283920176063,0.0601864231602367
584,584,584,584,2021-06-01,59.23682022094727,56.6748275756836,55.0830307006836,0.045205124653310724,0.07540960378224293
585,585,585,585,2021-06-02,60.31309509277344,58.00273895263672,55.61930465698242,0.03983184556203945,0.08439139008908403
586,586,586,586,2021-06-03,59.95434188842773,58.59861373901367,55.670387268066406,0.023135839961200944,0.07695212536843044
587,587,587,587,2021-06-04,60.15079498291016,58.83695602416992,55.73847579956055,0.022330165384499612,0.0791611022737082
588,588,588,588,2021-06-07,60.09100341796875,58.06235122680664,55.8917121887207,0.03493920153590868,0.07513262816263278
589,589,589,589,2021-06-08,60.1849479675293,58.42535781860352,56.95573806762695,0.030116891271575463,0.05669683177607343
590,590,590,590,2021-06-09,60.612037658691406,59.23682022094727,56.6748275756836,0.023215585046846066,0.06947017311609915
591,591,591,591,2021-06-10,60.71454620361328,60.31309509277344,58.00273895263672,0.006656118546433998,0.046753089594457675
592,592,592,592,2021-06-11,60.116641998291016,59.95434188842773,58.59861373901367,0.0027070618198983265,0.025905531930129566
593,593,593,593,2021-06-14,60.304534912109375,60.15079498291016,58.83695602416992,0.002555908516967964,0.024943147761359086
594,594,594,594,2021-06-15,59.45891571044922,60.09100341796875,58.06235122680664,-0.010518840950665798,0.02405284068134339
595,595,595,595,2021-06-16,58.46806335449219,60.1849479675293,58.42535781860352,-0.02852681062320428,0.0007309417945073893
596,596,596,596,2021-06-17,58.28014755249024,60.612037658691406,59.23682022094727,-0.03847239255231982,-0.01614996660672774
597,597,597,597,2021-06-18,57.09284973144531,60.71454620361328,60.31309509277344,-0.05965121537797857,-0.05339214239253931
598,598,598,598,2021-06-21,58.13494491577149,60.116641998291016,59.95434188842773,-0.03296420120365107,-0.030346375514254675
599,599,599,599,2021-06-22,57.6395149230957,60.304534912109375,60.15079498291016,-0.04419269616949695,-0.04174974014105648
600,600,600,600,2021-06-23,57.58827590942383,59.45891571044922,60.09100341796875,-0.03146104799715754,-0.041648955187800096
601,601,601,601,2021-06-24,57.229530334472656,58.46806335449219,60.1849479675293,-0.021183068994611642,-0.04910559422018834
602,602,602,602,2021-06-25,58.19472122192383,58.28014755249024,60.612037658691406,-0.0014657878223365284,-0.03988178801015696
603,603,603,603,2021-06-28,57.9384880065918,57.09284973144531,60.71454620361328,0.014811631914052548,-0.045723115309330487
604,604,604,604,2021-06-29,58.040977478027344,58.13494491577149,60.116641998291016,-0.0016163675372926622,-0.03452728647622527
605,605,605,605,2021-06-30,57.20610046386719,57.6395149230957,60.304534912109375,-0.00751939810400537,-0.05137979179771457
606,606,606,606,2021-07-01,57.47183990478516,57.58827590942383,59.45891571044922,-0.0020218699518248506,-0.033419307801384135
607,607,607,607,2021-07-02,57.84041595458984,57.229530334472656,58.46806335449219,0.010674307766408653,-0.010734875826088563
608,608,608,608,2021-07-06,58.50041961669922,58.19472122192383,58.28014755249024,0.005253026191321064,0.0037795385471628418
609,609,609,609,2021-07-07,58.448978424072266,57.9384880065918,57.09284973144531,0.008810903339803833,0.023753039110955942
610,610,610,610,2021-07-08,58.20040893554688,58.040977478027344,58.13494491577149,0.0027468775414731805,0.0011260700404935875
611,611,611,611,2021-07-09,59.031864166259766,57.20610046386719,57.6395149230957,0.031915542006674125,0.024156158236615433
612,612,612,612,2021-07-12,59.400421142578125,57.47183990478516,57.58827590942383,0.0335569774865061,0.031467259690227234
613,613,613,613,2021-07-13,58.68041610717773,57.84041595458984,57.229530334472656,0.014522719775171833,0.0253520475220661
614,614,614,614,2021-07-14,59.02327346801758,58.50041961669922,58.19472122192383,0.00893760856322312,0.014237584246414636
615,615,615,615,2021-07-15,59.383277893066406,58.448978424072266,57.9384880065918,0.01598487251933478,0.02493661702580563
616,616,616,616,2021-07-16,59.62327575683594,58.20040893554688,58.040977478027344,0.02444771174829352,0.027261744160108403
617,617,617,617,2021-07-19,58.886138916015625,59.031864166259766,57.20610046386719,-0.0024685862847514395,0.029368169452654636
618,618,618,618,2021-07-20,60.21471786499024,59.400421142578125,57.47183990478516,0.013708601837309597,0.04772559856704195
619,619,619,619,2021-07-21,60.15468597412109,58.68041610717773,57.84041595458984,0.025123711874344146,0.04001129627677935
620,620,620,620,2021-07-22,59.92327880859375,59.02327346801758,58.50041961669922,0.015248312872105485,0.024322204887029075
621,621,621,621,2021-07-23,60.411865234375,59.383277893066406,58.448978424072266,0.01732116140777551,0.03358291048410034
622,622,622,622,2021-07-26,60.56613159179688,59.62327575683594,58.20040893554688,0.01581355306283805,0.04064786999812808
623,623,623,623,2021-07-27,60.8918571472168,58.886138916015625,59.031864166259766,0.034060956756933214,0.03150828806148609
624,624,624,624,2021-07-28,60.28327178955078,60.21471786499024,59.400421142578125,0.0011384911694554134,0.014862700128902562
625,625,625,625,2021-07-29,60.18899917602539,60.15468597412109,58.68041610717773,0.0005704161088808668,0.02570845895319307
626,626,626,626,2021-07-30,60.45218276977539,59.92327880859375,59.02327346801758,0.008826352157248696,0.02420925200856705
627,627,627,627,2021-08-02,60.14255142211914,60.411865234375,59.383277893066406,-0.004457962210089428,0.012785982114695393
628,628,628,628,2021-08-03,60.55538558959961,60.56613159179688,59.62327575683594,-0.00017742592955583003,0.015633321398930367
629,629,629,629,2021-08-04,60.33176803588867,60.8918571472168,58.886138916015625,-0.009198095403364248,0.024549565423788833
630,630,630,630,2021-08-05,60.8821907043457,60.28327178955078,60.21471786499024,0.009935076465088954,0.011084878631367534
631,631,631,631,2021-08-06,60.73600387573242,60.18899917602539,60.15468597412109,0.009088117549642227,0.009663717667172556
632,632,632,632,2021-08-09,60.73600387573242,60.45218276977539,59.92327880859375,0.004694968700103441,0.01356276030446657
633,633,633,633,2021-08-10,60.2801628112793,60.14255142211914,60.411865234375,0.0022880869851082952,-0.0021800754302941927
634,634,634,634,2021-08-11,60.98540496826172,60.55538558959961,60.56613159179688,0.007101257377444048,0.006922571500697083
635,635,635,635,2021-08-12,61.00259017944336,60.33176803588867,60.8918571472168,0.011118887534601107,0.001818519542914343
636,636,636,636,2021-08-13,61.87985229492188,60.8821907043457,60.28327178955078,0.0163867557825077,0.026484635919310717
637,637,637,637,2021-08-16,62.37008285522461,60.73600387573242,60.18899917602539,0.026904617940218145,0.03623724782032922
638,638,638,638,2021-08-17,62.189449310302734,60.73600387573242,60.45218276977539,0.02393054106002923,0.028737862901386135
639,639,639,639,2021-08-18,61.67343521118164,60.2801628112793,60.14255142211914,0.023113281964156185,0.025454254148909783
640,640,640,640,2021-08-19,61.52725982666016,60.98540496826172,60.55538558959961,0.008884992379413426,0.016049344374540198
641,641,641,641,2021-08-20,61.84543228149414,61.00259017944336,60.33176803588867,0.013816496964661695,0.025089008575134963
642,642,642,642,2021-08-23,61.183204650878906,61.87985229492188,60.8821907043457,-0.011258068954701494,0.00494420360126302
643,643,643,643,2021-08-24,60.92519760131836,62.37008285522461,60.73600387573242,-0.02316631929542512,0.003115017675068499
644,644,644,644,2021-08-25,61.00259017944336,62.189449310302734,60.73600387573242,-0.019084573734322374,0.004389263150344602
645,645,645,645,2021-08-26,61.04561614990234,61.67343521118164,60.2801628112793,-0.01017973231310254,0.012698262627781398
646,646,646,646,2021-08-27,61.53582382202149,61.52725982666016,60.98540496826172,0.00013919026112096944,0.00902541934494372
647,647,647,647,2021-08-30,61.97443771362305,61.84543228149414,61.00259017944336,0.0020859330652218677,0.01593125031774756
648,648,648,648,2021-08-31,62.3161506652832,61.183204650878906,61.87985229492188,0.01851727154321292,0.007050733868624981
649,649,649,649,2021-09-01,62.48008728027344,60.92519760131836,62.37008285522461,0.02552129070027731,0.0017637370356582416
650,650,650,650,2021-09-02,62.71305084228516,61.00259017944336,62.189449310302734,0.028039148137978476,0.008419459213569347
651,651,651,651,2021-09-03,62.38517761230469,61.04561614990234,61.67343521118164,0.021943614413080015,0.011540501979270479
652,652,652,652,2021-09-07,61.44464492797852,61.53582382202149,61.52725982666016,-0.0014817205390259547,-0.001342736518973764
653,653,653,653,2021-09-08,61.8674430847168,61.97443771362305,61.84543228149414,-0.00172643162009245,0.0003559002243280762
654,654,654,654,2021-09-09,60.115821838378906,62.3161506652832,61.183204650878906,-0.03530912618019133,-0.017445683314410432
655,655,655,655,2021-09-10,58.60581588745117,62.48008728027344,60.92519760131836,-0.06200809828326648,-0.038069334285047884
656,656,656,656,2021-09-13,59.13215637207031,62.71305084228516,61.00259017944336,-0.05709966940087663,-0.030661547351858887
657,657,657,657,2021-09-14,58.85604476928711,62.38517761230469,61.04561614990234,-0.056570053626352146,-0.035867790657376
658,658,658,658,2021-09-15,59.0717658996582,61.44464492797852,61.53582382202149,-0.03861815836191518,-0.040042657582516794
659,659,659,659,2021-09-16,59.0113525390625,61.8674430847168,61.97443771362305,-0.046164677304400215,-0.047811408765862984
660,660,660,660,2021-09-17,58.39872741699219,60.115821838378906,62.3161506652832,-0.028563103171127202,-0.06286369113735135
661,661,661,661,2021-09-20,58.33831787109375,58.60581588745117,62.48008728027344,-0.004564359565800369,-0.06628943059251058
662,662,662,662,2021-09-21,58.02769088745117,59.13215637207031,62.71305084228516,-0.018677916591940957,-0.0747110831303206
663,663,663,663,2021-09-22,58.46774673461914,58.85604476928711,62.38517761230469,-0.006597419792479742,-0.06279425702737573
664,664,664,664,2021-09-23,58.48500061035156,59.0717658996582,61.44464492797852,-0.009933092068101446,-0.048167652707507114
665,665,665,665,2021-09-24,57.346038818359375,59.0113525390625,61.8674430847168,-0.028220226262408943,-0.07308212592794794
666,666,666,666,2021-09-27,56.67300033569336,58.39872741699219,60.115821838378906,-0.02955076519007671,-0.0572698068062939
667,667,667,667,2021-09-28,56.08624649047852,58.33831787109375,58.60581588745117,-0.03860363930258459,-0.04299179797805952
668,668,668,668,2021-09-29,56.99225234985352,58.02769088745117,59.13215637207031,-0.017843869396870438,-0.03618849968453919
669,669,669,669,2021-09-30,56.16613006591797,58.46774673461914,58.85604476928711,-0.03936557841279642,-0.04570328695911319
670,670,670,670,2021-10-01,57.02342987060547,58.48500061035156,59.0717658996582,-0.024990522774952395,-0.03467538167950024
671,671,671,671,2021-10-04,57.58629608154297,57.346038818359375,59.0113525390625,0.004189605213092307,-0.024148852656380226
672,672,672,672,2021-10-05,57.36981964111328,56.67300033569336,58.39872741699219,0.012295437003377652,-0.017618667758495188
673,673,673,673,2021-10-06,58.668739318847656,56.08624649047852,58.33831787109375,0.04604502868287952,0.0056638837013438526
674,674,674,674,2021-10-07,58.729373931884766,56.99225234985352,58.02769088745117,0.030479960177178578,0.012092210351684729
675,675,675,675,2021-10-08,58.19246292114258,56.16613006591797,58.46774673461914,0.03607748749729511,-0.004708302078512694
676,676,676,676,2021-10-11,58.67741394042969,57.02342987060547,58.48500061035156,0.0290053417266789,0.003289960298710648
677,677,677,677,2021-10-12,59.40481948852539,57.58629608154297,57.346038818359375,0.03157910007629883,0.03590100925169559
678,678,678,678,2021-10-13,59.54336929321289,57.36981964111328,56.67300033569336,0.037886639102172825,0.050647908889901005
679,679,679,679,2021-10-14,60.28810119628906,58.668739318847656,56.08624649047852,0.027601784122897932,0.07491773774741484
680,680,680,680,2021-10-15,60.32271194458008,58.729373931884766,56.99225234985352,0.027130171939910186,0.05843705867741722
681,681,681,681,2021-10-18,60.92023468017578,58.19246292114258,56.16613006591797,0.04687500102426734,0.08464362078495125
682,682,682,682,2021-10-19,60.65179061889648,58.67741394042969,57.02342987060547,0.033647983881348376,0.0636292968789196
683,683,683,683,2021-10-20,61.79486083984375,59.40481948852539,57.58629608154297,0.040233122024384116,0.07308274788747293
684,684,684,684,2021-10-21,61.630332946777344,59.54336929321289,57.36981964111328,0.03504947197877728,0.07426401777653191
685,685,685,685,2021-10-22,62.132591247558594,60.28810119628906,58.668739318847656,0.03059459519655716,0.0590408447313977
686,686,686,686,2021-10-25,63.96844100952149,60.32271194458008,58.729373931884766,0.06043708824448801,0.08920692878001857
687,687,687,687,2021-10-26,64.16759490966797,60.92023468017578,58.19246292114258,0.05330511687193029,0.10267879530416812
688,688,688,688,2021-10-27,63.49213409423828,60.65179061889648,58.67741394042969,0.046830331740558284,0.08205406186947117
689,689,689,689,2021-10-28,63.34494018554688,61.79486083984375,59.40481948852539,0.0250842760164236,0.06632661677867002
690,690,690,690,2021-10-29,61.85547637939453,61.630332946777344,59.54336929321289,0.0036531269888095963,0.03883063913961604
691,691,691,691,2021-11-01,61.56529998779297,62.132591247558594,60.28810119628906,-0.009130333185450645,0.021184923163287905
692,692,692,692,2021-11-02,62.54707717895508,63.96844100952149,60.32271194458008,-0.022219766624527404,0.03687442362370219
693,693,693,693,2021-11-03,62.799015045166016,64.16759490966797,60.92023468017578,-0.021328208832333106,0.03084000537512077
694,694,694,694,2021-11-04,61.930213928222656,63.49213409423828,60.65179061889648,-0.024600215259694136,0.021078080239363528
695,695,695,695,2021-11-05,62.35590744018555,63.34494018554688,61.79486083984375,-0.015613445090709832,0.009079178959491285
696,696,696,696,2021-11-08,62.09527587890625,61.85547637939453,61.630332946777344,0.0038767707169675703,0.007544060041512646
697,697,697,697,2021-11-09,61.65217590332031,61.56529998779297,62.132591247558594,0.0014111182036726788,-0.007732098961141576
698,698,698,698,2021-11-10,61.80859375,62.54707717895508,63.96844100952149,-0.011806841538609114,-0.03376426289957579
699,699,699,699,2021-11-11,62.920677185058594,62.799015045166016,64.16759490966797,0.0019373256062229505,-0.019432202911215946
700,700,700,700,2021-11-12,63.19869613647461,61.930213928222656,63.49213409423828,0.02048244512318531,-0.004621642695583961
701,701,701,701,2021-11-15,63.78644561767578,62.35590744018555,63.34494018554688,0.022941502035913164,0.006969861062867233
702,702,702,702,2021-11-16,64.02853393554688,62.09527587890625,61.85547637939453,0.031133738102890884,0.0351312071840455
703,703,703,703,2021-11-17,64.5306625366211,61.65217590332031,61.56529998779297,0.04668913288339849,0.048166134972396524
704,704,704,704,2021-11-18,63.69679641723633,61.80859375,62.54707717895508,0.030549193124723484,0.018381662103758467
705,705,705,705,2021-11-19,63.58023452758789,62.920677185058594,62.799015045166016,0.010482362428958725,0.012439995784328861
706,706,706,706,2021-11-22,63.38296890258789,63.19869613647461,61.930213928222656,0.0029157684790734884,0.023457935670123442
707,707,707,707,2021-11-23,62.674598693847656,63.78644561767578,62.35590744018555,-0.017430770958650532,0.005110843009827226
708,708,708,708,2021-11-24,63.338134765625,64.02853393554688,62.09527587890625,-0.010782679650557903,0.02001535332804516
709,709,709,709,2021-11-26,62.28907775878906,64.5306625366211,61.65217590332031,-0.03473673893492002,0.010330565728410068
710,710,710,710,2021-11-29,62.58495330810547,63.69679641723633,61.80859375,-0.017455243774708862,0.012560705736901934
711,711,711,711,2021-11-30,61.11467742919922,63.58023452758789,62.920677185058594,-0.03877867259704504,-0.02870280226876254
712,712,712,712,2021-12-01,59.315059661865234,63.38296890258789,63.19869613647461,-0.06417984690768508,-0.06145121200321668
713,713,713,713,2021-12-02,60.7547607421875,62.674598693847656,63.78644561767578,-0.030631834773097832,-0.047528669235775256
714,714,714,714,2021-12-03,60.51181411743164,63.338134765625,64.02853393554688,-0.0446227325552262,-0.054924259575508505
715,715,715,715,2021-12-06,61.2586555480957,62.28907775878906,64.5306625366211,-0.0165425825484784,-0.05070468611210255
716,716,716,716,2021-12-07,61.53756713867188,62.58495330810547,63.69679641723633,-0.01673543102728392,-0.03389855377373674
717,717,717,717,2021-12-08,61.95148086547852,61.11467742919922,63.58023452758789,0.013692348081992822,-0.02561729559840864
718,718,718,718,2021-12-09,60.61077880859375,59.315059661865234,63.38296890258789,0.021844690945519885,-0.043737144882794454
719,719,719,719,2021-12-10,60.23286819458008,60.7547607421875,62.674598693847656,-0.008590150652095674,-0.038958853349742584
720,720,720,720,2021-12-13,61.33063125610352,60.51181411743164,63.338134765625,0.013531525217255203,-0.03169502096880494
721,721,721,721,2021-12-14,60.54779052734375,61.2586555480957,62.28907775878906,-0.011604319657225193,-0.027954936789855056
722,722,722,722,2021-12-15,60.484806060791016,61.53756713867188,62.58495330810547,-0.017107616157598815,-0.03355674385463603
723,723,723,723,2021-12-16,60.88972473144531,61.95148086547852,61.11467742919922,-0.017138510963744524,-0.003680829339474334
