,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,JNJ,JNJ_6m,JNJ_12m,JNJ_6m_ret,JNJ_12m_ret
484,484,484,484,2021-01-06,147.43585205078125,141.31072998046875,141.70742797851562,0.043345060004707836,0.04042430346794612
485,485,485,485,2021-01-07,147.93394470214844,142.18707275390625,142.52838134765625,0.04041768240203325,0.03792622426060466
486,486,486,486,2021-01-08,147.62954711914062,143.948974609375,141.15394592285156,0.02556859136894407,0.04587616133542838
487,487,487,487,2021-01-11,147.0115203857422,145.17584228515625,140.877197265625,0.012644514897873105,0.043543761795252545
488,488,488,488,2021-01-12,145.86767578125,144.3640899658203,140.15769958496094,0.010415234257949324,0.040739654069648745
489,489,489,489,2021-01-13,145.64625549316406,146.0614013671875,140.6466064453125,-0.0028422695533352194,0.0355475981554918
490,490,490,490,2021-01-14,148.1922607421875,147.43585205078125,141.31072998046875,0.005130425747095213,0.04869786436366064
491,491,491,491,2021-01-15,147.86941528320312,147.93394470214844,142.18707275390625,-0.0004362042739767258,0.039963847762248594
492,492,492,492,2021-01-19,150.15707397460938,147.62954711914062,143.948974609375,0.017120738394116763,0.04312708292699474
493,493,493,493,2021-01-20,149.78811645507812,147.0115203857422,145.17584228515625,0.018886928466901542,0.03177025941314948
494,494,494,494,2021-01-21,149.18849182128906,145.86767578125,144.3640899658203,0.022765948811161563,0.033418295759083616
495,495,495,495,2021-01-22,150.86737060546875,145.64625549316406,146.0614013671875,0.0358479186068037,0.03290375960586189
496,496,496,496,2021-01-25,153.10894775390625,148.1922607421875,147.43585205078125,0.03317775831946035,0.0384784000920686
497,497,497,497,2021-01-26,157.25997924804688,147.86941528320312,147.93394470214844,0.06350578952962449,0.06304188375883268
498,498,498,498,2021-01-27,154.86160278320312,150.15707397460938,147.62954711914062,0.0313307171221866,0.048987860527852645
499,499,499,499,2021-01-28,156.0423583984375,149.78811645507812,147.0115203857422,0.04175392608822226,0.061429457970364254
500,500,500,500,2021-01-29,150.47996520996094,149.18849182128906,145.86767578125,0.008656655569780236,0.03161968135851945
501,501,501,501,2021-02-01,150.092529296875,150.86737060546875,145.64625549316406,-0.005135910472119476,0.030527896434108026
502,502,502,502,2021-02-02,148.7457733154297,153.10894775390625,148.1922607421875,-0.028497187803089963,0.003735097706655255
503,503,503,503,2021-02-03,148.0539093017578,157.25997924804688,147.86941528320312,-0.05854044996259533,0.001247682072735179
504,504,504,504,2021-02-04,149.42835998535156,154.86160278320312,150.15707397460938,-0.03508450577938149,-0.004853011383140204
505,505,505,505,2021-02-05,151.6975860595703,156.0423583984375,149.78811645507812,-0.02784354442896375,0.012747804363137494
506,506,506,506,2021-02-08,152.131103515625,150.47996520996094,149.18849182128906,0.010972479315503936,0.019724119859465095
507,507,507,507,2021-02-09,153.37644958496094,150.092529296875,150.86737060546875,0.02187930540893568,0.01663102478304368
508,508,508,508,2021-02-10,153.87454223632812,148.7457733154297,153.10894775390625,0.034480098537135406,0.005000324890563679
509,509,509,509,2021-02-11,153.1827392578125,148.0539093017578,157.25997924804688,0.03464163817249366,-0.025926748876160866
510,510,510,510,2021-02-12,153.6623992919922,149.42835998535156,154.86160278320312,0.02833491117118392,-0.0077437109629412415
511,511,511,511,2021-02-16,152.26950073242188,151.6975860595703,156.0423583984375,0.003770097387225224,-0.024178419915841243
512,512,512,512,2021-02-17,152.8137664794922,152.131103515625,150.47996520996094,0.004487333280909667,0.015509049768020366
513,513,513,513,2021-02-18,152.88755798339844,153.37644958496094,150.092529296875,-0.0031875271782952908,0.018622037350007004
514,514,514,514,2021-02-19,150.34156799316406,153.87454223632812,148.7457733154297,-0.022960095879524633,0.01072833628926273
515,515,515,515,2021-02-22,150.24874877929688,153.1827392578125,148.0539093017578,-0.019153531871352714,0.014824596580328198
516,516,516,516,2021-02-23,148.9214324951172,153.6623992919922,149.42835998535156,-0.030853135306485258,-0.00339244498356317
517,517,517,517,2021-02-24,150.9170684814453,152.26950073242188,151.6975860595703,-0.008881832832388081,-0.005145220819917973
518,518,518,518,2021-02-25,151.0748291015625,152.8137664794922,152.131103515625,-0.011379454992774152,-0.006943185118972184
519,519,519,519,2021-02-26,147.08358764648438,152.88755798339844,153.37644958496094,-0.037962345749183224,-0.04102886691865115
520,520,520,520,2021-03-01,147.88186645507812,150.34156799316406,153.87454223632812,-0.016360754852561943,-0.038945206232010476
521,521,521,521,2021-03-02,147.60337829589844,150.24874877929688,153.1827392578125,-0.017606605744745818,-0.03642290893182021
522,522,522,522,2021-03-03,145.00440979003906,148.9214324951172,153.6623992919922,-0.02630261232013431,-0.05634422956979246
523,523,523,523,2021-03-04,142.08056640625,150.9170684814453,152.26950073242188,-0.05855203897153438,-0.06691382238178178
524,524,524,524,2021-03-05,144.8929901123047,151.0748291015625,152.8137664794922,-0.04091905333284851,-0.051832871799874614
525,525,525,525,2021-03-08,146.09967041015625,147.08358764648438,152.88755798339844,-0.006689510720210179,-0.0443979069505398
526,526,526,526,2021-03-09,146.37811279296875,147.88186645507812,150.34156799316406,-0.01016861430110616,-0.026363002947897507
527,527,527,527,2021-03-10,147.72401428222656,147.60337829589844,150.24874877929688,0.0008172982740699553,-0.016803697319163313
528,528,528,528,2021-03-11,147.71473693847656,145.00440979003906,148.9214324951172,0.018691342920963194,-0.008102900545763903
529,529,529,529,2021-03-12,148.14175415039062,142.08056640625,150.9170684814453,0.04266021664644781,-0.018389664992703558
530,530,530,530,2021-03-15,148.90283203125,144.8929901123047,151.0748291015625,0.02767450596358967,-0.01437696195474325
531,531,531,531,2021-03-16,149.78466796875,146.09967041015625,147.08358764648438,0.025222490565848465,0.018364253724607815
532,532,532,532,2021-03-17,149.2277374267578,146.37811279296875,147.88186645507812,0.0194675595921876,0.009100987186204668
533,533,533,533,2021-03-18,148.94927978515625,147.72401428222656,147.60337829589844,0.008294287891397412,0.009118365072645629
534,534,534,534,2021-03-19,148.5501251220703,147.71473693847656,145.00440979003906,0.005655415301871303,0.02445246552960234
535,535,535,535,2021-03-22,148.9771270751953,148.14175415039062,142.08056640625,0.0056390106192250045,0.04853978868036046
536,536,536,536,2021-03-23,148.83790588378906,148.90283203125,144.8929901123047,-0.00043603030630945394,0.027226408733967977
537,537,537,537,2021-03-24,150.28587341308594,149.78466796875,146.09967041015625,0.0033461732174118186,0.028653062605668245
538,538,538,538,2021-03-25,150.34156799316406,149.2277374267578,146.37811279296875,0.007463964713349203,0.027076829483387632
539,539,539,539,2021-03-26,153.0890350341797,148.94927978515625,147.72401428222656,0.027793053145302782,0.03631786462086839
540,540,540,540,2021-03-29,154.11936950683594,148.5501251220703,147.71473693847656,0.03749067447899579,0.0433581151149931
541,541,541,541,2021-03-30,153.163330078125,148.9771270751953,148.14175415039062,0.028099635730099104,0.03389710049360262
542,542,542,542,2021-03-31,152.55072021484375,148.83790588378906,148.90283203125,0.024945354538605358,0.024498447301715354
543,543,543,543,2021-04-01,151.1398468017578,150.28587341308594,149.78466796875,0.005682326417497663,0.009047513683380082
544,544,544,544,2021-04-05,151.69677734375,150.34156799316406,149.2277374267578,0.00901420258333041,0.016545448986680533
545,545,545,545,2021-04-06,151.65963745117188,153.0890350341797,148.94927978515625,-0.009337034377992381,0.018196514074623416
546,546,546,546,2021-04-07,151.8638458251953,154.11936950683594,148.5501251220703,-0.014634913761054413,0.022307087930097502
547,547,547,547,2021-04-08,151.269775390625,153.163330078125,148.9771270751953,-0.012362976742110177,0.01538926384499617
548,548,548,548,2021-04-09,149.6732940673828,152.55072021484375,148.83790588378906,-0.01886209480629486,0.005612738090026603
549,549,549,549,2021-04-12,150.0352783203125,151.1398468017578,150.28587341308594,-0.007308254605379538,-0.0016674560760919777
550,550,550,550,2021-04-13,148.03036499023438,151.69677734375,150.34156799316406,-0.024169348998149154,-0.015373013822995274
551,551,551,551,2021-04-14,148.43875122070312,151.65963745117188,153.0890350341797,-0.021237596796350955,-0.030376335002949784
552,552,552,552,2021-04-15,148.875,151.8638458251953,154.11936950683594,-0.01968108873415242,-0.03402797145885883
553,553,553,553,2021-04-16,150.59222412109375,151.269775390625,153.163330078125,-0.004479092189973888,-0.016786694019513604
554,554,554,554,2021-04-19,151.00990295410156,149.6732940673828,152.55072021484375,0.008930176188392203,-0.010100360447805046
555,555,555,555,2021-04-20,154.5277862548828,150.0352783203125,151.1398468017578,0.02994301063633298,0.022415924885571537
556,556,556,556,2021-04-21,154.62989807128906,148.03036499023438,151.69677734375,0.04458229283897297,0.019335418846061048
557,557,557,557,2021-04-22,153.32110595703125,148.43875122070312,151.65963745117188,0.03289137571003198,0.010955245138274172
558,558,558,558,2021-04-23,153.63673400878906,148.875,151.8638458251953,0.03198477923619847,0.011674195223756234
559,559,559,559,2021-04-26,152.33724975585938,150.59222412109375,151.269775390625,0.011587753915915489,0.007056759107877397
560,560,560,560,2021-04-27,151.4647216796875,151.00990295410156,149.6732940673828,0.003011847015915059,0.011968919528811739
561,561,561,561,2021-04-28,150.35084533691406,154.5277862548828,150.0352783203125,-0.027030354987931937,0.0021032854414937407
562,562,562,562,2021-04-29,152.41146850585938,154.62989807128906,148.03036499023438,-0.014346705217427758,0.029595978608267348
563,563,563,563,2021-04-30,151.0469970703125,153.32110595703125,148.43875122070312,-0.01483232769894105,0.01757119234809079
564,564,564,564,2021-05-03,153.3489990234375,153.63673400878906,148.875,-0.001872826750763279,0.030052050535264385
565,565,565,565,2021-05-04,155.72515869140625,152.33724975585938,150.59222412109375,0.022239530653050732,0.034084990777379254
566,566,566,566,2021-05-05,155.07542419433594,151.4647216796875,151.00990295410156,0.023838570953071292,0.02692221609777512
567,567,567,567,2021-05-06,155.69735717773438,150.35084533691406,154.5277862548828,0.035560237980967635,0.007568677136954749
568,568,568,568,2021-05-07,156.40277099609375,152.41146850585938,154.62989807128906,0.026187678193527297,0.011465266076728264
569,569,569,569,2021-05-10,158.04571533203125,151.0469970703125,153.32110595703125,0.046334706399100645,0.030815127151013977
570,570,570,570,2021-05-11,156.7554931640625,153.3489990234375,153.63673400878906,0.02221399658503387,0.020299566867224783
571,571,571,571,2021-05-12,156.12432861328125,155.72515869140625,152.33724975585938,0.0025632975765079724,0.02485983476458431
572,572,572,572,2021-05-13,157.7579345703125,155.07542419433594,151.4647216796875,0.01729810116537167,0.04154903413042721
573,573,573,573,2021-05-14,157.99928283691406,155.69735717773438,150.35084533691406,0.01478461613546811,0.050870598584670246
574,574,574,574,2021-05-17,158.15708923339844,156.40277099609375,152.41146850585938,0.011216669795118372,0.03769808652764328
575,575,575,575,2021-05-18,158.2127685546875,158.04571533203125,151.0469970703125,0.001056993049797672,0.04744067491152659
576,576,576,576,2021-05-19,157.86932373046875,156.7554931640625,153.3489990234375,0.007105528131256644,0.029477366893932988
577,577,577,577,2021-05-20,158.78826904296875,156.12432861328125,155.72515869140625,0.017062942421267824,0.019669977396732152
578,578,578,578,2021-05-21,158.68618774414062,157.7579345703125,155.07542419433594,0.005884034779971126,0.02328391857422729
579,579,579,579,2021-05-24,159.2932586669922,157.99928283691406,155.69735717773438,0.008189757616898552,0.023095456174975215
580,580,580,580,2021-05-25,158.85427856445312,158.15708923339844,156.40277099609375,0.004408207905406192,0.015674323112987665
581,581,581,581,2021-05-26,157.9109344482422,158.2127685546875,158.04571533203125,-0.0019077733687530296,-0.0008527968221466731
582,582,582,582,2021-05-27,157.66807556152344,157.86932373046875,156.7554931640625,-0.0012747769116241425,0.005821693256425897
583,583,583,583,2021-05-28,158.0790557861328,158.78826904296875,156.12432861328125,-0.004466408388418275,0.012520323963687963
584,584,584,584,2021-06-01,154.6045684814453,158.68618774414062,157.7579345703125,-0.025721326605163353,-0.019988637005524
585,585,585,585,2021-06-02,155.23036193847656,159.2932586669922,157.99928283691406,-0.025505766926453788,-0.01752489535851609
586,586,586,586,2021-06-03,155.08091735839844,158.85427856445312,158.15708923339844,-0.023753601351843345,-0.019450104259698286
587,587,587,587,2021-06-04,155.01553344726562,157.9109344482422,158.2127685546875,-0.018335658712257064,-0.020208451799620275
588,588,588,588,2021-06-07,153.96011352539062,157.66807556152344,157.86932373046875,-0.023517519465669712,-0.024762316786460348
589,589,589,589,2021-06-08,152.60585021972656,158.0790557861328,158.78826904296875,-0.03462321772601562,-0.03893498468434842
590,590,590,590,2021-06-09,154.66061401367188,154.6045684814453,158.68618774414062,0.00036250890110856027,-0.02536814191389758
591,591,591,591,2021-06-10,156.0522918701172,155.23036193847656,159.2932586669922,0.005294904433492009,-0.020345913091340262
592,592,592,592,2021-06-11,154.0721893310547,155.08091735839844,158.85427856445312,-0.006504527085125056,-0.030103622493606097
593,593,593,593,2021-06-14,154.45513916015625,155.01553344726562,157.9109344482422,-0.003615084725041573,-0.021884458477564372
594,594,594,594,2021-06-15,153.6332244873047,153.96011352539062,157.66807556152344,-0.002123206008366796,-0.025590792935405116
595,595,595,595,2021-06-16,153.57716369628906,152.60585021972656,158.0790557861328,0.006364850857054183,-0.028478738485978927
596,596,596,596,2021-06-17,154.31504821777344,154.66061401367188,154.6045684814453,-0.002234349049383022,-0.0018726501196930645
597,597,597,597,2021-06-18,151.2888946533203,156.0522918701172,155.23036193847656,-0.030524365645084317,-0.025391084810575837
598,598,598,598,2021-06-21,153.02613830566406,154.0721893310547,155.08091735839844,-0.006789356534312452,-0.013249722065969527
599,599,599,599,2021-06-22,152.82064819335938,154.45513916015625,155.01553344726562,-0.010582302250895292,-0.014159131056713847
600,600,600,600,2021-06-23,151.89598083496094,153.6332244873047,153.96011352539062,-0.01130773410596031,-0.013406931465332228
601,601,601,601,2021-06-24,152.587158203125,153.57716369628906,152.60585021972656,-0.006446306660030987,-0.0001224855834468519
602,602,602,602,2021-06-25,153.3717041015625,154.31504821777344,154.66061401367188,-0.006113105151479892,-0.008333795390178866
603,603,603,603,2021-06-28,153.1942596435547,151.2888946533203,156.0522918701172,0.012594215818686028,-0.018314580275060943
604,604,604,604,2021-06-29,153.20358276367188,153.02613830566406,154.0721893310547,0.0011595696001514,-0.005637659665602812
605,605,605,605,2021-06-30,153.86671447753906,152.82064819335938,154.45513916015625,0.006845058547691352,-0.003809680181680708
606,606,606,606,2021-07-01,155.00619506835938,151.89598083496094,153.6332244873047,0.020475948187054227,0.008936677503427193
607,607,607,607,2021-07-02,157.8268585205078,152.587158203125,153.57716369628906,0.034339064827511256,0.027671398025183258
608,608,608,608,2021-07-06,156.88352966308594,153.3717041015625,154.31504821777344,0.022897480223587507,0.016644400367796797
609,609,609,609,2021-07-07,158.228515625,153.1942596435547,151.2888946533203,0.032861910055629995,0.04586999586177076
610,610,610,610,2021-07-08,157.92027282714844,153.20358276367188,153.02613830566406,0.030787074155781413,0.03198234351120144
611,611,611,611,2021-07-09,158.5460662841797,153.86671447753906,152.82064819335938,0.030411722395773166,0.03746495096379987
612,612,612,612,2021-07-12,158.2938690185547,155.00619506835938,151.89598083496094,0.021209951955438955,0.04212019401978262
613,613,613,613,2021-07-13,158.09771728515625,157.8268585205078,152.587158203125,0.00171617662030088,0.03611417334803213
614,614,614,614,2021-07-14,159.17181396484375,156.88352966308594,153.3717041015625,0.01458587977126724,0.03781733988846092
615,615,615,615,2021-07-15,157.2571258544922,158.228515625,153.1942596435547,-0.006139157450038901,0.026521008165650617
616,616,616,616,2021-07-16,157.0049591064453,157.92027282714844,153.20358276367188,-0.005796049514839585,0.024812581234717968
617,617,617,617,2021-07-19,155.865478515625,158.5460662841797,153.86671447753906,-0.016907311744650766,0.012990230179885431
618,618,618,618,2021-07-20,157.3318634033203,158.2938690185547,155.00619506835938,-0.006077339704935847,0.01500371216734453
619,619,619,619,2021-07-21,158.30322265625,158.09771728515625,157.8268585205078,0.0012998629874148016,0.0030182704021843865
620,620,620,620,2021-07-22,158.7608642578125,159.17181396484375,156.88352966308594,-0.0025817994831799362,0.011966422471232141
621,621,621,621,2021-07-23,160.45138549804688,157.2571258544922,158.228515625,0.020312336412089183,0.01404847833063827
622,622,622,622,2021-07-26,160.526123046875,157.0049591064453,157.92027282714844,0.022427087402012713,0.01650104937811747
623,623,623,623,2021-07-27,161.26400756835938,155.865478515625,158.5460662841797,0.03463582253201247,0.017142912138280453
624,624,624,624,2021-07-28,160.81565856933594,157.3318634033203,158.2938690185547,0.0221429727625162,0.01593106269002531
625,625,625,625,2021-07-29,160.81565856933594,158.30322265625,158.09771728515625,0.015871034530620998,0.01719152768839427
626,626,626,626,2021-07-30,160.83433532714844,158.7608642578125,159.17181396484375,0.013060341281392995,0.010444822615842675
627,627,627,627,2021-08-02,160.8997344970703,160.45138549804688,157.2571258544922,0.002794298083695246,0.02316339321849603
628,628,628,628,2021-08-03,162.87977600097656,160.526123046875,157.0049591064453,0.014662117974494793,0.037418033977820286
629,629,629,629,2021-08-04,161.9177703857422,161.26400756835938,155.865478515625,0.004053990888857717,0.03883022672984304
630,630,630,630,2021-08-05,162.22601318359375,160.81565856933594,157.3318634033203,0.008770008012930708,0.031107174824004158
631,631,631,631,2021-08-06,161.68429565429688,160.81565856933594,158.30322265625,0.00540144593311731,0.021358206998658202
632,632,632,632,2021-08-09,162.24468994140625,160.83433532714844,158.7608642578125,0.008768989602804922,0.021943856881103674
633,633,633,633,2021-08-10,162.3007049560547,160.8997344970703,160.45138549804688,0.008707102366348973,0.011525730689501135
634,634,634,634,2021-08-11,162.3287353515625,162.87977600097656,160.526123046875,-0.003383112765397933,0.01122940161060959
635,635,635,635,2021-08-12,163.63633728027344,161.9177703857422,161.26400756835938,0.010613825094287321,0.014710844333373219
636,636,636,636,2021-08-13,164.61705017089844,162.22601318359375,160.81565856933594,0.01473892466677773,0.02363819316713811
637,637,637,637,2021-08-16,166.10206604003906,161.68429565429688,160.81565856933594,0.027323435265401264,0.03287246725681192
638,638,638,638,2021-08-17,167.62452697753906,162.24468994140625,160.83433532714844,0.033158786509905,0.04221854516685686
639,639,639,639,2021-08-18,165.49497985839844,162.3007049560547,160.8997344970703,0.019681213973831158,0.028559682684944354
640,640,640,640,2021-08-19,166.78392028808594,162.3287353515625,162.87977600097656,0.027445448440626574,0.02396948462825721
641,641,641,641,2021-08-20,167.5964813232422,163.63633728027344,161.9177703857422,0.024200884160502145,0.0350715732063962
642,642,642,642,2021-08-23,166.87303161621094,164.61705017089844,162.22601318359375,0.013704421522378274,0.02864533462557617
643,643,643,643,2021-08-24,164.7872314453125,166.10206604003906,161.68429565429688,-0.007915823240931985,0.019191324540573262
644,644,644,644,2021-08-25,163.69735717773438,167.62452697753906,162.24468994140625,-0.023428372151832577,0.008953557967615211
645,645,645,645,2021-08-26,162.82357788085938,165.49497985839844,162.3007049560547,-0.01614189131189825,0.003221630645080964
646,646,646,646,2021-08-27,162.47593688964844,166.78392028808594,162.3287353515625,-0.025829728615302527,0.0009068113403776223
647,647,647,647,2021-08-30,163.1618194580078,167.5964813232422,163.63633728027344,-0.026460351853576647,-0.0028998316031291216
648,648,648,648,2021-08-31,162.66384887695312,166.87303161621094,164.61705017089844,-0.025223864506389804,-0.011865121455630345
649,649,649,649,2021-09-01,163.2369842529297,164.7872314453125,166.10206604003906,-0.009407568649499987,-0.01724892323987559
650,650,650,650,2021-09-02,164.35504150390625,163.69735717773438,167.62452697753906,0.004017684448367698,-0.0195048155099099
651,651,651,651,2021-09-03,164.45835876464844,162.82357788085938,165.49497985839844,0.010040197525847727,-0.006263761563262915
652,652,652,652,2021-09-07,161.90284729003906,162.47593688964844,166.78392028808594,-0.003527227542615141,-0.029265848827727536
653,653,653,653,2021-09-08,161.50820922851562,163.1618194580078,167.5964813232422,-0.010134786649138694,-0.03632696848201811
654,654,654,654,2021-09-09,157.90975952148438,162.66384887695312,166.87303161621094,-0.02922646542726881,-0.05371312552972052
655,655,655,655,2021-09-10,156.87625122070312,163.2369842529297,164.7872314453125,-0.03896624935419557,-0.048007240337882395
656,656,656,656,2021-09-13,155.77696228027344,164.35504150390625,163.69735717773438,-0.05219237052383896,-0.04838437855084843
657,657,657,657,2021-09-14,154.8374481201172,164.45835876464844,162.82357788085938,-0.058500587728103626,-0.049047747658424345
658,658,658,658,2021-09-15,155.41993713378906,161.90284729003906,162.47593688964844,-0.040041977425117614,-0.04342796780209812
659,659,659,659,2021-09-16,155.23202514648438,161.50820922851562,163.1618194580078,-0.03885984565125833,-0.04860079605550294
660,660,660,660,2021-09-17,154.7904510498047,157.90975952148438,162.66384887695312,-0.019753740877904935,-0.04840287428034651
661,661,661,661,2021-09-20,153.90728759765625,156.87625122070312,163.2369842529297,-0.018925513581210973,-0.05715430665404486
662,662,662,662,2021-09-21,154.58375549316406,155.77696228027344,164.35504150390625,-0.00765971276909716,-0.05945230472598528
663,663,663,663,2021-09-22,154.02001953125,154.8374481201172,164.45835876464844,-0.005279269316251334,-0.06347101668657928
664,664,664,664,2021-09-23,154.89378356933594,155.41993713378906,161.90284729003906,-0.0033853672453888484,-0.04329178787169086
665,665,665,665,2021-09-24,154.4240264892578,155.23202514648438,161.50820922851562,-0.005205102854672572,-0.043862679012399375
666,666,666,666,2021-09-27,153.30596923828125,154.7904510498047,157.90975952148438,-0.009590267367628469,-0.02915456458900345
667,667,667,667,2021-09-28,152.9677276611328,153.90728759765625,156.87625122070312,-0.006104713761050928,-0.024914692499067748
668,668,668,668,2021-09-29,154.10459899902344,154.58375549316406,155.77696228027344,-0.0030996561871070583,-0.010735626480127936
669,669,669,669,2021-09-30,151.73692321777344,154.02001953125,154.8374481201172,-0.014823373743394042,-0.020024386477478506
670,670,670,670,2021-10-01,150.7691650390625,154.89378356933594,155.41993713378906,-0.026628689901083802,-0.02992390925189392
671,671,671,671,2021-10-04,149.59474182128906,154.4240264892578,155.23202514648438,-0.0312728840049038,-0.036315208281768596
672,672,672,672,2021-10-05,149.93299865722656,153.30596923828125,154.7904510498047,-0.02200156065555492,-0.0313808271739916
673,673,673,673,2021-10-06,150.2430419921875,152.9677276611328,153.90728759765625,-0.017812160189639936,-0.023808135811267173
674,674,674,674,2021-10-07,151.58657836914062,154.10459899902344,154.58375549316406,-0.016339685163443862,-0.01938869394433862
675,675,675,675,2021-10-08,151.20138549804688,151.73692321777344,154.02001953125,-0.0035293830161426953,-0.018300439396004897
676,676,676,676,2021-10-11,150.56248474121094,150.7691650390625,154.89378356933594,-0.001370839307878513,-0.02796302555412855
677,677,677,677,2021-10-12,148.15724182128906,149.59474182128906,154.4240264892578,-0.009609294969186055,-0.040581668607149624
678,678,678,678,2021-10-13,149.57595825195312,149.93299865722656,153.30596923828125,-0.002381333051903356,-0.024330500663875765
679,679,679,679,2021-10-14,150.43096923828125,150.2430419921875,152.9677276611328,0.0012508216260924687,-0.016583618398720024
680,680,680,680,2021-10-15,151.54901123046875,151.58657836914062,154.10459899902344,-0.0002478262856516755,-0.016583462045612785
681,681,681,681,2021-10-18,150.44032287597656,151.20138549804688,151.73692321777344,-0.005033436827072912,-0.008545054916765271
682,682,682,682,2021-10-19,153.96360778808594,150.56248474121094,150.7691650390625,0.022589445523039098,0.02118763971529458
683,683,683,683,2021-10-20,153.87908935546875,148.15724182128906,149.59474182128906,0.038620100265375656,0.02863969336100003
684,684,684,684,2021-10-21,153.5220489501953,149.57595825195312,149.93299865722656,0.026381851364075448,0.023937694337548443
685,685,685,685,2021-10-22,153.82272338867188,150.43096923828125,150.2430419921875,0.02254691415979715,0.023825937953722454
686,686,686,686,2021-10-25,154.1609344482422,151.54901123046875,151.58657836914062,0.017234841696204484,0.01698274416375134
687,687,687,687,2021-10-26,155.72998046875,150.44032287597656,151.20138549804688,0.03516116883858489,0.029950750489396993
688,688,688,688,2021-10-27,153.84152221679688,153.96360778808594,150.56248474121094,-0.0007929508345706493,0.0217785823687886
689,689,689,689,2021-10-28,153.00531005859375,153.87908935546875,148.15724182128906,-0.005678349803958871,0.0327224520226459
690,690,690,690,2021-10-29,153.03347778320312,153.5220489501953,149.57595825195312,-0.0031824169253413803,0.023115476388431144
691,691,691,691,2021-11-01,153.16502380371094,153.82272338867188,150.43096923828125,-0.004275698482460788,0.018174811870679264
692,692,692,692,2021-11-02,155.57965087890625,154.1609344482422,151.54901123046875,0.009202827134784819,0.026596278099814796
693,693,693,693,2021-11-03,155.08168029785156,155.72998046875,150.44032287597656,-0.004162975998244112,0.030851817738395404
694,694,694,694,2021-11-04,154.6495361328125,153.84152221679688,153.96360778808594,0.005252248576148144,0.00445513296668576
695,695,695,695,2021-11-05,153.55023193359375,153.00531005859375,153.87908935546875,0.0035614572774718134,-0.0021371157267204843
696,696,696,696,2021-11-08,153.02410888671875,153.03347778320312,153.5220489501953,-6.122122178808809e-05,-0.0032434433156770526
697,697,697,697,2021-11-09,152.6858367919922,153.16502380371094,153.82272338867188,-0.0031285668217102547,-0.007390888495759196
698,698,698,698,2021-11-10,154.33946228027344,155.57965087890625,154.1609344482422,-0.007971406232284872,0.0011580614289230517
699,699,699,699,2021-11-11,153.20262145996094,155.08168029785156,155.72998046875,-0.012116575176911226,-0.016229110163512916
700,700,700,700,2021-11-12,155.03472900390625,154.6495361328125,153.84152221679688,0.0024907470188786363,0.007756077617510071
701,701,701,701,2021-11-15,153.6348114013672,153.55023193359375,153.00531005859375,0.0005508260502662399,0.004114245071183298
702,702,702,702,2021-11-16,152.836181640625,153.02410888671875,153.03347778320312,-0.0012280891387700388,-0.0012892351754406617
703,703,703,703,2021-11-17,153.4093017578125,152.6858367919922,153.16502380371094,0.00473825851186116,0.0015948677317780824
704,704,704,704,2021-11-18,152.58250427246094,154.33946228027344,155.57965087890625,-0.01138372508141794,-0.019264387016642126
705,705,705,705,2021-11-19,153.04287719726562,153.20262145996094,155.08168029785156,-0.0010426992774210664,-0.013146640510150465
706,706,706,706,2021-11-22,151.02853393554688,155.03472900390625,154.6495361328125,-0.025840629993673425,-0.023414245446917614
707,707,707,707,2021-11-23,151.96478271484375,153.6348114013672,153.55023193359375,-0.010870119026348268,-0.010325280520811386
708,708,708,708,2021-11-24,151.5392303466797,152.836181640625,153.02410888671875,-0.00848589175693315,-0.00970355946420376
709,709,709,709,2021-11-26,150.55569458007812,153.4093017578125,152.6858367919922,-0.018601265666663203,-0.013951144760178447
710,710,710,710,2021-11-29,151.07582092285156,152.58250427246094,154.33946228027344,-0.009874548571564556,-0.02114586450674072
711,711,711,711,2021-11-30,147.4632110595703,153.04287719726562,153.20262145996094,-0.03645818897212294,-0.037462873322246626
712,712,712,712,2021-12-01,149.4965057373047,151.02853393554688,155.03472900390625,-0.010143965238356811,-0.03572246877963725
713,713,713,713,2021-12-02,148.5602569580078,151.96478271484375,153.6348114013672,-0.022403386468984765,-0.033029978017821926
714,714,714,714,2021-12-03,150.72592163085938,151.5392303466797,152.836181640625,-0.005366984601675062,-0.013807332708217213
715,715,715,715,2021-12-06,154.09263610839844,150.55569458007812,153.4093017578125,0.023492578863824276,0.004454321496520031
716,716,716,716,2021-12-07,154.4897918701172,151.07582092285156,152.58250427246094,0.022597732227508605,0.012500041251456206
717,717,717,717,2021-12-08,155.4165802001953,147.4632110595703,153.04287719726562,0.05393459889743002,0.015510052126568974
718,718,718,718,2021-12-09,156.89190673828125,149.4965057373047,151.02853393554688,0.04946872145608383,0.03882294722689039
719,719,719,719,2021-12-10,156.50416564941406,148.5602569580078,151.96478271484375,0.05347263698966054,0.02987128236868064
720,720,720,720,2021-12-13,159.30343627929688,150.72592163085938,151.5392303466797,0.0569080258765613,0.05123561677629507
721,721,721,721,2021-12-14,161.0435333251953,154.09263610839844,150.55569458007812,0.04510856191665891,0.06966085722874382
722,722,722,722,2021-12-15,161.8473663330078,154.4897918701172,151.07582092285156,0.04762498786376956,0.07129893681436195
723,723,723,723,2021-12-16,163.61582946777344,155.4165802001953,147.4632110595703,0.05275659300324653,0.10953659758350165
