,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,XYL,XYL_6m,XYL_12m,XYL_6m_ret,XYL_12m_ret
244,244,244,244,2020-01-24,77.62371063232422,78.54783630371094,75.7374267578125,-0.01176513211406005,0.024905571198550636
245,245,245,245,2020-01-27,76.4233627319336,79.22422790527344,75.99466705322266,-0.03535364430043764,0.005641128454588751
246,246,246,246,2020-01-28,77.42366027832031,79.510009765625,76.3376235961914,-0.026240085914398747,0.014226755182658035
247,247,247,247,2020-01-29,79.23374938964844,78.50017547607422,76.15660858154297,0.009344869729594363,0.04040543382142192
248,248,248,248,2020-01-30,79.7005386352539,78.31917572021484,77.43318176269531,0.017637607933640664,0.029281463333215685
249,249,249,249,2020-01-31,77.79521179199219,78.46208953857422,77.51892852783203,-0.008499362564824087,0.003564074857677735
250,250,250,250,2020-02-03,79.39569091796875,77.62371063232422,78.54783630371094,0.02282782246828896,0.010794118007013243
251,251,251,251,2020-02-04,82.41565704345703,76.4233627319336,79.22422790527344,0.07840919448339778,0.040283499411310375
252,252,252,252,2020-02-05,83.46361541748047,77.42366027832031,79.510009765625,0.0780117488303691,0.04972462792432908
253,253,253,253,2020-02-06,79.18611145019531,79.23374938964844,78.50017547607422,-0.0006012329319272647,0.00873801835424115
254,254,254,254,2020-02-07,80.21499633789062,79.7005386352539,78.31917572021484,0.006454883636246356,0.024206340276720528
255,255,255,255,2020-02-10,81.66305541992188,77.79521179199219,78.46208953857422,0.04971827364223236,0.04079633744362576
256,256,256,256,2020-02-11,83.1111068725586,79.39569091796875,77.62371063232422,0.0467961914762931,0.07069226909579474
257,257,257,257,2020-02-12,84.91166687011719,82.41565704345703,76.4233627319336,0.03028562673891,0.11106949281933054
258,258,258,258,2020-02-13,82.93011474609375,83.46361541748047,77.42366027832031,-0.00639201487640062,0.07112108169491083
259,259,259,259,2020-02-14,83.96852111816406,79.18611145019531,79.23374938964844,0.06039455127149007,0.05975700714642951
260,260,260,260,2020-02-18,83.8827896118164,80.21499633789062,79.7005386352539,0.04572453333384052,0.052474563512078465
261,261,261,261,2020-02-19,83.79704284667969,81.66305541992188,77.79521179199219,0.026131613809752485,0.07714910617809112
262,262,262,262,2020-02-20,84.46392822265625,83.1111068725586,79.39569091796875,0.016277263063913416,0.0638351684592553
263,263,263,263,2020-02-21,84.3305435180664,84.91166687011719,82.41565704345703,-0.006843857545979826,0.023234498677838333
264,264,264,264,2020-02-24,82.33946228027344,82.93011474609375,83.46361541748047,-0.007122291674486525,-0.01346878075654978
265,265,265,265,2020-02-25,80.33885955810547,83.96852111816406,79.18611145019531,-0.043226455720838275,0.014557453154334876
266,266,266,266,2020-02-26,80.2050552368164,83.8827896118164,80.21499633789062,-0.043843729947697474,-0.00012393070533023298
267,267,267,267,2020-02-27,77.08018493652344,83.79704284667969,81.66305541992188,-0.08015626425440614,-0.05611926298658221
268,268,268,268,2020-02-28,73.90753173828125,84.46392822265625,83.1111068725586,-0.12498112160432762,-0.11073820913479082
269,269,269,269,2020-03-02,78.6378402709961,84.3305435180664,84.91166687011719,-0.06750464315281857,-0.07388650853736833
270,270,270,270,2020-03-03,76.33479309082031,82.33946228027344,82.93011474609375,-0.07292577608794637,-0.07952866911454615
271,271,271,271,2020-03-04,81.53335571289062,80.33885955810547,83.96852111816406,0.01486822393739895,-0.029000932407116875
272,272,272,272,2020-03-05,78.80028533935547,80.2050552368164,83.8827896118164,-0.01751473012908178,-0.06059054897889293
273,273,273,273,2020-03-06,77.6153335571289,77.08018493652344,83.79704284667969,0.006942752161871013,-0.07377001716947484
274,274,274,274,2020-03-09,72.56966400146484,73.90753173828125,84.46392822265625,-0.01810191336864042,-0.14082063753697094
275,275,275,275,2020-03-10,73.3819580078125,78.6378402709961,84.3305435180664,-0.06683655406953126,-0.12982941949032212
276,276,276,276,2020-03-11,69.98948669433594,76.33479309082031,82.33946228027344,-0.08312469503827646,-0.14998853822848268
277,277,277,277,2020-03-12,61.94319534301758,81.53335571289062,80.33885955810547,-0.24027172926449036,-0.22897591920362192
278,278,278,278,2020-03-13,68.9192123413086,78.80028533935547,80.2050552368164,-0.1253938733279173,-0.1407123636058203
279,279,279,279,2020-03-16,62.16298294067383,77.6153335571289,77.08018493652344,-0.19908889014928144,-0.19352836280989882
280,280,280,280,2020-03-17,68.63252258300781,72.56966400146484,73.90753173828125,-0.05425326784450257,-0.07137309325865615
281,281,281,281,2020-03-18,62.58344650268555,73.3819580078125,78.6378402709961,-0.14715485656538774,-0.20415608710749233
282,282,282,282,2020-03-19,61.599159240722656,69.98948669433594,76.33479309082031,-0.11987982552659993,-0.19303954662673606
283,283,283,283,2020-03-20,57.23198699951172,61.94319534301758,81.53335571289062,-0.07605691500764533,-0.29805431778072644
284,284,284,284,2020-03-23,54.126224517822266,68.9192123413086,78.80028533935547,-0.2146424388924676,-0.3131214654271075
285,285,285,285,2020-03-24,59.24835205078125,62.16298294067383,77.6153335571289,-0.04688692131576444,-0.23664114633777367
286,286,286,286,2020-03-25,61.02579498291016,68.63252258300781,72.56966400146484,-0.11083269729591638,-0.1590729291280949
287,287,287,287,2020-03-26,64.99162292480469,62.58344650268555,73.3819580078125,0.03847944714926821,-0.11433784694208549
288,288,288,288,2020-03-27,62.59300231933594,61.599159240722656,69.98948669433594,0.01613403641970912,-0.10567993457792535
289,289,289,289,2020-03-30,63.3001708984375,57.23198699951172,61.94319534301758,0.10602783892471801,0.021906773583530992
290,290,290,290,2020-03-31,62.23942947387695,54.126224517822266,68.9192123413086,0.14989415996275945,-0.09692192699985247
291,291,291,291,2020-04-01,57.1173095703125,59.24835205078125,62.16298294067383,-0.035967962090190375,-0.08116845639754355
292,292,292,292,2020-04-02,60.586219787597656,61.02579498291016,68.63252258300781,-0.007203104776195124,-0.11723746254086076
293,293,293,293,2020-04-03,57.81491088867188,64.99162292480469,62.58344650268555,-0.11042518578796323,-0.0761948387391711
294,294,294,294,2020-04-06,62.29676818847656,62.59300231933594,61.599159240722656,-0.004732703655083603,0.01132497515149078
295,295,295,295,2020-04-07,63.252384185791016,63.3001708984375,57.23198699951172,-0.000754922332250163,0.10519287380902331
296,296,296,296,2020-04-08,66.02366638183594,62.23942947387695,54.126224517822266,0.06080127886691655,0.21980919545009403
297,297,297,297,2020-04-09,66.26256561279297,57.1173095703125,59.24835205078125,0.16011356471933413,0.11838664400319354
298,298,298,298,2020-04-13,65.16362762451172,60.586219787597656,61.02579498291016,0.07555196301999811,0.06780464953812282
299,299,299,299,2020-04-14,67.27554321289062,57.81491088867188,64.99162292480469,0.16363654598441024,0.03514176420441806
300,300,300,300,2020-04-15,64.14110565185547,62.29676818847656,62.59300231933594,0.02960566843209156,0.024732849921808242
301,301,301,301,2020-04-16,63.62508392333984,63.252384185791016,63.3001708984375,0.005892263862403935,0.00513289332857636
302,302,302,302,2020-04-17,66.50148010253906,66.02366638183594,62.23942947387695,0.00723700677178063,0.06847830490558993
303,303,303,303,2020-04-20,66.18614196777344,66.26256561279297,57.1173095703125,-0.0011533456984764712,0.15877555272972077
304,304,304,304,2020-04-21,65.0584945678711,65.16362762451172,60.586219787597656,-0.0016133702262007832,0.07381669950612979
305,305,305,305,2020-04-22,66.10967254638672,67.27554321289062,57.81491088867188,-0.017329784507492674,0.14347097539745746
306,306,306,306,2020-04-23,64.9820556640625,64.14110565185547,62.29676818847656,0.013110937263406841,0.043104763756952824
307,307,307,307,2020-04-24,65.4789810180664,63.62508392333984,63.252384185791016,0.029137833389112355,0.03520178505422367
308,308,308,308,2020-04-27,67.62911987304688,66.50148010253906,66.02366638183594,0.016956611623818008,0.0243163335087464
309,309,309,309,2020-04-28,70.19973754882812,66.18614196777344,66.26256561279297,0.06064102637994728,0.05941774061454441
310,310,310,310,2020-04-29,70.51509094238281,65.0584945678711,65.16362762451172,0.08387215859750996,0.08212347152782074
311,311,311,311,2020-04-30,68.70896911621094,66.10967254638672,67.27554321289062,0.03931794652288412,0.021306790474872717
312,312,312,312,2020-05-01,66.21479034423828,64.9820556640625,64.14110565185547,0.018970386017774565,0.03233004282212315
313,313,313,313,2020-05-04,65.50764465332031,65.4789810180664,63.62508392333984,0.0004377532271919726,0.02958834179690384
314,314,314,314,2020-05-05,62.16298294067383,67.62911987304688,66.50148010253906,-0.0808251969363798,-0.06523910678643063
315,315,315,315,2020-05-06,60.26130676269531,70.19973754882812,66.18614196777344,-0.14157361741160412,-0.08951776049981841
316,316,316,316,2020-05-07,60.72954940795898,70.51509094238281,65.0584945678711,-0.1387723025475427,-0.06653927651824199
317,317,317,317,2020-05-08,60.20396423339844,68.70896911621094,66.10967254638672,-0.12378303723968787,-0.08933198555543387
318,318,318,318,2020-05-11,59.75481796264648,66.21479034423828,64.9820556640625,-0.09756086741357362,-0.08044124871086344
319,319,319,319,2020-05-12,56.4483757019043,65.50764465332031,65.4789810180664,-0.13829330911467652,-0.13791609422984852
320,320,320,320,2020-05-13,55.62655258178711,62.16298294067383,67.62911987304688,-0.10514988260979785,-0.17747631957640342
321,321,321,321,2020-05-14,56.33370208740234,60.26130676269531,70.19973754882812,-0.06517622810204893,-0.1975226111320022
322,322,322,322,2020-05-15,55.60743713378906,60.72954940795898,70.51509094238281,-0.08434299816324065,-0.2114108286519073
323,323,323,323,2020-05-18,59.2674560546875,60.20396423339844,68.70896911621094,-0.01555558991232353,-0.13741310898660886
324,324,324,324,2020-05-19,57.881813049316406,59.75481796264648,66.21479034423828,-0.03134483506419372,-0.12584767317996914
325,325,325,325,2020-05-20,59.32479476928711,56.4483757019043,65.50764465332031,0.05095663128683747,-0.09438363898983226
326,326,326,326,2020-05-21,59.21967697143555,55.62655258178711,62.16298294067383,0.06459369173319707,-0.04734820997967981
327,327,327,327,2020-05-22,59.45858001708984,56.33370208740234,60.26130676269531,0.05547084274417502,-0.013320765657581224
328,328,328,328,2020-05-26,62.354095458984375,55.60743713378906,60.72954940795898,0.12132654682436006,0.026750503945160098
329,329,329,329,2020-05-27,66.067138671875,59.2674560546875,60.20396423339844,0.11472877477503451,0.0973885110911672
330,330,330,330,2020-05-28,65.39553833007812,57.881813049316406,59.75481796264648,0.1298115052885418,0.09439775000164397
331,331,331,331,2020-05-29,63.649356842041016,59.32479476928711,56.4483757019043,0.07289636802911903,0.12756755266376585
332,332,332,332,2020-06-01,63.32314682006836,59.21967697143555,55.62655258178711,0.06929233758927977,0.13836187721619142
333,333,333,333,2020-06-02,65.14608001708984,59.45858001708984,56.33370208740234,0.0956548238852204,0.15643172032285424
334,334,334,334,2020-06-03,67.2376708984375,62.354095458984375,55.60743713378906,0.07832004303014029,0.2091488902224823
335,335,335,335,2020-06-04,67.5254898071289,66.067138671875,59.2674560546875,0.022073774717213945,0.13933504662021456
336,336,336,336,2020-06-05,69.79936981201172,65.39553833007812,57.881813049316406,0.06734146693166809,0.20589466941094825
337,337,337,337,2020-06-08,69.36763000488281,63.649356842041016,59.32479476928711,0.08984023478874836,0.16928562963685057
338,338,338,338,2020-06-09,67.41996002197266,63.32314682006836,59.21967697143555,0.06469693007432697,0.1384722691833069
339,339,339,339,2020-06-10,65.7313461303711,65.14608001708984,59.45858001708984,0.008983903761020207,0.10549808137830263
340,340,340,340,2020-06-11,61.21237182617188,67.2376708984375,62.354095458984375,-0.08961195400963295,-0.01831032307354219
341,341,341,341,2020-06-12,61.55776977539063,67.5254898071289,66.067138671875,-0.0883772935047743,-0.06825433925450175
342,342,342,342,2020-06-15,61.90315628051758,69.79936981201172,65.39553833007812,-0.11312728972712427,-0.053403980435684506
343,343,343,343,2020-06-16,64.18663787841797,69.36763000488281,63.649356842041016,-0.07468890210174617,0.00844126418606761
344,344,344,344,2020-06-17,64.34973907470703,67.41996002197266,63.32314682006836,-0.045538753601530146,0.016211958915366642
345,345,345,345,2020-06-18,63.71650695800781,65.7313461303711,65.14608001708984,-0.030652638215670547,-0.02194411480640135
346,346,346,346,2020-06-19,62.64194107055664,61.21237182617188,67.2376708984375,0.023354253425179827,-0.06835052086831961
347,347,347,347,2020-06-22,62.68031311035156,61.55776977539063,67.5254898071289,0.018235607609840665,-0.07175329954090637
348,348,348,348,2020-06-23,61.64411544799805,61.90315628051758,69.79936981201172,-0.00418461429245498,-0.11683850994612044
349,349,349,349,2020-06-24,59.917118072509766,64.18663787841797,69.36763000488281,-0.06651726818898829,-0.13623806855889153
350,350,350,350,2020-06-25,59.63888549804688,64.34973907470703,67.41996002197266,-0.07320703462668388,-0.11541203111645071
351,351,351,351,2020-06-26,60.59832763671875,63.71650695800781,65.7313461303711,-0.0489383280747655,-0.07809087742508047
352,352,352,352,2020-06-29,61.653717041015625,62.64194107055664,61.21237182617188,-0.01577575682764898,0.00721006557460413
353,353,353,353,2020-06-30,62.32532501220703,62.68031311035156,61.55776977539063,-0.005663470402892834,0.012468860382970792
354,354,354,354,2020-07-01,61.068458557128906,61.64411544799805,61.90315628051758,-0.009338391615899777,-0.013483928341330387
355,355,355,355,2020-07-02,62.76666641235352,59.917118072509766,64.18663787841797,0.04755816754062381,-0.02212254003324099
356,356,356,356,2020-07-06,64.4264907836914,59.63888549804688,64.34973907470703,0.0802765719993428,0.0011927275865915021
357,357,357,357,2020-07-07,63.40947341918945,60.59832763671875,63.71650695800781,0.04638982447375861,-0.004818744050434365
358,358,358,358,2020-07-08,63.07370376586914,61.653717041015625,62.64194107055664,0.02303164826070181,0.006892549750752153
359,359,359,359,2020-07-09,63.822044372558594,62.32532501220703,62.68031311035156,0.024014625837224468,0.018215149311666012
360,360,360,360,2020-07-10,63.812461853027344,61.068458557128906,61.64411544799805,0.04493323330457821,0.035175237559511796
361,361,361,361,2020-07-13,64.6087875366211,62.76666641235352,59.917118072509766,0.029348716915528428,0.0783026556523232
362,362,362,362,2020-07-14,70.3558578491211,64.4264907836914,59.63888549804688,0.09203305958937347,0.17969773012316237
363,363,363,363,2020-07-15,71.93892669677734,63.40947341918945,60.59832763671875,0.13451386390170916,0.1871437629111552
364,364,364,364,2020-07-16,71.7182388305664,63.07370376586914,61.653717041015625,0.13705450209148884,0.16324274143690776
365,365,365,365,2020-07-17,71.238525390625,63.822044372558594,62.32532501220703,0.11620563225416292,0.14301089287014923
366,366,366,366,2020-07-20,71.16178131103516,63.812461853027344,61.068458557128906,0.1151705990427816,0.16527881974397718
367,367,367,367,2020-07-21,71.41122436523438,64.6087875366211,62.76666641235352,0.10528655757171679,0.13772529986042814
368,368,368,368,2020-07-22,71.40164184570312,70.3558578491211,64.4264907836914,0.014864206457758211,0.10826526444580731
369,369,369,369,2020-07-23,71.58393859863281,71.93892669677734,63.40947341918945,-0.004934575958309817,0.12891551906453058
370,370,370,370,2020-07-24,71.238525390625,71.7182388305664,63.07370376586914,-0.006688862523168249,0.12944890084564942
371,371,371,371,2020-07-27,72.20756530761719,71.238525390625,63.822044372558594,0.013602750922743212,0.13138909944827937
372,372,372,372,2020-07-28,71.32488250732422,71.16178131103516,63.812461853027344,0.002291977425019409,0.11772654488083312
373,373,373,373,2020-07-29,74.04009246826172,71.41122436523438,64.6087875366211,0.03681309382936693,0.14597557532394245
374,374,374,374,2020-07-30,71.64149475097656,71.40164184570312,70.3558578491211,0.003359207142487719,0.018273345548746267
375,375,375,375,2020-07-31,70.02005767822266,71.58393859863281,71.93892669677734,-0.021846813000591547,-0.026673584200702982
376,376,376,376,2020-08-03,70.63408660888672,71.238525390625,71.7182388305664,-0.008484717762249239,-0.01511682717475793
377,377,377,377,2020-08-04,70.79718780517578,72.20756530761719,71.238525390625,-0.019532267795388858,-0.0061952094464226
378,378,378,378,2020-08-05,72.94633483886719,71.32488250732422,71.16178131103516,0.022733333368988973,0.025077415080885457
379,379,379,379,2020-08-06,72.716064453125,74.04009246826172,71.41122436523438,-0.017882581868793324,0.018272198796326355
380,380,380,380,2020-08-07,74.02091217041016,71.64149475097656,71.40164184570312,0.03321283884017734,0.03668361478811932
381,381,381,381,2020-08-10,75.7958755493164,70.02005767822266,71.58393859863281,0.0824880478910277,0.05883913393337714
382,382,382,382,2020-08-11,77.04315185546875,70.63408660888672,71.238525390625,0.09073615239155197,0.08148156398542805
383,383,383,383,2020-08-12,76.85126495361328,70.79718780517578,72.20756530761719,0.08551296084100812,0.06431043099449618
384,384,384,384,2020-08-13,76.25641632080078,72.94633483886719,71.32488250732422,0.04537694031160444,0.0691418427919619
385,385,385,385,2020-08-14,76.39073181152344,72.716064453125,74.04009246826172,0.05053446423475294,0.03174819567208598
386,386,386,386,2020-08-17,76.0069580078125,74.02091217041016,71.64149475097656,0.026830874940180216,0.06093484330568666
387,387,387,387,2020-08-18,76.11249542236328,75.7958755493164,70.02005767822266,0.004177270474840844,0.08700989325285113
388,388,388,388,2020-08-19,76.16046142578125,77.04315185546875,70.63408660888672,-0.01145709136281714,0.07823948864087438
389,389,389,389,2020-08-20,76.16046142578125,76.85126495361328,70.79718780517578,-0.008988837441374464,0.07575546129550315
390,390,390,390,2020-08-21,76.17964935302734,76.25641632080078,72.94633483886719,-0.0010066951933656032,0.04432456437053767
391,391,391,391,2020-08-24,78.09854125976562,76.39073181152344,72.716064453125,0.022356238875362644,0.07402046366398629
392,392,392,392,2020-08-25,77.65717315673828,76.0069580078125,74.02091217041016,0.021711369487463994,0.049124779467142554
393,393,393,393,2020-08-26,77.67643737792969,76.11249542236328,75.7958755493164,0.020547768758438112,0.024810872821037666
394,394,394,394,2020-08-27,78.1673355102539,76.16046142578125,77.04315185546875,0.026350603015035112,0.014591610386009313
395,395,395,395,2020-08-28,78.90849304199219,76.16046142578125,76.85126495361328,0.0360821292934117,0.026768955457280086
396,396,396,396,2020-08-31,77.1759262084961,76.17964935302734,76.25641632080078,0.01307799214002503,0.012058131394833138
397,397,397,397,2020-09-01,78.66786193847656,78.09854125976562,76.39073181152344,0.007289773528769361,0.029808984322488463
398,398,398,398,2020-09-02,80.06353759765625,77.65717315673828,76.0069580078125,0.030987020813403987,0.05337116095906369
399,399,399,399,2020-09-03,78.60047149658203,77.67643737792969,76.11249542236328,0.011895938457585409,0.03268814220861471
400,400,400,400,2020-09-04,78.8026123046875,78.1673355102539,76.16046142578125,0.008127138916616428,0.03469189694289132
401,401,401,401,2020-09-08,78.30208587646484,78.90849304199219,76.16046142578125,-0.0076849416602676746,0.02811989857454611
402,402,402,402,2020-09-09,80.28492736816406,77.1759262084961,76.17964935302734,0.04028459796217776,0.05388943175771632
403,403,403,403,2020-09-10,78.9469985961914,78.66786193847656,78.09854125976562,0.0035482934305899327,0.01086393321488166
404,404,404,404,2020-09-11,81.38220977783203,80.06353759765625,77.65717315673828,0.016470321194181015,0.047967708193232594
405,405,405,405,2020-09-14,81.05493927001953,78.60047149658203,77.67643737792969,0.031227138040059055,0.0434945526099757
406,406,406,406,2020-09-15,81.24745178222656,78.8026123046875,78.1673355102539,0.0310248531874322,0.03940413539577037
407,407,407,407,2020-09-16,82.01746368408203,78.30208587646484,78.90849304199219,0.04744928268550641,0.03939969605597926
408,408,408,408,2020-09-17,82.63349151611328,80.28492736816406,77.1759262084961,0.02925286507614766,0.07071590294716001
409,409,409,409,2020-09-18,82.38323974609375,78.9469985961914,78.66786193847656,0.0435259251270399,0.04722866131181824
410,410,410,410,2020-09-21,80.3330307006836,81.38220977783203,80.06353759765625,-0.012891995437487203,0.003365990451004386
411,411,411,411,2020-09-22,80.78543090820312,81.05493927001953,78.60047149658203,-0.003325008497243931,0.027798299043487296
412,412,412,412,2020-09-23,79.34162139892578,81.24745178222656,78.8026123046875,-0.023457109626147,0.006839990178932442
413,413,413,413,2020-09-24,79.1202392578125,82.01746368408203,78.30208587646484,-0.035324482081391495,0.01044867926811599
414,414,414,414,2020-09-25,79.94802856445312,82.63349151611328,80.28492736816406,-0.032498480971683286,-0.004196289574579959
415,415,415,415,2020-09-28,80.71804809570312,82.38323974609375,78.9469985961914,-0.02021274782981064,0.022433398748577194
416,416,416,416,2020-09-29,80.63142395019531,80.3330307006836,81.38220977783203,0.0037144527837311703,-0.009225429362096582
417,417,417,417,2020-09-30,80.96830749511719,80.78543090820312,81.05493927001953,0.002263732270263663,-0.0010688031560143196
418,418,418,418,2020-10-01,79.46676635742188,79.34162139892578,81.24745178222656,0.0015772926780368568,-0.021916815675371404
419,419,419,419,2020-10-02,81.26670837402344,79.1202392578125,82.01746368408203,0.027129204061386636,-0.009153603102753594
420,420,420,420,2020-10-05,83.08588409423828,79.94802856445312,82.63349151611328,0.03924869175798951,0.005474687924045707
421,421,421,421,2020-10-06,83.26876068115234,80.71804809570312,82.38323974609375,0.03160027584444269,0.010748799607636084
422,422,422,422,2020-10-07,84.89544677734375,80.63142395019531,80.3330307006836,0.0528828912879209,0.056793775074408304
423,423,423,423,2020-10-08,86.46437072753906,80.96830749511719,80.78543090820312,0.06787919128423581,0.07029658387028892
424,424,424,424,2020-10-09,87.19588470458984,79.46676635742188,79.34162139892578,0.09726227329301795,0.09899297704256904
425,425,425,425,2020-10-12,88.42793273925781,81.26670837402344,79.1202392578125,0.08812002489722381,0.11763985509594188
426,426,426,426,2020-10-13,86.52213287353516,83.08588409423828,79.94802856445312,0.04135779280388219,0.08222972382342197
427,427,427,427,2020-10-14,87.41728973388672,83.26876068115234,80.71804809570312,0.04982095348602189,0.08299558520345607
428,428,428,428,2020-10-15,87.56167602539062,84.89544677734375,80.63142395019531,0.031406033530156474,0.08594976667503751
429,429,429,429,2020-10-16,88.09105682373047,86.46437072753906,80.96830749511719,0.018813368818901388,0.08796959636389601
430,430,430,430,2020-10-19,87.03227233886719,87.19588470458984,79.46676635742188,-0.001876377151019848,0.09520339543473466
431,431,431,431,2020-10-20,88.05255126953125,88.42793273925781,81.26670837402344,-0.004245055358620964,0.08350089515471115
432,432,432,432,2020-10-21,87.36914825439453,86.52213287353516,83.08588409423828,0.009789580454488078,0.05155224869844388
433,433,433,433,2020-10-22,87.4557876586914,87.41728973388672,83.26876068115234,0.0004403925690430466,0.05028328683276273
434,434,434,434,2020-10-23,88.15843200683594,87.56167602539062,84.89544677734375,0.006815264491651263,0.03843533844694935
435,435,435,435,2020-10-26,86.69539642333984,88.09105682373047,86.46437072753906,-0.015843383547813783,0.0026719178530631993
436,436,436,436,2020-10-27,85.7232437133789,87.03227233886719,87.19588470458984,-0.015040726736301635,-0.01688888181133874
437,437,437,437,2020-10-28,84.07730102539062,88.05255126953125,88.42793273925781,-0.04514633803139079,-0.04919974468582955
438,438,438,438,2020-10-29,83.60565185546875,87.36914825439453,86.52213287353516,-0.043075805065279194,-0.033707918670119574
439,439,439,439,2020-10-30,83.8751449584961,87.4557876586914,87.41728973388672,-0.04094231835369522,-0.040519956477414465
440,440,440,440,2020-11-02,85.27084350585938,88.15843200683594,87.56167602539062,-0.032754535615522884,-0.02616250194739267
441,441,441,441,2020-11-03,88.17769622802734,86.69539642333984,88.09105682373047,0.01709779141500567,0.000983520999983556
442,442,442,442,2020-11-04,83.76638793945312,85.7232437133789,87.03227233886719,-0.02282759831707548,-0.0375249813850439
443,443,443,443,2020-11-05,87.66609954833984,84.07730102539062,88.05255126953125,0.04268451150525676,-0.004388875911255141
444,444,444,444,2020-11-06,87.91706085205078,83.60565185546875,87.36914825439453,0.05156839162064397,0.006271236570383865
445,445,445,445,2020-11-09,90.28199005126952,83.8751449584961,87.4557876586914,0.0763855024744664,0.0323157845608546
446,446,446,446,2020-11-10,91.80712890625,85.27084350585938,88.15843200683594,0.07665322789895335,0.041387951400169376
447,447,447,447,2020-11-11,90.54261016845705,88.17769622802734,86.69539642333984,0.026819865358174377,0.04437621723685292
448,448,448,448,2020-11-12,89.15261840820312,83.76638793945312,85.7232437133789,0.06430061748207638,0.04000519049758022
449,449,449,449,2020-11-13,91.6912841796875,87.66609954833984,84.07730102539062,0.045914950614725836,0.09055931935776007
450,450,450,450,2020-11-16,94.00794219970705,87.91706085205078,83.60565185546875,0.069279856362648,0.12442089874762297
451,451,451,451,2020-11-17,92.6179428100586,90.28199005126952,83.8751449584961,0.02587396176648893,0.10423585981149364
452,452,452,452,2020-11-18,91.68163299560548,91.80712890625,85.27084350585938,-0.0013669516968847217,0.07518149494212034
453,453,453,453,2020-11-19,91.0928192138672,90.54261016845705,88.17769622802734,0.0060767968184975985,0.033059641049153266
454,454,454,454,2020-11-20,91.10247039794922,89.15261840820312,83.76638793945312,0.021870944730061792,0.08757787746319745
455,455,455,455,2020-11-23,91.41134643554688,91.6912841796875,87.66609954833984,-0.003053046389796754,0.04272172375071692
456,456,456,456,2020-11-24,94.13343048095705,94.00794219970705,87.91706085205078,0.001334868930365607,0.07070720482077242
457,457,457,457,2020-11-25,93.33226013183594,92.6179428100586,90.28199005126952,0.007712515524581187,0.03378603062287655
458,458,458,458,2020-11-27,93.76661682128906,91.68163299560548,91.80712890625,0.02274156510479597,0.021343526786901545
459,459,459,459,2020-11-30,92.63723754882812,91.0928192138672,90.54261016845705,0.01695433677746805,0.02313416165575477
460,460,460,460,2020-12-01,93.69905090332033,91.10247039794922,89.15261840820312,0.028501757351132806,0.05099606244093069
461,461,461,461,2020-12-02,92.80134582519533,91.41134643554688,91.6912841796875,0.015205983106577836,0.012106512144954173
462,462,462,462,2020-12-03,93.39017486572266,94.13343048095705,94.00794219970705,-0.007895766800772752,-0.006571437684190884
463,463,463,463,2020-12-04,94.99250793457033,93.33226013183594,92.6179428100586,0.01778857385848376,0.025638284035108594
464,464,464,464,2020-12-07,94.78980255126952,93.76661682128906,91.68163299560548,0.01091204700208559,0.03390176913420606
465,465,465,465,2020-12-08,95.20486450195312,92.63723754882812,91.0928192138672,0.027717006908497543,0.045141267155555775
466,466,466,466,2020-12-09,95.10836791992188,93.69905090332033,91.10247039794922,0.015040888920589968,0.04397133803808284
467,467,467,467,2020-12-10,94.79944610595705,92.80134582519533,91.41134643554688,0.02153094077455986,0.03706432300282425
468,468,468,468,2020-12-11,95.06008911132812,93.39017486572266,94.13343048095705,0.017881048493661122,0.009844097103828942
469,469,469,469,2020-12-14,93.76661682128906,94.99250793457033,93.33226013183594,-0.012905134730474166,0.004653875185703038
470,470,470,470,2020-12-15,96.3052749633789,94.78980255126952,93.76661682128906,0.015987715675319647,0.027074221382310304
471,471,471,471,2020-12-16,95.58133697509766,95.20486450195312,92.63723754882812,0.003954340727377437,0.031780950125134266
472,472,472,472,2020-12-17,96.28598022460938,95.10836791992188,93.69905090332033,0.012381794898205012,0.027608917020496504
473,473,473,473,2020-12-18,96.5755615234375,94.79944610595705,92.80134582519533,0.018735504166293326,0.04066983797143897
474,474,474,474,2020-12-21,97.2222900390625,95.06008911132812,93.39017486572266,0.0227456227734244,0.0410333868509154
475,475,475,475,2020-12-22,95.9481430053711,93.76661682128906,94.99250793457033,0.023265488913179366,0.010060109913710313
476,476,476,476,2020-12-23,96.26669311523438,96.3052749633789,94.78980255126952,-0.0004006202999701225,0.015580690371899797
477,477,477,477,2020-12-24,96.76863098144533,95.58133697509766,95.20486450195312,0.012421818358295145,0.016425279187915143
478,478,478,478,2020-12-28,96.88444519042967,96.28598022460938,95.10836791992188,0.0062154943474037605,0.01867424822180941
479,479,479,479,2020-12-29,96.0543212890625,96.5755615234375,94.79944610595705,-0.005397227063996923,0.01323715733215236
480,480,480,480,2020-12-30,97.28021240234376,97.2222900390625,95.06008911132812,0.0005957724638865347,0.023354946453033376
481,481,481,481,2020-12-31,98.25513458251952,95.9481430053711,93.76661682128906,0.024044150359630034,0.04786903818642796
482,482,482,482,2021-01-04,96.22806549072266,96.26669311523438,96.3052749633789,-0.0004012563770677824,-0.0008017159255877537
483,483,483,483,2021-01-05,96.11223602294922,96.76863098144533,95.58133697509766,-0.006783137798259897,0.0055544216544061165
484,484,484,484,2021-01-06,100.16638946533205,96.88444519042967,96.28598022460938,0.033874831697199737,0.04030087486953682
