,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,LDOS,LDOS_6m,LDOS_12m,LDOS_6m_ret,LDOS_12m_ret
485,485,485,485,2021-01-07,99.65673065185548,99.09235382080078,101.08204650878906,0.005695462962513886,-0.01410058369573719
486,486,486,486,2021-01-08,100.11589050292967,99.46541595458984,98.6523208618164,0.006539705706723131,0.014835633144032245
487,487,487,487,2021-01-11,99.4749755859375,100.55592346191406,97.90618133544922,-0.010749718552243936,0.01602344437388714
488,488,488,488,2021-01-12,100.80462646484376,97.9922866821289,100.0680694580078,0.02869960359061352,0.007360559775214437
489,489,489,489,2021-01-13,101.0055160522461,98.04010009765624,99.71411895751952,0.030246969879019536,0.01295099538789235
490,490,490,490,2021-01-14,101.65599060058594,99.4749755859375,100.23067474365234,0.021925263130768258,0.014220355800047768
491,491,491,491,2021-01-15,102.5073471069336,99.65673065185548,99.09235382080078,0.0286043545321244,0.03446273253644283
492,492,492,492,2021-01-19,104.35354614257812,100.11589050292967,99.46541595458984,0.04232750284056497,0.04914401795916601
493,493,493,493,2021-01-20,104.8796844482422,99.4749755859375,100.55592346191406,0.054332346707997026,0.042998570720359286
494,494,494,494,2021-01-21,104.5639877319336,100.80462646484376,97.9922866821289,0.03729353898653587,0.06706345236255395
495,495,495,495,2021-01-22,107.1850357055664,101.0055160522461,98.04010009765624,0.0611800215952949,0.09327750174470495
496,496,496,496,2021-01-25,107.80680084228516,101.65599060058594,99.4749755859375,0.06050612664694022,0.08375800252546628
497,497,497,497,2021-01-26,106.9267578125,102.5073471069336,99.65673065185548,0.043113111696824635,0.07295068896090817
498,498,498,498,2021-01-27,106.53456115722656,104.35354614257812,100.11589050292967,0.02090024819730152,0.06411240635280624
499,499,499,499,2021-01-28,103.84656524658205,104.8796844482422,99.4749755859375,-0.009850517829980698,0.04394662712802466
500,500,500,500,2021-01-29,101.45510864257812,104.5639877319336,100.80462646484376,-0.029731833653146245,0.006452900035904818
501,501,501,501,2021-02-01,100.49851989746094,107.1850357055664,101.0055160522461,-0.06238292280345081,-0.005019489772448704
502,502,502,502,2021-02-02,101.22553253173828,107.80680084228516,101.65599060058594,-0.061046875142644064,-0.004234458454484558
503,503,503,503,2021-02-03,98.9775619506836,106.9267578125,102.5073471069336,-0.07434243798690332,-0.03443446012282225
504,504,504,504,2021-02-04,102.61257934570312,106.53456115722656,104.35354614257812,-0.036814173437437536,-0.016683350602156977
505,505,505,505,2021-02-05,102.12471771240234,103.84656524658205,104.8796844482422,-0.016580688346226946,-0.026267877810019824
506,506,506,506,2021-02-08,103.39696502685548,101.45510864257812,104.5639877319336,0.019140055244713627,-0.01116084734708056
507,507,507,507,2021-02-09,104.97532653808594,100.49851989746094,107.1850357055664,0.04454599575389473,-0.020615836463874104
508,508,508,508,2021-02-10,104.60227966308594,101.22553253173828,107.80680084228516,0.033358650203088924,-0.02972466629343018
509,509,509,509,2021-02-11,105.01360321044922,98.9775619506836,106.9267578125,0.06098393555877979,-0.017892196875599398
510,510,510,510,2021-02-12,103.11956787109376,102.61257934570312,106.53456115722656,0.00494080285890286,-0.032055262151902575
511,511,511,511,2021-02-16,100.65158081054688,102.12471771240234,103.84656524658205,-0.014424881016601998,-0.03076639490626132
512,512,512,512,2021-02-17,100.90028381347656,103.39696502685548,101.45510864257812,-0.02414656187181563,-0.005468673155298531
513,513,513,513,2021-02-18,100.46984100341795,104.97532653808594,100.49851989746094,-0.042919471491554284,-0.00028536633248177345
514,514,514,514,2021-02-19,99.25495910644533,104.60227966308594,101.22553253173828,-0.051120497314817825,-0.019467157899861864
515,515,515,515,2021-02-22,99.29322814941406,105.01360321044922,98.9775619506836,-0.05447270530820103,0.003189270300351099
516,516,516,516,2021-02-23,89.44999694824219,103.11956787109376,102.61257934570312,-0.13256039765352234,-0.12827454958632334
517,517,517,517,2021-02-24,86.45590209960938,100.65158081054688,102.12471771240234,-0.14103781179212227,-0.153428239154781
518,518,518,518,2021-02-25,85.26017761230469,100.90028381347656,103.39696502685548,-0.1550055719375779,-0.17540928217612672
519,519,519,519,2021-02-26,84.60969543457031,100.46984100341795,104.97532653808594,-0.15785976578093808,-0.19400397955539395
520,520,520,520,2021-03-01,88.42646026611328,99.25495910644533,104.60227966308594,-0.10909781171456723,-0.15464117463857807
521,521,521,521,2021-03-02,86.13066101074219,99.29322814941406,105.01360321044922,-0.132562586432029,-0.17981424903462517
522,522,522,522,2021-03-03,86.35067749023438,89.44999694824219,103.11956787109376,-0.034648625642783926,-0.16261598770295083
523,523,523,523,2021-03-04,85.21236419677734,86.45590209960938,100.65158081054688,-0.014383493464671715,-0.15339268881261048
524,524,524,524,2021-03-05,86.7811279296875,85.26017761230469,100.90028381347656,0.017838929732223674,-0.13993177571125193
525,525,525,525,2021-03-08,88.00555419921875,84.60969543457031,100.46984100341795,0.04013557485589225,-0.12405998337128032
526,526,526,526,2021-03-09,89.21084594726562,88.42646026611328,99.25495910644533,0.00887048603768359,-0.10119507629243951
527,527,527,527,2021-03-10,90.36833190917967,86.13066101074219,99.29322814941406,0.04920049200491983,-0.0898842389010096
528,528,528,528,2021-03-11,90.52135467529295,86.35067749023438,89.44999694824219,0.0482992989317339,0.011977168961455398
529,529,529,529,2021-03-12,91.13580322265624,85.21236419677734,86.45590209960938,0.06951384440173669,0.05413049901040834
530,530,530,530,2021-03-15,91.47180938720705,86.7811279296875,85.26017761230469,0.05405186092211278,0.07285501800322192
531,531,531,531,2021-03-16,90.86699676513672,88.00555419921875,84.60969543457031,0.032514340622644244,0.07395489723048643
532,532,532,532,2021-03-17,93.40147399902344,89.21084594726562,88.42646026611328,0.04697442342644065,0.05626159543125664
533,533,533,533,2021-03-18,93.13265991210938,90.36833190917967,86.13066101074219,0.030589565443211342,0.08129507911815392
534,534,534,534,2021-03-19,91.15499114990234,90.52135467529295,86.35067749023438,0.006999856297801754,0.05563724338134235
535,535,535,535,2021-03-22,91.65422821044922,91.13580322265624,85.21236419677734,0.005688488710922979,0.07559776183179179
536,536,536,536,2021-03-23,90.47337341308594,91.47180938720705,86.7811279296875,-0.010915231488366595,0.042546640859404405
537,537,537,537,2021-03-24,91.08779907226562,90.86699676513672,88.00555419921875,0.0024299505319804737,0.03502329939391746
538,538,538,538,2021-03-25,92.41263580322266,93.40147399902344,89.21084594726562,-0.010586965638370138,0.03589014118137235
539,539,539,539,2021-03-26,92.35504150390624,93.13265991210938,90.36833190917967,-0.008349577999135716,0.021984577481447998
540,540,540,540,2021-03-29,94.2559051513672,91.15499114990234,90.52135467529295,0.03401803853357266,0.04125601621264252
541,541,541,541,2021-03-30,92.8062515258789,91.65422821044922,91.13580322265624,0.012569232624865867,0.01832922127368053
542,542,542,542,2021-03-31,92.4318389892578,90.47337341308594,91.47180938720705,0.02164687246964747,0.010495360357275496
543,543,543,543,2021-04-01,92.59505462646484,91.08779907226562,90.86699676513672,0.016547282616889536,0.019017442227067693
544,544,544,544,2021-04-05,95.92634582519533,92.41263580322266,93.40147399902344,0.03802196519374834,0.02703246231636869
545,545,545,545,2021-04-06,95.7343521118164,92.35504150390624,93.13265991210938,0.0365904292053969,0.02793533656358882
546,546,546,546,2021-04-07,94.59191131591795,94.2559051513672,91.15499114990234,0.003564828792542496,0.03770413580934551
547,547,547,547,2021-04-08,96.3295669555664,92.8062515258789,91.65422821044922,0.03796420361515218,0.051010617146674875
548,548,548,548,2021-04-09,96.63680267333984,92.4318389892578,90.47337341308594,0.04549258924266053,0.06812423398995793
549,549,549,549,2021-04-12,96.540771484375,92.59505462646484,91.08779907226562,0.04261260899761288,0.0598650144986288
550,550,550,550,2021-04-13,95.57113647460938,95.92634582519533,92.41263580322266,-0.003702938411030976,0.03417823378733864
551,551,551,551,2021-04-14,96.10877227783205,95.7343521118164,92.35504150390624,0.003911032536976,0.04064456810153727
552,552,552,552,2021-04-15,97.07838439941406,94.59191131591795,94.2559051513672,0.026286318236997896,0.029944853253641712
553,553,553,553,2021-04-16,97.16478729248048,96.3295669555664,92.8062515258789,0.008670446295054202,0.046963816498786226
554,554,554,554,2021-04-19,97.4336166381836,96.63680267333984,92.4318389892578,0.008245450416413336,0.05411314654798871
555,555,555,555,2021-04-20,97.47201538085938,96.540771484375,92.59505462646484,0.009646120309232176,0.052669775659926366
556,556,556,556,2021-04-21,97.3567886352539,95.57113647460938,95.92634582519533,0.01868401095260519,0.014911886799745755
557,557,557,557,2021-04-22,97.24160766601562,96.10877227783205,95.7343521118164,0.011787013415474501,0.015744145345432115
558,558,558,558,2021-04-23,96.63680267333984,97.07838439941406,94.59191131591795,-0.004548713174473473,0.021618036140451435
559,559,559,559,2021-04-26,95.86874389648438,97.16478729248048,96.3295669555664,-0.013338611981878024,-0.004783817405663138
560,560,560,560,2021-04-27,96.26235961914062,97.4336166381836,96.63680267333984,-0.01202107711337852,-0.003874745892255449
561,561,561,561,2021-04-28,95.19673919677734,97.47201538085938,96.540771484375,-0.023342865900450316,-0.013921913684056153
562,562,562,562,2021-04-29,96.79039001464844,97.3567886352539,95.57113647460938,-0.005817761951120604,0.01275754987347022
563,563,563,563,2021-04-30,97.23198699951172,97.24160766601562,96.10877227783205,-9.89356997979085e-05,0.01168691155925572
564,564,564,564,2021-05-03,99.55526733398438,96.63680267333984,97.07838439941406,0.030200343760438564,0.025514257884428293
565,565,565,565,2021-05-04,100.6113052368164,95.86874389648438,97.16478729248048,0.049469317606298135,0.03547085359186131
566,566,566,566,2021-05-05,99.56488037109376,96.26235961914062,97.4336166381836,0.03430749843468894,0.021874008237059872
567,567,567,567,2021-05-06,99.74728393554688,95.19673919677734,97.47201538085938,0.04780147699558568,0.02334278762778408
568,568,568,568,2021-05-07,99.87208557128906,96.79039001464844,97.3567886352539,0.03183885875626946,0.02583586590410958
569,569,569,569,2021-05-10,100.30410766601562,97.23198699951172,97.24160766601562,0.031595782018928986,0.03149372036832632
570,570,570,570,2021-05-11,100.49610900878906,99.55526733398438,96.63680267333984,0.009450445968352206,0.03993619644572455
571,571,571,571,2021-05-12,97.41439819335938,100.6113052368164,95.86874389648438,-0.031774829239440194,0.016122609247326114
572,572,572,572,2021-05-13,99.31526947021484,99.56488037109376,96.26235961914062,-0.002507017534180589,0.03171447140037875
573,573,573,573,2021-05-14,99.24806213378906,99.74728393554688,95.19673919677734,-0.00500486611826334,0.04255737088470424
574,574,574,574,2021-05-17,99.24806213378906,99.87208557128906,96.79039001464844,-0.006248226758562736,0.02539169558846366
575,575,575,575,2021-05-18,98.89285278320312,100.30410766601562,97.23198699951172,-0.014069761604495579,0.017081475293719395
576,576,576,576,2021-05-19,98.0096206665039,100.49610900878906,99.55526733398438,-0.024742135459868364,-0.015525513705821226
577,577,577,577,2021-05-20,98.63363647460938,97.41439819335938,100.6113052368164,0.012515996647948446,-0.019656526247741724
578,578,578,578,2021-05-21,98.63363647460938,99.31526947021484,99.56488037109376,-0.006863325239326756,-0.009353136296789577
579,579,579,579,2021-05-24,98.83524322509766,99.24806213378906,99.74728393554688,-0.004159465684427377,-0.009143514233816652
580,580,580,580,2021-05-25,98.26882934570312,99.24806213378906,99.87208557128906,-0.009866517965518629,-0.016053096482515405
581,581,581,581,2021-05-26,98.4896240234375,98.89285278320312,100.30410766601562,-0.004077430758819389,-0.01808982388457947
582,582,582,582,2021-05-27,98.7968521118164,98.0096206665039,100.49610900878906,0.008032185411585235,-0.0169086834677753
583,583,583,583,2021-05-28,98.64324951171876,98.63363647460938,97.41439819335938,9.746205709304512e-05,0.012614678539821345
584,584,584,584,2021-06-01,99.07524871826172,98.63363647460938,99.31526947021484,0.004477298611676117,-0.0024167557842160736
585,585,585,585,2021-06-02,99.55526733398438,98.83524322509766,99.24806213378906,0.007285094723213925,0.0030953269372775427
586,586,586,586,2021-06-03,99.40166473388672,98.26882934570312,99.24806213378906,0.01152792188251639,0.0015476634686386603
587,587,587,587,2021-06-04,100.1024932861328,98.4896240234375,98.89285278320312,0.016376032284492137,0.012231829387928439
588,588,588,588,2021-06-07,100.256103515625,98.7968521118164,98.0096206665039,0.014770221647922854,0.022921044218354503
589,589,589,589,2021-06-08,100.7169189453125,98.64324951171876,98.63363647460938,0.021021909191539567,0.02112142008714657
590,590,590,590,2021-06-09,100.73611450195312,99.07524871826172,98.63363647460938,0.016763680184284757,0.021316034797976613
591,591,591,591,2021-06-10,102.41616821289062,99.55526733398438,98.83524322509766,0.02873681077374446,0.036231255885488034
592,592,592,592,2021-06-11,102.61778259277344,99.40166473388672,98.26882934570312,0.032354768579548,0.0442556737067763
593,593,593,593,2021-06-14,102.76223754882812,100.1024932861328,98.4896240234375,0.026570209945647516,0.043381356846015295
594,594,594,594,2021-06-15,103.20526885986328,100.256103515625,98.7968521118164,0.029416317219815413,0.04462102439314064
595,595,595,595,2021-06-16,101.9821319580078,100.7169189453125,98.64324951171876,0.012562070265297542,0.033848058157212035
596,596,596,596,2021-06-17,101.99176025390624,100.73611450195312,99.07524871826172,0.012464703032880609,0.02943733751240063
597,597,597,597,2021-06-18,99.62255096435548,102.41616821289062,99.55526733398438,-0.027277111585820135,0.0006758419938281968
598,598,598,598,2021-06-21,101.90509033203124,102.61778259277344,99.40166473388672,-0.006945114606212388,0.025184946397493135
599,599,599,599,2021-06-22,101.54874420166016,102.76223754882812,100.1024932861328,-0.011808747805743036,0.014447701231510734
600,600,600,600,2021-06-23,99.71886444091795,103.20526885986328,100.256103515625,-0.033781263858527644,-0.005358667012460905
601,601,601,601,2021-06-24,99.26620483398438,101.9821319580078,100.7169189453125,-0.026631401715956793,-0.014403876990278452
602,602,602,602,2021-06-25,99.40104675292967,101.99176025390624,100.73611450195312,-0.025401203925954796,-0.013253119356688825
603,603,603,603,2021-06-28,98.34162902832033,99.62255096435548,102.41616821289062,-0.012857750816815172,-0.03978414009886244
604,604,604,604,2021-06-29,97.2051773071289,101.90509033203124,102.61778259277344,-0.04612049319213485,-0.0527452956874328
605,605,605,605,2021-06-30,97.36891174316406,101.54874420166016,102.76223754882812,-0.04116084833304867,-0.052483538061356305
606,606,606,606,2021-07-01,99.22767639160156,99.71886444091795,103.20526885986328,-0.004925728467429669,-0.03854059499290363
607,607,607,607,2021-07-02,98.77501678466795,99.26620483398438,101.9821319580078,-0.004948190072723069,-0.03144781455108636
608,608,608,608,2021-07-06,97.648193359375,99.40104675292967,101.99176025390624,-0.017634154275171232,-0.042587429452320635
609,609,609,609,2021-07-07,100.15225982666016,98.34162902832033,99.62255096435548,0.018411641298095693,0.005317158185341064
610,610,610,610,2021-07-08,99.90184783935548,97.2051773071289,101.90509033203124,0.027742046328522063,-0.019657923722443238
611,611,611,611,2021-07-09,100.97087097167967,97.36891174316406,101.54874420166016,0.03699290835268565,-0.00569059947046624
612,612,612,612,2021-07-12,101.21165466308594,99.22767639160156,99.71886444091795,0.019994202662315885,0.014969988181648741
613,613,613,613,2021-07-13,100.8649444580078,98.77501678466795,99.26620483398438,0.021158464370559793,0.016105578194484327
614,614,614,614,2021-07-14,100.68195343017578,97.648193359375,99.40104675292967,0.031068266256966126,0.01288624938155758
615,615,615,615,2021-07-15,101.55838012695312,100.15225982666016,98.34162902832033,0.014039825988216625,0.03270996352629507
616,616,616,616,2021-07-16,102.35774993896484,99.90184783935548,97.2051773071289,0.02458314988886401,0.053007183100503896
617,617,617,617,2021-07-19,99.43955993652344,100.97087097167967,97.36891174316406,-0.015165869328647608,0.021266009409874664
618,618,618,618,2021-07-20,101.07682037353516,101.21165466308594,99.22767639160156,-0.0013322012173362374,0.01863536514385311
619,619,619,619,2021-07-21,101.75099182128906,100.8649444580078,98.77501678466795,0.008784492650468323,0.030128823395786597
620,620,620,620,2021-07-22,101.32723999023438,100.68195343017578,97.648193359375,0.006409158126894132,0.03767654581502966
621,621,621,621,2021-07-23,102.49256896972656,101.55838012695312,100.15225982666016,0.009198540205206607,0.023367512097250076
622,622,622,622,2021-07-26,102.53108978271484,102.35774993896484,99.90184783935548,0.0016934706346452,0.026318251365953227
623,623,623,623,2021-07-27,102.82003021240234,99.43955993652344,100.97087097167967,0.033995225622848846,0.018313789144607018
624,624,624,624,2021-07-28,102.59850311279295,101.07682037353516,101.21165466308594,0.015054715152636788,0.01370245802544745
625,625,625,625,2021-07-29,103.02227783203124,101.75099182128906,100.8649444580078,0.012494089620030513,0.02138833650894023
626,626,626,626,2021-07-30,102.49256896972656,101.32723999023438,100.68195343017578,0.011500648587729145,0.01798351618998395
627,627,627,627,2021-08-02,103.1571044921875,102.49256896972656,101.55838012695312,0.006483743447363688,0.015741924627351134
628,628,628,628,2021-08-03,91.86962890625,102.53108978271484,102.35774993896484,-0.103982712941594,-0.10246533397782609
629,629,629,629,2021-08-04,90.99322509765624,102.82003021240234,99.43955993652344,-0.11502433028189807,-0.08493938271909951
630,630,630,630,2021-08-05,90.7717056274414,102.59850311279295,101.07682037353516,-0.11527261243129061,-0.10195329362370731
631,631,631,631,2021-08-06,90.89690399169922,103.02227783203124,101.75099182128906,-0.11769661956126976,-0.1066730420540124
632,632,632,632,2021-08-09,90.25163269042967,102.49256896972656,101.32723999023438,-0.11943242717345215,-0.10930532896062439
633,633,633,633,2021-08-10,91.07989501953124,103.1571044921875,102.49256896972656,-0.11707588664987123,-0.11135123321541796
634,634,634,634,2021-08-11,92.81346893310548,91.86962890625,102.53108978271484,0.010273689336642855,-0.09477730969409437
635,635,635,635,2021-08-12,92.35118865966795,90.99322509765624,102.82003021240234,0.014923787573792646,-0.10181714137905029
636,636,636,636,2021-08-13,92.11040496826172,90.7717056274414,102.59850311279295,0.014747980458963639,-0.10222467020791726
637,637,637,637,2021-08-16,94.27737426757812,90.89690399169922,103.02227783203124,0.037190158601965395,-0.0848836169077033
638,638,638,638,2021-08-17,95.19230651855467,90.25163269042967,102.49256896972656,0.05474331799704846,-0.07122723651631935
639,639,639,639,2021-08-18,93.06387329101562,91.07989501953124,103.1571044921875,0.02178283441212736,-0.09784329689029103
640,640,640,640,2021-08-19,93.1023941040039,92.81346893310548,91.86962890625,0.003112965975947457,0.013418636957942986
641,641,641,641,2021-08-20,92.75567626953124,92.35118865966795,90.99322509765624,0.0043798852590182236,0.019369037310013937
642,642,642,642,2021-08-23,92.79420471191406,92.11040496826172,90.7717056274414,0.007423697071877511,0.022281162070190597
643,643,643,643,2021-08-24,93.16981506347656,94.27737426757812,90.89690399169922,-0.011747879199075717,0.025005373912239115
644,644,644,644,2021-08-25,94.00770568847656,95.19230651855467,90.25163269042967,-0.012444291701737553,0.04161778447743458
645,645,645,645,2021-08-26,94.27737426757812,93.06387329101562,91.07989501953124,0.013039441983763389,0.03510631240144946
646,646,646,646,2021-08-27,94.58555603027344,93.1023941040039,92.81346893310548,0.015930438100363986,0.01909299498810002
647,647,647,647,2021-08-30,94.44110107421876,92.75567626953124,92.35118865966795,0.018170583973642573,0.022630054305554648
648,648,648,648,2021-08-31,94.48926544189452,92.79420471191406,92.11040496826172,0.018266881377375643,0.02582618624304689
649,649,649,649,2021-09-01,94.15217590332033,93.16981506347656,94.27737426757812,0.010543767197289,-0.0013279789051237056
650,650,650,650,2021-09-02,95.50050354003906,94.00770568847656,95.19230651855467,0.01587952647742874,0.003237625316120596
651,651,651,651,2021-09-03,95.3656768798828,94.27737426757812,93.06387329101562,0.011543624552120546,0.02473358895851363
652,652,652,652,2021-09-07,94.0943832397461,94.58555603027344,93.1023941040039,-0.0051928942551242585,0.010654818764746832
653,653,653,653,2021-09-08,95.25973510742188,94.44110107421876,92.75567626953124,0.00866819662087348,0.02699628678911581
654,654,654,654,2021-09-09,95.40418243408205,94.48926544189452,92.79420471191406,0.009682761188890332,0.028126516416308922
655,655,655,655,2021-09-10,93.65135192871094,94.15217590332033,93.16981506347656,-0.005319303242908191,0.005168378459335932
656,656,656,656,2021-09-13,94.61444854736328,95.50050354003906,94.00770568847656,-0.009278013830621323,0.00645418218052618
657,657,657,657,2021-09-14,91.45354461669922,95.3656768798828,94.27737426757812,-0.041022434812800435,-0.029952357846372624
658,658,658,658,2021-09-15,90.99923706054688,94.0943832397461,94.58555603027344,-0.03289405884422447,-0.0379161377301489
659,659,659,659,2021-09-16,88.93061828613281,95.25973510742188,94.44110107421876,-0.06644063007473078,-0.05834835389895987
660,660,660,660,2021-09-17,88.7469711303711,95.40418243408205,94.48926544189452,-0.06977902995301744,-0.06077192244715468
661,661,661,661,2021-09-20,89.15296173095703,93.65135192871094,94.15217590332033,-0.04803337170378663,-0.053097170876822974
662,662,662,662,2021-09-21,87.86732482910156,94.61444854736328,95.50050354003906,-0.07131176920493443,-0.07992815145458632
663,663,663,663,2021-09-22,89.13362121582031,91.45354461669922,95.3656768798828,-0.02536723328332635,-0.06534904242238049
664,664,664,664,2021-09-23,89.92626190185547,90.99923706054688,94.0943832397461,-0.011791034665241118,-0.04429723852135292
665,665,665,665,2021-09-24,91.5888900756836,88.93061828613281,95.25973510742188,0.029891524885139464,-0.03853511693685441
666,666,666,666,2021-09-27,93.38682556152344,88.7469711303711,95.40418243408205,0.05228183420858734,-0.02114537141966988
667,667,667,667,2021-09-28,93.33848571777344,89.15296173095703,93.65135192871094,0.0469476717940942,-0.003340754879605612
668,668,668,668,2021-09-29,94.68211364746094,87.86732482910156,94.61444854736328,0.07755771365082365,0.0007151666699594106
669,669,669,669,2021-09-30,92.9228286743164,89.13362121582031,91.45354461669922,0.04251153949328779,0.016065906070401814
670,670,670,670,2021-10-01,94.1794662475586,89.92626190185547,90.99923706054688,0.04729657672577359,0.03494786648481174
671,671,671,671,2021-10-04,94.59510803222656,91.5888900756836,88.93061828613281,0.03282295433495053,0.06369560737639701
672,672,672,672,2021-10-05,93.20317840576172,93.38682556152344,88.7469711303711,-0.0019665210232543417,0.05021249985922749
673,673,673,673,2021-10-06,93.70581817626952,93.33848571777344,89.15296173095703,0.003935487657328984,0.05106792143430927
674,674,674,674,2021-10-07,94.22779846191406,94.68211364746094,87.86732482910156,-0.004798321119429905,0.07238724571600841
675,675,675,675,2021-10-08,95.5811004638672,92.9228286743164,89.13362121582031,0.028607305949194917,0.07233498605913846
676,676,676,676,2021-10-11,94.43079376220705,94.1794662475586,89.92626190185547,0.002668602028257583,0.05009139449461131
677,677,677,677,2021-10-12,94.9817886352539,94.59510803222656,91.5888900756836,0.0040877441875282194,0.03704487036327908
678,678,678,678,2021-10-13,94.943115234375,93.20317840576172,93.38682556152344,0.018668213449099635,0.01666498099163105
679,679,679,679,2021-10-14,96.1610870361328,93.70581817626952,93.33848571777344,0.026201882739497417,0.030240487582946507
680,680,680,680,2021-10-15,96.9440460205078,94.22779846191406,94.68211364746094,0.028826393091329727,0.023889753681132664
681,681,681,681,2021-10-18,96.36407470703124,95.5811004638672,92.9228286743164,0.00819172660038614,0.03703337577869048
682,682,682,682,2021-10-19,96.36407470703124,94.43079376220705,94.1794662475586,0.020472992630905074,0.023196228928822116
683,683,683,683,2021-10-20,96.96338653564452,94.9817886352539,94.59510803222656,0.02086292466022388,0.02503595114676682
684,684,684,684,2021-10-21,98.04602813720705,94.943115234375,93.20317840576172,0.032681810525936994,0.05196013498983798
685,685,685,685,2021-10-22,98.63566589355467,96.1610870361328,93.70581817626952,0.025733682237722988,0.0526098359016689
686,686,686,686,2021-10-25,98.45201873779295,96.9440460205078,94.22779846191406,0.015555083361861621,0.04482987340074884
687,687,687,687,2021-10-26,97.6303482055664,96.36407470703124,95.5811004638672,0.013140514267219627,0.021439884367871365
688,688,688,688,2021-10-27,95.6680908203125,96.36407470703124,94.43079376220705,-0.00722244144235995,0.013102686198118496
689,689,689,689,2021-10-28,95.23310089111328,96.96338653564452,94.9817886352539,-0.017844731979273165,0.0026458993820852594
690,690,690,690,2021-10-29,96.64440155029295,98.04602813720705,94.943115234375,-0.014295597828324458,0.017919006678032368
691,691,691,691,2021-11-01,97.77536010742188,98.63566589355467,96.1610870361328,-0.008722055843990772,0.016787175780183405
692,692,692,692,2021-11-02,94.89479064941406,98.45201873779295,96.9440460205078,-0.0361315911444422,-0.021138537694828985
693,693,693,693,2021-11-03,91.89820861816406,97.6303482055664,96.36407470703124,-0.058712681996513916,-0.04634368256473609
694,694,694,694,2021-11-04,91.60821533203124,95.6680908203125,96.36407470703124,-0.04243709112902316,-0.049353033165719706
695,695,695,695,2021-11-05,91.53089141845705,95.23310089111328,96.96338653564452,-0.03887523810538562,-0.056026251880037625
696,696,696,696,2021-11-08,92.62318420410156,96.64440155029295,98.04602813720705,-0.04160838374169851,-0.055309164849765
697,697,697,697,2021-11-09,91.23121643066406,97.77536010742188,98.63566589355467,-0.06693039708130988,-0.07506868226429697
698,698,698,698,2021-11-10,90.88322448730467,94.89479064941406,98.45201873779295,-0.042273829097004945,-0.07687799953240404
699,699,699,699,2021-11-11,89.38495635986328,91.89820861816406,97.6303482055664,-0.027348218165419436,-0.08445521292561586
700,700,700,700,2021-11-12,90.44824981689452,91.60821533203124,95.6680908203125,-0.012662243347198232,-0.054561985701398474
701,701,701,701,2021-11-15,91.1345672607422,91.53089141845705,95.23310089111328,-0.004329949720504156,-0.04303685999952078
702,702,702,702,2021-11-16,90.72857666015624,92.62318420410156,96.64440155029295,-0.020455003358235135,-0.06121228747076646
703,703,703,703,2021-11-17,90.63191986083984,91.23121643066406,97.77536010742188,-0.006568985850141429,-0.07305971810007983
704,704,704,704,2021-11-18,88.1283187866211,90.88322448730467,94.89479064941406,-0.030312587567449367,-0.07130498751813985
705,705,705,705,2021-11-19,88.96929931640625,89.38495635986328,91.89820861816406,-0.004650190148145272,-0.03187123389888258
706,706,706,706,2021-11-22,90.27424621582033,90.44824981689452,91.60821533203124,-0.0019237917972592111,-0.014561675624571224
707,707,707,707,2021-11-23,90.1775894165039,91.1345672607422,91.53089141845705,-0.01050071200206959,-0.014785194167575288
708,708,708,708,2021-11-24,89.99393463134766,90.72857666015624,92.62318420410156,-0.008097140458406371,-0.028386516781372717
709,709,709,709,2021-11-26,88.11865997314453,90.63191986083984,91.23121643066406,-0.027730405485774545,-0.034117230694661216
710,710,710,710,2021-11-29,87.52900695800781,88.1283187866211,90.88322448730467,-0.00680044549657588,-0.0369068939644126
711,711,711,711,2021-11-30,84.97708892822266,88.96929931640625,89.38495635986328,-0.04487177508261453,-0.04931330294434089
712,712,712,712,2021-12-01,84.54209899902344,90.27424621582033,90.44824981689452,-0.06349703771652593,-0.06529867443347581
713,713,713,713,2021-12-02,86.59136962890625,90.1775894165039,91.1345672607422,-0.039768414866735435,-0.04985153019751065
714,714,714,714,2021-12-03,85.64405059814453,89.99393463134766,90.72857666015624,-0.048335302273670444,-0.05604106500046735
715,715,715,715,2021-12-06,87.36466979980469,88.11865997314453,90.63191986083984,-0.00855653244806076,-0.036049661819498424
716,716,716,716,2021-12-07,86.82335662841797,87.52900695800781,88.1283187866211,-0.008061902609364457,-0.01480752357664672
717,717,717,717,2021-12-08,87.46134948730469,84.97708892822266,88.96929931640625,0.029234474732129367,-0.016949103125323717
718,718,718,718,2021-12-09,85.60539245605469,84.54209899902344,90.27424621582033,0.012577088452033092,-0.05171855712429574
719,719,719,719,2021-12-10,85.16073608398438,86.59136962890625,90.1775894165039,-0.016521664353537302,-0.055633038817972325
720,720,720,720,2021-12-13,86.6590347290039,85.64405059814453,89.99393463134766,0.011851192508652408,-0.037056940737227206
721,721,721,721,2021-12-14,85.66908264160156,87.36466979980469,88.11865997314453,-0.019408156204201887,-0.02779862213394435
722,722,722,722,2021-12-15,85.17411804199219,86.82335662841797,87.52900695800781,-0.0189953331738153,-0.026904097257099968
723,723,723,723,2021-12-16,86.39697265625,87.46134948730469,84.97708892822266,-0.01216968223442727,0.016709018229921657
724,724,724,724,2021-12-17,84.17446899414062,85.60539245605469,84.54209899902344,-0.016715342583688564,-0.004348484473836622
