,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,EPAM,EPAM_6m,EPAM_12m,EPAM_6m_ret,EPAM_12m_ret
247,247,247,247,2020-01-29,233.42999267578125,231.8099975585937,223.0800018310547,0.006988460956167675,0.04639587035939208
248,248,248,248,2020-01-30,231.9199981689453,232.509994506836,228.5599975585937,-0.0025375095773499945,0.01470073786420234
249,249,249,249,2020-01-31,228.13999938964844,230.3000030517578,227.1699981689453,-0.009379086554436311,0.004269935416303161
250,250,250,250,2020-02-03,234.25,227.57000732421875,228.7100067138672,0.029353572354832602,0.024222784852014678
251,251,251,251,2020-02-04,238.6000061035156,226.83999633789065,233.7100067138672,0.051842752404685166,0.020923363352752133
252,252,252,252,2020-02-05,232.1000061035156,233.3300018310547,232.42999267578125,-0.0052714855264506255,-0.0014197245736954356
253,253,253,253,2020-02-06,234.77999877929688,233.42999267578125,231.8099975585937,0.005783344668097934,0.012812222302674758
254,254,254,254,2020-02-07,233.0200042724609,231.9199981689453,232.509994506836,0.004743041187480035,0.002193496097691039
255,255,255,255,2020-02-10,235.3300018310547,228.13999938964844,230.3000030517578,0.031515746737275085,0.021841071266362144
256,256,256,256,2020-02-11,231.47000122070312,234.25,227.57000732421875,-0.01186765754235597,0.017137556668124887
257,257,257,257,2020-02-12,232.3500061035156,238.6000061035156,226.83999633789065,-0.02619446705834727,0.024290292076259323
258,258,258,258,2020-02-13,232.9499969482422,232.1000061035156,233.3300018310547,0.0036621750210015236,-0.0016286156080675962
259,259,259,259,2020-02-14,236.75,234.77999877929688,233.42999267578125,0.008390839215205004,0.014222710998539112
260,260,260,260,2020-02-18,237.0,233.0200042724609,231.9199981689453,0.017080060314845102,0.021904112931883102
261,261,261,261,2020-02-19,240.0,235.3300018310547,228.13999938964844,0.019844465782556497,0.051985625677571035
262,262,262,262,2020-02-20,238.0500030517578,231.47000122070312,234.25,0.028427017740328075,0.016221998086479505
263,263,263,263,2020-02-21,231.3600006103516,232.3500061035156,238.6000061035156,-0.004260836957856395,-0.03034369366287004
264,264,264,264,2020-02-24,226.02999877929688,232.9499969482422,232.1000061035156,-0.029705938010734623,-0.026152551333891494
265,265,265,265,2020-02-25,216.9600067138672,236.75,234.77999877929688,-0.08359025675240894,-0.075900809941571
266,266,266,266,2020-02-26,221.88999938964844,237.0,233.0200042724609,-0.06375527683692639,-0.04776416049584564
267,267,267,267,2020-02-27,220.83999633789065,240.0,235.3300018310547,-0.07983334859212232,-0.061573132964009125
268,268,268,268,2020-02-28,223.1999969482422,238.0500030517578,231.47000122070312,-0.06238187739189771,-0.035728190386864034
269,269,269,269,2020-03-02,229.8699951171875,231.3600006103516,232.3500061035156,-0.006440203532301569,-0.010673599832931369
270,270,270,270,2020-03-03,225.0,226.02999877929688,232.9499969482422,-0.0045569118473632875,-0.03412748251723974
271,271,271,271,2020-03-04,235.9499969482422,216.9600067138672,236.75,0.0875276071475215,-0.003379104759272722
272,272,272,272,2020-03-05,232.44000244140625,221.88999938964844,237.0,0.047546095275937006,-0.01924049602782174
273,273,273,273,2020-03-06,226.3999938964844,220.83999633789065,240.0,0.025176587804714545,-0.0566666920979817
274,274,274,274,2020-03-09,206.47000122070312,223.1999969482422,238.0500030517578,-0.07495517901560989,-0.132661211620268
275,275,275,275,2020-03-10,218.32000732421875,229.8699951171875,231.3600006103516,-0.05024573906255392,-0.05636234980866184
276,276,276,276,2020-03-11,202.7100067138672,225.0,226.02999877929688,-0.09906663682725692,-0.10317211074358357
277,277,277,277,2020-03-12,163.44000244140625,235.9499969482422,216.9600067138672,-0.3073108516409164,-0.2466814279879913
278,278,278,278,2020-03-13,192.0,232.44000244140625,221.88999938964844,-0.17398039071007332,-0.1347063836669823
279,279,279,279,2020-03-16,160.1300048828125,226.3999938964844,220.83999633789065,-0.292711973499311,-0.27490487439689304
280,280,280,280,2020-03-17,184.0800018310547,206.47000122070312,223.1999969482422,-0.10844190079562688,-0.17526879772430748
281,281,281,281,2020-03-18,167.77000427246094,218.32000732421875,229.8699951171875,-0.23154086366756077,-0.2701526609119561
282,282,282,282,2020-03-19,165.25999450683594,202.7100067138672,225.0,-0.1847467365530373,-0.2655111355251736
283,283,283,283,2020-03-20,168.07000732421875,163.44000244140625,235.9499969482422,0.02832846802282929,-0.2876880292518653
284,284,284,284,2020-03-23,168.00999450683594,192.0,232.44000244140625,-0.12494794527689612,-0.27718984364927424
285,285,285,285,2020-03-24,178.30999755859375,160.1300048828125,226.3999938964844,0.11353270543572314,-0.21241165032839437
286,286,286,286,2020-03-25,175.0500030517578,184.0800018310547,206.47000122070312,-0.049054751681198105,-0.1521770619614583
287,287,287,287,2020-03-26,185.47000122070312,167.77000427246094,218.32000732421875,0.10550155866657263,-0.15046722701292026
288,288,288,288,2020-03-27,175.22000122070312,165.25999450683594,202.7100067138672,0.060268710183547736,-0.1356124738921608
289,289,289,289,2020-03-30,188.22000122070312,168.07000732421875,163.44000244140625,0.11989048026643823,0.15161526192573693
290,290,290,290,2020-03-31,185.6600036621093,168.00999450683594,192.0,0.10505332856585037,-0.033020814259847486
291,291,291,291,2020-04-01,176.16000366210938,178.30999755859375,160.1300048828125,-0.012057618338410236,0.10010615306624171
292,292,292,292,2020-04-02,172.02000427246094,175.0500030517578,184.0800018310547,-0.017309332913298947,-0.06551497956666796
293,293,293,293,2020-04-03,161.57000732421875,185.47000122070312,167.77000427246094,-0.12886177677889898,-0.036955336415044115
294,294,294,294,2020-04-06,184.42999267578125,175.22000122070312,165.25999450683594,0.05256244373310692,0.11599902460454437
295,295,295,295,2020-04-07,184.97999572753903,188.22000122070312,168.07000732421875,-0.017213927702428022,0.10061276650449447
296,296,296,296,2020-04-08,187.8600006103516,185.6600036621093,168.00999450683594,0.0118496009094462,0.11814776949301065
297,297,297,297,2020-04-09,192.2899932861328,176.16000366210938,178.30999755859375,0.09156442602579751,0.0784027587849927
298,298,298,298,2020-04-13,197.13999938964844,172.02000427246094,175.0500030517578,0.14602949943775245,0.126192493303523
299,299,299,299,2020-04-14,200.6199951171875,161.57000732421875,185.47000122070312,0.2416908214567821,0.08168433599381064
300,300,300,300,2020-04-15,206.52999877929688,184.42999267578125,175.22000122070312,0.11982869913336902,0.17868963212228484
301,301,301,301,2020-04-16,199.1300048828125,184.97999572753903,188.22000122070312,0.07649480744996517,0.05796410366248228
302,302,302,302,2020-04-17,209.94000244140625,187.8600006103516,185.6600036621093,0.11753434344361424,0.130776679416021
303,303,303,303,2020-04-20,206.6600036621093,192.2899932861328,176.16000366210938,0.0747309318098186,0.1731380527131552
304,304,304,304,2020-04-21,193.97999572753903,197.13999938964844,172.02000427246094,-0.01602923644056442,0.12765952162340288
305,305,305,305,2020-04-22,200.8099975585937,200.6199951171875,161.57000732421875,0.0009470762936425459,0.24286679739781758
306,306,306,306,2020-04-23,204.75,206.52999877929688,184.42999267578125,-0.008618596764719988,0.1101773471299774
307,307,307,307,2020-04-24,203.02999877929688,199.1300048828125,184.97999572753903,0.01958516446971159,0.0975781353046632
308,308,308,308,2020-04-27,205.77999877929688,209.94000244140625,187.8600006103516,-0.01981520250420321,0.09539017412287731
309,309,309,309,2020-04-28,208.5500030517578,206.6600036621093,192.2899932861328,0.009145453189571606,0.08455983323807015
310,310,310,310,2020-04-29,223.42999267578125,193.97999572753903,197.13999938964844,0.15181976284609866,0.13335697153052384
311,311,311,311,2020-04-30,220.88999938964844,200.8099975585937,200.6199951171875,0.09999503050238157,0.10103680971889517
312,312,312,312,2020-05-01,216.3300018310547,204.75,206.52999877929688,0.0565567854996567,0.04745074860640619
313,313,313,313,2020-05-04,216.2100067138672,203.02999877929688,199.1300048828125,0.06491655427185217,0.08577312013378502
314,314,314,314,2020-05-05,221.88999938964844,205.77999877929688,209.94000244140625,0.07828749492621911,0.056921009856506055
315,315,315,315,2020-05-06,222.97000122070312,208.5500030517578,206.6600036621093,0.06914408035451602,0.07892188749430584
316,316,316,316,2020-05-07,227.009994506836,223.42999267578125,193.97999572753903,0.016022924174954767,0.17027528356939614
317,317,317,317,2020-05-08,223.3000030517578,220.88999938964844,200.8099975585937,0.010910424504362304,0.11199644323785152
318,318,318,318,2020-05-11,228.02999877929688,216.3300018310547,204.75,0.05408402371012522,0.11369962773771358
319,319,319,319,2020-05-12,221.259994506836,216.2100067138672,203.02999877929688,0.02335686432706119,0.08978966574962155
320,320,320,320,2020-05-13,212.0200042724609,221.88999938964844,205.77999877929688,-0.04448147795906465,0.03032367348712328
321,321,321,321,2020-05-14,209.02999877929688,222.97000122070312,208.5500030517578,-0.06251963208094513,0.0023015858092312325
322,322,322,322,2020-05-15,216.97000122070312,227.009994506836,223.42999267578125,-0.04422709805329972,-0.028912821316931292
323,323,323,323,2020-05-18,221.92999267578125,223.3000030517578,220.88999938964844,-0.006135290448961661,0.004708195432144846
324,324,324,324,2020-05-19,218.63999938964844,228.02999877929688,216.3300018310547,-0.04117878980798806,0.010678119257807595
325,325,325,325,2020-05-20,223.9600067138672,221.259994506836,216.2100067138672,0.012202893763281653,0.03584477942436948
326,326,326,326,2020-05-21,223.8600006103516,212.0200042724609,221.88999938964844,0.05584376992406548,0.008878278543972273
327,327,327,327,2020-05-22,223.4499969482422,209.02999877929688,222.97000122070312,0.06898530475604403,0.002152736802759181
328,328,328,328,2020-05-26,223.92999267578125,216.97000122070312,227.009994506836,0.03207812792515208,-0.013567692637259654
329,329,329,329,2020-05-27,223.92999267578125,221.92999267578125,223.3000030517578,0.009011850880929817,0.0028212701093308645
330,330,330,330,2020-05-28,228.07000732421875,218.63999938964844,228.02999877929688,0.043130296198751195,0.00017545298923837827
331,331,331,331,2020-05-29,230.63999938964844,223.9600067138672,221.259994506836,0.029826721180249205,0.04239358725340048
332,332,332,332,2020-06-01,233.8600006103516,223.8600006103516,212.0200042724609,0.04467077625629923,0.10300913073195073
333,333,333,333,2020-06-02,232.6300048828125,223.4499969482422,209.02999877929688,0.04108305240521748,0.11290248405174386
334,334,334,334,2020-06-03,228.9100036621093,223.92999267578125,216.97000122070312,0.022239142362400655,0.05503066034119963
335,335,335,335,2020-06-04,224.38999938964844,223.92999267578125,221.92999267578125,0.0020542434194297243,0.01108460683572865
336,336,336,336,2020-06-05,238.0500030517578,228.07000732421875,218.63999938964844,0.04375847506047448,0.08877608724978958
337,337,337,337,2020-06-08,237.97999572753903,230.63999938964844,223.9600067138672,0.031824472586345465,0.06260041343713607
338,338,338,338,2020-06-09,235.0,233.8600006103516,223.8600006103516,0.004874708743150213,0.049763242023029175
339,339,339,339,2020-06-10,239.8000030517578,232.6300048828125,223.4499969482422,0.030821467645831824,0.07317076002154876
340,340,340,340,2020-06-11,232.1499938964844,228.9100036621093,223.92999267578125,0.014153991448786263,0.036707906442012606
341,341,341,341,2020-06-12,235.0,224.38999938964844,223.92999267578125,0.04728374989621309,0.04943512564771324
342,342,342,342,2020-06-15,234.5500030517578,238.0500030517578,228.07000732421875,-0.014702793342283749,0.028412309902403177
343,343,343,343,2020-06-16,235.8300018310547,237.97999572753903,230.63999938964844,-0.009034347151370858,0.02250261210172022
344,344,344,344,2020-06-17,242.2100067138672,235.0,233.8600006103516,0.03068087963347743,0.035705148728824465
345,345,345,345,2020-06-18,242.17999267578125,239.8000030517578,232.6300048828125,0.009924894052272926,0.04105226149902519
346,346,346,346,2020-06-19,252.32000732421875,232.1499938964844,228.9100036621093,0.08688354063333792,0.10226728097328852
347,347,347,347,2020-06-22,251.1499938964844,235.0,224.38999938964844,0.06872337828291242,0.11925662720987762
348,348,348,348,2020-06-23,253.67999267578125,234.5500030517578,238.0500030517578,0.08156038957629885,0.06565843068115851
349,349,349,349,2020-06-24,247.5,235.8300018310547,237.97999572753903,0.04948479022319452,0.04000338029823447
350,350,350,350,2020-06-25,250.9900054931641,242.2100067138672,235.0,0.03624952948235993,0.06804257656665569
351,351,351,351,2020-06-26,244.3800048828125,242.17999267578125,239.8000030517578,0.009084202962944765,0.019099256767174166
352,352,352,352,2020-06-29,246.08999633789065,252.32000732421875,232.1499938964844,-0.02469091156264447,0.060047395252666114
353,353,353,353,2020-06-30,252.009994506836,251.1499938964844,235.0,0.0034242509705417756,0.07238295534823824
354,354,354,354,2020-07-01,252.9600067138672,253.67999267578125,234.5500030517578,-0.00283816612543919,0.07849074151598656
355,355,355,355,2020-07-02,250.1600036621093,247.5,235.8300018310547,0.010747489543875943,0.060764117032575005
356,356,356,356,2020-07-06,253.1999969482422,250.9900054931641,242.2100067138672,0.008805097440974796,0.04537380756261622
357,357,357,357,2020-07-07,252.25,244.3800048828125,242.17999267578125,0.032203924052466526,0.04158067399770715
358,358,358,358,2020-07-08,255.6600036621093,246.08999633789065,252.32000732421875,0.0388882419709522,0.01323714426497613
359,359,359,359,2020-07-09,262.1000061035156,252.009994506836,251.1499938964844,0.04003814061591093,0.043599492228315384
360,360,360,360,2020-07-10,261.1400146484375,252.9600067138672,253.67999267578125,0.03233715890837652,0.029407214553930583
361,361,361,361,2020-07-13,252.5399932861328,250.1600036621093,247.5,0.009513869480263448,0.02036360923690017
362,362,362,362,2020-07-14,253.6100006103516,253.1999969482422,250.9900054931641,0.0016192877845619957,0.010438643212264731
363,363,363,363,2020-07-15,260.07000732421875,252.25,244.3800048828125,0.03100102011583261,0.06420329866565821
364,364,364,364,2020-07-16,258.2200012207031,255.6600036621093,246.08999633789065,0.010013289219760857,0.04929093040481636
365,365,365,365,2020-07-17,264.69000244140625,262.1000061035156,252.009994506836,0.009881710330322147,0.050315496253964254
366,366,366,366,2020-07-20,278.8599853515625,261.1400146484375,252.9600067138672,0.0678562062845125,0.10238764211843088
367,367,367,367,2020-07-21,278.5199890136719,252.5399932861328,250.1600036621093,0.10287477792914657,0.11336738461943896
368,368,368,368,2020-07-22,278.1300048828125,253.6100006103516,253.1999969482422,0.09668390131875615,0.0984597481636873
369,369,369,369,2020-07-23,278.2200012207031,260.07000732421875,252.25,0.06978887755348695,0.10295342406621666
370,370,370,370,2020-07-24,274.1000061035156,258.2200012207031,255.6600036621093,0.06149796610542069,0.07212705224622229
371,371,371,371,2020-07-27,280.04998779296875,264.69000244140625,262.1000061035156,0.058030092598464034,0.06848523949428609
372,372,372,372,2020-07-28,276.92999267578125,278.8599853515625,261.1400146484375,-0.006921009743825701,0.060465563075812634
373,373,373,373,2020-07-29,284.510009765625,278.5199890136719,252.5399932861328,0.0215066098959924,0.1265938755421978
374,374,374,374,2020-07-30,287.04998779296875,278.1300048828125,253.6100006103516,0.03207127154049627,0.13185594851204074
375,375,375,375,2020-07-31,290.0799865722656,278.2200012207031,260.07000732421875,0.0426280831698882,0.11539192680005828
376,376,376,376,2020-08-03,291.75,274.1000061035156,258.2200012207031,0.06439253375944376,0.12985050972344503
377,377,377,377,2020-08-04,291.4700012207031,280.04998779296875,264.69000244140625,0.040778482147897144,0.1011749538414286
378,378,378,378,2020-08-05,294.1099853515625,276.92999267578125,278.8599853515625,0.06203731314829053,0.05468694255568485
379,379,379,379,2020-08-06,297.4800109863281,284.510009765625,278.5199890136719,0.04558715256235657,0.06807418756477679
380,380,380,380,2020-08-07,298.0,287.04998779296875,278.1300048828125,0.03814670849221158,0.0714413934791378
381,381,381,381,2020-08-10,298.7300109863281,290.0799865722656,278.2200012207031,0.029819445720043136,0.0737186747021652
382,382,382,382,2020-08-11,295.94000244140625,291.75,274.1000061035156,0.014361619336439535,0.0796789341538453
383,383,383,383,2020-08-12,312.20001220703125,291.4700012207031,280.04998779296875,0.07112227982128161,0.11480102058718855
384,384,384,384,2020-08-13,308.7200012207031,294.1099853515625,276.92999267578125,0.049675347988191065,0.1147943862553753
385,385,385,385,2020-08-14,307.9700012207031,297.4800109863281,284.510009765625,0.03526284068497332,0.08245752574541787
386,386,386,386,2020-08-17,308.3800048828125,298.0,287.04998779296875,0.03483223115037748,0.07430767461041587
387,387,387,387,2020-08-18,304.04998779296875,298.7300109863281,290.0799865722656,0.017808645301740755,0.048159134953706495
388,388,388,388,2020-08-19,303.760009765625,295.94000244140625,291.75,0.026424299721924394,0.04116541479220226
389,389,389,389,2020-08-20,302.7900085449219,312.20001220703125,291.4700012207031,-0.03014094584938476,0.03883764118711874
390,390,390,390,2020-08-21,308.5599975585937,308.7200012207031,294.1099853515625,-0.0005182808417879547,0.04913132136523157
391,391,391,391,2020-08-24,313.42999267578125,307.9700012207031,297.4800109863281,0.01772897176165311,0.05361698635336598
392,392,392,392,2020-08-25,319.29998779296875,308.3800048828125,298.0,0.03541080075637826,0.07147646910392202
393,393,393,393,2020-08-26,323.010009765625,304.04998779296875,298.7300109863281,0.06235823954568409,0.08127740061713484
394,394,394,394,2020-08-27,323.7300109863281,303.760009765625,295.94000244140625,0.06574269350370243,0.09390419786329529
395,395,395,395,2020-08-28,326.2799987792969,302.7900085449219,312.20001220703125,0.077578485324723,0.045099250550088676
396,396,396,396,2020-08-31,327.1000061035156,308.5599975585937,308.7200012207031,0.06008558689271215,0.05953616484237023
397,397,397,397,2020-09-01,334.7799987792969,313.42999267578125,307.9700012207031,0.06811730403095329,0.08705392555225111
398,398,398,398,2020-09-02,337.739990234375,319.29998779296875,308.3800048828125,0.05775134089063161,0.09520716287270181
399,399,399,399,2020-09-03,324.5,323.010009765625,304.04998779296875,0.004612829910305649,0.06725871740851996
400,400,400,400,2020-09-04,316.29998779296875,323.7300109863281,303.760009765625,-0.022951295651341908,0.04128251785684145
401,401,401,401,2020-09-08,309.3500061035156,326.2799987792969,302.7900085449219,-0.051887926747336666,0.021665171813687767
402,402,402,402,2020-09-09,318.9200134277344,327.1000061035156,308.5599975585937,-0.025007620064649516,0.033575369299688296
403,403,403,403,2020-09-10,318.4700012207031,334.7799987792969,313.42999267578125,-0.04871855432840866,0.01608017312540788
404,404,404,404,2020-09-11,314.95001220703125,337.739990234375,319.29998779296875,-0.06747787850508502,-0.013623475578577127
405,405,405,405,2020-09-14,324.6199951171875,324.5,323.010009765625,0.0003697846446455433,0.0049843203086203935
406,406,406,406,2020-09-15,334.9200134277344,316.29998779296875,323.7300109863281,0.05886824645391142,0.03456584827372966
407,407,407,407,2020-09-16,329.7099914550781,309.3500061035156,326.2799987792969,0.06581537077697552,0.010512420891914287
408,408,408,408,2020-09-17,322.20001220703125,318.9200134277344,327.1000061035156,0.01028470663864467,-0.014980109462100377
409,409,409,409,2020-09-18,316.19000244140625,318.4700012207031,334.7799987792969,-0.007159226208300895,-0.05552899338573103
410,410,410,410,2020-09-21,314.29998779296875,314.95001220703125,337.739990234375,-0.0020638970911841525,-0.06940250819910321
411,411,411,411,2020-09-22,321.7300109863281,324.6199951171875,324.5,-0.008902668271608127,-0.008536175696985726
412,412,412,412,2020-09-23,314.75,334.9200134277344,316.29998779296875,-0.06022337459414462,-0.004900372598127589
413,413,413,413,2020-09-24,314.9800109863281,329.7099914550781,309.3500061035156,-0.04467556595341127,0.01819946588566923
414,414,414,414,2020-09-25,322.95001220703125,322.20001220703125,318.9200134277344,0.002327746652964313,0.012636393483064001
415,415,415,415,2020-09-28,328.9599914550781,316.19000244140625,318.4700012207031,0.04038707395891916,0.03293870755225492
416,416,416,416,2020-09-29,325.5599975585937,314.29998779296875,314.95001220703125,0.03582567675135251,0.03368783915013163
417,417,417,417,2020-09-30,323.2799987792969,321.7300109863281,324.6199951171875,0.00481766617984114,-0.004127892175609493
418,418,418,418,2020-10-01,334.1199951171875,314.75,334.9200134277344,0.061540889967235834,-0.002388684696262522
419,419,419,419,2020-10-02,326.9200134277344,314.9800109863281,329.7099914550781,0.03790717513793118,-0.008461915318462188
420,420,420,420,2020-10-05,333.7799987792969,322.95001220703125,322.20001220703125,0.03353456003377686,0.03594036664661848
421,421,421,421,2020-10-06,335.3399963378906,328.9599914550781,316.19000244140625,0.019394470599880753,0.060564830477311205
422,422,422,422,2020-10-07,344.32000732421875,325.5599975585937,314.29998779296875,0.057623817134501154,0.09551390613169342
423,423,423,423,2020-10-08,334.6400146484375,323.2799987792969,321.7300109863281,0.03513986609761188,0.04012682442191573
424,424,424,424,2020-10-09,337.25,334.1199951171875,314.75,0.009367906526260628,0.07148530579825252
425,425,425,425,2020-10-12,345.0799865722656,326.9200134277344,314.9800109863281,0.05554867367746974,0.09556154211717272
426,426,426,426,2020-10-13,348.760009765625,333.7799987792969,322.95001220703125,0.044879894065291914,0.07991948160091078
427,427,427,427,2020-10-14,346.8900146484375,335.3399963378906,328.9599914550781,0.0344427101946676,0.054505178924799
428,428,428,428,2020-10-15,349.0400085449219,344.32000732421875,325.5599975585937,0.013708181692325239,0.07212191658191136
429,429,429,429,2020-10-16,350.57000732421875,334.6400146484375,323.2799987792969,0.047603370722167915,0.08441601289275158
430,430,430,430,2020-10-19,342.5799865722656,337.25,334.1199951171875,0.01580425966572463,0.025320219019250523
431,431,431,431,2020-10-20,345.6600036621094,345.0799865722656,326.9200134277344,0.0016808192662958188,0.05732286022469979
432,432,432,432,2020-10-21,347.3599853515625,348.760009765625,333.7799987792969,-0.004014291704497186,0.04068544137434982
433,433,433,433,2020-10-22,337.260009765625,346.8900146484375,335.3399963378906,-0.027760974591823362,0.005725572400256507
434,434,434,434,2020-10-23,339.04998779296875,349.0400085449219,344.32000732421875,-0.02862142020222702,-0.015305586138326333
435,435,435,435,2020-10-26,328.44000244140625,350.57000732421875,334.6400146484375,-0.06312577921803197,-0.01852740836610589
436,436,436,436,2020-10-27,326.7799987792969,342.5799865722656,337.25,-0.04612058033820898,-0.03104522230008344
437,437,437,437,2020-10-28,315.6700134277344,345.6600036621094,345.0799865722656,-0.08676152842864315,-0.08522653961090354
438,438,438,438,2020-10-29,317.0199890136719,347.3599853515625,348.760009765625,-0.08734453482655335,-0.0910082000894632
439,439,439,439,2020-10-30,308.95001220703125,337.260009765625,346.8900146484375,-0.08394116331274337,-0.10937184940263356
440,440,440,440,2020-11-02,313.70001220703125,339.04998779296875,349.0400085449219,-0.0747676640573034,-0.10124912752900739
441,441,441,441,2020-11-03,314.1199951171875,328.44000244140625,350.57000732421875,-0.04360007069106464,-0.10397356147276193
442,442,442,442,2020-11-04,328.8599853515625,326.7799987792969,342.5799865722656,0.006365097558098887,-0.0400490447733991
443,443,443,443,2020-11-05,346.6300048828125,315.6700134277344,345.6600036621094,0.09807707459728587,0.002806229272772187
444,444,444,444,2020-11-06,342.2300109863281,317.0199890136719,347.3599853515625,0.0795218687978978,-0.014768466667346103
445,445,445,445,2020-11-09,318.5400085449219,308.95001220703125,337.260009765625,0.031040608379922174,-0.05550613971016716
446,446,446,446,2020-11-10,312.6000061035156,313.70001220703125,339.04998779296875,-0.003506554226047176,-0.07801204141497875
447,447,447,447,2020-11-11,326.9700012207031,314.1199951171875,328.44000244140625,0.04090795334032049,-0.0044757070082088735
448,448,448,448,2020-11-12,332.7300109863281,328.8599853515625,326.7799987792969,0.011768004035603186,0.018208006087452766
449,449,449,449,2020-11-13,333.3800048828125,346.6300048828125,315.6700134277344,-0.03822519635736532,0.056102862805283316
450,450,450,450,2020-11-16,322.82000732421875,342.2300109863281,317.0199890136719,-0.05671625234200983,0.018295434078438255
451,451,451,451,2020-11-17,331.6199951171875,318.5400085449219,308.95001220703125,0.041062303702490865,0.07337751097081946
452,452,452,452,2020-11-18,327.92999267578125,312.6000061035156,313.70001220703125,0.04904026318921173,0.045361746621032095
453,453,453,453,2020-11-19,334.5799865722656,326.9700012207031,314.1199951171875,0.02327426162385393,0.06513431737271347
454,454,454,454,2020-11-20,341.010009765625,332.7300109863281,328.8599853515625,0.02488503743546322,0.0369458886920333
455,455,455,455,2020-11-23,335.69000244140625,333.3800048828125,346.6300048828125,0.006929022511130256,-0.031561037092287525
456,456,456,456,2020-11-24,315.4599914550781,322.82000732421875,342.2300109863281,-0.022799131720942944,-0.07822230275508901
457,457,457,457,2020-11-25,318.6499938964844,331.6199951171875,318.5400085449219,-0.03911103495469204,0.00034527955237062535
458,458,458,458,2020-11-27,325.95001220703125,327.92999267578125,312.6000061035156,-0.006037814512158901,0.042706352664289016
459,459,459,459,2020-11-30,322.3299865722656,334.5799865722656,326.9700012207031,-0.03661306859833391,-0.014190949111889672
460,460,460,460,2020-12-01,328.82000732421875,341.010009765625,332.7300109863281,-0.03574675843030062,-0.011751280416571808
461,461,461,461,2020-12-02,323.5899963378906,335.69000244140625,333.3800048828125,-0.03604517863360457,-0.02936591397664412
462,462,462,462,2020-12-03,319.69000244140625,315.4599914550781,322.82000732421875,0.013409025235868954,-0.009695820617676043
463,463,463,463,2020-12-04,324.92999267578125,318.6499938964844,331.6199951171875,0.019708140278003494,-0.020173700439993558
464,464,464,464,2020-12-07,323.0799865722656,325.95001220703125,327.92999267578125,-0.008805109763096675,-0.014789760655746886
465,465,465,465,2020-12-08,329.4599914550781,322.3299865722656,334.5799865722656,0.022120203455578746,-0.015302753669283353
466,466,466,466,2020-12-09,320.5799865722656,328.82000732421875,341.010009765625,-0.025059365514302212,-0.05991033285914649
467,467,467,467,2020-12-10,322.760009765625,323.5899963378906,335.69000244140625,-0.0025649327286340062,-0.038517657903851754
468,468,468,468,2020-12-11,321.20001220703125,319.69000244140625,315.4599914550781,0.004723356232892328,0.018195717071686213
469,469,469,469,2020-12-14,325.2200012207031,324.92999267578125,318.6499938964844,0.0008925262409100743,0.020618256551271363
470,470,470,470,2020-12-15,325.92999267578125,323.0799865722656,325.95001220703125,0.008821363816907679,-6.141902285705658e-05
471,471,471,471,2020-12-16,334.0400085449219,329.4599914550781,322.3299865722656,0.01390158807937758,0.03632929749162783
472,472,472,472,2020-12-17,344.20001220703125,320.5799865722656,328.82000732421875,0.07367903994044611,0.046773324433533325
473,473,473,473,2020-12-18,346.5299987792969,322.760009765625,323.5899963378906,0.07364601652767533,0.07089218672091602
474,474,474,474,2020-12-21,340.6300048828125,321.20001220703125,319.69000244140625,0.06049188025328456,0.06550096118581061
475,475,475,475,2020-12-22,355.4599914550781,325.2200012207031,324.92999267578125,0.09298318098785474,0.09395869715775995
476,476,476,476,2020-12-23,352.8599853515625,325.92999267578125,323.0799865722656,0.08262508293481852,0.09217531266869661
477,477,477,477,2020-12-24,356.3399963378906,334.0400085449219,329.4599914550781,0.066758433787939,0.08158807011466096
478,478,478,478,2020-12-28,353.6300048828125,344.20001220703125,320.5799865722656,0.027396840038777404,0.10309445285068253
479,479,479,479,2020-12-29,351.75,346.5299987792969,322.760009765625,0.015063634430183104,0.08981902762807059
480,480,480,480,2020-12-30,358.4800109863281,340.6300048828125,321.20001220703125,0.05240291767501981,0.11606474894922436
481,481,481,481,2020-12-31,358.3500061035156,355.4599914550781,325.2200012207031,0.008130351426069549,0.10186951835206948
482,482,482,482,2021-01-04,348.0599975585937,352.8599853515625,325.92999267578125,-0.013603094689771833,0.06789803141813411
483,483,483,483,2021-01-05,345.70001220703125,356.3399963378906,334.0400085449219,-0.029859079082355633,0.03490600935169508
484,484,484,484,2021-01-06,329.6600036621094,353.6300048828125,344.20001220703125,-0.0677827132588662,-0.04224290537263631
485,485,485,485,2021-01-07,338.4800109863281,351.75,346.5299987792969,-0.037725626193807704,-0.02323027680525791
486,486,486,486,2021-01-08,342.3699951171875,358.4800109863281,340.6300048828125,-0.044939788483087884,0.005108153155719775
487,487,487,487,2021-01-11,342.8399963378906,358.3500061035156,355.4599914550781,-0.043281734341996,-0.035503278626456525
488,488,488,488,2021-01-12,331.7300109863281,348.0599975585937,352.8599853515625,-0.04691715993452106,-0.05988203605512854
489,489,489,489,2021-01-13,333.5400085449219,345.70001220703125,356.3399963378906,-0.03517501658295297,-0.06398380206343501
490,490,490,490,2021-01-14,340.6499938964844,329.6600036621094,353.6300048828125,0.033337347910847415,-0.03670506124227069
491,491,491,491,2021-01-15,348.010009765625,338.4800109863281,351.75,0.028155277918854082,-0.010632523765103041
