,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,KMB,KMB_6m,KMB_12m,KMB_6m_ret,KMB_12m_ret
244,244,244,244,2020-01-24,125.13472747802734,124.03533935546876,118.6345443725586,0.00886350719296125,0.054791655666966976
245,245,245,245,2020-01-27,125.60589599609376,125.1434555053711,119.78622436523438,0.0036952830561949312,0.048583813887604466
246,246,246,246,2020-01-28,126.41728973388672,126.0770034790039,121.67957305908205,0.0026990350777131855,0.038936006724022976
247,247,247,247,2020-01-29,124.94275665283205,126.1555404663086,122.3514175415039,-0.0096134011157476,0.021179477634160726
248,248,248,248,2020-01-30,126.19043731689452,125.98101806640624,122.9359893798828,0.0016623079706967747,0.02647270301746385
249,249,249,249,2020-01-31,124.97765350341795,126.2078857421875,123.0145492553711,-0.00974766538188121,0.015958309483958377
250,250,250,250,2020-02-03,125.44878387451172,125.13472747802734,124.03533935546876,0.0025097461177554514,0.011395498463483866
251,251,251,251,2020-02-04,125.09984588623048,125.60589599609376,125.1434555053711,-0.004028872258345362,-0.0003484770255424152
252,252,252,252,2020-02-05,126.57437896728516,126.41728973388672,126.0770034790039,0.0012426245945400538,0.003945013559622623
253,253,253,253,2020-02-06,126.10319519042967,124.94275665283205,126.1555404663086,0.00928776160127498,-0.00041492649221297473
254,254,254,254,2020-02-07,126.35623168945312,126.19043731689452,125.98101806640624,0.0013138426023697747,0.002978334584096798
255,255,255,255,2020-02-10,127.56900024414062,124.97765350341795,126.2078857421875,0.020734480669792665,0.010784702508475297
256,256,256,256,2020-02-11,126.7313995361328,125.44878387451172,125.13472747802734,0.010224217581129347,0.012759623889266214
257,257,257,257,2020-02-12,125.89376831054688,125.09984588623048,125.60589599609376,0.006346310170824765,0.0022918694394893357
258,258,258,258,2020-02-13,126.28643035888672,126.57437896728516,126.41728973388672,-0.0022749359763626353,-0.0010351382732177727
259,259,259,259,2020-02-14,127.00188446044922,126.10319519042967,124.94275665283205,0.007126617756690656,0.01648056968471323
260,260,260,260,2020-02-18,125.50114440917967,126.35623168945312,126.19043731689452,-0.006767274307253879,-0.00546232283817083
261,261,261,261,2020-02-19,125.44010162353516,127.56900024414062,124.97765350341795,-0.016688212783130707,0.003700246461296741
262,262,262,262,2020-02-20,124.0440902709961,126.7313995361328,125.44878387451172,-0.021204762789434173,-0.011197347316820205
263,263,263,263,2020-02-21,123.32862854003906,125.89376831054688,125.09984588623048,-0.020375430848811216,-0.014158429482017287
264,264,264,264,2020-02-24,122.25544738769533,126.28643035888672,126.57437896728516,-0.03191936742321366,-0.03412168888228251
265,265,265,265,2020-02-25,121.2607879638672,127.00188446044922,126.10319519042967,-0.04520481346377114,-0.03840035313339929
266,266,266,266,2020-02-26,120.632568359375,125.50114440917967,126.35623168945312,-0.03879308091352007,-0.04529783180100866
267,267,267,267,2020-02-27,116.92443084716795,125.44010162353516,127.56900024414062,-0.06788635106438312,-0.0834416619758811
268,268,268,268,2020-02-28,114.4639663696289,124.0440902709961,126.7313995361328,-0.07723160273446095,-0.0967986877080631
269,269,269,269,2020-03-02,123.11053466796876,123.32862854003906,125.89376831054688,-0.0017683961514215474,-0.02210779516673611
270,270,270,270,2020-03-03,122.8400421142578,122.25544738769533,126.28643035888672,0.004781747881618781,-0.027290249909153408
271,271,271,271,2020-03-04,129.34890747070312,121.2607879638672,127.00188446044922,0.06670020575196989,0.018480221929185747
272,272,272,272,2020-03-05,125.94778442382812,120.632568359375,125.50114440917967,0.04406120284713344,0.0035588521264176
273,273,273,273,2020-03-06,128.71612548828125,116.92443084716795,125.44010162353516,0.10084885216611594,0.026116240519143963
274,274,274,274,2020-03-09,124.19888305664062,114.4639663696289,124.0440902709961,0.0850478713587084,0.00124788521006014
275,275,275,275,2020-03-10,123.93521881103516,123.11053466796876,123.32862854003906,0.006698729278453497,0.004918487119956572
276,276,276,276,2020-03-11,117.90630340576172,122.8400421142578,122.25544738769533,-0.040163928826294604,-0.035574234726258425
277,277,277,277,2020-03-12,107.49193572998048,129.34890747070312,121.2607879638672,-0.16897685622642877,-0.11354744155208285
278,278,278,278,2020-03-13,117.92385864257812,125.94778442382812,120.632568359375,-0.06370835198060021,-0.02245421575314044
279,279,279,279,2020-03-16,118.38965606689452,128.71612548828125,116.92443084716795,-0.08022669562351681,0.012531386375887132
280,280,280,280,2020-03-17,126.61572265625,124.19888305664062,114.4639663696289,0.019459431036164654,0.1061622855823503
281,281,281,281,2020-03-18,118.07328033447266,123.93521881103516,123.11053466796876,-0.047298407448654545,-0.04091651739700153
282,282,282,282,2020-03-19,111.0952377319336,117.90630340576172,122.8400421142578,-0.05776676460111363,-0.09561055320544387
283,283,283,283,2020-03-20,103.9501953125,107.49193572998048,129.34890747070312,-0.0329488941977687,-0.19635814986652134
284,284,284,284,2020-03-23,98.72982025146484,117.92385864257812,125.94778442382812,-0.16276636985980542,-0.21610514465877262
285,285,285,285,2020-03-24,103.15923309326172,118.38965606689452,128.71612548828125,-0.12864656828656595,-0.19855237483314647
286,286,286,286,2020-03-25,102.26280975341795,126.61572265625,124.19888305664062,-0.19233719471749933,-0.17662053605762917
287,287,287,287,2020-03-26,108.98600769042967,118.07328033447266,123.93521881103516,-0.07696298957986913,-0.1206211701889085
288,288,288,288,2020-03-27,109.75936889648438,111.0952377319336,117.90630340576172,-0.012024537349410003,-0.06909668333202301
289,289,289,289,2020-03-30,116.38589477539062,103.9501953125,107.49193572998048,0.11963132368828977,0.0827407096635766
290,290,290,290,2020-03-31,112.37834930419922,98.72982025146484,117.92385864257812,0.1382412022828723,-0.047026186237571266
291,291,291,291,2020-04-01,110.43608856201172,103.15923309326172,118.38965606689452,0.07054003069382375,-0.06718127046833167
292,292,292,292,2020-04-02,113.61750793457033,102.26280975341795,126.61572265625,0.11103448270716876,-0.10265877293113612
293,293,293,293,2020-04-03,114.17998504638672,108.98600769042967,118.07328033447266,0.04765728616016762,-0.032973550637851234
294,294,294,294,2020-04-06,117.01866912841795,109.75936889648438,111.0952377319336,0.06613831971628703,0.053318499671221264
295,295,295,295,2020-04-07,115.47188568115234,116.38589477539062,103.9501953125,-0.007853263456041648,0.1108385639297289
296,296,296,296,2020-04-08,116.57044982910156,112.37834930419922,98.72982025146484,0.03730345347531894,0.1807015300159227
297,297,297,297,2020-04-09,115.5597915649414,110.43608856201172,103.15923309326172,0.046395187204159694,0.1202079358274104
298,298,298,298,2020-04-13,116.63199615478516,113.61750793457033,102.26280975341795,0.02653189878051898,0.14051233714402156
299,299,299,299,2020-04-14,123.11786651611328,114.17998504638672,108.98600769042967,0.07827888106742575,0.12966672626292164
300,300,300,300,2020-04-15,120.99105834960938,117.01866912841795,109.75936889648438,0.0339466279250884,0.10233012057237478
301,301,301,301,2020-04-16,122.80147552490234,115.47188568115234,116.38589477539062,0.06347510305659076,0.055123352893346134
302,302,302,302,2020-04-17,124.7437515258789,116.57044982910156,112.37834930419922,0.07011469638111412,0.110033670170822
303,303,303,303,2020-04-20,122.79271697998048,115.5597915649414,110.43608856201172,0.06259032936187303,0.11188940661394686
304,304,304,304,2020-04-21,122.57300567626952,116.63199615478516,113.61750793457033,0.050938076319982484,0.07882145898549764
305,305,305,305,2020-04-22,125.49956512451172,123.11786651611328,114.17998504638672,0.019344865824869828,0.09913804134346593
306,306,306,306,2020-04-23,123.35517120361328,120.99105834960938,117.01866912841795,0.019539566694033672,0.05414949701950178
307,307,307,307,2020-04-24,124.49766540527344,122.80147552490234,115.47188568115234,0.013812455209686325,0.07816430528417628
308,308,308,308,2020-04-27,123.35517120361328,124.7437515258789,116.57044982910156,-0.011131461939218323,0.05820275536774955
309,309,309,309,2020-04-28,123.9176254272461,122.79271697998048,115.5597915649414,0.00916103556409631,0.07232475715922182
310,310,310,310,2020-04-29,122.1247787475586,122.57300567626952,116.63199615478516,-0.0036568160031479335,0.04709498914417809
311,311,311,311,2020-04-30,121.70294189453124,125.49956512451172,123.11786651611328,-0.030252082755934162,-0.01149243941290079
312,312,312,312,2020-05-01,120.20891571044922,123.35517120361328,120.99105834960938,-0.02550566354426087,-0.006464466464125906
313,313,313,313,2020-05-04,119.2860870361328,124.49766540527344,122.80147552490234,-0.041860852186870745,-0.028626598123054903
314,314,314,314,2020-05-05,120.51646423339844,123.35517120361328,124.7437515258789,-0.02301246832635173,-0.0338877678502677
315,315,315,315,2020-05-06,118.44241333007812,123.9176254272461,122.79271697998048,-0.04418428837940047,-0.035428026652522204
316,316,316,316,2020-05-07,120.13858795166016,122.1247787475586,122.57300567626952,-0.01626361837677548,-0.01986096131997417
317,317,317,317,2020-05-08,121.72927856445312,121.70294189453124,125.49956512451172,0.00021640125959088152,-0.030042228085156997
318,318,318,318,2020-05-11,121.78204345703124,120.20891571044922,123.35517120361328,0.013086614560031906,-0.012752831772130602
319,319,319,319,2020-05-12,121.12288665771484,119.2860870361328,124.49766540527344,0.015398272063578133,-0.027107164914079163
320,320,320,320,2020-05-13,120.41100311279295,120.51646423339844,123.35517120361328,-0.0008750764576136438,-0.023867407114701367
321,321,321,321,2020-05-14,120.04191589355467,118.44241333007812,123.9176254272461,0.013504474609268735,-0.03127649937068
322,322,322,322,2020-05-15,121.84353637695312,120.13858795166016,122.1247787475586,0.014191513770571262,-0.0023029099703576472
323,323,323,323,2020-05-18,121.0438003540039,121.72927856445312,121.70294189453124,-0.005631169580014195,-0.0054159869126133575
324,324,324,324,2020-05-19,118.88182067871094,121.78204345703124,120.20891571044922,-0.023814863800865615,-0.011039905184195287
325,325,325,325,2020-05-20,120.2704086303711,121.12288665771484,119.2860870361328,-0.007038125088223768,0.008251772010428482
326,326,326,326,2020-05-21,120.8064956665039,120.41100311279295,120.51646423339844,0.0032845217088715017,0.002406571043635841
327,327,327,327,2020-05-22,122.81029510498048,120.04191589355467,118.44241333007812,0.023061771305621592,0.03687768301993177
328,328,328,328,2020-05-26,119.52338409423828,121.84353637695312,120.13858795166016,-0.01904206289233823,-0.005120784819523716
329,329,329,329,2020-05-27,121.65019989013672,121.0438003540039,121.72927856445312,0.005009752951901314,-0.0006496273965390653
330,330,330,330,2020-05-28,123.74185180664062,118.88182067871094,121.78204345703124,0.040881196975140366,0.016092753036295315
331,331,331,331,2020-05-29,124.30435180664062,120.2704086303711,121.12288665771484,0.033540612543082826,0.02626642442824534
332,332,332,332,2020-06-01,124.1636962890625,120.8064956665039,120.41100311279295,0.02778990156147243,0.031165699805310032
333,333,333,333,2020-06-02,124.84042358398438,122.81029510498048,120.04191589355467,0.016530605005618648,0.039973601343423315
334,334,334,334,2020-06-03,124.49766540527344,119.52338409423828,121.84353637695312,0.04161764117315481,0.021783092540166527
335,335,335,335,2020-06-04,121.9561767578125,121.65019989013672,121.0438003540039,0.002515218782641604,0.007537572359263889
336,336,336,336,2020-06-05,123.33760833740234,123.74185180664062,118.88182067871094,-0.0032668289938795336,0.03748081610167775
337,337,337,337,2020-06-08,123.018798828125,124.30435180664062,120.2704086303711,-0.01034197885939947,0.022851757377831516
338,338,338,338,2020-06-09,122.71772003173828,124.1636962890625,120.8064956665039,-0.011645724962616066,0.015820543048533198
339,339,339,339,2020-06-10,122.6557388305664,124.84042358398438,122.81029510498048,-0.017499818493873165,-0.0012584960754468133
340,340,340,340,2020-06-11,121.29203033447266,124.49766540527344,119.52338409423828,-0.025748555688699715,0.01479749133307573
341,341,341,341,2020-06-12,120.37992095947266,121.9561767578125,121.65019989013672,-0.01292477216197141,-0.01044206200903297
342,342,342,342,2020-06-15,123.18708038330078,123.33760833740234,123.74185180664062,-0.0012204546215115464,-0.00448329659884783
343,343,343,343,2020-06-16,124.54193878173828,123.018798828125,124.30435180664062,0.012381359337944264,0.0019113327220210419
344,344,344,344,2020-06-17,125.79055786132812,122.71772003173828,124.1636962890625,0.025039886894860253,0.013102554296371416
345,345,345,345,2020-06-18,126.10933685302734,122.6557388305664,124.84042358398438,0.02815684007441055,0.01016428198987418
346,346,346,346,2020-06-19,127.4819564819336,121.29203033447266,124.49766540527344,0.05103324703520684,0.023970658943246015
347,347,347,347,2020-06-22,125.79937744140624,120.37992095947266,121.9561767578125,0.045019604920309764,0.031512964621921435
348,348,348,348,2020-06-23,124.47109985351562,123.18708038330078,123.33760833740234,0.010423329022975159,0.009190153201386053
349,349,349,349,2020-06-24,122.12443542480467,124.54193878173828,123.018798828125,-0.019411158848027243,-0.007270136042946462
350,350,350,350,2020-06-25,122.9036865234375,125.79055786132812,122.71772003173828,-0.0229498253841367,0.0015154004788477948
351,351,351,351,2020-06-26,121.22118377685548,126.10933685302734,122.6557388305664,-0.03876123051752067,-0.011695784211879223
352,352,352,352,2020-06-29,123.48815155029295,127.4819564819336,121.29203033447266,-0.03132839377317398,0.018106063603390288
353,353,353,353,2020-06-30,125.1706771850586,125.79937744140624,120.37992095947266,-0.004997642032373961,0.0397969710181052
354,354,354,354,2020-07-01,125.64886474609376,124.47109985351562,123.18708038330078,0.009462155423742624,0.019984111605966026
355,355,355,355,2020-07-02,126.80891418457033,122.12443542480467,124.54193878173828,0.038358242914048324,0.018202506119685102
356,356,356,356,2020-07-06,126.39271545410156,122.9036865234375,125.79055786132812,0.02838831795333263,0.004786985629217533
357,357,357,357,2020-07-07,126.2067642211914,121.22118377685548,126.10933685302734,0.04112796368589677,0.0007725626872308045
358,358,358,358,2020-07-08,126.9417495727539,123.48815155029295,127.4819564819336,0.027967039583181474,-0.004237516618724402
359,359,359,359,2020-07-09,125.94110107421876,125.1706771850586,125.79937744140624,0.006154986986457889,0.0011265845324117674
360,360,360,360,2020-07-10,126.84432983398438,125.64886474609376,124.47109985351562,0.00951433258315837,0.01906651410055593
361,361,361,361,2020-07-13,125.8702392578125,126.80891418457033,122.12443542480467,-0.007402278718289357,0.03067202579056527
362,362,362,362,2020-07-14,127.4819564819336,126.39271545410156,122.9036865234375,0.0086179098527841,0.037250875771110525
363,363,363,363,2020-07-15,126.87977600097656,126.2067642211914,121.22118377685548,0.005332612589652008,0.04667989577248677
364,364,364,364,2020-07-16,127.23395538330078,126.9417495727539,123.48815155029295,0.002301888949304276,0.0303333055518471
365,365,365,365,2020-07-17,127.84500885009766,125.94110107421876,125.1706771850586,0.015117445850794109,0.021365480519732305
366,366,366,366,2020-07-20,126.35726928710938,126.84432983398438,125.64886474609376,-0.003839829084299362,0.005637970087888355
367,367,367,367,2020-07-21,127.3402099609375,125.8702392578125,126.80891418457033,0.01167846118186966,0.004189735238911307
368,368,368,368,2020-07-22,127.78302764892578,127.4819564819336,126.39271545410156,0.002361676705478377,0.01099993927521159
369,369,369,369,2020-07-23,130.4661865234375,126.87977600097656,126.2067642211914,0.02826621101879412,0.033749556361186706
370,370,370,370,2020-07-24,130.47503662109375,127.23395538330078,126.9417495727539,0.02547339841812657,0.027833924301750912
371,371,371,371,2020-07-27,130.5104522705078,127.84500885009766,125.94110107421876,0.02084902214317541,0.036281651957261074
372,372,372,372,2020-07-28,133.5212860107422,126.35726928710938,126.84432983398438,0.05669651428881961,0.0526389802799756
373,373,373,373,2020-07-29,134.6370849609375,127.3402099609375,125.8702392578125,0.057302206445539516,0.06964986922101901
374,374,374,374,2020-07-30,134.5662384033203,127.78302764892578,127.4819564819336,0.053083816209386514,0.055570859727044564
375,375,375,375,2020-07-31,134.6370849609375,130.4661865234375,126.87977600097656,0.03196919101142526,0.06113904992944841
376,376,376,376,2020-08-03,134.2474365234375,130.47503662109375,127.23395538330078,0.02891280968403942,0.05512271562263504
377,377,377,377,2020-08-04,138.40943908691406,130.5104522705078,127.84500885009766,0.060523787014652886,0.08263467093348575
378,378,378,378,2020-08-05,138.0021209716797,133.5212860107422,126.35726928710938,0.03355895598981129,0.09215814610642492
379,379,379,379,2020-08-06,138.55999755859375,134.6370849609375,127.3402099609375,0.029136939490292724,0.08810875685769637
380,380,380,380,2020-08-07,139.2595672607422,134.5662384033203,127.78302764892578,0.034877461933320086,0.08981270692182486
381,381,381,381,2020-08-10,139.99456787109375,134.6370849609375,130.4661865234375,0.03979202989808206,0.07303333991405148
382,382,382,382,2020-08-11,137.95782470703125,134.2474365234375,130.47503662109375,0.02763842855908827,0.05735034286802243
383,383,383,383,2020-08-12,140.65870666503906,138.40943908691406,130.5104522705078,0.016250825037392058,0.07775817352542047
384,384,384,384,2020-08-13,140.32223510742188,138.0021209716797,133.5212860107422,0.01681216288131049,0.050935317505349076
385,385,385,385,2020-08-14,140.1185302734375,138.55999755859375,134.6370849609375,0.011248071177142549,0.04071274503670619
386,386,386,386,2020-08-17,139.74659729003906,139.2595672607422,134.5662384033203,0.003497282369009369,0.03849672063502463
387,387,387,387,2020-08-18,139.57835388183594,139.99456787109375,134.6370849609375,-0.002973072424074741,0.036700652887219354
388,388,388,388,2020-08-19,139.33926391601562,137.95782470703125,134.2474365234375,0.01001348935385149,0.0379286750230734
389,389,389,389,2020-08-20,139.53408813476562,140.65870666503906,138.40943908691406,-0.00799537090122382,0.008125522762543191
390,390,390,390,2020-08-21,139.2949981689453,140.32223510742188,138.0021209716797,-0.007320557128313809,0.009368531354173593
391,391,391,391,2020-08-24,139.4012451171875,140.1185302734375,138.55999755859375,-0.005119131315824088,0.006071359507912932
392,392,392,392,2020-08-25,138.18804931640625,139.74659729003906,139.2595672607422,-0.01115267207829107,-0.007694393752708417
393,393,393,393,2020-08-26,138.14378356933594,139.57835388183594,139.99456787109375,-0.010277885306732237,-0.013220400833423795
394,394,394,394,2020-08-27,138.32090759277344,139.33926391601562,137.95782470703125,-0.007308466362044075,0.0026318397416982275
395,395,395,395,2020-08-28,138.58657836914062,139.53408813476562,140.65870666503906,-0.00679052537119007,-0.014731603503457147
396,396,396,396,2020-08-31,139.7023162841797,139.2949981689453,140.32223510742188,0.0029241402820534557,-0.004417823182246372
397,397,397,397,2020-09-01,136.60293579101562,139.4012451171875,140.1185302734375,-0.02007377569561508,-0.025090146717648865
398,398,398,398,2020-09-02,138.59539794921875,138.18804931640625,139.74659729003906,0.002947784810825471,-0.00823776294481815
399,399,399,399,2020-09-03,135.75112915039062,138.14378356933594,139.57835388183594,-0.0173200295889131,-0.027419901618021325
400,400,400,400,2020-09-04,135.73329162597656,138.32090759277344,139.33926391601562,-0.01870733797102464,-0.025879082382784135
401,401,401,401,2020-09-08,132.82656860351562,138.58657836914062,139.53408813476562,-0.041562536815669016,-0.04807083072612128
402,402,402,402,2020-09-09,135.0377960205078,139.7023162841797,139.2949981689453,-0.03338899731757772,-0.030562491147558046
403,403,403,403,2020-09-10,132.0953826904297,136.60293579101562,139.4012451171875,-0.032997483359229474,-0.05240887497537161
404,404,404,404,2020-09-11,132.40750122070312,138.59539794921875,138.18804931640625,-0.04464720200004668,-0.041831027533122844
405,405,405,405,2020-09-14,132.40750122070312,135.75112915039062,138.14378356933594,-0.024630571772138232,-0.041523999129166045
406,406,406,406,2020-09-15,130.6063995361328,135.73329162597656,138.32090759277344,-0.037771809910653986,-0.055772537867902705
407,407,407,407,2020-09-16,131.73875427246094,132.82656860351562,138.58657836914062,-0.008189734497333845,-0.04941188517144679
408,408,408,408,2020-09-17,130.73121643066406,135.0377960205078,139.7023162841797,-0.03189166082945938,-0.06421582756914923
409,409,409,409,2020-09-18,130.1516571044922,132.0953826904297,136.60293579101562,-0.014714561147778249,-0.047226501020395606
410,410,410,410,2020-09-21,130.06248474121094,132.40750122070312,138.59539794921875,-0.017710601422674666,-0.06156707462346089
411,411,411,411,2020-09-22,131.03439331054688,132.40750122070312,135.75112915039062,-0.010370318127728151,-0.03474546303492143
412,412,412,412,2020-09-23,129.12628173828125,130.6063995361328,135.73329162597656,-0.011332659066542017,-0.04867641393315236
413,413,413,413,2020-09-24,130.6063995361328,131.73875427246094,132.82656860351562,-0.008595456535031465,-0.01671479652545993
414,414,414,414,2020-09-25,130.5529022216797,130.73121643066406,135.0377960205078,-0.0013639757500378824,-0.033212137127497376
415,415,415,415,2020-09-28,131.5693359375,130.1516571044922,132.0953826904297,0.010892514659798902,-0.003982325060993941
416,416,416,416,2020-09-29,130.4815673828125,130.06248474121094,132.40750122070312,0.003222163888652707,-0.0145455039943726
417,417,417,417,2020-09-30,131.6585235595703,131.03439331054688,132.40750122070312,0.004763102520299878,-0.005656610495838765
418,418,418,418,2020-10-01,131.63174438476562,129.12628173828125,130.6063995361328,0.019403196721505145,0.007850647841717295
419,419,419,419,2020-10-02,131.4534149169922,130.6063995361328,131.73875427246094,0.006485251747752496,-0.0021659484867954104
420,420,420,420,2020-10-05,133.3258514404297,130.5529022216797,130.73121643066406,0.021240042707296736,0.019847096054076196
421,421,421,421,2020-10-06,133.7449493408203,131.5693359375,130.1516571044922,0.01653586975884558,0.027608501622405468
422,422,422,422,2020-10-07,134.50283813476562,130.4815673828125,130.06248474121094,0.030818688283804407,0.0341401550369409
423,423,423,423,2020-10-08,134.02133178710938,131.6585235595703,131.03439331054688,0.017946488868758825,0.02279507235542022
424,424,424,424,2020-10-09,135.96511840820312,131.63174438476562,129.12628173828125,0.032920433013261974,0.05296239137268066
425,425,425,425,2020-10-12,136.767578125,131.4534149169922,130.6063995361328,0.04042620886922954,0.04717363475870617
426,426,426,426,2020-10-13,137.50765991210938,133.3258514404297,130.5529022216797,0.03136532357753685,0.05327156709714864
427,427,427,427,2020-10-14,136.0988311767578,133.7449493408203,131.5693359375,0.017599781132214165,0.03442667857964632
428,428,428,428,2020-10-15,137.5968017578125,134.50283813476562,130.4815673828125,0.02300296161741122,0.05453057100490688
429,429,429,429,2020-10-16,136.71409606933594,134.02133178710938,131.6585235595703,0.02009205733385766,0.03839912808590906
430,430,430,430,2020-10-19,134.46717834472656,135.96511840820312,131.63174438476562,-0.011017090861343948,0.02154065475021616
431,431,431,431,2020-10-20,132.4253387451172,136.767578125,131.4534149169922,-0.03174904052124239,0.007393675004477629
432,432,432,432,2020-10-21,132.30052185058594,137.50765991210938,133.3258514404297,-0.03786798542606051,-0.007690403464641449
433,433,433,433,2020-10-22,123.12557220458984,136.0988311767578,133.7449493408203,-0.09532233936174661,-0.0794002105393099
434,434,434,434,2020-10-23,122.04671478271484,137.5968017578125,134.50283813476562,-0.11301197975856836,-0.09260862837385131
435,435,435,435,2020-10-26,120.98567962646484,136.71409606933594,134.02133178710938,-0.1150460478844425,-0.09726550234071274
436,436,436,436,2020-10-27,120.15645599365234,134.46717834472656,135.96511840820312,-0.1064253933728464,-0.11626998600544747
437,437,437,437,2020-10-28,118.5782699584961,132.4253387451172,136.767578125,-0.10456509998643793,-0.13299429891110315
438,438,438,438,2020-10-29,118.4355926513672,132.30052185058594,137.50765991210938,-0.10479874913023501,-0.13869821705156238
439,439,439,439,2020-10-30,118.22159576416016,123.12557220458984,136.0988311767578,-0.03982906517811802,-0.13135480487249496
440,440,440,440,2020-11-02,119.79087829589844,122.04671478271484,137.5968017578125,-0.018483385569472932,-0.1294065213321942
441,441,441,441,2020-11-03,120.6825180053711,120.98567962646484,136.71409606933594,-0.0025057645006395513,-0.11726353408235435
442,442,442,442,2020-11-04,120.4774169921875,120.15645599365234,134.46717834472656,0.0026711922874298466,-0.10403848377538072
443,443,443,443,2020-11-05,119.7641372680664,118.5782699584961,132.4253387451172,0.010000713537019701,-0.09561011206035241
444,444,444,444,2020-11-06,121.4225616455078,118.4355926513672,132.30052185058594,0.025220197132235223,-0.08222159711027599
445,445,445,445,2020-11-09,118.28402709960938,118.22159576416016,123.12557220458984,0.0005280874026922788,-0.03932201100300747
446,446,446,446,2020-11-10,121.75247192382812,119.79087829589844,122.04671478271484,0.016375150227084134,-0.002410903557794053
447,447,447,447,2020-11-11,122.84918212890624,120.6825180053711,120.98567962646484,0.01795342158371871,0.015402670036609445
448,448,448,448,2020-11-12,123.16127014160156,120.4774169921875,120.15645599365234,0.022276815161036412,0.025007513105312906
449,449,449,449,2020-11-13,125.13176727294922,119.7641372680664,118.5782699584961,0.044818341511269955,0.05526727044294821
450,450,450,450,2020-11-16,126.6921157836914,121.4225616455078,118.4355926513672,0.04339847608855463,0.06971319134298182
451,451,451,451,2020-11-17,128.24356079101562,118.28402709960938,118.22159576416016,0.08420015732994224,0.08477270977502505
452,452,452,452,2020-11-18,125.7737274169922,121.75247192382812,119.79087829589844,0.03302812197258631,0.04994411265868992
453,453,453,453,2020-11-19,126.38005828857422,122.84918212890624,120.6825180053711,0.028741552027290007,0.047210982811525026
454,454,454,454,2020-11-20,124.61461639404295,123.16127014160156,120.4774169921875,0.011800351285517374,0.0343400406909764
455,455,455,455,2020-11-23,124.1331558227539,125.13176727294922,119.7641372680664,-0.007980479073847357,0.03648019060086738
456,456,456,456,2020-11-24,124.11527252197266,126.6921157836914,121.4225616455078,-0.020339412960142966,0.022176363601405624
457,457,457,457,2020-11-25,125.4527359008789,128.24356079101562,118.28402709960938,-0.021761910484415004,0.06060589055893928
458,458,458,458,2020-11-27,126.05014038085938,125.7737274169922,121.75247192382812,0.002197700342860598,0.035298408230429956
459,459,459,459,2020-11-30,124.21334838867188,126.38005828857422,122.84918212890624,-0.017144397061084726,0.01110439838609767
460,460,460,460,2020-12-01,125.96990203857422,124.61461639404295,123.16127014160156,0.01087581604589416,0.02280450578126958
461,461,461,461,2020-12-02,123.34849548339844,124.1331558227539,125.13176727294922,-0.006321118110264257,-0.014251151633309367
462,462,462,462,2020-12-03,123.8427505493164,124.11527252197266,126.6921157836914,-0.0021957166682126106,-0.02249047004029736
463,463,463,463,2020-12-04,123.4653091430664,125.4527359008789,128.24356079101562,-0.01584203599499634,-0.037259193510197464
464,464,464,464,2020-12-07,123.03398895263672,126.05014038085938,125.7737274169922,-0.023928187775986487,-0.021783074419605253
465,465,465,465,2020-12-08,122.71949005126952,124.21334838867188,126.38005828857422,-0.012026552353519793,-0.02896476142577986
466,466,466,466,2020-12-09,121.99163055419922,125.96990203857422,124.61461639404295,-0.031581127078726956,-0.02104878156146317
467,467,467,467,2020-12-10,120.4640655517578,123.34849548339844,124.1331558227539,-0.0233843949238024,-0.02955769751181625
468,468,468,468,2020-12-11,122.20730590820312,123.8427505493164,124.11527252197266,-0.013205816520217017,-0.015372536956978933
469,469,469,469,2020-12-14,122.20730590820312,123.4653091430664,125.4527359008789,-0.010189123111541853,-0.025869742651447813
470,470,470,470,2020-12-15,122.04556274414062,123.03398895263672,126.05014038085938,-0.00803376544083767,-0.03176971976880749
471,471,471,471,2020-12-16,122.21629333496094,122.71949005126952,124.21334838867188,-0.004100381415359178,-0.01607762031711779
472,472,472,472,2020-12-17,122.49486541748048,121.99163055419922,125.96990203857422,0.004125158922748229,-0.027586245324138003
473,473,473,473,2020-12-18,121.3805923461914,120.4640655517578,123.34849548339844,0.007608300369372989,-0.01595401005496566
474,474,474,474,2020-12-21,120.62580108642578,122.20730590820312,123.8427505493164,-0.01294116427838854,-0.025976082157587288
475,475,475,475,2020-12-22,119.21501922607422,122.20730590820312,123.4653091430664,-0.024485333834104672,-0.03442497286478363
476,476,476,476,2020-12-23,119.9608383178711,122.04556274414062,123.03398895263672,-0.017081525779351736,-0.024978062248706467
477,477,477,477,2020-12-24,120.31129455566406,122.21629333496094,122.71949005126952,-0.015587109765109686,-0.019623578085268822
478,478,478,478,2020-12-28,120.36519622802734,122.49486541748048,121.99163055419922,-0.017385783332182214,-0.013332343528675739
479,479,479,479,2020-12-29,120.52696990966795,121.3805923461914,120.4640655517578,-0.0070326105683256035,0.000522183587462699
480,480,480,480,2020-12-30,119.6283950805664,120.62580108642578,122.20730590820312,-0.008268595912948595,-0.02110275493327618
481,481,481,481,2020-12-31,121.15595245361328,119.21501922607422,122.20730590820312,0.0162809454726367,-0.008603032746500205
482,482,482,482,2021-01-04,119.87097930908205,119.9608383178711,122.04556274414062,-0.0007490695300990113,-0.01781780005896183
483,483,483,483,2021-01-05,119.9967803955078,120.31129455566406,122.21629333496094,-0.0026141698609247754,-0.01816053227346759
