,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MU,MU_6m,MU_12m,MU_6m_ret,MU_12m_ret
484,484,484,484,2021-01-06,75.80501556396484,69.46416473388672,71.0370864868164,0.09128233031188904,0.06711887146488338
485,485,485,485,2021-01-07,77.77117156982422,69.02178192138672,70.2506332397461,0.12676273206627342,0.10705296142189336
486,486,486,486,2021-01-08,76.10975646972656,70.70282745361328,70.26045989990234,0.07647401399414555,0.08325161233156608
487,487,487,487,2021-01-11,77.33861541748047,73.90767669677734,69.24788665771484,0.046421953361885704,0.11683719388805702
488,488,488,488,2021-01-12,78.115234375,72.79679870605469,68.76617431640625,0.07305864768065629,0.13595434312772658
489,489,489,489,2021-01-13,78.55762481689453,75.95246887207031,69.3855209350586,0.034299819130464204,0.13219045930952333
490,490,490,490,2021-01-14,79.92410278320312,75.80501556396484,69.46416473388672,0.0543379245897333,0.15058034728248493
491,491,491,491,2021-01-15,79.35393524169922,77.77117156982422,69.02178192138672,0.02035154723693422,0.1496940970327374
492,492,492,492,2021-01-19,84.05301666259766,76.10975646972656,70.70282745361328,0.10436586005935533,0.18882115029619095
493,493,493,493,2021-01-20,82.08686065673828,77.33861541748047,73.90767669677734,0.061395529434117524,0.11066758320002212
494,494,494,494,2021-01-21,83.5713119506836,78.115234375,72.79679870605469,0.06984652378422296,0.14800806403774946
495,495,495,495,2021-01-22,80.88750457763672,78.55762481689453,75.95246887207031,0.02965822561683562,0.06497531652168775
496,496,496,496,2021-01-25,79.90442657470703,79.92410278320312,75.80501556396484,-0.0002461861667620857,0.05407836117760678
497,497,497,497,2021-01-26,78.16439819335938,79.35393524169922,77.77117156982422,-0.014990271682389866,0.005056200332305805
498,498,498,498,2021-01-27,73.81920623779297,84.05301666259766,76.10975646972656,-0.12175423121200812,-0.030095356208959645
499,499,499,499,2021-01-28,77.06333923339844,82.08686065673828,77.33861541748047,-0.061197631181763024,-0.003559362714163794
500,500,500,500,2021-01-29,76.94537353515625,83.5713119506836,78.115234375,-0.07928484381622947,-0.014976090761345207
501,501,501,501,2021-02-01,79.06881713867188,80.88750457763672,78.55762481689453,-0.02248415807189663,0.006507227312038122
502,502,502,502,2021-02-02,80.23867797851562,79.90442657470703,79.92410278320312,0.004183140010348252,0.003935924012381964
503,503,503,503,2021-02-03,77.77117156982422,78.16439819335938,79.35393524169922,-0.005030763782795433,-0.019945622949311348
504,504,504,504,2021-02-04,79.87493896484375,73.81920623779297,84.05301666259766,0.08203464972982122,-0.04970764719278764
505,505,505,505,2021-02-05,79.72747802734375,77.06333923339844,82.08686065673828,0.03457076763669109,-0.02874251263257266
506,506,506,506,2021-02-08,82.5882339477539,76.94537353515625,83.5713119506836,0.07333592850802706,-0.011763342946079502
507,507,507,507,2021-02-09,81.90990447998047,79.06881713867188,80.88750457763672,0.035931830576469315,0.012639775546078758
508,508,508,508,2021-02-10,80.95632934570312,80.23867797851562,79.90442657470703,0.008943958017100684,0.01316451185608103
509,509,509,509,2021-02-11,85.01643371582031,77.77117156982422,78.16439819335938,0.09316128328465756,0.08766184709195479
510,510,510,510,2021-02-12,86.52054595947266,79.87493896484375,73.81920623779297,0.08320015114570434,0.1720600961322316
511,511,511,511,2021-02-16,86.2551040649414,79.72747802734375,77.06333923339844,0.08187423206035582,0.11927545474903778
512,512,512,512,2021-02-17,84.59370422363281,82.5882339477539,76.94537353515625,0.02428276014653119,0.09939948741664173
513,513,513,513,2021-02-18,87.04158020019531,81.90990447998047,79.06881713867188,0.06265024666789931,0.10083321529321365
514,514,514,514,2021-02-19,89.42061614990234,80.95632934570312,80.23867797851562,0.10455373746078167,0.11443281971626251
515,515,515,515,2021-02-22,84.81980895996094,85.01643371582031,77.77117156982422,-0.002312785272981732,0.09063303596768302
516,516,516,516,2021-02-23,86.73681640625,86.52054595947266,79.87493896484375,0.0024996426499510616,0.08590776444194148
517,517,517,517,2021-02-24,90.95420837402344,86.2551040649414,79.72747802734375,0.054479144857840334,0.14081381506673663
518,518,518,518,2021-02-25,86.62867736816406,84.59370422363281,82.5882339477539,0.024055846273755455,0.04892274876547398
519,519,519,519,2021-02-26,89.98098754882812,87.04158020019531,81.90990447998047,0.03377015148245466,0.09853610647074196
520,520,520,520,2021-03-01,93.15630340576172,89.42061614990234,80.95632934570312,0.04177657699871995,0.150698211723036
521,521,521,521,2021-03-02,89.54840850830078,84.81980895996094,85.01643371582031,0.055748764425677555,0.053307044231345246
522,522,522,522,2021-03-03,87.60192108154297,86.73681640625,86.52054595947266,0.009973903944560991,0.012498477790198415
523,523,523,523,2021-03-04,82.90283203125,90.95420837402344,86.2551040649414,-0.08852120739333391,-0.038864622216066014
524,524,524,524,2021-03-05,87.42497253417969,86.62867736816406,84.59370422363281,0.009192050371858329,0.033469019196299854
525,525,525,525,2021-03-08,83.61063385009766,89.98098754882812,87.04158020019531,-0.0707966635204309,-0.03941732608951365
526,526,526,526,2021-03-09,87.78871154785156,93.15630340576172,89.42061614990234,-0.05761920193988901,-0.018249757967615632
527,527,527,527,2021-03-10,83.96453857421875,89.54840850830078,84.81980895996094,-0.062355881328303275,-0.010083380241352802
528,528,528,528,2021-03-11,87.79854583740234,87.60192108154297,86.73681640625,0.002244525615783477,0.012240816243237695
529,529,529,529,2021-03-12,86.28458404541016,82.90283203125,90.95420837402344,0.04079175501369381,-0.05134038778514538
530,530,530,530,2021-03-15,87.3463134765625,87.42497253417969,86.62867736816406,-0.0008997321398807046,0.008284047848826637
531,531,531,531,2021-03-16,89.88264465332031,83.61063385009766,89.98098754882812,0.07501451088706612,-0.0010929297197860288
532,532,532,532,2021-03-17,93.15630340576172,87.78871154785156,93.15630340576172,0.061142164673238186,0.0
533,533,533,533,2021-03-18,88.29989624023438,83.96453857421875,89.54840850830078,0.05163319824813284,-0.013942316662731935
534,534,534,534,2021-03-19,88.97822570800781,87.79854583740234,87.60192108154297,0.013436211948090415,0.015710895485770537
535,535,535,535,2021-03-22,89.73519134521484,86.28458404541016,82.90283203125,0.039991005786024214,0.08241406411049268
536,536,536,536,2021-03-23,83.9547119140625,87.3463134765625,87.42497253417969,-0.03882936128048564,-0.03969415739605131
537,537,537,537,2021-03-24,81.5953369140625,89.88264465332031,83.61063385009766,-0.09220142299130352,-0.024103356753021443
538,538,538,538,2021-03-25,82.6668701171875,93.15630340576172,87.78871154785156,-0.1126003598799461,-0.058342824952753336
539,539,539,539,2021-03-26,86.50088500976562,88.29989624023438,83.96453857421875,-0.020373877060673395,0.030207352754102468
540,540,540,540,2021-03-29,85.12457275390625,88.97822570800781,87.79854583740234,-0.04331006741747989,-0.030455778714696846
541,541,541,541,2021-03-30,85.07540893554688,89.73519134521484,86.28458404541016,-0.051928149255754064,-0.014013802387074281
542,542,542,542,2021-03-31,86.71715545654297,83.9547119140625,87.3463134765625,0.03290397262405187,-0.007203028897016406
543,543,543,543,2021-04-01,90.8460693359375,81.5953369140625,89.88264465332031,0.11337329768756299,0.010718695320249383
544,544,544,544,2021-04-05,92.16339874267578,82.6668701171875,93.15630340576172,0.1148770796816927,-0.0106584807123693
545,545,545,545,2021-04-06,91.90779876708984,86.50088500976562,88.29989624023438,0.06250703396518764,0.04085964627908023
546,546,546,546,2021-04-07,92.36983489990234,85.12457275390625,88.97822570800781,0.08511363888946644,0.03811729403353681
547,547,547,547,2021-04-08,93.67733764648438,85.07540893554688,89.73519134521484,0.10110946063690762,0.043930884218031485
548,548,548,548,2021-04-09,93.6871566772461,86.71715545654297,83.9547119140625,0.08037626677221943,0.11592493787776781
549,549,549,549,2021-04-12,93.97224426269533,90.8460693359375,81.5953369140625,0.034411779723761304,0.15168645435790507
550,550,550,550,2021-04-13,90.59046936035156,92.16339874267578,82.6668701171875,-0.01706674671054509,0.09584975494937287
551,551,551,551,2021-04-14,89.13552856445312,91.90779876708984,86.50088500976562,-0.030163601346411606,0.030457995364903567
552,552,552,552,2021-04-15,88.74227905273438,92.36983489990234,85.12457275390625,-0.03927208326288567,0.04249896571330658
553,553,553,553,2021-04-16,89.12570190429688,93.67733764648438,85.07540893554688,-0.04858844045466226,0.04760826917468597
554,554,554,554,2021-04-19,86.91378021240234,93.6871566772461,86.71715545654297,-0.07229781226233767,0.002267426264436434
555,555,555,555,2021-04-20,85.99951171875,93.97224426269533,90.8460693359375,-0.0848413550884014,-0.05334911738740755
556,556,556,556,2021-04-21,87.97549438476562,90.59046936035156,92.16339874267578,-0.028865894989284824,-0.045439994781474646
557,557,557,557,2021-04-22,83.2763900756836,89.13552856445312,91.90779876708984,-0.06573291910792722,-0.09391377888703134
558,558,558,558,2021-04-23,84.57404327392578,88.74227905273438,92.36983489990234,-0.046970123184819856,-0.08439759185912332
559,559,559,559,2021-04-26,86.35340881347656,89.12570190429688,93.67733764648438,-0.031105427857355927,-0.07818250408275429
560,560,560,560,2021-04-27,87.94599914550781,86.91378021240234,93.6871566772461,0.011876355286617457,-0.06128009148059288
561,561,561,561,2021-04-28,84.57404327392578,85.99951171875,93.97224426269533,-0.016575308584146686,-0.10001039203126072
562,562,562,562,2021-04-29,86.56969451904297,87.97549438476562,90.59046936035156,-0.015979448317440692,-0.04438408222960766
563,563,563,563,2021-04-30,84.61336517333984,83.2763900756836,89.13552856445312,0.016054671635516105,-0.05073356790433281
564,564,564,564,2021-05-03,83.58113861083984,84.57404327392578,88.74227905273438,-0.011740063790849242,-0.0581587547332153
565,565,565,565,2021-05-04,82.9814682006836,86.35340881347656,89.12570190429688,-0.039048147133095346,-0.06893896566683932
566,566,566,566,2021-05-05,83.70893096923828,87.94599914550781,86.91378021240234,-0.04817806628428023,-0.03687389082987713
567,567,567,567,2021-05-06,83.36486053466797,84.57404327392578,85.99951171875,-0.0142973268446136,-0.03063565282438241
568,568,568,568,2021-05-07,84.52488708496094,86.56969451904297,87.97549438476562,-0.0236203609755401,-0.03922236895553288
569,569,569,569,2021-05-10,79.4817123413086,84.61336517333984,83.2763900756836,-0.06064825363603599,-0.04556726979791392
570,570,570,570,2021-05-11,79.31458282470703,83.58113861083984,84.57404327392578,-0.05104687321858847,-0.062187643461528164
571,571,571,571,2021-05-12,75.50025939941406,82.9814682006836,86.35340881347656,-0.0901551751672659,-0.1256829297556199
572,572,572,572,2021-05-13,75.88365173339844,83.70893096923828,87.94599914550781,-0.09348201136047851,-0.1371562951050458
573,573,573,573,2021-05-14,78.35116577148438,83.36486053466797,84.57404327392578,-0.06014158400827174,-0.07357904696936635
574,574,574,574,2021-05-17,79.02951049804688,84.52488708496094,86.56969451904297,-0.06501489415052797,-0.0870995798574461
575,575,575,575,2021-05-18,77.5450439453125,79.4817123413086,84.61336517333984,-0.02436621379871251,-0.08353669912013428
576,576,576,576,2021-05-19,78.57727813720703,79.31458282470703,83.58113861083984,-0.009295953672599055,-0.059868297522616576
577,577,577,577,2021-05-20,79.75697326660156,75.50025939941406,82.9814682006836,0.05638012241346724,-0.03885801256593657
578,578,578,578,2021-05-21,79.35393524169922,75.88365173339844,83.70893096923828,0.04573163558987514,-0.052025461048349264
579,579,579,579,2021-05-24,81.49700927734375,78.35116577148438,83.36486053466797,0.0401505641286104,-0.022405738405181563
580,580,580,580,2021-05-25,79.85527801513672,79.02951049804688,84.52488708496094,0.010448850206534521,-0.05524537483416592
581,581,581,581,2021-05-26,80.84818267822266,77.5450439453125,79.4817123413086,0.042596387400845925,0.017192260919671742
582,582,582,582,2021-05-27,82.50959777832031,78.57727813720703,79.31458282470703,0.050043978798131716,0.040282818617032534
583,583,583,583,2021-05-28,82.71601867675781,79.75697326660156,75.50025939941406,0.037100773624710204,0.09557264219677308
584,584,584,584,2021-06-01,82.72586822509766,79.35393524169922,75.88365173339844,0.042492322190803566,0.09016720117447607
585,585,585,585,2021-06-02,82.91265869140625,81.49700927734375,78.35116577148438,0.017370568890999083,0.05821857115981821
586,586,586,586,2021-06-03,80.64173889160156,79.85527801513672,79.02951049804688,0.009848577276454717,0.020400333791698477
587,587,587,587,2021-06-04,82.34246826171875,80.84818267822266,77.5450439453125,0.018482611902896906,0.06186629180053815
588,588,588,588,2021-06-07,82.61773681640625,82.50959777832031,78.57727813720703,0.001310623745572892,0.051420191370640245
589,589,589,589,2021-06-08,79.16712951660156,82.71601867675781,79.75697326660156,-0.04290449681850372,-0.007395513217738903
590,590,590,590,2021-06-09,77.32877349853516,82.72586822509766,79.35393524169922,-0.06524071420896993,-0.02552062146629208
591,591,591,591,2021-06-10,77.93827056884766,82.91265869140625,81.49700927734375,-0.05999552060045299,-0.0436671080331954
592,592,592,592,2021-06-11,77.99726867675781,80.64173889160156,79.85527801513672,-0.03279282231746561,-0.02326720768571766
593,593,593,593,2021-06-14,79.1277847290039,82.34246826171875,80.84818267822266,-0.039040407709145186,-0.021279364510467302
594,594,594,594,2021-06-15,80.7892074584961,82.61773681640625,82.50959777832031,-0.022132406773300084,-0.020850790285591003
595,595,595,595,2021-06-16,79.1277847290039,79.16712951660156,82.71601867675781,-0.0004969838850782393,-0.04338015786006577
596,596,596,596,2021-06-17,79.2752685546875,77.32877349853516,82.72586822509766,0.025171678898918692,-0.04171125361925543
597,597,597,597,2021-06-18,75.64771270751953,77.93827056884766,82.91265869140625,-0.029389385273884572,-0.08762167440470359
598,598,598,598,2021-06-21,75.76568603515625,77.99726867675781,80.64173889160156,-0.028611035738313584,-0.06046562144449408
599,599,599,599,2021-06-22,76.34569549560547,79.1277847290039,82.34246826171875,-0.03515944801091686,-0.07282721653488733
600,600,600,600,2021-06-23,77.68267822265625,80.7892074584961,82.61773681640625,-0.03845228011966528,-0.05973364538799608
601,601,601,601,2021-06-24,79.21627807617188,79.1277847290039,79.16712951660156,0.0011183599726827254,0.0006208202807203023
602,602,602,602,2021-06-25,80.64173889160156,79.2752685546875,77.32877349853516,0.017237031949900228,0.04284259588223227
603,603,603,603,2021-06-28,81.9688949584961,75.64771270751953,77.93827056884766,0.08356078491647811,0.051715599540894885
604,604,604,604,2021-06-29,81.52651977539062,75.76568603515625,77.99726867675781,0.07603486540808557,0.04524839341822351
605,605,605,605,2021-06-30,83.54182434082031,76.34569549560547,79.1277847290039,0.09425716536473305,0.05578368744851847
606,606,606,606,2021-07-01,78.75422668457031,77.68267822265625,80.7892074584961,0.013793917594379979,-0.0251887701085719
607,607,607,607,2021-07-02,78.97050476074219,79.21627807617188,79.1277847290039,-0.0031025607539066913,-0.001987670560984034
608,608,608,608,2021-07-06,79.70781707763672,80.64173889160156,79.2752685546875,-0.011581121969855057,0.005456285810635064
609,609,609,609,2021-07-07,76.89622497558594,81.9688949584961,75.64771270751953,-0.06188530399828662,0.016504296341299796
610,610,610,610,2021-07-08,75.80501556396484,81.52651977539062,75.76568603515625,-0.07017966947673948,0.0005190942082982097
611,611,611,611,2021-07-09,77.40742492675781,83.54182434082031,76.34569549560547,-0.07342908133100345,0.013906866972132725
612,612,612,612,2021-07-12,78.21353149414062,78.75422668457031,77.68267822265625,-0.006865602180252561,0.006833611863417355
613,613,613,613,2021-07-13,77.12232208251953,78.97050476074219,79.21627807617188,-0.023403455300458287,-0.026433405412443878
614,614,614,614,2021-07-14,77.16165161132812,79.70781707763672,80.64173889160156,-0.031943736005573764,-0.04315491367257551
615,615,615,615,2021-07-15,75.61820983886719,76.89622497558594,81.9688949584961,-0.016619998408563097,-0.07747676875288478
616,616,616,616,2021-07-16,73.74056243896484,75.80501556396484,81.52651977539062,-0.027233727341669067,-0.09550214283495062
617,617,617,617,2021-07-19,73.31781768798828,77.40742492675781,83.54182434082031,-0.052832234667915645,-0.1223818935425901
618,618,618,618,2021-07-20,74.11412048339844,78.21353149414062,78.75422668457031,-0.052413066286992716,-0.058918821205071525
619,619,619,619,2021-07-21,75.88365173339844,77.12232208251953,78.97050476074219,-0.016061113250658288,-0.03908868300507917
620,620,620,620,2021-07-22,74.25175476074219,77.16165161132812,79.70781707763672,-0.03771169732399471,-0.0684507808259287
621,621,621,621,2021-07-23,74.6548080444336,75.61820983886719,76.89622497558594,-0.012740341202026384,-0.029148595160087276
622,622,622,622,2021-07-26,75.00872039794922,73.74056243896484,75.80501556396484,0.017197562875032713,-0.010504518204916158
623,623,623,623,2021-07-27,72.96392059326172,73.31781768798828,77.40742492675781,-0.004826890732517519,-0.057404109976536444
624,624,624,624,2021-07-28,74.27141571044922,74.11412048339844,78.21353149414062,0.002122338172872329,-0.05040196636545857
625,625,625,625,2021-07-29,75.7755126953125,75.88365173339844,77.12232208251953,-0.0014250637076067552,-0.01746328884866777
626,626,626,626,2021-07-30,76.26704406738281,74.25175476074219,77.16165161132812,0.0271413020895519,-0.011593939803823172
627,627,627,627,2021-08-02,76.3260269165039,74.6548080444336,75.61820983886719,0.022385950963474732,0.009360405108042036
628,628,628,628,2021-08-03,79.49153137207031,75.00872039794922,73.74056243896484,0.05976386412590573,0.07798921981189877
629,629,629,629,2021-08-04,80.59259033203125,72.96392059326172,73.31781768798828,0.10455399979526381,0.09922243833008682
630,630,630,630,2021-08-05,80.1108627319336,74.27141571044922,74.11412048339844,0.07862307410767211,0.08091227703199189
631,631,631,631,2021-08-06,80.61225128173828,75.7755126953125,75.88365173339844,0.06382983650501894,0.0623138112139463
632,632,632,632,2021-08-09,78.85254669189453,76.26704406738281,74.25175476074219,0.033900653370378286,0.061962063334088935
633,633,633,633,2021-08-10,74.62531280517578,76.3260269165039,74.6548080444336,-0.022282230322149488,-0.00039508827402323643
634,634,634,634,2021-08-11,73.76020812988281,79.49153137207031,75.00872039794922,-0.07209979658539101,-0.016644894906119978
635,635,635,635,2021-08-12,69.06109619140625,80.59259033203125,72.96392059326172,-0.14308380079504468,-0.05348978467881149
636,636,636,636,2021-08-13,69.71975708007812,80.1108627319336,74.27141571044922,-0.12970907187238911,-0.06128412373497716
637,637,637,637,2021-08-16,69.72960662841797,80.61225128173828,75.7755126953125,-0.13499988500861582,-0.07978706909189326
638,638,638,638,2021-08-17,69.58214569091797,78.85254669189453,76.26704406738281,-0.11756628529956525,-0.08765120581517039
639,639,639,639,2021-08-18,69.42484283447266,74.62531280517578,76.3260269165039,-0.0696877476986929,-0.09041717957598827
640,640,640,640,2021-08-19,69.0905990600586,73.76020812988281,79.49153137207031,-0.06330797035715519,-0.13084327515756133
641,641,641,641,2021-08-20,69.04145050048828,69.06109619140625,80.59259033203125,-0.00028446827521411144,-0.1433275662682355
642,642,642,642,2021-08-23,70.52588653564453,69.71975708007812,80.1108627319336,0.011562424904041357,-0.11964639837124513
643,643,643,643,2021-08-24,70.76182556152344,69.72960662841797,80.61225128173828,0.014803165871938084,-0.12219514482715277
644,644,644,644,2021-08-25,72.7869644165039,69.58214569091797,78.85254669189453,0.04605806121331257,-0.07692309925120178
645,645,645,645,2021-08-26,71.5384521484375,69.42484283447266,74.62531280517578,0.03044456750163982,-0.041364793535903055
646,646,646,646,2021-08-27,72.74762725830078,69.0905990600586,73.76020812988281,0.05293090880661255,-0.01372800995624901
647,647,647,647,2021-08-30,71.92185974121094,69.04145050048828,69.06109619140625,0.04171999892589584,0.04142366263454522
648,648,648,648,2021-08-31,72.45270538330078,70.52588653564453,69.71975708007812,0.027320732036206552,0.03919905085274
649,649,649,649,2021-09-01,72.4723892211914,70.76182556152344,69.72960662841797,0.024173537724528238,0.039334548485113974
650,650,650,650,2021-09-02,72.73780059814453,72.7869644165039,69.58214569091797,-0.0006754481211505015,0.0453515032612517
651,651,651,651,2021-09-03,72.56085968017578,71.5384521484375,69.42484283447266,0.014291720061497148,0.045171392799263854
652,652,652,652,2021-09-07,72.39372253417969,72.74762725830078,69.0905990600586,-0.0048648284137777775,0.047808580603705186
653,653,653,653,2021-09-08,71.04690551757812,71.92185974121094,69.04145050048828,-0.012165344817014923,0.02904711593618181
654,654,654,654,2021-09-09,71.63677215576172,72.45270538330078,70.52588653564453,-0.011261597799868017,0.015751459140548763
655,655,655,655,2021-09-10,72.256103515625,72.4723892211914,70.76182556152344,-0.0029843876804762637,0.021117006835873253
656,656,656,656,2021-09-13,73.09171295166016,72.73780059814453,72.7869644165039,0.004865590526594188,0.0041868559514641746
657,657,657,657,2021-09-14,72.24626922607422,72.56085968017578,71.5384521484375,-0.00433553923545249,0.009894218512976005
658,658,658,658,2021-09-15,72.57069396972656,72.39372253417969,72.74762725830078,0.002444568801712288,-0.0024321520198313795
659,659,659,659,2021-09-16,73.3669662475586,71.04690551757812,71.92185974121094,0.03265533823153555,0.020092729964817924
660,660,660,660,2021-09-17,73.04256439208984,71.63677215576172,72.45270538330078,0.01962389139018539,0.008141297218212884
661,661,661,661,2021-09-20,71.14522552490234,72.256103515625,72.4723892211914,-0.015374175144698077,-0.018312680326275088
662,662,662,662,2021-09-21,70.91912078857422,73.09171295166016,72.73780059814453,-0.02972419273471949,-0.02500322795870602
663,663,663,663,2021-09-22,72.71814727783203,72.24626922607422,72.56085968017578,0.006531521375604976,0.0021676644729613503
664,664,664,664,2021-09-23,72.7869644165039,72.57069396972656,72.39372253417969,0.002980134747885499,0.005431988694027279
665,665,665,665,2021-09-24,72.79679870605469,73.3669662475586,71.04690551757812,-0.007771447705497536,0.024630111272666344
666,666,666,666,2021-09-27,73.90767669677734,73.04256439208984,71.63677215576172,0.011843947592579118,0.03170026332395226
667,667,667,667,2021-09-28,71.86287689208984,71.14522552490234,72.256103515625,0.010087133210875843,-0.005442123286514056
668,668,668,668,2021-09-29,70.4275894165039,70.91912078857422,73.09171295166016,-0.006930872331816884,-0.03644905048152569
669,669,669,669,2021-09-30,69.87628936767578,72.71814727783203,72.24626922607422,-0.03908044988135417,-0.03280418329951762
670,670,670,670,2021-10-01,69.8861312866211,72.7869644165039,72.57069396972656,-0.03985374514705098,-0.036992379929911556
671,671,671,671,2021-10-04,69.52188110351562,72.79679870605469,73.3669662475586,-0.04498711015800039,-0.05240894288948361
672,672,672,672,2021-10-05,69.40376281738281,73.90767669677734,73.04256439208984,-0.060939730224139455,-0.049817549602640954
673,673,673,673,2021-10-06,68.85246276855469,71.86287689208984,71.14522552490234,-0.04189108833000976,-0.032226516107467296
674,674,674,674,2021-10-07,69.44313049316406,70.4275894165039,70.91912078857422,-0.013978313491859296,-0.020812303917450037
675,675,675,675,2021-10-08,69.02967071533203,69.87628936767578,72.71814727783203,-0.012115964657038458,-0.050722917188849026
676,676,676,676,2021-10-11,68.14366149902344,69.8861312866211,72.7869644165039,-0.024932983919961682,-0.063793056280111
677,677,677,677,2021-10-12,65.6825180053711,69.52188110351562,72.79679870605469,-0.055225247608416295,-0.09772793346875408
678,678,678,678,2021-10-13,65.34780883789062,69.40376281738281,73.90767669677734,-0.05843997234219611,-0.11581838641749598
679,679,679,679,2021-10-14,66.74574279785156,68.85246276855469,71.86287689208984,-0.03059759790706096,-0.07120691956045999
680,680,680,680,2021-10-15,66.62760162353516,69.44313049316406,70.4275894165039,-0.04054438285880657,-0.0539559542567315
681,681,681,681,2021-10-18,66.21411895751953,69.02967071533203,69.87628936767578,-0.040787558866149154,-0.05240934290151844
682,682,682,682,2021-10-19,66.51931762695312,68.14366149902344,69.8861312866211,-0.023837050084160705,-0.04817570521767467
683,683,683,683,2021-10-20,67.20841979980469,65.6825180053711,69.52188110351562,0.02323147529619396,-0.03327673628776351
684,684,684,684,2021-10-21,67.57266998291016,65.34780883789062,69.40376281738281,0.03404645365445669,-0.02638319249765575
685,685,685,685,2021-10-22,66.46025085449219,66.74574279785156,68.85246276855469,-0.004277305658639929,-0.03474402828703227
686,686,686,686,2021-10-25,67.69081115722656,66.62760162353516,69.44313049316406,0.015957493708070647,-0.02523387588510284
687,687,687,687,2021-10-26,67.86801147460938,66.21411895751953,69.02967071533203,0.02497794342247328,-0.01682840478137526
688,688,688,688,2021-10-27,67.17889404296875,66.51931762695312,68.14366149902344,0.009915561968248054,-0.014157845863162377
689,689,689,689,2021-10-28,68.49806213378906,67.20841979980469,65.6825180053711,0.019188701918983808,0.04286595906977464
690,690,690,690,2021-10-29,68.0255355834961,67.57266998291016,65.34780883789062,0.006701904789324864,0.04097653453458783
691,691,691,691,2021-11-01,69.60063934326172,66.46025085449219,66.74574279785156,0.047252131136926945,0.04277271367039237
692,692,692,692,2021-11-02,69.65971374511719,67.69081115722656,66.62760162353516,0.02908670400355251,0.04550834860774855
693,693,693,693,2021-11-03,70.14208984375,67.86801147460938,66.21411895751953,0.033507367016217815,0.059322255556258474
694,694,694,694,2021-11-04,71.11669158935547,67.17889404296875,66.51931762695312,0.058616587880533366,0.06911336625827813
695,695,695,695,2021-11-05,71.78612518310547,68.49806213378906,67.20841979980469,0.04800227841328164,0.06811208174416983
696,696,696,696,2021-11-08,73.40061950683594,68.0255355834961,67.57266998291016,0.07901567958612166,0.08624713993689648
697,697,697,697,2021-11-09,74.41460418701172,69.60063934326172,66.46025085449219,0.0691655261959323,0.119685875846824
698,698,698,698,2021-11-10,72.26850891113281,69.65971374511719,67.69081115722656,0.03745055823170795,0.06762657553731422
699,699,699,699,2021-11-11,73.39077758789062,70.14208984375,67.86801147460938,0.046315810540824565,0.08137509841948765
700,700,700,700,2021-11-12,76.0980224609375,71.11669158935547,67.17889404296875,0.07004446860865543,0.13276682423893327
701,701,701,701,2021-11-15,75.58610534667969,71.78612518310547,68.49806213378906,0.05293474405926735,0.10347801079461783
702,702,702,702,2021-11-16,75.61564636230469,73.40061950683594,68.0255355834961,0.030177222894725908,0.11157737625589603
703,703,703,703,2021-11-17,74.28662872314453,74.41460418701172,69.60063934326172,-0.0017197627436890128,0.06732681515714378
704,704,704,704,2021-11-18,75.82237243652344,72.26850891113281,69.65971374511719,0.04917582469787418,0.08846804501602223
705,705,705,705,2021-11-19,81.73890686035156,73.39077758789062,70.14208984375,0.11374902333557468,0.16533321209041363
706,706,706,706,2021-11-22,82.5560073852539,76.0980224609375,71.11669158935547,0.08486403083117455,0.16085275538338784
707,707,707,707,2021-11-23,84.0819091796875,75.58610534667969,71.78612518310547,0.11239901558681131,0.17128357276868011
708,708,708,708,2021-11-24,84.86946868896484,75.61564636230469,73.40061950683594,0.1223797292206088,0.156250032481821
709,709,709,709,2021-11-26,82.12285614013672,74.28662872314453,74.41460418701172,0.10548637825787832,0.10358520397089466
710,710,710,710,2021-11-29,84.80055236816406,75.82237243652344,72.26850891113281,0.11841069651516012,0.1734094648672171
711,711,711,711,2021-11-30,82.69383239746094,81.73890686035156,73.39077758789062,0.011682631610682392,0.1267605428819616
712,712,712,712,2021-12-01,83.8259506225586,82.5560073852539,76.0980224609375,0.015382808320397512,0.10155228627114421
713,713,713,713,2021-12-02,81.59124755859375,84.0819091796875,75.58610534667969,-0.029621849044496273,0.07944769986985256
714,714,714,714,2021-12-03,80.35084533691406,84.86946868896484,75.61564636230469,-0.053242036528011294,0.06262194667914556
715,715,715,715,2021-12-06,81.16793060302734,82.12285614013672,74.28662872314453,-0.011628011761790957,0.092631769648996
716,716,716,716,2021-12-07,84.49537658691406,84.80055236816406,75.82237243652344,-0.003598747563872795,0.114385818745667
717,717,717,717,2021-12-08,84.68241882324219,82.69383239746094,81.73890686035156,0.02404757849682526,0.036011149108215124
718,718,718,718,2021-12-09,83.60936737060547,83.8259506225586,82.5560073852539,-0.0025837255688078153,0.012759337796412362
719,719,719,719,2021-12-10,84.20989227294922,81.59124755859375,84.0819091796875,0.032094676729571114,0.001522124015859383
720,720,720,720,2021-12-13,83.03839111328125,80.35084533691406,84.86946868896484,0.03344763536834261,-0.021575221383725696
721,721,721,721,2021-12-14,81.994873046875,81.16793060302734,82.12285614013672,0.010188043944252101,-0.0015584345123521581
722,722,722,722,2021-12-15,84.32804107666016,84.49537658691406,84.80055236816406,-0.001980410254539544,-0.00557203082183344
723,723,723,723,2021-12-16,81.40420532226562,84.68241882324219,82.69383239746094,-0.03871185479265993,-0.015595202662718854
