,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MRK,MRK_6m,MRK_12m,MRK_6m_ret,MRK_12m_ret
485,485,485,485,2021-01-07,72.91278839111328,70.65650939941406,69.0163803100586,0.03193306619415215,0.056456279850521485
486,486,486,486,2021-01-08,72.05366516113281,69.93624114990234,68.80809783935547,0.03027649150734235,0.04716839185635813
487,487,487,487,2021-01-11,73.76324462890625,70.98627471923828,68.92090606689453,0.03911981464939962,0.0702593572596355
488,488,488,488,2021-01-12,72.10574340820312,70.25731658935547,69.21595764160156,0.026309385393288753,0.04175028223353916
489,489,489,489,2021-01-13,71.45488739013672,70.37882232666016,69.54573822021484,0.015289614516168726,0.027451706154539623
490,490,490,490,2021-01-14,71.30735778808594,71.4896240234375,69.81474304199219,-0.002549548103537469,0.02137964964213901
491,491,491,491,2021-01-15,72.35741424560547,72.91278839111328,70.65650939941406,-0.0076169648392641065,0.024072868312477347
492,492,492,492,2021-01-19,72.1925277709961,72.05366516113281,69.93624114990234,0.001927210913598154,0.03226205160579898
493,493,493,493,2021-01-20,71.55902862548828,73.76324462890625,70.98627471923828,-0.029882308113032496,0.008068516181689134
494,494,494,494,2021-01-21,70.4482421875,72.10574340820312,70.25731658935547,-0.022987090103484875,0.0027175190772010804
495,495,495,495,2021-01-22,70.27467346191406,71.45488739013672,70.37882232666016,-0.01651690977803666,-0.0014798324453724199
496,496,496,496,2021-01-25,70.42221069335938,71.30735778808594,71.4896240234375,-0.012413124285954868,-0.014931024532010118
497,497,497,497,2021-01-26,69.64118194580078,72.35741424560547,72.91278839111328,-0.037539101253464935,-0.04487013207838375
498,498,498,498,2021-01-27,66.88157653808594,72.1925277709961,72.05366516113281,-0.07356649499456747,-0.07178106223299796
499,499,499,499,2021-01-28,67.61919403076172,71.55902862548828,73.76324462890625,-0.05505712794602202,-0.0832942019979529
500,500,500,500,2021-01-29,66.88157653808594,70.4482421875,72.10574340820312,-0.05062817096161576,-0.0724514667374313
501,501,501,501,2021-02-01,67.13324737548828,70.27467346191406,71.45488739013672,-0.04470210862136992,-0.06048067770441934
502,502,502,502,2021-02-02,67.48904418945312,70.42221069335938,71.30735778808594,-0.0416511562904236,-0.05354725959669171
503,503,503,503,2021-02-03,67.09851837158203,69.64118194580078,72.35741424560547,-0.036510919303431866,-0.07267943346030814
504,504,504,504,2021-02-04,65.97905731201172,66.88157653808594,72.1925277709961,-0.013494287557056506,-0.0860680551136026
505,505,505,505,2021-02-05,65.77944946289062,67.61919403076172,71.55902862548828,-0.027207431177516672,-0.08076659610411552
506,506,506,506,2021-02-08,65.11991882324219,66.88157653808594,70.4482421875,-0.026339954977594893,-0.07563458219548369
507,507,507,507,2021-02-09,65.11991882324219,67.13324737548828,70.27467346191406,-0.029990036695010214,-0.07335152743848095
508,508,508,508,2021-02-10,64.98975372314453,67.48904418945312,70.42221069335938,-0.0370325361149384,-0.07714124445580783
509,509,509,509,2021-02-11,64.85958862304688,67.09851837158203,69.64118194580078,-0.033367797126849896,-0.06866042748205003
510,510,510,510,2021-02-12,65.08522033691406,65.97905731201172,66.88157653808594,-0.01354728320640819,-0.02685875982826058
511,511,511,511,2021-02-16,64.43436431884766,65.77944946289062,67.61919403076172,-0.020448409876123952,-0.047099492349246264
512,512,512,512,2021-02-17,65.5538330078125,65.11991882324219,66.88157653808594,0.006663309666403272,-0.01985215658780637
513,513,513,513,2021-02-18,65.44102478027344,65.11991882324219,67.13324737548828,0.004930994430488278,-0.025206922968435297
514,514,514,514,2021-02-19,64.48644256591797,64.98975372314453,67.48904418945312,-0.007744469372366947,-0.04449020814558213
515,515,515,515,2021-02-22,65.02446746826172,64.85958862304688,67.09851837158203,0.002542088975819645,-0.030910532060253737
516,516,516,516,2021-02-23,64.68603515625,65.08522033691406,65.97905731201172,-0.006133269252184714,-0.019597463323052344
517,517,517,517,2021-02-24,64.7120590209961,64.43436431884766,65.77944946289062,0.004309729832582709,-0.01622680716561331
518,518,518,518,2021-02-25,64.75543975830078,65.5538330078125,65.11991882324219,-0.012179200099810661,-0.005597044215161384
519,519,519,519,2021-02-26,63.01984786987305,65.44102478027344,65.11991882324219,-0.036997845289400644,-0.03224928702797458
520,520,520,520,2021-03-01,62.81156921386719,64.48644256591797,64.98975372314453,-0.02597248794331808,-0.033515814178283865
521,521,521,521,2021-03-02,63.21943283081055,65.02446746826172,64.85958862304688,-0.027759314420102044,-0.02528779209144605
522,522,522,522,2021-03-03,63.609954833984375,64.68603515625,65.08522033691406,-0.016635434830196916,-0.022666674481440885
523,523,523,523,2021-03-04,62.62932968139648,64.7120590209961,64.43436431884766,-0.03218456298730765,-0.02801353992597999
524,524,524,524,2021-03-05,63.46243667602539,64.75543975830078,65.5538330078125,-0.01996748206948351,-0.03190349420968053
525,525,525,525,2021-03-08,64.36493682861328,63.01984786987305,65.44102478027344,0.021343894093772686,-0.016443629287182793
526,526,526,526,2021-03-09,64.33891296386719,62.81156921386719,64.48644256591797,0.02431628072846803,-0.0022877615228964476
527,527,527,527,2021-03-10,64.87694549560547,63.21943283081055,65.02446746826172,0.026218404540749418,-0.002268714814592787
528,528,528,528,2021-03-11,64.76412963867188,63.609954833984375,64.68603515625,0.01814456255628194,0.0012072850381574796
529,529,529,529,2021-03-12,65.30689239501953,62.62932968139648,64.7120590209961,0.04275253666683265,0.009192001970304231
530,530,530,530,2021-03-15,66.73384094238281,63.46243667602539,64.75543975830078,0.0515486709572448,0.03055189172471695
531,531,531,531,2021-03-16,67.2415771484375,64.36493682861328,63.01984786987305,0.044692661277427215,0.0669904708002742
532,532,532,532,2021-03-17,67.67054748535156,64.33891296386719,62.81156921386719,0.051782573997720904,0.07735801433236023
533,533,533,533,2021-03-18,67.64427947998047,64.87694549560547,63.21943283081055,0.04265512137223615,0.06999187514085747
534,534,534,534,2021-03-19,67.8543930053711,64.76412963867188,63.609954833984375,0.0477156627278128,0.06672600511137405
535,535,535,535,2021-03-22,67.8543930053711,65.30689239501953,62.62932968139648,0.03900814319785084,0.08342837693705474
536,536,536,536,2021-03-23,66.76886749267578,66.73384094238281,63.46243667602539,0.0005248693885790967,0.05210059666523148
537,537,537,537,2021-03-24,66.74260711669922,67.2415771484375,64.36493682861328,-0.007420558126362664,0.036940458660233544
538,538,538,538,2021-03-25,66.59376525878906,67.67054748535156,64.33891296386719,-0.015912125238761954,0.035046477956321764
539,539,539,539,2021-03-26,67.74933624267578,67.64427947998047,64.87694549560547,0.0015530768233906755,0.04427444487602883
540,540,540,540,2021-03-29,68.54596710205078,67.8543930053711,64.76412963867188,0.010192031290073622,0.05839401354543483
541,541,541,541,2021-03-30,67.37290954589844,67.8543930053711,65.30689239501953,-0.007095833271024032,0.03163551464648262
542,542,542,542,2021-03-31,67.48670959472656,66.76886749267578,66.73384094238281,0.010751149884780098,0.011281662222825783
543,543,543,543,2021-04-01,67.48670959472656,66.74260711669922,67.2415771484375,0.011148837454405758,0.003645548731671333
544,544,544,544,2021-04-05,67.40792083740234,66.59376525878906,67.67054748535156,0.012225702743333455,-0.003880959408612328
545,545,545,545,2021-04-06,66.3486557006836,67.74933624267578,67.64427947998047,-0.0206744540931737,-0.01915348628527147
546,546,546,546,2021-04-07,66.63755798339844,68.54596710205078,67.8543930053711,-0.027841304154497037,-0.017933032307522634
547,547,547,547,2021-04-08,66.08602142333984,67.37290954589844,67.8543930053711,-0.01910097294643165,-0.026061268898113554
548,548,548,548,2021-04-09,66.80388641357422,67.48670959472656,66.76886749267578,-0.01011789114112771,0.000524479779476339
549,549,549,549,2021-04-12,66.72509002685547,67.48670959472656,66.74260711669922,-0.011285474909723647,-0.0002624573806822017
550,550,550,550,2021-04-13,66.90892028808594,67.40792083740234,66.59376525878906,-0.007402699016931025,0.004732500528723094
551,551,551,551,2021-04-14,66.88265991210938,66.3486557006836,67.74933624267578,0.008048455628623774,-0.012792395890964925
552,552,552,552,2021-04-15,67.11026763916016,66.63755798339844,68.54596710205078,0.007093742178839735,-0.020945061009251864
553,553,553,553,2021-04-16,67.81936645507812,66.08602142333984,67.37290954589844,0.026228618313011598,0.006626653237760793
554,554,554,554,2021-04-19,67.9856948852539,66.80388641357422,67.48670959472656,0.017690714345019787,0.007393830481940311
555,555,555,555,2021-04-20,68.78235626220703,66.72509002685547,67.48670959472656,0.03083197391751069,0.019198545539723666
556,556,556,556,2021-04-21,69.3601303100586,66.90892028808594,67.40792083740234,0.03663502581447475,0.028961128727961638
557,557,557,557,2021-04-22,68.24832153320312,66.88265991210938,66.3486557006836,0.020418769571789896,0.02863156476130313
558,558,558,558,2021-04-23,68.17829132080078,67.11026763916016,66.63755798339844,0.015914460174457856,0.023121095430690852
559,559,559,559,2021-04-26,67.87190246582031,67.81936645507812,66.08602142333984,0.0007746461444311237,0.027023582355492515
560,560,560,560,2021-04-27,67.72308349609375,67.9856948852539,66.80388641357422,-0.0038627447965838835,0.013759634833651724
561,561,561,561,2021-04-28,67.48670959472656,68.78235626220703,66.72509002685547,-0.01883690437328578,0.011414290599901067
562,562,562,562,2021-04-29,64.50150299072266,69.3601303100586,66.90892028808594,-0.070049281880189,-0.03598051331568053
563,563,563,563,2021-04-30,65.21935272216797,68.24832153320312,66.88265991210938,-0.04438158687260241,-0.024869034696394565
564,564,564,564,2021-05-03,66.51499938964844,68.17829132080078,67.11026763916016,-0.02439621027353145,-0.008870002615879446
565,565,565,565,2021-05-04,66.52374267578125,67.87190246582031,67.81936645507812,-0.01986329749218363,-0.01910403837457053
566,566,566,566,2021-05-05,68.0207290649414,67.72308349609375,67.9856948852539,0.004395038640921056,0.0005153169316962636
567,567,567,567,2021-05-06,68.09076690673828,67.48670959472656,68.78235626220703,0.008950759573836509,-0.010054749401609997
568,568,568,568,2021-05-07,68.64227294921875,64.50150299072266,69.3601303100586,0.06419648793442323,-0.010349711824802377
569,569,569,569,2021-05-10,68.43218994140625,65.21935272216797,68.24832153320312,0.04926202246938649,0.0026941088670389135
570,570,570,570,2021-05-11,67.81062316894531,66.51499938964844,68.17829132080078,0.019478670843955603,-0.005392745179333858
571,571,571,571,2021-05-12,68.28335571289062,66.52374267578125,67.87190246582031,0.026450902585040348,0.00606220294587323
572,572,572,572,2021-05-13,68.88739776611328,68.0207290649414,67.72308349609375,0.012741243927927304,0.017192280828244977
573,573,573,573,2021-05-14,68.53722381591797,68.09076690673828,67.48670959472656,0.006556790728927897,0.015566238560154932
574,574,574,574,2021-05-17,69.92040252685547,68.64227294921875,64.50150299072266,0.018620152316084715,0.08401198863400472
575,575,575,575,2021-05-18,69.49144744873047,68.43218994140625,65.21935272216797,0.015478936275913346,0.06550348245192605
576,576,576,576,2021-05-19,69.47393035888672,67.81062316894531,66.51499938964844,0.02452871116959643,0.044485168704651246
577,577,577,577,2021-05-20,69.73656463623047,68.28335571289062,66.52374267578125,0.021282037301302514,0.04829586898181071
578,578,578,578,2021-05-21,69.31635284423828,68.88739776611328,68.0207290649414,0.00622690204645826,0.019047484452275
579,579,579,579,2021-05-24,69.18502807617188,68.53722381591797,68.09076690673828,0.009451860232825071,0.016070624831298508
580,580,580,580,2021-05-25,67.84562683105469,69.92040252685547,68.64227294921875,-0.029673394614739057,-0.011605765426116021
581,581,581,581,2021-05-26,67.6092758178711,69.49144744873047,68.43218994140625,-0.027084939225765936,-0.012025248998165372
582,582,582,582,2021-05-27,66.46246337890625,69.47393035888672,67.81062316894531,-0.0433467196173285,-0.019881247613374953
583,583,583,583,2021-05-28,66.43619537353516,69.73656463623047,68.28335571289062,-0.04732623810638159,-0.027051399569789414
584,584,584,584,2021-06-01,65.81463623046875,69.31635284423828,68.88739776611328,-0.05051790046770477,-0.0446055684390515
585,585,585,585,2021-06-02,66.41869354248047,69.18502807617188,68.53722381591797,-0.03998458352355805,-0.03091065198566545
586,586,586,586,2021-06-03,67.80858612060547,67.84562683105469,69.92040252685547,-0.0005459557554307048,-0.030203150009596724
587,587,587,587,2021-06-04,67.99207305908203,67.6092758178711,69.49144744873047,0.0056619041777956625,-0.021576387378528072
588,588,588,588,2021-06-07,66.79023742675781,66.46246337890625,69.47393035888672,0.004931716809575715,-0.038628776553529476
589,589,589,589,2021-06-08,66.42323303222656,66.43619537353516,69.73656463623047,-0.0001951096271499697,-0.04751211392886023
590,590,590,590,2021-06-09,67.9278564453125,65.81463623046875,69.31635284423828,0.032108666641318395,-0.020031296251923236
591,591,591,591,2021-06-10,69.85449981689453,66.41869354248047,69.18502807617188,0.05172950702826706,0.00967654071030477
592,592,592,592,2021-06-11,69.97377014160156,67.80858612060547,67.84562683105469,0.03193082388040147,0.03136743530789765
593,593,593,593,2021-06-14,69.81645965576172,67.99207305908203,67.6092758178711,0.026832342574617085,0.03264616890493599
594,594,594,594,2021-06-15,70.04779052734375,66.79023742675781,66.46246337890625,0.04877289295697107,0.05394514386259419
595,595,595,595,2021-06-16,70.88984680175781,66.42323303222656,66.43619537353516,0.06724475105516436,0.06703652132970839
596,596,596,596,2021-06-17,71.46354675292969,67.9278564453125,65.81463623046875,0.05205066805639169,0.08583061224679067
597,597,597,597,2021-06-18,70.88984680175781,69.85449981689453,66.41869354248047,0.014821478753368478,0.06731769357097717
598,598,598,598,2021-06-21,71.0193862915039,69.97377014160156,67.80858612060547,0.014942972885216843,0.04735093820106573
599,599,599,599,2021-06-22,70.5011978149414,69.81645965576172,67.99207305908203,0.00980768951270039,0.03690319537218789
600,600,600,600,2021-06-23,69.93675231933594,70.04779052734375,66.79023742675781,-0.001585177878872135,0.04711040136709488
601,601,601,601,2021-06-24,70.65852355957031,70.88984680175781,66.42323303222656,-0.0032631364380627526,0.06376218581966508
602,602,602,602,2021-06-25,71.43578338623047,71.46354675292969,67.9278564453125,-0.0003884969045155895,0.05164194962845814
603,603,603,603,2021-06-28,71.12118530273438,70.88984680175781,69.85449981689453,0.003263351684529514,0.01813319813555503
604,604,604,604,2021-06-29,71.44503784179688,71.0193862915039,69.97377014160156,0.005993455766371447,0.021025988698593734
605,605,605,605,2021-06-30,71.96322631835938,70.5011978149414,69.81645965576172,0.020737640617903397,0.03074871847101024
606,606,606,606,2021-07-01,72.16680145263672,69.93675231933594,70.04779052734375,0.03188665557585835,0.030250931675936288
607,607,607,607,2021-07-02,72.73124694824219,70.65852355957031,70.88984680175781,0.02933437162643826,0.025975513131433647
608,608,608,608,2021-07-06,72.2778549194336,71.43578338623047,71.46354675292969,0.011787811280101979,0.011394734847393062
609,609,609,609,2021-07-07,72.69422912597656,71.12118530273438,70.88984680175781,0.022117795373437277,0.025453325202756893
610,610,610,610,2021-07-08,72.287109375,71.44503784179688,71.0193862915039,0.011786284375238987,0.01785038071566314
611,611,611,611,2021-07-09,72.16680145263672,71.96322631835938,70.5011978149414,0.0028288772570694842,0.02362518211488207
612,612,612,612,2021-07-12,71.75965118408203,72.16680145263672,69.93675231933594,-0.005641794569791192,0.026064963045790535
613,613,613,613,2021-07-13,71.81517028808594,72.73124694824219,70.65852355957031,-0.01259536579660403,0.016369528688785717
614,614,614,614,2021-07-14,71.8244400024414,72.2778549194336,71.43578338623047,-0.00627322044210632,0.005440643299305492
615,615,615,615,2021-07-15,72.08352661132812,72.69422912597656,71.12118530273438,-0.008400976556063533,0.013531007736969691
616,616,616,616,2021-07-16,72.19454956054688,72.287109375,71.44503784179688,-0.0012804470292615555,0.010490745633163101
617,617,617,617,2021-07-19,71.29698944091797,72.16680145263672,71.96322631835938,-0.01205279982222307,-0.009258018456454797
618,618,618,618,2021-07-20,70.48269653320312,71.75965118408203,72.16680145263672,-0.017794883751639068,-0.02333628324291015
619,619,619,619,2021-07-21,70.68626403808594,71.81517028808594,72.73124694824219,-0.01571960695033381,-0.028116978547219507
620,620,620,620,2021-07-22,70.8158187866211,71.8244400024414,72.2778549194336,-0.01404286919307729,-0.020227995621095785
621,621,621,621,2021-07-23,71.75039672851562,72.08352661132812,72.69422912597656,-0.004621442630141082,-0.012983594555013522
622,622,622,622,2021-07-26,71.4728012084961,72.19454956054688,72.287109375,-0.009997269273707143,-0.011264915329226466
623,623,623,623,2021-07-27,72.0372543334961,71.29698944091797,72.16680145263672,0.01038283521342187,-0.0017951068432158213
624,624,624,624,2021-07-28,72.48140716552734,70.48269653320312,71.75965118408203,0.028357465457960584,0.010057963905006018
625,625,625,625,2021-07-29,71.18594360351562,70.68626403808594,71.81517028808594,0.007068976868836341,-0.008761751619416502
626,626,626,626,2021-07-30,71.13043975830078,70.8158187866211,71.8244400024414,0.004442806382394471,-0.009662452559560997
627,627,627,627,2021-08-02,70.49195861816406,71.75039672851562,72.08352661132812,-0.01753911013360887,-0.022079496772483664
628,628,628,628,2021-08-03,70.70477294921875,71.4728012084961,72.19454956054688,-0.010745741684825005,-0.020635582885363157
629,629,629,629,2021-08-04,69.84423065185547,72.0372543334961,71.29698944091797,-0.030442910434759662,-0.02037615894379896
630,630,630,630,2021-08-05,69.94599914550781,72.48140716552734,70.48269653320312,-0.0349801158554961,-0.007614597824623259
631,631,631,631,2021-08-06,69.80720520019531,71.18594360351562,70.68626403808594,-0.01936812709822988,-0.012436063071843528
632,632,632,632,2021-08-09,69.69615936279297,71.13043975830078,70.8158187866211,-0.020164087279390563,-0.015810866032656246
633,633,633,633,2021-08-10,69.57586669921875,70.49195861816406,71.75039672851562,-0.012995693933084418,-0.03030687115953823
634,634,634,634,2021-08-11,69.5943832397461,70.70477294921875,71.4728012084961,-0.015704593383959464,-0.026281577565015146
635,635,635,635,2021-08-12,70.36241149902344,69.84423065185547,72.0372543334961,0.007419093063690374,-0.02324967615671436
636,636,636,636,2021-08-13,70.99162292480469,69.94599914550781,72.48140716552734,0.014949014841030062,-0.0205540192855308
637,637,637,637,2021-08-16,72.11128997802734,69.80720520019531,71.18594360351562,0.033006403439649334,0.01299900412454491
638,638,638,638,2021-08-17,72.94407653808594,69.69615936279297,71.13043975830078,0.04660109258512257,0.025497336807530635
639,639,639,639,2021-08-18,71.98173522949219,69.57586669921875,70.49195861816406,0.03457906662771704,0.02113399372824709
640,640,640,640,2021-08-19,72.6017074584961,69.5943832397461,70.70477294921875,0.04321216855087351,0.026828945630583467
641,641,641,641,2021-08-20,72.80529022216797,70.36241149902344,69.84423065185547,0.034718519037375994,0.04239519202483821
642,642,642,642,2021-08-23,72.5276870727539,70.99162292480469,69.94599914550781,0.02163725922389803,0.036909729774185385
643,643,643,643,2021-08-24,71.91695404052734,72.11128997802734,69.80720520019531,-0.002694944682853584,0.030222508325345787
644,644,644,644,2021-08-25,71.31549072265625,72.94407653808594,69.69615936279297,-0.022326498500249925,0.023234154861160983
645,645,645,645,2021-08-26,70.85283660888672,71.98173522949219,69.57586669921875,-0.015683125962528077,0.018353632807599718
646,646,646,646,2021-08-27,70.6030044555664,72.6017074584961,69.5943832397461,-0.02752969692995555,0.014492853717026355
647,647,647,647,2021-08-30,70.78805541992188,72.80529022216797,70.36241149902344,-0.027707255833888333,0.0060493083143453585
648,648,648,648,2021-08-31,70.59374237060547,72.5276870727539,70.99162292480469,-0.0266649162575453,-0.005604612738895343
649,649,649,649,2021-09-01,70.49195861816406,71.91695404052734,72.11128997802734,-0.019814457402634877,-0.02245600321886765
650,650,650,650,2021-09-02,71.36178588867188,71.31549072265625,72.94407653808594,0.0006491600288591748,-0.021691831941801465
651,651,651,651,2021-09-03,71.4913101196289,70.85283660888672,71.98173522949219,0.00901126251679396,-0.0068131882108664055
652,652,652,652,2021-09-07,70.306884765625,70.6030044555664,72.6017074584961,-0.0041941513994318,-0.03160838461248261
653,653,653,653,2021-09-08,69.7331771850586,70.78805541992188,72.80529022216797,-0.014901924182062043,-0.04219628859022073
654,654,654,654,2021-09-09,68.30816650390625,70.59374237060547,72.5276870727539,-0.0323764655328842,-0.05817806604827991
655,655,655,655,2021-09-10,67.96578979492188,70.49195861816406,71.91695404052734,-0.03583626945203444,-0.05494065062014264
656,656,656,656,2021-09-13,67.71595764160156,71.36178588867188,71.31549072265625,-0.051089363889491146,-0.050473369033568916
657,657,657,657,2021-09-14,67.3238296508789,71.4913101196289,70.85283660888672,-0.05829352493018258,-0.04980756066956371
658,658,658,658,2021-09-15,67.97736358642578,70.306884765625,70.6030044555664,-0.03313361396917114,-0.03718879797520591
659,659,659,659,2021-09-16,67.19312286376953,69.7331771850586,70.78805541992188,-0.03642533473769938,-0.05078445134319398
660,660,660,660,2021-09-17,66.92236328125,68.30816650390625,70.59374237060547,-0.02028751895393066,-0.05200714632865522
661,661,661,661,2021-09-20,67.15576934814453,67.96578979492188,70.49195861816406,-0.011918061266138147,-0.04732723186329335
662,662,662,662,2021-09-21,67.19312286376953,67.71595764160156,71.36178588867188,-0.00772099806369464,-0.05841590107351957
663,663,663,663,2021-09-22,67.25846099853516,67.3238296508789,71.4913101196289,-0.0009709586142490068,-0.059207882944245616
664,664,664,664,2021-09-23,68.2014389038086,67.97736358642578,70.306884765625,0.0032963225632887116,-0.029946510485212352
665,665,665,665,2021-09-24,68.7242660522461,67.19312286376953,69.7331771850586,0.02278720088037689,-0.014468165277125467
666,666,666,666,2021-09-27,68.49085235595703,66.92236328125,68.30816650390625,0.023437442998168745,0.0026744364751809524
667,667,667,667,2021-09-28,68.45350646972656,67.15576934814453,67.96578979492188,0.01932428344100101,0.007175914180888698
668,668,668,668,2021-09-29,70.10604095458984,67.19312286376953,67.71595764160156,0.04335143191255009,0.035295717527000336
669,669,669,669,2021-09-30,70.12471771240234,67.25846099853516,67.3238296508789,0.042615556040296765,0.041603219484809495
670,670,670,670,2021-10-01,75.9972152709961,68.2014389038086,67.97736358642578,0.11430515972225552,0.11797826896263697
671,671,671,671,2021-10-04,77.58438110351562,68.7242660522461,67.19312286376953,0.12892265803950265,0.15464764542665788
672,672,672,672,2021-10-05,76.18394470214844,68.49085235595703,66.92236328125,0.11232291731761901,0.1383929222878073
673,673,673,673,2021-10-06,75.30634307861328,68.45350646972656,67.15576934814453,0.1001093583411592,0.1213681833978415
674,674,674,674,2021-10-07,76.50138092041016,70.10604095458984,67.19312286376953,0.09122380723171641,0.13852992181227575
675,675,675,675,2021-10-08,75.27832794189453,70.12471771240234,67.25846099853516,0.07349206382018303,0.11923952502472579
676,676,676,676,2021-10-11,74.62478637695312,75.9972152709961,68.2014389038086,-0.018058936622204702,0.09418199346503564
677,677,677,677,2021-10-12,74.3073501586914,77.58438110351562,68.7242660522461,-0.04223828170327093,0.08123890478802487
678,678,678,678,2021-10-13,73.70983123779297,76.18394470214844,68.49085235595703,-0.03247552320936331,0.07619964859996387
679,679,679,679,2021-10-14,73.1309814453125,75.30634307861328,68.45350646972656,-0.028886831365983245,0.06833068482261817
680,680,680,680,2021-10-15,73.1309814453125,76.50138092041016,70.10604095458984,-0.044056714199762315,0.0431480718285322
681,681,681,681,2021-10-18,72.02930450439453,75.27832794189453,70.12471771240234,-0.04316014351444997,0.027159992284080836
682,682,682,682,2021-10-19,74.21398162841797,74.62478637695312,75.9972152709961,-0.005504937011947431,-0.023464460325544167
683,683,683,683,2021-10-20,75.68911743164062,74.3073501586914,77.58438110351562,0.01859529736961818,-0.02442841774230664
684,684,684,684,2021-10-21,75.7824935913086,73.70983123779297,76.18394470214844,0.028119211761984397,-0.0052694975615843465
685,685,685,685,2021-10-22,75.76382446289062,73.1309814453125,75.30634307861328,0.0360017459843196,0.0060749382532063745
686,686,686,686,2021-10-25,76.2399673461914,73.1309814453125,76.50138092041016,0.042512569084059315,-0.0034171092217369914
687,687,687,687,2021-10-26,76.7907943725586,72.02930450439453,75.27832794189453,0.06610489856768731,0.020091658144047786
688,688,688,688,2021-10-27,76.1279296875,74.21398162841797,74.62478637695312,0.02578958866086678,0.020142681587777433
689,689,689,689,2021-10-28,80.80538940429688,75.68911743164062,74.3073501586914,0.06759587304313674,0.08744813577295107
690,690,690,690,2021-10-29,82.20584106445312,75.7824935913086,73.70983123779297,0.084760307674558,0.11526291247705411
691,691,691,691,2021-11-01,82.009765625,75.76382446289062,73.1309814453125,0.08243962347978706,0.12140933984766877
692,692,692,692,2021-11-02,83.11145782470703,76.2399673461914,73.1309814453125,0.09012976681001805,0.1364739838321185
693,693,693,693,2021-11-03,82.79401397705078,76.7907943725586,72.02930450439453,0.0781762925301559,0.14944902698594698
694,694,694,694,2021-11-04,84.53057098388672,76.1279296875,74.21398162841797,0.11037527660188573,0.1390113982446446
695,695,695,695,2021-11-05,76.19329071044922,80.80538940429688,75.68911743164062,-0.05707662233730171,0.006661106588591759
696,696,696,696,2021-11-08,77.1922607421875,82.20584106445312,75.7824935913086,-0.06098812757520178,0.01860280764158695
697,697,697,697,2021-11-09,77.22959899902344,82.009765625,75.76382446289062,-0.058287773285860545,0.01934662811076482
698,698,698,698,2021-11-10,78.4339828491211,83.11145782470703,76.2399673461914,-0.05627954433733251,0.02877776026538781
699,699,699,699,2021-11-11,78.44332122802734,82.79401397705078,76.7907943725586,-0.052548397402611524,0.021519856240206803
700,700,700,700,2021-11-12,78.42464447021484,84.53057098388672,76.1279296875,-0.07223335229612715,0.030169148066192086
701,701,701,701,2021-11-15,78.13522338867188,76.19329071044922,80.80538940429688,0.02548692490002069,-0.03304440502433881
702,702,702,702,2021-11-16,78.52734375,77.1922607421875,82.20584106445312,0.01729555521468029,-0.044747395888438346
703,703,703,703,2021-11-17,77.11756896972656,77.22959899902344,82.009765625,-0.0014506100089719531,-0.05965383046750339
704,704,704,704,2021-11-18,77.5377197265625,78.4339828491211,83.11145782470703,-0.011426974507754872,-0.06706341392663662
705,705,705,705,2021-11-19,75.34367370605469,78.44332122802734,82.79401397705078,-0.03951448604480012,-0.08998646053156956
706,706,706,706,2021-11-22,76.2212905883789,78.42464447021484,84.53057098388672,-0.028095172081688657,-0.09829911591501883
707,707,707,707,2021-11-23,77.3042984008789,78.13522338867188,76.19329071044922,-0.010634448226501614,0.014581437290216881
708,708,708,708,2021-11-24,76.81881713867188,78.52734375,77.1922607421875,-0.02175709160324335,-0.004837837367697828
709,709,709,709,2021-11-26,73.90589904785156,77.11756896972656,77.22959899902344,-0.04164641034179617,-0.04303660765108863
710,710,710,710,2021-11-29,69.9193115234375,77.5377197265625,78.4339828491211,-0.09825422039739351,-0.10855844643338808
711,711,711,711,2021-11-30,69.93798828125,75.34367370605469,78.44332122802734,-0.07174703805782545,-0.10842647676853379
712,712,712,712,2021-12-01,69.49919128417969,76.2212905883789,78.42464447021484,-0.08819188513221143,-0.113809291024902
713,713,713,713,2021-12-02,68.98567962646484,77.3042984008789,78.13522338867188,-0.10760874810965859,-0.11709883667566945
714,714,714,714,2021-12-03,68.47217559814453,76.81881713867188,78.52734375,-0.1086536066477064,-0.1280467117780928
715,715,715,715,2021-12-06,68.54688262939453,73.90589904785156,77.11756896972656,-0.07251134872180165,-0.11113792168029257
716,716,716,716,2021-12-07,67.48255920410156,69.9193115234375,77.5377197265625,-0.0348509198137501,-0.12968089025471163
717,717,717,717,2021-12-08,68.35081481933594,69.93798828125,75.34367370605469,-0.02269401080756528,-0.09281282080829567
718,718,718,718,2021-12-09,68.02405548095703,69.49919128417969,76.2212905883789,-0.021225222566848,-0.10754521530853833
719,719,719,719,2021-12-10,67.79997253417969,68.98567962646484,77.3042984008789,-0.017187727927091223,-0.12294692615166614
720,720,720,720,2021-12-13,68.54688262939453,68.47217559814453,76.81881713867188,0.0010910567774047308,-0.10768109712422413
721,721,721,721,2021-12-14,69.47992706298828,68.54688262939453,73.90589904785156,0.013611770481793517,-0.05988658607613462
722,722,722,722,2021-12-15,70.95963287353516,67.48255920410156,69.9193115234375,0.05152551578426601,0.014878884351556154
723,723,723,723,2021-12-16,71.54398345947266,68.35081481933594,69.93798828125,0.04671734563189722,0.022963130877660776
724,724,724,724,2021-12-17,71.33663940429688,68.02405548095703,69.49919128417969,0.04869724246692675,0.026438410090326547
