,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,NRG,NRG_6m,NRG_12m,NRG_6m_ret,NRG_12m_ret
146,146,146,146,2019-09-04,31.91877555847168,30.58917999267578,30.42620849609375,0.04346620491671427,0.049055309095431765
147,147,147,147,2019-09-05,32.2533073425293,30.340421676635746,30.417619705200195,0.06304743178195871,0.06034948346123459
148,148,148,148,2019-09-06,32.373409271240234,30.32327079772949,30.280366897583008,0.06760941084443473,0.06912209421822735
149,149,149,149,2019-09-09,32.45918655395508,30.58917999267578,30.692119598388672,0.06113294183521911,0.057573962915848265
150,150,150,150,2019-09-10,32.587860107421875,31.22395706176757,30.752161026000977,0.04368130032193607,0.05969333601852611
151,151,151,151,2019-09-11,33.11969757080078,31.56707191467285,30.040189743041992,0.04918497541757261,0.10251292864992889
152,152,152,152,2019-09-12,32.84519958496094,31.91877555847168,30.58917999267578,0.02902442246859227,0.0737522088799154
153,153,153,153,2019-09-13,33.02534484863281,32.2533073425293,30.340421676635746,0.02393669269028753,0.08849327147172259
154,154,154,154,2019-09-16,33.4799690246582,32.373409271240234,30.32327079772949,0.03418113131510703,0.10410150830975251
155,155,155,155,2019-09-17,33.4799690246582,32.45918655395508,30.58917999267578,0.03144818398348748,0.09450364582099247
156,156,156,156,2019-09-18,33.41134262084961,32.587860107421875,31.22395706176757,0.025269609931834358,0.07005471967422094
157,157,157,157,2019-09-19,33.28268051147461,33.11969757080078,31.56707191467285,0.004921027443726356,0.05434804347514777
158,158,158,158,2019-09-20,33.5142822265625,32.84519958496094,31.91877555847168,0.020370789340793616,0.04998646220523173
159,159,159,159,2019-09-23,33.694419860839844,33.02534484863281,32.2533073425293,0.020259440598535683,0.044681077292507476
160,160,160,160,2019-09-24,33.7373161315918,33.4799690246582,32.373409271240234,0.00768659931387794,0.04213046728949932
161,161,161,161,2019-09-25,34.106163024902344,33.4799690246582,32.45918655395508,0.01870354180384526,0.050739918211123
162,162,162,162,2019-09-26,33.883140563964844,33.41134262084961,32.587860107421875,0.01412089147297002,0.039747330824216
163,163,163,163,2019-09-27,33.8316650390625,33.28268051147461,33.11969757080078,0.01649460076986964,0.02149679859665765
164,164,164,164,2019-09-30,33.96891784667969,33.5142822265625,32.84519958496094,0.013565429121941808,0.034212556961696006
165,165,165,165,2019-10-01,33.5743293762207,33.694419860839844,33.02534484863281,-0.00356410601859658,0.016623127785768466
166,166,166,166,2019-10-02,32.776580810546875,33.7373161315918,33.4799690246582,-0.028476933888208267,-0.021009225354816752
167,167,167,167,2019-10-03,33.1625862121582,34.106163024902344,33.4799690246582,-0.02766587411357868,-0.009479782142756576
168,168,168,168,2019-10-04,33.59149169921875,33.883140563964844,33.41134262084961,-0.00860749210054823,0.005391853910615474
169,169,169,169,2019-10-07,33.3856086730957,33.8316650390625,33.28268051147461,-0.013184582120086996,0.0030925442313940454
170,170,170,170,2019-10-08,33.45423889160156,33.96891784667969,33.5142822265625,-0.015151467509243344,-0.0017915745458916277
171,171,171,171,2019-10-09,33.24837112426758,33.5743293762207,33.694419860839844,-0.009708555852317002,-0.013238059548568493
172,172,172,172,2019-10-10,33.28268051147461,32.776580810546875,33.7373161315918,0.015440893723877469,-0.01347574947408059
173,173,173,173,2019-10-11,33.60863494873047,33.1625862121582,34.106163024902344,0.013450360406714434,-0.014587629684658765
174,174,174,174,2019-10-14,33.55717849731445,33.59149169921875,33.883140563964844,-0.0010214849108679536,-0.009620184588115088
175,175,175,175,2019-10-15,33.78020477294922,33.3856086730957,33.8316650390625,0.0118193471839112,-0.0015210680897279616
176,176,176,176,2019-10-16,33.900299072265625,33.45423889160156,33.96891784667969,0.01333344279956239,-0.0020200459350450117
177,177,177,177,2019-10-17,34.09758758544922,33.24837112426758,33.5743293762207,0.02554159594789307,0.01558506808475868
178,178,178,178,2019-10-18,34.44071578979492,33.28268051147461,32.776580810546875,0.034793930672773365,0.050772073782405114
179,179,179,179,2019-10-21,34.61227035522461,33.60863494873047,33.1625862121582,0.029862426963343625,0.043714447775334175
180,180,180,180,2019-10-22,34.95539474487305,33.55717849731445,33.59149169921875,0.041666680876358386,0.040602634079689226
181,181,181,181,2019-10-23,34.8438720703125,33.78020477294922,33.3856086730957,0.03148788778850298,0.043679401250274585
182,182,182,182,2019-10-24,35.032596588134766,33.900299072265625,33.45423889160156,0.033400811994472646,0.04717960261022225
183,183,183,183,2019-10-25,35.00685501098633,34.09758758544922,33.24837112426758,0.02666662042464063,0.05288932441671568
184,184,184,184,2019-10-28,34.63801193237305,34.44071578979492,33.28268051147461,0.005728572651692243,0.040721822884162595
185,185,185,185,2019-10-29,34.7495231628418,34.61227035522461,33.60863494873047,0.003965437869534849,0.03394628243163522
186,186,186,186,2019-10-30,34.95539474487305,34.95539474487305,33.55717849731445,0.0,0.041666680876358386
187,187,187,187,2019-10-31,34.44033432006836,34.8438720703125,33.78020477294922,-0.011581311899832136,0.019541904839125213
188,188,188,188,2019-11-01,34.92963409423828,35.032596588134766,33.900299072265625,-0.0029390483128320932,0.030363597081501048
189,189,189,189,2019-11-04,35.03264617919922,35.00685501098633,34.09758758544922,0.0007367462231266941,0.02742301317964868
190,190,190,190,2019-11-05,34.002525329589844,34.63801193237305,34.44071578979492,-0.018346509147924572,-0.012723035806791128
191,191,191,191,2019-11-06,33.97677993774414,34.7495231628418,34.61227035522461,-0.02223752025247827,-0.018360263887877037
192,192,192,192,2019-11-07,34.37164688110352,34.95539474487305,34.95539474487305,-0.016699793208747593,-0.016699793208747593
193,193,193,193,2019-11-08,32.9981575012207,34.44033432006836,34.8438720703125,-0.04187464632151672,-0.05297099488160428
194,194,194,194,2019-11-11,33.08399963378906,34.92963409423828,35.032596588134766,-0.05283864284034001,-0.055622395829079796
195,195,195,195,2019-11-12,33.25569534301758,35.03264617919922,35.00685501098633,-0.05072271238353421,-0.05002333592718278
196,196,196,196,2019-11-13,33.298614501953125,34.002525329589844,34.63801193237305,-0.020701722028397596,-0.03866842684375049
197,197,197,197,2019-11-14,33.830841064453125,33.97677993774414,34.7495231628418,-0.004295253215826245,-0.02643725768792804
198,198,198,198,2019-11-15,34.16563415527344,34.37164688110352,34.95539474487305,-0.0059936821340773605,-0.02259338209062689
199,199,199,199,2019-11-18,34.16563415527344,32.9981575012207,34.44033432006836,0.03538005581098114,-0.007976117834455954
200,200,200,200,2019-11-19,33.81367111206055,33.08399963378906,34.92963409423828,0.02205511686459638,-0.03194888841855392
201,201,201,201,2019-11-20,34.02827835083008,33.25569534301758,35.03264617919922,0.02323159987616119,-0.028669482266100887
202,202,202,202,2019-11-21,33.65056610107422,33.298614501953125,34.002525329589844,0.010569556853497586,-0.010350973202844505
203,203,203,203,2019-11-22,33.796504974365234,33.830841064453125,33.97677993774414,-0.0010149345687999745,-0.005305828383655675
204,204,204,204,2019-11-25,33.64198303222656,34.16563415527344,34.37164688110352,-0.015326837507743107,-0.021228655449678446
205,205,205,205,2019-11-26,33.41020965576172,34.16563415527344,32.9981575012207,-0.022110653532099622,0.012487126122898706
206,206,206,206,2019-11-27,33.538970947265625,33.81367111206055,33.08399963378906,-0.00812393791506838,0.01375200454941039
207,207,207,207,2019-11-29,34.10553741455078,34.02827835083008,33.25569534301758,0.002270437044277207,0.025554782805395027
208,208,208,208,2019-12-02,34.21713638305664,33.65056610107422,33.298614501953125,0.016836872232123712,0.027584387363913887
209,209,209,209,2019-12-03,34.68928146362305,33.796504974365234,33.830841064453125,0.026416237120820307,0.02537449179978868
210,210,210,210,2019-12-04,33.92526626586914,33.64198303222656,34.16563415527344,0.00842052721360731,-0.007035370346468395
211,211,211,211,2019-12-05,33.118350982666016,33.41020965576172,34.16563415527344,-0.008735613338043513,-0.0306531167502353
212,212,212,212,2019-12-06,33.02391815185547,33.538970947265625,33.81367111206055,-0.015356845510256956,-0.023356025365828814
213,213,213,213,2019-12-09,33.10118103027344,34.10553741455078,34.02827835083008,-0.029448484334653635,-0.02724490822010761
214,214,214,214,2019-12-10,32.946659088134766,34.21713638305664,33.65056610107422,-0.03712985448867012,-0.020918132872569495
215,215,215,215,2019-12-11,33.41020965576172,34.68928146362305,33.796504974365234,-0.03687224854174709,-0.011430037481583444
216,216,216,216,2019-12-12,33.76217269897461,33.92526626586914,33.64198303222656,-0.004807436605401505,0.0035726094574424216
217,217,217,217,2019-12-13,33.796504974365234,33.118350982666016,33.41020965576172,0.020476683517671512,0.011562193789972142
218,218,218,218,2019-12-16,34.44033432006836,33.02391815185547,33.538970947265625,0.04289061527162574,0.02687510520880254
219,219,219,219,2019-12-17,33.9853630065918,33.10118103027344,34.10553741455078,0.026711493330395353,-0.0035236039971536792
220,220,220,220,2019-12-18,34.13128662109375,32.946659088134766,34.21713638305664,0.035955922868841306,-0.0025089698039547637
221,221,221,221,2019-12-19,34.60344314575195,33.41020965576172,34.68928146362305,0.035714636402601974,-0.0024744910891598693
222,222,222,222,2019-12-20,34.86954879760742,33.76217269897461,33.92526626586914,0.032799313850629286,0.02783419662319009
223,223,223,223,2019-12-23,34.40599060058594,33.796504974365234,33.118350982666016,0.01803398388925137,0.03887994358758573
224,224,224,224,2019-12-24,34.242897033691406,34.44033432006836,33.02391815185547,-0.005732734315006538,0.03691200045465992
225,225,225,225,2019-12-26,33.676326751708984,33.9853630065918,33.10118103027344,-0.009093216242029634,0.017375383703365
226,226,226,226,2019-12-27,33.676326751708984,34.13128662109375,32.946659088134766,-0.013329701702589514,0.022146939439968705
227,227,227,227,2019-12-30,33.676326751708984,34.60344314575195,33.41020965576172,-0.026792605294735927,0.007965142951486204
228,228,228,228,2019-12-31,34.122711181640625,34.86954879760742,33.76217269897461,-0.021418046453702377,0.010678770169224583
229,229,229,229,2020-01-02,33.30720520019531,34.40599060058594,33.796504974365234,-0.031935874573305045,-0.01447782173159795
230,230,230,230,2020-01-03,32.79214096069336,34.242897033691406,34.44033432006836,-0.04236662778767386,-0.04785648548175092
231,231,231,231,2020-01-06,32.088218688964844,33.676326751708984,33.9853630065918,-0.04715799542073118,-0.05582239381285947
232,232,232,232,2020-01-07,31.65042495727539,33.676326751708984,34.13128662109375,-0.06015803948483733,-0.07268585246608139
233,233,233,233,2020-01-08,31.641834259033203,33.676326751708984,34.60344314575195,-0.06041313554402239,-0.08558711554350995
234,234,234,234,2020-01-09,31.8821964263916,34.122711181640625,34.86954879760742,-0.0656605139996762,-0.08567224051435951
235,235,235,235,2020-01-10,32.02813720703125,33.30720520019531,34.40599060058594,-0.03840214108257156,-0.06911160969491725
236,236,236,236,2020-01-13,31.693336486816406,32.79214096069336,34.242897033691406,-0.033508165117795974,-0.07445516494607629
237,237,237,237,2020-01-14,32.19123840332031,32.088218688964844,33.676326751708984,0.003210515216006682,-0.04409888166657927
238,238,238,238,2020-01-15,32.732051849365234,31.65042495727539,33.676326751708984,0.03417416649381244,-0.028039723848321096
239,239,239,239,2020-01-16,33.152687072753906,31.641834259033203,33.676326751708984,0.04774858503310009,-0.015549192250562283
240,240,240,240,2020-01-17,33.08399963378906,31.8821964263916,34.122711181640625,0.03769511959980987,-0.03044047532806915
241,241,241,241,2020-01-21,33.06683349609375,32.02813720703125,33.30720520019531,0.03243074307907201,-0.0072168079746346425
242,242,242,242,2020-01-22,33.20419692993164,31.693336486816406,32.79214096069336,0.047671233470282015,0.012565692789994864
