,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,DD,DD_6m,DD_12m,DD_6m_ret,DD_12m_ret
243,243,243,243,2020-01-23,55.99849319458008,55.656246185302734,57.0899658203125,0.00614930098120281,-0.01911846696786912
244,244,244,244,2020-01-24,54.93476486206055,56.55347442626953,56.21123504638672,-0.028622636904817367,-0.022708452914667387
245,245,245,245,2020-01-27,53.08479309082031,57.071475982666016,56.8864860534668,-0.06985421041251072,-0.06682945680760322
246,246,246,246,2020-01-28,53.59353256225586,56.94197082519531,56.37773895263672,-0.05880439708029661,-0.04938485370475554
247,247,247,247,2020-01-29,53.3622932434082,57.14546585083008,55.23075485229492,-0.06620249832764158,-0.033830093647707615
248,248,248,248,2020-01-30,48.76512908935547,56.22049331665039,55.86899948120117,-0.13260937048887333,-0.12715227510447935
249,249,249,249,2020-01-31,47.34064865112305,55.99849319458008,55.656246185302734,-0.15460852693613192,-0.1494099603213198
250,250,250,250,2020-02-03,47.92339324951172,54.93476486206055,56.55347442626953,-0.12763086599449658,-0.15260037096410606
251,251,251,251,2020-02-04,48.746620178222656,53.08479309082031,57.071475982666016,-0.08172157523861268,-0.14586718953916344
252,252,252,252,2020-02-05,50.02310562133789,53.59353256225586,56.94197082519531,-0.06662048143160659,-0.12150730126811848
253,253,253,253,2020-02-06,49.77335739135742,53.3622932434082,57.14546585083008,-0.06725602731651936,-0.1290060086082152
254,254,254,254,2020-02-07,48.60786437988281,48.76512908935547,56.22049331665039,-0.003224941928985592,-0.135406654898793
255,255,255,255,2020-02-10,47.8956298828125,47.34064865112305,55.99849319458008,0.01172314379930417,-0.14469788113069848
256,256,256,256,2020-02-11,48.73737716674805,47.92339324951172,54.93476486206055,0.016985106062885613,-0.11281358372742545
257,257,257,257,2020-02-12,49.532859802246094,48.746620178222656,53.08479309082031,0.01612911051369026,-0.06691056104329884
258,258,258,258,2020-02-13,49.27386093139648,50.02310562133789,53.59353256225586,-0.014977972291704611,-0.0806006139983686
259,259,259,259,2020-02-14,49.11661529541016,49.77335739135742,53.3622932434082,-0.013194651322864015,-0.07956325880958093
260,260,260,260,2020-02-18,49.43112182617188,48.60786437988281,48.76512908935547,0.016936712953589117,0.013657151108860344
261,261,261,261,2020-02-19,49.486602783203125,47.8956298828125,47.34064865112305,0.033217496132388336,0.04533005341550522
262,262,262,262,2020-02-20,48.60786437988281,48.73737716674805,47.92339324951172,-0.0026573606212357825,0.014282609889650688
263,263,263,263,2020-02-21,48.49687194824219,49.532859802246094,48.746620178222656,-0.020915163350954558,-0.00512339581836363
264,264,264,264,2020-02-24,46.66541290283203,49.27386093139648,50.02310562133789,-0.052937764146312016,-0.06712283607344838
265,265,265,265,2020-02-25,43.908966064453125,49.11661529541016,49.77335739135742,-0.1060262235016769,-0.1178218957743562
266,266,266,266,2020-02-26,43.71471405029297,49.43112182617188,48.60786437988281,-0.11564390134581759,-0.10066581595415569
267,267,267,267,2020-02-27,41.955326080322266,49.486602783203125,47.8956298828125,-0.15218819396180383,-0.12402600857373691
268,268,268,268,2020-02-28,39.93528747558594,48.60786437988281,48.73737716674805,-0.17841921291827356,-0.18060244934902847
269,269,269,269,2020-03-02,41.8436279296875,48.49687194824219,49.532859802246094,-0.1371891371809567,-0.15523496731779496
270,270,270,270,2020-03-03,40.6241455078125,46.66541290283203,49.27386093139648,-0.12945920799198374,-0.17554369111904777
271,271,271,271,2020-03-04,41.108211517333984,43.908966064453125,49.11661529541016,-0.06378548160318709,-0.1630487713762423
272,272,272,272,2020-03-05,39.48846054077149,43.71471405029297,49.43112182617188,-0.09667805454838962,-0.20114172849170764
273,273,273,273,2020-03-06,37.70114517211914,41.955326080322266,49.486602783203125,-0.10139787496964314,-0.23815450946825223
274,274,274,274,2020-03-09,32.72087860107422,39.93528747558594,48.60786437988281,-0.1806524838195338,-0.32683982276299495
275,275,275,275,2020-03-10,35.48562240600586,41.8436279296875,48.49687194824219,-0.15194680380882364,-0.26829049007784367
276,276,276,276,2020-03-11,34.126522064208984,40.6241455078125,46.66541290283203,-0.1599448643751521,-0.26869773690274334
277,277,277,277,2020-03-12,30.98011016845703,41.108211517333984,43.908966064453125,-0.2463765991037159,-0.29444683067731714
278,278,278,278,2020-03-13,34.53610610961914,39.48846054077149,43.71471405029297,-0.12541269938946054,-0.20996609814521516
279,279,279,279,2020-03-16,31.88306999206543,37.70114517211914,41.955326080322266,-0.1543209139534656,-0.24007097618485418
280,280,280,280,2020-03-17,33.52143859863281,32.72087860107422,39.93528747558594,0.024466335617659984,-0.16060605250116633
281,281,281,281,2020-03-18,29.84441375732422,35.48562240600586,41.8436279296875,-0.15897166982554822,-0.2867632365082282
282,282,282,282,2020-03-19,29.472057342529297,34.126522064208984,40.6241455078125,-0.1363884873155935,-0.2745187135847208
283,283,283,283,2020-03-20,29.29518699645996,30.98011016845703,41.108211517333984,-0.05438725565645686,-0.28736410767695064
284,284,284,284,2020-03-23,26.493202209472656,34.53610610961914,39.48846054077149,-0.23288392370054545,-0.32909002157431144
285,285,285,285,2020-03-24,30.216768264770508,31.88306999206543,37.70114517211914,-0.052262900897234954,-0.19851855621837977
286,286,286,286,2020-03-25,30.93355369567871,33.52143859863281,32.72087860107422,-0.07720089027025379,-0.054623377543927876
287,287,287,287,2020-03-26,33.46558380126953,29.84441375732422,35.48562240600586,0.12133493635996206,-0.056925550906905875
288,288,288,288,2020-03-27,31.492090225219727,29.472057342529297,34.126522064208984,0.06854061320569715,-0.07719602466470443
289,289,289,289,2020-03-30,31.296602249145508,29.29518699645996,30.98011016845703,0.06831891030179804,0.01021597660458684
290,290,290,290,2020-03-31,31.74343490600586,26.493202209472656,34.53610610961914,0.1981728239199405,-0.08086236458589802
291,291,291,291,2020-04-01,30.272624969482425,30.216768264770508,31.88306999206543,0.0018485333779734159,-0.05051097723599973
292,292,292,292,2020-04-02,30.2633113861084,30.93355369567871,33.52143859863281,-0.02166716168999172,-0.09719532778814866
293,293,293,293,2020-04-03,29.667543411254883,33.46558380126953,29.84441375732422,-0.11349093482333239,-0.005926413817591847
294,294,294,294,2020-04-06,32.94428253173828,31.492090225219727,29.472057342529297,0.046112922201511974,0.11781414337160756
295,295,295,295,2020-04-07,34.68505096435547,31.296602249145508,29.29518699645996,0.10826890050987803,0.18398462411408478
296,296,296,296,2020-04-08,36.17448425292969,31.74343490600586,26.493202209472656,0.13958947291130963,0.3654251368675805
297,297,297,297,2020-04-09,37.9617919921875,30.272624969482425,30.216768264770508,0.25399736661278816,0.2563154226008628
298,298,298,298,2020-04-13,35.67180252075195,30.2633113861084,30.93355369567871,0.17871445281186848,0.15317505617646376
299,299,299,299,2020-04-14,35.774200439453125,29.667543411254883,33.46558380126953,0.20583628861840908,0.06898480097920823
300,300,300,300,2020-04-15,33.111846923828125,32.94428253173828,31.492090225219727,0.005086296595726791,0.0514337627964514
301,301,301,301,2020-04-16,33.71692657470703,34.68505096435547,31.296602249145508,-0.027911862970688484,0.0773350508241708
302,302,302,302,2020-04-17,35.709041595458984,36.17448425292969,31.74343490600586,-0.012866601061022997,0.12492682979001857
303,303,303,303,2020-04-20,36.975059509277344,37.9617919921875,30.272624969482425,-0.025992779348067208,0.22140248975936472
304,304,304,304,2020-04-21,36.36997222900391,35.67180252075195,30.2633113861084,0.01957203334050206,0.201784291381234
305,305,305,305,2020-04-22,37.11468505859375,35.774200439453125,29.667543411254883,0.03747070801510599,0.2510198281032485
306,306,306,306,2020-04-23,38.35277557373047,33.111846923828125,32.94428253173828,0.15827956265800558,0.1641709160544529
307,307,307,307,2020-04-24,39.00439453125,33.71692657470703,34.68505096435547,0.15681939291908642,0.12453040854209374
308,308,308,308,2020-04-27,40.79170989990234,35.709041595458984,36.17448425292969,0.14233561242062853,0.12763763581781307
309,309,309,309,2020-04-28,43.20272064208984,36.975059509277344,37.9617919921875,0.16842869803224847,0.1380579887003468
310,310,310,310,2020-04-29,44.841094970703125,36.36997222900391,35.67180252075195,0.23291529309840264,0.2570459523209394
311,311,311,311,2020-04-30,43.77056884765625,37.11468505859375,35.774200439453125,0.17933289151058984,0.22352332994099378
312,312,312,312,2020-05-01,41.955326080322266,38.35277557373047,33.111846923828125,0.09393193719881232,0.2670790057962653
313,313,313,313,2020-05-04,41.629512786865234,39.00439453125,33.71692657470703,0.06730314076563881,0.23467697136114052
314,314,314,314,2020-05-05,41.60158920288086,40.79170989990234,35.709041595458984,0.019854017028603677,0.16501556312200805
315,315,315,315,2020-05-06,40.99650192260742,43.20272064208984,36.975059509277344,-0.051066661698453975,0.1087609449910707
316,316,316,316,2020-05-07,41.666748046875,44.841094970703125,36.36997222900391,-0.0707910216265254,0.14563595992099976
317,317,317,317,2020-05-08,43.68678665161133,43.77056884765625,37.11468505859375,-0.0019141217089622131,0.17707550482085632
318,318,318,318,2020-05-11,43.00723648071289,41.955326080322266,38.35277557373047,0.0250721540902048,0.12135916729245722
319,319,319,319,2020-05-12,42.523170471191406,41.629512786865234,39.00439453125,0.021466926334245517,0.09021485866476375
320,320,320,320,2020-05-13,40.86618041992188,41.60158920288086,40.79170989990234,-0.017677420431526425,0.0018256287908078317
321,321,321,321,2020-05-14,42.12288284301758,40.99650192260742,43.20272064208984,0.02747504951853008,-0.02499467123883481
322,322,322,322,2020-05-15,42.30906677246094,41.666748046875,44.841094970703125,0.015415619305431116,-0.05646668976073144
323,323,323,323,2020-05-18,44.77593231201172,43.68678665161133,43.77056884765625,0.024930779850804496,0.0229689375949087
324,324,324,324,2020-05-19,44.47803497314453,43.00723648071289,41.955326080322266,0.03419886076826262,0.0601284539653586
325,325,325,325,2020-05-20,45.49272155761719,42.523170471191406,41.629512786865234,0.06983371779481007,0.09279975940460328
326,326,326,326,2020-05-21,45.49272155761719,40.86618041992188,41.60158920288086,0.11321197846618203,0.09353326229342396
327,327,327,327,2020-05-22,45.325157165527344,42.12288284301758,40.99650192260742,0.07602220233700319,0.10558596562925038
328,328,328,328,2020-05-26,46.88906097412109,42.30906677246094,41.666748046875,0.10825089161837242,0.12533526545846563
329,329,329,329,2020-05-27,46.04193878173828,44.77593231201172,43.68678665161133,0.02827426263075128,0.05390994189864706
330,330,330,330,2020-05-28,47.29694747924805,44.47803497314453,43.00723648071289,0.06337763140403019,0.09974393496450129
331,331,331,331,2020-05-29,47.51236343383789,45.49272155761719,42.523170471191406,0.04439483519715992,0.1173288093846756
332,332,332,332,2020-06-01,47.6528549194336,45.49272155761719,40.86618041992188,0.047483054164622285,0.16607068313639806
333,333,333,333,2020-06-02,49.310577392578125,45.325157165527344,42.12288284301758,0.08792954015572496,0.17063633978584636
334,334,334,334,2020-06-03,51.1181755065918,46.88906097412109,42.30906677246094,0.09019405474562259,0.20820853320888477
335,335,335,335,2020-06-04,51.49280548095703,46.04193878173828,44.77593231201172,0.11838916525775711,0.1500107942396416
336,336,336,336,2020-06-05,52.579227447509766,47.29694747924805,44.47803497314453,0.11168331678443666,0.18213917227361032
337,337,337,337,2020-06-08,53.422142028808594,47.51236343383789,45.49272155761719,0.12438401645079633,0.17430085955945018
338,338,338,338,2020-06-09,52.382545471191406,47.6528549194336,45.49272155761719,0.09925303656526485,0.15144892804111887
339,339,339,339,2020-06-10,50.2752571105957,49.310577392578125,45.325157165527344,0.019563342573286846,0.10921307844538974
340,340,340,340,2020-06-11,46.80993270874024,51.1181755065918,46.88906097412109,-0.0842800580254669,-0.001687563447357543
341,341,341,341,2020-06-12,47.77460479736328,51.49280548095703,46.04193878173828,-0.07220815896249444,0.037632342630893545
342,342,342,342,2020-06-15,48.69244766235352,52.579227447509766,47.29694747924805,-0.07392234488489668,0.029505079238311582
343,343,343,343,2020-06-16,49.76013946533203,53.422142028808594,47.51236343383789,-0.06854840379672122,0.04730928686854785
344,344,344,344,2020-06-17,49.4229736328125,52.382545471191406,47.6528549194336,-0.05649919857381824,0.037146120969491214
345,345,345,345,2020-06-18,49.245025634765625,50.2752571105957,49.310577392578125,-0.020491819138065637,-0.0013293650425266756
346,346,346,346,2020-06-19,49.26374816894531,46.80993270874024,51.1181755065918,0.052420828619283544,-0.03627725988395947
347,347,347,347,2020-06-22,49.61965560913086,47.77460479736328,51.49280548095703,0.038619907366965966,-0.03637692400579917
348,348,348,348,2020-06-23,49.5540885925293,48.69244766235352,52.579227447509766,0.017695576450595052,-0.05753486693961962
349,349,349,349,2020-06-24,48.2709846496582,49.76013946533203,53.422142028808594,-0.029926660810734362,-0.0964236397779138
350,350,350,350,2020-06-25,49.72267532348633,49.4229736328125,52.382545471191406,0.0060640157530880145,-0.05077779485091871
351,351,351,351,2020-06-26,48.15859603881836,49.245025634765625,50.2752571105957,-0.022061712466249106,-0.04210144698258045
352,352,352,352,2020-06-29,49.141998291015625,49.26374816894531,46.80993270874024,-0.0024713888499137138,0.049819887518016914
353,353,353,353,2020-06-30,49.76013946533203,49.61965560913086,47.77460479736328,0.0028312138501687123,0.04156046243376421
354,354,354,354,2020-07-01,49.00151443481445,49.5540885925293,48.69244766235352,-0.011150929689344502,0.006347324632437479
355,355,355,355,2020-07-02,50.31271743774414,48.2709846496582,49.76013946533203,0.0422973097173065,0.011104831665455617
356,356,356,356,2020-07-06,51.14626693725586,49.72267532348633,49.4229736328125,0.028630631889935865,0.03486826424582534
357,357,357,357,2020-07-07,50.209693908691406,48.15859603881836,49.245025634765625,0.042590483082599606,0.019589151624783696
358,358,358,358,2020-07-08,48.93595886230469,49.141998291015625,49.26374816894531,-0.004192736068459935,-0.006653763037203442
359,359,359,359,2020-07-09,47.680946350097656,49.76013946533203,49.61965560913086,-0.041784310445571626,-0.03907139691385619
360,360,360,360,2020-07-10,48.92658996582031,49.00151443481445,49.5540885925293,-0.0015290235385236883,-0.012662903193896846
361,361,361,361,2020-07-13,49.18882751464844,50.31271743774414,48.2709846496582,-0.022338088267372602,0.019014380411996212
362,362,362,362,2020-07-14,50.247161865234375,51.14626693725586,49.72267532348633,-0.01757909473871222,0.010548236560801172
363,363,363,363,2020-07-15,51.38040542602539,50.209693908691406,48.15859603881836,0.023316444021008742,0.06689998571823152
364,364,364,364,2020-07-16,51.30548477172852,48.93595886230469,49.141998291015625,0.04842095597005014,0.04402520361302509
365,365,365,365,2020-07-17,51.06197738647461,47.680946350097656,49.76013946533203,0.07090947842250683,0.026162264316995643
366,366,366,366,2020-07-20,49.77886962890625,48.92658996582031,49.00151443481445,0.01741955986880206,0.01586390141320826
367,367,367,367,2020-07-21,50.50939178466797,49.18882751464844,50.31271743774414,0.026846833656001712,0.003909038448721924
368,368,368,368,2020-07-22,50.97768020629883,50.247161865234375,51.14626693725586,0.01453849956787101,-0.0032961688321035965
369,369,369,369,2020-07-23,51.83932876586914,51.38040542602539,50.209693908691406,0.008931874632723158,0.032456578208608367
370,370,370,370,2020-07-24,51.090065002441406,51.30548477172852,48.93595886230469,-0.004198766861780445,0.04401888080292671
371,371,371,371,2020-07-27,51.83932876586914,51.06197738647461,47.680946350097656,0.015223683436913715,0.08721266531160121
372,372,372,372,2020-07-28,50.59368515014648,49.77886962890625,48.92658996582031,0.016368702771166754,0.034073398237865815
373,373,373,373,2020-07-29,51.99855041503906,50.50939178466797,49.18882751464844,0.029482806617820323,0.057121160278802874
374,374,374,374,2020-07-30,50.623722076416016,50.97768020629883,50.247161865234375,-0.006943394215868537,0.007494158818195373
375,375,375,375,2020-07-31,50.36005783081055,51.83932876586914,51.38040542602539,-0.028535688448816154,-0.019858691007876184
376,376,376,376,2020-08-03,49.39956665039063,51.090065002441406,51.30548477172852,-0.03308859270329745,-0.037148428278532375
377,377,377,377,2020-08-04,50.0587272644043,51.83932876586914,51.06197738647461,-0.03434846754106091,-0.01964769430053559
378,378,378,378,2020-08-05,51.53713607788086,50.59368515014648,49.77886962890625,0.018647602461344892,0.035321542294596275
379,379,379,379,2020-08-06,51.51829528808594,51.99855041503906,50.50939178466797,-0.009235932985051543,0.01997457240663536
380,380,380,380,2020-08-07,52.61062240600586,50.623722076416016,50.97768020629883,0.03924840466275148,0.03203249330096547
381,381,381,381,2020-08-10,54.30561828613281,50.36005783081055,51.83932876586914,0.07834701994540505,0.047575645344533735
382,382,382,382,2020-08-11,53.95721054077149,49.39956665039063,51.090065002441406,0.09226080711671214,0.056119434144252356
383,383,383,383,2020-08-12,54.94594955444336,50.0587272644043,51.83932876586914,0.09762977520833349,0.05992787450248804
384,384,384,384,2020-08-13,54.63520431518555,51.53713607788086,50.59368515014648,0.06011331775640416,0.07988188946990293
385,385,385,385,2020-08-14,54.76703643798828,51.51829528808594,51.99855041503906,0.06305995048430191,0.05324160002253664
386,386,386,386,2020-08-17,54.107872009277344,52.61062240600586,50.623722076416016,0.02845907413367854,0.06882445205435572
387,387,387,387,2020-08-18,53.67470169067383,54.30561828613281,50.36005783081055,-0.011617888081758454,0.06581890495438159
388,388,388,388,2020-08-19,52.9872932434082,53.95721054077149,49.39956665039063,-0.01797567531090949,0.07262668149315021
389,389,389,389,2020-08-20,52.83663177490234,54.94594955444336,50.0587272644043,-0.03838895854281299,0.05549291127250355
390,390,390,390,2020-08-21,51.9232177734375,54.63520431518555,51.53713607788086,-0.04963807815383725,0.007491330037687982
391,391,391,391,2020-08-24,53.57112503051758,54.76703643798828,51.51829528808594,-0.02183633596506196,0.03984661625452457
392,392,392,392,2020-08-25,52.9213752746582,54.107872009277344,52.61062240600586,-0.021928357012741206,0.005906656383081854
393,393,393,393,2020-08-26,53.5899543762207,53.67470169067383,54.30561828613281,-0.001578906110024092,-0.013178450637304606
394,394,394,394,2020-08-27,53.27920913696289,52.9872932434082,53.95721054077149,0.0055091678718841575,-0.012565538451923541
395,395,395,395,2020-08-28,53.84420776367188,52.83663177490234,54.94594955444336,0.019069648365589886,-0.020051374117755705
396,396,396,396,2020-08-31,52.50704193115234,51.9232177734375,54.63520431518555,0.01124399031397294,-0.03895221790983039
397,397,397,397,2020-09-01,53.91954040527344,53.57112503051758,54.76703643798828,0.006503790513217256,-0.015474564406537605
398,398,398,398,2020-09-02,56.65035629272461,52.9213752746582,54.107872009277344,0.07046266274663604,0.04698917530911828
399,399,399,399,2020-09-03,54.7199592590332,53.5899543762207,53.67470169067383,0.021086132577748717,0.01947393344416093
400,400,400,400,2020-09-04,55.36969757080078,53.27920913696289,52.9872932434082,0.03923647643612638,0.044961804643398384
401,401,401,401,2020-09-08,53.50520706176758,53.84420776367188,52.83663177490234,-0.0062959548665330045,0.012653631853626557
402,402,402,402,2020-09-09,54.55044937133789,52.50704193115234,51.9232177734375,0.038916826487100264,0.050598397221144786
403,403,403,403,2020-09-10,54.36212158203125,53.91954040527344,53.57112503051758,0.008208177841117603,0.014765352623508754
404,404,404,404,2020-09-11,55.15311050415039,56.65035629272461,52.9213752746582,-0.026429591737033853,0.04217077160050442
405,405,405,405,2020-09-14,55.96294021606445,54.7199592590332,53.5899543762207,0.02271531217973366,0.04428042284164935
406,406,406,406,2020-09-15,56.07594680786133,55.36969757080078,53.27920913696289,0.012755157930156136,0.05249210181984809
407,407,407,407,2020-09-16,56.659767150878906,53.50520706176758,53.84420776367188,0.05895800170382737,0.05229084991954602
408,408,408,408,2020-09-17,57.22477340698242,54.55044937133789,52.50704193115234,0.04902478469865157,0.0898495002254367
409,409,409,409,2020-09-18,55.83110427856445,54.36212158203125,53.91954040527344,0.02702217378173044,0.035452154430902105
410,410,410,410,2020-09-21,52.90254592895508,55.15311050415039,56.65035629272461,-0.040805759722762236,-0.0661568718898039
411,411,411,411,2020-09-22,52.50704193115234,55.96294021606445,54.7199592590332,-0.0617533366111469,-0.040440770750675537
412,412,412,412,2020-09-23,51.19813919067383,56.07594680786133,55.36969757080078,-0.08698573800101539,-0.07534009689673338
413,413,413,413,2020-09-24,51.13222503662109,56.659767150878906,53.50520706176758,-0.0975567389738572,-0.044350487652670356
414,414,414,414,2020-09-25,51.82904815673828,57.22477340698242,54.55044937133789,-0.09429002386553387,-0.049887787286120866
415,415,415,415,2020-09-28,53.25095748901367,55.83110427856445,54.36212158203125,-0.04621342928625172,-0.020440042821744053
416,416,416,416,2020-09-29,51.97029495239258,52.90254592895508,55.15311050415039,-0.017622043706827628,-0.05770872254826498
417,417,417,417,2020-09-30,52.24338150024414,52.50704193115234,55.96294021606445,-0.005021429911323372,-0.06646467647088694
418,418,418,418,2020-10-01,51.34880065917969,51.19813919067383,56.07594680786133,0.002942713756544091,-0.08429899837230992
419,419,419,419,2020-10-02,51.57481002807617,51.13222503662109,56.659767150878906,0.00865569591657911,-0.08974546452444887
420,420,420,420,2020-10-05,52.80838394165039,51.82904815673828,57.22477340698242,0.01889550010547092,-0.0771761809159589
421,421,421,421,2020-10-06,52.8648796081543,53.25095748901367,55.83110427856445,-0.0072501584772259875,-0.053128533077376305
422,422,422,422,2020-10-07,54.29620361328125,51.97029495239258,52.90254592895508,0.04475457880351308,0.026343867952929312
423,423,423,423,2020-10-08,55.812278747558594,52.24338150024414,52.50704193115234,0.06831290672288848,0.06294844833841728
424,424,424,424,2020-10-09,55.84994888305664,51.34880065917969,51.19813919067383,0.08765829320440566,0.09085896022623774
425,425,425,425,2020-10-12,55.021278381347656,51.57481002807617,51.13222503662109,0.06682464465492566,0.07605875437537124
426,426,426,426,2020-10-13,54.91769790649414,52.80838394165039,51.82904815673828,0.03994278573596177,0.059593024753519463
427,427,427,427,2020-10-14,55.34144973754883,52.8648796081543,53.25095748901367,0.04684717240919478,0.03925736450779227
428,428,428,428,2020-10-15,55.82170104980469,54.29620361328125,51.97029495239258,0.02809583976420571,0.07410783604249693
429,429,429,429,2020-10-16,55.718109130859375,55.812278747558594,52.24338150024414,-0.001687256259955805,0.06651038908342866
430,430,430,430,2020-10-19,55.03069686889648,55.84994888305664,51.34880065917969,-0.014668805084774306,0.07170364570255194
431,431,431,431,2020-10-20,56.01002883911133,55.021278381347656,51.57481002807617,0.017970328695577242,0.08599583417991696
432,432,432,432,2020-10-21,55.23786544799805,54.91769790649414,52.80838394165039,0.005829951977394332,0.04600560223604022
433,433,433,433,2020-10-22,56.01002883911133,55.34144973754883,52.8648796081543,0.012080982784751226,0.05949411507733582
434,434,434,434,2020-10-23,56.33019256591797,55.82170104980469,54.29620361328125,0.009109208543458758,0.03746097917128033
435,435,435,435,2020-10-26,55.08719253540039,55.718109130859375,55.812278747558594,-0.011323366950181546,-0.012991517788366935
436,436,436,436,2020-10-27,54.0042839050293,55.03069686889648,55.84994888305664,-0.018651643941788976,-0.033046851697070556
437,437,437,437,2020-10-28,52.64830017089844,56.01002883911133,55.021278381347656,-0.06002012028719794,-0.04312837288152982
438,438,438,438,2020-10-29,54.57869720458984,55.23786544799805,54.91769790649414,-0.011933267841943707,-0.006172886243001385
439,439,439,439,2020-10-30,53.56170654296875,56.01002883911133,55.34144973754883,-0.04371221273917525,-0.03215931644400949
440,440,440,440,2020-11-02,55.36969757080078,56.33019256591797,55.82170104980469,-0.01705115767167331,-0.008097271679353257
441,441,441,441,2020-11-03,56.1324462890625,55.08719253540039,55.718109130859375,0.0189745330185489,0.007436310468289742
442,442,442,442,2020-11-04,54.76703643798828,54.0042839050293,55.03069686889648,0.014123926433324163,-0.004791151955359285
443,443,443,443,2020-11-05,56.67861175537109,52.64830017089844,56.01002883911133,0.07655159941327838,0.011936842921117963
444,444,444,444,2020-11-06,56.14186096191406,54.57869720458984,55.23786544799805,0.02864054727185339,0.016365504108174722
445,445,445,445,2020-11-09,58.0628547668457,53.56170654296875,56.01002883911133,0.08403668431038502,0.03665104214873938
446,446,446,446,2020-11-10,58.15702438354492,55.36969757080078,56.33019256591797,0.05034029324758382,0.032430775298507575
447,447,447,447,2020-11-11,56.79161071777344,56.1324462890625,55.08719253540039,0.011743019809193234,0.030940371144849044
448,448,448,448,2020-11-12,56.48086166381836,54.76703643798828,54.0042839050293,0.031293006474261365,0.045858913028905546
449,449,449,449,2020-11-13,58.03459930419922,56.67861175537109,52.64830017089844,0.02392414893082906,0.1023071802093638
450,450,450,450,2020-11-16,59.72016906738281,56.14186096191406,54.57869720458984,0.06373689870907961,0.09420290564137179
451,451,451,451,2020-11-17,59.475345611572266,58.0628547668457,53.56170654296875,0.024326927265262643,0.11040796588248036
452,452,452,452,2020-11-18,58.52426528930664,58.15702438354492,55.36969757080078,0.006314644011697901,0.05697281829058465
453,453,453,453,2020-11-19,58.43010330200195,56.79161071777344,56.1324462890625,0.02885096167409351,0.04093277889773983
454,454,454,454,2020-11-20,58.90092086791992,56.48086166381836,54.76703643798828,0.042847420043024,0.07548125111009729
455,455,455,455,2020-11-23,59.880252838134766,58.03459930419922,56.67861175537109,0.03180264111519415,0.056487641168456726
456,456,456,456,2020-11-24,61.99898910522461,59.72016906738281,56.14186096191406,0.03815829850164332,0.10432728881723308
457,457,457,457,2020-11-25,61.10441207885742,59.475345611572266,58.0628547668457,0.027390617919640814,0.05238387475478512
458,458,458,458,2020-11-27,61.05712127685547,58.52426528930664,58.15702438354492,0.043278731907662626,0.04986666570463516
459,459,459,459,2020-11-30,60.0164794921875,58.43010330200195,56.79161071777344,0.027149980926547412,0.05678424565980511
460,460,460,460,2020-12-01,60.10161972045898,58.90092086791992,56.48086166381836,0.020385060791010545,0.06410592809634985
461,461,461,461,2020-12-02,60.508419036865234,59.880252838134766,58.03459930419922,0.010490373185772839,0.042626635874558616
462,462,462,462,2020-12-03,60.72600936889648,61.99898910522461,59.72016906738281,-0.020532266004654298,0.01684255616186836
463,463,463,463,2020-12-04,62.45724868774414,61.10441207885742,59.475345611572266,0.0221397532986789,0.05013679274175886
464,464,464,464,2020-12-07,61.89909362792969,61.05712127685547,58.52426528930664,0.013789912355291145,0.05766545418280855
465,465,465,465,2020-12-08,63.204620361328125,60.0164794921875,58.43010330200195,0.05312109100893925,0.08171330854317671
466,466,466,466,2020-12-09,63.92359924316406,60.10161972045898,58.90092086791992,0.06359195543284257,0.0852733421011711
467,467,467,467,2020-12-10,62.97755813598633,60.508419036865234,59.880252838134766,0.04080653797311662,0.05172498697064687
468,468,468,468,2020-12-11,62.81674957275391,60.72600936889648,61.99898910522461,0.034429072906086544,0.013189900018230949
469,469,469,469,2020-12-14,62.21128463745117,62.45724868774414,61.10441207885742,-0.003938118560467996,0.01811444576482124
470,470,470,470,2020-12-15,64.35877227783203,61.89909362792969,61.05712127685547,0.039736908987509034,0.05407478983500802
471,471,471,471,2020-12-16,64.68988800048828,63.204620361328125,60.0164794921875,0.023499352273127716,0.07786875451281894
472,472,472,472,2020-12-17,65.739990234375,63.92359924316406,60.10161972045898,0.028415030015775944,0.09381395277100468
473,473,473,473,2020-12-18,67.48069763183594,62.97755813598633,60.508419036865234,0.07150387581122253,0.11522823940785476
474,474,474,474,2020-12-21,66.64818572998047,62.81674957275391,60.72600936889648,0.06099386203975765,0.09752289706883488
475,475,475,475,2020-12-22,66.61980438232422,62.21128463745117,62.45724868774414,0.07086366678593103,0.06664647870403062
476,476,476,476,2020-12-23,65.44671630859375,64.35877227783203,61.89909362792969,0.016904362719430743,0.05731299882981378
477,477,477,477,2020-12-24,65.79674530029297,64.68988800048828,63.204620361328125,0.017110205845407123,0.041011636873161894
478,478,478,478,2020-12-28,64.94532775878906,65.739990234375,63.92359924316406,-0.012087961570313888,0.015983588654612024
479,479,479,479,2020-12-29,65.56969451904297,67.48069763183594,62.97755813598633,-0.028319255429442913,0.04115968385848623
480,480,480,480,2020-12-30,66.50630187988281,66.64818572998047,62.81674957275391,-0.002128847898013153,0.05873516748674956
481,481,481,481,2020-12-31,67.27256774902344,66.61980438232422,62.21128463745117,0.009798338088071734,0.08135635103933181
482,482,482,482,2021-01-04,66.52520751953125,65.44671630859375,64.35877227783203,0.016478920131794084,0.03366184849435716
483,483,483,483,2021-01-05,69.7984848022461,65.79674530029297,64.68988800048828,0.06081971811355391,0.07897056185534357
