,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PG,PG_6m,PG_12m,PG_6m_ret,PG_12m_ret
244,244,244,244,2020-01-24,113.32164764404295,113.3905258178711,109.81668853759766,-0.0006074420533049851,0.031916452345449375
245,245,245,245,2020-01-27,113.8197021484375,113.48956298828124,110.28479766845705,0.0029089825660035817,0.03205250909202584
246,246,246,246,2020-01-28,114.12759399414062,113.79562377929688,111.49109649658205,0.0029172493969329416,0.023647605776658587
247,247,247,247,2020-01-29,113.24920654296876,113.50753784179688,111.59910583496094,-0.0022758955373357592,0.014785967106654807
248,248,248,248,2020-01-30,114.0551528930664,113.70559692382812,112.41828918457033,0.0030742195520283566,0.014560475171514486
249,249,249,249,2020-01-31,112.85075378417967,113.1858139038086,112.24726104736328,-0.0029602660269216763,0.005376458464868339
250,250,250,250,2020-02-03,113.2944793701172,113.32164764404295,113.3905258178711,-0.0002397447839012079,-0.0008470412061424293
251,251,251,251,2020-02-04,113.79254913330078,113.8197021484375,113.48956298828124,-0.0002385616428806081,0.0026697269514628363
252,252,252,252,2020-02-05,114.8339385986328,114.12759399414062,113.79562377929688,0.006189078204245968,0.009124382685837817
253,253,253,253,2020-02-06,115.13275909423828,113.24920654296876,113.50753784179688,0.016631927134561186,0.01431817906848254
254,254,254,254,2020-02-07,114.1728515625,114.0551528930664,113.70559692382812,0.0010319452163984888,0.0041093371945877255
255,255,255,255,2020-02-10,114.25436401367188,112.85075378417967,113.1858139038086,0.012437756793158172,0.009440671697350522
256,256,256,256,2020-02-11,112.43421173095705,113.2944793701172,113.32164764404295,-0.007593199985939103,-0.00783112433975064
257,257,257,257,2020-02-12,111.7912368774414,113.79254913330078,113.8197021484375,-0.01758737519373932,-0.01782174116349977
258,258,258,258,2020-02-13,113.15865325927734,114.8339385986328,114.12759399414062,-0.014588764957465306,-0.008489977760444356
259,259,259,259,2020-02-14,114.22720336914062,115.13275909423828,113.24920654296876,-0.007865317675193051,0.008635794068904135
260,260,260,260,2020-02-18,113.0771484375,114.1728515625,114.0551528930664,-0.009596879731082142,-0.00857483796881453
261,261,261,261,2020-02-19,113.59333038330078,114.25436401367188,112.85075378417967,-0.005785631350518905,0.0065801651670067685
262,262,262,262,2020-02-20,114.62565612792967,112.43421173095705,113.2944793701172,0.019490903731477438,0.011749705415598388
263,263,263,263,2020-02-21,114.73431396484376,111.7912368774414,113.79254913330078,0.02632654552904623,0.00827615550153249
264,264,264,264,2020-02-24,111.6554183959961,113.15865325927734,114.8339385986328,-0.013284312069682613,-0.02767927532074166
265,265,265,265,2020-02-25,109.9620132446289,114.22720336914062,115.13275909423828,-0.037339530328237,-0.0449111607355559
266,266,266,266,2020-02-26,108.81195831298828,113.0771484375,114.1728515625,-0.03771929327408863,-0.046954185484077926
267,267,267,267,2020-02-27,102.78093719482422,113.59333038330078,114.25436401367188,-0.09518510595641516,-0.10042003137381017
268,268,268,268,2020-02-28,102.53645324707033,114.62565612792967,112.43421173095705,-0.1054668151026068,-0.08803155491115988
269,269,269,269,2020-03-02,108.26863098144533,114.73431396484376,111.7912368774414,-0.056353524590556314,-0.03151057269236557
270,270,270,270,2020-03-03,107.00989532470705,111.6554183959961,113.15865325927734,-0.04160589013972682,-0.054337496580856404
271,271,271,271,2020-03-04,112.7420883178711,109.9620132446289,114.22720336914062,0.025282140543002374,-0.013001413038802867
272,272,272,272,2020-03-05,110.14312744140624,108.81195831298828,113.0771484375,0.012233665757479972,-0.025947072743132127
273,273,273,273,2020-03-06,110.1703109741211,102.78093719482422,113.59333038330078,0.07189439969096711,-0.0301339823177057
274,274,274,274,2020-03-09,105.09917449951172,102.53645324707033,114.62565612792967,0.024993269918029082,-0.08310950576183207
275,275,275,275,2020-03-10,109.16512298583984,108.26863098144533,114.73431396484376,0.008280256213345494,-0.048539889999345776
276,276,276,276,2020-03-11,101.05132293701172,107.00989532470705,111.6554183959961,-0.055682442914413155,-0.09497161545153132
277,277,277,277,2020-03-12,92.22211456298828,112.7420883178711,109.9620132446289,-0.18200810416982605,-0.16132751809641077
278,278,278,278,2020-03-13,103.29711151123048,110.14312744140624,108.81195831298828,-0.06215563412086411,-0.05068235961616285
279,279,279,279,2020-03-16,98.25313568115234,110.1703109741211,102.78093719482422,-0.10817047884858999,-0.04405293079872674
280,280,280,280,2020-03-17,107.07328033447266,105.09917449951172,102.53645324707033,0.018783266798828357,0.044245991973902665
281,281,281,281,2020-03-18,106.35790252685548,109.16512298583984,108.26863098144533,-0.025715360201155946,-0.017648033758894566
282,282,282,282,2020-03-19,100.36309814453124,101.05132293701172,107.00989532470705,-0.006810646040819046,-0.062113855545854024
283,283,283,283,2020-03-20,92.7563934326172,92.22211456298828,112.7420883178711,0.005793392096469452,-0.1772691563855474
284,284,284,284,2020-03-23,88.47309875488281,103.29711151123048,110.14312744140624,-0.14350849253646358,-0.19674426530199451
285,285,285,285,2020-03-24,93.51708221435548,98.25313568115234,110.1703109741211,-0.04820256813142465,-0.15115895210350672
286,286,286,286,2020-03-25,91.38899993896484,107.07328033447266,105.09917449951172,-0.1464817398562337,-0.13044987865828173
287,287,287,287,2020-03-26,97.23892974853516,106.35790252685548,109.16512298583984,-0.08573855408645137,-0.10924911648614799
288,288,288,288,2020-03-27,99.7654266357422,100.36309814453124,101.05132293701172,-0.005955092258394967,-0.01272518027370162
289,289,289,289,2020-03-30,104.13929748535156,92.7563934326172,92.22211456298828,0.12271826912937778,0.1292226162763137
290,290,290,290,2020-03-31,99.61149597167967,88.47309875488281,103.29711151123048,0.1258958640937411,-0.035679754115390816
291,291,291,291,2020-04-01,99.00476837158205,93.51708221435548,98.25313568115234,0.05868110966772844,0.007649961349517342
292,292,292,292,2020-04-02,103.59595489501952,91.38899993896484,107.07328033447266,0.13357138128447876,-0.032476126897305835
293,293,293,293,2020-04-03,104.21172332763672,97.23892974853516,106.35790252685548,0.07170783961869565,-0.020178840953326005
294,294,294,294,2020-04-06,106.68389129638672,99.7654266357422,100.36309814453124,0.06934731694081586,0.06297925501216617
295,295,295,295,2020-04-07,102.11988067626952,104.13929748535156,92.7563934326172,-0.01939149636923665,0.10094708188987989
296,296,296,296,2020-04-08,104.2298355102539,99.61149597167967,88.47309875488281,0.046363519526774866,0.1780963589737663
297,297,297,297,2020-04-09,103.83139038085938,99.00476837158205,93.51708221435548,0.04875140953981316,0.11029330601720355
298,298,298,298,2020-04-13,104.99956512451172,103.59595489501952,91.38899993896484,0.013548890310578043,0.14893001558871255
299,299,299,299,2020-04-14,109.5363998413086,104.21172332763672,97.23892974853516,0.0510947937875601,0.12646653068452451
300,300,300,300,2020-04-15,109.7718505859375,106.68389129638672,99.7654266357422,0.02894494428378014,0.10029951544967752
301,301,301,301,2020-04-16,110.0254135131836,102.11988067626952,104.13929748535156,0.07741423887847487,0.056521564577099115
302,302,302,302,2020-04-17,112.91415405273438,104.2298355102539,99.61149597167967,0.08331893166641446,0.13354541010845522
303,303,303,303,2020-04-20,109.21041107177734,103.83139038085938,99.00476837158205,0.051805342018318434,0.10308233500321684
304,304,304,304,2020-04-21,108.37728118896484,104.99956512451172,103.59595489501952,0.03216885765619826,0.04615360029057647
305,305,305,305,2020-04-22,108.1237564086914,109.5363998413086,104.21172332763672,-0.012896566206884286,0.0375392801897676
306,306,306,306,2020-04-23,108.8448257446289,109.7718505859375,106.68389129638672,-0.00844501423962829,0.02025548957751022
307,307,307,307,2020-04-24,108.27961730957033,110.0254135131836,102.11988067626952,-0.015867208746314643,0.060318682243938326
308,308,308,308,2020-04-27,107.06719970703124,112.91415405273438,104.2298355102539,-0.05178229775314469,0.027222188185245688
309,309,309,309,2020-04-28,106.55670928955078,109.21041107177734,103.83139038085938,-0.02429898171963152,0.026247543240004667
310,310,310,310,2020-04-29,106.72991180419922,108.37728118896484,104.99956512451172,-0.01520032027647289,0.01647956044042287
311,311,311,311,2020-04-30,107.45008087158205,108.1237564086914,109.5363998413086,-0.006230596859426285,-0.019046809761404604
312,312,312,312,2020-05-01,106.49288940429688,108.8448257446289,109.7718505859375,-0.02160815936120042,-0.0298706923873312
313,313,313,313,2020-05-04,105.53571319580078,108.27961730957033,110.0254135131836,-0.025340910708289144,-0.04080602993457361
314,314,314,314,2020-05-05,105.75450134277344,107.06719970703124,112.91415405273438,-0.012260508987343877,-0.06340792941350082
315,315,315,315,2020-05-06,103.10174560546876,106.55670928955078,109.21041107177734,-0.032423708531517326,-0.05593482715025888
316,316,316,316,2020-05-07,102.25395965576172,106.72991180419922,108.37728118896484,-0.04193718586265516,-0.0565000474825218
317,317,317,317,2020-05-08,105.69979858398438,107.45008087158205,108.1237564086914,-0.016289259844201598,-0.022418364892400122
318,318,318,318,2020-05-11,105.11637878417967,106.49288940429688,108.8448257446289,-0.012925845357536714,-0.034254700992373266
319,319,319,319,2020-05-12,104.4235610961914,105.53571319580078,108.27961730957033,-0.010538158751492888,-0.03561202291983079
320,320,320,320,2020-05-13,103.84925079345705,105.75450134277344,107.06719970703124,-0.01801578679985505,-0.03005541307122528
321,321,321,321,2020-05-14,103.7489776611328,103.10174560546876,106.55670928955078,0.006277605212822834,-0.02634964656039085
322,322,322,322,2020-05-15,104.4782485961914,102.25395965576172,106.72991180419922,0.021752594695772842,-0.021096833773634027
323,323,323,323,2020-05-18,105.9368133544922,105.69979858398438,107.45008087158205,0.002242338903980956,-0.014083446981286274
324,324,324,324,2020-05-19,102.50009155273438,105.11637878417967,106.49288940429688,-0.02488943456487347,-0.03749356294018813
325,325,325,325,2020-05-20,103.2658233642578,104.4235610961914,105.53571319580078,-0.011086939765127757,-0.02150826258530747
326,326,326,326,2020-05-21,101.7525863647461,103.84925079345705,105.75450134277344,-0.02018949980564566,-0.03784155688140656
327,327,327,327,2020-05-22,102.6459503173828,103.7489776611328,103.10174560546876,-0.010631693618733618,-0.004420829981192753
328,328,328,328,2020-05-26,102.1263427734375,104.4782485961914,102.25395965576172,-0.022510961414026198,-0.0012480385381049564
329,329,329,329,2020-05-27,103.82190704345705,105.9368133544922,105.69979858398438,-0.019963846788161654,-0.017766273594506776
330,330,330,330,2020-05-28,105.8000717163086,102.50009155273438,105.11637878417967,0.03219489966871336,0.006504152255212725
331,331,331,331,2020-05-29,105.67245483398438,103.2658233642578,104.4235610961914,0.023305207776608494,0.011959884576647761
332,332,332,332,2020-06-01,106.88487243652344,101.7525863647461,103.84925079345705,0.05043887585697293,0.02923104037701596
333,333,333,333,2020-06-02,107.6232681274414,102.6459503173828,103.7489776611328,0.04849015274999813,0.03734292668370087
334,334,334,334,2020-06-03,108.0517120361328,102.1263427734375,104.4782485961914,0.0580199887882058,0.034202941645326
335,335,335,335,2020-06-04,105.79094696044922,103.82190704345705,105.9368133544922,0.01896555335058503,-0.0013769188389203268
336,336,336,336,2020-06-05,107.86940002441406,105.8000717163086,102.50009155273438,0.019558855438719824,0.05238345049591775
337,337,337,337,2020-06-08,108.5257568359375,105.67245483398438,103.2658233642578,0.02700137899167543,0.05093585951593993
338,338,338,338,2020-06-09,107.87850952148438,106.88487243652344,101.7525863647461,0.009296330362849492,0.060204102672919424
339,339,339,339,2020-06-10,108.6898422241211,107.6232681274414,102.6459503173828,0.009910255609564933,0.05888095816786243
340,340,340,340,2020-06-11,105.98239135742188,108.0517120361328,102.1263427734375,-0.01915120676680193,0.0377576292195132
341,341,341,341,2020-06-12,105.39897918701172,105.79094696044922,103.82190704345705,-0.0037051164083448107,0.015190167359327766
342,342,342,342,2020-06-15,106.3743896484375,107.86940002441406,105.8000717163086,-0.013859448329537338,0.005428332162844551
343,343,343,343,2020-06-16,107.68708038330078,108.5257568359375,105.67245483398438,-0.00772790236242793,0.019064812608748927
344,344,344,344,2020-06-17,107.50476837158205,107.87850952148438,106.88487243652344,-0.0034644634187117607,0.005799660147667307
345,345,345,345,2020-06-18,108.73540496826172,108.6898422241211,107.6232681274414,0.0004191996529598896,0.010333609638237151
346,346,346,346,2020-06-19,108.40723419189452,105.98239135742188,108.0517120361328,0.02287967655206935,0.003290296368861245
347,347,347,347,2020-06-22,107.34068298339844,105.39897918701172,105.79094696044922,0.01842241558090918,0.01464904197831407
348,348,348,348,2020-06-23,107.32245635986328,106.3743896484375,107.86940002441406,0.008912546662397824,-0.005070424647091731
349,349,349,349,2020-06-24,106.12825775146484,107.68708038330078,108.5257568359375,-0.014475484211174394,-0.02209152144496951
350,350,350,350,2020-06-25,107.46829986572266,107.50476837158205,107.87850952148438,-0.0003392268679035526,-0.003802515047540811
351,351,351,351,2020-06-26,105.04345703125,108.73540496826172,108.6898422241211,-0.033953503351455305,-0.03354853699531701
352,352,352,352,2020-06-29,107.25863647460938,108.40723419189452,105.98239135742188,-0.010595212818103827,0.012042048691687013
353,353,353,353,2020-06-30,108.9997787475586,107.34068298339844,105.39897918701172,0.015456355577845082,0.03416351456457556
354,354,354,354,2020-07-01,109.37354278564452,107.32245635986328,106.3743896484375,0.019111437581187385,0.028194315822813065
355,355,355,355,2020-07-02,110.19397735595705,106.12825775146484,107.68708038330078,0.03830949165314168,0.023279459000403957
356,356,356,356,2020-07-06,110.87767028808594,107.46829986572266,107.50476837158205,0.03172442875362469,0.031374440107118984
357,357,357,357,2020-07-07,111.41552734375,105.04345703125,108.73540496826172,0.06066127765201346,0.02464811140649692
358,358,358,358,2020-07-08,112.02628326416016,107.25863647460938,108.40723419189452,0.04445000371302865,0.03338383364581987
359,359,359,359,2020-07-09,111.6525421142578,108.9997787475586,107.34068298339844,0.024337327994426117,0.04016984996756778
360,360,360,360,2020-07-10,112.93789672851562,109.37354278564452,107.32245635986328,0.03258881309035311,0.052323069738761774
361,361,361,361,2020-07-13,113.083740234375,110.19397735595705,106.12825775146484,0.026224326843954593,0.06553845912743395
362,362,362,362,2020-07-14,114.03179168701172,110.87767028808594,107.46829986572266,0.028446858512905626,0.061073747602687245
363,363,363,363,2020-07-15,113.49395751953124,111.41552734375,105.04345703125,0.018654762269972203,0.0804476616355767
364,364,364,364,2020-07-16,113.73098754882812,112.02628326416016,107.25863647460938,0.015217002965707938,0.060343402517063494
365,365,365,365,2020-07-17,114.5240707397461,111.6525421142578,108.9997787475586,0.02571843480777858,0.05068168078562474
366,366,366,366,2020-07-20,114.16854858398438,112.93789672851562,109.37354278564452,0.010896713070786435,0.04384063710670261
367,367,367,367,2020-07-21,114.01358032226562,113.083740234375,110.19397735595705,0.008222579886051351,0.03466253835243838
368,368,368,368,2020-07-22,114.9889907836914,114.03179168701172,110.87767028808594,0.008394142392386117,0.0370797878862652
369,369,369,369,2020-07-23,115.73296356201172,113.49395751953124,111.41552734375,0.019727975756728577,0.03875075872451017
370,370,370,370,2020-07-24,115.54949188232422,113.73098754882812,112.02628326416016,0.015989523811312578,0.03144983940827761
371,371,371,371,2020-07-27,115.87974548339844,114.5240707397461,111.6525421142578,0.011837465564187744,0.03786034145836825
372,372,372,372,2020-07-28,117.31080627441406,114.16854858398438,112.93789672851562,0.027522971338452162,0.038719594330769214
373,373,373,373,2020-07-29,117.70526123046876,114.01358032226562,113.083740234375,0.032379308655761996,0.040868129993890445
374,374,374,374,2020-07-30,120.5582275390625,114.9889907836914,114.03179168701172,0.048432782281284004,0.05723347634459852
375,375,375,375,2020-07-31,120.28301239013672,115.73296356201172,113.49395751953124,0.03931506364379067,0.059818646022958166
376,376,376,376,2020-08-03,120.43895721435548,115.54949188232422,113.73098754882812,0.042314901194119514,0.058981020125648875
377,377,377,377,2020-08-04,122.73235321044922,115.87974548339844,114.5240707397461,0.059135508957711025,0.07167298907280628
378,378,378,378,2020-08-05,122.4112548828125,117.31080627441406,114.16854858398438,0.04347807990056296,0.07219769718596925
379,379,379,379,2020-08-06,121.74161529541016,117.70526123046876,114.01358032226562,0.03429204457596979,0.06778170592749411
380,380,380,380,2020-08-07,122.51219177246094,120.5582275390625,114.9889907836914,0.016207639024597764,0.06542540235805361
381,381,381,381,2020-08-10,123.01671600341795,120.28301239013672,115.73296356201172,0.022727262636343726,0.06293585005713154
382,382,382,382,2020-08-11,122.21859741210938,120.43895721435548,115.54949188232422,0.01477628367859829,0.05771644185659408
383,383,383,383,2020-08-12,124.26432800292967,122.73235321044922,115.87974548339844,0.012482240846906745,0.07235589347003235
384,384,384,384,2020-08-13,124.55786895751952,122.4112548828125,117.31080627441406,0.017536084216782433,0.06177659938806568
385,385,385,385,2020-08-14,123.93407440185548,121.74161529541016,117.70526123046876,0.018009117926727436,0.05291873197741426
386,386,386,386,2020-08-17,124.30101776123048,122.51219177246094,120.5582275390625,0.014601207952363637,0.031045498084776302
387,387,387,387,2020-08-18,125.22750854492188,123.01671600341795,120.28301239013672,0.01797148073309396,0.041107185932022894
388,388,388,388,2020-08-19,124.54871368408205,122.21859741210938,120.43895721435548,0.019065153105265464,0.03412314889452328
389,389,389,389,2020-08-20,125.53946685791016,124.26432800292967,122.73235321044922,0.010261503646890713,0.02287183105376922
390,390,390,390,2020-08-21,126.08067321777344,124.55786895751952,122.4112548828125,0.012225676892186232,0.029976151608557267
391,391,391,391,2020-08-24,127.06220245361328,123.93407440185548,121.74161529541016,0.02524025831358423,0.04370393102878212
392,392,392,392,2020-08-25,127.5667953491211,124.30101776123048,122.51219177246094,0.02627313634843942,0.04125796382818736
393,393,393,393,2020-08-26,126.95215606689452,125.22750854492188,123.01671600341795,0.013772113986871837,0.03199110000113503
394,394,394,394,2020-08-27,126.78705596923828,124.54871368408205,122.21859741210938,0.017971621054504006,0.03737940586672339
395,395,395,395,2020-08-28,127.30075073242188,125.53946685791016,124.26432800292967,0.01402972243386369,0.02443519212867451
396,396,396,396,2020-08-31,126.89710998535156,126.08067321777344,124.55786895751952,0.0064755108514367166,0.0187803552470045
397,397,397,397,2020-09-01,126.759521484375,127.06220245361328,123.93407440185548,-0.002382147982589733,0.022797984300572782
398,398,398,398,2020-09-02,128.89691162109375,127.5667953491211,124.30101776123048,0.010426822029450777,0.036973903694750954
399,399,399,399,2020-09-03,126.83289337158205,126.95215606689452,125.22750854492188,-0.0009394302468531679,0.012819745799576232
400,400,400,400,2020-09-04,126.55769348144533,126.78705596923828,124.54871368408205,-0.0018090370979874093,0.016130072627317915
401,401,401,401,2020-09-08,124.70465850830078,127.30075073242188,125.53946685791016,-0.02039337717322587,-0.006649768160591596
402,402,402,402,2020-09-09,126.73200225830078,126.89710998535156,126.08067321777344,-0.0013011149510799846,0.00516597051637202
403,403,403,403,2020-09-10,125.40184020996094,126.759521484375,127.06220245361328,-0.010710684755791067,-0.01306731830229757
404,404,404,404,2020-09-11,126.72280883789062,128.89691162109375,127.5667953491211,-0.016866988943801342,-0.006616036006240278
405,405,405,405,2020-09-14,127.1723175048828,126.83289337158205,126.95215606689452,0.0026761522526048687,0.0017342079473803285
406,406,406,406,2020-09-15,127.1723175048828,126.55769348144533,126.78705596923828,0.004856473016613405,0.0030386503787735997
407,407,407,407,2020-09-16,126.3191909790039,124.70465850830078,127.30075073242188,0.012946849700852692,-0.007710557461527823
408,408,408,408,2020-09-17,126.1540756225586,126.73200225830078,126.89710998535156,-0.004560226505096021,-0.005855408077289903
409,409,409,409,2020-09-18,126.01644897460938,125.40184020996094,126.759521484375,0.00490111439847607,-0.0058620646485890715
410,410,410,410,2020-09-21,125.41102600097656,126.72280883789062,128.89691162109375,-0.01035159217936965,-0.027043980932330847
411,411,411,411,2020-09-22,126.55769348144533,127.1723175048828,126.83289337158205,-0.00483300167439249,-0.0021697832701054187
412,412,412,412,2020-09-23,125.0440673828125,127.1723175048828,126.55769348144533,-0.016735168186178484,-0.011959969062289688
413,413,413,413,2020-09-24,125.60367584228516,126.3191909790039,124.70465850830078,-0.0056643422996406345,0.007209172012804466
414,414,414,414,2020-09-25,126.24578857421876,126.1540756225586,126.73200225830078,0.0007269915871332966,-0.003836550164267427
415,415,415,415,2020-09-28,126.6035385131836,126.01644897460938,125.40184020996094,0.004658832583772421,0.009582780453704975
416,416,416,416,2020-09-29,125.91553497314452,125.41102600097656,126.72280883789062,0.004022843830047584,-0.006370391188052049
417,417,417,417,2020-09-30,127.50255584716795,126.55769348144533,127.1723175048828,0.0074658627202395245,0.0025967785188194537
418,418,418,418,2020-10-01,127.73191833496094,125.0440673828125,127.1723175048828,0.021495229709057595,0.004400335238497588
419,419,419,419,2020-10-02,126.7044448852539,125.60367584228516,126.3191909790039,0.008763828252533967,0.0030498446298159454
420,420,420,420,2020-10-05,127.8695297241211,126.24578857421876,126.1540756225586,0.012861745078710074,0.013598087046311269
421,421,421,421,2020-10-06,128.0713348388672,126.6035385131836,126.01644897460938,0.011593643771107942,0.01630648920024602
422,422,422,422,2020-10-07,129.07122802734375,125.91553497314452,125.41102600097656,0.02506198345480004,0.029185647730357367
423,423,423,423,2020-10-08,129.9427032470703,127.50255584716795,126.55769348144533,0.019138027341406794,0.026746771946513537
424,424,424,424,2020-10-09,131.10777282714844,127.73191833496094,125.0440673828125,0.02642921625380068,0.048492548037264216
425,425,425,425,2020-10-12,132.5479736328125,126.7044448852539,125.60367584228516,0.046119366631933056,0.055287377092745116
426,426,426,426,2020-10-13,132.29115295410156,127.8695297241211,126.24578857421876,0.03457917800683341,0.04788567165809887
427,427,427,427,2020-10-14,132.13516235351562,128.0713348388672,126.6035385131836,0.03173096868055092,0.043692489999053175
428,428,428,428,2020-10-15,131.9425811767578,129.07122802734375,125.91553497314452,0.02224626815207631,0.04786578721123447
429,429,429,429,2020-10-16,132.4562530517578,129.9427032470703,127.50255584716795,0.019343524044657556,0.03885174827811011
430,430,430,430,2020-10-19,130.18124389648438,131.10777282714844,127.73191833496094,-0.007066926015786956,0.01917551692209285
431,431,431,431,2020-10-20,130.70413208007812,132.5479736328125,126.7044448852539,-0.01391074870629272,0.03156706300593015
432,432,432,432,2020-10-21,131.41050720214844,132.29115295410156,127.8695297241211,-0.006656875628400227,0.027692113091109416
433,433,433,433,2020-10-22,130.47975158691406,132.13516235351562,128.0713348388672,-0.012528162353731886,0.01880527559954781
434,434,434,434,2020-10-23,131.33761596679688,131.9425811767578,129.07122802734375,-0.004585064234498226,0.017559203349122754
435,435,435,435,2020-10-26,130.34136962890625,132.4562530517578,129.9427032470703,-0.01596665596470681,0.003068016686384567
436,436,436,436,2020-10-27,131.31915283203125,130.18124389648438,131.10777282714844,0.00874095915423645,0.0016122614267994884
437,437,437,437,2020-10-28,126.98365783691406,130.70413208007812,132.5479736328125,-0.02846485557843459,-0.041979636831814826
438,438,438,438,2020-10-29,126.90066528320312,131.41050720214844,132.29115295410156,-0.0343187315456277,-0.0407471516464043
439,439,439,439,2020-10-30,126.46710968017578,130.47975158691406,132.13516235351562,-0.030752985485762663,-0.04289586944446688
440,440,440,440,2020-11-02,127.75852966308594,131.33761596679688,131.9425811767578,-0.027251037544459122,-0.03171115402135938
441,441,441,441,2020-11-03,130.267578125,130.34136962890625,132.4562530517578,-0.00056614031382618,-0.016523756910914456
442,442,442,442,2020-11-04,129.73257446289062,131.31915283203125,130.18124389648438,-0.012081850475916478,-0.003446498283197541
443,443,443,443,2020-11-05,131.33761596679688,126.98365783691406,130.70413208007812,0.03428754694934555,0.004846701298858891
444,444,444,444,2020-11-06,132.12168884277344,126.90066528320312,131.41050720214844,0.04114260195499053,0.005411908497780837
445,445,445,445,2020-11-09,127.2881088256836,126.46710968017578,130.47975158691406,0.006491799706532797,-0.024460828001381385
446,446,446,446,2020-11-10,129.3820343017578,127.75852966308594,131.33761596679688,0.012707602717041633,-0.014889730186159689
447,447,447,447,2020-11-11,131.05165100097656,130.267578125,130.34136962890625,0.006018941069313444,0.005449393190301244
448,448,448,448,2020-11-12,131.12545776367188,129.73257446289062,131.31915283203125,0.01073657334364908,-0.001474994806028973
449,449,449,449,2020-11-13,133.09022521972656,131.33761596679688,126.98365783691406,0.013344305361632003,0.04808939580757077
450,450,450,450,2020-11-16,131.3837127685547,132.12168884277344,126.90066528320312,-0.005585578572924188,0.03532721814615214
451,451,451,451,2020-11-17,130.87640380859375,127.2881088256836,126.46710968017578,0.02819033934917048,0.034865145092417116
452,452,452,452,2020-11-18,128.86541748046875,129.3820343017578,127.75852966308594,-0.003992956395199032,0.008663905418305973
453,453,453,453,2020-11-19,128.70864868164062,131.05165100097656,130.267578125,-0.017878464723183662,-0.011967133079448855
454,454,454,454,2020-11-20,128.49649047851562,131.12545776367188,129.73257446289062,-0.020049251533553858,-0.009527938449479967
455,455,455,455,2020-11-23,127.99837493896484,133.09022521972656,131.33761596679688,-0.03825863448916167,-0.02542486402887212
456,456,456,456,2020-11-24,127.58324432373048,131.3837127685547,132.12168884277344,-0.028926480799938314,-0.03435048824151621
457,457,457,457,2020-11-25,127.9245834350586,130.87640380859375,127.2881088256836,-0.02255425949701506,0.0050002676231653
458,458,458,458,2020-11-27,127.86002349853516,128.86541748046875,129.3820343017578,-0.007801891318793719,-0.01176369510215669
459,459,459,459,2020-11-30,128.09982299804688,128.70864868164062,131.05165100097656,-0.004730262416938857,-0.02252415731036983
460,460,460,460,2020-12-01,128.5610809326172,128.49649047851562,131.12545776367188,0.0005026631767219847,-0.01955666637729858
461,461,461,461,2020-12-02,127.62939453125,127.99837493896484,133.09022521972656,-0.002882696033373766,-0.041031042508651194
462,462,462,462,2020-12-03,126.6884765625,127.58324432373048,131.3837127685547,-0.007013207462886695,-0.03573682085180385
463,463,463,463,2020-12-04,126.80841827392578,127.9245834350586,130.87640380859375,-0.008725181127515191,-0.031082650625221864
464,464,464,464,2020-12-07,127.00209045410156,127.86002349853516,128.86541748046875,-0.00670993967433009,-0.014459480773028943
465,465,465,465,2020-12-08,127.34341430664062,128.09982299804688,128.70864868164062,-0.005904837912366068,-0.01060716889644997
466,466,466,466,2020-12-09,125.83064270019533,128.5610809326172,128.49649047851562,-0.021238451113000267,-0.020746463723583353
467,467,467,467,2020-12-10,125.00042724609376,127.62939453125,127.99837493896484,-0.020598446735658027,-0.023421763708333265
468,468,468,468,2020-12-11,125.92284393310548,126.6884765625,127.58324432373048,-0.006043427548967362,-0.013014251200666238
469,469,469,469,2020-12-14,125.31404876708984,126.80841827392578,127.9245834350586,-0.01178446610388173,-0.020406825630149505
470,470,470,470,2020-12-15,126.05198669433594,127.00209045410156,127.86002349853516,-0.007481008827244451,-0.01414075138364046
471,471,471,471,2020-12-16,126.62393188476562,127.34341430664062,128.09982299804688,-0.00564993820679649,-0.01152141414983654
472,472,472,472,2020-12-17,127.52790832519533,125.83064270019533,128.5610809326172,0.013488492060268031,-0.008036433731942405
473,473,473,473,2020-12-18,128.2566375732422,125.00042724609376,127.62939453125,0.026049593580490527,0.004914565678979299
474,474,474,474,2020-12-21,126.85454559326172,125.92284393310548,126.6884765625,0.007398988388883421,0.0013108455896522209
475,475,475,475,2020-12-22,125.95975494384766,125.31404876708984,126.80841827392578,0.0051527038118281965,-0.006692484155467304
476,476,476,476,2020-12-23,125.76605224609376,126.05198669433594,127.00209045410156,-0.002268385098408099,-0.009732424116707716
477,477,477,477,2020-12-24,127.0390167236328,126.62393188476562,127.34341430664062,0.003278091532056715,-0.0023903676893320958
478,478,478,478,2020-12-28,127.9245834350586,127.52790832519533,125.83064270019533,0.0031104964793411405,0.01664094444667419
479,479,479,479,2020-12-29,127.68475341796876,128.2566375732422,125.00042724609376,-0.004458904943199116,0.021474535975707143
480,480,480,480,2020-12-30,127.08517456054688,126.85454559326172,125.92284393310548,0.0018180583613032208,0.009230498542892374
481,481,481,481,2020-12-31,128.3489227294922,125.95975494384766,125.31404876708984,0.018967707476960527,0.024218146267406926
482,482,482,482,2021-01-04,127.1313018798828,125.76605224609376,126.05198669433594,0.010855470211608154,0.00856246072633593
483,483,483,483,2021-01-05,127.9430160522461,127.0390167236328,126.62393188476562,0.007115918809257549,0.010417336974505753
