,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BK,BK_6m,BK_12m,BK_6m_ret,BK_12m_ret
487,487,487,487,2021-01-11,41.16565704345703,38.34658050537109,36.39491653442383,0.07351572163497311,0.13108260612497458
488,488,488,488,2021-01-12,42.0692024230957,37.66891098022461,37.02740478515625,0.11681493646527641,0.13616394849148694
489,489,489,489,2021-01-13,41.85234832763672,38.09358215332031,37.08161926269531,0.09867190119290958,0.12865482036111708
490,490,490,490,2021-01-14,42.042083740234375,40.66869735717773,37.44302749633789,0.03377010999380481,0.12282810850020853
491,491,491,491,2021-01-15,41.17469024658203,40.91265487670898,37.44302749633789,0.006404751064498226,0.09966242047625862
492,492,492,492,2021-01-19,41.40058135986328,40.47895050048828,37.66891098022461,0.02276815105085017,0.09906499239114508
493,493,493,493,2021-01-20,38.39175796508789,41.16565704345703,38.34658050537109,-0.06738381645265223,0.0011781352892854535
494,494,494,494,2021-01-21,38.1839485168457,42.0692024230957,37.66891098022461,-0.09235387605344814,0.013672748248322764
495,495,495,495,2021-01-22,37.88576889038086,41.85234832763672,38.09358215332031,-0.09477555252584413,-0.005455335287268048
496,496,496,496,2021-01-25,37.3165283203125,42.042083740234375,40.66869735717773,-0.11240059957826276,-0.08242627019558557
497,497,497,497,2021-01-26,37.35267639160156,41.17469024658203,40.91265487670898,-0.09282434991232846,-0.08701411570174256
498,498,498,498,2021-01-27,35.979286193847656,41.40058135986328,40.47895050048828,-0.13094731977052432,-0.11116059707591353
499,499,499,499,2021-01-28,36.76536560058594,38.39175796508789,41.16565704345703,-0.04236306047722371,-0.1068922922383061
500,500,500,500,2021-01-29,36.264610290527344,38.1839485168457,42.0692024230957,-0.05026557757565586,-0.13797723270792694
501,501,501,501,2021-02-01,36.84731674194336,37.88576889038086,41.85234832763672,-0.02741008507553777,-0.11958783164356734
502,502,502,502,2021-02-02,37.193302154541016,37.3165283203125,42.042083740234375,-0.0033021872965713905,-0.11533161904277989
503,503,503,503,2021-02-03,37.38450241088867,37.35267639160156,41.17469024658203,0.000852041201906184,-0.09205139888108782
504,504,504,504,2021-02-04,38.44977188110352,35.979286193847656,41.40058135986328,0.06866411062035782,-0.07127459040032913
505,505,505,505,2021-02-05,38.26767349243164,36.76536560058594,38.39175796508789,0.0408620414160048,-0.003232060192947861
506,506,506,506,2021-02-08,38.19484329223633,36.264610290527344,38.1839485168457,0.05322635446087176,0.00028532343599341203
507,507,507,507,2021-02-09,38.20394134521485,36.84731674194336,37.88576889038086,0.036817459810506215,0.008398205029297223
508,508,508,508,2021-02-10,38.00363540649414,37.193302154541016,37.3165283203125,0.02178707468850516,0.01841294239066782
509,509,509,509,2021-02-11,38.35872650146485,37.38450241088867,37.35267639160156,0.02605957088497779,0.026933815914981896
510,510,510,510,2021-02-12,38.17662048339844,38.44977188110352,35.979286193847656,-0.007104109708368056,0.06107220353711518
511,511,511,511,2021-02-16,38.92322540283203,38.26767349243164,36.76536560058594,0.01713069676237411,0.05869273341896819
512,512,512,512,2021-02-17,39.05979919433594,38.19484329223633,36.264610290527344,0.022645881683075908,0.07707759386949009
513,513,513,513,2021-02-18,38.40424346923828,38.20394134521485,36.84731674194336,0.005242970148380266,0.04225346280161202
514,514,514,514,2021-02-19,38.53171157836914,38.00363540649414,37.193302154541016,0.013895412010630048,0.03598522707843821
515,515,515,515,2021-02-22,39.81549835205078,38.35872650146485,37.38450241088867,0.037977586417794695,0.06502683690806732
516,516,516,516,2021-02-23,39.90654373168945,38.17662048339844,38.44977188110352,0.045313682206189254,0.037887659128138296
517,517,517,517,2021-02-24,40.29805374145508,38.92322540283203,38.26767349243164,0.035321541943001966,0.053057321329581075
518,518,518,518,2021-02-25,39.53324890136719,39.05979919433594,38.19484329223633,0.01212115056392582,0.03504152638853508
519,519,519,519,2021-02-26,38.38602828979492,38.40424346923828,38.20394134521485,-0.00047430121772740197,0.004766182183526979
520,520,520,520,2021-03-01,39.76997375488281,38.53171157836914,38.00363540649414,0.03213618408814223,0.04647814161712627
521,521,521,521,2021-03-02,39.6971435546875,39.81549835205078,38.35872650146485,-0.002972581086811532,0.034892113875874875
522,522,522,522,2021-03-03,40.54388427734375,39.90654373168945,38.17662048339844,0.015970827991004244,0.06200820722134748
523,523,523,523,2021-03-04,40.753299713134766,40.29805374145508,38.92322540283203,0.011296971675120115,0.047017540076973674
524,524,524,524,2021-03-05,40.99912643432617,39.53324890136719,39.05979919433594,0.037079612065687995,0.049650210190314015
525,525,525,525,2021-03-08,41.5454216003418,38.38602828979492,38.40424346923828,0.08230581415443838,0.08179247518883148
526,526,526,526,2021-03-09,40.91718292236328,39.76997375488281,38.53171157836914,0.028846113265026174,0.06190930135928063
527,527,527,527,2021-03-10,41.79125213623047,39.6971435546875,39.81549835205078,0.05275212254650219,0.04962273149791985
528,528,528,528,2021-03-11,41.6364631652832,40.54388427734375,39.90654373168945,0.026948056591361125,0.04334926735887756
529,529,529,529,2021-03-12,42.48322296142578,40.753299713134766,40.29805374145508,0.042448666990601014,0.05422518005436072
530,530,530,530,2021-03-15,42.51052474975586,40.99912643432617,39.53324890136719,0.036864158992526264,0.07531067977278516
531,531,531,531,2021-03-16,42.10081481933594,41.5454216003418,38.38602828979492,0.013368337535165864,0.09677444359432741
532,532,532,532,2021-03-17,42.34664535522461,40.91718292236328,39.76997375488281,0.03493550461608286,0.06478937140423535
533,533,533,533,2021-03-18,42.51963424682617,41.79125213623047,39.6971435546875,0.01742905688064411,0.07110059917158407
534,534,534,534,2021-03-19,42.200965881347656,41.6364631652832,40.54388427734375,0.013557893085768713,0.04087130854726451
535,535,535,535,2021-03-22,41.16301345825195,42.48322296142578,40.753299713134766,-0.031076020394511072,0.010053510954970202
536,536,536,536,2021-03-23,40.39820861816406,42.51052474975586,40.99912643432617,-0.04968925093318044,-0.014656844387274437
537,537,537,537,2021-03-24,41.19943237304688,42.10081481933594,41.5454216003418,-0.021410095033958187,-0.008327974875866229
538,538,538,538,2021-03-25,42.182762145996094,42.34664535522461,40.91718292236328,-0.003870039948944748,0.030930262868637204
539,539,539,539,2021-03-26,43.23892211914063,42.51963424682617,41.79125213623047,0.016916605353164638,0.034640502710736376
540,540,540,540,2021-03-29,43.266239166259766,42.200965881347656,41.6364631652832,0.02524286500710038,0.039142998157813746
541,541,541,541,2021-03-30,43.5757942199707,41.16301345825195,42.48322296142578,0.0586152606189978,0.025717711190061054
542,542,542,542,2021-03-31,43.056827545166016,40.39820861816406,42.51052474975586,0.06581031728735054,0.01285100098448666
543,543,543,543,2021-04-01,43.220699310302734,41.19943237304688,42.10081481933594,0.04906055304242951,0.026600066905414277
544,544,544,544,2021-04-05,43.82164001464844,42.182762145996094,42.34664535522461,0.038851838648690906,0.034831440532085756
545,545,545,545,2021-04-06,43.5029525756836,43.23892211914063,42.51963424682617,0.006106314487106301,0.023126217952611494
546,546,546,546,2021-04-07,43.55758666992188,43.266239166259766,42.200965881347656,0.00673383010116857,0.03214667627249357
547,547,547,547,2021-04-08,43.70326232910156,43.5757942199707,41.16301345825195,0.002925204495124012,0.061711926737967326
548,548,548,548,2021-04-09,44.26776885986328,43.056827545166016,40.39820861816406,0.02812425772491034,0.09578544133660838
549,549,549,549,2021-04-12,44.69569778442383,43.220699310302734,41.19943237304688,0.03412713115841437,0.08486198012922719
550,550,550,550,2021-04-13,44.01282501220703,43.82164001464844,42.182762145996094,0.004362798779203203,0.043384140182120445
551,551,551,551,2021-04-14,44.28597640991211,43.5029525756836,43.23892211914063,0.017999326203577803,0.02421555023703914
552,552,552,552,2021-04-15,43.71237182617188,43.55758666992188,43.266239166259766,0.0035535751193691567,0.010311334391643223
553,553,553,553,2021-04-16,41.9460334777832,43.70326232910156,43.5757942199707,-0.04020818487383804,-0.03740059754184777
554,554,554,554,2021-04-19,42.61978530883789,44.26776885986328,43.056827545166016,-0.03722761714606282,-0.0101503585202527
555,555,555,555,2021-04-20,42.410377502441406,44.69569778442383,43.220699310302734,-0.05113065452082155,-0.01874846591545476
556,556,556,556,2021-04-21,42.96577072143555,44.01282501220703,43.82164001464844,-0.023789754247337758,-0.0195307453789223
557,557,557,557,2021-04-22,42.383060455322266,44.28597640991211,43.5029525756836,-0.0429688156127892,-0.025742899138007203
558,558,558,558,2021-04-23,43.33907699584961,43.71237182617188,43.55758666992188,-0.00853979811040062,-0.005016569805120996
559,559,559,559,2021-04-26,43.80341720581055,41.9460334777832,43.70326232910156,0.04428031863873638,0.002291702526799444
560,560,560,560,2021-04-27,44.49070739746094,42.61978530883789,44.26776885986328,0.04389797074447199,0.005036136750045106
561,561,561,561,2021-04-28,45.06803512573242,42.410377502441406,44.69569778442383,0.06266526684743678,0.008330496216983896
562,562,562,562,2021-04-29,45.89278793334961,42.96577072143555,44.01282501220703,0.06812439676437076,0.042713979859760665
563,563,563,563,2021-04-30,45.70950698852539,42.383060455322266,44.28597640991211,0.0784852839192598,0.03214404861342657
564,564,564,564,2021-05-03,46.030250549316406,43.33907699584961,43.71237182617188,0.062095774529866476,0.0530256910414717
565,565,565,565,2021-05-04,46.26850509643555,43.80341720581055,41.9460334777832,0.056276154872638706,0.1030483995808984
566,566,566,566,2021-05-05,47.14824676513672,44.49070739746094,42.61978530883789,0.05973245927367388,0.1062525637678371
567,567,567,567,2021-05-06,47.55144882202149,45.06803512573242,42.410377502441406,0.055103660262994625,0.12122201268508248
568,568,568,568,2021-05-07,47.4873046875,45.89278793334961,42.96577072143555,0.034744386339442324,0.10523572346413568
569,569,569,569,2021-05-10,47.899681091308594,45.70950698852539,42.383060455322266,0.047915067282020996,0.13016097886092082
570,570,570,570,2021-05-11,47.267372131347656,46.030250549316406,43.33907699584961,0.026876273043654475,0.09064095056464261
571,571,571,571,2021-05-12,46.76335144042969,46.26850509643555,43.80341720581055,0.010695101191680045,0.06757313523536013
572,572,572,572,2021-05-13,47.36817169189453,47.14824676513672,44.49070739746094,0.004664540928814187,0.06467562470354893
573,573,573,573,2021-05-14,47.450645446777344,47.55144882202149,45.06803512573242,-0.0021198802085177215,0.0528669668956685
574,574,574,574,2021-05-17,47.73472595214844,47.4873046875,45.89278793334961,0.005210261274600558,0.04013567494469683
575,575,575,575,2021-05-18,46.50676727294922,47.899681091308594,45.70950698852539,-0.02907981403266835,0.017441892003428716
576,576,576,576,2021-05-19,46.60757064819336,47.267372131347656,46.030250549316406,-0.01395892035886459,0.012542188929830278
577,577,577,577,2021-05-20,46.37847518920898,46.76335144042969,46.26850509643555,-0.00823029657553509,0.002376780761432107
578,578,578,578,2021-05-21,47.24904251098633,47.36817169189453,47.14824676513672,-0.002514962614201699,0.002137847168564022
579,579,579,579,2021-05-24,47.41399383544922,47.450645446777344,47.55144882202149,-0.0007724154430993613,-0.002890658223406617
580,580,580,580,2021-05-25,46.845829010009766,47.73472595214844,47.4873046875,-0.01862159935787089,-0.013508361481275877
581,581,581,581,2021-05-26,47.24904251098633,46.50676727294922,47.899681091308594,0.0159605855569509,-0.013583359335566092
582,582,582,582,2021-05-27,47.743896484375,46.60757064819336,47.267372131347656,0.024380713699045486,0.010081464899363679
583,583,583,583,2021-05-28,47.72556686401367,46.37847518920898,46.76335144042969,0.0290456223346931,0.02057627167312237
584,584,584,584,2021-06-01,47.92717742919922,47.24904251098633,47.36817169189453,0.014352352601753049,0.011801294357332015
585,585,585,585,2021-06-02,47.76222229003906,47.41399383544922,47.450645446777344,0.007344423585120774,0.006566335195823614
586,586,586,586,2021-06-03,47.83552932739258,46.845829010009766,47.73472595214844,0.021126754255354152,0.0021117409440076784
587,587,587,587,2021-06-04,47.84469604492188,47.24904251098633,46.50676727294922,0.012606679464394421,0.028768475007525884
588,588,588,588,2021-06-07,47.4873046875,47.743896484375,46.60757064819336,-0.005374337156561437,0.018875346366947765
589,589,589,589,2021-06-08,47.12074661254883,47.72556686401367,46.37847518920898,-0.012672877269078509,0.016004653458562945
590,590,590,590,2021-06-09,46.38763427734375,47.92717742919922,47.24904251098633,-0.03212254996926889,-0.018231231531142367
591,591,591,591,2021-06-10,45.70034408569336,47.76222229003906,47.41399383544922,-0.04316964549565594,-0.036142278073074796
592,592,592,592,2021-06-11,46.19519805908203,47.83552932739258,46.845829010009766,-0.034291065477375704,-0.013888770135516482
593,593,593,593,2021-06-14,45.48957443237305,47.84469604492188,47.24904251098633,-0.04922429876736156,-0.0372381742593868
594,594,594,594,2021-06-15,46.23185348510742,47.4873046875,47.743896484375,-0.02643761760441732,-0.03166987009035638
595,595,595,595,2021-06-16,46.94663619995117,47.12074661254883,47.72556686401367,-0.0036949841654522197,-0.016321035353690783
596,596,596,596,2021-06-17,45.34295654296875,46.38763427734375,47.92717742919922,-0.02252060814589185,-0.053919738754656055
597,597,597,597,2021-06-18,44.18830108642578,45.70034408569336,47.76222229003906,-0.03308603095924889,-0.07482736422753578
598,598,598,598,2021-06-21,45.507911682128906,46.19519805908203,47.83552932739258,-0.014877874883751141,-0.04865876217932397
599,599,599,599,2021-06-22,45.30629348754883,45.48957443237305,47.84469604492188,-0.004029075829159345,-0.05305504616415002
600,600,600,600,2021-06-23,45.242149353027344,46.23185348510742,47.4873046875,-0.0214074076091042,-0.047279064357250045
601,601,601,601,2021-06-24,46.0485725402832,46.94663619995117,47.12074661254883,-0.019129457025270358,-0.022753758149920533
602,602,602,602,2021-06-25,46.72670364379883,45.34295654296875,46.38763427734375,0.030517354983651934,0.007309477444524148
603,603,603,603,2021-06-28,46.60757064819336,44.18830108642578,45.70034408569336,0.054749096532040076,0.01985163526994116
604,604,604,604,2021-06-29,46.75419616699219,45.507911682128906,46.19519805908203,0.027386105817567064,0.012100783877909027
605,605,605,605,2021-06-30,46.94663619995117,45.30629348754883,45.48957443237305,0.036205625888446225,0.03203067484714017
606,606,606,606,2021-07-01,47.1299057006836,45.242149353027344,46.23185348510742,0.04172561150722465,0.019424966724846282
607,607,607,607,2021-07-02,46.95580291748047,46.0485725402832,46.94663619995117,0.019701596100587526,0.00019525823938182363
608,608,608,608,2021-07-06,45.35211181640625,46.72670364379883,45.34295654296875,-0.029417693100527553,0.00020191169997541003
609,609,609,609,2021-07-07,45.34295654296875,46.60757064819336,44.18830108642578,-0.02713323367077558,0.026130342831796938
610,610,610,610,2021-07-08,44.29826736450195,46.75419616699219,45.507911682128906,-0.052528521583782184,-0.02658096741674887
611,611,611,611,2021-07-09,45.75532531738281,46.94663619995117,45.30629348754883,-0.02537585179680235,0.009911025494888204
612,612,612,612,2021-07-12,46.07606506347656,47.1299057006836,45.242149353027344,-0.022360338335914665,0.01843227438073569
613,613,613,613,2021-07-13,45.7828254699707,46.95580291748047,46.0485725402832,-0.02498045767785384,-0.005771016464843237
614,614,614,614,2021-07-14,45.15967178344727,45.35211181640625,46.72670364379883,-0.004243243043190792,-0.03353610972212284
615,615,615,615,2021-07-15,44.60984420776367,45.34295654296875,46.60757064819336,-0.01616816350540251,-0.0428627026177586
616,616,616,616,2021-07-16,45.25131988525391,44.29826736450195,46.75419616699219,0.021514442380102583,-0.03214420105460569
617,617,617,617,2021-07-19,43.6018180847168,45.75532531738281,46.94663619995117,-0.04706571787498315,-0.0712472369902799
618,618,618,618,2021-07-20,45.30629348754883,46.07606506347656,47.1299057006836,-0.016706538956120953,-0.03869331342855464
619,619,619,619,2021-07-21,45.87445831298828,45.7828254699707,46.95580291748047,0.0020014676262756215,-0.023028987628909814
620,620,620,620,2021-07-22,45.66368865966797,45.15967178344727,45.35211181640625,0.011160773679613767,0.006870172761150428
621,621,621,621,2021-07-23,45.791988372802734,44.60984420776367,45.34295654296875,0.02649962549820617,0.00990301171491681
622,622,622,622,2021-07-26,46.36404037475586,45.25131988525391,44.29826736450195,0.024589790802202582,0.046633268819658014
623,623,623,623,2021-07-27,46.30868148803711,43.6018180847168,45.75532531738281,0.06208143426636403,0.012093809120925947
624,624,624,624,2021-07-28,46.456302642822266,45.30629348754883,46.07606506347656,0.025382989133496014,0.008252388280593603
625,625,625,625,2021-07-29,47.33283996582031,45.87445831298828,45.7828254699707,0.03179071113781684,0.03385580684325129
626,626,626,626,2021-07-30,47.36052322387695,45.66368865966797,45.15967178344727,0.03715938449159273,0.04873488565159101
627,627,627,627,2021-08-02,47.31438446044922,45.791988372802734,44.60984420776367,0.03324590483497514,0.060626534360657125
628,628,628,628,2021-08-03,47.97871017456055,46.36404037475586,45.25131988525391,0.034825907896582686,0.06027206048845901
629,629,629,629,2021-08-04,47.508148193359375,46.30868148803711,43.6018180847168,0.025901551648196408,0.08959099139060478
630,630,630,630,2021-08-05,47.79417037963867,46.456302642822266,45.30629348754883,0.028798411856030715,0.05491239076473042
631,631,631,631,2021-08-06,49.04899978637695,47.33283996582031,45.87445831298828,0.03625727553630642,0.0692006312473421
632,632,632,632,2021-08-09,49.251991271972656,47.36052322387695,45.66368865966797,0.03993765100851143,0.07858109402962055
633,633,633,633,2021-08-10,49.66719436645508,47.31438446044922,45.791988372802734,0.04972715872426936,0.08462628794590521
634,634,634,634,2021-08-11,50.53449630737305,47.97871017456055,46.36404037475586,0.05326917133690756,0.08995022648819684
635,635,635,635,2021-08-12,50.64521026611328,47.508148193359375,46.30868148803711,0.06603208485386514,0.09364396995834201
636,636,636,636,2021-08-13,49.70409393310547,47.79417037963867,46.456302642822266,0.03996143333582092,0.069910671007414
637,637,637,637,2021-08-16,50.07316207885742,49.04899978637695,47.33283996582031,0.020880390975167806,0.05789473260036648
638,638,638,638,2021-08-17,49.63950729370117,49.251991271972656,47.36052322387695,0.007868027499408736,0.048119909044316955
639,639,639,639,2021-08-18,49.3903923034668,49.66719436645508,47.31438446044922,-0.0055731366854744335,0.04387688578624416
640,640,640,640,2021-08-19,48.68915939331055,50.53449630737305,47.97871017456055,-0.03651638086661335,0.014807593121306972
641,641,641,641,2021-08-20,49.19662857055664,50.64521026611328,47.508148193359375,-0.028602540851249803,0.03554085859808942
642,642,642,642,2021-08-23,49.87940979003906,49.70409393310547,47.79417037963867,0.0035271914858672204,0.04362957644911325
643,643,643,643,2021-08-24,50.31305313110352,50.07316207885742,49.04899978637695,0.004790810931179168,0.02577123591167818
644,644,644,644,2021-08-25,51.27262878417969,49.63950729370117,49.251991271972656,0.03289963135241969,0.04102651405602953
645,645,645,645,2021-08-26,51.1895866394043,49.3903923034668,49.66719436645508,0.036428022779871894,0.03065186774426376
646,646,646,646,2021-08-27,52.04766845703125,48.68915939331055,50.53449630737305,0.06897857974073252,0.029943350784668477
647,647,647,647,2021-08-30,50.91279602050781,49.19662857055664,50.64521026611328,0.0348838426497029,0.00528353526401637
648,648,648,648,2021-08-31,50.94969940185547,49.87940979003906,49.70409393310547,0.02145754363016028,0.025060419981227433
649,649,649,649,2021-09-01,50.19310760498047,50.31305313110352,50.07316207885742,-0.002383984247795623,0.002395405465589473
650,650,650,650,2021-09-02,50.11006927490234,51.27262878417969,49.63950729370117,-0.022674076536447485,0.009479586056666545
651,651,651,651,2021-09-03,49.75945281982422,51.1895866394043,49.3903923034668,-0.027937983356935314,0.007472313928786445
652,652,652,652,2021-09-07,49.0120964050293,52.04766845703125,48.68915939331055,-0.05832292092983982,0.006632626558821242
653,653,653,653,2021-09-08,48.88291931152344,50.91279602050781,49.19662857055664,-0.03986967653803053,-0.006376641411174888
654,654,654,654,2021-09-09,48.7906608581543,50.94969940185547,49.87940979003906,-0.04237588384324298,-0.02182762258951565
655,655,655,655,2021-09-10,47.89566802978516,50.19310760498047,50.31305313110352,-0.04577201302768785,-0.04804687751743553
656,656,656,656,2021-09-13,48.20014953613281,50.11006927490234,51.27262878417969,-0.03811449008964174,-0.05992435576064903
657,657,657,657,2021-09-14,47.18521118164063,49.75945281982422,51.1895866394043,-0.05173372077672855,-0.0782263683036114
658,658,658,658,2021-09-15,48.04329681396485,49.0120964050293,52.04766845703125,-0.019766540550692158,-0.07693661909893756
659,659,659,659,2021-09-16,47.397422790527344,48.88291931152344,50.91279602050781,-0.030388866743601195,-0.06904694899420705
660,660,660,660,2021-09-17,47.194435119628906,48.7906608581543,50.94969940185547,-0.03271580483744596,-0.0737053275350591
661,661,661,661,2021-09-20,45.75507736206055,47.89566802978516,50.19310760498047,-0.044692782370076456,-0.08841911678087755
662,662,662,662,2021-09-21,45.48750686645508,48.20014953613281,50.11006927490234,-0.05627871896215231,-0.09224817437565336
663,663,663,663,2021-09-22,46.06878662109375,47.18521118164063,49.75945281982422,-0.023660476081142856,-0.07417015239484515
664,664,664,664,2021-09-23,47.517372131347656,48.04329681396485,49.0120964050293,-0.010946889940831928,-0.030497048347604694
665,665,665,665,2021-09-24,47.563507080078125,47.397422790527344,48.88291931152344,0.0035040784872373276,-0.0269912732305716
666,666,666,666,2021-09-27,49.27044677734375,47.194435119628906,48.7906608581543,0.04398848407556,0.009833560578002887
667,667,667,667,2021-09-28,48.818336486816406,45.75507736206055,47.89566802978516,0.06694905355565783,0.019264131705135856
668,668,668,668,2021-09-29,48.55998992919922,45.48750686645508,48.20014953613281,0.0675456465830171,0.007465545159702325
669,669,669,669,2021-09-30,47.83107376098633,46.06878662109375,47.18521118164063,0.0382533873615345,0.01368781792370144
670,670,670,670,2021-10-01,48.82756805419922,47.517372131347656,48.04329681396485,0.027572987816538275,0.01632425941273885
671,671,671,671,2021-10-04,48.76297378540039,47.563507080078125,47.397422790527344,0.025218214109040238,0.028810659197823663
672,672,672,672,2021-10-05,50.2115592956543,49.27044677734375,47.194435119628906,0.019100953611472127,0.06392965968079833
673,673,673,673,2021-10-06,50.32228088378906,48.818336486816406,45.75507736206055,0.030806957082177622,0.09981850725741692
674,674,674,674,2021-10-07,50.31305313110352,48.55998992919922,45.48750686645508,0.036100979519565035,0.10608509010651135
675,675,675,675,2021-10-08,51.52175521850586,47.83107376098633,46.06878662109375,0.07716074859540067,0.11836579596206098
676,676,676,676,2021-10-11,51.22649002075195,48.82756805419922,47.517372131347656,0.04913048226956329,0.0780581442751409
677,677,677,677,2021-10-12,51.21726608276367,48.76297378540039,47.563507080078125,0.05033106282984923,0.07681853645766834
678,678,678,678,2021-10-13,51.014286041259766,50.2115592956543,49.27044677734375,0.015986891402413494,0.03539320988495476
679,679,679,679,2021-10-14,52.19529724121094,50.32228088378906,48.818336486816406,0.03722041856066283,0.06917402348001955
680,680,680,680,2021-10-15,52.73966979980469,50.31305313110352,48.55998992919922,0.048230360069344114,0.08607250282999379
681,681,681,681,2021-10-18,52.9703369140625,51.52175521850586,47.83107376098633,0.02811592286429576,0.10744611711535601
682,682,682,682,2021-10-19,53.1917839050293,51.22649002075195,48.82756805419922,0.038364796875233864,0.08938016011745131
683,683,683,683,2021-10-20,54.72340774536133,51.21726608276367,48.76297378540039,0.06845624397311578,0.12223278231947132
684,684,684,684,2021-10-21,55.120155334472656,51.014286041259766,50.2115592956543,0.08048469579466633,0.0977582872883056
685,685,685,685,2021-10-22,55.092472076416016,52.19529724121094,50.32228088378906,0.055506434263920656,0.09479282554069668
686,686,686,686,2021-10-25,54.80644989013672,52.73966979980469,50.31305313110352,0.03918833959668988,0.08930876739530191
687,687,687,687,2021-10-26,54.52964782714844,52.9703369140625,51.52175521850586,0.0294374361940668,0.058381019743717566
688,688,688,688,2021-10-27,53.9299201965332,53.1917839050293,51.22649002075195,0.013876885438206088,0.05277406620453773
689,689,689,689,2021-10-28,54.84334945678711,54.72340774536133,51.21726608276367,0.0021917807455247296,0.0707980657960916
690,690,690,690,2021-10-29,54.936153411865234,55.120155334472656,51.014286041259766,-0.0033381967356747033,0.07687782531021825
691,691,691,691,2021-11-01,55.69709396362305,55.092472076416016,52.19529724121094,0.010974673388560063,0.06709027263949086
692,692,692,692,2021-11-02,55.61357498168945,54.80644989013672,52.73966979980469,0.01472682673609893,0.05449228622010471
693,693,693,693,2021-11-03,55.762054443359375,54.52964782714844,52.9703369140625,0.022600670741859563,0.052703412738833055
694,694,694,694,2021-11-04,54.80624008178711,53.9299201965332,53.1917839050293,0.01624923385868904,0.030351608053610812
695,695,695,695,2021-11-05,54.5835189819336,54.84334945678711,54.72340774536133,-0.004737684284914723,-0.0025562875045841427
696,696,696,696,2021-11-08,54.73199844360352,54.936153411865234,55.120155334472656,-0.0037162224797780974,-0.007042013733701835
697,697,697,697,2021-11-09,54.36081314086914,55.69709396362305,55.092472076416016,-0.02399193077517936,-0.013280560990837853
698,698,698,698,2021-11-10,54.89902877807617,55.61357498168945,54.80644989013672,-0.01284841342870946,0.0016891969489911673
699,699,699,699,2021-11-11,55.66925430297852,55.762054443359375,54.52964782714844,-0.001664216666821594,0.02089884166210787
700,700,700,700,2021-11-12,55.75277328491211,54.80624008178711,53.9299201965332,0.01727053710877624,0.0338004039638109
701,701,701,701,2021-11-15,55.59502029418945,54.5835189819336,54.84334945678711,0.018531258722814137,0.013705779184668643
702,702,702,702,2021-11-16,54.88975524902344,54.73199844360352,54.936153411865234,0.0028823505427537643,-0.0008445833929059399
703,703,703,703,2021-11-17,53.86897659301758,54.36081314086914,55.69709396362305,-0.00904763044248491,-0.03282249109440882
704,704,704,704,2021-11-18,53.60914993286133,54.89902877807617,55.61357498168945,-0.02349547658536999,-0.036042010417206116
705,705,705,705,2021-11-19,52.95956039428711,55.66925430297852,55.762054443359375,-0.04867487345786903,-0.0502580845890267
706,706,706,706,2021-11-22,54.017459869384766,55.75277328491211,54.80624008178711,-0.031125149715143574,-0.014392160659538966
707,707,707,707,2021-11-23,54.75983428955078,55.59502029418945,54.5835189819336,-0.015022676495469511,0.0032301931224980596
708,708,708,708,2021-11-24,54.67631149291992,54.88975524902344,54.73199844360352,-0.0038885900499130432,-0.0010174477868002407
709,709,709,709,2021-11-26,52.66261672973633,53.86897659301758,54.36081314086914,-0.02239433417113801,-0.031239348954037016
710,710,710,710,2021-11-29,52.90388488769531,53.60914993286133,54.89902877807617,-0.013155684170505832,-0.03634206168648313
711,711,711,711,2021-11-30,50.843780517578125,52.95956039428711,55.66925430297852,-0.0399508579934742,-0.08668112849397758
712,712,712,712,2021-12-01,50.24059677124024,54.017459869384766,55.75277328491211,-0.06991930215299003,-0.09886820312064337
713,713,713,713,2021-12-02,52.10582733154297,54.75983428955078,55.59502029418945,-0.04846630732982782,-0.06276089016935138
714,714,714,714,2021-12-03,50.92730331420898,54.67631149291992,54.88975524902344,-0.06856732058811987,-0.07218928043744477
715,715,715,715,2021-12-06,51.437686920166016,52.66261672973633,53.86897659301758,-0.023259949574033323,-0.04513339266160665
716,716,716,716,2021-12-07,52.0872688293457,52.90388488769531,53.60914993286133,-0.015435842945808687,-0.02838845804161394
717,717,717,717,2021-12-08,52.26358413696289,50.843780517578125,52.95956039428711,0.02792482393975204,-0.013141654729431962
718,718,718,718,2021-12-09,52.96884536743164,50.24059677124024,54.017459869384766,0.05430366618879723,-0.019412510408462258
719,719,719,719,2021-12-10,52.64405059814453,52.10582733154297,54.75983428955078,0.01032942559719685,-0.038637510848165246
720,720,720,720,2021-12-13,52.0872688293457,50.92730331420898,54.67631149291992,0.022776888616701685,-0.04735218219519943
721,721,721,721,2021-12-14,52.69044876098633,51.437686920166016,52.66261672973633,0.024354941208080794,0.0005284969296690534
722,722,722,722,2021-12-15,52.80181121826172,52.0872688293457,52.90388488769531,0.013718177300811929,-0.0019294172753149263
723,723,723,723,2021-12-16,54.21233367919922,52.26358413696289,50.843780517578125,0.037286947966090445,0.0662530033630464
724,724,724,724,2021-12-17,53.35859680175781,52.96884536743164,50.24059677124024,0.0073581259252031295,0.06206136532801776
725,725,725,725,2021-12-20,52.41205596923828,52.64405059814453,52.10582733154297,-0.004406853695152924,0.005877051634682218
726,726,726,726,2021-12-21,53.72050094604492,52.0872688293457,50.92730331420898,0.03135568735711991,0.05484676097225494
727,727,727,727,2021-12-22,53.73905944824219,52.69044876098633,51.437686920166016,0.019901342879286466,0.044740980123154195
