,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,POOL,POOL_6m,POOL_12m,POOL_6m_ret,POOL_12m_ret
487,487,487,487,2021-01-11,374.1133728027344,361.7319030761719,359.0419616699219,0.03422830450195402,0.0419767401635025
488,488,488,488,2021-01-12,373.87054443359375,346.5731506347656,354.9537048339844,0.07876372924108987,0.05329382210127087
489,489,489,489,2021-01-13,362.9166870117188,346.5536804199219,354.1864929199219,0.04721636940046281,0.024648579960870443
490,490,490,490,2021-01-14,356.0995788574219,359.6731872558594,352.2734680175781,-0.009935709763917888,0.010861195029461701
491,491,491,491,2021-01-15,349.0106506347656,374.7930603027344,353.5164489746094,-0.06879105404764785,-0.012745653994073014
492,492,492,492,2021-01-19,350.2050170898437,379.6874084472656,356.662841796875,-0.07764911530248098,-0.01810624475063527
493,493,493,493,2021-01-20,355.6528625488281,374.1133728027344,361.7319030761719,-0.04934469493994875,-0.016805375681955392
494,494,494,494,2021-01-21,356.1092224121094,373.87054443359375,346.5731506347656,-0.04750660966991238,0.027515321829974404
495,495,495,495,2021-01-22,358.6341552734375,362.9166870117188,346.5536804199219,-0.011800316412959644,0.034858884888706365
496,496,496,496,2021-01-25,358.2748718261719,356.0995788574219,359.6731872558594,0.006108664817098708,-0.003887738867486945
497,497,497,497,2021-01-26,353.1669006347656,349.0106506347656,374.7930603027344,0.011908662364431555,-0.05770160111956313
498,498,498,498,2021-01-27,344.4076232910156,350.2050170898437,379.6874084472656,-0.01655428539260695,-0.0929179750798873
499,499,499,499,2021-01-28,352.1763916015625,355.6528625488281,374.1133728027344,-0.009774899384616509,-0.05863725489636262
500,500,500,500,2021-01-29,343.9414367675781,356.1092224121094,373.87054443359375,-0.03416869004995893,-0.08005206109873575
501,501,501,501,2021-02-01,349.41845703125,358.6341552734375,362.9166870117188,-0.025696655231181365,-0.03719374298165834
502,502,502,502,2021-02-02,346.9713134765625,358.2748718261719,356.0995788574219,-0.031549961324370046,-0.025634024645994402
503,503,503,503,2021-02-03,344.59210205078125,353.1669006347656,349.0106506347656,-0.02427973450675147,-0.012660211302858881
504,504,504,504,2021-02-04,348.6124572753906,344.4076232910156,350.2050170898437,0.01220888766687378,-0.0045475071364968755
505,505,505,505,2021-02-05,348.93292236328125,352.1763916015625,355.6528625488281,-0.009209786106136209,-0.018894660758211335
506,506,506,506,2021-02-08,349.0106506347656,343.9414367675781,356.1092224121094,0.014738595950603894,-0.019933692616162846
507,507,507,507,2021-02-09,349.8748779296875,349.41845703125,358.6341552734375,0.0013062300781572223,-0.024423990896995207
508,508,508,508,2021-02-10,340.4067687988281,346.9713134765625,358.2748718261719,-0.018919560271307034,-0.049872610200843215
509,509,509,509,2021-02-11,320.3536682128906,344.59210205078125,353.1669006347656,-0.07033949325489386,-0.0929114035400771
510,510,510,510,2021-02-12,328.0738525390625,348.6124572753906,344.4076232910156,-0.05891529206055712,-0.04742569457631174
511,511,511,511,2021-02-16,323.6941833496094,348.93292236328125,352.1763916015625,-0.07233120578801477,-0.08087483696004438
512,512,512,512,2021-02-17,320.6256103515625,349.0106506347656,343.9414367675781,-0.081330011653162,-0.06779010588297196
513,513,513,513,2021-02-18,320.8780517578125,349.8748779296875,349.41845703125,-0.08287770286182805,-0.0816797301319575
514,514,514,514,2021-02-19,316.65380859375,340.4067687988281,346.9713134765625,-0.06977816654144009,-0.08737755458524499
515,515,515,515,2021-02-22,305.3405456542969,320.3536682128906,344.59210205078125,-0.04686421305036159,-0.1139073013075036
516,516,516,516,2021-02-23,309.0501403808594,328.0738525390625,348.6124572753906,-0.05798606628042091,-0.1134850923106242
517,517,517,517,2021-02-24,318.89703369140625,323.6941833496094,348.93292236328125,-0.014820005749136111,-0.08607926265153054
518,518,518,518,2021-02-25,313.6531066894531,320.6256103515625,349.0106506347656,-0.02174655871832598,-0.1013079224975103
519,519,519,519,2021-02-26,325.0926208496094,320.8780517578125,349.8748779296875,0.013134488534534805,-0.07083177056530043
520,520,520,520,2021-03-01,324.5390930175781,316.65380859375,340.4067687988281,0.024901909308612025,-0.04661386680776436
521,521,521,521,2021-03-02,321.1402893066406,305.3405456542969,320.3536682128906,0.051744663056415785,0.0024554770923592706
522,522,522,522,2021-03-03,321.5287170410156,309.0501403808594,328.0738525390625,0.040377191367000353,-0.01995018940824478
523,523,523,523,2021-03-04,314.2357482910156,318.89703369140625,323.6941833496094,-0.014616897957418162,-0.02922028119479081
524,524,524,524,2021-03-05,320.67413330078125,313.6531066894531,320.6256103515625,0.02238468697292273,0.0001513383449487371
525,525,525,525,2021-03-08,318.8484802246094,325.0926208496094,320.8780517578125,-0.019207266558931235,-0.006325055646794309
526,526,526,526,2021-03-09,326.78228759765625,324.5390930175781,316.65380859375,0.006911939511572651,0.031985969311048246
527,527,527,527,2021-03-10,333.8543395996094,321.1402893066406,305.3405456542969,0.03959033081902952,0.09338358220396814
528,528,528,528,2021-03-11,337.3952331542969,321.5287170410156,309.0501403808594,0.049347119782328086,0.0917168092481897
529,529,529,529,2021-03-12,333.1149597167969,314.2357482910156,318.89703369140625,0.06007976981758634,0.04458469199543935
530,530,530,530,2021-03-15,338.1053466796875,320.67413330078125,313.6531066894531,0.05435802756986452,0.07795950197440393
531,531,531,531,2021-03-16,334.6034240722656,318.8484802246094,325.0926208496094,0.0494120086021983,0.029255672422832557
532,532,532,532,2021-03-17,329.9632568359375,326.78228759765625,324.5390930175781,0.009734215589425554,0.01671343741034481
533,533,533,533,2021-03-18,327.6966857910156,333.8543395996094,321.1402893066406,-0.018444132899331556,0.020415988596543366
534,534,534,534,2021-03-19,331.5196533203125,337.3952331542969,321.5287170410156,-0.017414531257758936,0.03107323156463937
535,535,535,535,2021-03-22,327.0644226074219,333.1149597167969,314.2357482910156,-0.018163510622635992,0.040824999657663286
536,536,536,536,2021-03-23,331.6267395019531,338.1053466796875,320.67413330078125,-0.019161504665207385,0.03415494130578578
537,537,537,537,2021-03-24,330.8387451171875,334.6034240722656,318.8484802246094,-0.011251166856753536,0.03760489899193398
538,538,538,538,2021-03-25,326.12078857421875,329.9632568359375,326.78228759765625,-0.011645139821217398,-0.0020242805333805514
539,539,539,539,2021-03-26,332.5508117675781,327.6966857910156,333.8543395996094,0.014812862586160325,-0.003904480719329806
540,540,540,540,2021-03-29,334.1267395019531,331.5196533203125,337.3952331542969,0.007864047140281327,-0.009687432812214625
541,541,541,541,2021-03-30,333.04693603515625,327.0644226074219,333.1149597167969,0.018291544460998344,-0.00020420482375949067
542,542,542,542,2021-03-31,335.8387756347656,331.6267395019531,338.1053466796875,0.012701135436600453,-0.006703742094528842
543,543,543,543,2021-04-01,341.996337890625,330.8387451171875,334.6034240722656,0.033725169551968026,0.022094555185313114
544,544,544,544,2021-04-05,347.2785949707031,326.12078857421875,329.9632568359375,0.06487720849990919,0.0524765645145
545,545,545,545,2021-04-06,347.9789733886719,332.5508117675781,327.6966857910156,0.046393396362768735,0.06189347795415623
546,546,546,546,2021-04-07,346.93798828125,334.1267395019531,331.5196533203125,0.038342482850648896,0.046508057083543
547,547,547,547,2021-04-08,350.9361267089844,333.04693603515625,327.0644226074219,0.053713722416409704,0.07298777381915333
548,548,548,548,2021-04-09,359.4284362792969,335.8387756347656,331.6267395019531,0.07024102740949045,0.08383430364842459
549,549,549,549,2021-04-12,361.0724182128906,341.996337890625,330.8387451171875,0.05577860991121608,0.09138492253981312
550,550,550,550,2021-04-13,360.3623046875,347.2785949707031,326.12078857421875,0.0376749673209793,0.10499642253099895
551,551,551,551,2021-04-14,357.68719482421875,347.9789733886719,332.5508117675781,0.027898873719313322,0.07558659358861708
552,552,552,552,2021-04-15,364.23388671875,346.93798828125,334.1267395019531,0.04985299685164146,0.09010696737912793
553,553,553,553,2021-04-16,371.8020324707031,350.9361267089844,333.04693603515625,0.05945784481465455,0.11636526940291647
554,554,554,554,2021-04-19,372.52191162109375,359.4284362792969,335.8387756347656,0.03642860169144346,0.10922841151083196
555,555,555,555,2021-04-20,375.5472106933594,361.0724182128906,341.996337890625,0.04008833616289764,0.0981030177389337
556,556,556,556,2021-04-21,375.1677856445313,360.3623046875,347.2785949707031,0.041084987981388155,0.08030783088194937
557,557,557,557,2021-04-22,399.2827453613281,357.68719482421875,347.9789733886719,0.11629029816835068,0.14743354023104427
558,558,558,558,2021-04-23,408.1058044433594,364.23388671875,346.93798828125,0.12044985193397428,0.1763076348748609
559,559,559,559,2021-04-26,401.9967956542969,371.8020324707031,350.9361267089844,0.08121193685506012,0.14549846840834046
560,560,560,560,2021-04-27,410.20697021484375,372.52191162109375,359.4284362792969,0.10116199186715469,0.14127578346663983
561,561,561,561,2021-04-28,403.9812316894531,375.5472106933594,361.0724182128906,0.07571357258544675,0.11883713989824396
562,562,562,562,2021-04-29,409.9735107421875,375.1677856445313,360.3623046875,0.09277375731463877,0.13767035400028726
563,563,563,563,2021-04-30,411.014404296875,399.2827453613281,357.68719482421875,0.0293818329788591,0.1490889532650541
564,564,564,564,2021-05-03,417.18170166015625,408.1058044433594,364.23388671875,0.02223907897898214,0.1453676246831226
565,565,565,565,2021-05-04,419.4093322753906,401.9967956542969,371.8020324707031,0.04331511297932811,0.1280447540545353
566,566,566,566,2021-05-05,429.5359191894531,410.20697021484375,372.52191162109375,0.04711999156056734,0.1530487356307526
567,567,567,567,2021-05-06,423.0085754394531,403.9812316894531,375.5472106933594,0.047099573587682464,0.1263792231567038
568,568,568,568,2021-05-07,431.919189453125,409.9735107421875,375.1677856445313,0.053529504067735045,0.1512693946019268
569,569,569,569,2021-05-10,432.8433227539063,411.014404296875,399.2827453613281,0.05310986240098847,0.0840521604864437
570,570,570,570,2021-05-11,426.919189453125,417.18170166015625,408.1058044433594,0.023341119119603793,0.04609928309014455
571,571,571,571,2021-05-12,408.32952880859375,419.4093322753906,401.9967956542969,-0.026417636934033983,0.01575319311684953
572,572,572,572,2021-05-13,423.1642761230469,429.5359191894531,410.20697021484375,-0.014833784048676857,0.03158723973270572
573,573,573,573,2021-05-14,426.7311401367188,423.0085754394531,403.9812316894531,0.008800210949384102,0.0563142707202644
574,574,574,574,2021-05-17,424.5871276855469,431.919189453125,409.9735107421875,-0.016975540671998468,0.03564527112228277
575,575,575,575,2021-05-18,416.2351379394531,432.8433227539063,411.014404296875,-0.03836996885798283,0.012702069776628022
576,576,576,576,2021-05-19,416.9465026855469,426.919189453125,417.18170166015625,-0.023359659190660742,-0.0005637806588194572
577,577,577,577,2021-05-20,418.7982177734375,408.32952880859375,419.4093322753906,0.025637844501201767,-0.0014570837006360193
578,578,578,578,2021-05-21,418.3304443359375,423.1642761230469,429.5359191894531,-0.011423062058536826,-0.02608739887146272
579,579,579,579,2021-05-24,419.7825317382813,426.7311401367188,423.0085754394531,-0.016283340363234977,-0.007626426244007889
580,580,580,580,2021-05-25,418.7300109863281,424.5871276855469,431.919189453125,-0.013794852263059099,-0.03053621785940186
581,581,581,581,2021-05-26,418.7007446289063,416.2351379394531,432.8433227539063,0.0059235909338626325,-0.03267366592377996
582,582,582,582,2021-05-27,420.4939880371094,416.9465026855469,426.919189453125,0.008508250647776716,-0.015050158378324907
583,583,583,583,2021-05-28,425.4447326660156,418.7982177734375,408.32952880859375,0.015870446937225946,0.0419151754891689
584,584,584,584,2021-06-01,427.5693054199219,418.3304443359375,423.1642761230469,0.022085079412879516,0.010409738121641698
585,585,585,585,2021-06-02,429.3722229003906,419.7825317382813,426.7311401367188,0.022844426428130005,0.0061891024939628725
586,586,586,586,2021-06-03,427.2476196289063,418.7300109863281,424.5871276855469,0.02034152895445618,0.006266068304665584
587,587,587,587,2021-06-04,426.8968505859375,418.7007446289063,416.2351379394531,0.01957509286088177,0.02561463863734459
588,588,588,588,2021-06-07,424.4701843261719,420.4939880371094,416.9465026855469,0.009456012219398513,0.01804471698926613
589,589,589,589,2021-06-08,428.8069458007813,425.4447326660156,418.7982177734375,0.007902819982507747,0.023898688204920582
590,590,590,590,2021-06-09,422.5892639160156,427.5693054199219,418.3304443359375,-0.011647331650749049,0.010180515517675515
591,591,591,591,2021-06-10,418.0868225097656,429.3722229003906,419.7825317382813,-0.02628348968266414,-0.004039494500864271
592,592,592,592,2021-06-11,420.64013671875,427.2476196289063,418.7300109863281,-0.01546523048131987,0.004561712039513388
593,593,593,593,2021-06-14,419.9969482421875,426.8968505859375,418.7007446289063,-0.016162926323489035,0.0030957757537068975
594,594,594,594,2021-06-15,423.3591918945313,424.4701843261719,420.4939880371094,-0.002617362709242399,0.006813899696394898
595,595,595,595,2021-06-16,421.5172424316406,428.8069458007813,425.4447326660156,-0.01699996569674833,-0.009231493382850675
596,596,596,596,2021-06-17,425.42523193359375,422.5892639160156,427.5693054199219,0.006710932481573284,-0.005014563625474477
597,597,597,597,2021-06-18,430.7755737304688,418.0868225097656,429.3722229003906,0.030349560276817344,0.0032683782397440186
598,598,598,598,2021-06-21,441.37884521484375,420.64013671875,427.2476196289063,0.049302733347959427,0.03307502473205437
599,599,599,599,2021-06-22,448.0643615722656,419.9969482421875,426.8968505859375,0.06682766017121944,0.0495846033000118
600,600,600,600,2021-06-23,443.3279418945313,423.3591918945313,424.4701843261719,0.04716739445443463,0.044426577565855
601,601,601,601,2021-06-24,447.3528747558594,421.5172424316406,428.8069458007813,0.06129199407165098,0.04325006657819919
602,602,602,602,2021-06-25,444.1758117675781,425.42523193359375,422.5892639160156,0.04407491240884176,0.051081628651722166
603,603,603,603,2021-06-28,444.92620849609375,430.7755737304688,418.0868225097656,0.032849204153062805,0.06419572333136903
604,604,604,604,2021-06-29,453.2099914550781,441.37884521484375,420.64013671875,0.02680496894787865,0.0774292605322755
605,605,605,605,2021-06-30,446.9922790527344,448.0643615722656,419.9969482421875,-0.002392697593196824,0.06427506419637186
606,606,606,606,2021-07-01,450.2960205078125,443.3279418945313,423.3591918945313,0.015717661700960228,0.06362641730474539
607,607,607,607,2021-07-02,454.9544372558594,447.3528747558594,421.5172424316406,0.01699231843351523,0.07932580558585678
608,608,608,608,2021-07-06,452.71295166015625,444.1758117675781,425.42523193359375,0.019220181888349508,0.06414222213040244
609,609,609,609,2021-07-07,458.3556213378906,444.92620849609375,430.7755737304688,0.030183460954547936,0.06402416777855269
610,610,610,610,2021-07-08,456.8451232910156,453.2099914550781,441.37884521484375,0.008020855463195975,0.035040823192701076
611,611,611,611,2021-07-09,464.1250915527344,446.9922790527344,448.0643615722656,0.038329101648708175,0.03584469410624713
612,612,612,612,2021-07-12,463.4136352539063,450.2960205078125,443.3279418945313,0.029131091878850546,0.045306626226941926
613,613,613,613,2021-07-13,458.9014587402344,454.9544372558594,447.3528747558594,0.008675641253621302,0.025815378945933
614,614,614,614,2021-07-14,456.8451232910156,452.71295166015625,444.1758117675781,0.009127575466321813,0.028523191015333627
615,615,615,615,2021-07-15,448.1227722167969,458.3556213378906,444.92620849609375,-0.022325130629412104,0.007184480616477806
616,616,616,616,2021-07-16,447.2164611816406,456.8451232910156,453.2099914550781,-0.02107642528831688,-0.013224620786039254
617,617,617,617,2021-07-19,441.9830017089844,464.1250915527344,446.9922790527344,-0.04770715965748251,-0.011206630580657184
618,618,618,618,2021-07-20,440.9987487792969,463.4136352539063,450.2960205078125,-0.0483690698102317,-0.02064702174811761
619,619,619,619,2021-07-21,446.0469665527344,458.9014587402344,454.9544372558594,-0.02801144329065297,-0.019578819270017478
620,620,620,620,2021-07-22,439.0592956542969,456.8451232910156,452.71295166015625,-0.038931853991552745,-0.03015963196058269
621,621,621,621,2021-07-23,450.6078796386719,448.1227722167969,458.3556213378906,0.00554559503767571,-0.016903341725370225
622,622,622,622,2021-07-26,455.0811767578125,447.2164611816406,456.8451232910156,0.017585925963887084,-0.0038611477791336
623,623,623,623,2021-07-27,459.8662109375,441.9830017089844,464.1250915527344,0.04046130543339421,-0.009176148182349353
624,624,624,624,2021-07-28,455.7341003417969,440.9987487792969,463.4136352539063,0.03341359040878933,-0.016571663688535576
625,625,625,625,2021-07-29,465.6453857421875,446.0469665527344,458.9014587402344,0.04393801697816513,0.01469580641662449
626,626,626,626,2021-07-30,465.6648864746094,439.0592956542969,456.8451232910156,0.060596805678978294,0.019305805696377076
627,627,627,627,2021-08-02,464.3882141113281,450.6078796386719,448.1227722167969,0.03058165446131622,0.036296842970216625
628,628,628,628,2021-08-03,468.2182312011719,455.0811767578125,447.2164611816406,0.02886749686496204,0.046961084491478955
629,629,629,629,2021-08-04,474.5821228027344,459.8662109375,441.9830017089844,0.032000419937864066,0.07375650413636103
630,630,630,630,2021-08-05,474.4261779785156,455.7341003417969,440.9987487792969,0.04101531490116672,0.07579937424255112
631,631,631,631,2021-08-06,468.8517150878906,465.6453857421875,446.0469665527344,0.006885774977867687,0.051126339253918296
632,632,632,632,2021-08-09,473.0520324707031,465.6648864746094,439.0592956542969,0.01586365261941758,0.07742174497353349
633,633,633,633,2021-08-10,471.8630676269531,464.3882141113281,450.6078796386719,0.016096130970785216,0.04717003174761425
634,634,634,634,2021-08-11,471.6581115722656,468.2182312011719,455.0811767578125,0.0073467459015190695,0.036426324930761034
635,635,635,635,2021-08-12,473.1809387207031,474.5821228027344,459.8662109375,-0.0029524586256142182,0.028953481396380987
636,636,636,636,2021-08-13,473.64947509765625,474.4261779785156,455.7341003417969,-0.001637141702780509,0.03931102531590902
637,637,637,637,2021-08-16,481.6443786621094,468.8517150878906,465.6453857421875,0.027285094972555823,0.034358748974654185
638,638,638,638,2021-08-17,468.5538635253906,473.0520324707031,465.6648864746094,-0.009508824899914337,0.006203983024472226
639,639,639,639,2021-08-18,465.2837219238281,471.8630676269531,464.3882141113281,-0.013943336858748379,0.0019283603357886925
640,640,640,640,2021-08-19,472.8294677734375,471.6581115722656,468.2182312011719,0.0024834857546860434,0.009848477194994931
641,641,641,641,2021-08-20,474.8404235839844,473.1809387207031,474.5821228027344,0.003507083078553075,0.0005442699352529168
642,642,642,642,2021-08-23,463.5851440429688,473.64947509765625,474.4261779785156,-0.021248479273860532,-0.022850834205101034
643,643,643,643,2021-08-24,466.2110290527344,481.6443786621094,468.8517150878906,-0.032043038999531315,-0.005632241389287085
644,644,644,644,2021-08-25,473.4640502929688,468.5538635253906,473.0520324707031,0.01047944996255934,0.0008709778079036834
645,645,645,645,2021-08-26,466.0938720703125,465.2837219238281,471.8630676269531,0.001741195980668797,-0.012226418960175178
646,646,646,646,2021-08-27,469.4519653320313,472.8294677734375,471.6581115722656,-0.007143172478887405,-0.004677426691295894
647,647,647,647,2021-08-30,479.7212829589844,474.8404235839844,473.1809387207031,0.010278946636767872,0.013822078835135976
648,648,648,648,2021-08-31,482.52294921875,463.5851440429688,473.64947509765625,0.040850759389360114,0.018734263601293488
649,649,649,649,2021-09-01,479.5260620117188,466.2110290527344,481.6443786621094,0.028560098601782213,-0.004398092751076499
650,650,650,650,2021-09-02,485.4123840332031,473.4640502929688,468.5538635253906,0.02523598936992366,0.03597989862034079
651,651,651,651,2021-09-03,485.0512390136719,466.0938720703125,465.2837219238281,0.040672851713655644,0.042484867100250456
652,652,652,652,2021-09-07,479.350341796875,469.4519653320313,472.8294677734375,0.021084961179878903,0.013791175186572913
653,653,653,653,2021-09-08,485.5392761230469,479.7212829589844,474.8404235839844,0.01212786126180676,0.022531469537302895
654,654,654,654,2021-09-09,479.9263305664063,482.52294921875,463.5851440429688,-0.005381337108520623,0.03524959057342625
655,655,655,655,2021-09-10,481.6736145019531,479.5260620117188,466.2110290527344,0.004478489617904868,0.0331664943247616
656,656,656,656,2021-09-13,467.5093688964844,485.4123840332031,473.4640502929688,-0.036882073316642394,-0.012576839556878272
657,657,657,657,2021-09-14,463.370361328125,485.0512390136719,466.0938720703125,-0.04469811834649451,-0.005843266572225225
658,658,658,658,2021-09-15,465.7815246582031,479.350341796875,469.4519653320313,-0.028306680846014065,-0.00781856493290467
659,659,659,659,2021-09-16,459.4754333496094,485.5392761230469,479.7212829589844,-0.053680194487154775,-0.04220335917659501
660,660,660,660,2021-09-17,452.98388671875,479.9263305664063,482.52294921875,-0.056138707405069876,-0.06121794320420726
661,661,661,661,2021-09-20,451.5000915527344,481.6736145019531,479.5260620117188,-0.06264308868240154,-0.05844514548679425
662,662,662,662,2021-09-21,448.776611328125,467.5093688964844,485.4123840332031,-0.04006926665999533,-0.07547350234593964
663,663,663,663,2021-09-22,445.1354370117188,463.370361328125,485.0512390136719,-0.03935280682204345,-0.08229192875193947
664,664,664,664,2021-09-23,455.2583618164063,465.7815246582031,479.350341796875,-0.022592486573010495,-0.05025964911208447
665,665,665,665,2021-09-24,454.3993225097656,459.4754333496094,485.5392761230469,-0.011047621856164369,-0.06413477785345967
666,666,666,666,2021-09-27,444.9011840820313,452.98388671875,479.9263305664063,-0.01784324536412729,-0.07298025603854352
667,667,667,667,2021-09-28,433.49945068359375,451.5000915527344,481.6736145019531,-0.03986852097246629,-0.10001412235995344
668,668,668,668,2021-09-29,436.1838684082031,448.776611328125,467.5093688964844,-0.028060158667035817,-0.06700507534688005
669,669,669,669,2021-09-30,424.0598449707031,445.1354370117188,463.370361328125,-0.04734647095836775,-0.08483606125508114
670,670,670,670,2021-10-01,426.9786071777344,455.2583618164063,465.7815246582031,-0.06211803452843867,-0.08330712024042364
671,671,671,671,2021-10-04,425.5338745117188,454.3993225097656,459.4754333496094,-0.0635244080880567,-0.07387023630502754
672,672,672,672,2021-10-05,429.9169006347656,444.9011840820313,452.98388671875,-0.03368002599989228,-0.050922310396233295
673,673,673,673,2021-10-06,430.4440612792969,433.49945068359375,451.5000915527344,-0.007048196715079502,-0.046635716508992564
674,674,674,674,2021-10-07,441.75787353515625,436.1838684082031,448.776611328125,0.012779026302129681,-0.015639713870554073
675,675,675,675,2021-10-08,435.8910827636719,424.0598449707031,445.1354370117188,0.027899924817890165,-0.02076750912060854
676,676,676,676,2021-10-11,434.9051513671875,426.9786071777344,455.2583618164063,0.018564265413310466,-0.044706944795067205
677,677,677,677,2021-10-12,430.3561401367188,425.5338745117188,454.3993225097656,0.011332272032475332,-0.05291201192873718
678,678,678,678,2021-10-13,429.8778076171875,429.9169006347656,444.9011840820313,-9.093156728756657e-05,-0.0337678949896294
679,679,679,679,2021-10-14,442.0799865722656,430.4440612792969,433.49945068359375,0.02703237502774769,0.019793648815796816
680,680,680,680,2021-10-15,442.4216613769531,441.75787353515625,436.1838684082031,0.0015026055709770336,0.014300833709219862
681,681,681,681,2021-10-18,449.48919677734375,435.8910827636719,424.0598449707031,0.031196128003940782,0.05996642244775008
682,682,682,682,2021-10-19,453.4427185058594,434.9051513671875,426.9786071777344,0.04262439081348268,0.06197994673093543
683,683,683,683,2021-10-20,452.7886657714844,430.3561401367188,425.5338745117188,0.05212549222055718,0.06404846451070245
684,684,684,684,2021-10-21,487.43304443359375,429.8778076171875,429.9169006347656,0.1338874345140888,0.13378432835254084
685,685,685,685,2021-10-22,491.0937194824219,442.0799865722656,430.4440612792969,0.11087073470615949,0.14090020901408606
686,686,686,686,2021-10-25,496.5017395019531,442.4216613769531,441.75787353515625,0.12223650613463644,0.12392278496070808
687,687,687,687,2021-10-26,491.6209106445313,449.48919677734375,435.8910827636719,0.09373242820796346,0.12785264504040006
688,688,688,688,2021-10-27,487.872314453125,453.4427185058594,434.9051513671875,0.07592931707165729,0.12179014877020311
689,689,689,689,2021-10-28,494.5689086914063,452.7886657714844,430.3561401367188,0.09227316423377041,0.14920844055876126
690,690,690,690,2021-10-29,502.8858947753906,487.43304443359375,429.8778076171875,0.03170250872046099,0.16983451079479295
691,691,691,691,2021-11-01,502.680908203125,491.0937194824219,442.0799865722656,0.02359465874032196,0.1370813505961621
692,692,692,692,2021-11-02,503.1299133300781,496.5017395019531,442.4216613769531,0.013349749458629878,0.1372180823248621
693,693,693,693,2021-11-03,504.1256103515625,491.6209106445313,449.48919677734375,0.02543565466049258,0.1215522285428432
694,694,694,694,2021-11-04,509.7289123535156,487.872314453125,453.4427185058594,0.044799832359601055,0.1241307701072476
695,695,695,695,2021-11-05,505.62890625,494.5689086914063,452.7886657714844,0.022362905075973494,0.11669956532256331
696,696,696,696,2021-11-08,508.17681884765625,502.8858947753906,487.43304443359375,0.010521122439969721,0.04255717713633289
697,697,697,697,2021-11-09,514.5610961914062,502.680908203125,491.0937194824219,0.023633656648604395,0.047785943452336
698,698,698,698,2021-11-10,514.7662353515625,503.1299133300781,496.5017395019531,0.023127867600768903,0.036786368297381467
699,699,699,699,2021-11-11,541.5546875,504.1256103515625,491.6209106445313,0.07424553797680611,0.10156967650135917
700,700,700,700,2021-11-12,558.5271606445312,509.7289123535156,487.872314453125,0.0957337265129905,0.1448224137715337
701,701,701,701,2021-11-15,557.1583862304688,505.62890625,494.5689086914063,0.10191165762779963,0.12655360342943855
702,702,702,702,2021-11-16,560.9224243164062,508.17681884765625,502.8858947753906,0.10379380466105514,0.11540695442837401
703,703,703,703,2021-11-17,560.208740234375,514.5610961914062,502.680908203125,0.08871180581049742,0.11444204681830472
704,704,704,704,2021-11-18,564.9505004882812,514.7662353515625,503.1299133300781,0.09748942663740401,0.12287201678991755
705,705,705,705,2021-11-19,564.1195068359375,541.5546875,504.1256103515625,0.04166674180239194,0.11900584944005721
706,706,706,706,2021-11-22,546.736328125,558.5271606445312,509.7289123535156,-0.02111058038059388,0.07260215160371053
707,707,707,707,2021-11-23,549.0338134765625,557.1583862304688,505.62890625,-0.014582160036886727,0.08584340548975988
708,708,708,708,2021-11-24,555.77001953125,560.9224243164062,508.17681884765625,-0.00918559244878725,0.09365480462394227
709,709,709,709,2021-11-26,546.70703125,560.208740234375,514.5610961914062,-0.024101210878513357,0.06247253299273159
710,710,710,710,2021-11-29,547.5967407226562,564.9505004882812,514.7662353515625,-0.030717310190231384,0.06377750348888367
711,711,711,711,2021-11-30,541.7501220703125,564.1195068359375,541.5546875,-0.03965362745757817,0.00036087688801056395
712,712,712,712,2021-12-01,539.8925170898438,546.736328125,558.5271606445312,-0.012517571419895734,-0.033363898602860154
713,713,713,713,2021-12-02,544.2725830078125,549.0338134765625,557.1583862304688,-0.008672016826434037,-0.023127720126115192
714,714,714,714,2021-12-03,532.6773681640625,555.77001953125,560.9224243164062,-0.04155073241745644,-0.050354656772308326
715,715,715,715,2021-12-06,535.7179565429688,546.70703125,560.208740234375,-0.020100481755110478,-0.04371724668408428
716,716,716,716,2021-12-07,550.59814453125,547.5967407226562,564.9505004882812,0.005481047612943879,-0.025404625616981757
717,717,717,717,2021-12-08,552.162353515625,541.7501220703125,564.1195068359375,0.0192196199338579,-0.02119613517245378
718,718,718,718,2021-12-09,537.125732421875,539.8925170898438,546.736328125,-0.005124695342847874,-0.017578118022784306
719,719,719,719,2021-12-10,550.1093139648438,544.2725830078125,549.0338134765625,0.01072391139890927,0.0019588966323786927
720,720,720,720,2021-12-13,549.64990234375,532.6773681640625,555.77001953125,0.03186269061549463,-0.01101195993382631
721,721,721,721,2021-12-14,546.2279663085938,535.7179565429688,546.70703125,0.019618550465336115,-0.0008762736054644948
722,722,722,722,2021-12-15,554.8804321289062,550.59814453125,547.5967407226562,0.007777519122048604,0.013301195687611012
723,723,723,723,2021-12-16,539.247314453125,552.162353515625,541.7501220703125,-0.02338993048017446,-0.0046198561204249255
724,724,724,724,2021-12-17,528.5711059570312,537.125732421875,539.8925170898438,-0.015926674051290224,-0.02096975004180046
725,725,725,725,2021-12-20,526.2540893554688,550.1093139648438,544.2725830078125,-0.04336451684019216,-0.03310564267773364
726,726,726,726,2021-12-21,529.3728637695312,549.64990234375,532.6773681640625,-0.03689082539222854,-0.00620357573275665
727,727,727,727,2021-12-22,536.8715209960938,546.2279663085938,535.7179565429688,-0.017129194932531178,0.0021533055575904125
728,728,728,728,2021-12-23,537.3799438476562,554.8804321289062,550.59814453125,-0.03153920604860039,-0.02400698370468901
