,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CRL,CRL_6m,CRL_12m,CRL_6m_ret,CRL_12m_ret
489,489,489,489,2021-01-13,267.489990234375,252.58999633789065,251.7100067138672,0.05898885194389325,0.06269112510272912
490,490,490,490,2021-01-14,266.9100036621094,254.759994506836,247.1699981689453,0.04769198232553484,0.07986408398834643
491,491,491,491,2021-01-15,273.7200012207031,263.1600036621094,248.63999938964844,0.04012766914288579,0.10086873348061487
492,492,492,492,2021-01-19,278.8900146484375,271.010009765625,248.58999633789065,0.029076434813707808,0.1218875206440817
493,493,493,493,2021-01-20,282.94000244140625,276.3099975585937,249.8600006103516,0.02399480634574802,0.13239414772371605
494,494,494,494,2021-01-21,281.239990234375,268.239990234375,249.6699981689453,0.048464063798396406,0.1264468790682134
495,495,495,495,2021-01-22,280.17999267578125,267.489990234375,252.58999633789065,0.047441036691830085,0.10922838092520237
496,496,496,496,2021-01-25,273.5400085449219,266.9100036621094,254.759994506836,0.02483985160483404,0.07371649569407546
497,497,497,497,2021-01-26,265.4800109863281,273.7200012207031,263.1600036621094,-0.03010371985104232,0.008815957181690814
498,498,498,498,2021-01-27,252.8699951171875,278.8900146484375,271.010009765625,-0.09329849820564662,-0.06693485109323216
499,499,499,499,2021-01-28,260.8800048828125,282.94000244140625,276.3099975585937,-0.07796705085263489,-0.05584304879344493
500,500,500,500,2021-01-29,259.04998779296875,281.239990234375,268.239990234375,-0.07890059455241027,-0.03426037420213324
501,501,501,501,2021-02-01,266.0,280.17999267578125,267.489990234375,-0.05061029711778908,-0.005570265388508466
502,502,502,502,2021-02-02,272.3999938964844,273.5400085449219,266.9100036621094,-0.0041676340309475535,0.020568694163014545
503,503,503,503,2021-02-03,267.8500061035156,265.4800109863281,273.7200012207031,0.008927207394569425,-0.021445254606931252
504,504,504,504,2021-02-04,269.9599914550781,252.8699951171875,278.8900146484375,0.06758412096291067,-0.03201987423112429
505,505,505,505,2021-02-05,275.760009765625,260.8800048828125,282.94000244140625,0.05703773614040153,-0.025376378786411302
506,506,506,506,2021-02-08,276.6499938964844,259.04998779296875,281.239990234375,0.06794057877965032,-0.0163205678327093
507,507,507,507,2021-02-09,277.8500061035156,266.0,280.17999267578125,0.04454889512599869,-0.008316034810386452
508,508,508,508,2021-02-10,280.54998779296875,272.3999938964844,273.5400085449219,0.029919214680971917,0.025626888312740848
509,509,509,509,2021-02-11,289.25,267.8500061035156,265.4800109863281,0.0798954392713882,0.08953588982221339
510,510,510,510,2021-02-12,292.79998779296875,269.9599914550781,252.8699951171875,0.08460511579802454,0.15790719914111007
511,511,511,511,2021-02-16,286.739990234375,275.760009765625,260.8800048828125,0.03981716013892722,0.09912597695319292
512,512,512,512,2021-02-17,299.4800109863281,276.6499938964844,259.04998779296875,0.0825231071517254,0.15607035359395893
513,513,513,513,2021-02-18,292.510009765625,277.8500061035156,266.0,0.05276229382787068,0.09966169084821419
514,514,514,514,2021-02-19,289.54998779296875,280.54998779296875,272.3999938964844,0.03207984456103952,0.0629588629983655
515,515,515,515,2021-02-22,283.5899963378906,289.25,267.8500061035156,-0.019567860543161175,0.05876419591452975
516,516,516,516,2021-02-23,282.9800109863281,292.79998779296875,269.9599914550781,-0.03353817355205657,0.048229441188942124
517,517,517,517,2021-02-24,288.2200012207031,286.739990234375,275.760009765625,0.005161508811932336,0.045184185573782676
518,518,518,518,2021-02-25,280.17999267578125,299.4800109863281,276.6499938964844,-0.06444509684296751,0.012759800676582334
519,519,519,519,2021-02-26,286.1400146484375,292.510009765625,277.8500061035156,-0.021777015843975733,0.029836272675241027
520,520,520,520,2021-03-01,289.6099853515625,289.54998779296875,280.54998779296875,0.00020720967405685187,0.03229370148923172
521,521,521,521,2021-03-02,287.4599914550781,283.5899963378906,289.25,0.013646444399175728,-0.006188447864898472
522,522,522,522,2021-03-03,278.2699890136719,282.9800109863281,292.79998779296875,-0.016644362816438663,-0.049624314839694095
523,523,523,523,2021-03-04,268.1600036621094,288.2200012207031,286.739990234375,-0.0695996026425415,-0.06479733279295552
524,524,524,524,2021-03-05,273.82000732421875,280.17999267578125,299.4800109863281,-0.02269964136562086,-0.08568185762248026
525,525,525,525,2021-03-08,270.9700012207031,286.1400146484375,292.510009765625,-0.053016050363919986,-0.07363853483913563
526,526,526,526,2021-03-09,278.44000244140625,289.6099853515625,289.54998779296875,-0.038569053123623576,-0.038369835330493096
527,527,527,527,2021-03-10,276.5899963378906,287.4599914550781,283.5899963378906,-0.03781394086239709,-0.024683522304713712
528,528,528,528,2021-03-11,285.0,278.2699890136719,282.9800109863281,0.024185184360637102,0.007138274560917646
529,529,529,529,2021-03-12,286.7900085449219,268.1600036621094,288.2200012207031,0.06947346594716985,-0.0049614623194947916
530,530,530,530,2021-03-15,292.0899963378906,273.82000732421875,280.17999267578125,0.06672262261697748,0.04250840164697767
531,531,531,531,2021-03-16,288.5299987792969,270.9700012207031,286.1400146484375,0.06480421256776414,0.008352498806557307
532,532,532,532,2021-03-17,292.70001220703125,278.44000244140625,289.6099853515625,0.05121394067156637,0.01066961434951108
533,533,533,533,2021-03-18,288.2799987792969,276.5899963378906,287.4599914550781,0.0422647333460513,0.002852596356341719
534,534,534,534,2021-03-19,286.67999267578125,285.0,278.2699890136719,0.005894711143092035,0.030222460179477606
535,535,535,535,2021-03-22,288.1300048828125,286.7900085449219,268.1600036621094,0.0046723954739194,0.07447046892893838
536,536,536,536,2021-03-23,280.3099975585937,292.0899963378906,273.82000732421875,-0.04033003158954407,0.023701665549553663
537,537,537,537,2021-03-24,276.2099914550781,288.5299987792969,270.9700012207031,-0.04269922495526224,0.019337897962022232
538,538,538,538,2021-03-25,281.95001220703125,292.70001220703125,278.44000244140625,-0.03672702272522066,0.012605982383453007
539,539,539,539,2021-03-26,288.0400085449219,288.2799987792969,276.5899963378906,-0.0008324900631025978,0.041397058312418356
540,540,540,540,2021-03-29,282.95001220703125,286.67999267578125,285.0,-0.01301095494643878,-0.007192939624451777
541,541,541,541,2021-03-30,287.9599914550781,288.1300048828125,286.7900085449219,-0.0005900580462055993,0.004079580443169473
542,542,542,542,2021-03-31,289.8299865722656,280.3099975585937,292.0899963378906,0.03396235987509488,-0.007737374761067173
543,543,543,543,2021-04-01,294.1700134277344,276.2099914550781,288.5299987792969,0.06502307131629315,0.01954741161161433
544,544,544,544,2021-04-05,297.8900146484375,281.95001220703125,292.70001220703125,0.056534852815334435,0.017731473265997888
545,545,545,545,2021-04-06,302.19000244140625,288.0400085449219,288.2799987792969,0.04912509886374883,0.048251712643993416
546,546,546,546,2021-04-07,296.5299987792969,282.95001220703125,286.67999267578125,0.0479942957639079,0.034358889197598774
547,547,547,547,2021-04-08,305.20001220703125,287.9599914550781,288.1300048828125,0.05986950015117842,0.05924411562468612
548,548,548,548,2021-04-09,306.3999938964844,289.8299865722656,280.3099975585937,0.05717147324949834,0.09307551127368208
549,549,549,549,2021-04-12,305.2300109863281,294.1700134277344,276.2099914550781,0.03759729766375641,0.10506506074733979
550,550,550,550,2021-04-13,309.82000732421875,297.8900146484375,281.95001220703125,0.04004831343494586,0.0988472917558274
551,551,551,551,2021-04-14,309.1700134277344,302.19000244140625,288.0400085449219,0.02309808706421901,0.07335788173856117
552,552,552,552,2021-04-15,320.3699951171875,296.5299987792969,282.95001220703125,0.08039657517293697,0.1322494479441001
553,553,553,553,2021-04-16,323.3800048828125,305.20001220703125,287.9599914550781,0.05956747034285481,0.12300324516872996
554,554,554,554,2021-04-19,324.5899963378906,306.3999938964844,289.8299865722656,0.05936684988169949,0.11993241340111638
555,555,555,555,2021-04-20,322.3699951171875,305.2300109863281,294.1700134277344,0.0561543213770912,0.0958628697767685
556,556,556,556,2021-04-21,324.0199890136719,309.82000732421875,297.8900146484375,0.04583300417585101,0.08771685212769653
557,557,557,557,2021-04-22,327.70001220703125,309.1700134277344,302.19000244140625,0.059934657225831245,0.08441712022081638
558,558,558,558,2021-04-23,334.3399963378906,320.3699951171875,296.5299987792969,0.04360583523308126,0.12750817021631322
559,559,559,559,2021-04-26,336.44000244140625,323.3800048828125,305.20001220703125,0.040385915521667703,0.1023590726896284
560,560,560,560,2021-04-27,334.3699951171875,324.5899963378906,306.3999938964844,0.030130314826819715,0.09128590658573144
561,561,561,561,2021-04-28,334.79998779296875,322.3699951171875,305.2300109863281,0.03855815635466553,0.09687768483540471
562,562,562,562,2021-04-29,333.8699951171875,324.0199890136719,309.82000732421875,0.03039937793189673,0.07762567692344358
563,563,563,563,2021-04-30,332.45001220703125,327.70001220703125,309.1700134277344,0.0144949643669805,0.07529837231364733
564,564,564,564,2021-05-03,331.95001220703125,334.3399963378906,320.3699951171875,-0.007148364410592412,0.0361457604218145
565,565,565,565,2021-05-04,338.9599914550781,336.44000244140625,323.3800048828125,0.0074901587070068665,0.048178571145459426
566,566,566,566,2021-05-05,345.2099914550781,334.3699951171875,324.5899963378906,0.03241916588266691,0.06352628038395425
567,567,567,567,2021-05-06,336.8399963378906,334.79998779296875,322.3699951171875,0.006093215708787181,0.04488631522745479
568,568,568,568,2021-05-07,342.54998779296875,333.8699951171875,324.0199890136719,0.025998121432668997,0.0571878260835168
569,569,569,569,2021-05-10,332.8800048828125,332.45001220703125,327.70001220703125,0.0012934055045650261,0.015807117738246168
570,570,570,570,2021-05-11,320.5,331.95001220703125,334.3399963378906,-0.03449318206347918,-0.041394976639000935
571,571,571,571,2021-05-12,316.760009765625,338.9599914550781,336.44000244140625,-0.06549440125412342,-0.058494806006930355
572,572,572,572,2021-05-13,321.010009765625,345.2099914550781,334.3699951171875,-0.07010220529089828,-0.03995569443029778
573,573,573,573,2021-05-14,329.07000732421875,336.8399963378906,334.79998779296875,-0.023067299305744138,-0.017114637627446028
574,574,574,574,2021-05-17,322.7099914550781,342.54998779296875,333.8699951171875,-0.05791854340944125,-0.033426195301534234
575,575,575,575,2021-05-18,319.70001220703125,332.8800048828125,332.45001220703125,-0.039593825049423326,-0.038351630416124105
576,576,576,576,2021-05-19,319.0,320.5,331.95001220703125,-0.004680187207488307,-0.03901193472152842
577,577,577,577,2021-05-20,326.70001220703125,316.760009765625,338.9599914550781,0.03138023151584379,-0.03616939921262563
578,578,578,578,2021-05-21,327.2300109863281,321.010009765625,345.2099914550781,0.0193763466293293,-0.052084183290765806
579,579,579,579,2021-05-24,331.1700134277344,329.07000732421875,336.8399963378906,0.006381639337451395,-0.01683286715295107
580,580,580,580,2021-05-25,329.5199890136719,322.7099914550781,342.54998779296875,0.02110253087574976,-0.03803824038426762
581,581,581,581,2021-05-26,324.510009765625,319.70001220703125,332.8800048828125,0.015045346809304805,-0.02514418106949401
582,582,582,582,2021-05-27,332.20001220703125,319.0,320.5,0.04137934861138315,0.03650549830586969
583,583,583,583,2021-05-28,337.989990234375,326.70001220703125,316.760009765625,0.03455762964645759,0.06702228758124607
584,584,584,584,2021-06-01,332.8999938964844,327.2300109863281,321.010009765625,0.017327209362814733,0.03703929400687689
585,585,585,585,2021-06-02,329.5199890136719,331.1700134277344,329.07000732421875,-0.0049824088750793916,0.0013674345258993803
586,586,586,586,2021-06-03,331.70001220703125,329.5199890136719,322.7099914550781,0.006615754024163145,0.027857894053474164
587,587,587,587,2021-06-04,336.8399963378906,324.510009765625,319.70001220703125,0.037995704912680006,0.05361271027966019
588,588,588,588,2021-06-07,340.239990234375,332.20001220703125,319.0,0.024202220746256664,0.06658304148706895
589,589,589,589,2021-06-08,343.0199890136719,337.989990234375,326.70001220703125,0.014882093921801953,0.049954013458372915
590,590,590,590,2021-06-09,345.9100036621094,332.8999938964844,327.2300109863281,0.03908083509809401,0.05708520627272695
591,591,591,591,2021-06-10,354.7799987792969,329.5199890136719,331.1700134277344,0.07665698776342511,0.07129264243217626
592,592,592,592,2021-06-11,352.0899963378906,331.70001220703125,329.5199890136719,0.06147115881965326,0.06849359091014762
593,593,593,593,2021-06-14,355.3299865722656,336.8399963378906,324.510009765625,0.0548925021832245,0.09497388641077698
594,594,594,594,2021-06-15,354.3599853515625,340.239990234375,332.20001220703125,0.04150010440413232,0.06670671983817056
595,595,595,595,2021-06-16,352.9200134277344,343.0199890136719,337.989990234375,0.02886136298508224,0.044172974421539335
596,596,596,596,2021-06-17,357.7799987792969,345.9100036621094,332.8999938964844,0.0343152698433733,0.07473717434356275
597,597,597,597,2021-06-18,353.70001220703125,354.7799987792969,329.5199890136719,-0.003044102192856335,0.07337953386602036
598,598,598,598,2021-06-21,360.5899963378906,352.0899963378906,331.70001220703125,0.02414155496722148,0.08709672314641836
599,599,599,599,2021-06-22,364.0,355.3299865722656,336.8399963378906,0.02439989236869855,0.08063176569704233
600,600,600,600,2021-06-23,366.9500122070313,354.3599853515625,340.239990234375,0.03552891798146507,0.07850347619119402
601,601,601,601,2021-06-24,366.7799987792969,352.9200134277344,343.0199890136719,0.039272313340769305,0.06926712881644348
602,602,602,602,2021-06-25,367.8999938964844,357.7799987792969,345.9100036621094,0.02828552504811821,0.06357142031617902
603,603,603,603,2021-06-28,366.05999755859375,353.70001220703125,354.7799987792969,0.03494482591176107,0.03179434809771786
604,604,604,604,2021-06-29,371.6499938964844,360.5899963378906,352.0899963378906,0.03067194783803706,0.05555397131994222
605,605,605,605,2021-06-30,369.9200134277344,364.0,355.3299865722656,0.016263773153116334,0.04106049983625981
606,606,606,606,2021-07-01,372.6400146484375,366.9500122070313,354.3599853515625,0.0155062058921418,0.05158604259095245
607,607,607,607,2021-07-02,374.2200012207031,366.7799987792969,352.9200134277344,0.020284646017143304,0.06035358433230442
608,608,608,608,2021-07-06,377.4500122070313,367.8999938964844,357.7799987792969,0.025958191000226005,0.05497795711008502
609,609,609,609,2021-07-07,383.1799926757813,366.05999755859375,353.70001220703125,0.04676827632455849,0.08334741151067449
610,610,610,610,2021-07-08,379.2000122070313,371.6499938964844,360.5899963378906,0.020314861925303296,0.05160990614865035
611,611,611,611,2021-07-09,384.8900146484375,369.9200134277344,364.0,0.04046821117351507,0.05739015013307003
612,612,612,612,2021-07-12,384.1300048828125,372.6400146484375,366.9500122070313,0.03083402152937098,0.04681834610782998
613,613,613,613,2021-07-13,383.0899963378906,374.2200012207031,366.7799987792969,0.02370262168845505,0.04446806699622674
614,614,614,614,2021-07-14,382.2900085449219,377.4500122070313,367.8999938964844,0.012822880332126863,0.03911393010918718
615,615,615,615,2021-07-15,382.1499938964844,383.1799926757813,366.05999755859375,-0.002688028600095649,0.04395453326012544
616,616,616,616,2021-07-16,384.489990234375,379.2000122070313,371.6499938964844,0.013950363547075906,0.03454862518164581
617,617,617,617,2021-07-19,378.2999877929688,384.8900146484375,369.9200134277344,-0.017121844175375878,0.022653476592370048
618,618,618,618,2021-07-20,385.4800109863281,384.1300048828125,372.6400146484375,0.0035144510617635127,0.0344568372508367
619,619,619,619,2021-07-21,385.7699890136719,383.0899963378906,374.2200012207031,0.006995726073247388,0.03086416481025278
620,620,620,620,2021-07-22,393.25,382.2900085449219,377.4500122070313,0.028669311805438635,0.04185981529205085
621,621,621,621,2021-07-23,396.3200073242188,382.1499938964844,383.1799926757813,0.03707971648318997,0.03429201654470404
622,622,622,622,2021-07-26,393.2699890136719,384.489990234375,379.2000122070313,0.02283544175999186,0.03710436802137762
623,623,623,623,2021-07-27,392.75,378.2999877929688,384.8900146484375,0.03819723149168919,0.020421380270781775
624,624,624,624,2021-07-28,399.6199951171875,385.4800109863281,384.1300048828125,0.03668149768565021,0.04032486407590197
625,625,625,625,2021-07-29,405.5199890136719,385.7699890136719,383.0899963378906,0.051196310139356216,0.05855019157429964
626,626,626,626,2021-07-30,406.9200134277344,393.25,382.2900085449219,0.03476163617987127,0.06442754017181773
627,627,627,627,2021-08-02,405.6000061035156,396.3200073242188,382.1499938964844,0.023415418368482932,0.06136337192611152
628,628,628,628,2021-08-03,411.239990234375,393.2699890136719,384.489990234375,0.04569380253441713,0.06957268246097614
629,629,629,629,2021-08-04,416.30999755859375,392.75,378.2999877929688,0.05998726303906743,0.1004758419036127
630,630,630,630,2021-08-05,409.9700012207031,399.6199951171875,385.4800109863281,0.025899620214149932,0.06353115475874471
631,631,631,631,2021-08-06,408.4100036621094,405.5199890136719,385.7699890136719,0.007126688515322721,0.05868785881017602
632,632,632,632,2021-08-09,409.4100036621094,406.9200134277344,393.25,0.00611911469627735,0.041093461314963386
633,633,633,633,2021-08-10,407.2900085449219,405.6000061035156,396.3200073242188,0.004166672623212353,0.027679655374372336
634,634,634,634,2021-08-11,399.260009765625,411.239990234375,393.2699890136719,-0.02913136064885702,0.015231319244512376
635,635,635,635,2021-08-12,407.7799987792969,416.30999755859375,392.75,-0.02048953623338412,0.03826861560610273
636,636,636,636,2021-08-13,411.2200012207031,409.9700012207031,399.6199951171875,0.0030490035765495804,0.029027591825363963
637,637,637,637,2021-08-16,416.0299987792969,408.4100036621094,405.5199890136719,0.018657709284446877,0.0259173654822491
638,638,638,638,2021-08-17,417.4500122070313,409.4100036621094,406.9200134277344,0.0196380363767501,0.0258773184700265
639,639,639,639,2021-08-18,416.0799865722656,407.2900085449219,405.6000061035156,0.021581619590293144,0.025838215757016947
640,640,640,640,2021-08-19,420.3299865722656,399.260009765625,411.239990234375,0.052772569982676654,0.02210387256528734
641,641,641,641,2021-08-20,424.75,407.7799987792969,416.30999755859375,0.04161558014493938,0.02027335997430213
642,642,642,642,2021-08-23,425.80999755859375,411.2200012207031,409.9700012207031,0.03547978282812214,0.03863696438940978
643,643,643,643,2021-08-24,427.510009765625,416.0299987792969,408.4100036621094,0.027594190370916705,0.04676674403724368
644,644,644,644,2021-08-25,432.8900146484375,417.4500122070313,409.4100036621094,0.0369864702117888,0.05735084823600567
645,645,645,645,2021-08-26,437.6499938964844,416.0799865722656,407.2900085449219,0.0518410113928236,0.07454144397017282
646,646,646,646,2021-08-27,436.75,420.3299865722656,399.260009765625,0.03906457771818128,0.09389868586233452
647,647,647,647,2021-08-30,444.6799926757813,424.75,407.7799987792969,0.04692170141443519,0.09048995538512394
648,648,648,648,2021-08-31,443.8599853515625,425.80999755859375,411.2200012207031,0.042389769842087865,0.07937353249834112
649,649,649,649,2021-09-01,443.7900085449219,427.510009765625,416.0299987792969,0.03808097683659417,0.06672598093185012
650,650,650,650,2021-09-02,449.0400085449219,432.8900146484375,417.4500122070313,0.03730738374642395,0.0756737223958297
651,651,651,651,2021-09-03,449.5499877929688,437.6499938964844,416.0799865722656,0.027190663915098945,0.08044126682572372
652,652,652,652,2021-09-07,449.1700134277344,436.75,420.3299865722656,0.028437351866592797,0.06861282272686586
653,653,653,653,2021-09-08,445.5,444.6799926757813,424.75,0.0018440391691212366,0.048852266038846404
654,654,654,654,2021-09-09,443.0,443.8599853515625,425.80999755859375,-0.001937514937016327,0.04037012409282581
655,655,655,655,2021-09-10,441.0,443.7900085449219,427.510009765625,-0.006286776383428783,0.031554793867331066
656,656,656,656,2021-09-13,431.2200012207031,449.0400085449219,432.8900146484375,-0.03968467616496596,-0.0038578238610808002
657,657,657,657,2021-09-14,436.239990234375,449.5499877929688,437.6499938964844,-0.029607380536118444,-0.0032217609545834858
658,658,658,658,2021-09-15,439.7900085449219,449.1700134277344,436.75,-0.020882972153976165,0.0069605232854537125
659,659,659,659,2021-09-16,437.1900024414063,445.5,444.6799926757813,-0.01865319317304981,-0.016843551222768816
660,660,660,660,2021-09-17,440.4500122070313,443.0,443.8599853515625,-0.005756180119568133,-0.0076825423716226915
661,661,661,661,2021-09-20,433.0499877929688,441.0,443.7900085449219,-0.01802723856469657,-0.024200681730458418
662,662,662,662,2021-09-21,439.9500122070313,431.2200012207031,449.0400085449219,0.020244912020813466,-0.020243176921686756
663,663,663,663,2021-09-22,446.3399963378906,436.239990234375,449.5499877929688,0.02315240768754201,-0.007140454993308731
664,664,664,664,2021-09-23,455.0400085449219,439.7900085449219,449.1700134277344,0.03467563997294021,0.0130685373949877
665,665,665,665,2021-09-24,458.2999877929688,437.1900024414063,445.5,0.04828560862251585,0.028731734664352082
666,666,666,666,2021-09-27,432.4700012207031,440.4500122070313,443.0,-0.018117858474657522,-0.023769748937464752
667,667,667,667,2021-09-28,417.7099914550781,433.0499877929688,441.0,-0.03542315383974648,-0.052811810759460065
668,668,668,668,2021-09-29,423.0899963378906,439.9500122070313,431.2200012207031,-0.0383225716589064,-0.018853496729738795
669,669,669,669,2021-09-30,412.6700134277344,446.3399963378906,436.239990234375,-0.0754357287861499,-0.05402983984567156
670,670,670,670,2021-10-01,416.6900024414063,455.0400085449219,439.7900085449219,-0.0842783170344672,-0.052525081640539484
671,671,671,671,2021-10-04,398.4599914550781,458.2999877929688,437.1900024414063,-0.13056949145048335,-0.08858851019018654
672,672,672,672,2021-10-05,401.3599853515625,432.4700012207031,440.4500122070313,-0.07193566208367874,-0.08875020041342341
673,673,673,673,2021-10-06,407.8200073242188,417.7099914550781,433.0499877929688,-0.023676676002907904,-0.0582611273061896
674,674,674,674,2021-10-07,416.5700073242188,423.0899963378906,439.9500122070313,-0.01541040693494622,-0.053142412169795206
675,675,675,675,2021-10-08,409.1600036621094,412.6700134277344,446.3399963378906,-0.008505608964581746,-0.08329971093971833
676,676,676,676,2021-10-11,407.760009765625,416.6900024414063,455.0400085449219,-0.021430782172502494,-0.10390294895273888
677,677,677,677,2021-10-12,408.0299987792969,398.4599914550781,458.2999877929688,0.024017486145275102,-0.10968795625711592
678,678,678,678,2021-10-13,402.8299865722656,401.3599853515625,432.4700012207031,0.0036625505141363313,-0.0685365795656917
679,679,679,679,2021-10-14,405.8399963378906,407.8200073242188,417.7099914550781,-0.0048551099768728845,-0.028416833113899864
680,680,680,680,2021-10-15,403.5400085449219,416.5700073242188,423.0899963378906,-0.031279253307249344,-0.04620763422010954
681,681,681,681,2021-10-18,414.010009765625,409.1600036621094,412.6700134277344,0.011853568433147332,0.003247137650638443
682,682,682,682,2021-10-19,412.5199890136719,407.760009765625,416.6900024414063,0.011673482278909297,-0.010007471749507113
683,683,683,683,2021-10-20,421.4299926757813,408.0299987792969,398.4599914550781,0.03284070763564739,0.057646945021562646
684,684,684,684,2021-10-21,417.2099914550781,402.8299865722656,401.3599853515625,0.035697453918894784,0.03949074816123521
685,685,685,685,2021-10-22,420.6099853515625,405.8399963378906,407.8200073242188,0.03639362592881268,0.031361820895598136
686,686,686,686,2021-10-25,423.8200073242188,403.5400085449219,416.5700073242188,0.050255237026985755,0.017404037430753583
687,687,687,687,2021-10-26,429.8299865722656,414.010009765625,409.1600036621094,0.03821158047747808,0.05051809249475392
688,688,688,688,2021-10-27,430.0700073242188,412.5199890136719,407.760009765625,0.0425434373556266,0.0547135496965907
689,689,689,689,2021-10-28,438.7799987792969,421.4299926757813,408.0299987792969,0.04116936716666819,0.07536210595298076
690,690,690,690,2021-10-29,448.6799926757813,417.2099914550781,402.8299865722656,0.07542964422052112,0.11381974438809661
691,691,691,691,2021-11-01,440.2699890136719,420.6099853515625,405.8399963378906,0.04674164748056753,0.0848363714430842
692,692,692,692,2021-11-02,431.9500122070313,423.8200073242188,403.5400085449219,0.01918268307846338,0.07040195039037078
693,693,693,693,2021-11-03,387.80999755859375,429.8299865722656,414.010009765625,-0.09775955686285565,-0.0632835235598852
694,694,694,694,2021-11-04,379.239990234375,430.0700073242188,412.5199890136719,-0.11819009980745843,-0.08067487555904573
695,695,695,695,2021-11-05,375.2300109863281,438.7799987792969,421.4299926757813,-0.1448333742872676,-0.10962670548461939
696,696,696,696,2021-11-08,373.8599853515625,448.6799926757813,417.2099914550781,-0.16675583610942102,-0.10390452527832905
697,697,697,697,2021-11-09,383.4500122070313,440.2699890136719,420.6099853515625,-0.12905712000477987,-0.08834781493233312
698,698,698,698,2021-11-10,387.6000061035156,431.9500122070313,423.8200073242188,-0.10267393182121032,-0.08546081023729302
699,699,699,699,2021-11-11,390.05999755859375,387.80999755859375,429.8299865722656,0.005801810201295998,-0.09252492905584075
700,700,700,700,2021-11-12,385.9100036621094,379.239990234375,430.0700073242188,0.017587843053187058,-0.10268096568012552
701,701,701,701,2021-11-15,384.5400085449219,375.2300109863281,438.7799987792969,0.024811441745081986,-0.12361545737105784
702,702,702,702,2021-11-16,394.7099914550781,373.8599853515625,448.6799926757813,0.05576955791058813,-0.12028617745766568
703,703,703,703,2021-11-17,393.1000061035156,383.4500122070313,440.2699890136719,0.025166237030328054,-0.10713876504694364
704,704,704,704,2021-11-18,387.510009765625,387.6000061035156,431.9500122070313,-0.00023218869059205005,-0.1028822807860148
705,705,705,705,2021-11-19,379.8800048828125,390.05999755859375,387.80999755859375,-0.026098530327381297,-0.020448138845577613
706,706,706,706,2021-11-22,374.8500061035156,385.9100036621094,379.239990234375,-0.028659525416909193,-0.011575741598733535
707,707,707,707,2021-11-23,369.9800109863281,384.5400085449219,375.2300109863281,-0.03786341404029192,-0.013991418186940496
708,708,708,708,2021-11-24,377.510009765625,394.7099914550781,373.8599853515625,-0.04357625107498864,0.009763078577746498
709,709,709,709,2021-11-26,375.2799987792969,393.1000061035156,383.4500122070313,-0.04533199452438108,-0.021306593213311187
710,710,710,710,2021-11-29,375.30999755859375,387.510009765625,387.6000061035156,-0.03148308920951515,-0.0317079678828478
711,711,711,711,2021-11-30,365.8699951171875,379.8800048828125,390.05999755859375,-0.03688009262279257,-0.06201610673438129
712,712,712,712,2021-12-01,361.1499938964844,374.8500061035156,385.9100036621094,-0.036547984484353924,-0.064160062010997
713,713,713,713,2021-12-02,365.9599914550781,369.9800109863281,384.5400085449219,-0.010865504653975844,-0.04831751359279757
714,714,714,714,2021-12-03,357.3800048828125,377.510009765625,394.7099914550781,-0.053323102333922456,-0.09457573251351081
715,715,715,715,2021-12-06,351.3800048828125,375.2799987792969,393.1000061035156,-0.06368576522656622,-0.10613075699041563
716,716,716,716,2021-12-07,366.75,375.30999755859375,387.510009765625,-0.022807805851900786,-0.05357283487510722
717,717,717,717,2021-12-08,365.9599914550781,365.8699951171875,379.8800048828125,0.000245979006455066,-0.03664318534487887
718,718,718,718,2021-12-09,357.04998779296875,361.1499938964844,374.8500061035156,-0.011352640655701629,-0.04748570900551452
719,719,719,719,2021-12-10,357.739990234375,365.9599914550781,369.9800109863281,-0.022461475059117553,-0.03308292445130345
720,720,720,720,2021-12-13,361.0299987792969,357.3800048828125,377.510009765625,0.010213201204922528,-0.04365450070200694
721,721,721,721,2021-12-14,353.5599975585937,351.3800048828125,375.2799987792969,0.006204088580703981,-0.05787678877465774
722,722,722,722,2021-12-15,362.9200134277344,366.75,375.30999755859375,-0.010443044505155097,-0.03301266742547948
723,723,723,723,2021-12-16,360.8800048828125,365.9599914550781,365.8699951171875,-0.013881262134877947,-0.013638697627491148
724,724,724,724,2021-12-17,362.9500122070313,357.04998779296875,361.1499938964844,0.01652436525914025,0.004984129422587857
725,725,725,725,2021-12-20,358.1600036621094,357.739990234375,365.9599914550781,0.0011740745770669747,-0.021313771928880954
726,726,726,726,2021-12-21,361.0299987792969,361.0299987792969,357.3800048828125,0.0,0.010213201204922528
727,727,727,727,2021-12-22,369.55999755859375,353.5599975585937,351.3800048828125,0.04525398832018168,0.05173883665305423
728,728,728,728,2021-12-23,369.2000122070313,362.9200134277344,366.75,0.017304085051643048,0.006680333216172674
729,729,729,729,2021-12-27,375.3399963378906,360.8800048828125,365.9599914550781,0.04006869668430002,0.0256312304673445
730,730,730,730,2021-12-28,371.9599914550781,362.9500122070313,357.04998779296875,0.02482429796119523,0.04175886898714798
731,731,731,731,2021-12-29,373.4200134277344,358.1600036621094,357.739990234375,0.04260668307347193,0.043830781073948444
732,732,732,732,2021-12-30,375.8800048828125,361.0299987792969,361.0299987792969,0.041132332918943026,0.041132332918943026
733,733,733,733,2021-12-31,376.7799987792969,369.55999755859375,353.5599975585937,0.019536749833316103,0.06567485400226891
