,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,EL,EL_6m,EL_12m,EL_6m_ret,EL_12m_ret
246,246,246,246,2020-01-28,189.5278778076172,211.4219970703125,203.80667114257807,-0.10355648686552699,-0.07006048062564052
247,247,247,247,2020-01-29,191.08555603027344,209.3546905517578,203.479736328125,-0.08726403250548509,-0.06091112816199595
248,248,248,248,2020-01-30,191.02786254882807,204.4605407714844,205.25860595703125,-0.0656981448448255,-0.06933080024514171
249,249,249,249,2020-01-31,187.6529083251953,200.8355712890625,207.4027709960937,-0.06563908414856146,-0.09522468082777136
250,250,250,250,2020-02-03,188.6528778076172,197.4412841796875,210.08547973632807,-0.044511493169139604,-0.10201848293185367
251,251,251,251,2020-02-04,192.7105255126953,189.4125061035156,209.556640625,0.017411835559460576,-0.08038931652111503
252,252,252,252,2020-02-05,193.5759735107422,189.5278778076172,211.4219970703125,0.021358840451081607,-0.0844094928950807
253,253,253,253,2020-02-06,203.3932342529297,191.08555603027344,209.3546905517578,0.0644092545681807,-0.028475389221596203
254,254,254,254,2020-02-07,200.9220428466797,191.02786254882807,204.4605407714844,0.051794435460023935,-0.01730650770781006
255,255,255,255,2020-02-10,200.65283203125,187.6529083251953,200.8355712890625,0.06927643073629497,-0.0009098948788782701
256,256,256,256,2020-02-11,201.7490234375,188.6528778076172,197.4412841796875,0.06941927301653927,0.02181782435071744
257,257,257,257,2020-02-12,206.52780151367188,192.7105255126953,189.4125061035156,0.0716996436194468,0.090359901583281
258,258,258,258,2020-02-13,206.6239471435547,193.5759735107422,189.5278778076172,0.06740492322560065,0.09020345467747548
259,259,259,259,2020-02-14,206.7393341064453,203.3932342529297,191.08555603027344,0.016451382297970607,0.08192025813657966
260,260,260,260,2020-02-18,203.30665588378903,200.9220428466797,191.02786254882807,0.011868349551517277,0.0642774994764046
261,261,261,261,2020-02-19,204.9220428466797,200.65283203125,187.6529083251953,0.02127660383465102,0.09202700174280065
262,262,262,262,2020-02-20,203.19129943847656,201.7490234375,188.6528778076172,0.007148862365737196,0.07706440421060123
263,263,263,263,2020-02-21,201.2201385498047,206.52780151367188,192.7105255126953,-0.025699508371108237,0.04415748965693522
264,264,264,264,2020-02-24,191.1336669921875,206.6239471435547,193.5759735107422,-0.07496846500858445,-0.01261678541122846
265,265,265,265,2020-02-25,184.0663909912109,206.7393341064453,203.3932342529297,-0.10966922774144483,-0.09502205583537193
266,266,266,266,2020-02-26,182.00868225097656,203.30665588378903,200.9220428466797,-0.10475787691371252,-0.09413283046368193
267,267,267,267,2020-02-27,175.7139129638672,204.9220428466797,200.65283203125,-0.14253288458902236,-0.12428889647318198
268,268,268,268,2020-02-28,176.9864044189453,203.19129943847656,201.7490234375,-0.12896661959419042,-0.12273972184170656
269,269,269,269,2020-03-02,186.36587524414065,201.2201385498047,206.52780151367188,-0.07382095754788187,-0.09762330360252502
270,270,270,270,2020-03-03,181.6038360595703,191.1336669921875,206.6239471435547,-0.04985950974825759,-0.12109008384493458
271,271,271,271,2020-03-04,186.4333648681641,184.0663909912109,206.7393341064453,0.01285934854378823,-0.09822015402171191
272,272,272,272,2020-03-05,182.78952026367188,182.00868225097656,203.30665588378903,0.00429011409257174,-0.10091718606519617
273,273,273,273,2020-03-06,185.0355682373047,175.7139129638672,204.9220428466797,0.05305018319951915,-0.09704409702890693
274,274,274,274,2020-03-09,171.49171447753906,176.9864044189453,203.19129943847656,-0.03104583066391775,-0.15600857442488913
275,275,275,275,2020-03-10,180.6302185058593,186.36587524414065,201.2201385498047,-0.030776324961678814,-0.10232534473108479
276,276,276,276,2020-03-11,166.2958526611328,181.6038360595703,191.1336669921875,-0.08429328218274046,-0.12994997020629506
277,277,277,277,2020-03-12,151.6819610595703,186.4333648681641,184.0663909912109,-0.1864012047047917,-0.1759388542212844
278,278,278,278,2020-03-13,166.0163116455078,182.78952026367188,182.00868225097656,-0.09176241938798735,-0.08786597654400052
279,279,279,279,2020-03-16,143.61343383789062,185.0355682373047,175.7139129638672,-0.223860389621367,-0.18268604110237718
280,280,280,280,2020-03-17,148.20199584960938,171.49171447753906,176.9864044189453,-0.13580666972094468,-0.16263626951367538
281,281,281,281,2020-03-18,150.61195373535156,180.6302185058593,186.36587524414065,-0.1661862838832473,-0.19184800576796146
282,282,282,282,2020-03-19,150.87220764160156,166.2958526611328,181.6038360595703,-0.09274822416022954,-0.16922345411188366
283,283,283,283,2020-03-20,145.5607147216797,151.6819610595703,186.4333648681641,-0.04035579639879927,-0.2192346320380335
284,284,284,284,2020-03-23,139.1791534423828,166.0163116455078,182.78952026367188,-0.16165374316006964,-0.23858242397256468
285,285,285,285,2020-03-24,152.14468383789062,143.61343383789062,185.0355682373047,0.0594042616488788,-0.17775438913037578
286,286,286,286,2020-03-25,161.71694946289062,148.20199584960938,171.49171447753906,0.09119279086494747,-0.056998468085924237
287,287,287,287,2020-03-26,166.74896240234375,150.61195373535156,180.6302185058593,0.10714294759994547,-0.07684902458923426
288,288,288,288,2020-03-27,154.89198303222656,150.87220764160156,166.2958526611328,0.02664357772356607,-0.06857579095579935
289,289,289,289,2020-03-30,159.27806091308594,145.5607147216797,151.6819610595703,0.0942379694798463,0.05007912477168186
290,290,290,290,2020-03-31,153.60025024414062,139.1791534423828,166.0163116455078,0.10361535075529704,-0.07478820170320988
291,291,291,291,2020-04-01,147.85499572753906,152.14468383789062,143.61343383789062,-0.02819479460039631,0.02953457609290422
292,292,292,292,2020-04-02,143.83518981933594,161.71694946289062,148.20199584960938,-0.11057443083699792,-0.02946523091837938
293,293,293,293,2020-04-03,148.52972412109375,166.74896240234375,150.61195373535156,-0.1092614791646459,-0.013825128501530615
294,294,294,294,2020-04-06,154.71847534179688,154.89198303222656,150.87220764160156,-0.0011201850930759871,0.025493546891897756
295,295,295,295,2020-04-07,157.2923126220703,159.27806091308594,145.5607147216797,-0.012467180223264984,0.08059590750720136
296,296,296,296,2020-04-08,159.76010131835938,153.60025024414062,139.1791534423828,0.040103131762011746,0.14787378258121553
297,297,297,297,2020-04-09,158.89248657226562,147.85499572753906,152.14468383789062,0.0746507805868526,0.04435122256105073
298,298,298,298,2020-04-13,156.37652587890625,143.83518981933594,161.71694946289062,0.08719240455220212,-0.033023276791464884
299,299,299,299,2020-04-14,159.05638122558594,148.52972412109375,166.74896240234375,0.07087239383754573,-0.046132707909729675
300,300,300,300,2020-04-15,152.10610961914062,154.71847534179688,154.89198303222656,-0.01688463977482413,-0.017985910946122452
301,301,301,301,2020-04-16,156.0391387939453,157.2923126220703,159.27806091308594,-0.0079671651286356,-0.02033501726837339
302,302,302,302,2020-04-17,167.98280334472656,159.76010131835938,153.60025024414062,0.051469058660531974,0.09363626086367383
303,303,303,303,2020-04-20,161.74586486816406,158.89248657226562,147.85499572753906,0.017957918322341282,0.0939492715296717
304,304,304,304,2020-04-21,155.30650329589844,156.37652587890625,143.83518981933594,-0.00684260362604816,0.07975317786260128
305,305,305,305,2020-04-22,160.0010528564453,159.05638122558594,148.52972412109375,0.005939224969035095,0.07723254589767614
306,306,306,306,2020-04-23,156.88742065429688,152.10610961914062,154.71847534179688,0.031434049869056624,0.01401865748552944
307,307,307,307,2020-04-24,160.31918334960938,156.0391387939453,157.2923126220703,0.027429301319818133,0.019243602418204553
308,308,308,308,2020-04-27,159.34556579589844,167.98280334472656,159.76010131835938,-0.05141739140466173,-0.0025947374785076915
309,309,309,309,2020-04-28,162.8351593017578,161.74586486816406,158.89248657226562,0.006734604525943322,0.024813462326294555
310,310,310,310,2020-04-29,170.48916625976562,155.30650329589844,156.37652587890625,0.09775935097154531,0.09024781885605915
311,311,311,311,2020-04-30,170.0457305908203,160.0010528564453,159.05638122558594,0.0627788227330428,0.06909090525358064
312,312,312,312,2020-05-01,166.32476806640625,156.88742065429688,152.10610961914062,0.06015362718534756,0.09347854917115295
313,313,313,313,2020-05-04,168.0985107421875,160.31918334960938,156.0391387939453,0.04852399588147649,0.07728427650556946
314,314,314,314,2020-05-05,163.8184356689453,159.34556579589844,167.98280334472656,0.028070250029900823,-0.024790440407375103
315,315,315,315,2020-05-06,163.41357421875,162.8351593017578,161.74586486816406,0.003552150036100654,0.010310676887753889
316,316,316,316,2020-05-07,165.74639892578125,170.48916625976562,155.30650329589844,-0.02781858482877475,0.06722123934496271
317,317,317,317,2020-05-08,166.9127960205078,170.0457305908203,160.0010528564453,-0.018424070745129417,0.043198110516583954
318,318,318,318,2020-05-11,163.82809448242188,166.32476806640625,156.88742065429688,-0.015010834603945256,0.04423983643289575
319,319,319,319,2020-05-12,162.478515625,168.0985107421875,160.31918334960938,-0.03343274781182848,0.013468957552520422
320,320,320,320,2020-05-13,156.89706420898438,163.8184356689453,159.34556579589844,-0.04225025975677177,-0.015365985082071765
321,321,321,321,2020-05-14,158.27554321289062,163.41357421875,162.8351593017578,-0.031441886210636705,-0.028001422471774284
322,322,322,322,2020-05-15,163.30752563476562,165.74639892578125,170.48916625976562,-0.014714487354308803,-0.042123735968405795
323,323,323,323,2020-05-18,171.82911682128906,166.9127960205078,170.0457305908203,0.02945442720986602,0.010487686014064579
324,324,324,324,2020-05-19,168.29129028320312,163.82809448242188,166.32476806640625,0.027243164946047393,0.011823387699009036
325,325,325,325,2020-05-20,173.2750701904297,162.478515625,168.0985107421875,0.06644912112779333,0.0307947966069817
326,326,326,326,2020-05-21,171.472412109375,156.89706420898438,163.8184356689453,0.09289751834346949,0.04672231430592655
327,327,327,327,2020-05-22,171.7808837890625,158.27554321289062,163.41357421875,0.0853280317478129,0.051203271272384
328,328,328,328,2020-05-26,179.7144012451172,163.30752563476562,165.74639892578125,0.10046613312264152,0.08427333812296345
329,329,329,329,2020-05-27,186.5876007080078,171.82911682128906,166.9127960205078,0.08589047164845942,0.11787475350351606
330,330,330,330,2020-05-28,185.54649353027344,168.29129028320312,163.82809448242188,0.10253176630848215,0.13256822107628108
331,331,331,331,2020-05-29,190.3567352294922,173.2750701904297,162.478515625,0.09858120397983217,0.17158095947180518
332,332,332,332,2020-06-01,193.2101287841797,171.472412109375,156.89706420898438,0.1267709272144555,0.23144515009424826
333,333,333,333,2020-06-02,195.37905883789065,171.7808837890625,158.27554321289062,0.13737369681835743,0.2344235557296015
334,334,334,334,2020-06-03,195.91891479492188,179.7144012451172,163.30752563476562,0.09016814143738494,0.199693119061096
335,335,335,335,2020-06-04,193.875244140625,186.5876007080078,171.82911682128906,0.039057490449334153,0.12830262837389217
336,336,336,336,2020-06-05,197.7793884277344,185.54649353027344,168.29129028320312,0.06592900067639951,0.17522058387518613
337,337,337,337,2020-06-08,197.46124267578125,190.3567352294922,173.2750701904297,0.03732207025784473,0.13958252885871536
338,338,338,338,2020-06-09,193.4896850585937,193.2101287841797,171.472412109375,0.0014469027901031772,0.12840125521284906
339,339,339,339,2020-06-10,193.2101287841797,195.37905883789065,171.7808837890625,-0.01110113881503838,0.12474755352540345
340,340,340,340,2020-06-11,182.3846740722656,195.91891479492188,179.7144012451172,-0.06908082732503518,0.014858424303494377
341,341,341,341,2020-06-12,184.4861297607422,193.875244140625,186.5876007080078,-0.04842863987870749,-0.011262650568910182
342,342,342,342,2020-06-15,184.54396057128903,197.7793884277344,185.54649353027344,-0.06692015766486903,-0.005403136108421469
343,343,343,343,2020-06-16,189.1324920654297,197.46124267578125,190.3567352294922,-0.042179166389765155,-0.006431309943336516
344,344,344,344,2020-06-17,188.1588897705078,193.4896850585937,193.2101287841797,-0.027550798309850855,-0.026143758846691845
345,345,345,345,2020-06-18,189.0843200683593,193.2101287841797,195.37905883789065,-0.021353998063057156,-0.03221808318134145
346,346,346,346,2020-06-19,183.4450225830078,182.3846740722656,195.91891479492188,0.005813802700999293,-0.06366864692452545
347,347,347,347,2020-06-22,185.3344268798828,184.4861297607422,193.875244140625,0.0045981620419961455,-0.04405316057034703
348,348,348,348,2020-06-23,187.31057739257807,184.54396057128903,197.7793884277344,0.014991641084999285,-0.05293175956493301
349,349,349,349,2020-06-24,180.9868927001953,189.1324920654297,197.46124267578125,-0.043068217820639854,-0.0834308026848376
350,350,350,350,2020-06-25,180.2156524658203,188.1588897705078,193.4896850585937,-0.0422155834060014,-0.0686033086919009
351,351,351,351,2020-06-26,177.5069122314453,189.0843200683593,193.2101287841797,-0.061228809626987735,-0.08127532780786684
352,352,352,352,2020-06-29,178.9625244140625,183.4450225830078,182.3846740722656,-0.024435103802922797,-0.018763361974412085
353,353,353,353,2020-06-30,181.8833465576172,185.3344268798828,184.4861297607422,-0.018620827119735894,-0.014108286658192193
354,354,354,354,2020-07-01,182.50997924804688,187.31057739257807,184.54396057128903,-0.02562908198435465,-0.01102166289780282
355,355,355,355,2020-07-02,184.7078399658203,180.9868927001953,189.1324920654297,0.02055920851566162,-0.023394457775550714
356,356,356,356,2020-07-06,185.10308837890625,180.2156524658203,188.1588897705078,0.02711993018482617,-0.016240536895857693
357,357,357,357,2020-07-07,182.3075256347656,177.5069122314453,189.0843200683593,0.027044656137451772,-0.03584006559160324
358,358,358,358,2020-07-08,181.81591796875,178.9625244140625,183.4450225830078,0.01594408418203619,-0.008880614972917256
359,359,359,359,2020-07-09,181.0447235107422,181.8833465576172,185.3344268798828,-0.004610774228355985,-0.02314574491829746
360,360,360,360,2020-07-10,182.8570098876953,182.50997924804688,187.31057739257807,0.0019014337795566494,-0.023776380207021997
361,361,361,361,2020-07-13,182.9051818847656,184.7078399658203,180.9868927001953,-0.009759510378055891,0.01059905032873254
362,362,362,362,2020-07-14,188.82403564453125,185.10308837890625,180.2156524658203,0.02010202692030849,0.047767122671786844
363,363,363,363,2020-07-15,192.3425750732422,182.3075256347656,177.5069122314453,0.055044625302966166,0.08357794440395172
364,364,364,364,2020-07-16,191.96661376953125,181.81591796875,178.9625244140625,0.05582952204727154,0.0726637568286721
365,365,365,365,2020-07-17,190.8676605224609,181.0447235107422,181.8833465576172,0.054256963811131875,0.0493960229723267
366,366,366,366,2020-07-20,189.2674255371093,182.8570098876953,182.50997924804688,0.0350569860753549,0.03702507839244484
367,367,367,367,2020-07-21,187.4648284912109,182.9051818847656,184.7078399658203,0.024929018191064634,0.014926212801258387
368,368,368,368,2020-07-22,188.5251922607422,188.82403564453125,185.10308837890625,-0.0015826554218534294,0.018487556916559233
369,369,369,369,2020-07-23,187.108154296875,192.3425750732422,182.3075256347656,-0.027214051669912198,0.026332586355908072
370,370,370,370,2020-07-24,184.8428192138672,191.96661376953125,181.81591796875,-0.03710954949810519,0.016648164137297528
371,371,371,371,2020-07-27,185.8935394287109,190.8676605224609,181.0447235107422,-0.02606057558485475,0.02678242051987234
372,372,372,372,2020-07-28,185.6621856689453,189.2674255371093,182.8570098876953,-0.01904839069867892,0.015340816209194585
373,373,373,373,2020-07-29,184.0041656494141,187.4648284912109,182.9051818847656,-0.01846033130400815,0.00600848895216588
374,374,374,374,2020-07-30,186.07669067382807,188.5251922607422,188.82403564453125,-0.01298766259061912,-0.014549763017856265
375,375,375,375,2020-07-31,190.42420959472656,187.108154296875,192.3425750732422,0.01772266585768434,-0.009973691356607528
376,376,376,376,2020-08-03,191.03152465820312,184.8428192138672,191.96661376953125,0.03348090810698712,-0.004871102807755712
377,377,377,377,2020-08-04,192.23651123046875,185.8935394287109,190.8676605224609,0.03412152902812604,0.007171726756962871
378,378,378,378,2020-08-05,193.990966796875,185.6621856689453,189.2674255371093,0.04485986792582941,0.024956968936208135
379,379,379,379,2020-08-06,192.06298828125,184.0041656494141,187.4648284912109,0.04379695754926827,0.024528119898793
380,380,380,380,2020-08-07,192.78599548339844,186.07669067382807,188.5251922607422,0.03605666451436984,0.02260071013089493
381,381,381,381,2020-08-10,197.1239013671875,190.42420959472656,187.108154296875,0.03518298322844382,0.05352918534176232
382,382,382,382,2020-08-11,199.7941131591797,191.03152465820312,184.8428192138672,0.04586985586098802,0.08088652839693777
383,383,383,383,2020-08-12,203.88137817382807,192.23651123046875,185.8935394287109,0.060575729703076675,0.09676419525066593
384,384,384,384,2020-08-13,205.6840057373047,193.990966796875,185.6621856689453,0.060276203235139825,0.10784005367716798
385,385,385,385,2020-08-14,204.4501190185547,192.06298828125,184.0041656494141,0.06449514738969597,0.11111679617132464
386,386,386,386,2020-08-17,206.26239013671875,192.78599548339844,186.07669067382807,0.06990339012711533,0.1084805377277156
387,387,387,387,2020-08-18,205.6068878173828,197.1239013671875,190.42420959472656,0.04303377921885709,0.0797308191798145
388,388,388,388,2020-08-19,204.8453369140625,199.7941131591797,191.03152465820312,0.025282145079311702,0.07231168929094434
389,389,389,389,2020-08-20,191.12794494628903,203.88137817382807,192.23651123046875,-0.06255320295444311,-0.005766679165596589
390,390,390,390,2020-08-21,199.55311584472656,205.6840057373047,193.990966796875,-0.029807324447037264,0.02867220644183699
391,391,391,391,2020-08-24,204.91281127929688,204.4501190185547,192.06298828125,0.00226310585175149,0.06690421258691481
392,392,392,392,2020-08-25,207.66981506347656,206.26239013671875,192.78599548339844,0.006823468523878384,0.07720384223323862
393,393,393,393,2020-08-26,208.874755859375,205.6068878173828,197.1239013671875,0.015893767357126,0.059611515451385655
394,394,394,394,2020-08-27,208.614501953125,204.8453369140625,199.7941131591797,0.01840005291721014,0.04414739080384189
395,395,395,395,2020-08-28,215.3773498535156,191.12794494628903,203.88137817382807,0.12687524534437467,0.056385589418010085
396,396,396,396,2020-08-31,214.20831298828125,199.55311584472656,205.6840057373047,0.07344008176228112,0.04144370497073857
397,397,397,397,2020-09-01,213.5030975341797,204.91281127929688,204.4501190185547,0.041921665127975904,0.04427964414539365
398,398,398,398,2020-09-02,214.44021606445312,207.66981506347656,206.26239013671875,0.03260175774176477,0.03964768333341717
399,399,399,399,2020-09-03,210.67233276367188,208.874755859375,205.6068878173828,0.008606003616382862,0.024636552792862254
400,400,400,400,2020-09-04,208.8946990966797,208.614501953125,204.8453369140625,0.0013431335833864466,0.01976790022960584
401,401,401,401,2020-09-08,208.7014617919922,215.3773498535156,191.12794494628903,-0.03099624016204061,0.09194634960702208
402,402,402,402,2020-09-09,211.10708618164065,214.20831298828125,199.55311584472656,-0.014477621168746402,0.05789922291117877
403,403,403,403,2020-09-10,207.3295745849609,213.5030975341797,204.91281127929688,-0.02891537884236295,0.01179410545673476
404,404,404,404,2020-09-11,207.41647338867188,214.44021606445312,207.66981506347656,-0.0327538500225637,-0.0012199253643445651
405,405,405,405,2020-09-14,210.04432678222656,210.67233276367188,208.874755859375,-0.002980960875151095,0.0055993885811600475
406,406,406,406,2020-09-15,210.38250732421875,208.8946990966797,208.614501953125,0.0071222880904722174,0.00847498785818357
407,407,407,407,2020-09-16,209.8994598388672,208.7014617919922,215.3773498535156,0.005740247512348695,-0.02543391874017431
408,408,408,408,2020-09-17,208.4019775390625,211.10708618164065,214.20831298828125,-0.01281391682063493,-0.027106022955964315
409,409,409,409,2020-09-18,205.19439697265625,207.3295745849609,213.5030975341797,-0.010298471004818954,-0.038916065656580456
410,410,410,410,2020-09-21,200.7888946533203,207.41647338867188,214.44021606445312,-0.03195300077700347,-0.06366026700434635
411,411,411,411,2020-09-22,202.7211456298828,210.04432678222656,210.67233276367188,-0.034864931914759145,-0.037741961791957546
412,412,412,412,2020-09-23,200.595703125,210.38250732421875,208.8946990966797,-0.046519096685811334,-0.03972813100364403
413,413,413,413,2020-09-24,203.329833984375,209.8994598388672,208.7014617919922,-0.031298917393763004,-0.025738333414123238
414,414,414,414,2020-09-25,207.90924072265625,208.4019775390625,211.10708618164065,-0.0023643576813655587,-0.015147977819337188
415,415,415,415,2020-09-28,208.44061279296875,205.19439697265625,207.3295745849609,0.01582019717987282,0.005358802333106372
416,416,416,416,2020-09-29,207.50344848632807,200.7888946533203,207.41647338867188,0.0334408625765934,0.0004193258916962428
417,417,417,417,2020-09-30,210.8558807373047,202.7211456298828,210.04432678222656,0.04012770883938188,0.00386372708804239
418,418,418,418,2020-10-01,212.0925445556641,200.595703125,210.38250732421875,0.057313498003992214,0.008128229163131051
419,419,419,419,2020-10-02,211.3486328125,203.329833984375,209.8994598388672,0.039437394262276326,0.006904129123272984
420,420,420,420,2020-10-05,214.5271453857422,207.90924072265625,208.4019775390625,0.03183073845146689,0.02939112151914003
421,421,421,421,2020-10-06,210.285888671875,208.44061279296875,205.19439697265625,0.008852765563201581,0.02481301523987134
422,422,422,422,2020-10-07,213.9764862060547,207.50344848632807,200.7888946533203,0.031194844071003924,0.06567888914127407
423,423,423,423,2020-10-08,216.61398315429688,210.8558807373047,202.7211456298828,0.02730823725123388,0.06853176308395015
424,424,424,424,2020-10-09,216.99073791503903,212.0925445556641,200.595703125,0.0230946041485649,0.08173173470132888
425,425,425,425,2020-10-12,219.3287811279297,211.3486328125,203.329833984375,0.03775822066712564,0.07868470076449352
426,426,426,426,2020-10-13,215.46432495117188,214.5271453857422,207.90924072265625,0.004368582650668973,0.03633837631389292
427,427,427,427,2020-10-14,215.2904052734375,210.285888671875,208.44061279296875,0.023798632581434997,0.03286208185960482
428,428,428,428,2020-10-15,214.3629150390625,213.9764862060547,207.50344848632807,0.0018059406426353952,0.0330571207503878
429,429,429,429,2020-10-16,216.53668212890625,216.61398315429688,210.8558807373047,-0.00035686073569662913,0.026941631277901168
430,430,430,430,2020-10-19,214.80731201171875,216.99073791503903,212.0925445556641,-0.010062300005519997,0.012799919307593388
431,431,431,431,2020-10-20,218.0728302001953,219.3287811279297,211.3486328125,-0.005726338883914273,0.03181566541601777
432,432,432,432,2020-10-21,224.76803588867188,215.46432495117188,214.5271453857422,0.04317982078754046,0.04773703805416085
433,433,433,433,2020-10-22,224.73904418945312,215.2904052734375,210.285888671875,0.04388787741848055,0.06873098146937706
434,434,434,434,2020-10-23,227.2606201171875,214.3629150390625,213.9764862060547,0.060167613767403205,0.062082213549111476
435,435,435,435,2020-10-26,224.3042755126953,216.53668212890625,216.61398315429688,0.03587195161309875,0.03550228958635859
436,436,436,436,2020-10-27,223.2222595214844,214.80731201171875,216.99073791503903,0.03917439974904857,0.028717915180717313
437,437,437,437,2020-10-28,213.0779724121093,218.0728302001953,219.3287811279297,-0.022904539659987178,-0.02849971938782825
438,438,438,438,2020-10-29,215.58023071289065,224.76803588867188,215.46432495117188,-0.04087683170542966,0.0005379348147078744
439,439,439,439,2020-10-30,212.2181396484375,224.73904418945312,215.2904052734375,-0.05571308085861848,-0.01427033230346686
440,440,440,440,2020-11-02,216.2661590576172,227.2606201171875,214.3629150390625,-0.048378205840945876,0.008878606722659388
441,441,441,441,2020-11-03,217.1743011474609,224.3042755126953,216.53668212890625,-0.03178706401800557,0.0029446235727168535
442,442,442,442,2020-11-04,220.0340576171875,223.2222595214844,214.80731201171875,-0.014282634317614007,0.024332251805206706
443,443,443,443,2020-11-05,228.83541870117188,213.0779724121093,218.0728302001953,0.07395154980443719,0.04935318393903665
444,444,444,444,2020-11-06,230.5551300048828,215.58023071289065,224.76803588867188,0.06946323066114402,0.025746962166263154
445,445,445,445,2020-11-09,237.8686370849609,212.2181396484375,224.73904418945312,0.12086854346671894,0.058421503672675845
446,446,446,446,2020-11-10,238.9700164794922,216.2661590576172,227.2606201171875,0.10498109145141976,0.05152408875882997
447,447,447,447,2020-11-11,239.8201904296875,217.1743011474609,224.3042755126953,0.10427517971774236,0.0691735138865599
448,448,448,448,2020-11-12,241.0375061035156,220.0340576171875,223.2222595214844,0.09545544318811605,0.07980945368182035
449,449,449,449,2020-11-13,246.4671325683593,228.83541870117188,213.0779724121093,0.0770497590244632,0.15669925792081774
450,450,450,450,2020-11-16,249.5876617431641,230.5551300048828,215.58023071289065,0.0825508924389502,0.1577483747828643
451,451,451,451,2020-11-17,248.2447967529297,237.8686370849609,212.2181396484375,0.043621386136175166,0.1697623830091728
452,452,452,452,2020-11-18,241.8394012451172,238.9700164794922,216.2661590576172,0.012007300363019668,0.11824893131193415
453,453,453,453,2020-11-19,233.7239532470703,239.8201904296875,217.1743011474609,-0.02542003311603802,0.07620446808009862
454,454,454,454,2020-11-20,232.41004943847656,241.0375061035156,220.0340576171875,-0.03579300501613181,0.05624580101513499
455,455,455,455,2020-11-23,231.5791778564453,246.4671325683593,228.83541870117188,-0.06040543644408536,0.011990098258593429
456,456,456,456,2020-11-24,237.482177734375,249.5876617431641,230.5551300048828,-0.04850193284492621,0.030045081752661407
457,457,457,457,2020-11-25,238.48696899414065,248.2447967529297,237.8686370849609,-0.03930728009780082,0.0025994679952654476
458,458,458,458,2020-11-27,238.11903381347656,241.8394012451172,238.9700164794922,-0.015383628194935217,-0.0035610436763251485
459,459,459,459,2020-11-30,237.51876831054688,233.7239532470703,239.8201904296875,0.016236312156953092,-0.009596448551796866
460,460,460,460,2020-12-01,239.30995178222656,232.41004943847656,241.0375061035156,0.02968848533194146,-0.007167159788597832
461,461,461,461,2020-12-02,237.51876831054688,231.5791778564453,246.4671325683593,0.025648205978965333,-0.03630652154128711
462,462,462,462,2020-12-03,237.65431213378903,237.482177734375,249.5876617431641,0.0007248308107001833,-0.04781225772953057
463,463,463,463,2020-12-04,236.35693359375,238.48696899414065,248.2447967529297,-0.0089314540302744,-0.04788766296282665
464,464,464,464,2020-12-07,237.9447631835937,238.11903381347656,241.8394012451172,-0.0007318635015938213,-0.016104232980530986
465,465,465,465,2020-12-08,240.57827758789065,237.51876831054688,233.7239532470703,0.012881126401529608,0.029326580547671233
466,466,466,466,2020-12-09,238.8064422607422,239.30995178222656,232.41004943847656,-0.0021040057788427324,0.027522014808395223
467,467,467,467,2020-12-10,238.69029235839844,237.51876831054688,231.5791778564453,0.004932343057285626,0.030707054786943244
468,468,468,468,2020-12-11,237.93507385253903,237.65431213378903,237.482177734375,0.0011813870164154583,0.0019070741328244267
469,469,469,469,2020-12-14,239.5810089111328,236.35693359375,238.48696899414065,0.013640705471853698,0.004587420107716733
470,470,470,470,2020-12-15,242.43722534179688,237.9447631835937,238.11903381347656,0.018880273295768468,0.01813459201124945
471,471,471,471,2020-12-16,250.45388793945312,240.57827758789065,237.51876831054688,0.04104946818382049,0.05445935797374157
472,472,472,472,2020-12-17,255.4400787353516,238.8064422607422,239.30995178222656,0.06965321503532929,0.06740265848953708
473,473,473,473,2020-12-18,253.000244140625,238.69029235839844,237.51876831054688,0.05995196386428603,0.06518001057430833
474,474,474,474,2020-12-21,246.4262237548828,237.93507385253903,237.65431213378903,0.03568683576094456,0.03691038274178493
475,475,475,475,2020-12-22,249.272705078125,239.5810089111328,236.35693359375,0.04045268951424741,0.05464519820930924
476,476,476,476,2020-12-23,251.3737030029297,242.43722534179688,237.9447631835937,0.036860996278660796,0.05643721525812473
477,477,477,477,2020-12-24,252.6517333984375,250.45388793945312,240.57827758789065,0.008775449553075854,0.05018514527412421
478,478,478,478,2020-12-28,255.4304962158203,255.4400787353516,238.8064422607422,-3.7513766746100075e-05,0.06961308831412127
479,479,479,479,2020-12-29,254.3944854736328,253.000244140625,238.69029235839844,0.005510829990475585,0.06579317893521286
480,480,480,480,2020-12-30,254.26856994628903,246.4262237548828,237.93507385253903,0.03182431671398289,0.0686468616387037
481,481,481,481,2020-12-31,257.7250671386719,249.272705078125,239.5810089111328,0.03390809297751951,0.07573245604900669
482,482,482,482,2021-01-04,246.88124084472656,251.3737030029297,242.43722534179688,-0.01787164729061086,0.01833058226377715
483,483,483,483,2021-01-05,250.59913635253903,252.6517333984375,250.45388793945312,-0.008124215172755078,0.0005799407399138534
484,484,484,484,2021-01-06,250.1247100830078,255.4304962158203,255.4400787353516,-0.02077193683376588,-0.020808671366918774
485,485,485,485,2021-01-07,250.05694580078125,254.3944854736328,253.000244140625,-0.017050446926064056,-0.011633579049859621
486,486,486,486,2021-01-08,252.4387664794922,254.26856994628903,246.4262237548828,-0.0071963415186681035,0.024398956543642658
