,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BG,BG_6m,BG_12m,BG_6m_ret,BG_12m_ret
243,243,243,243,2020-01-23,49.56754302978516,49.56754302978516,51.27922439575195,0.0,-0.033379626664333584
244,244,244,244,2020-01-24,48.426414489746094,49.37140655517578,50.85130310058594,-0.019140472823548138,-0.047685869643169565
245,245,245,245,2020-01-27,46.21548080444336,50.20942306518555,50.27182769775391,-0.07954567124893985,-0.0806882717234445
246,246,246,246,2020-01-28,46.01043701171875,49.97762680053711,49.90630722045898,-0.07937931516139385,-0.07806368424596888
247,247,247,247,2020-01-29,45.51119613647461,50.28965377807617,49.62102508544922,-0.0950187023097927,-0.08282434596821275
248,248,248,248,2020-01-30,46.77713394165039,49.81715774536133,49.72801208496094,-0.0610236300362601,-0.05934036008254129
249,249,249,249,2020-01-31,46.741477966308594,49.56754302978516,49.56754302978516,-0.0570144269966818,-0.0570144269966818
250,250,250,250,2020-02-03,47.24072265625,48.426414489746094,49.37140655517578,-0.024484402696118512,-0.04315623247526079
251,251,251,251,2020-02-04,47.23179626464844,46.21548080444336,50.20942306518555,0.02199080140495613,-0.05930414290304309
252,252,252,252,2020-02-05,48.46207427978516,46.01043701171875,49.97762680053711,0.053284372574900596,-0.030324619590293533
253,253,253,253,2020-02-06,47.820194244384766,45.51119613647461,50.28965377807617,0.05073472692271497,-0.04910472330131588
254,254,254,254,2020-02-07,48.21245574951172,46.77713394165039,49.81715774536133,0.0306842614524383,-0.032211833602631246
255,255,255,255,2020-02-10,48.73843765258789,46.741477966308594,49.56754302978516,0.04272350326018182,-0.016726779794170255
256,256,256,256,2020-02-11,49.03263854980469,47.24072265625,48.426414489746094,0.03793159360820275,0.012518458499275464
257,257,257,257,2020-02-12,49.05046844482422,47.23179626464844,46.21548080444336,0.03850525120800885,0.061342813945328256
258,258,258,258,2020-02-13,50.17506408691406,48.46207427978516,46.01043701171875,0.035347017901861344,0.09051483414805617
259,259,259,259,2020-02-14,48.78055953979492,47.820194244384766,45.51119613647461,0.020082839699525623,0.0718364640102287
260,260,260,260,2020-02-18,48.22275924682617,48.21245574951172,46.77713394165039,0.00021371027785810348,0.030904529272337333
261,261,261,261,2020-02-19,48.36670303344727,48.73843765258789,46.741477966308594,-0.007627134496808852,0.03477051085783267
262,262,262,262,2020-02-20,48.56464385986328,49.03263854980469,47.24072265625,-0.009544554480094725,0.028024998966397652
263,263,263,263,2020-02-21,47.88987731933594,49.05046844482422,47.23179626464844,-0.023661162926380652,0.01393300925927421
264,264,264,264,2020-02-24,47.700950622558594,50.17506408691406,48.46207427978516,-0.04930962240665537,-0.01570555261073614
265,265,265,265,2020-02-25,45.90159606933594,48.78055953979492,47.820194244384766,-0.05901866435358005,-0.04012108702954753
266,266,266,266,2020-02-26,45.46074676513672,48.22275924682617,48.21245574951172,-0.057276118679816856,-0.05707464889719638
267,267,267,267,2020-02-27,43.049617767333984,48.36670303344727,48.73843765258789,-0.10993276226490645,-0.11672142479831504
268,268,268,268,2020-02-28,42.23989868164063,48.56464385986328,49.03263854980469,-0.13023353360673562,-0.1385350670301856
269,269,269,269,2020-03-02,44.11123275756836,47.88987731933594,49.05046844482422,-0.07890278224291714,-0.10069701358330341
270,270,270,270,2020-03-03,43.68838882446289,47.700950622558594,50.17506408691406,-0.08411911598671773,-0.12928085654688648
271,271,271,271,2020-03-04,44.7230110168457,45.90159606933594,48.78055953979492,-0.025676341421983273,-0.0831796223993514
272,272,272,272,2020-03-05,43.56242370605469,45.46074676513672,48.22275924682617,-0.04175741038503644,-0.09664182667187815
273,273,273,273,2020-03-06,42.1499252319336,43.049617767333984,48.36670303344727,-0.02089896686801873,-0.12853424797664115
274,274,274,274,2020-03-09,39.20798110961914,42.23989868164063,48.56464385986328,-0.07177852378086547,-0.19266408659854384
275,275,275,275,2020-03-10,38.99206161499024,44.11123275756836,47.88987731933594,-0.11605141871034652,-0.1857974211337795
276,276,276,276,2020-03-11,35.89717102050781,43.68838882446289,47.700950622558594,-0.17833612118908038,-0.24745376031287247
277,277,277,277,2020-03-12,32.52336883544922,44.7230110168457,45.90159606933594,-0.27278221890742727,-0.2914545109428972
278,278,278,278,2020-03-13,34.69159698486328,43.56242370605469,45.46074676513672,-0.20363482943577493,-0.2368889766793748
279,279,279,279,2020-03-16,30.265182495117188,42.1499252319336,43.049617767333984,-0.2819635544172283,-0.2969697743034926
280,280,280,280,2020-03-17,31.749650955200195,39.20798110961914,42.23989868164063,-0.1902247946296104,-0.24834926346544417
281,281,281,281,2020-03-18,27.215274810791016,38.99206161499024,44.11123275756836,-0.3020303701939093,-0.38303073594964154
282,282,282,282,2020-03-19,29.45546531677246,35.89717102050781,43.68838882446289,-0.1794488401343729,-0.32578275122200984
283,283,283,283,2020-03-20,28.591779708862305,32.52336883544922,44.7230110168457,-0.12088505180624565,-0.3606919780492259
284,284,284,284,2020-03-23,29.45546531677246,34.69159698486328,43.56242370605469,-0.15093371661083987,-0.3238331844084589
285,285,285,285,2020-03-24,31.488739013671875,30.265182495117188,42.1499252319336,0.040427858604589195,-0.25293487852226615
286,286,286,286,2020-03-25,32.95521926879883,31.749650955200195,39.20798110961914,0.03797107298280955,-0.15947676120682186
287,287,287,287,2020-03-26,33.86389923095703,27.215274810791016,38.99206161499024,0.2442975302064485,-0.13151811347317222
288,288,288,288,2020-03-27,32.559364318847656,29.45546531677246,35.89717102050781,0.10537599622667582,-0.09298244420857815
289,289,289,289,2020-03-30,35.61826705932617,28.591779708862305,32.52336883544922,0.24575201061324403,0.09515921427252749
290,290,290,290,2020-03-31,36.91380310058594,29.45546531677246,34.69159698486328,0.25320726403756955,0.06405603399267701
291,291,291,291,2020-04-01,34.520660400390625,31.488739013671875,30.265182495117188,0.09628589399538479,0.14060638510803591
292,292,292,292,2020-04-02,35.1594352722168,32.95521926879883,31.749650955200195,0.06688518699995005,0.10739596229980353
293,293,293,293,2020-04-03,33.4410400390625,33.86389923095703,27.215274810791016,-0.012487020145275252,0.22875996188004444
294,294,294,294,2020-04-06,34.430694580078125,32.559364318847656,29.45546531677246,0.05747441021590238,0.16890682967661963
295,295,295,295,2020-04-07,34.205772399902344,35.61826705932617,28.591779708862305,-0.03965646776332943,0.1963498861632571
296,296,296,296,2020-04-08,35.48331832885742,36.91380310058594,29.45546531677246,-0.03875202909411979,0.2046429396806233
297,297,297,297,2020-04-09,36.73386764526367,34.520660400390625,31.488739013671875,0.06411254069890293,0.16657156799179695
298,298,298,298,2020-04-13,35.0424690246582,35.1594352722168,32.95521926879883,-0.003326738517072325,0.0633359389550634
299,299,299,299,2020-04-14,35.501304626464844,33.4410400390625,33.86389923095703,0.06160886697889034,0.04835253567052211
300,300,300,300,2020-04-15,33.216121673583984,34.430694580078125,32.559364318847656,-0.0352758758226418,0.020171074235505015
301,301,301,301,2020-04-16,34.286746978759766,34.205772399902344,35.61826705932617,0.002367278186580446,-0.037383067467842035
302,302,302,302,2020-04-17,36.06811141967773,35.48331832885742,36.91380310058594,0.016480789237367066,-0.022909903880773186
303,303,303,303,2020-04-20,34.97949981689453,36.73386764526367,34.520660400390625,-0.04775886506999327,0.013291733448376197
304,304,304,304,2020-04-21,32.5053825378418,35.0424690246582,35.1594352722168,-0.07240033472045426,-0.07548621625536311
305,305,305,305,2020-04-22,34.007843017578125,35.501304626464844,33.4410400390625,-0.042067795102194716,0.01694932268414928
306,306,306,306,2020-04-23,35.20441436767578,33.216121673583984,34.430694580078125,0.05985926694364929,0.022471803053468964
307,307,307,307,2020-04-24,35.63625717163086,34.286746978759766,34.205772399902344,0.03935952844132751,0.04181998158102118
308,308,308,308,2020-04-27,35.70823287963867,36.06811141967773,35.48331832885742,-0.009977748373115936,0.006338599696250391
309,309,309,309,2020-04-28,36.3650016784668,34.97949981689453,36.73386764526367,0.03960896721865326,-0.010041577172297478
310,310,310,310,2020-04-29,37.47159576416016,32.5053825378418,35.0424690246582,0.15278125770514617,0.06931950878782733
311,311,311,311,2020-04-30,35.69024658203125,34.007843017578125,35.501304626464844,0.049471045946181125,0.005322113019631258
312,312,312,312,2020-05-01,34.08882141113281,35.20441436767578,33.216121673583984,-0.03168900765942839,0.02627337851555578
313,313,313,313,2020-05-04,33.90888214111328,35.63625717163086,34.286746978759766,-0.04847240332221814,-0.011020725818071009
314,314,314,314,2020-05-05,34.133792877197266,35.70823287963867,36.06811141967773,-0.04409179271761654,-0.05362960427767649
315,315,315,315,2020-05-06,30.76899147033692,36.3650016784668,34.97949981689453,-0.15388450295173506,-0.12037074196595576
316,316,316,316,2020-05-07,32.7213020324707,37.47159576416016,32.5053825378418,-0.12677052137269518,0.006642576637193587
317,317,317,317,2020-05-08,32.865257263183594,35.69024658203125,34.007843017578125,-0.07915297845742364,-0.0335977131452867
318,318,318,318,2020-05-11,31.19184875488281,34.08882141113281,35.20441436767578,-0.08498306882806761,-0.11397904736848163
319,319,319,319,2020-05-12,31.15586280822754,33.90888214111328,35.63625717163086,-0.0811887375534508,-0.12572572764375634
320,320,320,320,2020-05-13,30.903949737548828,34.133792877197266,35.70823287963867,-0.09462303680310025,-0.13454273019568308
321,321,321,321,2020-05-14,31.28181838989257,30.76899147033692,36.3650016784668,0.01666700450842029,-0.13978229214778748
322,322,322,322,2020-05-15,31.336584091186523,32.7213020324707,37.47159576416016,-0.04231854649029754,-0.16372432366068312
323,323,323,323,2020-05-18,32.34066390991211,32.865257263183594,35.69024658203125,-0.015961942700480458,-0.0938514858511943
324,324,324,324,2020-05-19,32.07596206665039,31.19184875488281,34.08882141113281,0.028344370310181777,-0.0590474900908442
325,325,325,325,2020-05-20,32.486717224121094,31.15586280822754,33.90888214111328,0.04271601862176988,-0.041940778556892155
326,326,326,326,2020-05-21,32.43194580078125,30.903949737548828,34.133792877197266,0.04944339077072346,-0.04985812981694504
327,327,327,327,2020-05-22,32.29503631591797,31.28181838989257,30.76899147033692,0.032389994513642995,0.04959684320664981
328,328,328,328,2020-05-26,34.43099594116211,31.336584091186523,32.7213020324707,0.09874758017565477,0.05225017962288936
329,329,329,329,2020-05-27,35.92799758911133,32.34066390991211,32.865257263183594,0.11092331589704107,0.09319082158406489
330,330,330,330,2020-05-28,35.480716705322266,32.07596206665039,31.19184875488281,0.10614661008755277,0.13749963922122665
331,331,331,331,2020-05-29,35.617637634277344,32.486717224121094,31.15586280822754,0.09637540132345435,0.14320819338283752
332,332,332,332,2020-06-01,35.800193786621094,32.43194580078125,30.903949737548828,0.10385587119964623,0.1584342483939276
333,333,333,333,2020-06-02,36.39352416992188,32.29503631591797,31.28181838989257,0.12690767131863545,0.16340820461002825
334,334,334,334,2020-06-03,37.78097915649414,34.43099594116211,31.336584091186523,0.09729556534050587,0.20565084715535775
335,335,335,335,2020-06-04,37.69883728027344,35.92799758911133,32.34066390991211,0.04928857186571389,0.16567913958992975
336,336,336,336,2020-06-05,38.76681137084961,35.480716705322266,32.07596206665039,0.09261635532391632,0.20859387756776737
337,337,337,337,2020-06-08,39.98997497558594,35.617637634277344,32.486717224121094,0.1227576456980064,0.23096386439112848
338,338,338,338,2020-06-09,39.168453216552734,35.800193786621094,32.43194580078125,0.09408494965159653,0.20771209526408407
339,339,339,339,2020-06-10,36.89556884765625,36.39352416992188,32.29503631591797,0.013794890414852823,0.14245323915213293
340,340,340,340,2020-06-11,35.48984909057617,37.78097915649414,34.43099594116211,-0.060642421585416995,0.030752905063318403
341,341,341,341,2020-06-12,35.95537567138672,37.69883728027344,35.92799758911133,-0.046247092341996865,0.0007620263892382795
342,342,342,342,2020-06-15,36.34788513183594,38.76681137084961,35.480716705322266,-0.06239683258635409,0.024440555519657625
343,343,343,343,2020-06-16,37.49801254272461,39.98997497558594,35.617637634277344,-0.06231467847586003,0.052793364000021326
344,344,344,344,2020-06-17,36.88644027709961,39.168453216552734,35.800193786621094,-0.05826150261376006,0.030341916497794497
345,345,345,345,2020-06-18,37.6166877746582,36.89556884765625,36.39352416992188,0.01954486540048994,0.033609375091715465
346,346,346,346,2020-06-19,37.08725738525391,35.48984909057617,37.78097915649414,0.04501028704294807,-0.018361667345007993
347,347,347,347,2020-06-22,36.8681869506836,35.95537567138672,37.69883728027344,0.025387338117101033,-0.022033844795114943
348,348,348,348,2020-06-23,37.49801254272461,36.34788513183594,38.76681137084961,0.03164220990346722,-0.032728996356895745
349,349,349,349,2020-06-24,37.59842300415039,37.49801254272461,39.98997497558594,0.0026777542226104067,-0.05980378764666894
350,350,350,350,2020-06-25,38.81245803833008,36.88644027709961,39.168453216552734,0.052214790767603825,-0.009088824014939934
351,351,351,351,2020-06-26,36.7130012512207,37.6166877746582,36.89556884765625,-0.024023553824063737,-0.004948225549506469
352,352,352,352,2020-06-29,37.251564025878906,37.08725738525391,35.48984909057617,0.004430272072108554,0.04963996693270056
353,353,353,353,2020-06-30,37.54366683959961,36.8681869506836,35.95537567138672,0.018321483771891467,0.044173955592316405
354,354,354,354,2020-07-01,36.63085174560547,37.49801254272461,36.34788513183594,-0.023125513549047794,0.007784954000575217
355,355,355,355,2020-07-02,36.31137466430664,37.59842300415039,37.49801254272461,-0.034231444752394924,-0.03164535392551626
356,356,356,356,2020-07-06,36.95947265625,38.81245803833008,36.88644027709961,-0.04774202603324229,0.001979924834214275
357,357,357,357,2020-07-07,36.18357467651367,36.7130012512207,37.6166877746582,-0.014420683590651073,-0.038097801346295035
358,358,358,358,2020-07-08,35.77281951904297,37.251564025878906,37.08725738525391,-0.039696172375705996,-0.03544176514744313
359,359,359,359,2020-07-09,34.89653396606445,37.54366683959961,36.8681869506836,-0.0705081068624619,-0.053478436226237824
360,360,360,360,2020-07-10,36.41177749633789,36.63085174560547,37.49801254272461,-0.005980593920911437,-0.028967803164209882
361,361,361,361,2020-07-13,36.96858978271485,36.31137466430664,37.59842300415039,0.018099428195271328,-0.016751586133440077
362,362,362,362,2020-07-14,38.24651336669922,36.95947265625,38.81245803833008,0.034823026898127996,-0.014581520991841068
363,363,363,363,2020-07-15,39.460548400878906,36.18357467651367,36.7130012512207,0.09056522893776653,0.07483853283628905
364,364,364,364,2020-07-16,39.10455322265625,35.77281951904297,37.251564025878906,0.09313589894248331,0.04974258786799024
365,365,365,365,2020-07-17,39.30537033081055,34.89653396606445,37.54366683959961,0.12634023679926254,0.04692411901952953
366,366,366,366,2020-07-20,38.25564956665039,36.41177749633789,36.63085174560547,0.05063944133180387,0.04435599347590502
367,367,367,367,2020-07-21,39.15019607543945,36.96858978271485,36.31137466430664,0.05901242935008133,0.07817994877300305
368,368,368,368,2020-07-22,39.588340759277344,38.24651336669922,36.95947265625,0.03508365271660141,0.07112839859696396
369,369,369,369,2020-07-23,40.875396728515625,39.460548400878906,36.18357467651367,0.03585475582506614,0.12966717893263757
370,370,370,370,2020-07-24,40.464622497558594,39.10455322265625,35.77281951904297,0.03478033023822791,0.13115552650296514
371,371,371,371,2020-07-27,41.07621765136719,39.30537033081055,34.89653396606445,0.045053571704132045,0.1770858874211474
372,372,372,372,2020-07-28,40.71108627319336,38.25564956665039,36.41177749633789,0.06418494351442172,0.11807467452770948
373,373,373,373,2020-07-29,41.24051284790039,39.15019607543945,36.96858978271485,0.053392242747215324,0.11555547805025923
374,374,374,374,2020-07-30,41.0853385925293,39.588340759277344,38.24651336669922,0.037814109016456765,0.07422441880157926
375,375,375,375,2020-07-31,39.6522331237793,40.875396728515625,39.460548400878906,-0.029924201417793728,0.004857629472177383
376,376,376,376,2020-08-03,40.19078826904297,40.464622497558594,39.10455322265625,-0.006767250294554161,0.027777712743624505
377,377,377,377,2020-08-04,40.44638442993164,41.07621765136719,39.30537033081055,-0.015333281822129563,0.029029470769969645
378,378,378,378,2020-08-05,40.9301643371582,40.71108627319336,38.25564956665039,0.005381287605413121,0.06991162876082324
379,379,379,379,2020-08-06,40.80237579345703,41.24051284790039,39.15019607543945,-0.010623947768526931,0.042201058580497275
380,380,380,380,2020-08-07,41.4961051940918,41.0853385925293,39.588340759277344,0.009997887704817243,0.04819005793687814
381,381,381,381,2020-08-10,42.71925735473633,39.6522331237793,40.875396728515625,0.07734808330675702,0.04510930226481169
382,382,382,382,2020-08-11,42.64623641967773,40.19078826904297,40.464622497558594,0.06109479948981433,0.053914105395416856
383,383,383,383,2020-08-12,42.7283935546875,40.44638442993164,41.07621765136719,0.05642059622681872,0.04022220150217071
384,384,384,384,2020-08-13,42.41803359985352,40.9301643371582,40.71108627319336,0.03635141189366209,0.041928316901338025
385,385,385,385,2020-08-14,42.38113021850586,40.80237579345703,41.24051284790039,0.03869270831288185,0.027657691232216175
386,386,386,386,2020-08-17,42.80558395385742,41.4961051940918,41.0853385925293,0.03155666667126322,0.04187005438579794
387,387,387,387,2020-08-18,42.60258102416992,42.71925735473633,39.6522331237793,-0.0027312349930977975,0.07440559252188272
388,388,388,388,2020-08-19,43.082401275634766,42.64623641967773,40.19078826904297,0.010227511090657115,0.07194715831983478
389,389,389,389,2020-08-20,42.43649291992188,42.7283935546875,40.44638442993164,-0.0068315377780823194,0.049203619014150934
390,390,390,390,2020-08-21,43.15622329711914,42.41803359985352,40.9301643371582,0.017402732626157436,0.054386758421588466
391,391,391,391,2020-08-24,43.21158218383789,42.38113021850586,40.80237579345703,0.019594851790182055,0.05904573798781576
392,392,392,392,2020-08-25,43.313087463378906,42.80558395385742,41.4961051940918,0.011856011824731727,0.04378681470919865
393,393,393,393,2020-08-26,43.04549789428711,42.60258102416992,42.71925735473633,0.01039647973126101,0.007636849508916077
394,394,394,394,2020-08-27,42.66717529296875,43.082401275634766,42.64623641967773,-0.009637948915833694,0.0004909899453955369
395,395,395,395,2020-08-28,43.0639533996582,42.43649291992188,42.7283935546875,0.014785870286697422,0.007853322277169728
396,396,396,396,2020-08-31,42.09507369995117,43.15622329711914,42.41803359985352,-0.02458856489508443,-0.007613740489456955
397,397,397,397,2020-09-01,41.956668853759766,43.21158218383789,42.38113021850586,-0.029041133572458966,-0.010015338490448111
398,398,398,398,2020-09-02,42.82403564453125,43.313087463378906,42.80558395385742,-0.011291086539631845,0.00043105802957188466
399,399,399,399,2020-09-03,42.22425842285156,43.04549789428711,42.60258102416992,-0.019078405677926624,-0.008880274204601024
400,400,400,400,2020-09-04,42.88862609863281,42.66717529296875,43.082401275634766,0.0051901913858487525,-0.004497780329425161
401,401,401,401,2020-09-08,41.725982666015625,43.0639533996582,42.43649291992188,-0.031069389315593998,-0.016742906989203776
402,402,402,402,2020-09-09,42.30730819702149,42.09507369995117,43.15622329711914,0.005041789416574183,-0.019670745844767135
403,403,403,403,2020-09-10,41.882843017578125,41.956668853759766,43.21158218383789,-0.0017595733455141316,-0.03074960691341555
404,404,404,404,2020-09-11,42.11353302001953,42.82403564453125,43.313087463378906,-0.016591211309680776,-0.027694965046617726
405,405,405,405,2020-09-14,42.67639923095703,42.22425842285156,43.04549789428711,0.010708081680856019,-0.008574617123410344
406,406,406,406,2020-09-15,42.78712463378906,42.88862609863281,42.66717529296875,-0.0023666289661581352,0.0028112791624168576
407,407,407,407,2020-09-16,42.91631317138672,41.725982666015625,43.0639533996582,0.02852732109148337,-0.003428394669232948
408,408,408,408,2020-09-17,43.67295455932617,42.30730819702149,42.09507369995117,0.03227920708036969,0.03748374146157696
409,409,409,409,2020-09-18,43.93132781982422,41.882843017578125,41.956668853759766,0.048909879431688674,0.0470642455659942
410,410,410,410,2020-09-21,42.19658279418945,42.11353302001953,42.82403564453125,0.001972044808742135,-0.014651885113072582
411,411,411,411,2020-09-22,42.42726135253906,42.67639923095703,42.22425842285156,-0.005837837373994015,0.004807732267421816
412,412,412,412,2020-09-23,41.209259033203125,42.78712463378906,42.88862609863281,-0.03687711231102209,-0.03915646683499663
413,413,413,413,2020-09-24,41.20002746582031,42.91631317138672,41.725982666015625,-0.039991452637424874,-0.01260498055624426
414,414,414,414,2020-09-25,42.52876663208008,43.67295455932617,42.30730819702149,-0.026199004367607137,0.005234519625481049
415,415,415,415,2020-09-28,42.90708160400391,43.93132781982422,41.882843017578125,-0.023314711087747075,0.02445484863565528
416,416,416,416,2020-09-29,41.68907928466797,42.19658279418945,42.11353302001953,-0.012027123428377862,-0.010078796645956789
417,417,417,417,2020-09-30,42.16889953613281,42.42726135253906,42.67639923095703,-0.006089523767736416,-0.01189181149228924
418,418,418,418,2020-10-01,42.27962875366211,41.209259033203125,42.78712463378906,0.025974010345504395,-0.011860948462196541
419,419,419,419,2020-10-02,42.80558395385742,41.20002746582031,42.91631317138672,0.03896979169174308,-0.0025801195244125052
420,420,420,420,2020-10-05,43.58990859985352,42.52876663208008,43.67295455932617,0.02495115781168722,-0.0019015420484052026
421,421,421,421,2020-10-06,43.92209243774414,42.90708160400391,43.93132781982422,0.023656021239289116,-0.00021022314913754503
422,422,422,422,2020-10-07,45.26928329467773,41.68907928466797,42.19658279418945,0.0858787018433016,0.07281870466798535
423,423,423,423,2020-10-08,45.23237228393555,42.16889953613281,42.42726135253906,0.07264768067228711,0.06611576712642586
424,424,424,424,2020-10-09,46.570343017578125,42.27962875366211,41.209259033203125,0.10148419913796825,0.1300941611217874
425,425,425,425,2020-10-12,47.41925048828125,42.80558395385742,41.20002746582031,0.10778188517173737,0.15095191447676637
426,426,426,426,2020-10-13,47.00402069091797,43.58990859985352,42.52876663208008,0.0783234514760125,0.1052288700858337
427,427,427,427,2020-10-14,48.12052154541016,43.92209243774414,42.90708160400391,0.09558809416051717,0.12150534938549051
428,428,428,428,2020-10-15,50.02135467529297,45.26928329467773,41.68907928466797,0.10497341761922563,0.19986710029572108
429,429,429,429,2020-10-16,50.37199783325195,45.23237228393555,42.16889953613281,0.11362714997687107,0.19452957955637995
430,430,430,430,2020-10-19,50.38121795654297,46.570343017578125,42.27962875366211,0.08183051040715794,0.1916192133588479
431,431,431,431,2020-10-20,50.77799987792969,47.41925048828125,42.80558395385742,0.07083092531119806,0.18624710114143483
432,432,432,432,2020-10-21,50.84259033203125,47.00402069091797,43.58990859985352,0.08166470835238493,0.16638442165033807
433,433,433,433,2020-10-22,52.08827972412109,48.12052154541016,43.92209243774414,0.08245459631950669,0.18592436819698022
434,434,434,434,2020-10-23,51.691505432128906,50.02135467529297,45.26928329467773,0.03338875501628258,0.14186710435961847
435,435,435,435,2020-10-26,51.38699722290039,50.37199783325195,45.23237228393555,0.020150072129527574,0.13606681737430515
436,436,436,436,2020-10-27,51.38699722290039,50.38121795654297,46.570343017578125,0.01996337736862519,0.10342750113530852
437,437,437,437,2020-10-28,53.57388305664063,50.77799987792969,47.41925048828125,0.055060915857896076,0.12979185678779093
438,438,438,438,2020-10-29,53.78611373901367,50.84259033203125,47.00402069091797,0.05789483556521269,0.14428750877913998
439,439,439,439,2020-10-30,52.34664535522461,52.08827972412109,48.12052154541016,0.004960149048344853,0.0878237324553175
440,440,440,440,2020-11-02,53.583099365234375,51.691505432128906,50.02135467529297,0.036593902949666246,0.07120448282662473
441,441,441,441,2020-11-03,52.1159553527832,51.38699722290039,50.37199783325195,0.014185653361312944,0.03462156742927536
442,442,442,442,2020-11-04,51.63613510131836,51.38699722290039,50.38121795654297,0.004848266913462407,0.02490843206406468
443,443,443,443,2020-11-05,53.97988128662109,53.57388305664063,50.77799987792969,0.007578286411519031,0.063056469659867
444,444,444,444,2020-11-06,53.06637191772461,53.78611373901367,50.84259033203125,-0.013381554666348716,0.04373855799184878
445,445,445,445,2020-11-09,52.45737075805664,52.34664535522461,52.08827972412109,0.0021152339768986117,0.007085874901040956
446,446,446,446,2020-11-10,54.26593399047852,53.583099365234375,51.691505432128906,0.01274347011153254,0.04980370636970233
447,447,447,447,2020-11-11,54.34897994995117,52.1159553527832,51.38699722290039,0.04284723520948974,0.05764070459697512
448,448,448,448,2020-11-12,53.50929260253906,51.63613510131836,51.38699722290039,0.036276098076381436,0.041300241195896925
449,449,449,449,2020-11-13,54.59811019897461,53.97988128662109,53.57388305664063,0.011452950573767717,0.019118030724991852
450,450,450,450,2020-11-16,56.00065612792969,53.06637191772461,53.78611373901367,0.05529460756718896,0.04117312508692561
451,451,451,451,2020-11-17,55.247047424316406,52.45737075805664,52.34664535522461,0.05317987969939031,0.05540760156471647
452,452,452,452,2020-11-18,54.31664657592773,54.26593399047852,53.583099365234375,0.0009345197202006439,0.013689898855856253
453,453,453,453,2020-11-19,54.45620346069336,54.34897994995117,52.1159553527832,0.001972870711482111,0.044904637976384665
454,454,454,454,2020-11-20,54.651588439941406,53.50929260253906,51.63613510131836,0.02134761612131908,0.05839812241381437
455,455,455,455,2020-11-23,55.75876235961914,54.59811019897461,53.97988128662109,0.021258101359455717,0.032954519917385294
456,456,456,456,2020-11-24,58.28944396972656,56.00065612792969,53.06637191772461,0.040870732595851944,0.09842527128291212
457,457,457,457,2020-11-25,57.52652740478516,55.247047424316406,52.45737075805664,0.04125976114092689,0.09663382997421732
458,458,458,458,2020-11-27,56.60542678833008,54.31664657592773,54.26593399047852,0.04213773045069957,0.04311162871097074
459,459,459,459,2020-11-30,54.7911491394043,54.45620346069336,54.34897994995117,0.006150735038896071,0.008135740355390553
460,460,460,460,2020-12-01,55.33078384399414,54.651588439941406,53.50929260253906,0.012427734004458513,0.03404065262056277
461,461,461,461,2020-12-02,55.181922912597656,55.75876235961914,54.59811019897461,-0.010345269920109201,0.010692910642793763
462,462,462,462,2020-12-03,56.54960632324219,58.28944396972656,56.00065612792969,-0.02984824571989375,0.009802567206685264
463,463,463,463,2020-12-04,57.19157791137695,57.52652740478516,55.247047424316406,-0.0058225223826103845,0.03519700287557237
464,464,464,464,2020-12-07,56.54960632324219,56.60542678833008,54.31664657592773,-0.000986132748307389,0.04111004430645515
465,465,465,465,2020-12-08,57.07992935180664,54.7911491394043,54.45620346069336,0.041772809082339935,0.04818047760173161
466,466,466,466,2020-12-09,59.08028411865234,55.33078384399414,54.651588439941406,0.06776517544428717,0.08103507702393276
467,467,467,467,2020-12-10,60.01068115234375,55.181922912597656,55.75876235961914,0.0875061611643062,0.07625561638727962
468,468,468,468,2020-12-11,61.44349670410156,56.54960632324219,58.28944396972656,0.08654154642360368,0.054110187361078754
469,469,469,469,2020-12-14,59.34078979492188,57.19157791137695,57.52652740478516,0.037579167458455354,0.03153783953219813
470,470,470,470,2020-12-15,60.624755859375,56.54960632324219,56.60542678833008,0.07206326977484023,0.07100607307625761
471,471,471,471,2020-12-16,60.13163757324219,57.07992935180664,54.7911491394043,0.053463770121834564,0.09746991106629577
472,472,472,472,2020-12-17,59.54548645019531,59.08028411865234,55.33078384399414,0.007874070656273435,0.07617283388004381
473,473,473,473,2020-12-18,59.8990364074707,60.01068115234375,55.181922912597656,-0.0018604145583620557,0.0854829488697677
474,474,474,474,2020-12-21,60.30841064453125,61.44349670410156,56.54960632324219,-0.018473656618806067,0.06646915099290762
475,475,475,475,2020-12-22,59.62922286987305,59.34078979492188,57.19157791137695,0.004860620762682233,0.04262244630273049
476,476,476,476,2020-12-23,60.21538162231445,60.624755859375,56.54960632324219,-0.006752591928124718,0.06482406399291962
477,477,477,477,2020-12-24,59.852516174316406,60.13163757324219,57.07992935180664,-0.0046418393077322095,0.04857376058441121
478,478,478,478,2020-12-28,59.647830963134766,59.54548645019531,59.08028411865234,0.0017187618918028669,0.009606366200653582
479,479,479,479,2020-12-29,59.02445602416992,59.8990364074707,60.01068115234375,-0.014600909058892664,-0.016434159873476295
480,480,480,480,2020-12-30,60.65266418457031,60.30841064453125,61.44349670410156,0.005708217748734201,-0.012870890524667389
481,481,481,481,2020-12-31,61.01552963256836,59.62922286987305,59.34078979492188,0.023248781318525813,0.028222405590391908
482,482,482,482,2021-01-04,61.1364631652832,60.21538162231445,60.624755859375,0.015296449481064345,0.008440566871644961
483,483,483,483,2021-01-05,62.7088508605957,59.852516174316406,60.13163757324219,0.04772288399639568,0.04285952272985072
