,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PPG,PPG_6m,PPG_12m,PPG_6m_ret,PPG_12m_ret
479,479,479,479,2020-12-29,135.70310974121094,138.10569763183594,136.11148071289062,-0.017396732588324193,-0.003000268379572568
480,480,480,480,2020-12-30,136.00701904296875,138.74195861816406,135.73159790039062,-0.01971241866869,0.0020291600985957725
481,481,481,481,2020-12-31,136.9566650390625,137.4124755859375,134.62051391601562,-0.003317097264505242,0.017353604254581212
482,482,482,482,2021-01-04,134.19320678710938,136.62428283691406,136.86166381835938,-0.01779387967735291,-0.01949747618728015
483,483,483,483,2021-01-05,137.07061767578125,137.69735717773438,135.69361877441406,-0.004551572483298627,0.010147853036894805
484,484,484,484,2021-01-06,141.42942810058594,135.95953369140625,137.02313232421875,0.04023178265376348,0.03215731316038806
485,485,485,485,2021-01-07,143.23373413085938,135.70310974121094,138.10569763183594,0.05549338113186586,0.037131245031568616
486,486,486,486,2021-01-08,140.83116149902344,136.00701904296875,138.74195861816406,0.0354698050880049,0.015058190771323421
487,487,487,487,2021-01-11,141.92324829101562,136.9566650390625,137.4124755859375,0.03626390326119999,0.032826515102386766
488,488,488,488,2021-01-12,143.66107177734375,134.19320678710938,136.62428283691406,0.07055398121049938,0.05150467248072865
489,489,489,489,2021-01-13,144.35433959960938,137.07061767578125,137.69735717773438,0.05313846284005663,0.04834502679149044
490,490,490,490,2021-01-14,144.10740661621094,141.42942810058594,135.95953369140625,0.018935086930567113,0.059928661886251344
491,491,491,491,2021-01-15,140.58425903320312,143.23373413085938,135.70310974121094,-0.01849756353650367,0.03596932525202012
492,492,492,492,2021-01-19,137.7353515625,140.83116149902344,136.00701904296875,-0.02198242138722195,0.012707671498815909
493,493,493,493,2021-01-20,137.2700653076172,141.92324829101562,136.9566650390625,-0.03278661557870366,0.0022883170268879205
494,494,494,494,2021-01-21,136.30142211914062,143.66107177734375,134.19320678710938,-0.05122925485067831,0.015710298475658524
495,495,495,495,2021-01-22,130.87896728515625,144.35433959960938,137.07061767578125,-0.09334927063383958,-0.04517124454250554
496,496,496,496,2021-01-25,133.51898193359375,144.10740661621094,141.42942810058594,-0.07347592279428383,-0.055932108849130024
497,497,497,497,2021-01-26,133.9083251953125,140.58425903320312,143.23373413085938,-0.04748706493743304,-0.06510623347309452
498,498,498,498,2021-01-27,132.90170288085938,137.7353515625,140.83116149902344,-0.035093740472628476,-0.05630471646872737
499,499,499,499,2021-01-28,132.13247680664062,137.2700653076172,141.92324829101562,-0.03742686717212096,-0.06898638244453714
500,500,500,500,2021-01-29,127.92561340332033,136.30142211914062,143.66107177734375,-0.061450633350685346,-0.10953181804470569
501,501,501,501,2021-02-01,131.60069274902344,130.87896728515625,144.35433959960938,0.005514449562355583,-0.08834959091607697
502,502,502,502,2021-02-02,133.45248413085938,133.51898193359375,144.10740661621094,-0.0004980400671976692,-0.07393736890795566
503,503,503,503,2021-02-03,132.8636932373047,133.9083251953125,140.58425903320312,-0.007801097926392275,-0.05491771162001147
504,504,504,504,2021-02-04,132.24642944335938,132.90170288085938,137.7353515625,-0.00493051197460892,-0.039851222339603365
505,505,505,505,2021-02-05,133.05361938476562,132.13247680664062,137.2700653076172,0.006971356326522127,-0.030716426872841263
506,506,506,506,2021-02-08,133.15811157226562,127.92561340332033,136.30142211914062,0.040902662334308504,-0.023061465522549285
507,507,507,507,2021-02-09,130.37564086914062,131.60069274902344,130.87896728515625,-0.009308855860045595,-0.0038457395138135064
508,508,508,508,2021-02-10,131.01193237304688,133.45248413085938,133.51898193359375,-0.01828779564282501,-0.018776727655051784
509,509,509,509,2021-02-11,131.1068878173828,132.8636932373047,133.9083251953125,-0.013222614674605504,-0.0209205616890783
510,510,510,510,2021-02-12,131.57223510742188,132.24642944335938,132.90170288085938,-0.005098015415427537,-0.010003391563983999
511,511,511,511,2021-02-16,130.4326629638672,133.05361938476562,132.13247680664062,-0.019698497741118426,-0.012864466661446916
512,512,512,512,2021-02-17,129.7204132080078,133.15811157226562,127.92561340332033,-0.025816665043286946,0.014030026958157915
513,513,513,513,2021-02-18,129.939697265625,130.37564086914062,131.60069274902344,-0.0033437504169446797,-0.012621479786327106
514,514,514,514,2021-02-19,130.30198669433594,131.01193237304688,133.45248413085938,-0.005418939068003503,-0.023607634260551902
515,515,515,515,2021-02-22,128.18544006347656,131.1068878173828,132.8636932373047,-0.022282946400005277,-0.03521092226054867
516,516,516,516,2021-02-23,128.6811981201172,131.57223510742188,132.24642944335938,-0.02197300201630159,-0.02695899872872687
517,517,517,517,2021-02-24,130.51173400878906,130.4326629638672,133.05361938476562,0.0006062211958655084,-0.01910421819211028
518,518,518,518,2021-02-25,128.6811981201172,129.7204132080078,133.15811157226562,-0.008011191625054703,-0.033621034417560036
519,519,519,519,2021-02-26,128.53822326660156,129.939697265625,130.37564086914062,-0.010785572296343915,-0.014093258451425728
520,520,520,520,2021-03-01,131.427001953125,130.30198669433594,131.01193237304688,0.008633907182306721,0.0031681814973634204
521,521,521,521,2021-03-02,134.21095275878906,128.18544006347656,131.1068878173828,0.04700621765099622,0.023675834222606662
522,522,522,522,2021-03-03,133.11453247070312,128.6811981201172,131.57223510742188,0.03445207548073692,0.011722057940431352
523,523,523,523,2021-03-04,131.40792846679688,130.51173400878906,130.4326629638672,0.006866773051589892,0.007477157030826298
524,524,524,524,2021-03-05,135.96522521972656,128.6811981201172,129.7204132080078,0.056605216659625146,0.0481405497969325
525,525,525,525,2021-03-08,139.2926025390625,128.53822326660156,129.939697265625,0.0836667801931199,0.07197881379020088
526,526,526,526,2021-03-09,139.26402282714844,131.427001953125,130.30198669433594,0.05963021873403607,0.06877896769015313
527,527,527,527,2021-03-10,141.56173706054688,134.21095275878906,128.18544006347656,0.05477037567097098,0.10435114152158365
528,528,528,528,2021-03-11,139.26402282714844,133.11453247070312,128.6811981201172,0.046196987228263264,0.08224064479997106
529,529,529,529,2021-03-12,138.52987670898438,131.40792846679688,130.51173400878906,0.054197249171209716,0.06143618243287885
530,530,530,530,2021-03-15,138.29153442382812,135.96522521972656,128.6811981201172,0.017109589605298847,0.07468329829148934
531,531,531,531,2021-03-16,138.0531768798828,139.2926025390625,128.53822326660156,-0.008898000587160504,0.0740243125466753
532,532,532,532,2021-03-17,139.73118591308594,139.26402282714844,131.427001953125,0.0033545137965556027,0.06318476292202657
533,533,533,533,2021-03-18,142.82020568847656,141.56173706054688,134.21095275878906,0.008889892523651577,0.06414717094781741
534,534,534,534,2021-03-19,140.55108642578125,139.26402282714844,133.11453247070312,0.009241895878810524,0.05586583085295227
535,535,535,535,2021-03-22,141.04689025878906,138.52987670898438,131.40792846679688,0.018169463581435785,0.07335144769767599
536,536,536,536,2021-03-23,140.59878540039062,138.29153442382812,135.96522521972656,0.01668396396189631,0.034079009343573
537,537,537,537,2021-03-24,141.2566375732422,138.0531768798828,139.2926025390625,0.02320454165387753,0.014100067041456166
538,538,538,538,2021-03-25,145.2418670654297,139.73118591308594,139.26402282714844,0.03943773264596384,0.04292454086078523
539,539,539,539,2021-03-26,147.6063232421875,142.82020568847656,141.56173706054688,0.033511487612267965,0.04269929365910019
540,540,540,540,2021-03-29,148.27369689941406,140.55108642578125,139.26402282714844,0.05494522077359232,0.06469491466183075
541,541,541,541,2021-03-30,145.67088317871094,141.04689025878906,138.52987670898438,0.03278337375207552,0.05154849364897629
542,542,542,542,2021-03-31,143.2587890625,140.59878540039062,138.29153442382812,0.018919108401501017,0.03591871808615932
543,543,543,543,2021-04-01,144.8795623779297,141.2566375732422,138.0531768798828,0.025647819932065108,0.04944750749188742
544,544,544,544,2021-04-05,146.40504455566406,145.2418670654297,139.73118591308594,0.008008555065670997,0.04776212696519533
545,545,545,545,2021-04-06,146.41456604003906,147.6063232421875,142.82020568847656,-0.00807388989828739,0.02516702965267137
546,546,546,546,2021-04-07,141.07550048828125,148.27369689941406,140.55108642578125,-0.048546684689570574,0.003731127775927323
547,547,547,547,2021-04-08,141.1517791748047,145.67088317871094,141.04689025878906,-0.031022699288245192,0.0007436457182656842
548,548,548,548,2021-04-09,143.45899963378906,143.2587890625,140.59878540039062,0.0013975447691501053,0.020343093471634655
549,549,549,549,2021-04-12,144.3361358642578,144.8795623779297,141.2566375732422,-0.0037508845606138985,0.0218007333596546
550,550,550,550,2021-04-13,144.0310516357422,146.40504455566406,145.2418670654297,-0.01621523989919127,-0.008336545475155832
551,551,551,551,2021-04-14,143.84034729003906,146.41456604003906,147.6063232421875,-0.017581712118014625,-0.025513649208437683
552,552,552,552,2021-04-15,146.79592895507812,141.07550048828125,148.27369689941406,0.040548702269336045,-0.009966487483875297
553,553,553,553,2021-04-16,159.60968017578125,141.1517791748047,145.67088317871094,0.13076633613040034,0.0956869121193562
554,554,554,554,2021-04-19,160.9158477783203,143.45899963378906,143.2587890625,0.12168527725059941,0.12325288264245349
555,555,555,555,2021-04-20,161.1256103515625,144.3361358642578,144.8795623779297,0.11632204497350895,0.11213484985034472
556,556,556,556,2021-04-21,165.48268127441406,144.0310516357422,146.40504455566406,0.14893753392097375,0.1303072361792601
557,557,557,557,2021-04-22,163.56629943847656,143.84034729003906,146.41456604003906,0.13713782342767966,0.1171449935776685
558,558,558,558,2021-04-23,166.51234436035156,146.79592895507812,141.07550048828125,0.1343117315692519,0.1803066002532685
559,559,559,559,2021-04-26,165.0631866455078,159.60968017578125,141.1517791748047,0.03416776766747809,0.1694020975895092
560,560,560,560,2021-04-27,164.20510864257812,160.9158477783203,143.45899963378906,0.020440875834611072,0.14461350672839002
561,561,561,561,2021-04-28,164.51022338867188,161.1256103515625,144.3361358642578,0.021006052543257603,0.13977156450541917
562,562,562,562,2021-04-29,165.120361328125,165.48268127441406,144.0310516357422,-0.0021894735056186,0.14642196563084298
563,563,563,563,2021-04-30,163.26126098632812,163.56629943847656,143.84034729003906,-0.0018649223782383206,0.13501714965362832
564,564,564,564,2021-05-03,164.9487762451172,166.51234436035156,146.79592895507812,-0.00939010330579837,0.12366042722883774
565,565,565,565,2021-05-04,170.4213104248047,165.0631866455078,159.60968017578125,0.03246104651307902,0.06773793567605901
566,566,566,566,2021-05-05,170.69781494140625,164.20510864257812,160.9158477783203,0.03954022108386823,0.060789333668127554
567,567,567,567,2021-05-06,171.6988983154297,164.51022338867188,161.1256103515625,0.0436974358108666,0.06562139898677288
568,568,568,568,2021-05-07,171.64151000976562,165.120361328125,165.48268127441406,0.03949330433381193,0.0372173612847051
569,569,569,569,2021-05-10,171.43112182617188,163.26126098632812,163.56629943847656,0.05004163749860968,0.048083391350756566
570,570,570,570,2021-05-11,171.16336059570312,164.9487762451172,166.51234436035156,0.03767584393200307,0.02793196055955005
571,571,571,571,2021-05-12,166.24813842773438,170.4213104248047,165.0631866455078,-0.024487383571150545,0.007178776844841694
572,572,572,572,2021-05-13,170.25491333007812,170.69781494140625,164.20510864257812,-0.002594653080240983,0.03684297484719856
573,573,573,573,2021-05-14,171.26856994628906,171.6988983154297,164.51022338867188,-0.0025062966236979456,0.04108162045133157
574,574,574,574,2021-05-17,172.09095764160156,171.64151000976562,165.120361328125,0.002618525272880534,0.0422152438222001
575,575,575,575,2021-05-18,169.41339111328125,171.43112182617188,163.26126098632812,-0.011769920720326232,0.03768273067220962
576,576,576,576,2021-05-19,168.6387939453125,171.16336059570312,164.9487762451172,-0.0147494571361787,0.02237068855068003
577,577,577,577,2021-05-20,169.71939086914062,166.24813842773438,170.4213104248047,0.0208799477349646,-0.004118731125317687
578,578,578,578,2021-05-21,170.64698791503906,170.25491333007812,170.69781494140625,0.0023028679601204693,-0.00029776026356653773
579,579,579,579,2021-05-24,171.71800231933594,171.26856994628906,171.6988983154297,0.002624138060987047,0.00011126456892673886
580,580,580,580,2021-05-25,171.26856994628906,172.09095764160156,171.64151000976562,-0.004778796669986707,-0.0021727847969604808
581,581,581,581,2021-05-26,170.93385314941406,169.41339111328125,171.43112182617188,0.008974863357266383,-0.0029006907932507264
582,582,582,582,2021-05-27,172.88467407226562,168.6387939453125,171.16336059570312,0.025177362975745687,0.010056553403554158
583,583,583,583,2021-05-28,171.86141967773438,169.71939086914062,166.24813842773438,0.012621002217980681,0.03376447581961961
584,584,584,584,2021-06-01,172.84640502929688,170.64698791503906,170.25491333007812,0.012888695787310667,0.015221244712007476
585,585,585,585,2021-06-02,172.4542999267578,171.71800231933594,171.26856994628906,0.004287830032244422,0.00692321995121814
586,586,586,586,2021-06-03,173.0758819580078,171.26856994628906,172.09095764160156,0.010552502495265292,0.005723277561494378
587,587,587,587,2021-06-04,174.35733032226562,170.93385314941406,169.41339111328125,0.02002808168057313,0.02918269433423082
588,588,588,588,2021-06-07,172.1100616455078,172.88467407226562,168.6387939453125,-0.004480515296769627,0.020584040119030922
589,589,589,589,2021-06-08,171.23988342285156,171.86141967773438,169.71939086914062,-0.0036164966869719484,0.008958861718301181
590,590,590,590,2021-06-09,169.36558532714844,172.84640502929688,170.64698791503906,-0.020138224463265186,-0.0075090841247582585
591,591,591,591,2021-06-10,169.63333129882812,172.4542999267578,171.71800231933594,-0.01635777495329349,-0.012140084279754437
592,592,592,592,2021-06-11,169.76719665527344,173.0758819580078,171.26856994628906,-0.01911696341109581,-0.008766192719927957
593,593,593,593,2021-06-14,167.7112274169922,174.35733032226562,170.93385314941406,-0.038117714311118434,-0.018853057326245204
594,594,594,594,2021-06-15,168.6387939453125,172.1100616455078,172.88467407226562,-0.020168883021755124,-0.024559031329627
595,595,595,595,2021-06-16,167.08010864257812,171.23988342285156,171.86141967773438,-0.024292090704135183,-0.02782073512555594
596,596,596,596,2021-06-17,163.67575073242188,169.36558532714844,172.84640502929688,-0.033594986748553546,-0.05305666782783591
597,597,597,597,2021-06-18,160.76869201660156,169.63333129882812,172.4542999267578,-0.05225765015844974,-0.06776060623086344
598,598,598,598,2021-06-21,164.13475036621094,169.76719665527344,173.0758819580078,-0.033177471266723324,-0.051660182173540514
599,599,599,599,2021-06-22,164.0104217529297,167.7112274169922,174.35733032226562,-0.022066534966445173,-0.05934312340187642
600,600,600,600,2021-06-23,162.27003479003906,168.6387939453125,172.1100616455078,-0.03776568253529344,-0.05717287392375747
601,601,601,601,2021-06-24,162.1074676513672,167.08010864257812,171.23988342285156,-0.02976201674520418,-0.05333112583902677
602,602,602,602,2021-06-25,159.89846801757812,163.67575073242188,169.36558532714844,-0.02307783955742393,-0.055897526591860536
603,603,603,603,2021-06-28,161.0746612548828,160.76869201660156,169.63333129882812,0.001903164319142725,-0.05045394073449072
604,604,604,604,2021-06-29,161.18943786621094,164.13475036621094,169.76719665527344,-0.01794447850579195,-0.050526597352492986
605,605,605,605,2021-06-30,162.34652709960938,164.0104217529297,167.7112274169922,-0.010145054415059418,-0.03198772318351817
606,606,606,606,2021-07-01,162.55691528320312,162.27003479003906,168.6387939453125,0.001767920328206385,-0.036064528924949824
607,607,607,607,2021-07-02,163.1976318359375,162.1074676513672,167.08010864257812,0.0067249473473662835,-0.0232372173934009
608,608,608,608,2021-07-06,161.6197509765625,159.89846801757812,163.67575073242188,0.010764849596902604,-0.012561419432378429
609,609,609,609,2021-07-07,164.76589965820312,161.0746612548828,160.76869201660156,0.022916319516446793,0.024863097357219255
610,610,610,610,2021-07-08,161.5814971923828,161.18943786621094,164.13475036621094,0.0024322891832235793,-0.015555835483536562
611,611,611,611,2021-07-09,163.91482543945312,162.34652709960938,164.0104217529297,0.009660190260069479,-0.0005828673108381199
612,612,612,612,2021-07-12,164.55551147460938,162.55691528320312,162.27003479003906,0.012294747276203832,0.014084403738049867
613,613,613,613,2021-07-13,162.5090789794922,163.1976318359375,162.1074676513672,-0.004219135098342042,0.002477438787636288
614,614,614,614,2021-07-14,162.6525421142578,161.6197509765625,159.89846801757812,0.00639025324228526,0.017223892954227216
615,615,615,615,2021-07-15,163.98175048828125,164.76589965820312,161.0746612548828,-0.004759171476309998,0.018048085345951925
616,616,616,616,2021-07-16,162.75772094726562,161.5814971923828,161.18943786621094,0.007279445823443309,0.009729440724003169
617,617,617,617,2021-07-19,158.50228881835938,163.91482543945312,162.34652709960938,-0.03302042146939921,-0.023679214763191903
618,618,618,618,2021-07-20,151.55975341796875,164.55551147460938,162.55691528320312,-0.0789749181913354,-0.06765114757545299
619,619,619,619,2021-07-21,152.78379821777344,162.5090789794922,163.1976318359375,-0.059844538057753915,-0.06381118096513239
620,620,620,620,2021-07-22,153.48187255859375,162.6525421142578,161.6197509765625,-0.05638196265768769,-0.05035200443508214
621,621,621,621,2021-07-23,155.79605102539062,163.98175048828125,164.76589965820312,-0.04991835639341835,-0.05443995785183653
622,622,622,622,2021-07-26,157.72775268554688,162.75772094726562,161.5814971923828,-0.030904636858048007,-0.023850159664305925
623,623,623,623,2021-07-27,157.9189453125,158.50228881835938,163.91482543945312,-0.0036803475218447623,-0.03657924236491883
624,624,624,624,2021-07-28,156.207275390625,151.55975341796875,164.55551147460938,0.030664618197414173,-0.05073203570743057
625,625,625,625,2021-07-29,155.7386932373047,152.78379821777344,162.5090789794922,0.01934036890036883,-0.04166158460009417
626,626,626,626,2021-07-30,156.3698272705078,153.48187255859375,162.6525421142578,0.018816259300013183,-0.03862660098688531
627,627,627,627,2021-08-02,156.15940856933594,155.79605102539062,163.98175048828125,0.0023322641463234817,-0.047702515039954596
628,628,628,628,2021-08-03,158.38758850097656,157.72775268554688,162.75772094726562,0.0041833843708225515,-0.026850538462043327
629,629,629,629,2021-08-04,156.64715576171875,157.9189453125,158.50228881835938,-0.008053432400175642,-0.011704140492044046
630,630,630,630,2021-08-05,155.82473754882812,156.207275390625,151.55975341796875,-0.0024489118118234954,0.02814061143988189
631,631,631,631,2021-08-06,157.0487518310547,155.7386932373047,152.78379821777344,0.008411901798571098,0.027914959982878074
632,632,632,632,2021-08-09,157.68218994140625,156.3698272705078,153.48187255859375,0.008392684789682248,0.02736686302292135
633,633,633,633,2021-08-10,160.6189422607422,156.15940856933594,155.79605102539062,0.028557572881855453,0.030956440831517273
634,634,634,634,2021-08-11,163.33494567871094,158.38758850097656,157.72775268554688,0.03123576300742692,0.03554981858102568
635,635,635,635,2021-08-12,163.52688598632812,156.64715576171875,157.9189453125,0.043918641172613126,0.035511512964646386
636,636,636,636,2021-08-13,162.9414825439453,155.82473754882812,156.207275390625,0.04567147108389724,0.04311071386707299
637,637,637,637,2021-08-16,162.56716918945312,157.0487518310547,155.7386932373047,0.0351382439787542,0.04384572523504904
638,638,638,638,2021-08-17,159.87994384765625,157.68218994140625,156.3698272705078,0.013937870263386554,0.022447531204828897
639,639,639,639,2021-08-18,157.8837432861328,160.6189422607422,156.15940856933594,-0.01702911833505394,0.01104214425883443
640,640,640,640,2021-08-19,154.6494903564453,163.33494567871094,158.38758850097656,-0.05317573215073279,-0.023600953710512518
641,641,641,641,2021-08-20,154.63027954101562,163.52688598632812,156.64715576171875,-0.05440454877894707,-0.012875281462314314
642,642,642,642,2021-08-23,155.82032775878906,162.9414825439453,155.82473754882812,-0.04370375593726217,-2.8299678911269943e-05
643,643,643,643,2021-08-24,156.3193817138672,162.56716918945312,157.0487518310547,-0.03843203708803511,-0.0046442274050806365
644,644,644,644,2021-08-25,156.80886840820312,159.87994384765625,157.68218994140625,-0.019208634713929085,-0.005538491909122034
645,645,645,645,2021-08-26,154.6590576171875,157.8837432861328,160.6189422607422,-0.020424431305135826,-0.03710573958256835
646,646,646,646,2021-08-27,155.3212890625,154.6494903564453,163.33494567871094,0.004344008535083432,-0.04906271944997154
647,647,647,647,2021-08-30,155.19651794433594,154.63027954101562,163.52688598632812,0.003661885660435127,-0.05094188635554808
648,648,648,648,2021-08-31,153.12353515625,155.82032775878906,162.9414825439453,-0.01730706539594573,-0.06025443757115323
649,649,649,649,2021-09-01,151.39602661132812,156.3193817138672,162.56716918945312,-0.03149548730656415,-0.0687170886583276
650,650,650,650,2021-09-02,152.24057006835938,156.80886840820312,159.87994384765625,-0.029132908018643433,-0.04778193934428798
651,651,651,651,2021-09-03,149.3902130126953,154.6590576171875,157.8837432861328,-0.034067481631329,-0.053796103998146716
652,652,652,652,2021-09-07,144.342041015625,155.3212890625,154.6494903564453,-0.07068733534948346,-0.06665039320248056
653,653,653,653,2021-09-08,144.93710327148438,155.19651794433594,154.63027954101562,-0.06610595913325379,-0.06268614593663813
654,654,654,654,2021-09-09,148.33450317382812,153.12353515625,155.82032775878906,-0.031275610098310924,-0.04804138646498701
655,655,655,655,2021-09-10,146.86614990234375,151.39602661132812,156.3193817138672,-0.02992071067105162,-0.06047383061447231
656,656,656,656,2021-09-13,146.36705017089844,152.24057006835938,156.80886840820312,-0.03858051697273335,-0.06658946233909846
657,657,657,657,2021-09-14,144.27490234375,149.3902130126953,154.6590576171875,-0.03424127033348967,-0.06714223811669917
658,658,658,658,2021-09-15,144.6396026611328,144.342041015625,155.3212890625,0.002061503657659891,-0.06877155389219669
659,659,659,659,2021-09-16,143.75662231445312,144.93710327148438,155.19651794433594,-0.00814478094556692,-0.07371232152248375
660,660,660,660,2021-09-17,140.8295135498047,148.33450317382812,153.12353515625,-0.05059503664652176,-0.08028825610576629
661,661,661,661,2021-09-20,140.41680908203125,146.86614990234375,151.39602661132812,-0.043913051609243414,-0.07251985256841187
662,662,662,662,2021-09-21,139.79299926757812,146.36705017089844,152.24057006835938,-0.044914828136827456,-0.08176250782030059
663,663,663,663,2021-09-22,139.40907287597656,144.27490234375,149.3902130126953,-0.03372609780861324,-0.06681254370974454
664,664,664,664,2021-09-23,140.61834716796875,144.6396026611328,144.342041015625,-0.027801898091390775,-0.02579770814833604
665,665,665,665,2021-09-24,142.59536743164062,143.75662231445312,144.93710327148438,-0.008077922700996498,-0.016156910735668606
666,666,666,666,2021-09-27,142.1923065185547,140.8295135498047,148.33450317382812,0.009676898928348887,-0.041407740774077384
667,667,667,667,2021-09-28,140.20567321777344,140.41680908203125,146.86614990234375,-0.0015036366773899523,-0.04535065901161761
668,668,668,668,2021-09-29,139.87936401367188,139.79299926757812,146.36705017089844,0.0006178045148630407,-0.04432477220557174
669,669,669,669,2021-09-30,137.2497100830078,139.40907287597656,144.27490234375,-0.01548939927955617,-0.048693100093070485
670,670,670,670,2021-10-01,138.20944213867188,140.61834716796875,144.6396026611328,-0.017130801761020775,-0.044456431047627865
671,671,671,671,2021-10-04,138.20944213867188,142.59536743164062,143.75662231445312,-0.030757838574744234,-0.03858730183328429
672,672,672,672,2021-10-05,139.97532653808594,142.1923065185547,140.8295135498047,-0.01559142006167158,-0.00606539772940895
673,673,673,673,2021-10-06,140.83908081054688,140.20567321777344,140.41680908203125,0.004517703016122532,0.0030072733547799047
674,674,674,674,2021-10-07,144.41885375976562,139.87936401367188,139.79299926757812,0.03245289094715975,0.03309074500457032
675,675,675,675,2021-10-08,144.6683807373047,137.2497100830078,139.40907287597656,0.05405235938065078,0.037725721524645595
676,676,676,676,2021-10-11,145.74325561523438,138.20944213867188,140.61834716796875,0.05451012145033829,0.03644551760478243
677,677,677,677,2021-10-12,146.64541625976562,138.20944213867188,142.59536743164062,0.06103761067662483,0.028402387125700868
678,678,678,678,2021-10-13,148.4496612548828,139.97532653808594,142.1923065185547,0.06054163206035512,0.04400628198201151
679,679,679,679,2021-10-14,152.4805145263672,140.83908081054688,140.20567321777344,0.08265769450370142,0.0875488204355892
680,680,680,680,2021-10-15,153.8433074951172,144.41885375976562,139.87936401367188,0.0652577796457845,0.09982847419924257
681,681,681,681,2021-10-18,151.0601043701172,144.6683807373047,137.2497100830078,0.04418189793952898,0.10062239314572641
682,682,682,682,2021-10-19,152.5380859375,145.74325561523438,138.20944213867188,0.046621919440335,0.1036734073816139
683,683,683,683,2021-10-20,153.96804809570312,146.64541625976562,138.20944213867188,0.04993427017838936,0.11401974939758408
684,684,684,684,2021-10-21,158.35400390625,148.4496612548828,139.97532653808594,0.06671852645296217,0.1312994069934419
685,685,685,685,2021-10-22,155.2061004638672,152.4805145263672,140.83908081054688,0.017874978622456572,0.10201017764839326
686,686,686,686,2021-10-25,153.62258911132812,153.8433074951172,144.41885375976562,-0.0014346960383445628,0.06372945852951095
687,687,687,687,2021-10-26,155.35008239746094,151.0601043701172,144.6683807373047,0.028399146453869317,0.07383577258359275
688,688,688,688,2021-10-27,155.0142059326172,152.5380859375,145.74325561523438,0.016232798385392933,0.06361152204434317
689,689,689,689,2021-10-28,156.4153594970703,153.96804809570312,146.64541625976562,0.015894930354939607,0.06662290228013901
690,690,690,690,2021-10-29,154.10244750976562,158.35400390625,148.4496612548828,-0.02684843004665305,0.038078808716021095
691,691,691,691,2021-11-01,152.62445068359375,155.2061004638672,152.4805145263672,-0.016633687545512754,0.0009439642676551951
692,692,692,692,2021-11-02,155.36927795410156,153.62258911132812,153.8433074951172,0.011370000029798044,0.009918991497454677
693,693,693,693,2021-11-03,156.25221252441406,155.35008239746094,151.0601043701172,0.005807078522462872,0.03437114104976069
694,694,694,694,2021-11-04,156.67446899414062,155.0142059326172,152.5380859375,0.010710392970339377,0.027117051005448145
695,695,695,695,2021-11-05,156.52093505859375,156.4153594970703,153.96804809570312,0.0006749692732408441,0.016580628217770288
696,696,696,696,2021-11-08,155.92591857910156,154.10244750976562,158.35400390625,0.011832849502408926,-0.015333273976362083
697,697,697,697,2021-11-09,155.51171875,152.62445068359375,155.2061004638672,0.01891746737481692,0.0019691125878389393
698,698,698,698,2021-11-10,154.8181915283203,155.36927795410156,153.62258911132812,-0.0035469459151638016,0.007782725339473107
699,699,699,699,2021-11-11,153.64306640625,156.25221252441406,155.35008239746094,-0.01669829870573125,-0.010988188515044128
700,700,700,700,2021-11-12,155.69473266601562,156.67446899414062,155.0142059326172,-0.006253324708326513,0.004390092697015513
701,701,701,701,2021-11-15,156.937255859375,156.52093505859375,156.4153594970703,0.00265984100226202,0.0033366055864512134
702,702,702,702,2021-11-16,158.77703857421875,155.92591857910156,154.10244750976562,0.01828509346681062,0.030334307728349996
703,703,703,703,2021-11-17,158.2568817138672,155.51171875,152.62445068359375,0.01765245079877431,0.036903857835662635
704,704,704,704,2021-11-18,156.3786163330078,154.8181915283203,155.36927795410156,0.01007907913975381,0.006496383276006545
705,705,705,705,2021-11-19,154.92413330078125,153.64306640625,156.25221252441406,0.008337941467166265,-0.008499586675774662
706,706,706,706,2021-11-22,155.3575897216797,155.69473266601562,156.67446899414062,-0.0021654100852541713,-0.008405193781190867
707,707,707,707,2021-11-23,154.5292205810547,156.937255859375,156.52093505859375,-0.015343936435832983,-0.012724907864839041
708,708,708,708,2021-11-24,152.920654296875,158.77703857421875,155.92591857910156,-0.0368843274187044,-0.01927366732620517
709,709,709,709,2021-11-26,149.8769073486328,158.2568817138672,155.51171875,-0.052951721748098146,-0.036233998612192564
710,710,710,710,2021-11-29,151.5721435546875,156.3786163330078,154.8181915283203,-0.03073612550762661,-0.020966838209313554
711,711,711,711,2021-11-30,148.49948120117188,154.92413330078125,153.64306640625,-0.0414696662342211,-0.03347749641677866
712,712,712,712,2021-12-01,147.83485412597656,155.3575897216797,155.69473266601562,-0.04842206685350858,-0.05048262330684927
713,713,713,713,2021-12-02,153.1807098388672,154.5292205810547,156.937255859375,-0.008726574411731858,-0.023936610844488726
714,714,714,714,2021-12-03,154.49069213867188,152.920654296875,158.77703857421875,0.010267009705234864,-0.02699600946104852
715,715,715,715,2021-12-06,158.382080078125,149.8769073486328,158.2568817138672,0.05674771971180381,0.0007911084996869988
716,716,716,716,2021-12-07,160.1640625,151.5721435546875,156.3786163330078,0.056685342991223964,0.02420692966697624
717,717,717,717,2021-12-08,158.75779724121094,148.49948120117188,154.92413330078125,0.06907981063005963,0.024745427705486822
718,718,718,718,2021-12-09,158.01609802246094,147.83485412597656,155.3575897216797,0.06886903603806771,0.01711218811738724
