,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CHTR,CHTR_6m,CHTR_12m,CHTR_6m_ret,CHTR_12m_ret
249,249,249,249,2020-01-31,517.4600219726562,513.1400146484375,509.6199951171875,0.008418769148569538,0.01538406446094398
250,250,250,250,2020-02-03,532.0499877929688,504.6700134277344,515.4000244140625,0.0542532221783274,0.03230493323673178
251,251,251,251,2020-02-04,531.75,504.0799865722656,508.7799987792969,0.054892108722446986,0.04514721741384187
252,252,252,252,2020-02-05,522.1799926757812,499.3399963378906,502.7300109863281,0.045740370299589106,0.03868872210611296
253,253,253,253,2020-02-06,526.5599975585938,490.739990234375,503.5899963378906,0.07299182466688992,0.04561250498965652
254,254,254,254,2020-02-07,525.2100219726562,492.9800109863281,510.5,0.06537792662595798,0.02881493040677041
255,255,255,255,2020-02-10,530.3400268554688,517.4600219726562,513.1400146484375,0.024890821195638457,0.03351914042177229
256,256,256,256,2020-02-11,530.9400024414062,532.0499877929688,504.6700134277344,-0.0020862426031938996,0.05205379419166456
257,257,257,257,2020-02-12,534.0,531.75,504.0799865722656,0.004231311706629048,0.05935568605131469
258,258,258,258,2020-02-13,534.72998046875,522.1799926757812,499.3399963378906,0.02403383501665668,0.07087352182962703
259,259,259,259,2020-02-14,534.8900146484375,526.5599975585938,490.739990234375,0.01581969220690138,0.08996622507364171
260,260,260,260,2020-02-18,537.5999755859375,525.2100219726562,492.9800109863281,0.023590474467233724,0.09051069740198203
261,261,261,261,2020-02-19,542.4600219726562,530.3400268554688,517.4600219726562,0.022853253579689703,0.04831291102391888
262,262,262,262,2020-02-20,539.219970703125,530.9400024414062,532.0499877929688,0.015594922634657893,0.013476145239469828
263,263,263,263,2020-02-21,535.3400268554688,534.0,531.75,0.0025094135870200596,0.00675134340473682
264,264,264,264,2020-02-24,528.7000122070312,534.72998046875,522.1799926757812,-0.011276660149918682,0.012486153477156092
265,265,265,265,2020-02-25,517.989990234375,534.8900146484375,526.5599975585938,-0.031595326050665284,-0.016275462177061994
266,266,266,266,2020-02-26,518.0900268554688,537.5999755859375,525.2100219726562,-0.036290828899693706,-0.01355647230501289
267,267,267,267,2020-02-27,508.5499877929688,542.4600219726562,530.3400268554688,-0.0625115820634553,-0.04108692152032922
268,268,268,268,2020-02-28,493.1700134277344,539.219970703125,530.9400024414062,-0.08540106037864847,-0.07113796067351341
269,269,269,269,2020-03-02,497.1300048828125,535.3400268554688,534.0,-0.07137523827070791,-0.06904493467638106
270,270,270,270,2020-03-03,495.0299987792969,528.7000122070312,534.72998046875,-0.06368453310069089,-0.07424304441402685
271,271,271,271,2020-03-04,522.8400268554688,517.989990234375,534.8900146484375,0.009363185993032985,-0.0225279729719553
272,272,272,272,2020-03-05,505.1400146484375,518.0900268554688,537.5999755859375,-0.024995679391149328,-0.060379394366827155
273,273,273,273,2020-03-06,496.7200012207031,508.5499877929688,542.4600219726562,-0.02326219025902654,-0.084319616007129
274,274,274,274,2020-03-09,463.2099914550781,493.1700134277344,539.219970703125,-0.06074988575323503,-0.1409628414706755
275,275,275,275,2020-03-10,476.760009765625,497.1300048828125,535.3400268554688,-0.04097518740995987,-0.10942581191609502
276,276,276,276,2020-03-11,450.6499938964844,495.0299987792969,528.7000122070312,-0.08965114233935301,-0.14762628429821867
277,277,277,277,2020-03-12,427.5400085449219,522.8400268554688,517.989990234375,-0.18227376140979945,-0.17461723854649625
278,278,278,278,2020-03-13,454.1900024414063,505.1400146484375,518.0900268554688,-0.10086314829461862,-0.12333768476861373
279,279,279,279,2020-03-16,389.1099853515625,496.7200012207031,508.5499877929688,-0.21664119746474075,-0.2348638389703992
280,280,280,280,2020-03-17,393.0199890136719,463.2099914550781,493.1700134277344,-0.15152955190132866,-0.20307403468831908
281,281,281,281,2020-03-18,381.5199890136719,476.760009765625,497.1300048828125,-0.19976512039835947,-0.23255489456202338
282,282,282,282,2020-03-19,393.05999755859375,450.6499938964844,495.0299987792969,-0.12779318122240835,-0.20598751888199252
283,283,283,283,2020-03-20,371.7000122070313,427.5400085449219,522.8400268554688,-0.13060765126504748,-0.28907506480986744
284,284,284,284,2020-03-23,381.7799987792969,454.1900024414063,505.1400146484375,-0.15942667886321615,-0.2442095504055357
285,285,285,285,2020-03-24,419.3999938964844,389.1099853515625,496.7200012207031,0.07784433626794418,-0.15566115142173198
286,286,286,286,2020-03-25,420.7699890136719,393.0199890136719,463.2099914550781,0.07060709576029911,-0.09162151772264193
287,287,287,287,2020-03-26,454.1700134277344,381.5199890136719,476.760009765625,0.1904225899195522,-0.04738232208065407
288,288,288,288,2020-03-27,439.7000122070313,393.05999755859375,450.6499938964844,0.11865876695194588,-0.024298195579180004
289,289,289,289,2020-03-30,450.7799987792969,371.7000122070313,427.5400085449219,0.2127521764196747,0.05435746309092648
290,290,290,290,2020-03-31,436.30999755859375,381.7799987792969,454.1900024414063,0.14283094702093102,-0.0393667953647201
291,291,291,291,2020-04-01,424.0299987792969,419.3999938964844,389.1099853515625,0.011039592155919875,0.08974329814791049
292,292,292,292,2020-04-02,435.6600036621094,420.7699890136719,393.0199890136719,0.035387539599345486,0.1084932467568569
293,293,293,293,2020-04-03,433.7999877929688,454.1700134277344,381.5199890136719,-0.04485110208185672,0.13703082481852213
294,294,294,294,2020-04-06,459.5499877929688,439.7000122070313,393.05999755859375,0.04514435987004517,0.16915990089900546
295,295,295,295,2020-04-07,451.75,450.7799987792969,371.7000122070313,0.0021518284381070174,0.21536181104127072
296,296,296,296,2020-04-08,463.9299926757813,436.30999755859375,381.7799987792969,0.06330360356566977,0.21517626423372294
297,297,297,297,2020-04-09,466.6400146484375,424.0299987792969,419.3999938964844,0.10048821072048408,0.11263715173923639
298,298,298,298,2020-04-13,469.7000122070313,435.6600036621094,420.7699890136719,0.0781343438892379,0.11628686567703284
299,299,299,299,2020-04-14,489.5700073242188,433.7999877929688,454.1700134277344,0.12856159774229003,0.07794436631628732
300,300,300,300,2020-04-15,496.3200073242188,459.5499877929688,439.7000122070313,0.08001310087688474,0.12876960096723433
301,301,301,301,2020-04-16,496.3500061035156,451.75,450.7799987792969,0.09872718561929306,0.10109145802302977
302,302,302,302,2020-04-17,499.4200134277344,463.9299926757813,436.30999755859375,0.0764986556425451,0.14464489977831718
303,303,303,303,2020-04-20,498.6700134277344,466.6400146484375,424.0299987792969,0.06863963178003063,0.1760253162826031
304,304,304,304,2020-04-21,490.7799987792969,469.7000122070313,435.6600036621094,0.04487968069920778,0.12652066899383696
305,305,305,305,2020-04-22,496.0799865722656,489.5700073242188,433.7999877929688,0.013297340831043947,0.1435684659562968
306,306,306,306,2020-04-23,499.1199951171875,496.3200073242188,459.5499877929688,0.005641496920634204,0.0861059914597262
307,307,307,307,2020-04-24,508.5499877929688,496.3500061035156,451.75,0.024579392645174725,0.12573323252455748
308,308,308,308,2020-04-27,508.4400024414063,499.4200134277344,463.9299926757813,0.01806092821904337,0.09594122059000165
309,309,309,309,2020-04-28,497.1600036621094,498.6700134277344,466.6400146484375,-0.003028074127107705,0.06540371175983561
310,310,310,310,2020-04-29,494.6700134277344,490.7799987792969,469.7000122070313,0.007926188227134423,0.05316159372313778
311,311,311,311,2020-04-30,495.2300109863281,496.0799865722656,489.5700073242188,-0.001713384149621744,0.011561173228410215
312,312,312,312,2020-05-01,509.6400146484375,499.1199951171875,496.3200073242188,0.02107713502597708,0.026837538538956096
313,313,313,313,2020-05-04,515.72998046875,508.5499877929688,496.3500061035156,0.014118558348494403,0.039044976582900626
314,314,314,314,2020-05-05,513.4400024414062,508.4400024414063,499.4200134277344,0.009834001998251907,0.028072541421491515
315,315,315,315,2020-05-06,503.9599914550781,497.1600036621094,498.6700134277344,0.013677664620805441,0.010608173511340135
316,316,316,316,2020-05-07,514.25,494.6700134277344,490.7799987792969,0.03958191529862365,0.04782183723680555
317,317,317,317,2020-05-08,515.280029296875,495.2300109863281,496.0799865722656,0.04048627479302813,0.03870352210189876
318,318,318,318,2020-05-11,510.739990234375,509.6400146484375,499.1199951171875,0.0021583383453442906,0.023280964960057826
319,319,319,319,2020-05-12,501.9299926757813,515.72998046875,508.5499877929688,-0.026758164767589854,-0.013017393129665211
320,320,320,320,2020-05-13,498.2999877929688,513.4400024414062,508.4400024414063,-0.029487407635647167,-0.019943384863007618
321,321,321,321,2020-05-14,497.4400024414063,503.9599914550781,497.1600036621094,-0.012937513144340551,0.0005631965106493997
322,322,322,322,2020-05-15,503.3900146484375,514.25,494.6700134277344,-0.021118104718643615,0.017627915547739237
323,323,323,323,2020-05-18,517.7899780273438,515.280029296875,495.2300109863281,0.004871038246705872,0.04555452323271747
324,324,324,324,2020-05-19,520.4400024414062,510.739990234375,509.6400146484375,0.018992075013707144,0.021191404682811
325,325,325,325,2020-05-20,512.7999877929688,501.9299926757813,515.72998046875,0.021656396859728755,-0.0056812533433060475
326,326,326,326,2020-05-21,516.9600219726562,498.2999877929688,513.4400024414062,0.037447390400981106,0.006855756299688931
327,327,327,327,2020-05-22,512.9000244140625,497.4400024414063,503.9599914550781,0.03107916913955311,0.01773956883595451
328,328,328,328,2020-05-26,509.8500061035156,503.3900146484375,514.25,0.012832974963934651,-0.008556137863849012
329,329,329,329,2020-05-27,525.1099853515625,517.7899780273438,515.280029296875,0.014137020094723063,0.019076920307004697
330,330,330,330,2020-05-28,534.6699829101562,520.4400024414062,510.739990234375,0.02734221120973901,0.04685357154978198
331,331,331,331,2020-05-29,544.0,512.7999877929688,501.9299926757813,0.060842458950345346,0.08381648424702437
332,332,332,332,2020-06-01,541.2999877929688,516.9600219726562,498.2999877929688,0.04708287833831748,0.08629339966563543
333,333,333,333,2020-06-02,545.219970703125,512.9000244140625,497.4400024414063,0.06301412507434523,0.09605172086526492
334,334,334,334,2020-06-03,547.2999877929688,509.8500061035156,503.3900146484375,0.07345293957268217,0.08722853427118049
335,335,335,335,2020-06-04,540.030029296875,525.1099853515625,517.7899780273438,0.028413178879703738,0.04295187665520395
336,336,336,336,2020-06-05,530.719970703125,534.6699829101562,520.4400024414062,-0.007387757557534291,0.019752456024700216
337,337,337,337,2020-06-08,540.3599853515625,544.0,512.7999877929688,-0.006691203397862999,0.05374414628441926
338,338,338,338,2020-06-09,531.5700073242188,541.2999877929688,516.9600219726562,-0.01797520910433026,0.028261344650622355
339,339,339,339,2020-06-10,533.8099975585938,545.219970703125,512.9000244140625,-0.020927283954431775,0.04076812663134266
340,340,340,340,2020-06-11,517.1699829101562,547.2999877929688,509.8500061035156,-0.05505208396644434,0.014357118209300301
341,341,341,341,2020-06-12,522.5700073242188,540.030029296875,525.1099853515625,-0.03233157607066661,-0.0048370400453215945
342,342,342,342,2020-06-15,526.02001953125,530.719970703125,534.6699829101562,-0.008855802365319465,-0.016178135402001304
343,343,343,343,2020-06-16,532.4500122070312,540.3599853515625,544.0,-0.014638339919609278,-0.021231595207663156
344,344,344,344,2020-06-17,534.22998046875,531.5700073242188,541.2999877929688,0.00500399403254681,-0.013061162910875224
345,345,345,345,2020-06-18,535.1099853515625,533.8099975585938,545.219970703125,0.0024353005730770594,-0.018542947607961824
346,346,346,346,2020-06-19,536.6699829101562,517.1699829101562,547.2999877929688,0.0377052045640236,-0.01942262949005147
347,347,347,347,2020-06-22,527.6699829101562,522.5700073242188,540.030029296875,0.009759411207029611,-0.02288770200948209
348,348,348,348,2020-06-23,521.0399780273438,526.02001953125,530.719970703125,-0.009467399184434289,-0.018239360133662785
349,349,349,349,2020-06-24,507.989990234375,532.4500122070312,540.3599853515625,-0.0459386259965856,-0.05990450069341702
350,350,350,350,2020-06-25,510.0199890136719,534.22998046875,531.5700073242188,-0.04531754551445344,-0.040540320209230596
351,351,351,351,2020-06-26,502.2699890136719,535.1099853515625,533.8099975585938,-0.06137055416059012,-0.05908470933323029
352,352,352,352,2020-06-29,509.2200012207031,536.6699829101562,517.1699829101562,-0.051148718138850136,-0.015372086455439526
353,353,353,353,2020-06-30,510.0400085449219,527.6699829101562,522.5700073242188,-0.03341098591207181,-0.02397764625539034
354,354,354,354,2020-07-01,521.9099731445312,521.0399780273438,526.02001953125,0.00166972814731281,-0.007813479020021608
355,355,355,355,2020-07-02,517.6900024414062,507.989990234375,532.4500122070312,0.019094888469270543,-0.027720930467151295
356,356,356,356,2020-07-06,526.2899780273438,510.0199890136719,534.22998046875,0.03190068892228415,-0.014862517514347418
357,357,357,357,2020-07-07,528.02001953125,502.2699890136719,535.1099853515625,0.05126730858067896,-0.013249548717829351
358,358,358,358,2020-07-08,528.3099975585938,509.2200012207031,536.6699829101562,0.037488700938941966,-0.015577516197625707
359,359,359,359,2020-07-09,530.1900024414062,510.0400085449219,527.6699829101562,0.039506692727830695,0.00477574926159674
360,360,360,360,2020-07-10,537.9199829101562,521.9099731445312,521.0399780273438,0.030675807302864788,0.032396755709072744
361,361,361,361,2020-07-13,533.780029296875,517.6900024414062,507.989990234375,0.03108042801597244,0.05076879379178534
362,362,362,362,2020-07-14,542.9500122070312,526.2899780273438,510.0199890136719,0.03165561738821854,0.06456614231344693
363,363,363,363,2020-07-15,552.010009765625,528.02001953125,502.2699890136719,0.04543386490472856,0.09903044545749107
364,364,364,364,2020-07-16,558.030029296875,528.3099975585938,509.2200012207031,0.056254910707013606,0.09585253516979764
365,365,365,365,2020-07-17,564.6599731445312,530.1900024414062,510.0400085449219,0.06501437323298909,0.10708956882702814
366,366,366,366,2020-07-20,565.510009765625,537.9199829101562,521.9099731445312,0.05129020622399305,0.08353938200950939
367,367,367,367,2020-07-21,564.6799926757812,533.780029296875,517.6900024414062,0.05788894616310292,0.09076858740321825
368,368,368,368,2020-07-22,565.1199951171875,542.9500122070312,526.2899780273438,0.04083245678554781,0.0737806508027905
369,369,369,369,2020-07-23,560.4199829101562,552.010009765625,528.02001953125,0.015235182325954444,0.06136124044627955
370,370,370,370,2020-07-24,561.719970703125,558.030029296875,528.3099975585938,0.006612442364256621,0.06323933542602678
371,371,371,371,2020-07-27,559.9099731445312,564.6599731445312,530.1900024414062,-0.008412142219941243,0.05605532085907172
372,372,372,372,2020-07-28,561.4099731445312,565.510009765625,537.9199829101562,-0.007250157468995155,0.04366818668325667
373,373,373,373,2020-07-29,566.4199829101562,564.6799926757812,533.780029296875,0.0030813739763115855,0.06114869763163755
374,374,374,374,2020-07-30,563.4400024414062,565.1199951171875,542.9500122070312,-0.002972806997269428,0.03773826277503067
375,375,375,375,2020-07-31,580.0,560.4199829101562,552.010009765625,0.03493811371280575,0.05070558457130003
376,376,376,376,2020-08-03,589.7000122070312,561.719970703125,558.030029296875,0.04981137036819727,0.056753187548098216
377,377,377,377,2020-08-04,600.010009765625,559.9099731445312,564.6599731445312,0.07161872183823847,0.06260411274458355
378,378,378,378,2020-08-05,598.260009765625,561.4099731445312,565.510009765625,0.06563837192754485,0.057912325926066544
379,379,379,379,2020-08-06,602.1400146484375,566.4199829101562,564.6799926757812,0.06306280289540389,0.06633849695143068
380,380,380,380,2020-08-07,601.8699951171875,563.4400024414062,565.1199951171875,0.06820600686721323,0.06503043657547325
381,381,381,381,2020-08-10,602.3400268554688,580.0,560.4199829101562,0.038517287681842705,0.07480112277158568
382,382,382,382,2020-08-11,590.47998046875,589.7000122070312,561.719970703125,0.0013226526124692217,0.05119990611981451
383,383,383,383,2020-08-12,598.739990234375,600.010009765625,559.9099731445312,-0.0021166639065672843,0.0693504651681216
384,384,384,384,2020-08-13,604.219970703125,598.260009765625,561.4099731445312,0.00996215832616798,0.07625443010712707
385,385,385,385,2020-08-14,604.989990234375,602.1400146484375,566.4199829101562,0.004733077883225301,0.06809436193626772
386,386,386,386,2020-08-17,604.969970703125,601.8699951171875,563.4400024414062,0.005150573398054137,0.07370788030982522
387,387,387,387,2020-08-18,610.6900024414062,602.3400268554688,580.0,0.013862561366756232,0.05291379731276935
388,388,388,388,2020-08-19,611.6599731445312,590.47998046875,589.7000122070312,0.035869112207610465,0.03723920719504803
389,389,389,389,2020-08-20,612.5399780273438,598.739990234375,600.010009765625,0.023048381631510573,0.020882932047439073
390,390,390,390,2020-08-21,613.9600219726562,604.219970703125,598.260009765625,0.016120041941342755,0.02624279067755486
391,391,391,391,2020-08-24,612.530029296875,604.989990234375,602.1400146484375,0.012463080685978012,0.017255147300754947
392,392,392,392,2020-08-25,609.75,604.969970703125,601.8699951171875,0.007901267051849459,0.013092536505791674
393,393,393,393,2020-08-26,614.5599975585938,610.6900024414062,602.3400268554688,0.006337086085765442,0.020287495697272062
394,394,394,394,2020-08-27,614.2899780273438,611.6599731445312,590.47998046875,0.0042997825561343905,0.040323124146719236
395,395,395,395,2020-08-28,615.6400146484375,612.5399780273438,598.739990234375,0.005060953949613589,0.028225982379174397
396,396,396,396,2020-08-31,615.6099853515625,613.9600219726562,604.219970703125,0.002687411752975155,0.018850774884489496
397,397,397,397,2020-09-01,617.239990234375,612.530029296875,604.989990234375,0.007689355153585931,0.02024826889326592
398,398,398,398,2020-09-02,622.4500122070312,609.75,604.969970703125,0.02082822830181419,0.028894064747693404
399,399,399,399,2020-09-03,608.0999755859375,614.5599975585938,610.6900024414062,-0.010511621319837627,-0.00424114828327693
400,400,400,400,2020-09-04,604.02001953125,614.2899780273438,611.6599731445312,-0.016718421044526033,-0.01249052406356499
401,401,401,401,2020-09-08,596.5,615.6400146484375,612.5399780273438,-0.03108962087100109,-0.02618601006092658
402,402,402,402,2020-09-09,613.280029296875,615.6099853515625,613.9600219726562,-0.0037847924987066683,-0.0011075520415749773
403,403,403,403,2020-09-10,604.0599975585938,617.239990234375,612.530029296875,-0.021353108813926047,-0.01382794529764364
404,404,404,404,2020-09-11,601.52001953125,622.4500122070312,609.75,-0.03362517835218515,-0.013497302941779421
405,405,405,405,2020-09-14,609.7000122070312,608.0999755859375,614.5599975585938,0.002631206520855356,-0.00790807304554364
406,406,406,406,2020-09-15,622.5499877929688,604.02001953125,614.2899780273438,0.030677738589027115,0.013446434194075874
407,407,407,407,2020-09-16,630.0700073242188,596.5,615.6400146484375,0.056278302303803374,0.023439010350913447
408,408,408,408,2020-09-17,620.3099975585938,613.280029296875,615.6099853515625,0.011462901000997228,0.00763472380056851
409,409,409,409,2020-09-18,625.25,604.0599975585938,617.239990234375,0.0350793009420407,0.012977139997982778
410,410,410,410,2020-09-21,614.3400268554688,601.52001953125,622.4500122070312,0.021312686041952578,-0.013029135179557283
411,411,411,411,2020-09-22,633.0499877929688,609.7000122070312,608.0999755859375,0.038297482562635654,0.041029457669342184
412,412,412,412,2020-09-23,616.3499755859375,622.5499877929688,604.02001953125,-0.009959059237975687,0.02041315793515608
413,413,413,413,2020-09-24,611.4500122070312,630.0700073242188,596.5,-0.029552263876617246,0.025062887186976024
414,414,414,414,2020-09-25,614.22998046875,620.3099975585938,613.280029296875,-0.009801578426550273,0.0015489680512899007
415,415,415,415,2020-09-28,628.22998046875,625.25,604.0599975585938,0.004766062325070042,0.04001255340172016
416,416,416,416,2020-09-29,626.5,614.3400268554688,601.52001953125,0.019793555055777068,0.041528094922287595
417,417,417,417,2020-09-30,624.3400268554688,633.0499877929688,609.7000122070312,-0.01375872538575651,0.024011832631333885
418,418,418,418,2020-10-01,635.1099853515625,616.3499755859375,622.5499877929688,0.030437268611539503,0.0201750828124192
419,419,419,419,2020-10-02,620.22998046875,611.4500122070312,630.0700073242188,0.01435925764401813,-0.015617354803567629
420,420,420,420,2020-10-05,633.97998046875,614.22998046875,620.3099975585938,0.032154080113327765,0.022037340948813267
421,421,421,421,2020-10-06,620.8900146484375,628.22998046875,625.25,-0.011683565013621,-0.006973187287585003
422,422,422,422,2020-10-07,623.72998046875,626.5,614.3400268554688,-0.004421419842378316,0.015284619596323878
423,423,423,423,2020-10-08,629.0800170898438,624.3400268554688,633.0499877929688,0.007592001202050502,-0.006271180443373381
424,424,424,424,2020-10-09,635.6400146484375,635.1099853515625,616.3499755859375,0.0008345472581123836,0.031297217208716255
425,425,425,425,2020-10-12,651.719970703125,620.22998046875,611.4500122070312,0.050771473850032,0.06585977216802918
426,426,426,426,2020-10-13,649.9500122070312,633.97998046875,614.22998046875,0.025190119925353693,0.0581541651728259
427,427,427,427,2020-10-14,638.6199951171875,620.8900146484375,628.22998046875,0.0285557506973102,0.016538552713904364
428,428,428,428,2020-10-15,636.8900146484375,623.72998046875,626.5,0.02109892836928795,0.01658422130636472
429,429,429,429,2020-10-16,633.9199829101562,629.0800170898438,624.3400268554688,0.007693720494735157,0.015344132432030033
430,430,430,430,2020-10-19,617.6599731445312,635.6400146484375,635.1099853515625,-0.02828651609331223,-0.027475575269646946
431,431,431,431,2020-10-20,608.260009765625,651.719970703125,620.22998046875,-0.06668502254213893,-0.019299245570293944
432,432,432,432,2020-10-21,605.3300170898438,649.9500122070312,633.97998046875,-0.06865142592377471,-0.045190643650487416
433,433,433,433,2020-10-22,599.9099731445312,638.6199951171875,620.8900146484375,-0.06061511112810192,-0.0337902704326557
434,434,434,434,2020-10-23,593.280029296875,636.8900146484375,623.72998046875,-0.06847333817226697,-0.048819123860281755
435,435,435,435,2020-10-26,582.1300048828125,633.9199829101562,629.0800170898438,-0.08169797359848141,-0.07463281447759917
436,436,436,436,2020-10-27,583.6500244140625,617.6599731445312,635.6400146484375,-0.05506257521808122,-0.08179156289134792
437,437,437,437,2020-10-28,572.5800170898438,608.260009765625,651.719970703125,-0.058659113048594946,-0.12143245131478642
438,438,438,438,2020-10-29,576.0,605.3300170898438,649.9500122070312,-0.04845293684732399,-0.11377799956633539
439,439,439,439,2020-10-30,603.8200073242188,599.9099731445312,638.6199951171875,0.006517701579775936,-0.05449248075388391
440,440,440,440,2020-11-02,588.4299926757812,593.280029296875,636.8900146484375,-0.008174953447938837,-0.07608852526822252
441,441,441,441,2020-11-03,591.989990234375,582.1300048828125,633.9199829101562,0.01693777209361924,-0.06614398316218384
442,442,442,442,2020-11-04,634.469970703125,583.6500244140625,617.6599731445312,0.08707263627733353,0.027215617474795062
443,443,443,443,2020-11-05,647.3599853515625,572.5800170898438,608.260009765625,0.13060177796946237,0.06428168046260918
444,444,444,444,2020-11-06,644.489990234375,576.0,605.3300170898438,0.11890623304578996,0.06469193999794509
445,445,445,445,2020-11-09,613.2000122070312,603.8200073242188,599.9099731445312,0.015534438688739716,0.022153389104098364
446,446,446,446,2020-11-10,626.8800048828125,588.4299926757812,593.280029296875,0.06534339290250424,0.05663426025945695
447,447,447,447,2020-11-11,636.9199829101562,591.989990234375,582.1300048828125,0.0758965411864363,0.09411983159736526
448,448,448,448,2020-11-12,637.9600219726562,634.469970703125,583.6500244140625,0.005500735150102631,0.09305233493841891
449,449,449,449,2020-11-13,647.1900024414062,647.3599853515625,572.5800170898438,-0.0002625786486694093,0.13030490608241996
450,450,450,450,2020-11-16,641.4099731445312,644.489990234375,576.0,-0.004778999110170323,0.11355898115370011
451,451,451,451,2020-11-17,641.510009765625,613.2000122070312,603.8200073242188,0.04616764023976505,0.0624192673052133
452,452,452,452,2020-11-18,642.4400024414062,626.8800048828125,588.4299926757812,0.02482133332917913,0.09178663636777595
453,453,453,453,2020-11-19,650.5399780273438,636.9199829101562,591.989990234375,0.02138415418363282,0.09890367870880423
454,454,454,454,2020-11-20,655.4099731445312,637.9600219726562,634.469970703125,0.02735273460853782,0.03300392990735301
455,455,455,455,2020-11-23,645.0399780273438,647.1900024414062,647.3599853515625,-0.0033220915124645423,-0.0035837978508338475
456,456,456,456,2020-11-24,650.4400024414062,641.4099731445312,644.489990234375,0.014078404881366247,0.009232125086795273
457,457,457,457,2020-11-25,651.4000244140625,641.510009765625,613.2000122070312,0.015416773702487951,0.062296170004207285
458,458,458,458,2020-11-27,642.7999877929688,642.4400024414062,626.8800048828125,0.0005603408103393992,0.025395582545550077
459,459,459,459,2020-11-30,651.989990234375,650.5399780273438,636.9199829101562,0.002228936354423894,0.023660754456725108
460,460,460,460,2020-12-01,662.25,655.4099731445312,637.9600219726562,0.01043625690138894,0.038074451675256915
461,461,461,461,2020-12-02,667.1699829101562,645.0399780273438,647.1900024414062,0.03430795863302971,0.030871892942380352
462,462,462,462,2020-12-03,670.4299926757812,650.4400024414062,641.4099731445312,0.030733027119093537,0.04524410399947243
463,463,463,463,2020-12-04,670.739990234375,651.4000244140625,641.510009765625,0.02968984509589001,0.045564340421483385
464,464,464,464,2020-12-07,680.760009765625,642.7999877929688,642.4400024414062,0.05905417344980157,0.05964760472354569
465,465,465,465,2020-12-08,663.3699951171875,651.989990234375,650.5399780273438,0.017454263183889873,0.01972210398006391
466,466,466,466,2020-12-09,644.0800170898438,662.25,655.4099731445312,-0.027436742786192903,-0.017286822781057976
467,467,467,467,2020-12-10,658.0399780273438,667.1699829101562,645.0399780273438,-0.013684675744834895,0.020153789598834626
468,468,468,468,2020-12-11,651.760009765625,670.4299926757812,650.4400024414062,-0.02784777398702243,0.002029406738921491
469,469,469,469,2020-12-14,649.6699829101562,670.739990234375,651.4000244140625,-0.031413077542694734,-0.00265588185303256
470,470,470,470,2020-12-15,646.280029296875,680.760009765625,642.7999877929688,-0.05064924492350975,0.005413879231477292
471,471,471,471,2020-12-16,642.4299926757812,663.3699951171875,651.989990234375,-0.031566098249148467,-0.014662798051787829
472,472,472,472,2020-12-17,653.97998046875,644.0800170898438,662.25,0.01537070413026842,-0.012487760711589302
473,473,473,473,2020-12-18,652.0,658.0399780273438,667.1699829101562,-0.00917874024227261,-0.022737807903145835
474,474,474,474,2020-12-21,654.6900024414062,651.760009765625,670.4299926757812,0.004495508518288727,-0.023477455373907774
475,475,475,475,2020-12-22,641.0999755859375,649.6699829101562,670.739990234375,-0.013191324133262183,-0.04419002158806795
476,476,476,476,2020-12-23,647.4400024414062,646.280029296875,680.760009765625,0.0017948460295040825,-0.04894530649015405
477,477,477,477,2020-12-24,656.489990234375,642.4299926757812,663.3699951171875,0.021885649360847248,-0.01037129344627219
478,478,478,478,2020-12-28,651.9000244140625,653.97998046875,644.0800170898438,-0.0031804582965928585,0.012141359950200048
479,479,479,479,2020-12-29,664.97998046875,652.0,658.0399780273438,0.019907945504217706,0.010546475401404631
480,480,480,480,2020-12-30,653.489990234375,654.6900024414062,651.760009765625,-0.0018329472002875935,0.0026543212882486067
481,481,481,481,2020-12-31,661.5499877929688,641.0999755859375,649.6699829101562,0.031898320052720086,0.01828621484033599
482,482,482,482,2021-01-04,647.030029296875,647.4400024414062,646.280029296875,-0.0006332218321162264,0.0011604876616966298
483,483,483,483,2021-01-05,636.5900268554688,656.489990234375,642.4299926757812,-0.030312668395449105,-0.0090904314662964
484,484,484,484,2021-01-06,624.510009765625,651.9000244140625,653.97998046875,-0.04201566746842211,-0.04506249668682816
485,485,485,485,2021-01-07,629.77001953125,664.97998046875,652.0,-0.05294890368380745,-0.034095062068634996
486,486,486,486,2021-01-08,634.3800048828125,653.489990234375,654.6900024414062,-0.029242965672218957,-0.031022312060449475
487,487,487,487,2021-01-11,641.1300048828125,661.5499877929688,641.0999755859375,-0.030866878220768168,4.6840271437531555e-05
488,488,488,488,2021-01-12,621.489990234375,647.030029296875,647.4400024414062,-0.039472726003543124,-0.04008095284378066
489,489,489,489,2021-01-13,618.010009765625,636.5900268554688,656.489990234375,-0.029186786324037373,-0.05861472534411705
490,490,490,490,2021-01-14,623.0900268554688,624.510009765625,651.9000244140625,-0.00227375524483453,-0.04419388936898505
491,491,491,491,2021-01-15,628.9099731445312,629.77001953125,664.97998046875,-0.001365651523644984,-0.05424224545646128
492,492,492,492,2021-01-19,633.27001953125,634.3800048828125,653.489990234375,-0.001749716799109291,-0.030941515563035704
493,493,493,493,2021-01-20,642.8200073242188,641.1300048828125,661.5499877929688,0.0026359746518416216,-0.028312267877497854
494,494,494,494,2021-01-21,650.4299926757812,621.489990234375,647.030029296875,0.04656551657492103,0.005254722694402636
