,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,EOG,EOG_6m,EOG_12m,EOG_6m_ret,EOG_12m_ret
244,244,244,244,2020-01-24,64.51689910888672,69.85115814208984,71.90465545654297,-0.07636607860319622,-0.10274378342750268
245,245,245,245,2020-01-27,61.923301696777344,70.3100814819336,70.3343276977539,-0.11928274876642353,-0.11958635670935924
246,246,246,246,2020-01-28,62.25456619262695,68.92845153808594,71.06715393066406,-0.09682337549351994,-0.12400366766671167
247,247,247,247,2020-01-29,60.711334228515625,67.9023208618164,69.47264862060547,-0.10590192709222257,-0.12611170821967554
248,248,248,248,2020-01-30,61.26075744628906,67.13472747802734,68.86869812011719,-0.0874952539825351,-0.11047022640908288
249,249,249,249,2020-01-31,58.9095573425293,66.11668395996094,69.52098083496094,-0.10900617190354167,-0.1526362741863868
250,250,250,250,2020-02-03,57.665260314941406,64.51689910888672,69.85115814208984,-0.10619913369335432,-0.1744552009053325
251,251,251,251,2020-02-04,59.48319625854492,61.923301696777344,70.3100814819336,-0.03940528640060248,-0.15398766428923394
252,252,252,252,2020-02-05,62.25456619262695,62.25456619262695,68.92845153808594,0.0,-0.09682337549351994
253,253,253,253,2020-02-06,61.3011589050293,60.711334228515625,67.9023208618164,0.009715231661580503,-0.0972155571857507
254,254,254,254,2020-02-07,60.07301330566406,61.26075744628906,67.13472747802734,-0.019388335863564254,-0.10518720247541813
255,255,255,255,2020-02-10,59.54785537719727,58.9095573425293,66.11668395996094,0.010835220352388486,-0.0993520574434984
256,256,256,256,2020-02-11,60.42853927612305,57.665260314941406,64.51689910888672,0.04791930091167318,-0.06336882102569208
257,257,257,257,2020-02-12,60.90522766113281,59.48319625854492,61.923301696777344,0.023906438995090262,-0.016440887480932198
258,258,258,258,2020-02-13,61.14764404296875,62.25456619262695,62.25456619262695,-0.01778057767253871,-0.01778057767253871
259,259,259,259,2020-02-14,60.53356552124024,61.3011589050293,60.711334228515625,-0.01252167817868255,-0.002928097521399664
260,260,260,260,2020-02-18,60.21846389770508,60.07301330566406,61.26075744628906,0.0024212301670458736,-0.01701404932020023
261,261,261,261,2020-02-19,62.44039916992188,59.54785537719727,58.9095573425293,0.04857511281308469,0.05993665521644509
262,262,262,262,2020-02-20,61.398094177246094,60.42853927612305,57.665260314941406,0.016044652290745365,0.064732801723562
263,263,263,263,2020-02-21,59.95991516113281,60.90522766113281,59.48319625854492,-0.015521040414782972,0.008014345774491005
264,264,264,264,2020-02-24,56.4856071472168,61.14764404296875,62.25456619262695,-0.07624229794488757,-0.09266724351688438
265,265,265,265,2020-02-25,54.12631607055664,60.53356552124024,61.3011589050293,-0.10584622589983406,-0.11704253170137069
266,266,266,266,2020-02-26,51.0640983581543,60.21846389770508,60.07301330566406,-0.15201924703860892,-0.14996609045846465
267,267,267,267,2020-02-27,48.47856521606445,62.44039916992188,59.54785537719727,-0.22360257364566904,-0.18588898107271878
268,268,268,268,2020-02-28,51.112571716308594,61.398094177246094,60.42853927612305,-0.1675218522458516,-0.15416502982549252
269,269,269,269,2020-03-02,50.78938674926758,59.95991516113281,60.90522766113281,-0.15294431933769226,-0.16609150479082346
270,270,270,270,2020-03-03,50.44195175170898,56.4856071472168,61.14764404296875,-0.10699460802034788,-0.17507939118205162
271,271,271,271,2020-03-04,51.77510833740234,54.12631607055664,60.53356552124024,-0.04343927139045223,-0.14468761435776822
272,272,272,272,2020-03-05,49.989479064941406,51.0640983581543,60.21846389770508,-0.021044517141489583,-0.16986459252995822
273,273,273,273,2020-03-06,44.68108749389648,48.47856521606445,62.44039916992188,-0.07833312939941539,-0.284420213709656
274,274,274,274,2020-03-09,30.379898071289062,51.112571716308594,61.398094177246094,-0.40562767532208355,-0.5051980280758008
275,275,275,275,2020-03-10,33.61180877685547,50.78938674926758,59.95991516113281,-0.3382119586757921,-0.4394286802019477
276,276,276,276,2020-03-11,31.39795112609864,50.44195175170898,56.4856071472168,-0.3775428976132972,-0.44414245129264396
277,277,277,277,2020-03-12,26.25922393798828,51.77510833740234,54.12631607055664,-0.4928214583953151,-0.5148529247074947
278,278,278,278,2020-03-13,28.11756896972656,49.989479064941406,51.0640983581543,-0.43753026645468773,-0.4493671704038511
279,279,279,279,2020-03-16,25.12805938720703,44.68108749389648,48.47856521606445,-0.4376130753164955,-0.48166660306026776
280,280,280,280,2020-03-17,24.958383560180664,30.379898071289062,51.112571716308594,-0.1784572975981139,-0.5116977541512132
281,281,281,281,2020-03-18,24.04536819458008,33.61180877685547,50.78938674926758,-0.28461546493334444,-0.526567069744609
282,282,282,282,2020-03-19,26.840967178344727,31.39795112609864,50.44195175170898,-0.14513634757415916,-0.4678840479752976
283,283,283,283,2020-03-20,28.190290451049805,26.25922393798828,51.77510833740234,0.07353859800357299,-0.45552425950820963
284,284,284,284,2020-03-23,27.90749740600586,28.11756896972656,49.989479064941406,-0.007471185149287907,-0.4417325819748754
285,285,285,285,2020-03-24,32.15745162963867,25.12805938720703,44.68108749389648,0.2797427423309251,-0.28028941475447655
286,286,286,286,2020-03-25,32.068572998046875,24.958383560180664,30.379898071289062,0.2848818081796778,0.055585272958954324
287,287,287,287,2020-03-26,31.939285278320312,24.04536819458008,33.61180877685547,0.32829262666560255,-0.049759996840361254
288,288,288,288,2020-03-27,29.087142944335938,26.840967178344727,31.39795112609864,0.08368460611223516,-0.07359741954123589
289,289,289,289,2020-03-30,28.26300811767578,28.190290451049805,26.25922393798828,0.0025795288186989396,0.07630782175510897
290,290,290,290,2020-03-31,29.022506713867188,27.90749740600586,28.11756896972656,0.03995375477922192,0.032184067730569144
291,291,291,291,2020-04-01,27.95597267150879,32.15745162963867,25.12805938720703,-0.13065335544989176,0.11254005893274344
292,292,292,292,2020-04-02,30.94549369812012,32.068572998046875,24.958383560180664,-0.03502118101716456,0.23988372978975558
293,293,293,293,2020-04-03,32.23016357421875,31.939285278320312,24.04536819458008,0.009107226206338526,0.3403896880848576
294,294,294,294,2020-04-06,31.85849571228028,29.087142944335938,26.840967178344727,0.09527758615715132,0.18693545953827218
295,295,295,295,2020-04-07,33.39365768432617,28.26300811767578,28.190290451049805,0.18153232470119351,0.18458012138298474
296,296,296,296,2020-04-08,36.59324264526367,29.022506713867188,27.90749740600586,0.26085740994175133,0.3112333977101289
297,297,297,297,2020-04-09,36.21347427368164,27.95597267150879,32.15745162963867,0.29537522085892043,0.12613010168705774
298,298,298,298,2020-04-13,34.977291107177734,30.94549369812012,32.068572998046875,0.13028706048087835,0.09070307273441869
299,299,299,299,2020-04-14,34.12083435058594,32.23016357421875,31.939285278320312,0.05866153213940106,0.06830300218854335
300,300,300,300,2020-04-15,32.5189323425293,31.85849571228028,29.087142944335938,0.020730314331647515,0.11798303479859729
301,301,301,301,2020-04-16,29.771663665771484,33.39365768432617,28.26300811767578,-0.10846353079359516,0.05337915701733764
302,302,302,302,2020-04-17,34.108604431152344,36.59324264526367,29.022506713867188,-0.06789882597171037,0.17524667208897493
303,303,303,303,2020-04-20,33.56241226196289,36.21347427368164,27.95597267150879,-0.07320650848586008,0.20054532376073908
304,304,304,304,2020-04-21,33.01622009277344,34.977291107177734,30.94549369812012,-0.05606697809716499,0.06691528061738783
305,305,305,305,2020-04-22,35.176544189453125,34.12083435058594,32.23016357421875,0.030940328950340046,0.09141686819086514
306,306,306,306,2020-04-23,36.04882049560547,32.5189323425293,31.85849571228028,0.10854870989905385,0.13152927310720353
307,307,307,307,2020-04-24,35.34773635864258,29.771663665771484,33.39365768432617,0.1872946287271784,0.0585164612031579
308,308,308,308,2020-04-27,36.30968475341797,34.108604431152344,36.59324264526367,0.06453152683829289,-0.007748914043899435
309,309,309,309,2020-04-28,36.66838073730469,33.56241226196289,36.21347427368164,0.09254306427973491,0.012561801173373022
310,310,310,310,2020-04-29,38.90206909179688,33.01622009277344,34.977291107177734,0.178271436962941,0.11220931811422474
311,311,311,311,2020-04-30,38.73086929321289,35.176544189453125,34.12083435058594,0.10104247548073375,0.13510909186040432
312,312,312,312,2020-05-01,36.33414077758789,36.04882049560547,32.5189323425293,0.007914829890681263,0.11732268436343896
313,313,313,313,2020-05-04,38.10315704345703,35.34773635864258,29.771663665771484,0.07795182856569971,0.2798464160826952
314,314,314,314,2020-05-05,37.54066467285156,36.30968475341797,34.108604431152344,0.03390224750760784,0.10062153814081642
315,315,315,315,2020-05-06,37.36945724487305,36.66838073730469,33.56241226196289,0.019119374607537987,0.11343180440056666
316,316,316,316,2020-05-07,39.383056640625,38.90206909179688,33.01622009277344,0.012364060834222812,0.192839656688778
317,317,317,317,2020-05-08,41.94282531738281,38.73086929321289,35.176544189453125,0.08293012996568039,0.19235207107008545
318,318,318,318,2020-05-11,40.63032150268555,36.33414077758789,36.04882049560547,0.11824087850035747,0.12709156483049378
319,319,319,319,2020-05-12,40.532501220703125,38.10315704345703,35.34773635864258,0.06375703132618127,0.14667883706767726
320,320,320,320,2020-05-13,39.29338455200195,37.54066467285156,36.30968475341797,0.04668856810140376,0.08217366300056117
321,321,321,321,2020-05-14,38.77164077758789,37.36945724487305,36.66838073730469,0.03752218084214265,0.057358956081293266
322,322,322,322,2020-05-15,38.86946105957031,39.383056640625,38.90206909179688,-0.013041028931332299,-0.0008382081721571844
323,323,323,323,2020-05-18,42.7498893737793,41.94282531738281,38.73086929321289,0.019242005045902344,0.10376787699083967
324,324,324,324,2020-05-19,41.29881286621094,40.63032150268555,36.33414077758789,0.016453016830821898,0.13663931449523692
325,325,325,325,2020-05-20,42.92108917236328,40.532501220703125,38.10315704345703,0.058930188853978605,0.1264444340769808
326,326,326,326,2020-05-21,42.65206146240234,39.29338455200195,37.54066467285156,0.08547690530337038,0.1361562677191277
327,327,327,327,2020-05-22,42.61944961547852,38.77164077758789,37.36945724487305,0.09924286825939221,0.14048885795165655
328,328,328,328,2020-05-26,41.934669494628906,38.86946105957031,39.383056640625,0.07885904130136856,0.06478960933092814
329,329,329,329,2020-05-27,42.98629379272461,42.7498893737793,41.94282531738281,0.00552994223864145,0.024878354461003394
330,330,330,330,2020-05-28,42.09771347045898,41.29881286621094,40.63032150268555,0.019344396334977088,0.03611568684428068
331,331,331,331,2020-05-29,41.55152130126953,42.92108917236328,40.532501220703125,-0.03190897289660599,0.025140814158439273
332,332,332,332,2020-06-01,42.23629760742188,42.65206146240234,39.29338455200195,-0.00974780211612869,0.07489589122884532
333,333,333,333,2020-06-02,44.68194580078125,42.61944961547852,38.77164077758789,0.048393308780638744,0.152438867807984
334,334,334,334,2020-06-03,45.13847351074219,41.934669494628906,38.86946105957031,0.07639988712737167,0.16128375028313746
335,335,335,335,2020-06-04,44.9591178894043,42.98629379272461,42.7498893737793,0.04589425890476706,0.051677993744237316
336,336,336,336,2020-06-05,48.35041427612305,42.09771347045898,41.29881286621094,0.14852827600842855,0.1707458621814637
337,337,337,337,2020-06-08,50.63301849365234,41.55152130126953,42.92108917236328,0.2185599205029669,0.17967692502674737
338,338,338,338,2020-06-09,48.48085403442383,42.23629760742188,42.65206146240234,0.14784810176885954,0.13665910561344274
339,339,339,339,2020-06-10,45.35042572021485,44.68194580078125,42.61944961547852,0.014960850684839988,0.0640781645322912
340,340,340,340,2020-06-11,41.69826126098633,45.13847351074219,41.934669494628906,-0.07621463426177111,-0.005637536589452763
341,341,341,341,2020-06-12,42.85587310791016,44.9591178894043,42.98629379272461,-0.046781273304070226,-0.003034006268214706
342,342,342,342,2020-06-15,42.5623893737793,48.35041427612305,42.09771347045898,-0.11970993400985308,0.011038031879009091
343,343,343,343,2020-06-16,44.51074981689453,50.63301849365234,41.55152130126953,-0.1209145506015078,0.07121829533434165
344,344,344,344,2020-06-17,42.782501220703125,48.48085403442383,42.23629760742188,-0.11753821023191113,0.012932090268851226
345,345,345,345,2020-06-18,43.14934539794922,45.35042572021485,44.68194580078125,-0.048534942887746846,-0.034300216236447634
346,346,346,346,2020-06-19,42.63576126098633,41.69826126098633,45.13847351074219,0.022482951846175547,-0.055445212367676966
347,347,347,347,2020-06-22,42.733585357666016,42.85587310791016,44.9591178894043,-0.0028534653800246224,-0.04950124994028815
348,348,348,348,2020-06-23,42.76618576049805,42.5623893737793,48.35041427612305,0.004788180121398478,-0.11549494661481463
349,349,349,349,2020-06-24,39.90478897094727,44.51074981689453,50.63301849365234,-0.10347974062209608,-0.21188208488992255
350,350,350,350,2020-06-25,41.35587310791016,42.782501220703125,48.48085403442383,-0.03334606608046076,-0.14696483938699956
351,351,351,351,2020-06-26,39.74988555908203,43.14934539794922,45.35042572021485,-0.07878357846487183,-0.1234947648713337
352,352,352,352,2020-06-29,40.475433349609375,42.63576126098633,41.69826126098633,-0.05066938756301165,-0.02932563311749048
353,353,353,353,2020-06-30,41.29881286621094,42.733585357666016,42.85587310791016,-0.03357482128977729,-0.03633248207961093
354,354,354,354,2020-07-01,40.64663314819336,42.76618576049805,42.5623893737793,-0.04956141340672149,-0.04501054225978551
355,355,355,355,2020-07-02,41.184669494628906,39.90478897094727,44.51074981689453,0.032073356524036534,-0.0747253267120469
356,356,356,356,2020-07-06,41.095001220703125,41.35587310791016,42.782501220703125,-0.006307976778203717,-0.03944369664818459
357,357,357,357,2020-07-07,39.220001220703125,39.74988555908203,43.14934539794922,-0.013330461985640585,-0.09106381895269366
358,358,358,358,2020-07-08,38.67381286621094,40.475433349609375,42.63576126098633,-0.04451145631565734,-0.09292547564761688
359,359,359,359,2020-07-09,36.14664077758789,41.29881286621094,42.733585357666016,-0.12475351544156255,-0.15413975974511784
360,360,360,360,2020-07-10,37.01076889038086,40.64663314819336,42.76618576049805,-0.08945056395093098,-0.1345786809782159
361,361,361,361,2020-07-13,36.6439208984375,41.184669494628906,39.90478897094727,-0.11025336980751022,-0.08171620892128639
362,362,362,362,2020-07-14,38.54338073730469,41.095001220703125,41.35587310791016,-0.0620907752184946,-0.06800708482847939
363,363,363,363,2020-07-15,38.69010925292969,39.220001220703125,39.74988555908203,-0.013510758574217574,-0.02666111590628739
364,364,364,364,2020-07-16,39.2940559387207,38.67381286621094,40.475433349609375,0.01603780508157926,-0.02918751729436575
365,365,365,365,2020-07-17,38.751739501953125,36.14664077758789,41.29881286621094,0.07207028560121365,-0.06167425132797766
366,366,366,366,2020-07-20,39.19546127319336,37.01076889038086,40.64663314819336,0.05902855974927612,-0.035702142160438766
367,367,367,367,2020-07-21,41.43050765991211,36.6439208984375,41.184669494628906,0.13062430668216818,0.0059691668841792556
368,368,368,368,2020-07-22,41.24150848388672,38.54338073730469,41.095001220703125,0.07000236344007615,0.0035650872084604934
369,369,369,369,2020-07-23,40.14042663574219,38.69010925292969,39.220001220703125,0.03748548171139321,0.023468265843734848
370,370,370,370,2020-07-24,40.29655456542969,39.2940559387207,38.67381286621094,0.025512729667621636,0.04195970293470941
371,371,371,371,2020-07-27,39.902130126953125,38.751739501953125,36.14664077758789,0.029686167376874018,0.10389594353934428
372,372,372,372,2020-07-28,38.84212875366211,39.19546127319336,37.01076889038086,-0.009014628430279559,0.04948181078608238
373,373,373,373,2020-07-29,39.85282516479492,41.43050765991211,36.6439208984375,-0.038080211521128504,0.0875698939327818
374,374,374,374,2020-07-30,38.275150299072266,41.24150848388672,38.54338073730469,-0.07192652000043653,-0.006959182954410892
375,375,375,375,2020-07-31,38.49700927734375,40.14042663574219,38.69010925292969,-0.04094170132549346,-0.004990939010370399
376,376,376,376,2020-08-03,38.10259628295898,40.29655456542969,39.2940559387207,-0.054445306953188055,-0.030321625683533804
377,377,377,377,2020-08-04,39.819969177246094,39.902130126953125,38.751739501953125,-0.0020590617454664395,0.027565979979792266
378,378,378,378,2020-08-05,41.70166778564453,38.84212875366211,39.19546127319336,0.07361952405126138,0.06394124296644565
379,379,379,379,2020-08-06,41.81671142578125,39.85282516479492,41.43050765991211,0.04927847029327248,0.009321724199938597
380,380,380,380,2020-08-07,40.10755157470703,38.275150299072266,41.24150848388672,0.04787443710388728,-0.027495524554411732
381,381,381,381,2020-08-10,41.463375091552734,38.49700927734375,40.14042663574219,0.07705444838164999,0.032958006844714394
382,382,382,382,2020-08-11,40.60879898071289,38.10259628295898,40.29655456542969,0.06577511619266718,0.007748662848487742
383,383,383,383,2020-08-12,40.3376350402832,39.819969177246094,39.902130126953125,0.013000157301299886,0.01091432742924936
384,384,384,384,2020-08-13,38.96538162231445,41.70166778564453,38.84212875366211,-0.06561574892868005,0.003173174916184962
385,385,385,385,2020-08-14,39.41732406616211,41.81671142578125,39.85282516479492,-0.05737867177522349,-0.010927734654493815
386,386,386,386,2020-08-17,38.242286682128906,40.10755157470703,38.275150299072266,-0.046506575927572014,-0.0008586149678465604
387,387,387,387,2020-08-18,38.08615112304688,41.463375091552734,38.49700927734375,-0.08145077338853413,-0.010672469420596409
388,388,388,388,2020-08-19,37.47809600830078,40.60879898071289,38.10259628295898,-0.07709420251258925,-0.01638996644796875
389,389,389,389,2020-08-20,36.2373161315918,40.3376350402832,39.819969177246094,-0.10164995802546728,-0.08997126616816908
390,390,390,390,2020-08-21,35.653900146484375,38.96538162231445,41.70166778564453,-0.08498521862117936,-0.14502459878216312
391,391,391,391,2020-08-24,36.426307678222656,39.41732406616211,41.81671142578125,-0.07588075697170671,-0.1289054916985951
392,392,392,392,2020-08-25,36.4673957824707,38.242286682128906,40.10755157470703,-0.04641173563733658,-0.09075986065756037
393,393,393,393,2020-08-26,35.54707717895508,38.08615112304688,41.463375091552734,-0.06666659321622415,-0.14268732102811799
394,394,394,394,2020-08-27,36.93577575683594,37.47809600830078,40.60879898071289,-0.014470325582834564,-0.09044894988451768
395,395,395,395,2020-08-28,37.97111129760742,36.2373161315918,40.3376350402832,0.04784557332335382,-0.05866788522213684
396,396,396,396,2020-08-31,37.2562255859375,35.653900146484375,38.96538162231445,0.04494109852975292,-0.04386344917505347
397,397,397,397,2020-09-01,37.1494026184082,36.426307678222656,39.41732406616211,0.019850898602546074,-0.05753615958169034
398,398,398,398,2020-09-02,35.90864181518555,36.4673957824707,38.242286682128906,-0.015322014509019044,-0.06102262885953158
399,399,399,399,2020-09-03,35.44026184082031,35.54707717895508,38.08615112304688,-0.0030048979159952305,-0.06947116482519744
400,400,400,400,2020-09-04,35.44847869873047,36.93577575683594,37.47809600830078,-0.040267113053127246,-0.05415476039980216
401,401,401,401,2020-09-08,33.55033874511719,37.97111129760742,36.2373161315918,-0.11642462918299656,-0.0741494589918621
402,402,402,402,2020-09-09,34.39668273925781,37.2562255859375,35.653900146484375,-0.07675342313148958,-0.03526170775318471
403,403,403,403,2020-09-10,31.22490692138672,37.1494026184082,36.426307678222656,-0.15947754955515192,-0.14279242361820754
404,404,404,404,2020-09-11,32.08769226074219,35.90864181518555,36.4673957824707,-0.10640752090009442,-0.12009915783001346
405,405,405,405,2020-09-14,32.18629837036133,35.44026184082031,35.54707717895508,-0.091815446654264,-0.09454444852595167
406,406,406,406,2020-09-15,31.70970916748047,35.44847869873047,36.93577575683594,-0.10547052140163915,-0.1414906410457143
407,407,407,407,2020-09-16,33.574981689453125,33.55033874511719,37.97111129760742,0.0007345065730379741,-0.115775637265357
408,408,408,408,2020-09-17,33.84614562988281,34.39668273925781,37.2562255859375,-0.01600552918280862,-0.09153047316048668
409,409,409,409,2020-09-18,33.451717376708984,31.22490692138672,37.1494026184082,0.07131519914306184,-0.0995355236174632
410,410,410,410,2020-09-21,31.890480041503903,32.08769226074219,35.90864181518555,-0.006146039348537524,-0.11189957543819962
411,411,411,411,2020-09-22,31.59466552734375,32.18629837036133,35.44026184082031,-0.0183815124128216,-0.10850925229472153
412,412,412,412,2020-09-23,29.893739700317383,31.70970916748047,35.44847869873047,-0.05726856268443592,-0.15669893891982511
413,413,413,413,2020-09-24,30.115598678588867,33.574981689453125,33.55033874511719,-0.10303454646264032,-0.10237571944122925
414,414,414,414,2020-09-25,30.77295684814453,33.84614562988281,34.39668273925781,-0.0907987815021678,-0.10535102813788
415,415,415,415,2020-09-28,30.76473999023437,33.451717376708984,31.22490692138672,-0.08032404902312851,-0.014737175432128158
416,416,416,416,2020-09-29,29.73760223388672,31.890480041503903,32.08769226074219,-0.06750847917043956,-0.07323960874963564
417,417,417,417,2020-09-30,29.53218078613281,31.59466552734375,32.18629837036133,-0.06527952446358243,-0.0824611004871737
418,418,418,418,2020-10-01,28.644739151000977,29.893739700317383,31.70970916748047,-0.041781341573103536,-0.09665714687862026
419,419,419,419,2020-10-02,28.603649139404297,30.115598678588867,33.574981689453125,-0.050204864107832425,-0.1480665751669038
420,420,420,420,2020-10-05,29.95946311950684,30.77295684814453,33.84614562988281,-0.026435344924832682,-0.11483382931923614
421,421,421,421,2020-10-06,29.573272705078125,30.76473999023437,33.451717376708984,-0.03872833918097318,-0.11594157118914483
422,422,422,422,2020-10-07,30.16489791870117,29.73760223388672,31.890480041503903,0.014368868123723066,-0.05410963148114967
423,423,423,423,2020-10-08,30.9537353515625,29.53218078613281,31.59466552734375,0.04813578027726284,-0.020286025032502875
424,424,424,424,2020-10-09,30.86335182189941,28.644739151000977,29.893739700317383,0.07745270987468245,0.032435290174542164
425,425,425,425,2020-10-12,31.397459030151367,28.603649139404297,30.115598678588867,0.09767319816891229,0.04256466442003215
426,426,426,426,2020-10-13,31.75080108642578,29.95946311950684,30.77295684814453,0.059792058348087984,0.03177608973705781
427,427,427,427,2020-10-14,30.912647247314453,29.573272705078125,30.76473999023437,0.04529003453873193,0.004807687538624705
428,428,428,428,2020-10-15,31.60568618774414,30.16489791870117,29.73760223388672,0.04776373760408892,0.0628189165745412
429,429,429,429,2020-10-16,31.057897567749023,30.9537353515625,29.53218078613281,0.0033650935825186856,0.051662855265081964
430,430,430,430,2020-10-19,30.03701972961425,30.86335182189941,28.644739151000977,-0.02677389342070191,0.048605105854651276
431,431,431,431,2020-10-20,30.111717224121094,31.397459030151367,28.603649139404297,-0.04095050509646525,0.05272292627304287
432,432,432,432,2020-10-21,29.14893913269043,31.75080108642578,29.95946311950684,-0.08194634039793436,-0.027054022416332035
433,433,433,433,2020-10-22,30.651206970214844,30.912647247314453,29.573272705078125,-0.008457388815910072,0.03644961029124194
434,434,434,434,2020-10-23,31.1325912475586,31.60568618774414,30.16489791870117,-0.01496866536531627,0.03208011283398027
435,435,435,435,2020-10-26,28.991241455078125,31.057897567749023,30.9537353515625,-0.06654204806242081,-0.06340087469880473
436,436,436,436,2020-10-27,28.700756072998047,30.03701972961425,30.86335182189941,-0.044487225052449175,-0.070070022251014
437,437,437,437,2020-10-28,26.9826889038086,30.111717224121094,31.397459030151367,-0.10391397797153779,-0.14060915318348555
438,438,438,438,2020-10-29,28.1944637298584,29.14893913269043,31.75080108642578,-0.03274477326557623,-0.11200779932723659
439,439,439,439,2020-10-30,28.41855812072754,30.651206970214844,30.912647247314453,-0.0728404872166003,-0.08068183571057919
440,440,440,440,2020-11-02,29.17384147644043,31.1325912475586,31.60568618774414,-0.0629163745331277,-0.07694326574205868
441,441,441,441,2020-11-03,29.06593894958496,28.991241455078125,31.057897567749023,0.0025765538403237365,-0.06413694339157527
442,442,442,442,2020-11-04,29.91252517700196,28.700756072998047,30.03701972961425,0.04222080773488601,-0.004144703893161128
443,443,443,443,2020-11-05,29.547325134277344,26.9826889038086,30.111717224121094,0.09504746690040755,-0.01874327145286958
444,444,444,444,2020-11-06,28.700756072998047,28.1944637298584,29.14893913269043,0.017957154567315836,-0.015375621653062055
445,445,445,445,2020-11-09,33.45654296875,28.41855812072754,30.651206970214844,0.17727798949616402,0.09152448715188366
446,446,446,446,2020-11-10,35.01691436767578,29.17384147644043,31.1325912475586,0.20028465897965386,0.12476709982892231
447,447,447,447,2020-11-11,34.784515380859375,29.06593894958496,28.991241455078125,0.1967449405709314,0.19982841834344756
448,448,448,448,2020-11-12,33.60594177246094,29.91252517700196,28.700756072998047,0.12347391514437023,0.1709078913108404
449,449,449,449,2020-11-13,35.4152946472168,29.547325134277344,26.9826889038086,0.19859562536617315,0.3125191033951378
450,450,450,450,2020-11-16,37.63964080810547,28.700756072998047,28.1944637298584,0.31145119356340634,0.3350011253537153
451,451,451,451,2020-11-17,37.90524291992188,33.45654296875,28.41855812072754,0.13296950480888525,0.3338200607818689
452,452,452,452,2020-11-18,37.29104995727539,35.01691436767578,29.17384147644043,0.0649439172658477,0.2782358465678947
453,453,453,453,2020-11-19,37.73094940185547,34.784515380859375,29.06593894958496,0.08470533479438402,0.29811562142547743
454,454,454,454,2020-11-20,37.67284393310547,33.60594177246094,29.91252517700196,0.12101735425778881,0.2594337559327815
455,455,455,455,2020-11-23,41.814449310302734,35.4152946472168,29.547325134277344,0.18068901379559277,0.41516868685329866
456,456,456,456,2020-11-24,45.167572021484375,37.63964080810547,28.700756072998047,0.2000000810782927,0.5737415386063112
457,457,457,457,2020-11-25,43.9890022277832,37.90524291992188,33.45654296875,0.16049915102018453,0.31481014846247035
458,458,458,458,2020-11-27,42.68593215942383,37.29104995727539,35.01691436767578,0.1446696247043029,0.21900895410782795
459,459,459,459,2020-11-30,38.909515380859375,37.73094940185547,34.784515380859375,0.031236054159452076,0.11858724937906806
460,460,460,460,2020-12-01,38.619022369384766,37.67284393310547,33.60594177246094,0.025115662570083463,0.14917244786253536
461,461,461,461,2020-12-02,39.689701080322266,41.814449310302734,35.4152946472168,-0.05081373221521657,0.12069379841913541
462,462,462,462,2020-12-03,39.98019027709961,45.167572021484375,37.63964080810547,-0.11484747822879071,0.0621830978921063
463,463,463,463,2020-12-04,43.9890022277832,43.9890022277832,37.90524291992188,0.0,0.16049915102018453
464,464,464,464,2020-12-07,42.80213165283203,42.68593215942383,37.29104995727539,0.0027221964598129755,0.14778564030432828
465,465,465,465,2020-12-08,43.28351211547852,38.909515380859375,37.73094940185547,0.11241457756039885,0.14716201955283958
466,466,466,466,2020-12-09,43.9557991027832,38.619022369384766,37.67284393310547,0.1381903633487409,0.1667767684551289
467,467,467,467,2020-12-10,45.38337326049805,39.689701080322266,41.814449310302734,0.14345465007794278,0.08535145168863822
468,468,468,468,2020-12-11,44.48698806762695,39.98019027709961,45.167572021484375,0.11272577142057294,-0.01506797738726573
469,469,469,469,2020-12-14,43.22542572021485,43.9890022277832,43.9890022277832,-0.017358350244327192,-0.017358350244327192
470,470,470,470,2020-12-15,44.12179565429688,42.80213165283203,42.68593215942383,0.03083173548851814,0.03363786198952812
471,471,471,471,2020-12-16,43.74000930786133,43.28351211547852,38.909515380859375,0.010546676322496396,0.12414685404635506
472,472,472,472,2020-12-17,43.28351211547852,43.9557991027832,38.619022369384766,-0.01529461415847888,0.12078218090242321
473,473,473,473,2020-12-18,42.9681282043457,45.38337326049805,39.689701080322266,-0.05321872048357823,0.08260145666979701
474,474,474,474,2020-12-21,41.565467834472656,44.48698806762695,39.98019027709961,-0.06567134256680052,0.0396515761027052
475,475,475,475,2020-12-22,40.54458236694336,43.22542572021485,43.9890022277832,-0.062020056682004276,-0.07830184106027227
476,476,476,476,2020-12-23,41.565467834472656,44.12179565429688,42.80213165283203,-0.057937982394315246,-0.02889257545371693
477,477,477,477,2020-12-24,41.16706085205078,43.74000930786133,43.28351211547852,-0.05882368331705212,-0.04889740134259768
478,478,478,478,2020-12-28,40.61927795410156,43.28351211547852,43.9557991027832,-0.061553095651501244,-0.07590627896173041
479,479,479,479,2020-12-29,40.39517974853516,42.9681282043457,45.38337326049805,-0.05988039422090341,-0.10991235674199296
480,480,480,480,2020-12-30,41.96385955810547,41.565467834472656,44.48698806762695,0.00958468037023752,-0.05671610102455005
481,481,481,481,2020-12-31,41.39117050170898,40.54458236694336,43.22542572021485,0.020880425579518525,-0.04243463628047195
482,482,482,482,2021-01-04,41.38286209106445,41.565467834472656,44.12179565429688,-0.004393207942116728,-0.062076656732027
483,483,483,483,2021-01-05,44.75258255004883,41.16706085205078,43.74000930786133,0.08709685908556741,0.02314981771175595
