,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,TRV,TRV_6m,TRV_12m,TRV_6m_ret,TRV_12m_ret
484,484,484,484,2021-01-06,130.1861114501953,130.2703399658203,129.18470764160156,-0.0006465670976762983,0.007751720980566423
485,485,485,485,2021-01-07,130.15802001953125,129.4841766357422,129.9614715576172,0.005204059687421658,0.0015123594674513186
486,486,486,486,2021-01-08,130.7008819580078,130.1674041748047,129.29698181152344,0.00409839764866704,0.010857949867158156
487,487,487,487,2021-01-11,128.62310791015625,131.3747100830078,127.73400115966795,-0.020944686927286016,0.0069606114457880786
488,488,488,488,2021-01-12,131.4215087890625,126.95718383789062,129.1097869873047,0.035164019996476004,0.017905085708065815
489,489,489,489,2021-01-13,133.1342315673828,125.90896606445312,129.6151885986328,0.05738483706737019,0.02714992746449707
490,490,490,490,2021-01-14,133.1997528076172,130.1861114501953,130.2703399658203,0.023148716278961867,0.02248718198298616
491,491,491,491,2021-01-15,134.06080627441406,130.15802001953125,129.4841766357422,0.029984984823041794,0.03534508816120896
492,492,492,492,2021-01-19,134.3134765625,130.7008819580078,130.1674041748047,0.02764017006138375,0.031851848118039205
493,493,493,493,2021-01-20,135.7267608642578,128.62310791015625,131.3747100830078,0.05522843499523811,0.033127005787492836
494,494,494,494,2021-01-21,139.18963623046875,131.4215087890625,126.95718383789062,0.05910849383014205,0.09635100608562275
495,495,495,495,2021-01-22,136.4941864013672,133.1342315673828,125.90896606445312,0.025237347257935028,0.08407042538571452
496,496,496,496,2021-01-25,136.98086547851562,133.1997528076172,130.1861114501953,0.028386784443658497,0.052192618341778685
497,497,497,497,2021-01-26,134.5006866455078,134.06080627441406,130.15802001953125,0.003281200399416928,0.03336457196663645
498,498,498,498,2021-01-27,130.5604705810547,134.3134765625,130.7008819580078,-0.027942140115023606,-0.0010742955582980773
499,499,499,499,2021-01-28,131.02842712402344,135.7267608642578,128.62310791015625,-0.03461611925545949,0.018700521647691204
500,500,500,500,2021-01-29,127.56556701660156,139.18963623046875,131.4215087890625,-0.0835124620529949,-0.02934026407085233
501,501,501,501,2021-02-01,129.35316467285156,136.4941864013672,133.1342315673828,-0.05231740572098165,-0.02840041099886137
502,502,502,502,2021-02-02,130.8693084716797,136.98086547851562,133.1997528076172,-0.04461613660774022,-0.017495860816674313
503,503,503,503,2021-02-03,129.77432250976562,134.5006866455078,134.06080627441406,-0.03514007440124878,-0.031974175627992873
504,504,504,504,2021-02-04,134.70657348632812,130.5604705810547,134.3134765625,0.03175618842993866,0.0029267124482865725
505,505,505,505,2021-02-05,135.55825805664062,131.02842712402344,135.7267608642578,0.0345713600631834,-0.0012414855150467696
506,506,506,506,2021-02-08,136.83114624023438,127.56556701660156,139.18963623046875,0.07263385755520524,-0.01694443677063151
507,507,507,507,2021-02-09,137.7296142578125,129.35316467285156,136.4941864013672,0.06475643333617631,0.009051139019302212
508,508,508,508,2021-02-10,136.5784149169922,130.8693084716797,136.98086547851562,0.04362448699381605,-0.002938005685082734
509,509,509,509,2021-02-11,136.962158203125,129.77432250976562,134.5006866455078,0.05538719489611266,0.018300810345338148
510,510,510,510,2021-02-12,136.6065216064453,134.70657348632812,130.5604705810547,0.01410434599399868,0.04630843469300383
511,511,511,511,2021-02-16,137.9729461669922,135.55825805664062,131.02842712402344,0.017812917818275764,0.053000094677130516
512,512,512,512,2021-02-17,138.93692016601562,136.83114624023438,127.56556701660156,0.015389580396294678,0.08914124254183875
513,513,513,513,2021-02-18,138.2256317138672,137.7296142578125,129.35316467285156,0.0036013856477243866,0.06859103187351523
514,514,514,514,2021-02-19,136.55970764160156,136.5784149169922,130.8693084716797,-0.00013697095109788116,0.043481540755243575
515,515,515,515,2021-02-22,138.3941192626953,136.962158203125,129.77432250976562,0.010455158405481724,0.06642143519786847
516,516,516,516,2021-02-23,139.76055908203125,136.6065216064453,134.70657348632812,0.023088483906152923,0.037518477865640776
517,517,517,517,2021-02-24,141.2860870361328,137.9729461669922,135.55825805664062,0.024012974725716507,0.04225363368935375
518,518,518,518,2021-02-25,138.5157928466797,138.93692016601562,136.83114624023438,-0.0030310684793698472,0.012311865044875026
519,519,519,519,2021-02-26,136.17596435546875,138.2256317138672,137.7296142578125,-0.014828417370819746,-0.011280434572593201
520,520,520,520,2021-03-01,140.7526092529297,136.55970764160156,136.5784149169922,0.030703797509088915,0.03056262102964391
521,521,521,521,2021-03-02,139.5640106201172,138.3941192626953,136.962158203125,0.008453331425168686,0.018996870749754535
522,522,522,522,2021-03-03,141.0521240234375,139.76055908203125,136.6065216064453,0.009241269138370978,0.032543119938297504
523,523,523,523,2021-03-04,139.47042846679688,141.2860870361328,137.9729461669922,-0.01285093675834903,0.010853448747787375
524,524,524,524,2021-03-05,142.59637451171875,138.5157928466797,138.93692016601562,0.02945932432091536,0.026338962612172834
525,525,525,525,2021-03-08,145.76910400390625,136.17596435546875,138.2256317138672,0.07044664375128584,0.05457361414454853
526,526,526,526,2021-03-09,144.75282287597656,140.7526092529297,136.55970764160156,0.02842017383747808,0.05999657860924601
527,527,527,527,2021-03-10,146.22084045410156,139.5640106201172,138.3941192626953,0.0476973240049956,0.056553856718072115
528,528,528,528,2021-03-11,145.94790649414062,141.0521240234375,139.76055908203125,0.03470903047081819,0.044271055101301915
529,529,529,529,2021-03-12,147.99940490722656,139.47042846679688,141.2860870361328,0.06115257932587581,0.04751577463800016
530,530,530,530,2021-03-15,148.0653076171875,142.59637451171875,138.5157928466797,0.038352539636407945,0.06894170386100296
531,531,531,531,2021-03-16,147.24661254882812,145.76910400390625,136.17596435546875,0.010135951339059313,0.08129663884340821
532,532,532,532,2021-03-17,148.61111450195312,144.75282287597656,140.7526092529297,0.0266543446222276,0.055832039567393466
533,533,533,533,2021-03-18,147.58535766601562,146.22084045410156,139.5640106201172,0.009331892825102273,0.05747432314575662
534,534,534,534,2021-03-19,140.49923706054688,145.94790649414062,141.0521240234375,-0.03733297424045268,-0.0039197351101125655
535,535,535,535,2021-03-22,138.89004516601562,147.99940490722656,139.47042846679688,-0.06154997546727392,-0.004161335898666296
536,536,536,536,2021-03-23,138.33482360839844,148.0653076171875,142.59637451171875,-0.06571751455747177,-0.02988540850293564
537,537,537,537,2021-03-24,140.48040771484375,147.24661254882812,145.76910400390625,-0.04595151438027578,-0.036281325354931004
538,538,538,538,2021-03-25,143.77410888671875,148.61111450195312,144.75282287597656,-0.03254807442528673,-0.006761277395580523
539,539,539,539,2021-03-26,144.5834197998047,147.58535766601562,146.22084045410156,-0.02034035024669789,-0.01119827139012275
540,540,540,540,2021-03-29,144.7810516357422,140.49923706054688,145.94790649414062,0.030475714066334092,-0.00799500922231644
541,541,541,541,2021-03-30,144.95042419433594,138.89004516601562,147.99940490722656,0.04363436573928903,-0.020601303868768128
542,542,542,542,2021-03-31,141.5343780517578,138.33482360839844,148.0653076171875,0.02312906005805715,-0.04410843884048077
543,543,543,543,2021-04-01,141.74142456054688,140.48040771484375,147.24661254882812,0.008976460605544467,-0.03738753573333098
544,544,544,544,2021-04-05,143.0683135986328,143.77410888671875,148.61111450195312,-0.004909056947395407,-0.03729735102180032
545,545,545,545,2021-04-06,142.80482482910156,144.5834197998047,147.58535766601562,-0.012301514054418039,-0.032391647196684414
546,546,546,546,2021-04-07,143.31298828125,144.7810516357422,140.49923706054688,-0.010139885971996665,0.020026807828789517
547,547,547,547,2021-04-08,141.4967498779297,144.95042419433594,138.89004516601562,-0.023826589922744112,0.018768117677535834
548,548,548,548,2021-04-09,142.71070861816406,141.5343780517578,138.33482360839844,0.008311270961858241,0.03163256290515104
549,549,549,549,2021-04-12,142.8894805908203,141.74142456054688,140.48040771484375,0.008099650711377082,0.01714881751245101
550,550,550,550,2021-04-13,143.23768615722656,143.0683135986328,143.77410888671875,0.001183857937047561,-0.0037310106363784845
551,551,551,551,2021-04-14,146.2678985595703,142.80482482910156,144.5834197998047,0.024250397244022448,0.011650566587081856
552,552,552,552,2021-04-15,145.260986328125,143.31298828125,144.7810516357422,0.01359261341374074,0.0033148998916674444
553,553,553,553,2021-04-16,146.75726318359375,141.4967498779297,144.95042419433594,0.0371776264133441,0.012465220431748358
554,554,554,554,2021-04-19,145.27980041503906,142.71070861816406,141.5343780517578,0.018002095440145638,0.026462986695088286
555,555,555,555,2021-04-20,146.55020141601562,142.8894805908203,141.74142456054688,0.02561924649777536,0.033926404157273105
556,556,556,556,2021-04-21,148.10293579101562,143.23768615722656,143.0683135986328,0.03396626798654556,0.035190337159540785
557,557,557,557,2021-04-22,146.68194580078125,146.2678985595703,142.80482482910156,0.0028307458115446327,0.027149789765993804
558,558,558,558,2021-04-23,148.5358428955078,145.260986328125,143.31298828125,0.022544639480729822,0.03644369346348442
559,559,559,559,2021-04-26,146.55020141601562,146.75726318359375,141.4967498779297,-0.0014109132528526969,0.035714258754675265
560,560,560,560,2021-04-27,146.05142211914062,145.27980041503906,142.71070861816406,0.005311280039600685,0.023408989649928547
561,561,561,561,2021-04-28,144.72457885742188,146.55020141601562,142.8894805908203,-0.012457318659094274,0.012842780721252556
562,562,562,562,2021-04-29,146.52198791503906,148.10293579101562,143.23768615722656,-0.01067465589073402,0.022929033873162696
563,563,563,563,2021-04-30,145.5432586669922,146.68194580078125,146.2678985595703,-0.007762967197991744,-0.004954196373327946
564,564,564,564,2021-05-03,147.35951232910156,148.5358428955078,145.260986328125,-0.007919506453629377,0.014446590609238141
565,565,565,565,2021-05-04,149.18515014648438,146.55020141601562,146.75726318359375,0.01797983697742489,0.016543555734296556
566,566,566,566,2021-05-05,149.9003448486328,146.05142211914062,145.27980041503906,0.026353202684684884,0.0318044519636842
567,567,567,567,2021-05-06,151.03904724121094,144.72457885742188,146.55020141601562,0.04363093286324138,0.030630089770076196
568,568,568,568,2021-05-07,151.3307647705078,146.52198791503906,148.10293579101562,0.032819489578977956,0.021794496930478857
569,569,569,569,2021-05-10,152.14007568359375,145.5432586669922,146.68194580078125,0.045325472832069114,0.03721064547524855
570,570,570,570,2021-05-11,147.45364379882812,147.35951232910156,148.5358428955078,0.0006387878748970177,-0.007285777463430065
571,571,571,571,2021-05-12,144.68695068359375,149.18515014648438,146.55020141601562,-0.03015179096896614,-0.012714078277740626
572,572,572,572,2021-05-13,148.46054077148438,149.9003448486328,146.05142211914062,-0.0096050751491088,0.01649500304337015
573,573,573,573,2021-05-14,151.04843139648438,151.03904724121094,144.72457885742188,6.213065723637001e-05,0.04369577433901228
574,574,574,574,2021-05-17,150.8037872314453,151.3307647705078,146.52198791503906,-0.0034822895388234576,0.029222913074923973
575,575,575,575,2021-05-18,148.0182342529297,152.14007568359375,145.5432586669922,-0.02709241080723712,0.01700508569483339
576,576,576,576,2021-05-19,147.74533081054688,147.45364379882812,147.35951232910156,0.0019781607575375393,0.002618212257540886
577,577,577,577,2021-05-20,149.4486541748047,144.68695068359375,149.18515014648438,0.03291038665694179,0.00176628858878769
578,578,578,578,2021-05-21,149.70274353027344,148.46054077148438,149.9003448486328,0.008367225070943896,-0.0013182179037607433
579,579,579,579,2021-05-24,149.3733673095703,151.04843139648438,151.03904724121094,-0.011089582800878017,-0.011028141146709691
580,580,580,580,2021-05-25,147.32188415527344,150.8037872314453,151.3307647705078,-0.02308896308305597,-0.02649085016727315
581,581,581,581,2021-05-26,147.87710571289062,148.0182342529297,152.14007568359375,-0.0009534537467722481,-0.02802003319341606
582,582,582,582,2021-05-27,149.9568328857422,147.74533081054688,147.45364379882812,0.014968338173956264,0.01697610871067501
583,583,583,583,2021-05-28,150.28619384765625,149.4486541748047,144.68695068359375,0.005604196822488028,0.03869901976375956
584,584,584,584,2021-06-01,151.4060516357422,149.70274353027344,148.46054077148438,0.011377935135332473,0.01984036195039618
585,585,585,585,2021-06-02,150.75672912597656,149.3733673095703,151.04843139648438,0.009261100832916869,-0.0019311837124751374
586,586,586,586,2021-06-03,151.50955200195312,147.32188415527344,150.8037872314453,0.02842529384341841,0.004680020200186652
587,587,587,587,2021-06-04,150.56851196289062,147.87710571289062,148.0182342529297,0.018200290281752407,0.01722948340001884
588,588,588,588,2021-06-07,148.46054077148438,149.9568328857422,147.74533081054688,-0.009978152281982955,0.004840829534265456
589,589,589,589,2021-06-08,148.2534942626953,150.28619384765625,149.4486541748047,-0.013525524420569646,-0.007997127299061768
590,590,590,590,2021-06-09,146.43655395507812,151.4060516357422,149.70274353027344,-0.032822318705066356,-0.021817833782951435
591,591,591,591,2021-06-10,145.75515747070312,150.75672912597656,149.3733673095703,-0.03317644050962387,-0.0242225900375439
592,592,592,592,2021-06-11,146.1905059814453,151.50955200195312,147.32188415527344,-0.03510700117732013,-0.007679634158328286
593,593,593,593,2021-06-14,145.02650451660156,150.56851196289062,147.87710571289062,-0.03680721403194154,-0.019276825730032976
594,594,594,594,2021-06-15,146.32301330566406,148.46054077148438,149.9568328857422,-0.014397950153707595,-0.024232437496508497
595,595,595,595,2021-06-16,144.59117126464844,148.2534942626953,150.28619384765625,-0.024703114191409803,-0.03789451603771943
596,596,596,596,2021-06-17,140.8815155029297,146.43655395507812,151.4060516357422,-0.03793477995837391,-0.06951199122564
597,597,597,597,2021-06-18,136.99208068847656,145.75515747070312,150.75672912597656,-0.06012189849260019,-0.09130370841355862
598,598,598,598,2021-06-21,140.67332458496094,146.1905059814453,151.50955200195312,-0.037739669614281435,-0.0715217441660213
599,599,599,599,2021-06-22,140.3421173095703,145.02650451660156,150.56851196289062,-0.032300214520408654,-0.06791854764321992
600,600,600,600,2021-06-23,139.96356201171875,146.32301330566406,148.46054077148438,-0.04346172997859621,-0.05723392031047814
601,601,601,601,2021-06-24,141.9225311279297,144.59117126464844,148.2534942626953,-0.018456452862078865,-0.04270363519086828
602,602,602,602,2021-06-25,143.57859802246094,140.8815155029297,146.43655395507812,0.019144332099942263,-0.019516683884093
603,603,603,603,2021-06-28,141.43038940429688,136.99208068847656,145.75515747070312,0.03239828677332923,-0.02967145822799122
604,604,604,604,2021-06-29,141.4966583251953,140.67332458496094,146.1905059814453,0.005852806441189351,-0.03210774615449885
605,605,605,605,2021-06-30,141.67645263671875,140.3421173095703,145.02650451660156,0.009507732623166287,-0.0230995837005733
606,606,606,606,2021-07-01,143.68270874023438,139.96356201171875,146.32301330566406,0.026572249770295375,-0.018044356152741137
607,607,607,607,2021-07-02,143.11488342285156,141.9225311279297,144.59117126464844,0.008401430593476977,-0.010210082876324411
608,608,608,608,2021-07-06,142.74581909179688,143.57859802246094,140.8815155029297,-0.005800160623756656,0.013233131274971388
609,609,609,609,2021-07-07,144.0233917236328,141.43038940429688,136.99208068847656,0.018334124160002796,0.051326405145605714
610,610,610,610,2021-07-08,140.5503387451172,141.4966583251953,140.67332458496094,-0.006687928826582201,-0.0008742655383072728
611,611,611,611,2021-07-09,145.10220336914062,141.67645263671875,140.3421173095703,0.024180099576646352,0.03391773012138888
612,612,612,612,2021-07-12,145.8214111328125,143.68270874023438,139.96356201171875,0.014884897503183225,0.04185267248773861
613,613,613,613,2021-07-13,144.78045654296875,143.11488342285156,141.9225311279297,0.011638014721334189,0.020137221287738427
614,614,614,614,2021-07-14,146.23780822753906,142.74581909179688,143.57859802246094,0.024462987133070158,0.018520937254604908
615,615,615,615,2021-07-15,147.23146057128906,144.0233917236328,141.43038940429688,0.022274637538131525,0.04101714766837761
616,616,616,616,2021-07-16,147.9980010986328,140.5503387451172,141.4966583251953,0.0529892878239282,0.045946970411808286
617,617,617,617,2021-07-19,143.1432647705078,145.10220336914062,141.67645263671875,-0.013500405597902998,0.0103532528270609
618,618,618,618,2021-07-20,142.98240661621094,145.8214111328125,143.68270874023438,-0.019469051180802444,-0.0048739485089296375
619,619,619,619,2021-07-21,143.69215393066406,144.78045654296875,143.11488342285156,-0.007516916566578824,0.004033616169094589
620,620,620,620,2021-07-22,139.8311004638672,146.23780822753906,142.74581909179688,-0.04381020094135535,-0.020418942190210787
621,621,621,621,2021-07-23,139.93519592285156,147.23146057128906,144.0233917236328,-0.0495564237434476,-0.028385637581887502
622,622,622,622,2021-07-26,140.834228515625,147.9980010986328,140.5503387451172,-0.04840452255996042,0.0020198440860583755
623,623,623,623,2021-07-27,141.36419677734375,143.1432647705078,145.10220336914062,-0.012428583321865139,-0.025761198003915742
624,624,624,624,2021-07-28,138.9415283203125,142.98240661621094,145.8214111328125,-0.028261367195649756,-0.047180196372080596
625,625,625,625,2021-07-29,140.89100646972656,143.69215393066406,144.78045654296875,-0.019494087772455093,-0.026864468907706884
626,626,626,626,2021-07-30,140.9288330078125,139.8311004638672,146.23780822753906,0.007850417684647892,-0.036303711632945546
627,627,627,627,2021-08-02,140.95724487304688,139.93519592285156,147.23146057128906,0.007303730440759049,-0.04261464006331872
628,628,628,628,2021-08-03,142.31997680664062,140.834228515625,147.9980010986328,0.01054962495037759,-0.03836554716849239
629,629,629,629,2021-08-04,141.4966583251953,141.36419677734375,143.1432647705078,0.0009370233119223581,-0.011503205882249512
630,630,630,630,2021-08-05,142.499755859375,138.9415283203125,142.98240661621094,0.0256095321685208,-0.003375595419452204
631,631,631,631,2021-08-06,144.6195831298828,140.89100646972656,143.69215393066406,0.026464263075283156,0.006454278635604993
632,632,632,632,2021-08-09,145.14007568359375,140.9288330078125,139.8311004638672,0.029882051712922353,0.03796705598479089
633,633,633,633,2021-08-10,145.9444580078125,140.95724487304688,139.93519592285156,0.03538103443535201,0.04294317841434214
634,634,634,634,2021-08-11,147.82766723632812,142.31997680664062,140.834228515625,0.03869934884243542,0.04965723740892458
635,635,635,635,2021-08-12,148.0926513671875,141.4966583251953,141.36419677734375,0.04661589270068078,0.047596596190769835
636,636,636,636,2021-08-13,147.9222869873047,142.499755859375,138.9415283203125,0.0380529152153839,0.06463696474021896
637,637,637,637,2021-08-16,149.27552795410156,144.6195831298828,140.89100646972656,0.032194428468496294,0.059510693368327816
638,638,638,638,2021-08-17,150.3733367919922,145.14007568359375,140.9288330078125,0.03605662380807195,0.06701612141822055
639,639,639,639,2021-08-18,150.2030029296875,145.9444580078125,140.95724487304688,0.029179216395096352,0.06559264169051993
640,640,640,640,2021-08-19,150.92218017578125,147.82766723632812,142.31997680664062,0.02093324610545344,0.06044269794132817
641,641,641,641,2021-08-20,152.20921325683594,148.0926513671875,141.4966583251953,0.027797205679312542,0.07570888993731884
642,642,642,642,2021-08-23,151.3196258544922,147.9222869873047,142.499755859375,0.022967052067543126,0.06189393056800063
643,643,643,643,2021-08-24,152.0199432373047,149.27552795410156,144.6195831298828,0.018384897516805054,0.051171217253306756
644,644,644,644,2021-08-25,153.85585021972656,150.3733367919922,145.14007568359375,0.02315911518643521,0.06005077849851248
645,645,645,645,2021-08-26,151.38589477539062,150.2030029296875,145.9444580078125,0.007875287594994784,0.03728429871099892
646,646,646,646,2021-08-27,153.39212036132812,150.92218017578125,147.82766723632812,0.016365654025605192,0.037641486394453194
647,647,647,647,2021-08-30,150.88436889648438,152.20921325683594,148.0926513671875,-0.008704100967370731,0.01885115502709822
648,648,648,648,2021-08-31,151.13986206054688,151.3196258544922,147.9222869873047,-0.0011879740841955755,0.021751793720701018
649,649,649,649,2021-09-01,150.73294067382812,152.0199432373047,149.27552795410156,-0.008466011340811597,0.009763239425116588
650,650,650,650,2021-09-02,151.38589477539062,153.85585021972656,150.3733367919922,-0.01605369858090233,0.006733627150929511
651,651,651,651,2021-09-03,150.6288299560547,151.38589477539062,150.2030029296875,-0.005000894042732185,0.002835010073444
652,652,652,652,2021-09-07,149.33236694335938,153.39212036132812,150.92218017578125,-0.026466505635398097,-0.010533993284288612
653,653,653,653,2021-09-08,150.221923828125,150.88436889648438,152.20921325683594,-0.00439041547646235,-0.013056301824237226
654,654,654,654,2021-09-09,150.31707763671875,151.13986206054688,151.3196258544922,-0.005443861153575202,-0.006625368071802362
655,655,655,655,2021-09-10,148.79449462890625,150.73294067382812,152.0199432373047,-0.012860135523505067,-0.021217272811130283
656,656,656,656,2021-09-13,151.2115936279297,151.38589477539062,153.85585021972656,-0.001151369800466151,-0.01718658463763667
657,657,657,657,2021-09-14,148.7849578857422,150.6288299560547,151.38589477539062,-0.012241163068520411,-0.01718084035178713
658,658,658,658,2021-09-15,149.95545959472656,149.33236694335938,153.39212036132812,0.004172522435163195,-0.02240441528877901
659,659,659,659,2021-09-16,149.08950805664062,150.221923828125,150.88436889648438,-0.007538285641848219,-0.011895604912362634
660,660,660,660,2021-09-17,148.72787475585938,150.31707763671875,151.13986206054688,-0.01057233752707798,-0.015958644343087025
661,661,661,661,2021-09-20,145.2734832763672,148.79449462890625,150.73294067382812,-0.023663586218834687,-0.03621940481659336
662,662,662,662,2021-09-21,145.56849670410156,151.2115936279297,151.38589477539062,-0.03731920806094735,-0.038427609652274874
663,663,663,663,2021-09-22,146.91029357910156,148.7849578857422,150.6288299560547,-0.012599824157494832,-0.024686750723868722
664,664,664,664,2021-09-23,148.470947265625,149.95545959472656,149.33236694335938,-0.009899688434910181,-0.005768472671842884
665,665,665,665,2021-09-24,148.88966369628906,149.08950805664062,150.221923828125,-0.001340432086445964,-0.008868613168343087
666,666,666,666,2021-09-27,148.72787475585938,148.72787475585938,150.31707763671875,0.0,-0.01057233752707798
667,667,667,667,2021-09-28,146.0633544921875,145.2734832763672,148.79449462890625,0.0054371327650875045,-0.01835511551371727
668,668,668,668,2021-09-29,147.38607788085938,145.56849670410156,151.2115936279297,0.012486088802939443,-0.02529909020391219
669,669,669,669,2021-09-30,144.6549530029297,146.91029357910156,148.7849578857422,-0.015351821313715597,-0.027758215222160376
670,670,670,670,2021-10-01,145.0451202392578,148.470947265625,149.95545959472656,-0.023074056503715412,-0.032745318968309345
671,671,671,671,2021-10-04,144.05543518066406,148.88966369628906,149.08950805664062,-0.032468530021573905,-0.03376544024857919
672,672,672,672,2021-10-05,146.16802978515625,148.72787475585938,148.72787475585938,-0.017211601893089457,-0.017211601893089457
673,673,673,673,2021-10-06,147.58590698242188,146.0633544921875,145.2734832763672,0.01042391841216972,0.015917727405596382
674,674,674,674,2021-10-07,149.63189697265625,147.38607788085938,145.56849670410156,0.015237661006301417,0.027914008597714757
675,675,675,675,2021-10-08,149.71755981445312,144.6549530029297,146.91029357910156,0.03499781173355965,0.019108710267739193
676,676,676,676,2021-10-11,148.67076110839844,145.0451202392578,148.470947265625,0.024996641480664605,0.001345811059021207
677,677,677,677,2021-10-12,148.90866088867188,144.05543518066406,148.88966369628906,0.03368998678821966,0.00012759241918613995
678,678,678,678,2021-10-13,148.82302856445312,146.16802978515625,148.72787475585938,0.018164018378022284,0.0006397846318313416
679,679,679,679,2021-10-14,149.1085205078125,147.58590698242188,146.0633544921875,0.010316794852044842,0.020848254692027446
680,680,680,680,2021-10-15,148.10934448242188,149.63189697265625,147.38607788085938,-0.010175320376460961,0.00490729254731348
681,681,681,681,2021-10-18,145.4828643798828,149.71755981445312,144.6549530029297,-0.028284560874612286,0.0057233531224911705
682,682,682,682,2021-10-19,147.8714141845703,148.67076110839844,145.0451202392578,-0.005376624952133757,0.01948561896222656
683,683,683,683,2021-10-20,151.01174926757812,148.90866088867188,144.05543518066406,0.014123344917315261,0.048289147009204836
684,684,684,684,2021-10-21,152.4391326904297,148.82302856445312,146.16802978515625,0.024298014634277276,0.04290338259666604
685,685,685,685,2021-10-22,154.513671875,149.1085205078125,147.58590698242188,0.03624978202975537,0.04694055844643241
686,686,686,686,2021-10-25,153.76190185546875,148.10934448242188,149.63189697265625,0.03816475856266943,0.02760109954074319
687,687,687,687,2021-10-26,152.6675567626953,145.4828643798828,149.71755981445312,0.04938514520893622,0.01970374718836032
688,688,688,688,2021-10-27,152.0490264892578,147.8714141845703,148.67076110839844,0.028251655857386204,0.02272313234743062
689,689,689,689,2021-10-28,153.75238037109375,151.01174926757812,148.90866088867188,0.018148462730932957,0.0325281246471163
690,690,690,690,2021-10-29,153.0957794189453,152.4391326904297,148.82302856445312,0.004307599478731827,0.028710280228182006
691,691,691,691,2021-11-01,152.36305236816406,154.513671875,149.1085205078125,-0.01391863568277485,0.021826598837328293
692,692,692,692,2021-11-02,151.1354522705078,153.76190185546875,148.10934448242188,-0.017081276657398003,0.020431579105699704
693,693,693,693,2021-11-03,152.49627685546875,152.6675567626953,145.4828643798828,-0.0011219142485707767,0.048207825062287935
694,694,694,694,2021-11-04,148.92771911621094,152.0490264892578,147.8714141845703,-0.02052829567618042,0.007143401836423591
695,695,695,695,2021-11-05,151.8777313232422,153.75238037109375,151.01174926757812,-0.012192650567925845,0.005734534298583727
696,696,696,696,2021-11-08,151.021240234375,153.0957794189453,152.4391326904297,-0.013550596838423301,-0.009301367903569169
697,697,697,697,2021-11-09,149.78416442871094,152.36305236816406,154.513671875,-0.01692594037313977,-0.030608990058272556
698,698,698,698,2021-11-10,150.56448364257812,151.1354522705078,153.76190185546875,-0.003777860319018611,-0.020794606299134433
699,699,699,699,2021-11-11,150.19334411621094,152.49627685546875,152.6675567626953,-0.015101566980815329,-0.016206538566214568
700,700,700,700,2021-11-12,149.80320739746094,148.92771911621094,152.0490264892578,0.005878612030355779,-0.014770361531749376
701,701,701,701,2021-11-15,150.41221618652344,151.8777313232422,153.75238037109375,-0.009649308848310945,-0.02172430876522724
702,702,702,702,2021-11-16,151.29722595214844,151.021240234375,153.0957794189453,0.0018274629273677956,-0.01174789712442137
703,703,703,703,2021-11-17,148.8515625,149.78416442871094,152.36305236816406,-0.006226305245737862,-0.023046859547543264
704,704,704,704,2021-11-18,148.48045349121094,150.56448364257812,151.1354522705078,-0.013841445877199154,-0.017567015147080478
705,705,705,705,2021-11-19,145.14981079101562,150.19334411621094,152.49627685546875,-0.033580271848084764,-0.04817472410435231
706,706,706,706,2021-11-22,149.27981567382812,149.80320739746094,148.92771911621094,-0.0034938619321023268,0.0023642110394670457
707,707,707,707,2021-11-23,152.50576782226562,150.41221618652344,151.8777313232422,0.013918760648709672,0.004135145380113503
708,708,708,708,2021-11-24,151.27822875976562,151.29722595214844,151.021240234375,-0.0001255620667415247,0.0017016714006041767
709,709,709,709,2021-11-26,146.22512817382812,148.8515625,149.78416442871094,-0.017644654057103915,-0.023761098300726702
710,710,710,710,2021-11-29,145.02609252929688,148.48045349121094,150.56448364257812,-0.02326475223298352,-0.03678418030130348
711,711,711,711,2021-11-30,139.83978271484375,145.14981079101562,150.19334411621094,-0.03658308644864283,-0.06893488830874028
712,712,712,712,2021-12-01,138.44090270996094,149.27981567382812,149.80320739746094,-0.0726080275149179,-0.07584820702372075
713,713,713,713,2021-12-02,142.89447021484375,152.50576782226562,150.41221618652344,-0.06302251871957487,-0.049980953424401786
714,714,714,714,2021-12-03,141.94288635253906,151.27822875976562,151.29722595214844,-0.06170975482566876,-0.06182756848805626
715,715,715,715,2021-12-06,144.47415161132812,146.22512817382812,148.8515625,-0.011974525749216536,-0.029407893441977695
716,716,716,716,2021-12-07,145.68270874023438,145.02609252929688,148.48045349121094,0.004527572931780188,-0.018842512163677938
717,717,717,717,2021-12-08,146.24415588378906,139.83978271484375,145.14981079101562,0.04579793421164613,0.00753941797656954
718,718,718,718,2021-12-09,146.904541015625,138.44090270996094,149.27981567382812,0.061135388024706305,-0.01591155942604472
719,719,719,719,2021-12-10,147.63194274902344,142.89447021484375,152.50576782226562,0.033153644973502816,-0.03195829995703692
720,720,720,720,2021-12-13,146.60784912109375,141.94288635253906,151.27822875976562,0.032865069102290034,-0.03087278108000968
721,721,721,721,2021-12-14,150.0055389404297,144.47415161132812,146.22512817382812,0.038286345809334765,0.025853359226380768
722,722,722,722,2021-12-15,151.57516479492188,145.68270874023438,145.02609252929688,0.04044718900164246,0.04515788953151323
723,723,723,723,2021-12-16,155.0685577392578,146.24415588378906,139.83978271484375,0.06034020164526055,0.1089015924421739
