,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MET,MET_6m,MET_12m,MET_6m_ret,MET_12m_ret
484,484,484,484,2021-01-06,44.96026611328125,42.06782150268555,42.28611755371094,0.06875670066278694,0.06323939662168487
485,485,485,485,2021-01-07,45.096710205078125,41.84952163696289,41.52207565307617,0.0775920115953539,0.08608997733804591
486,486,486,486,2021-01-08,44.94207382202149,42.20425796508789,41.3492546081543,0.06487060758652285,0.08688957631557082
487,487,487,487,2021-01-11,44.9329833984375,42.70452117919922,41.12186050415039,0.052183285462611195,0.09267875644640289
488,488,488,488,2021-01-12,45.66064453125,41.9131965637207,41.95867538452149,0.08940973905037386,0.08822893270110632
489,489,489,489,2021-01-13,45.77888107299805,42.4316520690918,42.12239456176758,0.07888519161252394,0.08680623571550905
490,490,490,490,2021-01-14,46.90675735473633,44.96026611328125,42.06782150268555,0.04329358808844064,0.11502701302804264
491,491,491,491,2021-01-15,46.51564025878906,45.096710205078125,41.84952163696289,0.03146415885456677,0.11149753782860206
492,492,492,492,2021-01-19,47.407020568847656,44.94207382202149,42.20425796508789,0.05484719633962132,0.12327577487711272
493,493,493,493,2021-01-20,46.97952651977539,44.9329833984375,42.70452117919922,0.04554656660988732,0.10010662155974415
494,494,494,494,2021-01-21,46.45195770263672,45.66064453125,41.9131965637207,0.01733031102627436,0.10828954866316942
495,495,495,495,2021-01-22,46.26095962524414,45.77888107299805,42.4316520690918,0.01053058836185583,0.09024648745509722
496,496,496,496,2021-01-25,46.03356552124024,46.90675735473633,44.96026611328125,-0.0186154806415737,0.023872176495902453
497,497,497,497,2021-01-26,45.57878494262695,46.51564025878906,45.096710205078125,-0.020140651852794678,0.010689798332441214
498,498,498,498,2021-01-27,44.032501220703125,47.407020568847656,44.94207382202149,-0.07118184833497032,-0.020238776806794312
499,499,499,499,2021-01-28,45.08760833740234,46.97952651977539,44.9329833984375,-0.04027112068864036,0.0034412346403469574
500,500,500,500,2021-01-29,43.796016693115234,46.45195770263672,45.66064453125,-0.05717608343922875,-0.040836651722220396
501,501,501,501,2021-02-01,44.08707809448242,46.26095962524414,45.77888107299805,-0.04699170852425316,-0.03695597050128663
502,502,502,502,2021-02-02,44.5054817199707,46.03356552124024,46.90675735473633,-0.03319499117582947,-0.05119253110177224
503,503,503,503,2021-02-03,44.90569686889648,45.57878494262695,46.51564025878906,-0.014767573874067463,-0.03461079716275406
504,504,504,504,2021-02-04,47.6509017944336,44.032501220703125,47.407020568847656,0.08217567645303747,0.0051444115799634815
505,505,505,505,2021-02-05,48.27523422241211,45.08760833740234,46.97952651977539,0.07069849128292494,0.027580263119325155
506,506,506,506,2021-02-08,49.74423599243164,43.796016693115234,46.45195770263672,0.13581644515747637,0.07087490931750429
507,507,507,507,2021-02-09,49.96458053588867,44.08707809448242,46.26095962524414,0.13331576270058654,0.080059318713819
508,508,508,508,2021-02-10,50.46037292480469,44.5054817199707,46.03356552124024,0.1338012976087366,0.09616477353947062
509,509,509,509,2021-02-11,50.78171920776367,44.90569686889648,45.57878494262695,0.13085249196827786,0.11415254425246313
510,510,510,510,2021-02-12,51.11223602294922,47.6509017944336,44.032501220703125,0.07263942754846164,0.1607842980974552
511,511,511,511,2021-02-16,51.424415588378906,48.27523422241211,45.08760833740234,0.06523389097312271,0.14054431992836225
512,512,512,512,2021-02-17,50.873531341552734,49.74423599243164,43.796016693115234,0.022702034247604308,0.16160178899443367
513,513,513,513,2021-02-18,50.4879264831543,49.96458053588867,44.08707809448242,0.010474338854695509,0.14518649602848033
514,514,514,514,2021-02-19,51.47949600219727,50.46037292480469,44.5054817199707,0.020196503083940165,0.1567001190124666
515,515,515,515,2021-02-22,52.73733139038086,50.78171920776367,44.90569686889648,0.03851016100136695,0.17440180350277323
516,516,516,516,2021-02-23,52.728153228759766,51.11223602294922,47.6509017944336,0.03161507559726018,0.10655100413900809
517,517,517,517,2021-02-24,54.68376922607422,51.424415588378906,48.27523422241211,0.06338144246080413,0.13274995154113411
518,518,518,518,2021-02-25,53.49020004272461,50.873531341552734,49.74423599243164,0.0514347762415821,0.07530448454094052
519,519,519,519,2021-02-26,52.88423156738281,50.4879264831543,49.96458053588867,0.04746293324262507,0.05843441494314172
520,520,520,520,2021-03-01,54.5735969543457,51.47949600219727,50.46037292480469,0.060103559522345806,0.08151394433153492
521,521,521,521,2021-03-02,54.13288879394531,52.73733139038086,50.78171920776367,0.026462419822384176,0.06599165287159692
522,522,522,522,2021-03-03,54.5735969543457,52.728153228759766,51.11223602294922,0.03499921033796749,0.0677207886159068
523,523,523,523,2021-03-04,53.82991409301758,54.68376922607422,51.424415588378906,-0.015614416217847427,0.04677736201988614
524,524,524,524,2021-03-05,54.82148742675781,53.49020004272461,50.873531341552734,0.02488843532029894,0.0776033426635836
525,525,525,525,2021-03-08,55.42745208740234,52.88423156738281,50.4879264831543,0.048090337037025144,0.09783577873605398
526,526,526,526,2021-03-09,54.76640319824219,54.5735969543457,51.47949600219727,0.003532958328874347,0.06384886122242972
527,527,527,527,2021-03-10,55.52845001220703,54.13288879394531,52.73733139038086,0.025780283471917853,0.05292491197867588
528,528,528,528,2021-03-11,55.09692001342773,54.5735969543457,52.728153228759766,0.009589308535404406,0.04492413709979792
529,529,529,529,2021-03-12,56.08850860595703,53.82991409301758,54.68376922607422,0.041957981003585276,0.025688415406687204
530,530,530,530,2021-03-15,55.583534240722656,54.82148742675781,53.49020004272461,0.013900513279267557,0.03913491062523655
531,531,531,531,2021-03-16,54.45423889160156,55.42745208740234,52.88423156738281,-0.0175583246053983,0.02968762668354774
532,532,532,532,2021-03-17,55.225467681884766,54.76640319824219,54.5735969543457,0.008382228096682987,0.011944800488125962
533,533,533,533,2021-03-18,56.70365524291992,55.52845001220703,54.13288879394531,0.02116402007357565,0.04748991798239577
534,534,534,534,2021-03-19,56.27213668823242,55.09692001342773,54.5735969543457,0.021329988582270643,0.03112383695924703
535,535,535,535,2021-03-22,55.188743591308594,56.08850860595703,53.82991409301758,-0.01604187804260626,0.025243018146805296
536,536,536,536,2021-03-23,53.857452392578125,55.583534240722656,54.82148742675781,-0.031053834048572204,-0.017584985001869002
537,537,537,537,2021-03-24,53.74728012084961,54.45423889160156,55.42745208740234,-0.012982621466057886,-0.030312992989526166
538,538,538,538,2021-03-25,55.12446594238281,55.225467681884766,54.76640319824219,-0.001828897857121925,0.006538000000557265
539,539,539,539,2021-03-26,55.840606689453125,56.70365524291992,55.52845001220703,-0.015220333676364883,0.005621562949757575
540,540,540,540,2021-03-29,55.234642028808594,56.27213668823242,55.09692001342773,-0.01843709374626945,0.002499631836903049
541,541,541,541,2021-03-30,56.40984344482422,55.188743591308594,56.08850860595703,0.022125886078477874,0.005729067269816035
542,542,542,542,2021-03-31,55.81306457519531,53.857452392578125,55.583534240722656,0.0363108928428757,0.0041294663538054
543,543,543,543,2021-04-01,56.55674743652344,53.74728012084961,54.45423889160156,0.05227180444027679,0.03861055792382295
544,544,544,544,2021-04-05,56.538387298583984,55.12446594238281,55.225467681884766,0.0256496155024708,0.023773807118520507
545,545,545,545,2021-04-06,56.24458694458008,55.840606689453125,56.70365524291992,0.007234524821222221,-0.008095920736911677
546,546,546,546,2021-04-07,56.72201156616211,55.234642028808594,56.27213668823242,0.026928200902936128,0.007994629392200858
547,547,547,547,2021-04-08,56.29049682617188,56.40984344482422,55.188743591308594,-0.002115705546480995,0.019963368672099913
548,548,548,548,2021-04-09,56.85055160522461,55.81306457519531,53.857452392578125,0.01858860533686557,0.055574467036226816
549,549,549,549,2021-04-12,57.52996444702149,56.55674743652344,53.74728012084961,0.01720779667519512,0.07037908369812573
550,550,550,550,2021-04-13,56.969913482666016,56.538387298583984,55.12446594238281,0.00763244593099377,0.03347783073693811
551,551,551,551,2021-04-14,57.59424209594727,56.24458694458008,55.840606689453125,0.023996178560206305,0.03140430433083674
552,552,552,552,2021-04-15,57.19943618774414,56.72201156616211,55.234642028808594,0.008416919788275745,0.03557177319825433
553,553,553,553,2021-04-16,57.90639877319336,56.29049682617188,56.40984344482422,0.02870647867989984,0.026530038677256007
554,554,554,554,2021-04-19,57.93394470214844,56.85055160522461,55.81306457519531,0.019056861654518364,0.037999707471639166
555,555,555,555,2021-04-20,56.15277862548828,57.52996444702149,56.55674743652344,-0.02393858287191264,-0.007142716463469756
556,556,556,556,2021-04-21,57.52079391479492,56.969913482666016,56.538387298583984,0.009669672963370735,0.017375922150427936
557,557,557,557,2021-04-22,56.83219528198242,57.59424209594727,56.24458694458008,-0.013231302057857497,0.010447375815584525
558,558,558,558,2021-04-23,57.64932632446289,57.19943618774414,56.72201156616211,0.007865289707438494,0.016348411008293207
559,559,559,559,2021-04-26,57.64932632446289,57.90639877319336,56.29049682617188,-0.004439448043339178,0.0241395897159542
560,560,560,560,2021-04-27,58.17266082763672,57.93394470214844,56.85055160522461,0.004120488026761793,0.023255873251555315
561,561,561,561,2021-04-28,58.51236724853516,56.15277862548828,57.52996444702149,0.042020870218804074,0.0170763672628087
562,562,562,562,2021-04-29,59.155059814453125,57.52079391479492,56.969913482666016,0.02841174101454569,0.03835614622184691
563,563,563,563,2021-04-30,58.42055130004883,56.83219528198242,57.59424209594727,0.02794817286549489,0.014347080090488795
564,564,564,564,2021-05-03,58.96225357055664,57.64932632446289,57.19943618774414,0.022774372742958127,0.030818789489925225
565,565,565,565,2021-05-04,59.04487991333008,57.64932632446289,57.90639877319336,0.0242076304762473,0.019660713915156336
566,566,566,566,2021-05-05,60.05482482910156,58.17266082763672,57.93394470214844,0.032354786160489146,0.03660859169623354
567,567,567,567,2021-05-06,61.4687385559082,58.51236724853516,56.15277862548828,0.05052558025580578,0.09466957932526876
568,568,568,568,2021-05-07,61.66155624389648,59.155059814453125,57.52079391479492,0.04237163206841954,0.07198722491965648
569,569,569,569,2021-05-10,61.46735763549805,58.42055130004883,56.83219528198242,0.05215298842013283,0.08155874202144564
570,570,570,570,2021-05-11,59.85831451416016,58.96225357055664,57.64932632446289,0.015197196330551721,0.03831767568738975
571,571,571,571,2021-05-12,58.64690399169922,59.04487991333008,57.64932632446289,-0.006740227471290217,0.01730423806900605
572,572,572,572,2021-05-13,59.691856384277344,60.05482482910156,58.17266082763672,-0.0060439514369931,0.026115283967187652
573,573,573,573,2021-05-14,60.94025421142578,61.4687385559082,58.51236724853516,-0.008597611678686778,0.041493569258239216
574,574,574,574,2021-05-17,60.75529861450195,61.66155624389648,59.155059814453125,-0.014697287655373259,0.027051596348109053
575,575,575,575,2021-05-18,60.4686393737793,61.46735763549805,58.42055130004883,-0.016247945253172524,0.03505766426632051
576,576,576,576,2021-05-19,59.950782775878906,59.85831451416016,58.96225357055664,0.001544785590260389,0.016765458330715743
577,577,577,577,2021-05-20,59.60862731933594,58.64690399169922,59.04487991333008,0.016398535339100517,0.009547778009428853
578,578,578,578,2021-05-21,59.83981323242188,59.691856384277344,60.05482482910156,0.002478677278723529,-0.0035802551633701274
579,579,579,579,2021-05-24,60.45014953613281,60.94025421142578,61.4687385559082,-0.008042379895439877,-0.016570846314813203
580,580,580,580,2021-05-25,59.20174789428711,60.75529861450195,61.66155624389648,-0.02557062109219921,-0.03989208997385385
581,581,581,581,2021-05-26,59.43292999267578,60.4686393737793,61.46735763549805,-0.017128041772221936,-0.03309769154038533
582,582,582,582,2021-05-27,60.71832275390625,59.950782775878906,59.85831451416016,0.012802834967088339,0.014367398192320247
583,583,583,583,2021-05-28,60.44090270996094,59.60862731933594,58.64690399169922,0.013962331092885805,0.030589828211829095
584,584,584,584,2021-06-01,61.50434875488281,59.83981323242188,59.691856384277344,0.02781652268859469,0.030364148150079595
585,585,585,585,2021-06-02,61.11594009399414,60.45014953613281,60.94025421142578,0.011013877764907143,0.002882920080359952
586,586,586,586,2021-06-03,61.374881744384766,59.20174789428711,60.75529861450195,0.0367072582718011,0.01019800978700025
587,587,587,587,2021-06-04,61.55058288574219,59.43292999267578,60.4686393737793,0.03563096911640362,0.01789263861677104
588,588,588,588,2021-06-07,61.2269172668457,60.71832275390625,59.950782775878906,0.008376293841330318,0.021286369116105153
589,589,589,589,2021-06-08,61.0697135925293,60.44090270996094,59.60862731933594,0.010403730824237511,0.02451132225149255
590,590,590,590,2021-06-09,59.81207656860352,61.50434875488281,59.83981323242188,-0.027514675312206083,-0.00046351521370280313
591,591,591,591,2021-06-10,59.08153533935547,61.11594009399414,60.45014953613281,-0.03328762924222106,-0.0226403773568713
592,592,592,592,2021-06-11,59.284969329833984,61.374881744384766,59.20174789428711,-0.034051591712304874,0.0014057259879467487
593,593,593,593,2021-06-14,58.545188903808594,61.55058288574219,59.43292999267578,-0.04882803445602746,-0.014936855527341253
594,594,594,594,2021-06-15,58.97056198120117,61.2269172668457,60.71832275390625,-0.03685234185171604,-0.02878473405447679
595,595,595,595,2021-06-16,58.91507339477539,61.0697135925293,60.44090270996094,-0.03528164897137298,-0.025244978926068917
596,596,596,596,2021-06-17,55.71548461914063,59.81207656860352,61.50434875488281,-0.06849105037783065,-0.09412121667709883
597,597,597,597,2021-06-18,53.91224670410156,59.08153533935547,61.11594009399414,-0.08749414864665062,-0.1178693051078582
598,598,598,598,2021-06-21,55.18838119506836,59.284969329833984,61.374881744384766,-0.06909994524875462,-0.1007985738381062
599,599,599,599,2021-06-22,54.80924606323242,58.545188903808594,61.55058288574219,-0.06381297781299211,-0.10952514998962515
600,600,600,600,2021-06-23,54.79074478149414,58.97056198120117,61.2269172668457,-0.0708797247182329,-0.10511998272427703
601,601,601,601,2021-06-24,55.4935417175293,58.91507339477539,61.0697135925293,-0.058075658402719,-0.09130830238054588
602,602,602,602,2021-06-25,56.42753601074219,55.71548461914063,59.81207656860352,0.012780134579623459,-0.05658624063953577
603,603,603,603,2021-06-28,55.25311279296875,53.91224670410156,59.08153533935547,0.024871270830662207,-0.06479896848307742
604,604,604,604,2021-06-29,55.00343322753906,55.18838119506836,59.284969329833984,-0.0033512120400049916,-0.07221958872027823
605,605,605,605,2021-06-30,55.34558868408203,54.80924606323242,58.545188903808594,0.00978562303577113,-0.05465180452288909
606,606,606,606,2021-07-01,55.95591354370117,54.79074478149414,58.97056198120117,0.02126579528812278,-0.0511212431460466
607,607,607,607,2021-07-02,55.87268829345703,55.4935417175293,58.91507339477539,0.006832264876112104,-0.05164018180766894
608,608,608,608,2021-07-06,54.46708679199219,56.42753601074219,55.71548461914063,-0.03474277555512595,-0.02240665832276667
609,609,609,609,2021-07-07,54.411598205566406,55.25311279296875,53.91224670410156,-0.015230175185884431,0.009262301832931197
610,610,610,610,2021-07-08,52.42340850830078,55.00343322753906,55.18838119506836,-0.046906612330273934,-0.05010063036628176
611,611,611,611,2021-07-09,54.43009567260742,55.34558868408203,54.80924606323242,-0.016541390799912348,-0.006917635578996717
612,612,612,612,2021-07-12,55.07740783691406,55.95591354370117,54.79074478149414,-0.0156999618297895,0.005231961284029474
613,613,613,613,2021-07-13,54.26364517211914,55.87268829345703,55.4935417175293,-0.028798383798660288,-0.022162877108664603
614,614,614,614,2021-07-14,53.85675811767578,54.46708679199219,56.42753601074219,-0.011205458383467981,-0.04555892521298477
615,615,615,615,2021-07-15,54.22665023803711,54.411598205566406,55.25311279296875,-0.0033990541286907927,-0.01857746112472891
616,616,616,616,2021-07-16,53.246429443359375,52.42340850830078,55.00343322753906,0.015699493002792275,-0.031943529359545364
617,617,617,617,2021-07-19,51.655887603759766,54.43009567260742,55.34558868408203,-0.050968274712105854,-0.06666657936160791
618,618,618,618,2021-07-20,53.35740280151367,55.07740783691406,55.95591354370117,-0.031228866843068914,-0.046438536655434626
619,619,619,619,2021-07-21,54.5503158569336,54.26364517211914,55.87268829345703,0.005282923473076018,-0.02366759998334078
620,620,620,620,2021-07-22,53.45912170410156,53.85675811767578,54.46708679199219,-0.007383222226361896,-0.018505948220436386
621,621,621,621,2021-07-23,53.29267120361328,54.22665023803711,54.411598205566406,-0.01722361662252725,-0.020564126746026257
622,622,622,622,2021-07-26,53.68106460571289,53.246429443359375,52.42340850830078,0.00816271000510671,0.023990353416508015
623,623,623,623,2021-07-27,53.3943977355957,51.655887603759766,54.43009567260742,0.03365560466546702,-0.019028038150830318
624,624,624,624,2021-07-28,53.30191040039063,53.35740280151367,55.07740783691406,-0.0010400131604880736,-0.03223640157105312
625,625,625,625,2021-07-29,53.84750747680664,54.5503158569336,54.26364517211914,-0.012883672057375062,-0.007668812037830319
626,626,626,626,2021-07-30,53.35740280151367,53.45912170410156,53.85675811767578,-0.001902741746317993,-0.009271915607527492
627,627,627,627,2021-08-02,53.47761535644531,53.29267120361328,54.22665023803711,0.0034703487112781595,-0.013813039866998666
628,628,628,628,2021-08-03,53.90299606323242,53.68106460571289,53.246429443359375,0.004134259615557578,0.012330716382991769
629,629,629,629,2021-08-04,52.83030319213867,53.3943977355957,51.655887603759766,-0.010564676583681654,0.022735367503266435
630,630,630,630,2021-08-05,54.411598205566406,53.30191040039063,53.35740280151367,0.020818912433721026,0.019757247330314698
631,631,631,631,2021-08-06,56.14086151123047,53.84750747680664,54.5503158569336,0.042589789980745696,0.029157405036266182
632,632,632,632,2021-08-09,56.35525131225586,53.35740280151367,53.45912170410156,0.056184303458209905,0.05417465749221417
633,633,633,633,2021-08-10,57.53902816772461,53.47761535644531,53.29267120361328,0.07594603432125169,0.0796799422548633
634,634,634,634,2021-08-11,58.34995269775391,53.90299606323242,53.68106460571289,0.08249924789532792,0.08697458081977283
635,635,635,635,2021-08-12,58.41520690917969,52.83030319213867,53.3943977355957,0.10571401978764472,0.09403250877454572
636,636,636,636,2021-08-13,58.24742889404297,54.411598205566406,53.30191040039063,0.07049656350811162,0.09278313772438618
637,637,637,637,2021-08-16,57.77204895019531,56.14086151123047,53.84750747680664,0.029055261979521685,0.07288250946581076
638,638,638,638,2021-08-17,57.29668426513672,56.35525131225586,53.35740280151367,0.016705327914598778,0.07382820858573158
639,639,639,639,2021-08-18,56.83062744140625,57.53902816772461,53.47761535644531,-0.012311656085907341,0.06269935677969274
640,640,640,640,2021-08-19,56.18746566772461,58.34995269775391,53.90299606323242,-0.03706064752495586,0.04238112482304923
641,641,641,641,2021-08-20,56.401851654052734,58.41520690917969,52.83030319213867,-0.034466286462995654,0.06760416363549315
642,642,642,642,2021-08-23,57.01704025268555,58.24742889404297,54.411598205566406,-0.021123484155765926,0.047883946310046
643,643,643,643,2021-08-24,57.50174331665039,57.77204895019531,56.14086151123047,-0.004678830653521593,0.024240486675604078
644,644,644,644,2021-08-25,58.22878646850586,57.29668426513672,56.35525131225586,0.016267995527557977,0.03324508564195772
645,645,645,645,2021-08-26,57.594947814941406,56.83062744140625,57.53902816772461,0.013449092645038796,0.0009718559558182793
646,646,646,646,2021-08-27,58.5084114074707,56.18746566772461,58.34995269775391,0.04130717967369191,0.002715661322599372
647,647,647,647,2021-08-30,57.66951751708984,56.401851654052734,58.41520690917969,0.02247560719836783,-0.012765329980756634
648,648,648,648,2021-08-31,57.79069900512695,57.01704025268555,58.24742889404297,0.013568904120816239,-0.007841202566156946
649,649,649,649,2021-09-01,57.14753723144531,57.50174331665039,57.77204895019531,-0.006159919069836484,-0.010809928505190913
650,650,650,650,2021-09-02,57.47378158569336,58.22878646850586,57.29668426513672,-0.012966179249173537,0.0030908825323492373
651,651,651,651,2021-09-03,57.06364822387695,57.594947814941406,56.83062744140625,-0.009224760351751238,0.0041002676366885815
652,652,652,652,2021-09-07,56.74673461914063,58.5084114074707,56.18746566772461,-0.03010980380344308,0.00995362479460038
653,653,653,653,2021-09-08,56.839942932128906,57.66951751708984,56.401851654052734,-0.014384975298520453,0.007767320845479597
654,654,654,654,2021-09-09,56.88654708862305,57.79069900512695,57.01704025268555,-0.015645284311644914,-0.002288669553596412
655,655,655,655,2021-09-10,56.64420318603516,57.14753723144531,57.50174331665039,-0.008807624436581896,-0.01491328925269153
656,656,656,656,2021-09-13,57.594947814941406,57.47378158569336,58.22878646850586,0.0021082000506158494,-0.010885314498307097
657,657,657,657,2021-09-14,56.65351486206055,57.06364822387695,57.594947814941406,-0.007187296546609434,-0.016345755810141194
658,658,658,658,2021-09-15,57.85593795776367,56.74673461914063,58.5084114074707,0.019546557983777024,-0.011151788845590205
659,659,659,659,2021-09-16,57.99575424194336,56.839942932128906,57.66951751708984,0.020334491032029556,0.005657004582305447
660,660,660,660,2021-09-17,57.52970886230469,56.88654708862305,57.79069900512695,0.011306043460146409,-0.004516127115872237
661,661,661,661,2021-09-20,55.2833251953125,56.64420318603516,57.14753723144531,-0.02402501781608901,-0.032621038918664635
662,662,662,662,2021-09-21,54.5003547668457,57.594947814941406,57.47378158569336,-0.05373028651816747,-0.051735360660308705
663,663,663,663,2021-09-22,55.413818359375,56.65351486206055,57.06364822387695,-0.02188207573182266,-0.028912099311092065
664,664,664,664,2021-09-23,57.10092926025391,57.85593795776367,56.74673461914063,-0.013049804811062549,0.006241674406298081
665,665,665,665,2021-09-24,57.194149017333984,57.99575424194336,56.839942932128906,-0.013821791527450222,0.006231640408717931
666,666,666,666,2021-09-27,59.29138946533203,57.52970886230469,56.88654708862305,0.03062210182992353,0.04227436010420016
667,667,667,667,2021-09-28,58.52705764770508,55.2833251953125,56.64420318603516,0.058674698761926436,0.03324002026272832
668,668,668,668,2021-09-29,58.331321716308594,54.5003547668457,57.594947814941406,0.07029251398182446,0.012785390547331188
669,669,669,669,2021-09-30,57.53902816772461,55.413818359375,56.65351486206055,0.038351621874655795,0.015630333048533673
670,670,670,670,2021-10-01,58.275386810302734,57.10092926025391,57.85593795776367,0.020568098720353367,0.007249884235655646
671,671,671,671,2021-10-04,58.13556671142578,57.194149017333984,57.99575424194336,0.016460034990755323,0.0024107362911285346
672,672,672,672,2021-10-05,59.90657806396485,59.29138946533203,57.52970886230469,0.010375681935949954,0.041315508954671065
673,673,673,673,2021-10-06,59.63626480102539,58.52705764770508,55.2833251953125,0.01895204026822972,0.07873874428381855
674,674,674,674,2021-10-07,60.16756820678711,58.331321716308594,54.5003547668457,0.03147959683493906,0.10398489081742546
675,675,675,675,2021-10-08,60.57769393920898,57.53902816772461,55.413818359375,0.05281051606618625,0.093187506884018
676,676,676,676,2021-10-11,60.69887161254883,58.275386810302734,57.10092926025391,0.04158676475430334,0.0630102241575834
677,677,677,677,2021-10-12,60.38195037841797,58.13556671142578,57.194149017333984,0.038640436381102594,0.055736494306748874
678,678,678,678,2021-10-13,59.79472732543945,59.90657806396485,59.29138946533203,-0.0018670860887091134,0.008489223555837366
679,679,679,679,2021-10-14,61.07170104980469,59.63626480102539,58.52705764770508,0.02406985503818171,0.04347806816834554
680,680,680,680,2021-10-15,61.11831665039063,60.16756820678711,58.331321716308594,0.015801676417034782,0.047778703654898225
681,681,681,681,2021-10-18,60.7734375,60.57769393920898,57.53902816772461,0.0032312811542059006,0.05621244284570093
682,682,682,682,2021-10-19,61.23017501831055,60.69887161254883,58.275386810302734,0.008753101855881518,0.050703879797936
683,683,683,683,2021-10-20,62.07838439941406,60.38195037841797,58.13556671142578,0.02809505175577165,0.0678210931968668
684,684,684,684,2021-10-21,61.342018127441406,59.79472732543945,59.90657806396485,0.02587670972359568,0.02396130959014009
685,685,685,685,2021-10-22,61.39795684814453,61.07170104980469,59.63626480102539,0.005342176371897267,0.029540616820938892
686,686,686,686,2021-10-25,61.18356323242188,61.11831665039063,60.16756820678711,0.0010675454692981035,0.016886090894399297
687,687,687,687,2021-10-26,61.01578140258789,60.7734375,60.57769393920898,0.003987661592910419,0.007231828002870921
688,688,688,688,2021-10-27,59.92521667480469,61.23017501831055,60.69887161254883,-0.02131234057579645,-0.012745787807762032
689,689,689,689,2021-10-28,60.83867645263672,62.07838439941406,60.38195037841797,-0.019970042048791492,0.007563950342054371
690,690,690,690,2021-10-29,58.536380767822266,61.342018127441406,59.79472732543945,-0.04573761094377882,-0.021044440102025996
691,691,691,691,2021-11-01,59.79472732543945,61.39795684814453,61.07170104980469,-0.0261120989200071,-0.020909417985980894
692,692,692,692,2021-11-02,59.36595916748047,61.18356323242188,61.11831665039063,-0.029707391477622247,-0.028671559999500773
693,693,693,693,2021-11-03,60.8480110168457,61.01578140258789,60.7734375,-0.002749622833398191,0.001227074194144473
694,694,694,694,2021-11-04,59.57101821899414,59.92521667480469,61.23017501831055,-0.005910674595182019,-0.027097044860973307
695,695,695,695,2021-11-05,59.64558792114258,60.83867645263672,62.07838439941406,-0.019610691768138122,-0.03918910747771409
696,696,696,696,2021-11-08,59.86159133911133,58.536380767822266,61.342018127441406,0.022639093054716897,-0.02413397591931865
697,697,697,697,2021-11-09,59.138450622558594,59.79472732543945,61.39795684814453,-0.010975494533305596,-0.03680100025436306
698,698,698,698,2021-11-10,59.49532699584961,59.36595916748047,61.18356323242188,0.00217915839621452,-0.027592970192975907
699,699,699,699,2021-11-11,59.7582893371582,60.8480110168457,61.01578140258789,-0.017908912082365558,-0.02060929216218077
700,700,700,700,2021-11-12,60.284217834472656,59.57101821899414,59.92521667480469,0.011972258269225211,0.005990819551244364
701,701,701,701,2021-11-15,60.24664688110352,59.64558792114258,60.83867645263672,0.010077173868343836,-0.009731138250420268
702,702,702,702,2021-11-16,59.55167007446289,59.86159133911133,58.536380767822266,-0.00517729745760942,0.017344586278192464
703,703,703,703,2021-11-17,59.28871154785156,59.138450622558594,59.79472732543945,0.0025408329726455126,-0.008462548459061359
704,704,704,704,2021-11-18,58.84730911254883,59.49532699584961,59.36595916748047,-0.010891912289951566,-0.00873648909585456
705,705,705,705,2021-11-19,57.4291877746582,59.7582893371582,60.8480110168457,-0.03897537209204793,-0.05618627766223949
706,706,706,706,2021-11-22,58.70642852783203,60.284217834472656,59.57101821899414,-0.026172510207777666,-0.014513595990313877
707,707,707,707,2021-11-23,59.50471878051758,60.24664688110352,59.64558792114258,-0.012314844709119477,-0.0023617696720710235
708,708,708,708,2021-11-24,58.81913757324219,59.55167007446289,59.86159133911133,-0.012300788547235597,-0.017414401163572846
709,709,709,709,2021-11-26,56.44307327270508,59.28871154785156,59.138450622558594,-0.04799629138254735,-0.045577408969611266
710,710,710,710,2021-11-29,56.245853424072266,58.84730911254883,59.49532699584961,-0.044206875857333294,-0.054617290732833945
711,711,711,711,2021-11-30,55.090702056884766,57.4291877746582,59.7582893371582,-0.040719463540895506,-0.07810777939004843
712,712,712,712,2021-12-01,53.63501739501953,58.70642852783203,60.284217834472656,-0.08638595908467173,-0.11029753189649705
713,713,713,713,2021-12-02,55.71993637084961,59.50471878051758,60.24664688110352,-0.06360474408135752,-0.07513630624435175
714,714,714,714,2021-12-03,55.80445098876953,58.81913757324219,59.55167007446289,-0.05125349858655681,-0.06292382868537305
715,715,715,715,2021-12-06,56.03923797607422,56.44307327270508,59.28871154785156,-0.0071547361476885785,-0.054807626729326264
716,716,716,716,2021-12-07,56.8469123840332,56.245853424072266,58.84730911254883,0.010686280381047464,-0.03399300254646742
717,717,717,717,2021-12-08,56.93144226074219,55.090702056884766,57.4291877746582,0.03341290154474219,-0.008667117422399895
718,718,718,718,2021-12-09,57.17561340332031,53.63501739501953,58.70642852783203,0.06601276890104191,-0.026075766536981182
719,719,719,719,2021-12-10,56.94083023071289,55.71993637084961,59.50471878051758,0.02191125725157872,-0.043087146739766324
720,720,720,720,2021-12-13,56.22706985473633,55.80445098876953,58.81913757324219,0.007573210711307787,-0.04406844141973676
721,721,721,721,2021-12-14,57.10048294067383,56.03923797607422,56.44307327270508,0.01893753382322405,0.011647304617742327
722,722,722,722,2021-12-15,57.119266510009766,56.8469123840332,56.245853424072266,0.004791010004846941,0.015528488462114742
723,723,723,723,2021-12-16,57.65459060668945,56.93144226074219,55.090702056884766,0.012702090746889771,0.04653940599917039
724,724,724,724,2021-12-17,56.58395385742188,57.17561340332031,53.63501739501953,-0.010348110158868384,0.054981551337693446
