,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,EXPD,EXPD_6m,EXPD_12m,EXPD_6m_ret,EXPD_12m_ret
243,243,243,243,2020-01-23,70.65948486328125,75.1968994140625,73.39148712158203,-0.060340447360688776,-0.03722505654879127
244,244,244,244,2020-01-24,71.01293182373047,75.64586639404297,73.200439453125,-0.06124504604361747,-0.0298838046019565
245,245,245,245,2020-01-27,70.64993286132812,77.69964599609375,72.96163177490234,-0.09073031214479454,-0.03168376114046023
246,246,246,246,2020-01-28,70.54485321044922,73.38192749023438,73.37238311767578,-0.0386617574219853,-0.03853670532537734
247,247,247,247,2020-01-29,70.32516479492188,70.70724487304688,73.75447845458984,-0.005403690651658355,-0.046496344785074695
248,248,248,248,2020-01-30,70.14364624023438,70.36337280273438,74.13658905029297,-0.0031227406212606112,-0.05385927328474538
249,249,249,249,2020-01-31,69.77111053466797,70.65948486328125,75.1968994140625,-0.012572612584597742,-0.07215442287743923
250,250,250,250,2020-02-03,69.44631958007812,71.01293182373047,75.64586639404297,-0.022060943034164726,-0.08195486560588927
251,251,251,251,2020-02-04,69.99080657958984,70.64993286132812,77.69964599609375,-0.009329467913749001,-0.0992133145225843
252,252,252,252,2020-02-05,70.41111755371094,70.54485321044922,73.38192749023438,-0.001895753561770408,-0.04048421781941869
253,253,253,253,2020-02-06,70.716796875,70.32516479492188,70.70724487304688,0.005568875397877537,0.00013509226629149218
254,254,254,254,2020-02-07,70.05767822265625,70.14364624023438,70.36337280273438,-0.001225599497404084,-0.0043445128893288
255,255,255,255,2020-02-10,69.52275085449219,69.77111053466797,70.65948486328125,-0.003559634901502351,-0.016087493575540845
256,256,256,256,2020-02-11,69.88574981689453,69.44631958007812,71.01293182373047,0.006327624551934807,-0.015872911847011895
257,257,257,257,2020-02-12,70.13409423828125,69.99080657958984,70.64993286132812,0.0020472354255336445,-0.007301332105429825
258,258,258,258,2020-02-13,70.86009216308594,70.41111755371094,70.54485321044922,0.0063764732754385545,0.00446863149174459
259,259,259,259,2020-02-14,70.1054458618164,70.716796875,70.32516479492188,-0.008645060865302256,-0.0031243287341906623
260,260,260,260,2020-02-18,71.0988998413086,70.05767822265625,70.14364624023438,0.014862348354496513,0.013618533570418867
261,261,261,261,2020-02-19,72.77057647705078,69.52275085449219,69.77111053466797,0.0467160114155456,0.04299008456934961
262,262,262,262,2020-02-20,72.09235382080078,69.88574981689453,69.44631958007812,0.031574448434590785,0.03810186424165396
263,263,263,263,2020-02-21,72.0350341796875,70.13409423828125,69.99080657958984,0.02710436289300011,0.029207087330434867
264,264,264,264,2020-02-24,69.7042465209961,70.86009216308594,70.41111755371094,-0.016311658746218427,-0.01003919632685324
265,265,265,265,2020-02-25,69.10243225097656,70.1054458618164,70.716796875,-0.014307213919113604,-0.022828588049272236
266,266,266,266,2020-02-26,69.48453521728516,71.0988998413086,70.05767822265625,-0.022705901605041268,-0.008181016269901753
267,267,267,267,2020-02-27,66.03610229492188,72.77057647705078,69.52275085449219,-0.09254391689823593,-0.050151188160947546
268,268,268,268,2020-02-28,67.26835632324219,72.09235382080078,69.88574981689453,-0.06691413502116406,-0.03745246349234421
269,269,269,269,2020-03-02,68.7203369140625,72.0350341796875,70.13409423828125,-0.046015071740740265,-0.020157918050748513
270,270,270,270,2020-03-03,67.07732391357422,69.7042465209961,70.86009216308594,-0.03768669397538926,-0.05338362023020804
271,271,271,271,2020-03-04,69.8570785522461,69.10243225097656,70.1054458618164,0.01092069087421832,-0.0035427677053772033
272,272,272,272,2020-03-05,68.85406494140625,69.48453521728516,71.0988998413086,-0.009073533756933982,-0.031573412597280304
273,273,273,273,2020-03-06,67.32568359375,66.03610229492188,72.77057647705078,0.01952842845067937,-0.07482272570724935
274,274,274,274,2020-03-09,64.71785736083984,67.26835632324219,72.09235382080078,-0.0379152859057017,-0.10229235236640555
275,275,275,275,2020-03-10,66.81939697265625,68.7203369140625,72.0350341796875,-0.027661970630083688,-0.07240417480779038
276,276,276,276,2020-03-11,64.34532165527344,67.07732391357422,69.7042465209961,-0.040729148077237376,-0.07688089511316154
277,277,277,277,2020-03-12,59.24430847167969,69.8570785522461,69.10243225097656,-0.151921183944575,-0.1426595773574607
278,278,278,278,2020-03-13,62.23422622680664,68.85406494140625,69.48453521728516,-0.09614303411473224,-0.1043442108061321
279,279,279,279,2020-03-16,56.11109924316406,67.32568359375,66.03610229492188,-0.16657215719124185,-0.150296621194147
280,280,280,280,2020-03-17,59.005496978759766,64.71785736083984,67.26835632324219,-0.0882655980130852,-0.1228342685344831
281,281,281,281,2020-03-18,58.03114700317383,66.81939697265625,68.7203369140625,-0.13152243761012594,-0.1555462384338413
282,282,282,282,2020-03-19,55.41376876831055,64.34532165527344,67.07732391357422,-0.13880656211205533,-0.1738822371669385
283,283,283,283,2020-03-20,52.48117065429688,59.24430847167969,69.8570785522461,-0.11415675179356277,-0.2487351068503928
284,284,284,284,2020-03-23,53.35999298095703,62.23422622680664,68.85406494140625,-0.1425940962696045,-0.22502770132212868
285,285,285,285,2020-03-24,60.26642227172852,56.11109924316406,67.32568359375,0.07405527755848951,-0.1048524269670662
286,286,286,286,2020-03-25,61.51779556274414,59.005496978759766,64.71785736083984,0.04257736503581566,-0.0494463495639772
287,287,287,287,2020-03-26,62.281982421875,58.03114700317383,66.81939697265625,0.07325092882394157,-0.06790564950231515
288,288,288,288,2020-03-27,62.19601821899414,55.41376876831055,64.34532165527344,0.12239285653067067,-0.033402637223481024
289,289,289,289,2020-03-30,63.972774505615234,52.48117065429688,59.24430847167969,0.21896622556336753,0.07981300070699415
290,290,290,290,2020-03-31,63.73396682739258,53.35999298095703,62.23422622680664,0.19441482779313302,0.024098324852956043
291,291,291,291,2020-04-01,62.54945755004883,60.26642227172852,56.11109924316406,0.037882376160087716,0.11474304359968746
292,292,292,292,2020-04-02,64.67008972167969,61.51779556274414,59.005496978759766,0.05124198827509052,0.09600110215085578
293,293,293,293,2020-04-03,64.09695434570312,62.281982421875,58.03114700317383,0.029141203495004042,0.10452675254200217
294,294,294,294,2020-04-06,66.11251831054688,62.19601821899414,55.41376876831055,0.06297027050449788,0.19307023831872305
295,295,295,295,2020-04-07,67.5167236328125,63.972774505615234,52.48117065429688,0.055397771232920334,0.28649423766778326
296,296,296,296,2020-04-08,69.22662353515625,63.73396682739258,53.35999298095703,0.08618099549082125,0.2973506866813431
297,297,297,297,2020-04-09,68.28092193603516,62.54945755004883,60.26642227172852,0.09163092072221901,0.13298449388900102
298,298,298,298,2020-04-13,67.39256286621094,64.67008972167969,61.51779556274414,0.042097871771137774,0.09549703869793125
299,299,299,299,2020-04-14,67.45942687988281,64.09695434570312,62.281982421875,0.052459162350279476,0.08312908897051052
300,300,300,300,2020-04-15,65.6635513305664,66.11251831054688,62.19601821899414,-0.006790952628238367,0.05575168975227607
301,301,301,301,2020-04-16,66.81939697265625,67.5167236328125,63.972774505615234,-0.010328206444800814,0.04449740517024403
302,302,302,302,2020-04-17,68.529296875,69.22662353515625,63.73396682739258,-0.010073099402314711,0.07523978635433703
303,303,303,303,2020-04-20,67.5071792602539,68.28092193603516,62.54945755004883,-0.01133175495940264,0.07926082662248768
304,304,304,304,2020-04-21,66.55193328857422,67.39256286621094,64.67008972167969,-0.012473625306483105,0.029099133385981135
305,305,305,305,2020-04-22,67.22061157226562,67.45942687988281,64.09695434570312,-0.003540132471662072,0.04873331749454479
306,306,306,306,2020-04-23,67.07732391357422,65.6635513305664,66.11251831054688,0.021530553166253963,0.014593387571403937
307,307,307,307,2020-04-24,68.71078491210938,66.81939697265625,67.5167236328125,0.028305971396705543,0.017685415035699092
308,308,308,308,2020-04-27,69.05467987060547,68.529296875,69.22662353515625,0.007666545836064742,-0.002483779444529155
309,309,309,309,2020-04-28,68.70123291015625,67.5071792602539,68.28092193603516,0.01768780243800472,0.00615561363560424
310,310,310,310,2020-04-29,69.24571228027344,66.55193328857422,67.39256286621094,0.04047634469187833,0.027497832627932706
311,311,311,311,2020-04-30,68.40512084960938,67.22061157226562,67.45942687988281,0.017621221373006035,0.014018707443371081
312,312,312,312,2020-05-01,68.16629791259766,67.07732391357422,65.6635513305664,0.016234607099509857,0.03811470033705322
313,313,313,313,2020-05-04,68.2236099243164,68.71078491210938,66.81939697265625,-0.007090225914550885,0.021015049750221282
314,314,314,314,2020-05-05,69.63736724853516,69.05467987060547,68.529296875,0.008438057768445528,0.016169294361159325
315,315,315,315,2020-05-06,69.48453521728516,68.70123291015625,67.5071792602539,0.01140157569156397,0.029291046947883093
316,316,316,316,2020-05-07,71.05113220214844,69.24571228027344,66.55193328857422,0.02607266013190146,0.06760433080231265
317,317,317,317,2020-05-08,71.48100280761719,68.40512084960938,67.22061157226562,0.04496566806409463,0.0633792394282433
318,318,318,318,2020-05-11,71.71981048583984,68.16629791259766,67.07732391357422,0.052130050803088634,0.06921096879546407
319,319,319,319,2020-05-12,70.27738952636719,68.2236099243164,68.71078491210938,0.03010364893222639,0.022799981345893672
320,320,320,320,2020-05-13,70.01947784423828,69.63736724853516,69.05467987060547,0.005487148793827501,0.013971507440779574
321,321,321,321,2020-05-14,69.71379852294922,69.48453521728516,68.70123291015625,0.003299486784320127,0.014738681824198796
322,322,322,322,2020-05-15,68.30958557128906,71.05113220214844,69.24571228027344,-0.03858554460552954,-0.013518912264132488
323,323,323,323,2020-05-18,70.39202117919922,71.48100280761719,68.40512084960938,-0.015234560031968769,0.029046075862625864
324,324,324,324,2020-05-19,68.70123291015625,71.71981048583984,68.16629791259766,-0.042088476743529224,0.007847499628694576
325,325,325,325,2020-05-20,69.48453521728516,70.27738952636719,68.2236099243164,-0.011281783720560101,0.01848224235521334
326,326,326,326,2020-05-21,68.95915222167969,70.01947784423828,69.63736724853516,-0.015143295197335482,-0.009739239917484599
327,327,327,327,2020-05-22,68.83496856689453,69.71379852294922,69.48453521728516,-0.012606255499983732,-0.009348362889085582
328,328,328,328,2020-05-26,70.3729019165039,68.30958557128906,71.05113220214844,0.03020537056342598,-0.009545664715305158
329,329,329,329,2020-05-27,72.0063705444336,70.39202117919922,71.48100280761719,0.02293369814065538,0.007349753307607898
330,330,330,330,2020-05-28,72.27385711669922,68.70123291015625,71.71981048583984,0.05200233031065182,0.0077251546972334495
331,331,331,331,2020-05-29,73.45693969726562,69.48453521728516,70.27738952636719,0.05716962008248827,0.04524286107277087
332,332,332,332,2020-06-01,72.70668029785156,68.95915222167969,70.01947784423828,0.05434417267957237,0.03837792763309511
333,333,333,333,2020-06-02,74.21680450439453,68.83496856689453,69.71379852294922,0.07818462112421654,0.06459275031417144
334,334,334,334,2020-06-03,75.42874145507812,70.3729019165039,68.30958557128906,0.0718435562679065,0.10421898807099894
335,335,335,335,2020-06-04,74.64964294433594,72.0063705444336,70.39202117919922,0.036708868672546746,0.060484436926423246
336,336,336,336,2020-06-05,74.94780731201172,72.27385711669922,68.70123291015625,0.036997474633115646,0.09092375984029855
337,337,337,337,2020-06-08,74.94780731201172,73.45693969726562,69.48453521728516,0.020295803512783595,0.07862572697136638
338,338,338,338,2020-06-09,75.19789123535156,72.70668029785156,68.95915222167969,0.03426385206000959,0.0904700654325985
339,339,339,339,2020-06-10,74.93818664550781,74.21680450439453,68.83496856689453,0.009719929952933581,0.08866450011787408
340,340,340,340,2020-06-11,70.7348861694336,75.42874145507812,70.3729019165039,-0.06222900177169166,0.0051438017059346475
341,341,341,341,2020-06-12,70.76374053955078,74.64964294433594,72.0063705444336,-0.052055204171341574,-0.01725722315244338
342,342,342,342,2020-06-15,71.3504638671875,74.94780731201172,72.27385711669922,-0.04799798117973331,-0.012776310637755639
343,343,343,343,2020-06-16,71.1581039428711,74.94780731201172,73.45693969726562,-0.05056456626361183,-0.03129501125242362
344,344,344,344,2020-06-17,71.1581039428711,75.19789123535156,72.70668029785156,-0.05372208217697083,-0.021298955593028635
345,345,345,345,2020-06-18,70.81183624267578,74.93818664550781,74.21680450439453,-0.05506338740689809,-0.04587866972253074
346,346,346,346,2020-06-19,70.7445068359375,70.7348861694336,75.42874145507812,0.00013601020691345056,-0.06210145534418521
347,347,347,347,2020-06-22,71.73521423339844,70.76374053955078,74.64964294433594,0.013728410714872963,-0.03904142867917937
348,348,348,348,2020-06-23,72.55278778076172,71.3504638671875,74.94780731201172,0.016850961415082466,-0.031955831893512365
349,349,349,349,2020-06-24,70.81183624267578,71.1581039428711,74.94780731201172,-0.004866173787785422,-0.05518468408445454
350,350,350,350,2020-06-25,70.20585632324219,71.1581039428711,75.19789123535156,-0.013382138742671024,-0.06638530456240443
351,351,351,351,2020-06-26,70.7348861694336,70.81183624267578,74.93818664550781,-0.0010866837710361565,-0.05609023468846086
352,352,352,352,2020-06-29,71.46590423583984,70.7445068359375,70.7348861694336,0.010197221412191482,0.010334618545299046
353,353,353,353,2020-06-30,73.13951873779297,71.73521423339844,70.76374053955078,0.0195762223532987,0.03357338348888339
354,354,354,354,2020-07-01,73.28380584716797,72.55278778076172,71.3504638671875,0.01007567164221479,0.027096417811371287
355,355,355,355,2020-07-02,74.2071762084961,70.81183624267578,71.1581039428711,0.04794876317264696,0.042849262370354024
356,356,356,356,2020-07-06,74.29374694824219,70.20585632324219,71.1581039428711,0.058227202673499345,0.0440658594260539
357,357,357,357,2020-07-07,74.2745132446289,70.7348861694336,70.81183624267578,0.05004075452552126,0.04889969227865176
358,358,358,358,2020-07-08,73.54350280761719,71.46590423583984,70.7445068359375,0.02907118567927447,0.03956485240855234
359,359,359,359,2020-07-09,74.10137176513672,73.13951873779297,71.73521423339844,0.013150934596548591,0.03298460256966296
360,360,360,360,2020-07-10,74.62078857421875,73.28380584716797,72.55278778076172,0.0182439041149014,0.02850339534445001
361,361,361,361,2020-07-13,74.28413391113281,74.2071762084961,70.81183624267578,0.0010370655045610633,0.0490355546854806
362,362,362,362,2020-07-14,75.14018249511719,74.29374694824219,70.20585632324219,0.01139309271162059,0.07028368330351742
363,363,363,363,2020-07-15,76.78495025634766,74.2745132446289,70.7348861694336,0.033799440777894096,0.08553154482248182
364,364,364,364,2020-07-16,76.12126922607422,73.54350280761719,71.46590423583984,0.035050906199018295,0.0651410632806313
365,365,365,365,2020-07-17,76.59257507324219,74.10137176513672,73.13951873779297,0.033618855478159126,0.04721190944431175
366,366,366,366,2020-07-20,76.39059448242188,74.62078857421875,73.28380584716797,0.023717330545801607,0.0423939313650421
367,367,367,367,2020-07-21,76.81381225585938,74.28413391113281,74.2071762084961,0.034054086808804396,0.03512646863208424
368,368,368,368,2020-07-22,76.47716522216797,75.14018249511719,74.29374694824219,0.017793179130722203,0.029388991181813706
369,369,369,369,2020-07-23,77.32359313964844,76.78495025634766,74.2745132446289,0.007014953861433915,0.04105149615692727
370,370,370,370,2020-07-24,77.1312255859375,76.12126922607422,73.54350280761719,0.013267728850707705,0.048783680969146204
371,371,371,371,2020-07-27,77.98727416992188,76.59257507324219,74.10137176513672,0.018209325059850734,0.052440357205551846
372,372,372,372,2020-07-28,76.41944885253906,76.39059448242188,74.62078857421875,0.00037772150240078517,0.024104010593929193
373,373,373,373,2020-07-29,80.62276458740234,76.81381225585938,74.28413391113281,0.049586815439594645,0.08532953596595094
374,374,374,374,2020-07-30,79.853271484375,76.47716522216797,75.14018249511719,0.04414528509783744,0.06272394919408253
375,375,375,375,2020-07-31,81.28643035888672,77.32359313964844,76.78495025634766,0.05125003971402742,0.05862451023945203
376,376,376,376,2020-08-03,82.55609130859375,77.1312255859375,76.12126922607422,0.07033293820298514,0.0845338254070438
377,377,377,377,2020-08-04,83.5275650024414,77.98727416992188,76.59257507324219,0.07104096009879912,0.09054389309365285
378,378,378,378,2020-08-05,80.88245391845703,76.41944885253906,76.39059448242188,0.0584014296482287,0.05880121062637844
379,379,379,379,2020-08-06,81.30567932128906,80.62276458740234,76.81381225585938,0.00847049511861342,0.05847733543633682
380,380,380,380,2020-08-07,82.19058227539062,79.853271484375,76.47716522216797,0.02927006931047238,0.07470748996285415
381,381,381,381,2020-08-10,81.94051361083984,81.28643035888672,77.32359313964844,0.008046647503959559,0.059709078222129675
382,382,382,382,2020-08-11,82.42143249511719,82.55609130859375,77.1312255859375,-0.0016311190530231556,0.06858709775440408
383,383,383,383,2020-08-12,82.8638916015625,83.5275650024414,77.98727416992188,-0.007945561454587025,0.06253093832995438
384,384,384,384,2020-08-13,82.70036315917969,80.88245391845703,76.41944885253906,0.022475940734382416,0.08218999745418776
385,385,385,385,2020-08-14,82.81578826904297,81.30567932128906,80.62276458740234,0.018573228344683335,0.027201047903327558
386,386,386,386,2020-08-17,83.2005386352539,82.19058227539062,79.853271484375,0.012287981565567874,0.04191772094815005
387,387,387,387,2020-08-18,83.5275650024414,81.94051361083984,81.28643035888672,0.01936833590205378,0.027570833577755582
388,388,388,388,2020-08-19,83.84496307373047,82.42143249511719,82.55609130859375,0.017271364201266737,0.015612073497023093
389,389,389,389,2020-08-20,83.54679870605469,82.8638916015625,83.5275650024414,0.008241311037814114,0.0002302677399097508
390,390,390,390,2020-08-21,82.99854278564453,82.70036315917969,80.88245391845703,0.003605541923569433,0.026162520604541273
391,391,391,391,2020-08-24,83.81611633300781,82.81578826904297,81.30567932128906,0.012078953601396547,0.03087652710948352
392,392,392,392,2020-08-25,84.10466766357422,83.2005386352539,82.19058227539062,0.010866865084659505,0.02328837848806309
393,393,393,393,2020-08-26,84.21047973632812,83.5275650024414,81.94051361083984,0.008175920534338132,0.027702610411609596
394,394,394,394,2020-08-27,84.16239166259766,83.84496307373047,82.42143249511719,0.003785899322157782,0.021122651169446893
395,395,395,395,2020-08-28,85.48974609375,83.54679870605469,82.8638916015625,0.023255796963941755,0.031688766257967904
396,396,396,396,2020-08-31,85.0184326171875,82.99854278564453,82.70036315917969,0.024336449336943344,0.028029737348868045
397,397,397,397,2020-09-01,86.25923919677734,83.81611633300781,82.81578826904297,0.029148604954002177,0.041579643202183325
398,398,398,398,2020-09-02,87.30765533447266,84.10466766357422,83.2005386352539,0.0380833520882653,0.04936406382203962
399,399,399,399,2020-09-03,85.1723403930664,84.21047973632812,83.5275650024414,0.011422101616686664,0.019691408346178108
400,400,400,400,2020-09-04,84.4509506225586,84.16239166259766,83.84496307373047,0.003428597432422631,0.007227477079275957
401,401,401,401,2020-09-08,83.16206359863281,85.48974609375,83.54679870605469,-0.02722762204211715,-0.004605025128197937
402,402,402,402,2020-09-09,86.13419342041016,85.0184326171875,82.99854278564453,0.013123751742714296,0.03777958659905489
403,403,403,403,2020-09-10,85.23004913330078,86.25923919677734,83.81611633300781,-0.01193136031641484,0.016869462129160295
404,404,404,404,2020-09-11,86.91329193115234,87.30765533447266,84.10466766357422,-0.0045169395720171535,0.0333943923161657
405,405,405,405,2020-09-14,87.73088073730469,85.1723403930664,84.21047973632812,0.030039568390756166,0.041804785010123524
406,406,406,406,2020-09-15,89.74116516113281,84.4509506225586,84.16239166259766,0.06264245102720123,0.06628582420637641
407,407,407,407,2020-09-16,88.029052734375,83.16206359863281,85.48974609375,0.05852415061790506,0.029703055122427546
408,408,408,408,2020-09-17,88.85623168945312,86.13419342041016,85.0184326171875,0.03160229591698904,0.045140788345817695
409,409,409,409,2020-09-18,87.836669921875,85.23004913330078,86.25923919677734,0.03058335428737613,0.018287092951274175
410,410,410,410,2020-09-21,84.96073150634766,86.91329193115234,87.30765533447266,-0.022465613503069193,-0.02688107725644462
411,411,411,411,2020-09-22,85.75907897949219,87.73088073730469,85.1723403930664,-0.02247557235537989,0.006888839542485314
412,412,412,412,2020-09-23,85.3550796508789,89.74116516113281,84.4509506225586,-0.048874844697843645,0.010705966263910849
413,413,413,413,2020-09-24,85.95143127441406,88.029052734375,83.16206359863281,-0.023601542847792478,0.03354134752167348
414,414,414,414,2020-09-25,86.87481689453125,88.85623168945312,86.13419342041016,-0.022299108990428418,0.008598483885559949
415,415,415,415,2020-09-28,87.88477325439453,87.836669921875,85.23004913330078,0.000547645221093962,0.031147748336290748
416,416,416,416,2020-09-29,88.13484954833984,84.96073150634766,86.91329193115234,0.03735982477687405,0.014054899889825112
417,417,417,417,2020-09-30,87.06719207763672,85.75907897949219,87.73088073730469,0.01525334826015734,-0.007565051827705616
418,418,418,418,2020-10-01,85.88410949707031,85.3550796508789,89.74116516113281,0.0061979890166496965,-0.042979781431821684
419,419,419,419,2020-10-02,86.23038482666016,85.95143127441406,88.029052734375,0.0032454788490430264,-0.02043266230686669
420,420,420,420,2020-10-05,87.61544799804688,86.87481689453125,88.85623168945312,0.008525268081022608,-0.013963946791517245
421,421,421,421,2020-10-06,85.91295623779297,87.88477325439453,87.836669921875,-0.02243638964503969,-0.021901031605513377
422,422,422,422,2020-10-07,87.27880096435547,88.13484954833984,84.96073150634766,-0.009712940889685773,0.027284010117481383
423,423,423,423,2020-10-08,88.16370391845703,87.06719207763672,85.75907897949219,0.012593857854547252,0.028039304614498883
424,424,424,424,2020-10-09,88.93318176269531,85.88410949707031,85.3550796508789,0.03550217011598655,0.041920201193082374
425,425,425,425,2020-10-12,89.70267486572266,86.23038482666016,85.95143127441406,0.04026759298410276,0.043643759454477626
426,426,426,426,2020-10-13,89.32756042480469,87.61544799804688,86.87481689453125,0.019541216370838832,0.028233078560051972
427,427,427,427,2020-10-14,90.17398071289062,85.91295623779297,87.88477325439453,0.049596995164545854,0.026047828010771212
428,428,428,428,2020-10-15,90.27980041503906,87.27880096435547,88.13484954833984,0.034384059101696396,0.02433714787840846
429,429,429,429,2020-10-16,89.73153686523438,88.16370391845703,87.06719207763672,0.017783201897091816,0.030601018868529728
430,430,430,430,2020-10-19,89.02938079833984,88.93318176269531,85.88410949707031,0.0010817001454106467,0.0366222729639738
431,431,431,431,2020-10-20,90.1547393798828,89.70267486572266,86.23038482666016,0.00503958789229908,0.04551011295045648
432,432,432,432,2020-10-21,90.2028350830078,89.32756042480469,87.61544799804688,0.00979848385023252,0.029531174514094927
433,433,433,433,2020-10-22,90.67414855957033,90.17398071289062,85.91295623779297,0.005546698091018154,0.05541879281396356
434,434,434,434,2020-10-23,91.56867218017578,90.27980041503906,87.27880096435547,0.014276413541140398,0.04915135368979562
435,435,435,435,2020-10-26,90.67414855957033,89.73153686523438,88.16370391845703,0.010504798282365835,0.028474809128200995
436,436,436,436,2020-10-27,90.68376922607422,89.02938079833984,88.93318176269531,0.018582499540030772,0.019684300377895925
437,437,437,437,2020-10-28,85.78791809082031,90.1547393798828,89.70267486572266,-0.0484369576031064,-0.04364147201588364
438,438,438,438,2020-10-29,85.9995346069336,90.2028350830078,89.32756042480469,-0.04659831891321575,-0.03725642793830242
439,439,439,439,2020-10-30,84.99921417236328,90.67414855957033,90.17398071289062,-0.0625860234406147,-0.05738647112633899
440,440,440,440,2020-11-02,85.23966217041016,91.56867218017578,90.27980041503906,-0.06911763443847152,-0.05582797282956009
441,441,441,441,2020-11-03,83.57565307617188,90.67414855957033,89.73153686523438,-0.07828576938591203,-0.06860334731932516
442,442,442,442,2020-11-04,83.6141357421875,90.68376922607422,89.02938079833984,-0.07795919318552091,-0.060825370317001304
443,443,443,443,2020-11-05,84.07582092285156,85.78791809082031,90.1547393798828,-0.01995732273344386,-0.0674276083414389
444,444,444,444,2020-11-06,84.95110321044922,85.9995346069336,90.2028350830078,-0.012191128722687794,-0.05822136153177171
445,445,445,445,2020-11-09,83.97962951660156,84.99921417236328,90.67414855957033,-0.011995224493419276,-0.07383051453271328
446,446,446,446,2020-11-10,84.91264343261719,85.23966217041016,91.56867218017578,-0.0038364621523158116,-0.07268892940220661
447,447,447,447,2020-11-11,85.23004913330078,83.57565307617188,90.67414855957033,0.019795191496990938,-0.060040259685404496
448,448,448,448,2020-11-12,84.42208862304688,83.6141357421875,90.68376922607422,0.009662874269855237,-0.06904962879759668
449,449,449,449,2020-11-13,85.78791809082031,84.07582092285156,85.78791809082031,0.02036372822978172,0.0
450,450,450,450,2020-11-16,86.82672119140625,84.95110321044922,85.9995346069336,0.022078794860504347,0.009618500707630151
451,451,451,451,2020-11-17,86.47085571289062,83.97962951660156,84.99921417236328,0.0296646485657166,0.017313589953233066
452,452,452,452,2020-11-18,86.71131134033203,84.91264343261719,85.23966217041016,0.021182568755407916,0.017264840479773058
453,453,453,453,2020-11-19,86.83633422851562,85.23004913330078,83.57565307617188,0.018846464498719184,0.039014725369503456
454,454,454,454,2020-11-20,85.5955581665039,84.42208862304688,83.6141357421875,0.013900029750468335,0.02369721826014981
455,455,455,455,2020-11-23,85.39356994628906,85.78791809082031,84.07582092285156,-0.004596779515196658,0.01567334114580543
456,456,456,456,2020-11-24,86.89405822753906,86.82672119140625,84.95110321044922,0.000775533559356445,0.02287145126622514
457,457,457,457,2020-11-25,86.8555908203125,86.47085571289062,83.97962951660156,0.004449303805889482,0.034245939405369796
458,458,458,458,2020-11-27,85.56669616699219,86.71131134033203,84.91264343261719,-0.013200298273051803,0.0077026542565952205
459,459,459,459,2020-11-30,86.46647644042969,86.83633422851562,85.23004913330078,-0.004259251514609486,0.014506941151648522
460,460,460,460,2020-12-01,86.83413696289062,85.5955581665039,84.42208862304688,0.014470129325839354,0.02857129430443006
461,461,461,461,2020-12-02,85.76020050048828,85.39356994628906,85.78791809082031,0.00429342109048525,-0.0003230943348303539
462,462,462,462,2020-12-03,85.81824493408203,86.89405822753906,86.82672119140625,-0.012380746341020599,-0.011614814465941592
463,463,463,463,2020-12-04,87.13407135009766,86.8555908203125,86.47085571289062,0.003206247601968082,0.0076698169775155645
464,464,464,464,2020-12-07,86.83413696289062,85.56669616699219,86.71131134033203,0.014812314284343708,0.001416489044624436
465,465,465,465,2020-12-08,87.13407135009766,86.46647644042969,86.83633422851562,0.007720852487008711,0.003428715919749914
466,466,466,466,2020-12-09,87.68553924560547,86.83413696289062,85.5955581665039,0.00980492594840543,0.0244169338207485
467,467,467,467,2020-12-10,86.78575134277344,85.76020050048828,85.39356994628906,0.011958354065173982,0.016303117405210177
468,468,468,468,2020-12-11,87.55008697509766,85.81824493408203,86.89405822753906,0.020180347924219078,0.007549753814475313
469,469,469,469,2020-12-14,87.25016784667969,87.13407135009766,86.8555908203125,0.0013323892110534974,0.004542908782734445
470,470,470,470,2020-12-15,87.2017822265625,86.83413696289062,85.56669616699219,0.00423387939963038,0.019108907236283557
471,471,471,471,2020-12-16,88.43053436279297,87.13407135009766,86.46647644042969,0.014878944511685033,0.02271467513443093
472,472,472,472,2020-12-17,90.97509002685548,87.68553924560547,86.83413696289062,0.03751531677345388,0.04768807762475413
473,473,473,473,2020-12-18,92.30057525634766,86.78575134277344,85.76020050048828,0.0635452689899818,0.07626351988090496
474,474,474,474,2020-12-21,91.313720703125,87.55008697509766,85.81824493408203,0.04298834939019369,0.06403621716179475
475,475,475,475,2020-12-22,91.62330627441406,87.25016784667969,87.13407135009766,0.05012183398224601,0.05152100498413548
476,476,476,476,2020-12-23,91.43949127197266,87.2017822265625,86.83413696289062,0.0485965875605614,0.05303621905115685
477,477,477,477,2020-12-24,91.56526184082033,88.43053436279297,87.13407135009766,0.035448473772270894,0.05085485415823743
478,478,478,478,2020-12-28,92.13610076904295,90.97509002685548,87.68553924560547,0.012761853182500227,0.050755934920712065
479,479,479,479,2020-12-29,91.58462524414062,92.30057525634766,86.78575134277344,-0.007756723186378989,0.05529564274224352
480,480,480,480,2020-12-30,91.5072250366211,91.313720703125,87.55008697509766,0.0021191156378919107,0.045198562311525636
481,481,481,481,2020-12-31,92.0199966430664,91.62330627441406,87.25016784667969,0.004329579282636331,0.054668419718899575
482,482,482,482,2021-01-04,89.31095886230469,91.43949127197266,87.2017822265625,-0.02327804299935332,0.024187311106351528
483,483,483,483,2021-01-05,89.06908416748047,91.56526184082033,88.43053436279297,-0.02726118642765729,0.0072209198925317075
