,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BIO,BIO_6m,BIO_12m,BIO_6m_ret,BIO_12m_ret
120,120,120,120,2019-07-29,320.94000244140625,315.17999267578125,310.4100036621094,0.0182753026825222,0.033922871863237614
121,121,121,121,2019-07-30,320.8900146484375,311.6199951171875,309.2300109863281,0.02974783286214966,0.03770657196214011
122,122,122,122,2019-07-31,314.8999938964844,316.1199951171875,312.3500061035156,-0.003859297860139721,0.0081638794401806
123,123,123,123,2019-08-01,310.3699951171875,323.4800109863281,309.3900146484375,-0.04052805559504791,0.0031674599125752767
124,124,124,124,2019-08-02,336.0,319.6700134277344,308.5299987792969,0.05108388615235948,0.0890351062437642
125,125,125,125,2019-08-05,318.79998779296875,324.3800048828125,310.0599975585937,-0.017202099407636506,0.02818806135326568
126,126,126,126,2019-08-06,320.8099975585937,320.94000244140625,315.17999267578125,-0.00040507534686728963,0.01786282446108145
127,127,127,127,2019-08-07,320.3500061035156,320.8900146484375,311.6199951171875,-0.0016828462098251729,0.028014925624541887
128,128,128,128,2019-08-08,331.6600036621094,314.8999938964844,316.1199951171875,0.05322327751817757,0.049158575177002284
129,129,129,129,2019-08-09,325.4599914550781,310.3699951171875,323.4800109863281,0.04861937872632649,0.006120874247261154
130,130,130,130,2019-08-12,319.3699951171875,336.0,319.6700134277344,-0.04949406215122765,-0.0009385250350192331
131,131,131,131,2019-08-13,326.25,318.79998779296875,324.3800048828125,0.0233689224977931,0.005764828562300206
132,132,132,132,2019-08-14,315.8299865722656,320.8099975585937,320.94000244140625,-0.015523241246303443,-0.01592202851083846
133,133,133,133,2019-08-15,319.1300048828125,320.3500061035156,320.8900146484375,-0.0038083383719645925,-0.005484775733994862
134,134,134,134,2019-08-16,327.5,331.6600036621094,314.8999938964844,-0.012542976591013777,0.04001272260315636
135,135,135,135,2019-08-19,330.95001220703125,325.4599914550781,310.3699951171875,0.016868496577438385,0.06630801112740703
136,136,136,136,2019-08-20,340.4800109863281,319.3699951171875,336.0,0.06609893287374935,0.013333366030738425
137,137,137,137,2019-08-21,344.20001220703125,326.25,318.79998779296875,0.055019194504310365,0.07967385629436552
138,138,138,138,2019-08-22,341.95001220703125,315.8299865722656,320.8099975585937,0.08270280450013279,0.06589574766782791
139,139,139,139,2019-08-23,332.6700134277344,319.1300048828125,320.3500061035156,0.042427876845656964,0.03845795876225999
140,140,140,140,2019-08-26,335.25,327.5,331.6600036621094,0.023664122137404542,0.010824327016374369
141,141,141,141,2019-08-27,334.70001220703125,330.95001220703125,325.4599914550781,0.011331016351962209,0.028390650139952678
142,142,142,142,2019-08-28,335.1099853515625,340.4800109863281,319.3699951171875,-0.015771926284921522,0.04928449909203114
143,143,143,143,2019-08-29,337.3099975585937,344.20001220703125,326.25,-0.020017473573746725,0.03390037565852477
144,144,144,144,2019-08-30,337.7099914550781,341.95001220703125,315.8299865722656,-0.012399533851708222,0.06927779442439386
145,145,145,145,2019-09-03,333.3399963378906,332.6700134277344,319.1300048828125,0.0020139564226211437,0.0445272811633497
146,146,146,146,2019-09-04,335.20001220703125,335.25,327.5,-0.00014910601929529754,0.023511487655057284
147,147,147,147,2019-09-05,339.4800109863281,334.70001220703125,330.95001220703125,0.01428144190308589,0.025774281506781627
148,148,148,148,2019-09-06,335.5899963378906,335.1099853515625,340.4800109863281,0.0014323983387858341,-0.01436211962714562
149,149,149,149,2019-09-09,335.4700012207031,337.3099975585937,344.20001220703125,-0.005454911954013264,-0.025363191971873422
150,150,150,150,2019-09-10,322.92999267578125,337.7099914550781,341.95001220703125,-0.043765358305257296,-0.05562222211512735
151,151,151,151,2019-09-11,326.4200134277344,333.3399963378906,332.6700134277344,-0.020759533767864435,-0.01878738614160569
152,152,152,152,2019-09-12,335.8900146484375,335.20001220703125,335.25,0.002058479762166776,0.00190906681114833
153,153,153,153,2019-09-13,334.489990234375,339.4800109863281,334.70001220703125,-0.014699011990293886,-0.0006274931729800537
154,154,154,154,2019-09-16,334.1499938964844,335.5899963378906,335.1099853515625,-0.004290957588486521,-0.002864705610222229
155,155,155,155,2019-09-17,337.45001220703125,335.4700012207031,337.3099975585937,0.005902199836418376,0.00041509190196253876
156,156,156,156,2019-09-18,338.3399963378906,322.92999267578125,337.7099914550781,0.04771933239902215,0.0018655204132338454
157,157,157,157,2019-09-19,339.7300109863281,326.4200134277344,333.3399963378906,0.0407756786075264,0.019169660762701435
158,158,158,158,2019-09-20,345.239990234375,335.8900146484375,335.20001220703125,0.027836420191662326,0.029952200661444772
159,159,159,159,2019-09-23,342.0199890136719,334.489990234375,339.4800109863281,0.022511880771142412,0.007481966375469495
160,160,160,160,2019-09-24,341.6199951171875,334.1499938964844,335.5899963378906,0.02235523374876136,0.017968350800378285
161,161,161,161,2019-09-25,342.989990234375,337.45001220703125,335.4700012207031,0.01641718129186165,0.022416278613015317
162,162,162,162,2019-09-26,340.2099914550781,338.3399963378906,322.92999267578125,0.005526970318105562,0.05351004605089704
163,163,163,163,2019-09-27,333.989990234375,339.7300109863281,326.4200134277344,-0.01689583070770906,0.023190908937072763
164,164,164,164,2019-09-30,332.739990234375,345.239990234375,335.8900146484375,-0.03620669781479846,-0.009378142477261542
165,165,165,165,2019-10-01,327.2799987792969,342.0199890136719,334.489990234375,-0.04309686774998922,-0.0215551785272442
166,166,166,166,2019-10-02,327.1600036621094,341.6199951171875,334.1499938964844,-0.042327708160401545,-0.020918720221615228
167,167,167,167,2019-10-03,333.5599975585937,342.989990234375,337.45001220703125,-0.02749349235917209,-0.011527676715717416
168,168,168,168,2019-10-04,339.3699951171875,340.2099914550781,338.3399963378906,-0.0024690525234075666,0.0030442714146874383
169,169,169,169,2019-10-07,338.5199890136719,333.989990234375,339.7300109863281,0.013563277079405855,-0.003561716461678577
170,170,170,170,2019-10-08,319.7300109863281,332.739990234375,345.239990234375,-0.03909953606382843,-0.07389056879166511
171,171,171,171,2019-10-09,323.3299865722656,327.2799987792969,342.0199890136719,-0.012069213583977612,-0.05464593603229173
172,172,172,172,2019-10-10,324.2900085449219,327.1600036621094,341.6199951171875,-0.00877245104860569,-0.050728841461170404
173,173,173,173,2019-10-11,331.239990234375,333.5599975585937,342.989990234375,-0.006955292424749349,-0.03425755950478582
174,174,174,174,2019-10-14,331.54998779296875,339.3699951171875,340.2099914550781,-0.02304271867499197,-0.02545487751570885
175,175,175,175,2019-10-15,334.510009765625,338.5199890136719,333.989990234375,-0.011845620282957436,0.0015569913663733281
176,176,176,176,2019-10-16,337.6000061035156,319.7300109863281,332.739990234375,0.0558908907614295,0.014606046798634864
177,177,177,177,2019-10-17,343.45001220703125,323.3299865722656,327.2799987792969,0.06222752751164551,0.04940727660732702
178,178,178,178,2019-10-18,343.2699890136719,324.2900085449219,327.1600036621094,0.058527799095360766,0.049241915794208335
179,179,179,179,2019-10-21,345.5599975585937,331.239990234375,333.5599975585937,0.043231517167013234,0.03597553689840183
180,180,180,180,2019-10-22,343.5400085449219,331.54998779296875,339.3699951171875,0.036163538511242876,0.012287513592044164
181,181,181,181,2019-10-23,348.4800109863281,334.510009765625,338.5199890136719,0.0417625805293278,0.029422256575383443
182,182,182,182,2019-10-24,340.6300048828125,337.6000061035156,319.7300109863281,0.008975114705323195,0.06536763262231915
183,183,183,183,2019-10-25,345.6700134277344,343.45001220703125,323.3299865722656,0.006463826297274711,0.06909358173766433
184,184,184,184,2019-10-28,341.5,343.2699890136719,324.2900085449219,-0.005156259126402607,0.053069755470724456
185,185,185,185,2019-10-29,337.9200134277344,345.5599975585937,331.239990234375,-0.022108994631428236,0.02016671715463092
186,186,186,186,2019-10-30,344.5,343.5400085449219,331.54998779296875,0.0027944094754617232,0.03905900372138671
187,187,187,187,2019-10-31,331.6199951171875,348.4800109863281,334.510009765625,-0.04838158671259363,-0.00863954609448725
188,188,188,188,2019-11-01,352.3299865722656,340.6300048828125,337.6000061035156,0.034348065413316364,0.04363145794563006
189,189,189,189,2019-11-04,349.44000244140625,345.6700134277344,343.45001220703125,0.010906323566478582,0.0174406464448289
190,190,190,190,2019-11-05,348.4100036621094,341.5,343.2699890136719,0.02023427133853395,0.0149736790658761
191,191,191,191,2019-11-06,347.3299865722656,337.9200134277344,345.5599975585937,0.02784674707212509,0.005122088859176532
192,192,192,192,2019-11-07,345.4800109863281,344.5,343.5400085449219,0.0028447343579915962,0.005647093186098573
193,193,193,193,2019-11-08,352.45001220703125,331.6199951171875,348.4800109863281,0.06281291054986848,0.01139233555883612
194,194,194,194,2019-11-11,349.92999267578125,352.3299865722656,340.6300048828125,-0.00681177869597005,0.02730231529711613
195,195,195,195,2019-11-12,352.7200012207031,349.44000244140625,345.6700134277344,0.009386443327554783,0.02039513848210217
196,196,196,196,2019-11-13,351.9200134277344,348.4100036621094,341.5,0.010074365628803816,0.030512484415034846
197,197,197,197,2019-11-14,354.1300048828125,347.3299865722656,337.9200134277344,0.0195779764875903,0.04796990651914945
198,198,198,198,2019-11-15,355.8900146484375,345.4800109863281,344.5,0.030131999916259478,0.03306245180968803
199,199,199,199,2019-11-18,358.2799987792969,352.45001220703125,331.6199951171875,0.016541314712286148,0.08039323338355486
200,200,200,200,2019-11-19,364.1199951171875,349.92999267578125,352.3299865722656,0.04055097516191952,0.03346297219724059
201,201,201,201,2019-11-20,362.8399963378906,352.7200012207031,349.44000244140625,0.02869129928034675,0.038347051862590575
202,202,202,202,2019-11-21,360.2099914550781,351.9200134277344,348.4100036621094,0.023556426776069284,0.033868108461123425
203,203,203,203,2019-11-22,362.1799926757813,354.1300048828125,347.3299865722656,0.022731730387072657,0.042754748157703304
204,204,204,204,2019-11-25,368.8299865722656,355.8900146484375,345.4800109863281,0.036359468912356974,0.0675870523428388
205,205,205,205,2019-11-26,371.4800109863281,358.2799987792969,352.45001220703125,0.03684272706264724,0.05399346891813561
206,206,206,206,2019-11-27,373.0400085449219,364.1199951171875,349.92999267578125,0.024497455639214794,0.06604182651629009
207,207,207,207,2019-11-29,369.3800048828125,362.8399963378906,352.7200012207031,0.01802449732920719,0.04723294285680413
208,208,208,208,2019-12-02,371.6799926757813,360.2099914550781,351.9200134277344,0.03184254044250623,0.05614906369087347
209,209,209,209,2019-12-03,371.5799865722656,362.1799926757813,354.1300048828125,0.025953929224630246,0.0492756373333223
210,210,210,210,2019-12-04,371.3599853515625,368.8299865722656,355.8900146484375,0.006859525720263493,0.043468403344799844
211,211,211,211,2019-12-05,369.0199890136719,371.4800109863281,358.2799987792969,-0.0066222189617271,0.029976527495164218
212,212,212,212,2019-12-06,374.2000122070313,373.0400085449219,364.1199951171875,0.003109595849072999,0.027683228674656224
213,213,213,213,2019-12-09,357.6099853515625,369.3800048828125,362.8399963378906,-0.03186425733841247,-0.01441409723049869
214,214,214,214,2019-12-10,353.94000244140625,371.6799926757813,360.2099914550781,-0.04772920411094006,-0.017406482780624954
215,215,215,215,2019-12-11,351.8800048828125,371.5799865722656,362.1799926757813,-0.05301679961609518,-0.02843886465641743
216,216,216,216,2019-12-12,362.6900024414063,371.3599853515625,368.8299865722656,-0.023346572738439764,-0.016647193434355723
217,217,217,217,2019-12-13,354.6199951171875,369.0199890136719,371.4800109863281,-0.0390222598373956,-0.04538606485009811
218,218,218,218,2019-12-16,366.8900146484375,374.2000122070313,373.0400085449219,-0.019535000855503526,-0.01648615096400252
219,219,219,219,2019-12-17,365.0899963378906,357.6099853515625,369.3800048828125,0.020916672611852816,-0.011614078965327068
220,220,220,220,2019-12-18,359.6600036621094,353.94000244140625,371.6799926757813,0.01616093456870571,-0.03233961808688757
221,221,221,221,2019-12-19,360.0199890136719,351.8800048828125,371.5799865722656,0.02313284079204858,-0.03111038800886967
222,222,222,222,2019-12-20,372.7699890136719,362.6900024414063,371.3599853515625,0.02779229232791991,0.003796864815078349
223,223,223,223,2019-12-23,370.9100036621094,354.6199951171875,369.0199890136719,0.04593652013203231,0.005121713470018774
224,224,224,224,2019-12-24,368.760009765625,366.8900146484375,374.2000122070313,0.0050968820151167105,-0.0145376864349126
225,225,225,225,2019-12-26,367.5499877929688,365.0899963378906,357.6099853515625,0.006738041249427784,0.027795651264140186
226,226,226,226,2019-12-27,368.3500061035156,359.6600036621094,353.94000244140625,0.02416171482211915,0.04071312528313298
227,227,227,227,2019-12-30,369.6400146484375,360.0199890136719,351.8800048828125,0.026720809755927943,0.05047177878589504
228,228,228,228,2019-12-31,370.0299987792969,372.7699890136719,362.6900024414063,-0.007350350927189386,0.020237658299049333
229,229,229,229,2020-01-02,372.1600036621094,370.9100036621094,354.6199951171875,0.0033700897459176815,0.049461420073410256
230,230,230,230,2020-01-03,366.7799987792969,368.760009765625,366.8900146484375,-0.005369375566473655,-0.00029986062511411227
231,231,231,231,2020-01-06,372.0299987792969,367.5499877929688,365.0899963378906,0.01218884814343002,0.019009018354431362
232,232,232,232,2020-01-07,380.5400085449219,368.3500061035156,359.6600036621094,0.03309353125945269,0.05805484254631965
233,233,233,233,2020-01-08,381.7900085449219,369.6400146484375,360.0199890136719,0.03286980146897833,0.060468918936674054
234,234,234,234,2020-01-09,388.7300109863281,370.0299987792969,372.7699890136719,0.05053647614712675,0.04281466438563242
235,235,235,235,2020-01-10,383.5199890136719,372.1600036621094,370.9100036621094,0.030524465928037925,0.033997425863579345
236,236,236,236,2020-01-13,384.1400146484375,366.7799987792969,368.760009765625,0.04733086844134782,0.04170735566632522
237,237,237,237,2020-01-14,384.1600036621094,372.0299987792969,367.5499877929688,0.03260491068627114,0.04519117513478621
238,238,238,238,2020-01-15,376.4299926757813,380.5400085449219,368.3500061035156,-0.010800482937013967,0.021935622202745364
239,239,239,239,2020-01-16,379.7000122070313,381.7900085449219,369.6400146484375,-0.00547420385844033,0.027215661616510456
240,240,240,240,2020-01-17,376.8900146484375,388.7300109863281,370.0299987792969,-0.03045814833757987,0.0185390803225991
241,241,241,241,2020-01-21,378.8800048828125,383.5199890136719,372.1600036621094,-0.012098415372800764,0.018056752887406713
242,242,242,242,2020-01-22,378.5199890136719,384.1400146484375,366.7799987792969,-0.01463014895729886,0.032008261828473605
243,243,243,243,2020-01-23,375.3399963378906,384.1600036621094,372.0299987792969,-0.022959202520146937,0.00889712541852683
244,244,244,244,2020-01-24,369.9700012207031,376.4299926757813,380.5400085449219,-0.017161202828601785,-0.027776336487286835
245,245,245,245,2020-01-27,365.3399963378906,379.7000122070313,381.7900085449219,-0.03781937162886073,-0.043086544537206506
