,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MRO,MRO_6m,MRO_12m,MRO_6m_ret,MRO_12m_ret
243,243,243,243,2020-01-23,11.585249900817873,12.590191841125488,13.234870910644531,-0.07981943031439775,-0.12464201736186964
244,244,244,244,2020-01-24,11.31031608581543,12.552268981933594,13.073699951171877,-0.09894250178240283,-0.13488024598563497
245,245,245,245,2020-01-27,11.082781791687012,12.64707374572754,12.590191841125488,-0.12368805507827307,-0.11972891822939236
246,246,246,246,2020-01-28,11.158625602722168,12.523828506469728,12.751361846923828,-0.10900843165029805,-0.12490714821851723
247,247,247,247,2020-01-29,11.139666557312012,12.182527542114258,12.49538516998291,-0.08560300653514952,-0.10849754483180551
248,248,248,248,2020-01-30,11.24394989013672,11.803304672241213,12.504865646362305,-0.04738967582697173,-0.10083401068706299
249,249,249,249,2020-01-31,10.779404640197754,11.585249900817873,12.590191841125488,-0.06955786603819647,-0.14382522711154022
250,250,250,250,2020-02-03,10.874208450317385,11.31031608581543,12.552268981933594,-0.038558395025314884,-0.13368583273919887
251,251,251,251,2020-02-04,11.158625602722168,11.082781791687012,12.64707374572754,0.006843391168456003,-0.1176911096535832
252,252,252,252,2020-02-05,11.528368949890137,11.158625602722168,12.523828506469728,0.03313520502720069,-0.07948524335552376
253,253,253,253,2020-02-06,11.30083465576172,11.139666557312012,12.182527542114258,0.01446794638066784,-0.07237355986305616
254,254,254,254,2020-02-07,11.073299407958984,11.24394989013672,11.803304672241213,-0.01517709380112342,-0.06184753207286442
255,255,255,255,2020-02-10,10.788884162902832,10.779404640197754,11.585249900817873,0.0008794106002596447,-0.06873962536266232
256,256,256,256,2020-02-11,10.969016075134276,10.874208450317385,11.31031608581543,0.008718577103800529,-0.03017599226154144
257,257,257,257,2020-02-12,11.006936073303224,11.158625602722168,11.082781791687012,-0.013593925884737845,-0.006843563268626118
258,258,258,258,2020-02-13,10.532906532287598,11.528368949890137,11.158625602722168,-0.08634893816544842,-0.05607492290824101
259,259,259,259,2020-02-14,10.087323188781738,11.30083465576172,11.139666557312012,-0.10738246368035076,-0.09446812102643432
260,260,260,260,2020-02-18,9.811087608337402,11.073299407958984,11.24394989013672,-0.11398696568381073,-0.12743406861464546
261,261,261,261,2020-02-19,9.97301959991455,10.788884162902832,10.779404640197754,-0.07562084740826125,-0.07480793858281298
262,262,262,262,2020-02-20,9.763461112976074,10.969016075134276,10.874208450317385,-0.10990547865920997,-0.10214512094522987
263,263,263,263,2020-02-21,9.63010597229004,11.006936073303224,11.158625602722168,-0.1250874986321231,-0.1369809943313487
264,264,264,264,2020-02-24,9.010960578918455,10.532906532287598,11.528368949890137,-0.14449439465771063,-0.21836639527360646
265,265,265,265,2020-02-25,8.49659252166748,10.087323188781738,11.30083465576172,-0.15769601482416395,-0.2481446919201229
266,266,266,266,2020-02-26,8.010801315307617,9.811087608337402,11.073299407958984,-0.18349507872092718,-0.27656599716342745
267,267,267,267,2020-02-27,7.553584098815918,9.97301959991455,10.788884162902832,-0.24259808946122619,-0.2998734637648044
268,268,268,268,2020-02-28,7.886970520019531,9.763461112976074,10.969016075134276,-0.19219522372681996,-0.28097739432631985
269,269,269,269,2020-03-02,7.944124221801758,9.63010597229004,11.006936073303224,-0.17507405996772807,-0.2782619823631177
270,270,270,270,2020-03-03,7.696464061737059,9.010960578918455,10.532906532287598,-0.14587751279888184,-0.2692934245505456
271,271,271,271,2020-03-04,7.725040912628174,8.49659252166748,10.087323188781738,-0.0908071802986602,-0.2341832646723061
272,272,272,272,2020-03-05,7.429755687713623,8.010801315307617,9.811087608337402,-0.07253277228130606,-0.2427184442426279
273,273,273,273,2020-03-06,6.505799770355225,7.553584098815918,9.97301959991455,-0.13871353184840318,-0.34765998350078786
274,274,274,274,2020-03-09,3.457694292068481,7.886970520019531,9.763461112976074,-0.5615941148389232,-0.6458536320206109
275,275,275,275,2020-03-10,4.191143989562988,7.944124221801758,9.63010597229004,-0.4724221484275304,-0.564787344851374
276,276,276,276,2020-03-11,3.895859479904175,7.696464061737059,9.010960578918455,-0.49381177529660336,-0.5676532545244164
277,277,277,277,2020-03-12,3.791080474853516,7.725040912628174,8.49659252166748,-0.509247845062385,-0.5538116644777611
278,278,278,278,2020-03-13,4.314972877502441,7.429755687713623,8.010801315307617,-0.4192308524171272,-0.46135564874676394
279,279,279,279,2020-03-16,3.810130834579468,6.505799770355225,7.553584098815918,-0.4143485860199736,-0.4955863620851544
280,280,280,280,2020-03-17,3.4481685161590576,3.457694292068481,7.886970520019531,-0.0027549502948466253,-0.5628019012615102
281,281,281,281,2020-03-18,3.2862377166748047,4.191143989562988,7.944124221801758,-0.21590913486666885,-0.5863310259353581
282,282,282,282,2020-03-19,3.648200511932373,3.895859479904175,7.696464061737059,-0.06356978973427796,-0.5259900543069658
283,283,283,283,2020-03-20,3.3910164833068848,3.791080474853516,7.725040912628174,-0.10552769697195352,-0.5610357897569749
284,284,284,284,2020-03-23,3.1909844875335693,4.314972877502441,7.429755687713623,-0.26048562108678885,-0.5705128645332969
285,285,285,285,2020-03-24,3.438643217086792,3.810130834579468,6.505799770355225,-0.09749996355011736,-0.47144957753610084
286,286,286,286,2020-03-25,3.410067558288574,3.4481685161590576,3.457694292068481,-0.011049621760633732,-0.013774130896752945
287,287,287,287,2020-03-26,3.6958274841308594,3.2862377166748047,4.191143989562988,0.12463789986273421,-0.11818169613489604
288,288,288,288,2020-03-27,3.3529152870178223,3.648200511932373,3.895859479904175,-0.08093996586775998,-0.13936441899072483
289,289,289,289,2020-03-30,3.0862069129943848,3.3910164833068848,3.791080474853516,-0.08988737501365751,-0.18592946431356538
290,290,290,290,2020-03-31,3.1338329315185547,3.1909844875335693,4.314972877502441,-0.01791032085498767,-0.2737305608900015
291,291,291,291,2020-04-01,2.9719021320343018,3.438643217086792,3.810130834579468,-0.13573408335393167,-0.21999997872453203
292,292,292,292,2020-04-02,3.305288791656494,3.410067558288574,3.4481685161590576,-0.030726302291989138,-0.041436410034193516
293,293,293,293,2020-04-03,3.4767444133758545,3.6958274841308594,3.2862377166748047,-0.05927848951167325,0.05797106391129092
294,294,294,294,2020-04-06,3.4481685161590576,3.3529152870178223,3.648200511932373,0.028409077172348196,-0.0548303184320762
295,295,295,295,2020-04-07,3.505320310592652,3.0862069129943848,3.3910164833068848,0.13580210576082963,0.03370783593900417
296,296,296,296,2020-04-08,3.762504577636719,3.1338329315185547,3.1909844875335693,0.20060790088561942,0.17910462815972483
297,297,297,297,2020-04-09,3.9244346618652335,2.9719021320343018,3.438643217086792,0.3205127516022581,0.1412741637063477
298,298,298,298,2020-04-13,4.181618690490723,3.305288791656494,3.410067558288574,0.26512960109456674,0.22625684653279143
299,299,299,299,2020-04-14,4.048264980316162,3.4767444133758545,3.6958274841308594,0.16438383124785738,0.09536091651966938
300,300,300,300,2020-04-15,4.029214382171631,3.4481685161590576,3.3529152870178223,0.16850854686760064,0.20170479635211058
301,301,301,301,2020-04-16,3.705353021621704,3.505320310592652,3.0862069129943848,0.05706545859006895,0.2006171737936373
302,302,302,302,2020-04-17,4.143517971038818,3.762504577636719,3.1338329315185547,0.10126589497504845,0.32218853448291607
303,303,303,303,2020-04-20,4.010162830352783,3.9244346618652335,2.9719021320343018,0.021844717997369978,0.34935898027294043
304,304,304,304,2020-04-21,4.038738250732422,4.181618690490723,3.305288791656494,-0.034168691679903884,0.2219017778196466
305,305,305,305,2020-04-22,4.314972877502441,4.048264980316162,3.4767444133758545,0.06588202562902645,0.2410957966601528
306,306,306,306,2020-04-23,4.610259056091309,4.029214382171631,3.4481685161590576,0.14420793207000093,0.33701674801749903
307,307,307,307,2020-04-24,4.695985794067383,3.705353021621704,3.505320310592652,0.2673517925728204,0.33967380381093415
308,308,308,308,2020-04-27,4.619784355163574,4.143517971038818,3.762504577636719,0.11494251683077694,0.22784816864337865
309,309,309,309,2020-04-28,4.753138065338135,4.010162830352783,3.9244346618652335,0.18527308401589027,0.2111650402860903
310,310,310,310,2020-04-29,5.572316646575928,4.038738250732422,4.181618690490723,0.379717203897874,0.3325740721524284
311,311,311,311,2020-04-30,5.829501152038574,4.314972877502441,4.048264980316162,0.3509936951012216,0.43999989634653325
312,312,312,312,2020-05-01,5.2389302253723145,4.610259056091309,4.029214382171631,0.13636352353136716,0.3002361573396055
313,313,313,313,2020-05-04,5.534216403961182,4.695985794067383,3.705353021621704,0.17849939217294208,0.49357331721635744
314,314,314,314,2020-05-05,5.2675065994262695,4.619784355163574,4.143517971038818,0.1402061642852941,0.27126433051421195
315,315,315,315,2020-05-06,5.334183692932129,4.753138065338135,4.010162830352783,0.12224463493522753,0.3301663594699642
316,316,316,316,2020-05-07,5.2484564781188965,5.572316646575928,4.038738250732422,-0.05811948404906897,0.2995287518737053
317,317,317,317,2020-05-08,5.505639553070068,5.829501152038574,4.314972877502441,-0.055555628264221446,0.2759383915888711
318,318,318,318,2020-05-11,5.47706413269043,5.2389302253723145,4.610259056091309,0.04545468198160463,0.1880165661089812
319,319,319,319,2020-05-12,5.677094459533691,5.534216403961182,4.695985794067383,0.02581721514725066,0.20892496453157516
320,320,320,320,2020-05-13,5.29608154296875,5.2675065994262695,4.619784355163574,0.005424757046454065,0.14639150570941095
321,321,321,321,2020-05-14,5.372283935546875,5.334183692932129,4.753138065338135,0.007142656647769696,0.1302604430373715
322,322,322,322,2020-05-15,5.3437089920043945,5.2484564781188965,5.572316646575928,0.018148671763329016,-0.04102560372480046
323,323,323,323,2020-05-18,5.7913994789123535,5.505639553070068,5.829501152038574,0.051903130070136694,-0.006536009194010761
324,324,324,324,2020-05-19,5.543740272521973,5.47706413269043,5.2389302253723145,0.012173700766726414,0.05818173444522179
325,325,325,325,2020-05-20,5.667570114135742,5.677094459533691,5.534216403961182,-0.0016776795710973236,0.024096222561718283
326,326,326,326,2020-05-21,5.65804386138916,5.29608154296875,5.2675065994262695,0.06834530689977059,0.07414082063142113
327,327,327,327,2020-05-22,5.610418319702148,5.372283935546875,5.334183692932129,0.04432647027079217,0.051785735676113775
328,328,328,328,2020-05-26,5.743772029876709,5.3437089920043945,5.2484564781188965,0.07486617225431158,0.09437356560406096
329,329,329,329,2020-05-27,5.8580756187438965,5.7913994789123535,5.505639553070068,0.011512958150154295,0.06401364678465038
330,330,330,330,2020-05-28,5.429436206817627,5.543740272521973,5.47706413269043,-0.020618582416442544,-0.008695886102287997
331,331,331,331,2020-05-29,5.0865254402160645,5.667570114135742,5.677094459533691,-0.10252095028704944,-0.10402663255424072
332,332,332,332,2020-06-01,5.419911861419678,5.65804386138916,5.29608154296875,-0.0420873372146352,0.023381497706607135
333,333,333,333,2020-06-02,5.581841468811035,5.610418319702148,5.372283935546875,-0.0050935330063998085,0.03900715892501094
334,334,334,334,2020-06-03,5.667570114135742,5.743772029876709,5.3437089920043945,-0.013266876774460479,0.06060605519797768
335,335,335,335,2020-06-04,5.934279441833496,5.8580756187438965,5.7913994789123535,0.013008337216708687,0.02467105980884199
336,336,336,336,2020-06-05,6.972540378570557,5.429436206817627,5.543740272521973,0.28421075650825167,0.2577321511851043
337,337,337,337,2020-06-08,8.029850959777832,5.0865254402160645,5.667570114135742,0.578651488949742,0.41680663813054886
338,338,338,338,2020-06-09,7.296401023864746,5.419911861419678,5.65804386138916,0.34622134278647576,0.28956247116708234
339,339,339,339,2020-06-10,6.77250862121582,5.581841468811035,5.610418319702148,0.21331081490897374,0.20713077622621312
340,340,340,340,2020-06-11,5.962855339050293,5.667570114135742,5.743772029876709,0.05210085079989857,0.03814275845803139
341,341,341,341,2020-06-12,6.267665863037109,5.934279441833496,5.8580756187438965,0.05617976444678652,0.06991890698417413
342,342,342,342,2020-06-15,6.286716461181641,6.972540378570557,5.429436206817627,-0.09836069497664457,0.1578948940016176
343,343,343,343,2020-06-16,6.420070171356201,8.029850959777832,5.0865254402160645,-0.200474553822375,0.2621720360615145
344,344,344,344,2020-06-17,6.067634105682373,7.296401023864746,5.419911861419678,-0.16840726190396837,0.11950789253112193
345,345,345,345,2020-06-18,6.1819376945495605,6.77250862121582,5.581841468811035,-0.08720120707062884,0.107508647297063
346,346,346,346,2020-06-19,6.058109283447266,5.962855339050293,5.667570114135742,0.015974552287586485,0.06890769085281567
347,347,347,347,2020-06-22,5.972381114959717,6.267665863037109,5.934279441833496,-0.04711239471440287,0.0064206064948044705
348,348,348,348,2020-06-23,6.029532432556152,6.286716461181641,6.972540378570557,-0.0409091184903142,-0.13524596414136947
349,349,349,349,2020-06-24,5.515164375305176,6.420070171356201,8.029850959777832,-0.14094951798009236,-0.3131672800739296
350,350,350,350,2020-06-25,5.696146488189697,6.067634105682373,7.296401023864746,-0.061224459323408364,-0.2193210776711706
351,351,351,351,2020-06-26,5.467537879943848,6.1819376945495605,6.77250862121582,-0.11556244173013563,-0.19268646438986747
352,352,352,352,2020-06-29,5.677094459533691,6.058109283447266,5.962855339050293,-0.0628933560103696,-0.04792349692691267
353,353,353,353,2020-06-30,5.829501152038574,5.972381114959717,6.267665863037109,-0.023923450324235707,-0.06990875400403274
354,354,354,354,2020-07-01,5.667570114135742,6.029532432556152,6.286716461181641,-0.0600315733382597,-0.09848485308171906
355,355,355,355,2020-07-02,5.829501152038574,5.515164375305176,6.420070171356201,0.05699499694712262,-0.09198793837994346
356,356,356,356,2020-07-06,5.581841468811035,5.696146488189697,6.067634105682373,-0.020067078614579237,-0.08006294189960972
357,357,357,357,2020-07-07,5.30560827255249,5.467537879943848,6.1819376945495605,-0.029616549706102946,-0.1417564306365794
358,358,358,358,2020-07-08,5.400860786437988,5.677094459533691,6.058109283447266,-0.04865757916566227,-0.1084906967269631
359,359,359,359,2020-07-09,5.019848823547363,5.829501152038574,5.972381114959717,-0.1388887843701816,-0.15948953576094382
360,360,360,360,2020-07-10,5.096050262451172,5.667570114135742,6.029532432556152,-0.10084036724294188,-0.15481833467959993
361,361,361,361,2020-07-13,4.88649320602417,5.829501152038574,5.515164375305176,-0.16176477565059488,-0.1139895615978298
362,362,362,362,2020-07-14,5.115100860595703,5.581841468811035,5.696146488189697,-0.08361767542544529,-0.10200679157369374
363,363,363,363,2020-07-15,5.419911861419678,5.30560827255249,5.467537879943848,0.021543917868666274,-0.008710688351858176
364,364,364,364,2020-07-16,5.448486804962158,5.400860786437988,5.677094459533691,0.008818227391411915,-0.040268425371648764
365,365,365,365,2020-07-17,5.2484564781188965,5.019848823547363,5.829501152038574,0.04554074487246873,-0.09967313819236256
366,366,366,366,2020-07-20,5.229404926300049,5.096050262451172,5.667570114135742,0.026168239515113045,-0.07731094261063409
367,367,367,367,2020-07-21,5.581841468811035,4.88649320602417,5.829501152038574,0.14230005721273198,-0.04248385526794729
368,368,368,368,2020-07-22,5.515164375305176,5.115100860595703,5.581841468811035,0.07821224363166945,-0.01194535779606476
369,369,369,369,2020-07-23,5.486588954925537,5.419911861419678,5.30560827255249,0.012302246828123531,0.03411120329205497
370,370,370,370,2020-07-24,5.448486804962158,5.448486804962158,5.400860786437988,0.0,0.008818227391411915
371,371,371,371,2020-07-27,5.362759113311768,5.2484564781188965,5.019848823547363,0.021778333433725816,0.06831087983284734
372,372,372,372,2020-07-28,5.2675065994262695,5.229404926300049,5.096050262451172,0.0072860437589366,0.033644946212251
373,373,373,373,2020-07-29,5.467537879943848,5.581841468811035,4.88649320602417,-0.02047775622182524,0.1189083151089525
374,374,374,374,2020-07-30,5.2484564781188965,5.515164375305176,5.115100860595703,-0.048359011452223766,0.0260709653939577
375,375,375,375,2020-07-31,5.229404926300049,5.486588954925537,5.419911861419678,-0.046875031233131415,-0.03514945260931379
376,376,376,376,2020-08-03,5.257981300354004,5.448486804962158,5.448486804962158,-0.03496484646611486,-0.03496484646611486
377,377,377,377,2020-08-04,5.505639553070068,5.362759113311768,5.2484564781188965,0.026643083670052192,0.04900165906364706
378,378,378,378,2020-08-05,5.696146488189697,5.2675065994262695,5.229404926300049,0.08137434299752266,0.08925328378039388
379,379,379,379,2020-08-06,5.410386085510254,5.467537879943848,5.581841468811035,-0.010452930677122385,-0.030716634332737858
380,380,380,380,2020-08-07,5.467537879943848,5.2484564781188965,5.515164375305176,0.04174206316434437,-0.008635553198483414
381,381,381,381,2020-08-10,5.753299236297607,5.229404926300049,5.486588954925537,0.1001823950107128,0.04861131088244419
382,382,382,382,2020-08-11,5.65804386138916,5.257981300354004,5.448486804962158,0.07608672191516197,0.03846151489917338
383,383,383,383,2020-08-12,5.696146488189697,5.505639553070068,5.362759113311768,0.03460214445266363,0.06216713595253154
384,384,384,384,2020-08-13,5.610418319702148,5.696146488189697,5.2675065994262695,-0.015050204320639637,0.06509943818831254
385,385,385,385,2020-08-14,5.76282262802124,5.410386085510254,5.467537879943848,0.06514073800663867,0.054006895710876135
386,386,386,386,2020-08-17,5.638993740081787,5.467537879943848,5.2484564781188965,0.03135887924377778,0.07440992672627877
387,387,387,387,2020-08-18,5.667570114135742,5.753299236297607,5.229404926300049,-0.014900862729509967,0.08378872816523453
388,388,388,388,2020-08-19,5.45801305770874,5.65804386138916,5.257981300354004,-0.03535334977613769,0.03804345164583767
389,389,389,389,2020-08-20,5.2484564781188965,5.696146488189697,5.505639553070068,-0.07859524171280252,-0.046712661167177316
390,390,390,390,2020-08-21,5.019848823547363,5.610418319702148,5.696146488189697,-0.10526300580491077,-0.11872898038078183
391,391,391,391,2020-08-24,5.191303730010986,5.76282262802124,5.410386085510254,-0.09917343199689876,-0.04049292454118936
392,392,392,392,2020-08-25,5.229404926300049,5.638993740081787,5.467537879943848,-0.07263508928381923,-0.04355396503375386
393,393,393,393,2020-08-26,5.0484232902526855,5.667570114135742,5.753299236297607,-0.10924378726940043,-0.1225168233207573
394,394,394,394,2020-08-27,5.1055755615234375,5.45801305770874,5.65804386138916,-0.0645724904757291,-0.09764298641016211
395,395,395,395,2020-08-28,5.134151935577393,5.2484564781188965,5.696146488189697,-0.02177869684507161,-0.09866223661514595
396,396,396,396,2020-08-31,5.0293731689453125,5.019848823547363,5.610418319702148,0.0018973370977373172,-0.10356538811310656
397,397,397,397,2020-09-01,5.067474365234375,5.191303730010986,5.76282262802124,-0.023853230559551464,-0.12066105581764619
398,398,398,398,2020-09-02,4.876967906951904,5.229404926300049,5.638993740081787,-0.06739524368741201,-0.13513507342869124
399,399,399,399,2020-09-03,4.753138065338135,5.0484232902526855,5.667570114135742,-0.05849058368078541,-0.1613446380692991
400,400,400,400,2020-09-04,4.695985794067383,5.1055755615234375,5.45801305770874,-0.08022401441725768,-0.13961624048610366
401,401,401,401,2020-09-08,4.286397933959961,5.134151935577393,5.2484564781188965,-0.16512055199279807,-0.18330313839312762
402,402,402,402,2020-09-09,4.324499607086182,5.0293731689453125,5.019848823547363,-0.1401513743723548,-0.1385199516765131
403,403,403,403,2020-09-10,4.153042316436768,5.067474365234375,5.191303730010986,-0.1804512431421672,-0.20000012859429084
404,404,404,404,2020-09-11,4.257821559906006,4.876967906951904,5.229404926300049,-0.12695313130179353,-0.1857923377682411
405,405,405,405,2020-09-14,4.191143989562988,4.753138065338135,5.0484232902526855,-0.11823642992267391,-0.1698112958049499
406,406,406,406,2020-09-15,4.1339921951293945,4.695985794067383,5.1055755615234375,-0.11967531921582386,-0.19029849909892138
407,407,407,407,2020-09-16,4.343550205230713,4.286397933959961,5.134151935577393,0.013333403046401848,-0.1539887678173606
408,408,408,408,2020-09-17,4.457852840423584,4.324499607086182,5.0293731689453125,0.030836685270797082,-0.11363649292334765
409,409,409,409,2020-09-18,4.591208457946777,4.153042316436768,5.067474365234375,0.10550485839642199,-0.09398486760091784
410,410,410,410,2020-09-21,4.343550205230713,4.257821559906006,4.876967906951904,0.02013439128872263,-0.10937486403402985
411,411,411,411,2020-09-22,4.257821559906006,4.191143989562988,4.753138065338135,0.015909157621179615,-0.10420831430169963
412,412,412,412,2020-09-23,4.010162830352783,4.1339921951293945,4.695985794067383,-0.02995394256489048,-0.14604451414248865
413,413,413,413,2020-09-24,4.105416774749756,4.343550205230713,4.286397933959961,-0.054824606423147904,-0.04222220195104631
414,414,414,414,2020-09-25,3.9434852600097656,4.457852840423584,4.324499607086182,-0.11538460304242415,-0.08810599646074213
415,415,415,415,2020-09-28,4.086366176605225,4.591208457946777,4.153042316436768,-0.10995847519572699,-0.016054770154316667
416,416,416,416,2020-09-29,3.962536811828613,4.343550205230713,4.257821559906006,-0.08771934832093464,-0.06935113271489746
417,417,417,417,2020-09-30,3.895859479904175,4.257821559906006,4.191143989562988,-0.08501109661575901,-0.07045439393018871
418,418,418,418,2020-10-01,3.762504577636719,4.010162830352783,4.1339921951293945,-0.0617576550362362,-0.08986171234922902
419,419,419,419,2020-10-02,3.9244346618652335,4.105416774749756,4.343550205230713,-0.04408373688090517,-0.09649146977989576
420,420,420,420,2020-10-05,4.029214382171631,3.9434852600097656,4.457852840423584,0.02173943010038104,-0.09615356845454415
421,421,421,421,2020-10-06,3.8482320308685294,4.086366176605225,4.591208457946777,-0.05827528308648211,-0.16182589701242023
422,422,422,422,2020-10-07,3.933960199356079,3.962536811828613,4.343550205230713,-0.0072116964029783626,-0.09429843941515526
423,423,423,423,2020-10-08,4.172092914581299,3.895859479904175,4.257821559906006,0.07090436297869718,-0.02013439128872263
424,424,424,424,2020-10-09,4.0577898025512695,3.762504577636719,4.010162830352783,0.07848102741712082,0.011876568162768608
425,425,425,425,2020-10-12,4.086366176605225,3.9244346618652335,4.105416774749756,0.04126238011133743,-0.004640356677475865
426,426,426,426,2020-10-13,4.029214382171631,4.029214382171631,3.9434852600097656,0.0,0.02173943010038104
427,427,427,427,2020-10-14,4.000638008117676,3.8482320308685294,4.086366176605225,0.039604154849973705,-0.020979071571791463
428,428,428,428,2020-10-15,4.067315101623535,3.933960199356079,3.962536811828613,0.03389838623412711,0.0264422249610774
429,429,429,429,2020-10-16,3.876808881759644,4.172092914581299,3.895859479904175,-0.07077599633259579,-0.004889960288043893
430,430,430,430,2020-10-19,3.791080474853516,4.0577898025512695,3.762504577636719,-0.06572773373575547,0.007594913607984477
431,431,431,431,2020-10-20,3.953011989593506,4.086366176605225,3.9244346618652335,-0.032633929816466845,0.0072818966782568495
432,432,432,432,2020-10-21,3.905384540557861,4.029214382171631,4.029214382171631,-0.030732999008861173,-0.030732999008861173
433,433,433,433,2020-10-22,4.162568092346191,4.000638008117676,3.8482320308685294,0.0404760650426117,0.08168324024025075
434,434,434,434,2020-10-23,4.229245662689209,4.067315101623535,3.933960199356079,0.03981264225165071,0.07506061280982523
435,435,435,435,2020-10-26,3.933960199356079,3.876808881759644,4.172092914581299,0.014741845507353135,-0.057077519628806805
436,436,436,436,2020-10-27,3.933960199356079,3.791080474853516,4.0577898025512695,0.03768839133072843,-0.030516514955342133
437,437,437,437,2020-10-28,3.6672513484954834,3.953011989593506,4.086366176605225,-0.0722893433792513,-0.10256418783740118
438,438,438,438,2020-10-29,3.800605297088623,3.905384540557861,4.029214382171631,-0.02682943059283749,-0.056737880737880775
439,439,439,439,2020-10-30,3.772030115127564,4.162568092346191,4.000638008117676,-0.09382140269049732,-0.05714285884557535
440,440,440,440,2020-11-02,3.953011989593506,4.229245662689209,4.067315101623535,-0.06531511648345756,-0.028102841597987704
441,441,441,441,2020-11-03,3.9434852600097656,3.933960199356079,3.876808881759644,0.002421239710367562,0.01719877875946718
442,442,442,442,2020-11-04,4.067315101623535,3.933960199356079,3.791080474853516,0.03389838623412711,0.0728643532107276
443,443,443,443,2020-11-05,4.086366176605225,3.6672513484954834,3.953011989593506,0.11428582016383637,0.03373482988738208
444,444,444,444,2020-11-06,3.933960199356079,3.800605297088623,3.905384540557861,0.03508780624223462,0.007316989787166106
445,445,445,445,2020-11-09,4.848391532897949,3.772030115127564,4.162568092346191,0.2853533468499321,0.16475969289554615
446,446,446,446,2020-11-10,4.829340934753418,3.953011989593506,4.229245662689209,0.22168638685308584,0.14189179818952202
447,447,447,447,2020-11-11,4.829340934753418,3.9434852600097656,3.933960199356079,0.22463775476149705,0.227602896324141
448,448,448,448,2020-11-12,4.591208457946777,4.067315101623535,3.933960199356079,0.1288056969360749,0.16707038843409716
449,449,449,449,2020-11-13,4.819815635681152,4.086366176605225,3.6672513484954834,0.17948696405989883,0.31428559912003773
450,450,450,450,2020-11-16,5.219879627227783,3.933960199356079,3.800605297088623,0.3268765728952181,0.3734337609923257
451,451,451,451,2020-11-17,5.267768383026123,4.848391532897949,3.772030115127564,0.08649814011153234,0.39653402073858457
452,452,452,452,2020-11-18,5.258190155029297,4.829340934753418,3.953011989593506,0.08880077552399501,0.33017308545274715
453,453,453,453,2020-11-19,5.449746131896973,4.829340934753418,3.9434852600097656,0.12846581045436833,0.38196183643995085
454,454,454,454,2020-11-20,5.363545894622803,4.591208457946777,4.067315101623535,0.16822094743688032,0.3186944607468096
455,455,455,455,2020-11-23,5.909478187561035,4.819815635681152,4.086366176605225,0.22607971637194968,0.44614504235897257
456,456,456,456,2020-11-24,6.1776556968688965,5.219879627227783,3.933960199356079,0.18348623685595933,0.5703401620280935
457,457,457,457,2020-11-25,6.158499717712402,5.267768383026123,4.848391532897949,0.16909083124391078,0.2702150137679544
458,458,458,458,2020-11-27,6.081877708435059,5.258190155029297,4.829340934753418,0.15664849104362077,0.2593597740569531
459,459,459,459,2020-11-30,5.670033931732178,5.449746131896973,4.829340934753418,0.04042166268000558,0.17408027479047394
460,460,460,460,2020-12-01,5.612566947937012,5.363545894622803,4.591208457946777,0.04642843712102174,0.22245962023841392
461,461,461,461,2020-12-02,5.804123878479004,5.909478187561035,4.819815635681152,-0.017828022329246185,0.20422113981103474
462,462,462,462,2020-12-03,5.928633213043213,6.1776556968688965,5.219879627227783,-0.04031019144558334,0.13577968007508256
463,463,463,463,2020-12-04,6.560766220092773,6.158499717712402,5.267768383026123,0.06531891220574648,0.2454545726104751
464,464,464,464,2020-12-07,6.407521724700928,6.081877708435059,5.258190155029297,0.05354333511412568,0.21857930880881726
465,465,465,465,2020-12-08,6.771476745605469,5.670033931732178,5.449746131896973,0.19425682934789834,0.24253067605709222
466,466,466,466,2020-12-09,6.848099231719971,5.612566947937012,5.363545894622803,0.22013675654008868,0.27678579922015767
467,467,467,467,2020-12-10,6.991765022277832,5.804123878479004,5.909478187561035,0.20462022669820312,0.18314423039836614
468,468,468,468,2020-12-11,6.761898994445801,5.928633213043213,6.1776556968688965,0.14054938996215394,0.09457362569963612
469,469,469,469,2020-12-14,6.436254024505615,6.560766220092773,6.158499717712402,-0.0189783009194614,0.045100969314712636
470,470,470,470,2020-12-15,6.618232727050781,6.407521724700928,6.081877708435059,0.032884945444283886,0.08818905021254264
471,471,471,471,2020-12-16,6.675699234008789,6.771476745605469,5.670033931732178,-0.014144257625758994,0.17736495308227962
472,472,472,472,2020-12-17,6.618232727050781,6.848099231719971,5.612566947937012,-0.033566468138262695,0.1791810749773628
473,473,473,473,2020-12-18,6.445833683013916,6.991765022277832,5.804123878479004,-0.07808204902830929,0.11056101109666105
474,474,474,474,2020-12-21,6.273433685302734,6.761898994445801,5.928633213043213,-0.0722378890226385,0.05815850970522973
475,475,475,475,2020-12-22,6.043567180633545,6.436254024505615,6.560766220092773,-0.061011706868147386,-0.07883210925505513
476,476,476,476,2020-12-23,6.522454738616943,6.618232727050781,6.407521724700928,-0.014471837480474758,0.017937202377785066
477,477,477,477,2020-12-24,6.350055694580078,6.675699234008789,6.771476745605469,-0.0487804390242369,-0.062234733553339416
478,478,478,478,2020-12-28,6.350055694580078,6.618232727050781,6.848099231719971,-0.040520943208083304,-0.07272726639721949
479,479,479,479,2020-12-29,6.29258918762207,6.445833683013916,6.991765022277832,-0.02377419321191554,-0.09999990452024354
480,480,480,480,2020-12-30,6.512876510620117,6.273433685302734,6.761898994445801,0.038167746297907756,-0.036827300146043296
