,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ALGN,ALGN_6m,ALGN_12m,ALGN_6m_ret,ALGN_12m_ret
119,119,119,119,2019-07-26,198.83999633789065,283.3699951171875,286.6499938964844,-0.2983025734405631,-0.3063317614801828
120,120,120,120,2019-07-29,196.0500030517578,281.2099914550781,282.5899963378906,-0.3028341488247731,-0.30623870061790026
121,121,121,121,2019-07-30,203.25,274.4700012207031,283.9100036621094,-0.2594819138847697,-0.28410412673625085
122,122,122,122,2019-07-31,209.0800018310547,272.9599914550781,284.29998779296875,-0.2340269329710042,-0.2645796313459229
123,123,123,123,2019-08-01,202.3500061035156,275.1600036621094,281.07000732421875,-0.26460966924539986,-0.28007257682922526
124,124,124,124,2019-08-02,199.3800048828125,200.8999938964844,283.9100036621094,-0.007565898754855582,-0.29773518963389123
125,125,125,125,2019-08-05,188.3699951171875,198.83999633789065,283.3699951171875,-0.05265540843659733,-0.33525073803495953
126,126,126,126,2019-08-06,188.44000244140625,196.0500030517578,281.2099914550781,-0.038816630920135764,-0.3298957783599642
127,127,127,127,2019-08-07,183.8999938964844,203.25,274.4700012207031,-0.09520298205911737,-0.32998144395164986
128,128,128,128,2019-08-08,188.27999877929688,209.0800018310547,272.9599914550781,-0.0994834650353843,-0.31022858780282936
129,129,129,129,2019-08-09,183.3300018310547,202.3500061035156,275.1600036621094,-0.09399557053994301,-0.33373310295423597
130,130,130,130,2019-08-12,179.67999267578125,199.3800048828125,200.8999938964844,-0.0988063583337262,-0.10562469818509279
131,131,131,131,2019-08-13,182.0,188.3699951171875,198.83999633789065,-0.03381640007594966,-0.08469119215469256
132,132,132,132,2019-08-14,174.2899932861328,188.44000244140625,196.0500030517578,-0.07509026200354274,-0.11099214193779072
133,133,133,133,2019-08-15,174.3699951171875,183.8999938964844,203.25,-0.05182163727890743,-0.1420910449338868
134,134,134,134,2019-08-16,177.2899932861328,188.27999877929688,209.0800018310547,-0.058370541557346334,-0.15204710286261391
135,135,135,135,2019-08-19,177.6199951171875,183.3300018310547,202.3500061035156,-0.031146057147423023,-0.12221403627572436
136,136,136,136,2019-08-20,174.5,179.67999267578125,199.3800048828125,-0.028828989798147187,-0.12478686063547828
137,137,137,137,2019-08-21,176.38999938964844,182.0,188.3699951171875,-0.030824179177755817,-0.06359821647861774
138,138,138,138,2019-08-22,178.97000122070312,174.2899932861328,188.44000244140625,0.026851845285730924,-0.050254728815596006
139,139,139,139,2019-08-23,175.0399932861328,174.3699951171875,183.8999938964844,0.0038423936898950295,-0.04817836272109288
140,140,140,140,2019-08-26,175.19000244140625,177.2899932861328,188.27999877929688,-0.011844948526436805,-0.06952409402357607
141,141,141,141,2019-08-27,173.8000030517578,177.6199951171875,183.3300018310547,-0.021506543015663238,-0.05198275614527681
142,142,142,142,2019-08-28,177.30999755859375,174.5,179.67999267578125,0.01610313787159745,-0.01319008912396813
143,143,143,143,2019-08-29,179.9499969482422,176.38999938964844,182.0,0.020182536260061168,-0.011263753031636292
144,144,144,144,2019-08-30,183.1100006103516,178.97000122070312,174.2899932861328,0.02313236498525284,0.05060535695666091
145,145,145,145,2019-09-03,177.91000366210938,175.0399932861328,174.3699951171875,0.016396312191837348,0.020301706968235855
146,146,146,146,2019-09-04,176.3800048828125,175.19000244140625,177.2899932861328,0.006792638990939404,-0.005132767994703746
147,147,147,147,2019-09-05,177.11000061035156,173.8000030517578,177.6199951171875,0.01904486478983558,-0.002871267429657709
148,148,148,148,2019-09-06,175.05999755859375,177.30999755859375,174.5,-0.012689639788960427,0.0032091550635744426
149,149,149,149,2019-09-09,173.16000366210938,179.9499969482422,176.38999938964844,-0.03773266685903731,-0.018311671516047512
150,150,150,150,2019-09-10,177.8000030517578,183.1100006103516,178.97000122070312,-0.028998948942680514,-0.0065373982285583665
151,151,151,151,2019-09-11,179.77000427246094,177.91000366210938,175.0399932861328,0.010454727514278117,0.027022458682320227
152,152,152,152,2019-09-12,174.6199951171875,176.3800048828125,175.19000244140625,-0.009978510697935206,-0.003253652127834128
153,153,153,153,2019-09-13,177.47000122070312,177.11000061035156,173.8000030517578,0.002032638524707364,0.02111621464041269
154,154,154,154,2019-09-16,179.3699951171875,175.05999755859375,177.30999755859375,0.02462011663830377,0.011618056437641133
155,155,155,155,2019-09-17,177.64999389648438,173.16000366210938,179.9499969482422,0.0259297189848553,-0.012781345322386173
156,156,156,156,2019-09-18,175.8000030517578,177.8000030517578,183.1100006103516,-0.011248593732688494,-0.03992134528003777
157,157,157,157,2019-09-19,180.3600006103516,179.77000427246094,177.91000366210938,0.003281950958828661,0.013770990376096526
158,158,158,158,2019-09-20,186.5399932861328,174.6199951171875,176.3800048828125,0.06826250430797343,0.057602835480533354
159,159,159,159,2019-09-23,183.88999938964844,177.47000122070312,177.11000061035156,0.036175117624309694,0.03828128708673617
160,160,160,160,2019-09-24,183.0500030517578,179.3699951171875,175.05999755859375,0.020516296118344934,0.04564152636006846
161,161,161,161,2019-09-25,183.6300048828125,177.64999389648438,173.16000366210938,0.033661757341869825,0.06046431623513615
162,162,162,162,2019-09-26,178.99000549316406,175.8000030517578,177.8000030517578,0.018145633595165966,0.00669292700214319
163,163,163,163,2019-09-27,175.83999633789062,180.3600006103516,179.77000427246094,-0.025061012736554367,-0.02186131079250553
164,164,164,164,2019-09-30,180.9199981689453,186.5399932861328,174.6199951171875,-0.030127561485257526,0.03607836002703979
165,165,165,165,2019-10-01,182.3000030517578,183.88999938964844,177.47000122070312,-0.008646453549230548,0.027215877600902605
166,166,166,166,2019-10-02,179.75,183.0500030517578,179.3699951171875,-0.01802787761125979,0.0021185532316274625
167,167,167,167,2019-10-03,184.7700042724609,183.6300048828125,177.64999389648438,0.006208132436613001,0.04007886642611047
168,168,168,168,2019-10-04,181.58999633789065,178.99000549316406,175.8000030517578,0.014525899575023482,0.03293511482151801
169,169,169,169,2019-10-07,184.509994506836,175.83999633789062,180.3600006103516,0.04930617805681292,0.02300950256398604
170,170,170,170,2019-10-08,184.3000030517578,180.9199981689453,186.5399932861328,0.018682317693018202,-0.012008096467222895
171,171,171,171,2019-10-09,189.2100067138672,182.3000030517578,183.88999938964844,0.03790457238855627,0.028930378714864702
172,172,172,172,2019-10-10,194.1699981689453,179.75,183.0500030517578,0.08022252110678885,0.060748401703349275
173,173,173,173,2019-10-11,200.1600036621093,184.7700042724609,183.6300048828125,0.08329273709900642,0.09001796187853817
174,174,174,174,2019-10-14,205.1499938964844,181.58999633789065,178.99000549316406,0.12974281642010088,0.14615334711702355
175,175,175,175,2019-10-15,209.25,184.509994506836,175.83999633789062,0.13408490721215327,0.19000229957869985
176,176,176,176,2019-10-16,211.5599975585937,184.3000030517578,180.9199981689453,0.14791098239526534,0.16935662005167806
177,177,177,177,2019-10-17,213.9199981689453,189.2100067138672,182.3000030517578,0.1305955846851472,0.17345032686702755
178,178,178,178,2019-10-18,213.8800048828125,194.1699981689453,179.75,0.10150902250469063,0.18987485331189147
179,179,179,179,2019-10-21,210.0399932861328,200.1600036621093,184.7700042724609,0.049360458849221356,0.13676456367024215
180,180,180,180,2019-10-22,213.6000061035156,205.1499938964844,181.58999633789065,0.04118943435745326,0.17627628399784112
181,181,181,181,2019-10-23,217.5,209.25,184.509994506836,0.03942652329749108,0.17879793222768625
182,182,182,182,2019-10-24,249.47000122070312,211.5599975585937,184.3000030517578,0.17919268339757788,0.35360823163222266
183,183,183,183,2019-10-25,243.3800048828125,213.9199981689453,189.2100067138672,0.13771506622116214,0.28629563049941575
184,184,184,184,2019-10-28,250.4199981689453,213.8800048828125,194.1699981689453,0.17084342833334754,0.28969460024950644
185,185,185,185,2019-10-29,256.1199951171875,210.0399932861328,200.1600036621093,0.21938679920009774,0.27957629112329774
186,186,186,186,2019-10-30,252.7100067138672,213.6000061035156,205.1499938964844,0.18309924856180926,0.23183043739879827
187,187,187,187,2019-10-31,252.2899932861328,217.5,209.25,0.15995399212015093,0.20568694521449382
188,188,188,188,2019-11-01,257.0400085449219,249.47000122070312,211.5599975585937,0.030344359190192405,0.2149745297370409
189,189,189,189,2019-11-04,258.7699890136719,243.3800048828125,213.9199981689453,0.06323438171623685,0.20965777500290494
190,190,190,190,2019-11-05,257.9100036621094,250.4199981689453,213.8800048828125,0.029909773771785275,0.2058630903969796
191,191,191,191,2019-11-06,256.1600036621094,256.1199951171875,210.0399932861328,0.0001562101580689923,0.21957727980474795
192,192,192,192,2019-11-07,258.94000244140625,252.7100067138672,213.6000061035156,0.02465274647629223,0.21226589439289545
193,193,193,193,2019-11-08,259.9200134277344,252.2899932861328,217.5,0.03024305499484492,0.19503454449533053
194,194,194,194,2019-11-11,258.6000061035156,257.0400085449219,249.47000122070312,0.006069084604473529,0.036597606277859906
195,195,195,195,2019-11-12,258.9700012207031,258.7699890136719,243.3800048828125,0.0007729343259379462,0.06405619206638291
196,196,196,196,2019-11-13,259.6300048828125,257.9100036621094,250.4199981689453,0.00666899769795859,0.03677823968217453
197,197,197,197,2019-11-14,260.44000244140625,256.1600036621094,256.1199951171875,0.016708302303674483,0.016867122468287254
198,198,198,198,2019-11-15,263.9200134277344,258.94000244140625,252.7100067138672,0.0192322968231029,0.04435917223713193
199,199,199,199,2019-11-18,268.510009765625,259.9200134277344,252.2899932861328,0.03304861455110264,0.06429116061332008
200,200,200,200,2019-11-19,271.6000061035156,258.6000061035156,257.0400085449219,0.05027068713523608,0.05664486879305852
201,201,201,201,2019-11-20,268.7699890136719,258.9700012207031,258.7699890136719,0.03784217379146115,0.038644357632490633
202,202,202,202,2019-11-21,272.1400146484375,259.6300048828125,257.9100036621094,0.048183990795946485,0.055174327417601976
203,203,203,203,2019-11-22,274.3999938964844,260.44000244140625,256.1600036621094,0.053601563984852385,0.07120545742353546
204,204,204,204,2019-11-25,278.07000732421875,263.9200134277344,258.94000244140625,0.053614705882693015,0.07387813664341536
205,205,205,205,2019-11-26,277.70001220703125,268.510009765625,259.9200134277344,0.034225921221439526,0.068405655050646
206,206,206,206,2019-11-27,279.6199951171875,271.6000061035156,258.6000061035156,0.029528677589996777,0.08128379163787702
207,207,207,207,2019-11-29,277.3399963378906,268.7699890136719,258.9700012207031,0.03188602773571869,0.07093483813027435
208,208,208,208,2019-12-02,274.3399963378906,272.1400146484375,259.6300048828125,0.008084006654791809,0.05665751715298728
209,209,209,209,2019-12-03,276.3599853515625,274.3999938964844,260.44000244140625,0.007142826161350202,0.06112725679972275
210,210,210,210,2019-12-04,277.7099914550781,278.07000732421875,263.9200134277344,-0.001294695075549357,0.05225059611146032
211,211,211,211,2019-12-05,274.5299987792969,277.70001220703125,268.510009765625,-0.011415244106547151,0.02241997986937827
212,212,212,212,2019-12-06,275.7200012207031,279.6199951171875,271.6000061035156,-0.01394747859447576,0.01516934839691153
213,213,213,213,2019-12-09,273.4599914550781,277.3399963378906,268.7699890136719,-0.013990066106748578,0.017449873993065745
214,214,214,214,2019-12-10,273.6499938964844,274.3399963378906,272.1400146484375,-0.002515136147178465,0.005548538130261793
215,215,215,215,2019-12-11,275.2300109863281,276.3599853515625,274.3999938964844,-0.00408877704851851,0.0030248436891615604
216,216,216,216,2019-12-12,268.3900146484375,277.7099914550781,278.07000732421875,-0.03356010620218608,-0.03481135117350054
217,217,217,217,2019-12-13,266.0599975585937,274.5299987792969,277.70001220703125,-0.030852734704277185,-0.04191578731282042
218,218,218,218,2019-12-16,270.010009765625,275.7200012207031,279.6199951171875,-0.020709384265915065,-0.03436801916663723
219,219,219,219,2019-12-17,268.2900085449219,273.4599914550781,277.3399963378906,-0.01890581098407418,-0.03263138354535389
220,220,220,220,2019-12-18,272.6099853515625,273.6499938964844,274.3399963378906,-0.0038005063698823838,-0.00630608372611241
221,221,221,221,2019-12-19,273.75,275.2300109863281,276.3599853515625,-0.0053773604885030135,-0.0094441507088745
222,222,222,222,2019-12-20,272.8900146484375,268.3900146484375,277.7099914550781,0.016766644638007477,-0.0173561519388844
223,223,223,223,2019-12-23,278.1400146484375,266.0599975585937,274.5299987792969,0.04540335714008803,0.013149804703284307
224,224,224,224,2019-12-24,277.8900146484375,270.010009765625,275.7200012207031,0.02918412132073378,0.00787035187192453
225,225,225,225,2019-12-26,278.260009765625,268.2900085449219,273.4599914550781,0.03716128407008412,0.017552908873455397
226,226,226,226,2019-12-27,277.6400146484375,272.6099853515625,273.6499938964844,0.018451375837859274,0.014580744896572018
227,227,227,227,2019-12-30,275.6300048828125,273.75,275.2300109863281,0.006867597745433773,0.0014533077081635426
228,228,228,228,2019-12-31,279.0400085449219,272.8900146484375,268.3900146484375,0.02253652961398167,0.03968103623540076
229,229,229,229,2020-01-02,283.67999267578125,278.1400146484375,266.0599975585937,0.01991794684539072,0.06622564563959732
230,230,230,230,2020-01-03,280.44000244140625,277.8900146484375,270.010009765625,0.009176248366443707,0.03862817043277289
231,231,231,231,2020-01-06,285.8800048828125,278.260009765625,268.2900085449219,0.02738444206771118,0.06556336716857425
232,232,232,232,2020-01-07,283.0599975585937,277.6400146484375,272.6099853515625,0.019521620170706466,0.03833319675929947
233,233,233,233,2020-01-08,286.0,275.6300048828125,273.75,0.03762288188325669,0.04474885844748866
234,234,234,234,2020-01-09,296.5400085449219,279.0400085449219,272.8900146484375,0.0627150210152847,0.08666492955761873
235,235,235,235,2020-01-10,293.3299865722656,283.67999267578125,278.1400146484375,0.03401718184445035,0.054612681109648564
236,236,236,236,2020-01-13,298.07000732421875,280.44000244140625,277.8900146484375,0.06286551393999518,0.07261863187603645
237,237,237,237,2020-01-14,287.6099853515625,285.8800048828125,278.260009765625,0.006051421712613747,0.033601578587641345
238,238,238,238,2020-01-15,274.1000061035156,283.0599975585937,277.6400146484375,-0.03165403636104869,-0.012750354265052222
239,239,239,239,2020-01-16,285.0299987792969,286.0,275.6300048828125,-0.0033916126598011465,0.03410366698096201
240,240,240,240,2020-01-17,280.70001220703125,296.5400085449219,279.0400085449219,-0.053416051397634834,0.0059489808316937065
241,241,241,241,2020-01-21,273.1700134277344,293.3299865722656,283.67999267578125,-0.06872796532026082,-0.03704871516990893
242,242,242,242,2020-01-22,279.3099975585937,298.07000732421875,280.44000244140625,-0.06293826720116558,-0.004029399775264397
243,243,243,243,2020-01-23,270.7799987792969,287.6099853515625,285.8800048828125,-0.05851669771372281,-0.05281938521620422
244,244,244,244,2020-01-24,269.9800109863281,274.1000061035156,283.0599975585937,-0.015030992431395829,-0.046209237211478404
245,245,245,245,2020-01-27,260.9100036621094,285.0299987792969,286.0,-0.08462265452930096,-0.08772725992269448
246,246,246,246,2020-01-28,267.82000732421875,280.70001220703125,296.5400085449219,-0.0458853021827188,-0.09685034192056563
