,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,DAY,DAY_6m,DAY_12m,DAY_6m_ret,DAY_12m_ret
492,492,492,492,2021-01-19,101.95999908447266,105.72000122070312,105.4000015258789,-0.035565664896096805,-0.03263759384824705
493,493,493,493,2021-01-20,106.5999984741211,102.16000366210938,106.55999755859376,0.04346118493394768,0.00037538397563618986
494,494,494,494,2021-01-21,103.5999984741211,101.7699966430664,102.52999877929688,0.017981742079377083,0.01043596710780692
495,495,495,495,2021-01-22,105.13999938964844,99.4000015258789,101.12000274658205,0.057746456495527454,0.039754712558117244
496,496,496,496,2021-01-25,101.20999908447266,100.9000015258789,99.3499984741211,0.0030723246174999552,0.018721697422431793
497,497,497,497,2021-01-26,97.41000366210938,101.23999786376952,103.72000122070312,-0.037830840403748844,-0.06083684423765934
498,498,498,498,2021-01-27,94.3499984741211,101.95999908447266,105.72000122070312,-0.07463711924954775,-0.10754826537360507
499,499,499,499,2021-01-28,95.63999938964844,106.5999984741211,102.16000366210938,-0.10281425179507275,-0.06382149607223608
500,500,500,500,2021-01-29,92.91000366210938,103.5999984741211,101.7699966430664,-0.10318527962799184,-0.08705898863327377
501,501,501,501,2021-02-01,96.12000274658205,105.13999938964844,99.4000015258789,-0.08579034330824298,-0.03299797514030123
502,502,502,502,2021-02-02,98.5999984741211,101.20999908447266,100.9000015258789,-0.025787971879865146,-0.02279487628320709
503,503,503,503,2021-02-03,98.91000366210938,97.41000366210938,101.23999786376952,0.015398829110027767,-0.02301456194018714
504,504,504,504,2021-02-04,102.0,94.3499984741211,101.95999908447266,0.08108109856490553,0.0003923196928847794
505,505,505,505,2021-02-05,101.83999633789062,95.63999938964844,106.5999984741211,0.06482640095994441,-0.04465292874639237
506,506,506,506,2021-02-08,102.0,92.91000366210938,103.5999984741211,0.09783657280811964,-0.015444000942922531
507,507,507,507,2021-02-09,104.7300033569336,96.12000274658205,105.13999938964844,0.08957553437708077,-0.0038995247773913055
508,508,508,508,2021-02-10,91.01000213623048,98.5999984741211,101.20999908447266,-0.07697765167696946,-0.10078052604001086
509,509,509,509,2021-02-11,95.7699966430664,98.91000366210938,97.41000366210938,-0.031746101534579685,-0.016836125216992515
510,510,510,510,2021-02-12,97.70999908447266,102.0,94.3499984741211,-0.04205883250517006,0.03561208971585894
511,511,511,511,2021-02-16,97.37000274658205,101.83999633789062,95.63999938964844,-0.04389231885356493,0.01808870104531657
512,512,512,512,2021-02-17,95.9000015258789,102.0,92.91000366210938,-0.059803906609030344,0.03218165693592501
513,513,513,513,2021-02-18,96.19000244140624,104.7300033569336,96.12000274658205,-0.08154302150093429,0.0007282531504784195
514,514,514,514,2021-02-19,96.2300033569336,91.01000213623048,98.5999984741211,0.05735634653528998,-0.024036462006736592
515,515,515,515,2021-02-22,93.3000030517578,95.7699966430664,98.91000366210938,-0.02579089148884739,-0.05671823276355481
516,516,516,516,2021-02-23,92.27999877929688,97.70999908447266,102.0,-0.05557261647788381,-0.09529412961473649
517,517,517,517,2021-02-24,90.16999816894533,97.37000274658205,101.83999633789062,-0.07394479176893587,-0.11459150224461812
518,518,518,518,2021-02-25,86.77999877929688,95.9000015258789,102.0,-0.09509908864934657,-0.1492156982421875
519,519,519,519,2021-02-26,89.66000366210938,96.19000244140624,104.7300033569336,-0.06788646027194545,-0.1438938146833022
520,520,520,520,2021-03-01,92.91999816894533,96.2300033569336,91.01000213623048,-0.0343968104803124,0.02098666067335997
521,521,521,521,2021-03-02,89.62999725341797,93.3000030517578,95.7699966430664,-0.0393355378166913,-0.06411193071805299
522,522,522,522,2021-03-03,85.5199966430664,92.27999877929688,97.70999908447266,-0.0732553340447929,-0.12475695993884617
523,523,523,523,2021-03-04,82.81999969482422,90.16999816894533,97.37000274658205,-0.08151268296967162,-0.14943003636988772
524,524,524,524,2021-03-05,84.27999877929688,86.77999877929688,95.9000015258789,-0.028808481622108806,-0.12116790992382143
525,525,525,525,2021-03-08,80.94999694824219,89.66000366210938,96.19000244140624,-0.09714484004140256,-0.1584364809892529
526,526,526,526,2021-03-09,85.37000274658203,92.91999816894533,96.2300033569336,-0.08125264282330313,-0.11285462154739778
527,527,527,527,2021-03-10,85.29000091552734,89.62999725341797,93.3000030517578,-0.048421248141063855,-0.08585211012037097
528,528,528,528,2021-03-11,88.05999755859375,85.5199966430664,92.27999877929688,0.02970066668885063,-0.045730399615587
529,529,529,529,2021-03-12,87.1500015258789,82.81999969482422,90.16999816894533,0.05228207977553634,-0.03349225578787374
530,530,530,530,2021-03-15,90.25,84.27999877929688,86.77999877929688,0.07083532637840562,0.039986186558128356
531,531,531,531,2021-03-16,88.20999908447266,80.94999694824219,89.66000366210938,0.08968502050558902,-0.016172256506938987
532,532,532,532,2021-03-17,89.01000213623047,85.37000274658203,92.91999816894533,0.0426379204936147,-0.04207916605428441
533,533,533,533,2021-03-18,82.70999908447266,85.29000091552734,89.62999725341797,-0.030249757338025596,-0.07720627447281803
534,534,534,534,2021-03-19,82.9800033569336,88.05999755859375,85.5199966430664,-0.05768787579490908,-0.02970057747703081
535,535,535,535,2021-03-22,84.23999786376953,87.1500015258789,82.81999969482422,-0.03339074711599699,0.017145594955055854
536,536,536,536,2021-03-23,83.77999877929688,90.25,84.27999877929688,-0.07168976421831719,-0.005932605686306935
537,537,537,537,2021-03-24,80.80000305175781,88.20999908447266,80.94999694824219,-0.08400403706635118,-0.0018529203476100875
538,538,538,538,2021-03-25,80.95999908447266,89.01000213623047,85.37000274658203,-0.09043930860081573,-0.05165753215682001
539,539,539,539,2021-03-26,83.58999633789062,82.70999908447266,85.29000091552734,0.010639550999380631,-0.0199320501745619
540,540,540,540,2021-03-29,81.66000366210938,82.9800033569336,88.05999755859375,-0.0159074432564954,-0.0726776524406092
541,541,541,541,2021-03-30,81.91000366210938,84.23999786376953,87.1500015258789,-0.027659001195942,-0.06012619359752425
542,542,542,542,2021-03-31,84.2699966430664,83.77999877929688,90.25,0.005848625816530895,-0.06626042500757445
543,543,543,543,2021-04-01,84.58000183105469,80.80000305175781,88.20999908447266,0.04678216134318136,-0.04115176613868654
544,544,544,544,2021-04-05,87.0,80.95999908447266,89.01000213623047,0.07460475523505483,-0.022581755847552287
545,545,545,545,2021-04-06,86.55999755859375,83.58999633789062,82.70999908447266,0.03553058201722692,0.04654816245601756
546,546,546,546,2021-04-07,86.51000213623047,81.66000366210938,82.9800033569336,0.05939258212856924,0.0425403547420069
547,547,547,547,2021-04-08,89.4000015258789,81.91000366210938,84.23999786376953,0.09144179622634208,0.06125360627921639
548,548,548,548,2021-04-09,89.66000366210938,84.2699966430664,83.77999877929688,0.06396116332925539,0.0701838740568892
549,549,549,549,2021-04-12,90.83000183105467,84.58000183105469,80.80000305175781,0.07389453611604457,0.12413364357018608
550,550,550,550,2021-04-13,92.62999725341795,87.0,80.95999908447266,0.06471261210825241,0.1441452359302644
551,551,551,551,2021-04-14,91.75,86.55999755859375,83.58999633789062,0.05995844024710206,0.09761938054315378
552,552,552,552,2021-04-15,95.02999877929688,86.51000213623047,81.66000366210938,0.09848568295778848,0.1637275840999164
553,553,553,553,2021-04-16,93.94000244140624,89.4000015258789,81.91000366210938,0.050783007136897096,0.14686849275361213
554,554,554,554,2021-04-19,92.13999938964844,89.66000366210938,84.2699966430664,0.027660000292718312,0.09339032941838332
555,555,555,555,2021-04-20,91.0500030517578,90.83000183105467,84.58000183105469,0.002422120623891688,0.07649563821985583
556,556,556,556,2021-04-21,92.9800033569336,92.62999725341795,87.0,0.0037785395000939914,0.06873567076935161
557,557,557,557,2021-04-22,93.5500030517578,91.75,86.55999755859375,0.01961856187201949,0.0807533004888592
558,558,558,558,2021-04-23,94.22000122070312,95.02999877929688,86.51000213623047,-0.008523598537288568,0.08912263199729709
559,559,559,559,2021-04-26,94.62999725341795,93.94000244140624,89.4000015258789,0.007345058484984568,0.05850106977934555
560,560,560,560,2021-04-27,96.1500015258789,92.13999938964844,89.66000366210938,0.04352075279784495,0.07238453712569082
561,561,561,561,2021-04-28,98.2300033569336,91.0500030517578,90.83000183105467,0.07885777116442583,0.08147089482220915
562,562,562,562,2021-04-29,97.13999938964844,92.9800033569336,92.62999725341795,0.044740760190611795,0.048688354420350244
563,563,563,563,2021-04-30,94.4800033569336,93.5500030517578,91.75,0.009941210848077198,0.029754804980202554
564,564,564,564,2021-05-03,93.06999969482422,94.22000122070312,95.02999877929688,-0.012205492580976696,-0.02062505639955514
565,565,565,565,2021-05-04,89.7699966430664,94.62999725341795,93.94000244140624,-0.051357928261759556,-0.044390096763525344
566,566,566,566,2021-05-05,89.0999984741211,96.1500015258789,92.13999938964844,-0.07332296349324852,-0.0329932812639987
567,567,567,567,2021-05-06,88.80999755859375,98.2300033569336,91.0500030517578,-0.09589743944231399,-0.024601926612684566
568,568,568,568,2021-05-07,87.4000015258789,97.13999938964844,92.9800033569336,-0.10026763356977597,-0.06001292352758969
569,569,569,569,2021-05-10,83.93000030517578,94.4800033569336,93.5500030517578,-0.11166387253291288,-0.1028327357857981
570,570,570,570,2021-05-11,86.80999755859375,93.06999969482422,94.22000122070312,-0.06726122441986637,-0.07864576062519901
571,571,571,571,2021-05-12,83.9000015258789,89.7699966430664,94.62999725341795,-0.06538927633613634,-0.11338894683473633
572,572,572,572,2021-05-13,85.0999984741211,89.0999984741211,96.1500015258789,-0.044893378995531585,-0.11492462689960214
573,573,573,573,2021-05-14,88.30999755859375,88.80999755859375,98.2300033569336,-0.005629996776771895,-0.10098753394412496
574,574,574,574,2021-05-17,87.83999633789062,87.4000015258789,97.13999938964844,0.005034265495767132,-0.09573814196203145
575,575,575,575,2021-05-18,88.19999694824219,83.93000030517578,94.4800033569336,0.05087568959299871,-0.06646915945765086
576,576,576,576,2021-05-19,87.08999633789062,86.80999755859375,93.06999969482422,0.003225420886665553,-0.06425274929130742
577,577,577,577,2021-05-20,89.13999938964844,83.9000015258789,89.7699966430664,0.06245527733576095,-0.007017904388733509
578,578,578,578,2021-05-21,87.83000183105469,85.0999984741211,89.0999984741211,0.03207994601508468,-0.014253610155058216
579,579,579,579,2021-05-24,89.30000305175781,88.30999755859375,88.80999755859375,0.011210570949310661,0.005517458694228372
580,580,580,580,2021-05-25,88.37000274658203,87.83999633789062,87.4000015258789,0.006033770842301278,0.011098411942428887
581,581,581,581,2021-05-26,89.62999725341797,88.19999694824219,83.93000030517578,0.01621315594846262,0.06791370103081817
582,582,582,582,2021-05-27,89.58000183105469,87.08999633789062,86.80999755859375,0.028591176918912442,0.03190881638478649
583,583,583,583,2021-05-28,89.45999908447266,89.13999938964844,83.9000015258789,0.003589855250339724,0.06626933799135593
584,584,584,584,2021-06-01,88.54000091552734,87.83000183105469,85.0999984741211,0.008083787654227459,0.04042306114085714
585,585,585,585,2021-06-02,87.02999877929688,89.30000305175781,88.30999755859375,-0.025419979785949787,-0.014494381323559624
586,586,586,586,2021-06-03,84.73999786376953,88.37000274658203,87.83999633789062,-0.04107734265010987,-0.03529142308017019
587,587,587,587,2021-06-04,86.43000030517578,89.62999725341797,88.19999694824219,-0.03570229885419485,-0.02006798984477387
588,588,588,588,2021-06-07,86.11000061035156,89.58000183105469,87.08999633789062,-0.038736337907733565,-0.011252678479131917
589,589,589,589,2021-06-08,86.08000183105469,89.45999908447266,89.13999938964844,-0.037782218734726425,-0.03432799618068094
590,590,590,590,2021-06-09,86.20999908447266,88.54000091552734,87.83000183105469,-0.02631580988210802,-0.018444753646916556
591,591,591,591,2021-06-10,87.70999908447266,87.02999877929688,89.30000305175781,0.007813401295112321,-0.017805194993818718
592,592,592,592,2021-06-11,88.80999755859375,84.73999786376953,88.37000274658203,0.04802926359954918,0.004979006431328203
593,593,593,593,2021-06-14,89.12999725341797,86.43000030517578,89.62999725341797,0.03123911765253684,-0.005578489516030127
594,594,594,594,2021-06-15,84.54000091552734,86.11000061035156,89.58000183105469,-0.01823248964923918,-0.05626256767702065
595,595,595,595,2021-06-16,85.70999908447266,86.08000183105469,89.45999908447266,-0.00429835895343289,-0.04191817614998028
596,596,596,596,2021-06-17,89.05000305175781,86.20999908447266,88.54000091552734,0.032942860427389364,0.005760132493301429
597,597,597,597,2021-06-18,91.3000030517578,87.70999908447266,87.02999877929688,0.04093038427497464,0.04906359108759051
598,598,598,598,2021-06-21,92.41000366210938,88.80999755859375,84.73999786376953,0.04053604551830392,0.09051222553333504
599,599,599,599,2021-06-22,94.0,89.12999725341797,86.43000030517578,0.054639323422567276,0.08758532532795682
600,600,600,600,2021-06-23,96.04000091552734,84.54000091552734,86.11000061035156,0.13603028005039697,0.1153176197281558
601,601,601,601,2021-06-24,97.0,85.70999908447266,86.08000183105469,0.1317232649180211,0.12685871208945243
602,602,602,602,2021-06-25,98.0500030517578,89.05000305175781,86.20999908447266,0.10106681293170738,0.13733910327134735
603,603,603,603,2021-06-28,99.0999984741211,91.3000030517578,87.70999908447266,0.0854325866554626,0.12985975953185047
604,604,604,604,2021-06-29,99.97000122070312,92.41000366210938,88.80999755859375,0.08180929833350459,0.12566156929287597
605,605,605,605,2021-06-30,95.91999816894533,94.0,89.12999725341797,0.020425512435588544,0.07618087203819557
606,606,606,606,2021-07-01,96.11000061035156,96.04000091552734,84.54000091552734,0.0007288597892225468,0.13685828684086476
607,607,607,607,2021-07-02,97.87999725341795,97.0,85.70999908447266,0.009072136633174743,0.14199041300830006
608,608,608,608,2021-07-06,99.2300033569336,98.0500030517578,89.05000305175781,0.012034678923496855,0.11431779849865853
609,609,609,609,2021-07-07,98.83000183105467,99.0999984741211,91.3000030517578,-0.0027244868539219036,0.08247533984230127
610,610,610,610,2021-07-08,98.11000061035156,99.97000122070312,92.41000366210938,-0.018605587552662395,0.06168160071807627
611,611,611,611,2021-07-09,99.22000122070312,95.91999816894533,94.0,0.03440370219717326,0.05553192787982053
612,612,612,612,2021-07-12,96.16000366210938,96.11000061035156,96.04000091552734,0.0005202689776324654,0.0012495079699923473
613,613,613,613,2021-07-13,95.83999633789062,97.87999725341795,97.0,-0.02084185709819375,-0.011958800640302858
614,614,614,614,2021-07-14,96.01000213623048,99.2300033569336,98.0500030517578,-0.03244987515641473,-0.020805720061532806
615,615,615,615,2021-07-15,95.4000015258789,98.83000183105467,99.0999984741211,-0.03470606335755411,-0.03733599399810694
616,616,616,616,2021-07-16,95.30999755859376,98.11000061035156,99.97000122070312,-0.028539425485054726,-0.0466140202581522
617,617,617,617,2021-07-19,95.6500015258789,99.22000122070312,95.91999816894533,-0.035980645544270606,-0.0028148107612645523
618,618,618,618,2021-07-20,97.5999984741211,96.16000366210938,96.11000061035156,0.01497498707541256,0.015503047074260978
619,619,619,619,2021-07-21,97.41000366210938,95.83999633789062,97.87999725341795,0.016381546162455907,-0.004801732779903256
620,620,620,620,2021-07-22,98.8000030517578,96.01000213623048,99.2300033569336,0.029059481860739034,-0.004333369854166658
621,621,621,621,2021-07-23,100.3499984741211,95.4000015258789,98.83000183105467,0.05188675963384992,0.015379911109025146
622,622,622,622,2021-07-26,99.58999633789062,95.30999755859376,98.11000061035156,0.04490608424017273,0.01508506491011996
623,623,623,623,2021-07-27,98.41999816894533,95.6500015258789,99.22000122070312,0.028959713527207498,-0.0080629212045491
624,624,624,624,2021-07-28,98.58999633789062,97.5999984741211,96.16000366210938,0.010143420893925947,0.025270305566125417
625,625,625,625,2021-07-29,98.12000274658205,97.41000366210938,95.83999633789062,0.00728876971338055,0.023789717193363646
626,626,626,626,2021-07-30,98.4000015258789,98.8000030517578,96.01000213623048,-0.0040485983150156946,0.024893233376426904
627,627,627,627,2021-08-02,98.5199966430664,100.3499984741211,95.4000015258789,-0.018236191917099243,0.03270435081011125
628,628,628,628,2021-08-03,97.56999969482422,99.58999633789062,95.30999755859376,-0.020283127998247164,0.02371212038738202
629,629,629,629,2021-08-04,100.0,98.41999816894533,95.6500015258789,0.016053666535763123,0.0454782896469077
630,630,630,630,2021-08-05,98.73999786376952,98.58999633789062,97.5999984741211,0.0015214680134969516,0.011680321797860493
631,631,631,631,2021-08-06,102.5,98.12000274658205,97.41000366210938,0.04463918804334255,0.052253322518563294
632,632,632,632,2021-08-09,106.4000015258789,98.4000015258789,98.8000030517578,0.08130081174740655,0.07692305910294084
633,633,633,633,2021-08-10,105.7300033569336,98.5199966430664,100.3499984741211,0.0731831806692882,0.05361240622439989
634,634,634,634,2021-08-11,105.4000015258789,97.56999969482422,99.58999633789062,0.0802500958854675,0.0583392449205038
635,635,635,635,2021-08-12,107.2300033569336,100.0,98.41999816894533,0.07230003356933601,0.08951438073454576
636,636,636,636,2021-08-13,106.37999725341795,98.73999786376952,98.58999633789062,0.07737491953553888,0.07901411101415601
637,637,637,637,2021-08-16,106.41999816894533,102.5,98.12000274658205,0.038243884575076326,0.08459024857347353
638,638,638,638,2021-08-17,105.61000061035156,106.4000015258789,98.4000015258789,-0.00742482052817639,0.07327234728321064
639,639,639,639,2021-08-18,105.43000030517578,105.7300033569336,98.5199966430664,-0.0028374448333746694,0.07013808259803356
640,640,640,640,2021-08-19,105.22000122070312,105.4000015258789,97.56999969482422,-0.0017077827568302562,0.07840526339865006
641,641,641,641,2021-08-20,106.1999969482422,107.2300033569336,100.0,-0.009605580308179595,0.061999969482422035
642,642,642,642,2021-08-23,108.27999877929688,106.37999725341795,98.73999786376952,0.017860514898799584,0.09661739033749628
643,643,643,643,2021-08-24,109.29000091552734,106.41999816894533,102.5,0.026968641194917042,0.0662439113709985
644,644,644,644,2021-08-25,109.75,105.61000061035156,106.4000015258789,0.03920082724857643,0.03148494761352327
645,645,645,645,2021-08-26,109.30999755859376,105.43000030517578,105.7300033569336,0.03680164319631052,0.03385977573058874
646,646,646,646,2021-08-27,110.75,105.22000122070312,105.4000015258789,0.052556535973588225,0.05075899807086337
647,647,647,647,2021-08-30,111.4499969482422,106.1999969482422,107.2300033569336,0.04943502966915014,0.03935459721344614
648,648,648,648,2021-08-31,112.3499984741211,108.27999877929688,106.37999725341795,0.03758773310590757,0.05611958427185737
649,649,649,649,2021-09-01,113.22000122070312,109.29000091552734,106.41999816894533,0.03595937663330573,0.06389779335423929
650,650,650,650,2021-09-02,114.06999969482422,109.75,105.61000061035156,0.039362184007510015,0.08010604143149136
651,651,651,651,2021-09-03,115.95999908447266,109.30999755859376,105.43000030517578,0.06083616937521441,0.099876683570302
652,652,652,652,2021-09-07,116.11000061035156,110.75,105.22000122070312,0.04839729670746329,0.10349742694648167
653,653,653,653,2021-09-08,113.20999908447266,111.4499969482422,106.1999969482422,0.015791854503574454,0.06600755496863964
654,654,654,654,2021-09-09,112.3499984741211,112.3499984741211,108.27999877929688,0.0,0.03758773310590757
655,655,655,655,2021-09-10,109.8499984741211,113.22000122070312,109.29000091552734,-0.029765083114712043,0.005123959684350199
656,656,656,656,2021-09-13,109.75,114.06999969482422,109.75,-0.03787147984905481,0.0
657,657,657,657,2021-09-14,106.95999908447266,115.95999908447266,109.30999755859376,-0.07761297060242145,-0.021498477052489418
658,658,658,658,2021-09-15,107.61000061035156,116.11000061035156,110.75,-0.0732064417820888,-0.0283521389584509
659,659,659,659,2021-09-16,109.16999816894533,113.20999908447266,111.4499969482422,-0.03568590184788223,-0.020457593914118388
660,660,660,660,2021-09-17,109.16000366210938,112.3499984741211,112.3499984741211,-0.02839336764874556,-0.02839336764874556
661,661,661,661,2021-09-20,106.1500015258789,109.8499984741211,113.22000122070312,-0.03368226672405328,-0.06244479437023198
662,662,662,662,2021-09-21,105.9000015258789,109.75,114.06999969482422,-0.03507971274825594,-0.07162267196285454
663,663,663,663,2021-09-22,108.58999633789062,106.95999908447266,115.95999908447266,0.015239316261873359,-0.06355642294558184
664,664,664,664,2021-09-23,112.94000244140624,107.61000061035156,116.11000061035156,0.04953072949375992,-0.027301680753438196
665,665,665,665,2021-09-24,114.91999816894533,109.16999816894533,113.20999908447266,0.05267014835982331,0.015104664767259024
666,666,666,666,2021-09-27,115.91000366210938,109.16000366210938,112.3499984741211,0.06183583522856728,0.031686739976309886
667,667,667,667,2021-09-28,113.0,106.1500015258789,109.8499984741211,0.0645313082963177,0.028675480834175815
668,668,668,668,2021-09-29,112.9800033569336,105.9000015258789,109.75,0.06685554040643282,0.02943055450508969
669,669,669,669,2021-09-30,112.62000274658205,108.58999633789062,106.95999908447266,0.03711213320379514,0.05291701300071394
670,670,670,670,2021-10-01,114.56999969482422,112.94000244140624,107.61000061035156,0.014432417373672735,0.06467799502830918
671,671,671,671,2021-10-04,112.01000213623048,114.91999816894533,109.16999816894533,-0.02532192898608321,0.026014509617286352
672,672,672,672,2021-10-05,113.30999755859376,115.91000366210938,109.16000366210938,-0.022431248566732176,0.03801753167149169
673,673,673,673,2021-10-06,116.11000061035156,113.0,106.1500015258789,0.027522129295146636,0.09382947660198049
674,674,674,674,2021-10-07,118.52999877929688,112.9800033569336,105.9000015258789,0.04912369673799155,0.11926342843660453
675,675,675,675,2021-10-08,118.9000015258789,112.62000274658205,108.58999633789062,0.055762729765050256,0.09494433682369308
676,676,676,676,2021-10-11,116.9800033569336,114.56999969482422,112.94000244140624,0.021035207022159552,0.03577121328311761
677,677,677,677,2021-10-12,119.93000030517578,112.01000213623048,114.91999816894533,0.07070795480668512,0.0435955640102359
678,678,678,678,2021-10-13,122.83999633789062,113.30999755859376,115.91000366210938,0.0841055421819139,0.05978770129265931
679,679,679,679,2021-10-14,122.66000366210938,116.11000061035156,113.0,0.0564120490683544,0.08548675807176442
680,680,680,680,2021-10-15,122.41999816894533,118.52999877929688,112.9800033569336,0.03281869087750211,0.08355456303349817
681,681,681,681,2021-10-18,123.43000030517578,118.9000015258789,112.62000274658205,0.03809923230582046,0.09598647926619597
682,682,682,682,2021-10-19,124.70999908447266,116.9800033569336,114.56999969482422,0.06607963331949152,0.08850483910847484
683,683,683,683,2021-10-20,124.11000061035156,119.93000030517578,112.01000213623048,0.03485366709363191,0.10802605341802107
684,684,684,684,2021-10-21,127.88999938964844,122.83999633789062,113.30999755859376,0.04111041356487011,0.12867356936898
685,685,685,685,2021-10-22,128.07000732421875,122.66000366210938,116.11000061035156,0.04410568645515678,0.10300582767201294
686,686,686,686,2021-10-25,128.99000549316406,122.41999816894533,118.52999877929688,0.05366776198731693,0.08824775855556832
687,687,687,687,2021-10-26,127.41000366210938,123.43000030517578,118.9000015258789,0.032245024281724044,0.07157276725836081
688,688,688,688,2021-10-27,125.0,124.70999908447266,116.9800033569336,0.0023254022745273772,0.06855869732364006
689,689,689,689,2021-10-28,125.66000366210938,124.11000061035156,119.93000030517578,0.012488945646081495,0.04777789829361234
690,690,690,690,2021-10-29,125.25,127.88999938964844,122.83999633789062,-0.020642735180606442,0.019619047003878842
691,691,691,691,2021-11-01,127.0199966430664,128.07000732421875,122.66000366210938,-0.008198724300016336,0.0355453517918316
692,692,692,692,2021-11-02,130.32000732421875,128.99000549316406,122.41999816894533,0.010310890568379527,0.06453201497659755
693,693,693,693,2021-11-03,128.2100067138672,127.41000366210938,123.43000030517578,0.006278965770061706,0.03872645545550535
694,694,694,694,2021-11-04,121.6500015258789,125.0,124.70999908447266,-0.02679998779296877,-0.02453690627101246
695,695,695,695,2021-11-05,123.47000122070312,125.66000366210938,124.11000061035156,-0.017427999184967513,-0.005156710873427062
696,696,696,696,2021-11-08,123.9800033569336,125.25,127.88999938964844,-0.010139693757017176,-0.03057311792458517
697,697,697,697,2021-11-09,121.47000122070312,127.0199966430664,128.07000732421875,-0.043693871587472066,-0.05153436188074245
698,698,698,698,2021-11-10,119.0199966430664,130.32000732421875,128.99000549316406,-0.08670971490232826,-0.07729287871552204
699,699,699,699,2021-11-11,119.9499969482422,128.2100067138672,127.41000366210938,-0.06442562462428747,-0.058551185145956586
700,700,700,700,2021-11-12,119.4000015258789,121.6500015258789,125.0,-0.018495684108325694,-0.04479998779296879
701,701,701,701,2021-11-15,120.3499984741211,123.47000122070312,125.66000366210938,-0.02526931818041378,-0.042256923708728356
702,702,702,702,2021-11-16,120.69000244140624,123.9800033569336,125.25,-0.02653654481727652,-0.03640716613647721
703,703,703,703,2021-11-17,117.9800033569336,121.47000122070312,127.0199966430664,-0.0287313561265915,-0.0711698435289344
704,704,704,704,2021-11-18,115.87999725341795,119.0199966430664,130.32000732421875,-0.026382116267950506,-0.11080424539016465
705,705,705,705,2021-11-19,114.87999725341795,119.9499969482422,128.2100067138672,-0.04226761003597124,-0.10397011748231555
706,706,706,706,2021-11-22,111.51000213623048,119.4000015258789,121.6500015258789,-0.06608039605374993,-0.08335387803091243
707,707,707,707,2021-11-23,110.33000183105467,120.3499984741211,123.47000122070312,-0.083257139759923,-0.10642260678495219
708,708,708,708,2021-11-24,112.62999725341795,120.69000244140624,123.9800033569336,-0.066782707970375,-0.09154707046457655
709,709,709,709,2021-11-26,111.3499984741211,117.9800033569336,121.47000122070312,-0.05619600520568102,-0.0833127738938163
710,710,710,710,2021-11-29,112.97000122070312,115.87999725341795,119.0199966430664,-0.025112151378041236,-0.05083175594859779
711,711,711,711,2021-11-30,109.4000015258789,114.87999725341795,119.9499969482422,-0.04770191381055244,-0.08795327795560981
712,712,712,712,2021-12-01,104.87999725341795,111.51000213623048,119.4000015258789,-0.05945659363106037,-0.12160807442966293
713,713,713,713,2021-12-02,108.16000366210938,110.33000183105467,120.3499984741211,-0.0196682510009214,-0.10128786843842741
714,714,714,714,2021-12-03,105.06999969482422,112.62999725341795,120.69000244140624,-0.06712241625633453,-0.12942250750359685
715,715,715,715,2021-12-06,103.77999877929688,111.3499984741211,117.9800033569336,-0.06798383294619947,-0.12035941832173369
716,716,716,716,2021-12-07,106.86000061035156,112.97000122070312,115.87999725341795,-0.054085160169333846,-0.07783911681789712
717,717,717,717,2021-12-08,108.56999969482422,109.4000015258789,114.87999725341795,-0.007586853925759307,-0.05492686028425198
718,718,718,718,2021-12-09,104.1500015258789,104.87999725341795,111.51000213623048,-0.006960295067277578,-0.06600305326297051
719,719,719,719,2021-12-10,103.86000061035156,108.16000366210938,110.33000183105467,-0.03975594402891269,-0.05864226514389481
720,720,720,720,2021-12-13,103.06999969482422,105.06999969482422,112.62999725341795,-0.019034929150176016,-0.08487967496868265
721,721,721,721,2021-12-14,102.55999755859376,103.77999877929688,111.3499984741211,-0.011755648824949616,-0.07894028770525952
722,722,722,722,2021-12-15,103.51000213623048,106.86000061035156,112.97000122070312,-0.031349414701356104,-0.08373903675535221
723,723,723,723,2021-12-16,100.2699966430664,108.56999969482422,109.4000015258789,-0.07644840264426644,-0.08345525370630613
724,724,724,724,2021-12-17,101.8499984741211,104.1500015258789,104.87999725341795,-0.022083562343360286,-0.028890149300591417
725,725,725,725,2021-12-20,98.16999816894533,103.86000061035156,108.16000366210938,-0.05478531107228901,-0.09236321334060515
726,726,726,726,2021-12-21,102.0,103.06999969482422,105.06999969482422,-0.010381291335910925,-0.029218613341020605
727,727,727,727,2021-12-22,102.4800033569336,102.55999755859376,103.77999877929688,-0.0007799746837403587,-0.012526454400215492
728,728,728,728,2021-12-23,103.88999938964844,103.51000213623048,106.86000061035156,0.003671116274520436,-0.02779338577334256
729,729,729,729,2021-12-27,106.2699966430664,100.2699966430664,108.56999969482422,0.0598384382255277,-0.021184517437808026
730,730,730,730,2021-12-28,105.26000213623048,101.8499984741211,104.1500015258789,0.03348064519584493,0.010657710937006293
731,731,731,731,2021-12-29,105.16999816894533,98.16999816894533,103.86000061035156,0.07130488062099549,0.012613109482912943
732,732,732,732,2021-12-30,104.68000030517578,102.0,103.06999969482422,0.026274512795841032,0.015620458087887368
733,733,733,733,2021-12-31,104.45999908447266,102.4800033569336,102.55999755859376,0.019320800767763657,0.0185257563485548
734,734,734,734,2022-01-03,104.94000244140624,103.88999938964844,103.51000213623048,0.01010687321134407,0.013815092992595313
