,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ENPH,ENPH_6m,ENPH_12m,ENPH_6m_ret,ENPH_12m_ret
247,247,247,247,2020-01-29,32.560001373291016,31.26000022888184,30.670000076293945,0.041586728563363096,0.061623778685867325
248,248,248,248,2020-01-30,33.4900016784668,31.6200008392334,30.790000915527344,0.05913980991781442,0.08769083087548224
249,249,249,249,2020-01-31,31.520000457763672,32.06999969482422,30.200000762939453,-0.017149960782485207,0.04370859806215921
250,250,250,250,2020-02-03,32.91999816894531,32.70000076293945,30.15999984741211,0.006727749262171123,0.09151188115042475
251,251,251,251,2020-02-04,36.900001525878906,29.950000762939453,30.82999992370605,0.23205344193311284,0.1968862023092468
252,252,252,252,2020-02-05,36.90999984741211,32.2400016784668,31.5,0.1448510522896287,0.17174602690197172
253,253,253,253,2020-02-06,38.38999938964844,32.560001373291016,31.26000022888184,0.17905398557936714,0.22808698363920765
254,254,254,254,2020-02-07,38.04999923706055,33.4900016784668,31.6200008392334,0.13615996805176955,0.20335225259858158
255,255,255,255,2020-02-10,38.61000061035156,31.520000457763672,32.06999969482422,0.22493654979759237,0.20392893600753093
256,256,256,256,2020-02-11,39.65999984741211,32.91999816894531,32.70000076293945,0.20473882300591661,0.21284400373350354
257,257,257,257,2020-02-12,41.5,36.900001525878906,29.950000762939453,0.12466120010577764,0.3856427025989486
258,258,258,258,2020-02-13,41.34000015258789,36.90999984741211,32.2400016784668,0.12002168310727823,0.2822580024925685
259,259,259,259,2020-02-14,41.09000015258789,38.38999938964844,32.560001373291016,0.0703308363080486,0.261977838437502
260,260,260,260,2020-02-18,40.16999816894531,38.04999923706055,33.4900016784668,0.055716135989298365,0.19946241133733889
261,261,261,261,2020-02-19,57.220001220703125,38.61000061035156,31.520000457763672,0.48199949018809685,0.8153553423127982
262,262,262,262,2020-02-20,58.7400016784668,39.65999984741211,32.91999816894531,0.4810893067186861,0.7843257881429191
263,263,263,263,2020-02-21,59.09000015258789,41.5,36.900001525878906,0.4238554253635636,0.6013549514665082
264,264,264,264,2020-02-24,55.2599983215332,41.34000015258789,36.90999984741211,0.3367198383542802,0.4971552031964497
265,265,265,265,2020-02-25,50.900001525878906,41.09000015258789,38.38999938964844,0.238744252539828,0.3258661717927427
266,266,266,266,2020-02-26,51.869998931884766,40.16999816894531,38.04999923706055,0.2912621681915959,0.3632063067523952
267,267,267,267,2020-02-27,48.7599983215332,57.220001220703125,38.61000061035156,-0.14785044947026238,0.26288519944908706
268,268,268,268,2020-02-28,48.970001220703125,58.7400016784668,39.65999984741211,-0.1663261862204748,0.23474537088024006
269,269,269,269,2020-03-02,51.400001525878906,59.09000015258789,41.5,-0.1301404401227133,0.2385542536356362
270,270,270,270,2020-03-03,52.369998931884766,55.2599983215332,41.34000015258789,-0.05229821710874516,0.2668117740344613
271,271,271,271,2020-03-04,53.470001220703125,50.900001525878906,41.09000015258789,0.050491151626342434,0.30128987642107674
272,272,272,272,2020-03-05,56.68999862670898,51.869998931884766,40.16999816894531,0.09292461527045326,0.41125220838409127
273,273,273,273,2020-03-06,53.04999923706055,48.7599983215332,57.220001220703125,0.0879819742248189,-0.07287664967986407
274,274,274,274,2020-03-09,43.380001068115234,48.970001220703125,58.7400016784668,-0.11415152161002184,-0.2614913205898376
275,275,275,275,2020-03-10,45.59000015258789,51.400001525878906,59.09000015258789,-0.11303504281737797,-0.228465052718548
276,276,276,276,2020-03-11,41.72999954223633,52.369998931884766,55.2599983215332,-0.20316974616492534,-0.24484254777880854
277,277,277,277,2020-03-12,33.02000045776367,53.470001220703125,50.900001525878906,-0.38245745831442746,-0.35127702420646434
278,278,278,278,2020-03-13,32.86000061035156,56.68999862670898,51.869998931884766,-0.42035629905854555,-0.36649313115461923
279,279,279,279,2020-03-16,27.450000762939453,53.04999923706055,48.7599983215332,-0.4825635974041075,-0.4370385211679326
280,280,280,280,2020-03-17,29.280000686645508,43.380001068115234,48.970001220703125,-0.3250345789371909,-0.40208290878565967
281,281,281,281,2020-03-18,23.989999771118164,45.59000015258789,51.400001525878906,-0.4737881182095941,-0.5332685007987856
282,282,282,282,2020-03-19,26.25,41.72999954223633,52.369998931884766,-0.3709561397566876,-0.4987588211689261
283,283,283,283,2020-03-20,26.0,33.02000045776367,53.470001220703125,-0.21259843611277507,-0.5137460369098884
284,284,284,284,2020-03-23,27.51000022888184,32.86000061035156,56.68999862670898,-0.16281193798226423,-0.5147292133480357
285,285,285,285,2020-03-24,34.34000015258789,27.450000762939453,53.04999923706055,0.2510017922823049,-0.35268613296043017
286,286,286,286,2020-03-25,36.810001373291016,29.280000686645508,43.380001068115234,0.2571721485676026,-0.1514522713936316
287,287,287,287,2020-03-26,36.130001068115234,23.989999771118164,45.59000015258789,0.5060442439692123,-0.20750162432135166
288,288,288,288,2020-03-27,32.380001068115234,26.25,41.72999954223633,0.23352385021391364,-0.22405939555924625
289,289,289,289,2020-03-30,32.0,26.0,33.02000045776367,0.23076923076923084,-0.03089038290803081
290,290,290,290,2020-03-31,32.290000915527344,27.51000022888184,32.86000061035156,0.173755021696697,-0.01734630810215676
291,291,291,291,2020-04-01,29.770000457763672,34.34000015258789,27.450000762939453,-0.13308094567611173,0.08451729072286507
292,292,292,292,2020-04-02,29.920000076293945,36.810001373291016,29.280000686645508,-0.18717742569812534,0.021857902139337693
293,293,293,293,2020-04-03,28.690000534057617,36.130001068115234,23.989999771118164,-0.20592306432626784,0.19591499824013492
294,294,294,294,2020-04-06,34.04999923706055,32.380001068115234,26.25,0.05157498807465366,0.2971428280784971
295,295,295,295,2020-04-07,35.040000915527344,32.0,26.0,0.09500002861022949,0.3476923429048979
296,296,296,296,2020-04-08,37.93000030517578,32.290000915527344,27.51000022888184,0.17466705573663588,0.37877135549255025
297,297,297,297,2020-04-09,38.060001373291016,29.770000457763672,34.34000015258789,0.27846828310563243,0.10832851497301998
298,298,298,298,2020-04-13,37.77999877929688,29.920000076293945,36.810001373291016,0.2627004907406578,0.026351463456061985
299,299,299,299,2020-04-14,41.400001525878906,28.690000534057617,36.130001068115234,0.4430115285893206,0.14586217276407587
300,300,300,300,2020-04-15,39.61000061035156,34.04999923706055,32.380001068115234,0.1632893244602316,0.2232859574966397
301,301,301,301,2020-04-16,38.790000915527344,35.040000915527344,32.0,0.10702054514896586,0.2121875286102295
302,302,302,302,2020-04-17,38.959999084472656,37.93000030517578,32.290000915527344,0.027155253651720335,0.2065654375914836
303,303,303,303,2020-04-20,39.0099983215332,38.060001373291016,29.770000457763672,0.024960507460960235,0.31037950022469163
304,304,304,304,2020-04-21,35.5099983215332,37.77999877929688,29.920000076293945,-0.060084714957895136,0.18683149167731106
305,305,305,305,2020-04-22,38.2400016784668,41.400001525878906,28.690000534057617,-0.07632849591652335,0.3328686290218945
306,306,306,306,2020-04-23,39.47999954223633,39.61000061035156,34.04999923706055,-0.0032820264103015084,0.15947137817453116
307,307,307,307,2020-04-24,37.72999954223633,38.790000915527344,35.040000915527344,-0.027326665333145317,0.07676936519476407
308,308,308,308,2020-04-27,37.209999084472656,38.959999084472656,37.93000030517578,-0.04491786553191823,-0.018982367912211084
309,309,309,309,2020-04-28,43.0,39.0099983215332,38.060001373291016,0.1022815137180959,0.12979501966533502
310,310,310,310,2020-04-29,48.9900016784668,35.5099983215332,37.77999877929688,0.37961148955502333,0.29671792645247264
311,311,311,311,2020-04-30,46.83000183105469,38.2400016784668,41.400001525878906,0.22463388534381212,0.13115942282711068
312,312,312,312,2020-05-01,43.25,39.47999954223633,39.61000061035156,0.09549140074661011,0.09189596903710151
313,313,313,313,2020-05-04,43.97999954223633,37.72999954223633,38.790000915527344,0.1656506778645339,0.13379733189517573
314,314,314,314,2020-05-05,44.369998931884766,37.209999084472656,38.959999084472656,0.1924213927325762,0.1388603689564316
315,315,315,315,2020-05-06,52.68000030517578,43.0,39.0099983215332,0.22511628616687873,0.35042303439671896
316,316,316,316,2020-05-07,54.4900016784668,48.9900016784668,35.5099983215332,0.11226780591063923,0.5344974444964745
317,317,317,317,2020-05-08,57.27999877929688,46.83000183105469,38.2400016784668,0.2231474810943188,0.4979078521210327
318,318,318,318,2020-05-11,59.58000183105469,43.25,39.47999954223633,0.3775722966717847,0.5091186049106982
319,319,319,319,2020-05-12,59.27000045776367,43.97999954223633,37.72999954223633,0.3476580508111089,0.5708985204575656
320,320,320,320,2020-05-13,57.470001220703125,44.369998931884766,37.209999084472656,0.29524459328766306,0.5444773618574141
321,321,321,321,2020-05-14,56.97999954223633,52.68000030517578,43.0,0.08162489013194008,0.3251162684241007
322,322,322,322,2020-05-15,58.380001068115234,54.4900016784668,48.9900016784668,0.07138923233297811,0.19167175072328568
323,323,323,323,2020-05-18,64.41999816894531,57.27999877929688,46.83000183105469,0.12465082998970134,0.3756138298125382
324,324,324,324,2020-05-19,67.04000091552734,59.58000183105469,43.25,0.12520978273257288,0.5500578246364705
325,325,325,325,2020-05-20,64.16999816894531,59.27000045776367,43.97999954223633,0.08267247635122632,0.45907227914633
326,326,326,326,2020-05-21,59.93000030517578,57.470001220703125,44.369998931884766,0.042804924868984795,0.3506874407903
327,327,327,327,2020-05-22,56.41999816894531,56.97999954223633,52.68000030517578,-0.009828034008247277,0.07099464392755661
328,328,328,328,2020-05-26,58.43000030517578,58.380001068115234,54.4900016784668,0.0008564446068133336,0.07230681786280768
329,329,329,329,2020-05-27,57.86000061035156,64.41999816894531,57.27999877929688,-0.10183169427279026,0.010125730506550079
330,330,330,330,2020-05-28,55.79999923706055,67.04000091552734,59.58000183105469,-0.1676611205991715,-0.06344415034952056
331,331,331,331,2020-05-29,58.18999862670898,64.16999816894531,59.27000045776367,-0.0931899596832203,-0.018221728070076715
332,332,332,332,2020-06-01,59.68000030517578,59.93000030517578,57.470001220703125,-0.004171533434455976,0.038454829259278345
333,333,333,333,2020-06-02,56.95000076293945,56.41999816894531,56.97999954223633,0.009393878255846255,-0.0005264791073689157
334,334,334,334,2020-06-03,53.31999969482422,58.43000030517578,58.380001068115234,-0.08745508443714511,-0.08667354026573637
335,335,335,335,2020-06-04,51.63999938964844,57.86000061035156,64.41999816894531,-0.10750088411838565,-0.1983855812255778
336,336,336,336,2020-06-05,54.59000015258789,55.79999923706055,67.04000091552734,-0.021684571702807687,-0.1857100327105734
337,337,337,337,2020-06-08,52.900001525878906,58.18999862670898,64.16999816894531,-0.09090904323207838,-0.17562719284166117
338,338,338,338,2020-06-09,51.58000183105469,59.68000030517578,59.93000030517578,-0.13572383432810764,-0.13932919124981147
339,339,339,339,2020-06-10,49.34999847412109,56.95000076293945,56.41999816894531,-0.13345043348557972,-0.1253101723550869
340,340,340,340,2020-06-11,47.65999984741211,53.31999969482422,58.43000030517578,-0.10615153563028856,-0.18432312855575417
341,341,341,341,2020-06-12,48.630001068115234,51.63999938964844,57.86000061035156,-0.058288116907619036,-0.15952297692483974
342,342,342,342,2020-06-15,50.45000076293945,54.59000015258789,55.79999923706055,-0.07583805418714906,-0.09587811016613412
343,343,343,343,2020-06-16,52.7599983215332,52.900001525878906,58.18999862670898,-0.002646563332842522,-0.09331501002447906
344,344,344,344,2020-06-17,39.040000915527344,51.58000183105469,59.68000030517578,-0.24311749651736936,-0.3458444920258893
345,345,345,345,2020-06-18,45.720001220703125,49.34999847412109,56.95000076293945,-0.07355617762220434,-0.19719050731855858
346,346,346,346,2020-06-19,46.720001220703125,47.65999984741211,53.31999969482422,-0.01972300943597305,-0.12378091732738239
347,347,347,347,2020-06-22,45.560001373291016,48.630001068115234,51.63999938964844,-0.06312974763303258,-0.11773815043026892
348,348,348,348,2020-06-23,45.4900016784668,50.45000076293945,54.59000015258789,-0.09831514389423501,-0.1666971688713157
349,349,349,349,2020-06-24,46.68000030517578,52.7599983215332,52.900001525878906,-0.11523878335447102,-0.11758035994876626
350,350,350,350,2020-06-25,45.79999923706055,39.040000915527344,51.58000183105469,0.17315569065072833,-0.11205898388538216
351,351,351,351,2020-06-26,45.29999923706055,45.720001220703125,49.34999847412109,-0.009186394847522261,-0.08206685637861455
352,352,352,352,2020-06-29,47.45000076293945,46.720001220703125,47.65999984741211,0.015624989793725508,-0.0044061914633862775
353,353,353,353,2020-06-30,47.56999969482422,45.560001373291016,48.630001068115234,0.044117608888210924,-0.021797272260107303
354,354,354,354,2020-07-01,49.060001373291016,45.4900016784668,50.45000076293945,0.07847877694218952,-0.02755201919976047
355,355,355,355,2020-07-02,48.86000061035156,46.68000030517578,52.7599983215332,0.046700948820132426,-0.07391959505787005
356,356,356,356,2020-07-06,50.15999984741211,45.79999923706055,39.040000915527344,0.09519652146246171,0.2848360315345695
357,357,357,357,2020-07-07,50.63999938964844,45.29999923706055,45.720001220703125,0.117880800055713,0.10761150563393729
358,358,358,358,2020-07-08,54.93000030517578,47.45000076293945,46.720001220703125,0.15763960847137737,0.17572771553855482
359,359,359,359,2020-07-09,55.790000915527344,47.56999969482422,45.560001373291016,0.1727980086911265,0.22453905254343431
360,360,360,360,2020-07-10,55.43000030517578,49.060001373291016,45.4900016784668,0.12984098560080115,0.21850952428991
361,361,361,361,2020-07-13,52.31999969482422,48.86000061035156,46.68000030517578,0.07081455262486469,0.1208226082428514
362,362,362,362,2020-07-14,55.880001068115234,50.15999984741211,45.79999923706055,0.1140351124023824,0.22008737989013172
363,363,363,363,2020-07-15,57.95000076293945,50.63999938964844,45.29999923706055,0.1443523195378491,0.2792494865105819
364,364,364,364,2020-07-16,57.7400016784668,54.93000030517578,47.45000076293945,0.05115604146512709,0.2168598682840126
365,365,365,365,2020-07-17,59.310001373291016,55.790000915527344,47.56999969482422,0.06309375156837449,0.24679423489136898
366,366,366,366,2020-07-20,63.540000915527344,55.43000030517578,49.060001373291016,0.14631067230202222,0.2951487797984338
367,367,367,367,2020-07-21,61.09999847412109,52.31999969482422,48.86000061035156,0.16781343330484444,0.2505116191336343
368,368,368,368,2020-07-22,62.08000183105469,55.880001068115234,50.15999984741211,0.11095205161828692,0.23763959369823562
369,369,369,369,2020-07-23,61.66999816894531,57.95000076293945,50.63999938964844,0.06419322445263709,0.217811984838838
370,370,370,370,2020-07-24,59.650001525878906,57.7400016784668,54.93000030517578,0.033079317490293914,0.08592756589259265
371,371,371,371,2020-07-27,62.220001220703125,59.310001373291016,55.790000915527344,0.04906423503680046,0.1152536332614793
372,372,372,372,2020-07-28,57.22999954223633,63.540000915527344,55.43000030517578,-0.09930754300239608,0.03247337591828359
373,373,373,373,2020-07-29,59.119998931884766,61.09999847412109,52.31999969482422,-0.032405885297606796,0.12996940513616329
374,374,374,374,2020-07-30,59.13999938964844,62.08000183105469,55.880001068115234,-0.04735828535261988,0.058339267344669654
375,375,375,375,2020-07-31,60.36000061035156,61.66999816894531,57.95000076293945,-0.02124205606436058,0.041587572315501475
376,376,376,376,2020-08-03,61.209999084472656,59.650001525878906,57.7400016784668,0.02615251498219906,0.060096939818758965
377,377,377,377,2020-08-04,68.94999694824219,62.220001220703125,59.310001373291016,0.10816450651723408,0.1625357503244358
378,378,378,378,2020-08-05,74.98999786376953,57.22999954223633,63.540000915527344,0.31032672485740886,0.1802013972814429
379,379,379,379,2020-08-06,71.37000274658203,59.119998931884766,61.09999847412109,0.2072057516241015,0.16808518050635968
380,380,380,380,2020-08-07,72.83999633789062,59.13999938964844,62.08000183105469,0.23165365386595127,0.17332464867057062
381,381,381,381,2020-08-10,71.83999633789062,60.36000061035156,61.66999816894531,0.19019210754564297,0.16490998006979907
382,382,382,382,2020-08-11,67.30000305175781,61.209999084472656,59.650001525878906,0.09949361310854887,0.12824813629820242
383,383,383,383,2020-08-12,71.19000244140625,68.94999694824219,62.220001220703125,0.03248739075138096,0.1441658798572707
384,384,384,384,2020-08-13,74.87999725341797,74.98999786376953,57.22999954223633,-0.0014668704291923573,0.30840464533213496
385,385,385,385,2020-08-14,73.16000366210938,71.37000274658203,59.119998931884766,0.025080577926880787,0.23748316955148852
386,386,386,386,2020-08-17,75.05999755859375,72.83999633789062,59.13999938964844,0.03047777776381211,0.269191720210465
387,387,387,387,2020-08-18,75.16000366210938,71.83999633789062,60.36000061035156,0.04621391277086784,0.24519554178433278
388,388,388,388,2020-08-19,75.48999786376953,67.30000305175781,61.209999084472656,0.12169382526941508,0.23329519674701849
389,389,389,389,2020-08-20,73.08999633789062,71.19000244140625,68.94999694824219,0.026689055082533386,0.06004350359516564
390,390,390,390,2020-08-21,73.13999938964844,74.87999725341797,74.98999786376953,-0.02323715181079422,-0.024669936349136723
391,391,391,391,2020-08-24,73.36000061035156,73.16000366210938,71.37000274658203,0.0027336924307148625,0.027882832943632474
392,392,392,392,2020-08-25,75.93000030517578,75.05999755859375,72.83999633789062,0.011590764386887775,0.0424218028917962
393,393,393,393,2020-08-26,75.23999786376953,75.16000366210938,71.83999633789062,0.0010643187568188939,0.047327417861874777
394,394,394,394,2020-08-27,73.44000244140625,75.48999786376953,67.30000305175781,-0.02715585482016747,0.09123327059772057
395,395,395,395,2020-08-28,76.04000091552734,73.08999633789062,71.19000244140625,0.040361263174771844,0.06812752223337748
396,396,396,396,2020-08-31,77.2300033569336,73.13999938964844,74.87999725341797,0.055920207839980085,0.03138362967031694
397,397,397,397,2020-09-01,78.70999908447266,73.36000061035156,73.16000366210938,0.07292800476566752,0.07586105993099768
398,398,398,398,2020-09-02,77.0199966430664,75.93000030517578,75.05999755859375,0.014355278987353337,0.02611243203069158
399,399,399,399,2020-09-03,67.80000305175781,75.23999786376953,75.16000366210938,-0.0988835064227761,-0.09792443123658312
400,400,400,400,2020-09-04,66.16000366210938,73.44000244140625,75.48999786376953,-0.09912852038785247,-0.12359245549982945
401,401,401,401,2020-09-08,65.05000305175781,76.04000091552734,73.08999633789062,-0.14452916532679028,-0.11000128183020297
402,402,402,402,2020-09-09,67.70999908447266,77.2300033569336,73.13999938964844,-0.12326821000463217,-0.07424118608817343
403,403,403,403,2020-09-10,66.0999984741211,78.70999908447266,73.36000061035156,-0.16020836941972694,-0.09896404138260106
404,404,404,404,2020-09-11,65.0999984741211,77.0199966430664,75.93000030517578,-0.15476497907661735,-0.14263139454138074
405,405,405,405,2020-09-14,69.48999786376953,67.80000305175781,75.23999786376953,0.02492617604635794,-0.07642211806559351
406,406,406,406,2020-09-15,72.16000366210938,66.16000366210938,73.44000244140625,0.09068923319053979,-0.01742917669859989
407,407,407,407,2020-09-16,72.83000183105469,65.05000305175781,76.04000091552734,0.11960028307925863,-0.04221461133382465
408,408,408,408,2020-09-17,66.87000274658203,67.70999908447266,77.2300033569336,-0.012405794553957628,-0.13414476447023815
409,409,409,409,2020-09-18,68.2699966430664,66.0999984741211,78.70999908447266,0.03282901995519549,-0.13263883322120096
410,410,410,410,2020-09-21,70.72000122070312,65.0999984741211,77.0199966430664,0.08632876925206268,-0.08179687999156027
411,411,411,411,2020-09-22,72.2300033569336,69.48999786376953,67.80000305175781,0.03943021409405789,0.06533923459847002
412,412,412,412,2020-09-23,70.2699966430664,72.16000366210938,66.16000366210938,-0.026191891950185675,0.062122018643582244
413,413,413,413,2020-09-24,69.41000366210938,72.83000183105469,65.05000305175781,-0.04695864455528587,0.06702537134214248
414,414,414,414,2020-09-25,73.62000274658203,66.87000274658203,67.70999908447266,0.10094212236808997,0.0872840605821934
415,415,415,415,2020-09-28,78.13999938964844,68.2699966430664,66.0999984741211,0.14457306623559707,0.1821482782672248
416,416,416,416,2020-09-29,80.80000305175781,70.72000122070312,65.0999984741211,0.14253396008290498,0.24116751068554731
417,417,417,417,2020-09-30,82.58999633789062,72.2300033569336,69.48999786376953,0.14343060361996418,0.18851631712239736
418,418,418,418,2020-10-01,89.51000213623047,70.2699966430664,72.16000366210938,0.27380114433323355,0.24043788239483477
419,419,419,419,2020-10-02,90.43000030517578,69.41000366210938,72.83000183105469,0.30283814340930704,0.24165863011988087
420,420,420,420,2020-10-05,98.0500030517578,73.62000274658203,66.87000274658203,0.33183916590263896,0.466277837961798
421,421,421,421,2020-10-06,98.56999969482422,78.13999938964844,68.2699966430664,0.26145380681794883,0.4438260515841863
422,422,422,422,2020-10-07,107.81999969482422,80.80000305175781,70.72000122070312,0.33440588641758207,0.5246040417666191
423,423,423,423,2020-10-08,105.5,82.58999633789062,72.2300033569336,0.2773944143111522,0.46061186621657146
424,424,424,424,2020-10-09,109.18000030517578,89.51000213623047,70.2699966430664,0.21975195731766828,0.5537214390339473
425,425,425,425,2020-10-12,104.43000030517578,90.43000030517578,69.41000366210938,0.15481587916348505,0.5045381759889414
426,426,426,426,2020-10-13,106.6500015258789,98.0500030517578,73.62000274658203,0.08771033356910163,0.4486552234043535
427,427,427,427,2020-10-14,108.97000122070312,98.56999969482422,78.13999938964844,0.10550879129631352,0.39454827325144404
428,428,428,428,2020-10-15,110.70999908447266,107.81999969482422,80.80000305175781,0.026803926895087704,0.3701732042454935
429,429,429,429,2020-10-16,110.83999633789062,105.5,82.58999633789062,0.050616079032138606,0.34205111094113794
430,430,430,430,2020-10-19,114.69000244140624,109.18000030517578,89.51000213623047,0.05046713794494506,0.2813093476062358
431,431,431,431,2020-10-20,116.13999938964844,104.43000030517578,90.43000030517578,0.11213251987218742,0.2843082936825019
432,432,432,432,2020-10-21,101.52999877929688,106.6500015258789,98.0500030517578,-0.04800752623842808,0.035492051190473495
433,433,433,433,2020-10-22,103.45999908447266,108.97000122070312,98.56999969482422,-0.050564394553605174,0.04960940859072771
434,434,434,434,2020-10-23,103.33000183105467,110.70999908447266,107.81999969482422,-0.06666062067064948,-0.04164346017879916
435,435,435,435,2020-10-26,103.66999816894533,110.83999633789062,105.5,-0.06468782394297357,-0.01734598891994954
436,436,436,436,2020-10-27,98.62999725341795,114.69000244140624,109.18000030517578,-0.14002968738441823,-0.09662944698909015
437,437,437,437,2020-10-28,102.80999755859376,116.13999938964844,104.43000030517578,-0.1147752875934902,-0.01551280993821591
438,438,438,438,2020-10-29,102.51000213623048,101.52999877929688,106.6500015258789,0.009652352690990407,-0.03881855912251286
439,439,439,439,2020-10-30,98.08999633789062,103.45999908447266,108.97000122070312,-0.05190414453993519,-0.09984403745005577
440,440,440,440,2020-11-02,103.83000183105467,103.33000183105467,110.70999908447266,0.004838865684116733,-0.062144316776377995
441,441,441,441,2020-11-03,104.75,103.66999816894533,110.83999633789062,0.01041768930384901,-0.054944032290704437
442,442,442,442,2020-11-04,106.19000244140624,98.62999725341795,114.69000244140624,0.07665016119349333,-0.07411282430081512
443,443,443,443,2020-11-05,120.26000213623048,102.80999755859376,116.13999938964844,0.16973061951189683,0.03547445125050741
444,444,444,444,2020-11-06,122.52999877929688,102.51000213623048,101.52999877929688,0.19529798288815625,0.20683542058982218
445,445,445,445,2020-11-09,117.08000183105467,98.08999633789062,103.45999908447266,0.19359777961199187,0.13164510793646533
446,446,446,446,2020-11-10,109.38999938964844,103.83000183105467,103.33000183105467,0.05354904613832745,0.058647028464219986
447,447,447,447,2020-11-11,120.43000030517578,104.75,103.66999816894533,0.14968974038353977,0.16166685089467836
448,448,448,448,2020-11-12,117.20999908447266,106.19000244140624,98.62999725341795,0.10377621611928167,0.18838084100636854
449,449,449,449,2020-11-13,116.58999633789062,120.26000213623048,102.80999755859376,-0.030517260378745692,0.1340336456232607
450,450,450,450,2020-11-16,119.93000030517578,122.52999877929688,102.51000213623048,-0.021219280992602063,0.1699346191193618
451,451,451,451,2020-11-17,125.12000274658205,117.08000183105467,98.08999633789062,0.06867100093770939,0.275563333854975
452,452,452,452,2020-11-18,124.91999816894533,109.38999938964844,103.83000183105467,0.141969091013328,0.20312044655654438
453,453,453,453,2020-11-19,128.88999938964844,120.43000030517578,104.75,0.07024826922722394,0.23045345479377977
454,454,454,454,2020-11-20,129.58999633789062,117.20999908447266,106.19000244140624,0.1056223645603458,0.22035967001127155
455,455,455,455,2020-11-23,134.42999267578125,116.58999633789062,120.26000213623048,0.15301481171839448,0.1178279584886337
456,456,456,456,2020-11-24,136.02000427246094,119.93000030517578,122.52999877929688,0.1341616270019368,0.1100955327475559
457,457,457,457,2020-11-25,139.07000732421875,125.12000274658205,117.08000183105467,0.11149300089044134,0.18782033779684637
458,458,458,458,2020-11-27,140.55999755859375,124.91999816894533,109.38999938964844,0.1252001250311936,0.284943763989955
459,459,459,459,2020-11-30,136.57000732421875,128.88999938964844,120.43000030517578,0.05958575506973829,0.13401982046120864
460,460,460,460,2020-12-01,128.85000610351562,129.58999633789062,117.20999908447266,-0.00571024195760883,0.09930899334496268
461,461,461,461,2020-12-02,127.93000030517578,134.42999267578125,116.58999633789062,-0.04835224819421191,0.09726395337058413
462,462,462,462,2020-12-03,127.66999816894533,136.02000427246094,119.93000030517578,-0.06138807411584668,0.06453762898419257
463,463,463,463,2020-12-04,130.4600067138672,139.07000732421875,125.12000274658205,-0.061911268835118216,0.042679058903960954
464,464,464,464,2020-12-07,129.32000732421875,140.55999755859375,124.91999816894533,-0.07996578279456434,0.03522261623253242
465,465,465,465,2020-12-08,134.74000549316406,136.57000732421875,128.88999938964844,-0.013399734443231281,0.04538758733197312
466,466,466,466,2020-12-09,127.26000213623048,128.85000610351562,129.58999633789062,-0.012339960356755886,-0.01797973815498044
467,467,467,467,2020-12-10,131.2100067138672,127.93000030517578,134.42999267578125,0.025639071373930955,-0.023952883562822436
468,468,468,468,2020-12-11,139.91000366210938,127.66999816894533,136.02000427246094,0.09587221484069341,0.028598730094555824
469,469,469,469,2020-12-14,145.07000732421875,130.4600067138672,139.07000732421875,0.11198834783440637,0.043143738290111644
470,470,470,470,2020-12-15,160.4600067138672,129.32000732421875,140.55999755859375,0.24079800205684498,0.14157661853243786
471,471,471,471,2020-12-16,163.30999755859375,134.74000549316406,136.57000732421875,0.21203793157689277,0.1957969451586392
472,472,472,472,2020-12-17,163.52000427246094,127.26000213623048,128.85000610351562,0.2849285048527228,0.2690725380415744
473,473,473,473,2020-12-18,164.41000366210938,131.2100067138672,127.93000030517578,0.25302945849734026,0.2851559702173916
474,474,474,474,2020-12-21,170.77999877929688,139.91000366210938,127.66999816894533,0.2206418005087063,0.33766743345060757
475,475,475,475,2020-12-22,177.27000427246094,145.07000732421875,130.4600067138672,0.22196177929651584,0.35880726007672425
476,476,476,476,2020-12-23,180.32000732421875,160.4600067138672,129.32000732421875,0.12376916227958268,0.39437053132960065
477,477,477,477,2020-12-24,181.38999938964844,163.30999755859375,134.74000549316406,0.11070970608867836,0.34622229475010036
478,478,478,478,2020-12-28,175.49000549316406,163.52000427246094,127.26000213623048,0.07320206034705357,0.378987918806601
479,479,479,479,2020-12-29,170.1999969482422,164.41000366210938,131.2100067138672,0.03521679433833147,0.29715713923711173
480,480,480,480,2020-12-30,172.92999267578125,170.77999877929688,139.91000366210938,0.01258926052144349,0.23600877813867416
481,481,481,481,2020-12-31,175.47000122070312,177.27000427246094,145.07000732421875,-0.010154019339849718,0.20955395575698188
482,482,482,482,2021-01-04,172.24000549316406,180.32000732421875,160.4600067138672,-0.04480923637345846,0.07341392425779336
483,483,483,483,2021-01-05,181.47999572753903,181.38999938964844,163.30999755859375,0.0004961482892851254,0.11126078280924645
484,484,484,484,2021-01-06,203.3800048828125,175.49000549316406,163.52000427246094,0.15892642610199736,0.24376222828331073
485,485,485,485,2021-01-07,213.759994506836,170.1999969482422,164.41000366210938,0.2559341853093007,0.3001641612158179
486,486,486,486,2021-01-08,207.4100036621093,172.92999267578125,170.77999877929688,0.19938710719182806,0.21448650395032653
487,487,487,487,2021-01-11,201.67999267578125,175.47000122070312,177.27000427246094,0.14937021298650155,0.1376994856151894
488,488,488,488,2021-01-12,206.4900054931641,172.24000549316406,180.32000732421875,0.19885043490293763,0.14513086238894823
489,489,489,489,2021-01-13,203.69000244140625,181.47999572753903,181.38999938964844,0.12238267157120575,0.12293953981362904
