,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,FANG,FANG_6m,FANG_12m,FANG_6m_ret,FANG_12m_ret
243,243,243,243,2020-01-23,71.0970230102539,76.60346984863281,79.65887451171875,-0.07188247280781868,-0.10748145205347204
244,244,244,244,2020-01-24,69.53572082519531,76.64543914794922,80.93475341796875,-0.0927611401512094,-0.14084224775364151
245,245,245,245,2020-01-27,66.62301635742188,76.1669692993164,78.34101104736328,-0.12530304185255525,-0.14957676105120676
246,246,246,246,2020-01-28,66.41316986083984,75.1596908569336,79.0293197631836,-0.11637249829490048,-0.15963885226582808
247,247,247,247,2020-01-29,65.11210632324219,74.1356201171875,77.44286346435547,-0.12171630559886981,-0.15922393090215137
248,248,248,248,2020-01-30,64.20555114746094,71.71818542480469,75.94873809814453,-0.10475215223090972,-0.15461990870089892
249,249,249,249,2020-01-31,62.45121383666992,71.0970230102539,76.60346984863281,-0.12160578330174321,-0.18474693169810086
250,250,250,250,2020-02-03,61.343204498291016,69.53572082519531,76.64543914794922,-0.1178173783155182,-0.19964964412455377
251,251,251,251,2020-02-04,61.460716247558594,66.62301635742188,76.1669692993164,-0.07748523546529873,-0.19307914161539053
252,252,252,252,2020-02-05,64.96942138671875,66.41316986083984,75.1596908569336,-0.021738888192602168,-0.13558157775837598
253,253,253,253,2020-02-06,63.98731231689453,65.11210632324219,74.1356201171875,-0.017274729230286834,-0.13688841860702528
254,254,254,254,2020-02-07,62.31689834594727,64.20555114746094,71.71818542480469,-0.02941572446245333,-0.1310865162464896
255,255,255,255,2020-02-10,60.4366455078125,62.45121383666992,71.0970230102539,-0.03225827338002052,-0.14994126407942454
256,256,256,256,2020-02-11,60.86474609375,61.343204498291016,69.53572082519531,-0.007799696942052403,-0.12469813541220243
257,257,257,257,2020-02-12,62.40924453735352,61.460716247558594,66.62301635742188,0.015433082263056175,-0.06324798921535069
258,258,258,258,2020-02-13,62.56873321533203,64.96942138671875,66.41316986083984,-0.036951047433484985,-0.05788666093733108
259,259,259,259,2020-02-14,62.92966842651367,63.98731231689453,65.11210632324219,-0.016528962572188055,-0.033518158449582836
260,260,260,260,2020-02-18,62.58550643920898,62.31689834594727,64.20555114746094,0.00431035722879769,-0.025232159514232744
261,261,261,261,2020-02-19,66.55587005615234,60.4366455078125,62.45121383666992,0.10125023480247308,0.06572580366840297
262,262,262,262,2020-02-20,65.87596130371094,60.86474609375,61.343204498291016,0.0823336254823468,0.07389175121339164
263,263,263,263,2020-02-21,64.13001251220703,62.40924453735352,61.460716247558594,0.027572325023476063,0.04343093324680325
264,264,264,264,2020-02-24,59.6644172668457,62.56873321533203,64.96942138671875,-0.04641800783293859,-0.08165386125722085
265,265,265,265,2020-02-25,56.37397766113281,62.92966842651367,63.98731231689453,-0.1041748817258793,-0.1189819415770581
266,266,266,266,2020-02-26,52.99959182739258,62.58550643920898,62.31689834594727,-0.15316508816825603,-0.1495149271844438
267,267,267,267,2020-02-27,49.92738723754883,66.55587005615234,60.4366455078125,-0.24984246775790442,-0.17388884147954842
268,268,268,268,2020-02-28,52.04267501831055,65.87596130371094,60.86474609375,-0.20998989633903276,-0.14494550033694076
269,269,269,269,2020-03-02,52.47759246826172,64.13001251220703,62.40924453735352,-0.18169994964100933,-0.1591375146857844
270,270,270,270,2020-03-03,52.15668869018555,59.6644172668457,62.56873321533203,-0.12583259705834837,-0.16640970641539354
271,271,271,271,2020-03-04,51.573974609375,56.37397766113281,62.92966842651367,-0.08514572238650431,-0.18045055855330494
272,272,272,272,2020-03-05,49.158687591552734,52.99959182739258,62.58550643920898,-0.07247044936400227,-0.21453559476582784
273,273,273,273,2020-03-06,41.00920486450195,49.92738723754883,66.55587005615234,-0.178623053728311,-0.3838378969442815
274,274,274,274,2020-03-09,22.700319290161133,52.04267501831055,65.87596130371094,-0.5638133650475439,-0.6554081513056815
275,275,275,275,2020-03-10,25.0649356842041,52.47759246826172,64.13001251220703,-0.5223687957986394,-0.6091543615490012
276,276,276,276,2020-03-11,22.126054763793945,52.15668869018555,59.6644172668457,-0.5757772335735443,-0.6291582860042624
277,277,277,277,2020-03-12,21.636245727539062,51.573974609375,56.37397766113281,-0.5804813204447874,-0.6162015414701484
278,278,278,278,2020-03-13,22.96211624145508,49.158687591552734,52.99959182739258,-0.5328981027272011,-0.5667491871213388
279,279,279,279,2020-03-16,19.83744430541992,41.00920486450195,49.92738723754883,-0.5162684970126928,-0.6026740952608712
280,280,280,280,2020-03-17,17.08435821533203,22.700319290161133,52.04267501831055,-0.2473956865119159,-0.6717240570489291
281,281,281,281,2020-03-18,13.14051342010498,25.0649356842041,52.47759246826172,-0.47574118738369153,-0.7495976320168971
282,282,282,282,2020-03-19,15.783815383911133,22.126054763793945,52.15668869018555,-0.2866412221966006,-0.6973769658256466
283,283,283,283,2020-03-20,15.699368476867676,21.636245727539062,51.573974609375,-0.2743949817095489,-0.695595140848154
284,284,284,284,2020-03-23,17.202587127685547,22.96211624145508,49.158687591552734,-0.2508274521915128,-0.650060081533959
285,285,285,285,2020-03-24,20.36948204040528,19.83744430541992,41.00920486450195,0.026819872902680286,-0.5032948795835508
286,286,286,286,2020-03-25,20.41170692443848,17.08435821533203,22.700319290161133,0.194759947501006,-0.10081850992794594
287,287,287,287,2020-03-26,21.914928436279297,13.14051342010498,25.0649356842041,0.6677376093044785,-0.1256738611904732
288,288,288,288,2020-03-27,20.15835952758789,15.783815383911133,22.126054763793945,0.2771537829906354,-0.08893113829881227
289,289,289,289,2020-03-30,19.92189216613769,15.699368476867676,21.636245727539062,0.268961372267408,-0.07923526026603156
290,290,290,290,2020-03-31,22.126054763793945,17.202587127685547,22.96211624145508,0.2862050690145701,-0.03641047144216336
291,291,291,291,2020-04-01,21.171764373779297,20.36948204040528,19.83744430541992,0.03938648669527267,0.0672627001652033
292,292,292,292,2020-04-02,24.53289604187012,20.41170692443848,17.08435821533203,0.2019032084228798,0.43598581419661064
293,293,293,293,2020-04-03,26.677942276000977,21.914928436279297,13.14051342010498,0.21734106290015065,1.03020547394927
294,294,294,294,2020-04-06,27.108640670776367,20.15835952758789,15.783815383911133,0.3447840650761591,0.7174960560175414
295,295,295,295,2020-04-07,27.87714195251465,19.92189216613769,15.699368476867676,0.39932199813323566,0.7756855629951218
296,296,296,296,2020-04-08,31.65208625793457,22.126054763793945,17.202587127685547,0.43053457093166836,0.8399608165328951
297,297,297,297,2020-04-09,29.4394760131836,21.171764373779297,20.36948204040528,0.3905065016519671,0.44527366747897235
298,298,298,298,2020-04-13,27.936254501342773,24.53289604187012,20.41170692443848,0.1387263229609812,0.36863882108239165
299,299,299,299,2020-04-14,26.728609085083008,26.677942276000977,21.914928436279297,0.001899202290710722,0.21965303983538687
300,300,300,300,2020-04-15,25.5294132232666,27.108640670776367,20.15835952758789,-0.058255501140350496,0.2664429954395897
301,301,301,301,2020-04-16,23.6715030670166,27.87714195251465,19.92189216613769,-0.1508633450538741,0.18821560068738474
302,302,302,302,2020-04-17,26.618825912475582,31.65208625793457,22.126054763793945,-0.1590182809576176,0.20305342261167136
303,303,303,303,2020-04-20,26.061452865600582,29.4394760131836,21.171764373779297,-0.11474467636822983,0.2309532831319927
304,304,304,304,2020-04-21,26.517486572265625,27.936254501342773,24.53289604187012,-0.05078590363675828,0.08089507765444481
305,305,305,305,2020-04-22,28.91588592529297,26.728609085083008,26.677942276000977,0.08183279695727452,0.08388741628342178
306,306,306,306,2020-04-23,31.33116912841797,25.5294132232666,27.108640670776367,0.22725770680322,0.15576319406504102
307,307,307,307,2020-04-24,30.21642303466797,23.6715030670166,27.87714195251465,0.2764894121476775,0.08391394950522568
308,308,308,308,2020-04-27,30.5880069732666,26.618825912475582,31.65208625793457,0.14911180056708528,-0.033617982587205386
309,309,309,309,2020-04-28,32.09122467041016,26.061452865600582,29.4394760131836,0.23136744662338016,0.09007458747020691
310,310,310,310,2020-04-29,37.31871032714844,26.517486572265625,27.936254501342773,0.40732456771297865,0.33585231783146496
311,311,311,311,2020-04-30,36.7697868347168,28.91588592529297,26.728609085083008,0.27161197584314567,0.37567154047075646
312,312,312,312,2020-05-01,34.01669692993164,31.33116912841797,25.5294132232666,0.08571425440609715,0.33245118610599445
313,313,313,313,2020-05-04,35.90838623046875,30.21642303466797,23.6715030670166,0.18837316347041688,0.5169457608504284
314,314,314,314,2020-05-05,34.05892562866211,30.5880069732666,26.618825912475582,0.11347318765910552,0.27950517955412657
315,315,315,315,2020-05-06,32.8681640625,32.09122467041016,26.061452865600582,0.024210337874896348,0.2611792685542804
316,316,316,316,2020-05-07,34.09270095825195,37.31871032714844,26.517486572265625,-0.08644482460985914,0.28566864228788447
317,317,317,317,2020-05-08,35.53681564331055,36.7697868347168,28.91588592529297,-0.03353218219481546,0.22897205138806398
318,318,318,318,2020-05-11,34.64163589477539,34.01669692993164,31.33116912841797,0.018371535782295778,0.10566049268026734
319,319,319,319,2020-05-12,34.51495361328125,35.90838623046875,30.21642303466797,-0.03880521414257132,0.14225808838066256
320,320,320,320,2020-05-13,32.209415435791016,34.05892562866211,30.5880069732666,-0.05430324529422759,0.053007980021107626
321,321,321,321,2020-05-14,32.54182434082031,32.8681640625,32.09122467041016,-0.009928748105891838,0.014041211422685995
322,322,322,322,2020-05-15,33.05321502685547,34.09270095825195,37.31871032714844,-0.030489984723398145,-0.11429910795148579
323,323,323,323,2020-05-18,37.02505874633789,35.53681564331055,36.7697868347168,0.04187890997226962,0.006942436538143637
324,324,324,324,2020-05-19,35.66133499145508,34.64163589477539,34.01669692993164,0.029435650780957445,0.04834796467485081
325,325,325,325,2020-05-20,37.21256637573242,34.51495361328125,35.90838623046875,0.07815779770925557,0.036319653489664594
326,326,326,326,2020-05-21,36.556278228759766,32.209415435791016,34.05892562866211,0.13495627704371582,0.0733244679331877
327,327,327,327,2020-05-22,36.5988883972168,32.54182434082031,32.8681640625,0.12467229906675281,0.11350571110764474
328,328,328,328,2020-05-26,38.26945877075195,33.05321502685547,34.09270095825195,0.1578135058770631,0.1225117897703274
329,329,329,329,2020-05-27,37.758060455322266,37.02505874633789,35.53681564331055,0.01979744891172852,0.06250545446465305
330,330,330,330,2020-05-28,36.66707992553711,35.66133499145508,34.64163589477539,0.02820267200661508,0.05846848679184902
331,331,331,331,2020-05-29,36.29206085205078,37.21256637573242,34.51495361328125,-0.024736416037189346,0.051488037871379566
332,332,332,332,2020-06-01,37.27223205566406,36.556278228759766,32.209415435791016,0.01958497586718333,0.15718436833992522
333,333,333,333,2020-06-02,38.87460708618164,36.5988883972168,32.54182434082031,0.06217999476557612,0.19460441673571194
334,334,334,334,2020-06-03,40.553688049316406,38.26945877075195,33.05321502685547,0.05968804764780766,0.2269211335831285
335,335,335,335,2020-06-04,40.638919830322266,37.758060455322266,37.02505874633789,0.076297864356905,0.09760581634031351
336,336,336,336,2020-06-05,44.499961853027344,36.66707992553711,35.66133499145508,0.21362164490319713,0.24784901809453053
337,337,337,337,2020-06-08,50.98616409301758,36.29206085205078,37.21256637573242,0.40488478460534894,0.3701329700890339
338,338,338,338,2020-06-09,45.95743942260742,37.27223205566406,36.556278228759766,0.23302085461295885,0.25716953829428735
339,339,339,339,2020-06-10,42.76121139526367,38.87460708618164,36.5988883972168,0.09997797020728116,0.16837459463701898
340,340,340,340,2020-06-11,37.80919647216797,40.553688049316406,38.26945877075195,-0.06767551138162642,-0.012026882881755019
341,341,341,341,2020-06-12,40.02524948120117,40.638919830322266,37.758060455322266,-0.015100557585765673,0.06004516647674718
342,342,342,342,2020-06-15,41.013938903808594,44.499961853027344,36.66707992553711,-0.07833766151827826,0.1185493632735144
343,343,343,343,2020-06-16,42.59074783325195,50.98616409301758,36.29206085205078,-0.164660676266002,0.17355550589641555
344,344,344,344,2020-06-17,39.67578887939453,45.95743942260742,37.27223205566406,-0.13668408471257898,0.06448652766866458
345,345,345,345,2020-06-18,39.70988845825195,42.76121139526367,38.87460708618164,-0.07135726134619491,0.021486554712143224
346,346,346,346,2020-06-19,39.82920837402344,37.80919647216797,40.553688049316406,0.053426470021451955,-0.01786470504019133
347,347,347,347,2020-06-22,39.283721923828125,40.02524948120117,40.638919830322266,-0.018526494325071585,-0.03334729151641913
348,348,348,348,2020-06-23,39.47124099731445,41.013938903808594,44.499961853027344,-0.037613990456080826,-0.11300505992165888
349,349,349,349,2020-06-24,35.71247863769531,42.59074783325195,50.98616409301758,-0.16149679321165988,-0.29956529829263934
350,350,350,350,2020-06-25,37.17847442626953,39.67578887939453,45.95743942260742,-0.06294303210243091,-0.1910238060830547
351,351,351,351,2020-06-26,35.05617141723633,39.70988845825195,42.76121139526367,-0.11719290135776128,-0.18018759821385166
352,352,352,352,2020-06-29,35.3118782043457,39.82920837402344,37.80919647216797,-0.11341752332250554,-0.06605055121075076
353,353,353,353,2020-06-30,35.644287109375,39.283721923828125,40.02524948120117,-0.09264485736636807,-0.10945496726719461
354,354,354,354,2020-07-01,33.75212097167969,39.47124099731445,41.013938903808594,-0.14489334211771765,-0.17705731578623307
355,355,355,355,2020-07-02,35.42267608642578,35.71247863769531,42.59074783325195,-0.008114882033520843,-0.16830114781947614
356,356,356,356,2020-07-06,36.547760009765625,37.17847442626953,39.67578887939453,-0.01696450503246727,-0.07883973975003777
357,357,357,357,2020-07-07,34.195335388183594,35.05617141723633,39.70988845825195,-0.02455590540128061,-0.13887102895959913
358,358,358,358,2020-07-08,34.28908920288086,35.3118782043457,39.82920837402344,-0.028964446341428918,-0.13909689389548197
359,359,359,359,2020-07-09,31.96224021911621,35.644287109375,39.283721923828125,-0.10329977645394828,-0.18637444076476273
360,360,360,360,2020-07-10,33.18106842041016,33.75212097167969,39.47124099731445,-0.016919012341437,-0.1593609022156729
361,361,361,361,2020-07-13,31.621307373046875,35.42267608642578,35.71247863769531,-0.10731455478135421,-0.11455859186234463
362,362,362,362,2020-07-14,33.47938537597656,36.547760009765625,37.17847442626953,-0.08395520362859965,-0.09949545018660766
363,363,363,363,2020-07-15,34.0078239440918,34.195335388183594,35.05617141723633,-0.005483538674593391,-0.029904790818916505
364,364,364,364,2020-07-16,33.675411224365234,34.28908920288086,35.3118782043457,-0.01789717932968793,-0.04634324378075916
365,365,365,365,2020-07-17,33.25777816772461,31.96224021911621,35.644287109375,0.040533390016684656,-0.06695347656490802
366,366,366,366,2020-07-20,32.88275146484375,33.18106842041016,33.75212097167969,-0.008990577150400414,-0.02575747780607318
367,367,367,367,2020-07-21,35.89146423339844,31.621307373046875,35.42267608642578,0.13504049057729106,0.013234125672179298
368,368,368,368,2020-07-22,35.54201126098633,33.47938537597656,36.547760009765625,0.061608833670220964,-0.027518752134482627
369,369,369,369,2020-07-23,35.005035400390625,34.0078239440918,34.195335388183594,0.029323001022888873,0.023678668538131387
370,370,370,370,2020-07-24,34.71524810791016,33.675411224365234,34.28908920288086,0.030878223776301672,0.012428411338307077
371,371,371,371,2020-07-27,34.13566589355469,33.25777816772461,31.96224021911621,0.026396463449925633,0.06799979161468728
372,372,372,372,2020-07-28,33.13845443725586,32.88275146484375,33.18106842041016,0.007776203663659054,-0.0012842860457167316
373,373,373,373,2020-07-29,34.740814208984375,35.89146423339844,31.621307373046875,-0.032059155261304095,0.09865205126200705
374,374,374,374,2020-07-30,33.675411224365234,35.54201126098633,33.47938537597656,-0.05251813193447552,0.005855120880723597
375,375,375,375,2020-07-31,33.97372817993164,35.005035400390625,34.0078239440918,-0.02946168197411614,-0.0010025858818902833
376,376,376,376,2020-08-03,34.10157012939453,34.71524810791016,33.675411224365234,-0.017677476381792068,0.01265489832299238
377,377,377,377,2020-08-04,35.005035400390625,34.13566589355469,33.25777816772461,0.025468069366125556,0.05253679977821424
378,378,378,378,2020-08-05,35.48235321044922,33.13845443725586,32.88275146484375,0.07073047952888945,0.07905669780659341
379,379,379,379,2020-08-06,34.71524810791016,34.740814208984375,35.89146423339844,-0.0007359096686800903,-0.032771472287657644
380,380,380,380,2020-08-07,35.80622863769531,33.675411224365234,35.54201126098633,0.063275171285462,0.007433945557240085
381,381,381,381,2020-08-10,38.07341003417969,33.97372817993164,35.005035400390625,0.12067212148561723,0.08765523584514989
382,382,382,382,2020-08-11,37.88590240478516,34.10157012939453,34.71524810791016,0.11097237637538138,0.0913331884311821
383,383,383,383,2020-08-12,38.3113899230957,35.005035400390625,34.13566589355469,0.09445368315977132,0.12232730548049608
384,384,384,384,2020-08-13,38.31999588012695,35.48235321044922,33.13845443725586,0.07997335049474885,0.15636038345366376
385,385,385,385,2020-08-14,39.11939239501953,34.71524810791016,34.740814208984375,0.12686483684113004,0.12603556611240285
386,386,386,386,2020-08-17,38.749778747558594,35.80622863769531,33.675411224365234,0.08220776724763557,0.1506846490866871
387,387,387,387,2020-08-18,38.242637634277344,38.07341003417969,33.97372817993164,0.0044447712969690745,0.12565325276451
388,388,388,388,2020-08-19,37.2197380065918,37.88590240478516,34.10157012939453,-0.017583437529766432,0.09143766299808864
389,389,389,389,2020-08-20,34.924652099609375,38.3113899230957,35.005035400390625,-0.08840028592762339,-0.002296335366092861
390,390,390,390,2020-08-21,33.70405960083008,38.31999588012695,35.48235321044922,-0.12045764028097761,-0.050117690872189646
391,391,391,391,2020-08-24,34.42610168457031,39.11939239501953,34.71524810791016,-0.11997350733511758,-0.008329089927315403
392,392,392,392,2020-08-25,35.29427719116211,38.749778747558594,35.80622863769531,-0.0891747428780918,-0.014297832137346145
393,393,393,393,2020-08-26,33.8587760925293,38.242637634277344,38.07341003417969,-0.11463282380446316,-0.11069756919243068
394,394,394,394,2020-08-27,34.18540954589844,37.2197380065918,37.88590240478516,-0.08152471304757614,-0.09767466587833828
395,395,395,395,2020-08-28,34.50346374511719,34.924652099609375,38.3113899230957,-0.01205991553733754,-0.09939410148319727
396,396,396,396,2020-08-31,33.489158630371094,33.70405960083008,38.31999588012695,-0.006376115310859798,-0.12606570378733184
397,397,397,397,2020-09-01,33.076568603515625,34.42610168457031,39.11939239501953,-0.03920086838236303,-0.15447131004706627
398,398,398,398,2020-09-02,31.219884872436523,35.29427719116211,38.749778747558594,-0.11544059385768746,-0.19432095146082573
399,399,399,399,2020-09-03,30.747106552124023,33.8587760925293,38.242637634277344,-0.0919014181700396,-0.19599932289803634
400,400,400,400,2020-09-04,30.54081153869629,34.18540954589844,37.2197380065918,-0.1066126764492551,-0.17944582164207168
401,401,401,401,2020-09-08,27.49790573120117,34.50346374511719,34.924652099609375,-0.20303926775778913,-0.2126505468752049
402,402,402,402,2020-09-09,27.66981506347656,33.489158630371094,33.70405960083008,-0.17376798357713918,-0.17903613418737563
403,403,403,403,2020-09-10,25.856107711791992,33.076568603515625,34.42610168457031,-0.21829534309541976,-0.24893884446461645
404,404,404,404,2020-09-11,25.46070098876953,31.219884872436523,35.29427719116211,-0.1844716566764688,-0.2786167329375132
405,405,405,405,2020-09-14,26.698495864868164,30.747106552124023,33.8587760925293,-0.13167452619948006,-0.21147486867491938
406,406,406,406,2020-09-15,26.21713256835937,30.54081153869629,34.18540954589844,-0.14157053308353196,-0.23308999609440395
407,407,407,407,2020-09-16,28.288715362548828,27.49790573120117,34.50346374511719,0.028758904008109543,-0.1801195505610027
408,408,408,408,2020-09-17,29.045146942138672,27.66981506347656,33.489158630371094,0.049705134476215385,-0.13270001009228638
409,409,409,409,2020-09-18,29.0279541015625,25.856107711791992,33.076568603515625,0.12267300342053988,-0.12240128504511216
410,410,410,410,2020-09-21,27.57526969909668,25.46070098876953,31.219884872436523,0.08305225811574735,-0.11674018620605509
411,411,411,411,2020-09-22,27.1712646484375,26.698495864868164,30.747106552124023,0.017707693570537142,-0.11629848478992899
412,412,412,412,2020-09-23,25.701385498046875,26.21713256835937,30.54081153869629,-0.019672138780536752,-0.15845767669001498
413,413,413,413,2020-09-24,25.778749465942383,28.288715362548828,27.49790573120117,-0.08872675427069288,-0.0625195344716053
414,414,414,414,2020-09-25,25.701385498046875,29.045146942138672,27.66981506347656,-0.11512289646022311,-0.07113996103385456
415,415,415,415,2020-09-28,27.06811714172364,29.0279541015625,25.856107711791992,-0.06751550429568054,0.04687516943545589
416,416,416,416,2020-09-29,26.81883811950684,27.57526969909668,25.46070098876953,-0.027431520628594996,0.05334248775539874
417,417,417,417,2020-09-30,25.89048957824707,27.1712646484375,26.698495864868164,-0.04713711661058373,-0.030264112656785525
418,418,418,418,2020-10-01,25.00512886047364,25.701385498046875,26.21713256835937,-0.02709023751369921,-0.046229453382268804
419,419,419,419,2020-10-02,26.19134330749512,25.778749465942383,28.288715362548828,0.016005192264963775,-0.07414165076687784
420,420,420,420,2020-10-05,26.535175323486328,25.701385498046875,29.045146942138672,0.03244143493753726,-0.08641621347802098
421,421,421,421,2020-10-06,25.10828018188477,27.06811714172364,29.0279541015625,-0.07240388940159848,-0.1350310085913614
422,422,422,422,2020-10-07,25.331768035888672,26.81883811950684,27.57526969909668,-0.05544871395963047,-0.08135919204741271
423,423,423,423,2020-10-08,26.750072479248047,25.89048957824707,27.1712646484375,0.033200720225977864,-0.015501382605453196
424,424,424,424,2020-10-09,26.38045310974121,25.00512886047364,25.701385498046875,0.0550016861317435,0.026421439877081454
425,425,425,425,2020-10-12,26.81883811950684,26.19134330749512,25.778749465942383,0.02395809961500328,0.04034674587060838
426,426,426,426,2020-10-13,26.139768600463867,26.535175323486328,25.701385498046875,-0.01490122896126056,0.017056788726440786
427,427,427,427,2020-10-14,26.20853805541992,25.10828018188477,27.06811714172364,0.04382051918987928,-0.031756146236663785
428,428,428,428,2020-10-15,26.328876495361328,25.331768035888672,26.81883811950684,0.03936197655291984,-0.01826930838547902
429,429,429,429,2020-10-16,25.17704200744629,26.750072479248047,25.89048957824707,-0.058804718118878774,-0.027556356887133315
430,430,430,430,2020-10-19,24.10257339477539,26.38045310974121,25.00512886047364,-0.0863472551244654,-0.03609481361741529
431,431,431,431,2020-10-20,24.454998016357425,26.81883811950684,26.19134330749512,-0.08814103327727907,-0.06629462531770214
432,432,432,432,2020-10-21,23.818906784057617,26.139768600463867,26.535175323486328,-0.08878662439135232,-0.1023648235338599
433,433,433,433,2020-10-22,25.07389259338379,26.20853805541992,25.10828018188477,-0.043292970391436425,-0.0013695716413818504
434,434,434,434,2020-10-23,24.953554153442383,26.328876495361328,25.331768035888672,-0.052236271538637524,-0.014930417881233393
435,435,435,435,2020-10-26,23.6641845703125,25.17704200744629,26.750072479248047,-0.06008876804059626,-0.1153599830927371
436,436,436,436,2020-10-27,22.838991165161133,24.10257339477539,26.38045310974121,-0.05242519995346884,-0.13424568296260087
437,437,437,437,2020-10-28,21.14562225341797,24.454998016357425,26.81883811950684,-0.1353251290687444,-0.21153846564152323
438,438,438,438,2020-10-29,21.95362663269043,23.818906784057617,26.139768600463867,-0.07831090520979112,-0.16014456867453497
439,439,439,439,2020-10-30,22.31464958190918,25.07389259338379,26.20853805541992,-0.11004446163268189,-0.14857328040491302
440,440,440,440,2020-11-02,23.818906784057617,24.953554153442383,26.328876495361328,-0.04547037117068309,-0.09533144005388616
441,441,441,441,2020-11-03,24.17133522033692,23.6641845703125,25.17704200744629,0.02143114834646176,-0.03994539099596861
442,442,442,442,2020-11-04,23.31175804138184,22.838991165161133,24.10257339477539,0.020699989452330536,-0.03281041158721143
443,443,443,443,2020-11-05,22.52095031738281,21.14562225341797,24.454998016357425,0.06504079414085506,-0.07908598878973427
444,444,444,444,2020-11-06,21.26596450805664,21.95362663269043,23.818906784057617,-0.03132339527036565,-0.10718133704229038
445,445,445,445,2020-11-09,27.85032844543457,22.31464958190918,25.07389259338379,0.24807375276971633,0.11073014856829189
446,446,446,446,2020-11-10,29.33307266235352,23.818906784057617,24.953554153442383,0.2315037347552249,0.17550680283782238
447,447,447,447,2020-11-11,28.567785263061523,24.17133522033692,23.6641845703125,0.18188693353710894,0.20721612773848763
448,448,448,448,2020-11-12,27.53291320800781,23.31175804138184,22.838991165161133,0.1810740811196132,0.20552230214121026
449,449,449,449,2020-11-13,29.22002220153809,22.52095031738281,21.14562225341797,0.2974595560909612,0.3818473559847584
450,450,450,450,2020-11-16,31.246288299560547,21.26596450805664,21.95362663269043,0.46930971730545523,0.4232859482557072
451,451,451,451,2020-11-17,32.44640350341797,27.85032844543457,22.31464958190918,0.16502767882928948,0.45404046719706304
452,452,452,452,2020-11-18,32.820350646972656,29.33307266235352,23.818906784057617,0.11888553322593975,0.3779117129313363
453,453,453,453,2020-11-19,34.298736572265625,28.567785263061523,24.17133522033692,0.20060887662209814,0.4189839435683247
454,454,454,454,2020-11-20,34.64659118652344,27.53291320800781,23.31175804138184,0.25836997068826895,0.48622815683916176
455,455,455,455,2020-11-23,38.69044494628906,29.22002220153809,22.52095031738281,0.324107308318625,0.7179756804678805
456,456,456,456,2020-11-24,40.994998931884766,31.246288299560547,21.26596450805664,0.31199579735239547,0.9277281741137935
457,457,457,457,2020-11-25,39.47311782836914,32.44640350341797,27.85032844543457,0.21656373484386227,0.417330424153036
458,458,458,458,2020-11-27,37.84688186645508,32.820350646972656,29.33307266235352,0.15315287985645165,0.29024607486921417
459,459,459,459,2020-11-30,34.750953674316406,34.298736572265625,28.567785263061523,0.013184657723411597,0.21643849372005008
460,460,460,460,2020-12-01,34.6552848815918,34.64659118652344,27.53291320800781,0.00025092497618461884,0.25868572714319527
461,461,461,461,2020-12-02,35.23794937133789,38.69044494628906,29.22002220153809,-0.08923380384340385,0.20595217650050346
462,462,462,462,2020-12-03,36.44676208496094,40.994998931884766,31.246288299560547,-0.11094613892979854,0.16643492934402482
463,463,463,463,2020-12-04,41.0645637512207,39.47311782836914,32.44640350341797,0.040317208530910476,0.26561218863270564
464,464,464,464,2020-12-07,39.69052505493164,37.84688186645508,32.820350646972656,0.04871321222662317,0.20932666082264073
465,465,465,465,2020-12-08,40.12535095214844,34.750953674316406,34.298736572265625,0.15465467014806333,0.16987839676270422
466,466,466,466,2020-12-09,41.16022491455078,34.6552848815918,34.64659118652344,0.1877041281058487,0.18800215273590792
467,467,467,467,2020-12-10,43.42999267578125,35.23794937133789,38.69044494628906,0.2324778669188583,0.12249917870088423
468,468,468,468,2020-12-11,43.57783508300781,36.44676208496094,40.994998931884766,0.19565724333546153,0.06300368870394557
469,469,469,469,2020-12-14,40.82976531982422,41.0645637512207,39.47311782836914,-0.005717787063779678,0.034368896253745174
470,470,470,470,2020-12-15,41.88201904296875,39.69052505493164,37.84688186645508,0.05521453760070161,0.10661742731546253
471,471,471,471,2020-12-16,41.43851089477539,40.12535095214844,34.750953674316406,0.032726441301235365,0.19244240843386118
472,472,472,472,2020-12-17,41.212398529052734,41.16022491455078,34.6552848815918,0.0012675736007339289,0.1892096305041182
473,473,473,473,2020-12-18,39.86445617675781,43.42999267578125,35.23794937133789,-0.08209848262331765,0.1312933041779969
474,474,474,474,2020-12-21,39.15134811401367,43.57783508300781,36.44676208496094,-0.10157656892689804,0.0742064829448521
475,475,475,475,2020-12-22,38.30779266357422,40.82976531982422,41.0645637512207,-0.06176799294571256,-0.06713260377847152
476,476,476,476,2020-12-23,41.5689582824707,41.88201904296875,39.69052505493164,-0.00747482494043239,0.0473269936575369
477,477,477,477,2020-12-24,41.96029281616211,41.43851089477539,40.12535095214844,0.012591715052495012,0.04573023837727752
478,478,478,478,2020-12-28,41.42111587524414,41.212398529052734,41.16022491455078,0.005064430939254239,0.006338424078949245
479,479,479,479,2020-12-29,40.87324523925781,39.86445617675781,43.42999267578125,0.025305476588644682,-0.058870547264660456
480,480,480,480,2020-12-30,42.84733200073242,39.15134811401367,43.57783508300781,0.09440246798029994,-0.016763179742268375
481,481,481,481,2020-12-31,42.09074020385742,38.30779266357422,40.82976531982422,0.09875138391568816,0.03088371618489205
482,482,482,482,2021-01-04,42.56035232543945,41.5689582824707,41.88201904296875,0.023849383865527596,0.016196288955763194
