,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,GM,GM_6m,GM_12m,GM_6m_ret,GM_12m_ret
725,725,725,725,2021-12-20,53.22687530517578,62.25889587402344,60.10184860229492,-0.14507196830350677,-0.11438871610442658
726,726,726,726,2021-12-21,53.96559524536133,58.24028396606445,58.81155776977539,-0.07339745670185793,-0.08239813241104987
727,727,727,727,2021-12-22,55.23617935180664,57.52127456665039,58.93960189819336,-0.03972608799194788,-0.06283419682378677
728,728,728,728,2021-12-23,56.053688049316406,57.72811508178711,60.60417175292969,-0.029005399363870366,-0.07508532122449652
729,729,729,729,2021-12-27,56.56586837768555,57.51142501831055,59.86545944213867,-0.016441196515717627,-0.05511677510204782
730,730,730,730,2021-12-28,56.25068283081055,54.33002471923828,58.7229118347168,0.0353516885276175,-0.04209990490363724
731,731,731,731,2021-12-29,56.368873596191406,53.22687530517578,62.25889587402344,0.05903029762692258,-0.0946053121428636
732,732,732,732,2021-12-30,57.25533676147461,53.96559524536133,58.24028396606445,0.06095997831870581,-0.01691178575234553
733,733,733,733,2021-12-31,57.74781799316406,55.23617935180664,57.52127456665039,0.045470897350818884,0.003938428489639545
734,734,734,734,2022-01-03,60.24959182739258,56.053688049316406,57.72811508178711,0.0748550884713346,0.04367848737193536
735,735,735,735,2022-01-04,64.75082397460938,56.56586837768555,57.51142501831055,0.14469778033413316,0.12587757917655384
736,736,736,736,2022-01-05,61.79597091674805,56.25068283081055,54.33002471923828,0.09858170260113086,0.13741842077362554
737,737,737,737,2022-01-06,61.92401885986328,56.368873596191406,53.22687530517578,0.0985498717513349,0.163397597638834
738,738,738,738,2022-01-07,61.33304214477539,57.25533676147461,53.96559524536133,0.07121965591239943,0.13652118291139104
739,739,739,739,2022-01-10,60.15109634399414,57.74781799316406,55.23617935180664,0.041616781972863004,0.08898003174484126
740,740,740,740,2022-01-11,60.53523254394531,60.24959182739258,56.053688049316406,0.00474095687438103,0.07995093009198628
741,741,741,741,2022-01-12,60.111698150634766,64.75082397460938,56.56586837768555,-0.07164581914500023,0.0626849701886305
742,742,742,742,2022-01-13,60.84056854248047,61.79597091674805,56.25068283081055,-0.015460593305584691,0.081596977684258
743,743,743,743,2022-01-14,60.18064498901367,61.92401885986328,56.368873596191406,-0.028153435499639334,0.06762191879384671
744,744,744,744,2022-01-18,57.9054069519043,61.33304214477539,57.25533676147461,-0.05588562173029399,0.011353879432023595
745,745,745,745,2022-01-19,55.393775939941406,60.15109634399414,57.74781799316406,-0.07908950448461338,-0.04076417317622838
746,746,746,746,2022-01-20,53.82770156860352,60.53523254394531,60.24959182739258,-0.11080375334269155,-0.10658811228442766
747,747,747,747,2022-01-21,52.478302001953125,60.111698150634766,64.75082397460938,-0.12698686584353358,-0.18953460696451763
748,748,748,748,2022-01-24,51.84794235229492,60.84056854248047,61.79597091674805,-0.1478064128198714,-0.16098183128889065
749,749,749,749,2022-01-25,51.11907577514648,60.18064498901367,61.92401885986328,-0.15057281648479237,-0.17448710990752803
750,750,750,750,2022-01-26,51.56230163574219,57.9054069519043,61.33304214477539,-0.10954253929051283,-0.15930630810664126
751,751,751,751,2022-01-27,50.67584991455078,55.393775939941406,60.15109634399414,-0.08517068831895225,-0.15752408526780626
752,752,752,752,2022-01-28,49.48405456542969,53.82770156860352,60.53523254394531,-0.08069538316879177,-0.1825577851789545
753,753,753,753,2022-01-31,51.93658828735352,52.478302001953125,60.111698150634766,-0.010322622759010747,-0.13599865109109244
754,754,754,754,2022-02-01,53.25642776489258,51.84794235229492,60.84056854248047,0.027165695468246653,-0.12465598135054323
755,755,755,755,2022-02-02,52.69499969482422,51.11907577514648,60.18064498901367,0.03082849006522803,-0.12438625899665912
756,756,756,756,2022-02-03,52.31086730957031,51.56230163574219,57.9054069519043,0.014517693161106404,-0.09661515110291441
757,757,757,757,2022-02-04,50.518253326416016,50.67584991455078,55.393775939941406,-0.003109895313063382,-0.08801571170760214
758,758,758,758,2022-02-07,49.94697952270508,49.48405456542969,53.82770156860352,0.009355032875555835,-0.07209525825568563
759,759,759,759,2022-02-08,48.715782165527344,51.93658828735352,52.478302001953125,-0.062014202858419964,-0.0716966763956225
760,760,760,760,2022-02-09,49.95682907104492,53.25642776489258,51.84794235229492,-0.06195681596246305,-0.03647422048883475
761,761,761,761,2022-02-10,49.58254623413086,52.69499969482422,51.11907577514648,-0.05906544223775878,-0.030057850571755917
762,762,762,762,2022-02-11,48.09527206420898,52.31086730957031,51.56230163574219,-0.08058737050590037,-0.06723962006245898
763,763,763,763,2022-02-14,47.67173767089844,50.518253326416016,50.67584991455078,-0.05634628016778909,-0.05928094444825005
764,764,764,764,2022-02-15,48.92262649536133,49.94697952270508,49.48405456542969,-0.020508808282953206,-0.011345635983122992
765,765,765,765,2022-02-16,49.67119216918945,48.715782165527344,51.93658828735352,0.019611919611919548,-0.04361850080775698
766,766,766,766,2022-02-17,48.08541870117188,49.95682907104492,53.25642776489258,-0.037460551533638364,-0.09709643099887932
767,767,767,767,2022-02-18,47.86873245239258,49.58254623413086,52.69499969482422,-0.03456486025638095,-0.09158871373721034
768,768,768,768,2022-02-22,46.06626510620117,48.09527206420898,52.31086730957031,-0.0421872435880809,-0.11937485506432588
769,769,769,769,2022-02-23,45.6821403503418,47.67173767089844,50.518253326416016,-0.04173536392341759,-0.09573001158267314
770,770,770,770,2022-02-24,45.65258407592773,48.92262649536133,49.94697952270508,-0.0668411051018214,-0.08597908197482074
771,771,771,771,2022-02-25,46.716339111328125,49.67119216918945,48.715782165527344,-0.05948826530671014,-0.0410430247718383
772,772,772,772,2022-02-28,46.01702117919922,48.08541870117188,49.95682907104492,-0.043015067308174504,-0.07886425069619207
773,773,773,773,2022-03-01,43.8501205444336,47.86873245239258,49.58254623413086,-0.08395066470489165,-0.11561378196731775
774,774,774,774,2022-03-02,45.62303161621094,46.06626510620117,48.09527206420898,-0.009621650224267198,-0.05140298291061762
775,775,775,775,2022-03-03,44.22439956665039,45.6821403503418,47.67173767089844,-0.031910518476407135,-0.07231408529822692
776,776,776,776,2022-03-04,41.762020111083984,45.65258407592773,48.92262649536133,-0.08522111165433921,-0.14636594347517884
777,777,777,777,2022-03-07,39.230690002441406,46.716339111328125,49.67119216918945,-0.16023620967062346,-0.21019230082470597
778,778,778,778,2022-03-08,39.595123291015625,46.01702117919922,48.08541870117188,-0.13955483696294635,-0.17656694356597835
779,779,779,779,2022-03-09,41.64382553100586,43.8501205444336,47.86873245239258,-0.05031445720182426,-0.13004118978035706
780,780,780,780,2022-03-10,41.22029495239258,45.62303161621094,46.06626510620117,-0.09650250121155834,-0.10519563812340105
781,781,781,781,2022-03-11,40.88540649414063,44.22439956665039,45.6821403503418,-0.07550115106656397,-0.1050023886668715
782,782,782,782,2022-03-14,40.21564865112305,41.762020111083984,45.65258407592773,-0.037028176698533755,-0.11909370597209057
783,783,783,783,2022-03-15,41.4960823059082,39.230690002441406,46.716339111328125,0.05774541062942862,-0.11174370476632822
784,784,784,784,2022-03-16,43.19020080566406,39.595123291015625,46.01702117919922,0.0907959671756895,-0.0614298861833531
785,785,785,785,2022-03-17,43.00305938720703,41.64382553100586,43.8501205444336,0.0326395051095667,-0.019317191075181595
786,786,786,786,2022-03-18,44.14561080932617,41.22029495239258,45.62303161621094,0.07096785358552604,-0.032383223002651174
787,787,787,787,2022-03-21,42.95381546020508,40.88540649414063,44.22439956665039,0.050590397489648886,-0.028730386820298603
788,788,788,788,2022-03-22,43.88951873779297,40.21564865112305,41.762020111083984,0.09135424169186757,0.0509433839898068
789,789,789,789,2022-03-23,43.12125015258789,41.4960823059082,39.230690002441406,0.0391643682094851,0.09917134136321248
790,790,790,790,2022-03-24,43.68267822265625,43.19020080566406,39.595123291015625,0.01140252667979258,0.10323379729362059
791,791,791,791,2022-03-25,42.99320983886719,43.00305938720703,41.64382553100586,-0.0002290429676445882,0.032402986292809466
792,792,792,792,2022-03-28,43.55463409423828,44.14561080932617,41.22029495239258,-0.01338698693377327,0.056630820923085246
793,793,793,793,2022-03-29,45.56393051147461,42.95381546020508,40.88540649414063,0.06076561589011087,0.11443017004134393
794,794,794,794,2022-03-30,44.539588928222656,43.88951873779297,40.21564865112305,0.014811513298046641,0.10751884955556634
795,795,795,795,2022-03-31,43.08185577392578,43.12125015258789,41.4960823059082,-0.0009135722763766729,0.03821501645209047
796,796,796,796,2022-04-01,42.313594818115234,43.68267822265625,43.19020080566406,-0.03134156284014045,-0.020296409166818852
797,797,797,797,2022-04-04,42.5302848815918,42.99320983886719,43.00305938720703,-0.010767396968274112,-0.010993973739363283
798,798,798,798,2022-04-05,40.7967643737793,43.55463409423828,44.14561080932617,-0.06331977705269753,-0.07585910295841691
799,799,799,799,2022-04-06,38.90565872192383,45.56393051147461,42.95381546020508,-0.1461303209536322,-0.09424440401648837
800,800,800,800,2022-04-07,38.137393951416016,44.539588928222656,43.88951873779297,-0.14374167186688758,-0.1310591902531808
801,801,801,801,2022-04-08,38.757911682128906,43.08185577392578,43.12125015258789,-0.10036578077060998,-0.10118766165217785
802,802,802,802,2022-04-11,39.7231674194336,42.313594818115234,43.68267822265625,-0.06121974296479826,-0.0906425833837502
803,803,803,803,2022-04-12,39.43752670288086,42.5302848815918,42.99320983886719,-0.07271896220120455,-0.08270336523633737
804,804,804,804,2022-04-13,39.61482620239258,40.7967643737793,43.55463409423828,-0.028971370390009854,-0.09045668672870077
805,805,805,805,2022-04-14,39.52617645263672,38.90565872192383,45.56393051147461,0.015949292496189482,-0.1325117036888942
806,806,806,806,2022-04-18,40.01865005493164,38.137393951416016,44.539588928222656,0.04932838635781445,-0.10150383023464116
807,807,807,807,2022-04-19,41.44683456420898,38.757911682128906,43.08185577392578,0.06937739329541648,-0.037951503721117774
808,808,808,808,2022-04-20,41.09225463867188,39.7231674194336,42.313594818115234,0.03446571127579534,-0.02886401367440594
809,809,809,809,2022-04-21,40.097442626953125,39.43752670288086,42.5302848815918,0.01673319752133584,-0.057202585437928
810,810,810,810,2022-04-22,39.240535736083984,39.61482620239258,40.7967643737793,-0.009448242039390542,-0.03814588390974272
811,811,811,811,2022-04-25,39.22084426879883,39.52617645263672,38.90565872192383,-0.007724809512090425,0.008101277737713408
812,812,812,812,2022-04-26,37.467620849609375,40.01865005493164,38.137393951416016,-0.06374600846906608,-0.017562109845782325
813,813,813,813,2022-04-27,38.07829284667969,41.44683456420898,38.757911682128906,-0.08127379938534951,-0.01753497043450325
814,814,814,814,2022-04-28,38.16694259643555,41.09225463867188,39.7231674194336,-0.07118889114162474,-0.039176755633960614
815,815,815,815,2022-04-29,37.339576721191406,40.097442626953125,39.43752670288086,-0.06877909724616471,-0.05319679394438803
816,816,816,816,2022-05-02,37.87145614624024,39.240535736083984,39.61482620239258,-0.03488942146589491,-0.04400801980666125
817,817,817,817,2022-05-03,39.33903121948242,39.22084426879883,39.52617645263672,0.003013370897209766,-0.0047347163310508256
818,818,818,818,2022-05-04,40.5505256652832,37.467620849609375,40.01865005493164,0.08228184084728096,0.013290693454713898
819,819,819,819,2022-05-05,39.34888458251953,38.07829284667969,41.44683456420898,0.03336787552309173,-0.050617857883436757
820,820,820,820,2022-05-06,38.98445510864258,38.16694259643555,41.09225463867188,0.021419386950931152,-0.051294326596663664
821,821,821,821,2022-05-09,37.68431091308594,37.339576721191406,40.097442626953125,0.009232407599813142,-0.06018168630647536
822,822,822,822,2022-05-10,38.11769485473633,37.87145614624024,39.240535736083984,0.006501960409054153,-0.02861431069390674
823,823,823,823,2022-05-11,36.709205627441406,39.33903121948242,39.22084426879883,-0.06685028864510034,-0.06403836246216388
824,824,824,824,2022-05-12,35.024940490722656,40.5505256652832,37.467620849609375,-0.1362642058002026,-0.06519443464775498
825,825,825,825,2022-05-13,37.635066986083984,39.34888458251953,38.07829284667969,-0.04355441366683366,-0.011639856397458015
826,826,826,826,2022-05-16,36.54176712036133,38.98445510864258,38.16694259643555,-0.06265800000215271,-0.042580708998839145
827,827,827,827,2022-05-17,37.52671813964844,37.68431091308594,37.339576721191406,-0.00418191999850992,0.005011878411327109
828,828,828,828,2022-05-18,35.29087448120117,38.11769485473633,37.87145614624024,-0.07416031804409884,-0.06814054508689027
829,829,829,829,2022-05-19,35.576507568359375,36.709205627441406,39.33903121948242,-0.03085596758964737,-0.09564352589495595
830,830,830,830,2022-05-20,34.86734771728516,35.024940490722656,40.5505256652832,-0.004499444431011579,-0.14015053700928015
831,831,831,831,2022-05-23,35.45832061767578,37.635066986083984,39.34888458251953,-0.05783824881228672,-0.09887355146458476
832,832,832,832,2022-05-24,34.680206298828125,36.54176712036133,38.98445510864258,-0.050943371605472465,-0.11040936182945982
833,833,833,833,2022-05-25,35.438621520996094,37.52671813964844,37.68431091308594,-0.05564293181412494,-0.05959215752330571
834,834,834,834,2022-05-26,36.85694885253906,35.29087448120117,38.11769485473633,0.04437618490219375,-0.033075085127835635
835,835,835,835,2022-05-27,37.98965072631836,35.576507568359375,36.709205627441406,0.06782968095792397,0.034880762931022824
836,836,836,836,2022-05-31,38.097991943359375,34.86734771728516,35.024940490722656,0.09265529033837727,0.08773894857724884
837,837,837,837,2022-06-01,37.69416046142578,35.45832061767578,37.635066986083984,0.06305543536191749,0.0015701705902011476
838,838,838,838,2022-06-02,38.28512954711914,34.680206298828125,36.54176712036133,0.10394757220382589,0.047708760800087235
839,839,839,839,2022-06-03,37.04409790039063,35.438621520996094,37.52671813964844,0.04530301435238826,-0.012860710000321074
840,840,840,840,2022-06-06,37.26078414916992,36.85694885253906,35.29087448120117,0.010956829287377179,0.05581923647196918
841,841,841,841,2022-06-07,37.79265594482422,37.98965072631836,35.576507568359375,-0.005185485460588057,0.06229246567293223
842,842,842,842,2022-06-08,37.12289047241211,38.097991943359375,34.86734771728516,-0.02559456341943056,0.0646892552142353
843,843,843,843,2022-06-09,36.098541259765625,37.69416046142578,35.45832061767578,-0.042330673561307486,0.0180555827500386
844,844,844,844,2022-06-10,34.483211517333984,38.28512954711914,34.680206298828125,-0.09930534582901107,-0.0056803232309721174
845,845,845,845,2022-06-13,31.79429244995117,37.04409790039063,35.438621520996094,-0.14171772962472662,-0.10283495561151534
846,846,846,846,2022-06-14,32.70045471191406,37.26078414916992,36.85694885253906,-0.12238951866925352,-0.1127736904444997
847,847,847,847,2022-06-15,33.66571044921875,37.79265594482422,37.98965072631836,-0.10919966835965822,-0.11381890052766619
848,848,848,848,2022-06-16,30.94723320007324,37.12289047241211,38.097991943359375,-0.16635712342842246,-0.18769384890199026
849,849,849,849,2022-06-17,31.400310516357425,36.098541259765625,37.69416046142578,-0.13015015508797612,-0.1669714849203009
850,850,850,850,2022-06-21,32.14887237548828,34.483211517333984,38.28512954711914,-0.0676949460079227,-0.16027782181274075
851,851,851,851,2022-06-22,32.33601760864258,31.79429244995117,37.04409790039063,0.017038440454184123,-0.1270939382680556
852,852,852,852,2022-06-23,32.493614196777344,32.70045471191406,37.26078414916992,-0.006325310059415168,-0.12794067707506307
853,853,853,853,2022-06-24,34.29607391357422,33.66571044921875,37.79265594482422,0.018724199072118308,-0.09252014561651534
854,854,854,854,2022-06-27,34.10893249511719,30.94723320007324,37.12289047241211,0.1021641991257709,-0.08118866658658341
855,855,855,855,2022-06-28,33.47856521606445,31.400310516357425,36.098541259765625,0.06618580088959303,-0.07257844644878542
856,856,856,856,2022-06-29,32.946685791015625,32.14887237548828,34.483211517333984,0.0248162176952631,-0.04455866082966142
857,857,857,857,2022-06-30,31.28211784362793,32.33601760864258,31.79429244995117,-0.03259213233273872,-0.01610901098458084
858,858,858,858,2022-07-01,31.70564651489257,32.493614196777344,32.70045471191406,-0.024249924219353902,-0.03042184598916431
859,859,859,859,2022-07-05,31.8829402923584,34.29607391357422,33.66571044921875,-0.07036180372414913,-0.052955073072035064
860,860,860,860,2022-07-06,30.799489974975582,34.10893249511719,30.94723320007324,-0.0970256844190408,-0.004774036636571055
861,861,861,861,2022-07-07,32.16857147216797,33.47856521606445,31.400310516357425,-0.03912932753963705,0.024466667468473924
862,862,862,862,2022-07-08,31.823841094970703,32.946685791015625,32.14887237548828,-0.03408065694884299,-0.010110192255620043
863,863,863,863,2022-07-11,30.40550804138184,31.28211784362793,32.33601760864258,-0.028022712740488398,-0.059701525111266696
864,864,864,864,2022-07-12,31.05558013916016,31.70564651489257,32.493614196777344,-0.02050317363587162,-0.044255897448299386
865,865,865,865,2022-07-13,31.24271774291992,31.8829402923584,34.29607391357422,-0.02008041114049719,-0.08902932091727844
866,866,866,866,2022-07-14,31.114675521850582,30.799489974975582,34.10893249511719,0.010233466435031424,-0.08778512706884756
867,867,867,867,2022-07-15,32.37541198730469,32.16857147216797,33.47856521606445,0.006429894324517127,-0.032951030656189095
868,868,868,868,2022-07-18,32.12916946411133,31.823841094970703,32.946685791015625,0.00959432798289317,-0.02481330996658937
869,869,869,869,2022-07-19,33.88239669799805,30.40550804138184,31.28211784362793,0.11435061870645824,0.08312349142626174
870,870,870,870,2022-07-20,34.23697280883789,31.05558013916016,31.70564651489257,0.10244190111477236,0.07983834339275564
871,871,871,871,2022-07-21,34.601409912109375,31.24271774291992,31.8829402923584,0.10750320112438327,0.08526408150638898
872,872,872,872,2022-07-22,34.14833068847656,31.114675521850582,30.799489974975582,0.09749917412751308,0.10873039508842175
873,873,873,873,2022-07-25,34.00058364868164,32.37541198730469,32.16857147216797,0.05019771368513326,0.05695037400397829
874,874,874,874,2022-07-26,32.83834457397461,32.12916946411133,31.823841094970703,0.02207262502242524,0.03187872500922695
875,875,875,875,2022-07-27,34.15817642211914,33.88239669799805,30.40550804138184,0.008139321624121898,0.12342067679414948
876,876,876,876,2022-07-28,35.20223617553711,34.23697280883789,31.05558013916016,0.028193595622158618,0.13352370227172594
877,877,877,877,2022-07-29,35.71440887451172,34.601409912109375,31.24271774291992,0.03216628932836718,0.14312746952384292
878,878,878,878,2022-08-01,36.21673202514648,34.14833068847656,31.114675521850582,0.060571081952415895,0.16397588654629947
879,879,879,879,2022-08-02,35.586360931396484,34.00058364868164,32.37541198730469,0.04663970769149817,0.09917862806968758
880,880,880,880,2022-08-03,36.74861145019531,32.83834457397461,32.12916946411133,0.11907624842086917,0.14377719882376527
881,881,881,881,2022-08-04,35.68485641479492,34.15817642211914,33.88239669799805,0.044694423197813915,0.053197527107147424
882,882,882,882,2022-08-05,35.517417907714844,35.20223617553711,34.23697280883789,0.008953457689621525,0.03739948347730149
883,883,883,883,2022-08-08,36.99484252929688,35.71440887451172,34.601409912109375,0.03585201869878829,0.06917153443362678
884,884,884,884,2022-08-09,36.06898880004883,36.21673202514648,34.14833068847656,-0.004079419009839547,0.05624456811941303
885,885,885,885,2022-08-10,37.37898254394531,35.586360931396484,34.00058364868164,0.05037383889869074,0.09936296771172248
886,886,886,886,2022-08-11,37.88130187988281,36.74861145019531,32.83834457397461,0.030822672884460278,0.1535691695587147
887,887,887,887,2022-08-12,38.88595199584961,35.68485641479492,34.15817642211914,0.08970459468424585,0.13840831299966583
888,888,888,888,2022-08-15,38.80716323852539,35.517417907714844,35.20223617553711,0.09262343730499545,0.10240619502159443
889,889,889,889,2022-08-16,38.40332794189453,36.99484252929688,35.71440887451172,0.03807248027835897,0.07528947425199606
890,890,890,890,2022-08-17,37.82221221923828,36.06898880004883,36.21673202514648,0.048607501277858844,0.044329791903285676
891,891,891,891,2022-08-18,38.137393951416016,37.37898254394531,35.586360931396484,0.020289782007283375,0.07168569511609868
892,892,892,892,2022-08-19,39.10264587402344,37.88130187988281,36.74861145019531,0.03224134159943515,0.0640577788093708
893,893,893,893,2022-08-22,37.969947814941406,38.88595199584961,35.68485641479492,-0.023556172187991442,0.06403532561781833
894,894,894,894,2022-08-23,37.97979736328125,38.80716323852539,35.517417907714844,-0.021319926688760926,0.06932878572323098
895,895,895,895,2022-08-24,38.65941619873047,38.40332794189453,36.99484252929688,0.00666838710497708,0.0449947494198788
896,896,896,896,2022-08-25,39.78226089477539,37.82221221923828,36.06898880004883,0.05182268726576833,0.1029491598811203
897,897,897,897,2022-08-26,38.63971710205078,38.137393951416016,37.37898254394531,0.013171407340383245,0.03372843433133221
898,898,898,898,2022-08-29,38.91550064086914,39.10264587402344,37.88130187988281,-0.004785999232819749,0.02730103533045547
899,899,899,899,2022-08-30,38.62921905517578,37.969947814941406,38.88595199584961,0.017362974620021676,-0.006602202787814759
900,900,900,900,2022-08-31,37.72098922729492,37.97979736328125,38.80716323852539,-0.006814363265575052,-0.027989008229083345
901,901,901,901,2022-09-01,38.0665168762207,38.65941619873047,38.40332794189453,-0.015336478943756893,-0.008770361417204109
902,902,902,902,2022-09-02,37.977664947509766,39.78226089477539,37.82221221923828,-0.04536182476000561,0.004110090847420533
903,903,903,903,2022-09-06,38.2145881652832,38.63971710205078,38.137393951416016,-0.011002382228751273,0.0020241082535825683
904,904,904,904,2022-09-07,39.596675872802734,38.91550064086914,39.10264587402344,0.01750395653957537,0.012634183384186093
905,905,905,905,2022-09-08,39.98168563842773,38.62921905517578,37.969947814941406,0.03501149172392437,0.052982369986157574
906,906,906,906,2022-09-09,40.76157760620117,37.72098922729492,37.97979736328125,0.08060733403847431,0.07324368311689144
907,907,907,907,2022-09-12,41.51184844970703,38.0665168762207,38.65941619873047,0.09050819082526962,0.07378363491868334
908,908,908,908,2022-09-13,40.01129531860352,37.977664947509766,39.78226089477539,0.0535480623651956,0.0057571997839420685
909,909,909,909,2022-09-14,40.10014343261719,38.2145881652832,38.63971710205078,0.04934124264740758,0.03779598920740801
910,910,910,910,2022-09-15,40.13963317871094,39.596675872802734,38.91550064086914,0.013712194115797827,0.03145616830523856
911,911,911,911,2022-09-16,39.45846939086914,39.98168563842773,38.62921905517578,-0.013086397914541803,0.021466919497101555
912,912,912,912,2022-09-19,40.860294342041016,40.76157760620117,37.72098922729492,0.0024218085176572757,0.08322435808429152
913,913,913,913,2022-09-20,38.56010818481445,41.51184844970703,38.0665168762207,-0.07110597034648336,0.01296654774585071
914,914,914,914,2022-09-21,37.19777297973633,40.01129531860352,37.977664947509766,-0.07031820180935333,-0.020535542900053327
915,915,915,915,2022-09-22,36.90161895751953,40.10014343261719,38.2145881652832,-0.07976341731725578,-0.03435780079808537
916,916,916,916,2022-09-23,35.02592849731445,40.13963317871094,39.596675872802734,-0.12739789271688373,-0.11543260323596338
917,917,917,917,2022-09-26,34.5915641784668,39.45846939086914,39.98168563842773,-0.12334247342925486,-0.13481476265673764
918,918,918,918,2022-09-27,34.26578140258789,40.860294342041016,40.76157760620117,-0.1613917140256147,-0.159360765335664
919,919,919,919,2022-09-28,34.79887390136719,38.56010818481445,41.51184844970703,-0.09754210920311934,-0.1617122532250722
920,920,920,920,2022-09-29,32.8343391418457,37.19777297973633,40.01129531860352,-0.11730363106059138,-0.17937325246805602
921,921,921,921,2022-09-30,31.679311752319336,36.90161895751953,40.10014343261719,-0.14151973145709462,-0.2099950513755121
922,922,922,922,2022-10-03,32.4493293762207,35.02592849731445,40.13963317871094,-0.07356262151027082,-0.1915887912640163
923,923,923,923,2022-10-04,35.34183120727539,34.5915641784668,39.45846939086914,0.02168930624061316,-0.10432837986732346
924,924,924,924,2022-10-05,34.39411926269531,34.26578140258789,40.860294342041016,0.0037453650509113867,-0.1582508198599215
925,925,925,925,2022-10-06,34.18680953979492,34.79887390136719,38.56010818481445,-0.01758862552009821,-0.11341510309200331
926,926,926,926,2022-10-07,33.18973159790039,32.8343391418457,37.19777297973633,0.010823804143563764,-0.1077494984449563
927,927,927,927,2022-10-10,31.876752853393555,31.679311752319336,36.90161895751953,0.006232493389309868,-0.13616925885854791
928,928,928,928,2022-10-11,31.679311752319336,32.4493293762207,35.02592849731445,-0.02372984707861625,-0.09554683882974613
929,929,929,929,2022-10-12,31.78790855407715,35.34183120727539,34.5915641784668,-0.10055853168317552,-0.08105027023134503
930,930,930,930,2022-10-13,32.34073257446289,34.39411926269531,34.26578140258789,-0.05970167959670869,-0.0561799191300395
931,931,931,931,2022-10-14,32.46907424926758,34.18680953979492,34.79887390136719,-0.050245557092065796,-0.06695043232442288
932,932,932,932,2022-10-17,33.14037322998047,33.18973159790039,32.8343391418457,-0.001487157790786231,0.009320549648119458
933,933,933,933,2022-10-18,33.81167221069336,31.876752853393555,31.679311752319336,0.06070001440230821,0.06731082023011137
934,934,934,934,2022-10-19,33.199607849121094,31.679311752319336,32.4493293762207,0.0479901870560826,0.02312154017735124
935,935,935,935,2022-10-20,33.01203918457031,31.78790855407715,35.34183120727539,0.038509316472038035,-0.06592165553168827
936,936,936,936,2022-10-21,34.55207061767578,32.34073257446289,34.39411926269531,0.06837625085088583,0.004592394233853492
937,937,937,937,2022-10-24,35.26285171508789,32.46907424926758,34.18680953979492,0.08604425997403764,0.03147536110500182
938,938,938,938,2022-10-25,36.53635025024414,33.14037322998047,33.18973159790039,0.10247250375537398,0.10083295318228669
939,939,939,939,2022-10-26,37.37546920776367,33.81167221069336,31.876752853393555,0.10540138254218667,0.17249926238282876
940,940,940,940,2022-10-27,37.671630859375,33.199607849121094,31.679311752319336,0.13470107931929376,0.18915559636856538
941,941,941,941,2022-10-28,38.35279846191406,33.01203918457031,31.78790855407715,0.1617821682412155,0.20652160542958709
942,942,942,942,2022-10-31,38.747676849365234,34.55207061767578,32.34073257446289,0.12142850360878543,0.19810758028287334
943,943,943,943,2022-11-01,38.84640121459961,35.26285171508789,32.46907424926758,0.10162392787927654,0.19641234352334158
944,944,944,944,2022-11-02,38.02702713012695,36.53635025024414,33.14037322998047,0.0407998300233301,0.1474531945139883
945,945,945,945,2022-11-03,38.01715087890625,37.37546920776367,33.81167221069336,0.017168524830433185,0.12437949362595724
946,946,946,946,2022-11-04,38.50088119506836,37.671630859375,33.199607849121094,0.022012594538019403,0.15967879410020225
947,947,947,947,2022-11-07,38.885887145996094,38.35279846191406,33.01203918457031,0.013899603300432162,0.17793047950128438
948,948,948,948,2022-11-08,38.55024337768555,38.747676849365234,34.55207061767578,-0.0050953628122590855,0.11571441851488995
949,949,949,949,2022-11-09,37.57291030883789,38.84640121459961,35.26285171508789,-0.03278272545059091,0.06550969310180887
950,950,950,950,2022-11-10,39.23141479492188,38.02702713012695,36.53635025024414,0.03167188591086978,0.07376392349588157
951,951,951,951,2022-11-11,40.59375,38.01715087890625,37.37546920776367,0.06777465069123245,0.08610676629493175
952,952,952,952,2022-11-14,39.41897964477539,38.50088119506836,37.671630859375,0.02384616718395094,0.046383677731476336
953,953,953,953,2022-11-15,39.72501373291016,38.885887145996094,38.35279846191406,0.021579206455123234,0.03577875216481963
954,954,954,954,2022-11-16,37.977664947509766,38.55024337768555,38.747676849365234,-0.014852783796099556,-0.019872466286145474
955,955,955,955,2022-11-17,38.145484924316406,37.57291030883789,38.84640121459961,0.015239027553951123,-0.01804327475307488
956,956,956,956,2022-11-18,39.261024475097656,39.23141479492188,38.02702713012695,0.000754744133765195,0.03245053421473143
957,957,957,957,2022-11-21,39.01422119140625,40.59375,38.01715087890625,-0.03891064039645886,0.026226855233731472
958,958,958,958,2022-11-22,39.45846939086914,39.41897964477539,38.50088119506836,0.001001795237969505,0.024871851398649003
959,959,959,959,2022-11-23,39.596675872802734,39.72501373291016,38.885887145996094,-0.0032306561545907275,0.01827883530438701
960,960,960,960,2022-11-25,39.942195892333984,37.977664947509766,38.55024337768555,0.05172858698762717,0.036107489672922766
961,961,961,961,2022-11-28,38.876014709472656,38.145484924316406,37.57291030883789,0.019151146894728965,0.03468201930389858
962,962,962,962,2022-11-29,39.24127960205078,39.261024475097656,39.23141479492188,-0.0005029128330412691,0.00025145173021323686
963,963,963,963,2022-11-30,40.04091644287109,39.01422119140625,40.59375,0.026315923273921182,-0.013618686549749959
