,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BSX,BSX_6m,BSX_12m,BSX_6m_ret,BSX_12m_ret
246,246,246,246,2020-01-28,43.45000076293945,44.27999877929688,45.709999084472656,-0.018744309829238137,-0.049442099470549006
247,247,247,247,2020-01-29,43.95000076293945,44.06999969482422,45.66999816894531,-0.002722916558106081,-0.03766142927449079
248,248,248,248,2020-01-30,43.40999984741211,44.04999923706055,45.470001220703125,-0.014528930777142568,-0.04530462542308156
249,249,249,249,2020-01-31,41.869998931884766,43.56999969482422,42.65999984741211,-0.039017690494530854,-0.018518540045781684
250,250,250,250,2020-02-03,42.22999954223633,43.209999084472656,42.56999969482422,-0.022679925086795172,-0.007986848837803207
251,251,251,251,2020-02-04,42.880001068115234,42.650001525878906,43.20000076293945,0.0053927206097934555,-0.00740740021233377
252,252,252,252,2020-02-05,42.619998931884766,43.45000076293945,44.27999877929688,-0.01910245837700042,-0.037488705807919964
253,253,253,253,2020-02-06,43.0099983215332,43.95000076293945,44.06999969482422,-0.021387996020216238,-0.024052674849814104
254,254,254,254,2020-02-07,42.18999862670898,43.40999984741211,44.04999923706055,-0.028104151692962098,-0.04222475919560731
255,255,255,255,2020-02-10,42.220001220703125,41.869998931884766,43.56999969482422,0.008359261947624042,-0.03098458764234202
256,256,256,256,2020-02-11,42.56999969482422,42.22999954223633,43.209999084472656,0.008051152173180531,-0.01481137244176478
257,257,257,257,2020-02-12,42.22999954223633,42.880001068115234,42.650001525878906,-0.015158617296822663,-0.009847642874941775
258,258,258,258,2020-02-13,42.18000030517578,42.619998931884766,43.45000076293945,-0.010323759684090827,-0.02922900887143176
259,259,259,259,2020-02-14,42.310001373291016,43.0099983215332,43.95000076293945,-0.01627521449801428,-0.037315116295318806
260,260,260,260,2020-02-18,42.15999984741211,42.18999862670898,43.40999984741211,-0.0007110400633640879,-0.02879520857852569
261,261,261,261,2020-02-19,43.02000045776367,42.220001220703125,41.869998931884766,0.018948347085036454,0.027466003229418723
262,262,262,262,2020-02-20,42.5,42.56999969482422,42.22999954223633,-0.0016443433245485473,0.006393569990301051
263,263,263,263,2020-02-21,42.619998931884766,42.22999954223633,42.880001068115234,0.0092351265421724,-0.006063482503590789
264,264,264,264,2020-02-24,41.08000183105469,42.18000030517578,42.619998931884766,-0.026078673925142626,-0.036133203646750434
265,265,265,265,2020-02-25,39.90999984741211,42.310001373291016,43.0099983215332,-0.0567242129042792,-0.07207622867004537
266,266,266,266,2020-02-26,39.38999938964844,42.15999984741211,42.18999862670898,-0.0657020983820924,-0.06636642162125983
267,267,267,267,2020-02-27,37.91999816894531,43.02000045776367,42.220001220703125,-0.11854956379708681,-0.10184753499365728
268,268,268,268,2020-02-28,37.38999938964844,42.5,42.56999969482422,-0.12023530847886033,-0.12168194367653662
269,269,269,269,2020-03-02,38.27000045776367,42.619998931884766,42.22999954223633,-0.10206472508535858,-0.09377217919484138
270,270,270,270,2020-03-03,37.22999954223633,41.08000183105469,42.18000030517578,-0.09371962310644122,-0.11735421354020359
271,271,271,271,2020-03-04,38.75,39.90999984741211,42.310001373291016,-0.029065393431399023,-0.084140894770529
272,272,272,272,2020-03-05,37.459999084472656,39.38999938964844,42.15999984741211,-0.04899721591980977,-0.1114800944010903
273,273,273,273,2020-03-06,37.59999847412109,37.91999816894531,43.02000045776367,-0.008438810925003981,-0.12598795736796553
274,274,274,274,2020-03-09,34.09000015258789,37.38999938964844,42.5,-0.08825887378789754,-0.19788234935087312
275,275,275,275,2020-03-10,35.18000030517578,38.27000045776367,42.619998931884766,-0.08074209865761928,-0.17456590364067304
276,276,276,276,2020-03-11,33.86000061035156,37.22999954223633,41.08000183105469,-0.09051837156381382,-0.17575464700308552
277,277,277,277,2020-03-12,31.0,38.75,39.90999984741211,-0.19999999999999996,-0.2232523147451192
278,278,278,278,2020-03-13,32.33000183105469,37.459999084472656,39.38999938964844,-0.1369460058407843,-0.17923324874305768
279,279,279,279,2020-03-16,27.549999237060547,37.59999847412109,37.91999816894531,-0.26728722459862975,-0.2734704491725768
280,280,280,280,2020-03-17,28.790000915527344,34.09000015258789,37.38999938964844,-0.15547078947895532,-0.2300079864805249
281,281,281,281,2020-03-18,27.239999771118164,35.18000030517578,38.27000045776367,-0.2256964316424256,-0.2882153267496995
282,282,282,282,2020-03-19,28.270000457763672,33.86000061035156,37.22999954223633,-0.1650915549859422,-0.24066610783349063
283,283,283,283,2020-03-20,27.239999771118164,31.0,38.75,-0.12129032996393019,-0.29703226397114413
284,284,284,284,2020-03-23,25.82999992370605,32.33000183105469,37.459999084472656,-0.20105170241917647,-0.3104644806461646
285,285,285,285,2020-03-24,28.21999931335449,27.549999237060547,37.59999847412109,0.024319422680515013,-0.24946807291023054
286,286,286,286,2020-03-25,29.920000076293945,28.790000915527344,34.09000015258789,0.03924970909456138,-0.12232326364414481
287,287,287,287,2020-03-26,31.420000076293945,27.239999771118164,35.18000030517578,0.15345082012840994,-0.10687891404960148
288,288,288,288,2020-03-27,30.61000061035156,28.270000457763672,33.86000061035156,0.08277326192774304,-0.09598345958110899
289,289,289,289,2020-03-30,31.63999938964844,27.239999771118164,31.0,0.16152715328564282,0.020645141601562722
290,290,290,290,2020-03-31,32.630001068115234,25.82999992370605,32.33000183105469,0.26325982053791375,0.009279283021022877
291,291,291,291,2020-04-01,30.190000534057617,28.21999931335449,27.549999237060547,0.06980869130534906,0.09582582105649262
292,292,292,292,2020-04-02,31.049999237060547,29.920000076293945,28.790000915527344,0.03776735153359567,0.07849941818912254
293,293,293,293,2020-04-03,31.170000076293945,31.420000076293945,27.239999771118164,-0.00795671544853438,0.14427314016876958
294,294,294,294,2020-04-06,32.880001068115234,30.61000061035156,28.270000457763672,0.07415878511926643,0.1630704115919297
295,295,295,295,2020-04-07,33.689998626708984,31.63999938964844,27.239999771118164,0.06479138042370614,0.23678410094663738
296,296,296,296,2020-04-08,35.130001068115234,32.630001068115234,25.82999992370605,0.07661660797317293,0.360046502976328
297,297,297,297,2020-04-09,36.83000183105469,30.190000534057617,28.21999931335449,0.2199404166789074,0.3051028606377644
298,298,298,298,2020-04-13,35.209999084472656,31.049999237060547,29.920000076293945,0.13397745409432504,0.1768047792342773
299,299,299,299,2020-04-14,35.91999816894531,31.170000076293945,31.420000076293945,0.15239005713907372,0.14322081736869774
300,300,300,300,2020-04-15,34.790000915527344,32.880001068115234,30.61000061035156,0.058090017803080096,0.13655668807017962
301,301,301,301,2020-04-16,35.45000076293945,33.689998626708984,31.63999938964844,0.052241086612427434,0.12041723915258729
302,302,302,302,2020-04-17,38.290000915527344,35.130001068115234,32.630001068115234,0.08995160123351642,0.17345999577495697
303,303,303,303,2020-04-20,37.25,36.83000183105469,30.190000534057617,0.011403696662083185,0.23385224713652897
304,304,304,304,2020-04-21,35.04999923706055,35.209999084472656,31.049999237060547,-0.004544159374394008,0.12882447981595102
305,305,305,305,2020-04-22,35.4900016784668,35.91999816894531,31.170000076293945,-0.01197094967700385,0.13859485375678227
306,306,306,306,2020-04-23,36.400001525878906,34.790000915527344,32.880001068115234,0.04627768232202012,0.10705597151507162
307,307,307,307,2020-04-24,36.900001525878906,35.45000076293945,33.689998626708984,0.040902700472021714,0.09528058860249033
308,308,308,308,2020-04-27,37.0,38.290000915527344,35.130001068115234,-0.033690281657951626,0.05323082479442398
309,309,309,309,2020-04-28,35.93000030517578,37.25,36.83000183105469,-0.03543623341809987,-0.024436640812763533
310,310,310,310,2020-04-29,37.43000030517578,35.04999923706055,35.209999084472656,0.06790302767250034,0.06305030611835849
311,311,311,311,2020-04-30,37.47999954223633,35.4900016784668,35.91999816894531,0.056072070150871234,0.04342988454380592
312,312,312,312,2020-05-01,35.9900016784668,36.400001525878906,34.790000915527344,-0.011263731599588378,0.03449269132970545
313,313,313,313,2020-05-04,35.83000183105469,36.900001525878906,35.45000076293945,-0.028997280503465617,0.010719352889619671
314,314,314,314,2020-05-05,36.810001373291016,37.0,38.290000915527344,-0.005135098019161788,-0.038652376778506636
315,315,315,315,2020-05-06,35.88999938964844,35.93000030517578,37.25,-0.0011133012854882551,-0.03651008349937079
316,316,316,316,2020-05-07,37.0,37.43000030517578,35.04999923706055,-0.011488119200370961,0.05563483039616157
317,317,317,317,2020-05-08,38.18000030517578,37.47999954223633,35.4900016784668,0.018676648118701733,0.07579595659306815
318,318,318,318,2020-05-11,37.77999877929688,35.9900016784668,36.400001525878906,0.04973595491386318,0.03791201086727569
319,319,319,319,2020-05-12,36.97999954223633,35.83000183105469,36.900001525878906,0.032095943410890726,0.0021679678333161867
320,320,320,320,2020-05-13,35.77000045776367,36.810001373291016,37.0,-0.028253215885016503,-0.03324323087125214
321,321,321,321,2020-05-14,35.5,35.88999938964844,35.93000030517578,-0.010866519818357068,-0.011967723393362717
322,322,322,322,2020-05-15,34.83000183105469,37.0,37.43000030517578,-0.0586485991606841,-0.0694629562629624
323,323,323,323,2020-05-18,36.41999816894531,38.18000030517578,37.47999954223633,-0.046097488794201946,-0.02828178725286523
324,324,324,324,2020-05-19,35.43000030517578,37.77999877929688,35.9900016784668,-0.0622021850198915,-0.015559915175721417
325,325,325,325,2020-05-20,37.18000030517578,36.97999954223633,35.83000183105469,0.005408349524478107,0.03767787901565267
326,326,326,326,2020-05-21,34.790000915527344,35.77000045776367,36.810001373291016,-0.027397247125939717,-0.05487640267325189
327,327,327,327,2020-05-22,35.90999984741211,35.5,35.88999938964844,0.011549291476397494,0.0005572710533241487
328,328,328,328,2020-05-26,36.18999862670898,34.83000183105469,37.0,0.039046704684399636,-0.021891929007865518
329,329,329,329,2020-05-27,37.13999938964844,36.41999816894531,38.18000030517578,0.019769392007192854,-0.02723941611352887
330,330,330,330,2020-05-28,37.470001220703125,35.43000030517578,37.77999877929688,0.05757834879920476,-0.008205335325834673
331,331,331,331,2020-05-29,37.9900016784668,37.18000030517578,36.97999954223633,0.02178594315875393,0.027312118678554986
332,332,332,332,2020-06-01,37.5,34.790000915527344,35.77000045776367,0.07789591874552504,0.04836453788361195
333,333,333,333,2020-06-02,37.540000915527344,35.90999984741211,35.5,0.045391285854675445,0.057464814521897
334,334,334,334,2020-06-03,37.90999984741211,36.18999862670898,34.83000183105469,0.047526976677852995,0.08842945318513507
335,335,335,335,2020-06-04,37.41999816894531,37.13999938964844,36.41999816894531,0.007539008721010321,0.027457442346954464
336,336,336,336,2020-06-05,38.83000183105469,37.470001220703125,35.43000030517578,0.03629571833587586,0.09596391466534127
337,337,337,337,2020-06-08,39.11000061035156,37.9900016784668,37.18000030517578,0.029481413066627882,0.05190963661469117
338,338,338,338,2020-06-09,38.2599983215332,37.5,34.790000915527344,0.020266621907552018,0.09974122778643402
339,339,339,339,2020-06-10,37.4900016784668,37.540000915527344,35.90999984741211,-0.0013318922706756497,0.04399893728121396
340,340,340,340,2020-06-11,35.04999923706055,37.90999984741211,36.18999862670898,-0.07544185233086453,-0.03150039880927458
341,341,341,341,2020-06-12,35.349998474121094,37.41999816894531,37.13999938964844,-0.05531800630984807,-0.04819604052083659
342,342,342,342,2020-06-15,35.869998931884766,38.83000183105469,37.470001220703125,-0.07622979035768751,-0.04270088702143726
343,343,343,343,2020-06-16,36.70000076293945,39.11000061035156,37.9900016784668,-0.06162106391719757,-0.03395632688951766
344,344,344,344,2020-06-17,36.88999938964844,38.2599983215332,37.5,-0.035807605645233775,-0.016266682942708388
345,345,345,345,2020-06-18,36.68000030517578,37.4900016784668,37.540000915527344,-0.021605797199957366,-0.02290891287634056
346,346,346,346,2020-06-19,36.59000015258789,35.04999923706055,37.90999984741211,0.043937259601963374,-0.0348193009796155
347,347,347,347,2020-06-22,35.970001220703125,35.349998474121094,37.41999816894531,0.01753897520068981,-0.03874925224997827
348,348,348,348,2020-06-23,36.25,35.869998931884766,38.83000183105469,0.010593841076963484,-0.06644351556510375
349,349,349,349,2020-06-24,33.849998474121094,36.70000076293945,39.11000061035156,-0.07765673650057148,-0.1344925096942663
350,350,350,350,2020-06-25,33.88999938964844,36.88999938964844,38.2599983215332,-0.08132285306683462,-0.11421848205950591
351,351,351,351,2020-06-26,33.279998779296875,36.68000030517578,37.4900016784668,-0.09269360680455463,-0.11229668473416021
352,352,352,352,2020-06-29,34.650001525878906,36.59000015258789,35.04999923706055,-0.05301991305326015,-0.011412203135191423
353,353,353,353,2020-06-30,35.11000061035156,35.970001220703125,35.349998474121094,-0.023908829056602188,-0.006789190215813701
354,354,354,354,2020-07-01,35.279998779296875,36.25,35.869998931884766,-0.026758654364224088,-0.016448290219028716
355,355,355,355,2020-07-02,35.380001068115234,33.849998474121094,36.70000076293945,0.04519948782756522,-0.035967293389192134
356,356,356,356,2020-07-06,35.59000015258789,33.88999938964844,36.88999938964844,0.05016231317663311,-0.03523988231415731
357,357,357,357,2020-07-07,34.63999938964844,33.279998779296875,36.68000030517578,0.040865404454209386,-0.05561616408273273
358,358,358,358,2020-07-08,34.54999923706055,34.650001525878906,36.59000015258789,-0.002886068814273224,-0.05575296274993491
359,359,359,359,2020-07-09,34.5,35.11000061035156,35.970001220703125,-0.01737398461256978,-0.04086742204103799
360,360,360,360,2020-07-10,34.68000030517578,35.279998779296875,36.25,-0.01700676005899371,-0.043310336408943995
361,361,361,361,2020-07-13,34.439998626708984,35.380001068115234,33.849998474121094,-0.026568751074837804,0.017429842811926832
362,362,362,362,2020-07-14,35.220001220703125,35.59000015258789,33.88999938964844,-0.010396148645643088,0.03924466966679652
363,363,363,363,2020-07-15,36.70000076293945,34.63999938964844,33.279998779296875,0.05946886286339281,0.10276448645094671
364,364,364,364,2020-07-16,36.369998931884766,34.54999923706055,34.650001525878906,0.05267727163571023,0.049639172590548064
365,365,365,365,2020-07-17,37.709999084472656,34.5,35.11000061035156,0.0930434517238452,0.07405293161272497
366,366,366,366,2020-07-20,37.16999816894531,34.68000030517578,35.279998779296875,0.07179924572832008,0.053571413124808176
367,367,367,367,2020-07-21,37.47999954223633,34.439998626708984,35.380001068115234,0.08826948422610426,0.05935552319735882
368,368,368,368,2020-07-22,38.38999938964844,35.220001220703125,35.59000015258789,0.09000562348311103,0.07867376299679352
369,369,369,369,2020-07-23,38.43000030517578,36.70000076293945,34.63999938964844,0.04713895112458211,0.10941111380792701
370,370,370,370,2020-07-24,38.59999847412109,36.369998931884766,34.54999923706055,0.06131425921712985,0.11722139874076332
371,371,371,371,2020-07-27,38.34999847412109,37.709999084472656,34.5,0.016971609790146003,0.11159415867017652
372,372,372,372,2020-07-28,38.27000045776367,37.16999816894531,34.68000030517578,0.02959382144219158,0.10351788122827976
373,373,373,373,2020-07-29,39.810001373291016,37.47999954223633,34.439998626708984,0.06216653840747788,0.15592343091493266
374,374,374,374,2020-07-30,38.93999862670898,38.38999938964844,35.220001220703125,0.014326627918854307,0.10562172848021234
375,375,375,375,2020-07-31,38.56999969482422,38.43000030517578,36.70000076293945,0.003642971338451595,0.050953648310904986
376,376,376,376,2020-08-03,38.0,38.59999847412109,36.369998931884766,-0.015544002534698231,0.04481718768174736
377,377,377,377,2020-08-04,37.150001525878906,38.34999847412109,37.709999084472656,-0.03129066482367526,-0.014850107986990935
378,378,378,378,2020-08-05,37.72999954223633,38.27000045776367,37.16999816894531,-0.014110292894386367,0.015065951059391791
379,379,379,379,2020-08-06,37.88999938964844,39.810001373291016,37.47999954223633,-0.048229136332829436,0.01093916361845415
380,380,380,380,2020-08-07,38.970001220703125,38.93999862670898,38.38999938964844,0.0007704826669812093,0.015108149004323224
381,381,381,381,2020-08-10,38.97999954223633,38.56999969482422,38.43000030517578,0.010630019462176232,0.014311715656855517
382,382,382,382,2020-08-11,39.310001373291016,38.0,38.59999847412109,0.03447372034976359,0.018393858218568093
383,383,383,383,2020-08-12,39.959999084472656,37.150001525878906,38.34999847412109,0.07563923131029449,0.04198176465216852
384,384,384,384,2020-08-13,39.75,37.72999954223633,38.27000045776367,0.05353831121843533,0.03867257707168603
385,385,385,385,2020-08-14,39.15999984741211,37.88999938964844,39.810001373291016,0.03351809127003147,-0.016327593656276562
386,386,386,386,2020-08-17,39.34999847412109,38.970001220703125,38.93999862670898,0.009751019797661353,0.010529015456381963
387,387,387,387,2020-08-18,39.33000183105469,38.97999954223633,38.56999969482422,0.00897902239426962,0.019704489039248152
388,388,388,388,2020-08-19,39.34999847412109,39.310001373291016,38.0,0.0010174789985442079,0.0355262756347654
389,389,389,389,2020-08-20,38.86000061035156,39.959999084472656,37.150001525878906,-0.027527489973054653,0.04602958315577621
390,390,390,390,2020-08-21,38.43000030517578,39.75,37.72999954223633,-0.03320753949243316,0.018552896141857733
391,391,391,391,2020-08-24,38.93999862670898,39.15999984741211,37.88999938964844,-0.005618008722174994,0.027711777618750766
392,392,392,392,2020-08-25,39.63999938964844,39.34999847412109,38.970001220703125,0.007369782128913593,0.01719266481801829
393,393,393,393,2020-08-26,39.34999847412109,39.33000183105469,38.97999954223633,0.0005084322943156305,0.00949201991354176
394,394,394,394,2020-08-27,40.77999877929688,39.34999847412109,39.310001373291016,0.03634054283677424,0.03739499757445053
395,395,395,395,2020-08-28,41.02999877929688,38.86000061035156,39.959999084472656,0.05584143424761745,0.0267767697532304
396,396,396,396,2020-08-31,41.02000045776367,38.43000030517578,39.75,0.06739526755192515,0.03194969705065831
397,397,397,397,2020-09-01,41.470001220703125,38.93999862670898,39.15999984741211,0.064971820318936,0.05898879934351364
398,398,398,398,2020-09-02,42.22999954223633,39.63999938964844,39.34999847412109,0.06533804723680792,0.07318935653858549
399,399,399,399,2020-09-03,41.4900016784668,39.34999847412109,39.33000183105469,0.0543838192459678,0.05491990203027619
400,400,400,400,2020-09-04,41.47999954223633,40.77999877929688,39.34999847412109,0.017165296319106904,0.05412963534207149
401,401,401,401,2020-09-08,40.91999816894531,41.02999877929688,38.86000061035156,-0.002680980102955144,0.05301074437052389
402,402,402,402,2020-09-09,41.52999877929688,41.02000045776367,38.43000030517578,0.012432918474935883,0.08066610589393086
403,403,403,403,2020-09-10,40.970001220703125,41.470001220703125,38.93999862670898,-0.01205690825372785,0.052131552788544866
404,404,404,404,2020-09-11,40.290000915527344,42.22999954223633,39.63999938964844,-0.04593887396964558,0.016397616949727967
405,405,405,405,2020-09-14,41.119998931884766,41.4900016784668,39.34999847412109,-0.008917877358729065,0.04498095365690391
406,406,406,406,2020-09-15,41.02000045776367,41.47999954223633,40.77999877929688,-0.011089659825195275,0.005885279196933935
407,407,407,407,2020-09-16,40.18999862670898,40.91999816894531,41.02999877929688,-0.017839676806005844,-0.020472829090400935
408,408,408,408,2020-09-17,39.66999816894531,41.52999877929688,41.02000045776367,-0.044786917048473374,-0.03291083066194478
409,409,409,409,2020-09-18,38.47999954223633,40.970001220703125,41.470001220703125,-0.060776216848354436,-0.07210035183153296
410,410,410,410,2020-09-21,38.54999923706055,40.290000915527344,42.22999954223633,-0.04318693568945087,-0.08714185046332357
411,411,411,411,2020-09-22,38.59999847412109,41.119998931884766,41.4900016784668,-0.06128405941688031,-0.06965541304968459
412,412,412,412,2020-09-23,37.720001220703125,41.02000045776367,41.47999954223633,-0.08044854218025665,-0.09064605503923995
413,413,413,413,2020-09-24,37.119998931884766,40.18999862670898,40.91999816894531,-0.07638715600213997,-0.09286411063293776
414,414,414,414,2020-09-25,37.34000015258789,39.66999816894531,41.52999877929688,-0.05873451282842268,-0.10089089212296698
415,415,415,415,2020-09-28,38.0,38.47999954223633,40.970001220703125,-0.012474000726259704,-0.07249209500150833
416,416,416,416,2020-09-29,37.7599983215332,38.54999923706055,40.290000915527344,-0.02049289056192416,-0.06279480110458635
417,417,417,417,2020-09-30,38.209999084472656,38.59999847412109,41.119998931884766,-0.010103611530189571,-0.07076848061772867
418,418,418,418,2020-10-01,38.41999816894531,37.720001220703125,41.02000045776367,0.018557712767463652,-0.0633837703511353
419,419,419,419,2020-10-02,38.47999954223633,37.119998931884766,40.18999862670898,0.03663794853138769,-0.04254787616081779
420,420,420,420,2020-10-05,39.2400016784668,37.34000015258789,39.66999816894531,0.05088381141174758,-0.010839337290797446
421,421,421,421,2020-10-06,39.33000183105469,38.0,38.47999954223633,0.03500004818564961,0.022089456832903087
422,422,422,422,2020-10-07,40.18000030517578,37.7599983215332,38.54999923706055,0.06408903843257163,0.04228277821982962
423,423,423,423,2020-10-08,40.4900016784668,38.209999084472656,38.59999847412109,0.059670312709341644,0.0489638155196519
424,424,424,424,2020-10-09,41.13999938964844,38.41999816894531,37.720001220703125,0.0707964953236695,0.0906680291162929
425,425,425,425,2020-10-12,41.970001220703125,38.47999954223633,37.119998931884766,0.09069651039460402,0.1306573930058057
426,426,426,426,2020-10-13,40.91999816894531,39.2400016784668,37.34000015258789,0.04281336438883043,0.09587568296004156
427,427,427,427,2020-10-14,40.619998931884766,39.33000183105469,38.0,0.03279931453782714,0.06894734031275696
428,428,428,428,2020-10-15,39.0,40.18000030517578,37.7599983215332,-0.029367852071016,0.032839028961494154
429,429,429,429,2020-10-16,38.43999862670898,40.4900016784668,38.209999084472656,-0.05062985840398326,0.006019354821962919
430,430,430,430,2020-10-19,37.77000045776367,41.13999938964844,38.41999816894531,-0.08191538604477266,-0.016918212966158586
431,431,431,431,2020-10-20,37.540000915527344,41.970001220703125,38.47999954223633,-0.10555158866639569,-0.024428239030440335
432,432,432,432,2020-10-21,37.150001525878906,40.91999816894531,39.2400016784668,-0.09213090937837587,-0.05326197918423614
433,433,433,433,2020-10-22,36.86000061035156,40.619998931884766,39.33000183105469,-0.09256519991145995,-0.06280196048078568
434,434,434,434,2020-10-23,37.16999816894531,39.0,40.18000030517578,-0.04692312387319708,-0.0749129445835951
435,435,435,435,2020-10-26,36.86000061035156,38.43999862670898,40.4900016784668,-0.0411029675547282,-0.08965178853143208
436,436,436,436,2020-10-27,36.04999923706055,37.77000045776367,41.13999938964844,-0.045538819164869127,-0.12372387525772854
437,437,437,437,2020-10-28,34.06999969482422,37.540000915527344,41.970001220703125,-0.09243476654439453,-0.18822971875402195
438,438,438,438,2020-10-29,33.5,37.150001525878906,40.91999816894531,-0.09825037351172905,-0.18132938663170417
439,439,439,439,2020-10-30,34.27000045776367,36.86000061035156,40.619998931884766,-0.07026587383887695,-0.1563268990914879
440,440,440,440,2020-11-02,34.54999923706055,37.16999816894531,39.0,-0.0704869265792355,-0.11410258366511417
441,441,441,441,2020-11-03,35.150001525878906,36.86000061035156,38.43999862670898,-0.046391726971171776,-0.08558785687739612
442,442,442,442,2020-11-04,35.290000915527344,36.04999923706055,37.77000045776367,-0.02108178467731836,-0.06566056426209443
443,443,443,443,2020-11-05,35.209999084472656,34.06999969482422,37.540000915527344,0.03346050483885454,-0.06206717565877706
444,444,444,444,2020-11-06,35.70000076293945,33.5,37.150001525878906,0.06567166456535678,-0.03903097451905546
445,445,445,445,2020-11-09,38.209999084472656,34.27000045776367,36.86000061035156,0.11496931934870758,0.036625025821132695
446,446,446,446,2020-11-10,38.20000076293945,34.54999923706055,37.16999816894531,0.10564404070850686,0.027710590388317025
447,447,447,447,2020-11-11,37.400001525878906,35.150001525878906,36.86000061035156,0.06401137702208781,0.014650051725058733
448,448,448,448,2020-11-12,36.7400016784668,35.290000915527344,36.04999923706055,0.0410881475013356,0.019140151345603984
449,449,449,449,2020-11-13,37.97999954223633,35.209999084472656,34.06999969482422,0.0786708471965063,0.11476371829865628
450,450,450,450,2020-11-16,38.02999877929688,35.70000076293945,33.5,0.06526604948356818,0.13522384415811595
451,451,451,451,2020-11-17,35.029998779296875,38.209999084472656,34.27000045776367,-0.08322429681679933,0.022176781773606047
452,452,452,452,2020-11-18,34.2599983215332,38.20000076293945,34.54999923706055,-0.10314142310773788,-0.008393659100758288
453,453,453,453,2020-11-19,34.209999084472656,37.400001525878906,35.150001525878906,-0.08529417944539197,-0.026742600301572717
454,454,454,454,2020-11-20,33.70000076293945,36.7400016784668,35.290000915527344,-0.08274362484063469,-0.04505525960154633
455,455,455,455,2020-11-23,33.33000183105469,37.97999954223633,35.209999084472656,-0.12243280061155681,-0.05339384556380278
456,456,456,456,2020-11-24,33.790000915527344,38.02999877929688,35.70000076293945,-0.11149087562100446,-0.05350139514268304
457,457,457,457,2020-11-25,33.54999923706055,35.029998779296875,38.209999084472656,-0.0422494888327265,-0.12195760165055292
458,458,458,458,2020-11-27,33.599998474121094,34.2599983215332,38.20000076293945,-0.019264444826235905,-0.12041890567921532
459,459,459,459,2020-11-30,33.150001525878906,34.209999084472656,37.400001525878906,-0.030985021542279556,-0.11363635900012503
460,460,460,460,2020-12-01,33.650001525878906,33.70000076293945,36.7400016784668,-0.0014836568524808635,-0.08410451854712164
461,461,461,461,2020-12-02,34.150001525878906,33.33000183105469,37.97999954223633,0.024602449738247545,-0.10084249769666809
462,462,462,462,2020-12-03,33.810001373291016,33.790000915527344,38.02999877929688,0.0005919046233135994,-0.11096496296242819
463,463,463,463,2020-12-04,34.40999984741211,33.54999923706055,35.029998779296875,0.025633401785642107,-0.017699085169571638
464,464,464,464,2020-12-07,34.25,33.599998474121094,34.2599983215332,0.019345284386829364,-0.00029183660312437354
465,465,465,465,2020-12-08,33.970001220703125,33.150001525878906,34.209999084472656,0.024736037920966014,-0.007015430289165403
466,466,466,466,2020-12-09,34.130001068115234,33.650001525878906,33.70000076293945,0.014264473119478982,0.01275965268370749
467,467,467,467,2020-12-10,34.0,34.150001525878906,33.33000183105469,-0.004392431015419862,0.020101954159541968
468,468,468,468,2020-12-11,33.599998474121094,33.810001373291016,33.790000915527344,-0.006211265620823636,-0.005623037474347559
469,469,469,469,2020-12-14,33.45000076293945,34.40999984741211,33.54999923706055,-0.02789884012582622,-0.0029805805184827117
470,470,470,470,2020-12-15,34.66999816894531,34.25,33.599998474121094,0.012262720261176918,0.031845230458815044
471,471,471,471,2020-12-16,35.130001068115234,33.970001220703125,33.150001525878906,0.03414777173175798,0.05972849022919702
472,472,472,472,2020-12-17,35.38999938964844,34.130001068115234,33.650001525878906,0.036917617407000725,0.05170870088761714
473,473,473,473,2020-12-18,35.45000076293945,34.0,34.150001525878906,0.04264708126292516,0.0380673258850488
474,474,474,474,2020-12-21,34.81999969482422,33.599998474121094,33.810001373291016,0.036309561788902434,0.029872767835232183
475,475,475,475,2020-12-22,34.36000061035156,33.45000076293945,34.40999984741211,0.027204778076427738,-0.0014530438036112203
476,476,476,476,2020-12-23,34.369998931884766,34.66999816894531,34.25,-0.00865299258450103,0.0035036184491903377
477,477,477,477,2020-12-24,34.59000015258789,35.130001068115234,33.970001220703125,-0.01537150296352996,0.018251366193855256
478,478,478,478,2020-12-28,34.91999816894531,35.38999938964844,34.130001068115234,-0.013280622458575086,0.023146706009573137
479,479,479,479,2020-12-29,35.5,35.45000076293945,34.0,0.001410415683624322,0.044117647058823595
480,480,480,480,2020-12-30,35.54999923706055,34.81999969482422,33.599998474121094,0.02096494970230678,0.05803573962782638
481,481,481,481,2020-12-31,35.95000076293945,34.36000061035156,33.45000076293945,0.04627474168638046,0.07473841384093016
482,482,482,482,2021-01-04,35.27000045776367,34.369998931884766,34.66999816894531,0.02618567220972423,0.017306095197772375
483,483,483,483,2021-01-05,36.2400016784668,34.59000015258789,35.130001068115234,0.04770169177797645,0.03159694211791586
484,484,484,484,2021-01-06,36.7599983215332,34.91999816894531,35.38999938964844,0.052691874257434046,0.03871147091021121
485,485,485,485,2021-01-07,36.560001373291016,35.5,35.45000076293945,0.02985919361383149,0.03131172317242914
486,486,486,486,2021-01-08,36.75,35.54999923706055,34.81999969482422,0.033755296447052,0.05542792424155785
487,487,487,487,2021-01-11,36.43999862670898,35.95000076293945,34.36000061035156,0.013629982013092512,0.06053544759631868
488,488,488,488,2021-01-12,35.33000183105469,35.27000045776367,34.369998931884766,0.0017012013754540423,0.02793142068675869
