,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,GRMN,GRMN_6m,GRMN_12m,GRMN_6m_ret,GRMN_12m_ret
485,485,485,485,2021-01-07,112.77439880371094,110.75196838378906,110.85401153564452,0.01826089819833765,0.0173235703558543
486,486,486,486,2021-01-08,113.16405487060548,110.8818359375,109.6386947631836,0.020582441784170014,0.03215434217852153
487,487,487,487,2021-01-11,112.46826171875,111.01173400878906,110.52930450439452,0.01312048427101975,0.017542471863454034
488,488,488,488,2021-01-12,113.2011489868164,110.21388244628906,111.5498046875,0.02710426739556282,0.014803650297215087
489,489,489,489,2021-01-13,112.06006622314452,109.99122619628906,111.52197265625,0.018809136859365694,0.0048250004378340705
490,490,490,490,2021-01-14,112.14356231689452,110.84474182128906,112.00440216064452,0.01171747503999332,0.001242452560484164
491,491,491,491,2021-01-15,112.26416015625,112.77439880371094,110.75196838378906,-0.004524419131234136,0.013653859109941324
492,492,492,492,2021-01-19,113.82274627685548,113.16405487060548,110.8818359375,0.005820676954384263,0.026522922483112277
493,493,493,493,2021-01-20,115.01951599121094,112.46826171875,111.01173400878906,0.022684215381943762,0.0361023275440826
494,494,494,494,2021-01-21,114.8339614868164,113.2011489868164,110.21388244628906,0.014423992288189247,0.041919211427642544
495,495,495,495,2021-01-22,114.88034057617188,112.06006622314452,109.99122619628906,0.025167523526278934,0.04445003978006179
496,496,496,496,2021-01-25,114.59274291992188,112.14356231689452,110.84474182128906,0.02183968970154959,0.033813070760501995
497,497,497,497,2021-01-26,112.63524627685548,112.26416015625,112.77439880371094,0.003305472735813497,-0.0012339017395043284
498,498,498,498,2021-01-27,108.8315658569336,113.82274627685548,113.16405487060548,-0.04385046559834049,-0.03828502803850353
499,499,499,499,2021-01-28,108.98001861572266,115.01951599121094,112.46826171875,-0.05250845757297207,-0.031015355351987295
500,500,500,500,2021-01-29,106.55864715576172,114.8339614868164,113.2011489868164,-0.07206330099484326,-0.05867874920446514
501,501,501,501,2021-02-01,108.8779754638672,114.88034057617188,112.06006622314452,-0.05224884503475846,-0.028396295545112693
502,502,502,502,2021-02-02,110.27883911132812,114.59274291992188,112.14356231689452,-0.03764552360535023,-0.016628000457993952
503,503,503,503,2021-02-03,110.34376525878906,112.63524627685548,112.26416015625,-0.020344262509392474,-0.017106037178634015
504,504,504,504,2021-02-04,110.64991760253906,108.8315658569336,113.82274627685548,0.016707944347651882,-0.027875172389524194
505,505,505,505,2021-02-05,111.63331604003906,108.98001861572266,115.01951599121094,0.02434664132029818,-0.029440220835485253
506,506,506,506,2021-02-08,115.16793823242188,106.55864715576172,114.8339614868164,0.08079392246858719,0.0029083447203361867
507,507,507,507,2021-02-09,117.00484466552734,108.8779754638672,114.88034057617188,0.07464199409509753,0.018493191077779025
508,508,508,508,2021-02-10,118.86028289794922,110.27883911132812,114.59274291992188,0.07781586980579291,0.03724092703679793
509,509,509,509,2021-02-11,120.07561492919922,110.34376525878906,112.63524627685548,0.08819573672863235,0.06605719699902313
510,510,510,510,2021-02-12,121.25382995605467,110.64991760253906,108.8315658569336,0.09583298915418514,0.11414210575129435
511,511,511,511,2021-02-16,122.9051742553711,111.63331604003906,108.98001861572266,0.10097217045213625,0.12777714498976467
512,512,512,512,2021-02-17,120.14982604980467,115.16793823242188,106.55864715576172,0.04325759316215927,0.12754646625886767
513,513,513,513,2021-02-18,118.37787628173828,117.00484466552734,108.8779754638672,0.011734827050417618,0.08725273203691941
514,514,514,514,2021-02-19,118.75823211669922,118.86028289794922,110.27883911132812,-0.0008585776405868328,0.07689048119930808
515,515,515,515,2021-02-22,118.42425537109376,120.07561492919922,110.34376525878906,-0.013752663761740114,0.07323014665444427
516,516,516,516,2021-02-23,116.92135620117188,121.25382995605467,110.64991760253906,-0.035730613675897804,0.056678203965412566
517,517,517,517,2021-02-24,119.16643524169922,122.9051742553711,111.63331604003906,-0.030419703941052645,0.06748092297964425
518,518,518,518,2021-02-25,115.35347747802734,120.14982604980467,115.16793823242188,-0.039919729636471835,0.0016110321019295881
519,519,519,519,2021-02-26,115.05661010742188,118.37787628173828,117.00484466552734,-0.02805647709384329,-0.01665088794976599
520,520,520,520,2021-03-01,118.99945068359376,118.75823211669922,118.86028289794922,0.0020311734403177795,0.001170851879631174
521,521,521,521,2021-03-02,117.8305206298828,118.42425537109376,120.07561492919922,-0.005013624441635223,-0.018697337512201817
522,522,522,522,2021-03-03,114.87107849121094,116.92135620117188,121.25382995605467,-0.01753552795293689,-0.0526395864539454
523,523,523,523,2021-03-04,111.19727325439452,119.16643524169922,122.9051742553711,-0.06687421647833347,-0.09525962655282538
524,524,524,524,2021-03-05,113.5722427368164,115.35347747802734,120.14982604980467,-0.01544153483842936,-0.05474484257897905
525,525,525,525,2021-03-08,113.66503143310548,115.05661010742188,118.37787628173828,-0.012094730350713068,-0.039811871919515296
526,526,526,526,2021-03-09,116.1791534423828,118.99945068359376,118.75823211669922,-0.023700086218967686,-0.021717051764311046
527,527,527,527,2021-03-10,117.7191925048828,117.8305206298828,118.42425537109376,-0.0009448156929535712,-0.0059537031835377174
528,528,528,528,2021-03-11,118.48920440673828,114.87107849121094,116.92135620117188,0.03149727471048491,0.013409425416420984
529,529,529,529,2021-03-12,118.81546783447266,111.19727325439452,119.16643524169922,0.06851062402087327,-0.00294518675929778
530,530,530,530,2021-03-15,119.42137145996094,113.5722427368164,115.35347747802734,0.051501393141446083,0.035264597746595516
531,531,531,531,2021-03-16,119.5798568725586,113.66503143310548,115.05661010742188,0.05203733606438243,0.039313228165801295
532,532,532,532,2021-03-17,117.8553237915039,116.1791534423828,118.99945068359376,0.01442746223789948,-0.00961455608002737
533,533,533,533,2021-03-18,116.94178009033205,117.7191925048828,117.8305206298828,-0.0066039563983461,-0.007542532569658866
534,534,534,534,2021-03-19,117.18415069580078,118.48920440673828,114.87107849121094,-0.011014114893181604,0.020136245214819937
535,535,535,535,2021-03-22,118.92733001708984,118.81546783447266,111.19727325439452,0.0009414782827183998,0.06951660356824285
536,536,536,536,2021-03-23,117.60364532470705,119.42137145996094,113.5722427368164,-0.01522111254486247,0.035496372095360496
537,537,537,537,2021-03-24,118.18158721923828,119.5798568725586,113.66503143310548,-0.011693187213048017,0.03973566653866545
538,538,538,538,2021-03-25,118.8993682861328,117.8553237915039,116.1791534423828,0.00885869607787848,0.023413966818918608
539,539,539,539,2021-03-26,119.66373443603516,116.94178009033205,117.7191925048828,0.023276149410420555,0.016518478336246645
540,540,540,540,2021-03-29,121.1552276611328,117.18415069580078,118.48920440673828,0.03388749196673002,0.02250013634358483
541,541,541,541,2021-03-30,121.86368560791016,118.92733001708984,118.81546783447266,0.024690334764922106,0.025655058461614644
542,542,542,542,2021-03-31,122.90772247314452,117.60364532470705,119.42137145996094,0.04510129880577063,0.029193694315865937
543,543,543,543,2021-04-01,123.52294158935548,118.18158721923828,119.5798568725586,0.04519616376625968,0.03297448934898117
544,544,544,544,2021-04-05,126.7109832763672,118.8993682861328,117.8553237915039,0.06569938177834267,0.07514008871190003
545,545,545,545,2021-04-06,127.26099395751952,119.66373443603516,116.94178009033205,0.06348840404563338,0.08824231903444923
546,546,546,546,2021-04-07,126.14241790771484,121.1552276611328,117.18415069580078,0.04116364058619948,0.07644606509261553
547,547,547,547,2021-04-08,126.43135833740234,121.86368560791016,118.92733001708984,0.03748182000820521,0.06309759345672838
548,548,548,548,2021-04-09,128.3143768310547,122.90772247314452,117.60364532470705,0.04398954149599121,0.09107482575710146
549,549,549,549,2021-04-12,128.50079345703125,123.52294158935548,118.18158721923828,0.04029900683732368,0.08731653111622073
550,550,550,550,2021-04-13,129.2652130126953,126.7109832763672,118.8993682861328,0.020157918992366408,0.08718166358644552
551,551,551,551,2021-04-14,128.27708435058594,127.26099395751952,119.66373443603516,0.007984303449693364,0.07197961817876375
552,552,552,552,2021-04-15,129.1533203125,126.14241790771484,121.1552276611328,0.02386907159959395,0.06601525007024556
553,553,553,553,2021-04-16,131.06427001953125,126.43135833740234,121.86368560791016,0.03664369143108659,0.07549898368594787
554,554,554,554,2021-04-19,131.01771545410156,128.3143768310547,122.90772247314452,0.021068088314111666,0.06598440535523786
555,555,555,555,2021-04-20,128.82705688476562,128.50079345703125,123.52294158935548,0.0025389993241051734,0.042940325312550875
556,556,556,556,2021-04-21,129.57281494140625,129.2652130126953,126.7109832763672,0.002379618781742421,0.02258550593674391
557,557,557,557,2021-04-22,129.7219696044922,128.27708435058594,127.26099395751952,0.0112637830928346,0.019338020004732615
558,558,558,558,2021-04-23,131.763427734375,129.1533203125,126.14241790771484,0.020209371432027945,0.044560821965315967
559,559,559,559,2021-04-26,132.0430908203125,131.06427001953125,126.43135833740234,0.007468250505155982,0.04438560620328347
560,560,560,560,2021-04-27,131.54901123046875,131.01771545410156,128.3143768310547,0.004055144562135959,0.025208667020009345
561,561,561,561,2021-04-28,128.06268310546875,128.82705688476562,128.50079345703125,-0.005933332622669485,-0.003409398026082977
562,562,562,562,2021-04-29,129.27452087402344,129.57281494140625,129.2652130126953,-0.002302134653150101,7.200592573353148e-05
563,563,563,563,2021-04-30,127.93219757080078,129.7219696044922,128.27708435058594,-0.013796984729327,-0.0026886078798187274
564,564,564,564,2021-05-03,128.53814697265625,131.763427734375,129.1533203125,-0.02447781464990928,-0.004763124465985702
565,565,565,565,2021-05-04,127.9507827758789,132.0430908203125,131.06427001953125,-0.030992216397013217,-0.02375542352762028
566,566,566,566,2021-05-05,130.13211059570312,131.54901123046875,131.01771545410156,-0.010770895360690091,-0.006759428336305273
567,567,567,567,2021-05-06,131.7541046142578,128.06268310546875,128.82705688476562,0.028825114539798635,0.02272075292467801
568,568,568,568,2021-05-07,133.82351684570312,129.27452087402344,129.57281494140625,0.0351886507946344,0.03280550712909247
569,569,569,569,2021-05-10,132.72357177734375,127.93219757080078,129.7219696044922,0.03745244979389417,0.023138734186684884
570,570,570,570,2021-05-11,131.05496215820312,128.53814697265625,131.763427734375,0.01958029771568337,-0.005376799832500501
571,571,571,571,2021-05-12,126.9160614013672,127.9507827758789,132.0430908203125,-0.008086870217309583,-0.03882845658257339
572,572,572,572,2021-05-13,128.72450256347656,130.13211059570312,131.54901123046875,-0.010816761718402845,-0.02147115087048246
573,573,573,573,2021-05-14,130.8685302734375,131.7541046142578,128.06268310546875,-0.006721417472442703,0.021909951438843
574,574,574,574,2021-05-17,130.59820556640625,133.82351684570312,129.27452087402344,-0.024101229405109836,0.010239331644266825
575,575,575,575,2021-05-18,130.7566680908203,132.72357177734375,127.93219757080078,-0.014819550590629893,0.02207787072880074
576,576,576,576,2021-05-19,128.79908752441406,131.05496215820312,128.53814697265625,-0.017213195110200252,0.0020300631205871777
577,577,577,577,2021-05-20,129.8338165283203,126.9160614013672,127.9507827758789,0.022989644452689362,0.014716859964348572
578,578,578,578,2021-05-21,130.35581970214844,128.72450256347656,130.13211059570312,0.012672934104891453,0.0017190922780030427
579,579,579,579,2021-05-24,130.49566650390625,130.8685302734375,131.7541046142578,-0.0028491476808991667,-0.009551414842337902
580,580,580,580,2021-05-25,131.31597900390625,130.59820556640625,133.82351684570312,0.005496043643073101,-0.018737647170698923
581,581,581,581,2021-05-26,131.97784423828125,130.7566680908203,132.72357177734375,0.00933930303740027,-0.005618651827073551
582,582,582,582,2021-05-27,132.72357177734375,128.79908752441406,131.05496215820312,0.030469814098533776,0.012732136133283944
583,583,583,583,2021-05-28,132.59307861328125,129.8338165283203,126.9160614013672,0.021252260456805283,0.04473048682121239
584,584,584,584,2021-06-01,133.22695922851562,130.35581970214844,128.72450256347656,0.022025403491209516,0.03497746408317881
585,585,585,585,2021-06-02,132.25747680664062,130.49566650390625,130.8685302734375,0.013500910412849843,0.01061329664435795
586,586,586,586,2021-06-03,132.57443237304688,131.31597900390625,130.59820556640625,0.009583398598453918,0.015132113018472948
587,587,587,587,2021-06-04,133.8981170654297,131.97784423828125,130.7566680908203,0.014549963580867908,0.024025153137333
588,588,588,588,2021-06-07,133.55322265625,132.72357177734375,128.79908752441406,0.006250968594320838,0.03691124854385941
589,589,589,589,2021-06-08,132.88201904296875,132.59307861328125,129.8338165283203,0.002179151677518698,0.023477724033349467
590,590,590,590,2021-06-09,132.52783203125,133.22695922851562,130.35581970214844,-0.005247640577508483,0.01666218151260468
591,591,591,591,2021-06-10,132.9286651611328,132.25747680664062,130.49566650390625,0.005074861328811409,0.018644286989819125
592,592,592,592,2021-06-11,134.942138671875,132.57443237304688,131.31597900390625,0.017859448888045915,0.02761400170394257
593,593,593,593,2021-06-14,133.6216583251953,133.8981170654297,131.97784423828125,-0.002064694756680474,0.012455227590671969
594,594,594,594,2021-06-15,134.28660583496094,133.55322265625,132.72357177734375,0.005491317724309663,0.011776612373266548
595,595,595,595,2021-06-16,132.81626892089844,132.88201904296875,132.59307861328125,-0.0004948007453818848,0.0016832726862625602
596,596,596,596,2021-06-17,132.04830932617188,132.52783203125,133.22695922851562,-0.003618279252957657,-0.008846932401437524
597,597,597,597,2021-06-18,130.6810302734375,132.9286651611328,132.25747680664062,-0.016908579387077904,-0.01191952675392316
598,598,598,598,2021-06-21,132.99420166015625,134.942138671875,132.57443237304688,-0.014435350075896913,0.003166291415287459
599,599,599,599,2021-06-22,133.32199096679688,133.6216583251953,133.8981170654297,-0.0022426555855873387,-0.004302719943039102
600,600,600,600,2021-06-23,132.8630828857422,134.28660583496094,133.55322265625,-0.01060063243364917,-0.00516752615011129
601,601,601,601,2021-06-24,133.9588165283203,132.81626892089844,132.88201904296875,0.008602467278329806,0.008103410025726454
602,602,602,602,2021-06-25,135.20437622070312,132.04830932617188,132.52783203125,0.023900850458717038,0.02019609125441657
603,603,603,603,2021-06-28,135.11073303222656,130.6810302734375,132.9286651611328,0.033897060265903445,0.01641532974433102
604,604,604,604,2021-06-29,136.15023803710938,132.99420166015625,134.942138671875,0.023730631392621326,0.008952721345049763
605,605,605,605,2021-06-30,135.4572296142578,133.32199096679688,133.6216583251953,0.01601565227144497,0.013737079093834259
606,606,606,606,2021-07-01,136.81515502929688,132.8630828857422,134.28660583496094,0.02974544965928083,0.01882949664722
607,607,607,607,2021-07-02,137.6674041748047,133.9588165283203,132.81626892089844,0.027684535759543216,0.03652515835086012
608,608,608,608,2021-07-06,137.33026123046875,135.20437622070312,132.04830932617188,0.015723492605708378,0.040000147909883044
609,609,609,609,2021-07-07,138.44473266601562,135.11073303222656,130.6810302734375,0.024676053182198565,0.05940955910994372
610,610,610,610,2021-07-08,137.42388916015625,136.15023803710938,132.99420166015625,0.009354747677339459,0.033307373138862895
611,611,611,611,2021-07-09,139.36248779296875,135.4572296142578,133.32199096679688,0.028830193780220892,0.04530758041016836
612,612,612,612,2021-07-12,140.37391662597656,136.81515502929688,132.8630828857422,0.026011457545895622,0.056530629706172286
613,613,613,613,2021-07-13,139.62469482421875,137.6674041748047,133.9588165283203,0.014217531456674815,0.04229567297424297
614,614,614,614,2021-07-14,139.886962890625,137.33026123046875,135.20437622070312,0.018617176121623835,0.03463339575841973
615,615,615,615,2021-07-15,139.64346313476562,138.44473266601562,135.11073303222656,0.008658548762861429,0.033548260754812986
616,616,616,616,2021-07-16,139.90567016601562,137.42388916015625,136.15023803710938,0.018059312838738517,0.027583000830910587
617,617,617,617,2021-07-19,138.25741577148438,139.36248779296875,135.4572296142578,-0.007929479725749644,0.020672105617401737
618,618,618,618,2021-07-20,140.29901123046875,140.37391662597656,136.81515502929688,-0.0005336133471818272,0.02546396413778762
619,619,619,619,2021-07-21,142.32188415527344,139.62469482421875,137.6674041748047,0.01931742328568964,0.03380960081559081
620,620,620,620,2021-07-22,141.47901916503906,139.886962890625,137.33026123046875,0.01138101965698457,0.030210078226006187
621,621,621,621,2021-07-23,144.34474182128906,139.64346313476562,138.44473266601562,0.03366629973926072,0.042616349800079556
622,622,622,622,2021-07-26,143.55804443359375,139.90567016601562,137.42388916015625,0.02610597742925025,0.0446367462813444
623,623,623,623,2021-07-27,142.3874053955078,138.25741577148438,139.36248779296875,0.029871740340131847,0.02170539325498244
624,624,624,624,2021-07-28,146.18031311035156,140.29901123046875,140.37391662597656,0.041919767133794084,0.041363784839358875
625,625,625,625,2021-07-29,147.8004913330078,142.32188415527344,139.62469482421875,0.03849448178859971,0.05855551927316305
626,626,626,626,2021-07-30,147.21983337402344,141.47901916503906,139.886962890625,0.04057714170528404,0.05241997060964043
627,627,627,627,2021-08-02,147.82858276367188,144.34474182128906,139.64346313476562,0.024135558375213195,0.05861441305710846
628,628,628,628,2021-08-03,150.75985717773438,143.55804443359375,139.90567016601562,0.0501665564793341,0.07758218089973701
629,629,629,629,2021-08-04,151.97732543945312,142.3874053955078,138.25741577148438,0.06735090099652785,0.09923452996290183
630,630,630,630,2021-08-05,153.48509216308594,146.18031311035156,140.29901123046875,0.049971017966147,0.09398555853652057
631,631,631,631,2021-08-06,155.20828247070312,147.8004913330078,142.32188415527344,0.05012020644102533,0.09054403960370982
632,632,632,632,2021-08-09,154.9554443359375,147.21983337402344,141.47901916503906,0.052544625167868064,0.0952538775744396
633,633,633,633,2021-08-10,155.14273071289062,147.82858276367188,144.34474182128906,0.049477224312646007,0.07480694312350078
634,634,634,634,2021-08-11,156.61306762695312,150.75985717773438,143.55804443359375,0.03882472800646308,0.09093898739612816
635,635,635,635,2021-08-12,155.41432189941406,151.97732543945312,142.3874053955078,0.022615192430993414,0.09148924701395833
636,636,636,636,2021-08-13,156.88465881347656,153.48509216308594,146.18031311035156,0.02214916512398757,0.07322699941848043
637,637,637,637,2021-08-16,158.1302032470703,155.20828247070312,147.8004913330078,0.018825804460008255,0.06988956410698743
638,638,638,638,2021-08-17,156.36953735351562,154.9554443359375,147.21983337402344,0.009125804024751938,0.062149941144456156
639,639,639,639,2021-08-18,154.1875,155.14273071289062,147.82858276367188,-0.0061571090601620915,0.04301547858639676
640,640,640,640,2021-08-19,156.21035766601562,156.61306762695312,150.75985717773438,-0.002571368833006571,0.0361535264779107
641,641,641,641,2021-08-20,159.60989379882812,155.41432189941406,151.97732543945312,0.026996044174934397,0.050221757339819595
642,642,642,642,2021-08-23,160.47149658203125,156.88465881347656,153.48509216308594,0.022862896829314305,0.045518456030386956
643,643,643,643,2021-08-24,162.41943359375,158.1302032470703,155.20828247070312,0.02712467484771386,0.04646112313244655
644,644,644,644,2021-08-25,161.65150451660156,156.36953735351562,154.9554443359375,0.033778747782214236,0.04321281003942823
645,645,645,645,2021-08-26,161.94183349609375,154.1875,155.14273071289062,0.050291583274219676,0.043824823451030115
646,646,646,646,2021-08-27,164.69517517089844,156.21035766601562,156.61306762695312,0.054316612749992554,0.05160557587184611
647,647,647,647,2021-08-30,167.05520629882812,159.60989379882812,155.41432189941406,0.04664693599373004,0.07490226291337665
648,648,648,648,2021-08-31,163.35592651367188,160.47149658203125,156.88465881347656,0.017974718209013085,0.04124856916627606
649,649,649,649,2021-09-01,164.3580322265625,162.41943359375,158.1302032470703,0.011935755407578963,0.03938418373978525
650,650,650,650,2021-09-02,164.5265655517578,161.65150451660156,156.36953735351562,0.01778555073615773,0.05216507215085642
651,651,651,651,2021-09-03,164.92929077148438,161.94183349609375,154.1875,0.01844771799167444,0.06966706621149177
652,652,652,652,2021-09-07,163.4215087890625,164.69517517089844,156.21035766601562,-0.007733477198189287,0.04616307926561847
653,653,653,653,2021-09-08,162.1197509765625,167.05520629882812,159.60989379882812,-0.029543858174866378,0.015724947357572905
654,654,654,654,2021-09-09,162.1197509765625,163.35592651367188,160.47149658203125,-0.007567374894145162,0.010271321883563722
655,655,655,655,2021-09-10,161.63275146484375,164.3580322265625,162.41943359375,-0.016581366452246393,-0.0048435221789648875
656,656,656,656,2021-09-13,160.37783813476562,164.5265655517578,161.65150451660156,-0.02521615523352705,-0.007879087705646048
657,657,657,657,2021-09-14,159.33424377441406,164.92929077148438,161.94183349609375,-0.03392391352014279,-0.01610201431826186
658,658,658,658,2021-09-15,159.01455688476562,163.4215087890625,164.69517517089844,-0.02696678018060139,-0.03449171039915544
659,659,659,659,2021-09-16,158.53506469726562,162.1197509765625,167.05520629882812,-0.022111348294725164,-0.05100195193151702
660,660,660,660,2021-09-17,157.2563934326172,162.1197509765625,163.35592651367188,-0.029998550544581115,-0.037338915160474384
661,661,661,661,2021-09-20,156.99313354492188,161.63275146484375,164.3580322265625,-0.028704689352089807,-0.044810092831291226
662,662,662,662,2021-09-21,156.3538055419922,160.37783813476562,164.5265655517578,-0.02509095171486253,-0.04967440961499059
663,663,663,663,2021-09-22,159.22142028808594,159.33424377441406,164.92929077148438,-0.0007080931484374497,-0.03460798537784837
664,664,664,664,2021-09-23,161.5342559814453,159.01455688476562,163.4215087890625,0.01584571341167007,-0.0115483746393088
665,665,665,665,2021-09-24,162.29583740234375,158.53506469726562,162.1197509765625,0.023722024602314873,0.0010861503593520005
666,666,666,666,2021-09-27,152.88449096679688,157.2563934326172,162.1197509765625,-0.027801111105181464,-0.05696566861307828
667,667,667,667,2021-09-28,148.5972442626953,156.99313354492188,161.63275146484375,-0.05347934073705318,-0.0806489222265312
668,668,668,668,2021-09-29,148.55963134765625,156.3538055419922,160.37783813476562,-0.04984959699137381,-0.0736897748751204
669,669,669,669,2021-09-30,146.16217041015625,159.22142028808594,159.33424377441406,-0.08201942838030862,-0.08266944413347121
670,670,670,670,2021-10-01,145.83309936523438,161.5342559814453,159.01455688476562,-0.0972001667436686,-0.08289465931778539
671,671,671,671,2021-10-04,145.97412109375,162.29583740234375,158.53506469726562,-0.1005676828798201,-0.07923132732497806
672,672,672,672,2021-10-05,147.873291015625,152.88449096679688,157.2563934326172,-0.03277768673252934,-0.05966754172708888
673,673,673,673,2021-10-06,146.94248962402344,148.5972442626953,156.99313354492188,-0.011135836649477482,-0.064019640183961
674,674,674,674,2021-10-07,147.23394775390625,148.55963134765625,156.3538055419922,-0.00892357891389528,-0.05832833909269064
675,675,675,675,2021-10-08,146.16217041015625,146.16217041015625,159.22142028808594,0.0,-0.08201942838030862
676,676,676,676,2021-10-11,144.37576293945312,145.83309936523438,161.5342559814453,-0.009993180095085208,-0.10622200806721205
677,677,677,677,2021-10-12,144.63902282714844,145.97412109375,162.29583740234375,-0.009146129852318885,-0.10879400764557334
678,678,678,678,2021-10-13,145.51341247558594,147.873291015625,152.88449096679688,-0.015958788256019152,-0.048213382826461926
679,679,679,679,2021-10-14,147.8450927734375,146.94248962402344,148.5972442626953,0.006142560614860404,-0.005061678586233631
680,680,680,680,2021-10-15,146.79209899902344,147.23394775390625,148.55963134765625,-0.003000997810785777,-0.011897797083896045
681,681,681,681,2021-10-18,149.8665008544922,146.16217041015625,146.16217041015625,0.025343975352452253,0.025343975352452253
682,682,682,682,2021-10-19,149.9887237548828,144.37576293945312,145.83309936523438,0.03887744522453951,0.028495755817688595
683,683,683,683,2021-10-20,152.60247802734375,144.63902282714844,145.97412109375,0.055057446078794925,0.045407753675302365
684,684,684,684,2021-10-21,154.19137573242188,145.51341247558594,147.873291015625,0.0596368617105445,0.042726341406233326
685,685,685,685,2021-10-22,155.27259826660156,147.8450927734375,146.94248962402344,0.05023843100796177,0.0566895842304842
686,686,686,686,2021-10-25,154.24778747558594,146.79209899902344,147.23394775390625,0.05079080228025146,0.047637381383014654
687,687,687,687,2021-10-26,150.7126922607422,149.8665008544922,146.16217041015625,0.005646301217585581,0.03113337628892876
688,688,688,688,2021-10-27,137.46539306640625,149.9887237548828,144.37576293945312,-0.08349514800154345,-0.0478637808199488
689,689,689,689,2021-10-28,136.37477111816406,152.60247802734375,144.63902282714844,-0.10633973392143714,-0.057137082009055096
690,690,690,690,2021-10-29,135.011474609375,154.19137573242188,145.51341247558594,-0.12439023279960215,-0.07217161420066986
691,691,691,691,2021-11-01,132.87722778320312,155.27259826660156,147.8450927734375,-0.14423259952761147,-0.10124018802011647
692,692,692,692,2021-11-02,135.6226043701172,154.24778747558594,146.79209899902344,-0.12074846200576272,-0.07609057098489036
693,693,693,693,2021-11-03,134.57896423339844,150.7126922607422,149.8665008544922,-0.10704956420943901,-0.1020076970765913
694,694,694,694,2021-11-04,134.16529846191406,137.46539306640625,149.9887237548828,-0.024006730209529814,-0.10549743271919554
695,695,695,695,2021-11-05,133.67637634277344,136.37477111816406,152.60247802734375,-0.019786612679646987,-0.12402224347352397
696,696,696,696,2021-11-08,137.70040893554688,135.011474609375,154.19137573242188,0.019916339214512746,-0.10695129165649853
697,697,697,697,2021-11-09,136.27134704589844,132.87722778320312,155.27259826660156,0.02554327268351053,-0.12237349946368614
698,698,698,698,2021-11-10,134.47555541992188,135.6226043701172,154.24778747558594,-0.008457653173102209,-0.12818486656603467
699,699,699,699,2021-11-11,133.5447540283203,134.57896423339844,150.7126922607422,-0.007684783509587012,-0.11391169499328091
700,700,700,700,2021-11-12,134.5225830078125,134.16529846191406,137.46539306640625,0.0026630175611308537,-0.021407642992532283
701,701,701,701,2021-11-15,136.59100341796875,133.67637634277344,136.37477111816406,0.021803606253670615,0.0015855740620627223
702,702,702,702,2021-11-16,137.18333435058594,137.70040893554688,135.011474609375,-0.0037550693491619214,0.016086482630418786
703,703,703,703,2021-11-17,136.1679229736328,136.27134704589844,132.87722778320312,-0.0007589568497535781,0.024764929591988727
704,704,704,704,2021-11-18,135.895263671875,134.47555541992188,135.6226043701172,0.010557370427062729,0.0020104266764684464
705,705,705,705,2021-11-19,134.25933837890625,133.5447540283203,134.57896423339844,0.005350897950168854,-0.0023750060517471194
706,706,706,706,2021-11-22,133.97727966308594,134.5225830078125,134.16529846191406,-0.0040536193443065915,-0.0014013966426758007
707,707,707,707,2021-11-23,134.2405242919922,136.59100341796875,133.67637634277344,-0.01720815476246329,0.004220251660414176
708,708,708,708,2021-11-24,134.55079650878906,137.18333435058594,137.70040893554688,-0.019189924594405605,-0.02287293444591032
709,709,709,709,2021-11-26,131.0532684326172,136.1679229736328,136.27134704589844,-0.03756137590499942,-0.03829182529122366
710,710,710,710,2021-11-29,130.91224670410156,135.895263671875,134.47555541992188,-0.03666806946123702,-0.026497817426321846
711,711,711,711,2021-11-30,125.55314636230467,134.25933837890625,133.5447540283203,-0.06484608163367367,-0.059842168448794975
712,712,712,712,2021-12-01,124.32149505615234,133.97727966308594,134.5225830078125,-0.07207031394588015,-0.07583178767142551
713,713,713,713,2021-12-02,126.01385498046876,134.2405242919922,136.59100341796875,-0.06128305409199131,-0.07743664057532318
714,714,714,714,2021-12-03,126.98223876953124,134.55079650878906,137.18333435058594,-0.056250560648025916,-0.07436104122520282
715,715,715,715,2021-12-06,125.98564910888672,131.0532684326172,136.1679229736328,-0.03866839327502969,-0.07477733112458329
716,716,716,716,2021-12-07,129.70880126953125,130.91224670410156,135.895263671875,-0.00919276435069083,-0.04552375289017596
717,717,717,717,2021-12-08,130.65838623046875,125.55314636230467,134.25933837890625,0.04066198272269528,-0.026820869162001215
718,718,718,718,2021-12-09,127.26432037353516,124.32149505615234,133.97727966308594,0.023671090152621144,-0.050105206691999804
719,719,719,719,2021-12-10,127.96944427490234,126.01385498046876,134.2405242919922,0.015518843501269641,-0.04671525271645505
720,720,720,720,2021-12-13,126.6343765258789,126.98223876953124,134.55079650878906,-0.0027394559036220123,-0.05883592062119858
721,721,721,721,2021-12-14,126.73831176757812,125.98564910888672,131.0532684326172,0.005974193600740252,-0.032925212141944105
722,722,722,722,2021-12-15,127.96664428710938,129.70880126953125,130.91224670410156,-0.013431293523418875,-0.022500587157823992
723,723,723,723,2021-12-16,126.88948822021484,130.65838623046875,125.55314636230467,-0.028845435176322543,0.010643634959604631
724,724,724,724,2021-12-17,124.94300842285156,127.26432037353516,124.32149505615234,-0.018240084446844773,0.004999243022443478
725,725,725,725,2021-12-20,122.18392944335938,127.96944427490234,126.01385498046876,-0.04521012702934457,-0.030392892414115913
