,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,WAT,WAT_6m,WAT_12m,WAT_6m_ret,WAT_12m_ret
247,247,247,247,2020-01-29,234.009994506836,243.6699981689453,230.8800048828125,-0.03964379584971178,0.013556780829124593
248,248,248,248,2020-01-30,228.8099975585937,244.08999633789065,228.82000732421875,-0.06259985664527212,-4.374515035687754e-05
249,249,249,249,2020-01-31,223.7899932861328,241.92999267578125,232.0800018310547,-0.07498036596875557,-0.03572047776420084
250,250,250,250,2020-02-03,226.0500030517578,237.52999877929688,234.3600006103516,-0.04833071943138345,-0.03545825881955866
251,251,251,251,2020-02-04,219.0800018310547,232.3699951171875,237.6100006103516,-0.05719324166371165,-0.0779849279563094
252,252,252,252,2020-02-05,220.7400054931641,235.8600006103516,239.6000061035156,-0.06410580462164173,-0.0787145247492328
253,253,253,253,2020-02-06,220.08999633789065,234.009994506836,243.6699981689453,-0.059484630980317865,-0.09677023026325049
254,254,254,254,2020-02-07,217.3600006103516,228.8099975585937,244.08999633789065,-0.05004150636079607,-0.10950877188156893
255,255,255,255,2020-02-10,219.1300048828125,223.7899932861328,241.92999267578125,-0.020823041883566984,-0.09424208855131
256,256,256,256,2020-02-11,223.22000122070312,226.0500030517578,237.52999877929688,-0.012519362056397365,-0.06024501171277319
257,257,257,257,2020-02-12,224.3699951171875,219.0800018310547,232.3699951171875,0.02414639968011434,-0.03442785285581074
258,258,258,258,2020-02-13,220.5800018310547,220.7400054931641,235.8600006103516,-0.0007248512192066237,-0.06478418867021019
259,259,259,259,2020-02-14,216.0599975585937,220.08999633789065,234.009994506836,-0.018310685839214358,-0.07670611242938996
260,260,260,260,2020-02-18,216.5,217.3600006103516,228.8099975585937,-0.003956572542955006,-0.05380008605367581
261,261,261,261,2020-02-19,216.6499938964844,219.1300048828125,223.7899932861328,-0.011317532656718421,-0.03190490908375587
262,262,262,262,2020-02-20,217.33999633789065,223.22000122070312,226.0500030517578,-0.026341747382210512,-0.038531327565931806
263,263,263,263,2020-02-21,216.3800048828125,224.3699951171875,219.0800018310547,-0.03561077866138862,-0.012324251075752302
264,264,264,264,2020-02-24,210.07000732421875,220.5800018310547,220.7400054931641,-0.0476470868600577,-0.048337401030262184
265,265,265,265,2020-02-25,203.3699951171875,216.0599975585937,220.08999633789065,-0.05873369705081466,-0.07596892861515592
266,266,266,266,2020-02-26,202.6000061035156,216.5,217.3600006103516,-0.0642032050645931,-0.06790575296921975
267,267,267,267,2020-02-27,198.82000732421875,216.6499938964844,219.1300048828125,-0.08229857869640578,-0.09268469450112615
268,268,268,268,2020-02-28,194.88999938964844,217.33999633789065,223.22000122070312,-0.10329436517216106,-0.12691515848100066
269,269,269,269,2020-03-02,202.6999969482422,216.3800048828125,224.3699951171875,-0.06322214449518637,-0.09658153336245856
270,270,270,270,2020-03-03,201.47000122070312,210.07000732421875,220.5800018310547,-0.04093876233479876,-0.08663523642994697
271,271,271,271,2020-03-04,208.44000244140625,203.3699951171875,216.0599975585937,0.024929967281049903,-0.03526795891553669
272,272,272,272,2020-03-05,198.9199981689453,202.6000061035156,216.5,-0.018163908310496524,-0.08120093224505631
273,273,273,273,2020-03-06,200.0,198.82000732421875,216.6499938964844,0.00593497954085187,-0.07685203953635833
274,274,274,274,2020-03-09,190.58999633789065,194.88999938964844,217.33999633789065,-0.022063743984937267,-0.12307904872885311
275,275,275,275,2020-03-10,196.72000122070312,202.6999969482422,216.3800048828125,-0.029501706056098254,-0.09085868942815156
276,276,276,276,2020-03-11,184.1000061035156,201.47000122070312,210.07000732421875,-0.0862162853623023,-0.1236254596812646
277,277,277,277,2020-03-12,167.0500030517578,208.44000244140625,203.3699951171875,-0.1985703267360276,-0.17859071120349435
278,278,278,278,2020-03-13,184.47999572753903,198.9199981689453,202.6000061035156,-0.07259200972414148,-0.089437363425934
279,279,279,279,2020-03-16,173.9199981689453,200.0,198.82000732421875,-0.1304000091552734,-0.125238951000885
280,280,280,280,2020-03-17,183.2700042724609,190.58999633789065,194.88999938964844,-0.03840701089291365,-0.059623352422283005
281,281,281,281,2020-03-18,176.80999755859375,196.72000122070312,202.6999969482422,-0.10120985938675364,-0.12772570192124488
282,282,282,282,2020-03-19,177.4199981689453,184.1000061035156,201.47000122070312,-0.03628466981589484,-0.11937262573107299
283,283,283,283,2020-03-20,173.4600067138672,167.0500030517578,208.44000244140625,0.038371766207770275,-0.16781805468157274
284,284,284,284,2020-03-23,162.36000061035156,184.47999572753903,198.9199981689453,-0.11990457301319968,-0.1837924688071979
285,285,285,285,2020-03-24,180.67999267578125,173.9199981689453,200.0,0.038868414086971725,-0.09660003662109373
286,286,286,286,2020-03-25,176.8000030517578,183.2700042724609,190.58999633789065,-0.035303110546581196,-0.07235423448817857
287,287,287,287,2020-03-26,191.4199981689453,176.80999755859375,196.72000122070312,0.0826310774961121,-0.02694186162499901
288,288,288,288,2020-03-27,185.3600006103516,177.4199981689453,184.1000061035156,0.04475257875859939,0.006844076399038945
289,289,289,289,2020-03-30,188.13999938964844,173.4600067138672,167.0500030517578,0.08463041685451334,0.12624960163189125
290,290,290,290,2020-03-31,182.0500030517578,162.36000061035156,184.47999572753903,0.12127372731822272,-0.013172120186787706
291,291,291,291,2020-04-01,182.3099975585937,180.67999267578125,173.9199981689453,0.009021501820278388,0.04824056737568716
292,292,292,292,2020-04-02,186.02999877929688,176.8000030517578,183.2700042724609,0.05220585728630889,0.015059717588770116
293,293,293,293,2020-04-03,179.94000244140625,191.4199981689453,176.80999755859375,-0.059972812858387625,0.017702646490763252
294,294,294,294,2020-04-06,188.88999938964844,185.3600006103516,177.4199981689453,0.019044015794525748,0.06464886336984965
295,295,295,295,2020-04-07,190.0800018310547,188.13999938964844,173.4600067138672,0.010311483191771442,0.09581456516719267
296,296,296,296,2020-04-08,196.0800018310547,182.0500030517578,162.36000061035156,0.07706673190940871,0.20768662905851976
297,297,297,297,2020-04-09,195.92999267578125,182.3099975585937,180.67999267578125,0.07470788930711358,0.0844033684867651
298,298,298,298,2020-04-13,187.6499938964844,186.02999877929688,176.8000030517578,0.008708246668912123,0.06136872543803218
299,299,299,299,2020-04-14,193.6499938964844,179.94000244140625,191.4199981689453,0.07619201549995824,0.011649753154688192
300,300,300,300,2020-04-15,189.4100036621093,188.88999938964844,185.3600006103516,0.0027529476104670714,0.021849390582768136
301,301,301,301,2020-04-16,192.9600067138672,190.0800018310547,188.13999938964844,0.015151540693756349,0.025619258742720863
302,302,302,302,2020-04-17,197.509994506836,196.0800018310547,182.0500030517578,0.007292904235146835,0.08492167644008686
303,303,303,303,2020-04-20,194.3300018310547,195.92999267578125,182.3099975585937,-0.008166135377620232,0.06593167919163512
304,304,304,304,2020-04-21,185.38999938964844,187.6499938964844,186.02999877929688,-0.012043669492910691,-0.003440302068741685
305,305,305,305,2020-04-22,190.33999633789065,193.6499938964844,179.94000244140625,-0.01709268093425864,0.05779700875502081
306,306,306,306,2020-04-23,190.7700042724609,189.4100036621093,188.88999938964844,0.0071801942033522526,0.009952908512294245
307,307,307,307,2020-04-24,191.32000732421875,192.9600067138672,190.0800018310547,-0.008499167353783976,0.006523597859948493
308,308,308,308,2020-04-27,195.009994506836,197.509994506836,196.0800018310547,-0.01265758730965627,-0.005456993646606678
309,309,309,309,2020-04-28,184.1100006103516,194.3300018310547,195.92999267578125,-0.05259095931871649,-0.06032762980290107
310,310,310,310,2020-04-29,192.6499938964844,185.38999938964844,187.6499938964844,0.03916065877737607,0.02664535125302603
311,311,311,311,2020-04-30,187.0,190.33999633789065,193.6499938964844,-0.017547527593525403,-0.03434027423744279
312,312,312,312,2020-05-01,178.0800018310547,190.7700042724609,189.4100036621093,-0.06651990437281818,-0.059817336001251165
313,313,313,313,2020-05-04,180.42999267578125,191.32000732421875,192.9600067138672,-0.056920417267091294,-0.06493580846867508
314,314,314,314,2020-05-05,181.88999938964844,195.009994506836,197.509994506836,-0.06727857795374503,-0.07908458078888225
315,315,315,315,2020-05-06,185.02999877929688,184.1100006103516,194.3300018310547,0.00499700269347314,-0.04785675379061127
316,316,316,316,2020-05-07,185.97999572753903,192.6499938964844,185.38999938964844,-0.03462236376985983,0.0031824604338583917
317,317,317,317,2020-05-08,186.97999572753903,187.0,190.33999633789065,-0.00010697471904264066,-0.017652625170733738
318,318,318,318,2020-05-11,189.3099975585937,178.0800018310547,190.7700042724609,0.0630615207326477,-0.007653229968910713
319,319,319,319,2020-05-12,182.47999572753903,180.42999267578125,191.32000732421875,0.011361764312884937,-0.04620536931978614
320,320,320,320,2020-05-13,178.8000030517578,181.88999938964844,195.009994506836,-0.01698826954895505,-0.08312390088555155
321,321,321,321,2020-05-14,180.27999877929688,185.02999877929688,184.1100006103516,-0.02567151289702907,-0.02080279082264791
322,322,322,322,2020-05-15,178.4600067138672,185.97999572753903,192.6499938964844,-0.040434397174030745,-0.07365682653611627
323,323,323,323,2020-05-18,188.2400054931641,186.97999572753903,187.0,0.006738741011958815,0.006631045417989867
324,324,324,324,2020-05-19,183.9900054931641,189.3099975585937,178.0800018310547,-0.0281020132800065,0.033187351759554895
325,325,325,325,2020-05-20,185.259994506836,182.47999572753903,180.42999267578125,0.015234539918818069,0.02676939548367585
326,326,326,326,2020-05-21,185.259994506836,178.8000030517578,181.88999938964844,0.036129705507936594,0.018527654783088376
327,327,327,327,2020-05-22,186.67999267578125,180.27999877929688,185.02999877929688,0.03550029920024245,0.008917439914445824
328,328,328,328,2020-05-26,193.0800018310547,178.4600067138672,185.97999572753903,0.08192308958403438,0.038176181668039044
329,329,329,329,2020-05-27,198.88999938964844,188.2400054931641,186.97999572753903,0.056576676507115176,0.06369667308937288
330,330,330,330,2020-05-28,197.9600067138672,183.9900054931641,189.3099975585937,0.07592804393509378,0.04569229975609823
331,331,331,331,2020-05-29,199.8500061035156,185.259994506836,182.47999572753903,0.07875424824187416,0.0951885728993096
332,332,332,332,2020-06-01,199.6699981689453,185.259994506836,178.8000030517578,0.07778259791310527,0.11672256577728457
333,333,333,333,2020-06-02,202.83999633789065,186.67999267578125,180.27999877929688,0.08656526835296963,0.1251386604800917
334,334,334,334,2020-06-03,201.42999267578125,193.0800018310547,178.4600067138672,0.0432462749406477,0.12871223298082057
335,335,335,335,2020-06-04,202.38999938964844,198.88999938964844,188.2400054931641,0.017597667106142856,0.07516996113240237
336,336,336,336,2020-06-05,208.92999267578125,197.9600067138672,183.9900054931641,0.0554151626079209,0.13555077144417926
337,337,337,337,2020-06-08,208.22000122070312,199.8500061035156,185.259994506836,0.04188138534682939,0.12393397060702127
338,338,338,338,2020-06-09,197.3800048828125,199.6699981689453,185.259994506836,-0.011468890204502369,0.0654216276333166
339,339,339,339,2020-06-10,194.5599975585937,202.83999633789065,186.67999267578125,-0.040820345734497776,0.042211298435703926
340,340,340,340,2020-06-11,181.5500030517578,201.42999267578125,193.0800018310547,-0.09869428757822563,-0.05971617293325715
341,341,341,341,2020-06-12,185.5599975585937,202.38999938964844,198.88999938964844,-0.08315629172295724,-0.06702198135633619
342,342,342,342,2020-06-15,188.1199951171875,208.92999267578125,197.9600067138672,-0.09960272956543303,-0.04970706841257344
343,343,343,343,2020-06-16,189.4100036621093,208.22000122070312,199.8500061035156,-0.09033713115127762,-0.052239190005321956
344,344,344,344,2020-06-17,188.5,197.3800048828125,199.6699981689453,-0.04498938424935539,-0.0559422961455337
345,345,345,345,2020-06-18,193.6000061035156,194.5599975585937,202.83999633789065,-0.0049341666690193575,-0.04555309801417606
346,346,346,346,2020-06-19,190.3699951171875,181.5500030517578,201.42999267578125,0.048581613424237835,-0.05490740188029375
347,347,347,347,2020-06-22,185.5500030517578,185.5599975585937,202.38999938964844,-5.386132230744689e-05,-0.0832056741374344
348,348,348,348,2020-06-23,185.57000732421875,188.1199951171875,208.92999267578125,-0.013555113008483,-0.11180771631870323
349,349,349,349,2020-06-24,177.36000061035156,189.4100036621093,208.22000122070312,-0.06361862002417706,-0.14820862755466735
350,350,350,350,2020-06-25,176.16000366210938,188.5,197.3800048828125,-0.06546417155379647,-0.10750836303455236
351,351,351,351,2020-06-26,174.75999450683594,193.6000061035156,194.5599975585937,-0.09731410641901594,-0.10176810906771716
352,352,352,352,2020-06-29,176.6199951171875,190.3699951171875,181.5500030517578,-0.07222776883266613,-0.027155096952352187
353,353,353,353,2020-06-30,180.3999938964844,185.5500030517578,185.5599975585937,-0.02775537090040814,-0.0278077372817378
354,354,354,354,2020-07-01,180.1499938964844,185.57000732421875,188.1199951171875,-0.029207378422229424,-0.04236658211551758
355,355,355,355,2020-07-02,180.82000732421875,177.36000061035156,189.4100036621093,0.019508382397159574,-0.0453513339940288
356,356,356,356,2020-07-06,184.3600006103516,176.16000366210938,188.5,0.046548573897458256,-0.02196286148354598
357,357,357,357,2020-07-07,185.33999633789065,174.75999450683594,193.6000061035156,0.06054018175561837,-0.04266533835339037
358,358,358,358,2020-07-08,185.0500030517578,176.6199951171875,190.3699951171875,0.047729635192079956,-0.027945538697707217
359,359,359,359,2020-07-09,188.6300048828125,180.3999938964844,185.5500030517578,0.04562090501538796,0.016599308975465465
360,360,360,360,2020-07-10,188.75,180.1499938964844,185.57000732421875,0.04773803161190915,0.017136350435258185
361,361,361,361,2020-07-13,193.2700042724609,180.82000732421875,177.36000061035156,0.06885298332014078,0.08970457604509474
362,362,362,362,2020-07-14,198.07000732421875,184.3600006103516,176.16000366210938,0.0743654082690286,0.12437558586871234
363,363,363,363,2020-07-15,220.8000030517578,185.33999633789065,174.75999450683594,0.1913240930965625,0.2634470702224756
364,364,364,364,2020-07-16,224.0399932861328,185.0500030517578,176.6199951171875,0.21069975461426838,0.26848601222914836
365,365,365,365,2020-07-17,226.88999938964844,188.6300048828125,180.3999938964844,0.2028309045032639,0.2577051389471805
366,366,366,366,2020-07-20,227.0599975585937,188.75,180.1499938964844,0.20296687448261563,0.26039414516474624
367,367,367,367,2020-07-21,222.82000732421875,193.2700042724609,180.82000732421875,0.15289492626129375,0.23227518138903758
368,368,368,368,2020-07-22,223.83999633789065,198.07000732421875,184.3600006103516,0.13010545797319661,0.2141462117424311
369,369,369,369,2020-07-23,226.3800048828125,220.8000030517578,185.33999633789065,0.025271747073964734,0.2214309342604195
370,370,370,370,2020-07-24,223.0500030517578,224.0399932861328,185.0500030517578,-0.0044188103197746464,0.20534990204443027
371,371,371,371,2020-07-27,227.4499969482422,226.88999938964844,188.6300048828125,0.00246814562166775,0.20579966633382019
372,372,372,372,2020-07-28,223.4900054931641,227.0599975585937,188.75,-0.015722681686845097,0.18405300923530654
373,373,373,373,2020-07-29,216.5200042724609,222.82000732421875,193.2700042724609,-0.028273955859766664,0.1202980260052331
374,374,374,374,2020-07-30,212.759994506836,223.83999633789065,198.07000732421875,-0.049499651591886185,0.07416563154143452
375,375,375,375,2020-07-31,213.1499938964844,226.3800048828125,220.8000030517578,-0.058441605711497036,-0.03464678011566946
376,376,376,376,2020-08-03,213.0500030517578,223.0500030517578,224.0399932861328,-0.044832996472452646,-0.04905369828474837
377,377,377,377,2020-08-04,210.1000061035156,227.4499969482422,226.88999938964844,-0.0762804619807258,-0.07400058764731465
378,378,378,378,2020-08-05,211.17999267578125,223.4900054931641,227.0599975585937,-0.0550808202372135,-0.06993748372041864
379,379,379,379,2020-08-06,210.63999938964844,216.5200042724609,222.82000732421875,-0.02715686664874295,-0.05466299045959344
380,380,380,380,2020-08-07,212.33999633789065,212.759994506836,223.83999633789065,-0.001974046718316913,-0.05137598368542029
381,381,381,381,2020-08-10,212.7100067138672,213.1499938964844,226.3800048828125,-0.0020642139114059876,-0.06038518364738843
382,382,382,382,2020-08-11,213.63999938964844,213.0500030517578,223.0500030517578,0.0027692857518866187,-0.042187866098911564
383,383,383,383,2020-08-12,215.2100067138672,210.1000061035156,227.4499969482422,0.024321753745375485,-0.05381398284722905
384,384,384,384,2020-08-13,217.0,211.17999267578125,223.4900054931641,0.027559463614311497,-0.02903935448407602
385,385,385,385,2020-08-14,215.3999938964844,210.63999938964844,216.5200042724609,0.022597771176550374,-0.00517278013059308
386,386,386,386,2020-08-17,215.67999267578125,212.33999633789065,212.759994506836,0.015729473464696442,0.013724376030905816
387,387,387,387,2020-08-18,215.0599975585937,212.7100067138672,213.1499938964844,0.011047862209358383,0.00896084314708867
388,388,388,388,2020-08-19,216.9499969482422,213.63999938964844,213.0500030517578,0.015493341921223314,0.018305533164141297
389,389,389,389,2020-08-20,214.72999572753903,215.2100067138672,210.1000061035156,-0.002230430608955669,0.022037075152402608
390,390,390,390,2020-08-21,216.2400054931641,217.0,211.17999267578125,-0.003502278833345196,0.023960663854891484
391,391,391,391,2020-08-24,215.0200042724609,215.3999938964844,210.63999938964844,-0.001764111582129857,0.020793794604557547
392,392,392,392,2020-08-25,216.13999938964844,215.67999267578125,212.33999633789065,0.0021328205187705063,0.01789584212722195
393,393,393,393,2020-08-26,216.08999633789065,215.0599975585937,212.7100067138672,0.0047893554867930455,0.01589012983564131
394,394,394,394,2020-08-27,215.759994506836,216.9499969482422,213.63999938964844,-0.005485146154162401,0.009923212522206626
395,395,395,395,2020-08-28,217.42999267578125,214.72999572753903,215.2100067138672,0.012573916089804849,0.010315440233527928
396,396,396,396,2020-08-31,216.259994506836,216.2400054931641,217.0,9.243901759203865e-05,-0.0034101635629677496
397,397,397,397,2020-09-01,212.0200042724609,215.0200042724609,215.3999938964844,-0.013952190216676597,-0.01569168857844916
398,398,398,398,2020-09-02,217.07000732421875,216.13999938964844,215.67999267578125,0.004302803447749248,0.006444801074001472
399,399,399,399,2020-09-03,208.9900054931641,216.08999633789065,215.0599975585937,-0.0328566382759552,-0.02822464490996668
400,400,400,400,2020-09-04,206.07000732421875,215.759994506836,216.9499969482422,-0.04491095397349132,-0.05014975698118618
401,401,401,401,2020-09-08,204.3699951171875,217.42999267578125,214.72999572753903,-0.06006529916996339,-0.0482466391118308
402,402,402,402,2020-09-09,206.2400054931641,216.259994506836,216.2400054931641,-0.046333067919111515,-0.046244911884799844
403,403,403,403,2020-09-10,204.02999877929688,212.0200042724609,215.0200042724609,-0.037685149194206735,-0.05111154904098192
404,404,404,404,2020-09-11,203.92999267578125,217.07000732421875,216.13999938964844,-0.06053353390646643,-0.05649119435711425
405,405,405,405,2020-09-14,205.27999877929688,208.9900054931641,216.08999633789065,-0.01775207721112082,-0.050025441907503465
406,406,406,406,2020-09-15,205.6100006103516,206.07000732421875,215.759994506836,-0.0022322836779610222,-0.0470429836619356
407,407,407,407,2020-09-16,206.58999633789065,204.3699951171875,217.42999267578125,0.01086265730656888,-0.049855110624294374
408,408,408,408,2020-09-17,203.8000030517578,206.2400054931641,216.259994506836,-0.011830888171146525,-0.05761579474508083
409,409,409,409,2020-09-18,195.47000122070312,204.02999877929688,212.0200042724609,-0.041954602802567575,-0.07805868653077586
410,410,410,410,2020-09-21,194.3600006103516,203.92999267578125,217.07000732421875,-0.04692783018260849,-0.104620656689559
411,411,411,411,2020-09-22,194.22999572753903,205.27999877929688,208.9900054931641,-0.05382893178812831,-0.0706254336459542
412,412,412,412,2020-09-23,190.6000061035156,205.6100006103516,206.07000732421875,-0.07300225894790602,-0.07507158087476329
413,413,413,413,2020-09-24,189.63999938964844,206.58999633789065,204.3699951171875,-0.0820465523438001,-0.07207513861852743
414,414,414,414,2020-09-25,191.0599975585937,203.8000030517578,206.2400054931641,-0.06251229294598504,-0.07360360516996567
415,415,415,415,2020-09-28,193.2899932861328,195.47000122070312,204.02999877929688,-0.011152647060706178,-0.0526393449856446
416,416,416,416,2020-09-29,193.38999938964844,194.3600006103516,203.92999267578125,-0.004990745100108329,-0.05168437044417418
417,417,417,417,2020-09-30,195.67999267578125,194.22999572753903,205.27999877929688,0.007465360552631806,-0.0467654236194579
418,418,418,418,2020-10-01,195.67999267578125,190.6000061035156,205.6100006103516,0.026652604457455764,-0.04829535482268954
419,419,419,419,2020-10-02,195.88999938964844,189.63999938964844,206.58999633789065,0.03295718213517973,-0.05179339337777866
420,420,420,420,2020-10-05,198.6499938964844,191.0599975585937,203.8000030517578,0.03972572194534352,-0.025269916968379547
421,421,421,421,2020-10-06,196.67999267578125,193.2899932861328,195.47000122070312,0.017538411233892104,0.006190164462688719
422,422,422,422,2020-10-07,200.08999633789065,193.38999938964844,194.3600006103516,0.03464500216861177,0.029481352693687235
423,423,423,423,2020-10-08,201.19000244140625,195.67999267578125,194.22999572753903,0.0281582684580044,0.03583384063721318
424,424,424,424,2020-10-09,202.8000030517578,195.67999267578125,190.6000061035156,0.03638599060954384,0.06400837648250834
425,425,425,425,2020-10-12,202.1300048828125,195.88999938964844,189.63999938964844,0.031854640423740754,0.06586166174521635
426,426,426,426,2020-10-13,216.4499969482422,198.6499938964844,191.0599975585937,0.08960485073577851,0.13289019006640546
427,427,427,427,2020-10-14,212.19000244140625,196.67999267578125,193.2899932861328,0.07885911299169401,0.09778058777877452
428,428,428,428,2020-10-15,213.6999969482422,200.08999633789065,193.38999938964844,0.06801939556922387,0.10502092984483902
429,429,429,429,2020-10-16,211.1000061035156,201.19000244140625,195.67999267578125,0.0492569389226758,0.07880219749028461
430,430,430,430,2020-10-19,209.8699951171875,202.8000030517578,195.67999267578125,0.034861893289150014,0.07251636842054365
431,431,431,431,2020-10-20,213.0800018310547,202.1300048828125,195.88999938964844,0.05417304053690897,0.08775334368761367
432,432,432,432,2020-10-21,214.8999938964844,216.4499969482422,198.6499938964844,-0.007161021361106412,0.0818021671244944
433,433,433,433,2020-10-22,221.97999572753903,212.19000244140625,196.67999267578125,0.04613786311085111,0.12863536706279932
434,434,434,434,2020-10-23,221.9499969482422,213.6999969482422,200.08999633789065,0.038605522310784846,0.10925084217322234
435,435,435,435,2020-10-26,220.3099975585937,211.1000061035156,201.19000244140625,0.04362857029270706,0.09503451903757432
436,436,436,436,2020-10-27,223.9600067138672,209.8699951171875,202.8000030517578,0.06713685578928086,0.10433926698072593
437,437,437,437,2020-10-28,224.7700042724609,213.0800018310547,202.1300048828125,0.05486203463934136,0.1120071184027045
438,438,438,438,2020-10-29,225.5800018310547,214.8999938964844,216.4499969482422,0.04969757207026615,0.04218066533396936
439,439,439,439,2020-10-30,222.82000732421875,221.97999572753903,212.19000244140625,0.0037841770107553963,0.05009663396251596
440,440,440,440,2020-11-02,222.22000122070312,221.9499969482422,213.6999969482422,0.0012165094668774579,0.03986899576102698
441,441,441,441,2020-11-03,217.1300048828125,220.3099975585937,211.1000061035156,-0.01443417326050056,0.02856465468949354
442,442,442,442,2020-11-04,213.07000732421875,223.9600067138672,209.8699951171875,-0.048624750237490244,0.015247592707306357
443,443,443,443,2020-11-05,217.6999969482422,224.7700042724609,213.0800018310547,-0.03145440757143303,0.021681974270164384
444,444,444,444,2020-11-06,222.47999572753903,225.5800018310547,214.8999938964844,-0.01374237999092387,0.035272229159326374
445,445,445,445,2020-11-09,230.44000244140625,222.82000732421875,221.97999572753903,0.03419798432238563,0.038111572559228035
446,446,446,446,2020-11-10,225.3099975585937,222.22000122070312,221.9499969482422,0.013905122495349476,0.015138547675380476
447,447,447,447,2020-11-11,223.13999938964844,217.1300048828125,220.3099975585937,0.027679244561706673,0.012845544289482813
448,448,448,448,2020-11-12,226.57000732421875,213.07000732421875,223.9600067138672,0.06335945715465097,0.011653869137832729
449,449,449,449,2020-11-13,232.6499938964844,217.6999969482422,224.7700042724609,0.06867247201568194,0.03505801252052998
450,450,450,450,2020-11-16,231.83999633789065,222.47999572753903,225.5800018310547,0.04207120096233008,0.02775066254110725
451,451,451,451,2020-11-17,231.19000244140625,230.44000244140625,222.82000732421875,0.003254643256613843,0.03756392981806411
452,452,452,452,2020-11-18,224.69000244140625,225.3099975585937,222.22000122070312,-0.002751742594228279,0.0111151165832728
453,453,453,453,2020-11-19,226.3500061035156,223.13999938964844,217.1300048828125,0.01438561765101487,0.04246304524185507
454,454,454,454,2020-11-20,225.3999938964844,226.57000732421875,213.07000732421875,-0.005164026084264917,0.05786824118095457
455,455,455,455,2020-11-23,228.4900054931641,232.6499938964844,217.6999969482422,-0.01788088765294038,0.04956365960577935
456,456,456,456,2020-11-24,232.25,231.83999633789065,222.47999572753903,0.001768476831373711,0.04391407973787387
457,457,457,457,2020-11-25,226.7400054931641,231.19000244140625,230.44000244140625,-0.01924822397702941,-0.01605622682278418
458,458,458,458,2020-11-27,228.2700042724609,224.69000244140625,225.3099975585937,0.015933071307826507,0.013137485002623794
459,459,459,459,2020-11-30,232.009994506836,226.3500061035156,223.13999938964844,0.02500547051336044,0.03975080730236402
460,460,460,460,2020-12-01,234.19000244140625,225.3999938964844,226.57000732421875,0.03899737703169004,0.033631967475215685
461,461,461,461,2020-12-02,235.1199951171875,228.4900054931641,232.6499938964844,0.029016541050508993,0.010616811886967392
462,462,462,462,2020-12-03,232.58999633789065,232.25,231.83999633789065,0.0014639239521663239,0.0032349896991326066
463,463,463,463,2020-12-04,237.7400054931641,226.7400054931641,231.19000244140625,0.048513714975329414,0.028331688146497225
464,464,464,464,2020-12-07,236.4900054931641,228.2700042724609,224.69000244140625,0.03600999284554218,0.052516813937171
465,465,465,465,2020-12-08,239.22999572753903,232.009994506836,226.3500061035156,0.031119354302171276,0.0569029789119293
466,466,466,466,2020-12-09,239.1300048828125,234.19000244140625,225.3999938964844,0.021093993722649307,0.060913981180645616
467,467,467,467,2020-12-10,241.5599975585937,235.1199951171875,228.4900054931641,0.027390279751394075,0.057201591978694344
468,468,468,468,2020-12-11,240.3300018310547,232.58999633789065,232.25,0.03327746513190477,0.03479010476234534
469,469,469,469,2020-12-14,240.75,237.7400054931641,226.7400054931641,0.012660866649649494,0.0617888073009607
470,470,470,470,2020-12-15,244.2700042724609,236.4900054931641,228.2700042724609,0.03289779102111656,0.07009243308596314
471,471,471,471,2020-12-16,242.4499969482422,239.22999572753903,232.009994506836,0.013459855696233092,0.04499807201667161
472,472,472,472,2020-12-17,250.7400054931641,239.1300048828125,234.19000244140625,0.048550998926467415,0.07066912711570006
473,473,473,473,2020-12-18,250.3800048828125,241.5599975585937,235.1199951171875,0.036512698349731476,0.0649030711234031
474,474,474,474,2020-12-21,247.38999938964844,240.3300018310547,232.58999633789065,0.029376263907145095,0.06363129663692568
475,475,475,475,2020-12-22,246.2899932861328,240.75,237.7400054931641,0.023011394750292125,0.03596360560029743
476,476,476,476,2020-12-23,246.3099975585937,244.2700042724609,236.4900054931641,0.008351386786964454,0.041523919985335
477,477,477,477,2020-12-24,247.08999633789065,242.4499969482422,239.22999572753903,0.01913796431450976,0.03285541424873584
478,478,478,478,2020-12-28,247.0399932861328,250.7400054931641,239.1300048828125,-0.014756369649725265,0.03307819278971991
479,479,479,479,2020-12-29,245.8699951171875,250.3800048828125,241.5599975585937,-0.018012659468298442,0.017842348079790682
480,480,480,480,2020-12-30,245.5599975585937,247.38999938964844,240.3300018310547,-0.007397234470146952,0.021761726325020048
481,481,481,481,2020-12-31,247.4199981689453,246.2899932861328,240.75,0.0045881071647913,0.027705080660209047
482,482,482,482,2021-01-04,250.1499938964844,246.3099975585937,244.2700042724609,0.015590095310594299,0.024071681013543067
483,483,483,483,2021-01-05,255.42999267578125,247.08999633789065,242.4499969482422,0.033752869243989236,0.05353679476560269
484,484,484,484,2021-01-06,262.4700012207031,247.0399932861328,250.7400054931641,0.06245955454143237,0.04678150861673669
485,485,485,485,2021-01-07,260.7900085449219,245.8699951171875,250.3800048828125,0.06068253029664383,0.041576817074437056
486,486,486,486,2021-01-08,261.82000732421875,245.5599975585937,247.38999938964844,0.06621603651769559,0.058328986499743385
487,487,487,487,2021-01-11,266.04998779296875,247.4199981689453,246.2899932861328,0.07529702433876162,0.08023060232040913
488,488,488,488,2021-01-12,266.510009765625,250.1499938964844,246.3099975585937,0.06540082457851515,0.08201052497767991
