,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,KMI,KMI_6m,KMI_12m,KMI_6m_ret,KMI_12m_ret
482,482,482,482,2021-01-04,11.019161224365234,11.238570213317873,12.002434730529783,-0.019522856091839458,-0.08192283717764881
483,483,483,483,2021-01-05,11.295452117919922,11.238570213317873,11.864291191101074,0.005061311494467757,-0.04794547470377464
484,484,484,484,2021-01-06,11.66926097869873,11.084172248840332,11.62050437927246,0.05278596513326583,0.004195738655994985
485,485,485,485,2021-01-07,11.864291191101074,11.027287483215332,11.547368049621582,0.07590295520632329,0.027445487154960757
486,486,486,486,2021-01-08,11.774900436401367,11.027287483215332,11.368590354919434,0.0677966321567276,0.03573970640134072
487,487,487,487,2021-01-11,11.978056907653809,11.108551025390623,11.1979398727417,0.07827356423675513,0.06966612107027736
488,488,488,488,2021-01-12,12.359990119934082,11.019161224365234,11.238570213317873,0.12168157523678369,0.0997831472625681
489,489,489,489,2021-01-13,12.44125270843506,11.295452117919922,11.238570213317873,0.1014391082847721,0.10701383470399017
490,490,490,490,2021-01-14,12.709418296813965,11.66926097869873,11.084172248840332,0.08913652030012487,0.14662764268605377
491,491,491,491,2021-01-15,12.587523460388184,11.864291191101074,11.027287483215332,0.060958742299715096,0.14148864619224732
492,492,492,492,2021-01-19,12.63628101348877,11.774900436401367,11.027287483215332,0.07315395843386474,0.1459101826013416
493,493,493,493,2021-01-20,12.66878604888916,11.978056907653809,11.108551025390623,0.05766620968330716,0.14045351368799897
494,494,494,494,2021-01-21,12.400619506835938,12.359990119934082,11.019161224365234,0.00328716985269506,0.12536873309522556
495,495,495,495,2021-01-22,12.449376106262209,12.44125270843506,11.295452117919922,0.0006529405050699211,0.10215828249243941
496,496,496,496,2021-01-25,12.400619506835938,12.709418296813965,11.66926097869873,-0.024296846855330734,0.06267393706184499
497,497,497,497,2021-01-26,12.36811637878418,12.587523460388184,11.864291191101074,-0.017430520172967978,0.04246567953937319
498,498,498,498,2021-01-27,12.04306697845459,12.63628101348877,11.774900436401367,-0.046945302530146726,0.022774421193762606
499,499,499,499,2021-01-28,11.937426567077637,12.66878604888916,11.978056907653809,-0.05772924722141404,-0.003392064413236362
500,500,500,500,2021-01-29,11.65030574798584,12.400619506835938,12.359990119934082,-0.060506151199662406,-0.057417875343093505
501,501,501,501,2021-02-01,11.60066032409668,12.449376106262209,12.44125270843506,-0.06817335864233498,-0.06756493128448926
502,502,502,502,2021-02-02,11.426897048950195,12.400619506835938,12.709418296813965,-0.07852208168704555,-0.10091108954886441
503,503,503,503,2021-02-03,11.782696723937988,12.36811637878418,12.587523460388184,-0.04733296784386665,-0.06393844976598562
504,504,504,504,2021-02-04,11.608933448791504,12.04306697845459,12.63628101348877,-0.036048419430014245,-0.08130141800428536
505,505,505,505,2021-02-05,11.708226203918455,11.937426567077637,12.66878604888916,-0.019200148530445937,-0.07582098563065798
506,506,506,506,2021-02-08,12.188139915466309,11.65030574798584,12.400619506835938,0.04616481138904471,-0.017134594868627118
507,507,507,507,2021-02-09,12.05574893951416,11.60066032409668,12.449376106262209,0.03922954406933021,-0.03161822435021855
508,508,508,508,2021-02-10,12.237785339355469,11.426897048950195,12.400619506835938,0.07096312209094169,-0.013131131665696683
509,509,509,509,2021-02-11,12.155041694641112,11.782696723937988,12.36811637878418,0.031600997583741464,-0.01722773926259047
510,510,510,510,2021-02-12,12.279155731201172,11.608933448791504,12.04306697845459,0.057733321098454526,0.019603706694395262
511,511,511,511,2021-02-16,12.444644927978516,11.708226203918455,11.937426567077637,0.06289754837616646,0.042489757574697196
512,512,512,512,2021-02-17,12.51911163330078,12.188139915466309,11.65030574798584,0.027155227961772832,0.07457365532789928
513,513,513,513,2021-02-18,12.229510307312012,12.05574893951416,11.60066032409668,0.014413154144934825,0.054208119679971745
514,514,514,514,2021-02-19,12.378450393676758,12.237785339355469,11.426897048950195,0.011494322740645213,0.08327311785958402
515,515,515,515,2021-02-22,12.552212715148926,12.155041694641112,11.782696723937988,0.032675414078005005,0.06530898734307322
516,516,516,516,2021-02-23,12.651504516601562,12.279155731201172,11.608933448791504,0.030323647126182962,0.08980765308104943
517,517,517,517,2021-02-24,13.007301330566406,12.444644927978516,11.708226203918455,0.0452127325322802,0.11095405094011435
518,518,518,518,2021-02-25,12.651504516601562,12.51911163330078,12.188139915466309,0.01057526182198254,0.03801766342928681
519,519,519,519,2021-02-26,12.163315773010254,12.229510307312012,12.05574893951416,-0.005412688868022819,0.008922451357918693
520,520,520,520,2021-03-01,12.444644927978516,12.378450393676758,12.237785339355469,0.005347562271249329,0.016903351618516194
521,521,521,521,2021-03-02,12.486017227172852,12.552212715148926,12.155041694641112,-0.005273611073861484,0.027229485578618817
522,522,522,522,2021-03-03,12.552212715148926,12.651504516601562,12.279155731201172,-0.007848220843801101,0.022237439602945885
523,523,523,523,2021-03-04,12.982478141784668,13.007301330566406,12.444644927978516,-0.0019084042224351006,0.04321804414017283
524,524,524,524,2021-03-05,13.131415367126465,12.651504516601562,12.51911163330078,0.037933105101859876,0.04890951944201527
525,525,525,525,2021-03-08,13.421019554138184,12.163315773010254,12.229510307312012,0.10340139190653153,0.09742902347559812
526,526,526,526,2021-03-09,12.96592903137207,12.444644927978516,12.378450393676758,0.041888226334331424,0.047459788504335965
527,527,527,527,2021-03-10,13.43756866455078,12.486017227172852,12.552212715148926,0.07620936444866522,0.07053385482651531
528,528,528,528,2021-03-11,13.40447235107422,12.552212715148926,12.651504516601562,0.0678971632544696,0.059516070478779604
529,529,529,529,2021-03-12,13.528586387634276,12.982478141784668,13.007301330566406,0.042065023324933115,0.04007634203436794
530,530,530,530,2021-03-15,13.512039184570312,13.131415367126465,12.651504516601562,0.028985741963254874,0.0680183662614624
531,531,531,531,2021-03-16,13.1727876663208,13.421019554138184,12.163315773010254,-0.018495754872873582,0.08299315023544085
532,532,532,532,2021-03-17,13.421019554138184,12.96592903137207,12.444644927978516,0.03509895215876835,0.0784574113452241
533,533,533,533,2021-03-18,13.040399551391602,13.43756866455078,12.486017227172852,-0.029556620179879478,0.04440025302962658
534,534,534,534,2021-03-19,13.1727876663208,13.40447235107422,12.552212715148926,-0.017284133137463797,0.04943948650765928
535,535,535,535,2021-03-22,13.056947708129885,13.528586387634276,12.982478141784668,-0.034862377042991666,0.005736159578465516
536,536,536,536,2021-03-23,12.974203109741213,13.512039184570312,13.131415367126465,-0.03980421219050834,-0.011972224850858137
537,537,537,537,2021-03-24,13.396195411682127,13.1727876663208,13.421019554138184,0.016959792491950454,-0.0018496465455489774
538,538,538,538,2021-03-25,13.536859512329102,13.421019554138184,12.96592903137207,0.008631233843571895,0.04403313326608682
539,539,539,539,2021-03-26,13.900930404663086,13.040399551391602,13.43756866455078,0.065989607901213,0.03448255794477806
540,540,540,540,2021-03-29,13.8595609664917,13.1727876663208,13.40447235107422,0.05213576029368405,0.033950505734081204
541,541,541,541,2021-03-30,13.751995086669922,13.056947708129885,13.528586387634276,0.05323199526235878,0.01651382432977999
542,542,542,542,2021-03-31,13.776816368103027,12.974203109741213,13.512039184570312,0.061862239366300864,0.01959564947347614
543,543,543,543,2021-04-01,13.934030532836914,13.396195411682127,13.1727876663208,0.040148348439719594,0.057789048590102254
544,544,544,544,2021-04-05,13.785091400146484,13.536859512329102,13.421019554138184,0.018337479796646905,0.027126988716445588
545,545,545,545,2021-04-06,13.81818962097168,13.900930404663086,13.040399551391602,-0.005952175953895189,0.059644650189961235
546,546,546,546,2021-04-07,14.008499145507812,13.8595609664917,13.1727876663208,0.01074624076305164,0.0634422644892163
547,547,547,547,2021-04-08,13.925755500793455,13.751995086669922,13.056947708129885,0.012635287682146057,0.06653988451853943
548,548,548,548,2021-04-09,13.677529335021973,13.776816368103027,12.974203109741213,-0.00720681980714577,0.054209589547175474
549,549,549,549,2021-04-12,13.652701377868652,13.934030532836914,13.396195411682127,-0.02019007740117129,0.01914767277602114
550,550,550,550,2021-04-13,13.644427299499512,13.785091400146484,13.536859512329102,-0.010204074573308852,0.007946288212006491
551,551,551,551,2021-04-14,13.776816368103027,13.81818962097168,13.900930404663086,-0.0029941152932118076,-0.008928469746055545
552,552,552,552,2021-04-15,13.834734916687012,14.008499145507812,13.8595609664917,-0.012404200265559662,-0.0017912580250347698
553,553,553,553,2021-04-16,13.68580150604248,13.925755500793455,13.751995086669922,-0.01723094985670992,-0.004813380183040117
554,554,554,554,2021-04-19,13.751995086669922,13.677529335021973,13.776816368103027,0.005444386177061666,-0.0018016703402227163
555,555,555,555,2021-04-20,13.694071769714355,13.652701377868652,13.934030532836914,0.0030301982516636183,-0.017221059086749646
556,556,556,556,2021-04-21,13.80991554260254,13.644427299499512,13.785091400146484,0.01212863240578077,0.0018007963629311785
557,557,557,557,2021-04-22,13.536859512329102,13.776816368103027,13.81818962097168,-0.0174174387871997,-0.020359404260570257
558,558,558,558,2021-04-23,13.88438606262207,13.834734916687012,14.008499145507812,0.0035888758428737066,-0.008859841557369297
559,559,559,559,2021-04-26,13.991950035095217,13.68580150604248,13.925755500793455,0.022369791708404252,0.004753389092461813
560,560,560,560,2021-04-27,14.066420555114746,13.751995086669922,13.677529335021973,0.022863989294877207,0.028432855859208406
561,561,561,561,2021-04-28,14.430492401123049,13.694071769714355,13.652701377868652,0.0537766008381344,0.05696975285163819
562,562,562,562,2021-04-29,14.531346321105955,13.80991554260254,13.644427299499512,0.05224005724566916,0.06500229010263969
563,563,563,563,2021-04-30,14.32963752746582,13.536859512329102,13.776816368103027,0.05856439703866867,0.04012691645093858
564,564,564,564,2021-05-03,14.506133079528809,13.88438606262207,13.834734916687012,0.044780303147903266,0.048529889938981
565,565,565,565,2021-05-04,14.430493354797363,13.991950035095217,13.68580150604248,0.031342544720512455,0.054413462625925835
566,566,566,566,2021-05-05,14.716246604919434,14.066420555114746,13.751995086669922,0.046196972944080095,0.07011720933380627
567,567,567,567,2021-05-06,14.833907127380373,14.430492401123049,13.694071769714355,0.02795571454137824,0.08323567868154913
568,568,568,568,2021-05-07,14.993593215942385,14.531346321105955,13.80991554260254,0.031810328143170086,0.08571215875204219
569,569,569,569,2021-05-10,15.338175773620604,14.32963752746582,13.536859512329102,0.07038128104927321,0.1330675153754015
570,570,570,570,2021-05-11,15.102849006652832,14.506133079528809,13.88438606262207,0.04113542346899557,0.08775778334995787
571,571,571,571,2021-05-12,15.212108612060549,14.430493354797363,13.991950035095217,0.05416413964830524,0.08720432633799269
572,572,572,572,2021-05-13,15.14487361907959,14.716246604919434,14.066420555114746,0.029126109779709308,0.07666862082924886
573,573,573,573,2021-05-14,15.430624961853027,14.833907127380373,14.430492401123049,0.040226612540349205,0.06930689077887209
574,574,574,574,2021-05-17,15.800423622131348,14.993593215942385,14.531346321105955,0.05381167773253148,0.08733377300230805
575,575,575,575,2021-05-18,15.72478485107422,15.338175773620604,14.32963752746582,0.02520567524845596,0.09736096401142746
576,576,576,576,2021-05-19,15.523077011108398,15.102849006652832,14.506133079528809,0.027824419370839015,0.07010441211343288
577,577,577,577,2021-05-20,15.716379165649414,15.212108612060549,14.430493354797363,0.033149286956120294,0.0891089292123588
578,578,578,578,2021-05-21,15.733183860778809,15.14487361907959,14.716246604919434,0.038845503534480574,0.0691030317145831
579,579,579,579,2021-05-24,15.825638771057127,15.430624961853027,14.833907127380373,0.025599339636640517,0.06685572689384167
580,580,580,580,2021-05-25,15.58190631866455,15.800423622131348,14.993593215942385,-0.013829838281090412,0.039237632650766185
581,581,581,581,2021-05-26,15.422223091125488,15.72478485107422,15.338175773620604,-0.019241074699223204,0.0054796162689330075
582,582,582,582,2021-05-27,15.346577644348145,15.523077011108398,15.102849006652832,-0.011370127625724535,0.016137924545756244
583,583,583,583,2021-05-28,15.41381549835205,15.716379165649414,15.212108612060549,-0.019251486879284685,0.013259627013942232
584,584,584,584,2021-06-01,15.55669403076172,15.733183860778809,15.14487361907959,-0.011217680513926909,0.027192066572501394
585,585,585,585,2021-06-02,15.775208473205566,15.825638771057127,15.430624961853027,-0.0031866200525055843,0.02233114421511795
586,586,586,586,2021-06-03,15.775208473205566,15.58190631866455,15.800423622131348,0.012405552349488369,-0.001595852714383117
587,587,587,587,2021-06-04,15.783613204956056,15.422223091125488,15.72478485107422,0.02343307522496718,0.0037411229749078068
588,588,588,588,2021-06-07,15.775208473205566,15.346577644348145,15.523077011108398,0.027930059638754612,0.016242363670343263
589,589,589,589,2021-06-08,15.800423622131348,15.41381549835205,15.716379165649414,0.025081922371565257,0.005347571192837242
590,590,590,590,2021-06-09,15.825638771057127,15.55669403076172,15.733183860778809,0.017288039461571758,0.0058764272442528576
591,591,591,591,2021-06-10,15.96850872039795,15.775208473205566,15.825638771057127,0.012253419504452578,0.009027752459642269
592,592,592,592,2021-06-11,16.08617401123047,15.775208473205566,15.58190631866455,0.019712293409819726,0.03236238764713195
593,593,593,593,2021-06-14,15.834043502807615,15.783613204956056,15.422223091125488,0.00319510477079632,0.026703051126209187
594,594,594,594,2021-06-15,15.99372386932373,15.775208473205566,15.346577644348145,0.013851823035449407,0.042168764917689394
595,595,595,595,2021-06-16,15.842443466186523,15.800423622131348,15.41381549835205,0.0026594124980496847,0.027808038047445027
596,596,596,596,2021-06-17,15.388602256774902,15.825638771057127,15.55669403076172,-0.027615726644886096,-0.01080510895531106
597,597,597,597,2021-06-18,14.842310905456545,15.96850872039795,15.775208473205566,-0.07052617339919887,-0.059136940683450434
598,598,598,598,2021-06-21,15.37179470062256,16.08617401123047,15.775208473205566,-0.04440952274351684,-0.025572642876207308
599,599,599,599,2021-06-22,15.296157836914062,15.834043502807615,15.783613204956056,-0.03397020260795525,-0.03088363619357659
600,600,600,600,2021-06-23,15.203702926635742,15.99372386932373,15.775208473205566,-0.049395684778781535,-0.03622808202760264
601,601,601,601,2021-06-24,15.3297700881958,15.842443466186523,15.800423622131348,-0.03236075161542806,-0.029787399704670703
602,602,602,602,2021-06-25,15.37179470062256,15.388602256774902,15.825638771057127,-0.0010922081077858747,-0.028677772632128007
603,603,603,603,2021-06-28,15.102849006652832,14.842310905456545,15.96850872039795,0.017553742328662914,-0.054210429345812106
604,604,604,604,2021-06-29,15.001996040344238,15.37179470062256,16.08617401123047,-0.024056960652964254,-0.06739812525522337
605,605,605,605,2021-06-30,15.321367263793944,15.296157836914062,15.834043502807615,0.0016480888304541974,-0.03237809968898764
606,606,606,606,2021-07-01,15.489456176757812,15.203702926635742,15.99372386932373,0.018794977217126085,-0.031529098331697036
607,607,607,607,2021-07-02,15.6071195602417,15.3297700881958,15.842443466186523,0.018092213415481284,-0.014854015824458555
608,608,608,608,2021-07-06,15.497861862182615,15.37179470062256,15.388602256774902,0.008201199925923275,0.007100034401084754
609,609,609,609,2021-07-07,15.38019847869873,15.102849006652832,14.842310905456545,0.01836404985070872,0.03624014997856162
610,610,610,610,2021-07-08,15.270938873291016,15.001996040344238,15.37179470062256,0.01792713664391865,-0.006561096429908764
611,611,611,611,2021-07-09,15.691163063049316,15.321367263793944,15.296157836914062,0.02413595293999915,0.025823819964905903
612,612,612,612,2021-07-12,15.565096855163574,15.489456176757812,15.203702926635742,0.0048833656612981,0.0237701256247711
613,613,613,613,2021-07-13,15.36338996887207,15.6071195602417,15.3297700881958,-0.015616564634419627,0.002193110560879008
614,614,614,614,2021-07-14,15.069233894348145,15.497861862182615,15.37179470062256,-0.027657232439295076,-0.019682855006004085
615,615,615,615,2021-07-15,15.010401725769045,15.38019847869873,15.102849006652832,-0.02404369185754307,-0.006121181562701472
616,616,616,616,2021-07-16,14.825499534606934,15.270938873291016,15.001996040344238,-0.029169086614783013,-0.011764868172385867
617,617,617,617,2021-07-19,14.438897132873535,15.691163063049316,15.321367263793944,-0.07980708154927707,-0.05759734857383003
618,618,618,618,2021-07-20,14.682626724243164,15.565096855163574,15.489456176757812,-0.056695447457344894,-0.052088946397311875
619,619,619,619,2021-07-21,15.001996040344238,15.36338996887207,15.6071195602417,-0.023523058990239543,-0.038772274253538797
620,620,620,620,2021-07-22,14.682626724243164,15.069233894348145,15.497861862182615,-0.025655396473073577,-0.052603071648790634
621,621,621,621,2021-07-23,14.59858512878418,15.010401725769045,15.38019847869873,-0.027435414754948262,-0.05081945795413956
622,622,622,622,2021-07-26,14.985188484191896,14.825499534606934,15.270938873291016,0.010771235681617641,-0.018712038039710777
623,623,623,623,2021-07-27,14.917954444885254,14.438897132873535,15.691163063049316,0.03317824814479997,-0.04927669255983136
624,624,624,624,2021-07-28,14.93476104736328,14.682626724243164,15.565096855163574,0.017172289935274643,-0.04049674818381788
625,625,625,625,2021-07-29,15.04401683807373,15.001996040344238,15.36338996887207,0.0028010137861980144,-0.020787933616566723
626,626,626,626,2021-07-30,14.830687522888184,14.682626724243164,15.069233894348145,0.010084081099776876,-0.015830026471978065
627,627,627,627,2021-08-02,14.77949047088623,14.59858512878418,15.010401725769045,0.012391977750320304,-0.01538341605384208
628,628,628,628,2021-08-03,14.916022300720217,14.985188484191896,14.825499534606934,-0.004615636536346779,0.006105883036316984
629,629,629,629,2021-08-04,14.625890731811523,14.917954444885254,14.438897132873535,-0.01957800006380006,0.01295068433670421
630,630,630,630,2021-08-05,14.5234956741333,14.93476104736328,14.682626724243164,-0.027537459215163484,-0.010838050513612418
631,631,631,631,2021-08-06,14.608826637268066,15.04401683807373,15.001996040344238,-0.028927792722504453,-0.026207806082526486
632,632,632,632,2021-08-09,14.540560722351074,14.830687522888184,14.682626724243164,-0.01956259951464534,-0.00967578925489665
633,633,633,633,2021-08-10,14.668559074401855,14.77949047088623,14.59858512878418,-0.00750576596012531,0.004793200505418094
634,634,634,634,2021-08-11,14.711224555969238,14.916022300720217,14.985188484191896,-0.013730050855521259,-0.01828231446749351
635,635,635,635,2021-08-12,14.76242446899414,14.625890731811523,14.917954444885254,0.009335071599137157,-0.010425690497026463
636,636,636,636,2021-08-13,14.685624122619627,14.5234956741333,14.93476104736328,0.011163183583624559,-0.016681681344184462
637,637,637,637,2021-08-16,14.506427764892578,14.608826637268066,15.04401683807373,-0.007009383773112998,-0.03573441049471637
638,638,638,638,2021-08-17,14.293097496032717,14.540560722351074,14.830687522888184,-0.017018822798076094,-0.03624848989811191
639,639,639,639,2021-08-18,13.900572776794434,14.668559074401855,14.77949047088623,-0.052355946736965975,-0.05946874121426282
640,640,640,640,2021-08-19,13.559242248535156,14.711224555969238,14.916022300720217,-0.0783063505727436,-0.09096125125259091
641,641,641,641,2021-08-20,13.601908683776855,14.76242446899414,14.625890731811523,-0.07861281781016005,-0.07001160249389071
642,642,642,642,2021-08-23,13.892038345336914,14.685624122619627,14.5234956741333,-0.05403827380141013,-0.04347832938877294
643,643,643,643,2021-08-24,14.062702178955078,14.506427764892578,14.608826637268066,-0.03058820497568482,-0.037383184281192694
644,644,644,644,2021-08-25,14.054168701171877,14.293097496032717,14.540560722351074,-0.016716376203769534,-0.033450705957407734
645,645,645,645,2021-08-26,13.772571563720703,13.900572776794434,14.668559074401855,-0.009208340917247315,-0.06108217624761403
646,646,646,646,2021-08-27,14.15656566619873,13.559242248535156,14.711224555969238,0.04405286126723662,-0.037703108103631644
647,647,647,647,2021-08-30,13.9432373046875,13.601908683776855,14.76242446899414,0.025094170887777656,-0.05549137040648022
648,648,648,648,2021-08-31,13.883504867553713,13.892038345336914,14.685624122619627,-0.0006142711077432583,-0.05461935075884483
649,649,649,649,2021-09-01,13.78963851928711,14.062702178955078,14.506427764892578,-0.019417581073188805,-0.04941183709887498
650,650,650,650,2021-09-02,14.011504173278809,14.054168701171877,14.293097496032717,-0.0030357204897868417,-0.019701350447799637
651,651,651,651,2021-09-03,13.9432373046875,13.772571563720703,13.900572776794434,0.01239171204717926,0.0030692640208531685
652,652,652,652,2021-09-07,13.78963851928711,14.15656566619873,13.559242248535156,-0.025919220491995687,0.016991824950752132
653,653,653,653,2021-09-08,13.72990608215332,13.9432373046875,13.601908683776855,-0.01529997789411941,0.009410252733804025
654,654,654,654,2021-09-09,13.636040687561035,13.883504867553713,13.892038345336914,-0.017824330552943524,-0.018427652689413154
655,655,655,655,2021-09-10,13.627509117126465,13.78963851928711,14.062702178955078,-0.011757335185681561,-0.030946617249697717
656,656,656,656,2021-09-13,13.772571563720703,14.011504173278809,14.054168701171877,-0.01705260239038231,-0.020036555945688428
657,657,657,657,2021-09-14,13.661643981933594,13.9432373046875,13.772571563720703,-0.020195691760853784,-0.008054238910568556
658,658,658,658,2021-09-15,13.97736930847168,13.78963851928711,14.15656566619873,0.013613902128181143,-0.01265818009483144
659,659,659,659,2021-09-16,13.78963851928711,13.72990608215332,13.9432373046875,0.004350535012867418,-0.011016005970776455
660,660,660,660,2021-09-17,13.618974685668944,13.636040687561035,13.883504867553713,-0.0012515364454478428,-0.019053559199088577
661,661,661,661,2021-09-20,13.380046844482422,13.627509117126465,13.78963851928711,-0.018159024552259706,-0.029702857999635346
662,662,662,662,2021-09-21,13.465377807617188,13.772571563720703,14.011504173278809,-0.02230474931150228,-0.03897699768045837
663,663,663,663,2021-09-22,13.76404094696045,13.661643981933594,13.9432373046875,0.00749521544861409,-0.01285184737312095
664,664,664,664,2021-09-23,14.071236610412598,13.97736930847168,13.78963851928711,0.006715663002767158,0.02042099150979393
665,665,665,665,2021-09-24,14.10537052154541,13.78963851928711,13.72990608215332,0.022896321888111526,0.027346468151019154
666,666,666,666,2021-09-27,14.489360809326172,13.618974685668944,13.636040687561035,0.0639098128710911,0.0625782909656134
667,667,667,667,2021-09-28,14.412561416625977,13.380046844482422,13.627509117126465,0.07716823297740061,0.05760790858784981
668,668,668,668,2021-09-29,14.43816375732422,13.465377807617188,13.772571563720703,0.07224349465759072,0.048327372308363925
669,669,669,669,2021-09-30,14.27603244781494,13.76404094696045,13.661643981933594,0.03719776065963787,0.044971781338602135
670,670,670,670,2021-10-01,14.429627418518066,14.071236610412598,13.97736930847168,0.025469744986042153,0.03235645421290201
671,671,671,671,2021-10-04,14.455230712890623,14.10537052154541,13.78963851928711,0.024803332235109776,0.04826755920197412
672,672,672,672,2021-10-05,14.43816375732422,14.489360809326172,13.618974685668944,-0.003533423777327571,0.06015056864136015
673,673,673,673,2021-10-06,14.284563064575195,14.412561416625977,13.380046844482422,-0.008881027344877501,0.06760187244529514
674,674,674,674,2021-10-07,14.455230712890623,14.43816375732422,13.465377807617188,0.001182072447249105,0.07351096414936742
675,675,675,675,2021-10-08,14.90748691558838,14.27603244781494,13.76404094696045,0.044231789895524454,0.08307487408924352
676,676,676,676,2021-10-11,15.137883186340332,14.429627418518066,14.071236610412598,0.049083441122903526,0.07580332883738339
677,677,677,677,2021-10-12,15.308545112609863,14.455230712890623,14.10537052154541,0.05903153098471736,0.085299041895188
678,678,678,678,2021-10-13,15.334147453308104,14.43816375732422,14.489360809326172,0.06205662375379051,0.05830392762655068
679,679,679,679,2021-10-14,15.684011459350586,14.284563064575195,14.412561416625977,0.09796928253590997,0.08821818731387299
680,680,680,680,2021-10-15,15.752270698547363,14.455230712890623,14.43816375732422,0.08972807224031976,0.09101620976950886
681,681,681,681,2021-10-18,15.760807037353516,14.90748691558838,14.27603244781494,0.05724104448972156,0.1040047082385156
682,682,682,682,2021-10-19,15.743741035461426,15.137883186340332,14.429627418518066,0.04002262678759405,0.09107051615601036
683,683,683,683,2021-10-20,15.914403915405272,15.308545112609863,14.455230712890623,0.03957651091849046,0.10094430393375964
684,684,684,684,2021-10-21,14.958687782287598,15.334147453308104,14.43816375732422,-0.024485200247602035,0.03605195464688671
685,685,685,685,2021-10-22,15.078149795532228,15.684011459350586,14.284563064575195,-0.038629254090295384,0.05555554813749097
686,686,686,686,2021-10-25,15.231748580932615,15.752270698547363,14.455230712890623,-0.0330442593055964,0.053718815248622986
687,687,687,687,2021-10-26,15.035489082336426,15.760807037353516,14.90748691558838,-0.04602035627351242,0.008586434955324185
688,688,688,688,2021-10-27,14.76242446899414,15.743741035461426,15.137883186340332,-0.06233058357965582,-0.02480259047612332
689,689,689,689,2021-10-28,14.805089950561523,15.914403915405272,15.308545112609863,-0.06970502764290931,-0.03288719851200206
690,690,690,690,2021-10-29,14.519042015075684,14.958687782287598,15.334147453308104,-0.029390664048252524,-0.053156228001223105
691,691,691,691,2021-11-01,14.77908420562744,15.078149795532228,15.684011459350586,-0.01983436920048398,-0.05769743640321312
692,692,692,692,2021-11-02,14.70107078552246,15.231748580932615,15.752270698547363,-0.03484024126254737,-0.06673323060159464
693,693,693,693,2021-11-03,14.60572338104248,15.035489082336426,15.760807037353516,-0.028583420129567383,-0.07328835722520155
694,694,694,694,2021-11-04,14.519042015075684,14.76242446899414,15.743741035461426,-0.01648661806396634,-0.07778958111844014
695,695,695,695,2021-11-05,14.692404747009276,14.805089950561523,15.914403915405272,-0.007611247478302108,-0.07678573290533941
696,696,696,696,2021-11-08,14.597054481506348,14.519042015075684,14.958687782287598,0.005373113897574111,-0.02417546953613514
697,697,697,697,2021-11-09,14.579718589782717,14.77908420562744,15.078149795532228,-0.013489713778666368,-0.033056523015655426
698,698,698,698,2021-11-10,14.475702285766602,14.70107078552246,15.231748580932615,-0.015330073777877429,-0.049636211571430944
699,699,699,699,2021-11-11,14.553714752197266,14.60572338104248,15.035489082336426,-0.00356083895938486,-0.03204247813296246
700,700,700,700,2021-11-12,14.458366394042969,14.519042015075684,14.76242446899414,-0.004179037499148608,-0.02059675736799138
701,701,701,701,2021-11-15,14.61439323425293,14.692404747009276,14.805089950561523,-0.005309649039734299,-0.012880483465172121
702,702,702,702,2021-11-16,14.441028594970703,14.597054481506348,14.519042015075684,-0.010688861011878825,-0.005373179581957044
703,703,703,703,2021-11-17,14.31100845336914,14.579718589782717,14.77908420562744,-0.018430406235816155,-0.031671499109536816
704,704,704,704,2021-11-18,14.111642837524414,14.475702285766602,14.70107078552246,-0.02514969160426528,-0.04009421875435837
705,705,705,705,2021-11-19,14.007624626159668,14.553714752197266,14.60572338104248,-0.037522387605896323,-0.04094961538564501
706,706,706,706,2021-11-22,13.964285850524902,14.458366394042969,14.519042015075684,-0.034172639567471075,-0.038208868324422274
707,707,707,707,2021-11-23,14.154983520507812,14.61439323425293,14.692404747009276,-0.03143542851087111,-0.0365781664577991
708,708,708,708,2021-11-24,14.319676399230955,14.441028594970703,14.597054481506348,-0.008403293085508468,-0.019002332465554272
709,709,709,709,2021-11-26,14.09430694580078,14.31100845336914,14.579718589782717,-0.01514229470791384,-0.0332936223009207
710,710,710,710,2021-11-29,13.877606391906738,14.111642837524414,14.475702285766602,-0.016584634993407454,-0.041317228142219276
711,711,711,711,2021-11-30,13.400859832763672,14.007624626159668,14.553714752197266,-0.04331675138287505,-0.07921379105355486
712,712,712,712,2021-12-01,13.236166000366213,13.964285850524902,14.458366394042969,-0.052141574438718585,-0.08453239877641494
713,713,713,713,2021-12-02,13.63489818572998,14.154983520507812,14.61439323425293,-0.03674220701312225,-0.06702262850210083
714,714,714,714,2021-12-03,13.513545036315918,14.319676399230955,14.441028594970703,-0.0562953617414379,-0.0642255884028784
715,715,715,715,2021-12-06,13.678237915039062,14.09430694580078,14.31100845336914,-0.029520361118975047,-0.044215649818941216
716,716,716,716,2021-12-07,14.0683012008667,13.877606391906738,14.111642837524414,0.01374118875940833,-0.0030713388339496106
717,717,717,717,2021-12-08,14.076970100402832,13.400859832763672,14.007624626159668,0.05045275273950289,0.004950552009629128
718,718,718,718,2021-12-09,13.877606391906738,13.236166000366213,13.964285850524902,0.04846119272928262,-0.00620722459751899
719,719,719,719,2021-12-10,14.007624626159668,13.63489818572998,14.154983520507812,0.02733621002170561,-0.01041038967898833
720,720,720,720,2021-12-13,13.808259963989258,13.513545036315918,14.319676399230955,0.0218088537745893,-0.03571424527925526
721,721,721,721,2021-12-14,13.71291160583496,13.678237915039062,14.09430694580078,0.0025349530408280696,-0.027060240807331937
