,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,OXY,OXY_6m,OXY_12m,OXY_6m_ret,OXY_12m_ret
243,243,243,243,2020-01-23,40.30480194091797,44.778900146484375,42.70298004150391,-0.09991532152264515,-0.056159502176548415
244,244,244,244,2020-01-24,40.02043151855469,44.79785919189453,42.91154098510742,-0.10664410664972679,-0.06737370414071364
245,245,245,245,2020-01-27,39.09148788452149,44.23859405517578,42.63663864135742,-0.11634877374797792,-0.08314798890823316
246,246,246,246,2020-01-28,39.0535774230957,43.44235610961914,43.00631332397461,-0.10102533747131781,-0.09191059626762721
247,247,247,247,2020-01-29,38.361595153808594,42.01103210449219,43.50871658325195,-0.08686853828314689,-0.11830092527768721
248,248,248,248,2020-01-30,38.4753532409668,41.0346908569336,44.143802642822266,-0.06237009619226497,-0.1284087247245147
249,249,249,249,2020-01-31,37.65067672729492,40.30480194091797,44.778900146484375,-0.0658513399349705,-0.15918710365531596
250,250,250,250,2020-02-03,37.99192428588867,40.02043151855469,44.79785919189453,-0.05068679061407766,-0.15192544975982436
251,251,251,251,2020-02-04,38.39003372192383,39.09148788452149,44.23859405517578,-0.01794391056871003,-0.13220493232577513
252,252,252,252,2020-02-05,39.92563629150391,39.0535774230957,43.44235610961914,0.02232980756053582,-0.08095140625525477
253,253,253,253,2020-02-06,39.92563629150391,38.361595153808594,42.01103210449219,0.04077101412035633,-0.04963924256374752
254,254,254,254,2020-02-07,39.70762252807617,38.4753532409668,41.0346908569336,0.032027497691621276,-0.032340156612467696
255,255,255,255,2020-02-10,38.39003372192383,37.65067672729492,40.30480194091797,0.019637283015763396,-0.047507198318477384
256,256,256,256,2020-02-11,39.02512741088867,37.99192428588867,40.02043151855469,0.027195335440899582,-0.024869899446350652
257,257,257,257,2020-02-12,40.2763786315918,38.39003372192383,39.09148788452149,0.049136318121823175,0.03031070985505946
258,258,258,258,2020-02-13,39.84981536865234,39.92563629150391,39.0535774230957,-0.0018990535879752635,0.020388348471393813
259,259,259,259,2020-02-14,39.4327278137207,39.92563629150391,38.361595153808594,-0.012345663677953755,0.027922005214263468
260,260,260,260,2020-02-18,39.394813537597656,39.70762252807617,38.4753532409668,-0.007877807095031608,0.023897384148038547
261,261,261,261,2020-02-19,40.29532241821289,38.39003372192383,37.65067672729492,0.04962977396920043,0.0702416509024053
262,262,262,262,2020-02-20,40.73135757446289,39.02512741088867,37.99192428588867,0.04372132205001211,0.07210567350998143
263,263,263,263,2020-02-21,39.92563629150391,40.2763786315918,38.39003372192383,-0.008708388191900895,0.04000003179739675
264,264,264,264,2020-02-24,37.42317581176758,39.84981536865234,39.92563629150391,-0.0608946248416915,-0.0626780362738728
265,265,265,265,2020-02-25,34.30458068847656,39.4327278137207,39.92563629150391,-0.13004799336909656,-0.14078812825892273
266,266,266,266,2020-02-26,32.43721008300781,39.394813537597656,39.70762252807617,-0.17661216870463514,-0.1830986592039765
267,267,267,267,2020-02-27,30.15277099609375,40.29532241821289,38.39003372192383,-0.25170542915261196,-0.2145677387390762
268,268,268,268,2020-02-28,31.034318923950195,40.73135757446289,39.02512741088867,-0.23807305299817438,-0.20476059956972503
269,269,269,269,2020-03-02,31.233381271362305,39.92563629150391,40.2763786315918,-0.21771112066137066,-0.22452359590085857
270,270,270,270,2020-03-03,31.27129364013672,37.42317581176758,39.84981536865234,-0.1643869617740038,-0.21527130424960184
271,271,271,271,2020-03-04,31.21442222595215,34.30458068847656,39.4327278137207,-0.09008005346535097,-0.20841331663869767
272,272,272,272,2020-03-05,29.83995819091797,32.43721008300781,39.394813537597656,-0.08007013813590613,-0.24254094609587928
273,273,273,273,2020-03-06,25.460649490356445,30.15277099609375,40.29532241821289,-0.15561161879102792,-0.3681487586547115
274,274,274,274,2020-03-09,12.21759796142578,31.034318923950195,40.73135757446289,-0.606319765181086,-0.700044420589463
275,275,275,275,2020-03-10,14.004822731018066,31.233381271362305,39.92563629150391,-0.5516072176322773,-0.6492273127780243
276,276,276,276,2020-03-11,11.524191856384276,31.27129364013672,37.42317581176758,-0.6314769708921485,-0.692057351990941
277,277,277,277,2020-03-12,11.612090110778809,31.21442222595215,34.30458068847656,-0.6279895867774756,-0.6615003046902279
278,278,278,278,2020-03-13,13.926695823669434,29.83995819091797,32.43721008300781,-0.5332870195539303,-0.5706567923680677
279,279,279,279,2020-03-16,11.739053726196287,25.460649490356445,30.15277099609375,-0.5389334537344537,-0.6106807653692238
280,280,280,280,2020-03-17,11.074945449829102,12.21759796142578,31.034318923950195,-0.09352513605410306,-0.6431387627043361
281,281,281,281,2020-03-18,10.283876419067385,14.004822731018066,31.233381271362305,-0.26569035420273335,-0.6707408548015066
282,282,282,282,2020-03-19,10.576865196228027,11.524191856384276,31.27129364013672,-0.08220330518286534,-0.6617707819208152
283,283,283,283,2020-03-20,9.990890502929688,11.612090110778809,31.21442222595215,-0.1396130750263691,-0.6799271045093025
284,284,284,284,2020-03-23,9.463508605957031,13.926695823669434,29.83995819091797,-0.3204771091594383,-0.6828578463344722
285,285,285,285,2020-03-24,10.469439506530762,11.739053726196287,25.460649490356445,-0.10815302913490532,-0.5887991973458415
286,286,286,286,2020-03-25,11.71951675415039,11.074945449829102,12.21759796142578,0.058200855908616234,-0.04076752311280529
287,287,287,287,2020-03-26,12.530118942260742,10.283876419067385,14.004822731018066,0.21842371802801797,-0.1052997111838575
288,288,288,288,2020-03-27,11.338635444641112,10.576865196228027,11.524191856384276,0.07202230852717584,-0.01610146846352334
289,289,289,289,2020-03-30,10.752657890319824,9.990890502929688,11.612090110778809,0.07624619518818254,-0.07401184560746943
290,290,290,290,2020-03-31,11.309334754943848,9.463508605957031,13.926695823669434,0.19504670263890467,-0.18793840993333033
291,291,291,291,2020-04-01,10.488967895507812,10.469439506530762,11.739053726196287,0.0018652754968275786,-0.10648948883323073
292,292,292,292,2020-04-02,12.47152042388916,11.71951675415039,11.074945449829102,0.06416678140525311,0.12610219891255614
293,293,293,293,2020-04-03,12.696146965026855,12.530118942260742,10.283876419067385,0.013250314983535016,0.2345682160752991
294,294,294,294,2020-04-06,13.125860214233398,11.338635444641112,10.576865196228027,0.15762256210794479,0.24099721143410302
295,295,295,295,2020-04-07,13.516512870788574,10.752657890319824,9.990890502929688,0.25703923705755893,0.3528836960854538
296,296,296,296,2020-04-08,15.19631004333496,11.309334754943848,9.463508605957031,0.34369619191720635,0.6057797034991101
297,297,297,297,2020-04-09,15.000983238220217,10.488967895507812,10.469439506530762,0.43016771408412824,0.4328353708775632
298,298,298,298,2020-04-13,14.971684455871582,12.47152042388916,11.71951675415039,0.20046986630382002,0.27750015379853066
299,299,299,299,2020-04-14,14.551733016967772,12.696146965026855,12.530118942260742,0.1461534792447159,0.16134037386418298
300,300,300,300,2020-04-15,13.291888236999512,13.125860214233398,11.338635444641112,0.01264892510329152,0.17226524319392866
301,301,301,301,2020-04-16,11.914844512939451,13.516512870788574,10.752657890319824,-0.11849715774773495,0.10808366028885708
302,302,302,302,2020-04-17,13.311418533325195,15.19631004333496,11.309334754943848,-0.1240361314447167,0.1770293144347983
303,303,303,303,2020-04-20,12.29572582244873,15.000983238220217,10.488967895507812,-0.18033867332635256,0.17225316589201412
304,304,304,304,2020-04-21,12.051570892333984,14.971684455871582,12.47152042388916,-0.1950424197186703,-0.03367268121942568
305,305,305,305,2020-04-22,12.715679168701172,14.551733016967772,12.696146965026855,-0.12617423959920815,0.0015384355370271496
306,306,306,306,2020-04-23,13.545811653137209,13.291888236999512,13.125860214233398,0.019103637617932323,0.03199420320265367
307,307,307,307,2020-04-24,13.487215042114258,11.914844512939451,13.516512870788574,0.13196735613857324,-0.0021675582270656024
308,308,308,308,2020-04-27,13.819266319274902,13.311418533325195,15.19631004333496,0.03815128978765925,-0.09061698005194507
309,309,309,309,2020-04-28,14.815424919128418,12.29572582244873,15.000983238220217,0.2049247952552249,-0.01236974377912936
310,310,310,310,2020-04-29,16.38779640197754,12.051570892333984,14.971684455871582,0.3598058334786738,0.09458601336943007
311,311,311,311,2020-04-30,16.211999893188477,12.715679168701172,14.551733016967772,0.2749613825656496,0.11409409960207362
312,312,312,312,2020-05-01,14.883787155151367,13.545811653137209,13.291888236999512,0.09877411086727195,0.11976469330524608
313,313,313,313,2020-05-04,15.157243728637695,13.487215042114258,11.914844512939451,0.12382309330048646,0.27213105569082474
314,314,314,314,2020-05-05,14.96191692352295,13.819266319274902,13.311418533325195,0.08268533059922989,0.12399117239576873
315,315,315,315,2020-05-06,13.086795806884766,14.815424919128418,12.29572582244873,-0.11667766005224689,0.0643369896059125
316,316,316,316,2020-05-07,13.55557632446289,16.38779640197754,12.051570892333984,-0.1728249490073528,0.12479745964782119
317,317,317,317,2020-05-08,14.66892910003662,16.211999893188477,12.715679168701172,-0.09518077987406004,0.15360956386374136
318,318,318,318,2020-05-11,14.678696632385254,14.883787155151367,13.545811653137209,-0.013779458186831905,0.08363359894980293
319,319,319,319,2020-05-12,14.239215850830078,15.157243728637695,13.487215042114258,-0.06056694041761168,0.05575656696861975
320,320,320,320,2020-05-13,13.125860214233398,14.96191692352295,13.819266319274902,-0.12271533912896715,-0.050176766915212556
321,321,321,321,2020-05-14,13.43838119506836,13.086795806884766,14.815424919128418,0.026865658589907193,-0.09294662364237272
322,322,322,322,2020-05-15,13.49697971343994,13.55557632446289,16.38779640197754,-0.004322694190228238,-0.17640057379458052
323,323,323,323,2020-05-18,14.717759132385254,14.66892910003662,16.211999893188477,0.00332880689623849,-0.0921688114142557
324,324,324,324,2020-05-19,14.034122467041016,14.678696632385254,14.883787155151367,-0.043912220647855715,-0.05708659222637957
325,325,325,325,2020-05-20,14.639630317687988,14.239215850830078,15.157243728637695,0.02812054196331104,-0.034149573643903475
326,326,326,326,2020-05-21,13.916926383972168,13.125860214233398,14.96191692352295,0.060267758213740086,-0.0698433593029687
327,327,327,327,2020-05-22,13.799732208251951,13.43838119506836,13.086795806884766,0.026889474851048423,0.05447753689196566
328,328,328,328,2020-05-26,14.063420295715332,13.49697971343994,13.55557632446289,0.04196795092692818,0.03746384211905229
329,329,329,329,2020-05-27,14.082956314086914,14.717759132385254,14.66892910003662,-0.04313175753104337,-0.039946527926721154
330,330,330,330,2020-05-28,13.321187019348145,14.034122467041016,14.678696632385254,-0.05080014438859237,-0.09248161788711329
331,331,331,331,2020-05-29,12.647311210632324,14.639630317687988,14.239215850830078,-0.1360908072008138,-0.11179721249221408
332,332,332,332,2020-06-01,13.487215042114258,13.916926383972168,13.125860214233398,-0.030876885456029957,0.027529992090652877
333,333,333,333,2020-06-02,14.405241012573242,13.799732208251951,13.43838119506836,0.04387830105566892,0.07194764037946055
334,334,334,334,2020-06-03,15.08888053894043,14.063420295715332,13.49697971343994,0.07291684538060217,0.11794496689620981
335,335,335,335,2020-06-04,15.186542510986328,14.082956314086914,14.717759132385254,0.07836324790665694,0.031851545767558775
336,336,336,336,2020-06-05,20.304067611694336,13.321187019348145,14.034122467041016,0.5241935709035552,0.4467643174254905
337,337,337,337,2020-06-08,23.829689025878903,12.647311210632324,14.639630317687988,0.8841703686271112,0.6277521022567929
338,338,338,338,2020-06-09,22.638202667236328,13.487215042114258,13.916926383972168,0.6784934915434966,0.6266668402664162
339,339,339,339,2020-06-10,20.27477264404297,14.405241012573242,13.799732208251951,0.4074580651824331,0.46921493388973734
340,340,340,340,2020-06-11,17.003067016601562,15.08888053894043,14.063420295715332,0.1268607351434139,0.20902786513333793
341,341,341,341,2020-06-12,18.07797622680664,15.186542510986328,14.082956314086914,0.19039447021786393,0.28367764719426014
342,342,342,342,2020-06-15,18.615428924560547,20.304067611694336,13.321187019348145,-0.0831675070940564,0.3974301912827187
343,343,343,343,2020-06-16,19.8271427154541,23.829689025878903,12.647311210632324,-0.16796468917735596,0.5676962783034742
344,344,344,344,2020-06-17,18.60565757751465,22.638202667236328,13.487215042114258,-0.17813009049335338,0.37950329400234906
345,345,345,345,2020-06-18,19.221284866333008,20.27477264404297,14.405241012573242,-0.05196052237949467,0.334325808888321
346,346,346,346,2020-06-19,19.260372161865234,17.003067016601562,15.08888053894043,0.13275870424198577,0.276461306202225
347,347,347,347,2020-06-22,19.45580673217773,18.07797622680664,15.186542510986328,0.07621597064211172,0.2811215402125209
348,348,348,348,2020-06-23,19.338546752929688,18.615428924560547,20.304067611694336,0.03884508013753485,-0.047553075434429104
349,349,349,349,2020-06-24,17.58937644958496,19.8271427154541,23.829689025878903,-0.11286377961686489,-0.26187133913149263
350,350,350,350,2020-06-25,18.117067337036133,18.60565757751465,22.638202667236328,-0.026260304880005303,-0.19971264488870022
351,351,351,351,2020-06-26,17.286453247070312,19.221284866333008,20.27477264404297,-0.10066088883847946,-0.14739101885074257
352,352,352,352,2020-06-29,17.452573776245117,19.260372161865234,17.003067016601562,-0.09386103084754949,0.02643680456029851
353,353,353,353,2020-06-30,17.88253402709961,19.45580673217773,18.07797622680664,-0.08086391516606217,-0.010811066308253237
354,354,354,354,2020-07-01,17.01284408569336,19.338546752929688,18.615428924560547,-0.12026253559533873,-0.08608906329054777
355,355,355,355,2020-07-02,17.374401092529297,17.58937644958496,19.8271427154541,-0.01222188618634834,-0.12370625753417486
356,356,356,356,2020-07-06,17.765274047851562,18.117067337036133,18.60565757751465,-0.019417783388452237,-0.04516817135658291
357,357,357,357,2020-07-07,16.758771896362305,17.286453247070312,19.221284866333008,-0.0305257153197368,-0.1281138585217012
358,358,358,358,2020-07-08,16.885805130004883,17.452573776245117,19.260372161865234,-0.03247478873354881,-0.1232877024340111
359,359,359,359,2020-07-09,15.908617973327637,17.88253402709961,19.45580673217773,-0.11038234574477279,-0.18232031226869871
360,360,360,360,2020-07-10,16.328805923461914,17.01284408569336,19.338546752929688,-0.04020716105937128,-0.15563428151661984
361,361,361,361,2020-07-13,15.791357040405272,17.374401092529297,17.58937644958496,-0.0911135896825076,-0.10222189594572673
362,362,362,362,2020-07-14,16.299495697021484,17.765274047851562,18.117067337036133,-0.08250806302688818,-0.1003237227196836
363,363,363,363,2020-07-15,16.788087844848633,16.758771896362305,17.286453247070312,0.0017492897849329392,-0.02882982385679045
364,364,364,364,2020-07-16,16.621967315673828,16.885805130004883,17.452573776245117,-0.015624828801454882,-0.04759220452067858
365,365,365,365,2020-07-17,15.908617973327637,15.908617973327637,17.88253402709961,0.0,-0.11038234574477279
366,366,366,366,2020-07-20,15.332076072692873,16.328805923461914,17.01284408569336,-0.061041196486810945,-0.09879406432778026
367,367,367,367,2020-07-21,17.01284408569336,15.791357040405272,17.374401092529297,0.07735161976026972,-0.020809753666352293
368,368,368,368,2020-07-22,16.563335418701172,16.299495697021484,17.765274047851562,0.01618698679910091,-0.06765663315482295
369,369,369,369,2020-07-23,16.436298370361328,16.788087844848633,16.758771896362305,-0.02095470775102304,-0.01924207382230514
370,370,370,370,2020-07-24,16.35811996459961,16.621967315673828,16.885805130004883,-0.015873412939840237,-0.031250222381615345
371,371,371,371,2020-07-27,16.319034576416016,15.908617973327637,15.908617973327637,0.02579838196985329,0.02579838196985329
372,372,372,372,2020-07-28,15.977023124694824,15.332076072692873,16.328805923461914,0.04206521340907199,-0.0215436940347018
373,373,373,373,2020-07-29,16.641508102416992,17.01284408569336,15.791357040405272,-0.02182680223282807,0.05383647902054545
374,374,374,374,2020-07-30,15.410250663757324,16.563335418701172,16.299495697021484,-0.06961670012683152,-0.05455659793368073
375,375,375,375,2020-07-31,15.380934715270996,16.436298370361328,16.788087844848633,-0.06420932690011338,-0.08381854697105462
376,376,376,376,2020-08-03,14.902116775512695,16.35811996459961,16.621967315673828,-0.08900797843748742,-0.10346853098064901
377,377,377,377,2020-08-04,15.380934715270996,16.319034576416016,15.908617973327637,-0.05748500971379433,-0.03316964798207822
378,378,378,378,2020-08-05,15.576373100280762,15.977023124694824,15.332076072692873,-0.025076637949831837,0.015933721332298534
379,379,379,379,2020-08-06,15.097552299499512,16.641508102416992,17.01284408569336,-0.0927773969411605,-0.11257916527927725
380,380,380,380,2020-08-07,15.097552299499512,15.410250663757324,16.563335418701172,-0.02029158195286429,-0.08849564910378427
381,381,381,381,2020-08-10,16.104055404663086,15.380934715270996,16.436298370361328,0.04701409262690248,-0.020213977515603943
382,382,382,382,2020-08-11,14.814167976379396,14.902116775512695,16.35811996459961,-0.005901765531579839,-0.0943844397498893
383,383,383,383,2020-08-12,14.579642295837402,15.380934715270996,16.319034576416016,-0.05209647100562942,-0.10658671457761071
384,384,384,384,2020-08-13,14.266942977905272,15.576373100280762,15.977023124694824,-0.08406514879589577,-0.10703371544517415
385,385,385,385,2020-08-14,14.3060302734375,15.097552299499512,16.641508102416992,-0.0524271756348379,-0.1403405156916211
386,386,386,386,2020-08-17,13.59268283843994,15.097552299499512,15.410250663757324,-0.0996763866888184,-0.11794537707242103
387,387,387,387,2020-08-18,13.631769180297852,16.104055404663086,15.380934715270996,-0.1535194807917365,-0.11372296725481068
388,388,388,388,2020-08-19,13.504735946655272,14.814167976379396,14.902116775512695,-0.08839052127746638,-0.09377062667725256
389,389,389,389,2020-08-20,13.094316482543944,14.579642295837402,15.380934715270996,-0.10187669787464748,-0.14866575244330105
390,390,390,390,2020-08-21,12.859793663024902,14.266942977905272,15.576373100280762,-0.09863005109500844,-0.17440384996985547
391,391,391,391,2020-08-24,13.309297561645508,14.3060302734375,15.097552299499512,-0.0696722076453774,-0.11844666621312416
392,392,392,392,2020-08-25,13.20180606842041,13.59268283843994,15.097552299499512,-0.028756410685470746,-0.1255664622630217
393,393,393,393,2020-08-26,12.664352416992188,13.631769180297852,16.104055404663086,-0.07096780693029059,-0.21359234684916073
394,394,394,394,2020-08-27,12.74252986907959,13.504735946655272,14.814167976379396,-0.05643990971659518,-0.13984167795335867
395,395,395,395,2020-08-28,12.830476760864258,13.094316482543944,14.579642295837402,-0.020149178617410946,-0.11997314470963016
396,396,396,396,2020-08-31,12.44937229156494,12.859793663024902,14.266942977905272,-0.03191508217118799,-0.12739734708095085
397,397,397,397,2020-09-01,12.195302963256836,13.309297561645508,14.3060302734375,-0.08370048030175248,-0.14754109070352828
398,398,398,398,2020-09-02,12.1171293258667,13.20180606842041,13.59268283843994,-0.08216123891929672,-0.10855498727597712
399,399,399,399,2020-09-03,12.302793502807615,12.664352416992188,13.631769180297852,-0.02854934088058514,-0.0974910636992753
400,400,400,400,2020-09-04,11.970551490783691,12.74252986907959,13.504735946655272,-0.06058281881442895,-0.11360343970676101
401,401,401,401,2020-09-08,10.807698249816896,12.830476760864258,13.094316482543944,-0.1576541970145081,-0.17462677305648922
402,402,402,402,2020-09-09,10.817466735839844,12.44937229156494,12.859793663024902,-0.13108336047037428,-0.1588149064208748
403,403,403,403,2020-09-10,9.95754337310791,12.195302963256836,13.309297561645508,-0.18349356279963358,-0.25183554376277695
404,404,404,404,2020-09-11,9.986860275268556,12.1171293258667,13.20180606842041,-0.17580641365695515,-0.24352317982023808
405,405,405,405,2020-09-14,9.947733879089355,12.302793502807615,12.664352416992188,-0.19142478683242248,-0.21450907622073545
406,406,406,406,2020-09-15,10.475933074951172,11.970551490783691,12.74252986907959,-0.12485794133906436,-0.17787651411580618
407,407,407,407,2020-09-16,11.385608673095703,10.807698249816896,12.830476760864258,0.053472109409475665,-0.11261219007665535
408,408,408,408,2020-09-17,11.600797653198242,10.817466735839844,12.44937229156494,0.07241352679764734,-0.06816204210887389
409,409,409,409,2020-09-18,11.395387649536133,9.95754337310791,12.195302963256836,0.14439749068142382,-0.0655920821426711
410,410,410,410,2020-09-21,11.043255805969238,9.986860275268556,12.1171293258667,0.10577854316403501,-0.08862441680844657
411,411,411,411,2020-09-22,10.837844848632812,9.947733879089355,12.302793502807615,0.08947876776383379,-0.11907447311380848
412,412,412,412,2020-09-23,10.182488441467283,10.475933074951172,11.970551490783691,-0.02801131234653831,-0.1493718188918084
413,413,413,413,2020-09-24,10.407461166381836,11.385608673095703,10.807698249816896,-0.0859108664980941,-0.037032592341467496
414,414,414,414,2020-09-25,9.996641159057615,11.600797653198242,10.817466735839844,-0.13827984437762986,-0.07587964879639642
415,415,415,415,2020-09-28,10.114017486572266,11.395387649536133,9.95754337310791,-0.11244638641284199,0.01571412823437357
416,416,416,416,2020-09-29,9.771665573120115,11.043255805969238,9.986860275268556,-0.11514631691876476,-0.021547783409100907
417,417,417,417,2020-09-30,9.791232109069824,10.837844848632812,9.947733879089355,-0.09657019030817904,-0.015732404175840098
418,418,418,418,2020-10-01,9.46844482421875,10.182488441467283,10.475933074951172,-0.07012466759506975,-0.09617169597440534
419,419,419,419,2020-10-02,9.654290199279783,10.407461166381836,11.385608673095703,-0.07236836679582759,-0.15206200419544025
420,420,420,420,2020-10-05,10.280303001403809,9.996641159057615,11.600797653198242,0.028375715186012895,-0.11382791867164277
421,421,421,421,2020-10-06,9.908609390258787,10.114017486572266,11.395387649536133,-0.02030924868245343,-0.1304719334701937
422,422,422,422,2020-10-07,10.055330276489258,9.771665573120115,11.043255805969238,0.02902930940958992,-0.08945962557038434
423,423,423,423,2020-10-08,10.935661315917969,9.791232109069824,10.837844848632812,0.11688306375538127,0.009025453736542177
424,424,424,424,2020-10-09,10.583528518676758,9.46844482421875,10.182488441467283,0.11776841024682372,0.039385272029995644
425,425,425,425,2020-10-12,10.57374668121338,9.654290199279783,10.407461166381836,0.09523812346164906,0.01597752921420259
426,426,426,426,2020-10-13,10.290083885192873,10.280303001403809,9.996641159057615,0.0009514197964524129,0.02935413219963179
427,427,427,427,2020-10-14,10.221612930297852,9.908609390258787,10.114017486572266,0.03158904824190367,0.010638249723063486
428,428,428,428,2020-10-15,10.378116607666016,10.055330276489258,9.771665573120115,0.03210101730138848,0.06206219707458316
429,429,429,429,2020-10-16,9.869482040405272,10.935661315917969,9.791232109069824,-0.09749563786881044,0.007991837029679205
430,430,430,430,2020-10-19,9.605382919311523,10.583528518676758,9.46844482421875,-0.09242150173631603,0.014462575178397552
431,431,431,431,2020-10-20,9.849918365478516,10.57374668121338,9.654290199279783,-0.06845523517419871,0.020263340148333864
432,432,432,432,2020-10-21,9.448880195617676,10.290083885192873,10.280303001403809,-0.08174896326993641,-0.08087532105547857
433,433,433,433,2020-10-22,9.947733879089355,10.221612930297852,9.908609390258787,-0.026794112932675418,0.003948534783198898
434,434,434,434,2020-10-23,9.80101203918457,10.378116607666016,10.055330276489258,-0.05560783235516498,-0.025291883042302343
435,435,435,435,2020-10-26,9.253252029418944,9.869482040405272,10.935661315917969,-0.06243792819760008,-0.15384614042957856
436,436,436,436,2020-10-27,9.06740379333496,9.605382919311523,10.583528518676758,-0.056008087391806405,-0.14325323758199282
437,437,437,437,2020-10-28,8.68592643737793,9.849918365478516,10.57374668121338,-0.11817274873871897,-0.1785384406068271
438,438,438,438,2020-10-29,8.930463790893555,9.448880195617676,10.290083885192873,-0.054865380234639716,-0.1321291555509836
439,439,439,439,2020-10-30,8.930463790893555,9.947733879089355,10.221612930297852,-0.10226148995945239,-0.12631559698149064
440,440,440,440,2020-11-02,9.439098358154297,9.80101203918457,10.378116607666016,-0.036926154113813725,-0.09048060308149675
441,441,441,441,2020-11-03,9.478222846984863,9.253252029418944,9.869482040405272,0.024312621859932992,-0.03964333607565307
442,442,442,442,2020-11-04,9.595601081848145,9.06740379333496,9.605382919311523,0.05825231792384056,-0.0010183703810195954
443,443,443,443,2020-11-05,10.24117660522461,8.68592643737793,9.849918365478516,0.17905403402382158,0.03972197791175147
444,444,444,444,2020-11-06,9.791232109069824,8.930463790893555,9.448880195617676,0.0963856232253022,0.03623200912325353
445,445,445,445,2020-11-09,11.962711334228516,8.930463790893555,9.947733879089355,0.3395397612413995,0.20255642939692486
446,446,446,446,2020-11-10,12.1094331741333,9.439098358154297,9.80101203918457,0.28290147158728796,0.23552885413461722
447,447,447,447,2020-11-11,11.639923095703123,9.478222846984863,9.253252029418944,0.22807020721251803,0.2579278137779255
448,448,448,448,2020-11-12,11.062819480895996,9.595601081848145,9.06740379333496,0.15290531427190812,0.22006472117496045
449,449,449,449,2020-11-13,11.54211139678955,10.24117660522461,8.68592643737793,0.12702981715023443,0.32882905237611415
450,450,450,450,2020-11-16,12.422439575195312,9.791232109069824,8.930463790893555,0.26873098674559515,0.3910184136083219
451,451,451,451,2020-11-17,12.706101417541504,11.962711334228516,8.930463790893555,0.06214227381596604,0.42278180787183617
452,452,452,452,2020-11-18,12.588725090026855,12.1094331741333,9.439098358154297,0.039580045490267945,0.33367877019224434
453,453,453,453,2020-11-19,13.06801700592041,11.639923095703123,9.478222846984863,0.12268929085489133,0.3787412700554411
454,454,454,454,2020-11-20,13.195173263549805,11.062819480895996,9.595601081848145,0.19274957765839873,0.3751273266779418
455,455,455,455,2020-11-23,15.41556453704834,11.54211139678955,10.24117660522461,0.33559311698691396,0.5052532664248734
456,456,456,456,2020-11-24,16.413270950317383,12.422439575195312,9.791232109069824,0.3212598741949868,0.6763233439347665
457,457,457,457,2020-11-25,16.354583740234375,12.706101417541504,11.962711334228516,0.28714412098552367,0.367130183392417
458,458,458,458,2020-11-27,16.19808006286621,12.588725090026855,12.1094331741333,0.2867133047252568,0.3376414758592152
459,459,459,459,2020-11-30,15.41556453704834,13.06801700592041,11.639923095703123,0.17964068535144873,0.324369964500796
460,460,460,460,2020-12-01,14.799331665039062,13.195173263549805,11.062819480895996,0.12157160572650949,0.3377540590439463
461,461,461,461,2020-12-02,15.542723655700684,15.41556453704834,11.54211139678955,0.00824874874655035,0.3466100890365611
462,462,462,462,2020-12-03,16.031789779663086,16.413270950317383,12.422439575195312,-0.023242239271442755,0.2905508360591904
463,463,463,463,2020-12-04,18.1837100982666,16.354583740234375,12.706101417541504,0.11184181677044713,0.43110065792194474
464,464,464,464,2020-12-07,17.792455673217773,16.19808006286621,12.588725090026855,0.09842991293805481,0.41336438328560066
465,465,465,465,2020-12-08,18.71191024780273,15.41556453704834,13.06801700592041,0.21383230583818436,0.4318859731606852
466,466,466,466,2020-12-09,18.97614860534668,14.799331665039062,13.195173263549805,0.282230105713128,0.43811287857554504
467,467,467,467,2020-12-10,20.855167388916016,15.542723655700684,15.41556453704834,0.34179619035218844,0.3528643299954821
468,468,468,468,2020-12-11,20.44413375854492,16.031789779663086,16.413270950317383,0.27522466546305724,0.2455855886635192
469,469,469,469,2020-12-14,18.76084518432617,18.1837100982666,16.354583740234375,0.03173912710556159,0.14713070551420282
470,470,470,470,2020-12-15,19.416542053222656,17.792455673217773,16.19808006286621,0.09127949563755555,0.19869404138424462
471,471,471,471,2020-12-16,19.03487014770508,18.71191024780273,15.41556453704834,0.01725959004855082,0.23478255382463864
472,472,472,472,2020-12-17,18.770631790161133,18.97614860534668,14.799331665039062,-0.010830270117490604,0.26834320731547634
473,473,473,473,2020-12-18,18.124717712402344,20.855167388916016,15.542723655700684,-0.13092437119276423,0.1661223678614816
474,474,474,474,2020-12-21,17.09712791442871,20.44413375854492,16.031789779663086,-0.16371473028135897,0.06645160330863664
475,475,475,475,2020-12-22,16.558870315551758,18.76084518432617,18.1837100982666,-0.11737077126003148,-0.08935688998196989
476,476,476,476,2020-12-23,17.508163452148438,19.416542053222656,17.792455673217773,-0.0982862239755753,-0.015978245290630078
477,477,477,477,2020-12-24,17.292858123779297,19.03487014770508,18.71191024780273,-0.09151688508554434,-0.07583683895609039
478,478,478,478,2020-12-28,17.028621673583984,18.770631790161133,18.97614860534668,-0.0928050870131204,-0.10263025296998174
479,479,479,479,2020-12-29,16.87203598022461,18.124717712402344,20.855167388916016,-0.06911455130253152,-0.19099014332574182
480,480,480,480,2020-12-30,17.52773666381836,17.09712791442871,20.44413375854492,0.02518602841043527,-0.1426520257189967
481,481,481,481,2020-12-31,16.940540313720703,16.558870315551758,18.76084518432617,0.02304927757121744,-0.09702680517433437
