,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,IP,IP_6m,IP_12m,IP_6m_ret,IP_12m_ret
243,243,243,243,2020-01-23,35.0895881652832,34.901023864746094,34.53173828125,0.005402830050713181,0.016154700336533656
244,244,244,244,2020-01-24,34.201744079589844,34.96388244628906,34.16246032714844,-0.02179787578996706,0.001149909932282922
245,245,245,245,2020-01-27,33.455326080322266,35.63172912597656,34.563175201416016,-0.061080477962761504,-0.03205287461692363
246,246,246,246,2020-01-28,33.6674690246582,35.94600296020508,34.65745544433594,-0.06338768563696451,-0.028564890497162265
247,247,247,247,2020-01-29,34.07603454589844,34.995304107666016,34.563175201416016,-0.026268369005720493,-0.014094210172496568
248,248,248,248,2020-01-30,33.148902893066406,34.97173309326172,34.91673278808594,-0.05212295871452055,-0.050629877249647404
249,249,249,249,2020-01-31,31.99391746520996,35.0895881652832,34.901023864746094,-0.08822191601370877,-0.08329573398196588
250,250,250,250,2020-02-03,32.41033935546875,34.201744079589844,34.96388244628906,-0.05237758401888426,-0.07303373973822913
251,251,251,251,2020-02-04,32.8110466003418,33.455326080322266,35.63172912597656,-0.019257904658697145,-0.07916210060034401
252,252,252,252,2020-02-05,34.60245132446289,33.6674690246582,35.94600296020508,0.027771089627197876,-0.03737694110885148
253,253,253,253,2020-02-06,34.7674446105957,34.07603454589844,34.995304107666016,0.020290214924097993,-0.0065111449344541494
254,254,254,254,2020-02-07,34.225311279296875,33.148902893066406,34.97173309326172,0.03247191587917131,-0.021343575166100748
255,255,255,255,2020-02-10,34.36674499511719,31.99391746520996,35.0895881652832,0.07416495752629948,-0.020599933141454696
256,256,256,256,2020-02-11,34.86172866821289,32.41033935546875,34.201744079589844,0.07563602731393515,0.019296810919560592
257,257,257,257,2020-02-12,34.96388244628906,32.8110466003418,33.455326080322266,0.06561314157911813,0.04509166529553266
258,258,258,258,2020-02-13,34.13888931274414,34.60245132446289,33.6674690246582,-0.013396796873492711,0.014002249107013975
259,259,259,259,2020-02-14,33.93460464477539,34.7674446105957,34.07603454589844,-0.02395459243980491,-0.00415042134472976
260,260,260,260,2020-02-18,33.966033935546875,34.225311279296875,33.148902893066406,-0.007575602209550669,0.024650319351938066
261,261,261,261,2020-02-19,33.54960632324219,34.36674499511719,31.99391746520996,-0.023777016764057746,0.04862451932383327
262,262,262,262,2020-02-20,34.156394958496094,34.86172866821289,32.41033935546875,-0.020232321708129275,0.0538734131684655
263,263,263,263,2020-02-21,34.41087341308594,34.96388244628906,32.8110466003418,-0.015816579696280808,0.0487587863999277
264,264,264,264,2020-02-24,32.883975982666016,34.13888931274414,34.60245132446289,-0.03675905559146775,-0.04966339886394011
265,265,265,265,2020-02-25,31.198022842407227,33.93460464477539,34.7674446105957,-0.08064280786573097,-0.10266563470991086
266,266,266,266,2020-02-26,30.87196922302246,33.966033935546875,34.225311279296875,-0.09109290529461389,-0.09797842388954026
267,267,267,267,2020-02-27,29.472314834594727,33.54960632324219,34.36674499511719,-0.1215302334508418,-0.142417623816799
268,268,268,268,2020-02-28,29.39278984069824,34.156394958496094,34.86172866821289,-0.13946451677895688,-0.15687514751674547
269,269,269,269,2020-03-02,30.40276908874512,34.41087341308594,34.96388244628906,-0.11647784339053113,-0.1304521419939747
270,270,270,270,2020-03-03,29.472314834594727,32.883975982666016,34.13888931274414,-0.10374843814110746,-0.1366937991274183
271,271,271,271,2020-03-04,30.156238555908203,31.198022842407227,33.93460464477539,-0.03339263810919879,-0.11134256987575986
272,272,272,272,2020-03-05,29.05082893371582,30.87196922302246,33.966033935546875,-0.05899009150179324,-0.1447094179779137
273,273,273,273,2020-03-06,28.398712158203125,29.472314834594727,33.54960632324219,-0.03642749754869623,-0.1535306887184149
274,274,274,274,2020-03-09,25.670974731445312,29.39278984069824,34.156394958496094,-0.12662340422342544,-0.24842844911945572
275,275,275,275,2020-03-10,27.174015045166016,30.40276908874512,34.41087341308594,-0.10619934105852102,-0.21030731423306026
276,276,276,276,2020-03-11,25.63121032714844,29.472314834594727,32.883975982666016,-0.1303292438684721,-0.2205562265141141
277,277,277,277,2020-03-12,22.76032829284668,30.156238555908203,31.198022842407227,-0.24525307588842238,-0.2704560667893112
278,278,278,278,2020-03-13,26.593477249145508,29.05082893371582,30.87196922302246,-0.08458800573908443,-0.13858824304237483
279,279,279,279,2020-03-16,23.63510513305664,28.398712158203125,29.472314834594727,-0.16774024817074284,-0.19805738824038166
280,280,280,280,2020-03-17,26.63323783874512,25.670974731445312,29.39278984069824,0.03748447876897698,-0.09388533776171704
281,281,281,281,2020-03-18,24.61327743530273,27.174015045166016,30.40276908874512,-0.09423479031740711,-0.19042645873943165
282,282,282,282,2020-03-19,23.961166381835938,25.63121032714844,29.472314834594727,-0.065156655655219,-0.186994081859148
283,283,283,283,2020-03-20,23.46810531616211,22.76032829284668,30.156238555908203,0.031096960211152824,-0.22178274081983462
284,284,284,284,2020-03-23,21.050519943237305,26.593477249145508,29.05082893371582,-0.2084329647446277,-0.27539004166567915
285,285,285,285,2020-03-24,22.195690155029297,23.63510513305664,28.398712158203125,-0.0609015686591613,-0.21842617258902886
286,286,286,286,2020-03-25,22.90346908569336,26.63323783874512,25.670974731445312,-0.14004188208862167,-0.10780680027556311
287,287,287,287,2020-03-26,24.660993576049805,24.61327743530273,27.174015045166016,0.0019386341730596168,-0.09247884292914799
288,288,288,288,2020-03-27,24.35084342956543,23.961166381835938,25.63121032714844,0.0162628580562294,-0.0499534310413291
289,289,289,289,2020-03-30,24.91547966003418,23.46810531616211,22.76032829284668,0.06167410297393228,0.09468894031132402
290,290,290,290,2020-03-31,24.75642967224121,21.050519943237305,26.593477249145508,0.17604837025388864,-0.06907887824121695
291,291,291,291,2020-04-01,23.977069854736328,22.195690155029297,23.63510513305664,0.0802579098583871,0.014468508591544582
292,292,292,292,2020-04-02,24.23950958251953,22.90346908569336,26.63323783874512,0.058333542915589565,-0.08987747831182868
293,293,293,293,2020-04-03,23.35676956176757,24.660993576049805,24.61327743530273,-0.05288610980981989,-0.05105000245651781
294,294,294,294,2020-04-06,25.07452964782715,24.35084342956543,23.961166381835938,0.029719143829862515,0.04646532010374971
295,295,295,295,2020-04-07,24.56556510925293,24.91547966003418,23.46810531616211,-0.01404406238835254,0.046763885635668245
296,296,296,296,2020-04-08,26.338987350463867,24.75642967224121,21.050519943237305,0.06392511760276731,0.25122740062891125
297,297,297,297,2020-04-09,27.174015045166016,23.977069854736328,22.195690155029297,0.1333334393984833,0.22429241241722253
298,298,298,298,2020-04-13,27.364877700805664,24.23950958251953,22.90346908569336,0.12893693693126584,0.19479182819073992
299,299,299,299,2020-04-14,26.704809188842773,23.35676956176757,24.660993576049805,0.14334343703743913,0.08287645047594006
300,300,300,300,2020-04-15,25.289247512817383,25.07452964782715,24.35084342956543,0.008563186149688873,0.03853682054037577
301,301,301,301,2020-04-16,24.231555938720703,24.56556510925293,24.91547966003418,-0.013596641031734968,-0.027449751345165918
302,302,302,302,2020-04-17,25.32901191711425,26.338987350463867,24.75642967224121,-0.0383452643759985,0.02312862769202395
303,303,303,303,2020-04-20,24.47808265686035,27.174015045166016,23.977069854736328,-0.09920993948905765,0.0208954974548341
304,304,304,304,2020-04-21,23.95321083068848,27.364877700805664,24.23950958251953,-0.12467319998352266,-0.011811243575551411
305,305,305,305,2020-04-22,23.833925247192383,26.704809188842773,23.35676956176757,-0.10750437950516578,0.020429010277425608
306,306,306,306,2020-04-23,24.2872257232666,25.289247512817383,25.07452964782715,-0.03962244384863267,-0.03139855206132536
307,307,307,307,2020-04-24,24.75642967224121,24.231555938720703,24.56556510925293,0.021660752402687722,0.007769597896056135
308,308,308,308,2020-04-27,26.09246063232422,25.32901191711425,26.338987350463867,0.030141275060718842,-0.009359764476112531
309,309,309,309,2020-04-28,28.43052101135254,24.47808265686035,27.174015045166016,0.16146846180309216,0.04623924598915852
310,310,310,310,2020-04-29,29.042869567871094,23.95321083068848,27.364877700805664,0.21248336071345486,0.06131918020653271
311,311,311,311,2020-04-30,27.23762893676757,23.833925247192383,26.704809188842773,0.1428091954755184,0.019952202023125087
312,312,312,312,2020-05-01,26.967247009277344,24.2872257232666,25.289247512817383,0.11034695014356233,0.06635229045899838
313,313,313,313,2020-05-04,26.537805557250977,24.75642967224121,24.231555938720703,0.07195609013876414,0.09517546559381329
314,314,314,314,2020-05-05,26.32308578491211,26.09246063232422,25.32901191711425,0.008838765949968908,0.03924645268638316
315,315,315,315,2020-05-06,25.58349227905273,28.43052101135254,24.47808265686035,-0.10013987190607465,0.04515915881518495
316,316,316,316,2020-05-07,25.925457000732425,29.042869567871094,23.95321083068848,-0.1073383110389109,0.08233744461169001
317,317,317,317,2020-05-08,27.317157745361328,27.23762893676757,23.833925247192383,0.00291981393749019,0.14614598569235948
318,318,318,318,2020-05-11,26.29922676086425,26.967247009277344,24.2872257232666,-0.024771540386873014,0.08284194582463966
319,319,319,319,2020-05-12,25.54373359680176,26.537805557250977,24.75642967224121,-0.03745870992628486,0.03180199790454186
320,320,320,320,2020-05-13,24.533748626708984,26.32308578491211,26.09246063232422,-0.06797596500744374,-0.05973802270239892
321,321,321,321,2020-05-14,25.106340408325195,25.58349227905273,28.43052101135254,-0.01865077158047801,-0.1169229576095342
322,322,322,322,2020-05-15,24.69280815124512,25.925457000732425,29.042869567871094,-0.04754588701956075,-0.14978070284894518
323,323,323,323,2020-05-18,26.08450698852539,27.317157745361328,27.23762893676757,-0.04512368264393285,-0.042335621463937434
324,324,324,324,2020-05-19,25.45625305175781,26.29922676086425,26.967247009277344,-0.03205317467207314,-0.056030708548029384
325,325,325,325,2020-05-20,26.243558883666992,25.54373359680176,26.537805557250977,0.027397141620395526,-0.01108782988665713
326,326,326,326,2020-05-21,26.18789291381836,24.533748626708984,26.32308578491211,0.0674232182076151,-0.005135905121398832
327,327,327,327,2020-05-22,25.95726776123047,25.106340408325195,25.58349227905273,0.0338929266100092,0.014610025797133996
328,328,328,328,2020-05-26,27.73720359802246,24.69280815124512,25.925457000732425,0.12329077471181948,0.06988291844725625
329,329,329,329,2020-05-27,28.957216262817383,26.08450698852539,27.317157745361328,0.1101308633341509,0.060037670563825474
330,330,330,330,2020-05-28,28.351247787475582,25.45625305175781,26.29922676086425,0.11372430694461011,0.07802590719758107
331,331,331,331,2020-05-29,27.51096534729004,26.243558883666992,25.54373359680176,0.048294001177250134,0.07701426038731429
332,332,332,332,2020-06-01,28.060380935668945,26.18789291381836,24.533748626708984,0.07150204974538243,0.14374616625527192
333,333,333,333,2020-06-02,28.464359283447266,25.95726776123047,25.106340408325195,0.09658533961580362,0.13375182605301417
334,334,334,334,2020-06-03,29.829805374145508,27.73720359802246,24.69280815124512,0.07544386256270763,0.20803616953713533
335,335,335,335,2020-06-04,30.565052032470703,28.957216262817383,26.08450698852539,0.05552452815424336,0.17177035571024257
336,336,336,336,2020-06-05,31.53459930419922,28.351247787475582,25.45625305175781,0.11228258948552905,0.2387761561013273
337,337,337,337,2020-06-08,32.0678596496582,27.51096534729004,26.243558883666992,0.16563920040039748,0.22193258131678317
338,338,338,338,2020-06-09,30.95286750793457,28.060380935668945,26.18789291381836,0.10308080203532954,0.18195334041563593
339,339,339,339,2020-06-10,29.708616256713867,28.464359283447266,25.95726776123047,0.043712804524293825,0.14452016021063585
340,340,340,340,2020-06-11,27.40593338012696,29.829805374145508,27.73720359802246,-0.08125671500758092,-0.011943172884202324
341,341,341,341,2020-06-12,28.21389579772949,30.565052032470703,28.957216262817383,-0.07692302412060248,-0.025669610584852953
342,342,342,342,2020-06-15,28.327009201049805,31.53459930419922,28.351247787475582,-0.10171653275842585,-0.0008549389645025052
343,343,343,343,2020-06-16,28.8521785736084,32.0678596496582,27.51096534729004,-0.10027738399697284,0.04875195069992255
344,344,344,344,2020-06-17,28.423961639404297,30.95286750793457,28.060380935668945,-0.08170182836475504,0.012957083674982606
345,345,345,345,2020-06-18,28.34316635131836,29.708616256713867,28.464359283447266,-0.045961410440546135,-0.0042577080665006095
346,346,346,346,2020-06-19,28.16541862487793,27.40593338012696,29.829805374145508,0.02771243855178085,-0.05579609817736719
347,347,347,347,2020-06-22,27.80991554260254,28.21389579772949,30.565052032470703,-0.014318485402482373,-0.09014008832509923
348,348,348,348,2020-06-23,28.157337188720703,28.327009201049805,31.53459930419922,-0.005989760907156194,-0.10709703595405418
349,349,349,349,2020-06-24,27.1312313079834,28.8521785736084,32.0678596496582,-0.05964704749190697,-0.15394318160324805
350,350,350,350,2020-06-25,27.29281997680664,28.423961639404297,30.95286750793457,-0.03979535565617809,-0.11824583070339767
351,351,351,351,2020-06-26,27.30898094177246,28.34316635131836,29.708616256713867,-0.03648799843768313,-0.08077236900588092
352,352,352,352,2020-06-29,28.286609649658203,28.16541862487793,27.40593338012696,0.004302830587904927,0.03213451106795184
353,353,353,353,2020-06-30,28.44820213317871,27.80991554260254,28.21389579772949,0.02295176299972468,0.008304643113769439
354,354,354,354,2020-07-01,28.1250228881836,28.157337188720703,28.327009201049805,-0.001147633397310277,-0.0071305202548075375
355,355,355,355,2020-07-02,28.561315536499023,27.1312313079834,28.8521785736084,0.05270989039464724,-0.010081146432922461
356,356,356,356,2020-07-06,29.038009643554688,27.29281997680664,28.423961639404297,0.06394317876390576,0.02160318156703145
357,357,357,357,2020-07-07,28.472442626953125,27.30898094177246,28.34316635131836,0.04260362873522694,0.004561109158813137
358,358,358,358,2020-07-08,27.58368492126465,28.286609649658203,28.16541862487793,-0.02485008762448304,-0.020654182753720884
359,359,359,359,2020-07-09,26.75149154663086,28.44820213317871,27.80991554260254,-0.05964210246414847,-0.038059230864986304
360,360,360,360,2020-07-10,27.906869888305664,28.1250228881836,28.157337188720703,-0.007756544794478737,-0.008895276521935114
361,361,361,361,2020-07-13,27.995744705200195,28.561315536499023,27.1312313079834,-0.01980198813237699,0.0318641416382166
362,362,362,362,2020-07-14,28.650192260742188,29.038009643554688,27.29281997680664,-0.013355508437837504,0.04973367666254491
363,363,363,363,2020-07-15,29.336959838867188,28.472442626953125,27.30898094177246,0.03036329630165535,0.07426051163969594
364,364,364,364,2020-07-16,30.20954704284668,27.58368492126465,28.286609649658203,0.09519620489711,0.06798048323941552
365,365,365,365,2020-07-17,29.829805374145508,26.75149154663086,28.44820213317871,0.11507073622974628,0.04856557312475829
366,366,366,366,2020-07-20,29.369272232055664,27.906869888305664,28.1250228881836,0.05240295130206696,0.04423994066845083
367,367,367,367,2020-07-21,29.5793399810791,27.995744705200195,28.561315536499023,0.05656557068063117,0.03564347178893512
368,368,368,368,2020-07-22,29.61166954040528,28.650192260742188,29.038009643554688,0.033559191188414994,0.019755482689493675
369,369,369,369,2020-07-23,29.59549903869629,29.336959838867188,28.472442626953125,0.008812746830248352,0.03944362717514216
370,370,370,370,2020-07-24,29.345033645629883,30.20954704284668,27.58368492126465,-0.028617224746555925,0.06385472895999422
371,371,371,371,2020-07-27,29.773250579833984,29.829805374145508,26.75149154663086,-0.0018959156321060044,0.11295665619002437
372,372,372,372,2020-07-28,29.22384262084961,29.369272232055664,27.906869888305664,-0.004951760808268313,0.047191703613303604
373,373,373,373,2020-07-29,29.69246292114257,29.5793399810791,27.995744705200195,0.003824390271582434,0.06060628977043114
374,374,374,374,2020-07-30,28.89258003234864,29.61166954040528,28.650192260742188,-0.024283990711008063,0.00846024939031853
375,375,375,375,2020-07-31,28.108856201171875,29.59549903869629,29.336959838867188,-0.050232058448503314,-0.04186199403212376
376,376,376,376,2020-08-03,28.6340274810791,29.345033645629883,30.20954704284668,-0.02422918212113434,-0.05215303491750456
377,377,377,377,2020-08-04,28.5047607421875,29.773250579833984,29.829805374145508,-0.0426050166825136,-0.04442015679748512
378,378,378,378,2020-08-05,28.747148513793945,29.22384262084961,29.369272232055664,-0.016311821591715292,-0.02118281016111423
379,379,379,379,2020-08-06,28.49667930603028,29.69246292114257,29.5793399810791,-0.04027229463207749,-0.036601921332300225
380,380,380,380,2020-08-07,28.674434661865234,28.89258003234864,29.61166954040528,-0.00755022120693849,-0.031650862416291115
381,381,381,381,2020-08-10,29.336959838867188,28.108856201171875,29.59549903869629,0.04369098581976849,-0.008735760782106139
382,382,382,382,2020-08-11,29.91060256958008,28.6340274810791,29.345033645629883,0.044582449651713096,0.019273071238561146
383,383,383,383,2020-08-12,29.668216705322266,28.5047607421875,29.773250579833984,0.04081619816625337,-0.0035277933200501543
384,384,384,384,2020-08-13,29.90010452270508,28.747148513793945,29.22384262084961,0.040106795578626064,0.023140759092816765
385,385,385,385,2020-08-14,30.53924560546875,28.49667930603028,29.69246292114257,0.07167734448996788,0.028518438722145323
386,386,386,386,2020-08-17,30.01482391357422,28.674434661865234,28.89258003234864,0.04674509776792912,0.03884194073250269
387,387,387,387,2020-08-18,29.69525718688965,29.336959838867188,28.108856201171875,0.012213172393813254,0.056437763755454284
388,388,388,388,2020-08-19,29.66248321533203,29.91060256958008,28.6340274810791,-0.008295364617642131,0.03591725735866236
389,389,389,389,2020-08-20,29.23639297485352,29.668216705322266,28.5047607421875,-0.014555095601390788,0.025667018898467342
390,390,390,390,2020-08-21,28.82669258117676,29.90010452270508,28.747148513793945,-0.03589993943710834,0.002767024609228619
391,391,391,391,2020-08-24,30.53924560546875,30.53924560546875,28.49667930603028,0.0,0.07167734448996788
392,392,392,392,2020-08-25,29.67067527770996,30.01482391357422,28.674434661865234,-0.011465955517687254,0.03474316503856478
393,393,393,393,2020-08-26,29.637901306152344,29.69525718688965,29.336959838867188,-0.0019314828754076752,0.010258099985072544
394,394,394,394,2020-08-27,29.99024772644043,29.66248321533203,29.91060256958008,0.011049800137399979,0.0026627733986659408
395,395,395,395,2020-08-28,30.26065254211425,29.23639297485352,29.668216705322266,0.035033718699215344,0.019968703972885082
396,396,396,396,2020-08-31,29.719844818115234,28.82669258117676,29.90010452270508,0.030983514130985768,-0.006028731586973701
397,397,397,397,2020-09-01,30.74409866333008,30.53924560546875,30.53924560546875,0.006707862417683508,0.006707862417683508
398,398,398,398,2020-09-02,31.82571029663086,29.67067527770996,30.01482391357422,0.07263181571535937,0.06033306702951102
399,399,399,399,2020-09-03,31.416013717651367,29.637901306152344,29.69525718688965,0.059994545265926735,0.057947183953720005
400,400,400,400,2020-09-04,31.98139953613281,29.99024772644043,29.66248321533203,0.06639330984708436,0.0781767427887552
401,401,401,401,2020-09-08,30.572025299072266,30.26065254211425,29.23639297485352,0.010289690763432002,0.04568389559435504
402,402,402,402,2020-09-09,31.37504005432129,29.719844818115234,28.82669258117676,0.05569326644657169,0.08840235368550564
403,403,403,403,2020-09-10,31.112829208374023,30.74409866333008,30.53924560546875,0.011993538957892458,0.018781852384806896
404,404,404,404,2020-09-11,31.891260147094727,31.82571029663086,29.67067527770996,0.0020596508248491574,0.07484106271935698
405,405,405,405,2020-09-14,33.423553466796875,31.416013717651367,29.637901306152344,0.06390179757330428,0.12773010212631664
406,406,406,406,2020-09-15,34.13644027709961,31.98139953613281,29.99024772644043,0.06738419119313455,0.13825136052490006
407,407,407,407,2020-09-16,34.349483489990234,30.572025299072266,30.26065254211425,0.12355930475540333,0.1351203825557128
408,408,408,408,2020-09-17,35.1442985534668,31.37504005432129,29.719844818115234,0.12013557568753974,0.18251958476058983
409,409,409,409,2020-09-18,34.45600128173828,31.112829208374023,30.74409866333008,0.10745316830474683,0.12073545102285133
410,410,410,410,2020-09-21,33.62841033935547,31.891260147094727,31.82571029663086,0.05447104266963243,0.056642884822446504
411,411,411,411,2020-09-22,33.41535186767578,33.423553466796875,31.416013717651367,-0.0002453838168117173,0.06364073328950282
412,412,412,412,2020-09-23,32.178062438964844,34.13644027709961,31.98139953613281,-0.0573691287737621,0.00614929007749776
413,413,413,413,2020-09-24,32.1288948059082,34.349483489990234,30.572025299072266,-0.0646469308549904,0.05092464406939978
414,414,414,414,2020-09-25,33.72673416137695,35.1442985534668,31.37504005432129,-0.040335543756357284,0.07495429816134269
415,415,415,415,2020-09-28,33.73492431640625,34.45600128173828,31.112829208374023,-0.020927470934191117,0.08427697431407144
416,416,416,416,2020-09-29,33.005653381347656,33.62841033935547,31.891260147094727,-0.018518774801525417,0.03494353089570379
417,417,417,417,2020-09-30,33.21870803833008,33.41535186767578,33.423553466796875,-0.005884834914335446,-0.006128774687894634
418,418,418,418,2020-10-01,32.735252380371094,32.178062438964844,34.13644027709961,0.01731583256335356,-0.04104669043856046
419,419,419,419,2020-10-02,33.16953659057617,32.1288948059082,34.349483489990234,0.03238959170411948,-0.03435122684618852
420,420,420,420,2020-10-05,33.947975158691406,33.72673416137695,35.1442985534668,0.006559810868608018,-0.034040326426073464
421,421,421,421,2020-10-06,33.325225830078125,33.73492431640625,34.45600128173828,-0.012144639261244095,-0.032817953610289274
422,422,422,422,2020-10-07,34.25934982299805,33.005653381347656,33.62841033935547,0.0379842939985211,0.018762096610442036
423,423,423,423,2020-10-08,34.81654357910156,33.21870803833008,33.41535186767578,0.0481004721474354,0.04193257389521077
424,424,424,424,2020-10-09,34.96403503417969,32.735252380371094,32.178062438964844,0.06808509150658115,0.08657987411452317
425,425,425,425,2020-10-12,36.43896484375,33.16953659057617,32.1288948059082,0.0985671971703912,0.134149340146279
426,426,426,426,2020-10-13,36.06203842163086,33.947975158691406,33.72673416137695,0.06227361876686799,0.06924193279669044
427,427,427,427,2020-10-14,36.59465789794922,33.325225830078125,33.73492431640625,0.09810682407799987,0.0847707128292623
428,428,428,428,2020-10-15,37.32392501831055,34.25934982299805,33.005653381347656,0.08945222869510716,0.13083430244720606
429,429,429,429,2020-10-16,38.135135650634766,34.81654357910156,33.21870803833008,0.09531652859203321,0.14800177076819998
430,430,430,430,2020-10-19,38.25804138183594,34.96403503417969,32.735252380371094,0.09421127579915023,0.16871075063946805
431,431,431,431,2020-10-20,38.02042007446289,36.43896484375,33.16953659057617,0.043400114067294604,0.14624513883817447
432,432,432,432,2020-10-21,38.085968017578125,36.06203842163086,33.947975158691406,0.05612354943122866,0.12189218471922048
433,433,433,433,2020-10-22,38.17610549926758,36.59465789794922,33.325225830078125,0.043215258514740285,0.14556179435733108
434,434,434,434,2020-10-23,38.02042007446289,37.32392501831055,34.25934982299805,0.018660820259676747,0.10978230091629082
435,435,435,435,2020-10-26,37.11088180541992,38.135135650634766,34.81654357910156,-0.026858534203163198,0.06589793214555395
436,436,436,436,2020-10-27,36.35702896118164,38.25804138183594,34.96403503417969,-0.04968922485291827,0.03984076567936756
437,437,437,437,2020-10-28,35.234432220458984,38.02042007446289,36.43896484375,-0.0732760934399872,-0.03305617018639362
438,438,438,438,2020-10-29,35.92274475097656,38.085968017578125,36.06203842163086,-0.05679843205253843,-0.0038626122302266586
439,439,439,439,2020-10-30,35.8489990234375,38.17610549926758,36.59465789794922,-0.06095714702681565,-0.02037616737916015
440,440,440,440,2020-11-02,36.91421890258789,38.02042007446289,37.32392501831055,-0.029094922405078827,-0.01097703726287258
441,441,441,441,2020-11-03,38.118743896484375,37.11088180541992,38.135135650634766,0.027158128344912047,-0.000429833377296962
442,442,442,442,2020-11-04,36.94699478149414,36.35702896118164,38.25804138183594,0.01622700856393977,-0.034268523766202375
443,443,443,443,2020-11-05,38.42192459106445,35.234432220458984,38.02042007446289,0.09046526848117176,0.01056023357488467
444,444,444,444,2020-11-06,38.09416580200195,35.92274475097656,38.085968017578125,0.06044696935265126,0.0002152442185543446
445,445,445,445,2020-11-09,38.80704879760742,35.8489990234375,38.17610549926758,0.08251415254958716,0.01652717819401328
446,446,446,446,2020-11-10,40.003379821777344,36.91421890258789,38.02042007446289,0.08368485128566228,0.052155124625946625
447,447,447,447,2020-11-11,39.88047409057617,38.118743896484375,37.11088180541992,0.046216900506374614,0.07463019336694288
448,448,448,448,2020-11-12,38.58580780029297,36.94699478149414,36.35702896118164,0.04435578667468976,0.06130255696885989
449,449,449,449,2020-11-13,39.67353820800781,38.42192459106445,35.234432220458984,0.032575505528800175,0.12598772586354445
450,450,450,450,2020-11-16,41.38838577270508,38.09416580200195,35.92274475097656,0.08647570832303164,0.15214987216643383
451,451,451,451,2020-11-17,41.4960823059082,38.80704879760742,35.8489990234375,0.06929239897434747,0.15752415510343076
452,452,452,452,2020-11-18,41.0570182800293,40.003379821777344,36.91421890258789,0.026338735950464987,0.1122277404371943
453,453,453,453,2020-11-19,40.78363800048828,39.88047409057617,38.118743896484375,0.022646769641224695,0.06991033364689869
454,454,454,454,2020-11-20,40.949317932128906,38.58580780029297,36.94699478149414,0.06125335367005058,0.10832608103323826
455,455,455,455,2020-11-23,41.429805755615234,39.67353820800781,38.42192459106445,0.04426798382335684,0.0782855413039436
456,456,456,456,2020-11-24,42.97068786621094,41.38838577270508,38.09416580200195,0.038230582419799486,0.12801230743718528
457,457,457,457,2020-11-25,42.30794525146485,41.4960823059082,38.80704879760742,0.019564809505909775,0.09021290106639768
458,458,458,458,2020-11-27,41.99314498901367,41.0570182800293,40.003379821777344,0.022800650125138766,0.0497399263787488
459,459,459,459,2020-11-30,40.9907341003418,40.78363800048828,39.88047409057617,0.005077921196020796,0.027839689348827967
460,460,460,460,2020-12-01,41.29726028442383,40.949317932128906,38.58580780029297,0.008496902265176187,0.07027071969477516
461,461,461,461,2020-12-02,41.3055419921875,41.429805755615234,39.67353820800781,-0.0029993807878496703,0.04113582649531056
462,462,462,462,2020-12-03,39.96348571777344,42.97068786621094,41.38838577270508,-0.06998263927727688,-0.03442753391632247
463,463,463,463,2020-12-04,40.48540496826172,42.30794525146485,41.4960823059082,-0.04307796732671698,-0.0243559700454562
464,464,464,464,2020-12-07,40.31971740722656,41.99314498901367,41.0570182800293,-0.0398500179547141,-0.01795797414644129
465,465,465,465,2020-12-08,40.66765213012695,40.9907341003418,40.78363800048828,-0.007881829328159062,-0.002843931440347225
466,466,466,466,2020-12-09,41.04044342041016,41.29726028442383,40.949317932128906,-0.0062187385372518555,0.002225323714360572
467,467,467,467,2020-12-10,40.29485702514648,41.3055419921875,41.429805755615234,-0.024468507572959153,-0.02739449798928706
468,468,468,468,2020-12-11,40.28657150268555,39.96348571777344,42.97068786621094,0.00808452463816045,-0.06246389101059713
469,469,469,469,2020-12-14,39.77294921875,40.48540496826172,42.30794525146485,-0.017597841742480913,-0.05991772981759447
470,470,470,470,2020-12-15,40.71735763549805,40.31971740722656,41.99314498901367,0.009862177957631557,-0.03038084796576679
471,471,471,471,2020-12-16,40.84990692138672,40.66765213012695,40.9907341003418,0.004481566594417341,-0.00343558567676161
472,472,472,472,2020-12-17,41.21441268920898,41.04044342041016,41.29726028442383,0.004238971470573727,-0.0020061281219204696
473,473,473,473,2020-12-18,41.40495300292969,40.29485702514648,41.3055419921875,0.02754932166877877,0.0024067233099371865
474,474,474,474,2020-12-21,40.9907341003418,40.28657150268555,39.96348571777344,0.01747884149459855,0.025704674257468474
475,475,475,475,2020-12-22,40.92446517944336,39.77294921875,40.48540496826172,0.028952239733595286,0.010844901058192136
476,476,476,476,2020-12-23,41.04873275756836,40.71735763549805,40.31971740722656,0.008138424036175929,0.018080864579947065
477,477,477,477,2020-12-24,41.22270584106445,40.84990692138672,40.66765213012695,0.00912606533951621,0.013648531003497721
478,478,478,478,2020-12-28,40.91617965698242,41.21441268920898,41.04044342041016,-0.007236134467703881,-0.003027836764695979
479,479,479,479,2020-12-29,40.568241119384766,41.40495300292969,40.29485702514648,-0.02020801432827901,0.0067845902534826585
480,480,480,480,2020-12-30,41.123291015625,40.9907341003418,40.28657150268555,0.0032338263315487836,0.02076919136401756
481,481,481,481,2020-12-31,41.18955993652344,40.92446517944336,39.77294921875,0.006477659657070811,0.03561744214597007
482,482,482,482,2021-01-04,40.17059326171875,41.04873275756836,40.71735763549805,-0.0213926091466905,-0.013428287234990344
