,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,WRK,WRK_6m,WRK_12m,WRK_6m_ret,WRK_12m_ret
243,243,243,243,2020-01-23,37.76972961425781,38.22780990600586,37.75176239013672,-0.011982907021730216,0.000475930737628083
244,244,244,244,2020-01-24,36.77271270751953,38.30865478515625,37.3296127319336,-0.040093866157677294,-0.014918451697134016
245,245,245,245,2020-01-27,35.99127197265625,39.01824188232422,37.49128341674805,-0.0775783265375477,-0.04000960509721341
246,246,246,246,2020-01-28,36.37750244140625,39.23381042480469,38.23678970336914,-0.07280220688410632,-0.04862561099890306
247,247,247,247,2020-01-29,36.47631072998047,37.36553192138672,37.86852645874024,-0.023797899981113146,-0.03676445478481094
248,248,248,248,2020-01-30,35.94636154174805,37.41942596435547,38.20086669921875,-0.039366301984712804,-0.059017120611999374
249,249,249,249,2020-01-31,35.03019332885742,37.76972961425781,38.22780990600586,-0.07253258928192685,-0.08364634503024637
250,250,250,250,2020-02-03,35.45234680175781,36.77271270751953,38.30865478515625,-0.035906132796445056,-0.07456038327154191
251,251,251,251,2020-02-04,35.658939361572266,35.99127197265625,39.01824188232422,-0.009233700085300334,-0.08609569162248087
252,252,252,252,2020-02-05,37.49128341674805,36.37750244140625,39.23381042480469,0.03061730191993739,-0.04441391211277723
253,253,253,253,2020-02-06,37.428409576416016,36.47631072998047,37.36553192138672,0.026101840547514632,0.0016827715757288253
254,254,254,254,2020-02-07,37.02421569824219,35.94636154174805,37.41942596435547,0.029985069705659173,-0.010561633588119346
255,255,255,255,2020-02-10,36.78169631958008,35.03019332885742,37.76972961425781,0.049999809429535524,-0.026159395493918436
256,256,256,256,2020-02-11,37.70685577392578,35.45234680175781,36.77271270751953,0.06359265818916637,0.02540315896290224
257,257,257,257,2020-02-12,37.6709213256836,35.658939361572266,35.99127197265625,0.05642293349531147,0.04666824096418254
258,258,258,258,2020-02-13,37.01242065429688,37.49128341674805,36.37750244140625,-0.012772642566758585,0.017453595499397068
259,259,259,259,2020-02-14,36.81259536743164,37.428409576416016,36.47631072998047,-0.01645312253322151,0.009219261233422316
260,260,260,260,2020-02-18,37.16682815551758,37.02421569824219,35.94636154174805,0.003851869771873684,0.03395243806113957
261,261,261,261,2020-02-19,36.75810241699219,36.78169631958008,35.03019332885742,-0.0006414577071947036,0.049326278959223924
262,262,262,262,2020-02-20,36.83076477050781,37.70685577392578,35.45234680175781,-0.023234262985772025,0.038880866659062985
263,263,263,263,2020-02-21,37.10324478149414,37.6709213256836,35.658939361572266,-0.015069356527853905,0.04050331966626941
264,264,264,264,2020-02-24,34.12408447265625,37.01242065429688,37.49128341674805,-0.0780369435606022,-0.0898128481402588
265,265,265,265,2020-02-25,31.7443962097168,36.81259536743164,37.428409576416016,-0.13767568157388632,-0.15186360924832787
266,266,266,266,2020-02-26,31.66265296936035,37.16682815551758,37.02421569824219,-0.14809375616143627,-0.14481232425232415
267,267,267,267,2020-02-27,29.718929290771484,36.75810241699219,36.78169631958008,-0.19149990514653714,-0.19201852376364859
268,268,268,268,2020-02-28,30.200313568115234,36.83076477050781,37.70685577392578,-0.18002480382112251,-0.19907632317095258
269,269,269,269,2020-03-02,31.05409812927246,37.10324478149414,37.6709213256836,-0.1630355158381941,-0.17564803205117963
270,270,270,270,2020-03-03,29.591772079467773,34.12408447265625,37.01242065429688,-0.13281857852685353,-0.20049076617115624
271,271,271,271,2020-03-04,30.509132385253903,31.7443962097168,36.81259536743164,-0.03891281523523793,-0.17123114844965415
272,272,272,272,2020-03-05,28.39283943176269,31.66265296936035,37.16682815551758,-0.10327035895450165,-0.23607041975822596
273,273,273,273,2020-03-06,27.32107162475586,29.718929290771484,36.75810241699219,-0.08068452408075899,-0.25673335051903734
274,274,274,274,2020-03-09,24.169340133666992,30.200313568115234,36.83076477050781,-0.19969903361584962,-0.343773058087011
275,275,275,275,2020-03-10,26.30379676818848,31.05409812927246,37.10324478149414,-0.15296858215973153,-0.29106478629847665
276,276,276,276,2020-03-11,23.824190139770508,29.591772079467773,34.12408447265625,-0.19490491898249984,-0.3018365032222061
277,277,277,277,2020-03-12,20.054826736450195,30.509132385253903,31.7443962097168,-0.342661519075404,-0.3682404099306348
278,278,278,278,2020-03-13,23.497211456298828,28.39283943176269,31.66265296936035,-0.1724247406544056,-0.25788873474888996
279,279,279,279,2020-03-16,20.445388793945312,27.32107162475586,29.718929290771484,-0.251662267324113,-0.3120415411367412
280,280,280,280,2020-03-17,23.706113815307617,24.169340133666992,30.200313568115234,-0.019165865340035393,-0.21503749416906837
281,281,281,281,2020-03-18,21.29916954040528,26.30379676818848,31.05409812927246,-0.19026254163565237,-0.3141269325632713
282,282,282,282,2020-03-19,22.852333068847656,23.824190139770508,29.591772079467773,-0.04079286914775326,-0.2277470572739465
283,283,283,283,2020-03-20,23.179311752319336,20.054826736450195,30.509132385253903,0.15579715830654894,-0.24025005170180835
284,284,284,284,2020-03-23,22.53443145751953,23.497211456298828,28.39283943176269,-0.040974223710329105,-0.20633399446796563
285,285,285,285,2020-03-24,23.83327293395996,20.445388793945312,27.32107162475586,0.16570407020178246,-0.12765965913414512
286,286,286,286,2020-03-25,23.933183670043945,23.706113815307617,24.169340133666992,0.009578535583917747,-0.009770910679273714
287,287,287,287,2020-03-26,25.78607749938965,21.29916954040528,26.30379676818848,0.21066116922880695,-0.01968230188825648
288,288,288,288,2020-03-27,25.331933975219727,22.852333068847656,23.824190139770508,0.10850537224806445,0.0632862576483677
289,289,289,289,2020-03-30,26.34012794494629,23.179311752319336,20.054826736450195,0.13636367750697698,0.3134059092653434
290,290,290,290,2020-03-31,25.66799736022949,22.53443145751953,23.497211456298828,0.13905679886431366,0.09238483076887594
291,291,291,291,2020-04-01,24.26016426086425,23.83327293395996,20.445388793945312,0.01791156959798057,0.1865836597858508
292,292,292,292,2020-04-02,24.332826614379883,23.933183670043945,23.706113815307617,0.016698277581688847,0.026436758211612954
293,293,293,293,2020-04-03,23.32463836669922,25.78607749938965,21.29916954040528,-0.0954561287093274,0.0950961408355171
294,294,294,294,2020-04-06,26.31287956237793,25.331933975219727,22.852333068847656,0.038723675346611364,0.15143077440297326
295,295,295,295,2020-04-07,26.285633087158203,26.34012794494629,23.179311752319336,-0.0020688911573241153,0.13401266474307838
296,296,296,296,2020-04-08,27.875118255615234,25.66799736022949,22.53443145751953,0.08598726516956501,0.23700117787145536
297,297,297,297,2020-04-09,29.21029090881348,24.26016426086425,23.83327293395996,0.20404341020619632,0.22560971754709458
298,298,298,298,2020-04-13,29.464609146118164,24.332826614379883,23.933183670043945,0.21089956432375878,0.23111950137238302
299,299,299,299,2020-04-14,28.98322105407715,23.32463836669922,25.78607749938965,0.2426010898182558,0.12398720025421373
300,300,300,300,2020-04-15,27.529972076416016,26.31287956237793,25.331933975219727,0.046254630214561665,0.08676945484487919
301,301,301,301,2020-04-16,26.1766357421875,26.285633087158203,26.34012794494629,-0.004146650933203211,-0.0062069631210791565
302,302,302,302,2020-04-17,27.875118255615234,27.875118255615234,25.66799736022949,0.0,0.08598726516956501
303,303,303,303,2020-04-20,26.939592361450195,29.21029090881348,24.26016426086425,-0.07773625242048365,0.11044558774518753
304,304,304,304,2020-04-21,26.403709411621094,29.464609146118164,24.332826614379883,-0.10388394155570635,0.08510654475371915
305,305,305,305,2020-04-22,25.858736038208008,28.98322105407715,23.32463836669922,-0.10780323588049268,0.1086446714272209
306,306,306,306,2020-04-23,26.231130599975582,27.529972076416016,26.31287956237793,-0.0471791788540572,-0.0031068041112167766
307,307,307,307,2020-04-24,26.231130599975582,26.1766357421875,26.285633087158203,0.002081812893176993,-0.0020734705914026152
308,308,308,308,2020-04-27,27.69346618652344,27.875118255615234,27.875118255615234,-0.006516638509872497,-0.006516638509872497
309,309,309,309,2020-04-28,29.88242149353028,26.939592361450195,29.21029090881348,0.10923807207607172,0.023010061310755336
310,310,310,310,2020-04-29,31.01777458190918,26.403709411621094,29.464609146118164,0.17475064197825518,0.05271291494445762
311,311,311,311,2020-04-30,29.23754119873047,25.858736038208008,28.98322105407715,0.1306639719563265,0.008774737085943896
312,312,312,312,2020-05-01,28.01136016845703,26.231130599975582,27.529972076416016,0.06786705444114971,0.017485963687315254
313,313,313,313,2020-05-04,27.529972076416016,26.231130599975582,26.1766357421875,0.0495152685657263,0.05170016298341262
314,314,314,314,2020-05-05,22.76150131225586,27.69346618652344,27.875118255615234,-0.17809128120869322,-0.1834473632171686
315,315,315,315,2020-05-06,22.43452262878418,29.88242149353028,26.939592361450195,-0.24924013826518765,-0.16722857837717864
316,316,316,316,2020-05-07,22.788753509521484,31.01777458190918,26.403709411621094,-0.26530017653771953,-0.1369109107263753
317,317,317,317,2020-05-08,24.52356719970703,29.23754119873047,25.858736038208008,-0.16123017893269787,-0.051633182554946866
318,318,318,318,2020-05-11,23.588031768798828,28.01136016845703,26.231130599975582,-0.15791194619100346,-0.10076191039890647
319,319,319,319,2020-05-12,22.888660430908203,27.529972076416016,26.231130599975582,-0.16859122241841518,-0.1274237935085608
320,320,320,320,2020-05-13,21.94405174255371,22.76150131225586,27.69346618652344,-0.03591369297164926,-0.2076090585860858
321,321,321,321,2020-05-14,22.915912628173828,22.43452262878418,29.88242149353028,0.021457554829894532,-0.23313066736792876
322,322,322,322,2020-05-15,21.98946189880371,22.788753509521484,31.01777458190918,-0.035073950419614586,-0.2910690017191351
323,323,323,323,2020-05-18,23.70209693908692,24.52356719970703,29.23754119873047,-0.03349717657021467,-0.1893265997307566
324,324,324,324,2020-05-19,22.868677139282227,23.588031768798828,28.01136016845703,-0.030496594059540416,-0.18359276373040478
325,325,325,325,2020-05-20,23.28996658325196,22.888660430908203,27.529972076416016,0.017532968063165733,-0.15401415887364167
326,326,326,326,2020-05-21,23.03353309631348,21.94405174255371,22.76150131225586,0.049648140030906784,0.011951399001574048
327,327,327,327,2020-05-22,23.216697692871094,22.915912628173828,22.43452262878418,0.013125598337613953,0.034864796413513144
328,328,328,328,2020-05-26,24.72784423828125,21.98946189880371,22.788753509521484,0.12453157571930018,0.08508981098723045
329,329,329,329,2020-05-27,26.70607566833496,23.70209693908692,24.52356719970703,0.12673894368789806,0.08899637034264751
330,330,330,330,2020-05-28,26.440479278564453,22.868677139282227,23.588031768798828,0.15618752748696751,0.12092774580449372
331,331,331,331,2020-05-29,25.698638916015625,23.28996658325196,22.888660430908203,0.10342103000249758,0.1227672756817566
332,332,332,332,2020-06-01,26.174882888793945,23.03353309631348,21.94405174255371,0.1363815867650473,0.19280081891330236
333,333,333,333,2020-06-02,25.97339630126953,23.216697692871094,22.915912628173828,0.11873775697415012,0.133421859417316
334,334,334,334,2020-06-03,27.3563232421875,24.72784423828125,21.98946189880371,0.1062963264641199,0.24406515121117
335,335,335,335,2020-06-04,28.10731506347656,26.70607566833496,23.70209693908692,0.05246893675220976,0.1858577380605102
336,336,336,336,2020-06-05,29.352867126464844,26.440479278564453,22.868677139282227,0.11014882964929806,0.2835402304947725
337,337,337,337,2020-06-08,30.22292137145996,25.698638916015625,23.28996658325196,0.17605144265538364,0.2976798941907266
338,338,338,338,2020-06-09,29.22464942932129,26.174882888793945,23.03353309631348,0.1165150023205268,0.2687870899839806
339,339,339,339,2020-06-10,27.82340431213379,25.97339630126953,23.216697692871094,0.07122703513263051,0.19842213049434787
340,340,340,340,2020-06-11,25.313983917236328,27.3563232421875,24.72784423828125,-0.07465693788124206,0.023703630341041837
341,341,341,341,2020-06-12,25.83601951599121,28.10731506347656,26.70607566833496,-0.08080798690148583,-0.03257895930308341
342,342,342,342,2020-06-15,25.88180923461914,29.352867126464844,26.440479278564453,-0.11825277159096192,-0.021129346335194144
343,343,343,343,2020-06-16,26.49542617797852,30.22292137145996,25.698638916015625,-0.1233333848726279,0.03100503744835792
344,344,344,344,2020-06-17,26.348892211914062,29.22464942932129,26.174882888793945,-0.09840176951864343,0.006647950398074753
345,345,345,345,2020-06-18,25.9642333984375,27.82340431213379,25.97339630126953,-0.06682039670053974,-0.00035278031127505827
346,346,346,346,2020-06-19,25.9367618560791,25.313983917236328,27.3563232421875,0.02460213061993466,-0.05189152699874611
347,347,347,347,2020-06-22,25.07586479187012,25.83601951599121,28.10731506347656,-0.029422284793158338,-0.10785271609046676
348,348,348,348,2020-06-23,25.15828895568848,25.88180923461914,29.352867126464844,-0.02795477983675465,-0.14290182123280515
349,349,349,349,2020-06-24,23.995166778564453,26.49542617797852,30.22292137145996,-0.0943656985405329,-0.20606064239628685
350,350,350,350,2020-06-25,24.37066650390625,26.348892211914062,29.22464942932129,-0.07507813581298595,-0.16609208391547048
351,351,351,351,2020-06-26,24.471405029296875,25.9642333984375,27.82340431213379,-0.057495568855518875,-0.1204740888366096
352,352,352,352,2020-06-29,25.41472816467285,25.9367618560791,25.313983917236328,-0.020127172940977434,0.0039797863412534
353,353,353,353,2020-06-30,25.88180923461914,25.07586479187012,25.83601951599121,0.03214024518948255,0.0017723209490374536
354,354,354,354,2020-07-01,25.33230209350586,25.15828895568848,25.88180923461914,0.006916731822417255,-0.021231403729622955
355,355,355,355,2020-07-02,25.82686233520508,23.995166778564453,26.49542617797852,0.07633602106391413,-0.025233179428119867
356,356,356,356,2020-07-06,26.358049392700195,24.37066650390625,26.348892211914062,0.08154815497045997,0.0003475357033033699
357,357,357,357,2020-07-07,25.698638916015625,24.471405029296875,25.9642333984375,0.050149710866602026,-0.010229244143131866
358,358,358,358,2020-07-08,25.15828895568848,25.41472816467285,25.9367618560791,-0.010090181068347137,-0.030014267189956145
359,359,359,359,2020-07-09,24.013484954833984,25.88180923461914,25.07586479187012,-0.07218677268071783,-0.042366628064630985
360,360,360,360,2020-07-10,25.41472816467285,25.33230209350586,25.15828895568848,0.003253793155582274,0.0101930305926623
361,361,361,361,2020-07-13,25.50630760192871,25.82686233520508,23.995166778564453,-0.012411679325034286,0.0629768835244855
362,362,362,362,2020-07-14,26.69691467285156,26.358049392700195,24.37066650390625,0.012856235114469872,0.09545279233838122
363,363,363,363,2020-07-15,27.61275863647461,25.698638916015625,24.471405029296875,0.07448331122571972,0.12836833861467878
364,364,364,364,2020-07-16,28.13479232788086,25.15828895568848,25.41472816467285,0.11831104163859951,0.10702708073773426
365,365,365,365,2020-07-17,27.44790840148925,24.013484954833984,25.88180923461914,0.14302061750366257,0.060509648018551854
366,366,366,366,2020-07-20,26.898401260375977,25.41472816467285,25.33230209350586,0.05837847590144474,0.06182222054234865
367,367,367,367,2020-07-21,27.218950271606445,25.50630760192871,25.82686233520508,0.06714584864287576,0.05390077657647874
368,368,368,368,2020-07-22,27.34716415405273,26.69691467285156,26.358049392700195,0.024356727703161107,0.03752609863560186
369,369,369,369,2020-07-23,27.61275863647461,27.61275863647461,25.698638916015625,0.0,0.07448331122571972
370,370,370,370,2020-07-24,27.667705535888672,28.13479232788086,25.15828895568848,-0.01660175012307863,0.09974512116543566
371,371,371,371,2020-07-27,27.667705535888672,27.44790840148925,24.013484954833984,0.008007791748076976,0.15217368857239033
372,372,372,372,2020-07-28,26.98998260498047,26.898401260375977,25.41472816467285,0.003404713303143403,0.06198195117810723
373,373,373,373,2020-07-29,27.713502883911133,27.218950271606445,25.50630760192871,0.01816942267683941,0.0865352726247024
374,374,374,374,2020-07-30,25.88180923461914,27.34716415405273,26.69691467285156,-0.05358343231418494,-0.030531821681301197
375,375,375,375,2020-07-31,24.59962654113769,27.61275863647461,27.61275863647461,-0.10912100942195513,-0.10912100942195513
376,376,376,376,2020-08-03,25.478837966918945,27.667705535888672,28.13479232788086,-0.07911272462150776,-0.09440106505886414
377,377,377,377,2020-08-04,26.80681228637696,27.667705535888672,27.44790840148925,-0.031115455106858092,-0.02335682944342332
378,378,378,378,2020-08-05,27.328845977783203,26.98998260498047,26.898401260375977,0.012555153434600674,0.01600261343566589
379,379,379,379,2020-08-06,27.00830268859864,27.713502883911133,27.218950271606445,-0.025446086633887477,-0.0077390046605707585
380,380,380,380,2020-08-07,26.623645782470703,25.88180923461914,27.34716415405273,0.02866246872955447,-0.026456797037758162
381,381,381,381,2020-08-10,28.07068252563477,24.59962654113769,27.61275863647461,0.14110197887323483,0.016583779085197037
382,382,382,382,2020-08-11,28.29964256286621,25.478837966918945,27.667705535888672,0.11071166587776582,0.02284023972128213
383,383,383,383,2020-08-12,27.75013542175293,26.80681228637696,27.667705535888672,0.03518967959705366,0.002979281594468919
384,384,384,384,2020-08-13,27.37214469909668,27.328845977783203,26.98998260498047,0.001584359667022639,0.01415940498033863
385,385,385,385,2020-08-14,27.925302505493164,27.00830268859864,27.713502883911133,0.03395251554558554,0.007642470259686673
386,386,386,386,2020-08-17,27.436676025390625,26.623645782470703,25.88180923461914,0.03053790038985671,0.06007566073440174
387,387,387,387,2020-08-18,26.82820701599121,28.07068252563477,24.59962654113769,-0.0442623904320425,0.09059407756157145
388,388,388,388,2020-08-19,26.966493606567383,28.29964256286621,25.478837966918945,-0.04710833196346231,0.05838789200590577
389,389,389,389,2020-08-20,26.54240798950196,27.75013542175293,26.80681228637696,-0.04352149688265128,-0.00986332481648211
390,390,390,390,2020-08-21,26.238170623779297,27.37214469909668,27.328845977783203,-0.04142803159135744,-0.039909308826672096
391,391,391,391,2020-08-24,28.83801651000977,27.925302505493164,27.00830268859864,0.03268412237744123,0.06774634609614072
392,392,392,392,2020-08-25,28.20188331604004,27.436676025390625,26.623645782470703,0.027889941549088304,0.05927954219585008
393,393,393,393,2020-08-26,28.1557846069336,26.82820701599121,28.07068252563477,0.049484394918791086,0.0030317068785596923
394,394,394,394,2020-08-27,28.43236351013184,26.966493606567383,28.29964256286621,0.054358936128331425,0.0046898453565551446
395,395,395,395,2020-08-28,28.63519096374512,26.54240798950196,27.75013542175293,0.07884676383058009,0.03189373776166904
396,396,396,396,2020-08-31,27.962182998657227,26.238170623779297,27.37214469909668,0.06570627196529788,0.021556158863211827
397,397,397,397,2020-09-01,29.56634330749512,28.83801651000977,27.925302505493164,0.025255786826827942,0.058765372431655694
398,398,398,398,2020-09-02,30.12871742248535,28.20188331604004,27.436676025390625,0.06832288768989447,0.09811835058311869
399,399,399,399,2020-09-03,29.40961647033692,28.1557846069336,26.82820701599121,0.0445319454210682,0.0962199767135774
400,400,400,400,2020-09-04,29.999650955200195,28.43236351013184,26.966493606567383,0.05512336125380002,0.11247874465570562
401,401,401,401,2020-09-08,29.446489334106445,28.63519096374512,26.54240798950196,0.028332214420658364,0.10941288167046137
402,402,402,402,2020-09-09,29.870582580566406,27.962182998657227,26.238170623779297,0.06824930592868306,0.13843998535077384
403,403,403,403,2020-09-10,29.381954193115234,29.56634330749512,28.83801651000977,-0.006236453133964148,0.018861827161956946
404,404,404,404,2020-09-11,29.9627742767334,30.12871742248535,28.20188331604004,-0.005507806503177171,0.06243877194158309
405,405,405,405,2020-09-14,31.65912628173828,29.40961647033692,28.1557846069336,0.07648892033904131,0.12442706618596433
406,406,406,406,2020-09-15,33.143436431884766,29.999650955200195,28.43236351013184,0.10479406848364081,0.16569403103171987
407,407,407,407,2020-09-16,33.51220703125,29.446489334106445,28.63519096374512,0.13807138946218722,0.17031547209444642
408,408,408,408,2020-09-17,34.701499938964844,29.870582580566406,27.962182998657227,0.16172826041703647,0.2410154078682356
409,409,409,409,2020-09-18,33.38312530517578,29.381954193115234,29.56634330749512,0.13617784187404736,0.12909212201135123
410,410,410,410,2020-09-21,32.44276428222656,29.9627742767334,30.12871742248535,0.08276903809334235,0.0768053557438928
411,411,411,411,2020-09-22,31.69600296020508,31.65912628173828,29.40961647033692,0.0011648040485587874,0.0777428189916809
412,412,412,412,2020-09-23,30.267009735107425,33.143436431884766,29.999650955200195,-0.08678721962609015,0.008912063020549477
413,413,413,413,2020-09-24,30.47905158996582,33.51220703125,29.446489334106445,-0.09050897299768335,0.03506571680391812
414,414,414,414,2020-09-25,33.014366149902344,34.701499938964844,29.870582580566406,-0.04861846871258979,0.10524681133541947
415,415,415,415,2020-09-28,32.24916076660156,33.38312530517578,29.381954193115234,-0.03396819585368205,0.09758393041665592
416,416,416,416,2020-09-29,31.576147079467773,32.44276428222656,29.9627742767334,-0.026712187507201945,0.05384590852080029
417,417,417,417,2020-09-30,32.02789688110352,31.69600296020508,31.65912628173828,0.010471160080188557,0.011648160978401823
418,418,418,418,2020-10-01,31.40098762512207,30.267009735107425,33.143436431884766,0.03746580517662834,-0.05257296751179419
419,419,419,419,2020-10-02,32.28604507446289,30.47905158996582,33.51220703125,0.05928640788455386,-0.03658851700348231
420,420,420,420,2020-10-05,33.899417877197266,33.014366149902344,34.701499938964844,0.026808078739913643,-0.02311375771013735
421,421,421,421,2020-10-06,33.29094314575195,32.24916076660156,33.38312530517578,0.032304170229114915,-0.0027613400058003057
422,422,422,422,2020-10-07,34.28662872314453,31.576147079467773,32.44276428222656,0.08583953060692551,0.05683438146262132
423,423,423,423,2020-10-08,34.82135009765625,32.02789688110352,31.69600296020508,0.0872193771237244,0.0986038252638699
424,424,424,424,2020-10-09,34.84900665283203,31.40098762512207,30.267009735107425,0.10980606944194982,0.15138584742350147
425,425,425,425,2020-10-12,35.936885833740234,32.28604507446289,30.47905158996582,0.11307798000211022,0.1790683751318305
426,426,426,426,2020-10-13,34.95964050292969,33.899417877197266,33.014366149902344,0.03127554076512884,0.05892205666450745
427,427,427,427,2020-10-14,35.125587463378906,33.29094314575195,32.24916076660156,0.05510941247878276,0.08919384654983897
428,428,428,428,2020-10-15,36.54536437988281,34.28662872314453,31.576147079467773,0.06587803294914107,0.15737250298172856
429,429,429,429,2020-10-16,37.78075408935547,34.82135009765625,32.02789688110352,0.08498820359921688,0.17962019890372938
430,430,430,430,2020-10-19,37.87295150756836,34.84900665283203,31.40098762512207,0.08677277045113674,0.20610701675091425
431,431,431,431,2020-10-20,36.987892150878906,35.936885833740234,32.28604507446289,0.029245892980295674,0.14563093948397565
432,432,432,432,2020-10-21,37.172271728515625,34.95964050292969,33.899417877197266,0.06329101769225898,0.09654601926128858
433,433,433,433,2020-10-22,37.24603271484375,35.125587463378906,33.29094314575195,0.06036753844118814,0.11880377049625523
434,434,434,434,2020-10-23,37.0985221862793,36.54536437988281,34.28662872314453,0.015136196225778553,0.0820113720086062
435,435,435,435,2020-10-26,35.687965393066406,37.78075408935547,34.82135009765625,-0.055392983722331146,0.024887469698324116
436,436,436,436,2020-10-27,35.30997085571289,37.87295150756836,34.84900665283203,-0.06767311629629114,0.013227470368754268
437,437,437,437,2020-10-28,33.86254119873047,36.987892150878906,35.936885833740234,-0.08449659524797148,-0.05772188064949735
438,438,438,438,2020-10-29,34.50790023803711,37.172271728515625,34.95964050292969,-0.07167631588237366,-0.012921765166741928
439,439,439,439,2020-10-30,34.6185302734375,37.24603271484375,35.125587463378906,-0.07054449158444476,-0.014435550450794699
440,440,440,440,2020-11-02,36.056739807128906,37.0985221862793,36.54536437988281,-0.02808150615594307,-0.013370357117656217
441,441,441,441,2020-11-03,36.65599060058594,35.687965393066406,37.78075408935547,0.0271246958703788,-0.029770805688773327
442,442,442,442,2020-11-04,35.503570556640625,35.30997085571289,37.87295150756836,0.005482862099174257,-0.06256129656159093
443,443,443,443,2020-11-05,36.1673698425293,33.86254119873047,36.987892150878906,0.0680642551388091,-0.02218353792648098
444,444,444,444,2020-11-06,35.97377014160156,34.50790023803711,37.172271728515625,0.04247925528510321,-0.03224181711753349
445,445,445,445,2020-11-09,37.19071578979492,34.6185302734375,37.24603271484375,0.07430082952802408,-0.0014851762997776241
446,446,446,446,2020-11-10,38.47220230102539,36.056739807128906,37.0985221862793,0.06699059612202962,0.03702789312869559
447,447,447,447,2020-11-11,38.00201797485352,36.65599060058594,35.687965393066406,0.03672052922902247,0.06484125828693776
448,448,448,448,2020-11-12,36.075042724609375,35.503570556640625,35.30997085571289,0.016096188608890838,0.021667303890529954
449,449,449,449,2020-11-13,37.47394943237305,36.1673698425293,33.86254119873047,0.036125922220292095,0.10664906134622787
450,450,450,450,2020-11-16,39.41944885253906,35.97377014160156,34.50790023803711,0.09578308576983918,0.1423311352073542
451,451,451,451,2020-11-17,40.401458740234375,37.19071578979492,34.6185302734375,0.08633184068268118,0.16704719758810982
452,452,452,452,2020-11-18,40.5589485168457,38.47220230102539,36.056739807128906,0.05424036293770196,0.12486455330680357
453,453,453,453,2020-11-19,39.456504821777344,38.00201797485352,36.65599060058594,0.038273937133714186,0.0763999055899649
454,454,454,454,2020-11-20,39.10446548461914,36.075042724609375,35.503570556640625,0.08397558342857292,0.10142345886687165
455,455,455,455,2020-11-23,39.947509765625,37.47394943237305,36.1673698425293,0.06600746307020122,0.1045179657673263
456,456,456,456,2020-11-24,42.08755493164063,39.41944885253906,35.97377014160156,0.06768501733959975,0.16995118293061084
457,457,457,457,2020-11-25,40.818355560302734,40.401458740234375,37.19071578979492,0.010318855632140522,0.09754154211528321
458,458,458,458,2020-11-27,40.818355560302734,40.5589485168457,38.47220230102539,0.006395802971797648,0.060983076583968066
459,459,459,459,2020-11-30,39.10446548461914,39.456504821777344,38.00201797485352,-0.008922212921502859,0.029010235995760025
460,460,460,460,2020-12-01,39.919715881347656,39.10446548461914,36.075042724609375,0.02084801279406756,0.10657432026034863
461,461,461,461,2020-12-02,40.271759033203125,39.947509765625,37.47394943237305,0.008116883116883189,0.07466012104966713
462,462,462,462,2020-12-03,39.706642150878906,42.08755493164063,39.41944885253906,-0.05657047040696106,0.007285573662234146
463,463,463,463,2020-12-04,41.20744705200195,40.818355560302734,40.401458740234375,0.009532267685904205,0.019949485412142476
464,464,464,464,2020-12-07,41.24451446533203,40.818355560302734,40.5589485168457,0.010440374169403022,0.016902951717340242
465,465,465,465,2020-12-08,41.79109954833984,39.10446548461914,39.456504821777344,0.06870402217305394,0.059168817337159396
466,466,466,466,2020-12-09,41.5872802734375,39.919715881347656,39.10446548461914,0.04177295241895762,0.06349184825950172
467,467,467,467,2020-12-10,40.679386138916016,40.271759033203125,39.947509765625,0.010121909633418635,0.01832095110771581
468,468,468,468,2020-12-11,40.32734298706055,39.706642150878906,42.08755493164063,0.01563216637214193,-0.041822623039971196
469,469,469,469,2020-12-14,39.8548698425293,41.20744705200195,40.818355560302734,-0.03282361093046515,-0.023604226690368213
470,470,470,470,2020-12-15,41.17039489746094,41.24451446533203,40.818355560302734,-0.001797076989071944,0.008624535024154056
471,471,471,471,2020-12-16,40.9943733215332,41.79109954833984,39.10446548461914,-0.019064495440830886,0.048329719214738054
472,472,472,472,2020-12-17,41.67066192626953,41.5872802734375,39.919715881347656,0.0020049797025387672,0.0438616860432115
473,473,473,473,2020-12-18,41.33715057373047,40.679386138916016,40.271759033203125,0.016169477891535777,0.026455053518992244
474,474,474,474,2020-12-21,40.78129196166992,40.32734298706055,39.706642150878906,0.011256605096820582,0.02706473659262132
475,475,475,475,2020-12-22,40.60526657104492,39.8548698425293,41.20744705200195,0.01882823181911064,-0.01461338966709358
476,476,476,476,2020-12-23,41.17965316772461,41.17039489746094,41.24451446533203,0.00022487688754813107,-0.0015726042226037462
477,477,477,477,2020-12-24,41.20744705200195,40.9943733215332,41.79109954833984,0.005197633558087,-0.013965952144015081
478,478,478,478,2020-12-28,40.679386138916016,41.67066192626953,41.5872802734375,-0.023788337922431846,-0.021831053354584795
479,479,479,479,2020-12-29,39.90119171142578,41.33715057373047,40.679386138916016,-0.03473773209751019,-0.019129945197127074
480,480,480,480,2020-12-30,40.23470687866211,40.78129196166992,40.32734298706055,-0.013402838819367102,-0.0022971041863125707
481,481,481,481,2020-12-31,40.32734298706055,40.60526657104492,39.8548698425293,-0.006844520611583915,0.01185484098676115
482,482,482,482,2021-01-04,39.326805114746094,41.17965316772461,41.17039489746094,-0.044994260768342786,-0.04477950205011372
