,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,PNC,PNC_6m,PNC_12m,PNC_6m_ret,PNC_12m_ret
244,244,244,244,2020-01-24,129.5048065185547,131.70083618164062,134.41891479492188,-0.016674379045378163,-0.036558160612027435
245,245,245,245,2020-01-27,127.91160583496094,131.43382263183594,135.81219482421875,-0.026798404903288886,-0.058172898239981397
246,246,246,246,2020-01-28,128.91058349609375,132.07110595703125,137.45333862304688,-0.023930461080304388,-0.06215021921279662
247,247,247,247,2020-01-29,127.96326446533205,130.59848022460938,135.5386962890625,-0.02017799713094026,-0.05589128441647673
248,248,248,248,2020-01-30,130.00428771972656,131.12379455566406,136.28231811523438,-0.008537785531078868,-0.04606636049585966
249,249,249,249,2020-01-31,127.9288330078125,131.5113525390625,136.65843200683594,-0.02724114277652112,-0.06387896356506395
250,250,250,250,2020-02-03,128.7813720703125,129.5048065185547,131.70083618164062,-0.005586159059961515,-0.022167392371766126
251,251,251,251,2020-02-04,129.7459259033203,127.91160583496094,131.43382263183594,0.014340528808043596,-0.012842179392770547
252,252,252,252,2020-02-05,132.44140625,128.91058349609375,132.07110595703125,0.027389704228693024,0.0028037948973429483
253,253,253,253,2020-02-06,131.63192749023438,127.96326446533205,130.59848022460938,0.02866965796966081,0.007913164562463715
254,254,254,254,2020-02-07,132.06253051757812,130.00428771972656,131.12379455566406,0.015832114724468882,0.00715915799336897
255,255,255,255,2020-02-10,132.50169372558594,127.9288330078125,131.5113525390625,0.03574534848992306,0.007530461571591429
256,256,256,256,2020-02-11,133.3026123046875,128.7813720703125,129.5048065185547,0.03510787438967866,0.02932559715911931
257,257,257,257,2020-02-12,133.664306640625,129.7459259033203,127.91160583496094,0.030200414464069292,0.04497403318574955
258,258,258,258,2020-02-13,133.75904846191406,132.44140625,128.91058349609375,0.009948869082731182,0.03761106989301033
259,259,259,259,2020-02-14,132.73423767089844,131.63192749023438,127.96326446533205,0.00837418551624447,0.0372839285204305
260,260,260,260,2020-02-18,130.3745880126953,132.06253051757812,130.00428771972656,-0.012781388470048616,0.0028483698458243722
261,261,261,261,2020-02-19,132.06253051757812,132.50169372558594,127.9288330078125,-0.0033143969383314653,0.03231247727799702
262,262,262,262,2020-02-20,133.03565979003906,133.3026123046875,128.7813720703125,-0.002002605275568614,0.03303496189964328
263,263,263,263,2020-02-21,132.4500274658203,133.664306640625,129.7459259033203,-0.00908454325109731,0.0208415142415721
264,264,264,264,2020-02-24,128.15272521972656,133.75904846191406,132.44140625,-0.041913599914579325,-0.03238172375018433
265,265,265,265,2020-02-25,121.71968841552734,132.73423767089844,131.63192749023438,-0.08298197547704755,-0.07530269641795229
266,266,266,266,2020-02-26,119.4547882080078,130.3745880126953,132.06253051757812,-0.08375711840120403,-0.09546797460383494
267,267,267,267,2020-02-27,112.48780822753906,132.06253051757812,132.50169372558594,-0.14822313500522832,-0.1510462616387085
268,268,268,268,2020-02-28,108.8536148071289,133.03565979003906,133.3026123046875,-0.18177115084087225,-0.18340974025082069
269,269,269,269,2020-03-02,114.22740173339844,132.4500274658203,133.664306640625,-0.13758113970285402,-0.14541582113978546
270,270,270,270,2020-03-03,108.06993103027344,128.15272521972656,133.75904846191406,-0.15670984877629257,-0.19205517478658818
271,271,271,271,2020-03-04,111.43714904785156,121.71968841552734,132.73423767089844,-0.08447720743889187,-0.16044909735987578
272,272,272,272,2020-03-05,103.93624114990234,119.4547882080078,130.3745880126953,-0.1299114693592931,-0.20278757743969644
273,273,273,273,2020-03-06,98.37300872802734,112.48780822753906,132.06253051757812,-0.12547848270774786,-0.25510280363033444
274,274,274,274,2020-03-09,85.04188537597656,108.8536148071289,133.03565979003906,-0.2187500109513395,-0.36075872055513336
275,275,275,275,2020-03-10,93.04228973388672,114.22740173339844,132.4500274658203,-0.18546436037262592,-0.29752910200115323
276,276,276,276,2020-03-11,87.78904724121094,108.06993103027344,128.15272521972656,-0.1876644464904974,-0.31496542823657747
277,277,277,277,2020-03-12,81.5713119506836,111.43714904785156,121.71968841552734,-0.2680061124351222,-0.3298429119189412
278,278,278,278,2020-03-13,92.12942504882812,103.93624114990234,119.4547882080078,-0.11359672016660483,-0.22875067269465788
279,279,279,279,2020-03-16,77.48070526123047,98.37300872802734,112.48780822753906,-0.2123784129095614,-0.31120797460553795
280,280,280,280,2020-03-17,82.67362976074219,85.04188537597656,108.8536148071289,-0.02784810807949678,-0.24050634508347235
281,281,281,281,2020-03-18,75.37940979003906,93.04228973388672,114.22740173339844,-0.18983711594336117,-0.34009345703256755
282,282,282,282,2020-03-19,79.5905990600586,87.78904724121094,108.06993103027344,-0.093388052824245,-0.2635268820726552
283,283,283,283,2020-03-20,77.06731414794922,81.5713119506836,111.43714904785156,-0.05521546356220686,-0.3084234942617188
284,284,284,284,2020-03-23,69.44584655761719,92.12942504882812,103.93624114990234,-0.24621426302387928,-0.3318418504527336
285,285,285,285,2020-03-24,77.66153717041016,77.48070526123047,98.37300872802734,0.0023338960141108256,-0.21054018602682323
286,286,286,286,2020-03-25,79.2719497680664,82.67362976074219,85.04188537597656,-0.04114588899169247,-0.06784816190752163
287,287,287,287,2020-03-26,88.63302612304688,75.37940979003906,93.04228973388672,0.17582541930116302,-0.0473898871518631
288,288,288,288,2020-03-27,86.2303237915039,79.5905990600586,87.78904724121094,0.0834234797810105,-0.01775532937980584
289,289,289,289,2020-03-30,86.95372772216797,77.06731414794922,81.5713119506836,0.12828283538257734,0.06598417559764735
290,290,290,290,2020-03-31,82.43251037597656,69.44584655761719,92.12942504882812,0.18700418328956103,-0.10525317690533997
291,291,291,291,2020-04-01,75.2243881225586,77.66153717041016,77.48070526123047,-0.0313816740776558,-0.02912101962759084
292,292,292,292,2020-04-02,78.13519287109375,79.2719497680664,82.67362976074219,-0.014339963887586626,-0.05489582231701562
293,293,293,293,2020-04-03,73.36425018310547,88.63302612304688,75.37940979003906,-0.1722695998074597,-0.026733555125286856
294,294,294,294,2020-04-06,82.07940673828125,86.2303237915039,79.5905990600586,-0.048137556148567295,0.031270121190375866
295,295,295,295,2020-04-07,81.74354553222656,86.95372772216797,77.06731414794922,-0.05991902045406072,0.060677233091323224
296,296,296,296,2020-04-08,85.68777465820312,82.43251037597656,69.44584655761719,0.03949005395297589,0.23387904253007386
297,297,297,297,2020-04-09,90.78596496582033,75.2243881225586,77.66153717041016,0.2068687726367171,0.16899521015933106
298,298,298,298,2020-04-13,86.94509887695312,78.13519287109375,79.2719497680664,0.112752086251247,0.09679526151856721
299,299,299,299,2020-04-14,85.66193389892578,73.36425018310547,88.63302612304688,0.16762501743188607,-0.03352127704628305
300,300,300,300,2020-04-15,80.53024291992188,82.07940673828125,86.2303237915039,-0.018873964614523175,-0.06610297423171274
301,301,301,301,2020-04-16,78.88356018066406,81.74354553222656,86.95372772216797,-0.034987292671749604,-0.09280990882057949
302,302,302,302,2020-04-17,88.43253326416016,85.68777465820312,82.43251037597656,0.03203209112274763,0.0727870940823876
303,303,303,303,2020-04-20,89.34736633300781,90.78596496582033,75.2243881225586,-0.01584604661473965,0.18774467380764204
304,304,304,304,2020-04-21,86.25438690185547,86.94509887695312,78.13519287109375,-0.00794423129100319,0.10391212630852076
305,305,305,305,2020-04-22,86.1672592163086,85.66193389892578,73.36425018310547,0.0058990650150281265,0.17451291332289043
306,306,306,306,2020-04-23,86.62903594970703,80.53024291992188,82.07940673828125,0.07573295210160613,0.055429606428963885
307,307,307,307,2020-04-24,87.76166534423828,78.88356018066406,81.74354553222656,0.11254696343878279,0.07362195721788378
308,308,308,308,2020-04-27,91.90885925292967,88.43253326416016,85.68777465820312,0.03931048744680021,0.0726017756855235
309,309,309,309,2020-04-28,92.34446716308594,89.34736633300781,90.78596496582033,0.03354436681331596,0.017166774598390555
310,310,310,310,2020-04-29,96.70075225830078,86.25438690185547,86.94509887695312,0.12111111946493458,0.11220475342898961
311,311,311,311,2020-04-30,92.93692779541016,86.1672592163086,85.66193389892578,0.07856427883016948,0.08492679963387562
312,312,312,312,2020-05-01,89.7132797241211,86.62903594970703,80.53024291992188,0.03560288696049474,0.1140321507949591
313,313,313,313,2020-05-04,88.52835845947266,87.76166534423828,78.88356018066406,0.008736082117711375,0.12226626507119454
314,314,314,314,2020-05-05,86.92525482177734,91.90885925292967,88.43253326416016,-0.05422333028242299,-0.017044388380013542
315,315,315,315,2020-05-06,85.81876373291016,92.34446716308594,89.34736633300781,-0.07066696717899723,-0.0394930790343182
316,316,316,316,2020-05-07,88.24958038330078,96.70075225830078,86.25438690185547,-0.08739509959990566,0.023131501516735042
317,317,317,317,2020-05-08,91.50806427001952,92.93692779541016,86.1672592163086,-0.01537455088397277,0.06198183744365959
318,318,318,318,2020-05-11,88.97271728515625,89.7132797241211,86.62903594970703,-0.008254769430369291,0.027054223907211128
319,319,319,319,2020-05-12,87.12566375732422,88.52835845947266,87.76166534423828,-0.015844580500050442,-0.007246917938708131
320,320,320,320,2020-05-13,84.32891082763672,86.92525482177734,91.90885925292967,-0.029868695806114176,-0.08247244593073699
321,321,321,321,2020-05-14,85.24374389648438,85.81876373291016,92.34446716308594,-0.006700397575236439,-0.07689386797869824
322,322,322,322,2020-05-15,84.72969818115234,88.24958038330078,96.70075225830078,-0.03988554038285819,-0.12379483920840795
323,323,323,323,2020-05-18,90.6629409790039,91.50806427001952,92.93692779541016,-0.009235506157379114,-0.024468065281996076
324,324,324,324,2020-05-19,88.11017608642578,88.97271728515625,89.7132797241211,-0.009694445949830155,-0.01786918996412845
325,325,325,325,2020-05-20,90.9591827392578,87.12566375732422,88.52835845947266,0.04399988265927335,0.0274581424764353
326,326,326,326,2020-05-21,89.90496063232422,84.32891082763672,86.92525482177734,0.06612263516701433,0.034278942485197916
327,327,327,327,2020-05-22,91.14214324951172,85.24374389648438,85.81876373291016,0.06919451309165936,0.06203048476868389
328,328,328,328,2020-05-26,95.45486450195312,84.72969818115234,88.24958038330078,0.12658095745685705,0.08164666718365243
329,329,329,329,2020-05-27,101.58851623535156,90.6629409790039,91.50806427001952,0.12050762018494243,0.1101591651593341
330,330,330,330,2020-05-28,100.89151000976562,88.11017608642578,88.97271728515625,0.14506081466461773,0.133960084487583
331,331,331,331,2020-05-29,99.35808563232422,90.9591827392578,87.12566375732422,0.092337053171889,0.1403997553358287
332,332,332,332,2020-06-01,99.90699768066406,89.90496063232422,84.32891082763672,0.11125122549404387,0.18473008485628406
333,333,333,333,2020-06-02,100.07252502441406,91.14214324951172,85.24374389648438,0.09798301264931242,0.17395741259249475
334,334,334,334,2020-06-03,104.2981185913086,95.45486450195312,84.72969818115234,0.09264330461832593,0.23095114027573782
335,335,335,335,2020-06-04,106.9206085205078,101.58851623535156,90.6629409790039,0.05248715585926367,0.17931987828708218
336,336,336,336,2020-06-05,111.54695892333984,100.89151000976562,88.11017608642578,0.10561293921106785,0.2659940528767679
337,337,337,337,2020-06-08,114.24788665771484,99.35808563232422,90.9591827392578,0.14985998301628434,0.25603466540828634
338,338,338,338,2020-06-09,109.94386291503906,99.90699768066406,89.90496063232422,0.10046208441230675,0.22288983991290579
339,339,339,339,2020-06-10,103.61852264404295,100.07252502441406,91.14214324951172,0.03543427747789707,0.13688924738554542
340,340,340,340,2020-06-11,93.66876983642578,104.2981185913086,95.45486450195312,-0.1019131399343246,-0.01871140538354432
341,341,341,341,2020-06-12,96.50037384033205,106.9206085205078,101.58851623535156,-0.09745768214718975,-0.05008580284046815
342,342,342,342,2020-06-15,98.42584991455078,111.54695892333984,100.89151000976562,-0.11762856769413577,-0.02443872725243368
343,343,343,343,2020-06-16,100.14221954345705,114.24788665771484,99.35808563232422,-0.12346545329558867,0.007891998986720772
344,344,344,344,2020-06-17,97.4064712524414,109.94386291503906,99.90699768066406,-0.11403448387370319,-0.025028541406230342
345,345,345,345,2020-06-18,96.47423553466795,103.61852264404295,100.07252502441406,-0.06894797307540779,-0.03595681720700317
346,346,346,346,2020-06-19,94.2960968017578,93.66876983642578,104.2981185913086,0.006697290531598954,-0.09589839130985334
347,347,347,347,2020-06-22,94.58360290527344,96.50037384033205,106.9206085205078,-0.019862834295648057,-0.11538473065151023
348,348,348,348,2020-06-23,93.86046600341795,98.42584991455078,111.54695892333984,-0.046383992773202376,-0.15855647783349125
349,349,349,349,2020-06-24,90.07048034667969,100.14221954345705,114.24788665771484,-0.10057435557843508,-0.21162235047262057
350,350,350,350,2020-06-25,92.74525451660156,97.4064712524414,109.94386291503906,-0.047853255291013475,-0.15643081789592939
351,351,351,351,2020-06-26,87.93592071533203,96.47423553466795,103.61852264404295,-0.0885035758201752,-0.15134940673285613
352,352,352,352,2020-06-29,89.59129333496094,94.2960968017578,93.66876983642578,-0.049893936508188075,-0.04353080016514965
353,353,353,353,2020-06-30,91.6648941040039,94.58360290527344,96.50037384033205,-0.03085850730588735,-0.05010840418430762
354,354,354,354,2020-07-01,89.59129333496094,93.86046600341795,98.42584991455078,-0.045484247524421595,-0.08975849928915658
355,355,355,355,2020-07-02,88.99885559082031,90.07048034667969,100.14221954345705,-0.011897624523980688,-0.1112753841830022
356,356,356,356,2020-07-06,90.04435729980469,92.74525451660156,97.4064712524414,-0.029121675614286135,-0.07558136392762704
357,357,357,357,2020-07-07,86.87297821044922,87.93592071533203,96.47423553466795,-0.012087694041707842,-0.0995214657157717
358,358,358,358,2020-07-08,87.24761962890625,89.59129333496094,94.2960968017578,-0.026159614610007265,-0.07474834496776495
359,359,359,359,2020-07-09,86.12369537353516,91.6648941040039,94.58360290527344,-0.0604506096323163,-0.08944370135921953
360,360,360,360,2020-07-10,88.51966857910156,89.59129333496094,93.86046600341795,-0.011961260028391596,-0.05690145864097784
361,361,361,361,2020-07-13,89.46061706542969,88.99885559082031,90.07048034667969,0.005188397890556695,-0.006770956243406845
362,362,362,362,2020-07-14,88.22344207763672,90.04435729980469,92.74525451660156,-0.020222424555768614,-0.04875518928200717
363,363,363,363,2020-07-15,90.67166137695312,86.87297821044922,87.93592071533203,0.043726867027646055,0.03111061599590559
364,364,364,364,2020-07-16,92.4953155517578,87.24761962890625,89.59129333496094,0.060147152955825955,0.03241411200460509
365,365,365,365,2020-07-17,90.75975036621094,86.12369537353516,91.6648941040039,0.053830191244910175,-0.009874486264785154
366,366,366,366,2020-07-20,90.68928527832033,88.51966857910156,89.59129333496094,0.02450999573365986,0.0122555652730032
367,367,367,367,2020-07-21,94.88280487060548,89.46061706542969,88.99885559082031,0.06060977425642067,0.06611263977187654
368,368,368,368,2020-07-22,93.9401397705078,88.22344207763672,90.04435729980469,0.06479794438127207,0.04326514828388439
369,369,369,369,2020-07-23,94.56563568115234,90.67166137695312,86.87297821044922,0.04294588016878431,0.08855063598795598
370,370,370,370,2020-07-24,94.12513732910156,92.4953155517578,87.24761962890625,0.01762058724402915,0.07882756835599336
371,371,371,371,2020-07-27,92.43366241455078,90.75975036621094,86.12369537353516,0.018443330238191447,0.07326632947701639
372,372,372,372,2020-07-28,92.35436248779295,90.68928527832033,88.51966857910156,0.01836024183411089,0.04332024701679371
373,373,373,373,2020-07-29,95.98403930664062,94.88280487060548,89.46061706542969,0.011606259295737775,0.07291948630803469
374,374,374,374,2020-07-30,93.62298583984376,93.9401397705078,88.22344207763672,-0.0033761279410359224,0.061203050289688754
375,375,375,375,2020-07-31,93.97537994384766,94.56563568115234,90.67166137695312,-0.006241757199146436,0.036436065212920754
376,376,376,376,2020-08-03,93.3234405517578,94.12513732910156,92.4953155517578,-0.008517350413425606,0.008953156114555938
377,377,377,377,2020-08-04,92.75961303710938,92.43366241455078,90.75975036621094,0.003526319460293026,0.02203468677281606
378,378,378,378,2020-08-05,93.87847137451172,92.35436248779295,90.68928527832033,0.016502835877625355,0.035166073769397954
379,379,379,379,2020-08-06,94.2925262451172,95.98403930664062,94.88280487060548,-0.017622857651567903,-0.006221133811265989
380,380,380,380,2020-08-07,96.644775390625,93.62298583984376,93.9401397705078,0.032276150174813445,0.028791053821343393
381,381,381,381,2020-08-10,96.60953521728516,93.97537994384766,94.56563568115234,0.028030270002754598,0.021613554664024592
382,382,382,382,2020-08-11,99.08513641357422,93.3234405517578,94.12513732910156,0.06173899963129781,0.052695796523838156
383,383,383,383,2020-08-12,98.67106628417967,92.75961303710938,92.43366241455078,0.06372873984182492,0.06747978719760228
384,384,384,384,2020-08-13,97.79888153076172,93.87847137451172,92.35436248779295,0.04176048138459998,0.058952483632686015
385,385,385,385,2020-08-14,98.45082092285156,94.2925262451172,95.98403930664062,0.04409993923510647,0.025699914631955645
386,386,386,386,2020-08-17,97.19981384277344,96.644775390625,93.62298583984376,0.005743077677039965,0.03820459228942319
387,387,387,387,2020-08-18,94.33658599853516,96.60953521728516,93.97537994384766,-0.02352717269199045,0.0038436243078061594
388,388,388,388,2020-08-19,93.72870635986328,99.08513641357422,93.3234405517578,-0.05405886541199867,0.0043425939475594255
389,389,389,389,2020-08-20,93.4555892944336,98.67106628417967,92.75961303710938,-0.05285720714444431,0.007503009494506996
390,390,390,390,2020-08-21,93.78155517578124,97.79888153076172,93.87847137451172,-0.04107742636828493,-0.0010323580828649481
391,391,391,391,2020-08-24,96.7328872680664,98.45082092285156,94.2925262451172,-0.01744966307727769,0.02588074707644794
392,392,392,392,2020-08-25,97.58744049072266,97.19981384277344,96.644775390625,0.003987936114530299,0.009753916818447061
393,393,393,393,2020-08-26,97.18218994140624,94.33658599853516,96.60953521728516,0.03016437273779715,0.005927517639259028
394,394,394,394,2020-08-27,99.11156463623048,93.72870635986328,99.08513641357422,0.05743019919319248,0.00026672237242486574
395,395,395,395,2020-08-28,98.9793930053711,93.4555892944336,98.67106628417967,0.05910618886083574,0.003124793648255686
396,396,396,396,2020-08-31,97.9662628173828,93.78155517578124,97.79888153076172,0.044621862302857807,0.0017114846714114673
397,397,397,397,2020-09-01,98.31866455078124,96.7328872680664,98.45082092285156,0.016393362459246275,-0.001342359269648874
398,398,398,398,2020-09-02,99.02346801757812,97.58744049072266,97.19981384277344,0.014715290406576376,0.018761910159154738
399,399,399,399,2020-09-03,98.3803253173828,97.18218994140624,94.33658599853516,0.012328754648346152,0.04286501653674879
400,400,400,400,2020-09-04,99.64015197753906,99.11156463623048,93.72870635986328,0.005333255944941051,0.06306974508939978
401,401,401,401,2020-09-08,97.17337799072266,98.9793930053711,93.4555892944336,-0.01824637391492623,0.039781341323268604
402,402,402,402,2020-09-09,96.8297882080078,97.9662628173828,93.78155517578124,-0.01160067330008785,0.03250354535615285
403,403,403,403,2020-09-10,95.34091186523438,98.31866455078124,96.7328872680664,-0.030286748697739507,-0.014389887887607311
404,404,404,404,2020-09-11,97.56983184814452,99.02346801757812,97.58744049072266,-0.014679713794467086,-0.0001804396394616825
405,405,405,405,2020-09-14,100.59161376953124,98.3803253173828,97.18218994140624,0.022476937792334395,0.03508280509196826
406,406,406,406,2020-09-15,98.04554748535156,99.64015197753906,99.11156463623048,-0.016003633681198726,-0.010755729210728648
407,407,407,407,2020-09-16,100.11588287353516,97.17337799072266,98.9793930053711,0.030280977605753545,0.011482085650923235
408,408,408,408,2020-09-17,98.56534576416016,96.8297882080078,97.9662628173828,0.017923797916649997,0.006115196492634478
409,409,409,409,2020-09-18,98.45962524414062,95.34091186523438,98.31866455078124,0.03271117632391207,0.001433712449242952
410,410,410,410,2020-09-21,95.88711547851562,97.56983184814452,99.02346801757812,-0.017246277232985663,-0.0316728206136524
411,411,411,411,2020-09-22,92.82128143310548,100.59161376953124,98.3803253173828,-0.07724632347810445,-0.05650564649327383
412,412,412,412,2020-09-23,90.28401947021484,98.04554748535156,99.64015197753906,-0.0791624730974787,-0.09389921955792768
413,413,413,413,2020-09-24,91.13858032226562,100.11588287353516,97.17337799072266,-0.0896691143662941,-0.06210340520459401
414,414,414,414,2020-09-25,92.416015625,98.56534576416016,96.8297882080078,-0.06238835862123204,-0.04558279703686041
415,415,415,415,2020-09-28,95.26162719726562,98.45962524414062,95.34091186523438,-0.03248029879196923,-0.0008315912488945365
416,416,416,416,2020-09-29,94.20443725585938,95.88711547851562,97.56983184814452,-0.017548533129388644,-0.03449216349499262
417,417,417,417,2020-09-30,96.8297882080078,92.82128143310548,100.59161376953124,0.04318521262595554,-0.037397009756124255
418,418,418,418,2020-10-01,96.40691375732422,90.28401947021484,98.04554748535156,0.06781814016520782,-0.016712984628620364
419,419,419,419,2020-10-02,98.81201934814452,91.13858032226562,100.11588287353516,0.08419528808486643,-0.013023543197812626
420,420,420,420,2020-10-05,101.13784790039062,92.416015625,98.56534576416016,0.09437576610943221,0.02609945834701133
421,421,421,421,2020-10-06,99.70182037353516,95.26162719726562,98.45962524414062,0.04661051156595164,0.01261628943147386
422,422,422,422,2020-10-07,101.4726104736328,94.20443725585938,95.88711547851562,0.07715319394173603,0.05825073543242265
423,423,423,423,2020-10-08,102.6707763671875,96.8297882080078,92.82128143310548,0.06032222384533381,0.10611246453412049
424,424,424,424,2020-10-09,101.73692321777344,96.40691375732422,90.28401947021484,0.05528658944384368,0.12685416328121013
425,425,425,425,2020-10-12,102.44171142578124,98.81201934814452,91.13858032226562,0.03673330533655239,0.12402136464653934
426,426,426,426,2020-10-13,99.12037658691406,101.13784790039062,92.416015625,-0.01994773821431861,0.07254544481898684
427,427,427,427,2020-10-14,96.75931549072266,99.70182037353516,95.26162719726562,-0.029513050732557722,0.015721842440877598
428,428,428,428,2020-10-15,97.54279327392578,101.4726104736328,94.20443725585938,-0.03872786145309781,0.035437354282998657
429,429,429,429,2020-10-16,99.252197265625,102.6707763671875,96.8297882080078,-0.03329651554729107,0.025017188433929416
430,430,430,430,2020-10-19,97.92562866210938,101.73692321777344,96.40691375732422,-0.03746225495246969,0.015753174182176144
431,431,431,431,2020-10-20,99.76856994628906,102.44171142578124,98.81201934814452,-0.02609426806998294,0.009680508550020894
432,432,432,432,2020-10-21,98.50432586669922,99.12037658691406,101.13784790039062,-0.006215177357348445,-0.026038936840787175
433,433,433,433,2020-10-22,102.67100524902344,96.75931549072266,99.70182037353516,0.06109685386176178,0.029780648581582136
434,434,434,434,2020-10-23,102.21693420410156,97.54279327392578,101.4726104736328,0.047918875124373095,0.007335218114470132
435,435,435,435,2020-10-26,99.3857421875,99.252197265625,102.6707763671875,0.0013455109866997716,-0.03199580538807889
436,436,436,436,2020-10-27,97.21338653564452,97.92562866210938,101.73692321777344,-0.007273296441347665,-0.04446307730818677
437,437,437,437,2020-10-28,96.79491424560548,99.76856994628906,102.44171142578124,-0.029805535974750996,-0.05512205039903928
438,438,438,438,2020-10-29,97.77427673339844,98.50432586669922,99.12037658691406,-0.007411340840895897,-0.013580455400462377
439,439,439,439,2020-10-30,99.60831451416016,102.67100524902344,96.75931549072266,-0.029830142672070625,0.02944418332218013
440,440,440,440,2020-11-02,101.89643096923828,102.21693420410156,97.54279327392578,-0.0031355199347234963,0.044633104601447426
441,441,441,441,2020-11-03,106.29456329345705,99.3857421875,99.252197265625,0.06951521369054059,0.07095425816100387
442,442,442,442,2020-11-04,100.48081970214844,97.21338653564452,97.92562866210938,0.03361093860572262,0.026093179844223435
443,443,443,443,2020-11-05,104.31807708740234,96.79491424560548,99.76856994628906,0.07772270785537083,0.04560060491558149
444,444,444,444,2020-11-06,102.10120391845705,97.77427673339844,98.50432586669922,0.04425424896628849,0.03651492480264573
445,445,445,445,2020-11-09,113.94237518310548,99.60831451416016,102.67100524902344,0.143904258784618,0.10978143154188369
446,446,446,446,2020-11-10,112.83837127685548,101.89643096923828,102.21693420410156,0.10738295937882736,0.10391073803432205
447,447,447,447,2020-11-11,111.68096923828124,106.29456329345705,99.3857421875,0.050674331573793197,0.12371218225231151
448,448,448,448,2020-11-12,107.72798919677734,100.48081970214844,97.21338653564452,0.07212490419675532,0.10816002852937867
449,449,449,449,2020-11-13,109.31273651123048,104.31807708740234,96.79491424560548,0.047879136227208186,0.12932314019993374
450,450,450,450,2020-11-16,112.43773651123048,102.10120391845705,97.77427673339844,0.10123810685943235,0.1499725722115539
451,451,451,451,2020-11-17,112.97193145751952,113.94237518310548,99.60831451416016,-0.008516969424469667,0.13416166118802875
452,452,452,452,2020-11-18,115.11758422851562,112.83837127685548,101.89643096923828,0.020198917494723245,0.12975089641038262
453,453,453,453,2020-11-19,116.0079116821289,111.68096923828124,106.29456329345705,0.038743775894492405,0.09138142241438385
454,454,454,454,2020-11-20,114.7614517211914,107.72798919677734,100.48081970214844,0.06528909132023841,0.14212296497355936
455,455,455,455,2020-11-23,118.99044036865234,109.31273651123048,104.31807708740234,0.08853226226229904,0.14065024673486692
456,456,456,456,2020-11-24,124.74188232421876,112.43773651123048,102.10120391845705,0.10943074980666578,0.22174741860873315
457,457,457,457,2020-11-25,125.22264099121094,112.97193145751952,113.94237518310548,0.10844029464343552,0.09899974254510724
458,458,458,458,2020-11-27,124.45696258544922,115.11758422851562,112.83837127685548,0.08112903358356038,0.10296666973406454
459,459,459,459,2020-11-30,122.92564392089844,116.0079116821289,111.68096923828124,0.05963155562807376,0.10068568315006021
460,460,460,460,2020-12-01,125.28498077392578,114.7614517211914,107.72798919677734,0.09169916287135238,0.16297520921028807
461,461,461,461,2020-12-02,125.87258911132812,118.99044036865234,109.31273651123048,0.057837828999991237,0.15149060510799983
462,462,462,462,2020-12-03,125.7568359375,124.74188232421876,112.43773651123048,0.00813643015778176,0.11845755561736326
463,463,463,463,2020-12-04,126.8964385986328,125.22264099121094,112.97193145751952,0.013366573282377336,0.12325634307092703
464,464,464,464,2020-12-07,126.2554168701172,124.45696258544922,115.11758422851562,0.014450411188793089,0.09675179266698541
465,465,465,465,2020-12-08,125.91707611083984,122.92564392089844,116.0079116821289,0.024335298108069114,0.08541800541899991
466,466,466,466,2020-12-09,127.56417846679688,125.28498077392578,114.7614517211914,0.018192106338619007,0.11155947013208944
467,467,467,467,2020-12-10,128.1963348388672,125.87258911132812,118.99044036865234,0.018461094221902563,0.0773666728326532
468,468,468,468,2020-12-11,127.90251159667967,125.7568359375,124.74188232421876,0.017062099592312086,0.025337354331771866
469,469,469,469,2020-12-14,126.23761749267578,126.8964385986328,125.22264099121094,-0.005191801387277928,0.008105375301388884
470,470,470,470,2020-12-15,127.4484405517578,126.2554168701172,124.45696258544922,0.009449287097660797,0.02403624437045626
471,471,471,471,2020-12-16,129.31809997558594,125.91707611083984,122.92564392089844,0.02701002889991111,0.05200262411316703
472,472,472,472,2020-12-17,129.11334228515625,127.56417846679688,125.28498077392578,0.012144191551099137,0.030557226313812302
473,473,473,473,2020-12-18,129.01539611816406,128.1963348388672,125.87258911132812,0.006389116196858335,0.02496816049486572
474,474,474,474,2020-12-21,128.73939514160156,127.90251159667967,125.7568359375,0.006543136131375249,0.023716875364006906
475,475,475,475,2020-12-22,127.96480560302734,126.23761749267578,126.8964385986328,0.0136820398281976,0.0084192040075588
476,476,476,476,2020-12-23,130.60903930664062,127.4484405517578,126.2554168701172,0.024799038271474894,0.03448265860150879
477,477,477,477,2020-12-24,130.11936950683594,129.31809997558594,125.91707611083984,0.006196112774633056,0.03337349885965413
478,478,478,478,2020-12-28,130.46658325195312,129.11334228515625,127.56417846679688,0.010481031184276457,0.022752506385730342
479,479,479,479,2020-12-29,128.97975158691406,129.01539611816406,128.1963348388672,-0.00027628122164080615,0.0061110697823894
480,480,480,480,2020-12-30,130.7781982421875,128.73939514160156,127.90251159667967,0.015836668320085234,0.02248342592814634
481,481,481,481,2020-12-31,132.65676879882812,127.96480560302734,126.23761749267578,0.03666604402429363,0.050849750127174076
482,482,482,482,2021-01-04,132.79029846191406,130.60903930664062,127.4484405517578,0.01670067528903818,0.04191387424616533
483,483,483,483,2021-01-05,132.08694458007812,130.11936950683594,129.31809997558594,0.015121308078109186,0.021411114182894098
484,484,484,484,2021-01-06,139.343017578125,130.46658325195312,129.11334228515625,0.06803607563654812,0.07923019505122686
