,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,HLT,HLT_6m,HLT_12m,HLT_6m_ret,HLT_12m_ret
244,244,244,244,2020-01-24,107.52540588378906,108.6552734375,107.32718658447266,-0.010398644428066817,0.0018468694244622164
245,245,245,245,2020-01-27,104.00696563720705,110.60775756835938,108.239013671875,-0.0596774772065406,-0.03909910014052187
246,246,246,246,2020-01-28,106.90100860595705,112.90711975097656,108.1200714111328,-0.05319514976793627,-0.011275083240929407
247,247,247,247,2020-01-29,109.03189849853516,109.636474609375,107.63442993164062,-0.005514370222080678,0.012983471625037435
248,248,248,248,2020-01-30,108.10023498535156,109.86441040039062,108.31829833984376,-0.016057751628663852,-0.0020131719001718063
249,249,249,249,2020-01-31,106.84154510498048,109.97344207763672,108.1200714111328,-0.02847866642607444,-0.011825059764256407
250,250,250,250,2020-02-03,106.8910903930664,107.52540588378906,108.6552734375,-0.005899215032103333,-0.01623651562064654
251,251,251,251,2020-02-04,109.9536361694336,104.00696563720705,110.60775756835938,0.05717569487575935,-0.005913883558497313
252,252,252,252,2020-02-05,112.25299835205078,106.90100860595705,112.90711975097656,0.05006491347356201,-0.005793446864719276
253,253,253,253,2020-02-06,111.69796752929688,109.03189849853516,109.636474609375,0.02445219305061941,0.018802984383315735
254,254,254,254,2020-02-07,109.85450744628906,108.10023498535156,109.86441040039062,0.01622820210497422,-9.013796247092642e-05
255,255,255,255,2020-02-10,110.37981414794922,106.84154510498048,109.97344207763672,0.03311697747811593,0.0036951836974024044
256,256,256,256,2020-02-11,111.9358367919922,106.8910903930664,107.52540588378906,0.0471952000898761,0.04101757042395948
257,257,257,257,2020-02-12,112.68907928466795,109.9536361694336,104.00696563720705,0.024878150559924705,0.08347627098117161
258,258,258,258,2020-02-13,111.95565795898438,112.25299835205078,106.90100860595705,-0.0026488414334722155,0.04728345802291756
259,259,259,259,2020-02-14,112.2232666015625,111.69796752929688,109.03189849853516,0.004702852557526116,0.029270040666770747
260,260,260,260,2020-02-18,110.93482208251952,109.85450744628906,108.10023498535156,0.009834049246988386,0.02622184029065311
261,261,261,261,2020-02-19,111.66822814941406,110.37981414794922,106.84154510498048,0.011672550922561697,0.04517608800669226
262,262,262,262,2020-02-20,111.00420379638672,111.9358367919922,106.8910903930664,-0.008322919828943731,0.03847947839427324
263,263,263,263,2020-02-21,108.5958023071289,112.68907928466795,109.9536361694336,-0.03632363493891788,-0.012349149237887214
264,264,264,264,2020-02-24,103.09514617919922,111.95565795898438,112.25299835205078,-0.07914304592833765,-0.08158224998258368
265,265,265,265,2020-02-25,98.00083923339844,112.2232666015625,111.69796752929688,-0.12673332187575126,-0.12262647744513222
266,266,266,266,2020-02-26,97.02957916259766,110.93482208251952,109.85450744628906,-0.12534606049648112,-0.1167446705813312
267,267,267,267,2020-02-27,95.12371063232422,111.66822814941406,110.37981414794922,-0.1481577866083179,-0.1382146149945157
268,268,268,268,2020-02-28,96.48361206054688,111.00420379638672,111.9358367919922,-0.1308111876778535,-0.1380453764790256
269,269,269,269,2020-03-02,95.7490692138672,108.5958023071289,112.68907928466795,-0.11829861578745726,-0.15032521499273221
270,270,270,270,2020-03-03,92.6421356201172,103.09514617919922,111.95565795898438,-0.10139187873028155,-0.1725104625435081
271,271,271,271,2020-03-04,97.6648406982422,98.00083923339844,112.2232666015625,-0.0034285271206302426,-0.12972734036524292
272,272,272,272,2020-03-05,90.8256378173828,97.02957916259766,110.93482208251952,-0.06393866075435184,-0.18127026201185403
273,273,273,273,2020-03-06,89.78336334228516,95.12371063232422,111.66822814941406,-0.05614107412904423,-0.19598112345658936
274,274,274,274,2020-03-09,85.54485321044922,96.48361206054688,111.00420379638672,-0.11337426757233338,-0.22935483265694323
275,275,275,275,2020-03-10,89.6543197631836,95.7490692138672,108.5958023071289,-0.06365335455188859,-0.1744218666056292
276,276,276,276,2020-03-11,80.49234771728516,92.6421356201172,103.09514617919922,-0.1311475369334396,-0.2192421205031908
277,277,277,277,2020-03-12,76.1545639038086,97.6648406982422,98.00083923339844,-0.22024585962203647,-0.22291926783974614
278,278,278,278,2020-03-13,78.05047607421875,90.8256378173828,97.02957916259766,-0.14065589904086595,-0.19560120998334551
279,279,279,279,2020-03-16,69.02748107910156,89.78336334228516,95.12371063232422,-0.23117737507844305,-0.27433990305625056
280,280,280,280,2020-03-17,64.3521957397461,85.54485321044922,96.48361206054688,-0.24773737607062096,-0.33302460008065604
281,281,281,281,2020-03-18,56.26226043701172,89.6543197631836,95.7490692138672,-0.3724534346406839,-0.41239887866332037
282,282,282,282,2020-03-19,57.6023063659668,80.49234771728516,92.6421356201172,-0.28437537232378285,-0.3782277796124286
283,283,283,283,2020-03-20,61.14598846435547,76.1545639038086,97.6648406982422,-0.1970804462672857,-0.37392015358648933
284,284,284,284,2020-03-23,62.86325073242188,78.05047607421875,90.8256378173828,-0.19458209745389932,-0.30786887664012963
285,285,285,285,2020-03-24,68.87858581542969,69.02748107910156,89.78336334228516,-0.0021570432723925226,-0.23283575874919327
286,286,286,286,2020-03-25,71.71749877929688,64.3521957397461,85.54485321044922,0.11445301834513355,-0.16163864817367346
287,287,287,287,2020-03-26,72.66050720214844,56.26226043701172,89.6543197631836,0.29146085915789577,-0.18954817353947107
288,288,288,288,2020-03-27,68.6403579711914,57.6023063659668,80.49234771728516,0.19162516749062375,-0.14724368318491254
289,289,289,289,2020-03-30,68.17381286621094,61.14598846435547,76.1545639038086,0.11493516710343599,-0.10479675318839987
290,290,290,290,2020-03-31,67.737060546875,62.86325073242188,78.05047607421875,0.0775303497300599,-0.13213776579064873
291,291,291,291,2020-04-01,62.57538986206055,68.87858581542969,69.02748107910156,-0.09151169233148138,-0.093471340923585
292,292,292,292,2020-04-02,57.43356323242188,71.71749877929688,64.3521957397461,-0.19916946059193052,-0.10751198817371554
293,293,293,293,2020-04-03,55.527713775634766,72.66050720214844,56.26226043701172,-0.23579237313673862,-0.01305576163615596
294,294,294,294,2020-04-06,63.32978439331055,68.6403579711914,57.6023063659668,-0.07736809269132494,0.0994314010788937
295,295,295,295,2020-04-07,65.34481811523438,68.17381286621094,61.14598846435547,-0.041496795206810266,0.06866893080527392
296,296,296,296,2020-04-08,69.57341766357422,67.737060546875,62.86325073242188,0.027110079797874276,0.10674228349587311
297,297,297,297,2020-04-09,67.94550323486328,62.57538986206055,68.87858581542969,0.08581829669204555,-0.013546773202730122
298,298,298,298,2020-04-13,66.14885711669922,57.43356323242188,71.71749877929688,0.15174565870148649,-0.07764690288118625
299,299,299,299,2020-04-14,69.4940185546875,55.527713775634766,72.66050720214844,0.25151953555093187,-0.043579225763611396
300,300,300,300,2020-04-15,69.35505676269531,63.32978439331055,68.6403579711914,0.09514121083951155,0.010412224129190406
301,301,301,301,2020-04-16,69.63298034667969,65.34481811523438,68.17381286621094,0.065623600388377,0.02140363607551654
302,302,302,302,2020-04-17,75.06267547607422,69.57341766357422,67.737060546875,0.07889878055212951,0.10814781258672701
303,303,303,303,2020-04-20,71.74728393554688,67.94550323486328,62.57538986206055,0.05595338204416844,0.146573502677404
304,304,304,304,2020-04-21,70.82413482666016,66.14885711669922,57.43356323242188,0.07067813283172608,0.23314889135555417
305,305,305,305,2020-04-22,70.26825714111328,69.4940185546875,55.527713775634766,0.011141082391378898,0.26546281781092484
306,306,306,306,2020-04-23,71.40978240966797,69.35505676269531,63.32978439331055,0.02962618362498204,0.12758606544712792
307,307,307,307,2020-04-24,70.843994140625,69.63298034667969,65.34481811523438,0.017391382473018968,0.08415626799500653
308,308,308,308,2020-04-27,74.63583374023438,75.06267547607422,69.57341766357422,-0.005686471114074498,0.07276365380150973
309,309,309,309,2020-04-28,75.19170379638672,71.74728393554688,67.94550323486328,0.0480076690280582,0.10664724251840352
310,310,310,310,2020-04-29,78.69569396972656,70.82413482666016,66.14885711669922,0.11114232686826031,0.18967579184160854
311,311,311,311,2020-04-30,75.1520004272461,70.26825714111328,69.4940185546875,0.0695014147899704,0.08141681816984159
312,312,312,312,2020-05-01,71.49911499023438,71.40978240966797,69.35505676269531,0.0012509851949122908,0.030914230736990955
313,313,313,313,2020-05-04,70.88369750976562,70.843994140625,69.63298034667969,0.0005604338041953483,0.01796156299585383
314,314,314,314,2020-05-05,71.21126556396484,74.63583374023438,75.06267547607422,-0.045883699620594354,-0.05130925440216938
315,315,315,315,2020-05-06,70.26825714111328,75.19170379638672,71.74728393554688,-0.06547858881620439,-0.020614394208458897
316,316,316,316,2020-05-07,71.37008666992188,78.69569396972656,70.82413482666016,-0.0930877781270062,0.00770855647722235
317,317,317,317,2020-05-08,71.6579360961914,75.1520004272461,70.26825714111328,-0.04649329773247035,0.019776767086842062
318,318,318,318,2020-05-11,67.79662322998047,71.49911499023438,71.40978240966797,-0.05178374250869544,-0.05059753800899869
319,319,319,319,2020-05-12,66.50619506835938,70.88369750976562,70.843994140625,-0.06175612440086331,-0.06123030081639824
320,320,320,320,2020-05-13,64.37203979492188,71.21126556396484,74.63583374023438,-0.09604134563371436,-0.13751831300009365
321,321,321,321,2020-05-14,67.66757202148438,70.26825714111328,75.19170379638672,-0.03701081007895479,-0.10006598328024463
322,322,322,322,2020-05-15,68.03485107421875,71.37008666992188,78.69569396972656,-0.04673156151719682,-0.13546920241416172
323,323,323,323,2020-05-18,72.53146362304688,71.6579360961914,75.1520004272461,0.012190241227194587,-0.03486982102008229
324,324,324,324,2020-05-19,74.735107421875,67.79662322998047,71.49911499023438,0.10234262211493528,0.04525919561497527
325,325,325,325,2020-05-20,77.14718627929688,66.50619506835938,70.88369750976562,0.15999999999999992,0.08836289569499867
326,326,326,326,2020-05-21,77.08763122558594,64.37203979492188,71.21126556396484,0.19753283368328423,0.08252016889578662
327,327,327,327,2020-05-22,77.812255859375,67.66757202148438,70.26825714111328,0.14991943016175746,0.10735998052594065
328,328,328,328,2020-05-26,81.08792114257812,68.03485107421875,71.37008666992188,0.19185858221575103,0.13616116956113666
329,329,329,329,2020-05-27,82.53717041015625,72.53146362304688,71.6579360961914,0.13794988115929963,0.1518217647150888
330,330,330,330,2020-05-28,80.02581787109375,74.735107421875,67.79662322998047,0.07079283929242286,0.18038058620750586
331,331,331,331,2020-05-29,78.72547149658203,77.14718627929688,66.50619506835938,0.020458104739831562,0.18373140149820477
332,332,332,332,2020-06-01,81.30630493164062,77.08763122558594,64.37203979492188,0.05472568866086114,0.2630686427005944
333,333,333,333,2020-06-02,82.98385620117188,77.812255859375,67.66757202148438,0.06646254223940207,0.22634599886079254
334,334,334,334,2020-06-03,85.47534942626953,81.08792114257812,68.03485107421875,0.05410705098700119,0.25634653529299367
335,335,335,335,2020-06-04,85.70365905761719,82.53717041015625,72.53146362304688,0.03836439548055193,0.18160664043714192
336,336,336,336,2020-06-05,86.55731964111328,80.02581787109375,74.735107421875,0.08161743227092688,0.15818820132956568
337,337,337,337,2020-06-08,89.03888702392578,78.72547149658203,77.14718627929688,0.13100481116574225,0.15414302605382435
338,338,338,338,2020-06-09,85.49520874023438,81.30630493164062,77.08763122558594,0.05152003663326754,0.1090651947787169
339,339,339,339,2020-06-10,82.21952819824219,82.98385620117188,77.812255859375,-0.009210562607223083,0.05663982222584796
340,340,340,340,2020-06-11,77.01814270019531,85.47534942626953,81.08792114257812,-0.09894322495129837,-0.05018970008155543
341,341,341,341,2020-06-12,76.87916564941406,85.70365905761719,82.53717041015625,-0.10296518847894887,-0.06855099020993294
342,342,342,342,2020-06-15,76.90896606445312,86.55731964111328,80.02581787109375,-0.11146779517508709,-0.03894807812725232
343,343,343,343,2020-06-16,77.67327880859375,89.03888702392578,78.72547149658203,-0.12764768962439932,-0.013365339933644749
344,344,344,344,2020-06-17,75.85678100585938,85.49520874023438,81.30630493164062,-0.11273646648036217,-0.06702461673006799
345,345,345,345,2020-06-18,77.58393859863281,82.21952819824219,82.98385620117188,-0.056380639748167316,-0.06507190494315451
346,346,346,346,2020-06-19,75.60861206054688,77.01814270019531,85.47534942626953,-0.018301280584436364,-0.11543371781397205
347,347,347,347,2020-06-22,75.519287109375,76.87916564941406,85.70365905761719,-0.017688518450374557,-0.11883240529316719
348,348,348,348,2020-06-23,75.12223815917969,76.90896606445312,86.55731964111328,-0.023231724423080635,-0.13210993049861175
349,349,349,349,2020-06-24,72.65058135986328,77.67327880859375,89.03888702392578,-0.06466441903537568,-0.18405784496900524
350,350,350,350,2020-06-25,71.9755859375,75.85678100585938,85.49520874023438,-0.05116477415591336,-0.15813310478967213
351,351,351,351,2020-06-26,70.63555145263672,77.58393859863281,82.21952819824219,-0.0895596082320902,-0.14089081997253694
352,352,352,352,2020-06-29,73.37519073486328,75.60861206054688,77.01814270019531,-0.029539245131164238,-0.04729991970220271
353,353,353,353,2020-06-30,72.9086685180664,75.519287109375,76.87916564941406,-0.03456889877055669,-0.051645944617219164
354,354,354,354,2020-07-01,73.89136505126953,75.12223815917969,76.90896606445312,-0.01638493657899287,-0.03923601067078075
355,355,355,355,2020-07-02,73.97077178955078,72.65058135986328,77.67327880859375,0.018171780665431125,-0.04766770600951287
356,356,356,356,2020-07-06,75.6781005859375,71.9755859375,75.85678100585938,0.051441257479342806,-0.0023554969977973572
357,357,357,357,2020-07-07,73.62335205078125,70.63555145263672,77.58393859863281,0.04229882172220245,-0.0510490524120073
358,358,358,358,2020-07-08,74.53656768798828,73.37519073486328,75.60861206054688,0.015827924145663363,-0.0141788659167571
359,359,359,359,2020-07-09,73.58364868164062,72.9086685180664,75.519287109375,0.009257886302051377,-0.025631047402910223
360,360,360,360,2020-07-10,74.68546295166016,73.89136505126953,75.12223815917969,0.010746829481897313,-0.005814193216581609
361,361,361,361,2020-07-13,73.03770446777344,73.97077178955078,72.65058135986328,-0.012614000086844435,0.005328561735694848
362,362,362,362,2020-07-14,72.96822357177734,75.6781005859375,71.9755859375,-0.03580794170544632,0.013791310224821274
363,363,363,363,2020-07-15,80.3236083984375,73.62335205078125,70.63555145263672,0.09100721661022426,0.1371555363632564
364,364,364,364,2020-07-16,80.2938232421875,74.53656768798828,73.37519073486328,0.07724068511310067,0.09429116896369338
365,365,365,365,2020-07-17,79.31111907958984,73.58364868164062,72.9086685180664,0.07783618372512491,0.08781466856628906
366,366,366,366,2020-07-20,77.59387969970703,74.68546295166016,73.89136505126953,0.03894220686466565,0.050107541603386485
367,367,367,367,2020-07-21,79.52949523925781,73.03770446777344,73.97077178955078,0.08888273281300574,0.07514756592673888
368,368,368,368,2020-07-22,79.03318786621094,72.96822357177734,75.6781005859375,0.08311788334092607,0.04433366131412764
369,369,369,369,2020-07-23,78.2787857055664,80.3236083984375,73.62335205078125,-0.02545730618485098,0.06323311184709568
370,370,370,370,2020-07-24,76.85932159423828,80.2938232421875,74.53656768798828,-0.04277417003285355,0.03116260888176514
371,371,371,371,2020-07-27,76.76998138427734,79.31111907958984,73.58364868164062,-0.03204011902495574,0.04330218410916764
372,372,372,372,2020-07-28,76.10493469238281,77.59387969970703,74.68546295166016,-0.01918894909091451,0.019005997748737347
373,373,373,373,2020-07-29,76.81961822509766,79.52949523925781,73.03770446777344,-0.034073861603267086,0.051780293272948086
374,374,374,374,2020-07-30,75.57884979248047,79.03318786621094,72.96822357177734,-0.04370743692609291,0.03577757677127913
375,375,375,375,2020-07-31,74.49686431884766,78.2787857055664,80.3236083984375,-0.04831349071948898,-0.07254086557823503
376,376,376,376,2020-08-03,74.18914794921875,76.85932159423828,80.2938232421875,-0.034741051438316406,-0.07602920182982731
377,377,377,377,2020-08-04,77.74276733398438,76.76998138427734,79.31111907958984,0.012671436571512151,-0.019774676789412138
378,378,378,378,2020-08-05,79.41038513183594,76.10493469238281,77.59387969970703,0.04343280041975994,0.023410421532714887
379,379,379,379,2020-08-06,82.09049224853516,76.81961822509766,79.52949523925781,0.06861364512373291,0.032201851672424064
380,380,380,380,2020-08-07,83.0831069946289,75.57884979248047,79.03318786621094,0.09929043935906856,0.05124327181732502
381,381,381,381,2020-08-10,85.56468963623047,74.49686431884766,78.2787857055664,0.14856766682168465,0.0930763535099901
382,382,382,382,2020-08-11,86.3786392211914,74.18914794921875,76.85932159423828,0.1643028880762476,0.12385378155181037
383,383,383,383,2020-08-12,85.25697326660156,77.74276733398438,76.76998138427734,0.09665472673922215,0.11055091754994706
384,384,384,384,2020-08-13,84.86984252929688,79.41038513183594,76.10493469238281,0.06874991713485867,0.11516871898441194
385,385,385,385,2020-08-14,85.36614990234375,82.09049224853516,76.81961822509766,0.03990300903411925,0.11125454505908827
386,386,386,386,2020-08-17,84.35368347167969,83.0831069946289,75.57884979248047,0.015292837774265156,0.11610170971498768
387,387,387,387,2020-08-18,83.45038604736328,85.56468963623047,74.49686431884766,-0.024710001261687875,0.12018655832538694
388,388,388,388,2020-08-19,83.8672866821289,86.3786392211914,74.18914794921875,-0.029073768256890786,0.13045221572748988
389,389,389,389,2020-08-20,84.47279357910156,85.25697326660156,77.74276733398438,-0.009197836346451549,0.0865678760341122
390,390,390,390,2020-08-21,86.70621490478516,84.86984252929688,79.41038513183594,0.021637513641602046,0.09187500804632531
391,391,391,391,2020-08-24,87.74847412109375,85.36614990234375,82.09049224853516,0.027907129716817636,0.06892371720014334
392,392,392,392,2020-08-25,87.7881851196289,84.35368347167969,83.0831069946289,0.04071549109177064,0.056630984266201834
393,393,393,393,2020-08-26,86.1602783203125,83.45038604736328,85.56468963623047,0.03247309450924751,0.006960683041265181
394,394,394,394,2020-08-27,88.14553833007812,83.8672866821289,86.3786392211914,0.05101216239610218,0.020455278351424244
395,395,395,395,2020-08-28,91.0539321899414,84.47279357910156,85.25697326660156,0.07790838129056499,0.06799395640298589
396,396,396,396,2020-08-31,89.69403839111328,86.70621490478516,84.86984252929688,0.03445916177530228,0.056842285999895825
397,397,397,397,2020-09-01,91.0340805053711,87.74847412109375,85.36614990234375,0.03744345889984557,0.06639552808122762
398,398,398,398,2020-09-02,90.6667938232422,87.7881851196289,84.35368347167969,0.03279038858920047,0.0748409564554704
399,399,399,399,2020-09-03,90.6270980834961,86.1602783203125,83.45038604736328,0.05184314454716121,0.08599974638894525
400,400,400,400,2020-09-04,90.2697525024414,88.14553833007812,83.8672866821289,0.024098941507495697,0.07634044302135257
401,401,401,401,2020-09-08,91.22268676757812,91.0539321899414,84.47279357910156,0.0018533475005197975,0.07990612009481923
402,402,402,402,2020-09-09,89.72380828857422,89.69403839111328,86.70621490478516,0.0003319049737857682,0.03480250391627382
403,403,403,403,2020-09-10,88.70140838623047,91.0340805053711,87.74847412109375,-0.025624163018848733,0.0108598385861578
404,404,404,404,2020-09-11,86.72607421875,90.6667938232422,87.7881851196289,-0.04346375821091408,-0.012098563142996621
405,405,405,405,2020-09-14,91.62965393066406,90.6270980834961,86.1602783203125,0.011062429100888727,0.0634790847589699
406,406,406,406,2020-09-15,91.26239013671876,90.2697525024414,88.14553833007812,0.01099634824245821,0.03536029010304498
407,407,407,407,2020-09-16,93.33698272705078,91.22268676757812,91.0539321899414,0.0231773041815746,0.025073607280867938
408,408,408,408,2020-09-17,90.49805450439452,89.72380828857422,89.69403839111328,0.008629217044935578,0.008963986098778465
409,409,409,409,2020-09-18,88.97933197021484,88.70140838623047,91.0340805053711,0.003133248829310764,-0.02257120106831878
410,410,410,410,2020-09-21,84.8499984741211,86.72607421875,90.6667938232422,-0.021632199560847942,-0.06415574108047906
411,411,411,411,2020-09-22,84.61175537109375,91.62965393066406,90.6270980834961,-0.07658981845419544,-0.06637465878980608
412,412,412,412,2020-09-23,83.24193572998047,91.26239013671876,90.2697525024414,-0.08788345773897632,-0.07785350660256729
413,413,413,413,2020-09-24,82.457763671875,93.33698272705078,91.22268676757812,-0.1165585037925464,-0.09608271150832082
414,414,414,414,2020-09-25,85.29668426513672,90.49805450439452,89.72380828857422,-0.057474939850836515,-0.04934168653651838
415,415,415,415,2020-09-28,88.40361022949219,88.97933197021484,88.70140838623047,-0.006470286166178174,-0.0033573103534229043
416,416,416,416,2020-09-29,85.96174621582031,84.8499984741211,86.72607421875,0.01310250750373676,-0.008813128114179558
417,417,417,417,2020-09-30,84.69116973876953,84.61175537109375,91.62965393066406,0.0009385736925973109,-0.07572312995032005
418,418,418,418,2020-10-01,86.5771713256836,83.24193572998047,91.26239013671876,0.04006677123081248,-0.05133789290436419
419,419,419,419,2020-10-02,87.31172180175781,82.457763671875,93.33698272705078,0.05886599288816785,-0.06455384295968614
420,420,420,420,2020-10-05,88.64185333251953,85.29668426513672,90.49805450439452,0.03921804342340751,-0.020510951114256826
421,421,421,421,2020-10-06,88.93962860107422,88.40361022949219,88.97933197021484,0.00606330861591009,-0.0004462088921269869
422,422,422,422,2020-10-07,91.04401397705078,85.96174621582031,84.8499984741211,0.059122435094217884,0.0729995947474158
423,423,423,423,2020-10-08,91.85797119140624,84.69116973876953,84.61175537109375,0.08462277088323078,0.08564076928237374
424,424,424,424,2020-10-09,90.69658660888672,86.5771713256836,83.24193572998047,0.047580848624712235,0.08955403083233904
425,425,425,425,2020-10-12,90.6767349243164,87.31172180175781,82.457763671875,0.038540221783724515,0.09967492309332138
426,426,426,426,2020-10-13,87.98670959472656,88.64185333251953,85.29668426513672,-0.007390907490791632,0.031537279001703666
427,427,427,427,2020-10-14,87.64921569824219,88.93962860107422,88.40361022949219,-0.014508863182012943,-0.008533526281241488
428,428,428,428,2020-10-15,88.02641296386719,91.04401397705078,85.96174621582031,-0.03314441973026616,0.024018436559713585
429,429,429,429,2020-10-16,88.84036254882812,91.85797119140624,84.69116973876953,-0.03285080873700397,0.04899203568514654
430,430,430,430,2020-10-19,86.90473937988281,90.69658660888672,86.5771713256836,-0.04180804780840974,0.003783538422235777
431,431,431,431,2020-10-20,88.90986633300781,90.6767349243164,87.31172180175781,-0.019485357437972528,0.01830389434855717
432,432,432,432,2020-10-21,88.31427764892578,87.98670959472656,88.64185333251953,0.0037229265159253178,-0.0036954967803406458
433,433,433,433,2020-10-22,93.69432830810548,87.64921569824219,88.93962860107422,0.06896938622560356,0.05345985565509581
434,434,434,434,2020-10-23,93.91271209716795,88.02641296386719,91.04401397705078,0.06686969211976135,0.03150891524664412
435,435,435,435,2020-10-26,89.71388244628906,88.84036254882812,91.85797119140624,0.009832466599636325,-0.023341346617045233
436,436,436,436,2020-10-27,87.02386474609375,86.90473937988281,90.69658660888672,0.0013707579938788683,-0.040494598530272596
437,437,437,437,2020-10-28,83.40074920654297,88.90986633300781,90.6767349243164,-0.06196294465037999,-0.08024093196393056
438,438,438,438,2020-10-29,85.87240600585938,88.31427764892578,87.98670959472656,-0.027649794665971617,-0.024029806303768275
439,439,439,439,2020-10-30,87.16282653808594,93.69432830810548,87.64921569824219,-0.06971074864362425,-0.005549269965298809
440,440,440,440,2020-11-02,87.35143280029297,93.91271209716795,88.02641296386719,-0.0698657205223322,-0.00766792762362456
441,441,441,441,2020-11-03,89.98190307617188,89.71388244628906,88.84036254882812,0.002987504526328788,0.012849345664436518
442,442,442,442,2020-11-04,92.40391540527344,87.02386474609375,86.90473937988281,0.06182270432227832,0.06327820628231007
443,443,443,443,2020-11-05,93.38662719726562,83.40074920654297,88.90986633300781,0.11973367248767164,0.05035167691615139
444,444,444,444,2020-11-06,92.15574645996094,85.87240600585938,88.31427764892578,0.07317065803039013,0.04349770969430433
445,445,445,445,2020-11-09,103.4220962524414,87.16282653808594,93.69432830810548,0.18653903688232232,0.1038245123263708
446,446,446,446,2020-11-10,103.47173309326172,87.35143280029297,93.91271209716795,0.18454534489232421,0.10178623088004746
447,447,447,447,2020-11-11,102.98534393310548,89.98190307617188,89.71388244628906,0.1445117341642117,0.14793096815046347
448,448,448,448,2020-11-12,101.29788208007812,92.40391540527344,87.02386474609375,0.09625097200477617,0.1640241717100377
449,449,449,449,2020-11-13,105.0202407836914,93.38662719726562,83.40074920654297,0.12457472697725192,0.25922418902505906
450,450,450,450,2020-11-16,105.79448699951172,92.15574645996094,85.87240600585938,0.14799663681826325,0.23199630615093048
451,451,451,451,2020-11-17,102.578369140625,103.4220962524414,87.16282653808594,-0.008158093312641501,0.17685914070034459
452,452,452,452,2020-11-18,102.58828735351562,103.47173309326172,87.35143280029297,-0.008538039456146174,0.17443165000003935
453,453,453,453,2020-11-19,102.04235076904295,102.98534393310548,89.98190307617188,-0.009156576344251932,0.13403192509344475
454,454,454,454,2020-11-20,101.010009765625,101.29788208007812,92.40391540527344,-0.0028418394199550834,0.09313560277836896
455,455,455,455,2020-11-23,104.2757568359375,105.0202407836914,93.38662719726562,-0.007088956778220523,0.11660266534383101
456,456,456,456,2020-11-24,108.13709259033205,105.79448699951172,92.15574645996094,0.022142983602077004,0.17341670752256944
457,457,457,457,2020-11-25,105.5165557861328,102.578369140625,103.4220962524414,0.02864333553090348,0.020251567214215616
458,458,458,458,2020-11-27,103.6404800415039,102.58828735351562,103.47173309326172,0.010256460217163532,0.001630850699002817
459,459,459,459,2020-11-30,102.86622619628906,102.04235076904295,102.98534393310548,0.00807385777607994,-0.0011566474632913604
460,460,460,460,2020-12-01,104.06730651855467,101.010009765625,101.29788208007812,0.030267265195039306,0.027339411067718755
461,461,461,461,2020-12-02,105.96324157714844,104.2757568359375,105.0202407836914,0.016182905714757334,0.008979229017378909
462,462,462,462,2020-12-03,108.35548400878906,108.13709259033205,105.79448699951172,0.0020195791585073675,0.02420728226877422
463,463,463,463,2020-12-04,110.0330047607422,105.5165557861328,102.578369140625,0.04280322591047803,0.07267258860294046
464,464,464,464,2020-12-07,109.02052307128906,103.6404800415039,102.58828735351562,0.051910634026691715,0.06269951359659776
465,465,465,465,2020-12-08,108.2462921142578,102.86622619628906,102.04235076904295,0.05230157765973176,0.06079771093530084
466,466,466,466,2020-12-09,105.9135971069336,104.06730651855467,101.010009765625,0.01774131233087828,0.048545558531144284
467,467,467,467,2020-12-10,106.56873321533205,105.96324157714844,104.2757568359375,0.005714166810787624,0.021989544348282264
468,468,468,468,2020-12-11,103.9680404663086,108.35548400878906,108.13709259033205,-0.040491199708217684,-0.03855339573274397
469,469,469,469,2020-12-14,102.28057861328124,110.0330047607422,105.5165557861328,-0.07045546165278305,-0.030667956784056094
470,470,470,470,2020-12-15,104.19635009765624,109.02052307128906,103.6404800415039,-0.044250136008596064,0.00536344540212208
471,471,471,471,2020-12-16,103.6404800415039,108.2462921142578,102.86622619628906,-0.042549374974362064,0.007526803245774927
472,472,472,472,2020-12-17,103.92835235595705,105.9135971069336,104.06730651855467,-0.018744002707907104,-0.0013352335834007079
473,473,473,473,2020-12-18,103.83899688720705,106.56873321533205,105.96324157714844,-0.025614795688800318,-0.02004699609340277
474,474,474,474,2020-12-21,103.22357177734376,103.9680404663086,108.35548400878906,-0.0071605532394936056,-0.04736181355646962
475,475,475,475,2020-12-22,102.19122314453124,102.28057861328124,110.0330047607422,-0.0008736308491942291,-0.0712675404371832
476,476,476,476,2020-12-23,105.7249984741211,104.19635009765624,109.02052307128906,0.014670843796660504,-0.030228479045298684
477,477,477,477,2020-12-24,106.10220336914062,103.6404800415039,108.2462921142578,0.023752527262039802,-0.019807502901383556
478,478,478,478,2020-12-28,106.5885772705078,103.92835235595705,105.9135971069336,0.025596719800189183,0.006372932107033602
479,479,479,479,2020-12-29,107.15438842773438,103.83899688720705,106.56873321533205,0.03192819306727901,0.005495563236347811
480,480,480,480,2020-12-30,109.3679656982422,103.22357177734376,103.9680404663086,0.05952510473239658,0.051938318811380224
481,481,481,481,2020-12-31,110.44000244140624,102.19122314453124,102.28057861328124,0.08071905828163506,0.07977490877300819
482,482,482,482,2021-01-04,106.66799926757812,105.7249984741211,104.19635009765624,0.008919373914087592,0.02372107245220567
483,483,483,483,2021-01-05,107.15438842773438,106.10220336914062,103.6404800415039,0.009916712614657763,0.03390478686342724
