,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BMY,BMY_6m,BMY_12m,BMY_6m_ret,BMY_12m_ret
125,125,125,125,2019-08-05,39.17342758178711,39.16478729248047,38.02532196044922,0.00022061371716675104,0.030193186070378353
126,126,126,126,2019-08-06,39.44102096557617,39.18204879760742,37.403804779052734,0.006609459584578037,0.054465480144531675
127,127,127,127,2019-08-07,39.91579818725586,38.4655647277832,36.9203987121582,0.037702123177855595,0.0811312872986727
128,128,128,128,2019-08-08,40.82219696044922,38.33608627319336,37.16209030151367,0.0648504041215674,0.09849033327348833
129,129,129,129,2019-08-09,40.84809112548828,39.018043518066406,37.31747055053711,0.04690259793714446,0.09461039354663225
130,130,130,130,2019-08-12,40.148868560791016,39.69999313354492,39.19068145751953,0.011306687780427094,0.02444936060400238
131,131,131,131,2019-08-13,40.131614685058594,39.17342758178711,39.16478729248047,0.024460129287154242,0.024686139244365357
132,132,132,132,2019-08-14,39.39786529541016,39.44102096557617,39.18204879760742,-0.0010941823793981786,0.0055080452509650435
133,133,133,133,2019-08-15,39.49282455444336,39.91579818725586,38.4655647277832,-0.010596647242984258,0.02670595983524393
134,134,134,134,2019-08-16,40.55458831787109,40.82219696044922,38.33608627319336,-0.006555468899368755,0.05786981041486805
135,135,135,135,2019-08-19,40.96894073486328,40.84809112548828,39.018043518066406,0.0029585130184845987,0.04999987290222685
136,136,136,136,2019-08-20,41.11568832397461,40.148868560791016,39.69999313354492,0.024080871960804995,0.0356598346419732
137,137,137,137,2019-08-21,41.23653793334961,40.131614685058594,39.17342758178711,0.027532489209869393,0.05266606674269436
138,138,138,138,2019-08-22,41.314231872558594,39.39786529541016,39.44102096557617,0.04864138101847071,0.047493976097052526
139,139,139,139,2019-08-23,40.20930099487305,39.49282455444336,39.91579818725586,0.018141939669115814,0.007353048691154385
140,140,140,140,2019-08-26,41.53003692626953,40.55458831787109,40.82219696044922,0.024052731117691906,0.017339585287536208
141,141,141,141,2019-08-27,41.37466049194336,40.96894073486328,40.84809112548828,0.009903105860260109,0.012890917346355835
142,142,142,142,2019-08-28,42.00481796264648,41.11568832397461,40.148868560791016,0.021625070013808312,0.04622669251675915
143,143,143,143,2019-08-29,41.66816329956055,41.23653793334961,40.131614685058594,0.010467061199671335,0.03828773465907975
144,144,144,144,2019-08-30,41.495513916015625,41.314231872558594,39.39786529541016,0.00438788367205345,0.05324269741208121
145,145,145,145,2019-09-03,41.469608306884766,40.20930099487305,39.49282455444336,0.03134367623481982,0.05005425098719596
146,146,146,146,2019-09-04,41.538665771484375,41.53003692626953,40.55458831787109,0.0002077735984238327,0.024265502238612013
147,147,147,147,2019-09-05,41.875335693359375,41.37466049194336,40.96894073486328,0.012101010508920318,0.022123953957266407
148,148,148,148,2019-09-06,41.66816329956055,42.00481796264648,41.11568832397461,-0.008014667826564681,0.013437084434356539
149,149,149,149,2019-09-09,41.51277160644531,41.66816329956055,41.23653793334961,-0.003729266682529153,0.006698760054546282
150,150,150,150,2019-09-10,41.91849899291992,41.495513916015625,41.314231872558594,0.010193513394252562,0.014626125017289437
151,151,151,151,2019-09-11,42.505496978759766,41.469608306884766,40.20930099487305,0.024979466027486463,0.05710609055799054
152,152,152,152,2019-09-12,42.824893951416016,41.538665771484375,41.53003692626953,0.03096460023553793,0.03117880746037649
153,153,153,153,2019-09-13,42.66950225830078,41.875335693359375,41.37466049194336,0.01896501966591635,0.03129552607711572
154,154,154,154,2019-09-16,42.70403671264648,41.66816329956055,42.00481796264648,0.02486006896053561,0.016646155939106677
155,155,155,155,2019-09-17,42.93710708618164,41.51277160644531,41.66816329956055,0.034310777734609,0.030453557011822507
156,156,156,156,2019-09-18,43.04070663452149,41.91849899291992,41.495513916015625,0.026771179039380977,0.037237584805751345
157,157,157,157,2019-09-19,43.22197341918945,42.505496978759766,41.469608306884766,0.01685608900862201,0.04225661113885559
158,158,158,158,2019-09-20,43.65358352661133,42.824893951416016,41.538665771484375,0.019350650958656068,0.05091443636542636
159,159,159,159,2019-09-23,43.61042785644531,42.66950225830078,41.875335693359375,0.02205147818337827,0.04143470456670495
160,160,160,160,2019-09-24,43.17017364501953,42.70403671264648,41.66816329956055,0.010915523876809718,0.03604695351366316
161,161,161,161,2019-09-25,43.023433685302734,42.93710708618164,41.51277160644531,0.002010535990415452,0.036390296778519016
162,162,162,162,2019-09-26,43.13565444946289,43.04070663452149,41.91849899291992,0.0022060003741957157,0.029036236644555125
163,163,163,163,2019-09-27,43.35145950317383,43.22197341918945,42.505496978759766,0.00299583923965141,0.01990242638115247
164,164,164,164,2019-09-30,43.774444580078125,43.65358352661133,42.824893951416016,0.0027686399077206936,0.022172865850861312
165,165,165,165,2019-10-01,43.72264862060547,43.61042785644531,42.66950225830078,0.002573255289527454,0.024681477555783093
166,166,166,166,2019-10-02,42.47958755493164,43.17017364501953,42.70403671264648,-0.015996833734477245,-0.005255923678249563
167,167,167,167,2019-10-03,43.1324577331543,43.023433685302734,42.93710708618164,0.002534061986986469,0.004549692800228877
168,168,168,168,2019-10-04,44.177040100097656,43.13565444946289,43.04070663452149,0.02414210851616594,0.026401366390782055
169,169,169,169,2019-10-07,44.29019927978516,43.35145950317383,43.22197341918945,0.021654167757434006,0.024714879402555123
170,170,170,170,2019-10-08,43.83755493164063,43.774444580078125,43.65358352661133,0.001441716786310332,0.004214348288661185
171,171,171,171,2019-10-09,44.246681213378906,43.72264862060547,43.61042785644531,0.011985380787898459,0.01458947752193529
172,172,172,172,2019-10-10,44.2031478881836,42.47958755493164,43.17017364501953,0.04057384811053488,0.023927961273865428
173,173,173,173,2019-10-11,44.9256477355957,43.1324577331543,43.023433685302734,0.04157402792892673,0.044213441079733906
174,174,174,174,2019-10-14,44.88212585449219,44.177040100097656,43.13565444946289,0.015960457124264638,0.04048788472829212
175,175,175,175,2019-10-15,45.11716079711914,44.29019927978516,43.35145950317383,0.018671433653074887,0.04072991576710461
176,176,176,176,2019-10-16,44.83859252929688,43.83755493164063,43.774444580078125,0.02283516038285538,0.024309799003207733
177,177,177,177,2019-10-17,45.630741119384766,44.246681213378906,43.72264862060547,0.03128053603232406,0.04364082595581964
178,178,178,178,2019-10-18,46.161739349365234,44.2031478881836,42.47958755493164,0.04430886836693371,0.08668049777253817
179,179,179,179,2019-10-21,46.30972671508789,44.9256477355957,43.1324577331543,0.030808214221818453,0.07366306370924347
180,180,180,180,2019-10-22,47.371707916259766,44.88212585449219,44.177040100097656,0.05546934362776845,0.07231511683271519
181,181,181,181,2019-10-23,47.676387786865234,45.11716079711914,44.29019927978516,0.056724025726138105,0.07645457826209401
182,182,182,182,2019-10-24,47.32818984985352,44.83859252929688,43.83755493164063,0.05552353854394454,0.07962658783447463
183,183,183,183,2019-10-25,47.859188079833984,45.630741119384766,44.246681213378906,0.04883652787095616,0.0816446966730413
184,184,184,184,2019-10-28,48.39017868041992,46.161739349365234,44.2031478881836,0.04827459628826425,0.09472245738760154
185,185,185,185,2019-10-29,48.54685974121094,46.30972671508789,44.9256477355957,0.04830805933895044,0.0806045586015236
186,186,186,186,2019-10-30,49.50439453125,47.371707916259766,44.88212585449219,0.04502026016795169,0.10298684807718783
187,187,187,187,2019-10-31,49.93964767456055,47.676387786865234,45.11716079711914,0.04747129538867534,0.10688808409569361
188,188,188,188,2019-11-01,49.7568359375,47.32818984985352,44.83859252929688,0.05131500053881721,0.10968772949306138
189,189,189,189,2019-11-04,49.30418395996094,47.859188079833984,45.630741119384766,0.030192653450713758,0.0805036856834136
190,190,190,190,2019-11-05,49.08656311035156,48.39017868041992,46.161739349365234,0.014391028281394158,0.06336034565011572
191,191,191,191,2019-11-06,49.58274459838867,48.54685974121094,46.30972671508789,0.021337834469618233,0.07067668318229181
192,192,192,192,2019-11-07,50.12244415283203,49.50439453125,47.371707916259766,0.012484742565468165,0.05806706909184722
193,193,193,193,2019-11-08,50.50545501708984,49.93964767456055,47.676387786865234,0.01132982247324743,0.05933895921125143
194,194,194,194,2019-11-11,50.61861801147461,49.7568359375,47.32818984985352,0.017319872892582966,0.06952364271821554
195,195,195,195,2019-11-12,50.82753372192383,49.30418395996094,47.859188079833984,0.030896967348652993,0.06202248222720241
196,196,196,196,2019-11-13,51.17572784423828,49.08656311035156,48.39017868041992,0.04256082727140753,0.05756434962174417
197,197,197,197,2019-11-14,50.93198394775391,49.58274459838867,48.54685974121094,0.027211873007310095,0.049130349918766525
198,198,198,198,2019-11-15,51.00162887573242,50.12244415283203,49.50439453125,0.01754073923888466,0.030244473418158613
199,199,199,199,2019-11-18,50.18337631225586,50.50545501708984,49.93964767456055,-0.0063771072793026295,0.004880463700577264
200,200,200,200,2019-11-19,49.1649055480957,50.61861801147461,49.7568359375,-0.028718928340741523,-0.011896463636631327
201,201,201,201,2019-11-20,49.10397338867188,50.82753372192383,49.30418395996094,-0.03390997372962268,-0.004060721732087491
202,202,202,202,2019-11-21,49.48698806762695,51.17572784423828,49.08656311035156,-0.03299884237604367,0.008157526864840614
203,203,203,203,2019-11-22,49.1387939453125,50.93198394775391,49.58274459838867,-0.035207542755076426,-0.00895373293011692
204,204,204,204,2019-11-25,48.895057678222656,51.00162887573242,50.12244415283203,-0.041303998400570974,-0.024487761827153953
205,205,205,205,2019-11-26,49.38253021240234,50.18337631225586,50.50545501708984,-0.015958394167630785,-0.02223373305532106
206,206,206,206,2019-11-27,50.13985061645508,49.1649055480957,50.61861801147461,0.019830101522429144,-0.009458326082924629
207,207,207,207,2019-11-29,49.56533050537109,49.10397338867188,50.82753372192383,0.009395514962657447,-0.02483306043252509
208,208,208,208,2019-12-02,49.97446823120117,49.48698806762695,51.17572784423828,0.009850673532768806,-0.023473229666480577
209,209,209,209,2019-12-03,50.27042007446289,49.1387939453125,50.93198394775391,0.023029179967457125,-0.012989163625937938
210,210,210,210,2019-12-04,51.27147674560547,48.895057678222656,51.00162887573242,0.04860243918765739,0.005290965716615581
211,211,211,211,2019-12-05,51.77635955810547,49.38253021240234,50.18337631225586,0.04847522667240578,0.03174324573017162
212,212,212,212,2019-12-06,52.18549346923828,50.13985061645508,49.1649055480957,0.040798742469963845,0.061437887197559604
213,213,213,213,2019-12-09,53.34322738647461,49.56533050537109,49.10397338867188,0.0762205526036821,0.08633219890878951
214,214,214,214,2019-12-10,54.04832458496094,49.97446823120117,49.48698806762695,0.08151875343450454,0.09217244159415494
215,215,215,215,2019-12-11,54.32687759399414,50.27042007446289,49.1387939453125,0.08069273170032476,0.10558019910817418
216,216,216,216,2019-12-12,55.65871810913086,51.27147674560547,48.895057678222656,0.08556885118198632,0.13833014525557386
217,217,217,217,2019-12-13,55.55426406860352,51.77635955810547,49.38253021240234,0.07296581958911852,0.1249780809054446
218,218,218,218,2019-12-16,55.27570724487305,52.18549346923828,50.13985061645508,0.05921595390213863,0.10243063282546894
219,219,219,219,2019-12-17,55.80669403076172,53.34322738647461,49.56533050537109,0.046181432301408254,0.12592195919513327
220,220,220,220,2019-12-18,54.97104263305664,54.04832458496094,49.97446823120117,0.017072093449358228,0.09998254266037176
221,221,221,221,2019-12-19,54.70989227294922,54.32687759399414,50.27042007446289,0.007050187603592661,0.08831181820065104
222,222,222,222,2019-12-20,55.28440475463867,55.65871810913086,51.27147674560547,-0.006725152270993129,0.07826823535714045
223,223,223,223,2019-12-23,55.02325820922852,55.55426406860352,51.77635955810547,-0.009558327668948374,0.06271006070790386
224,224,224,224,2019-12-24,54.979740142822266,55.27570724487305,52.18549346923828,-0.0053543792888915975,0.05354450993610138
225,225,225,225,2019-12-26,55.67612075805664,55.80669403076172,53.34322738647461,-0.002339742121851951,0.043733637537153314
226,226,226,226,2019-12-27,55.83281326293945,54.97104263305664,54.04832458496094,0.01567681070987348,0.03301654013665867
227,227,227,227,2019-12-30,55.47591400146485,54.70989227294922,54.32687759399414,0.014001521419452434,0.021150422375788125
228,228,228,228,2019-12-31,55.876346588134766,55.28440475463867,55.65871810913086,0.010707211846147757,0.0039100519450914195
229,229,229,229,2020-01-02,55.52568817138672,55.02325820922852,55.55426406860352,0.009131228838679117,-0.0005143781075295228
230,230,230,230,2020-01-03,55.03477096557617,54.979740142822266,55.27570724487305,0.001000929116997451,-0.00435880952602774
231,231,231,231,2020-01-06,55.21009826660156,55.67612075805664,55.80669403076172,-0.008370239972001703,-0.010690397890821157
232,232,232,232,2020-01-07,56.04290008544922,55.83281326293945,54.97104263305664,0.0037627841090575043,0.019498583273150905
233,233,233,233,2020-01-08,55.981536865234375,55.47591400146485,54.70989227294922,0.009114277301608187,0.023243412469921898
234,234,234,234,2020-01-09,57.37536239624024,55.876346588134766,55.28440475463867,0.026827376871196407,0.03782183512478032
235,235,235,235,2020-01-10,57.182525634765625,55.52568817138672,55.02325820922852,0.02983911623508173,0.03924281287244735
236,236,236,236,2020-01-13,57.989017486572266,55.03477096557617,54.979740142822266,0.05367963687618427,0.054734295504720976
237,237,237,237,2020-01-14,58.24324035644531,55.21009826660156,55.67612075805664,0.054938175896683816,0.04610809020880269
238,238,238,238,2020-01-15,58.36595916748047,56.04290008544922,55.83281326293945,0.04145144306396098,0.04537020000427705
239,239,239,239,2020-01-16,58.54128646850586,55.981536865234375,55.47591400146485,0.045724889787031486,0.05525591641374428
240,240,240,240,2020-01-17,58.48868560791016,57.37536239624024,55.876346588134766,0.019404203567050082,0.04675214432022523
241,241,241,241,2020-01-21,59.111087799072266,57.182525634765625,55.52568817138672,0.033726425038038466,0.06457190799002399
242,242,242,242,2020-01-22,59.111087799072266,57.989017486572266,55.03477096557617,0.019349703808308583,0.0740680257585844
243,243,243,243,2020-01-23,58.62019348144531,58.24324035644531,55.21009826660156,0.006472049334705021,0.06176578781615083
244,244,244,244,2020-01-24,56.24453353881836,58.36595916748047,56.04290008544922,-0.03634696763184686,0.0035978411727748405
245,245,245,245,2020-01-27,55.841270446777344,58.54128646850586,55.981536865234375,-0.04612156965804082,-0.0025055835604280707
246,246,246,246,2020-01-28,56.814334869384766,58.48868560791016,57.37536239624024,-0.02862691683225227,-0.009778195786912192
247,247,247,247,2020-01-29,56.22698974609375,59.111087799072266,57.182525634765625,-0.04879115171728887,-0.016710277800162987
248,248,248,248,2020-01-30,55.93770217895508,59.111087799072266,57.989017486572266,-0.05368511624932393,-0.03537420353935439
249,249,249,249,2020-01-31,55.18379592895508,58.62019348144531,58.24324035644531,-0.05862139560453572,-0.05252874683425246
250,250,250,250,2020-02-03,55.73608016967773,56.24453353881836,58.36595916748047,-0.00904004953280857,-0.04505843877689619
251,251,251,251,2020-02-04,56.35848617553711,55.841270446777344,58.54128646850586,0.00926224859537772,-0.03728651050644505
252,252,252,252,2020-02-05,57.49809646606445,56.814334869384766,58.48868560791016,0.012035018948151732,-0.01693642337060386
253,253,253,253,2020-02-06,58.8218002319336,56.22698974609375,59.111087799072266,0.046148842354131636,-0.0048939645320349445
254,254,254,254,2020-02-07,58.0766716003418,55.93770217895508,59.111087799072266,0.03823842128058397,-0.01749952906037877
255,255,255,255,2020-02-10,58.65525817871094,55.18379592895508,58.62019348144531,0.0629072754296407,0.0005981675457404911
256,256,256,256,2020-02-11,58.72538757324219,55.73608016967773,56.24453353881836,0.05363325505604433,0.044108358240923407
257,257,257,257,2020-02-12,58.734153747558594,56.35848617553711,55.841270446777344,0.04215279247604542,0.0518054707143254
258,258,258,258,2020-02-13,57.92765045166016,57.49809646606445,56.814334869384766,0.007470751416079224,0.01959568099908049
259,259,259,259,2020-02-14,58.19063186645508,58.8218002319336,56.22698974609375,-0.010730177638049732,0.03492347943983165
260,260,260,260,2020-02-18,57.91888046264648,58.0766716003418,55.93770217895508,-0.0027169452612775258,0.035417584321809414
261,261,261,261,2020-02-19,57.603294372558594,58.65525817871094,55.18379592895508,-0.017934688872176086,0.04384436414483761
262,262,262,262,2020-02-20,57.129913330078125,58.72538757324219,55.73608016967773,-0.027168390181745328,0.025007735674219322
263,263,263,263,2020-02-21,57.53316879272461,58.734153747558594,56.35848617553711,-0.020447812357965667,0.020843047727165276
264,264,264,264,2020-02-24,56.07795715332031,57.92765045166016,57.49809646606445,-0.03193109480391221,-0.02469889265955627
265,265,265,265,2020-02-25,54.47373580932617,58.19063186645508,58.8218002319336,-0.06387447494399134,-0.0739192681193549
266,266,266,266,2020-02-26,54.38607406616211,57.91888046264648,58.0766716003418,-0.06099576456355671,-0.06354698767134526
267,267,267,267,2020-02-27,52.22956466674805,57.603294372558594,58.65525817871094,-0.09328858295942388,-0.10955017012089652
268,268,268,268,2020-02-28,51.773712158203125,57.129913330078125,58.72538757324219,-0.09375475752831275,-0.11837598187613396
269,269,269,269,2020-03-02,52.89579772949219,57.53316879272461,58.734153747558594,-0.08060343555800886,-0.09940308399027697
270,270,270,270,2020-03-03,51.896446228027344,56.07795715332031,57.92765045166016,-0.07456603516887184,-0.10411615483465497
271,271,271,271,2020-03-04,53.8951530456543,54.47373580932617,58.19063186645508,-0.010621316035622774,-0.07381735999462447
272,272,272,272,2020-03-05,53.03606033325195,54.38607406616211,57.91888046264648,-0.024822783333612763,-0.0843044632491402
273,273,273,273,2020-03-06,52.86950302124024,52.22956466674805,57.603294372558594,0.01225241601333149,-0.08217917747380543
274,274,274,274,2020-03-09,50.54642868041992,51.773712158203125,57.129913330078125,-0.023704761096384863,-0.11523708449583958
275,275,275,275,2020-03-10,50.78312301635742,52.89579772949219,57.53316879272461,-0.039940312913682385,-0.1173244220335864
276,276,276,276,2020-03-11,49.538307189941406,51.896446228027344,56.07795715332031,-0.045439316359438764,-0.11661712186660322
277,277,277,277,2020-03-12,46.242183685302734,53.8951530456543,54.47373580932617,-0.14199735834999438,-0.15111047556635826
278,278,278,278,2020-03-13,48.205833435058594,53.03606033325195,54.38607406616211,-0.09107439104342674,-0.11363645450092774
279,279,279,279,2020-03-16,44.80451583862305,52.86950302124024,52.22956466674805,-0.15254516728438128,-0.14216179812144136
280,280,280,280,2020-03-17,47.41686630249024,50.54642868041992,51.773712158203125,-0.061914609194575476,-0.08415169927162691
281,281,281,281,2020-03-18,44.04184722900391,50.78312301635742,52.89579772949219,-0.13274638082384416,-0.1673847617492633
282,282,282,282,2020-03-19,42.77073287963867,49.538307189941406,51.896446228027344,-0.13661295054661993,-0.1758446678273745
283,283,283,283,2020-03-20,42.42885208129883,46.242183685302734,53.8951530456543,-0.08246434964999083,-0.2127519881916362
284,284,284,284,2020-03-23,40.67559814453125,48.205833435058594,53.03606033325195,-0.15621004251844006,-0.23305769906463203
285,285,285,285,2020-03-24,43.16522216796875,44.80451583862305,52.86950302124024,-0.03658768853922467,-0.18355158075484101
286,286,286,286,2020-03-25,43.26165008544922,47.41686630249024,50.54642868041992,-0.08763160750719623,-0.14412053996987118
287,287,287,287,2020-03-26,45.80386352539063,44.04184722900391,50.78312301635742,0.040007774588217915,-0.0980494935170283
288,288,288,288,2020-03-27,46.27724456787109,42.77073287963867,49.538307189941406,0.08198390469716998,-0.06582910896746319
289,289,289,289,2020-03-30,47.67985534667969,42.42885208129883,46.242183685302734,0.12376020108484909,0.031090046939844074
290,290,290,290,2020-03-31,48.86330795288086,40.67559814453125,48.205833435058594,0.20129291717497289,0.013638899505969526
291,291,291,291,2020-04-01,48.05680465698242,43.16522216796875,44.80451583862305,0.11332230539620691,0.07258841564259888
292,292,292,292,2020-04-02,48.79927444458008,43.26165008544922,47.41686630249024,0.12800307774190522,0.029154354766317336
293,293,293,293,2020-04-03,49.08211135864258,45.80386352539063,44.04184722900391,0.0715714260967244,0.11444261416717727
294,294,294,294,2020-04-06,51.15040588378906,46.27724456787109,42.77073287963867,0.10530361868824989,0.19592072522422455
295,295,295,295,2020-04-07,50.29303359985352,47.67985534667969,42.42885208129883,0.05480675715505945,0.18534985352622702
296,296,296,296,2020-04-08,51.486289978027344,48.86330795288086,40.67559814453125,0.05367999292384873,0.265778312468395
297,297,297,297,2020-04-09,52.06964111328125,48.05680465698242,43.16522216796875,0.08350194077491135,0.20628687860478867
298,298,298,298,2020-04-13,52.07848739624024,48.79927444458008,43.26165008544922,0.067197985809897,0.20380261255352594
299,299,299,299,2020-04-14,53.06842803955078,49.08211135864258,45.80386352539063,0.0812173024053553,0.15860156665895997
300,300,300,300,2020-04-15,52.5557746887207,51.15040588378906,46.27724456787109,0.027475222936149457,0.1356720820238424
301,301,301,301,2020-04-16,52.64417266845703,50.29303359985352,47.67985534667969,0.04674880197742448,0.10411770936975051
302,302,302,302,2020-04-17,53.56340789794922,51.486289978027344,48.86330795288086,0.040343126700493004,0.09618873838015007
303,303,303,303,2020-04-20,54.51800537109375,52.06964111328125,48.05680465698242,0.047020955118279195,0.13444923690265687
304,304,304,304,2020-04-21,53.55457305908203,52.07848739624024,48.79927444458008,0.02834348186058011,0.09744609256234749
305,305,305,305,2020-04-22,53.85508728027344,53.06842803955078,49.08211135864258,0.014823488650094863,0.09724471481584729
306,306,306,306,2020-04-23,53.87276458740234,52.5557746887207,51.15040588378906,0.02505889993025412,0.0532226217285221
307,307,307,307,2020-04-24,55.021820068359375,52.64417266845703,50.29303359985352,0.04516449360646835,0.09402468155191235
308,308,308,308,2020-04-27,55.29582595825195,53.56340789794922,51.486289978027344,0.032343312875151575,0.07399126994488037
309,309,309,309,2020-04-28,54.92458724975586,54.51800537109375,52.06964111328125,0.007457754110675507,0.054829379950275925
310,310,310,310,2020-04-29,54.47380828857422,53.55457305908203,52.07848739624024,0.01716445817760648,0.045994440547190374
311,311,311,311,2020-04-30,53.74902725219727,53.85508728027344,53.06842803955078,-0.0019693595058941638,0.012824936365917194
312,312,312,312,2020-05-01,53.26288986206055,53.87276458740234,52.5557746887207,-0.01132065023973916,0.01345456664901179
313,313,313,313,2020-05-04,53.18333053588867,55.021820068359375,52.64417266845703,-0.03341382619089217,0.010241548876209983
314,314,314,314,2020-05-05,54.23516082763672,55.29582595825195,53.56340789794922,-0.019181649107041676,0.012541265689579362
315,315,315,315,2020-05-06,54.0318717956543,54.92458724975586,54.51800537109375,-0.01625347588034043,-0.008916936196224245
316,316,316,316,2020-05-07,53.95231628417969,54.47380828857422,53.55457305908203,-0.0095732613668561,0.007426876966395879
317,317,317,317,2020-05-08,53.96115493774414,53.74902725219727,53.85508728027344,0.003946633016287615,0.0019695011711466925
318,318,318,318,2020-05-11,55.38421630859375,53.26288986206055,53.87276458740234,0.03982747560312605,0.028055952442151977
319,319,319,319,2020-05-12,55.99408721923828,53.18333053588867,55.021820068359375,0.05285033214407053,0.017670574140785433
320,320,320,320,2020-05-13,55.92338943481445,54.23516082763672,55.29582595825195,0.031127935852224065,0.011349201602238512
321,321,321,321,2020-05-14,56.365325927734375,54.0318717956543,54.92458724975586,0.04318662401526785,0.02623121538314188
322,322,322,322,2020-05-15,56.648170471191406,53.95231628417969,54.47380828857422,0.04996734844176132,0.03991573658846348
323,323,323,323,2020-05-18,56.215065002441406,53.96115493774414,53.74902725219727,0.04176912201559868,0.0458806024278946
324,324,324,324,2020-05-19,55.428409576416016,55.38421630859375,53.26288986206055,0.0007979397519326525,0.04065719528106149
325,325,325,325,2020-05-20,54.51800537109375,55.99408721923828,53.18333053588867,-0.026361387808057413,0.025095736234578725
326,326,326,326,2020-05-21,54.04070281982422,55.92338943481445,54.23516082763672,-0.03366545973013202,-0.0035854601488229942
327,327,327,327,2020-05-22,53.73134994506836,56.365325927734375,54.0318717956543,-0.04673043115270936,-0.005561936697704883
328,328,328,328,2020-05-26,53.31591796875,56.648170471191406,53.95231628417969,-0.05882365616972629,-0.011795569852416143
329,329,329,329,2020-05-27,53.38663864135742,56.215065002441406,53.96115493774414,-0.050314383892665515,-0.010646849517019219
330,330,330,330,2020-05-28,52.86514663696289,55.428409576416016,55.38421630859375,-0.04624456950941913,-0.045483530137809036
331,331,331,331,2020-05-29,52.78559112548828,54.51800537109375,55.99408721923828,-0.03177691908963387,-0.05730062321022411
332,332,332,332,2020-06-01,53.28940200805664,54.04070281982422,55.92338943481445,-0.013902498904806437,-0.04709992461791046
333,333,333,333,2020-06-02,53.607608795166016,53.73134994506836,56.365325927734375,-0.0023029600043336096,-0.04892577284311295
334,334,334,334,2020-06-03,53.218692779541016,53.31591796875,56.648170471191406,-0.001823567761994993,-0.060539955008687585
335,335,335,335,2020-06-04,53.81974029541016,53.38663864135742,56.215065002441406,0.008112547728697628,-0.042610014004737296
336,336,336,336,2020-06-05,54.20864486694336,52.86514663696289,55.428409576416016,0.025413685867677227,-0.022006128604340258
337,337,337,337,2020-06-08,54.29703521728516,52.78559112548828,54.51800537109375,0.028633649061610367,-0.004053159177495269
338,338,338,338,2020-06-09,53.85508728027344,53.28940200805664,54.04070281982422,0.010615342843052877,-0.0034347358540032236
339,339,339,339,2020-06-10,53.174503326416016,53.607608795166016,53.73134994506836,-0.0080791790285758,-0.010363533006738757
340,340,340,340,2020-06-11,50.125099182128906,53.218692779541016,53.31591796875,-0.05812983062600485,-0.05984739470286016
341,341,341,341,2020-06-12,49.647796630859375,53.81974029541016,53.38663864135742,-0.07751697874518693,-0.07003329120634405
342,342,342,342,2020-06-15,48.7020378112793,54.20864486694336,52.86514663696289,-0.10158171393474569,-0.07874959383490632
343,343,343,343,2020-06-16,50.4344596862793,54.29703521728516,52.78559112548828,-0.0711378718110236,-0.04454115960584004
344,344,344,344,2020-06-17,50.33722305297852,53.85508728027344,53.28940200805664,-0.06532092704607817,-0.05539898823844536
345,345,345,345,2020-06-18,49.47102355957031,53.174503326416016,53.607608795166016,-0.06964766072400508,-0.07716414383267012
346,346,346,346,2020-06-19,49.85993194580078,50.125099182128906,53.218692779541016,-0.005290108960475881,-0.06311242644861526
347,347,347,347,2020-06-22,50.87639236450195,49.647796630859375,53.81974029541016,0.02474622877581889,-0.0546890028594067
348,348,348,348,2020-06-23,51.60118865966797,48.7020378112793,54.20864486694336,0.059528327328373765,-0.04810037612405671
349,349,349,349,2020-06-24,51.05316925048828,50.4344596862793,54.29703521728516,0.012267595768004291,-0.05974296669819301
350,350,350,350,2020-06-25,51.424407958984375,50.33722305297852,53.85508728027344,0.02159803104079905,-0.04513369941523415
351,351,351,351,2020-06-26,50.85872650146485,49.47102355957031,53.174503326416016,0.028050823331430497,-0.04355051161899115
352,352,352,352,2020-06-29,51.08852767944336,49.85993194580078,50.125099182128906,0.024640942851227754,0.019220480618179936
353,353,353,353,2020-06-30,51.972412109375,50.87639236450195,49.647796630859375,0.021542796057956615,0.04682212779349659
354,354,354,354,2020-07-01,52.52926635742188,51.60118865966797,48.7020378112793,0.017985587577739492,0.07858456685063397
355,355,355,355,2020-07-02,52.67176055908203,51.05316925048828,50.4344596862793,0.031704031940745114,0.04436055995681443
356,356,356,356,2020-07-06,53.60691452026367,51.424407958984375,50.33722305297852,0.042441063454149,0.0649557379008352
357,357,357,357,2020-07-07,53.69598007202149,50.85872650146485,49.47102355957031,0.05578695664892286,0.08540265004551029
358,358,358,358,2020-07-08,53.04582977294922,51.08852767944336,49.85993194580078,0.03831196909386425,0.06389695498605175
359,359,359,359,2020-07-09,51.75442123413086,51.972412109375,50.87639236450195,-0.004194357475373334,0.01725808039489718
360,360,360,360,2020-07-10,51.14878845214844,52.52926635742188,51.60118865966797,-0.02628016724772697,-0.00876724391957917
361,361,361,361,2020-07-13,51.43378829956055,52.67176055908203,51.05316925048828,-0.023503529146948643,0.007455346155001541
362,362,362,362,2020-07-14,51.558475494384766,53.60691452026367,51.424407958984375,-0.038212216543531685,0.0026070798035695564
363,363,363,363,2020-07-15,52.78754806518555,53.69598007202149,50.85872650146485,-0.016918063617005985,0.03792508575033127
364,364,364,364,2020-07-16,52.83208084106445,53.04582977294922,51.08852767944336,-0.004029514342591467,0.034128076122316164
365,365,365,365,2020-07-17,53.78505706787109,51.75442123413086,51.972412109375,0.03923598767637393,0.0348770604427866
