,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,IDXX,IDXX_6m,IDXX_12m,IDXX_6m_ret,IDXX_12m_ret
491,491,491,491,2021-01-15,489.4599914550781,495.1900024414063,494.0700073242188,-0.011571338189539038,-0.00933069362802974
492,492,492,492,2021-01-19,484.9299926757813,513.2000122070312,496.9599914550781,-0.055085773302447794,-0.024207177612172504
493,493,493,493,2021-01-20,495.0400085449219,506.5499877929688,499.8699951171875,-0.022722296960652866,-0.009662485485117611
494,494,494,494,2021-01-21,496.4400024414063,496.7300109863281,491.7699890136719,-0.0005838353602714008,0.009496336767318647
495,495,495,495,2021-01-22,492.8599853515625,497.5799865722656,497.260009765625,-0.009485914522443517,-0.008848538647088011
496,496,496,496,2021-01-25,489.2099914550781,488.8999938964844,483.6000061035156,0.0006340715125052743,0.011600465841105967
497,497,497,497,2021-01-26,478.1000061035156,489.4599914550781,495.1900024414063,-0.02320922148874982,-0.03451199792732662
498,498,498,498,2021-01-27,465.1799926757813,484.9299926757813,513.2000122070312,-0.04072752829954285,-0.09356979421091294
499,499,499,499,2021-01-28,482.2699890136719,495.0400085449219,506.5499877929688,-0.02579593428980642,-0.04793208837114882
500,500,500,500,2021-01-29,478.6799926757813,496.4400024414063,496.7300109863281,-0.035774735473137365,-0.036337684277835236
501,501,501,501,2021-02-01,492.4200134277344,492.8599853515625,497.5799865722656,-0.0008926915085514242,-0.010370138035650012
502,502,502,502,2021-02-02,506.6499938964844,489.2099914550781,488.8999938964844,0.03564931776952007,0.03630599349886321
503,503,503,503,2021-02-03,485.3599853515625,478.1000061035156,489.4599914550781,0.015185064119147773,-0.008376590886064128
504,504,504,504,2021-02-04,494.0,465.1799926757813,484.9299926757813,0.0619545289522061,0.01870374582147738
505,505,505,505,2021-02-05,502.6400146484375,482.2699890136719,495.0400085449219,0.04223780475419159,0.015352306828400497
506,506,506,506,2021-02-08,495.760009765625,478.6799926757813,496.4400024414063,0.03568149358900041,-0.0013697378785698655
507,507,507,507,2021-02-09,505.0499877929688,492.4200134277344,492.8599853515625,0.025648783601050607,0.024733195641173822
508,508,508,508,2021-02-10,516.5399780273438,506.6499938964844,489.2099914550781,0.01952034787328949,0.05586555272711591
509,509,509,509,2021-02-11,528.469970703125,485.3599853515625,478.1000061035156,0.08882064169409531,0.10535445295247192
510,510,510,510,2021-02-12,544.0800170898438,494.0,465.1799926757813,0.10137655281344893,0.16961181834201056
511,511,511,511,2021-02-16,538.1599731445312,502.6400146484375,482.2699890136719,0.07066679424824063,0.11588940926049407
512,512,512,512,2021-02-17,540.3499755859375,495.760009765625,478.6799926757813,0.08994264350081971,0.12883342494727246
513,513,513,513,2021-02-18,551.7899780273438,505.0499877929688,492.4200134277344,0.09254527544614999,0.12056773279041844
514,514,514,514,2021-02-19,544.1300048828125,516.5399780273438,506.6499938964844,0.05341314908641648,0.0739761402108805
515,515,515,515,2021-02-22,536.9099731445312,528.469970703125,485.3599853515625,0.015970637707525492,0.10620980169106731
516,516,516,516,2021-02-23,525.219970703125,544.0800170898438,494.0,-0.034664104165406995,0.06319832126138669
517,517,517,517,2021-02-24,532.8800048828125,538.1599731445312,502.6400146484375,-0.009811150076560526,0.06016232164788127
518,518,518,518,2021-02-25,518.280029296875,540.3499755859375,495.760009765625,-0.04084379991898879,0.04542524424649841
519,519,519,519,2021-02-26,520.1699829101562,551.7899780273438,505.0499877929688,-0.057304402719000835,0.029937620993242042
520,520,520,520,2021-03-01,538.1699829101562,544.1300048828125,516.5399780273438,-0.010953305127769708,0.04187479343886813
521,521,521,521,2021-03-02,529.469970703125,536.9099731445312,528.469970703125,-0.013857076257742462,0.0018922551051849812
522,522,522,522,2021-03-03,498.0199890136719,525.219970703125,544.0800170898438,-0.05178779027202607,-0.08465671708094735
523,523,523,523,2021-03-04,485.8500061035156,532.8800048828125,538.1599731445312,-0.08825626472819037,-0.09720151934630594
524,524,524,524,2021-03-05,499.7000122070313,518.280029296875,540.3499755859375,-0.035849378790555164,-0.0752289538550025
525,525,525,525,2021-03-08,482.6000061035156,520.1699829101562,551.7899780273438,-0.0722263453120664,-0.12539186045238293
526,526,526,526,2021-03-09,493.5700073242188,538.1699829101562,544.1300048828125,-0.08287339874432031,-0.09291896624866813
527,527,527,527,2021-03-10,488.7799987792969,529.469970703125,536.9099731445312,-0.07685038656638576,-0.08964254115704096
528,528,528,528,2021-03-11,502.9400024414063,498.0199890136719,525.219970703125,0.009879148500602453,-0.04242026104203911
529,529,529,529,2021-03-12,497.75,485.8500061035156,532.8800048828125,0.024493143453720556,-0.06592479462714695
530,530,530,530,2021-03-15,512.760009765625,499.7000122070313,518.280029296875,0.026135675884640053,-0.010650650650650628
531,531,531,531,2021-03-16,506.9200134277344,482.6000061035156,520.1699829101562,0.05039371532664716,-0.0254723838701596
532,532,532,532,2021-03-17,504.8999938964844,493.5700073242188,538.1699829101562,0.02295517637647504,-0.061820595852939086
533,533,533,533,2021-03-18,484.4700012207031,488.7799987792969,529.469970703125,-0.008817868098853765,-0.08499059809315124
534,534,534,534,2021-03-19,484.8800048828125,502.9400024414063,498.0199890136719,-0.03590885089856788,-0.026384451268478437
535,535,535,535,2021-03-22,491.3699951171875,497.75,485.8500061035156,-0.01281768936778005,0.011361508581510193
536,536,536,536,2021-03-23,487.6600036621094,512.760009765625,499.7000122070313,-0.048950787162572396,-0.024094473185511167
537,537,537,537,2021-03-24,472.9700012207031,506.9200134277344,482.6000061035156,-0.06697311470791067,-0.019954423458392823
538,538,538,538,2021-03-25,472.1099853515625,504.8999938964844,493.5700073242188,-0.06494357088791047,-0.043479185635685424
539,539,539,539,2021-03-26,480.2200012207031,484.4700012207031,488.7799987792969,-0.008772472989641122,-0.017512986578771428
540,540,540,540,2021-03-29,479.1799926757813,484.8800048828125,502.9400024414063,-0.011755510950402615,-0.04724223495901603
541,541,541,541,2021-03-30,475.9500122070313,491.3699951171875,497.75,-0.03138161276306395,-0.04379706236658698
542,542,542,542,2021-03-31,489.30999755859375,487.6600036621094,512.760009765625,0.003383492359622764,-0.04573291941731161
543,543,543,543,2021-04-01,486.3599853515625,472.9700012207031,506.9200134277344,0.02831043004059608,-0.04055872234585367
544,544,544,544,2021-04-05,491.30999755859375,472.1099853515625,504.8999938964844,0.040668515394212124,-0.02691621410610845
545,545,545,545,2021-04-06,492.8999938964844,480.2200012207031,484.4700012207031,0.026404549255651943,0.01740044307086186
546,546,546,546,2021-04-07,489.2699890136719,479.1799926757813,484.8800048828125,0.021056798055250958,0.009053753684729493
547,547,547,547,2021-04-08,499.6600036621094,475.9500122070313,491.3699951171875,0.04981613792829265,0.01687121441541173
548,548,548,548,2021-04-09,502.8800048828125,489.30999755859375,487.6600036621094,0.027732945151184518,0.03121027171883628
549,549,549,549,2021-04-12,506.4299926757813,486.3599853515625,472.9700012207031,0.04126574539168004,0.07074442643026035
550,550,550,550,2021-04-13,516.9400024414062,491.30999755859375,472.1099853515625,0.052166666687371466,0.09495672296882374
551,551,551,551,2021-04-14,514.1599731445312,492.8999938964844,480.2200012207031,0.043132439665868105,0.07067588154919391
552,552,552,552,2021-04-15,528.4600219726562,489.2699890136719,479.1799926757813,0.0800989920472912,0.10284241840251118
553,553,553,553,2021-04-16,535.0,499.6600036621094,475.9500122070313,0.07072808725708812,0.12406762533558413
554,554,554,554,2021-04-19,528.5800170898438,502.8800048828125,489.30999755859375,0.05110565534022404,0.08025591082787442
555,555,555,555,2021-04-20,532.27001953125,506.4299926757813,486.3599853515625,0.05102388726808993,0.09439517140066878
556,556,556,556,2021-04-21,541.0800170898438,516.9400024414062,491.30999755859375,0.04669790407867236,0.10130064476311507
557,557,557,557,2021-04-22,546.260009765625,514.1599731445312,492.8999938964844,0.06243200229059909,0.10825728652848587
558,558,558,558,2021-04-23,559.0999755859375,528.4600219726562,489.2699890136719,0.05797970014629916,0.14272280773451307
559,559,559,559,2021-04-26,558.4199829101562,535.0,499.6600036621094,0.043775668990946315,0.11759992558416332
560,560,560,560,2021-04-27,557.5399780273438,528.5800170898438,502.8800048828125,0.05478822505803804,0.10869386854478091
561,561,561,561,2021-04-28,557.8099975585938,532.27001953125,506.4299926757813,0.04798312339634658,0.10145529614338256
562,562,562,562,2021-04-29,552.6300048828125,541.0800170898438,516.9400024414062,0.02134617326119237,0.06904089889126275
563,563,563,563,2021-04-30,548.989990234375,546.260009765625,514.1599731445312,0.004997584337028904,0.06774159582440498
564,564,564,564,2021-05-03,549.8800048828125,559.0999755859375,528.4600219726562,-0.016490737087696106,0.04053283506706684
565,565,565,565,2021-05-04,526.8800048828125,558.4199829101562,535.0,-0.056480747452796964,-0.015177560966705639
566,566,566,566,2021-05-05,529.9199829101562,557.5399780273438,528.5800170898438,-0.04953903972036411,0.0025350292803156815
567,567,567,567,2021-05-06,533.1799926757812,557.8099975585938,532.27001953125,-0.04415482868828524,0.001709608114566885
568,568,568,568,2021-05-07,544.260009765625,552.6300048828125,541.0800170898438,-0.015145748589894925,0.005877120897727073
569,569,569,569,2021-05-10,525.260009765625,548.989990234375,546.260009765625,-0.04322479624559128,-0.03844323147325046
570,570,570,570,2021-05-11,528.1900024414062,549.8800048828125,559.0999755859375,-0.039444973901221814,-0.05528523429488175
571,571,571,571,2021-05-12,512.3099975585938,526.8800048828125,558.4199829101562,-0.027653369247632398,-0.08257223373573486
572,572,572,572,2021-05-13,518.0700073242188,529.9199829101562,557.5399780273438,-0.02236182059197145,-0.07079307719381023
573,573,573,573,2021-05-14,530.0700073242188,533.1799926757812,557.8099975585938,-0.005832899572909556,-0.04973017757979703
574,574,574,574,2021-05-17,523.6199951171875,544.260009765625,552.6300048828125,-0.037923077716707,-0.05249445290574961
575,575,575,575,2021-05-18,524.8599853515625,525.260009765625,548.989990234375,-0.0007615740902129353,-0.04395345145092888
576,576,576,576,2021-05-19,528.1400146484375,528.1900024414062,549.8800048828125,-9.463979389556787e-05,-0.039535880630917175
577,577,577,577,2021-05-20,539.239990234375,512.3099975585938,526.8800048828125,0.05256581523709425,0.023458824090907715
578,578,578,578,2021-05-21,539.3400268554688,518.0700073242188,529.9199829101562,0.04105626504245552,0.0177763516174283
579,579,579,579,2021-05-24,549.7100219726562,530.0700073242188,533.1799926757812,0.03705173727444011,0.031002718639006943
580,580,580,580,2021-05-25,555.1900024414062,523.6199951171875,544.260009765625,0.06029182922465237,0.020082299782576474
581,581,581,581,2021-05-26,557.3300170898438,524.8599853515625,525.260009765625,0.061864178341833664,0.061055490096283194
582,582,582,582,2021-05-27,554.0399780273438,528.1400146484375,528.1900024414062,0.04903995656558391,0.04894067564030635
583,583,583,583,2021-05-28,558.1099853515625,539.239990234375,512.3099975585938,0.034993686408505864,0.08939897329981439
584,584,584,584,2021-06-01,550.5900268554688,539.3400268554688,518.0700073242188,0.02085882641715142,0.06277147696546415
585,585,585,585,2021-06-02,547.5599975585938,549.7100219726562,530.0700073242188,-0.0039111974097671975,0.032995623205817726
586,586,586,586,2021-06-03,550.2999877929688,555.1900024414062,523.6199951171875,-0.008807821875275179,0.050952967657031945
587,587,587,587,2021-06-04,558.3599853515625,557.3300170898438,524.8599853515625,0.0018480401739293661,0.06382654600266591
588,588,588,588,2021-06-07,560.3499755859375,554.0399780273438,528.1400146484375,0.011389065426398393,0.060987541265815626
589,589,589,589,2021-06-08,561.3099975585938,558.1099853515625,539.239990234375,0.005733658760854299,0.04092798702601086
590,590,590,590,2021-06-09,566.6599731445312,550.5900268554688,539.3400268554688,0.029186773289086254,0.0506544015439514
591,591,591,591,2021-06-10,580.530029296875,547.5599975585938,549.7100219726562,0.060212637674930125,0.05606593675265348
592,592,592,592,2021-06-11,584.469970703125,550.2999877929688,555.1900024414062,0.06209337391992009,0.052738644667523316
593,593,593,593,2021-06-14,592.3599853515625,558.3599853515625,557.3300170898438,0.06089261568160631,0.06285318785561089
594,594,594,594,2021-06-15,592.260009765625,560.3499755859375,554.0399780273438,0.05694661474076157,0.06898424888825438
595,595,595,595,2021-06-16,593.52001953125,561.3099975585938,558.1099853515625,0.05738365985418592,0.06344633693909296
596,596,596,596,2021-06-17,604.2000122070312,566.6599731445312,550.5900268554688,0.066247910284154,0.09736824631157948
597,597,597,597,2021-06-18,601.0499877929688,580.530029296875,547.5599975585938,0.03534693721347559,0.09768790721175913
598,598,598,598,2021-06-21,606.6300048828125,584.469970703125,550.2999877929688,0.03791475232342334,0.10236238113644291
599,599,599,599,2021-06-22,611.6400146484375,592.3599853515625,558.3599853515625,0.032547825264450214,0.09542236316115682
600,600,600,600,2021-06-23,615.8800048828125,592.260009765625,560.3499755859375,0.03988112438409375,0.09909883415058474
601,601,601,601,2021-06-24,614.9299926757812,593.52001953125,561.3099975585938,0.03607287444396645,0.09552652785520754
602,602,602,602,2021-06-25,620.6400146484375,604.2000122070312,566.6599731445312,0.02720953675812421,0.09526002199230366
603,603,603,603,2021-06-28,631.9000244140625,601.0499877929688,580.530029296875,0.051326906659417526,0.08848809281994541
604,604,604,604,2021-06-29,637.0800170898438,606.6300048828125,584.469970703125,0.050195361195352506,0.09001325820628248
605,605,605,605,2021-06-30,631.5499877929688,611.6400146484375,592.3599853515625,0.03255178318569496,0.0661590982013196
606,606,606,606,2021-07-01,638.9500122070312,615.8800048828125,592.260009765625,0.03745860742565976,0.07883362319175125
607,607,607,607,2021-07-02,648.2000122070312,614.9299926757812,593.52001953125,0.054103751528657984,0.09212830380846526
608,608,608,608,2021-07-06,658.989990234375,620.6400146484375,604.2000122070312,0.061791013600147826,0.09068185521414684
609,609,609,609,2021-07-07,665.3099975585938,631.9000244140625,601.0499877929688,0.05287224537696611,0.10691292083972104
610,610,610,610,2021-07-08,659.9400024414062,637.0800170898438,606.6300048828125,0.035882439785171805,0.08787893300611138
611,611,611,611,2021-07-09,667.030029296875,631.5499877929688,611.6400146484375,0.05617930835197349,0.09055982820266428
612,612,612,612,2021-07-12,659.5399780273438,638.9500122070312,615.8800048828125,0.03222468961099412,0.07089038903420586
613,613,613,613,2021-07-13,662.5800170898438,648.2000122070312,614.9299926757812,0.022184518068505632,0.07748853525052524
614,614,614,614,2021-07-14,659.8499755859375,658.989990234375,620.6400146484375,0.0013050051811205332,0.06317665637416336
615,615,615,615,2021-07-15,657.4199829101562,665.3099975585938,631.9000244140625,-0.011859155397319299,0.04038606980551629
616,616,616,616,2021-07-16,667.760009765625,659.9400024414062,637.0800170898438,0.011849573135874758,0.04815720451557448
617,617,617,617,2021-07-19,669.4000244140625,667.030029296875,631.5499877929688,0.0035530561040644226,0.05993197269049988
618,618,618,618,2021-07-20,669.3900146484375,659.5399780273438,638.9500122070312,0.014934707446476292,0.04764066336936401
619,619,619,619,2021-07-21,670.510009765625,662.5800170898438,648.2000122070312,0.011968354721307417,0.03441838497137839
620,620,620,620,2021-07-22,683.030029296875,659.8499755859375,658.989990234375,0.035129278727871416,0.03648012779974086
621,621,621,621,2021-07-23,693.739990234375,657.4199829101562,665.3099975585938,0.05524627828232953,0.04273194868573649
622,622,622,622,2021-07-26,685.6699829101562,667.760009765625,659.9400024414062,0.026820972928309095,0.03898836314447318
623,623,623,623,2021-07-27,686.9500122070312,669.4000244140625,667.030029296875,0.02621748902434029,0.029863697337815687
624,624,624,624,2021-07-28,695.5800170898438,669.3900146484375,659.5399780273438,0.039125176456600075,0.05464420696724748
625,625,625,625,2021-07-29,704.1599731445312,670.510009765625,662.5800170898438,0.05018562420964967,0.06275461828340867
626,626,626,626,2021-07-30,678.530029296875,683.030029296875,659.8499755859375,-0.006588290129252994,0.02830954671832764
627,627,627,627,2021-08-02,678.719970703125,693.739990234375,657.4199829101562,-0.021650790991846414,0.03239936166631496
628,628,628,628,2021-08-03,695.6699829101562,685.6699829101562,667.760009765625,0.014584275597945062,0.04179641298724568
629,629,629,629,2021-08-04,698.47998046875,686.9500122070312,669.4000244140625,0.016784290060168017,0.043441821024942096
630,630,630,630,2021-08-05,705.760009765625,695.5800170898438,669.3900146484375,0.014635257519864053,0.054333041009416494
631,631,631,631,2021-08-06,685.2000122070312,704.1599731445312,670.510009765625,-0.026925644257840275,0.02190869968748288
632,632,632,632,2021-08-09,686.4099731445312,678.530029296875,683.030029296875,0.011613257346652528,0.004948455708654098
633,633,633,633,2021-08-10,671.530029296875,678.719970703125,693.739990234375,-0.010593384188771537,-0.032014820033650526
634,634,634,634,2021-08-11,665.3200073242188,695.6699829101562,685.6699829101562,-0.043626973035369665,-0.02967896523567659
635,635,635,635,2021-08-12,675.6699829101562,698.47998046875,686.9500122070312,-0.03265662323390561,-0.016420451410481207
636,636,636,636,2021-08-13,672.0999755859375,705.760009765625,695.5800170898438,-0.04769331460260218,-0.033756061023923145
637,637,637,637,2021-08-16,675.47998046875,685.2000122070312,704.1599731445312,-0.014185685296433381,-0.0407293708384282
638,638,638,638,2021-08-17,678.1199951171875,686.4099731445312,678.530029296875,-0.01207729833726967,-0.0006042977642601866
639,639,639,639,2021-08-18,676.9400024414062,671.530029296875,678.719970703125,0.008056189460649676,-0.002622537038176165
640,640,640,640,2021-08-19,681.7100219726562,665.3200073242188,695.6699829101562,0.02463478396562091,-0.020066930125549054
641,641,641,641,2021-08-20,682.1400146484375,675.6699829101562,698.47998046875,0.009575727650967147,-0.023393606513026688
642,642,642,642,2021-08-23,671.1099853515625,672.0999755859375,705.760009765625,-0.0014729806135046486,-0.04909604388830335
643,643,643,643,2021-08-24,672.5399780273438,675.47998046875,685.2000122070312,-0.004352464212730722,-0.01847640682157825
644,644,644,644,2021-08-25,676.4199829101562,678.1199951171875,686.4099731445312,-0.0025069489460157746,-0.014553970112948122
645,645,645,645,2021-08-26,673.3599853515625,676.9400024414062,671.530029296875,-0.005288529377688311,0.0027250546883266225
646,646,646,646,2021-08-27,668.27001953125,681.7100219726562,665.3200073242188,-0.019715131079509507,0.0044339748911137455
647,647,647,647,2021-08-30,686.969970703125,682.1400146484375,675.6699829101562,0.007080593354689357,0.016724122839228306
648,648,648,648,2021-08-31,673.760009765625,671.1099853515625,672.0999755859375,0.003948718499061421,0.002469921499759442
649,649,649,649,2021-09-01,676.9000244140625,672.5399780273438,675.47998046875,0.006482954960547405,0.002102273918358044
650,650,650,650,2021-09-02,685.4400024414062,676.4199829101562,678.1199951171875,0.013334939474205498,0.010794560515729579
651,651,651,651,2021-09-03,688.3300170898438,673.3599853515625,676.9400024414062,0.022231840418116544,0.01682573729925707
652,652,652,652,2021-09-07,681.6699829101562,668.27001953125,681.7100219726562,0.020051720094080405,-5.873327545358187e-05
653,653,653,653,2021-09-08,687.7000122070312,686.969970703125,682.1400146484375,0.0010626978398473597,0.008150815725799676
654,654,654,654,2021-09-09,676.5700073242188,673.760009765625,671.1099853515625,0.004170620870733055,0.008135807977579068
655,655,655,655,2021-09-10,681.6099853515625,676.9000244140625,672.5399780273438,0.006958133797641652,0.013486198026208651
656,656,656,656,2021-09-13,655.0499877929688,685.4400024414062,676.4199829101562,-0.0443365058067724,-0.03159279095399803
657,657,657,657,2021-09-14,661.3900146484375,688.3300170898438,673.3599853515625,-0.03913820663423129,-0.017776480580258158
658,658,658,658,2021-09-15,661.6500244140625,681.6699829101562,668.27001953125,-0.029368989390768485,-0.009906168051397879
659,659,659,659,2021-09-16,663.4500122070312,687.7000122070312,686.969970703125,-0.035262468473971076,-0.03423724398319872
660,660,660,660,2021-09-17,661.7100219726562,676.5700073242188,673.760009765625,-0.02196370691975036,-0.017884688343495547
661,661,661,661,2021-09-20,659.780029296875,681.6099853515625,676.9000244140625,-0.03202704849376292,-0.02529176318468429
662,662,662,662,2021-09-21,666.8699951171875,655.0499877929688,685.4400024414062,0.018044435607186937,-0.027092097423663586
663,663,663,663,2021-09-22,671.469970703125,661.3900146484375,688.3300170898438,0.015240562801731361,-0.024494132128656143
664,664,664,664,2021-09-23,682.5800170898438,661.6500244140625,681.6699829101562,0.031633026378735885,0.0013350069718522928
665,665,665,665,2021-09-24,679.6400146484375,663.4500122070312,687.7000122070312,0.024402746466984926,-0.011720223084956571
666,666,666,666,2021-09-27,650.02001953125,661.7100219726562,676.5700073242188,-0.017666352410012798,-0.03924204074308857
667,667,667,667,2021-09-28,626.8499755859375,659.780029296875,681.6099853515625,-0.049910655443801355,-0.0803392129553101
668,668,668,668,2021-09-29,629.5499877929688,666.8699951171875,655.0499877929688,-0.055962942698689844,-0.0389283268074182
669,669,669,669,2021-09-30,621.9000244140625,671.469970703125,661.3900146484375,-0.07382302776273919,-0.05970756945183986
670,670,670,670,2021-10-01,623.97998046875,682.5800170898438,661.6500244140625,-0.08585079427161224,-0.05693348833270573
671,671,671,671,2021-10-04,614.1900024414062,679.6400146484375,663.4500122070312,-0.09630099875871356,-0.07424826114895489
672,672,672,672,2021-10-05,614.7999877929688,650.02001953125,661.7100219726562,-0.054182995415555824,-0.0708921319339273
673,673,673,673,2021-10-06,617.1699829101562,626.8499755859375,659.780029296875,-0.015442279736444187,-0.06458220087705313
674,674,674,674,2021-10-07,623.010009765625,629.5499877929688,666.8699951171875,-0.010388337946397486,-0.0657699186838584
675,675,675,675,2021-10-08,617.02001953125,621.9000244140625,671.469970703125,-0.007846928270199505,-0.08109067202939568
676,676,676,676,2021-10-11,612.77001953125,623.97998046875,682.5800170898438,-0.017965257361428177,-0.10227372001926782
677,677,677,677,2021-10-12,615.9099731445312,614.1900024414062,679.6400146484375,0.0028003886359075914,-0.09377029034535633
678,678,678,678,2021-10-13,623.1199951171875,614.7999877929688,650.02001953125,0.013532868395274678,-0.04138337836650163
679,679,679,679,2021-10-14,629.719970703125,617.1699829101562,626.8499755859375,0.020334734579591007,0.004578440183402366
680,680,680,680,2021-10-15,635.1500244140625,623.010009765625,629.5499877929688,0.01948606676962461,0.008895300976378362
681,681,681,681,2021-10-18,638.2899780273438,617.02001953125,621.9000244140625,0.03447207193091173,0.02635464378494512
682,682,682,682,2021-10-19,640.989990234375,612.77001953125,623.97998046875,0.046053119120795794,0.027260505622066056
683,683,683,683,2021-10-20,642.2000122070312,615.9099731445312,614.1900024414062,0.042684873128902456,0.04560479599844536
684,684,684,684,2021-10-21,645.239990234375,623.1199951171875,614.7999877929688,0.03549877277333646,0.04951204138874643
685,685,685,685,2021-10-22,651.8499755859375,629.719970703125,617.1699829101562,0.035142612450583144,0.05619196272679017
686,686,686,686,2021-10-25,652.52001953125,635.1500244140625,623.010009765625,0.027347861842895504,0.0473668308743973
687,687,687,687,2021-10-26,651.9600219726562,638.2899780273438,617.02001953125,0.02141666705712697,0.05662701587535235
688,688,688,688,2021-10-27,640.5,640.989990234375,612.77001953125,-0.0007644272794272711,0.045253487580809715
689,689,689,689,2021-10-28,653.02001953125,642.2000122070312,615.9099731445312,0.016848344937014037,0.06025238753198492
690,690,690,690,2021-10-29,666.1400146484375,645.239990234375,623.1199951171875,0.03239108661952406,0.06903970321664832
691,691,691,691,2021-11-01,666.47998046875,651.8499755859375,629.719970703125,0.02244382209213369,0.05837516908441054
692,692,692,692,2021-11-02,627.3499755859375,652.52001953125,635.1500244140625,-0.03857359650573455,-0.012280640050861491
693,693,693,693,2021-11-03,625.6599731445312,651.9600219726562,638.2899780273438,-0.04033997168806169,-0.01978725237367185
694,694,694,694,2021-11-04,639.9600219726562,640.5,640.989990234375,-0.0008430570294203354,-0.0016068398530563188
695,695,695,695,2021-11-05,637.4000244140625,653.02001953125,642.2000122070312,-0.02391962673426129,-0.007474287919230549
696,696,696,696,2021-11-08,634.2100219726562,666.1400146484375,645.239990234375,-0.047932854915843204,-0.017094365551819313
697,697,697,697,2021-11-09,629.260009765625,666.47998046875,651.8499755859375,-0.05584559445723691,-0.03465516095173082
698,698,698,698,2021-11-10,622.4299926757812,627.3499755859375,652.52001953125,-0.007842485218176765,-0.04611356886350315
699,699,699,699,2021-11-11,615.0499877929688,625.6599731445312,651.9600219726562,-0.016958069569701473,-0.05661395321143714
700,700,700,700,2021-11-12,628.1799926757812,639.9600219726562,640.5,-0.018407445609748274,-0.019234984112753706
701,701,701,701,2021-11-15,618.9600219726562,637.4000244140625,653.02001953125,-0.028930030961886843,-0.05215766215412909
702,702,702,702,2021-11-16,633.219970703125,634.2100219726562,666.1400146484375,-0.0015610779319629176,-0.04941910592578114
703,703,703,703,2021-11-17,627.989990234375,629.260009765625,666.47998046875,-0.0020182746583928823,-0.057751157367553874
704,704,704,704,2021-11-18,634.0,622.4299926757812,627.3499755859375,0.018588447633251404,0.010600182789281876
705,705,705,705,2021-11-19,647.27001953125,615.0499877929688,625.6599731445312,0.0523860375217613,0.034539601883284865
706,706,706,706,2021-11-22,634.6799926757812,628.1799926757812,639.9600219726562,0.01034735279026111,-0.008250561153178682
707,707,707,707,2021-11-23,619.97998046875,618.9600219726562,637.4000244140625,0.0016478584397794371,-0.027329845117790907
708,708,708,708,2021-11-24,622.4500122070312,633.219970703125,634.2100219726562,-0.0170082419923282,-0.018542768733055492
709,709,709,709,2021-11-26,607.52001953125,627.989990234375,629.260009765625,-0.03259601430189252,-0.03454850125065523
710,710,710,710,2021-11-29,631.2999877929688,634.0,622.4299926757812,-0.0042586943328568605,0.014250590783802197
711,711,711,711,2021-11-30,608.0700073242188,647.27001953125,615.0499877929688,-0.06056206996180624,-0.01134863930945973
712,712,712,712,2021-12-01,599.4500122070312,634.6799926757812,628.1799926757812,-0.05550825750820043,-0.04573526824114926
713,713,713,713,2021-12-02,599.010009765625,619.97998046875,618.9600219726562,-0.033823625542344415,-0.03223150364937877
714,714,714,714,2021-12-03,586.5399780273438,622.4500122070312,633.219970703125,-0.057691434613939,-0.07371844672546879
715,715,715,715,2021-12-06,592.2100219726562,607.52001953125,627.989990234375,-0.025200811605198825,-0.05697537989158896
716,716,716,716,2021-12-07,611.4299926757812,631.2999877929688,634.0,-0.03147472754855141,-0.035599380637568956
717,717,717,717,2021-12-08,618.5499877929688,608.0700073242188,647.27001953125,0.01723482550120603,-0.04437102116838376
718,718,718,718,2021-12-09,607.5800170898438,599.4500122070312,634.6799926757812,0.01356244009884966,-0.042698644826797305
719,719,719,719,2021-12-10,607.9000244140625,599.010009765625,619.97998046875,0.014841178784167353,-0.019484429231979683
720,720,720,720,2021-12-13,605.3400268554688,586.5399780273438,622.4500122070312,0.032052459393055344,-0.027488127586174138
721,721,721,721,2021-12-14,596.3499755859375,592.2100219726562,607.52001953125,0.006990684824095039,-0.01838629771234712
722,722,722,722,2021-12-15,611.5599975585938,611.4299926757812,631.2999877929688,0.00021262431409940774,-0.03126879552680839
723,723,723,723,2021-12-16,607.5599975585938,618.5499877929688,608.0700073242188,-0.017767343709096273,-0.0008387352763364886
724,724,724,724,2021-12-17,616.8800048828125,607.5800170898438,599.4500122070312,0.015306605766123305,0.029076640788792796
725,725,725,725,2021-12-20,604.1099853515625,607.9000244140625,599.010009765625,-0.00623464206331148,0.008514007283338954
726,726,726,726,2021-12-21,624.0599975585938,605.3400268554688,586.5399780273438,0.03092471978165512,0.06396839249975361
727,727,727,727,2021-12-22,640.030029296875,596.3499755859375,592.2100219726562,0.07324567032642215,0.0807483925464989
728,728,728,728,2021-12-23,645.02001953125,611.5599975585938,611.4299926757812,0.05471257457360168,0.05493683211134237
729,729,729,729,2021-12-27,654.8400268554688,607.5599975585938,618.5499877929688,0.07781952315304519,0.058669533228810744
730,730,730,730,2021-12-28,651.280029296875,616.8800048828125,607.5800170898438,0.05576453141903581,0.07192470288332298
731,731,731,731,2021-12-29,655.6900024414062,604.1099853515625,607.9000244140625,0.0853818316871997,0.07861486446460852
732,732,732,732,2021-12-30,661.3200073242188,624.0599975585938,605.3400268554688,0.059705813401581764,0.09247691873201669
733,733,733,733,2021-12-31,658.4600219726562,640.030029296875,596.3499755859375,0.028795512448108296,0.10415032938618496
