,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,AAPL,AAPL_6m,AAPL_12m,AAPL_6m_ret,AAPL_12m_ret
245,245,245,245,2020-01-27,75.24724578857422,76.77922821044922,73.8443603515625,-0.019953084415955447,0.018997868358975323
246,246,246,246,2020-01-28,77.37593078613281,77.62925720214844,75.41285705566406,-0.0032632853275402773,0.02603102185904138
247,247,247,247,2020-01-29,78.99559783935547,77.10315704345703,75.58333587646484,0.024544271187648237,0.04514569148506098
248,248,248,248,2020-01-30,78.88114166259766,77.37837982177734,77.1981430053711,0.0194209525229343,0.021801025150429698
249,249,249,249,2020-01-31,75.38362884521484,77.75102996826172,76.15571594238281,-0.030448485685826365,-0.010138268514895299
250,250,250,250,2020-02-03,75.17662811279297,77.5269546508789,75.82935333251953,-0.030316249989051913,-0.00860781730346949
251,251,251,251,2020-02-04,77.65847778320312,75.24724578857422,76.77922821044922,0.03204412293579306,0.01145165942986437
252,252,252,252,2020-02-05,78.29173278808594,77.37593078613281,77.62925720214844,0.011835747791963946,0.008533839042313529
253,253,253,253,2020-02-06,79.20750427246094,78.99559783935547,77.10315704345703,0.0026825093916802434,0.027292620817301216
254,254,254,254,2020-02-07,78.13086700439453,78.88114166259766,77.37837982177734,-0.009511457902223519,0.00972477304836783
255,255,255,255,2020-02-10,78.50193786621094,75.38362884521484,77.75102996826172,0.04136586509252438,0.00965785145554654
256,256,256,256,2020-02-11,78.02830505371094,75.17662811279297,77.5269546508789,0.03793302536314069,0.006466788294338777
257,257,257,257,2020-02-12,79.88131713867188,77.65847778320312,75.24724578857422,0.02862326714250285,0.06158459756943424
258,258,258,258,2020-02-13,79.3124771118164,78.29173278808594,77.37593078613281,0.013037702543809315,0.02502776129486839
259,259,259,259,2020-02-14,79.33201599121094,79.20750427246094,78.99559783935547,0.0015719687155109074,0.004258694928033879
260,260,260,260,2020-02-18,77.87940216064453,78.13086700439453,78.88114166259766,-0.0032185082975701995,-0.012699353493613397
261,261,261,261,2020-02-19,79.0073013305664,78.50193786621094,75.38362884521484,0.006437592218637267,0.04806975388239865
262,262,262,262,2020-02-20,78.19676208496094,78.02830505371094,75.17662811279297,0.0021589220877480386,0.04017384189720041
263,263,263,263,2020-02-21,76.42677307128906,79.88131713867188,77.65847778320312,-0.04324595776739404,-0.015860531226900676
264,264,264,264,2020-02-24,72.79647827148438,79.3124771118164,78.29173278808594,-0.08215603745606936,-0.07018946089079026
265,265,265,265,2020-02-25,70.33071899414062,79.33201599121094,79.20750427246094,-0.1134636109344247,-0.11207000346565166
266,266,266,266,2020-02-26,71.44640350341797,77.87940216064453,78.13086700439453,-0.08260205495616146,-0.08555470785445896
267,267,267,267,2020-02-27,66.77609252929688,79.0073013305664,78.50193786621094,-0.15481111992541263,-0.1493701385677657
268,268,268,268,2020-02-28,66.73700714111328,78.19676208496094,78.02830505371094,-0.14655024886320245,-0.14470771734469012
269,269,269,269,2020-03-02,72.95030212402344,76.42677307128906,79.88131713867188,-0.04548760607781854,-0.08676640875383135
270,270,270,270,2020-03-03,70.63345336914062,72.79647827148438,79.3124771118164,-0.029713317920092908,-0.10942822691617504
271,271,271,271,2020-03-04,73.90974426269531,70.33071899414062,79.33201599121094,0.050888506754109386,-0.06834909791169741
272,272,272,272,2020-03-05,71.5123291015625,71.44640350341797,77.87940216064453,0.0009227280158528028,-0.08175554617058367
273,273,273,273,2020-03-06,70.56265258789062,66.77609252929688,79.0073013305664,0.056705325441623655,-0.10688440942114186
274,274,274,274,2020-03-09,64.981689453125,66.73700714111328,78.19676208496094,-0.02630201387779818,-0.16899769606160586
275,275,275,275,2020-03-10,69.6617660522461,72.95030212402344,76.42677307128906,-0.045079128886765574,-0.08851619330745175
276,276,276,276,2020-03-11,67.24239349365234,70.63345336914062,72.79647827148438,-0.048009260679442,-0.07629606417385804
277,277,277,277,2020-03-12,60.60189056396485,73.90974426269531,70.33071899414062,-0.18005546943080653,-0.13832971664894111
278,278,278,278,2020-03-13,67.86249542236328,71.5123291015625,71.44640350341797,-0.051037824177362356,-0.05016219019174606
279,279,279,279,2020-03-16,59.13219833374024,70.56265258789062,66.77609252929688,-0.16199014400589562,-0.11447052239846178
280,280,280,280,2020-03-17,61.73224258422852,64.981689453125,66.73700714111328,-0.05000557689778884,-0.07499234339805416
281,281,281,281,2020-03-18,60.22103500366211,69.6617660522461,72.95030212402344,-0.1355224190196882,-0.17449231531241904
282,282,282,282,2020-03-19,59.75961685180664,67.24239349365234,70.63345336914062,-0.11128064087355949,-0.15394740025672748
283,283,283,283,2020-03-20,55.96574783325195,60.60189056396485,73.90974426269531,-0.07650161880378115,-0.24278255334865617
284,284,284,284,2020-03-23,54.77680587768555,67.86249542236328,71.5123291015625,-0.19282653051932275,-0.23402290813530913
285,285,285,285,2020-03-24,60.27231216430664,59.13219833374024,70.56265258789062,0.019280761796333534,-0.14583267558949342
286,286,286,286,2020-03-25,59.94028091430664,61.73224258422852,64.981689453125,-0.029027969743313564,-0.07758198626791657
287,287,287,287,2020-03-26,63.09452819824219,60.22103500366211,69.6617660522461,0.04771577231120894,-0.09427320359748703
288,288,288,288,2020-03-27,60.482269287109375,59.75961685180664,67.24239349365234,0.012092655096748395,-0.1005336641858402
289,289,289,289,2020-03-30,62.208309173583984,55.96574783325195,60.60189056396485,0.11154253417521609,0.026507730941554897
290,290,290,290,2020-03-31,62.08134841918945,54.77680587768555,67.86249542236328,0.13335101279571981,-0.08518913086223945
291,291,291,291,2020-04-01,58.81481552124024,60.27231216430664,59.13219833374024,-0.024181860471739647,-0.005367343366953881
292,292,292,292,2020-04-02,59.79623794555664,59.94028091430664,61.73224258422852,-0.002403108002712373,-0.03136132039963335
293,293,293,293,2020-04-03,58.9368782043457,63.09452819824219,60.22103500366211,-0.06589557149604486,-0.021324057270658225
294,294,294,294,2020-04-06,64.0783920288086,60.482269287109375,59.75961685180664,0.059457470496492526,0.07226912427688004
295,295,295,295,2020-04-07,63.336212158203125,62.208309173583984,55.96574783325195,0.01813106640580564,0.13169598567522445
296,296,296,296,2020-04-08,64.957275390625,62.08134841918945,54.77680587768555,0.046325137012433126,0.1858536537466613
297,297,297,297,2020-04-09,65.42601776123047,58.81481552124024,60.27231216430664,0.1124070896320788,0.08550701660282178
298,298,298,298,2020-04-13,66.71017456054688,59.79623794555664,59.94028091430664,0.11562494318263372,0.11294397595364591
299,299,299,299,2020-04-14,70.07923889160156,58.9368782043457,63.09452819824219,0.18905583442379004,0.11070232067372787
300,300,300,300,2020-04-15,69.43961334228516,64.0783920288086,60.482269287109375,0.08366660185646113,0.14809867686437594
301,301,301,301,2020-04-16,69.99134826660156,63.336212158203125,62.208309173583984,0.10507632019065238,0.12511253233551245
302,302,302,302,2020-04-17,69.04166412353516,64.957275390625,62.08134841918945,0.062878079604608,0.11211605226980303
303,303,303,303,2020-04-20,67.60860443115234,65.42601776123047,58.81481552124024,0.03335961356974426,0.14951656027444882
304,304,304,304,2020-04-21,65.5187759399414,66.71017456054688,59.79623794555664,-0.01785932398549106,0.09570063587604016
305,305,305,305,2020-04-22,67.40596771240234,70.07923889160156,58.9368782043457,-0.03814640714540618,0.14369762644523942
306,306,306,306,2020-04-23,67.14473724365234,69.43961334228516,64.0783920288086,-0.033048514935139384,0.04785302998029617
307,307,307,307,2020-04-24,69.08317565917969,69.99134826660156,63.336212158203125,-0.012975498113889539,0.0907374044823146
308,308,308,308,2020-04-27,69.13200378417969,69.04166412353516,64.957275390625,0.0013084803472129813,0.06426883468325406
309,309,309,309,2020-04-28,68.01142120361328,67.60860443115234,65.42601776123047,0.00595806962516332,0.03951644209522476
310,310,310,310,2020-04-29,70.2452621459961,65.5187759399414,66.71017456054688,0.07213941558351578,0.05299173040299476
311,311,311,311,2020-04-30,71.72716522216797,67.40596771240234,70.07923889160156,0.06410704654820276,0.023515185904279257
312,312,312,312,2020-05-01,70.57240295410156,67.14473724365234,69.43961334228516,0.05104891092225183,0.016313305292075864
313,313,313,313,2020-05-04,71.5709228515625,69.08317565917969,69.99134826660156,0.03601089800295321,0.022568140549946714
314,314,314,314,2020-05-05,72.6451187133789,69.13200378417969,69.04166412353516,0.050817490263506127,0.0521924642980236
315,315,315,315,2020-05-06,73.39461517333984,68.01142120361328,67.60860443115234,0.07915132303455774,0.08558098175328488
316,316,316,316,2020-05-07,74.15387725830078,70.2452621459961,65.5187759399414,0.05564240196272752,0.1317958279054976
317,317,317,317,2020-05-08,75.91886138916016,71.72716522216797,67.40596771240234,0.05843945113415283,0.12629287829646407
318,318,318,318,2020-05-11,77.11347961425781,70.57240295410156,67.14473724365234,0.09268604137527237,0.1484664737674266
319,319,319,319,2020-05-12,76.23220825195312,71.5709228515625,69.08317565917969,0.06512820031757993,0.10348442329928531
320,320,320,320,2020-05-13,75.31177520751953,72.6451187133789,69.13200378417969,0.03670799279249448,0.08939089112232601
321,321,321,321,2020-05-14,75.77444458007812,73.39461517333984,68.01142120361328,0.0324251227575445,0.11414293715791968
322,322,322,322,2020-05-15,75.32646942138672,74.15387725830078,70.2452621459961,0.015812958222015006,0.07233523116235174
323,323,323,323,2020-05-18,77.10123443603516,75.91886138916016,71.72716522216797,0.015574167278591844,0.07492376420037683
324,324,324,324,2020-05-19,76.65570831298828,77.11347961425781,70.57240295410156,-0.0059363330971371475,0.0861994930630765
325,325,325,325,2020-05-20,78.14652252197266,76.23220825195312,71.5709228515625,0.025111620323165607,0.09187529527945171
326,326,326,326,2020-05-21,77.56389617919922,75.31177520751953,72.6451187133789,0.029903968741594955,0.06770967620312285
327,327,327,327,2020-05-22,78.06329345703125,75.77444458007812,73.39461517333984,0.03020607923472518,0.06361063781947962
328,328,328,328,2020-05-26,77.53453063964844,75.32646942138672,74.15387725830078,0.029313217985958095,0.04558970489933789
329,329,329,329,2020-05-27,77.87232971191406,77.10123443603516,75.91886138916016,0.010001075618557342,0.025731001321798397
330,330,330,330,2020-05-28,77.90663146972656,76.65570831298828,77.11347961425781,0.01631872151817726,0.010285515054388794
331,331,331,331,2020-05-29,77.83074188232422,78.14652252197266,76.23220825195312,-0.004040878972697115,0.020969268331934243
332,332,332,332,2020-06-01,78.78788757324219,77.56389617919922,75.31177520751953,0.015780426903969857,0.046156293038430274
333,333,333,333,2020-06-02,79.15261840820312,78.06329345703125,75.77444458007812,0.013954381155740991,0.04458196753332788
334,334,334,334,2020-06-03,79.58837127685547,77.53453063964844,75.32646942138672,0.026489366998976527,0.05657907357408565
335,335,335,335,2020-06-04,78.90294647216797,77.87232971191406,77.10123443603516,0.013234697922440919,0.023368134755709313
336,336,336,336,2020-06-05,81.15017700195312,77.90663146972656,76.65570831298828,0.04163375403398062,0.058631885189994515
337,337,337,337,2020-06-08,81.62998962402344,77.83074188232422,78.14652252197266,0.04881423008203467,0.04457609871343071
338,338,338,338,2020-06-09,84.20768737792969,78.78788757324219,77.56389617919922,0.06878975908129514,0.08565571775018932
339,339,339,339,2020-06-10,86.37413787841797,79.15261840820312,78.06329345703125,0.09123538318053193,0.10646289764806416
340,340,340,340,2020-06-11,82.227294921875,79.58837127685547,77.53453063964844,0.03315715100940797,0.0605248299501131
341,341,341,341,2020-06-12,82.93717956542969,78.90294647216797,77.87232971191406,0.051129055043397376,0.06504043056439768
342,342,342,342,2020-06-15,83.96289825439453,81.15017700195312,77.90663146972656,0.03466069152718809,0.07773750026685922
343,343,343,343,2020-06-16,86.18807983398438,81.62998962402344,77.83074188232422,0.05583842691827945,0.10737836681932178
344,344,344,344,2020-06-17,86.06816101074219,84.20768737792969,78.78788757324219,0.022093869226720075,0.09240346024929491
345,345,345,345,2020-06-18,86.1024169921875,86.37413787841797,79.15261840820312,-0.0031458593151222347,0.08780251018536256
346,346,346,346,2020-06-19,85.61038208007812,82.227294921875,79.58837127685547,0.0411431163024083,0.07566445583205295
347,347,347,347,2020-06-22,87.85027313232422,82.93717956542969,78.90294647216797,0.05923873457763973,0.11339661014195856
348,348,348,348,2020-06-23,89.72541809082031,83.96289825439453,81.15017700195312,0.06863174040236486,0.10567125551261336
349,349,349,349,2020-06-24,88.14157104492188,86.18807983398438,81.62998962402344,0.02266544532260517,0.07976947505310106
350,350,350,350,2020-06-25,89.31170654296875,86.06816101074219,84.20768737792969,0.037685777111256424,0.06061227096917987
351,351,351,351,2020-06-26,86.5675277709961,86.1024169921875,86.37413787841797,0.005401831853927952,0.0022389791357495525
352,352,352,352,2020-06-29,88.56262969970703,85.61038208007812,82.227294921875,0.034484691551398994,0.07704661552895908
353,353,353,353,2020-06-30,89.30191802978516,87.85027313232422,82.93717956542969,0.016524079501430755,0.07674167963879563
354,354,354,354,2020-07-01,89.13300323486328,89.72541809082031,83.96289825439453,-0.006602531016989932,0.061576066190618395
355,355,355,355,2020-07-02,89.13300323486328,88.14157104492188,86.18807983398438,0.011248179243777301,0.034168569558011175
356,356,356,356,2020-07-06,91.51734161376952,89.31170654296875,86.06816101074219,0.024695923481650395,0.06331238566079289
357,357,357,357,2020-07-07,91.23336029052734,86.5675277709961,86.1024169921875,0.05389818376093802,0.05959116454077473
358,358,358,358,2020-07-08,93.35820770263672,88.56262969970703,85.61038208007812,0.054149001889287396,0.09050100506865455
359,359,359,359,2020-07-09,93.75967407226562,89.30191802978516,87.85027313232422,0.04991780849537464,0.06726673383292026
360,360,360,360,2020-07-10,93.9236831665039,89.13300323486328,89.72541809082031,0.05374754308476848,0.04679014224747435
361,361,361,361,2020-07-13,93.49039459228516,89.13300323486328,88.14157104492188,0.048886396724906245,0.06068445892162755
362,362,362,362,2020-07-14,95.03751373291016,91.51734161376952,89.31170654296875,0.03846453641536951,0.06411037714509082
363,363,363,363,2020-07-15,95.69110870361328,91.23336029052734,86.5675277709961,0.04886094734306057,0.10539264742262855
364,364,364,364,2020-07-16,94.51364135742188,93.35820770263672,88.56262969970703,0.012376347867189441,0.06719551664051959
365,365,365,365,2020-07-17,94.32269287109376,93.75967407226562,89.30191802978516,0.006004914206444445,0.056222474859207505
366,366,366,366,2020-07-20,96.31045532226562,93.9236831665039,89.13300323486328,0.025411824529182336,0.0805251907476956
367,367,367,367,2020-07-21,94.981201171875,93.49039459228516,89.13300323486328,0.015946093564919828,0.06561203734605314
368,368,368,368,2020-07-22,95.24801635742188,95.03751373291016,91.51734161376952,0.0022149424605457657,0.040764675610846623
369,369,369,369,2020-07-23,90.91268157958984,95.69110870361328,91.23336029052734,-0.049935957360717764,-0.003514928200784473
370,370,370,370,2020-07-24,90.68746185302734,94.51364135742188,93.35820770263672,-0.04048282818693949,-0.02860750988403926
371,371,371,371,2020-07-27,92.83678436279295,94.32269287109376,93.75967407226562,-0.015753457233579238,-0.009843141186277493
372,372,372,372,2020-07-28,91.31169891357422,96.31045532226562,93.9236831665039,-0.05190253116304977,-0.027809644648403298
373,373,373,373,2020-07-29,93.06199645996094,94.981201171875,93.49039459228516,-0.020206153304390462,-0.004582268950649726
374,374,374,374,2020-07-30,94.18805694580078,95.24801635742188,95.03751373291016,-0.011128414555569899,-0.008938120892941881
375,375,375,375,2020-07-31,104.0484848022461,90.91268157958984,95.69110870361328,0.14448812854735182,0.08733701816036366
376,376,376,376,2020-08-03,106.6702651977539,90.68746185302734,94.51364135742188,0.1762404969567799,0.1286229550119582
377,377,377,377,2020-08-04,107.38262939453124,92.83678436279295,94.32269287109376,0.1566819136571469,0.13846017459749427
378,378,378,378,2020-08-05,107.77184295654295,91.31169891357422,96.31045532226562,0.1802632547506111,0.11900460439031502
379,379,379,379,2020-08-06,111.53191375732422,93.06199645996094,94.981201171875,0.1984689561792261,0.17425250872011566
380,380,380,380,2020-08-07,108.99615478515624,94.18805694580078,95.24801635742188,0.157218423646605,0.14434041729692226
381,381,381,381,2020-08-10,110.58040618896484,104.0484848022461,90.91268157958984,0.06277766945989915,0.21633642598207614
382,382,382,382,2020-08-11,107.29174041748048,106.6702651977539,90.68746185302734,0.005826133633158648,0.1830934312767829
383,383,383,383,2020-08-12,110.8575210571289,107.38262939453124,92.83678436279295,0.032359904783395343,0.1941120302477677
384,384,384,384,2020-08-13,112.81941986083984,107.77184295654295,91.31169891357422,0.046835766799796064,0.23554178931247916
385,385,385,385,2020-08-14,112.7188720703125,111.53191375732422,93.06199645996094,0.010642319969250469,0.21122344628409895
386,386,386,386,2020-08-17,112.42457580566406,108.99615478515624,94.18805694580078,0.03145451348504569,0.1936181661583405
387,387,387,387,2020-08-18,113.36139678955078,110.58040618896484,104.0484848022461,0.02514903585933337,0.08950550317964501
388,388,388,388,2020-08-19,113.50363159179688,107.29174041748048,106.6702651977539,0.05789719833181417,0.06406064877943929
389,389,389,389,2020-08-20,116.02223205566406,110.8575210571289,107.38262939453124,0.04658872893137844,0.08045624054697265
390,390,390,390,2020-08-21,122.00114440917967,112.81941986083984,107.77184295654295,0.08138425600544008,0.13203171684068193
391,391,391,391,2020-08-24,123.46031188964844,112.7188720703125,111.53191375732422,0.0952940676396723,0.10695053756791562
392,392,392,392,2020-08-25,122.44747924804688,112.42457580566406,108.99615478515624,0.0891522460330052,0.12341100004311834
393,393,393,393,2020-08-26,124.11264038085938,113.36139678955078,110.58040618896484,0.0948404297740586,0.12237461100269464
394,394,394,394,2020-08-27,122.6289520263672,113.50363159179688,107.29174041748048,0.080396726576895,0.1429486701325604
395,395,395,395,2020-08-28,122.43030548095705,116.02223205566406,110.8575210571289,0.05523142687186522,0.1043933177782701
396,396,396,396,2020-08-31,126.58219146728516,122.00114440917967,112.81941986083984,0.03754921382328269,0.12198938465931985
397,397,397,397,2020-09-01,131.62429809570312,123.46031188964844,112.7188720703125,0.06612640192705688,0.16772192338473424
398,398,398,398,2020-09-02,128.89723205566406,122.44747924804688,112.42457580566406,0.05267362666202091,0.14652184481864938
399,399,399,399,2020-09-03,118.57762145996094,124.11264038085938,113.36139678955078,-0.04459673812363796,0.046014117840253776
400,400,400,400,2020-09-04,118.65607452392578,122.6289520263672,113.50363159179688,-0.032397549165935846,0.04539452050890391
401,401,401,401,2020-09-08,110.67113494873048,122.43030548095705,116.02223205566406,-0.09604787381712121,-0.04612130806418446
402,402,402,402,2020-09-09,115.08543395996094,126.58219146728516,122.00114440917967,-0.09082444674135326,-0.05668561948914297
403,403,403,403,2020-09-10,111.328369140625,131.62429809570312,123.46031188964844,-0.15419591404256605,-0.0982659331029978
404,404,404,404,2020-09-11,109.8667449951172,128.89723205566406,122.44747924804688,-0.1476407736384019,-0.10274392196710203
405,405,405,405,2020-09-14,113.16275024414062,118.57762145996094,124.11264038085938,-0.045665203511007335,-0.08822542251230225
406,406,406,406,2020-09-15,113.33931732177734,118.65607452392578,122.6289520263672,-0.04480813328336064,-0.07575400874821503
407,407,407,407,2020-09-16,109.99427795410156,110.67113494873048,122.43030548095705,-0.006115930725229091,-0.10157638239977929
408,408,408,408,2020-09-17,108.23836517333984,115.08543395996094,126.58219146728516,-0.059495529112774115,-0.1449163273388755
409,409,409,409,2020-09-18,104.80503845214844,111.328369140625,131.62429809570312,-0.05859540329955415,-0.20375614557165267
410,410,410,410,2020-09-21,107.98332977294922,109.8667449951172,128.89723205566406,-0.017142723416914585,-0.16225253210777413
411,411,411,411,2020-09-22,109.68035888671876,113.16275024414062,118.57762145996094,-0.030773300842449003,-0.0750332353077805
412,412,412,412,2020-09-23,105.07970428466795,113.33931732177734,118.65607452392578,-0.07287509076536813,-0.11441782726867722
413,413,413,413,2020-09-24,106.15875244140624,109.99427795410156,110.67113494873048,-0.03487022765216763,-0.0407728944807032
414,414,414,414,2020-09-25,110.14142608642578,108.23836517333984,115.08543395996094,0.017582129128043134,-0.04295945806013313
415,415,415,415,2020-09-28,112.77037048339844,104.80503845214844,111.328369140625,0.07600142272632038,0.012952685410777542
416,416,416,416,2020-09-29,111.91692352294922,107.98332977294922,109.8667449951172,0.03642778712483641,0.018660592228550543
417,417,417,417,2020-09-30,113.60418701171876,109.68035888671876,113.16275024414062,0.035775121132240795,0.003900901724514183
418,418,418,418,2020-10-01,114.56550598144533,105.07970428466795,113.33931732177734,0.09027244377353494,0.010818740474558775
419,419,419,419,2020-10-02,110.86731719970705,106.15875244140624,109.99427795410156,0.04435399484276803,0.007937133293149934
420,420,420,420,2020-10-05,114.28103637695312,110.14142608642578,108.23836517333984,0.03758449874508685,0.05582744338327883
421,421,421,421,2020-10-06,111.0046615600586,112.77037048339844,104.80503845214844,-0.01565756072070179,0.059153865114421667
422,422,422,422,2020-10-07,112.88809967041016,111.91692352294922,107.98332977294922,0.008677652287875759,0.04542154708299817
423,423,423,423,2020-10-08,112.7801742553711,113.60418701171876,109.68035888671876,-0.007253366077631163,0.028262265004565856
424,424,424,424,2020-10-09,114.74209594726562,114.56550598144533,105.07970428466795,0.001541388608268246,0.09195297729827634
425,425,425,425,2020-10-12,122.03057098388672,110.86731719970705,106.15875244140624,0.10069021300543546,0.14951022103656353
426,426,426,426,2020-10-13,118.79342651367188,114.28103637695312,110.14142608642578,0.03948502988575231,0.0785535536870301
427,427,427,427,2020-10-14,118.8817138671875,111.0046615600586,112.77037048339844,0.07096145509949658,0.05419281108674512
428,428,428,428,2020-10-15,118.4108428955078,112.88809967041016,111.91692352294922,0.048922280038568466,0.058024462861749004
429,429,429,429,2020-10-16,116.75303649902344,112.7801742553711,113.60418701171876,0.03522660139411116,0.02771772388089766
430,430,430,430,2020-10-19,113.77094268798828,114.74209594726562,114.56550598144533,-0.008463792222548228,-0.006935449607194388
431,431,431,431,2020-10-20,115.27181243896484,122.03057098388672,110.86731719970705,-0.05538578153350049,0.039727625331854144
432,432,432,432,2020-10-21,114.6439971923828,118.79342651367188,114.28103637695312,-0.03492978898804233,0.003176037135614207
433,433,433,433,2020-10-22,113.54532623291016,118.8817138671875,111.0046615600586,-0.044888212498677915,0.02288790972509691
434,434,434,434,2020-10-23,112.8488540649414,118.4108428955078,112.88809967041016,-0.04697195539326238,-0.00034765051040219763
435,435,435,435,2020-10-26,112.85865783691406,116.75303649902344,112.7801742553711,-0.033355694882864606,0.0006958987433842712
436,436,436,436,2020-10-27,114.37913513183594,113.77094268798828,114.74209594726562,0.00534576254251129,-0.0031632751034677
437,437,437,437,2020-10-28,109.0819854736328,115.27181243896484,122.03057098388672,-0.05369766323930658,-0.10610935772777541
438,438,438,438,2020-10-29,113.12351989746094,114.6439971923828,118.79342651367188,-0.013262598410367366,-0.047729127634502544
439,439,439,439,2020-10-30,106.78655242919922,113.54532623291016,118.8817138671875,-0.05952489660249849,-0.10174114289352165
440,440,440,440,2020-11-02,106.6982879638672,112.8488540649414,118.4108428955078,-0.05450268992128815,-0.09891454739475503
441,441,441,441,2020-11-03,108.3364715576172,112.85865783691406,116.75303649902344,-0.04006946711905457,-0.07208861708257697
442,442,442,442,2020-11-04,112.76055908203124,114.37913513183594,113.77094268798828,-0.0141509729719419,-0.00888085817068407
443,443,443,443,2020-11-05,116.76284790039062,109.0819854736328,115.27181243896484,0.07041366540412342,0.012934952872500904
444,444,444,444,2020-11-06,116.63019561767578,113.12351989746094,114.6439971923828,0.03099864399015706,0.017324923013282367
445,445,445,445,2020-11-09,114.3013153076172,106.78655242919922,113.54532623291016,0.07037180906650553,0.006658037805592487
446,446,446,446,2020-11-10,113.9573974609375,106.6982879638672,112.8488540649414,0.06803398288385432,0.009823257889337134
447,447,447,447,2020-11-11,117.41632080078124,108.3364715576172,112.85865783691406,0.08381156514161581,0.04038381326892271
448,448,448,448,2020-11-12,117.14117431640624,112.76055908203124,114.37913513183594,0.03884882506824194,0.02414810342276774
449,449,449,449,2020-11-13,117.19032287597656,116.76284790039062,109.0819854736328,0.003661053008493065,0.07433250657418311
450,450,450,450,2020-11-16,118.21227264404295,116.63019561767578,113.12351989746094,0.013564900735941077,0.044984038254773484
451,451,451,451,2020-11-17,117.31805419921876,114.3013153076172,106.78655242919922,0.026392862439794884,0.0986219849826322
452,452,452,452,2020-11-18,115.98165893554688,113.9573974609375,106.6982879638672,0.017763317868883854,0.08700581001659025
453,453,453,453,2020-11-19,116.58106994628906,117.41632080078124,108.3364715576172,-0.007113583944682866,0.07610178059276262
454,454,454,454,2020-11-20,115.30362701416016,117.14117431640624,112.76055908203124,-0.01568660475677608,0.022552814147355216
455,455,455,455,2020-11-23,111.87419128417967,117.19032287597656,116.76284790039062,-0.04536323018260635,-0.04186825436444841
456,456,456,456,2020-11-24,113.17127990722656,118.21227264404295,116.63019561767578,-0.042643565038256837,-0.02965712002908627
457,457,457,457,2020-11-25,114.01636505126952,117.31805419921876,114.3013153076172,-0.0281430609336788,-0.0024929744297412793
458,458,458,458,2020-11-27,114.56663513183594,115.98165893554688,113.9573974609375,-0.012200410105336457,0.005346188000715513
459,459,459,459,2020-11-30,116.98395538330078,116.58106994628906,117.41632080078124,0.003455839247292314,-0.003682328099975485
460,460,460,460,2020-12-01,120.59025573730467,115.30362701416016,117.14117431640624,0.04584963075355186,0.0294438009609006
461,461,461,461,2020-12-02,120.94400024414062,111.87419128417967,117.19032287597656,0.08107150412307407,0.03203060863768248
462,462,462,462,2020-12-03,120.8064422607422,113.17127990722656,118.21227264404295,0.06746554744078748,0.02194501094239798
463,463,463,463,2020-12-04,120.12841796875,114.01636505126952,117.31805419921876,0.05360680385427208,0.023955083373262687
464,464,464,464,2020-12-07,121.6023941040039,114.56663513183594,115.98165893554688,0.061411936940206635,0.04846227601883646
465,465,465,465,2020-12-08,122.22145080566406,116.98395538330078,116.58106994628906,0.0447710577506335,0.048381618576443186
466,466,466,466,2020-12-09,119.66656494140624,120.59025573730467,115.30362701416016,-0.007659746554569247,0.03783868764778986
467,467,467,467,2020-12-10,121.10124206542967,120.94400024414062,111.87419128417967,0.0013001208904255268,0.08247702776962829
468,468,468,468,2020-12-11,120.28565216064452,120.8064422607422,113.17127990722656,-0.004310946422655504,0.06286376065773958
469,469,469,469,2020-12-14,119.66656494140624,120.12841796875,114.01636505126952,-0.003844660865041205,0.04955604300835237
470,470,470,470,2020-12-15,125.66069793701172,121.6023941040039,114.56663513183594,0.033373552082673896,0.09683502349885242
471,471,471,471,2020-12-16,125.59192657470705,122.22145080566406,116.98395538330078,0.02757679398195112,0.0735824939685279
472,472,472,472,2020-12-17,126.46649169921876,119.66656494140624,120.59025573730467,0.05682394878755037,0.04872894518703874
473,473,473,473,2020-12-18,124.46189880371094,121.10124206542967,120.94400024414062,0.027750803220214282,0.029087003509632448
474,474,474,474,2020-12-21,126.00464630126952,120.28565216064452,120.8064422607422,0.047545106485245237,0.043029195655872376
475,475,475,475,2020-12-22,129.59132385253906,119.66656494140624,120.12841796875,0.08293677449496784,0.078773249858753
476,476,476,476,2020-12-23,128.68724060058594,125.66069793701172,121.6023941040039,0.024085037830136047,0.05826239317724702
477,477,477,477,2020-12-24,129.67974853515625,125.59192657470705,122.22145080566406,0.03254844536537638,0.061022821119601334
478,478,478,478,2020-12-28,134.3178253173828,126.46649169921876,119.66656494140624,0.06208232325157903,0.1224340347961892
479,479,479,479,2020-12-29,132.52940368652344,124.46189880371094,121.10124206542967,0.06481907282754684,0.09436865738271494
480,480,480,480,2020-12-30,131.39935302734375,126.00464630126952,120.28565216064452,0.04281355397939701,0.09239423544760439
481,481,481,481,2020-12-31,130.38722229003906,129.59132385253906,119.66656494140624,0.006141602800552093,0.0895877420220268
482,482,482,482,2021-01-04,127.16415405273438,128.68724060058594,125.66069793701172,-0.011835567696869442,0.011964410037546225
483,483,483,483,2021-01-05,128.7363739013672,129.67974853515625,125.59192657470705,-0.00727464885184681,0.025037018002822764
484,484,484,484,2021-01-06,124.40292358398438,134.3178253173828,126.46649169921876,-0.07381672320833277,-0.016317113628345647
485,485,485,485,2021-01-07,128.64796447753906,132.52940368652344,124.46189880371094,-0.029287381524520262,0.03363331038706052
