,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,K,K_6m,K_12m,K_6m_ret,K_12m_ret
481,481,481,481,2020-12-31,52.06178665161133,51.19171905517578,51.80244064331055,0.016996256669907117,0.005006443809984384
482,482,482,482,2021-01-04,51.40923690795898,51.543094635009766,51.23355484008789,-0.002597006019888215,0.003429043103088114
483,483,483,483,2021-01-05,51.70204925537109,51.6853141784668,51.45106506347656,0.0003237878528996596,0.004878114604330852
484,484,484,484,2021-01-06,51.300479888916016,52.15381622314453,52.270938873291016,-0.016361915503506852,-0.0185659375035806
485,485,485,485,2021-01-07,50.94073867797852,52.11198806762695,51.93629455566406,-0.022475622847634824,-0.019168789113719442
486,486,486,486,2021-01-08,50.36349105834961,51.476165771484375,51.476165771484375,-0.021615337825940828,-0.021615337825940828
487,487,487,487,2021-01-11,49.66909408569336,52.06178665161133,51.19171905517578,-0.045958710213490406,-0.02974357957858964
488,488,488,488,2021-01-12,48.991455078125,51.40923690795898,51.543094635009766,-0.04703010539064556,-0.04950497394371833
489,489,489,489,2021-01-13,49.4766845703125,51.70204925537109,51.6853141784668,-0.04304209827480687,-0.042732246930491935
490,490,490,490,2021-01-14,49.40139389038086,51.300479888916016,52.15381622314453,-0.03701887394908121,-0.05277508976499823
491,491,491,491,2021-01-15,49.38465881347656,50.94073867797852,52.11198806762695,-0.030546864943178487,-0.052335927975172836
492,492,492,492,2021-01-19,48.90779495239258,50.36349105834961,51.476165771484375,-0.028903796686184924,-0.04989436918230161
493,493,493,493,2021-01-20,48.22178268432617,49.66909408569336,52.06178665161133,-0.0291390738649302,-0.07375858982677286
494,494,494,494,2021-01-21,48.43093490600586,48.991455078125,51.40923690795898,-0.011441182369972491,-0.05793320774796462
495,495,495,495,2021-01-22,48.7739372253418,49.4766845703125,51.70204925537109,-0.014203606225312249,-0.056634351485112644
496,496,496,496,2021-01-25,50.06229782104492,49.40139389038086,51.300479888916016,0.013378244592259447,-0.024135876907042664
497,497,497,497,2021-01-26,50.96583938598633,49.38465881347656,50.94073867797852,0.032017646987940296,0.0004927433064227937
498,498,498,498,2021-01-27,52.17053985595703,48.90779495239258,50.36349105834961,0.06671216534584001,0.035880133796003744
499,499,499,499,2021-01-28,50.33838272094727,48.22178268432617,49.66909408569336,0.043893027565508724,0.013474951528191781
500,500,500,500,2021-01-29,49.30936050415039,48.43093490600586,48.991455078125,0.018137696491908883,0.0064889974286013175
501,501,501,501,2021-02-01,49.20896911621094,48.7739372253418,49.4766845703125,0.008919351514708351,-0.005410941667304048
502,502,502,502,2021-02-02,48.89942932128906,50.06229782104492,49.40139389038086,-0.02322842838562278,-0.010160939389800006
503,503,503,503,2021-02-03,48.53132247924805,50.96583938598633,49.38465881347656,-0.047767621137378535,-0.01727938098046855
504,504,504,504,2021-02-04,48.41419982910156,52.17053985595703,48.90779495239258,-0.07200117225596536,-0.010092361018759655
505,505,505,505,2021-02-05,48.54805755615234,50.33838272094727,48.22178268432617,-0.035565806210336004,0.006766130442792839
506,506,506,506,2021-02-08,48.30543518066406,49.30936050415039,48.43093490600586,-0.020359731158992145,-0.002591313291501862
507,507,507,507,2021-02-09,48.22178268432617,49.20896911621094,48.7739372253418,-0.020061107753617913,-0.011320688310738625
508,508,508,508,2021-02-10,48.6149787902832,48.89942932128906,50.06229782104492,-0.005817052161016134,-0.028910359567101307
509,509,509,509,2021-02-11,47.68635559082031,48.53132247924805,50.96583938598633,-0.017410753411655766,-0.06434670427635003
510,510,510,510,2021-02-12,48.00426483154297,48.41419982910156,52.17053985595703,-0.008467247192055938,-0.07985876772441225
511,511,511,511,2021-02-16,47.56923294067383,48.54805755615234,50.33838272094727,-0.020161972790494587,-0.05501070218374582
512,512,512,512,2021-02-17,48.54805755615234,48.30543518066406,49.30936050415039,0.0050226723883317614,-0.015439319030186471
513,513,513,513,2021-02-18,49.802955627441406,48.22178268432617,49.20896911621094,0.03278959953567151,0.012070696092570499
514,514,514,514,2021-02-19,48.447662353515625,48.6149787902832,48.89942932128906,-0.003441664296293445,-0.009238696116577239
515,515,515,515,2021-02-22,49.57707595825195,47.68635559082031,48.53132247924805,0.039649085026652875,0.0215480111726003
516,516,516,516,2021-02-23,49.59381103515625,48.00426483154297,48.41419982910156,0.033112603831999765,0.024364984038125703
517,517,517,517,2021-02-24,49.03328323364258,47.56923294067383,48.54805755615234,0.030777252489958107,0.009994749572194817
518,518,518,518,2021-02-25,49.14204406738281,48.54805755615234,48.30543518066406,0.012235021154934023,0.017319146046191447
519,519,519,519,2021-02-26,48.28034210205078,49.802955627441406,48.22178268432617,-0.03057275429154782,0.0012143768742014505
520,520,520,520,2021-03-01,48.11720657348633,48.447662353515625,48.6149787902832,-0.006820881833637493,-0.010239070944454753
521,521,521,521,2021-03-02,48.38775634765625,49.57707595825195,47.68635559082031,-0.02398930529096166,0.014708625730479596
522,522,522,522,2021-03-03,48.472312927246094,49.59381103515625,48.00426483154297,-0.022613670627472993,0.00975013568785199
523,523,523,523,2021-03-04,48.78514099121094,49.03328323364258,47.56923294067383,-0.005060689924622164,0.025560808433752413
524,524,524,524,2021-03-05,50.08720779418945,49.14204406738281,48.54805755615234,0.019233301030592953,0.031703642030515455
525,525,525,525,2021-03-08,50.20558166503906,48.28034210205078,49.802955627441406,0.039876261831759185,0.00808438038516357
526,526,526,526,2021-03-09,49.8758430480957,48.11720657348633,48.447662353515625,0.03654901437230196,0.02947883603049517
527,527,527,527,2021-03-10,50.501502990722656,48.38775634765625,49.57707595825195,0.04368350183214864,0.018646259679557353
528,528,528,528,2021-03-11,50.104122161865234,48.472312927246094,49.59381103515625,0.033664769351286816,0.010289814717953982
529,529,529,529,2021-03-12,51.270904541015625,48.78514099121094,49.03328323364258,0.05095329232014567,0.04563474358245245
530,530,530,530,2021-03-15,50.746700286865234,50.08720779418945,49.14204406738281,0.01316688475400074,0.03265342844270269
531,531,531,531,2021-03-16,51.0341682434082,50.20558166503906,48.28034210205078,0.016503873690724147,0.057038248311012785
532,532,532,532,2021-03-17,51.05107879638672,49.8758430480957,48.11720657348633,0.023563225731497495,0.06097345277971766
533,533,533,533,2021-03-18,51.26244735717773,50.501502990722656,48.38775634765625,0.015067756826858458,0.05940947104195948
534,534,534,534,2021-03-19,51.41463470458984,50.104122161865234,48.472312927246094,0.02615578292123133,0.06070108067176383
535,535,535,535,2021-03-22,52.75052261352539,51.270904541015625,48.78514099121094,0.02885882521003902,0.08128256968712777
536,536,536,536,2021-03-23,52.91962814331055,50.746700286865234,50.08720779418945,0.04281909649616633,0.05654977535900252
537,537,537,537,2021-03-24,52.006492614746094,51.0341682434082,50.20558166503906,0.01905241928702317,0.03587073169916288
538,538,538,538,2021-03-25,53.037994384765625,51.05107879638672,49.8758430480957,0.03892014890230944,0.06340045888789558
539,539,539,539,2021-03-26,53.86656951904297,51.26244735717773,50.501502990722656,0.05079980172855736,0.06663299761471442
540,540,540,540,2021-03-29,54.91500473022461,51.41463470458984,50.104122161865234,0.0680811999491322,0.09601769995724996
541,541,541,541,2021-03-30,53.90885543823242,52.75052261352539,51.270904541015625,0.021958698555339717,0.05145122600882712
542,542,542,542,2021-03-31,53.51992416381836,52.91962814331055,50.746700286865234,0.011343541925165512,0.05464835863763384
543,543,543,543,2021-04-01,53.55374526977539,52.006492614746094,51.0341682434082,0.029751144082933,0.04937039464129267
544,544,544,544,2021-04-05,53.807395935058594,53.037994384765625,51.05107879638672,0.014506610953485932,0.05399135931417298
545,545,545,545,2021-04-06,54.12868881225586,53.86656951904297,51.26244735717773,0.004866084763764711,0.05591308263351591
546,546,546,546,2021-04-07,53.83275985717773,54.91500473022461,51.41463470458984,-0.019707635069204033,0.04703184543625705
547,547,547,547,2021-04-08,53.99340057373047,53.90885543823242,52.75052261352539,0.0015682977279107835,0.023561434060302533
548,548,548,548,2021-04-09,52.97881317138672,53.51992416381836,52.91962814331055,-0.0101104588783677,0.0011183946326285277
549,549,549,549,2021-04-12,53.61293411254883,53.55374526977539,52.006492614746094,0.0011052232196884226,0.030889248957874038
550,550,550,550,2021-04-13,53.33391952514648,53.807395935058594,53.037994384765625,-0.008799467093400404,0.00557949341436359
551,551,551,551,2021-04-14,52.911170959472656,54.12868881225586,53.86656951904297,-0.02249302319156732,-0.017736391385246075
552,552,552,552,2021-04-15,53.24091339111328,53.83275985717773,54.91500473022461,-0.0109941691199682,-0.030485135116266826
553,553,553,553,2021-04-16,53.562198638916016,53.99340057373047,53.90885543823242,-0.007986197020979025,-0.00643042402771099
554,554,554,554,2021-04-19,53.85812377929688,52.97881317138672,53.51992416381836,0.016597401022661495,0.006319134803766335
555,555,555,555,2021-04-20,54.29778289794922,53.61293411254883,53.55374526977539,0.01277394712183999,0.013893288404494664
556,556,556,556,2021-04-21,54.56834030151367,53.33391952514648,53.807395935058594,0.023145135166470876,0.014142003217800792
557,557,557,557,2021-04-22,54.08641052246094,52.911170959472656,54.12868881225586,0.02221155838506128,-0.0007810699043822034
558,558,558,558,2021-04-23,53.50301742553711,53.24091339111328,53.83275985717773,0.004922981551769956,-0.006125311659953003
559,559,559,559,2021-04-26,52.79279708862305,53.562198638916016,53.99340057373047,-0.014364637185262152,-0.022236115383544752
560,560,560,560,2021-04-27,52.53069686889648,53.85812377929688,52.97881317138672,-0.02464673511168003,-0.008458405835566452
561,561,561,561,2021-04-28,52.47150802612305,54.29778289794922,53.61293411254883,-0.03363442804393302,-0.0212901253273996
562,562,562,562,2021-04-29,53.037994384765625,54.56834030151367,53.33391952514648,-0.0280445750831384,-0.005548535397652987
563,563,563,563,2021-04-30,52.7758903503418,54.08641052246094,52.911170959472656,-0.024230119164127317,-0.002556749485557175
564,564,564,564,2021-05-03,53.17327117919922,53.50301742553711,53.24091339111328,-0.006163133636281626,-0.0012704930777043266
565,565,565,565,2021-05-04,52.826622009277344,52.79279708862305,53.562198638916016,0.0006407109022374957,-0.01373312986267583
566,566,566,566,2021-05-05,53.32546615600586,52.53069686889648,53.85812377929688,0.0151296162906982,-0.009890014466040098
567,567,567,567,2021-05-06,57.09637451171875,52.47150802612305,54.29778289794922,0.08814052920478677,0.05154154487356122
568,568,568,568,2021-05-07,56.60598373413086,53.037994384765625,54.56834030151367,0.06727232789915005,0.03734112896522657
569,569,569,569,2021-05-10,57.67131042480469,52.7758903503418,54.08641052246094,0.09275864494119679,0.06628097275664135
570,570,570,570,2021-05-11,56.775089263916016,53.17327117919922,53.50301742553711,0.06773738016941455,0.06115677200697722
571,571,571,571,2021-05-12,56.15786743164063,52.826622009277344,52.79279708862305,0.0630599742262199,0.0637410883414391
572,572,572,572,2021-05-13,57.23165130615234,53.32546615600586,52.53069686889648,0.07325177690371754,0.08948966447158058
573,573,573,573,2021-05-14,56.25933456420898,57.09637451171875,52.47150802612305,-0.014660124301552169,0.07218825378908789
574,574,574,574,2021-05-17,56.07332229614258,56.60598373413086,53.037994384765625,-0.009409984649151326,0.05722931167715517
575,575,575,575,2021-05-18,55.83659362792969,57.67131042480469,52.7758903503418,-0.031813336360151045,0.05799434660921965
576,576,576,576,2021-05-19,55.83659362792969,56.775089263916016,53.17327117919922,-0.01653006006954527,0.05008761713671528
577,577,577,577,2021-05-20,56.07332229614258,56.15786743164063,52.826622009277344,-0.0015054904925114743,0.06145954754205274
578,578,578,578,2021-05-21,56.22551345825195,57.23165130615234,53.32546615600586,-0.017580094666816426,0.05438390906442114
579,579,579,579,2021-05-24,55.8873176574707,56.25933456420898,57.09637451171875,-0.00661253656162053,-0.021175720255230845
580,580,580,580,2021-05-25,56.00568389892578,56.07332229614258,56.60598373413086,-0.0012062491474925663,-0.010604883010682964
581,581,581,581,2021-05-26,55.87885665893555,55.83659362792969,57.67131042480469,0.0007569056108165384,-0.031080510442124454
582,582,582,582,2021-05-27,55.41383361816406,55.83659362792969,56.775089263916016,-0.007571378952353491,-0.023976283673007193
583,583,583,583,2021-05-28,55.89839172363281,56.07332229614258,56.15786743164063,-0.003119675548844736,-0.004620469399477689
584,584,584,584,2021-06-01,55.8727912902832,56.22551345825195,57.23165130615234,-0.006273347209726277,-0.023743155838717778
585,585,585,585,2021-06-02,56.709259033203125,55.8873176574707,56.25933456420898,0.014707118004303688,0.007997330087163634
586,586,586,586,2021-06-03,56.956787109375,56.00568389892578,56.07332229614258,0.01698226223191357,0.015755528245081418
587,587,587,587,2021-06-04,56.87143325805664,55.87885665893555,55.83659362792969,0.01776300838042233,0.018533358911946962
588,588,588,588,2021-06-07,56.68365859985352,55.41383361816406,55.83659362792969,0.022915306499805554,0.015170427078132764
589,589,589,589,2021-06-08,56.31663131713867,55.89839172363281,56.07332229614258,0.007482140015292016,0.004339122617188496
590,590,590,590,2021-06-09,55.30945587158203,55.8727912902832,56.22551345825195,-0.010082464213652775,-0.01629256062463713
591,591,591,591,2021-06-10,55.7362174987793,56.709259033203125,55.8873176574707,-0.017158424409215334,-0.002703657377466029
592,592,592,592,2021-06-11,55.6167221069336,56.956787109375,56.00568389892578,-0.023527749201654458,-0.006945041376410055
593,593,593,593,2021-06-14,55.81303405761719,56.87143325805664,55.87885665893555,-0.018610383804412267,-0.0011779518274706025
594,594,594,594,2021-06-15,55.36920166015625,56.68365859985352,55.41383361816406,-0.02318934543333573,-0.0008054298916648772
595,595,595,595,2021-06-16,55.29237747192383,56.31663131713867,55.89839172363281,-0.018187413225178806,-0.010841353982153579
596,596,596,596,2021-06-17,55.07899475097656,55.30945587158203,55.8727912902832,-0.0041667580520147185,-0.014207211076721182
597,597,597,597,2021-06-18,54.27666091918945,55.7362174987793,56.709259033203125,-0.02618686098714562,-0.04289596012159835
598,598,598,598,2021-06-21,54.7717170715332,55.6167221069336,56.956787109375,-0.015193362776319663,-0.0383636463490431
599,599,599,599,2021-06-22,54.55833435058594,55.81303405761719,56.87143325805664,-0.022480406740403858,-0.040672421547298
600,600,600,600,2021-06-23,53.832820892333984,55.36920166015625,56.68365859985352,-0.027747930650187547,-0.050293819734615774
601,601,601,601,2021-06-24,54.14862823486328,55.29237747192383,56.31663131713867,-0.02068547762557893,-0.03849667552142111
602,602,602,602,2021-06-25,54.566871643066406,55.07899475097656,55.30945587158203,-0.009297974849133861,-0.013425990489578599
603,603,603,603,2021-06-28,54.9765739440918,54.27666091918945,55.7362174987793,0.012895285248744726,-0.013629262780599283
604,604,604,604,2021-06-29,54.566871643066406,54.7717170715332,55.6167221069336,-0.003739985514773281,-0.018876525334388772
605,605,605,605,2021-06-30,54.90828704833984,54.55833435058594,55.81303405761719,0.006414284855273289,-0.016210317617626036
606,606,606,606,2021-07-01,54.60101318359375,53.832820892333984,55.36920166015625,0.014269961679997278,-0.013873930877267626
607,607,607,607,2021-07-02,54.64369583129883,54.14862823486328,55.29237747192383,0.009142754167072331,-0.011731845695265752
608,608,608,608,2021-07-06,54.39616394042969,54.566871643066406,55.07899475097656,-0.003128412853743101,-0.012397299798845185
609,609,609,609,2021-07-07,54.7717170715332,54.9765739440918,54.27666091918945,-0.003726257528650745,0.009120976566351802
610,610,610,610,2021-07-08,54.62662124633789,54.566871643066406,54.7717170715332,0.0010949794531436297,-0.0026491012689233706
611,611,611,611,2021-07-09,54.8656120300293,54.90828704833984,54.55833435058594,-0.0007772054202487277,0.0056320942180680955
612,612,612,612,2021-07-12,54.4302978515625,54.60101318359375,53.832820892333984,-0.003126596414195215,0.01109874885478268
613,613,613,613,2021-07-13,53.90964889526367,54.64369583129883,54.14862823486328,-0.013433332516551877,-0.004413396006322956
614,614,614,614,2021-07-14,53.95231628417969,54.39616394042969,54.566871643066406,-0.00815953964577476,-0.011262426090809408
615,615,615,615,2021-07-15,54.5327262878418,54.7717170715332,54.9765739440918,-0.004363397688980197,-0.008073396074141814
616,616,616,616,2021-07-16,54.84853744506836,54.62662124633789,54.566871643066406,0.00406241853637157,0.0051618462543425725
617,617,617,617,2021-07-19,55.31798553466797,54.8656120300293,54.90828704833984,0.008245119080984242,0.007461505509495314
618,618,618,618,2021-07-20,54.9680290222168,54.4302978515625,54.60101318359375,0.009879261952979723,0.006721777073787516
619,619,619,619,2021-07-21,54.03768157958984,53.90964889526367,54.64369583129883,0.002374949326323872,-0.011090286674238392
620,620,620,620,2021-07-22,53.57676315307617,53.95231628417969,54.39616394042969,-0.006960834250848258,-0.0150635766935856
621,621,621,621,2021-07-23,54.140098571777344,54.5327262878418,54.7717170715332,-0.007199854890658441,-0.011531836749447688
622,622,622,622,2021-07-26,53.9864616394043,54.84853744506836,54.62662124633789,-0.015717389119581204,-0.01171882119611245
623,623,623,623,2021-07-27,54.37908935546875,55.31798553466797,54.8656120300293,-0.016972710956923986,-0.00886753389890671
624,624,624,624,2021-07-28,53.73040008544922,54.9680290222168,54.4302978515625,-0.02251543231188724,-0.012858606212701296
625,625,625,625,2021-07-29,53.82429504394531,54.03768157958984,53.90964889526367,-0.003948846978755638,-0.0015832759639037297
626,626,626,626,2021-07-30,54.080352783203125,53.57676315307617,53.95231628417969,0.009399403780480986,0.00237314183785986
627,627,627,627,2021-08-02,54.13156127929688,54.140098571777344,54.5327262878418,-0.0001576888979827329,-0.0073564084514577965
628,628,628,628,2021-08-03,54.293739318847656,53.9864616394043,54.84853744506836,0.005691754379010483,-0.010115094258918766
629,629,629,629,2021-08-04,52.93660354614258,54.37908935546875,55.31798553466797,-0.026526479689588767,-0.0430489643740366
630,630,630,630,2021-08-05,53.35484313964844,53.73040008544922,54.9680290222168,-0.006989654743004392,-0.029347711956642097
631,631,631,631,2021-08-06,53.96085739135742,53.82429504394531,54.03768157958984,0.0025371878498476885,-0.0014216780954835473
632,632,632,632,2021-08-09,54.24252700805664,54.080352783203125,53.57676315307617,0.0029987641815807375,0.012426354557446562
633,633,633,633,2021-08-10,54.78878784179688,54.13156127929688,54.140098571777344,0.012141282219978455,0.011981678776582294
634,634,634,634,2021-08-11,55.01924514770508,54.293739318847656,53.9864616394043,0.013362605669813732,0.019130416718160292
635,635,635,635,2021-08-12,54.9765739440918,52.93660354614258,54.37908935546875,0.03853610283423392,0.010987395995496918
636,636,636,636,2021-08-13,55.9666748046875,53.35484313964844,53.73040008544922,0.0489521009030609,0.04162028787579963
637,637,637,637,2021-08-16,56.35076904296875,53.96085739135742,53.82429504394531,0.044289727167939885,0.04693928637543099
638,638,638,638,2021-08-17,57.17870330810547,54.24252700805664,54.080352783203125,0.054130521972413304,0.05729161082441503
639,639,639,639,2021-08-18,55.90692138671875,54.78878784179688,54.13156127929688,0.020408072325865056,0.03279713471151746
640,640,640,640,2021-08-19,56.53001403808594,55.01924514770508,54.293739318847656,0.02745891708119652,0.04118844543208633
641,641,641,641,2021-08-20,56.47026824951172,54.9765739440918,52.93660354614258,0.027169650603162898,0.0667527658870104
642,642,642,642,2021-08-23,56.10324478149414,55.9666748046875,53.35484313964844,0.0024402017322495695,0.05151175563673127
643,643,643,643,2021-08-24,55.47161865234375,56.35076904296875,53.96085739135742,-0.015601391170981693,0.027997354638555016
644,644,644,644,2021-08-25,54.60954284667969,57.17870330810547,54.24252700805664,-0.044932121800348446,0.006766200965683922
645,645,645,645,2021-08-26,53.96085739135742,55.90692138671875,54.78878784179688,-0.0348089994421269,-0.015111311694467777
646,646,646,646,2021-08-27,54.01206970214844,56.53001403808594,55.01924514770508,-0.04454172493643971,-0.018305875386926296
647,647,647,647,2021-08-30,53.90964889526367,56.47026824951172,54.9765739440918,-0.0453445580058881,-0.019406903200500092
648,648,648,648,2021-08-31,54.42484664916992,56.10324478149414,55.9666748046875,-0.02991623994050774,-0.027549039868783542
649,649,649,649,2021-09-01,54.55413818359375,55.47161865234375,56.35076904296875,-0.016539637584763955,-0.03188298739995954
650,650,650,650,2021-09-02,54.7006721496582,54.60954284667969,57.17870330810547,0.0016687431944699682,-0.0433383587783458
651,651,651,651,2021-09-03,54.68342971801758,53.96085739135742,55.90692138671875,0.013390675419028497,-0.021884440036289088
652,652,652,652,2021-09-07,53.21808624267578,54.01206970214844,56.53001403808594,-0.014700111731527965,-0.058587068334686965
653,653,653,653,2021-09-08,54.34726333618164,53.90964889526367,56.47026824951172,0.008117553163222713,-0.037595091702941175
654,654,654,654,2021-09-09,54.30416870117188,54.42484664916992,56.10324478149414,-0.002217331888428542,-0.03206723759613439
655,655,655,655,2021-09-10,54.080055236816406,54.55413818359375,55.47161865234375,-0.008690137220789484,-0.025086043085359777
656,656,656,656,2021-09-13,54.648956298828125,54.7006721496582,54.60954284667969,-0.0009454335531488001,0.0007217319555135049
657,657,657,657,2021-09-14,54.89031219482422,54.68342971801758,53.96085739135742,0.0037832754432824967,0.017224611475792795
658,658,658,658,2021-09-15,55.06270217895508,53.21808624267578,54.01206970214844,0.03466144813753358,0.0194518092456073
659,659,659,659,2021-09-16,54.76963424682617,54.34726333618164,53.90964889526367,0.0077717052288690525,0.015952345622455955
660,660,660,660,2021-09-17,54.78688049316406,54.30416870117188,54.42484664916992,0.008889037500021013,0.006651995665286181
661,661,661,661,2021-09-20,54.64033889770508,54.080055236816406,54.55413818359375,0.01036026421266012,0.0015800948742188403
662,662,662,662,2021-09-21,54.114532470703125,54.648956298828125,54.7006721496582,-0.009779213809733123,-0.010715401766022703
663,663,663,663,2021-09-22,54.49380493164063,54.89031219482422,54.68342971801758,-0.007223629222152139,-0.003467682757917201
664,664,664,664,2021-09-23,54.4334716796875,55.06270217895508,53.21808624267578,-0.011427526698972512,0.022837826814544382
665,665,665,665,2021-09-24,54.976505279541016,54.76963424682617,54.34726333618164,0.0037771118167879703,0.011578171645313606
666,666,666,666,2021-09-27,55.166141510009766,54.78688049316406,54.30416870117188,0.006922478765569062,0.01587305043893039
667,667,667,667,2021-09-28,55.166141510009766,54.64033889770508,54.080055236816406,0.009622974946935647,0.020082935722557815
668,668,668,668,2021-09-29,56.28670120239258,54.114532470703125,54.648956298828125,0.040140210633168305,0.029968457121285708
669,669,669,669,2021-09-30,55.09717559814453,54.49380493164063,54.89031219482422,0.011072280000649526,0.003768668733128866
670,670,670,670,2021-10-01,55.05408477783203,54.4334716796875,55.06270217895508,0.01140131391575605,-0.00015650160239211175
671,671,671,671,2021-10-04,55.62298583984375,54.976505279541016,54.76963424682617,0.011759215268696277,0.015580742956431637
672,672,672,672,2021-10-05,55.18337631225586,55.166141510009766,54.78688049316406,0.00031241630779943463,0.007237057768625155
673,673,673,673,2021-10-06,55.510929107666016,55.166141510009766,54.64033889770508,0.006249985737967423,0.01593310414107818
674,674,674,674,2021-10-07,54.39898681640625,56.28670120239258,54.114532470703125,-0.03353748479944829,0.005256524129763518
675,675,675,675,2021-10-08,54.03696060180664,55.09717559814453,54.49380493164063,-0.019242637845370725,-0.00838341771889628
676,676,676,676,2021-10-11,54.097293853759766,55.05408477783203,54.4334716796875,-0.017379108706163215,-0.0061759394643421395
677,677,677,677,2021-10-12,53.75249862670898,55.62298583984375,54.976505279541016,-0.03362795407137076,-0.022264177153645703
678,678,678,678,2021-10-13,53.17498779296875,55.18337631225586,55.166141510009766,-0.03639481042121484,-0.03609376444571033
679,679,679,679,2021-10-14,53.580108642578125,55.510929107666016,55.166141510009766,-0.03478270848868292,-0.028750114182697684
680,680,680,680,2021-10-15,53.26118087768555,54.39898681640625,56.28670120239258,-0.020915939897203195,-0.053751956680282875
681,681,681,681,2021-10-18,52.99397277832031,54.03696060180664,55.09717559814453,-0.019301378387507895,-0.03817260679865131
682,682,682,682,2021-10-19,53.011207580566406,54.097293853759766,55.05408477783203,-0.020076536104178477,-0.03710673250694385
683,683,683,683,2021-10-20,53.45082092285156,53.75249862670898,55.62298583984375,-0.005612347547831242,-0.03905156985363101
684,684,684,684,2021-10-21,53.16636657714844,53.17498779296875,55.18337631225586,-0.0001621291546671788,-0.03655103891603417
685,685,685,685,2021-10-22,53.54562759399414,53.580108642578125,55.510929107666016,-0.0006435419684196475,-0.035403866324414834
686,686,686,686,2021-10-25,53.209468841552734,53.26118087768555,54.39898681640625,-0.0009709141870430926,-0.0218665465014648
687,687,687,687,2021-10-26,53.097412109375,52.99397277832031,54.03696060180664,0.00195190746478624,-0.017387145427276818
688,688,688,688,2021-10-27,52.83881759643555,53.011207580566406,54.097293853759766,-0.003251953539614494,-0.023263201681145707
689,689,689,689,2021-10-28,53.17498779296875,53.45082092285156,53.75249862670898,-0.005160503152625839,-0.010743888163242898
690,690,690,690,2021-10-29,52.83881759643555,53.16636657714844,53.17498779296875,-0.006160830649158511,-0.006321960953560524
691,691,691,691,2021-11-01,53.580108642578125,53.54562759399414,53.580108642578125,0.0006439563813769311,0.0
692,692,692,692,2021-11-02,53.89904022216797,53.209468841552734,53.26118087768555,0.0129595614394995,0.011976064630396799
693,693,693,693,2021-11-03,54.59723663330078,53.097412109375,52.99397277832031,0.028246659570457133,0.030253701900914365
694,694,694,694,2021-11-04,54.22658920288086,52.83881759643555,53.011207580566406,0.02626424415937212,0.022926880517998294
695,695,695,695,2021-11-05,53.924903869628906,53.17498779296875,53.45082092285156,0.014102797344869744,0.008869516662084909
696,696,696,696,2021-11-08,53.65768432617188,52.83881759643555,53.16636657714844,0.015497446138756477,0.009241138348442535
697,697,697,697,2021-11-09,54.25244903564453,53.580108642578125,53.54562759399414,0.012548320824645076,0.01320035777729256
698,698,698,698,2021-11-10,54.75239181518555,53.89904022216797,53.209468841552734,0.01583240795198071,0.02899715045506901
699,699,699,699,2021-11-11,54.52827835083008,54.59723663330078,53.097412109375,-0.0012630361300858262,0.02694794688877966
700,700,700,700,2021-11-12,54.49380493164063,54.22658920288086,52.83881759643555,0.004927762057097551,0.031321430162296604
701,701,701,701,2021-11-15,55.08856201171875,53.924903869628906,53.17498779296875,0.02157923442762466,0.03598635934248451
702,702,702,702,2021-11-16,54.60585403442383,53.65768432617188,52.83881759643555,0.017670716136168885,0.033442013246479
703,703,703,703,2021-11-17,54.26969528198242,54.25244903564453,53.580108642578125,0.0003178888076842412,0.01287019860307459
704,704,704,704,2021-11-18,53.79560470581055,54.75239181518555,53.89904022216797,-0.017474800235295573,-0.0019190604495195052
705,705,705,705,2021-11-19,53.3818588256836,54.52827835083008,54.59723663330078,-0.021024311784988314,-0.02226079344967946
706,706,706,706,2021-11-22,53.77836990356445,54.49380493164063,54.22658920288086,-0.013128740578376763,-0.008265673830958775
707,707,707,707,2021-11-23,54.63172149658203,55.08856201171875,53.924903869628906,-0.008292837904164907,0.013107443430255383
708,708,708,708,2021-11-24,54.4765625,54.60585403442383,53.65768432617188,-0.00236772296139387,0.015261153814435158
709,709,709,709,2021-11-26,54.85582733154297,54.26969528198242,54.25244903564453,0.010800356377809628,0.011121678497905352
710,710,710,710,2021-11-29,55.05408477783203,53.79560470581055,54.75239181518555,0.023393734096004204,0.00551013303062331
711,711,711,711,2021-11-30,53.2503776550293,53.3818588256836,54.52827835083008,-0.002463030953711254,-0.023435559207992673
712,712,712,712,2021-12-01,53.119815826416016,53.77836990356445,54.49380493164063,-0.012245705444946742,-0.025213675333337515
713,713,713,713,2021-12-02,53.903167724609375,54.63172149658203,55.08856201171875,-0.013335727888754811,-0.021517974763204273
714,714,714,714,2021-12-03,54.8344841003418,54.4765625,54.60585403442383,0.00657019429854433,0.004186914937249098
715,715,715,715,2021-12-06,55.33931350708008,54.85582733154297,54.26969528198242,0.008813761437139078,0.01970930957949868
716,716,716,716,2021-12-07,54.90411376953125,55.05408477783203,53.79560470581055,-0.002724066868171171,0.020605941131859318
717,717,717,717,2021-12-08,53.98150253295898,53.2503776550293,53.3818588256836,0.013729947281615695,0.011233099042756933
718,718,718,718,2021-12-09,53.99020767211914,53.119815826416016,53.77836990356445,0.016385445471937876,0.0039390886881576215
719,719,719,719,2021-12-10,54.50373458862305,53.903167724609375,54.63172149658203,0.011141587579452938,-0.0023427214895103132
