,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MDLZ,MDLZ_6m,MDLZ_12m,MDLZ_6m_ret,MDLZ_12m_ret
304,304,304,304,2020-04-21,46.93680191040039,47.80055618286133,46.2935791015625,-0.018069962808730522,0.013894428154425764
305,305,305,305,2020-04-22,47.98432922363281,50.08858871459961,46.67032241821289,-0.04201075624144024,0.028155083087815447
306,306,306,306,2020-04-23,47.16651916503906,49.35346984863281,47.80974197387695,-0.044311994481869954,-0.013453802139098414
307,307,307,307,2020-04-24,47.24003601074219,49.096187591552734,47.59839630126953,-0.03780643002777484,-0.007528831187066376
308,308,308,308,2020-04-27,47.30435562133789,49.142127990722656,47.58921051025391,-0.03739708564781141,-0.00598570318485625
309,309,309,309,2020-04-28,47.019493103027344,49.15132522583008,48.09459686279297,-0.04337283100725864,-0.02235394056494
310,310,310,310,2020-04-29,46.90922546386719,46.93680191040039,47.80055618286133,-0.0005875229118900149,-0.018646869203453376
311,311,311,311,2020-04-30,47.26759338378906,47.98432922363281,50.08858871459961,-0.014936873171725984,-0.056320120075339486
312,312,312,312,2020-05-01,46.58761978149414,47.16651916503906,49.35346984863281,-0.012273523545787035,-0.0560416537200229
313,313,313,313,2020-05-04,45.99953842163086,47.24003601074219,49.096187591552734,-0.026259454773261526,-0.06307310856158355
314,314,314,314,2020-05-05,46.23844146728516,47.30435562133789,49.142127990722656,-0.02253310799929631,-0.059087521077346716
315,315,315,315,2020-05-06,46.07304763793945,47.019493103027344,49.15132522583008,-0.020128789202684017,-0.06262857763747387
316,316,316,316,2020-05-07,46.09142303466797,46.90922546386719,46.93680191040039,-0.017433722708321997,-0.018011002908681406
317,317,317,317,2020-05-08,46.77140426635742,47.26759338378906,47.98432922363281,-0.010497448291958422,-0.02527752240992065
318,318,318,318,2020-05-11,46.67032241821289,46.58761978149414,47.16651916503906,0.0017752063124634176,-0.010520105269798297
319,319,319,319,2020-05-12,46.31196212768555,45.99953842163086,47.24003601074219,0.006791887848765388,-0.019645918196285916
320,320,320,320,2020-05-13,45.54008483886719,46.23844146728516,47.30435562133789,-0.015103377325381584,-0.03729615929225094
321,321,321,321,2020-05-14,45.50333023071289,46.07304763793945,47.019493103027344,-0.012365524670814754,-0.03224541083401933
322,322,322,322,2020-05-15,45.90764999389648,46.09142303466797,46.90922546386719,-0.003987141829690621,-0.021351353812955054
323,323,323,323,2020-05-18,46.83572006225586,46.77140426635742,47.26759338378906,0.0013751093623823873,-0.009136774069003484
324,324,324,324,2020-05-19,45.84331512451172,46.67032241821289,46.58761978149414,-0.017720196708528313,-0.01597644740112003
325,325,325,325,2020-05-20,45.71467208862305,46.31196212768555,45.99953842163086,-0.012897100697563335,-0.006192808510310122
326,326,326,326,2020-05-21,45.28280258178711,45.54008483886719,46.23844146728516,-0.00564957790461762,-0.020667627523176635
327,327,327,327,2020-05-22,45.66873550415039,45.50333023071289,46.07304763793945,0.003635014681317994,-0.0087754588532174
328,328,328,328,2020-05-26,45.567649841308594,45.90764999389648,46.09142303466797,-0.007406176370018613,-0.011363788724106372
329,329,329,329,2020-05-27,46.26601028442383,46.83572006225586,46.77140426635742,-0.012164001686634673,-0.01080561915685574
330,330,330,330,2020-05-28,47.24003601074219,45.84331512451172,46.67032241821289,0.03046727494372803,0.012207192130024191
331,331,331,331,2020-05-29,47.89244079589844,45.71467208862305,46.31196212768555,0.04763828783576396,0.03412679134292329
332,332,332,332,2020-06-01,48.01189804077149,45.28280258178711,45.54008483886719,0.06026781257752889,0.054277746970613494
333,333,333,333,2020-06-02,47.98432922363281,45.66873550415039,45.50333023071289,0.05070413476352931,0.05452345971911621
334,334,334,334,2020-06-03,47.864871978759766,45.567649841308594,45.90764999389648,0.05041344342864629,0.042633896205175104
335,335,335,335,2020-06-04,47.129764556884766,46.26601028442383,46.83572006225586,0.01866930533129918,0.006278210183126243
336,336,336,336,2020-06-05,48.269187927246094,47.24003601074219,45.84331512451172,0.021785587044639065,0.05291660945866661
337,337,337,337,2020-06-08,49.2615852355957,47.89244079589844,45.71467208862305,0.028587902745071947,0.0775880693204265
338,338,338,338,2020-06-09,48.65511703491211,48.01189804077149,45.28280258178711,0.013397074899942574,0.07447229987662807
339,339,339,339,2020-06-10,48.80213928222656,47.98432922363281,45.66873550415039,0.017043273748442278,0.06861157296092446
340,340,340,340,2020-06-11,46.43141174316406,47.864871978759766,45.567649841308594,-0.02994806371218972,0.018955594700704514
341,341,341,341,2020-06-12,46.61518859863281,47.129764556884766,46.26601028442383,-0.010918279840563816,0.007547188790699266
342,342,342,342,2020-06-15,47.06544876098633,48.269187927246094,47.24003601074219,-0.02493804470201788,-0.0036957476009578105
343,343,343,343,2020-06-16,48.31513595581055,49.2615852355957,47.89244079589844,-0.019212724788670976,0.008825926448674748
344,344,344,344,2020-06-17,48.4345932006836,48.65511703491211,48.01189804077149,-0.0045323872938229925,0.00880396687406848
345,345,345,345,2020-06-18,48.78376007080078,48.80213928222656,47.98432922363281,-0.00037660667536509873,0.01666024846241343
346,346,346,346,2020-06-19,48.296756744384766,46.43141174316406,47.864871978759766,0.04017420386739223,0.00902300053819527
347,347,347,347,2020-06-22,48.10377883911133,46.61518859863281,47.129764556884766,0.03193358828375903,0.02066664858999978
348,348,348,348,2020-06-23,47.70866775512695,47.06544876098633,48.269187927246094,0.013666479574158563,-0.011612380406398892
349,349,349,349,2020-06-24,46.5324821472168,48.31513595581055,49.2615852355957,-0.036896383986669945,-0.05540022870410788
350,350,350,350,2020-06-25,46.70707702636719,48.4345932006836,48.65511703491211,-0.035666990474321425,-0.04003772115370974
351,351,351,351,2020-06-26,46.01791763305664,48.78376007080078,48.80213928222656,-0.05669596672601751,-0.057051221321847256
352,352,352,352,2020-06-29,46.74335861206055,48.296756744384766,46.43141174316406,-0.03216361174200011,0.006718444630157361
353,353,353,353,2020-06-30,47.25164794921875,48.10377883911133,46.61518859863281,-0.01771442723330796,0.013653475824499939
354,354,354,354,2020-07-01,47.2054443359375,47.70866775512695,47.06544876098633,-0.010547840526009544,0.00297448720104887
355,355,355,355,2020-07-02,47.58434295654297,46.5324821472168,48.31513595581055,0.02260487214067708,-0.015125549888464929
356,356,356,356,2020-07-06,47.7044792175293,46.70707702636719,48.4345932006836,0.021354412535793177,-0.0150742255670272
357,357,357,357,2020-07-07,47.59358978271485,46.01791763305664,48.78376007080078,0.03424040527479977,-0.024396854329363227
358,358,358,358,2020-07-08,47.353302001953125,46.74335861206055,48.296756744384766,0.013048771162438522,-0.01953453618894052
359,359,359,359,2020-07-09,46.44763946533203,47.25164794921875,48.10377883911133,-0.01701545911691349,-0.03442846723785353
360,360,360,360,2020-07-10,47.53813171386719,47.2054443359375,47.70866775512695,0.00704764847804662,-0.0035745295201926597
361,361,361,361,2020-07-13,47.73220443725586,47.58434295654297,46.5324821472168,0.0031073557293399556,0.025782469248974316
362,362,362,362,2020-07-14,48.8411750793457,47.7044792175293,46.70707702636719,0.02382786439472806,0.04569110697665302
363,363,363,363,2020-07-15,48.58242416381836,47.59358978271485,46.01791763305664,0.02077662949186987,0.05572843498071545
364,364,364,364,2020-07-16,49.01676940917969,47.353302001953125,46.74335861206055,0.03512885769102114,0.04863601727866773
365,365,365,365,2020-07-17,49.96864700317383,46.44763946533203,47.25164794921875,0.07580595221571662,0.05750062001805811
366,366,366,366,2020-07-20,49.36793899536133,47.53813171386719,47.2054443359375,0.038491358737187786,0.045810280781056534
367,367,367,367,2020-07-21,49.94092178344727,47.73220443725586,47.58434295654297,0.0462731058041701,0.04952424853394488
368,368,368,368,2020-07-22,50.412227630615234,48.8411750793457,47.7044792175293,0.032166559234442005,0.05676088404065327
369,369,369,369,2020-07-23,50.71719741821289,48.58242416381836,47.59358978271485,0.04394126664400577,0.0656308475523415
370,370,370,370,2020-07-24,50.70795822143555,49.01676940917969,47.353302001953125,0.03450224959009929,0.0708431318969911
371,371,371,371,2020-07-27,51.36409378051758,49.96864700317383,46.44763946533203,0.027926447103022722,0.10584939023338591
372,372,372,372,2020-07-28,51.4842414855957,49.36793899536133,47.53813171386719,0.042867953033915995,0.08300935752966088
373,373,373,373,2020-07-29,52.48232650756836,49.94092178344727,47.73220443725586,0.05088822219063305,0.09951608408441626
374,374,374,374,2020-07-30,51.53969192504883,50.412227630615234,48.8411750793457,0.0223648973160806,0.05525085834481258
375,375,375,375,2020-07-31,51.28092956542969,50.71719741821289,48.58242416381836,0.011115206989224413,0.05554488990734696
376,376,376,376,2020-08-03,51.28092956542969,50.70795822143555,49.01676940917969,0.011299436303312538,0.04619154186497609
377,377,377,377,2020-08-04,51.36409378051758,51.36409378051758,49.96864700317383,0.0,0.027926447103022722
378,378,378,378,2020-08-05,50.96672058105469,51.4842414855957,49.36793899536133,-0.010052025427738087,0.03238501785224579
379,379,379,379,2020-08-06,51.28092956542969,52.48232650756836,49.94092178344727,-0.02289145741215226,0.026831859207423703
380,380,380,380,2020-08-07,51.38258361816406,51.53969192504883,50.412227630615234,-0.0030482973610560515,0.019248425097555755
381,381,381,381,2020-08-10,51.28092956542969,51.28092956542969,50.71719741821289,0.0,0.011115206989224413
382,382,382,382,2020-08-11,51.01293182373047,51.28092956542969,50.70795822143555,-0.005226070275447636,0.006014314379670704
383,383,383,383,2020-08-12,51.77996444702149,51.36409378051758,51.36409378051758,0.008096524943688399,0.008096524943688399
384,384,384,384,2020-08-13,51.76148223876953,50.96672058105469,51.4842414855957,0.015593737416377484,0.005384963343616489
385,385,385,385,2020-08-14,51.86314392089844,51.28092956542969,52.48232650756836,0.011353428270560073,-0.011797925661329645
386,386,386,386,2020-08-17,52.2327995300293,51.38258361816406,51.53969192504883,0.016546772310699343,0.0134480354672748
387,387,387,387,2020-08-18,52.92591094970703,51.28092956542969,51.28092956542969,0.03207783864718161,0.03207783864718161
388,388,388,388,2020-08-19,52.45459365844727,51.01293182373047,51.28092956542969,0.028260713179518948,0.022886950430960784
389,389,389,389,2020-08-20,52.898193359375,51.77996444702149,51.36409378051758,0.021595783703127536,0.029867159448246916
390,390,390,390,2020-08-21,53.11073684692383,51.76148223876953,50.96672058105469,0.026066769145642876,0.04206698491537075
391,391,391,391,2020-08-24,53.5820541381836,51.86314392089844,51.28092956542969,0.03314319355392037,0.0448729106951522
392,392,392,392,2020-08-25,53.49888229370117,52.2327995300293,51.38258361816406,0.024239228512804356,0.04118708181869213
393,393,393,393,2020-08-26,53.93323516845703,52.92591094970703,51.28092956542969,0.019032723304606147,0.051721090578969564
394,394,394,394,2020-08-27,53.720680236816406,52.45459365844727,51.01293182373047,0.024136810335680492,0.053079646989164564
395,395,395,395,2020-08-28,53.88702774047852,52.898193359375,51.77996444702149,0.01869315979065056,0.04069263692934477
396,396,396,396,2020-08-31,53.988677978515625,53.11073684692383,51.76148223876953,0.016530388838742915,0.04302805181413283
397,397,397,397,2020-09-01,53.78536605834961,53.5820541381836,51.86314392089844,0.0037944032463124167,0.03706335544144679
398,398,398,398,2020-09-02,54.53392791748047,53.49888229370117,52.2327995300293,0.019347051366364054,0.044055237478286546
399,399,399,399,2020-09-03,53.44343566894531,53.93323516845703,52.92591094970703,-0.009081589450027683,0.009778286475410125
400,400,400,400,2020-09-04,53.48964309692383,53.720680236816406,52.45459365844727,-0.004300711362441811,0.019732293518774924
401,401,401,401,2020-09-08,52.11266326904297,53.88702774047852,52.898193359375,-0.03292748822556968,-0.014849847233824542
402,402,402,402,2020-09-09,53.138465881347656,53.988677978515625,53.11073684692383,-0.01574797029677788,0.0005220984695382125
403,403,403,403,2020-09-10,52.76880645751953,53.78536605834961,53.5820541381836,-0.018900300868590403,-0.01517761298525011
404,404,404,404,2020-09-11,53.18467330932617,54.53392791748047,53.49888229370117,-0.02474156290733287,-0.005873187829421145
405,405,405,405,2020-09-14,53.60977935791016,53.44343566894531,53.93323516845703,0.0031125186261464766,-0.0059973374401994795
406,406,406,406,2020-09-15,53.683712005615234,53.48964309692383,53.720680236816406,0.003628158601465259,-0.0006881564238986337
407,407,407,407,2020-09-16,53.57283020019531,52.11266326904297,53.88702774047852,0.028019426365025968,-0.005830671192265324
408,408,408,408,2020-09-17,52.87046051025391,53.138465881347656,53.988677978515625,-0.005043528574802503,-0.020712073533393438
409,409,409,409,2020-09-18,52.2327995300293,52.76880645751953,53.78536605834961,-0.010157647357852184,-0.028865965635262114
410,410,410,410,2020-09-21,51.61362457275391,53.18467330932617,54.53392791748047,-0.0295395014919978,-0.05355021096491519
411,411,411,411,2020-09-22,51.57666778564453,53.60977935791016,53.44343566894531,-0.037924266740442136,-0.0349297881009083
412,412,412,412,2020-09-23,50.66175079345703,53.683712005615234,53.48964309692383,-0.05629195708080159,-0.05286803462761236
413,413,413,413,2020-09-24,51.391822814941406,53.57283020019531,52.11266326904297,-0.04071107270427454,-0.013832347243127208
414,414,414,414,2020-09-25,51.90011215209961,52.87046051025391,53.138465881347656,-0.01835331768986792,-0.023304280782459053
415,415,415,415,2020-09-28,52.685638427734375,52.2327995300293,52.76880645751953,0.008669627164914484,-0.0015760832084028564
416,416,416,416,2020-09-29,52.48583984375,51.61362457275391,53.18467330932617,0.01689893469439685,-0.013139752904219315
417,417,417,417,2020-09-30,53.387245178222656,51.57666778564453,53.60977935791016,0.03510458256246762,-0.004150999730885285
418,418,418,418,2020-10-01,53.81471252441406,50.66175079345703,53.683712005615234,0.0622355461778521,0.0024402284027067456
419,419,419,419,2020-10-02,52.838958740234375,51.391822814941406,53.57283020019531,0.02815887520674276,-0.01369857551334408
420,420,420,420,2020-10-05,53.04341125488281,51.90011215209961,52.87046051025391,0.022028836843986488,0.003271216913182773
421,421,421,421,2020-10-06,52.123416900634766,52.685638427734375,52.2327995300293,-0.010671248254318422,-0.0020941368331529597
422,422,422,422,2020-10-07,52.216339111328125,52.48583984375,51.61362457275391,-0.005134732210138493,0.011677430979966097
423,423,423,423,2020-10-08,52.50442123413086,53.387245178222656,51.57666778564453,-0.016536233348333762,0.017987851645285158
424,424,424,424,2020-10-09,53.24784851074219,53.81471252441406,50.66175079345703,-0.010533625231477495,0.051046355026860946
425,425,425,425,2020-10-12,54.50237274169922,52.838958740234375,51.391822814941406,0.03148082477632608,0.060526164599350674
426,426,426,426,2020-10-13,54.73470306396485,53.04341125488281,51.90011215209961,0.03188504979355655,0.05461627719720763
427,427,427,427,2020-10-14,54.44661712646485,52.123416900634766,52.685638427734375,0.04457114218469038,0.03342426420714073
428,428,428,428,2020-10-15,54.21430587768555,52.216339111328125,52.48583984375,0.038263248637512515,0.03293204489213042
429,429,429,429,2020-10-16,53.87046813964844,52.50442123413086,53.387245178222656,0.026017749999109885,0.009051281065592276
430,430,430,430,2020-10-19,53.12703704833984,53.24784851074219,53.81471252441406,-0.002268851526986637,-0.012778577526773027
431,431,431,431,2020-10-20,52.95048141479492,54.50237274169922,52.838958740234375,-0.028473830566223435,0.002110614539336586
432,432,432,432,2020-10-21,52.80179214477539,54.73470306396485,53.04341125488281,-0.03531417566896444,-0.004555120125031231
433,433,433,433,2020-10-22,52.80179214477539,54.44661712646485,52.123416900634766,-0.030209865525143154,0.01301478844784576
434,434,434,434,2020-10-23,52.60664367675781,54.21430587768555,52.216339111328125,-0.029653837209588696,0.007474759281717036
435,435,435,435,2020-10-26,51.32423400878906,53.87046813964844,52.50442123413086,-0.04726586233219232,-0.022477863722733638
436,436,436,436,2020-10-27,51.11979293823242,53.12703704833984,53.24784851074219,-0.037781969814748795,-0.039965099661828596
437,437,437,437,2020-10-28,49.39133071899414,52.95048141479492,54.50237274169922,-0.06721658804043129,-0.09377650486755174
438,438,438,438,2020-10-29,49.428497314453125,52.80179214477539,54.73470306396485,-0.06388599123819783,-0.09694408578979063
439,439,439,439,2020-10-30,49.36344909667969,52.80179214477539,54.44661712646485,-0.06511792324526089,-0.09336058506588818
440,440,440,440,2020-11-02,50.497169494628906,52.60664367675781,54.21430587768555,-0.040099007172755496,-0.06856375495137723
441,441,441,441,2020-11-03,50.57151412963867,51.32423400878906,53.87046813964844,-0.014665973953386091,-0.06123863637973004
442,442,442,442,2020-11-04,51.05474472045898,51.11979293823242,53.12703704833984,-0.001272466378180348,-0.03900635990663848
443,443,443,443,2020-11-05,51.70523452758789,49.39133071899414,52.95048141479492,0.04684837956196031,-0.02351719670784891
444,444,444,444,2020-11-06,51.891090393066406,49.428497314453125,52.80179214477539,0.04982132195819777,-0.01724755381809695
445,445,445,445,2020-11-09,51.96543502807617,49.36344909667969,52.80179214477539,0.05271078052711475,-0.015839559278708615
446,446,446,446,2020-11-10,53.05270385742188,50.497169494628906,52.60664367675781,0.05060747737682192,0.008479160605738167
447,447,447,447,2020-11-11,53.656734466552734,50.57151412963867,51.32423400878906,0.06100707858983978,0.045446376410883005
448,448,448,448,2020-11-12,53.40582656860352,51.05474472045898,51.11979293823242,0.04605021259076847,0.044719148865358216
449,449,449,449,2020-11-13,53.9541015625,51.70523452758789,49.39133071899414,0.043493991574725444,0.09237999416264331
450,450,450,450,2020-11-16,54.5302619934082,51.891090393066406,49.428497314453125,0.050859821606185296,0.10321504711136131
451,451,451,451,2020-11-17,54.40015411376953,51.96543502807617,49.36344909667969,0.04685266436002933,0.10203308539533618
452,452,452,452,2020-11-18,53.67531967163086,53.05270385742188,50.497169494628906,0.011735797969548267,0.06293719447661306
453,453,453,453,2020-11-19,53.526634216308594,53.656734466552734,50.57151412963867,-0.002424677005367082,0.05843447912385136
454,454,454,454,2020-11-20,53.099159240722656,53.40582656860352,51.05474472045898,-0.005742207313034098,0.04004357541022885
455,455,455,455,2020-11-23,53.294315338134766,53.9541015625,51.70523452758789,-0.012228657419138811,0.03073346103282848
456,456,456,456,2020-11-24,53.7310791015625,54.5302619934082,51.891090393066406,-0.01465576842345473,0.03545866341521231
457,457,457,457,2020-11-25,53.42442321777344,54.40015411376953,51.96543502807617,-0.017936178893087407,0.028076127697362674
458,458,458,458,2020-11-27,53.396522521972656,53.67531967163086,53.05270385742188,-0.005194140460900831,0.006480700125572891
459,459,459,459,2020-11-30,53.387245178222656,53.526634216308594,53.656734466552734,-0.002604106163721198,-0.005022469052753609
460,460,460,460,2020-12-01,54.3258171081543,53.099159240722656,53.40582656860352,0.02310126723232364,0.01722640765364769
461,461,461,461,2020-12-02,54.028446197509766,53.294315338134766,53.9541015625,0.013775031252717618,0.0013779236954514218
462,462,462,462,2020-12-03,54.41874313354492,53.7310791015625,54.5302619934082,0.012798254631785744,-0.0020450820477767584
463,463,463,463,2020-12-04,54.85550308227539,53.42442321777344,54.40015411376953,0.02678699700076237,0.008370361737460641
464,464,464,464,2020-12-07,54.27935791015625,53.396522521972656,53.67531967163086,0.016533574594119083,0.01125355642445558
465,465,465,465,2020-12-08,54.16784286499024,53.387245178222656,53.526634216308594,0.01462142660033705,0.011979244689483526
466,466,466,466,2020-12-09,53.63814163208008,54.3258171081543,53.099159240722656,-0.012658354953136941,0.01015048823869269
467,467,467,467,2020-12-10,53.13633346557617,54.028446197509766,53.294315338134766,-0.016511907980331864,-0.002964328776085212
468,468,468,468,2020-12-11,53.34077835083008,54.41874313354492,53.7310791015625,-0.01980870414572955,-0.007263966353526552
469,469,469,469,2020-12-14,53.238555908203125,54.85550308227539,53.42442321777344,-0.029476480630340363,-0.0034790700278160003
470,470,470,470,2020-12-15,53.387245178222656,54.27935791015625,53.396522521972656,-0.016435580048869136,-0.00017374434348571555
471,471,471,471,2020-12-16,53.15492248535156,54.16784286499024,53.387245178222656,-0.01869966249465238,-0.0043516516369318525
472,472,472,472,2020-12-17,53.83329772949219,53.63814163208008,54.3258171081543,0.0036383829020538716,-0.009066027993312686
473,473,473,473,2020-12-18,54.19571685791016,53.13633346557617,54.028446197509766,0.01993708115032633,0.0030959739206437575
474,474,474,474,2020-12-21,53.60097503662109,53.34077835083008,54.41874313354492,0.004878006917703015,-0.0150273242238802
475,475,475,475,2020-12-22,53.11775207519531,53.238555908203125,54.85550308227539,-0.002269104241221509,-0.03167869966434722
476,476,476,476,2020-12-23,53.294315338134766,53.387245178222656,54.27935791015625,-0.0017406749454418335,-0.018147645991906103
477,477,477,477,2020-12-24,53.75895309448242,53.15492248535156,54.16784286499024,0.011363587432515088,-0.007548570311853631
478,478,478,478,2020-12-28,54.14925003051758,53.83329772949219,53.63814163208008,0.005869086872831497,0.009528823760214244
479,479,479,479,2020-12-29,54.316524505615234,54.19571685791016,53.13633346557617,0.0022290995434528504,0.022210622432269123
480,480,480,480,2020-12-30,54.19038772583008,53.60097503662109,53.34077835083008,0.010996305362100056,0.015927952333428586
481,481,481,481,2020-12-31,54.629520416259766,53.11775207519531,53.238555908203125,0.028460698768357995,0.026127014234853085
482,482,482,482,2021-01-04,54.11564254760742,53.294315338134766,53.387245178222656,0.015411159788086382,0.013643659022921195
483,483,483,483,2021-01-05,54.17170715332031,53.75895309448242,53.15492248535156,0.007677866384645959,0.01912870192311833
484,484,484,484,2021-01-06,54.06892776489258,54.14925003051758,53.83329772949219,-0.0014833495492501125,0.004377031416213928
485,485,485,485,2021-01-07,53.96615219116211,54.316524505615234,54.19571685791016,-0.006450565783473583,-0.004235845193263588
486,486,486,486,2021-01-08,54.36791610717773,54.19038772583008,53.60097503662109,0.0032760123851822698,0.014308341779839973
487,487,487,487,2021-01-11,53.34016418457031,54.629520416259766,53.11775207519531,-0.02360182227237151,0.004187152141908124
488,488,488,488,2021-01-12,53.555057525634766,54.11564254760742,53.294315338134766,-0.010359019972450478,0.004892495303592481
489,489,489,489,2021-01-13,53.60175704956055,54.17170715332031,53.75895309448242,-0.01052117671216557,-0.0029240905165247577
490,490,490,490,2021-01-14,53.545711517333984,54.06892776489258,54.14925003051758,-0.009676837865801424,-0.011145833281965167
491,491,491,491,2021-01-15,53.46162033081055,53.96615219116211,54.316524505615234,-0.009349042684466013,-0.015739301853090915
492,492,492,492,2021-01-19,53.38687515258789,54.36791610717773,54.19038772583008,-0.018044483306218106,-0.014827584871831223
493,493,493,493,2021-01-20,53.34950256347656,53.34016418457031,54.629520416259766,0.00017507218151657788,-0.023430882113367857
494,494,494,494,2021-01-21,52.433876037597656,53.555057525634766,54.11564254760742,-0.020935118732725577,-0.031077271392098038
495,495,495,495,2021-01-22,52.55533218383789,53.60175704956055,54.17170715332031,-0.019522212019190466,-0.02983799208888971
496,496,496,496,2021-01-25,53.134613037109375,53.545711517333984,54.06892776489258,-0.0076775239057478295,-0.01728006761750256
497,497,497,497,2021-01-26,53.80731964111328,53.46162033081055,53.96615219116211,0.006466308132144327,-0.002943188343059955
498,498,498,498,2021-01-27,52.71416473388672,53.38687515258789,54.36791610717773,-0.01260067042280455,-0.030417781141931166
499,499,499,499,2021-01-28,53.368194580078125,53.34950256347656,53.34016418457031,0.00035036908880869966,0.0005255026102060079
500,500,500,500,2021-01-29,51.79853439331055,52.433876037597656,53.555057525634766,-0.012117007024838977,-0.03279845477681431
501,501,501,501,2021-02-01,51.62101745605469,52.55533218383789,53.60175704956055,-0.017777734227137687,-0.03695288554952503
502,502,502,502,2021-02-02,52.47124862670898,53.134613037109375,53.545711517333984,-0.012484600385385347,-0.020066273473220653
503,503,503,503,2021-02-03,51.649044036865234,53.80731964111328,53.46162033081055,-0.040111189679088666,-0.03390425285895615
504,504,504,504,2021-02-04,52.321754455566406,52.71416473388672,53.38687515258789,-0.007444114505110511,-0.01995098409444651
505,505,505,505,2021-02-05,52.51796340942383,53.368194580078125,53.34950256347656,-0.015931420902360438,-0.015586633690976792
506,506,506,506,2021-02-08,52.34043502807617,51.79853439331055,52.433876037597656,0.010461698214295545,-0.001782073281297758
507,507,507,507,2021-02-09,51.85459899902344,51.62101745605469,52.55533218383789,0.004524931016084643,-0.013333246232053009
508,508,508,508,2021-02-10,51.62101745605469,52.47124862670898,53.134613037109375,-0.016203753348867367,-0.02848605634894885
509,509,509,509,2021-02-11,52.02277755737305,51.649044036865234,53.80731964111328,0.007236020094409712,-0.03316541495920744
510,510,510,510,2021-02-12,51.5649528503418,52.321754455566406,52.71416473388672,-0.014464377448720978,-0.021800817471858025
511,511,511,511,2021-02-16,51.27531814575195,52.51796340942383,53.368194580078125,-0.02366133762622058,-0.03921579979974488
512,512,512,512,2021-02-17,51.31269073486328,52.34043502807617,51.79853439331055,-0.01963576138909795,-0.009379486584663033
513,513,513,513,2021-02-18,52.44321823120117,51.85459899902344,51.62101745605469,0.01135134093291934,0.015927635983665533
514,514,514,514,2021-02-19,50.74275970458984,51.62101745605469,52.47124862670898,-0.017013569176789645,-0.032941638847132415
515,515,515,515,2021-02-22,50.75210189819336,52.02277755737305,51.649044036865234,-0.024425371324672707,-0.0173660937079817
516,516,516,516,2021-02-23,51.20056915283203,51.5649528503418,52.321754455566406,-0.0070664991892327444,-0.02142866412643951
517,517,517,517,2021-02-24,50.76144790649414,51.27531814575195,52.51796340942383,-0.01002178548745647,-0.03344599426364081
518,518,518,518,2021-02-25,50.49049377441406,51.31269073486328,52.34043502807617,-0.016023267317973544,-0.03534439965334213
519,519,519,519,2021-02-26,49.66828918457031,52.44321823120117,51.85459899902344,-0.052913019837899866,-0.04216231263295078
520,520,520,520,2021-03-01,50.13545227050781,50.74275970458984,51.62101745605469,-0.01196835642400218,-0.028778301140839457
521,521,521,521,2021-03-02,50.15414047241211,50.75210189819336,52.02277755737305,-0.011782003176552869,-0.03591959469868988
522,522,522,522,2021-03-03,49.462738037109375,51.20056915283203,51.5649528503418,-0.03394163667468786,-0.04076828731587767
523,523,523,523,2021-03-04,50.41575241088867,50.76144790649414,51.27531814575195,-0.006810197696532683,-0.016763732843547374
524,524,524,524,2021-03-05,51.92933654785156,50.49049377441406,51.31269073486328,0.028497300499101597,0.01201741331739048
525,525,525,525,2021-03-08,51.527591705322266,49.66828918457031,52.44321823120117,0.037434398310814965,-0.017459388587524827
526,526,526,526,2021-03-09,51.96670913696289,50.13545227050781,50.74275970458984,0.036526186231939484,0.024120671392303894
527,527,527,527,2021-03-10,52.499267578125,50.15414047241211,50.75210189819336,0.04675839489269795,0.03442548415898883
528,528,528,528,2021-03-11,52.574031829833984,49.462738037109375,51.20056915283203,0.06290177042747547,0.02682514471474362
529,529,529,529,2021-03-12,53.134613037109375,50.41575241088867,50.76144790649414,0.05392879201845435,0.046751328586740915
530,530,530,530,2021-03-15,53.47096633911133,51.92933654785156,50.49049377441406,0.029687068885218437,0.0590303707072799
531,531,531,531,2021-03-16,53.98483276367188,51.527591705322266,49.66828918457031,0.04768786929538971,0.08690743430000247
532,532,532,532,2021-03-17,54.11564254760742,51.96670913696289,50.13545227050781,0.04135211650560411,0.079388737846112
533,533,533,533,2021-03-18,54.10630035400391,52.499267578125,50.15414047241211,0.03061057515683352,0.0788002714106073
534,534,534,534,2021-03-19,54.2838249206543,52.574031829833984,49.462738037109375,0.03252162771830758,0.09746906610644768
535,535,535,535,2021-03-22,54.9752197265625,53.134613037109375,50.41575241088867,0.03464044592114823,0.09043735534311059
536,536,536,536,2021-03-23,54.7509765625,53.47096633911133,51.92933654785156,0.023938415761385112,0.054336146044314804
537,537,537,537,2021-03-24,54.2464485168457,53.98483276367188,51.527591705322266,0.004846097316242304,0.05276506666704184
538,538,538,538,2021-03-25,54.7136116027832,54.11564254760742,51.96670913696289,0.011049837478132707,0.05285888815050055
539,539,539,539,2021-03-26,55.53580474853516,54.10630035400391,52.499267578125,0.026420294590063786,0.05783961016011219
540,540,540,540,2021-03-29,56.22720336914063,54.2838249206543,52.574031829833984,0.035800322680410446,0.06948623516512575
541,541,541,541,2021-03-30,55.208126068115234,54.9752197265625,53.134613037109375,0.00423656954371765,0.039023772123036204
542,542,542,542,2021-03-31,54.97332763671875,54.7509765625,53.47096633911133,0.004061134397574273,0.02809676728263133
