,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ALL,ALL_6m,ALL_12m,ALL_6m_ret,ALL_12m_ret
244,244,244,244,2020-01-24,106.55938720703124,102.93775177001952,101.07286834716795,0.0351827718668567,0.054282805559826786
245,245,245,245,2020-01-27,105.02783966064452,104.64045715332033,101.3521499633789,0.0037020337817961213,0.036266519245953255
246,246,246,246,2020-01-28,105.8927230834961,105.90171813964844,102.50530242919922,-8.493777353524301e-05,0.033046296864853275
247,247,247,247,2020-01-29,106.63146209716795,106.12696075439452,102.2080078125,0.004753752855892968,0.04327894046015213
248,248,248,248,2020-01-30,108.00084686279295,105.9918212890625,103.13594818115234,0.01895453393758939,0.047169767354983794
249,249,249,249,2020-01-31,106.79361724853516,106.4422607421875,102.5233383178711,0.003300911723386646,0.04165177412994647
250,250,250,250,2020-02-03,107.25308227539062,106.55938720703124,102.93775177001952,0.00650993860364113,0.041921748155256955
251,251,251,251,2020-02-04,108.06392669677734,105.02783966064452,104.64045715332033,0.0289074501193467,0.0327165002580303
252,252,252,252,2020-02-05,112.31619262695312,105.8927230834961,105.90171813964844,0.06066016017353859,0.06057007006105586
253,253,253,253,2020-02-06,111.61348724365234,106.63146209716795,106.12696075439452,0.04672190597878623,0.0516977632286586
254,254,254,254,2020-02-07,112.0999755859375,108.00084686279295,105.9918212890625,0.03795459797044165,0.05762854362334946
255,255,255,255,2020-02-10,111.66754150390624,106.79361724853516,106.4422607421875,0.045638722434396595,0.0490902835517073
256,256,256,256,2020-02-11,112.70358276367188,107.25308227539062,106.55938720703124,0.0508190568760174,0.05765982441981632
257,257,257,257,2020-02-12,111.51439666748048,108.06392669677734,105.02783966064452,0.03192989627690479,0.061760358280191996
258,258,258,258,2020-02-13,112.51439666748048,112.31619262695312,105.8927230834961,0.0017646969318634298,0.06253190390394647
259,259,259,259,2020-02-14,113.12700653076172,111.61348724365234,106.63146209716795,0.013560361964189527,0.060915833899704896
260,260,260,260,2020-02-18,111.9828643798828,112.0999755859375,108.00084686279295,-0.0010447032253358968,0.03687024345418988
261,261,261,261,2020-02-19,111.94681549072266,111.66754150390624,106.79361724853516,0.0025009414826837606,0.048253803691233
262,262,262,262,2020-02-20,111.22608947753906,112.70358276367188,107.25308227539062,-0.013109550290259842,0.03704329160393782
263,263,263,263,2020-02-21,111.3702392578125,111.51439666748048,108.06392669677734,-0.001292724652385835,0.03059589506045368
264,264,264,264,2020-02-24,108.59544372558594,112.51439666748048,112.31619262695312,-0.03483067996601741,-0.03312744862822481
265,265,265,265,2020-02-25,105.68551635742188,113.12700653076172,111.61348724365234,-0.06577996184594825,-0.05311159997438031
266,266,266,266,2020-02-26,104.26207733154295,111.9828643798828,112.0999755859375,-0.06894614717255654,-0.06991882213556677
267,267,267,267,2020-02-27,99.02779388427734,111.94681549072266,111.66754150390624,-0.11540320776267143,-0.11319088294951618
268,268,268,268,2020-02-28,95.2886962890625,111.22608947753906,112.70358276367188,-0.14328826324236588,-0.1545193688396459
269,269,269,269,2020-03-02,102.00642395019533,111.3702392578125,111.51439666748048,-0.08407825438841654,-0.08526228900862487
270,270,270,270,2020-03-03,98.8648452758789,108.59544372558594,112.51439666748048,-0.08960411335760698,-0.12131382112762679
271,271,271,271,2020-03-04,103.6722640991211,105.68551635742188,113.12700653076172,-0.01904946228858917,-0.08357635123200813
272,272,272,272,2020-03-05,98.1948699951172,104.26207733154295,111.9828643798828,-0.05819189001128988,-0.12312593057087884
273,273,273,273,2020-03-06,96.99979400634766,99.02779388427734,111.94681549072266,-0.020479097820755077,-0.13351895200282582
274,274,274,274,2020-03-09,86.56105041503906,95.2886962890625,111.22608947753906,-0.09159161803985372,-0.22175587740573088
275,275,275,275,2020-03-10,89.86560821533203,102.00642395019533,111.3702392578125,-0.11902010936871044,-0.19309136072428745
276,276,276,276,2020-03-11,83.98983001708984,98.8648452758789,108.59544372558594,-0.15045808464354393,-0.22658053472918238
277,277,277,277,2020-03-12,75.86882019042969,103.6722640991211,105.68551635742188,-0.2681859429838295,-0.28212660726521854
278,278,278,278,2020-03-13,83.98983001708984,98.1948699951172,104.26207733154295,-0.14466173211221434,-0.19443548251958764
279,279,279,279,2020-03-16,76.9371337890625,96.99979400634766,99.02779388427734,-0.2068319878697089,-0.22307535317841898
280,280,280,280,2020-03-17,79.61698913574219,86.56105041503906,95.2886962890625,-0.08022154590317243,-0.16446554275209613
281,281,281,281,2020-03-18,68.39962768554688,89.86560821533203,102.00642395019533,-0.23886758189350166,-0.3294576455406081
282,282,282,282,2020-03-19,67.62101745605469,83.98983001708984,98.8648452758789,-0.19489041182372324,-0.3160256583888783
283,283,283,283,2020-03-20,66.87860870361328,75.86882019042969,103.6722640991211,-0.1184967878009846,-0.35490355800785234
284,284,284,284,2020-03-23,66.2991943359375,83.98983001708984,98.1948699951172,-0.2106283067551481,-0.3248201831802999
285,285,285,285,2020-03-24,70.54530334472656,76.9371337890625,96.99979400634766,-0.08307861405209527,-0.2727272870279489
286,286,286,286,2020-03-25,75.1445083618164,79.61698913574219,86.56105041503906,-0.05617495489939306,-0.13189005907949514
287,287,287,287,2020-03-26,81.02932739257812,68.39962768554688,89.86560821533203,0.18464573762146297,-0.0983277251246194
288,288,288,288,2020-03-27,80.08776092529297,67.62101745605469,83.98983001708984,0.18436196227511847,-0.04645882830103243
289,289,289,289,2020-03-30,85.68286895751953,66.87860870361328,75.86882019042969,0.2811700275829796,0.12935549468749774
290,290,290,290,2020-03-31,83.04827117919922,66.2991943359375,83.98983001708984,0.2526286633046291,-0.011210391040189505
291,291,291,291,2020-04-01,78.22274017333984,70.54530334472656,76.9371337890625,0.10882987902251595,0.016709829453772862
292,292,292,292,2020-04-02,77.67047119140625,75.1445083618164,79.61698913574219,0.03361473625494327,-0.02444852493752614
293,293,293,293,2020-04-03,77.82437896728516,81.02932739257812,68.39962768554688,-0.03955294371092766,0.13778951144393092
294,294,294,294,2020-04-06,84.66885375976562,80.08776092529297,67.62101745605469,0.05720091037063657,0.25210854472560884
295,295,295,295,2020-04-07,83.77255249023438,85.68286895751953,66.87860870361328,-0.0222951972842117,0.2526060890633981
296,296,296,296,2020-04-08,88.04584503173828,83.04827117919922,66.2991943359375,0.06017673554884051,0.32800776711720925
297,297,297,297,2020-04-09,90.8433837890625,78.22274017333984,70.54530334472656,0.16134238698050707,0.2877311384593155
298,298,298,298,2020-04-13,88.724853515625,77.67047119140625,75.1445083618164,0.14232413109709374,0.18072305548157996
299,299,299,299,2020-04-14,92.74463653564452,77.82437896728516,81.02932739257812,0.19171701421005038,0.14458109822764564
300,300,300,300,2020-04-15,88.67053985595703,84.66885375976562,80.08776092529297,0.04726278812685414,0.10716717300500145
301,301,301,301,2020-04-16,90.47220611572266,83.77255249023438,85.68286895751953,0.0799743284206278,0.055896087706605924
302,302,302,302,2020-04-17,94.98991394042967,88.04584503173828,83.04827117919922,0.07886878598516756,0.14379158761129562
303,303,303,303,2020-04-20,92.99813842773438,90.8433837890625,78.22274017333984,0.023719444925953015,0.1888887837686659
304,304,304,304,2020-04-21,90.61705017089844,88.724853515625,77.67047119140625,0.021326568377373567,0.16668598478805996
305,305,305,305,2020-04-22,92.33721923828124,92.74463653564452,77.82437896728516,-0.004392893352994087,0.18648192845967726
306,306,306,306,2020-04-23,90.03761291503906,88.67053985595703,84.66885375976562,0.015417443733880543,0.0634089032373868
307,307,307,307,2020-04-24,91.83927917480467,90.47220611572266,83.77255249023438,0.015110420291215121,0.09629319442678619
308,308,308,308,2020-04-27,93.33312225341795,94.98991394042967,88.04584503173828,-0.01744176427037014,0.06005141094135391
309,309,309,309,2020-04-28,92.201416015625,92.99813842773438,90.8433837890625,-0.008567079143508627,0.01494915942052355
310,310,310,310,2020-04-29,95.8047332763672,90.61705017089844,88.724853515625,0.05724842174497069,0.07979590250318513
311,311,311,311,2020-04-30,92.09278106689452,92.33721923828124,92.74463653564452,-0.0026472334060215763,-0.007028497744982487
312,312,312,312,2020-05-01,90.30017852783205,90.03761291503906,88.67053985595703,0.002916176965295003,0.018378580693455993
313,313,313,313,2020-05-04,90.8433837890625,91.83927917480467,90.47220611572266,-0.010843893753201272,0.004102670745809833
314,314,314,314,2020-05-05,92.48207092285156,93.33312225341795,94.98991394042967,-0.00911842773517868,-0.02640115053847547
315,315,315,315,2020-05-06,91.87550354003906,92.201416015625,92.99813842773438,-0.003534788180809545,-0.012071584514217748
316,316,316,316,2020-05-07,91.30512237548828,95.8047332763672,90.61705017089844,-0.046966478032968606,0.0075931869696947984
317,317,317,317,2020-05-08,91.25079345703124,92.09278106689452,92.33721923828124,-0.00914281879761758,-0.011765849028292918
318,318,318,318,2020-05-11,92.201416015625,90.30017852783205,90.03761291503906,0.021054637086979522,0.024032213099960176
319,319,319,319,2020-05-12,88.31744384765625,90.8433837890625,91.83927917480467,-0.02780543652217382,-0.0383478110759673
320,320,320,320,2020-05-13,83.36515045166016,92.48207092285156,93.33312225341795,-0.09858041002127571,-0.10679993941157118
321,321,321,321,2020-05-14,85.031005859375,91.87550354003906,92.201416015625,-0.07449752564002277,-0.07776898084770045
322,322,322,322,2020-05-15,86.35281372070312,91.30512237548828,95.8047332763672,-0.05423911086191868,-0.09865816888606327
323,323,323,323,2020-05-18,89.66642761230469,91.25079345703124,92.09278106689452,-0.017362762390363273,-0.026346836597619605
324,324,324,324,2020-05-19,88.06395721435547,92.201416015625,90.30017852783205,-0.044874135127907055,-0.02476430667063778
325,325,325,325,2020-05-20,87.81045532226562,88.31744384765625,90.8433837890625,-0.0057405253515393495,-0.03338634406044705
326,326,326,326,2020-05-21,85.22111511230469,83.36515045166016,92.48207092285156,0.02226307576474329,-0.07851203739375556
327,327,327,327,2020-05-22,85.8458251953125,85.031005859375,91.87550354003906,0.0095826143381752,-0.06562879235920427
328,328,328,328,2020-05-26,85.14869689941406,86.35281372070312,91.30512237548828,-0.013944152708024293,-0.06742694512533687
329,329,329,329,2020-05-27,88.48040008544922,89.66642761230469,91.25079345703124,-0.013227108054126524,-0.030360211310234364
330,330,330,330,2020-05-28,89.45451354980469,88.06395721435547,92.201416015625,0.01579030036163931,-0.029792410838406225
331,331,331,331,2020-05-29,89.04484558105469,87.81045532226562,88.31744384765625,0.01405744058903724,0.008236218143418794
332,332,332,332,2020-06-01,90.19193267822266,85.22111511230469,83.36515045166016,0.0583284736343499,0.08189012062685652
333,333,333,333,2020-06-02,90.12820434570312,85.8458251953125,85.031005859375,0.04988453591828779,0.05994517452560677
334,334,334,334,2020-06-03,91.41185760498048,85.14869689941406,86.35281372070312,0.0735555673032211,0.05858574453219534
335,335,335,335,2020-06-04,92.73190307617188,88.48040008544922,89.66642761230469,0.04805022340107867,0.034187549850001275
336,336,336,336,2020-06-05,96.01840209960938,89.45451354980469,88.06395721435547,0.07337682906464171,0.09032577159679622
337,337,337,337,2020-06-08,97.40219116210938,89.04484558105469,87.81045532226562,0.09385546716959903,0.10923227541232916
338,338,338,338,2020-06-09,93.96092224121094,90.19193267822266,85.22111511230469,0.04178854417539646,0.10255447980689891
339,339,339,339,2020-06-10,92.8411636352539,90.12820434570312,85.8458251953125,0.03010111328907361,0.08148722927441066
340,340,340,340,2020-06-11,86.29548645019531,91.41185760498048,85.14869689941406,-0.055970541337149404,0.013468081045749258
341,341,341,341,2020-06-12,87.1239242553711,92.73190307617188,88.48040008544922,-0.06047518313297495,-0.01533080579165691
342,342,342,342,2020-06-15,89.06304931640625,96.01840209960938,89.45451354980469,-0.07243770601376653,-0.004376126121131807
343,343,343,343,2020-06-16,90.23744201660156,97.40219116210938,89.04484558105469,-0.07355839801984854,0.01339321133935023
344,344,344,344,2020-06-17,89.17230224609375,93.96092224121094,90.19193267822266,-0.05096395268262821,-0.011305117895262784
345,345,345,345,2020-06-18,89.9006118774414,92.8411636352539,90.12820434570312,-0.031672930871106675,-0.0025252080623813233
346,346,346,346,2020-06-19,89.88241577148438,86.29548645019531,91.41185760498048,0.041565665469180946,-0.016731328665317236
347,347,347,347,2020-06-22,88.45309448242188,87.1239242553711,92.73190307617188,0.015256087675238561,-0.046141710153789206
348,348,348,348,2020-06-23,87.99790954589844,89.06304931640625,96.01840209960938,-0.011959390327225261,-0.0835307855403643
349,349,349,349,2020-06-24,84.62037658691406,90.23744201660156,97.40219116210938,-0.062247613675198044,-0.1312271769525406
350,350,350,350,2020-06-25,87.2422866821289,89.17230224609375,93.96092224121094,-0.021643666422769603,-0.07150457231394924
351,351,351,351,2020-06-26,86.10430145263672,89.9006118774414,92.8411636352539,-0.04222785969443765,-0.07256331048460762
352,352,352,352,2020-06-29,86.8872299194336,89.88241577148438,86.29548645019531,-0.03332337951024478,0.006857177513910795
353,353,353,353,2020-06-30,88.29833221435547,88.45309448242188,87.1239242553711,-0.0017496535194385654,0.01347974128830609
354,354,354,354,2020-07-01,86.96917724609375,87.99790954589844,89.06304931640625,-0.011690417478248394,-0.023509997539763017
355,355,355,355,2020-07-02,85.658203125,84.62037658691406,90.23744201660156,0.012264499166107834,-0.05074655031510189
356,356,356,356,2020-07-06,87.0693130493164,87.2422866821289,89.17230224609375,-0.0019826810987054744,-0.023583435033151967
357,357,357,357,2020-07-07,84.3472671508789,86.10430145263672,89.9006118774414,-0.02040588300602264,-0.06177204593594088
358,358,358,358,2020-07-08,80.31424713134766,86.8872299194336,89.88241577148438,-0.07564958388224319,-0.10645206359898784
359,359,359,359,2020-07-09,78.12931060791016,88.29833221435547,88.45309448242188,-0.11516663283921058,-0.11671478465418017
360,360,360,360,2020-07-10,79.17627716064453,86.96917724609375,87.99790954589844,-0.0896053099754861,-0.10024820397185308
361,361,361,361,2020-07-13,80.56916809082031,85.658203125,84.62037658691406,-0.059410947796246893,-0.04787509414984381
362,362,362,362,2020-07-14,81.68893432617188,87.0693130493164,87.2422866821289,-0.061794202052530944,-0.06365436495481736
363,363,363,363,2020-07-15,82.05307006835938,84.3472671508789,86.10430145263672,-0.027199424000492023,-0.04705027874252943
364,364,364,364,2020-07-16,83.40045166015625,80.31424713134766,86.8872299194336,0.0384266134470681,-0.04012992775244961
365,365,365,365,2020-07-17,83.455078125,78.12931060791016,88.29833221435547,0.06816606310296347,-0.05485102569772049
366,366,366,366,2020-07-20,82.7813949584961,79.17627716064453,86.96917724609375,0.045532802591071064,-0.04815248827464047
367,367,367,367,2020-07-21,83.62805938720703,80.56916809082031,85.658203125,0.037966028058507906,-0.0237005174487539
368,368,368,368,2020-07-22,85.1393051147461,81.68893432617188,87.0693130493164,0.04223792141537053,-0.022166339287380765
369,369,369,369,2020-07-23,86.18621826171875,82.05307006835938,84.3472671508789,0.050371645934954135,0.021802142179074613
370,370,370,370,2020-07-24,85.90402221679688,83.40045166015625,80.31424713134766,0.030018669045609903,0.06959879828428917
371,371,371,371,2020-07-27,84.39276123046875,83.455078125,78.12931060791016,0.011235782489644075,0.08016774465080778
372,372,372,372,2020-07-28,84.00131225585938,82.7813949584961,79.17627716064453,0.014736611988417359,0.06094041382401816
373,373,373,373,2020-07-29,85.57627868652344,83.62805938720703,80.56916809082031,0.02329623948698778,0.06214673322751629
374,374,374,374,2020-07-30,83.82833099365234,85.1393051147461,81.68893432617188,-0.015397989440093407,0.02618955290735192
375,375,375,375,2020-07-31,85.93133544921875,86.18621826171875,82.05307006835938,-0.002957349999114789,0.04726532934877814
376,376,376,376,2020-08-03,87.57003784179688,85.90402221679688,83.40045166015625,0.019393918724730508,0.049994767398035656
377,377,377,377,2020-08-04,87.61553192138672,84.39276123046875,83.455078125,0.03818776212472641,0.049852614003370155
378,378,378,378,2020-08-05,86.2681655883789,84.00131225585938,82.7813949584961,0.02698592761997487,0.04212022075287525
379,379,379,379,2020-08-06,86.01327514648438,85.57627868652344,83.62805938720703,0.005106513939005408,0.028521715997659847
380,380,380,380,2020-08-07,88.22550201416016,83.82833099365234,85.1393051147461,0.05245447414240867,0.03624879126338487
381,381,381,381,2020-08-10,88.53502655029297,85.93133544921875,86.18621826171875,0.030299669933709694,0.027252713205743406
382,382,382,382,2020-08-11,88.15266418457031,87.57003784179688,85.90402221679688,0.0066532612881360365,0.026176212821543032
383,383,383,383,2020-08-12,87.60645294189453,87.61553192138672,84.39276123046875,-0.00010362294553356577,0.038080182050798106
384,384,384,384,2020-08-13,87.63374328613281,86.2681655883789,84.00131225585938,0.01582945097348709,0.043242551011696495
385,385,385,385,2020-08-14,87.50631713867188,86.01327514648438,85.57627868652344,0.017358273936724178,0.02255342814354444
386,386,386,386,2020-08-17,86.69606018066406,88.22550201416016,83.82833099365234,-0.017335597968607952,0.034209546498413124
387,387,387,387,2020-08-18,86.1953353881836,88.53502655029297,85.93133544921875,-0.02642672909552124,0.003072219669166598
388,388,388,388,2020-08-19,85.83116912841797,88.15266418457031,87.57003784179688,-0.026334939251429712,-0.019856891195140558
389,389,389,389,2020-08-20,86.81439208984375,87.60645294189453,87.61553192138672,-0.009041124545655532,-0.009143810623232773
390,390,390,390,2020-08-21,86.0223617553711,87.63374328613281,86.2681655883789,-0.01838768344632269,-0.0028492994064652777
391,391,391,391,2020-08-24,86.48665618896484,87.50631713867188,86.01327514648438,-0.011652426739559463,0.005503581181791839
392,392,392,392,2020-08-25,85.36688995361328,86.69606018066406,88.22550201416016,-0.015331379814503165,-0.032401199146342874
393,393,393,393,2020-08-26,84.67499542236328,86.1953353881836,88.53502655029297,-0.017638309068273905,-0.04359891534834481
394,394,394,394,2020-08-27,86.19505310058594,85.83116912841797,88.15266418457031,0.004239531814177466,-0.022207055250033192
395,395,395,395,2020-08-28,86.35073852539062,86.81439208984375,87.60645294189453,-0.005340745391309021,-0.014333583592715082
396,396,396,396,2020-08-31,85.16031646728516,86.0223617553711,87.63374328613281,-0.010021176709114399,-0.02822459393035026
397,397,397,397,2020-09-01,85.1236801147461,86.48665618896484,87.50631713867188,-0.015759379935336826,-0.027228171654738897
398,398,398,398,2020-09-02,86.61628723144531,85.36688995361328,86.69606018066406,0.01463561901471322,-0.0009201450337248396
399,399,399,399,2020-09-03,85.4716567993164,84.67499542236328,86.1953353881836,0.009408460821040965,-0.008395797587051224
400,400,400,400,2020-09-04,85.90203094482422,86.19505310058594,85.83116912841797,-0.003399524047160485,0.0008255953766658219
401,401,401,401,2020-09-08,83.55783081054688,86.35073852539062,86.81439208984375,-0.03234376176206666,-0.03751176735680739
402,402,402,402,2020-09-09,84.73910522460938,85.16031646728516,86.0223617553711,-0.004946097667892002,-0.014917708658255924
403,403,403,403,2020-09-10,84.81236267089844,85.1236801147461,86.48665618896484,-0.0036572366634995968,-0.01935898081674292
404,404,404,404,2020-09-11,85.91120147705078,86.61628723144531,85.36688995361328,-0.008140336845776974,0.00637614330021008
405,405,405,405,2020-09-14,86.9459457397461,85.4716567993164,84.67499542236328,0.017248863490399557,0.026819609567797276
406,406,406,406,2020-09-15,86.84521484375,85.90203094482422,86.19505310058594,0.010979762510290314,0.007542912496443899
407,407,407,407,2020-09-16,87.82501220703125,83.55783081054688,86.35073852539062,0.0510685994967901,0.017073087119076957
408,408,408,408,2020-09-17,84.97718811035156,84.73910522460938,85.16031646728516,0.0028095987692002833,-0.0021503954486118415
409,409,409,409,2020-09-18,83.58531188964844,84.81236267089844,85.1236801147461,-0.0144678292480942,-0.018072153636026433
410,410,410,410,2020-09-21,84.27207946777344,85.91120147705078,86.61628723144531,-0.019079258363243756,-0.027064283619176344
411,411,411,411,2020-09-22,84.55595397949219,86.9459457397461,85.4716567993164,-0.027488248473457655,-0.01071352602856701
412,412,412,412,2020-09-23,82.06526184082031,86.84521484375,85.90203094482422,-0.05503991223384819,-0.044664474888472694
413,413,413,413,2020-09-24,82.39490509033203,87.82501220703125,83.55783081054688,-0.0618287089320152,-0.013917615009077733
414,414,414,414,2020-09-25,83.58531188964844,84.97718811035156,84.73910522460938,-0.01637941018824529,-0.013615830989750166
415,415,415,415,2020-09-28,85.36177062988281,83.58531188964844,84.81236267089844,0.02125324055235578,0.0064779230489813155
416,416,416,416,2020-09-29,85.56324005126953,84.27207946777344,85.91120147705078,0.015321332897568318,-0.0040502451344973656
417,417,417,417,2020-09-30,86.20421600341797,84.55595397949219,86.9459457397461,0.019493151532836483,-0.008530929533486664
418,418,418,418,2020-10-01,84.48271179199219,82.06526184082031,86.84521484375,0.029457652323841232,-0.02720360650852638
419,419,419,419,2020-10-02,85.17863464355469,82.39490509033203,87.82501220703125,0.03378521463397255,-0.03013239049985228
420,420,420,420,2020-10-05,85.78298950195312,83.58531188964844,84.97718811035156,0.02629262920267772,0.009482561255794275
421,421,421,421,2020-10-06,84.83982849121094,85.36177062988281,83.58531188964844,-0.006114471792471932,0.015008816420027715
422,422,422,422,2020-10-07,85.42587280273438,85.56324005126953,84.27207946777344,-0.0016054470173505475,0.013691288292015713
423,423,423,423,2020-10-08,85.69143676757812,86.20421600341797,84.55595397949219,-0.005948424098184635,0.01342877390232422
424,424,424,424,2020-10-09,85.03211975097656,84.48271179199219,82.06526184082031,0.006503199853919117,0.03615242117804951
425,425,425,425,2020-10-12,86.3140869140625,85.17863464355469,82.39490509033203,0.013330247370826331,0.047565827273345906
426,426,426,426,2020-10-13,84.05231475830078,85.78298950195312,83.58531188964844,-0.020175034161206695,0.005587140349119002
427,427,427,427,2020-10-14,83.58531188964844,84.83982849121094,85.36177062988281,-0.014786882810500557,-0.020810940625129004
428,428,428,428,2020-10-15,83.97904968261719,85.42587280273438,85.56324005126953,-0.016936591604491902,-0.01851484782136692
429,429,429,429,2020-10-16,84.77572631835938,85.69143676757812,86.20421600341797,-0.010686137188975375,-0.016570995611188577
430,430,430,430,2020-10-19,83.7135009765625,85.03211975097656,84.48271179199219,-0.015507302161533176,-0.009104949392765516
431,431,431,431,2020-10-20,83.40216064453125,86.3140869140625,85.17863464355469,-0.033736396614268416,-0.02085586375571069
432,432,432,432,2020-10-21,83.10914611816406,84.05231475830078,85.78298950195312,-0.011221209586539937,-0.031169855461008145
433,433,433,433,2020-10-22,83.96074676513672,83.58531188964844,84.83982849121094,0.00449163695152488,-0.010361663168205082
434,434,434,434,2020-10-23,83.55783081054688,83.97904968261719,85.42587280273438,-0.005015761355507409,-0.021867403058335566
435,435,435,435,2020-10-26,83.16409301757812,84.77572631835938,85.69143676757812,-0.019010551377986018,-0.029493539206898123
436,436,436,436,2020-10-27,81.53414916992188,83.7135009765625,85.03211975097656,-0.02603345674493751,-0.04113705022641767
437,437,437,437,2020-10-28,80.5818099975586,83.40216064453125,86.3140869140625,-0.033816277961829844,-0.06641183521075966
438,438,438,438,2020-10-29,81.12207794189453,83.10914611816406,84.05231475830078,-0.02390913959631269,-0.034862059716408544
439,439,439,439,2020-10-30,81.26858520507812,83.96074676513672,83.58531188964844,-0.032064526148026906,-0.027716911406981626
440,440,440,440,2020-11-02,83.23733520507812,83.55783081054688,83.97904968261719,-0.00383561423698775,-0.008832137066830725
441,441,441,441,2020-11-03,85.0870590209961,83.16409301757812,84.77572631835938,0.023122551255522206,0.003672427428903058
442,442,442,442,2020-11-04,84.28125762939453,81.53414916992188,83.7135009765625,0.03369273473066503,0.006782139633498163
443,443,443,443,2020-11-05,82.78865051269531,80.5818099975586,83.40216064453125,0.02738633588900008,-0.007356046019608264
444,444,444,444,2020-11-06,83.4662857055664,81.12207794189453,83.10914611816406,0.02889728447724149,0.0042972356724080285
445,445,445,445,2020-11-09,85.97529602050781,81.26858520507812,83.96074676513672,0.057915500848851886,0.023993941609480762
446,446,446,446,2020-11-10,86.47892761230469,83.23733520507812,83.55783081054688,0.03894397146713069,0.03495898317873891
447,447,447,447,2020-11-11,86.41484069824219,85.0870590209961,83.16409301757812,0.015604977919361884,0.03908835607666594
448,448,448,448,2020-11-12,86.81773376464844,84.28125762939453,81.53414916992188,0.03009537596611822,0.06480210621582949
449,449,449,449,2020-11-13,88.55758666992188,82.78865051269531,80.5818099975586,0.06968269347912504,0.09897738301739478
450,450,450,450,2020-11-16,89.79377746582031,83.4662857055664,81.12207794189453,0.07580895336081706,0.1068969107292479
451,451,451,451,2020-11-17,90.99334716796876,85.97529602050781,81.26858520507812,0.05836619796300546,0.11966200639952795
452,452,452,452,2020-11-18,91.6343231201172,86.47892761230469,83.23733520507812,0.05961447083299598,0.10088006655127502
453,453,453,453,2020-11-19,91.9090576171875,86.41484069824219,85.0870590209961,0.06357955270820836,0.08017668814370471
454,454,454,454,2020-11-20,91.7350616455078,86.81773376464844,84.28125762939453,0.05663967103990064,0.08843963920056197
455,455,455,455,2020-11-23,92.76981353759766,88.55758666992188,82.78865051269531,0.04756483352889784,0.12056197272320279
456,456,456,456,2020-11-24,96.0388641357422,89.79377746582031,83.4662857055664,0.06954921427934191,0.15063062078174316
457,457,457,457,2020-11-25,95.18724822998048,90.99334716796876,85.97529602050781,0.046090194421247066,0.1071465017959965
458,458,458,458,2020-11-27,95.8592300415039,91.6343231201172,86.47892761230469,0.04610616172554205,0.10846922699194694
459,459,459,459,2020-11-30,94.21154022216795,91.9090576171875,86.41484069824219,0.025051748594470125,0.09022408027287332
460,460,460,460,2020-12-01,95.99727630615234,91.7350616455078,86.81773376464844,0.04646222048789861,0.10573349641201713
461,461,461,461,2020-12-02,95.43579864501952,92.76981353759766,88.55758666992188,0.02873763572178989,0.07766937010980901
462,462,462,462,2020-12-03,95.57386779785156,96.0388641357422,89.79377746582031,-0.004841751743683731,0.06437072250614939
463,463,463,463,2020-12-04,96.06170654296876,95.18724822998048,90.99334716796876,0.009186717015660761,0.05570032901025268
464,464,464,464,2020-12-07,95.18726348876952,95.8592300415039,91.6343231201172,-0.007009930628938399,0.038773030101341144
465,465,465,465,2020-12-08,97.06505584716795,94.21154022216795,91.9090576171875,0.030288387370282832,0.0560989130304852
466,466,466,466,2020-12-09,96.8257293701172,95.99727630615234,91.7350616455078,0.008629964264014856,0.05549315205435068
467,467,467,467,2020-12-10,97.03742980957033,95.43579864501952,92.76981353759766,0.016782289112581283,0.046002208145466295
468,468,468,468,2020-12-11,96.12615203857422,95.57386779785156,96.0388641357422,0.005778611386648036,0.0009088810412067883
469,469,469,469,2020-12-14,96.53115844726562,96.06170654296876,95.18724822998048,0.004886982765467174,0.014118595108854715
470,470,470,470,2020-12-15,97.4976806640625,95.18726348876952,95.8592300415039,0.024272335295841163,0.017092257280276524
471,471,471,471,2020-12-16,97.95791625976562,97.06505584716795,94.21154022216795,0.00919857723054851,0.03976557467124553
472,472,472,472,2020-12-17,98.08677673339844,96.8257293701172,95.99727630615234,0.013023887054451011,0.02176624699832419
473,473,473,473,2020-12-18,98.85997772216795,97.03742980957033,95.43579864501952,0.018781906282702154,0.035879398776605065
474,474,474,474,2020-12-21,97.72779846191406,96.12615203857422,95.57386779785156,0.016661921749422826,0.022536815906815555
475,475,475,475,2020-12-22,97.7461929321289,96.53115844726562,96.06170654296876,0.01258696678261706,0.01753546183782051
476,476,476,476,2020-12-23,97.5621109008789,97.4976806640625,95.18726348876952,0.000660838661777019,0.024949214055193236
477,477,477,477,2020-12-24,98.66667938232422,97.95791625976562,97.06505584716795,0.007235383822161934,0.01650051628959104
478,478,478,478,2020-12-28,98.92443084716795,98.08677673339844,96.8257293701172,0.008539929047177042,0.021675039172991406
479,479,479,479,2020-12-29,98.97044372558594,98.85997772216795,97.03742980957033,0.0011173986274650716,0.019920291786468702
480,480,480,480,2020-12-30,99.55036163330078,97.72779846191406,96.12615203857422,0.018649383287775656,0.03562203960221422
481,481,481,481,2020-12-31,101.18881225585938,97.7461929321289,96.53115844726562,0.035219983719681824,0.04825026326746307
482,482,482,482,2021-01-04,99.48593139648438,97.5621109008789,97.4976806640625,0.019718930616005492,0.020392800309502634
483,483,483,483,2021-01-05,98.7035140991211,98.66667938232422,97.95791625976562,0.0003733247842885312,0.0076114097545549875
