,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MNST,MNST_6m,MNST_12m,MNST_6m_ret,MNST_12m_ret
488,488,488,488,2021-01-12,46.994998931884766,45.29999923706055,44.470001220703125,0.03741721243645224,0.056779798557912375
489,489,489,489,2021-01-13,45.935001373291016,45.709999084472656,44.90499877929688,0.004922386640230592,0.022937370493126608
490,490,490,490,2021-01-14,45.68000030517578,45.34999847412109,45.40499877929688,0.007276777114844091,0.006056635464646076
491,491,491,491,2021-01-15,45.82500076293945,46.75,45.52000045776367,-0.019786079937124,0.006700358130681039
492,492,492,492,2021-01-19,45.040000915527344,47.494998931884766,45.72999954223633,-0.0516896109394227,-0.015088533426983797
493,493,493,493,2021-01-20,44.80500030517578,46.470001220703125,46.2400016784668,-0.03582958622315591,-0.031033765596926277
494,494,494,494,2021-01-21,44.59999847412109,46.994998931884766,45.29999923706055,-0.05096287928924159,-0.015452555733528106
495,495,495,495,2021-01-22,44.09999847412109,45.935001373291016,45.709999084472656,-0.03994781417894755,-0.0352220661255378
496,496,496,496,2021-01-25,44.22999954223633,45.68000030517578,45.34999847412109,-0.03174257340745157,-0.024696779924345158
497,497,497,497,2021-01-26,44.400001525878906,45.82500076293945,46.75,-0.031096545844752077,-0.05026734704002345
498,498,498,498,2021-01-27,42.96500015258789,45.040000915527344,47.494998931884766,-0.04607017586058937,-0.09537843733386753
499,499,499,499,2021-01-28,44.3650016784668,44.80500030517578,46.470001220703125,-0.009820301834886025,-0.045298030706711456
500,500,500,500,2021-01-29,43.415000915527344,44.59999847412109,46.994998931884766,-0.026569452895415013,-0.07617827636396635
501,501,501,501,2021-02-01,44.125,44.09999847412109,45.935001373291016,0.0005669280440812052,-0.03940353367102423
502,502,502,502,2021-02-02,45.220001220703125,44.22999954223633,45.68000030517578,0.022383036145442903,-0.010070032429937092
503,503,503,503,2021-02-03,45.20500183105469,44.400001525878906,45.82500076293945,0.01813063688087002,-0.01352970914484275
504,504,504,504,2021-02-04,45.73500061035156,42.96500015258789,45.040000915527344,0.06447109153790676,0.015430721152241755
505,505,505,505,2021-02-05,45.54999923706055,44.3650016784668,44.80500030517578,0.026710188521618106,0.016627584573383203
506,506,506,506,2021-02-08,45.43999862670898,43.415000915527344,44.59999847412109,0.04664281166598783,0.018834084783103666
507,507,507,507,2021-02-09,45.255001068115234,44.125,44.09999847412109,0.025609089362384818,0.02619053591740883
508,508,508,508,2021-02-10,45.22499847412109,45.220001220703125,44.22999954223633,0.0001105098028097995,0.022496019493163377
509,509,509,509,2021-02-11,44.970001220703125,45.20500183105469,44.400001525878906,-0.0051985532758042075,0.01283783052331633
510,510,510,510,2021-02-12,45.8650016784668,45.73500061035156,42.96500015258789,0.002842485325906141,0.06749683499545456
511,511,511,511,2021-02-16,46.09000015258789,45.54999923706055,44.3650016784668,0.011855124578969978,0.0388819657130397
512,512,512,512,2021-02-17,46.08000183105469,45.43999862670898,43.415000915527344,0.014084577986090085,0.061384333970478044
513,513,513,513,2021-02-18,46.32500076293945,45.255001068115234,44.125,0.023643788964090806,0.04985837423092243
514,514,514,514,2021-02-19,44.82500076293945,45.22499847412109,45.220001220703125,-0.008844615249915866,-0.008735082863793209
515,515,515,515,2021-02-22,44.584999084472656,44.970001220703125,45.20500183105469,-0.008561310335326922,-0.013715357183242127
516,516,516,516,2021-02-23,44.15999984741211,45.8650016784668,45.73500061035156,-0.037174354489453165,-0.03443753672068328
517,517,517,517,2021-02-24,44.119998931884766,46.09000015258789,45.54999923706055,-0.042742486747258335,-0.03139407967349206
518,518,518,518,2021-02-25,42.67499923706055,46.08000183105469,45.43999862670898,-0.0738932825236871,-0.060849460237950015
519,519,519,519,2021-02-26,43.869998931884766,46.32500076293945,45.255001068115234,-0.05299518166481543,-0.030604399592121134
520,520,520,520,2021-03-01,43.775001525878906,44.82500076293945,45.22499847412109,-0.02342441091331038,-0.03206184626124209
521,521,521,521,2021-03-02,43.43999862670898,44.584999084472656,44.970001220703125,-0.025681293737257027,-0.034022738547086595
522,522,522,522,2021-03-03,42.29999923706055,44.15999984741211,45.8650016784668,-0.04211957918429576,-0.07772816550620532
523,523,523,523,2021-03-04,42.34000015258789,44.119998931884766,46.09000015258789,-0.04034448826811965,-0.08136255126025294
524,524,524,524,2021-03-05,43.209999084472656,42.67499923706055,46.08000183105469,0.01253661059113731,-0.0622830432408501
525,525,525,525,2021-03-08,42.56999969482422,43.869998931884766,46.32500076293945,-0.02963298994100738,-0.08105776592062741
526,526,526,526,2021-03-09,44.220001220703125,43.775001525878906,44.82500076293945,0.01016561232010793,-0.013496922073374051
527,527,527,527,2021-03-10,44.70000076293945,43.43999862670898,44.584999084472656,0.029005574955422997,0.0025793805277176673
528,528,528,528,2021-03-11,44.67499923706055,42.29999923706055,44.15999984741211,0.05614657311670057,0.011662123900089139
529,529,529,529,2021-03-12,44.470001220703125,42.34000015258789,44.119998931884766,0.05030706330748669,0.007932962313954572
530,530,530,530,2021-03-15,44.65499877929688,43.209999084472656,42.67499923706055,0.03344132667069366,0.046397178151952545
531,531,531,531,2021-03-16,44.69499969482422,42.56999969482422,43.869998931884766,0.04991778283377246,0.018805579736174582
532,532,532,532,2021-03-17,44.29999923706055,44.220001220703125,43.775001525878906,0.0018090912290604777,0.01199309406925475
533,533,533,533,2021-03-18,43.959999084472656,44.70000076293945,43.43999862670898,-0.01655484711043509,0.011970544986250387
534,534,534,534,2021-03-19,43.959999084472656,44.67499923706055,42.29999923706055,-0.016004480465547588,0.039243495918499294
535,535,535,535,2021-03-22,44.525001525878906,44.470001220703125,42.34000015258789,0.0012367956749723685,0.051606078540778366
536,536,536,536,2021-03-23,44.810001373291016,44.65499877929688,43.209999084472656,0.0034711140573582266,0.037028519387155345
537,537,537,537,2021-03-24,44.36000061035156,44.69499969482422,42.56999969482422,-0.007495225120483617,0.0420484126934344
538,538,538,538,2021-03-25,44.39500045776367,44.29999923706055,44.220001220703125,0.0021444971182673633,0.003957467938255466
539,539,539,539,2021-03-26,45.82500076293945,43.959999084472656,44.70000076293945,0.04242497082138352,0.02516778480533577
540,540,540,540,2021-03-29,45.959999084472656,43.959999084472656,44.67499923706055,0.04549590631603162,0.028763287506586632
541,541,541,541,2021-03-30,45.345001220703125,44.525001525878906,44.470001220703125,0.018416612391301435,0.01967618565282714
542,542,542,542,2021-03-31,45.54499816894531,44.810001373291016,44.65499877929688,0.01640251669557835,0.019930565759214813
543,543,543,543,2021-04-01,45.68000030517578,44.36000061035156,44.69499969482422,0.029756530132152292,0.022038273119523666
544,544,544,544,2021-04-05,46.720001220703125,44.39500045776367,44.29999923706055,0.05237077911850463,0.0546275852216731
545,545,545,545,2021-04-06,46.8650016784668,45.82500076293945,43.959999084472656,0.022695055061918046,0.06608286293209309
546,546,546,546,2021-04-07,47.1150016784668,45.959999084472656,43.959999084472656,0.025130605243731452,0.07176985122159696
547,547,547,547,2021-04-08,47.650001525878906,45.345001220703125,44.525001525878906,0.05083251170193792,0.0701852867581303
548,548,548,548,2021-04-09,47.64500045776367,45.54499816894531,44.810001373291016,0.04610829670095895,0.06326710550297943
549,549,549,549,2021-04-12,47.709999084472656,45.68000030517578,44.36000061035156,0.04443955266495192,0.07551844968503807
550,550,550,550,2021-04-13,47.94499969482422,46.720001220703125,44.39500045776367,0.026220000901418183,0.07996394189561795
551,551,551,551,2021-04-14,47.400001525878906,46.8650016784668,45.82500076293945,0.011415765032564362,0.03436990151047015
552,552,552,552,2021-04-15,47.97499847412109,47.1150016784668,45.959999084472656,0.018253141568863374,0.043842459307819936
553,553,553,553,2021-04-16,49.084999084472656,47.650001525878906,45.345001220703125,0.03011537277316556,0.08247872451400373
554,554,554,554,2021-04-19,48.93000030517578,47.64500045776367,45.54499816894531,0.02697029772412818,0.07432214891466438
555,555,555,555,2021-04-20,48.70000076293945,47.709999084472656,45.68000030517578,0.02075040237820902,0.0661120936424664
556,556,556,556,2021-04-21,48.994998931884766,47.94499969482422,46.720001220703125,0.02190007808413652,0.04869429905266176
557,557,557,557,2021-04-22,48.755001068115234,47.400001525878906,46.8650016784668,0.028586487312590947,0.040328588967422085
558,558,558,558,2021-04-23,49.34000015258789,47.97499847412109,47.1150016784668,0.028452354807329883,0.04722484123645909
559,559,559,559,2021-04-26,48.56999969482422,49.084999084472656,47.650001525878906,-0.010491991428219216,0.019307411111952666
560,560,560,560,2021-04-27,48.5099983215332,48.93000030517578,47.64500045776367,-0.008583731474004264,0.018155060456686023
561,561,561,561,2021-04-28,48.23500061035156,48.70000076293945,47.709999084472656,-0.009548257603760768,0.011004014587159494
562,562,562,562,2021-04-29,48.970001220703125,48.994998931884766,47.94499969482422,-0.0005102094443637517,0.021378695013101856
563,563,563,563,2021-04-30,48.525001525878906,48.755001068115234,47.400001525878906,-0.004717455382987179,0.02373417645115028
564,564,564,564,2021-05-03,48.80500030517578,49.34000015258789,47.97499847412109,-0.01084312618073735,0.017300716153277662
565,565,565,565,2021-05-04,47.970001220703125,48.56999969482422,49.084999084472656,-0.012353273170496504,-0.02271565416250043
566,566,566,566,2021-05-05,47.22499847412109,48.5099983215332,48.93000030517578,-0.02648938140329138,-0.03484573514041733
567,567,567,567,2021-05-06,47.5099983215332,48.23500061035156,48.70000076293945,-0.015030626715961337,-0.024435368023892012
568,568,568,568,2021-05-07,45.625,48.970001220703125,48.994998931884766,-0.06830715003717325,-0.06878250852847045
569,569,569,569,2021-05-10,45.79999923706055,48.525001525878906,48.755001068115234,-0.0561566657007746,-0.06060920451886109
570,570,570,570,2021-05-11,45.77000045776367,48.80500030517578,49.34000015258789,-0.062186247893338265,-0.07235508074146146
571,571,571,571,2021-05-12,44.89500045776367,47.970001220703125,48.56999969482422,-0.06410257837584399,-0.07566397488473053
572,572,572,572,2021-05-13,44.73500061035156,47.22499847412109,48.5099983215332,-0.0527262666855145,-0.07781896190060167
573,573,573,573,2021-05-14,46.06999969482422,47.5099983215332,48.23500061035156,-0.030309380711056044,-0.04488443843955747
574,574,574,574,2021-05-17,45.67499923706055,45.625,48.970001220703125,0.0010958736889983278,-0.06728613235667114
575,575,575,575,2021-05-18,45.40499877929688,45.79999923706055,48.525001525878906,-0.008624464286978384,-0.06429680882994082
576,576,576,576,2021-05-19,45.3650016784668,45.77000045776367,48.80500030517578,-0.00884856402111256,-0.0704845529187339
577,577,577,577,2021-05-20,46.25,44.89500045776367,47.970001220703125,0.030181524188001463,-0.035855767707606345
578,578,578,578,2021-05-21,46.005001068115234,44.73500061035156,47.22499847412109,0.02838941411503626,-0.02583372039015308
579,579,579,579,2021-05-24,46.6150016784668,46.06999969482422,47.5099983215332,0.011829867316100806,-0.018838069347200226
580,580,580,580,2021-05-25,46.51499938964844,45.67499923706055,45.625,0.01839080824562589,0.01950683593749991
581,581,581,581,2021-05-26,46.70500183105469,45.40499877929688,45.79999923706055,0.028631275998416417,0.019759882294098974
582,582,582,582,2021-05-27,46.65499877929688,45.3650016784668,45.77000045776367,0.028435953997603347,0.019335772617041558
583,583,583,583,2021-05-28,47.1349983215332,46.25,44.89500045776367,0.01913509884396114,0.04989414948056137
584,584,584,584,2021-06-01,46.79499816894531,46.005001068115234,44.73500061035156,0.01717198309941148,0.046048899753833306
585,585,585,585,2021-06-02,47.415000915527344,46.6150016784668,46.06999969482422,0.017161840786334093,0.0291947304018374
586,586,586,586,2021-06-03,47.525001525878906,46.51499938964844,45.67499923706055,0.021713471987172328,0.040503608532461044
587,587,587,587,2021-06-04,47.685001373291016,46.70500183105469,45.40499877929688,0.02098275353422019,0.050214792540281605
588,588,588,588,2021-06-07,47.150001525878906,46.65499877929688,45.3650016784668,0.010609854453617062,0.03934750978438495
589,589,589,589,2021-06-08,47.08000183105469,47.1349983215332,46.25,-0.0011667867282683098,0.017945985536317544
590,590,590,590,2021-06-09,46.619998931884766,46.79499816894531,46.005001068115234,-0.0037396996240653957,0.013368065416604624
591,591,591,591,2021-06-10,46.8849983215332,47.415000915527344,46.6150016784668,-0.011177951782356255,0.005792054775171751
592,592,592,592,2021-06-11,46.75,47.525001525878906,46.51499938964844,-0.016307238316591977,0.005052146908204769
593,593,593,593,2021-06-14,46.70000076293945,47.685001373291016,46.70500183105469,-0.020656403103372356,-0.00010707778437357707
594,594,594,594,2021-06-15,46.095001220703125,47.150001525878906,46.65499877929688,-0.022375403415347273,-0.012002948735307939
595,595,595,595,2021-06-16,45.7599983215332,47.08000183105469,47.1349983215332,-0.028037456630912616,-0.029171529626889625
596,596,596,596,2021-06-17,46.28499984741211,46.619998931884766,46.79499816894531,-0.007185737712309126,-0.010898564835753244
597,597,597,597,2021-06-18,45.880001068115234,46.8849983215332,47.415000915527344,-0.021435369295009554,-0.032373717552949155
598,598,598,598,2021-06-21,46.02000045776367,46.75,47.525001525878906,-0.015614963470295784,-0.031667564856272756
599,599,599,599,2021-06-22,45.88999938964844,46.70000076293945,47.685001373291016,-0.01734478287062091,-0.037642905147277195
600,600,600,600,2021-06-23,45.15499877929688,46.095001220703125,47.150001525878906,-0.020392719742114873,-0.04231182782649623
601,601,601,601,2021-06-24,45.06999969482422,45.7599983215332,47.08000183105469,-0.015078641871022369,-0.042693331734423134
602,602,602,602,2021-06-25,46.060001373291016,46.28499984741211,46.619998931884766,-0.004861153178413069,-0.012011959919002724
603,603,603,603,2021-06-28,45.72999954223633,45.880001068115234,46.8849983215332,-0.003269431612615059,-0.024634719433623387
604,604,604,604,2021-06-29,45.77999877929688,46.02000045776367,46.75,-0.005215160279867015,-0.02074868921290096
605,605,605,605,2021-06-30,45.67499923706055,45.88999938964844,46.70000076293945,-0.004685119970526452,-0.02194864045253586
606,606,606,606,2021-07-01,45.57500076293945,45.15499877929688,46.095001220703125,0.009301339718674528,-0.011281059637549551
607,607,607,607,2021-07-02,45.43000030517578,45.06999969482422,45.7599983215332,0.007987588479901886,-0.007211495377221988
608,608,608,608,2021-07-06,45.30500030517578,46.060001373291016,46.28499984741211,-0.01639168574912464,-0.0211731564322587
609,609,609,609,2021-07-07,45.41999816894531,45.72999954223633,45.880001068115234,-0.006778949844613469,-0.010026218144306154
610,610,610,610,2021-07-08,44.91999816894531,45.77999877929688,46.02000045776367,-0.018785509682898605,-0.023902700518830367
611,611,611,611,2021-07-09,45.119998931884766,45.67499923706055,45.88999938964844,-0.012151074207910617,-0.016779264938002192
612,612,612,612,2021-07-12,45.584999084472656,45.57500076293945,45.15499877929688,0.0002193817085205385,0.00952276197099411
613,613,613,613,2021-07-13,46.0099983215332,45.43000030517578,45.06999969482422,0.012766850373350014,0.020856415200218636
614,614,614,614,2021-07-14,46.5,45.30500030517578,46.060001373291016,0.02637677269119676,0.009552727173042008
615,615,615,615,2021-07-15,46.810001373291016,45.41999816894531,45.72999954223633,0.030603330259402872,0.023616921973882654
616,616,616,616,2021-07-16,46.53499984741211,44.91999816894531,45.77999877929688,0.035952843817863345,0.016491941639296348
617,617,617,617,2021-07-19,46.125,45.119998931884766,45.67499923706055,0.022273960370265744,0.009852233616991946
618,618,618,618,2021-07-20,46.85499954223633,45.584999084472656,45.57500076293945,0.027860052281897918,0.02808554597628743
619,619,619,619,2021-07-21,46.67499923706055,46.0099983215332,45.43000030517578,0.014453400125774785,0.02740477489591653
620,620,620,620,2021-07-22,46.685001373291016,46.5,45.30500030517578,0.003978524156796004,0.030460237475322893
621,621,621,621,2021-07-23,48.14500045776367,46.810001373291016,45.41999816894531,0.02851952671025515,0.059995649464413825
622,622,622,622,2021-07-26,48.0,46.53499984741211,44.91999816894531,0.03148168383779115,0.06856638371779789
623,623,623,623,2021-07-27,47.59000015258789,46.125,45.119998931884766,0.031761520923314635,0.054742936151925825
624,624,624,624,2021-07-28,47.025001525878906,46.85499954223633,45.584999084472656,0.0036282570761596578,0.03158939278989137
625,625,625,625,2021-07-29,47.290000915527344,46.67499923706055,46.0099983215332,0.013176254708505253,0.027820096515741133
626,626,626,626,2021-07-30,47.15999984741211,46.685001373291016,46.5,0.01017454129053208,0.014193545105636751
627,627,627,627,2021-08-02,46.68000030517578,48.14500045776367,46.810001373291016,-0.03042891553969551,-0.0027772070989386943
628,628,628,628,2021-08-03,46.52000045776367,48.0,46.53499984741211,-0.030833323796590206,-0.00032232491023143073
629,629,629,629,2021-08-04,46.005001068115234,47.59000015258789,46.125,-0.033305296898312076,-0.0026016028592903417
630,630,630,630,2021-08-05,45.97499847412109,47.025001525878906,46.85499954223633,-0.02232861281631171,-0.01878136968760369
631,631,631,631,2021-08-06,48.48500061035156,47.290000915527344,46.67499923706055,0.025269606083510254,0.03877881955815554
632,632,632,632,2021-08-09,49.23500061035156,47.15999984741211,46.685001373291016,0.04399916814362159,0.05462138078718004
633,633,633,633,2021-08-10,49.39500045776367,46.68000030517578,48.14500045776367,0.05816195661607271,0.025963235810883223
634,634,634,634,2021-08-11,49.36000061035156,46.52000045776367,48.0,0.06104901385730588,0.02833334604899096
635,635,635,635,2021-08-12,48.810001373291016,46.005001068115234,47.59000015258789,0.06097163873602973,0.025635663307237433
636,636,636,636,2021-08-13,49.060001373291016,45.97499847412109,47.025001525878906,0.06710175098551541,0.04327484915215152
637,637,637,637,2021-08-16,49.209999084472656,48.48500061035156,47.290000915527344,0.014953046612240506,0.0406005102933904
638,638,638,638,2021-08-17,48.7599983215332,49.23500061035156,47.15999984741211,-0.00964765477668117,0.033927024582229626
639,639,639,639,2021-08-18,47.93000030517578,49.39500045776367,46.68000030517578,-0.029658875169777055,0.02677806323538956
640,640,640,640,2021-08-19,48.59000015258789,49.36000061035156,46.52000045776367,-0.015599684931976943,0.044496983543747204
641,641,641,641,2021-08-20,48.369998931884766,48.810001373291016,46.005001068115234,-0.009014595964486505,0.051407408083045114
642,642,642,642,2021-08-23,48.375,49.060001373291016,45.97499847412109,-0.013962522505430286,0.05220231877179615
643,643,643,643,2021-08-24,48.31499862670898,49.209999084472656,48.48500061035156,-0.01818736993323944,-0.0035062799113647625
644,644,644,644,2021-08-25,48.56499862670898,48.7599983215332,49.23500061035156,-0.003999173534386946,-0.013608245665416296
645,645,645,645,2021-08-26,48.41999816894531,47.93000030517578,49.39500045776367,0.010223197593358213,-0.019738886117676158
646,646,646,646,2021-08-27,48.665000915527344,48.59000015258789,49.36000061035156,0.0015435431715151715,-0.014080220547616151
647,647,647,647,2021-08-30,48.90499877929688,48.369998931884766,48.810001373291016,0.011060571826050802,0.0019462692754164124
648,648,648,648,2021-08-31,48.78499984741211,48.375,49.060001373291016,0.008475449042110839,-0.005605412111313601
649,649,649,649,2021-09-01,48.900001525878906,48.31499862670898,49.209999084472656,0.012108101330805754,-0.006299483120526306
650,650,650,650,2021-09-02,48.79999923706055,48.56499862670898,48.7599983215332,0.004838888438109201,0.0008203633491448148
651,651,651,651,2021-09-03,48.790000915527344,48.41999816894531,47.93000030517578,0.007641527479844923,0.017942845918544448
652,652,652,652,2021-09-07,47.59000015258789,48.665000915527344,48.59000015258789,-0.02208981285761069,-0.02058036626589188
653,653,653,653,2021-09-08,48.41999816894531,48.90499877929688,48.369998931884766,-0.00991719910965183,0.0010336828233334927
654,654,654,654,2021-09-09,48.17499923706055,48.78499984741211,48.375,-0.01250385594464487,-0.004134382696422856
655,655,655,655,2021-09-10,47.959999084472656,48.900001525878906,48.31499862670898,-0.019222953212154392,-0.007347605346718855
656,656,656,656,2021-09-13,47.69499969482422,48.79999923706055,48.56499862670898,-0.022643433596555296,-0.017914114207475573
657,657,657,657,2021-09-14,47.47999954223633,48.790000915527344,48.41999816894531,-0.02684979193911241,-0.019413437882198514
658,658,658,658,2021-09-15,47.56999969482422,47.59000015258789,48.665000915527344,-0.00042026597393451937,-0.022500795234830617
659,659,659,659,2021-09-16,47.93999862670898,48.41999816894531,48.90499877929688,-0.009913249904750843,-0.01973213734127366
660,660,660,660,2021-09-17,47.31999969482422,48.17499923706055,48.78499984741211,-0.01774778527819021,-0.030029725472380142
661,661,661,661,2021-09-20,46.39500045776367,47.959999084472656,48.900001525878906,-0.03263133145504293,-0.05122701410938679
662,662,662,662,2021-09-21,45.900001525878906,47.69499969482422,48.79999923706055,-0.03763493406920182,-0.05942618353525042
663,663,663,663,2021-09-22,46.28499984741211,47.47999954223633,48.790000915527344,-0.025168485811824737,-0.05134250914346716
664,664,664,664,2021-09-23,46.54499816894531,47.56999969482422,47.59000015258789,-0.021547225824145477,-0.02195843623223337
665,665,665,665,2021-09-24,46.369998931884766,47.93999862670898,48.41999816894531,-0.032749264493084795,-0.04233786275471885
666,666,666,666,2021-09-27,45.89500045776367,47.31999969482422,48.17499923706055,-0.030114100723808934,-0.04732742740850726
667,667,667,667,2021-09-28,44.75,46.39500045776367,47.959999084472656,-0.0354564164572263,-0.06693075783464542
668,668,668,668,2021-09-29,44.665000915527344,45.900001525878906,47.69499969482422,-0.02690633048574642,-0.06352864658107304
669,669,669,669,2021-09-30,44.415000915527344,46.28499984741211,47.47999954223633,-0.04040183510963802,-0.06455346790773409
670,670,670,670,2021-10-01,44.93999862670898,46.54499816894531,47.56999969482422,-0.0344827501423598,-0.05528696836215019
671,671,671,671,2021-10-04,44.25,46.369998931884766,47.93999862670898,-0.0457191930282107,-0.0769711875764042
672,672,672,672,2021-10-05,44.775001525878906,45.89500045776367,47.31999969482422,-0.024403506279850218,-0.053782717357533705
673,673,673,673,2021-10-06,45.04999923706055,44.75,46.39500045776367,0.006703893565598751,-0.028990218933774292
674,674,674,674,2021-10-07,45.03499984741211,44.665000915527344,45.900001525878906,0.008283867106249954,-0.018845351845557134
675,675,675,675,2021-10-08,44.6349983215332,44.415000915527344,46.28499984741211,0.004953223043364874,-0.03564873136693247
676,676,676,676,2021-10-11,44.025001525878906,44.93999862670898,46.54499816894531,-0.020360416751020183,-0.05414108372976023
677,677,677,677,2021-10-12,43.970001220703125,44.25,46.369998931884766,-0.00632765602930796,-0.051757553730098604
678,678,678,678,2021-10-13,42.665000915527344,44.775001525878906,45.89500045776367,-0.047124523471697266,-0.070378026147071
679,679,679,679,2021-10-14,42.79999923706055,45.04999923706055,44.75,-0.049944506950158396,-0.04357543604333969
680,680,680,680,2021-10-15,42.790000915527344,45.03499984741211,44.665000915527344,-0.04985009302745169,-0.041979177467075246
681,681,681,681,2021-10-18,42.71500015258789,44.6349983215332,44.415000915527344,-0.04301553133517311,-0.038275373812840296
682,682,682,682,2021-10-19,42.5,44.025001525878906,44.93999862670898,-0.03463944288525411,-0.05429458614310734
683,683,683,683,2021-10-20,42.46500015258789,43.970001220703125,44.25,-0.034227905988927,-0.04033897960253352
684,684,684,684,2021-10-21,42.625,42.665000915527344,44.775001525878906,-0.0009375580609161105,-0.04801789955576563
685,685,685,685,2021-10-22,42.3650016784668,42.79999923706055,45.04999923706055,-0.010163494540838314,-0.05960039076726387
686,686,686,686,2021-10-25,42.18999862670898,42.790000915527344,45.03499984741211,-0.014022020939023716,-0.06317311491823219
687,687,687,687,2021-10-26,42.790000915527344,42.71500015258789,44.6349983215332,0.0017558413361005165,-0.04133521844708532
688,688,688,688,2021-10-27,42.43999862670898,42.5,44.025001525878906,-0.0014117970186122708,-0.036002336041674576
689,689,689,689,2021-10-28,42.45000076293945,42.46500015258789,43.970001220703125,-0.00035321769915319656,-0.034569033785880054
690,690,690,690,2021-10-29,42.5,42.625,42.665000915527344,-0.0029325513196480912,-0.0038673599434353445
691,691,691,691,2021-11-01,42.72999954223633,42.3650016784668,42.79999923706055,0.008615551736306237,-0.0016355069175704173
692,692,692,692,2021-11-02,42.94499969482422,42.18999862670898,42.790000915527344,0.01789526173715683,0.0036223130633452616
693,693,693,693,2021-11-03,43.65999984741211,42.790000915527344,42.71500015258789,0.02033182783992582,0.022123368639786145
694,694,694,694,2021-11-04,43.88999938964844,42.43999862670898,42.5,0.03416590032655953,0.03270586799172803
695,695,695,695,2021-11-05,45.81499862670898,42.45000076293945,42.46500015258789,0.07926967734491308,0.07888846019271556
696,696,696,696,2021-11-08,45.415000915527344,42.5,42.625,0.0685882568359375,0.06545456693319274
697,697,697,697,2021-11-09,45.880001068115234,42.72999954223633,42.3650016784668,0.07371873530598316,0.08296941462025331
698,698,698,698,2021-11-10,45.9900016784668,42.94499969482422,42.18999862670898,0.07090469217093887,0.09006881193288718
699,699,699,699,2021-11-11,46.1349983215332,43.65999984741211,42.790000915527344,0.05668800922517181,0.07817240790925184
700,700,700,700,2021-11-12,46.02999877929688,43.88999938964844,42.43999862670898,0.048758246056234134,0.08459001575764868
701,701,701,701,2021-11-15,46.5,45.81499862670898,42.45000076293945,0.014951465542371256,0.09540634073666165
702,702,702,702,2021-11-16,46.165000915527344,45.415000915527344,42.5,0.01651436716680932,0.08623531565946685
703,703,703,703,2021-11-17,45.70000076293945,45.880001068115234,42.72999954223633,-0.003923284677098127,0.06950623104424425
704,704,704,704,2021-11-18,44.69499969482422,45.9900016784668,42.94499969482422,-0.028158337385947863,0.04074979654059496
705,705,705,705,2021-11-19,44.650001525878906,46.1349983215332,43.65999984741211,-0.032188075207129296,0.0226752561137602
706,706,706,706,2021-11-22,45.04499816894531,46.02999877929688,43.88999938964844,-0.02139910137895984,0.026315762026856815
707,707,707,707,2021-11-23,44.310001373291016,46.5,45.81499862670898,-0.04709674466040825,-0.03284944447298499
708,708,708,708,2021-11-24,44.54499816894531,46.165000915527344,45.415000915527344,-0.03509157834841836,-0.01915672639091759
709,709,709,709,2021-11-26,43.525001525878906,45.70000076293945,45.880001068115234,-0.04759298032275672,-0.05132954418941715
710,710,710,710,2021-11-29,43.42499923706055,44.69499969482422,45.9900016784668,-0.028414821936126766,-0.05577304517923565
711,711,711,711,2021-11-30,41.88999938964844,44.650001525878906,46.1349983215332,-0.061814155473898125,-0.09201255199576852
712,712,712,712,2021-12-01,40.52999877929688,45.04499816894531,46.02999877929688,-0.10023309075770237,-0.11948729406601155
713,713,713,713,2021-12-02,41.47999954223633,44.310001373291016,46.5,-0.0638682406532387,-0.10795699909169187
714,714,714,714,2021-12-03,41.84999847412109,44.54499816894531,46.165000915527344,-0.060500612989205504,-0.09346912933678575
715,715,715,715,2021-12-06,42.85499954223633,43.525001525878906,45.70000076293945,-0.015393497074186469,-0.06225385499359304
716,716,716,716,2021-12-07,44.185001373291016,43.42499923706055,44.69499969482422,0.017501488764146034,-0.011410634858830981
717,717,717,717,2021-12-08,44.46500015258789,41.88999938964844,44.650001525878906,0.06147053713196682,-0.004143367681270771
718,718,718,718,2021-12-09,44.150001525878906,40.52999877929688,45.04499816894531,0.08931662609452529,-0.01986894615268142
719,719,719,719,2021-12-10,44.775001525878906,41.47999954223633,44.310001373291016,0.0794359214080389,0.010494248209799828
720,720,720,720,2021-12-13,44.88999938964844,41.84999847412109,44.54499816894531,0.07264040684271955,0.007745004711744441
721,721,721,721,2021-12-14,45.185001373291016,42.85499954223633,43.525001525878906,0.054369428443426404,0.03813899573157076
722,722,722,722,2021-12-15,45.60499954223633,44.185001373291016,43.42499923706055,0.03213756081953356,0.05020150474326979
723,723,723,723,2021-12-16,45.810001373291016,44.46500015258789,41.88999938964844,0.030248537413416487,0.09357846838764239
724,724,724,724,2021-12-17,45.810001373291016,44.150001525878906,40.52999877929688,0.037599089242139394,0.13027393913199936
725,725,725,725,2021-12-20,45.81999969482422,44.775001525878906,41.47999954223633,0.023338875116315272,0.10462874157384583
726,726,726,726,2021-12-21,46.39500045776367,44.88999938964844,41.84999847412109,0.033526422111341825,0.10860220189621006
727,727,727,727,2021-12-22,46.7400016784668,45.185001373291016,42.85499954223633,0.03441408117550582,0.09065458354285005
728,728,728,728,2021-12-23,46.91999816894531,45.60499954223633,44.185001373291016,0.028834527790996267,0.06189876000111538
729,729,729,729,2021-12-27,47.400001525878906,45.810001373291016,44.46500015258789,0.03470858120329412,0.06600700243380508
