,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,NWSA,NWSA_6m,NWSA_12m,NWSA_6m_ret,NWSA_12m_ret
71,71,71,71,2019-05-17,10.81556797027588,10.834525108337402,11.72555446624756,-0.0017496971830296415,-0.07760711858796177
72,72,72,72,2019-05-20,10.98618984222412,11.28003978729248,11.621285438537598,-0.026050435158872176,-0.05464934147537792
73,73,73,73,2019-05-21,11.18524932861328,10.862963676452637,11.697114944458008,0.029668298795774595,-0.04375998853351837
74,74,74,74,2019-05-22,11.147335052490234,10.91983699798584,11.403267860412598,0.02083346615396886,-0.022443812690821296
75,75,75,75,2019-05-23,11.175769805908203,10.967230796813965,10.967230796813965,0.01901473698855871,0.01901473698855871
76,76,76,76,2019-05-24,11.166292190551758,10.929314613342283,10.82504653930664,0.021682748241154792,0.0315237121619778
77,77,77,77,2019-05-28,11.166292190551758,10.81556797027588,10.834525108337402,0.0324277209703423,0.030621285095278727
78,78,78,78,2019-05-29,11.005146980285645,10.98618984222412,11.28003978729248,0.0017255425524020929,-0.024369843740845276
79,79,79,79,2019-05-30,10.853485107421877,11.18524932861328,10.862963676452637,-0.029660869547423308,-0.0008725582919242303
80,80,80,80,2019-05-31,10.796608924865724,11.147335052490234,10.91983699798584,-0.031462777961999144,-0.011284790527811395
81,81,81,81,2019-06-03,10.82504653930664,11.175769805908203,10.967230796813965,-0.0313824705315735,-0.012964462966223889
82,82,82,82,2019-06-04,10.97671127319336,11.166292190551758,10.929314613342283,-0.016977964943350687,0.004336654358290337
83,83,83,83,2019-06-05,11.014625549316406,11.166292190551758,10.81556797027588,-0.013582542767749062,0.0184047272956529
84,84,84,84,2019-06-06,10.995670318603516,11.005146980285645,10.98618984222412,-0.0008611117778895006,0.0008629448894974523
85,85,85,85,2019-06-07,11.109418869018556,10.853485107421877,11.18524932861328,0.02358079078412012,-0.0067795055225760015
86,86,86,86,2019-06-10,11.156813621520996,10.796608924865724,11.147335052490234,0.033362762248957845,0.0008502991061207776
87,87,87,87,2019-06-11,11.18524932861328,10.82504653930664,11.175769805908203,0.033274941405444514,0.000848221005774974
88,88,88,88,2019-06-12,11.128375053405762,10.97671127319336,11.166292190551758,0.013816868863334886,-0.0033956783952043823
89,89,89,89,2019-06-13,11.175769805908203,11.014625549316406,11.166292190551758,0.014630025857011342,0.0008487701373660617
90,90,90,90,2019-06-14,11.213685989379885,10.995670318603516,11.005146980285645,0.019827410649763566,0.018949225255038504
91,91,91,91,2019-06-17,11.602325439453123,11.109418869018556,10.853485107421877,0.04436834871796602,0.06899538025064156
92,92,92,92,2019-06-18,12.218463897705078,11.156813621520996,10.796608924865724,0.095157122113809,0.13169458880414497
93,93,93,93,2019-06-19,12.673456192016602,11.18524932861328,10.82504653930664,0.1330508439893514,0.1707530444324865
94,94,94,94,2019-06-20,12.853557586669922,11.128375053405762,10.97671127319336,0.1550255562905547,0.17098439293562184
95,95,95,95,2019-06-21,12.825119972229004,11.175769805908203,11.014625549316406,0.1475826896012884,0.16437185402321375
96,96,96,96,2019-06-24,12.626060485839844,11.213685989379885,10.995670318603516,0.12595095830198688,0.14827565032373502
97,97,97,97,2019-06-25,12.55970859527588,11.602325439453123,11.109418869018556,0.08251648868314132,0.1305459577459831
98,98,98,98,2019-06-26,12.60710334777832,12.218463897705078,11.156813621520996,0.031807553987718284,0.12999139140047844
99,99,99,99,2019-06-27,12.73033046722412,12.673456192016602,11.18524932861328,0.004487668899928465,0.13813560102396005
100,100,100,100,2019-06-28,12.787205696105955,12.853557586669922,11.128375053405762,-0.005162142085299304,0.14906315025683115
101,101,101,101,2019-07-01,12.891474723815918,12.825119972229004,11.175769805908203,0.005173811374131088,0.15352006597350343
102,102,102,102,2019-07-02,12.806163787841797,12.626060485839844,11.213685989379885,0.014264409884931162,0.1420119842815375
103,103,103,103,2019-07-03,12.74928855895996,12.55970859527588,11.602325439453123,0.015094296356157999,0.09885631337375234
104,104,104,104,2019-07-05,12.758767127990724,12.60710334777832,12.218463897705078,0.012030025932890487,0.04422022561994288
105,105,105,105,2019-07-08,12.597623825073242,12.73033046722412,12.673456192016602,-0.010424445971182528,-0.005983558533238065
106,106,106,106,2019-07-09,12.60710334777832,12.787205696105955,12.853557586669922,-0.014084574269613959,-0.019174009781322554
107,107,107,107,2019-07-10,12.60710334777832,12.891474723815918,12.825119972229004,-0.02205887085301772,-0.016999187915806457
108,108,108,108,2019-07-11,12.53127098083496,12.806163787841797,12.626060485839844,-0.021465663844454475,-0.0075074489870526895
109,109,109,109,2019-07-12,12.616581916809082,12.74928855895996,12.55970859527588,-0.010408944902075556,0.004528235754975407
110,110,110,110,2019-07-15,12.663976669311523,12.758767127990724,12.60710334777832,-0.007429437164915842,0.004511212446213886
111,111,111,111,2019-07-16,12.872515678405762,12.597623825073242,12.73033046722412,0.02182092886321918,0.011169011798060957
112,112,112,112,2019-07-17,12.53127098083496,12.60710334777832,12.787205696105955,-0.006015050789341281,-0.020014905629377244
113,113,113,113,2019-07-18,12.58814525604248,12.60710334777832,12.891474723815918,-0.0015037626973353202,-0.023529462243218946
114,114,114,114,2019-07-19,12.455438613891602,12.53127098083496,12.806163787841797,-0.006051450571880057,-0.0273872160125872
115,115,115,115,2019-07-22,12.569189071655272,12.616581916809082,12.74928855895996,-0.0037563934087939677,-0.014126238218846843
116,116,116,116,2019-07-23,12.68293571472168,12.663976669311523,12.758767127990724,0.0014970846761033219,-0.005943474985344199
117,117,117,117,2019-07-24,12.863036155700684,12.872515678405762,12.597623825073242,-0.0007364157047390352,0.02106844388377338
118,118,118,118,2019-07-25,12.673456192016602,12.53127098083496,12.60710334777832,0.011346431770496102,0.005263131617777583
119,119,119,119,2019-07-26,12.73033046722412,12.58814525604248,12.60710334777832,0.011295167658904148,0.009774419709783322
120,120,120,120,2019-07-29,12.68293571472168,12.455438613891602,12.53127098083496,0.01826488073863164,0.012102901143760558
121,121,121,121,2019-07-30,12.68293571472168,12.569189071655272,12.616581916809082,0.009049640547051485,0.005259253128154562
122,122,122,122,2019-07-31,12.474397659301758,12.68293571472168,12.663976669311523,-0.016442412081128954,-0.01496994308819044
123,123,123,123,2019-08-01,12.35116958618164,12.863036155700684,12.872515678405762,-0.03979360419446476,-0.04050071526412691
124,124,124,124,2019-08-02,12.303772926330566,12.673456192016602,12.53127098083496,-0.029169885474406687,-0.01815442781919907
125,125,125,125,2019-08-05,12.095234870910645,12.73033046722412,12.58814525604248,-0.049888382548167964,-0.039156712534376914
126,126,126,126,2019-08-06,12.227943420410156,12.68293571472168,12.455438613891602,-0.03587436730309945,-0.018264727604832665
127,127,127,127,2019-08-07,12.123672485351562,12.68293571472168,12.569189071655272,-0.044095723730662284,-0.035445133633035364
128,128,128,128,2019-08-08,12.35116958618164,12.474397659301758,12.68293571472168,-0.009878478824044024,-0.026158464885613353
129,129,129,129,2019-08-09,12.9862642288208,12.35116958618164,12.863036155700684,0.05141979779386219,0.009580014518228985
130,130,130,130,2019-08-12,13.299072265625,12.303772926330566,12.673456192016602,0.080893831937068,0.049364282649471125
131,131,131,131,2019-08-13,13.308550834655762,12.095234870910645,12.73033046722412,0.10031355130301556,0.045420687932677506
132,132,132,132,2019-08-14,12.68293571472168,12.227943420410156,12.68293571472168,0.0372092246969411,0.0
133,133,133,133,2019-08-15,12.938867568969728,12.123672485351562,12.68293571472168,0.06723994603146255,0.020179228216932188
134,134,134,134,2019-08-16,13.043139457702637,12.35116958618164,12.474397659301758,0.05602464339046609,0.04559272631306466
135,135,135,135,2019-08-19,13.26115608215332,12.9862642288208,12.35116958618164,0.021167893128375193,0.07367613970662035
136,136,136,136,2019-08-20,13.19480323791504,13.299072265625,12.303772926330566,-0.00784032341710561,0.07241927471512688
137,137,137,137,2019-08-21,13.365426063537598,13.308550834655762,12.095234870910645,0.004273585425524473,0.10501583525937108
138,138,138,138,2019-08-22,13.41282081604004,12.68293571472168,12.227943420410156,0.05754859267095003,0.096899155883577
139,139,139,139,2019-08-23,12.834599494934082,12.938867568969728,12.123672485351562,-0.008058516209386357,0.058639575627063234
140,140,140,140,2019-08-26,12.94834804534912,13.043139457702637,12.35116958618164,-0.0072675303872135055,0.04834995220497951
141,141,141,141,2019-08-27,12.806163787841797,13.26115608215332,12.9862642288208,-0.03431015301326901,-0.013868533537096939
142,142,142,142,2019-08-28,13.00522232055664,13.19480323791504,13.299072265625,-0.0143678472456219,-0.022095522093514175
143,143,143,143,2019-08-29,13.0810546875,13.365426063537598,13.308550834655762,-0.021276641289677656,-0.01709398340827284
144,144,144,144,2019-08-30,13.03365993499756,13.41282081604004,12.68293571472168,-0.028268541438282058,0.027653236456034236
145,145,145,145,2019-09-03,12.844078063964844,12.834599494934082,12.938867568969728,0.0007385169310896167,-0.007325950628956912
146,146,146,146,2019-09-04,13.16636562347412,12.94834804534912,13.043139457702637,0.01683748207581659,0.009447584775972961
147,147,147,147,2019-09-05,13.270636558532717,12.806163787841797,13.26115608215332,0.03626946979484136,0.000714905723201209
148,148,148,148,2019-09-06,13.374905586242676,13.00522232055664,13.19480323791504,0.028425755175418788,0.013649491021594962
149,149,149,149,2019-09-09,13.621359825134276,13.0810546875,13.365426063537598,0.04130440171239247,0.019148941483795534
150,150,150,150,2019-09-10,13.850449562072754,13.03365993499756,13.41282081604004,0.06266771046265962,0.03262764425432163
151,151,151,151,2019-09-11,13.888632774353027,12.844078063964844,12.834599494934082,0.08132578338329877,0.08212436078235097
152,152,152,152,2019-09-12,13.764540672302246,13.16636562347412,12.94834804534912,0.0454320551270162,0.0630344986167013
153,153,153,153,2019-09-13,13.888632774353027,13.270636558532717,12.806163787841797,0.0465686942065302,0.08452718584928065
154,154,154,154,2019-09-16,13.439995765686035,13.374905586242676,13.00522232055664,0.004866589825524459,0.03343068149186279
155,155,155,155,2019-09-17,13.60226821899414,13.621359825134276,13.0810546875,-0.0014015932612621018,0.03984491648002986
156,156,156,156,2019-09-18,13.592723846435549,13.850449562072754,13.03365993499756,-0.018607750924052757,0.04289385439133708
157,157,157,157,2019-09-19,13.31590461730957,13.888632774353027,12.844078063964844,-0.041237187731039016,0.03673494905550889
158,158,158,158,2019-09-20,13.306358337402344,13.764540672302246,13.16636562347412,-0.03328715035307217,0.01063260112408182
159,159,159,159,2019-09-23,13.37317943572998,13.888632774353027,13.270636558532717,-0.0371133247597194,0.007727050375087696
160,160,160,160,2019-09-24,13.296814918518066,13.439995765686035,13.374905586242676,-0.010653340199222927,-0.005838595810719771
161,161,161,161,2019-09-25,13.401813507080078,13.60226821899414,13.621359825134276,-0.014736859227209465,-0.01611779740588659
162,162,162,162,2019-09-26,13.296814918518066,13.592723846435549,13.850449562072754,-0.021769656417692795,-0.03997232299742293
163,163,163,163,2019-09-27,13.229994773864746,13.31590461730957,13.888632774353027,-0.006451671584756569,-0.04742281052347597
164,164,164,164,2019-09-30,13.28726863861084,13.306358337402344,13.764540672302246,-0.0014346298444289918,-0.03467402545816867
165,165,165,165,2019-10-01,13.249086380004885,13.37317943572998,13.888632774353027,-0.009279248537827023,-0.04604818953303591
166,166,166,166,2019-10-02,13.12499713897705,13.296814918518066,13.439995765686035,-0.012921724532822587,-0.023437405204636663
167,167,167,167,2019-10-03,13.067724227905272,13.401813507080078,13.60226821899414,-0.02492866200520616,-0.03929815104972234
168,168,168,168,2019-10-04,13.229994773864746,13.296814918518066,13.592723846435549,-0.005025274478346109,-0.026685532397240697
169,169,169,169,2019-10-07,13.086813926696776,13.229994773864746,13.31590461730957,-0.010822441702760033,-0.01720429044790517
170,170,170,170,2019-10-08,12.380452156066896,13.28726863861084,13.306358337402344,-0.06824701954989221,-0.06958374018328162
171,171,171,171,2019-10-09,12.485450744628906,13.249086380004885,13.37317943572998,-0.05763685234390459,-0.06638127420389439
172,172,172,172,2019-10-10,12.580904960632324,13.12499713897705,13.296814918518066,-0.04145465119599501,-0.05384071014545866
173,173,173,173,2019-10-11,12.886359214782717,13.067724227905272,13.401813507080078,-0.013878852197941383,-0.038461532987684954
174,174,174,174,2019-10-14,12.914995193481444,13.229994773864746,13.296814918518066,-0.023809501497730756,-0.028715126695858184
175,175,175,175,2019-10-15,12.809995651245115,13.086813926696776,13.229994773864746,-0.02115245750434014,-0.03174597796888934
176,176,176,176,2019-10-16,13.03908634185791,12.380452156066896,13.28726863861084,0.053199525953360194,-0.01867820268431608
177,177,177,177,2019-10-17,13.04863166809082,12.485450744628906,13.249086380004885,0.045106975709642505,-0.01512970073291875
178,178,178,178,2019-10-18,12.857723236083984,12.580904960632324,13.12499713897705,0.022003049567409505,-0.0203637303736508
179,179,179,179,2019-10-21,13.029541015625,12.886359214782717,13.067724227905272,0.011111113577994214,-0.0029219481230506883
180,180,180,180,2019-10-22,13.21090602874756,12.914995193481444,13.229994773864746,0.022912190893843443,-0.0014428384472906508
181,181,181,181,2019-10-23,13.220451354980469,12.809995651245115,13.086813926696776,0.03204183006068839,0.010211609107628306
182,182,182,182,2019-10-24,13.182268142700195,13.03908634185791,12.380452156066896,0.01098096884155475,0.06476467713179423
183,183,183,183,2019-10-25,13.172723770141602,13.04863166809082,12.485450744628906,0.009509970486348829,0.05504591220371857
184,184,184,184,2019-10-28,13.258631706237791,12.857723236083984,12.580904960632324,0.031180362401073802,0.05386947502792383
185,185,185,185,2019-10-29,13.325451850891112,13.029541015625,12.886359214782717,0.02271076432479524,0.03407421978464531
186,186,186,186,2019-10-30,13.019996643066406,13.21090602874756,12.914995193481444,-0.014450892714377495,0.00813019656700753
187,187,187,187,2019-10-31,13.086813926696776,13.220451354980469,12.809995651245115,-0.010108386218852461,0.02160955264842368
188,188,188,188,2019-11-01,13.13454246520996,13.182268142700195,13.03908634185791,-0.003620445053430732,0.007320767793799865
189,189,189,189,2019-11-04,13.182268142700195,13.172723770141602,13.04863166809082,0.0007245557354074172,0.010241416725415675
190,190,190,190,2019-11-05,13.12499713897705,13.258631706237791,12.857723236083984,-0.010079061717799265,0.020787031886250862
191,191,191,191,2019-11-06,12.934085845947266,13.325451850891112,13.029541015625,-0.02936981119463311,-0.007326057730142943
192,192,192,192,2019-11-07,12.714540481567385,13.019996643066406,13.21090602874756,-0.023460540726152,-0.037572407683474585
193,193,193,193,2019-11-08,12.31363296508789,13.086813926696776,13.220451354980469,-0.059080916557666896,-0.06859209005379063
194,194,194,194,2019-11-11,12.552268981933594,13.13454246520996,13.182268142700195,-0.04433146299680091,-0.04779140842431351
195,195,195,195,2019-11-12,12.523633003234863,13.182268142700195,13.172723770141602,-0.04996371886351425,-0.049275364627171636
196,196,196,196,2019-11-13,12.514086723327637,13.12499713897705,13.258631706237791,-0.046545565624178664,-0.05615549171336198
197,197,197,197,2019-11-14,12.3231782913208,12.934085845947266,13.325451850891112,-0.047232372036395964,-0.07521497738204541
198,198,198,198,2019-11-15,12.399541854858398,12.714540481567385,13.019996643066406,-0.024774676455326716,-0.047653989875521274
199,199,199,199,2019-11-18,12.30408763885498,12.31363296508789,13.086813926696776,-0.0007751835920376537,-0.05981030159258649
200,200,200,200,2019-11-19,12.29454231262207,12.552268981933594,13.13454246520996,-0.020532277445812208,-0.06395351454478404
201,201,201,201,2019-11-20,12.151359558105469,12.523633003234863,13.182268142700195,-0.029725675052377887,-0.07820418864454692
202,202,202,202,2019-11-21,11.998632431030272,12.514086723327637,13.12499713897705,-0.04118992489771556,-0.0858182821695127
203,203,203,203,2019-11-22,12.132268905639648,12.3231782913208,12.934085845947266,-0.015491895123809885,-0.061992548206169285
204,204,204,204,2019-11-25,12.275449752807615,12.399541854858398,12.714540481567385,-0.010007797344718905,-0.03453453385879979
205,205,205,205,2019-11-26,12.447269439697266,12.30408763885498,12.31363296508789,0.011636929534712737,0.01085272518583813
206,206,206,206,2019-11-27,12.475905418395996,12.29454231262207,12.552268981933594,0.01475151340833003,-0.006083646203527637
207,207,207,207,2019-11-29,12.29454231262207,12.151359558105469,12.523633003234863,0.01178327032723625,-0.018292670389943422
208,208,208,208,2019-12-02,12.29454231262207,11.998632431030272,12.514086723327637,0.02466196737775972,-0.0175437821040757
209,209,209,209,2019-12-03,12.094085693359377,12.132268905639648,12.3231782913208,-0.003147244145118022,-0.01859038249270273
210,210,210,210,2019-12-04,12.25636100769043,12.275449752807615,12.399541854858398,-0.0015550342758577917,-0.011547269152679784
211,211,211,211,2019-12-05,12.409088134765623,12.447269439697266,12.30408763885498,-0.003067444238804118,0.008533789663449864
212,212,212,212,2019-12-06,12.609542846679688,12.475905418395996,12.29454231262207,0.010711641664631344,0.02562116799860248
213,213,213,213,2019-12-09,12.628632545471191,12.29454231262207,12.151359558105469,0.02717386498447616,0.03927733230866015
214,214,214,214,2019-12-10,12.609542846679688,12.29454231262207,11.998632431030272,0.02562116799860248,0.050915003785724
215,215,215,215,2019-12-11,12.704995155334473,12.094085693359377,12.132268905639648,0.05051307535471938,0.04720685422893944
216,216,216,216,2019-12-12,13.16317653656006,12.25636100769043,12.275449752807615,0.07398733835439697,0.07231725123141874
217,217,217,217,2019-12-13,12.97226905822754,12.409088134765623,12.447269439697266,0.045384553429360874,0.0421778946036091
218,218,218,218,2019-12-16,13.105904579162598,12.609542846679688,12.475905418395996,0.0393639752462247,0.05049726970818913
219,219,219,219,2019-12-17,13.16317653656006,12.628632545471191,12.29454231262207,0.042327939241574075,0.07065201793207176
220,220,220,220,2019-12-18,13.420904159545898,12.609542846679688,12.29454231262207,0.06434502207824733,0.09161478469739048
221,221,221,221,2019-12-19,13.28726863861084,12.704995155334473,12.094085693359377,0.04583027983539889,0.09865838356897183
222,222,222,222,2019-12-20,13.31590461730957,13.16317653656006,12.25636100769043,0.011602676627888053,0.08644846614376922
223,223,223,223,2019-12-23,13.363633155822754,12.97226905822754,12.409088134765623,0.030169286177963883,0.0769230591877943
224,224,224,224,2019-12-24,13.344541549682615,13.105904579162598,12.609542846679688,0.018208355560548783,0.05828908406433353
225,225,225,225,2019-12-26,13.525903701782228,13.16317653656006,12.628632545471191,0.027556203034633242,0.07105053956398555
226,226,226,226,2019-12-27,13.506813049316406,13.420904159545898,12.609542846679688,0.006401125345150804,0.07115802797505744
227,227,227,227,2019-12-30,13.430449485778809,13.28726863861084,12.704995155334473,0.010775792306321419,0.057099929718567255
