,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,NFLX,NFLX_6m,NFLX_12m,NFLX_6m_ret,NFLX_12m_ret
492,492,492,492,2021-01-19,501.7699890136719,510.3999938964844,524.5900268554688,-0.016908316978864968,-0.04350070850295462
493,493,493,493,2021-01-20,586.3400268554688,499.1000061035156,540.72998046875,0.17479466977577873,0.08434902453009929
494,494,494,494,2021-01-21,579.8400268554688,494.25,522.8599853515625,0.17317152626296162,0.10897762900252128
495,495,495,495,2021-01-22,565.1699829101562,507.7900085449219,520.7999877929688,0.11299941589961038,0.08519584515586764
496,496,496,496,2021-01-25,556.780029296875,500.8599853515625,500.489990234375,0.1116480565043767,0.11246985985901503
497,497,497,497,2021-01-26,561.9299926757812,497.9800109863281,508.8900146484375,0.12841877239769128,0.10422680048848276
498,498,498,498,2021-01-27,523.280029296875,501.7699890136719,510.3999938964844,0.04286832762853221,0.02523517937777031
499,499,499,499,2021-01-28,538.5999755859375,586.3400268554688,499.1000061035156,-0.08142042003436178,0.07914239430850545
500,500,500,500,2021-01-29,532.3900146484375,579.8400268554688,494.25,-0.08183293668834402,0.07716745502971678
501,501,501,501,2021-02-01,539.0399780273438,565.1699829101562,507.7900085449219,-0.04623388657031047,0.06154112715208604
502,502,502,502,2021-02-02,548.1599731445312,556.780029296875,500.8599853515625,-0.01548197797832207,0.09443754577393126
503,503,503,503,2021-02-03,539.4500122070312,561.9299926757812,497.9800109863281,-0.040004948591025546,0.08327643741877355
504,504,504,504,2021-02-04,552.1599731445312,523.280029296875,501.7699890136719,0.0551902274704843,0.10042446785211467
505,505,505,505,2021-02-05,550.7899780273438,538.5999755859375,586.3400268554688,0.022632757136954673,-0.060630431490033665
506,506,506,506,2021-02-08,547.9199829101562,532.3900146484375,579.8400268554688,0.029170284630477106,-0.055049742113213784
507,507,507,507,2021-02-09,559.0700073242188,539.0399780273438,565.1699829101562,0.03715870828389467,-0.010793169790312751
508,508,508,508,2021-02-10,563.5900268554688,548.1599731445312,556.780029296875,0.02814881506656297,0.012231037753264395
509,509,509,509,2021-02-11,557.5900268554688,539.4500122070312,561.9299926757812,0.03362686854750807,-0.007723321191037691
510,510,510,510,2021-02-12,556.52001953125,552.1599731445312,523.280029296875,0.0078963463466728,0.06352237496821567
511,511,511,511,2021-02-16,557.280029296875,550.7899780273438,538.5999755859375,0.011783168772923958,0.03468261150702001
512,512,512,512,2021-02-17,551.3400268554688,547.9199829101562,532.3900146484375,0.00624186752077871,0.03559422920346256
513,513,513,513,2021-02-18,548.219970703125,559.0700073242188,539.0399780273438,-0.019407295113224587,0.017030263152978176
514,514,514,514,2021-02-19,540.219970703125,563.5900268554688,548.1599731445312,-0.04146641182196953,-0.01448482711325716
515,515,515,515,2021-02-22,533.780029296875,557.5900268554688,539.4500122070312,-0.04270162020807711,-0.010510673430071615
516,516,516,516,2021-02-23,546.1500244140625,556.52001953125,552.1599731445312,-0.01863364255237754,-0.01088443390099847
517,517,517,517,2021-02-24,553.4099731445312,557.280029296875,550.7899780273438,-0.0069445448408166355,0.004756795188196827
518,518,518,518,2021-02-25,546.7000122070312,551.3400268554688,547.9199829101562,-0.008415885701064552,-0.002226549023901958
519,519,519,519,2021-02-26,538.8499755859375,548.219970703125,559.0700073242188,-0.017091670529933323,-0.03616726254920544
520,520,520,520,2021-03-01,550.6400146484375,540.219970703125,563.5900268554688,0.019288520436870016,-0.022977717116971386
521,521,521,521,2021-03-02,547.8200073242188,533.780029296875,557.5900268554688,0.02630292865365913,-0.01752186922414678
522,522,522,522,2021-03-03,520.7000122070312,546.1500244140625,556.52001953125,-0.04659893997869047,-0.06436427454018545
523,523,523,523,2021-03-04,511.2900085449219,553.4099731445312,557.280029296875,-0.07610987630070976,-0.08252587269272704
524,524,524,524,2021-03-05,516.3900146484375,546.7000122070312,551.3400268554688,-0.05544173565358468,-0.06339103004432012
525,525,525,525,2021-03-08,493.3299865722656,538.8499755859375,548.219970703125,-0.0844761827523034,-0.10012401419900785
526,526,526,526,2021-03-09,506.4400024414063,550.6400146484375,540.219970703125,-0.08027025103733376,-0.06253002497807003
527,527,527,527,2021-03-10,504.5400085449219,547.8200073242188,533.780029296875,-0.07900404914142223,-0.054779158355680146
528,528,528,528,2021-03-11,523.0599975585938,520.7000122070312,546.1500244140625,0.004532332045777077,-0.04227780980187801
529,529,529,529,2021-03-12,518.02001953125,511.2900085449219,553.4099731445312,0.013162805597318528,-0.06394889020917349
530,530,530,530,2021-03-15,520.25,516.3900146484375,546.7000122070312,0.007474941889010767,-0.04838121751681035
531,531,531,531,2021-03-16,524.030029296875,493.3299865722656,538.8499755859375,0.06223023850205833,-0.027502917250664227
532,532,532,532,2021-03-17,524.4400024414062,506.4400024414063,550.6400146484375,0.03554221608330099,-0.04758101756146249
533,533,533,533,2021-03-18,504.7900085449219,504.5400085449219,547.8200073242188,0.0004955008438696229,-0.07854769487057134
534,534,534,534,2021-03-19,512.1799926757812,523.0599975585938,520.7000122070312,-0.020800682395127557,-0.016362625948743825
535,535,535,535,2021-03-22,523.1099853515625,518.02001953125,511.2900085449219,0.0098258090969503,0.023117949909248203
536,536,536,536,2021-03-23,535.0900268554688,520.25,516.3900146484375,0.0285247993377582,0.03621296244421446
537,537,537,537,2021-03-24,520.8099975585938,524.030029296875,493.3299865722656,-0.006144746595155626,0.05570310286075153
538,538,538,538,2021-03-25,502.8599853515625,524.4400024414062,506.4400024414063,-0.0411486861974355,-0.0070689856105077276
539,539,539,539,2021-03-26,508.0499877929688,504.7900085449219,504.5400085449219,0.006458089884631368,0.006956790717488559
540,540,540,540,2021-03-29,513.9500122070312,512.1799926757812,523.0599975585938,0.0034558544975622496,-0.017416712029372894
541,541,541,541,2021-03-30,513.3900146484375,523.1099853515625,518.02001953125,-0.018581122470052946,-0.008937887935300481
542,542,542,542,2021-03-31,521.6599731445312,535.0900268554688,520.25,-0.025098680664749184,0.002710183843404712
543,543,543,543,2021-04-01,539.4199829101562,520.8099975585938,524.030029296875,0.03573277287072196,0.029368457441133478
544,544,544,544,2021-04-05,540.6699829101562,502.8599853515625,524.4400024414062,0.07518991102893136,0.03094725877735338
545,545,545,545,2021-04-06,544.530029296875,508.0499877929688,504.7900085449219,0.07180403972132732,0.07872584654855874
546,546,546,546,2021-04-07,546.989990234375,513.9500122070312,512.1799926757812,0.06428636490436435,0.0679643837252133
547,547,547,547,2021-04-08,554.5800170898438,513.3900146484375,523.1099853515625,0.08023140549317587,0.06015949345170957
548,548,548,548,2021-04-09,555.3099975585938,521.6599731445312,535.0900268554688,0.06450566680671788,0.037787979009719974
549,549,549,549,2021-04-12,552.780029296875,539.4199829101562,520.8099975585938,0.02476742947979349,0.061385211282708685
550,550,550,550,2021-04-13,553.72998046875,540.6699829101562,502.8599853515625,0.024155211074042393,0.10116135027451612
551,551,551,551,2021-04-14,540.02001953125,544.530029296875,508.0499877929688,-0.00828238944222881,0.0629269412586011
552,552,552,552,2021-04-15,549.219970703125,546.989990234375,513.9500122070312,0.004076821346939985,0.06862527027606369
553,553,553,553,2021-04-16,546.5399780273438,554.5800170898438,513.3900146484375,-0.014497527524864773,0.06457072095881511
554,554,554,554,2021-04-19,554.4400024414062,555.3099975585938,521.6599731445312,-0.0015666836920141813,0.06283792313847503
555,555,555,555,2021-04-20,549.5700073242188,552.780029296875,539.4199829101562,-0.00580705127270853,0.018816552474202775
556,556,556,556,2021-04-21,508.8999938964844,553.72998046875,540.6699829101562,-0.0809600132799666,-0.05876040841525898
557,557,557,557,2021-04-22,508.7799987792969,540.02001953125,544.530029296875,-0.05784974560585776,-0.06565300092584503
558,558,558,558,2021-04-23,505.5499877929688,549.219970703125,546.989990234375,-0.07951273668043934,-0.07576007455575184
559,559,559,559,2021-04-26,510.2999877929688,546.5399780273438,554.5800170898438,-0.06630803178420341,-0.0798442567931571
560,560,560,560,2021-04-27,505.5499877929688,554.4400024414062,555.3099975585938,-0.0881790895915815,-0.08960762454195592
561,561,561,561,2021-04-28,506.5199890136719,549.5700073242188,552.780029296875,-0.07833400246886024,-0.08368616417283559
562,562,562,562,2021-04-29,509.0,508.8999938964844,553.72998046875,0.00019651425567901448,-0.08077940882103707
563,563,563,563,2021-04-30,513.469970703125,508.7799987792969,540.02001953125,0.00921807448225298,-0.0491649343873789
564,564,564,564,2021-05-03,509.1099853515625,505.5499877929688,549.219970703125,0.007041830965391238,-0.07303082096634739
565,565,565,565,2021-05-04,503.1799926757813,510.2999877929688,546.5399780273438,-0.013952567680789563,-0.07933543216374395
566,566,566,566,2021-05-05,496.0799865722656,505.5499877929688,554.4400024414062,-0.01873207684574474,-0.10525938895490894
567,567,567,567,2021-05-06,499.5499877929688,506.5199890136719,549.5700073242188,-0.013760564976469158,-0.09101664731448966
568,568,568,568,2021-05-07,503.8399963378906,509.0,508.8999938964844,-0.010137531752670625,-0.009943009666498415
569,569,569,569,2021-05-10,486.6900024414063,513.469970703125,508.7799987792969,-0.052154886925611765,-0.04341758007565266
570,570,570,570,2021-05-11,495.0799865722656,509.1099853515625,505.5499877929688,-0.027557893545553935,-0.02071012060827271
571,571,571,571,2021-05-12,484.9800109863281,503.1799926757813,510.2999877929688,-0.03616992319720502,-0.04961782757657662
572,572,572,572,2021-05-13,486.6600036621094,496.0799865722656,505.5499877929688,-0.018988838826667798,-0.03736521528429981
573,573,573,573,2021-05-14,493.3699951171875,499.5499877929688,506.5199890136719,-0.012371119661287011,-0.025961451041825345
574,574,574,574,2021-05-17,488.9400024414063,503.8399963378906,509.0,-0.029572868380405293,-0.039410604240852076
575,575,575,575,2021-05-18,486.2799987792969,486.6900024414063,513.469970703125,-0.0008424328834631956,-0.05295338281729556
576,576,576,576,2021-05-19,487.7000122070313,495.0799865722656,509.1099853515625,-0.014906630373670127,-0.04205372858626355
577,577,577,577,2021-05-20,501.6700134277344,484.9800109863281,503.1799926757813,0.03441379451384585,-0.0030008729878492346
578,578,578,578,2021-05-21,497.8900146484375,486.6600036621094,496.0799865722656,0.023075680971977208,0.003648661758516969
579,579,579,579,2021-05-24,502.8999938964844,493.3699951171875,499.5499877929688,0.019316129626069545,0.006706047813785476
580,580,580,580,2021-05-25,501.3399963378906,488.9400024414063,503.8399963378906,0.02536097237814028,-0.004961892700402926
581,581,581,581,2021-05-26,502.3599853515625,486.2799987792969,486.6900024414063,0.03306734106405984,0.03219705116511551
582,582,582,582,2021-05-27,503.8599853515625,487.7000122070313,495.0799865722656,0.03313506815675704,0.017734505569667824
583,583,583,583,2021-05-28,502.80999755859375,501.6700134277344,484.9800109863281,0.00227237845664785,0.03676437413575839
584,584,584,584,2021-06-01,499.0799865722656,497.8900146484375,486.6600036621094,0.0023900297029824102,0.02552086223789929
585,585,585,585,2021-06-02,499.239990234375,502.8999938964844,493.3699951171875,-0.007277796195127251,0.01189775457624509
586,586,586,586,2021-06-03,489.4299926757813,501.3399963378906,488.9400024414063,-0.023756340505660112,0.0010021479771102904
587,587,587,587,2021-06-04,494.739990234375,502.3599853515625,486.2799987792969,-0.015168395850347904,0.017397366694733796
588,588,588,588,2021-06-07,494.6600036621094,503.8599853515625,487.7000122070313,-0.01825900439987105,0.014271050401621688
589,589,589,589,2021-06-08,492.3900146484375,502.80999755859375,501.6700134277344,-0.02072349985233135,-0.01849821303029442
590,590,590,590,2021-06-09,485.80999755859375,499.0799865722656,497.8900146484375,-0.026588902321673102,-0.024262420885009073
591,591,591,591,2021-06-10,487.2699890136719,499.239990234375,502.8999938964844,-0.023976447109302357,-0.031079747608884878
592,592,592,592,2021-06-11,488.7699890136719,489.4299926757813,501.3399963378906,-0.0013485149500158666,-0.02507281967534636
593,593,593,593,2021-06-14,499.8900146484375,494.739990234375,502.3599853515625,0.010409557577148343,-0.004916734563156888
594,594,594,594,2021-06-15,491.8999938964844,494.6600036621094,503.8599853515625,-0.005579609722217049,-0.023736736003620473
595,595,595,595,2021-06-16,492.4100036621094,492.3900146484375,502.80999755859375,4.059589568683464e-05,-0.02068374524568284
596,596,596,596,2021-06-17,498.3399963378906,485.80999755859375,499.0799865722656,0.025791973903924514,-0.0014827086925631727
597,597,597,597,2021-06-18,500.7699890136719,487.2699890136719,499.239990234375,0.027705379572681155,0.0030646558954112724
598,598,598,598,2021-06-21,497.0,488.7699890136719,489.4299926757813,0.016838208505673746,0.01546698697975657
599,599,599,599,2021-06-22,508.8200073242188,499.8900146484375,494.739990234375,0.01786391488948147,0.028459427917225
600,600,600,600,2021-06-23,512.739990234375,491.8999938964844,494.6600036621094,0.04236632770171611,0.036550330405560105
601,601,601,601,2021-06-24,518.0599975585938,492.4100036621094,492.3900146484375,0.05209072461104047,0.05213343517634983
602,602,602,602,2021-06-25,527.0700073242188,498.3399963378906,485.80999755859375,0.05765142512632737,0.08493034308263403
603,603,603,603,2021-06-28,533.030029296875,500.7699890136719,487.2699890136719,0.06442087383619621,0.09391105817091305
604,604,604,604,2021-06-29,533.5,497.0,488.7699890136719,0.07344064386317917,0.09151546124301202
605,605,605,605,2021-06-30,528.2100219726562,508.8200073242188,499.8900146484375,0.03810780702277339,0.056652476533534335
606,606,606,606,2021-07-01,533.5399780273438,512.739990234375,491.8999938964844,0.040566345885096666,0.08465132069024195
607,607,607,607,2021-07-02,533.97998046875,518.0599975585938,492.4100036621094,0.030729998427171834,0.08442147092357977
608,608,608,608,2021-07-06,541.6400146484375,527.0700073242188,498.3399963378906,0.02764340053835812,0.08688850710105966
609,609,609,609,2021-07-07,535.9600219726562,533.030029296875,500.7699890136719,0.005496862305574446,0.07027184881485304
610,610,610,610,2021-07-08,530.760009765625,533.5,497.0,-0.005135876727975663,0.0679275850414991
611,611,611,611,2021-07-09,535.97998046875,528.2100219726562,508.8200073242188,0.014709979312917953,0.053378351388656986
612,612,612,612,2021-07-12,537.3099975585938,533.5399780273438,512.739990234375,0.007066048818288984,0.04791903848378931
613,613,613,613,2021-07-13,540.6799926757812,533.97998046875,518.0599975585938,0.012547309734626477,0.0436628869702087
614,614,614,614,2021-07-14,547.9500122070312,541.6400146484375,527.0700073242188,0.011649799475560219,0.03961524008701267
615,615,615,615,2021-07-15,542.9500122070312,535.9600219726562,533.030029296875,0.013041999305559493,0.01861055168550596
616,616,616,616,2021-07-16,530.3099975585938,530.760009765625,533.5,-0.0008478638155688945,-0.00597938601950565
617,617,617,617,2021-07-19,532.280029296875,535.97998046875,528.2100219726562,-0.006903151809213415,0.007705282283397175
618,618,618,618,2021-07-20,531.0499877929688,537.3099975585938,533.5399780273438,-0.011650648218103132,-0.004666923448887972
619,619,619,619,2021-07-21,513.6300048828125,540.6799926757812,533.97998046875,-0.050029570465703,-0.03810999724759989
620,620,620,620,2021-07-22,511.7699890136719,547.9500122070312,541.6400146484375,-0.06602796311224379,-0.05514737616672094
621,621,621,621,2021-07-23,515.4099731445312,542.9500122070312,535.9600219726562,-0.05072297346592336,-0.03834250314508236
622,622,622,622,2021-07-26,516.489990234375,530.3099975585938,530.760009765625,-0.02606024285388242,-0.026886011132510546
623,623,623,623,2021-07-27,518.9099731445312,532.280029296875,535.97998046875,-0.025118462870014402,-0.031848218116822036
624,624,624,624,2021-07-28,519.2999877929688,531.0499877929688,537.3099975585938,-0.022125977346939996,-0.03351884358649215
625,625,625,625,2021-07-29,514.25,513.6300048828125,540.6799926757812,0.0012070850832184288,-0.04888287533071345
626,626,626,626,2021-07-30,517.5700073242188,511.7699890136719,547.9500122070312,0.011333252115320658,-0.05544302254953515
627,627,627,627,2021-08-02,515.1500244140625,515.4099731445312,542.9500122070312,-0.0005043533187431004,-0.051201744484662415
628,628,628,628,2021-08-03,510.8200073242188,516.489990234375,530.3099975585938,-0.01097791441724405,-0.036752070155383953
629,629,629,629,2021-08-04,517.3499755859375,518.9099731445312,532.280029296875,-0.003006297121522561,-0.02804924642891382
630,630,630,630,2021-08-05,524.8900146484375,519.2999877929688,531.0499877929688,0.010764542628291629,-0.011599610744992161
631,631,631,631,2021-08-06,520.5499877929688,514.25,513.6300048828125,0.012250827015982013,0.01347269988974853
632,632,632,632,2021-08-09,519.969970703125,517.5700073242188,511.7699890136719,0.004636983103626591,0.016022787317515164
633,633,633,633,2021-08-10,515.8400268554688,515.1500244140625,515.4099731445312,0.0013394203799002025,0.0008343915200432761
634,634,634,634,2021-08-11,512.4000244140625,510.8200073242188,516.489990234375,0.003093099462020188,-0.007918770736401903
635,635,635,635,2021-08-12,510.7200012207031,517.3499755859375,518.9099731445312,-0.012815259839773718,-0.015783030482528382
636,636,636,636,2021-08-13,515.9199829101562,524.8900146484375,519.2999877929688,-0.017089354889498587,-0.006508771350404952
637,637,637,637,2021-08-16,517.9199829101562,520.5499877929688,514.25,-0.005052357976153665,0.007136573476239638
638,638,638,638,2021-08-17,518.9099731445312,519.969970703125,517.5700073242188,-0.0020385745683743073,0.00258895569942319
639,639,639,639,2021-08-18,521.8699951171875,515.8400268554688,515.1500244140625,0.011689609079925667,0.013044686760460555
640,640,640,640,2021-08-19,543.7100219726562,512.4000244140625,510.8200073242188,0.06110459810066793,0.06438670016220027
641,641,641,641,2021-08-20,546.8800048828125,510.7200012207031,517.3499755859375,0.07080201201378666,0.05707940599287742
642,642,642,642,2021-08-23,553.3300170898438,515.9199829101562,524.8900146484375,0.07251131070494354,0.054182784293305586
643,643,643,643,2021-08-24,553.4099731445312,517.9199829101562,520.5499877929688,0.06852407979116615,0.06312551363392105
644,644,644,644,2021-08-25,547.5800170898438,518.9099731445312,519.969970703125,0.05525051633056033,0.05309930946470476
645,645,645,645,2021-08-26,550.1199951171875,521.8699951171875,515.8400268554688,0.05413225566581259,0.06645464965308623
646,646,646,646,2021-08-27,558.9199829101562,543.7100219726562,512.4000244140625,0.027974398710393755,0.09078836120136802
647,647,647,647,2021-08-30,566.1799926757812,546.8800048828125,510.7200012207031,0.035291083273568224,0.10859177498926975
648,648,648,648,2021-08-31,569.1900024414062,553.3300170898438,515.9199829101562,0.028662795911517103,0.1032524835164732
649,649,649,649,2021-09-01,582.0700073242188,553.4099731445312,517.9199829101562,0.051788069551472526,0.12386087915281419
650,650,650,650,2021-09-02,588.5499877929688,547.5800170898438,518.9099731445312,0.07482006177081302,0.1342044251460952
651,651,651,651,2021-09-03,590.530029296875,550.1199951171875,521.8699951171875,0.07345676313961147,0.13156539908808074
652,652,652,652,2021-09-07,606.7100219726562,558.9199829101562,543.7100219726562,0.08550425914934956,0.11587058809662398
653,653,653,653,2021-09-08,606.0499877929688,566.1799926757812,546.8800048828125,0.07041929356910126,0.10819554999608272
654,654,654,654,2021-09-09,597.5399780273438,569.1900024414062,553.3300170898438,0.04980757825038551,0.07989799861214042
655,655,655,655,2021-09-10,598.719970703125,582.0700073242188,553.4099731445312,0.028604743706768687,0.0818741977148294
656,656,656,656,2021-09-13,589.2899780273438,588.5499877929688,547.5800170898438,0.0012573107632707359,0.07617144460305703
657,657,657,657,2021-09-14,577.760009765625,590.530029296875,550.1199951171875,-0.02162467427178061,0.050243610291877516
658,658,658,658,2021-09-15,582.8699951171875,606.7100219726562,558.9199829101562,-0.03929393943082615,0.04285052053843108
659,659,659,659,2021-09-16,586.5,606.0499877929688,566.1799926757812,-0.03225804502391505,0.035889659802681884
660,660,660,660,2021-09-17,589.3499755859375,597.5399780273438,569.1900024414062,-0.013706199990909163,0.03541870563091365
661,661,661,661,2021-09-20,575.4299926757812,598.719970703125,582.0700073242188,-0.03889961779626705,-0.011407587686851794
662,662,662,662,2021-09-21,573.1400146484375,589.2899780273438,588.5499877929688,-0.02740580016814209,-0.02618294701239876
663,663,663,663,2021-09-22,590.6500244140625,577.760009765625,590.530029296875,0.022310326832184924,0.00020319900976151217
664,664,664,664,2021-09-23,593.260009765625,582.8699951171875,606.7100219726562,0.017825612461572327,-0.02216876550563629
665,665,665,665,2021-09-24,592.3900146484375,586.5,606.0499877929688,0.010042650721973523,-0.022539350581090356
666,666,666,666,2021-09-27,592.6400146484375,589.3499755859375,597.5399780273438,0.005582487823519555,-0.008200226861945659
667,667,667,667,2021-09-28,583.8499755859375,575.4299926757812,598.719970703125,0.014632506155966674,-0.02483631053716895
668,668,668,668,2021-09-29,599.0599975585938,573.1400146484375,589.2899780273438,0.04522452149158607,0.016579307124745757
669,669,669,669,2021-09-30,610.3400268554688,590.6500244140625,577.760009765625,0.03333615783888133,0.056390225247781034
670,670,670,670,2021-10-01,613.1500244140625,593.260009765625,582.8699951171875,0.033526639788674206,0.05194988513825827
671,671,671,671,2021-10-04,603.3499755859375,592.3900146484375,586.5,0.018501258742526838,0.028729711143968384
672,672,672,672,2021-10-05,634.8099975585938,592.6400146484375,589.3499755859375,0.07115615190981006,0.07713586808493456
673,673,673,673,2021-10-06,639.0999755859375,583.8499755859375,575.4299926757812,0.09463047411203962,0.11064766126299275
674,674,674,674,2021-10-07,631.8499755859375,599.0599975585938,573.1400146484375,0.05473571622371032,0.10243563429001301
675,675,675,675,2021-10-08,632.6599731445312,610.3400268554688,590.6500244140625,0.03656969116716313,0.07112494200291208
676,676,676,676,2021-10-11,627.0399780273438,613.1500244140625,593.260009765625,0.02265343400508657,0.056939567315626105
677,677,677,677,2021-10-12,624.9400024414062,603.3499755859375,592.3900146484375,0.03578358784965863,0.05494688800972791
678,678,678,678,2021-10-13,629.760009765625,634.8099975585938,592.6400146484375,-0.007955116983649368,0.06263497941361185
679,679,679,679,2021-10-14,633.7999877929688,639.0999755859375,583.8499755859375,-0.008292893123817757,0.08555282058015434
680,680,680,680,2021-10-15,628.2899780273438,631.8499755859375,599.0599975585938,-0.0056342449887608614,0.04879307680010969
681,681,681,681,2021-10-18,637.969970703125,632.6599731445312,610.3400268554688,0.008393130250047731,0.045269755598380756
682,682,682,682,2021-10-19,639.0,627.0399780273438,613.1500244140625,0.01907377901211693,0.042159299611282286
683,683,683,683,2021-10-20,625.1400146484375,624.9400024414062,603.3499755859375,0.0003200502548241779,0.03611509065089269
684,684,684,684,2021-10-21,653.1599731445312,629.760009765625,634.8099975585938,0.037156953468059806,0.028906248572816207
685,685,685,685,2021-10-22,664.780029296875,633.7999877929688,639.0999755859375,0.04887983922465122,0.040181590818234136
686,686,686,686,2021-10-25,671.6599731445312,628.2899780273438,631.8499755859375,0.06902862791693298,0.06300545872725016
687,687,687,687,2021-10-26,668.52001953125,637.969970703125,632.6599731445312,0.04788634298014838,0.056681389544026795
688,688,688,688,2021-10-27,662.9199829101562,639.0,627.0399780273438,0.03743346308318651,0.057221239697810455
689,689,689,689,2021-10-28,674.0499877929688,625.1400146484375,624.9400024414062,0.07823842978926399,0.07858352027347948
690,690,690,690,2021-10-29,690.3099975585938,653.1599731445312,629.760009765625,0.05687737452007324,0.09614771794656085
691,691,691,691,2021-11-01,681.1699829101562,664.780029296875,633.7999877929688,0.024654702143529494,0.07473965924508819
692,692,692,692,2021-11-02,677.719970703125,671.6599731445312,628.2899780273438,0.009022418784645492,0.07867385189077458
693,693,693,693,2021-11-03,688.2899780273438,668.52001953125,637.969970703125,0.029572724703077702,0.07887519732121495
694,694,694,694,2021-11-04,668.4000244140625,662.9199829101562,639.0,0.008266520311922765,0.04600942787803208
695,695,695,695,2021-11-05,645.719970703125,674.0499877929688,625.1400146484375,-0.042029549147540646,0.0329205547116691
696,696,696,696,2021-11-08,651.4500122070312,690.3099975585938,653.1599731445312,-0.056293528253969716,-0.002617981823453852
697,697,697,697,2021-11-09,655.989990234375,681.1699829101562,664.780029296875,-0.03696579900395047,-0.013222477624361018
698,698,698,698,2021-11-10,646.9099731445312,677.719970703125,671.6599731445312,-0.045461250797477315,-0.036849002456000424
699,699,699,699,2021-11-11,657.5800170898438,688.2899780273438,668.52001953125,-0.0446177656480129,-0.01636450984531046
700,700,700,700,2021-11-12,682.6099853515625,668.4000244140625,662.9199829101562,0.021259665497404434,0.029701929265986138
701,701,701,701,2021-11-15,679.3300170898438,645.719970703125,674.0499877929688,0.05205049853130728,0.007833290397591064
702,702,702,702,2021-11-16,687.4000244140625,651.4500122070312,690.3099975585938,0.05518460593044905,-0.004215458496650615
703,703,703,703,2021-11-17,691.6900024414062,655.989990234375,681.1699829101562,0.05442158072301706,0.015444044504582255
704,704,704,704,2021-11-18,682.02001953125,646.9099731445312,677.719970703125,0.054273465929199016,0.006344875485466028
705,705,705,705,2021-11-19,678.7999877929688,657.5800170898438,688.2899780273438,0.03226979249922324,-0.01378777918802998
706,706,706,706,2021-11-22,659.2000122070312,682.6099853515625,668.4000244140625,-0.03429480032067578,-0.01376423080638911
707,707,707,707,2021-11-23,654.0599975585938,679.3300170898438,645.719970703125,-0.037198443901394596,0.01291585708025611
708,708,708,708,2021-11-24,658.2899780273438,687.4000244140625,651.4500122070312,-0.04234804386504354,0.010499601952787652
709,709,709,709,2021-11-26,665.6400146484375,691.6900024414062,655.989990234375,-0.03766136231696582,0.014710627536579812
710,710,710,710,2021-11-29,663.8400268554688,682.02001953125,646.9099731445312,-0.026656098289132735,0.02617064879776554
711,711,711,711,2021-11-30,641.9000244140625,678.7999877929688,657.5800170898438,-0.05436058344503181,-0.023844995693716342
712,712,712,712,2021-12-01,617.77001953125,659.2000122070312,682.6099853515625,-0.06284889549238903,-0.09498830549177828
713,713,713,713,2021-12-02,616.469970703125,654.0599975585938,679.3300170898438,-0.05747183285292001,-0.0925324140040249
714,714,714,714,2021-12-03,602.1300048828125,658.2899780273438,687.4000244140625,-0.08531190663546528,-0.12404715813609968
715,715,715,715,2021-12-06,612.6900024414062,665.6400146484375,691.6900024414062,-0.07954751974308094,-0.11421301409758655
716,716,716,716,2021-12-07,625.5800170898438,663.8400268554688,682.02001953125,-0.057634382106873105,-0.08275417264173168
717,717,717,717,2021-12-08,628.0800170898438,641.9000244140625,678.7999877929688,-0.021529843898719148,-0.07472005246793612
718,718,718,718,2021-12-09,611.0,617.77001953125,659.2000122070312,-0.010958802332924678,-0.07311894920276996
719,719,719,719,2021-12-10,611.6599731445312,616.469970703125,654.0599975585938,-0.007802484771655016,-0.06482589452394094
720,720,720,720,2021-12-13,604.5599975585938,602.1300048828125,658.2899780273438,0.004035661162997917,-0.08162053542081749
721,721,721,721,2021-12-14,597.989990234375,612.6900024414062,665.6400146484375,-0.023992577238824864,-0.10163154697031296
722,722,722,722,2021-12-15,605.0399780273438,625.5800170898438,663.8400268554688,-0.03283359202880376,-0.08857563034674765
723,723,723,723,2021-12-16,591.0599975585938,628.0800170898438,641.9000244140625,-0.05894156560302488,-0.07920240679516477
724,724,724,724,2021-12-17,586.72998046875,611.0,617.77001953125,-0.03972179956014732,-0.05024529854338433
725,725,725,725,2021-12-20,593.739990234375,611.6599731445312,616.469970703125,-0.029297295387876954,-0.036871188458417414
726,726,726,726,2021-12-21,604.9199829101562,604.5599975585938,602.1300048828125,0.0005954501670903944,0.004633514365202096
727,727,727,727,2021-12-22,614.239990234375,597.989990234375,612.6900024414062,0.02717436790811667,0.0025298075483399796
728,728,728,728,2021-12-23,614.0900268554688,605.0399780273438,625.5800170898438,0.014957769993367176,-0.01836693935305933
729,729,729,729,2021-12-27,613.1199951171875,591.0599975585938,628.0800170898438,0.037322772053114406,-0.023818656167365893
730,730,730,730,2021-12-28,610.7100219726562,586.72998046875,611.0,0.04087065993244132,-0.0004745957894333186
731,731,731,731,2021-12-29,610.5399780273438,593.739990234375,611.6599731445312,0.02829519329890018,-0.001831074725111792
732,732,732,732,2021-12-30,612.0900268554688,604.9199829101562,604.5599975585938,0.011852879964088459,0.012455387930534023
733,733,733,733,2021-12-31,602.4400024414062,614.239990234375,597.989990234375,-0.019210712393483598,0.007441616548275576
734,734,734,734,2022-01-03,597.3699951171875,614.0900268554688,605.0399780273438,-0.02722732988174137,-0.012676820026278679
735,735,735,735,2022-01-04,591.1500244140625,613.1199951171875,591.0599975585938,-0.0358330683684942,0.00015231424193928866
