,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,ELV,ELV_6m,ELV_12m,ELV_6m_ret,ELV_12m_ret
245,245,245,245,2020-01-27,270.2977905273437,290.5470275878906,292.8614807128906,-0.06969349240518918,-0.0770456057608595
246,246,246,246,2020-01-28,276.517333984375,290.8708190917969,291.84234619140625,-0.04934659706408018,-0.05251126989289023
247,247,247,247,2020-01-29,259.9350891113281,291.4423522949219,293.109130859375,-0.10810804584678313,-0.11317983049788638
248,248,248,248,2020-01-30,253.2488555908203,289.08026123046875,282.632080078125,-0.12394967918989774,-0.10396280733306207
249,249,249,249,2020-01-31,252.66775512695312,289.92791748046875,282.76544189453125,-0.12851526226695875,-0.10644047082247154
250,250,250,250,2020-02-03,253.7631072998047,283.1463928222656,287.21343994140625,-0.10377418278079631,-0.11646506740222773
251,251,251,251,2020-02-04,260.3731384277344,270.2977905273437,290.5470275878906,-0.03671747401355585,-0.10385199742244355
252,252,252,252,2020-02-05,273.66943359375,276.517333984375,290.8708190917969,-0.010299174918220189,-0.05913754274751859
253,253,253,253,2020-02-06,268.9071960449219,259.9350891113281,291.4423522949219,0.03451672094086167,-0.07732286015587675
254,254,254,254,2020-02-07,263.3353271484375,253.2488555908203,289.08026123046875,0.03982830064161913,-0.08905808363548606
255,255,255,255,2020-02-10,263.4019775390625,252.66775512695312,289.92791748046875,0.04248354684876965,-0.09149149958348934
256,256,256,256,2020-02-11,266.6022644042969,253.7631072998047,283.1463928222656,0.05059505000986442,-0.05842959273845916
257,257,257,257,2020-02-12,281.92724609375,260.3731384277344,270.2977905273437,0.08278161025430775,0.043024604617438955
258,258,258,258,2020-02-13,284.660888671875,273.66943359375,276.517333984375,0.0401632543824435,0.029450431082053585
259,259,259,259,2020-02-14,283.6607360839844,268.9071960449219,259.9350891113281,0.05486480189469489,0.09127527589203144
260,260,260,260,2020-02-18,288.07061767578125,263.3353271484375,253.2488555908203,0.0939307718231095,0.13750017548439875
261,261,261,261,2020-02-19,289.6041259765625,263.4019775390625,252.66775512695312,0.09947589870928075,0.14618553456118955
262,262,262,262,2020-02-20,279.9652404785156,266.6022644042969,253.7631072998047,0.05012326547217194,0.10325430460525853
263,263,263,263,2020-02-21,280.69854736328125,281.92724609375,260.3731384277344,-0.004358212083056978,0.07806261835718553
264,264,264,264,2020-02-24,264.3068542480469,284.660888671875,273.66943359375,-0.07150274320716377,-0.034211271689192246
265,265,265,265,2020-02-25,254.68698120117188,283.6607360839844,268.9071960449219,-0.10214228194851105,-0.05288149611799331
266,266,266,266,2020-02-26,255.40133666992188,288.07061767578125,263.3353271484375,-0.11340719601826288,-0.030128849647443556
267,267,267,267,2020-02-27,245.6005401611328,289.6041259765625,263.4019775390625,-0.15194391884800318,-0.0675827780195376
268,268,268,268,2020-02-28,244.8671722412109,279.9652404785156,266.6022644042969,-0.12536580675985065,-0.08152628490103575
269,269,269,269,2020-03-02,258.373046875,280.69854736328125,281.92724609375,-0.07953550418409361,-0.08354708367178343
270,270,270,270,2020-03-03,244.19093322753903,264.3068542480469,284.660888671875,-0.07610820793027728,-0.142169005489845
271,271,271,271,2020-03-04,282.3273010253906,254.68698120117188,283.6607360839844,0.10852663019467901,-0.004700809414098672
272,272,272,272,2020-03-05,273.5075378417969,255.40133666992188,288.07061767578125,0.07089313395127328,-0.050553853605350585
273,273,273,273,2020-03-06,268.7738647460937,245.6005401611328,289.6041259765625,0.09435371994604491,-0.07192667286844723
274,274,274,274,2020-03-09,256.991943359375,244.8671722412109,279.9652404785156,0.049515706851142705,-0.08205767644538564
275,275,275,275,2020-03-10,272.4503479003906,258.373046875,280.69854736328125,0.05448440228442708,-0.029384546305527448
276,276,276,276,2020-03-11,268.29766845703125,244.19093322753903,264.3068542480469,0.09872084483591115,0.015099170319809785
277,277,277,277,2020-03-12,244.0290069580078,282.3273010253906,254.68698120117188,-0.13565210990324494,-0.04184734607516338
278,278,278,278,2020-03-13,258.44549560546875,273.5075378417969,255.40133666992188,-0.05506993465401444,0.0119191190431438
279,279,279,279,2020-03-16,214.1826019287109,268.7738647460937,245.6005401611328,-0.20311224407534667,-0.12792291992439975
280,280,280,280,2020-03-17,227.8343505859375,256.991943359375,244.8671722412109,-0.11345722512656287,-0.06955943297493106
281,281,281,281,2020-03-18,197.8541412353516,272.4503479003906,258.373046875,-0.2737974358994463,-0.23423072325700922
282,282,282,282,2020-03-19,192.0320739746093,268.29766845703125,244.19093322753903,-0.2842573881503415,-0.21359867282348155
283,283,283,283,2020-03-20,183.1603546142578,244.0290069580078,282.3273010253906,-0.24943203720951168,-0.35124816498782174
284,284,284,284,2020-03-23,166.994384765625,258.44549560546875,273.5075378417969,-0.3538506663681572,-0.38943406794799773
285,285,285,285,2020-03-24,188.17938232421875,214.1826019287109,268.7738647460937,-0.12140677800313182,-0.29985981895230496
286,286,286,286,2020-03-25,206.85009765625,227.8343505859375,256.991943359375,-0.09210311296659535,-0.19511057447045
287,287,287,287,2020-03-26,225.3009796142578,197.8541412353516,272.4503479003906,0.1387225872935236,-0.17305673730822646
288,288,288,288,2020-03-27,213.150146484375,192.0320739746093,268.29766845703125,0.10997159001968582,-0.2055460350803917
289,289,289,289,2020-03-30,220.4348602294922,183.1603546142578,244.0290069580078,0.20350749862728645,-0.09668582855224128
290,290,290,290,2020-03-31,217.0506591796875,166.994384765625,258.44549560546875,0.2997482489265493,-0.1601685350669556
291,291,291,291,2020-04-01,204.87120056152344,188.17938232421875,214.1826019287109,0.08870163155571409,-0.04347412573821796
292,292,292,292,2020-04-02,202.0891876220703,206.85009765625,227.8343505859375,-0.023016232953834592,-0.11299947921661746
293,293,293,293,2020-04-03,194.3551788330078,225.3009796142578,197.8541412353516,-0.13735315680487903,-0.017684554796261187
294,294,294,294,2020-04-06,215.78872680664065,213.150146484375,192.0320739746093,0.012378974942243604,0.12371190051914183
295,295,295,295,2020-04-07,214.19219970703125,220.4348602294922,183.1603546142578,-0.028319751766856527,0.16942446501661124
296,296,296,296,2020-04-08,236.15155029296875,217.0506591796875,166.994384765625,0.08800199541190246,0.41412868836521155
297,297,297,297,2020-04-09,231.792221069336,204.87120056152344,188.17938232421875,0.13140461145356586,0.23176204643915588
298,298,298,298,2020-04-13,229.9471130371093,202.0891876220703,206.85009765625,0.13784965807837501,0.11166064528160202
299,299,299,299,2020-04-14,240.9219970703125,194.3551788330078,225.3009796142578,0.23959648781633658,0.06933399705052201
300,300,300,300,2020-04-15,239.4497985839844,215.78872680664065,213.150146484375,0.10964924872347681,0.12338556896810449
301,301,301,301,2020-04-16,259.8794860839844,214.19219970703125,220.4348602294922,0.21330042102113644,0.17894005427919546
302,302,302,302,2020-04-17,256.0364074707031,236.15155029296875,217.0506591796875,0.08420379689680324,0.17961589445688286
303,303,303,303,2020-04-20,251.61973571777344,231.792221069336,204.87120056152344,0.08554003476461114,0.2281850012501454
304,304,304,304,2020-04-21,238.3981475830078,229.9471130371093,202.0891876220703,0.03675207935545899,0.1796679990066532
305,305,305,305,2020-04-22,251.3901824951172,240.9219970703125,194.3551788330078,0.04345051739609129,0.29345759657433423
306,306,306,306,2020-04-23,250.042236328125,239.4497985839844,215.78872680664065,0.04423656986466584,0.158736325239907
307,307,307,307,2020-04-24,252.4991912841797,259.8794860839844,214.19219970703125,-0.028398912553719735,0.17884400846316595
308,308,308,308,2020-04-27,258.1778564453125,256.0364074707031,236.15155029296875,0.008363845578697182,0.09327191002988555
309,309,309,309,2020-04-28,256.41876220703125,251.61973571777344,231.792221069336,0.01907253608532744,0.106244036249727
310,310,310,310,2020-04-29,268.263671875,238.3981475830078,229.9471130371093,0.12527582363698242,0.1666320500040681
311,311,311,311,2020-04-30,268.3783874511719,251.3901824951172,240.9219970703125,0.06757704213999949,0.1139638169811712
312,312,312,312,2020-05-01,257.7094116210937,250.042236328125,239.4497985839844,0.03066352071378553,0.07625653955480338
313,313,313,313,2020-05-04,259.0764465332031,252.4991912841797,259.8794860839844,0.026048619069123813,-0.003090045939684982
314,314,314,314,2020-05-05,262.9674377441406,258.1778564453125,256.0364074707031,0.018551479839413076,0.02707048713074367
315,315,315,315,2020-05-06,258.713134765625,256.41876220703125,251.61973571777344,0.008947756158113274,0.028190948645649083
316,316,316,316,2020-05-07,254.0383453369141,268.263671875,238.3981475830078,-0.05302740560680286,0.06560536611745493
317,317,317,317,2020-05-08,262.2598876953125,268.3783874511719,251.3901824951172,-0.02279803457337848,0.04323838382354661
318,318,318,318,2020-05-11,260.38623046875,257.7094116210937,250.042236328125,0.01038696581090326,0.04136898746598483
319,319,319,319,2020-05-12,260.95025634765625,259.0764465332031,252.4991912841797,0.007232652136183182,0.03346967180566196
320,320,320,320,2020-05-13,256.0172424316406,262.9674377441406,258.1778564453125,-0.026429870451345927,-0.008368703820769152
321,321,321,321,2020-05-14,261.2561950683594,258.713134765625,256.41876220703125,0.009829652850978032,0.018865362345920733
322,322,322,322,2020-05-15,265.85455322265625,254.0383453369141,268.263671875,0.04651348153788004,-0.008980413320616498
323,323,323,323,2020-05-18,267.6422119140625,262.2598876953125,268.3783874511719,0.020522864804255025,-0.0027430507504756507
324,324,324,324,2020-05-19,268.7320556640625,260.38623046875,257.7094116210937,0.032051714794166575,0.042771600670817644
325,325,325,325,2020-05-20,267.68048095703125,260.95025634765625,259.0764465332031,0.02579121669996942,0.03321040773471262
326,326,326,326,2020-05-21,266.4186096191406,256.0172424316406,262.9674377441406,0.04062760417504796,0.013123951408607004
327,327,327,327,2020-05-22,264.91766357421875,261.2561950683594,258.713134765625,0.014014858116192519,0.023982272157208495
328,328,328,328,2020-05-26,270.95001220703125,265.85455322265625,254.0383453369141,0.019166340852953212,0.06657131563224583
329,329,329,329,2020-05-27,274.61151123046875,267.6422119140625,262.2598876953125,0.026039611863034606,0.047096884101109904
330,330,330,330,2020-05-28,278.5502014160156,268.7320556640625,260.38623046875,0.03653507478924145,0.06975780138053644
331,331,331,331,2020-05-29,281.1696472167969,267.68048095703125,260.95025634765625,0.05039278998430574,0.07748369805087663
332,332,332,332,2020-06-01,277.2691955566406,266.4186096191406,256.0172424316406,0.04072758263025045,0.08300985091140678
333,333,333,333,2020-06-02,281.2557373046875,264.91766357421875,261.2561950683594,0.06167227020666943,0.07655145643951178
334,334,334,334,2020-06-03,276.5426330566406,270.95001220703125,265.85455322265625,0.0206407846379284,0.04020273380472439
335,335,335,335,2020-06-04,269.6784973144531,274.61151123046875,267.6422119140625,-0.017963609369148315,0.007608237078254421
336,336,336,336,2020-06-05,275.223388671875,278.5502014160156,268.7320556640625,-0.011943314803682492,0.024155410085975104
337,337,337,337,2020-06-08,287.36456298828125,281.1696472167969,267.68048095703125,0.022032661892226857,0.07353573918006284
338,338,338,338,2020-06-09,279.088134765625,277.2691955566406,266.4186096191406,0.0065601921819433695,0.04755495558135414
339,339,339,339,2020-06-10,276.7193298339844,281.2557373046875,264.91766357421875,-0.016129119761879807,0.04454843101263917
340,340,340,340,2020-06-11,253.70252990722656,276.5426330566406,270.95001220703125,-0.08259161669562909,-0.0636555878308136
341,341,341,341,2020-06-12,254.8532867431641,269.6784973144531,274.61151123046875,-0.054973647209263454,-0.07194973145434713
342,342,342,342,2020-06-15,251.5830993652344,275.223388671875,278.5502014160156,-0.08589491402136928,-0.09681235882685923
343,343,343,343,2020-06-16,256.47412109375,287.36456298828125,281.1696472167969,-0.10749565490366664,-0.08783140843081583
344,344,344,344,2020-06-17,254.83425903320312,279.088134765625,277.2691955566406,-0.0869040016795769,-0.08091391645003165
345,345,345,345,2020-06-18,254.6519317626953,276.7193298339844,281.2557373046875,-0.07974650012533724,-0.09458937903610476
346,346,346,346,2020-06-19,255.5150909423828,253.70252990722656,276.5426330566406,0.007144434215216711,-0.07603725285262264
347,347,347,347,2020-06-22,254.34503173828125,254.8532867431641,269.6784973144531,-0.0019943042971034552,-0.056858317325510055
348,348,348,348,2020-06-23,257.9702453613281,251.5830993652344,275.223388671875,0.025387818228684855,-0.06268778025662747
349,349,349,349,2020-06-24,246.7687225341797,256.47412109375,287.36456298828125,-0.03784162908203381,-0.14126947328490558
350,350,350,350,2020-06-25,250.30758666992188,254.83425903320312,279.088134765625,-0.01776320177849966,-0.10312351014088328
351,351,351,351,2020-06-26,245.1767425537109,254.6519317626953,276.7193298339844,-0.03720839321106795,-0.1139876542025351
352,352,352,352,2020-06-29,248.64840698242188,255.5150909423828,253.70252990722656,-0.026873888092618925,-0.019921452602986944
353,353,353,353,2020-06-30,252.2064208984375,254.34503173828125,254.8532867431641,-0.008408305934768046,-0.010385841511214466
354,354,354,354,2020-07-01,257.6729736328125,257.9702453613281,251.5830993652344,-0.001152348900158029,0.024206213704113466
355,355,355,355,2020-07-02,256.0617370605469,246.7687225341797,256.47412109375,0.037658802262025004,-0.0016078972468820396
356,356,356,356,2020-07-06,257.9798278808594,250.30758666992188,254.83425903320312,0.03065125317617645,0.012343587002744405
357,357,357,357,2020-07-07,254.0381622314453,245.1767425537109,254.6519317626953,0.03614298642455105,-0.002410229237223893
358,358,358,358,2020-07-08,251.7844696044922,248.64840698242188,255.5150909423828,0.012612438020936256,-0.01460039531963242
359,359,359,359,2020-07-09,244.5533447265625,252.2064208984375,254.34503173828125,-0.030344493786527593,-0.03849765393410287
360,360,360,360,2020-07-10,244.5533447265625,257.6729736328125,257.9702453613281,-0.05091581286652769,-0.052009488985728325
361,361,361,361,2020-07-13,247.02761840820312,256.0617370605469,246.7687225341797,-0.03528101760165592,0.0010491437949051718
362,362,362,362,2020-07-14,252.6763458251953,257.9798278808594,250.30758666992188,-0.020557739336555136,0.009463393366486716
363,363,363,363,2020-07-15,256.3301696777344,254.0381622314453,245.1767425537109,0.009022295808457592,0.045491374947931984
364,364,364,364,2020-07-16,253.2709808349609,251.7844696044922,248.64840698242188,0.005903903575958269,0.018590804214827727
365,365,365,365,2020-07-17,255.45753479003903,244.5533447265625,252.2064208984375,0.044588186171277355,0.012890686446522803
366,366,366,366,2020-07-20,248.3895263671875,244.5533447265625,257.6729736328125,0.015686482002175373,-0.036028020846509246
367,367,367,367,2020-07-21,254.8246154785156,247.02761840820312,256.0617370605469,0.03156326049918934,-0.00483134105170413
368,368,368,368,2020-07-22,257.1070861816406,252.6763458251953,257.9798278808594,0.017535239960730475,-0.0033829842681413202
369,369,369,369,2020-07-23,258.8717041015625,256.3301696777344,254.0381622314453,0.009915081112080726,0.019026833715296343
370,370,370,370,2020-07-24,259.40875244140625,253.2709808349609,251.7844696044922,0.024234010490309155,0.030280989327460928
371,371,371,371,2020-07-27,253.1750030517578,255.45753479003903,244.5533447265625,-0.00893507306471597,0.03525471440529793
372,372,372,372,2020-07-28,254.3643035888672,248.3895263671875,244.5533447265625,0.02405406262117249,0.04011786824373398
373,373,373,373,2020-07-29,270.0252685546875,254.8246154785156,247.02761840820312,0.059651431427171,0.09309748559564568
374,374,374,374,2020-07-30,265.8343200683594,257.1070861816406,252.6763458251953,0.03394396481376294,0.05207442034272147
375,375,375,375,2020-07-31,262.58319091796875,258.8717041015625,256.3301696777344,0.01433716685756492,0.02439440214195554
376,376,376,376,2020-08-03,259.6580810546875,259.40875244140625,253.2709808349609,0.0009611418694810414,0.0252184446819379
377,377,377,377,2020-08-04,259.7924194335937,253.1750030517578,255.45753479003903,0.026137716212382367,0.016969100743563947
378,378,378,378,2020-08-05,264.3573303222656,254.3643035888672,248.3895263671875,0.03928627795805162,0.06428533516937973
379,379,379,379,2020-08-06,260.35821533203125,270.0252685546875,254.8246154785156,-0.035800550349969984,0.021715327002944873
380,380,380,380,2020-08-07,265.3260192871094,265.8343200683594,257.1070861816406,-0.0019120961549257132,0.03196696453423398
381,381,381,381,2020-08-10,267.42626953125,262.58319091796875,258.8717041015625,0.01844397806405751,0.03304557931264407
382,382,382,382,2020-08-11,268.8456115722656,259.6580810546875,259.40875244140625,0.035383187306399,0.03637833743867569
383,383,383,383,2020-08-12,271.57891845703125,259.7924194335937,253.1750030517578,0.04536891049067093,0.07269246641032345
384,384,384,384,2020-08-13,270.7637023925781,264.3573303222656,254.3643035888672,0.024233759898024454,0.06447209208339832
385,385,385,385,2020-08-14,271.6268920898437,260.35821533203125,270.0252685546875,0.04328143340298163,0.005931383917249233
386,386,386,386,2020-08-17,271.5117492675781,265.3260192871094,265.8343200683594,0.02331369534389749,0.021357021161747758
387,387,387,387,2020-08-18,270.8788452148437,267.42626953125,262.58319091796875,0.012910383447540363,0.03159248034070283
388,388,388,388,2020-08-19,271.7898864746094,268.8456115722656,259.6580810546875,0.010951545331631118,0.046722233217793674
389,389,389,389,2020-08-20,270.2074584960937,271.57891845703125,259.7924194335937,-0.005049950006169368,0.04008984975468932
390,390,390,390,2020-08-21,272.969482421875,270.7637023925781,264.3573303222656,0.008146513028909341,0.032577693567682475
391,391,391,391,2020-08-24,267.7236022949219,271.6268920898437,260.35821533203125,-0.014370041805841338,0.028289435589722522
392,392,392,392,2020-08-25,265.143798828125,271.5117492675781,265.3260192871094,-0.023453682784008834,-0.0006867794552301021
393,393,393,393,2020-08-26,259.1402893066406,270.8788452148437,267.42626953125,-0.04333507808220605,-0.03098416710943619
394,394,394,394,2020-08-27,263.3408508300781,271.7898864746094,268.8456115722656,-0.031086644739154234,-0.02047554620659231
395,395,395,395,2020-08-28,265.920654296875,270.2074584960937,271.57891845703125,-0.015864862587724127,-0.02083469583097075
396,396,396,396,2020-08-31,269.9869079589844,272.969482421875,270.7637023925781,-0.01092640260159572,-0.002868901653839462
397,397,397,397,2020-09-01,261.8926696777344,267.7236022949219,271.6268920898437,-0.021779673391530863,-0.035836740380218335
398,398,398,398,2020-09-02,268.5004272460937,265.143798828125,271.5117492675781,0.012659652734871463,-0.011090945528536733
399,399,399,399,2020-09-03,265.652099609375,259.1402893066406,270.8788452148437,0.02512851367171609,-0.019295510512543634
400,400,400,400,2020-09-04,264.90399169921875,263.3408508300781,271.7898864746094,0.005935808531845499,-0.02533536057837793
401,401,401,401,2020-09-08,256.2631530761719,265.920654296875,270.2074584960937,-0.03631722870958887,-0.0516059234542684
402,402,402,402,2020-09-09,257.37957763671875,269.9869079589844,272.969482421875,-0.046696080256531936,-0.05711226268532832
403,403,403,403,2020-09-10,251.04660034179688,261.8926696777344,267.7236022949219,-0.04141417684307036,-0.06229186298917999
404,404,404,404,2020-09-11,248.3421173095703,268.5004272460937,265.143798828125,-0.07507738495345972,-0.06336818584034132
405,405,405,405,2020-09-14,255.62796020507807,265.652099609375,259.1402893066406,-0.03773408687165214,-0.013553774717780076
406,406,406,406,2020-09-15,250.38253784179688,264.90399169921875,263.3408508300781,-0.05481779932523645,-0.049207378754322684
407,407,407,407,2020-09-16,253.7222442626953,256.2631530761719,265.920654296875,-0.009915232771374294,-0.04587236770469638
408,408,408,408,2020-09-17,253.1255340576172,257.37957763671875,269.9869079589844,-0.016528287201970526,-0.06245256123281617
409,409,409,409,2020-09-18,254.2708740234375,251.04660034179688,261.8926696777344,0.012843327403162741,-0.029102745272235664
410,410,410,410,2020-09-21,248.03419494628903,248.3421173095703,268.5004272460937,-0.0012399119674793013,-0.0762242075728482
411,411,411,411,2020-09-22,238.1497497558593,255.62796020507807,265.652099609375,-0.06837362562059657,-0.10352769616335133
412,412,412,412,2020-09-23,236.5039520263672,250.38253784179688,264.90399169921875,-0.055429527694135006,-0.10720880229354168
413,413,413,413,2020-09-24,239.43942260742188,253.7222442626953,256.2631530761719,-0.056293139361030975,-0.06565021255220915
414,414,414,414,2020-09-25,245.6665496826172,253.1255340576172,257.37957763671875,-0.029467530420309807,-0.04550876981636065
415,415,415,415,2020-09-28,247.4085235595703,254.2708740234375,251.04660034179688,-0.026988346542729302,-0.014491639310284854
416,416,416,416,2020-09-29,250.03610229492188,248.03419494628903,248.3421173095703,0.008071094185486682,0.00682117477173616
417,417,417,417,2020-09-30,258.505615234375,238.1497497558593,255.62796020507807,0.08547506558114648,0.011257199826608666
418,418,418,418,2020-10-01,260.0263977050781,236.5039520263672,250.38253784179688,0.09945899625427179,0.03851650337282986
419,419,419,419,2020-10-02,264.68463134765625,239.43942260742188,253.7222442626953,0.10543463756018867,0.04320625145350232
420,420,420,420,2020-10-05,274.0975036621094,245.6665496826172,253.1255340576172,0.11572985421182835,0.08285205079199343
421,421,421,421,2020-10-06,272.9906311035156,247.4085235595703,254.2708740234375,0.10340026760551657,0.07362131880803857
422,422,422,422,2020-10-07,282.1146545410156,250.03610229492188,248.03419494628903,0.1282956819101928,0.13740226262796784
423,423,423,423,2020-10-08,282.2782287597656,258.505615234375,238.1497497558593,0.09196169105973628,0.18529718821516683
424,424,424,424,2020-10-09,283.35626220703125,260.0263977050781,236.5039520263672,0.08972113872997567,0.198103709385121
425,425,425,425,2020-10-12,287.36004638671875,264.68463134765625,239.43942260742188,0.08566955672344623,0.20013673294671364
426,426,426,426,2020-10-13,286.2724609375,274.0975036621094,245.6665496826172,0.044418344248764674,0.16528872696483354
427,427,427,427,2020-10-14,281.3639221191406,272.9906311035156,247.4085235595703,0.030672448287977883,0.1372442552545876
428,428,428,428,2020-10-15,283.8278503417969,282.1146545410156,250.03610229492188,0.006072693400378304,0.1351474756514044
429,429,429,429,2020-10-16,285.7238464355469,282.2782287597656,258.505615234375,0.012206459176536955,0.10529067686399918
430,430,430,430,2020-10-19,281.23883056640625,283.35626220703125,260.0263977050781,-0.00747268341321472,0.08157799765155871
431,431,431,431,2020-10-20,280.2571716308594,287.36004638671875,264.68463134765625,-0.02471768377396688,0.058834319937333346
432,432,432,432,2020-10-21,285.04052734375,286.2724609375,274.0975036621094,-0.0043033604759451505,0.03992383562577251
433,433,433,433,2020-10-22,293.7123107910156,281.3639221191406,272.9906311035156,0.04388760498812716,0.07590619357058648
434,434,434,434,2020-10-23,299.0924072265625,283.8278503417969,282.1146545410156,0.053781039691430665,0.060180328856608734
435,435,435,435,2020-10-26,288.4956970214844,285.7238464355469,282.2782287597656,0.00970115242573133,0.02202602832331846
436,436,436,436,2020-10-27,287.6584167480469,281.23883056640625,283.35626220703125,0.022826101817845723,0.015182846172188347
437,437,437,437,2020-10-28,275.0694885253906,280.2571716308594,287.36004638671875,-0.01851043837801125,-0.042770586989632986
438,438,438,438,2020-10-29,263.00030517578125,285.04052734375,286.2724609375,-0.07732311742950482,-0.08129372865802698
439,439,439,439,2020-10-30,262.5575866699219,293.7123107910156,281.3639221191406,-0.10607224476627808,-0.06683989655665734
440,440,440,440,2020-11-02,267.8029479980469,299.0924072265625,283.8278503417969,-0.10461468921480799,-0.0564599362763456
441,441,441,441,2020-11-03,282.44195556640625,288.4956970214844,285.7238464355469,-0.02098381888388201,-0.01148623368361712
442,442,442,442,2020-11-04,315.5503234863281,287.6584167480469,281.23883056640625,0.09696190034554464,0.12200126437312941
443,443,443,443,2020-11-05,307.6004943847656,275.0694885253906,280.2571716308594,0.1182646829852676,0.0975651134805624
444,444,444,444,2020-11-06,301.55621337890625,263.00030517578125,285.04052734375,0.14660024130905636,0.057941536205617705
445,445,445,445,2020-11-09,310.304931640625,262.5575866699219,293.7123107910156,0.18185475261367867,0.05649276601625153
446,446,446,446,2020-11-10,316.2240600585937,267.8029479980469,299.0924072265625,0.18080873426718203,0.05727879550969006
447,447,447,447,2020-11-11,311.2288818359375,282.44195556640625,288.4956970214844,0.10192156548343623,0.07879904292908813
448,448,448,448,2020-11-12,317.5329895019531,315.5503234863281,287.6584167480469,0.006283200707005054,0.10385433213335338
449,449,449,449,2020-11-13,320.4588928222656,307.6004943847656,275.0694885253906,0.04180226843659085,0.16501068344657677
450,450,450,450,2020-11-16,320.6417541503906,301.55621337890625,263.00030517578125,0.06329015926295423,0.21916875319244822
451,451,451,451,2020-11-17,317.4560546875,310.304931640625,262.5575866699219,0.023045470173696625,0.20909115106467868
452,452,452,452,2020-11-18,310.2760925292969,316.2240600585937,267.8029479980469,-0.018809345273078537,0.15859849508288382
453,453,453,453,2020-11-19,300.1414794921875,311.2288818359375,282.44195556640625,-0.03562459331648615,0.0626660578464231
454,454,454,454,2020-11-20,294.1453552246094,317.5329895019531,315.5503234863281,-0.07365418728311346,-0.06783377061771945
455,455,455,455,2020-11-23,298.9961242675781,320.4588928222656,307.6004943847656,-0.0669751067466593,-0.027972549700861715
456,456,456,456,2020-11-24,302.1529541015625,320.6417541503906,301.55621337890625,-0.05766186034572507,0.001978870592550086
457,457,457,457,2020-11-25,297.44659423828125,317.4560546875,310.304931640625,-0.06303064677382142,-0.04143774749037965
458,458,458,458,2020-11-27,301.0557556152344,310.2760925292969,316.2240600585937,-0.029716556112656,-0.047966952421484854
459,459,459,459,2020-11-30,299.8238220214844,300.1414794921875,311.2288818359375,-0.001058359115309826,-0.036645248818730214
460,460,460,460,2020-12-01,302.11444091796875,294.1453552246094,317.5329895019531,0.027092339048747416,-0.048557312448600065
461,461,461,461,2020-12-02,306.49365234375,298.9961242675781,320.4588928222656,0.02507566977511111,-0.04357888263148024
462,462,462,462,2020-12-03,310.9017028808594,302.1529541015625,320.6417541503906,0.028954702115393305,-0.030376740220061538
463,463,463,463,2020-12-04,312.0504150390625,297.44659423828125,317.4560546875,0.04909728698753324,-0.017027993539952324
464,464,464,464,2020-12-07,308.1602783203125,301.0557556152344,310.2760925292969,0.02359869417065097,-0.006819133861512672
465,465,465,465,2020-12-08,311.49053955078125,299.8238220214844,300.1414794921875,0.03891190983637349,0.03781236794659426
466,466,466,466,2020-12-09,307.38800048828125,302.11444091796875,294.1453552246094,0.017455503134139905,0.04502075259206384
467,467,467,467,2020-12-10,302.86083984375,306.49365234375,298.9961242675781,-0.011852814804548029,0.012925637700618609
468,468,468,468,2020-12-11,300.59228515625,310.9017028808594,302.1529541015625,-0.0331597338614773,-0.005165161962268683
469,469,469,469,2020-12-14,299.3374938964844,312.0504150390625,297.44659423828125,-0.040739959089580835,0.006357106434670801
470,470,470,470,2020-12-15,302.3492126464844,308.1602783203125,301.0557556152344,-0.018857283312120776,0.004296403596758092
471,471,471,471,2020-12-16,299.4725341796875,311.49053955078125,299.8238220214844,-0.03858224839966451,-0.0011716475343033217
472,472,472,472,2020-12-17,303.1793518066406,307.38800048828125,302.11444091796875,-0.013691649234697678,0.0035248592733143624
473,473,473,473,2020-12-18,297.9281616210937,302.86083984375,306.49365234375,-0.01628694625954663,-0.02794671490634859
474,474,474,474,2020-12-21,295.74664306640625,300.59228515625,310.9017028808594,-0.01612031422338389,-0.04874550275545031
475,475,475,475,2020-12-22,292.7734375,299.3374938964844,312.0504150390625,-0.021928614123943757,-0.061775202371223914
476,476,476,476,2020-12-23,297.648193359375,302.3492126464844,308.1602783203125,-0.015548310002070131,-0.03411239442745728
477,477,477,477,2020-12-24,297.9571228027344,299.4725341796875,311.49053955078125,-0.005060268318442418,-0.04344728018887578
478,478,478,478,2020-12-28,302.0306701660156,303.1793518066406,307.38800048828125,-0.0037887858582057454,-0.017428560365907564
479,479,479,479,2020-12-29,303.42059326171875,297.9281616210937,302.86083984375,0.018435422857441486,0.0018482198565437091
480,480,480,480,2020-12-30,303.1503601074219,295.74664306640625,300.59228515625,0.02503398504967369,0.008510115121025619
481,481,481,481,2020-12-31,309.9460754394531,292.7734375,299.3374938964844,0.058655040860573715,0.03544020297917427
482,482,482,482,2021-01-04,307.52313232421875,297.648193359375,302.3492126464844,0.03317654595309749,0.017112396729750623
483,483,483,483,2021-01-05,304.16387939453125,297.9571228027344,299.4725341796875,0.02083103949122944,0.01566536052360945
484,484,484,484,2021-01-06,316.9251403808594,302.0306701660156,303.1793518066406,0.049314429579806474,0.045338801908203274
485,485,485,485,2021-01-07,325.670654296875,303.42059326171875,297.9281616210937,0.07333075450143967,0.09311806082657048
486,486,486,486,2021-01-08,325.381103515625,303.1503601074219,295.74664306640625,0.07333239980426098,0.10020218705429129
