,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,NVR,NVR_6m,NVR_12m,NVR_6m_ret,NVR_12m_ret
743,743,743,743,2022-01-14,5718.0,5690.83984375,5959.330078125,0.004772609490992563,-0.04049617573808406
744,744,744,744,2022-01-18,5496.830078125,5438.8798828125,5906.02978515625,0.010654803297941884,-0.06928507337699186
745,745,745,745,2022-01-19,5355.0,5515.35986328125,5908.8701171875,-0.029075140563148527,-0.09373536838733743
746,746,746,746,2022-01-20,5187.72021484375,5567.490234375,5757.009765625,-0.06821206747457953,-0.0988863270964846
747,747,747,747,2022-01-21,5154.97998046875,5566.990234375,5819.68017578125,-0.07400951619461682,-0.11421593201610414
748,748,748,748,2022-01-24,5287.169921875,5692.02978515625,5729.10986328125,-0.07112750258915523,-0.07713937277389482
749,749,749,749,2022-01-25,5150.080078125,5718.0,5690.83984375,-0.0993214274003148,-0.09502284029639185
750,750,750,750,2022-01-26,5051.56005859375,5496.830078125,5438.8798828125,-0.08100487248154742,-0.07121316016607138
751,751,751,751,2022-01-27,5056.240234375,5355.0,5515.35986328125,-0.05579080590569563,-0.08324382094500471
752,752,752,752,2022-01-28,5206.97021484375,5187.72021484375,5567.490234375,0.0037106858509676766,-0.06475449517725496
753,753,753,753,2022-01-31,5327.22021484375,5154.97998046875,5566.990234375,0.03341239636770377,-0.04306995511698952
754,754,754,754,2022-02-01,5365.27001953125,5287.169921875,5692.02978515625,0.014771626183815334,-0.05740654528497524
755,755,755,755,2022-02-02,5493.75,5150.080078125,5718.0,0.06673098605490435,-0.03921825813221402
756,756,756,756,2022-02-03,5431.3798828125,5051.56005859375,5496.830078125,0.07518861892428608,-0.011906898045286773
757,757,757,757,2022-02-04,5275.02978515625,5056.240234375,5355.0,0.043271193740717306,-0.014933746936274472
758,758,758,758,2022-02-07,5287.31982421875,5206.97021484375,5187.72021484375,0.015431163624854971,0.019199109676349302
759,759,759,759,2022-02-08,5299.5498046875,5327.22021484375,5154.97998046875,-0.005194155495796715,0.028044691689686152
760,760,760,760,2022-02-09,5348.93017578125,5365.27001953125,5287.169921875,-0.0030454839533737843,0.011681155479933647
761,761,761,761,2022-02-10,5166.47021484375,5493.75,5150.080078125,-0.059573112201365186,0.003182501333982568
762,762,762,762,2022-02-11,5037.5,5431.3798828125,5051.56005859375,-0.07251930288634856,-0.002783310191438959
763,763,763,763,2022-02-14,4977.93994140625,5275.02978515625,5056.240234375,-0.05632003151640974,-0.015485872770922393
764,764,764,764,2022-02-15,5062.18017578125,5287.31982421875,5206.97021484375,-0.04258105352474428,-0.027806965104148373
765,765,765,765,2022-02-16,5113.009765625,5299.5498046875,5327.22021484375,-0.03519922369585127,-0.040210548950440406
766,766,766,766,2022-02-17,5001.330078125,5348.93017578125,5365.27001953125,-0.0649849757303067,-0.06783254898288349
767,767,767,767,2022-02-18,4996.0400390625,5166.47021484375,5493.75,-0.03298773992572113,-0.09059566979522182
768,768,768,768,2022-02-22,4792.7900390625,5037.5,5431.3798828125,-0.04857765973945405,-0.11757414460564719
769,769,769,769,2022-02-23,4636.580078125,4977.93994140625,5275.02978515625,-0.06857452426089683,-0.12103243640970995
770,770,770,770,2022-02-24,4775.43994140625,5062.18017578125,5287.31982421875,-0.05664362476603224,-0.09681273307277849
771,771,771,771,2022-02-25,4917.490234375,5113.009765625,5299.5498046875,-0.038239616236309004,-0.0720928351262149
772,772,772,772,2022-02-28,4958.43994140625,5001.330078125,5348.93017578125,-0.008575746061301626,-0.07300342714194541
773,773,773,773,2022-03-01,4906.68017578125,4996.0400390625,5166.47021484375,-0.017886138338078283,-0.05028385498402743
774,774,774,774,2022-03-02,5012.419921875,4792.7900390625,5037.5,0.04582505826928762,-0.004978675558312662
775,775,775,775,2022-03-03,4929.3798828125,4636.580078125,4977.93994140625,0.06314995098842457,-0.00975505111860231
776,776,776,776,2022-03-04,4919.81005859375,4775.43994140625,5062.18017578125,0.030231794129733425,-0.02812426903898735
777,777,777,777,2022-03-07,4706.8798828125,4917.490234375,5113.009765625,-0.04282882965181278,-0.07943068787838625
778,778,778,778,2022-03-08,4648.43017578125,4958.43994140625,5001.330078125,-0.06252163367679697,-0.07056121008434868
779,779,779,779,2022-03-09,4814.16015625,4906.68017578125,4996.0400390625,-0.01885593032696875,-0.036404808886725704
780,780,780,780,2022-03-10,4776.56005859375,5012.419921875,4792.7900390625,-0.04705508855152374,-0.003386332456976282
781,781,781,781,2022-03-11,4752.5400390625,4929.3798828125,4636.580078125,-0.03587466333576683,0.02500980442127787
782,782,782,782,2022-03-14,4622.0,4919.81005859375,4775.43994140625,-0.06053283664346876,-0.032131058769229504
783,783,783,783,2022-03-15,4813.60986328125,4706.8798828125,4917.490234375,0.022675314247657452,-0.021124672575369763
784,784,784,784,2022-03-16,4854.43017578125,4648.43017578125,4958.43994140625,0.044316036212241894,-0.02097630844662446
785,785,785,785,2022-03-17,4924.93017578125,4814.16015625,4906.68017578125,0.023009209485364224,0.003719419107460764
786,786,786,786,2022-03-18,4988.72998046875,4776.56005859375,5012.419921875,0.04441897919681215,-0.00472624835418578
787,787,787,787,2022-03-21,4892.759765625,4752.5400390625,4929.3798828125,0.02950416522743482,-0.007428950102868925
788,788,788,788,2022-03-22,4902.2900390625,4622.0,4919.81005859375,0.060642587421570804,-0.003561117059925234
789,789,789,789,2022-03-23,4793.169921875,4813.60986328125,4706.8798828125,-0.004246281270563368,0.01833274721489997
790,790,790,790,2022-03-24,4739.64990234375,4854.43017578125,4648.43017578125,-0.023644438024907344,0.01962377041560459
791,791,791,791,2022-03-25,4668.0400390625,4924.93017578125,4814.16015625,-0.05216117336688919,-0.030352151246526127
792,792,792,792,2022-03-28,4638.43994140625,4988.72998046875,4776.56005859375,-0.07021627557192145,-0.028916231659016023
793,793,793,793,2022-03-29,4748.81005859375,4892.759765625,4752.5400390625,-0.029420963612927786,-0.0007848393570789591
794,794,794,794,2022-03-30,4672.0498046875,4902.2900390625,4622.0,-0.04696585321153912,0.010828603350822252
795,795,795,795,2022-03-31,4467.27001953125,4793.169921875,4813.60986328125,-0.06799256184438873,-0.07195012757305463
796,796,796,796,2022-04-01,4531.41015625,4739.64990234375,4854.43017578125,-0.043935680985799364,-0.06654128452455588
797,797,797,797,2022-04-04,4548.419921875,4668.0400390625,4924.93017578125,-0.02562534086822521,-0.07644986638750129
798,798,798,798,2022-04-05,4390.85986328125,4638.43994140625,4988.72998046875,-0.05337572141764979,-0.1198441526256595
799,799,799,799,2022-04-06,4358.64013671875,4748.81005859375,4892.759765625,-0.08216161881836559,-0.1091653084336589
800,800,800,800,2022-04-07,4324.2998046875,4672.0498046875,4902.2900390625,-0.07443199763219566,-0.11790208856869944
801,801,801,801,2022-04-08,4293.89013671875,4467.27001953125,4793.169921875,-0.03881114910324868,-0.10416484149198302
802,802,802,802,2022-04-11,4324.68017578125,4531.41015625,4739.64990234375,-0.045621555617430753,-0.08755282248954677
803,803,803,803,2022-04-12,4352.02001953125,4548.419921875,4668.0400390625,-0.043179808750549054,-0.06769865230091676
804,804,804,804,2022-04-13,4419.990234375,4390.85986328125,4638.43994140625,0.006634320383885228,-0.047095512670370376
805,805,805,805,2022-04-14,4335.4501953125,4358.64013671875,4748.81005859375,-0.005320453324625163,-0.087044935084992
806,806,806,806,2022-04-18,4320.6201171875,4324.2998046875,4672.0498046875,-0.0008509325593039074,-0.07521959358126018
807,807,807,807,2022-04-19,4444.64013671875,4293.89013671875,4467.27001953125,0.03510802447199968,-0.005065707403752229
808,808,808,808,2022-04-20,4468.0,4324.68017578125,4531.41015625,0.03313998223992587,-0.013993470920424356
809,809,809,809,2022-04-21,4411.740234375,4352.02001953125,4548.419921875,0.013722412713115695,-0.030049927193981807
810,810,810,810,2022-04-22,4282.8798828125,4419.990234375,4390.85986328125,-0.03102051006723272,-0.024591989685605165
811,811,811,811,2022-04-25,4353.27978515625,4335.4501953125,4358.64013671875,0.004112511743999958,-0.0012298220074060673
812,812,812,812,2022-04-26,4415.18017578125,4320.6201171875,4324.2998046875,0.021885760846594327,0.021016204980800923
813,813,813,813,2022-04-27,4360.3701171875,4444.64013671875,4293.89013671875,-0.01895991957483023,0.015482459576749097
814,814,814,814,2022-04-28,4492.81005859375,4468.0,4324.68017578125,0.005552833167804305,0.038876836200292475
815,815,815,815,2022-04-29,4376.2099609375,4411.740234375,4352.02001953125,-0.00805357331799783,0.005558324938232939
816,816,816,816,2022-05-02,4432.64990234375,4282.8798828125,4419.990234375,0.034969465319886206,0.0028641846016521644
817,817,817,817,2022-05-03,4475.52978515625,4353.27978515625,4335.4501953125,0.028082274981922062,0.03231027541158338
818,818,818,818,2022-05-04,4685.08984375,4415.18017578125,4320.6201171875,0.06113219783176582,0.08435588334013278
819,819,819,819,2022-05-05,4446.0,4360.3701171875,4444.64013671875,0.01963821430547097,0.0003059557668156909
820,820,820,820,2022-05-06,4415.6201171875,4492.81005859375,4468.0,-0.01718077114312966,-0.011723339931177246
821,821,821,821,2022-05-09,4370.16015625,4376.2099609375,4411.740234375,-0.0013824301716556242,-0.009424869986909057
822,822,822,822,2022-05-10,4274.2099609375,4432.64990234375,4282.8798828125,-0.035743842824689454,-0.0020243205768606387
823,823,823,823,2022-05-11,4110.990234375,4475.52978515625,4353.27978515625,-0.08145170924575207,-0.055656783560616874
824,824,824,824,2022-05-12,4247.75,4685.08984375,4415.18017578125,-0.09334716266613752,-0.03792148204951207
825,825,825,825,2022-05-13,4293.56982421875,4446.0,4360.3701171875,-0.03428478987432526,-0.01531986761982429
826,826,826,826,2022-05-16,4231.7900390625,4415.6201171875,4492.81005859375,-0.04163176932033941,-0.058097274562492696
827,827,827,827,2022-05-17,4368.39013671875,4370.16015625,4376.2099609375,-0.00040502395060248997,-0.001786894204928613
828,828,828,828,2022-05-18,4136.52001953125,4274.2099609375,4432.64990234375,-0.03221412674262947,-0.06680651288429573
829,829,829,829,2022-05-19,4155.68017578125,4110.990234375,4475.52978515625,0.01087084591750287,-0.07146631230917688
830,830,830,830,2022-05-20,4262.41015625,4247.75,4685.08984375,0.0034512756753575236,-0.09021805378265324
831,831,831,831,2022-05-23,4211.330078125,4293.56982421875,4446.0,-0.019154165289186675,-0.052782258631353995
832,832,832,832,2022-05-24,4061.0,4231.7900390625,4415.6201171875,-0.04035881683306208,-0.08031037720096557
833,833,833,833,2022-05-25,4189.77978515625,4368.39013671875,4370.16015625,-0.040886996347047955,-0.041275460084861715
834,834,834,834,2022-05-26,4350.02001953125,4136.52001953125,4274.2099609375,0.05161343327046053,0.017736624846834026
835,835,835,835,2022-05-27,4467.759765625,4155.68017578125,4110.990234375,0.07509711446576373,0.08678432954347315
836,836,836,836,2022-05-31,4450.6201171875,4262.41015625,4247.75,0.04415576024787904,0.04775942962450719
837,837,837,837,2022-06-01,4387.68017578125,4211.330078125,4293.56982421875,0.041875154496264555,0.021918905576346237
838,838,838,838,2022-06-02,4462.759765625,4061.0,4231.7900390625,0.09893123999630626,0.05457967536916564
839,839,839,839,2022-06-03,4428.0,4189.77978515625,4368.39013671875,0.05685745482083049,0.013645727926220763
840,840,840,840,2022-06-06,4418.509765625,4350.02001953125,4136.52001953125,0.015744696756850862,0.0681707678827348
841,841,841,841,2022-06-07,4412.89013671875,4467.759765625,4155.68017578125,-0.012281239767728214,0.061893589029416995
842,842,842,842,2022-06-08,4351.72021484375,4450.6201171875,4262.41015625,-0.02222160052748967,0.02095294805517356
843,843,843,843,2022-06-09,4338.02001953125,4387.68017578125,4211.330078125,-0.011318089345734417,0.030083118410574983
844,844,844,844,2022-06-10,4173.58984375,4462.759765625,4061.0,-0.06479621065475438,0.027724659874415192
845,845,845,845,2022-06-13,3943.9599609375,4428.0,4189.77978515625,-0.10931346862296742,-0.058671299405675725
846,846,846,846,2022-06-14,3905.080078125,4418.509765625,4350.02001953125,-0.11619974035009861,-0.10228457326828488
847,847,847,847,2022-06-15,3909.85009765625,4412.89013671875,4467.759765625,-0.11399332942300278,-0.12487458978016541
848,848,848,848,2022-06-16,3670.0,4351.72021484375,4450.6201171875,-0.15665534114955215,-0.1753958092655189
849,849,849,849,2022-06-17,3699.919921875,4338.02001953125,4387.68017578125,-0.14709477936554116,-0.15674803685612537
850,850,850,850,2022-06-21,3803.5,4173.58984375,4462.759765625,-0.08867422473346631,-0.147724681642744
851,851,851,851,2022-06-22,3827.85009765625,3943.9599609375,4428.0,-0.029439919378301704,-0.13553520829804655
852,852,852,852,2022-06-23,3941.820068359375,3905.080078125,4418.509765625,0.009408255272454147,-0.10788472189745113
853,853,853,853,2022-06-24,4049.719970703125,3909.85009765625,4412.89013671875,0.0357737175475652,-0.08229757704452256
854,854,854,854,2022-06-27,4046.530029296875,3670.0,4351.72021484375,0.10259673822803128,-0.07013092994946435
855,855,855,855,2022-06-28,3951.320068359375,3699.919921875,4338.02001953125,0.06794745610520492,-0.0891420393245812
856,856,856,856,2022-06-29,3965.97998046875,3803.5,4173.58984375,0.04271854357006699,-0.04974371489621776
857,857,857,857,2022-06-30,4004.139892578125,3827.85009765625,3943.9599609375,0.04605451896609414,0.015258758262424177
858,858,858,858,2022-07-01,4168.91015625,3941.820068359375,3905.080078125,0.05761046520450197,0.06756073443996469
859,859,859,859,2022-07-05,4369.0,4049.719970703125,3909.85009765625,0.07884002637383358,0.11743414475633895
860,860,860,860,2022-07-06,4348.43994140625,4046.530029296875,3670.0,0.07460958152381103,0.18486101945674394
861,861,861,861,2022-07-07,4366.93017578125,3951.320068359375,3699.919921875,0.1051825972666498,0.18027694328266186
862,862,862,862,2022-07-08,4370.7998046875,3965.97998046875,3803.5,0.10207308816795968,0.149152045402261
863,863,863,863,2022-07-11,4372.64013671875,4004.139892578125,3827.85009765625,0.09202981265056676,0.14232272036882243
864,864,864,864,2022-07-12,4363.02001953125,4168.91015625,3941.820068359375,0.046561296839233046,0.10685418001516811
865,865,865,865,2022-07-13,4387.66015625,4369.0,4049.719970703125,0.0042710359922180086,0.0834477909563216
866,866,866,866,2022-07-14,4361.52978515625,4348.43994140625,4046.530029296875,0.0030102390573127913,0.07784441325747671
867,867,867,867,2022-07-15,4363.43017578125,4366.93017578125,3951.320068359375,-0.0008014783518661694,0.10429681734008112
868,868,868,868,2022-07-18,4363.97021484375,4370.7998046875,3965.97998046875,-0.0015625492241546635,0.10035104471908118
869,869,869,869,2022-07-19,4458.2900390625,4372.64013671875,4004.139892578125,0.019587686081119493,0.11342014981198956
870,870,870,870,2022-07-20,4442.2001953125,4363.02001953125,4168.91015625,0.018148020276504973,0.06555431247487675
871,871,871,871,2022-07-21,4552.68017578125,4387.66015625,4369.0,0.037610027589804806,0.04204169736352714
872,872,872,872,2022-07-22,4552.60986328125,4361.52978515625,4348.43994140625,0.04381033434078785,0.046952452977647274
873,873,873,873,2022-07-25,4464.830078125,4363.43017578125,4366.93017578125,0.023238575675293083,0.02241847210809489
874,874,874,874,2022-07-26,4360.02001953125,4363.97021484375,4370.7998046875,-0.0009051838390334854,-0.0024663186688828054
875,875,875,875,2022-07-27,4372.52978515625,4458.2900390625,4372.64013671875,-0.019236131600869122,-2.523682696253804e-05
876,876,876,876,2022-07-28,4389.83984375,4442.2001953125,4363.02001953125,-0.01178703103425005,0.006147077964045566
877,877,877,877,2022-07-29,4393.10009765625,4552.68017578125,4387.66015625,-0.03505189733597214,0.0012398274279517008
878,878,878,878,2022-08-01,4419.43994140625,4552.60986328125,4361.52978515625,-0.02925133623881815,0.013277487281432299
879,879,879,879,2022-08-02,4246.7998046875,4464.830078125,4363.43017578125,-0.048832826697194576,-0.02672905636054279
880,880,880,880,2022-08-03,4279.6201171875,4360.02001953125,4363.97021484375,-0.01844025990330056,-0.019328751917082054
881,881,881,881,2022-08-04,4381.8701171875,4372.52978515625,4458.2900390625,0.0021361391437419996,-0.017141083510813893
882,882,882,882,2022-08-05,4359.72998046875,4389.83984375,4442.2001953125,-0.006858989018498907,-0.018565172936324315
883,883,883,883,2022-08-08,4374.0,4393.10009765625,4552.68017578125,-0.004347749250339206,-0.039247249725945954
884,884,884,884,2022-08-09,4193.240234375,4419.43994140625,4552.60986328125,-0.05118288969422535,-0.07893705801692341
885,885,885,885,2022-08-10,4393.990234375,4246.7998046875,4464.830078125,0.034659140165975266,-0.015866190316418338
886,886,886,886,2022-08-11,4388.31005859375,4279.6201171875,4360.02001953125,0.02539710031031439,0.0064885112765014075
887,887,887,887,2022-08-12,4454.72021484375,4381.8701171875,4372.52978515625,0.016625343907502366,0.018796997099143287
888,888,888,888,2022-08-15,4407.2001953125,4359.72998046875,4389.83984375,0.010888338281593857,0.00395466627039176
889,889,889,889,2022-08-16,4445.0,4374.0,4393.10009765625,0.01623228166438051,0.011813958523603674
890,890,890,890,2022-08-17,4420.31005859375,4193.240234375,4419.43994140625,0.05415139880546205,0.00019688403938866728
891,891,891,891,2022-08-18,4440.1298828125,4393.990234375,4246.7998046875,0.010500626077077024,0.04552370891408808
892,892,892,892,2022-08-19,4273.2900390625,4388.31005859375,4279.6201171875,-0.026210549846176656,-0.0014791214994942514
893,893,893,893,2022-08-22,4208.60986328125,4454.72021484375,4381.8701171875,-0.05524709514694681,-0.03954025319615295
894,894,894,894,2022-08-23,4200.91015625,4407.2001953125,4359.72998046875,-0.04680750361236374,-0.036428821264218314
895,895,895,895,2022-08-24,4289.009765625,4445.0,4374.0,-0.03509341605736782,-0.01943078060699588
896,896,896,896,2022-08-25,4364.990234375,4420.31005859375,4193.240234375,-0.012514919425437143,0.040958778987199906
897,897,897,897,2022-08-26,4224.990234375,4440.1298828125,4393.990234375,-0.04845345837073234,-0.03846162394214758
898,898,898,898,2022-08-29,4213.0498046875,4273.2900390625,4388.31005859375,-0.014096921534541118,-0.039937983316159054
899,899,899,899,2022-08-30,4156.52978515625,4208.60986328125,4454.72021484375,-0.012374650969523615,-0.06693808259694689
900,900,900,900,2022-08-31,4140.06005859375,4200.91015625,4407.2001953125,-0.014484979538474274,-0.06061447741876591
901,901,901,901,2022-09-01,4116.66015625,4289.009765625,4445.0,-0.04018400954838697,-0.07386723143981999
902,902,902,902,2022-09-02,4093.1298828125,4364.990234375,4420.31005859375,-0.06228200682364782,-0.07401747195203245
903,903,903,903,2022-09-06,4040.010009765625,4224.990234375,4440.1298828125,-0.04378240288092383,-0.09011445241629468
904,904,904,904,2022-09-07,4133.509765625,4213.0498046875,4273.2900390625,-0.018879444286180158,-0.03271022377600319
905,905,905,905,2022-09-08,4191.60986328125,4156.52978515625,4208.60986328125,0.008439751412410823,-0.004039338535110959
906,906,906,906,2022-09-09,4263.81982421875,4140.06005859375,4200.91015625,0.029893229536152477,0.014975247179508155
907,907,907,907,2022-09-12,4290.56982421875,4116.66015625,4289.009765625,0.04224533028423938,0.00036373398033573423
908,908,908,908,2022-09-13,4066.02001953125,4093.1298828125,4364.990234375,-0.006623259964235961,-0.06849275686559653
909,909,909,909,2022-09-14,4035.830078125,4040.010009765625,4224.990234375,-0.0010346339812330463,-0.04477173810035617
910,910,910,910,2022-09-15,4007.5,4133.509765625,4213.0498046875,-0.03048493236254568,-0.048788838066619156
911,911,911,911,2022-09-16,4085.719970703125,4191.60986328125,4156.52978515625,-0.025262344548266924,-0.017035801043938203
912,912,912,912,2022-09-19,4133.2001953125,4263.81982421875,4140.06005859375,-0.030634415686217054,-0.0016569477698784585
913,913,913,913,2022-09-20,4084.530029296875,4290.56982421875,4116.66015625,-0.04802154570678541,-0.007804901481688886
914,914,914,914,2022-09-21,4031.489990234375,4066.02001953125,4093.1298828125,-0.00849234119138842,-0.015059354172208828
915,915,915,915,2022-09-22,4009.580078125,4035.830078125,4040.010009765625,-0.006504238159649067,-0.0075321426350600795
916,916,916,916,2022-09-23,4057.669921875,4007.5,4133.509765625,0.012519007330006326,-0.01834756612424082
917,917,917,917,2022-09-26,3951.5400390625,4085.719970703125,4191.60986328125,-0.03284119631368998,-0.05727389524530324
918,918,918,918,2022-09-27,3917.75,4133.2001953125,4263.81982421875,-0.05212672629717863,-0.08116427018164629
919,919,919,919,2022-09-28,4098.02978515625,4084.530029296875,4290.56982421875,0.0033050940408190232,-0.04487516739051289
920,920,920,920,2022-09-29,3987.159912109375,4031.489990234375,4066.02001953125,-0.010995953910931777,-0.019394913709983697
921,921,921,921,2022-09-30,3987.080078125,4009.580078125,4035.830078125,-0.005611560203711341,-0.012079299439348268
922,922,922,922,2022-10-03,4133.14013671875,4057.669921875,4007.5,0.018599397264151163,0.031351250584841006
923,923,923,923,2022-10-04,4320.64990234375,3951.5400390625,4085.719970703125,0.0934091163527273,0.057500252911409255
924,924,924,924,2022-10-05,4292.9599609375,3917.75,4133.2001953125,0.0957717978271968,0.03865280123769099
925,925,925,925,2022-10-06,4311.1298828125,4098.02978515625,4084.530029296875,0.05200062196427524,0.05547758295086713
926,926,926,926,2022-10-07,4255.080078125,3987.159912109375,4031.489990234375,0.06719574130998018,0.05546090612459298
927,927,927,927,2022-10-10,4192.93017578125,3987.080078125,4009.580078125,0.051629285999456265,0.045728004949084244
928,928,928,928,2022-10-11,4167.68017578125,4133.14013671875,4057.669921875,0.008356851672085108,0.027111681340362903
929,929,929,929,2022-10-12,4009.25,4320.64990234375,3951.5400390625,-0.0720724681198609,0.014604422672430228
930,930,930,930,2022-10-13,4037.080078125,4292.9599609375,3917.75,-0.059604535132123826,0.030458829206815086
931,931,931,931,2022-10-14,3945.820068359375,4311.1298828125,4098.02978515625,-0.08473644366631883,-0.03714216947573301
932,932,932,932,2022-10-17,4034.739990234375,4255.080078125,3987.159912109375,-0.051782829898636806,0.011933325769175829
933,933,933,933,2022-10-18,4160.81005859375,4192.93017578125,3987.080078125,-0.007660541874278892,0.04357323581783934
934,934,934,934,2022-10-19,3977.85009765625,4167.68017578125,4133.14013671875,-0.04554813952090642,-0.037571926894736984
935,935,935,935,2022-10-20,3959.550048828125,4009.25,4320.64990234375,-0.012396321299962598,-0.08357535594812837
936,936,936,936,2022-10-21,4046.64990234375,4037.080078125,4292.9599609375,0.002370481643553246,-0.05737534494497376
937,937,937,937,2022-10-24,4047.0400390625,3945.820068359375,4311.1298828125,0.025652454736794672,-0.06125768671523135
938,938,938,938,2022-10-25,4278.06982421875,4034.739990234375,4255.080078125,0.06030867777683979,0.005402893875473325
939,939,939,939,2022-10-26,4185.18017578125,4160.81005859375,4192.93017578125,0.005857060727193275,-0.0018483494060466121
940,940,940,940,2022-10-27,4159.52001953125,3977.85009765625,4167.68017578125,0.045670379077894285,-0.001957961241224604
941,941,941,941,2022-10-28,4275.35986328125,3959.550048828125,4009.25,0.07975901568578303,0.06637397600081063
942,942,942,942,2022-10-31,4237.75,4046.64990234375,4037.080078125,0.047224272489094776,0.049706698403713556
943,943,943,943,2022-11-01,4249.2900390625,4047.0400390625,3945.820068359375,0.04997479591203935,0.07690922683894819
944,944,944,944,2022-11-02,4129.72021484375,4278.06982421875,4034.739990234375,-0.03467676206105197,0.023540606046303703
945,945,945,945,2022-11-03,4063.6298828125,4185.18017578125,4160.81005859375,-0.02904302511804291,-0.023356071152667468
946,946,946,946,2022-11-04,4161.89990234375,4159.52001953125,3977.85009765625,0.0005721532295372977,0.04626866276231523
947,947,947,947,2022-11-07,4137.0400390625,4275.35986328125,3959.550048828125,-0.03235279102624877,0.04482579789259278
948,948,948,948,2022-11-08,4129.7998046875,4237.75,4046.64990234375,-0.02547346948557605,0.0205478369392893
949,949,949,949,2022-11-09,4071.93994140625,4249.2900390625,4047.0400390625,-0.04173640679405777,0.006152620706346701
950,950,950,950,2022-11-10,4529.72998046875,4129.72021484375,4278.06982421875,0.09686122662431607,0.058825630854671074
951,951,951,951,2022-11-11,4491.43994140625,4063.6298828125,4185.18017578125,0.1052778109549819,0.07317719972900094
952,952,952,952,2022-11-14,4354.740234375,4161.89990234375,4159.52001953125,0.0463346876561479,0.046933351426867276
953,953,953,953,2022-11-15,4510.990234375,4137.0400390625,4275.35986328125,0.09039076049098171,0.055113576079864446
954,954,954,954,2022-11-16,4470.97021484375,4129.7998046875,4237.75,0.08261185197621601,0.0550339720001769
955,955,955,955,2022-11-17,4391.080078125,4071.93994140625,4249.2900390625,0.07837545280899572,0.03336793623383327
956,956,956,956,2022-11-18,4392.58984375,4529.72998046875,4129.72021484375,-0.030275565499504276,0.06365313271378503
957,957,957,957,2022-11-21,4334.72998046875,4491.43994140625,4063.6298828125,-0.03489080628526331,0.06671377696155179
958,958,958,958,2022-11-22,4454.669921875,4354.740234375,4161.89990234375,0.0229473360342336,0.07034528133806828
959,959,959,959,2022-11-23,4500.669921875,4510.990234375,4137.0400390625,-0.0022878153052419137,0.08789614782043609
960,960,960,960,2022-11-25,4498.759765625,4470.97021484375,4129.7998046875,0.006215552653199952,0.08934088294515252
961,961,961,961,2022-11-28,4444.9501953125,4391.080078125,4071.93994140625,0.012268078975800067,0.09160504802962066
962,962,962,962,2022-11-29,4557.919921875,4392.58984375,4529.72998046875,0.037638405588958035,0.006223316075748331
963,963,963,963,2022-11-30,4639.009765625,4334.72998046875,4491.43994140625,0.0701957876332,0.03285579371958525
964,964,964,964,2022-12-01,4739.85986328125,4454.669921875,4354.740234375,0.06402044290774556,0.08843687755844365
965,965,965,965,2022-12-02,4687.60009765625,4500.669921875,4510.990234375,0.04153385585392444,0.03915101875757432
966,966,966,966,2022-12-05,4649.97998046875,4498.759765625,4470.97021484375,0.03361375639553432,0.04003823712148269
967,967,967,967,2022-12-06,4600.0,4444.9501953125,4391.080078125,0.03488223666735579,0.047578253677443616
968,968,968,968,2022-12-07,4725.0,4557.919921875,4392.58984375,0.036657089415530475,0.07567520940362105
969,969,969,969,2022-12-08,4694.27978515625,4639.009765625,4334.72998046875,0.011914184777277237,0.08294629799492581
970,970,970,970,2022-12-09,4648.52978515625,4739.85986328125,4454.669921875,-0.019268518639657617,0.043518345170600936
971,971,971,971,2022-12-12,4703.25,4687.60009765625,4500.669921875,0.003338574540856065,0.04501109426851824
972,972,972,972,2022-12-13,4729.97998046875,4649.97998046875,4498.759765625,0.017204375144844297,0.0513964352154348
973,973,973,973,2022-12-14,4746.64990234375,4600.0,4444.9501953125,0.031880413552989095,0.06787471035095338
974,974,974,974,2022-12-15,4842.31982421875,4725.0,4557.919921875,0.02482959242724858,0.06239686243253617
975,975,975,975,2022-12-16,4815.8798828125,4694.27978515625,4639.009765625,0.02590388797036791,0.03812669645537392
976,976,976,976,2022-12-19,4685.2001953125,4648.52978515625,4739.85986328125,0.007888603892212576,-0.01153191645858298
977,977,977,977,2022-12-20,4635.5498046875,4703.25,4687.60009765625,-0.014394343339711901,-0.011103825387062005
978,978,978,978,2022-12-21,4704.9599609375,4729.97998046875,4649.97998046875,-0.005289667109493856,0.011823702618007248
979,979,979,979,2022-12-22,4674.990234375,4746.64990234375,4600.0,-0.01509689348130916,0.016302224864130466
980,980,980,980,2022-12-23,4645.0,4842.31982421875,4725.0,-0.040749027611075905,-0.016931216931216908
981,981,981,981,2022-12-27,4653.85009765625,4815.8798828125,4694.27978515625,-0.03364489752631117,-0.008612543212239365
982,982,982,982,2022-12-28,4564.06982421875,4685.2001953125,4648.52978515625,-0.025853830368858022,-0.01816917710352184
983,983,983,983,2022-12-29,4648.06005859375,4635.5498046875,4703.25,0.0026987637784841034,-0.011734426493647976
984,984,984,984,2022-12-30,4612.580078125,4704.9599609375,4729.97998046875,-0.01963457363707144,-0.024820380388188346
985,985,985,985,2023-01-03,4589.31982421875,4674.990234375,4746.64990234375,-0.018325259703500407,-0.033145498691048436
986,986,986,986,2023-01-04,4674.22021484375,4645.0,4842.31982421875,0.006290681344187199,-0.03471468541467537
987,987,987,987,2023-01-05,4639.52978515625,4653.85009765625,4815.8798828125,-0.003077089334530103,-0.036618458505501716
