,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,APA,APA_6m,APA_12m,APA_6m_ret,APA_12m_ret
482,482,482,482,2021-01-04,13.97310733795166,13.98256778717041,15.03267765045166,-0.0006765888328058578,-0.07048446970910505
483,483,483,483,2021-01-05,15.307032585144045,13.65145206451416,14.94753360748291,0.12127504918934084,0.02405072215266113
484,484,484,484,2021-01-06,15.931424140930176,13.443319320678713,14.900232315063477,0.18508113665233128,0.0692064260517744
485,485,485,485,2021-01-07,16.18685531616211,13.386557579040527,14.502890586853027,0.20918729259462765,0.11611235148085641
486,486,486,486,2021-01-08,15.68544864654541,13.783897399902344,14.04879093170166,0.13795454155488263,0.11649811879188587
487,487,487,487,2021-01-11,15.761133193969728,13.424400329589844,13.358174324035645,0.17406608913690524,0.17988677282122234
488,488,488,488,2021-01-12,17.530242919921875,13.97310733795166,13.98256778717041,0.2545701178655413,0.2537212897338217
489,489,489,489,2021-01-13,16.839622497558594,15.307032585144045,13.65145206451416,0.10012325405918165,0.2335407558095468
490,490,490,490,2021-01-14,17.359954833984375,15.931424140930176,13.443319320678713,0.08966748235545952,0.2913443785628922
491,491,491,491,2021-01-15,16.33822250366211,16.18685531616211,13.386557579040527,0.009351241148666034,0.22049469456158288
492,492,492,492,2021-01-19,16.85854721069336,15.68544864654541,13.783897399902344,0.0747889710127172,0.22306099077702068
493,493,493,493,2021-01-20,16.52743148803711,15.761133193969728,13.424400329589844,0.048619492306591905,0.23114858632512725
494,494,494,494,2021-01-21,15.764772415161133,17.530242919921875,13.97310733795166,-0.10070998518533991,0.12822237988133245
495,495,495,495,2021-01-22,15.51844596862793,16.839622497558594,15.307032585144045,-0.0784564219965268,0.013811519790522198
496,496,496,496,2021-01-25,14.90263843536377,17.359954833984375,15.931424140930176,-0.14155085206846785,-0.06457587824325783
497,497,497,497,2021-01-26,14.495257377624512,16.33822250366211,16.18685531616211,-0.11280083409468245,-0.1045044207474064
498,498,498,498,2021-01-27,13.832073211669922,16.85854721069336,15.68544864654541,-0.17952163737476434,-0.11815890489582381
499,499,499,499,2021-01-28,14.154187202453612,16.52743148803711,15.761133193969728,-0.14359425947711846,-0.10195624716444507
500,500,500,500,2021-01-29,13.528903007507324,15.764772415161133,17.530242919921875,-0.14182693849126238,-0.22825353480226518
501,501,501,501,2021-02-01,14.324721336364746,15.51844596862793,16.839622497558594,-0.07692294928734589,-0.1493442719133673
502,502,502,502,2021-02-02,14.74158000946045,14.90263843536377,17.359954833984375,-0.010807376599913376,-0.1508284353020387
503,503,503,503,2021-02-03,15.565818786621094,14.495257377624512,16.33822250366211,0.07385597793173004,-0.04727587207653017
504,504,504,504,2021-02-04,15.461605072021484,13.832073211669922,16.85854721069336,0.11780821540018671,-0.08286254569941809
505,505,505,505,2021-02-05,15.366862297058104,14.154187202453612,16.52743148803711,0.08567606724844468,-0.07022078366012585
506,506,506,506,2021-02-08,16.901657104492188,13.528903007507324,15.764772415161133,0.2492998948335492,0.07211551549185069
507,507,507,507,2021-02-09,16.323740005493164,14.324721336364746,15.51844596862793,0.13955026573911122,0.05189269843728006
508,508,508,508,2021-02-10,16.683753967285156,14.74158000946045,14.90263843536377,0.13174801863696506,0.11951679158334949
509,509,509,509,2021-02-11,16.08688735961914,15.565818786621094,14.495257377624512,0.03347517918208753,0.10980349920875065
510,510,510,510,2021-02-12,16.560590744018555,15.461605072021484,13.832073211669922,0.07107836908767884,0.19726020030364078
511,511,511,511,2021-02-16,17.602733612060547,15.366862297058104,14.154187202453612,0.14549953476387234,0.24364142993736393
512,512,512,512,2021-02-17,17.706947326660156,16.901657104492188,13.528903007507324,0.047645637181571665,0.3088235843537641
513,513,513,513,2021-02-18,16.70269775390625,16.323740005493164,14.324721336364746,0.023215130128607875,0.16600507344633453
514,514,514,514,2021-02-19,17.072187423706055,16.683753967285156,14.74158000946045,0.023282137652147705,0.15809753179441643
515,515,515,515,2021-02-22,18.076431274414062,16.08688735961914,15.565818786621094,0.12367488317155861,0.16129010122813803
516,516,516,516,2021-02-23,18.7111930847168,16.560590744018555,15.461605072021484,0.12986265852110446,0.21017145358185374
517,517,517,517,2021-02-24,19.71543884277344,17.602733612060547,15.366862297058104,0.12002142833459506,0.28298402508284637
518,518,518,518,2021-02-25,19.07120513916016,17.706947326660156,16.901657104492188,0.07704647149686461,0.12836303690549622
519,519,519,519,2021-02-26,18.692243576049805,16.70269775390625,16.323740005493164,0.1191152382361862,0.14509564412074716
520,520,520,520,2021-03-01,18.4932918548584,17.072187423706055,16.683753967285156,0.08324091083835161,0.10846107483492795
521,521,521,521,2021-03-02,18.47434425354004,18.076431274414062,16.08688735961914,0.02201280623843016,0.14841012064980497
522,522,522,522,2021-03-03,18.86277961730957,18.7111930847168,16.560590744018555,0.00810138252042214,0.1390161081133252
523,523,523,523,2021-03-04,19.87649726867676,19.71543884277344,17.602733612060547,0.008169152469175378,0.12917105415140417
524,524,524,524,2021-03-05,22.0271053314209,19.07120513916016,17.706947326660156,0.15499283714332202,0.24398095984936785
525,525,525,525,2021-03-08,21.951305389404297,18.692243576049805,16.70269775390625,0.1743536991744692,0.31423711982518254
526,526,526,526,2021-03-09,20.46388816833496,18.4932918548584,17.072187423706055,0.10655735760525853,0.19866819994719997
527,527,527,527,2021-03-10,20.492311477661133,18.47434425354004,18.076431274414062,0.10923079035589645,0.13364807281770164
528,528,528,528,2021-03-11,20.738637924194336,18.86277961730957,18.7111930847168,0.09944760766665439,0.10835465329752503
529,529,529,529,2021-03-12,20.11334800720215,19.87649726867676,19.71543884277344,0.011916120598302715,0.020182617673486725
530,530,530,530,2021-03-15,20.397571563720703,22.0271053314209,19.07120513916016,-0.07397857063750102,0.06954811795490712
531,531,531,531,2021-03-16,19.658594131469727,21.951305389404297,18.692243576049805,-0.10444532647435367,0.05169794366782687
532,532,532,532,2021-03-17,19.885971069335938,20.46388816833496,18.4932918548584,-0.02824082570453401,0.07530726413705868
533,533,533,533,2021-03-18,18.2280216217041,20.492311477661133,18.47434425354004,-0.11049460469236749,-0.013333227337080533
534,534,534,534,2021-03-19,18.455394744873047,20.738637924194336,18.86277961730957,-0.110096101184041,-0.02159728739356548
535,535,535,535,2021-03-22,17.868005752563477,20.11334800720215,19.87649726867676,-0.11163443569089859,-0.10104856449121213
536,536,536,536,2021-03-23,17.309036254882812,20.397571563720703,22.0271053314209,-0.15141681445703004,-0.21419378559051627
537,537,537,537,2021-03-24,17.602733612060547,19.658594131469727,21.951305389404297,-0.10457820664388873,-0.19810082818321906
538,538,538,538,2021-03-25,17.375356674194336,19.885971069335938,20.46388816833496,-0.12625053040597833,-0.15092593688621214
539,539,539,539,2021-03-26,17.80169105529785,18.2280216217041,20.492311477661133,-0.02338874592394702,-0.13129902038119778
540,540,540,540,2021-03-29,17.015344619750977,18.455394744873047,20.738637924194336,-0.07802868185857248,-0.1795341293894548
541,541,541,541,2021-03-30,16.892181396484375,17.868005752563477,20.11334800720215,-0.054612941678681914,-0.16015069244386093
542,542,542,542,2021-03-31,16.958498001098633,17.309036254882812,20.397571563720703,-0.02025174877574676,-0.1686021079459692
543,543,543,543,2021-04-01,17.85853385925293,17.602733612060547,19.658594131469727,0.01453184788396289,-0.09156607335085254
544,544,544,544,2021-04-05,16.617433547973633,17.375356674194336,19.885971069335938,-0.043620579446657426,-0.16436398856087908
545,545,545,545,2021-04-06,16.920604705810547,17.80169105529785,18.2280216217041,-0.049494530983060225,-0.07172566189721952
546,546,546,546,2021-04-07,17.072187423706055,17.015344619750977,18.455394744873047,0.0033406789709740092,-0.07494867166421626
547,547,547,547,2021-04-08,16.62690544128418,16.892181396484375,17.868005752563477,-0.015704067400993282,-0.06945936376258666
548,548,548,548,2021-04-09,16.352161407470703,16.958498001098633,17.309036254882812,-0.035754144829845735,-0.055281809646806845
549,549,549,549,2021-04-12,16.342689514160156,17.85853385925293,17.602733612060547,-0.08488067145038214,-0.07158229657222492
550,550,550,550,2021-04-13,16.371112823486328,16.617433547973633,17.375356674194336,-0.01482303051046907,-0.05779702077710425
551,551,551,551,2021-04-14,17.185874938964844,16.920604705810547,17.80169105529785,0.01567734946631094,-0.0345931245756419
552,552,552,552,2021-04-15,17.119558334350586,17.072187423706055,17.015344619750977,0.002774741716972562,0.0061246902092504385
553,553,553,553,2021-04-16,16.86376190185547,16.62690544128418,16.892181396484375,0.014245372442137194,-0.0016824052478396911
554,554,554,554,2021-04-19,17.119558334350586,16.352161407470703,16.958498001098633,0.04692938797248458,0.009497323008294645
555,555,555,555,2021-04-20,16.1058406829834,16.342689514160156,17.85853385925293,-0.01449264706225617,-0.09814317289890062
556,556,556,556,2021-04-21,16.262392044067383,16.371112823486328,16.617433547973633,-0.0066410133868830545,-0.021365603953297896
557,557,557,557,2021-04-22,16.70832633972168,17.185874938964844,16.920604705810547,-0.027787273033183624,-0.012545554356929722
558,558,558,558,2021-04-23,17.2491397857666,17.119558334350586,17.072187423706055,0.00756920528469518,0.010364949591335604
559,559,559,559,2021-04-26,17.695072174072266,16.86376190185547,16.62690544128418,0.04929565995149221,0.06424326742941933
560,560,560,560,2021-04-27,18.055620193481445,17.119558334350586,16.352161407470703,0.05467792105668057,0.10417331039996314
561,561,561,561,2021-04-28,19.440860748291016,16.1058406829834,16.342689514160156,0.207068983914092,0.18957535915042878
562,562,562,562,2021-04-29,19.621131896972656,16.262392044067383,16.371112823486328,0.2065341829051872,0.1985215732447818
563,563,563,563,2021-04-30,18.9759464263916,16.70832633972168,17.185874938964844,0.13571796723164153,0.10415946198748371
564,564,564,564,2021-05-03,19.412397384643555,17.2491397857666,17.119558334350586,0.12541249162245172,0.13393096980150254
565,565,565,565,2021-05-04,19.14673614501953,17.695072174072266,16.86376190185547,0.0820377535998027,0.13537751875593518
566,566,566,566,2021-05-05,19.89628219604492,18.055620193481445,17.119558334350586,0.10194399211099925,0.16219599872052792
567,567,567,567,2021-05-06,20.33272933959961,19.440860748291016,16.1058406829834,0.04587598269726789,0.26244445973454367
568,568,568,568,2021-05-07,20.484539031982425,19.621131896972656,16.262392044067383,0.04400394123760942,0.25962644219091424
569,569,569,569,2021-05-10,20.76918029785156,18.9759464263916,16.70832633972168,0.09450036541871465,0.2430437301476316
570,570,570,570,2021-05-11,19.96269989013672,19.412397384643555,17.2491397857666,0.028347993016487827,0.1573156770756332
571,571,571,571,2021-05-12,20.0480899810791,19.14673614501953,17.695072174072266,0.047076108911336956,0.13297588073444544
572,572,572,572,2021-05-13,19.35547065734864,19.89628219604492,18.055620193481445,-0.027181537403193068,0.07199146027321035
573,573,573,573,2021-05-14,20.45607566833496,20.33272933959961,19.440860748291016,0.006066393088463684,0.05222067753009285
574,574,574,574,2021-05-17,21.025352478027344,20.484539031982425,19.621131896972656,0.026401055215377278,0.07156674693529497
575,575,575,575,2021-05-18,20.560441970825195,20.76918029785156,18.9759464263916,-0.010050388317345171,0.08350021173278033
576,576,576,576,2021-05-19,19.753965377807617,19.96269989013672,19.412397384643555,-0.010456226536383229,0.017595353443272455
577,577,577,577,2021-05-20,19.57369041442871,20.0480899810791,19.14673614501953,-0.02366308047789678,0.022299062679684845
578,578,578,578,2021-05-21,19.82037734985352,19.35547065734864,19.89628219604492,0.024019394864385202,-0.003815026618716133
579,579,579,579,2021-05-24,19.81088829040528,20.45607566833496,20.33272933959961,-0.03154013450040172,-0.025665076265880438
580,580,580,580,2021-05-25,18.919021606445312,21.025352478027344,20.484539031982425,-0.1001805260474593,-0.07642434243176655
581,581,581,581,2021-05-26,19.431373596191406,20.560441970825195,20.76918029785156,-0.054914596497288914,-0.064413071795546
582,582,582,582,2021-05-27,19.763452529907227,19.753965377807617,19.96269989013672,0.0004802657045388514,-0.009980982598848609
583,583,583,583,2021-05-28,19.734987258911133,19.57369041442871,20.0480899810791,0.008240492266267996,-0.015617583643303012
584,584,584,584,2021-06-01,21.879270553588867,19.82037734985352,19.35547065734864,0.10387759866491963,0.13039207058920166
585,585,585,585,2021-06-02,22.315717697143555,19.81088829040528,20.45607566833496,0.1264370062573823,0.0909090315737946
586,586,586,586,2021-06-03,22.06902885437012,18.919021606445312,21.025352478027344,0.16649947938384235,0.04963894790508161
587,587,587,587,2021-06-04,22.22083854675293,19.431373596191406,20.560441970825195,0.14355469708576152,0.08075685232271756
588,588,588,588,2021-06-07,22.22083854675293,19.763452529907227,19.753965377807617,0.12433991546401324,0.12487989736565464
589,589,589,589,2021-06-08,21.95516967773437,19.734987258911133,19.57369041442871,0.1124998151605463,0.12166736128360123
590,590,590,590,2021-06-09,21.670534133911133,21.879270553588867,19.82037734985352,-0.009540373805720703,0.09334619373789499
591,591,591,591,2021-06-10,21.518728256225582,22.315717697143555,19.81088829040528,-0.03571426434651426,0.08620713724620988
592,592,592,592,2021-06-11,21.471290588378903,22.06902885437012,18.919021606445312,-0.027084937444941226,0.13490491395517434
593,593,593,593,2021-06-14,21.27204132080078,22.22083854675293,19.431373596191406,-0.04269853380896793,0.09472658818984114
594,594,594,594,2021-06-15,21.689510345458984,22.22083854675293,19.763452529907227,-0.023911257902172522,0.09745553377564642
595,595,595,595,2021-06-16,21.41436195373535,21.95516967773437,19.734987258911133,-0.02463236367275612,0.08509631512763782
596,596,596,596,2021-06-17,20.0480899810791,21.670534133911133,21.879270553588867,-0.07486867387791563,-0.08369477254850233
597,597,597,597,2021-06-18,19.59266662597656,21.518728256225582,22.315717697143555,-0.08950629457815629,-0.12202390745942937
598,598,598,598,2021-06-21,21.025352478027344,21.471290588378903,22.06902885437012,-0.020769040804324956,-0.04729145007828961
599,599,599,599,2021-06-22,20.82610893249512,21.27204132080078,22.22083854675293,-0.02096330961286763,-0.06276674083758271
600,600,600,600,2021-06-23,20.77866744995117,21.689510345458984,22.22083854675293,-0.0419946269417979,-0.0649017404886596
601,601,601,601,2021-06-24,21.12023162841797,21.41436195373535,21.95516967773437,-0.013735189773705914,-0.03802922325684177
602,602,602,602,2021-06-25,21.063304901123047,20.0480899810791,21.670534133911133,0.05063898461160532,-0.028020962890705325
603,603,603,603,2021-06-28,19.95321273803711,19.59266662597656,21.518728256225582,0.01840209497478651,-0.07275130293703824
604,604,604,604,2021-06-29,19.95321273803711,21.025352478027344,21.471290588378903,-0.05099271182781262,-0.07070268291946247
605,605,605,605,2021-06-30,20.52248764038086,20.82610893249512,21.27204132080078,-0.01457887755693621,-0.03523656564576971
606,606,606,606,2021-07-01,20.79764175415039,20.77866744995117,21.689510345458984,0.0009131627061709224,-0.0411198121628098
607,607,607,607,2021-07-02,20.370681762695312,21.12023162841797,21.41436195373535,-0.03548966123620123,-0.04873739377782338
608,608,608,608,2021-07-06,19.48830223083496,21.063304901123047,20.0480899810791,-0.07477471734286634,-0.027922248492123436
609,609,609,609,2021-07-07,19.023387908935547,19.95321273803711,19.59266662597656,-0.04660025637520637,-0.029055703744085837
610,610,610,610,2021-07-08,19.00441551208496,19.95321273803711,21.025352478027344,-0.04755110058759826,-0.09611905284605216
611,611,611,611,2021-07-09,19.516765594482425,20.52248764038086,20.82610893249512,-0.049005854627464096,-0.06287028183021348
612,612,612,612,2021-07-12,19.364959716796875,20.79764175415039,20.77866744995117,-0.06888675429114977,-0.0680364963999468
613,613,613,613,2021-07-13,19.13724708557129,20.370681762695312,21.12023162841797,-0.06054950401232051,-0.0938902838631045
614,614,614,614,2021-07-14,18.065105438232425,19.48830223083496,21.063304901123047,-0.07302825950383263,-0.1423423093842583
615,615,615,615,2021-07-15,17.524293899536133,19.023387908935547,19.95321273803711,-0.07880268312750272,-0.12173071426591331
616,616,616,616,2021-07-16,17.059377670288086,19.00441551208496,19.95321273803711,-0.10234662784340931,-0.14503103363562408
617,617,617,617,2021-07-19,16.328805923461914,19.516765594482425,20.52248764038086,-0.16334467182009804,-0.20434568120617558
618,618,618,618,2021-07-20,16.660884857177734,19.364959716796875,20.79764175415039,-0.1396375153454963,-0.19890509442721416
619,619,619,619,2021-07-21,17.501766204833984,19.13724708557129,20.370681762695312,-0.08546061371441405,-0.14083551995373833
620,620,620,620,2021-07-22,17.34024429321289,18.065105438232425,19.48830223083496,-0.04012493298187236,-0.110222938467331
621,621,621,621,2021-07-23,17.30223846435547,17.524293899536133,19.023387908935547,-0.012671291434260934,-0.09047544279805342
622,622,622,622,2021-07-26,17.900833129882812,17.059377670288086,19.00441551208496,0.049325097073164015,-0.058069788123732424
623,623,623,623,2021-07-27,17.63478660583496,16.328805923461914,19.516765594482425,0.07998017053387585,-0.0964288359941935
624,624,624,624,2021-07-28,18.09086227416992,16.660884857177734,19.364959716796875,0.08582841963379462,-0.06579396297539541
625,625,625,625,2021-07-29,18.12886619567871,17.501766204833984,19.13724708557129,0.03583066894537312,-0.05269205572691049
626,626,626,626,2021-07-30,17.81531524658203,17.34024429321289,18.065105438232425,0.027397016174396605,-0.013827220245376859
627,627,627,627,2021-08-02,17.36874771118164,17.30223846435547,17.524293899536133,0.0038439677596160404,-0.008876031710390864
628,628,628,628,2021-08-03,17.843822479248047,17.900833129882812,17.059377670288086,-0.0031848043172691964,0.04598320197378647
629,629,629,629,2021-08-04,16.86516761779785,17.63478660583496,16.328805923461914,-0.04364209248681572,0.03284757604750932
630,630,630,630,2021-08-05,17.15971565246582,18.09086227416992,16.660884857177734,-0.05147054947367469,0.029940234241111252
631,631,631,631,2021-08-06,17.4162540435791,18.12886619567871,17.501766204833984,-0.03930814781287706,-0.004885916098642862
632,632,632,632,2021-08-09,17.01719093322754,17.81531524658203,17.34024429321289,-0.04479989841928933,-0.018630265786497402
633,633,633,633,2021-08-10,18.10986328125,17.36874771118164,17.30223846435547,0.04266948788663938,0.04667747578201098
634,634,634,634,2021-08-11,18.271390914916992,17.843822479248047,17.900833129882812,0.023961706420594364,0.020700588757267768
635,635,635,635,2021-08-12,17.976842880249023,16.86516761779785,17.63478660583496,0.0659154588702704,0.019396677831127418
636,636,636,636,2021-08-13,16.988683700561523,17.15971565246582,18.09086227416992,-0.009967062122018366,-0.06092460143163447
637,637,637,637,2021-08-16,16.276071548461914,17.4162540435791,18.12886619567871,-0.06546657462989536,-0.10220135265041774
638,638,638,638,2021-08-17,16.029035568237305,17.01719093322754,17.81531524658203,-0.05806806592624969,-0.10026652089063848
639,639,639,639,2021-08-18,15.77249526977539,18.10986328125,17.36874771118164,-0.12906602193372696,-0.09190371510656559
640,640,640,640,2021-08-19,15.202404975891112,18.271390914916992,17.843822479248047,-0.16796673845559962,-0.148029801710303
641,641,641,641,2021-08-20,15.268913269042969,17.976842880249023,16.86516761779785,-0.1506343260184595,-0.09464799786930977
642,642,642,642,2021-08-23,16.4280948638916,16.988683700561523,17.15971565246582,-0.03299777937777448,-0.04263595058284586
643,643,643,643,2021-08-24,17.0076904296875,16.276071548461914,17.4162540435791,0.04495058153604181,-0.023458753694640122
644,644,644,644,2021-08-25,17.22622299194336,16.029035568237305,17.01719093322754,0.07468867472465823,0.012283581910552899
645,645,645,645,2021-08-26,16.80815887451172,15.77249526977539,18.10986328125,0.06566263530419025,-0.07187820175793358
646,646,646,646,2021-08-27,17.805818557739258,15.202404975891112,18.271390914916992,0.1712501137798128,-0.02548094774753218
647,647,647,647,2021-08-30,17.729801177978516,15.268913269042969,17.976842880249023,0.1611698138285247,-0.013742218470515155
648,648,648,648,2021-08-31,18.508928298950195,16.4280948638916,16.988683700561523,0.1266631007611354,0.08948572032914015
649,649,649,649,2021-09-01,18.100360870361328,17.0076904296875,16.276071548461914,0.06424566846339896,0.1120841301580422
650,650,650,650,2021-09-02,18.860483169555664,17.22622299194336,16.029035568237305,0.09487048776604379,0.17664491349242972
651,651,651,651,2021-09-03,18.68945503234864,16.80815887451172,15.77249526977539,0.11192755684203837,0.18493965049163652
652,652,652,652,2021-09-07,18.556432723999023,17.805818557739258,15.202404975891112,0.042155555153262636,0.22062481254952293
653,653,653,653,2021-09-08,18.09086227416992,17.729801177978516,15.268913269042969,0.020364644395441056,0.184816624169863
654,654,654,654,2021-09-09,17.986347198486328,18.508928298950195,16.4280948638916,-0.028234001019578625,0.09485289362552396
655,655,655,655,2021-09-10,17.7583065032959,18.100360870361328,17.0076904296875,-0.018897654555911747,0.044133921458152425
656,656,656,656,2021-09-13,19.14552879333496,18.860483169555664,17.22622299194336,0.015113378656142373,0.1114176800270874
657,657,657,657,2021-09-14,18.38541030883789,18.68945503234864,16.80815887451172,-0.016268249822399494,0.09383844156292165
658,658,658,658,2021-09-15,19.592100143432617,18.556432723999023,17.805818557739258,0.055811773460863856,0.10032010490845744
659,659,659,659,2021-09-16,19.468578338623047,18.09086227416992,17.729801177978516,0.07615535642102733,0.09807087756879063
660,660,660,660,2021-09-17,19.136024475097656,17.986347198486328,18.508928298950195,0.06391944200365929,0.033880739393378656
661,661,661,661,2021-09-20,17.96734046936035,17.7583065032959,18.100360870361328,0.011771052945034777,-0.007349046903191492
662,662,662,662,2021-09-21,17.834320068359375,19.14552879333496,18.860483169555664,-0.06848641994323246,-0.05440810248449557
663,663,663,663,2021-09-22,19.11702537536621,18.38541030883789,18.68945503234864,0.03979324117540273,0.022877624964318777
664,664,664,664,2021-09-23,20.46623992919922,19.592100143432617,18.556432723999023,0.044616951698239316,0.10291887635979968
665,665,665,665,2021-09-24,20.817790985107425,19.468578338623047,18.09086227416992,0.06930206320241283,0.15073514294733248
666,666,666,666,2021-09-27,22.100494384765625,19.136024475097656,17.986347198486328,0.15491566252571065,0.22873722723564072
667,667,667,667,2021-09-28,20.6087589263916,17.96734046936035,17.7583065032959,0.14701221149204868,0.16051375296212322
668,668,668,668,2021-09-29,20.20969581604004,17.834320068359375,19.14552879333496,0.13319127045919288,0.055583057234519506
669,669,669,669,2021-09-30,20.361719131469727,19.11702537536621,18.38541030883789,0.0651091752855757,0.10749332157584868
670,670,670,670,2021-10-01,20.713274002075195,20.46623992919922,19.592100143432617,0.01207032037787914,0.05722581297740059
671,671,671,671,2021-10-04,20.960315704345703,20.817790985107425,19.468578338623047,0.006846294082798465,0.0766228195904397
672,672,672,672,2021-10-05,21.10283470153809,22.100494384765625,19.136024475097656,-0.04514196225018596,0.10278050328582666
673,673,673,673,2021-10-06,20.99831962585449,20.6087589263916,17.96734046936035,0.01890267632584197,0.1686938120676711
674,674,674,674,2021-10-07,21.663423538208008,20.20969581604004,17.834320068359375,0.07193219212206903,0.21470420263691503
675,675,675,675,2021-10-08,23.145658493041992,20.361719131469727,19.11702537536621,0.13672418048776613,0.21073535440649627
676,676,676,676,2021-10-11,23.202667236328125,20.713274002075195,20.46623992919922,0.12018347432682663,0.13370444774395707
677,677,677,677,2021-10-12,23.5067195892334,20.960315704345703,20.817790985107425,0.12148690510228088,0.12916493426461884
678,678,678,678,2021-10-13,23.383201599121094,21.10283470153809,22.100494384765625,0.10805974314990019,0.05803975205367662
679,679,679,679,2021-10-14,24.91293907165528,20.99831962585449,20.6087589263916,0.18642536715084845,0.20885198185086917
680,680,680,680,2021-10-15,25.055463790893555,21.663423538208008,20.20969581604004,0.15657914118250837,0.23977441417042633
681,681,681,681,2021-10-18,25.587549209594727,23.145658493041992,20.361719131469727,0.10550102591753063,0.25664974771448956
682,682,682,682,2021-10-19,25.52103805541992,23.202667236328125,20.713274002075195,0.0999182893707129,0.23211029086290513
683,683,683,683,2021-10-20,26.08162498474121,23.5067195892334,20.960315704345703,0.10953912074942074,0.2443335946191738
684,684,684,684,2021-10-21,25.72259521484375,23.383201599121094,21.10283470153809,0.10004590713577,0.21891658531396008
685,685,685,685,2021-10-22,26.36066055297852,24.91293907165528,20.99831962585449,0.05811122795103629,0.25537000210824345
686,686,686,686,2021-10-25,26.874919891357425,25.055463790893555,21.663423538208008,0.07261713914572021,0.24056660961079612
687,687,687,687,2021-10-26,26.808256149291992,25.587549209594727,23.145658493041992,0.04770706759362198,0.1582412380857967
688,688,688,688,2021-10-27,25.617834091186523,25.52103805541992,23.202667236328125,0.0037927938337150024,0.10409005267622873
689,689,689,689,2021-10-28,25.78925895690918,26.08162498474121,23.5067195892334,-0.011209655380102879,0.09710156957507743
690,690,690,690,2021-10-29,24.96072578430176,25.72259521484375,23.383201599121094,-0.029618684435944287,0.06746399454726348
691,691,691,691,2021-11-01,25.874969482421875,26.36066055297852,24.91293907165528,-0.018424844460195655,0.0386156931544519
692,692,692,692,2021-11-02,25.989246368408203,26.874919891357425,25.055463790893555,-0.03295539211017484,0.03726862074107906
693,693,693,693,2021-11-03,26.31303977966309,26.808256149291992,25.587549209594727,-0.01847253200174981,0.028353265259039473
694,694,694,694,2021-11-04,27.69392776489257,25.617834091186523,25.52103805541992,0.08104095242073184,0.08514111787906664
695,695,695,695,2021-11-05,28.4748477935791,25.78925895690918,26.08162498474121,0.10413594439286622,0.09175896096343772
696,696,696,696,2021-11-08,29.198619842529297,24.96072578430176,25.72259521484375,0.1697824852870593,0.13513506699664712
697,697,697,697,2021-11-09,28.57960319519043,25.874969482421875,26.36066055297852,0.10452703005527963,0.08417629132442928
698,698,698,698,2021-11-10,27.36060905456543,25.989246368408203,26.874919891357425,0.05276654300465666,0.018072208779464916
699,699,699,699,2021-11-11,28.008195877075195,26.31303977966309,26.808256149291992,0.06442266312090106,0.044760081413012465
700,700,700,700,2021-11-12,28.046293258666992,27.69392776489257,25.617834091186523,0.012723565135499326,0.09479564739299917
701,701,701,701,2021-11-15,28.19866752624512,28.4748477935791,25.78925895690918,-0.009699095473172603,0.09342682445283823
702,702,702,702,2021-11-16,28.208192825317383,29.198619842529297,24.96072578430176,-0.03392033673349537,0.1301030694811771
703,703,703,703,2021-11-17,26.341609954833984,28.57960319519043,25.874969482421875,-0.07830735875063055,0.018034435662972248
704,704,704,704,2021-11-18,26.26542282104492,27.36060905456543,25.989246368408203,-0.04002784555476724,0.010626566416039873
705,705,705,705,2021-11-19,24.76073455810547,28.008195877075195,26.31303977966309,-0.11594682260944145,-0.05899376258144717
706,706,706,706,2021-11-22,25.265474319458008,28.046293258666992,27.69392776489257,-0.0991510326716577,-0.0876890221586083
707,707,707,707,2021-11-23,27.11300468444824,28.19866752624512,28.4748477935791,-0.038500501514351027,-0.04782617694757085
708,708,708,708,2021-11-24,27.24633026123047,28.208192825317383,29.198619842529297,-0.03409869501542917,-0.06686239253182846
709,709,709,709,2021-11-26,24.989295959472656,26.341609954833984,28.57960319519043,-0.05133756052420646,-0.1256248105054858
710,710,710,710,2021-11-29,25.55117416381836,26.26542282104492,27.36060905456543,-0.027193495497596754,-0.06613284401449193
711,711,711,711,2021-11-30,24.54170036315918,24.76073455810547,28.008195877075195,-0.008846029766697239,-0.12376718333198156
712,712,712,712,2021-12-01,24.046480178833008,25.265474319458008,28.046293258666992,-0.04824742750569311,-0.14261467791641036
713,713,713,713,2021-12-02,24.93215560913086,27.11300468444824,28.19866752624512,-0.08043553640398604,-0.1158392294272077
714,714,714,714,2021-12-03,24.360754013061523,27.24633026123047,28.208192825317383,-0.10590696877351258,-0.1363943743607251
715,715,715,715,2021-12-06,24.617883682250977,24.989295959472656,26.341609954833984,-0.014862854792869418,-0.06543739260958437
716,716,716,716,2021-12-07,25.608312606811523,25.55117416381836,26.26542282104492,0.002236235510228557,-0.025018071047647195
717,717,717,717,2021-12-08,25.36070442199707,24.54170036315918,24.76073455810547,0.0333719362032201,0.024230697295496872
718,718,718,718,2021-12-09,24.789304733276367,24.046480178833008,25.265474319458008,0.03089119692025588,-0.018846651369411327
719,719,719,719,2021-12-10,25.3987979888916,24.93215560913086,27.11300468444824,0.01871648753827948,-0.06322451958044661
720,720,720,720,2021-12-13,24.075056076049805,24.360754013061523,27.24633026123047,-0.011727795324337542,-0.11639270884465325
721,721,721,721,2021-12-14,23.760786056518555,24.617883682250977,24.989295959472656,-0.03481605635948204,-0.049161445162219986
