,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BRO,BRO_6m,BRO_12m,BRO_6m_ret,BRO_12m_ret
485,485,485,485,2021-01-07,46.79212188720703,44.98414993286133,44.92551040649414,0.04019131087380989,0.04154903224968298
486,486,486,486,2021-01-08,46.92893981933594,45.19915390014648,44.954837799072266,0.03827031636501177,0.04391300507160123
487,487,487,487,2021-01-11,45.91256713867188,46.33279800415039,44.65188217163086,-0.009069835701285833,0.02823363553176228
488,488,488,488,2021-01-12,45.78551483154297,45.29688262939453,44.65188217163086,0.010787325170835249,0.02538823907925547
489,489,489,489,2021-01-13,45.22847366333008,45.2675666809082,45.25778579711914,-0.0008635988290179863,-0.0006476705228236623
490,490,490,490,2021-01-14,44.71051788330078,46.15689086914063,44.83756256103516,-0.031336014159629166,-0.0028334429990801713
491,491,491,491,2021-01-15,45.24801254272461,46.79212188720703,44.98414993286133,-0.03299934438118701,0.005865679583966665
492,492,492,492,2021-01-19,45.66824722290039,46.92893981933594,45.19915390014648,-0.026863862710065023,0.010378365130246259
493,493,493,493,2021-01-20,46.52826690673828,45.91256713867188,46.33279800415039,0.013410266653284042,0.0042188020367426304
494,494,494,494,2021-01-21,46.38166046142578,45.78551483154297,45.29688262939453,0.013020398090448193,0.023948178529338948
495,495,495,495,2021-01-22,46.410980224609375,45.22847366333008,45.2675666809082,0.026145179474363678,0.02525900169896711
496,496,496,496,2021-01-25,46.64552688598633,44.71051788330078,46.15689086914063,0.043278608575640476,0.01058641532487603
497,497,497,497,2021-01-26,44.63233184814453,45.24801254272461,46.79212188720703,-0.013606800829069177,-0.046157129703771504
498,498,498,498,2021-01-27,43.078460693359375,45.66824722290039,46.92893981933594,-0.05670869120289701,-0.08204913941801995
499,499,499,499,2021-01-28,42.90254974365234,46.52826690673828,45.91256713867188,-0.0779250422190314,-0.06555977116087297
500,500,500,500,2021-01-29,42.11095428466797,46.38166046142578,45.78551483154297,-0.09207747489569995,-0.08025596218355702
501,501,501,501,2021-02-01,41.98390579223633,46.410980224609375,45.22847366333008,-0.09538851390226821,-0.0717372842436722
502,502,502,502,2021-02-02,43.67460250854492,46.64552688598633,44.71051788330078,-0.06369151718884236,-0.023169388855206474
503,503,503,503,2021-02-03,42.73641586303711,44.63233184814453,45.24801254272461,-0.04247853308579119,-0.05550733697565102
504,504,504,504,2021-02-04,43.0037727355957,43.078460693359375,45.66824722290039,-0.0017337657047524768,-0.05834413732368038
505,505,505,505,2021-02-05,43.84603118896485,42.90254974365234,46.52826690673828,0.021991267440977902,-0.05764744522184184
506,506,506,506,2021-02-08,44.56097030639648,42.11095428466797,46.38166046142578,0.058180016657103595,-0.039254527261772254
507,507,507,507,2021-02-09,44.394474029541016,41.98390579223633,46.410980224609375,0.05741648357429496,-0.04344890336961915
508,508,508,508,2021-02-10,44.1496467590332,43.67460250854492,46.64552688598633,0.010876899232118653,-0.05350738417112744
509,509,509,509,2021-02-11,44.36509323120117,42.73641586303711,44.63233184814453,0.03810982590078904,-0.0059875566854226125
510,510,510,510,2021-02-12,43.87541198730469,43.0037727355957,43.078460693359375,0.020268901918633286,0.018499994686861365
511,511,511,511,2021-02-16,43.552223205566406,43.84603118896485,42.90254974365234,-0.006700902577298495,0.015143003523006016
512,512,512,512,2021-02-17,43.33676528930664,44.56097030639648,42.11095428466797,-0.02747258438656819,0.0291090768533111
513,513,513,513,2021-02-18,43.405311584472656,44.394474029541016,41.98390579223633,-0.0222812065395831,0.0338559685054165
514,514,514,514,2021-02-19,44.64910888671875,44.1496467590332,43.67460250854492,0.011312935988176509,0.022312884885058004
515,515,515,515,2021-02-22,45.22692489624024,44.36509323120117,42.73641586303711,0.019425895501848256,0.05827603889817956
516,516,516,516,2021-02-23,45.96144485473633,43.87541198730469,43.0037727355957,0.04754446221576747,0.06877703817582637
517,517,517,517,2021-02-24,46.803707122802734,43.552223205566406,43.84603118896485,0.07465712833738314,0.06745595561639495
518,518,518,518,2021-02-25,45.77537536621094,43.33676528930664,44.56097030639648,0.05627116054058656,0.02725266194753706
519,519,519,519,2021-02-26,44.95271301269531,43.405311584472656,44.394474029541016,0.035650047695457765,0.012574515080026272
520,520,520,520,2021-03-01,45.87331008911133,44.64910888671875,44.1496467590332,0.027418267305145072,0.03904138439625138
521,521,521,521,2021-03-02,45.42280197143555,45.22692489624024,44.36509323120117,0.004330983714782466,0.0238410124536943
522,522,522,522,2021-03-03,44.60993194580078,45.96144485473633,43.87541198730469,-0.029405361672312003,0.016741038436485223
523,523,523,523,2021-03-04,44.00273132324219,46.803707122802734,43.552223205566406,-0.05984516978989285,0.010344090026113806
524,524,524,524,2021-03-05,45.08982467651367,45.77537536621094,43.33676528930664,-0.014976407822169469,0.04045201286953448
525,525,525,525,2021-03-08,45.3934211730957,44.95271301269531,43.405311584472656,0.009803816741292826,0.04580337097117515
526,526,526,526,2021-03-09,45.11919784545898,45.87331008911133,44.64910888671875,-0.0164390195995765,0.01052851827195278
527,527,527,527,2021-03-10,45.55011367797852,45.42280197143555,45.22692489624024,0.002802814908315021,0.007145937568820759
528,528,528,528,2021-03-11,45.45218276977539,44.60993194580078,45.96144485473633,0.018880343171065794,-0.011080201820688806
529,529,529,529,2021-03-12,45.85372161865234,44.00273132324219,46.803707122802734,0.04206535003049816,-0.020297227774241144
530,530,530,530,2021-03-15,46.17690658569336,45.08982467651367,45.77537536621094,0.02410925118868179,0.008771773388423387
531,531,531,531,2021-03-16,45.98104095458984,45.3934211730957,44.95271301269531,0.012945042834586085,0.022875770403537388
532,532,532,532,2021-03-17,45.41300582885742,45.11919784545898,45.87331008911133,0.006511817528422892,-0.010034249967132092
533,533,533,533,2021-03-18,44.766632080078125,45.55011367797852,45.42280197143555,-0.01720043123139725,-0.014445825948167124
534,534,534,534,2021-03-19,43.83623123168945,45.45218276977539,44.60993194580078,-0.035552781838246617,-0.01734368738897296
535,535,535,535,2021-03-22,44.40426254272461,45.85372161865234,44.00273132324219,-0.031610500189762525,0.009125143085614074
536,536,536,536,2021-03-23,44.678489685058594,46.17690658569336,45.08982467651367,-0.032449486365095925,-0.009122567994134023
537,537,537,537,2021-03-24,44.93312454223633,45.98104095458984,45.3934211730957,-0.022790184619535192,-0.010140161701057027
538,538,538,538,2021-03-25,44.95271301269531,45.41300582885742,45.11919784545898,-0.010135704689902325,-0.0036898890209419166
539,539,539,539,2021-03-26,45.23672103881836,44.766632080078125,45.55011367797852,0.010500878375200084,-0.006880172492559011
540,540,540,540,2021-03-29,45.29548645019531,43.83623123168945,45.45218276977539,0.033288792797747435,-0.003447498228495993
541,541,541,541,2021-03-30,45.06044006347656,44.40426254272461,45.85372161865234,0.014777354316392488,-0.017300265434792572
542,542,542,542,2021-03-31,44.766632080078125,44.678489685058594,46.17690658569336,0.001972815008762563,-0.03054068819006095
543,543,543,543,2021-04-01,45.55990982055664,44.93312454223633,45.98104095458984,0.01394929208030371,-0.00915879948105347
544,544,544,544,2021-04-05,45.71661376953125,44.95271301269531,45.41300582885742,0.01699342944262794,0.006685484370226424
545,545,545,545,2021-04-06,45.98104095458984,45.23672103881836,44.766632080078125,0.016453887432132053,0.02712754607805623
546,546,546,546,2021-04-07,46.14752960205078,45.29548645019531,43.83623123168945,0.018810773845918005,0.05272575459658757
547,547,547,547,2021-04-08,46.36299514770508,45.06044006347656,44.40426254272461,0.028906843395084758,0.04411136437849472
548,548,548,548,2021-04-09,46.842872619628906,44.766632080078125,44.678489685058594,0.04637919903907051,0.0484435116277917
549,549,549,549,2021-04-12,46.872257232666016,45.55990982055664,44.93312454223633,0.028804872908621215,0.04315597257446324
550,550,550,550,2021-04-13,47.46966171264648,45.71661376953125,44.95271301269531,0.03834597094073455,0.05599102993495286
551,551,551,551,2021-04-14,47.234619140625,45.98104095458984,45.23672103881836,0.027262936201752686,0.044165404917217765
552,552,552,552,2021-04-15,47.9593505859375,46.14752960205078,45.29548645019531,0.03926149459160211,0.0588108075331355
553,553,553,553,2021-04-16,48.52737808227539,46.36299514770508,45.06044006347656,0.046683414815521296,0.07693972837182583
554,554,554,554,2021-04-19,48.45882415771485,46.842872619628906,44.766632080078125,0.03449727669794522,0.08247643179929565
555,555,555,555,2021-04-20,48.3510856628418,46.872257232666016,45.55990982055664,0.031550185919895446,0.06126385792418265
556,556,556,556,2021-04-21,48.772220611572266,47.46966171264648,45.71661376953125,0.027439818442581698,0.06683799586393446
557,557,557,557,2021-04-22,48.93871307373047,47.234619140625,45.98104095458984,0.03607722395372992,0.06432373121046964
558,558,558,558,2021-04-23,49.43819046020508,47.9593505859375,46.14752960205078,0.030835277296294317,0.07130741096069548
559,559,559,559,2021-04-26,48.772220611572266,48.52737808227539,46.36299514770508,0.005045451433245862,0.05196440515095668
560,560,560,560,2021-04-27,50.79949951171875,48.45882415771485,46.842872619628906,0.04830235555006257,0.0844659319725809
561,561,561,561,2021-04-28,51.347930908203125,48.3510856628418,46.872257232666016,0.06198092978219161,0.09548662556020338
562,562,562,562,2021-04-29,51.72010040283203,48.772220611572266,47.46966171264648,0.0604417792402161,0.0895401091314958
563,563,563,563,2021-04-30,52.08246994018555,48.93871307373047,47.234619140625,0.06423865011976782,0.10263342624035388
564,564,564,564,2021-05-03,52.00411605834961,49.43819046020508,47.9593505859375,0.051901689245886784,0.08433736952222426
565,565,565,565,2021-05-04,52.2783317565918,48.772220611572266,48.52737808227539,0.07188746177752736,0.0772956179078308
566,566,566,566,2021-05-05,52.06287384033203,50.79949951171875,48.45882415771485,0.024869818418621126,0.07437344478040542
567,567,567,567,2021-05-06,52.44482421875,51.347930908203125,48.3510856628418,0.02136197683423391,0.08466694180259693
568,568,568,568,2021-05-07,52.67341232299805,51.72010040283203,48.772220611572266,0.01843213591506898,0.07998798624518932
569,569,569,569,2021-05-10,52.359474182128906,52.08246994018555,48.93871307373047,0.005318569612030366,0.06989887746424306
570,570,570,570,2021-05-11,50.995792388916016,52.00411605834961,49.43819046020508,-0.019389305036975113,0.03150604652418898
571,571,571,571,2021-05-12,49.93624114990234,52.2783317565918,48.772220611572266,-0.0448004082761142,0.02386646586384633
572,572,572,572,2021-05-13,51.162574768066406,52.06287384033203,50.79949951171875,-0.017292535080308702,0.0071472211308676314
573,573,573,573,2021-05-14,51.51575469970703,52.44482421875,51.347930908203125,-0.01771518034206332,0.003268365220089109
574,574,574,574,2021-05-17,51.24106216430664,52.67341232299805,51.72010040283203,-0.02719303905940451,-0.009262128936222247
575,575,575,575,2021-05-18,51.07427597045898,52.359474182128906,52.08246994018555,-0.02454566688732307,-0.01935764511330662
576,576,576,576,2021-05-19,51.035037994384766,50.995792388916016,52.00411605834961,0.0007695851683104937,-0.01863464159024486
577,577,577,577,2021-05-20,51.270484924316406,49.93624114990234,52.2783317565918,0.026718946874852545,-0.019278481129962777
578,578,578,578,2021-05-21,51.10371398925781,51.162574768066406,52.06287384033203,-0.001150465532186895,-0.018423106146921442
579,579,579,579,2021-05-24,51.17238235473633,51.51575469970703,52.44482421875,-0.006665385122906042,-0.024262486965467844
580,580,580,580,2021-05-25,50.83881759643555,51.24106216430664,52.67341232299805,-0.007850043517468097,-0.03482961603688406
581,581,581,581,2021-05-26,50.68184661865234,51.07427597045898,52.359474182128906,-0.0076835029836471724,-0.0320405731662059
582,582,582,582,2021-05-27,51.41765594482422,51.035037994384766,50.995792388916016,0.007497162057203743,0.008272516930237783
583,583,583,583,2021-05-28,51.52556991577149,51.270484924316406,49.93624114990234,0.004975279477688499,0.03182716058059287
584,584,584,584,2021-06-01,51.55499649047852,51.10371398925781,51.162574768066406,0.008830718278432181,0.00767009330924151
585,585,585,585,2021-06-02,51.3784065246582,51.17238235473633,51.51575469970703,0.004026081265743553,-0.002666139239334675
586,586,586,586,2021-06-03,51.280303955078125,50.83881759643555,51.24106216430664,0.008684040650731584,0.0007658270362478348
587,587,587,587,2021-06-04,51.3784065246582,50.68184661865234,51.07427597045898,0.01374377518733727,0.005954671866031491
588,588,588,588,2021-06-07,50.73090362548828,51.41765594482422,51.035037994384766,-0.013356352146291606,-0.00595932482562167
589,589,589,589,2021-06-08,51.07427597045898,51.52556991577149,51.270484924316406,-0.008758640536150164,-0.003826937742973713
590,590,590,590,2021-06-09,50.74071502685547,51.55499649047852,51.10371398925781,-0.01579442380087137,-0.007103181629394828
591,591,591,591,2021-06-10,50.82901763916016,51.3784065246582,51.17238235473633,-0.01069299191352635,-0.00670996150220049
592,592,592,592,2021-06-11,51.18219375610352,51.280303955078125,50.83881759643555,-0.0019132140687104782,0.0067542121532750965
593,593,593,593,2021-06-14,51.13314437866211,51.3784065246582,50.68184661865234,-0.004773642520002674,0.008904524797714863
594,594,594,594,2021-06-15,51.93761444091797,50.73090362548828,51.41765594482422,0.0237865034760274,0.010112450412981033
595,595,595,595,2021-06-16,51.71197128295898,51.07427597045898,51.52556991577149,0.012485645667671186,0.0036176478492560005
596,596,596,596,2021-06-17,51.633487701416016,50.74071502685547,51.55499649047852,0.017594798853110882,0.001522475342462526
597,597,597,597,2021-06-18,50.82901763916016,50.82901763916016,51.3784065246582,0.0,-0.01069299191352635
598,598,598,598,2021-06-21,51.46670150756836,51.18219375610352,51.280303955078125,0.0055587252242566,0.0036348761242428473
599,599,599,599,2021-06-22,51.84931564331055,51.13314437866211,51.3784065246582,0.014006008692618144,0.009165506493984843
600,600,600,600,2021-06-23,51.91798782348633,51.93761444091797,50.73090362548828,-0.0003778883116390963,0.02339962652274985
601,601,601,601,2021-06-24,52.212310791015625,51.71197128295898,51.07427597045898,0.00967550637972936,0.02228195699171298
602,602,602,602,2021-06-25,52.47721099853516,51.633487701416016,50.74071502685547,0.016340621846004266,0.03422293065363036
603,603,603,603,2021-06-28,51.9670524597168,50.82901763916016,50.82901763916016,0.02238947108196432,0.02238947108196432
604,604,604,604,2021-06-29,52.50663757324219,51.46670150756836,51.18219375610352,0.02020599796007727,0.02587704277487557
605,605,605,605,2021-06-30,52.133827209472656,51.84931564331055,51.13314437866211,0.005487277172940175,0.0195701407173412
606,606,606,606,2021-07-01,52.50663757324219,51.91798782348633,51.93761444091797,0.011338069413575624,0.010955896578028534
607,607,607,607,2021-07-02,52.6537971496582,52.212310791015625,51.71197128295898,0.008455598918225782,0.018212917499232706
608,608,608,608,2021-07-06,52.54587936401367,52.47721099853516,51.633487701416016,0.0013085368709939704,0.017670541023178554
609,609,609,609,2021-07-07,52.58511734008789,51.9670524597168,50.82901763916016,0.011893398819380785,0.03454915681027804
610,610,610,610,2021-07-08,51.31954193115234,52.50663757324219,51.46670150756836,-0.022608487173339853,-0.0028593162589676258
611,611,611,611,2021-07-09,51.94742202758789,52.133827209472656,51.84931564331055,-0.0035755130950926306,0.0018921442464592264
612,612,612,612,2021-07-12,52.27117156982422,52.50663757324219,51.91798782348633,-0.0044844997566168,0.0068027240874330985
613,613,613,613,2021-07-13,51.61386489868164,52.6537971496582,52.212310791015625,-0.019750375229743766,-0.011461777562945197
614,614,614,614,2021-07-14,51.7806396484375,52.54587936401367,52.47721099853516,-0.014563267849700301,-0.013273787551649985
615,615,615,615,2021-07-15,52.51644134521485,52.58511734008789,51.9670524597168,-0.0013059967980842968,0.010571869280520119
616,616,616,616,2021-07-16,52.72247695922852,51.31954193115234,52.50663757324219,0.02733724766986989,0.004110706683231324
617,617,617,617,2021-07-19,51.67272567749024,51.94742202758789,52.133827209472656,-0.005287968861125925,-0.008844574754309109
618,618,618,618,2021-07-20,52.379093170166016,52.27117156982422,52.50663757324219,0.0020646485835436046,-0.0024291100891437045
619,619,619,619,2021-07-21,52.26137161254883,51.61386489868164,52.6537971496582,0.012545208833677712,-0.007452938977866697
620,620,620,620,2021-07-22,52.55569076538086,51.7806396484375,52.54587936401367,0.014967971083508003,0.00018672066175207114
621,621,621,621,2021-07-23,53.3209228515625,52.51644134521485,52.58511734008789,0.015318659942310742,0.013992657023390809
622,622,622,622,2021-07-26,53.36996841430664,52.72247695922852,51.31954193115234,0.01228112737530962,0.03995410726590376
623,623,623,623,2021-07-27,53.742774963378906,51.67272567749024,51.94742202758789,0.04006077207555592,0.03456096309914192
624,624,624,624,2021-07-28,53.07564926147461,52.379093170166016,52.27117156982422,0.013298361028238226,0.01539046605404204
625,625,625,625,2021-07-29,53.801639556884766,52.26137161254883,51.61386489868164,0.029472398002774458,0.04238734422422619
626,626,626,626,2021-07-30,53.36996841430664,52.55569076538086,51.7806396484375,0.015493615193088894,0.030693494260785936
627,627,627,627,2021-08-02,53.2130012512207,53.3209228515625,52.51644134521485,-0.002024000984421015,0.013263653975086331
628,628,628,628,2021-08-03,53.09527969360352,53.36996841430664,52.72247695922852,-0.005146878082646245,0.007071039827345249
629,629,629,629,2021-08-04,52.6832275390625,53.742774963378906,51.67272567749024,-0.01971516031761289,0.019555807214026055
630,630,630,630,2021-08-05,53.17376327514648,53.07564926147461,52.379093170166016,0.001848569259859989,0.015171513229501388
631,631,631,631,2021-08-06,53.44845199584961,53.801639556884766,52.26137161254883,-0.006564624497395255,0.02271429827945326
632,632,632,632,2021-08-09,53.75259399414063,53.36996841430664,52.55569076538086,0.00716930497061008,0.02277399861611551
633,633,633,633,2021-08-10,53.9225959777832,53.2130012512207,53.3209228515625,0.013334987876599369,0.011283996863588941
634,634,634,634,2021-08-11,54.42379760742188,53.09527969360352,53.36996841430664,0.025021394020048993,0.019745733872923665
635,635,635,635,2021-08-12,54.42379760742188,52.6832275390625,53.742774963378906,0.033038409939269986,0.012671892073065294
636,636,636,636,2021-08-13,54.78739929199219,53.17376327514648,53.07564926147461,0.030346470090822475,0.03225113690243764
637,637,637,637,2021-08-16,55.406532287597656,53.44845199584961,53.801639556884766,0.03663492989282635,0.02982981083719638
638,638,638,638,2021-08-17,55.59324645996094,53.75259399414063,53.36996841430664,0.03424304445699766,0.041657848256442254
639,639,639,639,2021-08-18,55.74065399169922,53.9225959777832,53.2130012512207,0.03371606987662612,0.047500661136276934
640,640,640,640,2021-08-19,55.87824249267578,54.42379760742188,53.09527969360352,0.02672442845215106,0.052414504926461936
641,641,641,641,2021-08-20,56.76269912719727,54.42379760742188,52.6832275390625,0.042975713246743874,0.07743397241769223
642,642,642,642,2021-08-23,56.7234001159668,54.78739929199219,53.17376327514648,0.03533660748626888,0.06675541887928449
643,643,643,643,2021-08-24,56.68407440185547,55.406532287597656,53.44845199584961,0.02305760821894598,0.0605372519723697
644,644,644,644,2021-08-25,56.86097717285156,55.59324645996094,53.75259399414063,0.022803681986869773,0.05782759393992709
645,645,645,645,2021-08-26,56.61529541015625,55.74065399169922,53.9225959777832,0.015691265814485877,0.04993638350576579
646,646,646,646,2021-08-27,57.14596176147461,55.87824249267578,54.42379760742188,0.02268717146866228,0.05001790161150943
647,647,647,647,2021-08-30,57.02803421020508,56.76269912719727,54.42379760742188,0.004674462051447392,0.04785106363889713
648,648,648,648,2021-08-31,57.04768753051758,56.7234001159668,54.78739929199219,0.005716995347383902,0.041255622054244157
649,649,649,649,2021-09-01,57.45061492919922,56.68407440185547,55.406532287597656,0.013523031564552701,0.036892448547246826
650,650,650,650,2021-09-02,57.71595001220703,56.86097717285156,55.59324645996094,0.015036196735705776,0.0381827593712285
651,651,651,651,2021-09-03,57.922325134277344,56.61529541015625,55.74065399169922,0.023086159219909863,0.03913967609535063
652,652,652,652,2021-09-07,57.12631607055664,57.14596176147461,55.87824249267578,-0.0003437809131635605,0.02233559113897421
653,653,653,653,2021-09-08,57.55870819091797,57.02803421020508,56.76269912719727,0.009305493132672815,0.014023453358638749
654,654,654,654,2021-09-09,57.42113494873047,57.04768753051758,56.7234001159668,0.006546232360656434,0.012300652487989172
655,655,655,655,2021-09-10,56.77252960205078,57.45061492919922,56.68407440185547,-0.011802925486247506,0.0015604947444007866
656,656,656,656,2021-09-13,56.458045959472656,57.71595001220703,56.86097717285156,-0.02179473875884097,-0.00708625200291646
657,657,657,657,2021-09-14,55.13136291503906,57.922325134277344,56.61529541015625,-0.04818456808783467,-0.026210805478743215
658,658,658,658,2021-09-15,56.48753356933594,57.12631607055664,57.14596176147461,-0.011181930591003697,-0.011521867369857719
659,659,659,659,2021-09-16,56.46788024902344,57.55870819091797,57.02803421020508,-0.01895157094694233,-0.009822431527569675
660,660,660,660,2021-09-17,56.0256462097168,57.42113494873047,57.04768753051758,-0.024302702136759557,-0.017915560911282213
661,661,661,661,2021-09-20,55.36721420288086,56.77252960205078,57.45061492919922,-0.02475343989462042,-0.03626420237426342
662,662,662,662,2021-09-21,55.65220642089844,56.458045959472656,57.71595001220703,-0.014273245290010173,-0.03575690239651441
663,663,663,663,2021-09-22,56.40891647338867,55.13136291503906,57.922325134277344,0.023172899975616446,-0.026128244288885827
664,664,664,664,2021-09-23,56.48753356933594,56.48753356933594,57.12631607055664,0.0,-0.011181930591003697
665,665,665,665,2021-09-24,57.09683227539063,56.46788024902344,57.55870819091797,0.011138226255235972,-0.008024431576805546
666,666,666,666,2021-09-27,56.330299377441406,56.0256462097168,57.42113494873047,0.005437744824650981,-0.01899710920487785
667,667,667,667,2021-09-28,54.82672119140625,55.36721420288086,56.77252960205078,-0.009761968689522504,-0.03427376627893364
668,668,668,668,2021-09-29,55.25910949707031,55.65220642089844,56.458045959472656,-0.007063456224091547,-0.021235883070820027
669,669,669,669,2021-09-30,54.49258804321289,56.40891647338867,55.13136291503906,-0.03397208367013793,-0.01158641539137284
670,670,670,670,2021-10-01,56.605464935302734,56.48753356933594,56.48753356933594,0.0020877414628492907,0.0020877414628492907
671,671,671,671,2021-10-04,56.19271469116211,57.09683227539063,56.46788024902344,-0.01583481163837186,-0.004872957097873165
672,672,672,672,2021-10-05,57.12631607055664,56.330299377441406,56.0256462097168,0.014131234911100243,0.01964582178525509
673,673,673,673,2021-10-06,57.78473663330078,54.82672119140625,55.36721420288086,0.0539520762434027,0.04366342907485743
674,674,674,674,2021-10-07,58.423526763916016,55.25910949707031,55.65220642089844,0.05726507892808996,0.0497971333258207
675,675,675,675,2021-10-08,58.95419692993164,54.49258804321289,56.40891647338867,0.08187551824810879,0.045121952621510086
676,676,676,676,2021-10-11,59.2097053527832,56.605464935302734,56.48753356933594,0.04600687266604009,0.04819066458453025
677,677,677,677,2021-10-12,59.70107650756836,56.19271469116211,57.09683227539063,0.06243446033330802,0.04561101077581475
678,678,678,678,2021-10-13,60.565879821777344,57.12631607055664,56.330299377441406,0.06020979450123298,0.07519186816237933
679,679,679,679,2021-10-14,62.03997802734375,57.78473663330078,54.82672119140625,0.07363953946950619,0.13156462176089656
680,680,680,680,2021-10-15,63.209434509277344,58.423526763916016,55.25910949707031,0.08191747418297313,0.1438735637357409
681,681,681,681,2021-10-18,62.90478897094727,58.95419692993164,54.49258804321289,0.06701120949388883,0.1543733052477425
682,682,682,682,2021-10-19,62.98340606689453,59.2097053527832,56.605464935302734,0.06373449574908152,0.11267359324548387
683,683,683,683,2021-10-20,63.455116271972656,59.70107650756836,56.19271469116211,0.06288060423715125,0.12924098116143812
684,684,684,684,2021-10-21,64.49681854248047,60.565879821777344,57.12631607055664,0.06490351881736722,0.12902114084900074
685,685,685,685,2021-10-22,65.34196472167969,62.03997802734375,57.78473663330078,0.05322353100899879,0.13078242679094854
686,686,686,686,2021-10-25,65.31248474121094,63.209434509277344,58.423526763916016,0.03327114454132518,0.11791410684830028
687,687,687,687,2021-10-26,62.796688079833984,62.90478897094727,58.95419692993164,-0.001718484282066557,0.06517756750158488
688,688,688,688,2021-10-27,61.568267822265625,62.98340606689453,59.2097053527832,-0.022468429908758636,0.039834051789814584
689,689,689,689,2021-10-28,61.86308670043945,63.455116271972656,59.70107650756836,-0.025089065548468348,0.0362139230872498
690,690,690,690,2021-10-29,62.02032852172852,64.49681854248047,60.565879821777344,-0.038397088053588546,0.024014324636760342
691,691,691,691,2021-11-01,60.80174255371094,65.34196472167969,62.03997802734375,-0.06948401670056237,-0.019958670409055745
692,692,692,692,2021-11-02,61.74967956542969,65.31248474121094,63.209434509277344,-0.0545501398377084,-0.023093940883673114
693,693,693,693,2021-11-03,60.85390090942383,62.796688079833984,62.90478897094727,-0.03093773302089231,-0.03260305129503971
694,694,694,694,2021-11-04,60.56843566894531,61.568267822265625,62.98340606689453,-0.016239406900428244,-0.03834296283348482
695,695,695,695,2021-11-05,61.001556396484375,61.86308670043945,63.455116271972656,-0.013926403448422775,-0.03866606854791921
696,696,696,696,2021-11-08,61.72999954223633,62.02032852172852,64.49681854248047,-0.004681190609792996,-0.04289853457534176
697,697,697,697,2021-11-09,62.02530288696289,60.80174255371094,65.34196472167969,0.02012377083059902,-0.050758526298435136
698,698,698,698,2021-11-10,62.20249557495117,61.74967956542969,65.31248474121094,0.00733309083882272,-0.04761707012958616
699,699,699,699,2021-11-11,62.69467544555664,60.85390090942383,62.796688079833984,0.03024908031570006,-0.0016244906761270217
700,700,700,700,2021-11-12,63.5117073059082,60.56843566894531,61.568267822265625,0.048594149815098575,0.03156560274284259
701,701,701,701,2021-11-15,63.29515075683594,61.001556396484375,61.86308670043945,0.03759894822099574,0.023148926650411017
702,702,702,702,2021-11-16,63.91530227661133,61.72999954223633,62.02032852172852,0.03540098413381321,0.030554074769515438
703,703,703,703,2021-11-17,63.70858001708984,62.02530288696289,60.80174255371094,0.027138555585848767,0.047808456489730755
704,704,704,704,2021-11-18,63.13764572143555,62.20249557495117,61.74967956542969,0.015033965081956646,0.022477301352392898
705,705,705,705,2021-11-19,63.53139877319336,62.69467544555664,60.85390090942383,0.013346003016848185,0.043998787649698556
706,706,706,706,2021-11-22,64.25982666015625,63.5117073059082,60.56843566894531,0.011779235450948944,0.06094578719825838
707,707,707,707,2021-11-23,64.78156280517578,63.29515075683594,61.001556396484375,0.023483821913155234,0.061965737138294674
708,708,708,708,2021-11-24,65.30326843261719,63.91530227661133,61.72999954223633,0.021715709799807303,0.05788545143169799
709,709,709,709,2021-11-26,63.74795913696289,63.70858001708984,62.02530288696289,0.0006181132880764828,0.027773443575752177
710,710,710,710,2021-11-29,64.38780975341797,63.13764572143555,62.20249557495117,0.019800612102297332,0.03513225889520122
711,711,711,711,2021-11-30,63.403438568115234,63.53139877319336,62.69467544555664,-0.0020141254174953493,0.011304997075454626
712,712,712,712,2021-12-01,62.69467544555664,64.25982666015625,63.5117073059082,-0.024356604988635455,-0.01286427172263338
713,713,713,713,2021-12-02,64.84060668945312,64.78156280517578,63.29515075683594,0.0009114303780368704,0.024416656159876204
714,714,714,714,2021-12-03,64.19093322753906,65.30326843261719,63.91530227661133,-0.017033377222548718,0.004312440700583231
715,715,715,715,2021-12-06,64.86029815673828,63.74795913696289,63.70858001708984,0.017449013816827064,0.0180779125722077
716,716,716,716,2021-12-07,66.00218200683594,64.38780975341797,63.13764572143555,0.025072638122036306,0.04536970380616934
717,717,717,717,2021-12-08,66.6223373413086,63.403438568115234,63.53139877319336,0.050768520539075324,0.04865214095395354
718,718,718,718,2021-12-09,66.01202392578125,62.69467544555664,64.25982666015625,0.05291276263333322,0.027267382386380268
719,719,719,719,2021-12-10,66.15966033935547,64.84060668945312,64.78156280517578,0.020343018322142026,0.02127298994505855
720,720,720,720,2021-12-13,65.90373229980469,64.19093322753906,65.30326843261719,0.02668288161809751,0.009195004807563079
721,721,721,721,2021-12-14,65.91357421875,64.86029815673828,63.74795913696289,0.016239149247609497,0.0339715202040316
722,722,722,722,2021-12-15,66.99639129638672,66.00218200683594,64.38780975341797,0.015063279111708905,0.04051359337984439
723,723,723,723,2021-12-16,66.18919372558594,66.6223373413086,63.403438568115234,-0.0065014773273961435,0.04393697282644893
724,724,724,724,2021-12-17,64.84060668945312,66.01202392578125,62.69467544555664,-0.01774551311508299,0.034228285394985125
725,725,725,725,2021-12-20,64.91936492919922,66.15966033935547,64.84060668945312,-0.018747003896246617,0.00121464378214875
