,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,FCX,FCX_6m,FCX_12m,FCX_6m_ret,FCX_12m_ret
244,244,244,244,2020-01-24,11.35154628753662,12.444515228271484,12.465391159057615,-0.08782736174823869,-0.08935498752573467
245,245,245,245,2020-01-27,10.450323104858398,12.319876670837402,12.58956813812256,-0.15175099685895854,-0.1699220346396394
246,246,246,246,2020-01-28,10.833823204040527,12.3390531539917,12.37942123413086,-0.12198909682662551,-0.12485220438488831
247,247,247,247,2020-01-29,10.824233055114746,11.76380443572998,12.322110176086426,-0.07986968720437859,-0.12156011426343327
248,248,248,248,2020-01-30,10.852997779846191,11.811742782592772,12.923887252807615,-0.08116880128472692,-0.1602373521566849
249,249,249,249,2020-01-31,10.642072677612305,11.47618293762207,12.66502571105957,-0.07268185463263432,-0.1597275109896341
250,250,250,250,2020-02-03,10.968047142028809,11.35154628753662,12.444515228271484,-0.03378386836416036,-0.11864408208432509
251,251,251,251,2020-02-04,11.543295860290527,10.450323104858398,12.319876670837402,0.10458746054693768,-0.06303478770896576
252,252,252,252,2020-02-05,11.898028373718262,10.833823204040527,12.3390531539917,0.0982298815141116,-0.035742189839806704
253,253,253,253,2020-02-06,11.811742782592772,10.824233055114746,11.76380443572998,0.0912313807777263,0.004075071727407176
254,254,254,254,2020-02-07,11.313194274902344,10.852997779846191,11.811742782592772,0.04240270793298495,-0.042207870325888686
255,255,255,255,2020-02-10,11.667930603027344,10.642072677612305,11.47618293762207,0.09639644047659379,0.016708313770136263
256,256,256,256,2020-02-11,11.888442039489746,10.968047142028809,11.35154628753662,0.0839160231117213,0.04729714686911057
257,257,257,257,2020-02-12,12.147302627563477,11.543295860290527,10.450323104858398,0.05232533018154384,0.16238536413444904
258,258,258,258,2020-02-13,12.089777946472168,11.898028373718262,10.833823204040527,0.016116079633619274,0.11592904174061336
259,259,259,259,2020-02-14,11.7350435256958,11.811742782592772,10.824233055114746,-0.006493475036554619,0.08414549704754104
260,260,260,260,2020-02-18,11.524118423461914,11.313194274902344,10.852997779846191,0.01864408437036147,0.06183735196758078
261,261,261,261,2020-02-19,11.60081958770752,11.667930603027344,10.642072677612305,-0.0057517496120873535,0.09009024267538868
262,262,262,262,2020-02-20,11.581645011901855,11.888442039489746,10.968047142028809,-0.0258063274034398,0.0559441313414657
263,263,263,263,2020-02-21,11.44741916656494,12.147302627563477,11.543295860290527,-0.057616368214160496,-0.008305833523284067
264,264,264,264,2020-02-24,10.776296615600586,12.089777946472168,11.898028373718262,-0.10864395828335782,-0.0942787933331447
265,265,265,265,2020-02-25,10.28733730316162,11.7350435256958,11.811742782592772,-0.12336607183127968,-0.1290584723600401
266,266,266,266,2020-02-26,10.02847671508789,11.524118423461914,11.313194274902344,-0.12978361150203488,-0.11355922373440752
267,267,267,267,2020-02-27,9.39570426940918,11.60081958770752,11.667930603027344,-0.19008271800338383,-0.19474115941593062
268,268,268,268,2020-02-28,9.549102783203123,11.581645011901855,11.888442039489746,-0.17549685097496892,-0.1967742491838761
269,269,269,269,2020-03-02,10.066824913024902,11.44741916656494,12.147302627563477,-0.12060310131495922,-0.17127075683598736
270,270,270,270,2020-03-03,9.654565811157228,10.776296615600586,12.089777946472168,-0.10409242102889549,-0.20142736666437633
271,271,271,271,2020-03-04,10.01888942718506,10.28733730316162,11.7350435256958,-0.026094981438399723,-0.14624181791511381
272,272,272,272,2020-03-05,9.57786750793457,10.02847671508789,11.524118423461914,-0.044932966387145945,-0.16888501523595745
273,273,273,273,2020-03-06,9.04096794128418,9.39570426940918,11.60081958770752,-0.03775516107717025,-0.22066127544435
274,274,274,274,2020-03-09,7.890474319458008,9.549102783203123,11.581645011901855,-0.17369469167958307,-0.31870867123371704
275,275,275,275,2020-03-10,8.62870979309082,10.066824913024902,11.44741916656494,-0.1428568721875142,-0.2462309916725044
276,276,276,276,2020-03-11,7.785012245178223,9.654565811157228,10.776296615600586,-0.19364449966444575,-0.27757999590434
277,277,277,277,2020-03-12,6.874203681945801,10.01888942718506,10.28733730316162,-0.3138756813411405,-0.33178008270097803
278,278,278,278,2020-03-13,7.219352722167969,9.57786750793457,10.02847671508789,-0.2462463365475397,-0.2801147245716372
279,279,279,279,2020-03-16,5.982570171356201,9.04096794128418,9.39570426940918,-0.3382821164493106,-0.363265381730411
280,280,280,280,2020-03-17,6.212669372558594,7.890474319458008,9.549102783203123,-0.21263676668485265,-0.34939758073536686
281,281,281,281,2020-03-18,5.09093713760376,8.62870979309082,10.066824913024902,-0.41000019010024247,-0.49428571753374984
282,282,282,282,2020-03-19,5.50319766998291,7.785012245178223,9.654565811157228,-0.29310353064744277,-0.42999014376978195
283,283,283,283,2020-03-20,5.292274475097656,6.874203681945801,10.01888942718506,-0.2301254487123905,-0.47177034804499374
284,284,284,284,2020-03-23,5.167637825012207,7.219352722167969,9.57786750793457,-0.2841965167951557,-0.46046050222231694
285,285,285,285,2020-03-24,6.701630115509033,5.982570171356201,9.04096794128418,0.12019247974651459,-0.25874860313273784
286,286,286,286,2020-03-25,6.95090389251709,6.212669372558594,7.890474319458008,0.1188272666205743,-0.11907654583247618
287,287,287,287,2020-03-26,6.701630115509033,5.09093713760376,8.62870979309082,0.316384377643957,-0.22333346743505478
288,288,288,288,2020-03-27,5.944221019744873,5.50319766998291,7.785012245178223,0.08013947094205176,-0.23645322158272453
289,289,289,289,2020-03-30,5.982570171356201,5.292274475097656,6.874203681945801,0.1304345984900579,-0.12970717072747773
290,290,290,290,2020-03-31,6.471531391143799,5.167637825012207,7.219352722167969,0.2523190692313102,-0.10358564816037963
291,291,291,291,2020-04-01,6.0496826171875,6.701630115509033,5.982570171356201,-0.09728192799133817,0.011217995595375507
292,292,292,292,2020-04-02,6.126382350921631,6.95090389251709,6.212669372558594,-0.118620765636407,-0.013888880360846678
293,293,293,293,2020-04-03,6.05927038192749,6.701630115509033,5.09093713760376,-0.09585126640979225,0.19020726796471754
294,294,294,294,2020-04-06,6.893378734588623,5.944221019744873,5.50319766998291,0.15967739283094295,0.2526133255558727
295,295,295,295,2020-04-07,7.276878356933594,5.982570171356201,5.292274475097656,0.2163465113663654,0.37500018020121995
296,296,296,296,2020-04-08,7.698724746704102,6.471531391143799,5.167637825012207,0.1896295144669622,0.48979572628736134
297,297,297,297,2020-04-09,7.8521246910095215,6.0496826171875,6.701630115509033,0.2979399396426481,0.17167383989725016
298,298,298,298,2020-04-13,7.957586765289307,6.126382350921631,6.95090389251709,0.29890468950116955,0.14482762074382127
299,299,299,299,2020-04-14,7.976760864257812,6.05927038192749,6.701630115509033,0.31645567229504556,0.19027172893321098
300,300,300,300,2020-04-15,7.353577136993408,6.893378734588623,5.944221019744873,0.06675948328439674,0.23709685635293298
301,301,301,301,2020-04-16,7.2672905921936035,7.276878356933594,5.982570171356201,-0.0013175656194465146,0.21474389502165536
302,302,302,302,2020-04-17,7.995936870574951,7.698724746704102,6.471531391143799,0.03860537084379967,0.2355556030396886
303,303,303,303,2020-04-20,7.689138412475586,7.8521246910095215,6.0496826171875,-0.020756965146077055,0.2709986455537843
304,304,304,304,2020-04-21,7.104302883148193,7.957586765289307,6.126382350921631,-0.10722897623474315,0.1596244694194524
305,305,305,305,2020-04-22,7.324814319610596,7.976760864257812,6.05927038192749,-0.08173073704245681,0.20886077991464846
306,306,306,306,2020-04-23,7.487801551818848,7.353577136993408,6.893378734588623,0.018252941707811887,0.08623098194904255
307,307,307,307,2020-04-24,8.130160331726074,7.2672905921936035,7.276878356933594,0.11873334753661147,0.11725934294056906
308,308,308,308,2020-04-27,8.48489761352539,7.995936870574951,7.698724746704102,0.06115115099892976,0.10211728470456838
309,309,309,309,2020-04-28,8.552006721496582,7.689138412475586,7.8521246910095215,0.11221911516393002,0.08913282175567172
310,310,310,310,2020-04-29,8.877985000610352,7.104302883148193,7.957586765289307,0.24966307695994105,0.11566298457916746
311,311,311,311,2020-04-30,8.46572208404541,7.324814319610596,7.976760864257812,0.15575927452253402,0.061298217172152114
312,312,312,312,2020-05-01,8.110984802246094,7.487801551818848,7.353577136993408,0.08322646455231841,0.10299853406615123
313,313,313,313,2020-05-04,8.341085433959961,8.130160331726074,7.2672905921936035,0.025943535382789484,0.14775724572233417
314,314,314,314,2020-05-05,8.436960220336914,8.48489761352539,7.995936870574951,-0.005649731484333009,0.05515593193149493
315,315,315,315,2020-05-06,8.235624313354492,8.552006721496582,7.689138412475586,-0.036995107516323844,0.07107244941672985
316,316,316,316,2020-05-07,8.599946022033691,8.877985000610352,7.104302883148193,-0.03131780224426439,0.21052637584375078
317,317,317,317,2020-05-08,8.830045700073242,8.46572208404541,7.324814319610596,0.04303514956089094,0.2054975477579981
318,318,318,318,2020-05-11,8.609533309936523,8.110984802246094,7.487801551818848,0.06146584167589264,0.14980789092162805
319,319,319,319,2020-05-12,8.312322616577148,8.341085433959961,8.130160331726074,-0.003448330269548272,0.022405743234881648
320,320,320,320,2020-05-13,8.053462982177734,8.436960220336914,8.48489761352539,-0.04545443241924707,-0.05084735856563849
321,321,321,321,2020-05-14,7.947998046875,8.235624313354492,8.552006721496582,-0.03492464633350156,-0.07062771280374791
322,322,322,322,2020-05-15,8.130160331726074,8.599946022033691,8.877985000610352,-0.05462658592321301,-0.08423360355225484
323,323,323,323,2020-05-18,8.801280975341797,8.830045700073242,8.46572208404541,-0.0032575963600286473,0.039637362054299574
324,324,324,324,2020-05-19,8.762932777404785,8.609533309936523,8.110984802246094,0.017817396361219595,0.0803783993009275
325,325,325,325,2020-05-20,8.743757247924805,8.312322616577148,8.341085433959961,0.05190301811520803,0.04827570909721213
326,326,326,326,2020-05-21,8.532832145690918,8.053462982177734,8.436960220336914,0.05952335840793266,0.011363325516565714
327,327,327,327,2020-05-22,8.379433631896973,7.947998046875,8.235624313354492,0.05428229630625103,0.01746185997208327
328,328,328,328,2020-05-26,8.877985000610352,8.130160331726074,8.599946022033691,0.09198154013839854,0.032330316709465734
329,329,329,329,2020-05-27,8.906744003295898,8.801280975341797,8.830045700073242,0.011982690729857692,0.00868605960012414
330,330,330,330,2020-05-28,8.714996337890625,8.762932777404785,8.609533309936523,-0.0054703648575011865,0.012249563844811906
331,331,331,331,2020-05-29,8.695820808410645,8.743757247924805,8.312322616577148,-0.005482361661577118,0.04613610533699575
332,332,332,332,2020-06-01,8.954682350158691,8.532832145690918,8.053462982177734,0.049438474502373486,0.11190457694725242
333,333,333,333,2020-06-02,9.34776782989502,8.379433631896973,7.947998046875,0.11556081717886113,0.1761160200046077
334,334,334,334,2020-06-03,9.721678733825684,8.877985000610352,8.130160331726074,0.09503211969352598,0.19575486056395186
335,335,335,335,2020-06-04,9.77920150756836,8.906744003295898,8.801280975341797,0.097954707573229,0.11111115926947046
336,336,336,336,2020-06-05,10.411972999572754,8.714996337890625,8.762932777404785,0.19471914799368295,0.18818359835191445
337,337,337,337,2020-06-08,10.785883903503418,8.695820808410645,8.743757247924805,0.24035259478567594,0.23355253327318537
338,338,338,338,2020-06-09,10.805059432983398,8.954682350158691,8.532832145690918,0.20663793649720197,0.26629227535431554
339,339,339,339,2020-06-10,10.99680995941162,9.34776782989502,8.379433631896973,0.17641025745663175,0.3123571881459146
340,340,340,340,2020-06-11,9.501165390014648,9.721678733825684,8.877985000610352,-0.0226826405036179,0.07019389978260304
341,341,341,341,2020-06-12,10.057239532470703,9.77920150756836,8.906744003295898,0.028431567207932495,0.1291712806328631
342,342,342,342,2020-06-15,10.038063049316406,10.411972999572754,8.714996337890625,-0.035911536677216804,0.15181494749153446
343,343,343,343,2020-06-16,10.335275650024414,10.785883903503418,8.695820808410645,-0.041777591666144254,0.18853365055867766
344,344,344,344,2020-06-17,10.258575439453123,10.805059432983398,8.954682350158691,-0.0505766763172153,0.1456102001509103
345,345,345,345,2020-06-18,10.124351501464844,10.99680995941162,9.34776782989502,-0.07933741341052114,0.08307691052041744
346,346,346,346,2020-06-19,10.066824913024902,9.501165390014648,9.721678733825684,0.059535804271414916,0.035502734522414814
347,347,347,347,2020-06-22,10.344862937927246,10.057239532470703,9.77920150756836,0.028598643248768596,0.057843314704284055
348,348,348,348,2020-06-23,10.62289810180664,10.038063049316406,10.411972999572754,0.058261743288219536,0.020257937880029164
349,349,349,349,2020-06-24,10.133936882019045,10.335275650024414,10.785883903503418,-0.0194807351853159,-0.060444468651531746
350,350,350,350,2020-06-25,10.62289810180664,10.258575439453123,10.805059432983398,0.03551396239212523,-0.016858892105738432
351,351,351,351,2020-06-26,10.344862937927246,10.124351501464844,10.99680995941162,0.021780302316696254,-0.05928510394293074
352,352,352,352,2020-06-29,10.584548950195312,10.066824913024902,9.501165390014648,0.05142873166499151,0.11402638683874056
353,353,353,353,2020-06-30,11.092681884765623,10.344862937927246,10.057239532470703,0.0722889178257411,0.10295492604624767
354,354,354,354,2020-07-01,11.015982627868652,10.62289810180664,10.038063049316406,0.03700351093409804,0.09742114327712281
355,355,355,355,2020-07-02,11.025569915771484,10.133936882019045,10.335275650024414,0.08798486157284957,0.0667901165989162
356,356,356,356,2020-07-06,12.224003791809082,10.62289810180664,10.258575439453123,0.1507221169456705,0.19158881893066582
357,357,357,357,2020-07-07,12.204827308654783,10.344862937927246,10.124351501464844,0.17979594141439725,0.20549225369041424
358,358,358,358,2020-07-08,12.291115760803224,10.584548950195312,10.066824913024902,0.1612318879753889,0.22095257114290678
359,359,359,359,2020-07-09,12.358226776123049,11.092681884765623,10.344862937927246,0.11408827049259296,0.19462450592885383
360,360,360,360,2020-07-10,12.43492603302002,11.015982627868652,10.62289810180664,0.1288077017806537,0.17057754991598828
361,361,361,361,2020-07-13,12.482865333557127,11.025569915771484,10.133936882019045,0.1321741577912503,0.23178834434087103
362,362,362,362,2020-07-14,12.943062782287598,12.224003791809082,10.62289810180664,0.05882352482255726,0.21841164795568968
363,363,363,363,2020-07-15,12.971824645996094,12.204827308654783,10.344862937927246,0.06284376812094772,0.2539387639866788
364,364,364,364,2020-07-16,12.914300918579102,12.291115760803224,10.584548950195312,0.05070208188610792,0.2201087622482769
365,365,365,365,2020-07-17,13.01976203918457,12.358226776123049,11.092681884765623,0.05352995013327111,0.1737253600561235
366,366,366,366,2020-07-20,12.875950813293455,12.43492603302002,11.015982627868652,0.03546661870784984,0.16884269413419228
367,367,367,367,2020-07-21,12.828012466430664,12.482865333557127,11.025569915771484,0.027649672062526554,0.1634784019718456
368,368,368,368,2020-07-22,13.058111190795898,12.943062782287598,12.224003791809082,0.008888808657077973,0.0682352045363177
369,369,369,369,2020-07-23,12.770487785339355,12.971824645996094,12.204827308654783,-0.015521090220633194,0.046347274105504654
370,370,370,370,2020-07-24,12.578739166259766,12.914300918579102,12.291115760803224,-0.025983733415765542,0.023400919090989403
371,371,371,371,2020-07-27,13.000587463378906,13.01976203918457,12.358226776123049,-0.0014727285911950716,0.0519783864540293
372,372,372,372,2020-07-28,12.68420124053955,12.875950813293455,12.43492603302002,-0.014892070926205925,0.020046376380333797
373,373,373,373,2020-07-29,12.751314163208008,12.828012466430664,12.482865333557127,-0.005978970118977189,0.021505385380488073
374,374,374,374,2020-07-30,12.406164169311523,13.058111190795898,12.943062782287598,-0.049926594433037486,-0.041481573720774434
375,375,375,375,2020-07-31,12.386988639831545,12.770487785339355,12.971824645996094,-0.03003010941743911,-0.04508509960046869
376,376,376,376,2020-08-03,12.559565544128418,12.578739166259766,12.914300918579102,-0.0015242880767237788,-0.027468414797454876
377,377,377,377,2020-08-04,12.415752410888672,13.000587463378906,13.01976203918457,-0.0449852788681776,-0.046391756353000746
378,378,378,378,2020-08-05,13.393674850463867,12.68420124053955,12.875950813293455,0.05593364504946452,0.04020860631402079
379,379,379,379,2020-08-06,13.959331512451172,12.751314163208008,12.828012466430664,0.09473669409924157,0.08819129611707432
380,380,380,380,2020-08-07,13.38408660888672,12.406164169311523,13.058111190795898,0.07882552787703978,0.02496344328271527
381,381,381,381,2020-08-10,13.786757469177246,12.386988639831545,12.770487785339355,0.11300315759107193,0.07957955098665681
382,382,382,382,2020-08-11,13.38408660888672,12.559565544128418,12.578739166259766,0.0656488524114407,0.06402449657173559
383,383,383,383,2020-08-12,13.393674850463867,12.415752410888672,13.000587463378906,0.07876465374080377,0.03023612495914052
384,384,384,384,2020-08-13,13.221098899841309,13.393674850463867,12.68420124053955,-0.012884884286748388,0.042328062218517815
385,385,385,385,2020-08-14,13.21151065826416,13.959331512451172,12.751314163208008,-0.05357139441240333,0.036090122881920594
386,386,386,386,2020-08-17,13.518309593200684,13.38408660888672,12.406164169311523,0.010028550190704921,0.08964458383036855
387,387,387,387,2020-08-18,13.815521240234377,13.786757469177246,12.386988639831545,0.002086333289131881,0.11532525312966291
388,388,388,388,2020-08-19,14.323655128479004,13.38408660888672,12.559565544128418,0.07020042136969074,0.14045785088285134
389,389,389,389,2020-08-20,14.093557357788086,13.393674850463867,12.415752410888672,0.05225470344309424,0.13513518080692166
390,390,390,390,2020-08-21,13.767581939697266,13.221098899841309,13.393674850463867,0.04133416170591664,0.02791669152849785
391,391,391,391,2020-08-24,13.959331512451172,13.21151065826416,13.959331512451172,0.056603735449377135,0.0
392,392,392,392,2020-08-25,13.863457679748535,13.518309593200684,13.38408660888672,0.02553189688165225,0.03581649498169881
393,393,393,393,2020-08-26,14.39076805114746,13.815521240234377,13.786757469177246,0.0416377204240268,0.043810923875362784
394,394,394,394,2020-08-27,14.285305976867676,14.323655128479004,13.38408660888672,-0.0026773300018290147,0.06733514167358767
395,395,395,395,2020-08-28,15.004364013671877,14.093557357788086,13.393674850463867,0.06462574584694747,0.12025744847406283
396,396,396,396,2020-08-31,14.966015815734863,13.767581939697266,13.221098899841309,0.08704752085637124,0.13197971886546433
397,397,397,397,2020-09-01,15.51249885559082,13.959331512451172,13.21151065826416,0.11126373363611886,0.174165412029345
398,398,398,398,2020-09-02,15.598788261413574,13.863457679748535,13.518309593200684,0.12517299953243088,0.15390080053051247
399,399,399,399,2020-09-03,14.918078422546388,14.39076805114746,13.815521240234377,0.03664226742622567,0.07980568833704793
400,400,400,400,2020-09-04,15.359101295471191,14.285305976867676,14.323655128479004,0.07516782072027883,0.07228924165686323
401,401,401,401,2020-09-08,15.071477890014648,15.004364013671877,14.093557357788086,0.00447295708645945,0.06938777112126093
402,402,402,402,2020-09-09,15.474150657653809,14.966015815734863,13.767581939697266,0.03395257950915065,0.12395558823847241
403,403,403,403,2020-09-10,15.119413375854492,15.51249885559082,13.959331512451172,-0.025339919982953485,0.0831043995458216
404,404,404,404,2020-09-11,15.598788261413574,15.598788261413574,13.863457679748535,0.0,0.12517299953243088
405,405,405,405,2020-09-14,15.68507480621338,14.918078422546388,14.39076805114746,0.05141388602085617,0.08994007480807942
406,406,406,406,2020-09-15,15.733009338378906,15.359101295471191,14.285305976867676,0.02434439591969917,0.10134213182801322
407,407,407,407,2020-09-16,16.08774757385254,15.071477890014648,15.004364013671877,0.06742999533650273,0.07220456389844254
408,408,408,408,2020-09-17,16.32743263244629,15.474150657653809,14.966015815734863,0.055142410958137544,0.09096721755967074
409,409,409,409,2020-09-18,16.29866600036621,15.119413375854492,15.51249885559082,0.07799592452409354,0.050679594054703125
410,410,410,410,2020-09-21,15.004364013671877,15.598788261413574,15.598788261413574,-0.038107078433272545,-0.038107078433272545
411,411,411,411,2020-09-22,15.033127784729004,15.68507480621338,14.918078422546388,-0.04156480154153419,0.007712076510385968
412,412,412,412,2020-09-23,14.160669326782228,15.733009338378906,15.359101295471191,-0.09993892317607234,-0.07802747996995985
413,413,413,413,2020-09-24,14.745503425598145,16.08774757385254,15.071477890014648,-0.0834326957265259,-0.021628566673774774
414,414,414,414,2020-09-25,14.668805122375488,16.32743263244629,15.474150657653809,-0.10158532253103492,-0.05204457117521866
415,415,415,415,2020-09-28,15.244049072265623,16.29866600036621,15.119413375854492,-0.06470572058332213,0.008243421441877619
416,416,416,416,2020-09-29,14.687979698181152,15.004364013671877,15.598788261413574,-0.021086153015378528,-0.058389699761838054
417,417,417,417,2020-09-30,14.99477767944336,15.033127784729004,15.68507480621338,-0.002551039666183197,-0.04400980775026786
418,418,418,418,2020-10-01,14.908490180969238,14.160669326782228,15.733009338378906,0.052809710962789636,-0.05240695786014349
419,419,419,419,2020-10-02,15.282400131225586,14.745503425598145,16.08774757385254,0.03641087659953279,-0.05005967671545808
420,420,420,420,2020-10-05,15.64672565460205,14.668805122375488,16.32743263244629,0.06666667966942064,-0.04169099901790563
421,421,421,421,2020-10-06,15.071477890014648,15.244049072265623,16.29866600036621,-0.011320560661599033,-0.07529377620990507
422,422,422,422,2020-10-07,16.183618545532227,14.687979698181152,15.004364013671877,0.10182740431866755,0.07859410307466685
423,423,423,423,2020-10-08,16.10692596435547,14.99477767944336,15.033127784729004,0.074169041294742,0.07142879346221309
424,424,424,424,2020-10-09,16.519182205200195,14.908490180969238,14.160669326782228,0.10803857430761243,0.16655377115241898
425,425,425,425,2020-10-12,16.11651039123535,15.282400131225586,14.745503425598145,0.054579794590345676,0.09297796935553548
426,426,426,426,2020-10-13,16.126096725463867,15.64672565460205,14.668805122375488,0.030637149359158178,0.09934630605089012
427,427,427,427,2020-10-14,16.241147994995117,15.071477890014648,15.244049072265623,0.077608189025405,0.06540906015210712
428,428,428,428,2020-10-15,16.500003814697266,16.183618545532227,14.687979698181152,0.01954972358467888,0.12336782551112191
429,429,429,429,2020-10-16,16.442481994628906,16.10692596435547,14.99477767944336,0.020833027420379402,0.09654723438615798
430,430,430,430,2020-10-19,16.43289566040039,16.519182205200195,14.908490180969238,-0.00522341504125079,0.1022508289522881
431,431,431,431,2020-10-20,16.88351058959961,16.11651039123535,15.282400131225586,0.04759095981356953,0.1047682592148973
432,432,432,432,2020-10-21,16.988967895507812,16.126096725463867,15.64672565460205,0.05350775111508743,0.08578422543703113
433,433,433,433,2020-10-22,17.59297752380371,16.241147994995117,15.071477890014648,0.0832348507153049,0.16730274576852477
434,434,434,434,2020-10-23,17.602561950683594,16.500003814697266,16.183618545532227,0.066821689762534,0.08767775891153162
435,435,435,435,2020-10-26,16.643821716308594,16.442481994628906,16.10692596435547,0.012245093030690768,0.03333322280994344
436,436,436,436,2020-10-27,16.988967895507812,16.43289566040039,16.519182205200195,0.033838968286485915,0.028438798269307064
437,437,437,437,2020-10-28,16.17403221130371,16.88351058959961,16.11651039123535,-0.042021970166142064,0.0035691237539636766
438,438,438,438,2020-10-29,16.758867263793945,16.988967895507812,16.126096725463867,-0.013544120698156692,0.03923891497754095
439,439,439,439,2020-10-30,16.624645233154297,17.59297752380371,16.241147994995117,-0.05504084168465728,0.02361269278978062
440,440,440,440,2020-11-02,17.48751449584961,17.602561950683594,16.500003814697266,-0.006535835815054014,0.05984911835430751
441,441,441,441,2020-11-03,17.995651245117188,16.643821716308594,16.442481994628906,0.08122110125008075,0.0944607542216338
442,442,442,442,2020-11-04,17.25741958618164,16.988967895507812,16.43289566040039,0.015801530282767207,0.050175206051369825
443,443,443,443,2020-11-05,18.04358673095703,16.17403221130371,16.88351058959961,0.11558988477509802,0.06871059991942907
444,444,444,444,2020-11-06,18.33121490478516,16.758867263793945,16.988967895507812,0.09382183271945421,0.07900697779482302
445,445,445,445,2020-11-09,18.97356986999512,16.624645233154297,17.59297752380371,0.14129171503500104,0.07847405843174848
446,446,446,446,2020-11-10,19.002330780029297,17.48751449584961,17.602561950683594,0.08662273215208516,0.07952074438183376
447,447,447,447,2020-11-11,18.72429656982422,17.995651245117188,16.643821716308594,0.04049007811844185,0.12499982810300425
448,448,448,448,2020-11-12,18.714710235595703,17.25741958618164,16.988967895507812,0.08444429609748516,0.10158017548224385
449,449,449,449,2020-11-13,19.309131622314453,18.04358673095703,16.17403221130371,0.0701382108905293,0.1938353633807952
450,450,450,450,2020-11-16,20.133649826049805,18.33121490478516,16.758867263793945,0.09832599370127615,0.20137295135374567
451,451,451,451,2020-11-17,20.16241836547852,18.97356986999512,16.624645233154297,0.06265813463830283,0.2128029249772434
452,452,452,452,2020-11-18,19.855613708496094,19.002330780029297,17.48751449584961,0.04490411930748861,0.13541656895887155
453,453,453,453,2020-11-19,20.23911666870117,18.72429656982422,17.995651245117188,0.0809013088010051,0.12466708723268383
454,454,454,454,2020-11-20,20.37333869934082,18.714710235595703,17.25741958618164,0.08862699143427699,0.18055533143866764
455,455,455,455,2020-11-23,21.006113052368164,19.309131622314453,18.04358673095703,0.08788491700437762,0.1641872187378568
456,456,456,456,2020-11-24,22.15660285949707,20.133649826049805,18.33121490478516,0.10047622020473801,0.20868163810099327
457,457,457,457,2020-11-25,22.56886482238769,20.16241836547852,18.97356986999512,0.11935306634790477,0.18948964148692893
458,458,458,458,2020-11-27,22.54969024658203,19.855613708496094,19.002330780029297,0.13568336781920576,0.18668022926328964
459,459,459,459,2020-11-30,22.425052642822266,20.23911666870117,18.72429656982422,0.1080055029032736,0.1976445982468642
460,460,460,460,2020-12-01,22.66474151611328,20.37333869934082,18.714710235595703,0.11247065837307257,0.21106558588358748
461,461,461,461,2020-12-02,23.08659172058105,21.006113052368164,19.309131622314453,0.09904158199216861,0.19563076020991055
462,462,462,462,2020-12-03,23.38379669189453,22.15660285949707,20.133649826049805,0.0553872739507737,0.1614285980895298
463,463,463,463,2020-12-04,24.026161193847656,22.56886482238769,20.16241836547852,0.06457109752433654,0.19163092235922052
464,464,464,464,2020-12-07,23.565961837768555,22.54969024658203,19.855613708496094,0.04506809539614687,0.186866454179899
465,465,465,465,2020-12-08,23.460498809814453,22.425052642822266,20.23911666870117,0.046173633724940544,0.1591661431595479
466,466,466,466,2020-12-09,23.450912475585938,22.66474151611328,20.37333869934082,0.03468695898930663,0.15105888247686639
467,467,467,467,2020-12-10,23.83441162109375,23.08659172058105,21.006113052368164,0.032391957616075384,0.13464169033436346
468,468,468,468,2020-12-11,23.5947265625,23.38379669189453,22.15660285949707,0.009020343162604583,0.06490722933125559
469,469,469,469,2020-12-14,22.8181381225586,24.026161193847656,22.56886482238769,-0.05027948749458955,0.011045008339260143
470,470,470,470,2020-12-15,23.297510147094727,23.565961837768555,22.54969024658203,-0.011391501544553484,0.03316320057327826
471,471,471,471,2020-12-16,23.38379669189453,23.460498809814453,22.425052642822266,-0.003269415477552995,0.04275325745463232
472,472,472,472,2020-12-17,23.70018577575684,23.450912475585938,22.66474151611328,0.01062957786527119,0.045685244586064266
473,473,473,473,2020-12-18,23.61389923095703,23.83441162109375,23.08659172058105,-0.009251849537647572,0.02284042256033403
474,474,474,474,2020-12-21,23.83441162109375,23.5947265625,23.38379669189453,0.010158416456272468,0.01927039202130132
475,475,475,475,2020-12-22,23.249574661254883,22.8181381225586,24.026161193847656,0.018907613600154027,-0.03232253901599702
476,476,476,476,2020-12-23,23.83441162109375,23.297510147094727,23.565961837768555,0.02304544436762379,0.011391420607961722
477,477,477,477,2020-12-24,23.76729965209961,23.38379669189453,23.460498809814453,0.016400371815497916,0.013077336708493537
478,478,478,478,2020-12-28,23.61389923095703,23.70018577575684,23.450912475585938,-0.003640753942446784,0.006950124245304945
479,479,479,479,2020-12-29,23.71936416625977,23.61389923095703,23.83441162109375,0.0044662228067984255,-0.00482694755225932
480,480,480,480,2020-12-30,25.435516357421875,23.83441162109375,23.5947265625,0.06717618046468266,0.07801700053805716
481,481,481,481,2020-12-31,24.946552276611328,23.249574661254883,22.8181381225586,0.07298961981375252,0.09327729294216702
482,482,482,482,2021-01-04,26.020347595214844,23.83441162109375,23.297510147094727,0.09171344394281222,0.11687246538058327
483,483,483,483,2021-01-05,27.199607849121094,23.76729965209961,23.38379669189453,0.14441304848522307,0.16318184799088797
484,484,484,484,2021-01-06,28.91576194763184,23.61389923095703,23.70018577575684,0.22452296695347296,0.2200647801339206
