,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,FMC,FMC_6m,FMC_12m,FMC_6m_ret,FMC_12m_ret
72,72,72,72,2019-05-20,66.15432739257812,72.02001953125,69.50875091552734,-0.08144530058238475,-0.04825901025074941
73,73,73,73,2019-05-21,67.38731384277344,67.98565673828125,70.3065414428711,-0.008801016629304659,-0.04152142233407585
74,74,74,74,2019-05-22,66.39005279541016,68.11257934570312,69.1279525756836,-0.025289404201687127,-0.03960626169675563
75,75,75,75,2019-05-23,64.69471740722656,68.61121368408203,71.17688751220703,-0.057082451490930386,-0.09107127793230296
76,76,76,76,2019-05-24,64.29581451416016,68.69279479980469,71.5848388671875,-0.06400933749251136,-0.10182357700840516
77,77,77,77,2019-05-28,64.75818634033203,68.2032470703125,72.2647933959961,-0.05051168203808343,-0.10387640651692465
78,78,78,78,2019-05-29,65.83702850341797,66.15432739257812,72.02001953125,-0.004796343665883218,-0.0858510045967037
79,79,79,79,2019-05-30,66.48069763183594,67.38731384277344,67.98565673828125,-0.013453811396204274,-0.02213642080768341
80,80,80,80,2019-05-31,66.58950805664062,66.39005279541016,68.11257934570312,0.00300429436086036,-0.022361086655259377
81,81,81,81,2019-06-03,67.7680892944336,64.69471740722656,68.61121368408203,0.047505762609046265,-0.012288434271554682
82,82,82,82,2019-06-04,70.8414535522461,64.29581451416016,68.69279479980469,0.10180505663621942,0.031279244915036086
83,83,83,83,2019-06-05,71.26753234863281,64.75818634033203,68.2032470703125,0.1005177318291679,0.044928730081740254
84,84,84,84,2019-06-06,72.07442474365234,65.83702850341797,66.15432739257812,0.09473994167143429,0.0894891926864092
85,85,85,85,2019-06-07,73.1804428100586,66.48069763183594,67.38731384277344,0.10077729953023717,0.08596764935313428
86,86,86,86,2019-06-10,72.46424102783203,66.58950805664062,66.39005279541016,0.08822310214687867,0.09149244467601636
87,87,87,87,2019-06-11,72.24667358398438,67.7680892944336,64.69471740722656,0.0660869199084626,0.11673219204624341
88,88,88,88,2019-06-12,72.44611358642578,70.8414535522461,64.29581451416016,0.022651427288914006,0.1267625137631727
89,89,89,89,2019-06-13,72.96288299560547,71.26753234863281,64.75818634033203,0.02378854144520104,0.12669744350396472
90,90,90,90,2019-06-14,72.44611358642578,72.07442474365234,65.83702850341797,0.005157014351421241,0.1003855312617079
91,91,91,91,2019-06-17,72.15599060058594,73.1804428100586,66.48069763183594,-0.0139989889393215,0.0853675302894572
92,92,92,92,2019-06-18,73.14421081542969,72.46424102783203,66.58950805664062,0.009383521830256925,0.09843446738206385
93,93,93,93,2019-06-19,74.37715148925781,72.24667358398438,67.7680892944336,0.029488941145460856,0.09752469434558897
94,94,94,94,2019-06-20,74.3952865600586,72.44611358642578,70.8414535522461,0.026905142003339044,0.05016600916003955
95,95,95,95,2019-06-21,74.88484954833984,72.96288299560547,71.26753234863281,0.02634170243588274,0.050756874561217025
96,96,96,96,2019-06-24,74.16864776611328,72.44611358642578,72.07442474365234,0.023776764472432044,0.02905639593946785
97,97,97,97,2019-06-25,74.89391326904297,72.15599060058594,73.1804428100586,0.037944495608307705,0.023414322094657436
98,98,98,98,2019-06-26,75.59199523925781,73.14421081542969,72.46424102783203,0.03346518332127202,0.04316272642977759
99,99,99,99,2019-06-27,75.69221496582031,74.37715148925781,72.24667358398438,0.017681014266221595,0.047691349800771166
100,100,100,100,2019-06-28,75.56468200683594,74.3952865600586,72.44611358642578,0.015718676556656597,0.04304673178485707
101,101,101,101,2019-07-01,77.45947265625,74.88484954833984,72.96288299560547,0.03438109475332762,0.061628453756622514
102,102,102,102,2019-07-02,76.06571197509766,74.16864776611328,72.44611358642578,0.025577710611182525,0.049962630284560605
103,103,103,103,2019-07-03,77.24085998535156,74.89391326904297,72.15599060058594,0.03133694867669168,0.07047050899643992
104,104,104,104,2019-07-05,77.1497573852539,75.59199523925781,73.14421081542969,0.02060750137717071,0.05476231850982316
105,105,105,105,2019-07-08,76.28433227539062,75.69221496582031,74.37715148925781,0.007822697616098218,0.025642025110470534
106,106,106,106,2019-07-09,74.99988555908203,75.56468200683594,74.3952865600586,-0.007474344267111577,0.008126845489537127
107,107,107,107,2019-07-10,74.28022003173828,77.45947265625,74.88484954833984,-0.041044077831779435,-0.008074123407449174
108,108,108,108,2019-07-11,75.33692169189453,76.06571197509766,74.16864776611328,-0.00958106174621376,0.015751587240276255
109,109,109,109,2019-07-12,75.84708404541016,77.24085998535156,74.89391326904297,-0.01804454197177152,0.012726945819256263
110,110,110,110,2019-07-15,76.51206970214844,77.1497573852539,75.59199523925781,-0.008265582481628786,0.01217158589316858
111,111,111,111,2019-07-16,76.94934844970703,76.28433227539062,75.69221496582031,0.008717598417400607,0.016608491169856743
112,112,112,112,2019-07-17,76.02014923095703,74.99988555908203,75.56468200683594,0.013603536382349235,0.006027514601065764
113,113,113,113,2019-07-18,76.33899688720703,74.28022003173828,77.45947265625,0.027716353755940393,-0.01446531625661096
114,114,114,114,2019-07-19,75.94728088378906,75.33692169189453,76.06571197509766,0.008101727256533131,-0.0015569576387763906
115,115,115,115,2019-07-22,76.86735534667969,75.84708404541016,77.24085998535156,0.013451687881088414,-0.004835583637244678
116,116,116,116,2019-07-23,77.33193969726562,76.51206970214844,77.1497573852539,0.010715564201946526,0.0023614113405694415
117,117,117,117,2019-07-24,78.1518325805664,76.94934844970703,76.28433227539062,0.01562695662907787,0.02448078457885683
118,118,118,118,2019-07-25,77.65077209472656,76.02014923095703,74.99988555908203,0.021449877174215093,0.035345207741100726
119,119,119,119,2019-07-26,77.9513931274414,76.33899688720703,74.28022003173828,0.021121527737870682,0.04942329322845995
120,120,120,120,2019-07-29,76.5849609375,75.94728088378906,75.33692169189453,0.008396351341224184,0.01656610354627408
121,121,121,121,2019-07-30,77.24996948242188,76.86735534667969,75.84708404541016,0.004977589433336815,0.018496234293882807
122,122,122,122,2019-07-31,78.72571563720703,77.33193969726562,76.51206970214844,0.018023289541134968,0.028931983459289823
123,123,123,123,2019-08-01,77.48680877685547,78.1518325805664,76.94934844970703,-0.008509382080392869,0.006984598803974507
124,124,124,124,2019-08-02,78.27025604248047,77.65077209472656,76.02014923095703,0.007977820838641403,0.029598821289963384
125,125,125,125,2019-08-05,74.35308074951172,77.9513931274414,76.33899688720703,-0.04616097587950563,-0.026014438474081025
126,126,126,126,2019-08-06,76.57584381103516,76.5849609375,75.94728088378906,-0.00011904591127598341,0.008276305878651469
127,127,127,127,2019-08-07,77.34105682373047,77.24996948242188,76.86735534667969,0.0011791246251471321,0.006162583256758891
128,128,128,128,2019-08-08,80.88472747802734,78.72571563720703,77.33193969726562,0.02742448034095646,0.04594204923179168
129,129,129,129,2019-08-09,80.45657348632812,77.48680877685547,78.1518325805664,0.038326068092762844,0.029490554855329476
130,130,130,130,2019-08-12,77.9513931274414,78.27025604248047,77.65077209472656,-0.004073870856714734,0.003871449370111968
131,131,131,131,2019-08-13,78.76217651367188,74.35308074951172,77.9513931274414,0.05929943614594757,0.010401140424840527
132,132,132,132,2019-08-14,76.36632537841797,76.57584381103516,76.5849609375,-0.002736090419508952,-0.0028548106104077098
133,133,133,133,2019-08-15,76.10214233398438,77.34105682373047,77.24996948242188,-0.01601884614235005,-0.014858609733155781
134,134,134,134,2019-08-16,77.96961975097656,80.88472747802734,78.72571563720703,-0.0360402738309612,-0.009604179271164637
135,135,135,135,2019-08-19,78.534423828125,80.45657348632812,77.48680877685547,-0.023890523482581028,0.013519914780416808
136,136,136,136,2019-08-20,77.78742218017578,77.9513931274414,78.27025604248047,-0.002103502460790607,-0.006168803920133303
137,137,137,137,2019-08-21,78.50709533691406,78.76217651367188,74.35308074951172,-0.0032386252900659107,0.055868762202292865
138,138,138,138,2019-08-22,78.39778900146484,76.36632537841797,76.57584381103516,0.02660156309708972,0.023792688395646966
139,139,139,139,2019-08-23,75.44625854492188,76.10214233398438,77.34105682373047,-0.008618466825599524,-0.024499255073887394
140,140,140,140,2019-08-26,76.093017578125,77.96961975097656,80.88472747802734,-0.02406837661701,-0.0592412195640275
141,141,141,141,2019-08-27,75.82884216308594,78.534423828125,80.45657348632812,-0.03445090105913695,-0.057518374480968526
142,142,142,142,2019-08-28,76.56673431396484,77.78742218017578,77.9513931274414,-0.01569261240440012,-0.01776310541638182
143,143,143,143,2019-08-29,77.9058609008789,78.50709533691406,78.76217651367188,-0.007658345191029592,-0.010872167970679802
144,144,144,144,2019-08-30,78.64373779296875,78.39778900146484,76.36632537841797,0.0031371904059604994,0.029822207671581946
145,145,145,145,2019-09-03,77.52323913574219,75.44625854492188,76.10214233398438,0.02752927223798185,0.018673545292866356
146,146,146,146,2019-09-04,78.98990631103516,76.093017578125,77.96961975097656,0.03807036210564152,0.013085693675527033
147,147,147,147,2019-09-05,79.69136047363281,75.82884216308594,78.534423828125,0.05093732411527152,0.014731586342822123
148,148,148,148,2019-09-06,79.61848449707031,76.56673431396484,77.78742218017578,0.03985738990240395,0.023539310926814272
149,149,149,149,2019-09-09,79.27232360839844,77.9058609008789,78.50709533691406,0.017539921794306412,0.009747249827552373
150,150,150,150,2019-09-10,78.88970184326172,78.64373779296875,78.39778900146484,0.0031275732460793737,0.00627457544482124
151,151,151,151,2019-09-11,80.95759582519531,77.52323913574219,75.44625854492188,0.04430099577546809,0.0730498421865664
152,152,152,152,2019-09-12,81.9505386352539,78.98990631103516,76.093017578125,0.03748114743370867,0.07697843039428642
153,153,153,153,2019-09-13,82.9435043334961,79.69136047363281,75.82884216308594,0.04080924005481501,0.09382527765765669
154,154,154,154,2019-09-16,82.97994232177734,79.61848449707031,76.56673431396484,0.04221956554361084,0.08375971713139663
155,155,155,155,2019-09-17,82.57910919189453,79.27232360839844,77.9058609008789,0.04171425073688351,0.059985837226822936
156,156,156,156,2019-09-18,82.78862762451172,78.88970184326172,78.64373779296875,0.04942249355937989,0.052704639274069986
157,157,157,157,2019-09-19,82.3422622680664,80.95759582519531,77.52323913574219,0.017103601320633155,0.06216230366595199
158,158,158,158,2019-09-20,81.89591217041016,81.9505386352539,78.98990631103516,-0.0006665784722523771,0.0367895848354618
159,159,159,159,2019-09-23,80.80274963378906,82.9435043334961,79.69136047363281,-0.025809793267228764,0.013946168738378839
160,160,160,160,2019-09-24,80.11040496826172,82.97994232177734,79.61848449707031,-0.034581096024244196,0.006178470669201186
161,161,161,161,2019-09-25,79.86443328857422,82.57910919189453,79.27232360839844,-0.03287363995428971,0.00746931152290653
162,162,162,162,2019-09-26,79.64579772949219,82.78862762451172,78.88970184326172,-0.0379620967903207,0.009584215284939024
163,163,163,163,2019-09-27,78.82217407226562,82.3422622680664,80.95759582519531,-0.042749471520967974,-0.02637704011789721
164,164,164,164,2019-09-30,80.24064636230469,81.89591217041016,81.9505386352539,-0.020211824549449697,-0.020864930254572478
165,165,165,165,2019-10-01,77.04676818847656,80.80274963378906,82.9435043334961,-0.04648333704403884,-0.07109340499179007
166,166,166,166,2019-10-02,76.28719329833984,80.11040496826172,82.97994232177734,-0.04772428339909851,-0.08065502139643022
167,167,167,167,2019-10-03,76.14076232910156,79.86443328857422,82.57910919189453,-0.046624896792517356,-0.0779658066767438
168,168,168,168,2019-10-04,75.21647644042969,79.64579772949219,82.78862762451172,-0.05561274311177322,-0.09146366356530955
169,169,169,169,2019-10-07,74.18234252929688,78.82217407226562,82.3422622680664,-0.05886454665301244,-0.0990975899132428
170,170,170,170,2019-10-08,72.33374786376953,80.24064636230469,81.89591217041016,-0.09853981562952174,-0.1167599707143323
171,171,171,171,2019-10-09,72.73639678955078,77.04676818847656,80.80274963378906,-0.05594486959377043,-0.09982770240859717
172,172,172,172,2019-10-10,73.13906860351562,76.28719329833984,80.11040496826172,-0.04126675210756148,-0.08702160933411851
