,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,MLM,MLM_6m,MLM_12m,MLM_6m_ret,MLM_12m_ret
246,246,246,246,2020-01-28,257.6632385253906,258.8179626464844,269.3650817871094,-0.00446153006262151,-0.04344231696284673
247,247,247,247,2020-01-29,252.90879821777344,259.8076171875,268.6470947265625,-0.026553566998567923,-0.05858353511996095
248,248,248,248,2020-01-30,258.7791442871094,257.3528137207031,264.06719970703125,0.0055423158029046515,-0.020025415597956453
249,249,249,249,2020-01-31,255.96522521972656,259.9142761230469,253.0057830810547,-0.01519366678208467,0.0116971323842181
250,250,250,250,2020-02-03,264.2807006835937,256.0525817871094,254.403076171875,0.03213448909226568,0.038826670889173354
251,251,251,251,2020-02-04,264.3389587402344,251.83175659179688,255.1987152099609,0.04966491247055416,0.035816181608725906
252,252,252,252,2020-02-05,268.96728515625,257.6632385253906,258.8179626464844,0.04387139855709554,0.039214134930922295
253,253,253,253,2020-02-06,266.0368957519531,252.90879821777344,259.8076171875,0.051908425593305774,0.023976504737955873
254,254,254,254,2020-02-07,265.95928955078125,258.7791442871094,257.3528137207031,0.027746228481634105,0.03344232264512348
255,255,255,255,2020-02-10,268.5694580078125,255.96522521972656,259.9142761230469,0.04924197330815616,0.033300140391935074
256,256,256,256,2020-02-11,254.9561767578125,264.2807006835937,256.0525817871094,-0.03528265174741174,-0.004281952642869458
257,257,257,257,2020-02-12,252.2780303955078,264.3389587402344,251.83175659179688,-0.04562675287141016,0.001772110911469893
258,258,258,258,2020-02-13,254.8785552978516,268.96728515625,257.6632385253906,-0.052380830814475865,-0.010807452562794029
259,259,259,259,2020-02-14,255.6547241210937,266.0368957519531,252.90879821777344,-0.03902530737894172,0.010857375950028558
260,260,260,260,2020-02-18,249.561279296875,265.95928955078125,258.7791442871094,-0.06165609135745298,-0.035620586873907345
261,261,261,261,2020-02-19,250.98760986328125,268.5694580078125,255.96522521972656,-0.0654648085264401,-0.019446451572366574
262,262,262,262,2020-02-20,250.41514587402344,254.9561767578125,264.2807006835937,-0.017811025179055306,-0.052465256727809995
263,263,263,263,2020-02-21,243.952880859375,252.2780303955078,264.3389587402344,-0.03299989905217304,-0.07712097368474824
264,264,264,264,2020-02-24,242.07049560546875,254.8785552978516,268.96728515625,-0.05025161758867991,-0.10000022692408939
265,265,265,265,2020-02-25,232.0279235839844,255.6547241210937,266.0368957519531,-0.09241683531698863,-0.1278355472906958
266,266,266,266,2020-02-26,227.71978759765625,249.561279296875,265.95928955078125,-0.0875195533568186,-0.14377953113693998
267,267,267,267,2020-02-27,224.11997985839844,250.98760986328125,268.5694580078125,-0.10704763481957624,-0.16550459042934462
268,268,268,268,2020-02-28,221.2993621826172,250.41514587402344,254.9561767578125,-0.11627005862518214,-0.1320101948624941
269,269,269,269,2020-03-02,230.41278076171875,243.952880859375,252.2780303955078,-0.05550293175451926,-0.08667123966169354
270,270,270,270,2020-03-03,232.3969268798828,242.07049560546875,254.8785552978516,-0.03996178345233825,-0.0882052567808096
271,271,271,271,2020-03-04,245.8287811279297,232.0279235839844,255.6547241210937,0.05947929598632973,-0.03843442763259808
272,272,272,272,2020-03-05,236.94874572753903,227.71978759765625,249.561279296875,0.040527695143422804,-0.05053882399092946
273,273,273,273,2020-03-06,232.21212768554688,224.11997985839844,250.98760986328125,0.03610632051752427,-0.07480641051549042
274,274,274,274,2020-03-09,207.3812255859375,221.2993621826172,250.41514587402344,-0.06289280031993216,-0.17185030936481394
275,275,275,275,2020-03-10,211.41758728027344,230.41278076171875,243.952880859375,-0.08243984304451057,-0.13336712181667698
276,276,276,276,2020-03-11,200.8549652099609,232.3969268798828,242.07049560546875,-0.1357245213755548,-0.17026251089551092
277,277,277,277,2020-03-12,180.6343231201172,245.8287811279297,232.0279235839844,-0.26520270616273045,-0.2214974804326294
278,278,278,278,2020-03-13,192.8212127685547,236.94874572753903,227.71978759765625,-0.1862323973207497,-0.15325227200177116
279,279,279,279,2020-03-16,166.6967315673828,232.21212768554688,224.11997985839844,-0.28213597959397974,-0.25621655118520126
280,280,280,280,2020-03-17,167.93191528320312,207.3812255859375,221.2993621826172,-0.19022604476983773,-0.24115499644041005
281,281,281,281,2020-03-18,145.7173614501953,211.41758728027344,230.41278076171875,-0.3107604560020838,-0.367581255829342
282,282,282,282,2020-03-19,163.63294982910156,200.8549652099609,232.3969268798828,-0.18531787522379561,-0.295890216682266
283,283,283,283,2020-03-20,149.41329956054688,180.6343231201172,245.8287811279297,-0.17284103607933432,-0.39220583173785517
284,284,284,284,2020-03-23,140.17344665527344,192.8212127685547,236.94874572753903,-0.27303928523919674,-0.40842292190710683
285,285,285,285,2020-03-24,156.02713012695312,166.6967315673828,232.21212768554688,-0.06400606262706943,-0.3280836290418073
286,286,286,286,2020-03-25,177.08419799804688,167.93191528320312,207.3812255859375,0.05449996029289128,-0.14609339636357643
287,287,287,287,2020-03-26,189.58233642578125,145.7173614501953,211.41758728027344,0.301027787897316,-0.10328020074103628
288,288,288,288,2020-03-27,176.2575225830078,163.63294982910156,200.8549652099609,0.07715177638178239,-0.12246370211082658
289,289,289,289,2020-03-30,174.6040802001953,149.41329956054688,180.6343231201172,0.16859798099459256,-0.03338370480073116
290,290,290,290,2020-03-31,184.0481719970703,140.17344665527344,192.8212127685547,0.31300311427525473,-0.04549831756330014
291,291,291,291,2020-04-01,181.0233154296875,156.02713012695312,166.6967315673828,0.1602040958030566,0.08594399978690359
292,292,292,292,2020-04-02,175.41134643554688,177.08419799804688,167.93191528320312,-0.009446645050274038,0.0445384734624763
293,293,293,293,2020-04-03,164.86814880371094,189.58233642578125,145.7173614501953,-0.13036123558771284,0.13142419793307303
294,294,294,294,2020-04-06,172.11419677734375,176.2575225830078,163.63294982910156,-0.023507228201921304,0.05183092376627085
295,295,295,295,2020-04-07,180.342514038086,174.6040802001953,149.41329956054688,0.03286540515726322,0.20700442710593947
296,296,296,296,2020-04-08,191.38172912597656,184.0481719970703,140.17344665527344,0.039845856926103984,0.36532084851019553
297,297,297,297,2020-04-09,202.488998413086,181.0233154296875,156.02713012695312,0.118579658827076,0.29778070165315906
298,298,298,298,2020-04-13,192.15982055664065,175.41134643554688,177.08419799804688,0.09548113312754158,0.08513251170361369
299,299,299,299,2020-04-14,197.6259155273437,164.86814880371094,189.58233642578125,0.19869069290414343,0.042427893089667545
300,300,300,300,2020-04-15,188.8334503173828,172.11419677734375,176.2575225830078,0.09714046750988237,0.07134973617056484
301,301,301,301,2020-04-16,182.3072204589844,180.342514038086,174.6040802001953,0.01089430537983671,0.04411775629731518
302,302,302,302,2020-04-17,193.42417907714844,191.38172912597656,184.0481719970703,0.010672126124576131,0.05094322306133736
303,303,303,303,2020-04-20,183.47433471679688,202.488998413086,181.0233154296875,-0.09390467553945037,0.01353979889989021
304,304,304,304,2020-04-21,174.34146118164062,192.15982055664065,175.41134643554688,-0.09272676943278013,-0.006099293321936705
305,305,305,305,2020-04-22,172.2017364501953,197.6259155273437,164.86814880371094,-0.12864800149973588,0.04448153084569184
306,306,306,306,2020-04-23,172.87283325195312,188.8334503173828,172.11419677734375,-0.08452219158525032,0.0044077507190809495
307,307,307,307,2020-04-24,172.49351501464844,182.3072204589844,180.342514038086,-0.05383059112869237,-0.04352273264738871
308,308,308,308,2020-04-27,177.02586364746094,193.42417907714844,191.38172912597656,-0.08477903594021163,-0.07501168237990952
309,309,309,309,2020-04-28,183.9411773681641,183.47433471679688,202.488998413086,0.002544457523652177,-0.0915991544739807
310,310,310,310,2020-04-29,192.42237854003903,174.34146118164062,192.15982055664065,0.10370979591343743,0.0013663521470712592
311,311,311,311,2020-04-30,185.0207977294922,172.2017364501953,197.6259155273437,0.0744421139040281,-0.06378271677687664
312,312,312,312,2020-05-01,181.48046875,172.87283325195312,188.8334503173828,0.04979171878036892,-0.038938977998994595
313,313,313,313,2020-05-04,185.4292755126953,172.49351501464844,182.3072204589844,0.0749927352164419,0.017125240820691
314,314,314,314,2020-05-05,176.53958129882812,177.02586364746094,193.42417907714844,-0.002746956510271459,-0.08729310812577251
315,315,315,315,2020-05-06,169.71182250976562,183.9411773681641,183.47433471679688,-0.0773581808162398,-0.07501055789778155
316,316,316,316,2020-05-07,174.76942443847656,192.42237854003903,174.34146118164062,-0.09174065010265564,0.0024547417116691506
317,317,317,317,2020-05-08,171.75428771972656,185.0207977294922,172.2017364501953,-0.07170280407698704,-0.0025983984812961713
318,318,318,318,2020-05-11,165.8602752685547,181.48046875,172.87283325195312,-0.0860709341839041,-0.04056483515358367
319,319,319,319,2020-05-12,164.8001251220703,185.4292755126953,172.49351501464844,-0.1112507738251538,-0.04460103843280594
320,320,320,320,2020-05-13,156.23135375976562,176.53958129882812,177.02586364746094,-0.11503498189840389,-0.11746594231624052
321,321,321,321,2020-05-14,164.38186645507812,169.71182250976562,183.9411773681641,-0.031405920788935004,-0.1063345967060838
322,322,322,322,2020-05-15,163.46762084960938,174.76942443847656,192.42237854003903,-0.06466693831131609,-0.1504750014531433
323,323,323,323,2020-05-18,175.91714477539062,171.75428771972656,185.0207977294922,0.024237281705928204,-0.049203403432577675
324,324,324,324,2020-05-19,170.0619659423828,165.8602752685547,181.48046875,0.025332712531827895,-0.06291863188510305
325,325,325,325,2020-05-20,174.19558715820312,164.8001251220703,185.4292755126953,0.05701125547795205,-0.06058206463586746
326,326,326,326,2020-05-21,173.7384796142578,156.23135375976562,176.53958129882812,0.11205897813196075,-0.01586670628740694
327,327,327,327,2020-05-22,174.76942443847656,164.38186645507812,169.71182250976562,0.06319162938959044,0.029801117293522195
328,328,328,328,2020-05-26,183.8147735595703,163.46762084960938,174.76942443847656,0.1244720673379125,0.05175590152657361
329,329,329,329,2020-05-27,196.828369140625,175.91714477539062,171.75428771972656,0.11886973490806496,0.14598809586526906
330,330,330,330,2020-05-28,192.04307556152344,170.0619659423828,165.8602752685547,0.12925353118984795,0.15786058627103183
331,331,331,331,2020-05-29,187.3516998291016,174.19558715820312,164.8001251220703,0.07552494805135446,0.13684197563762135
332,332,332,332,2020-06-01,191.12628173828125,173.7384796142578,156.23135375976562,0.10008031705255305,0.2233541932445453
333,333,333,333,2020-06-02,199.72869873046875,174.76942443847656,164.38186645507812,0.1428125907731561,0.21502878047105112
334,334,334,334,2020-06-03,204.7418975830078,183.8147735595703,163.46762084960938,0.11384897752331913,0.2524920624578666
335,335,335,335,2020-06-04,206.2829742431641,196.828369140625,175.91714477539062,0.04803476827968933,0.1726143833595315
336,336,336,336,2020-06-05,219.8693389892578,192.04307556152344,170.0619659423828,0.14489594767409297,0.29287779175591666
337,337,337,337,2020-06-08,216.6702117919922,187.3516998291016,174.19558715820312,0.15648916977873362,0.24383295424822626
338,338,338,338,2020-06-09,203.69830322265625,191.12628173828125,173.7384796142578,0.06577861176408217,0.17244207313726134
339,339,339,339,2020-06-10,199.5434112548828,199.72869873046875,174.76942443847656,-0.0009276958031754212,0.14175240832887992
340,340,340,340,2020-06-11,184.2306365966797,204.7418975830078,183.8147735595703,-0.1001810632238197,0.002262402684268583
341,341,341,341,2020-06-12,192.18934631347656,206.2829742431641,196.828369140625,-0.06832181851844987,-0.023568872959741194
342,342,342,342,2020-06-15,194.276596069336,219.8693389892578,192.04307556152344,-0.11639978105893245,0.01163031002956938
343,343,343,343,2020-06-16,208.8480682373047,216.6702117919922,187.3516998291016,-0.03610161032286674,0.11473804842876612
344,344,344,344,2020-06-17,205.53192138671875,203.69830322265625,191.12628173828125,0.009001636906411647,0.07537236384980206
345,345,345,345,2020-06-18,206.7803649902344,199.5434112548828,199.72869873046875,0.03626756548783061,0.03530622441636089
346,346,346,346,2020-06-19,205.81475830078125,184.2306365966797,204.7418975830078,0.11715815622650116,0.005240064346568207
347,347,347,347,2020-06-22,204.5663604736328,192.18934631347656,206.2829742431641,0.06440010540422114,-0.008321645428225
348,348,348,348,2020-06-23,206.7315826416016,194.276596069336,219.8693389892578,0.064109557323212,-0.05975256217192748
349,349,349,349,2020-06-24,201.3965301513672,208.8480682373047,216.6702117919922,-0.03567922915844568,-0.07049276185361397
350,350,350,350,2020-06-25,200.75279235839844,205.53192138671875,203.69830322265625,-0.023252490396993508,-0.01446016396630545
351,351,351,351,2020-06-26,197.7877960205078,206.7803649902344,199.5434112548828,-0.04348850515933311,-0.008798161880336441
352,352,352,352,2020-06-29,201.40625,205.81475830078125,184.2306365966797,-0.021419787080276254,0.0932288663851355
353,353,353,353,2020-06-30,201.47457885742188,204.5663604736328,192.18934631347656,-0.015113832054559406,0.048312940972286444
354,354,354,354,2020-07-01,203.8153381347656,206.7315826416016,194.276596069336,-0.014106429552622868,0.049098770816559334
355,355,355,355,2020-07-02,208.2238311767578,201.3965301513672,208.8480682373047,0.03389979469983584,-0.002988953002129646
356,356,356,356,2020-07-06,211.00357055664065,200.75279235839844,205.53192138671875,0.05106169671573868,0.026621894706208238
357,357,357,357,2020-07-07,207.3265686035156,197.7877960205078,206.7803649902344,0.04822730610749493,0.002641467497685124
358,358,358,358,2020-07-08,203.73731994628903,201.40625,205.81475830078125,0.011573970253103028,-0.010093728805668167
359,359,359,359,2020-07-09,201.6110992431641,201.47457885742188,204.5663604736328,0.0006776060112221316,-0.014446467266790108
360,360,360,360,2020-07-10,204.9662170410156,203.8153381347656,206.7315826416016,0.00564667466532387,-0.008539409305671986
361,361,361,361,2020-07-13,205.21983337402344,208.2238311767578,201.3965301513672,-0.01442677231399292,0.018983957766217197
362,362,362,362,2020-07-14,209.4722900390625,211.00357055664065,200.75279235839844,-0.0072571308321396355,0.04343400447002188
363,363,363,363,2020-07-15,216.5629425048828,207.3265686035156,197.7877960205078,0.04454988071996957,0.09492570756199892
364,364,364,364,2020-07-16,217.5870513916016,203.73731994628903,201.40625,0.06797837258762285,0.08033912250290931
365,365,365,365,2020-07-17,218.03570556640625,201.6110992431641,201.47457885742188,0.08146677630794708,0.08219958469651023
366,366,366,366,2020-07-20,215.97775268554688,204.9662170410156,203.8153381347656,0.05372366140868845,0.059673696111817165
367,367,367,367,2020-07-21,220.12294006347656,205.21983337402344,208.2238311767578,0.07262020655816182,0.05714575905875918
368,368,368,368,2020-07-22,218.7964630126953,209.4722900390625,211.00357055664065,0.044512679800722266,0.03693251462757963
369,369,369,369,2020-07-23,217.91867065429688,216.5629425048828,207.3265686035156,0.006260203771397688,0.051088975822665805
370,370,370,370,2020-07-24,218.1332397460937,217.5870513916016,203.73731994628903,0.0025102061496715677,0.07065921846620848
371,371,371,371,2020-07-27,222.37594604492188,218.03570556640625,201.6110992431641,0.019906099632813312,0.10299456170671051
372,372,372,372,2020-07-28,207.1607360839844,215.97775268554688,204.9662170410156,-0.04082372601774231,0.010706735356927899
373,373,373,373,2020-07-29,208.8480682373047,220.12294006347656,205.21983337402344,-0.05122079426578874,0.0176797476327184
374,374,374,374,2020-07-30,204.0396881103516,218.7964630126953,209.4722900390625,-0.0674452168885723,-0.025934704431301303
375,375,375,375,2020-07-31,202.0694732666016,217.91867065429688,216.5629425048828,-0.07272987367309258,-0.06692497373115647
376,376,376,376,2020-08-03,202.94729614257807,218.1332397460937,217.5870513916016,-0.06961774198738357,-0.06728229072177494
377,377,377,377,2020-08-04,207.043701171875,222.37594604492188,218.03570556640625,-0.06894740706330549,-0.05041378138491848
378,378,378,378,2020-08-05,211.5009613037109,207.1607360839844,215.97775268554688,0.020951003079883623,-0.020728020947388792
379,379,379,379,2020-08-06,207.823974609375,208.8480682373047,220.12294006347656,-0.004903534117280173,-0.0558731654708724
380,380,380,380,2020-08-07,214.57325744628903,204.0396881103516,218.7964630126953,0.051625100163064985,-0.01930198280289952
381,381,381,381,2020-08-10,217.899154663086,202.0694732666016,217.91867065429688,0.07833781689329888,-8.955630626916733e-05
382,382,382,382,2020-08-11,219.9863739013672,202.94729614257807,218.1332397460937,0.08395814126451095,0.008495423060834506
383,383,383,383,2020-08-12,215.66563415527344,207.043701171875,222.37594604492188,0.04164305861322015,-0.030175529363651976
384,384,384,384,2020-08-13,214.21241760253903,211.5009613037109,207.1607360839844,0.01282006607494579,0.03403966239864986
385,385,385,385,2020-08-14,213.9197998046875,207.823974609375,208.8480682373047,0.029331674590336254,0.02428431160598543
386,386,386,386,2020-08-17,211.08155822753903,214.57325744628903,204.0396881103516,-0.016272760456293223,0.03451225681828607
387,387,387,387,2020-08-18,209.5892944335937,217.899154663086,202.0694732666016,-0.03813626648685697,0.03721403854540051
388,388,388,388,2020-08-19,206.9559326171875,219.9863739013672,202.94729614257807,-0.05923294726437012,0.01975210584620557
389,389,389,389,2020-08-20,204.0299224853516,215.66563415527344,207.043701171875,-0.05395255352340678,-0.01455624425889468
390,390,390,390,2020-08-21,204.48834228515625,214.21241760253903,211.5009613037109,-0.04539454540597798,-0.033156440402579035
391,391,391,391,2020-08-24,206.80963134765625,213.9197998046875,207.823974609375,-0.03323754259083522,-0.004880780783955818
392,392,392,392,2020-08-25,206.087890625,211.08155822753903,214.57325744628903,-0.023657526713707577,-0.03954531390480032
393,393,393,393,2020-08-26,203.32763671875,209.5892944335937,217.899154663086,-0.029875847102618258,-0.06687276032284917
394,394,394,394,2020-08-27,203.92263793945312,206.9559326171875,219.9863739013672,-0.014656717685620269,-0.07302150436424926
395,395,395,395,2020-08-28,202.2060546875,204.0299224853516,215.66563415527344,-0.008939217226740515,-0.06240947715426415
396,396,396,396,2020-08-31,198.4113006591797,204.48834228515625,214.21241760253903,-0.029718279086551558,-0.0737637767231476
397,397,397,397,2020-09-01,203.2916259765625,206.80963134765625,213.9197998046875,-0.017010839138240308,-0.04968298323871234
398,398,398,398,2020-09-02,207.8981475830078,206.087890625,211.08155822753903,0.00878390745093216,-0.015081424787946718
399,399,399,399,2020-09-03,206.4017791748047,203.32763671875,209.5892944335937,0.015119156970810455,-0.0152083877537883
400,400,400,400,2020-09-04,210.3823089599609,203.92263793945312,206.9559326171875,0.03167706678267734,0.016556067272114783
401,401,401,401,2020-09-08,202.3820953369141,202.2060546875,204.0299224853516,0.0008706002878406949,-0.00807639942399041
402,402,402,402,2020-09-09,198.9785919189453,198.4113006591797,204.48834228515625,0.0028591680911365103,-0.026944080550702854
403,403,403,403,2020-09-10,202.77333068847656,203.2916259765625,206.80963134765625,-0.002549516172130395,-0.01951698590088624
404,404,404,404,2020-09-11,205.30636596679688,207.8981475830078,206.087890625,-0.01246659311947984,-0.003792191068737738
405,405,405,405,2020-09-14,211.7222137451172,206.4017791748047,203.32763671875,0.025777077075515686,0.041285961720879394
406,406,406,406,2020-09-15,213.3065795898437,210.3823089599609,203.92263793945312,0.013899793401541682,0.046017164868065175
407,407,407,407,2020-09-16,220.00607299804688,202.3820953369141,202.2060546875,0.08708269193375728,0.08802910643826145
408,408,408,408,2020-09-17,221.991439819336,198.9785919189453,198.4113006591797,0.11565489371723503,0.1188447385900715
409,409,409,409,2020-09-18,220.2701416015625,202.77333068847656,203.2916259765625,0.08628753521816201,0.08351802757953952
410,410,410,410,2020-09-21,213.5120086669922,205.30636596679688,207.8981475830078,0.039967794771265774,0.02700293941648968
411,411,411,411,2020-09-22,216.60255432128903,211.7222137451172,206.4017791748047,0.02305067800796312,0.04942193418713292
412,412,412,412,2020-09-23,215.16482543945312,213.3065795898437,210.3823089599609,0.008711619928379877,0.022732503047118824
413,413,413,413,2020-09-24,216.06460571289065,220.00607299804688,202.3820953369141,-0.017915265844462458,0.06760731651285012
414,414,414,414,2020-09-25,221.1014404296875,221.991439819336,198.9785919189453,-0.004009160850404037,0.11118205379478208
415,415,415,415,2020-09-28,226.7837371826172,220.2701416015625,202.77333068847656,0.029570941997380862,0.11841008091457628
416,416,416,416,2020-09-29,225.9817810058593,213.5120086669922,205.30636596679688,0.0584031428335996,0.10070518243163562
417,417,417,417,2020-09-30,230.1872711181641,216.60255432128903,211.7222137451172,0.06271725113972892,0.08721360430925862
418,418,418,418,2020-10-01,229.70802307128903,215.16482543945312,213.3065795898437,0.06759096242674811,0.07689140913038339
419,419,419,419,2020-10-02,235.26318359375,216.06460571289065,220.00607299804688,0.08885572820923127,0.06934858837209723
420,420,420,420,2020-10-05,243.70350646972656,221.1014404296875,221.991439819336,0.10222487015966197,0.0978058733618763
421,421,421,421,2020-10-06,244.1533966064453,226.7837371826172,220.2701416015625,0.07659129194895153,0.10842711059805943
422,422,422,422,2020-10-07,258.94110107421875,225.9817810058593,213.5120086669922,0.14584945707417396,0.21277066658147947
423,423,423,423,2020-10-08,269.7579650878906,230.1872711181641,216.60255432128903,0.17190652540215123,0.24540528126808492
424,424,424,424,2020-10-09,267.0978088378906,229.70802307128903,215.16482543945312,0.16277091790998433,0.24136372333335365
425,425,425,425,2020-10-12,264.23223876953125,235.26318359375,216.06460571289065,0.12313467297885716,0.22293162222343055
426,426,426,426,2020-10-13,255.28330993652344,243.70350646972656,221.1014404296875,0.04751594933754211,0.15459813124874744
427,427,427,427,2020-10-14,254.11941528320312,244.1533966064453,226.7837371826172,0.0408186771729504,0.12053632434222528
428,428,428,428,2020-10-15,251.21473693847656,258.94110107421875,225.9817810058593,-0.029838307258636454,0.11165924890185308
429,429,429,429,2020-10-16,253.27835083007807,269.7579650878906,230.1872711181641,-0.06109037133507178,0.10031432059534007
430,430,430,430,2020-10-19,251.0582733154297,267.0978088378906,229.70802307128903,-0.06005116849234726,0.09294516560057065
431,431,431,431,2020-10-20,251.4397125244141,264.23223876953125,235.26318359375,-0.04841394942830979,0.06875928772007756
432,432,432,432,2020-10-21,250.59860229492188,255.28330993652344,243.70350646972656,-0.01835101418407037,0.028292969293209014
433,433,433,433,2020-10-22,253.4054718017578,254.11941528320312,244.1533966064453,-0.002809480262063624,0.037894517643045855
434,434,434,434,2020-10-23,256.642822265625,251.21473693847656,258.94110107421875,0.021607352312606576,-0.008875681763379162
435,435,435,435,2020-10-26,248.6620941162109,253.27835083007807,269.7579650878906,-0.01822602168222487,-0.07820295858476844
436,436,436,436,2020-10-27,249.9139404296875,251.0582733154297,267.0978088378906,-0.004558036947479693,-0.06433548999509953
437,437,437,437,2020-10-28,242.0115509033203,251.4397125244141,264.23223876953125,-0.03749670856061904,-0.08409529423694695
438,438,438,438,2020-10-29,257.806640625,250.59860229492188,255.28330993652344,0.028763282253247313,0.0098844326685672
439,439,439,439,2020-10-30,260.49615478515625,253.4054718017578,254.11941528320312,0.02798157014125402,0.02509347621017688
440,440,440,440,2020-11-02,265.0341796875,256.642822265625,251.21473693847656,0.03269663787125121,0.05501047795777958
441,441,441,441,2020-11-03,270.0905456542969,248.6620941162109,253.27835083007807,0.08617498221530906,0.06637833343876265
442,442,442,442,2020-11-04,248.1828765869141,249.9139404296875,251.0582733154297,-0.00692663978566832,-0.01145310485308304
443,443,443,443,2020-11-05,254.4911346435547,242.0115509033203,251.4397125244141,0.05156606655200413,0.012135800222267346
444,444,444,444,2020-11-06,250.5496520996093,257.806640625,250.59860229492188,-0.028148958877853625,-0.00019533307394503652
445,445,445,445,2020-11-09,255.6842498779297,260.49615478515625,253.4054718017578,-0.018472076531015125,0.008992615905131673
446,446,446,446,2020-11-10,260.17340087890625,265.0341796875,256.642822265625,-0.01834019602424508,0.013756779099113547
447,447,447,447,2020-11-11,260.14410400390625,270.0905456542969,248.6620941162109,-0.03682632291439625,0.04617515157870944
448,448,448,448,2020-11-12,254.8432006835937,248.1828765869141,249.9139404296875,0.026836356271932926,0.019723830713209045
449,449,449,449,2020-11-13,258.33477783203125,254.4911346435547,242.0115509033203,0.015103249839567345,0.06744813157795027
450,450,450,450,2020-11-16,265.2493591308594,250.5496520996093,257.806640625,0.05866983613054888,0.0288693824480859
451,451,451,451,2020-11-17,263.4106750488281,255.6842498779297,260.49615478515625,0.030218619936844826,0.01118834274569469
452,452,452,452,2020-11-18,263.44000244140625,260.17340087890625,265.0341796875,0.012555478582610302,-0.006014987380018044
453,453,453,453,2020-11-19,263.6258544921875,260.14410400390625,270.0905456542969,0.013383930039901903,-0.023935273804007506
454,454,454,454,2020-11-20,259.7626647949219,254.8432006835937,248.1828765869141,0.019303886068500864,0.046658288304400886
455,455,455,455,2020-11-23,261.0243225097656,258.33477783203125,254.4911346435547,0.01041108247331346,0.025671573492575428
456,456,456,456,2020-11-24,268.8778686523437,265.2493591308594,250.5496520996093,0.013679616544122197,0.07315203353564348
457,457,457,457,2020-11-25,266.68707275390625,263.4106750488281,255.6842498779297,0.012438363420429921,0.04303285353411335
458,458,458,458,2020-11-27,265.05377197265625,263.44000244140625,260.17340087890625,0.006125757350039951,0.01875814774786111
459,459,459,459,2020-11-30,260.3396301269531,263.6258544921875,260.14410400390625,-0.012465485874154858,0.0007516069748938481
460,460,460,460,2020-12-01,269.9835510253906,259.7626647949219,254.8432006835937,0.03934701793476725,0.059410454354616116
461,461,461,461,2020-12-02,268.0136108398437,261.0243225097656,258.33477783203125,0.026776387207428032,0.03746624085629535
462,462,462,462,2020-12-03,275.5504455566406,268.8778686523437,265.2493591308594,0.024816385735802138,0.03883548092080136
463,463,463,463,2020-12-04,279.2649230957031,266.68707275390625,263.4106750488281,0.04716332971041104,0.060188327765896776
464,464,464,464,2020-12-07,279.2649230957031,265.05377197265625,263.44000244140625,0.053616105959484184,0.06007030256468604
465,465,465,465,2020-12-08,277.1969909667969,260.3396301269531,263.6258544921875,0.0647514204104207,0.05147877661980815
466,466,466,466,2020-12-09,271.6595153808594,269.9835510253906,259.7626647949219,0.006207653574091809,0.04579892416537179
467,467,467,467,2020-12-10,261.4273986816406,268.0136108398437,261.0243225097656,-0.024574170459345734,0.0015442092445616673
468,468,468,468,2020-12-11,261.8783264160156,275.5504455566406,268.8778686523437,-0.04961748152141754,-0.026032422346289885
469,469,469,469,2020-12-14,254.52764892578125,279.2649230957031,266.68707275390625,-0.08857995445938804,-0.0455943503468782
470,470,470,470,2020-12-15,261.25103759765625,279.2649230957031,265.05377197265625,-0.06450464776728715,-0.014347029837373126
471,471,471,471,2020-12-16,257.00732421875,277.1969909667969,260.3396301269531,-0.07283508625988377,-0.01279984114050614
472,472,472,472,2020-12-17,260.4375915527344,271.6595153808594,269.9835510253906,-0.041308782474974826,-0.035357559512055214
473,473,473,473,2020-12-18,270.8460998535156,261.4273986816406,268.0136108398437,0.036027980308769525,0.01056845212001023
474,474,474,474,2020-12-21,270.1795654296875,261.8783264160156,275.5504455566406,0.03169883940866747,-0.019491458691360042
475,475,475,475,2020-12-22,267.85675048828125,254.52764892578125,279.2649230957031,0.05236799074188858,-0.04085071795254547
476,476,476,476,2020-12-23,268.3370666503906,261.25103759765625,279.2649230957031,0.027123448457446298,-0.03913078779882273
477,477,477,477,2020-12-24,269.57196044921875,257.00732421875,277.1969909667969,0.048888241876618554,-0.027507623697442862
478,478,478,478,2020-12-28,273.1394348144531,260.4375915527344,271.6595153808594,0.04877115928614639,0.005447699601167866
479,479,479,479,2020-12-29,268.6212158203125,270.8460998535156,261.4273986816406,-0.008214569212576572,0.027517456758357373
480,480,480,480,2020-12-30,275.3446350097656,270.1795654296875,261.8783264160156,0.01911717332087548,0.051422004936588994
481,481,481,481,2020-12-31,278.3143310546875,267.85675048828125,254.52764892578125,0.03904169130456081,0.09345421697523437
482,482,482,482,2021-01-04,272.2671203613281,268.3370666503906,261.25103759765625,0.014645959128925856,0.04216665650391538
483,483,483,483,2021-01-05,275.27606201171875,269.57196044921875,257.00732421875,0.021159847459634173,0.07108255707693156
484,484,484,484,2021-01-06,296.6320495605469,273.1394348144531,260.4375915527344,0.0860096044426999,0.13897555184725974
485,485,485,485,2021-01-07,301.689208984375,268.6212158203125,270.8460998535156,0.12310268592553197,0.11387688117916617
486,486,486,486,2021-01-08,304.24725341796875,275.3446350097656,270.1795654296875,0.10496888166053431,0.12609276328541275
