,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,VTR,VTR_6m,VTR_12m,VTR_6m_ret,VTR_12m_ret
243,243,243,243,2020-01-23,49.35857391357422,48.109413146972656,48.66647720336914,0.025964996970248233,0.014221220642556931
244,244,244,244,2020-01-24,49.65398406982422,48.70023727416992,48.2613410949707,0.01958402769754386,0.028856284207125826
245,245,245,245,2020-01-27,49.375450134277344,49.49361038208008,48.02501678466797,-0.0023873838843148087,0.028119372777408502
246,246,246,246,2020-01-28,49.333255767822266,49.63710021972656,47.74648284912109,-0.00612131753384626,0.033233294349981346
247,247,247,247,2020-01-29,48.64115905761719,50.19416046142578,48.0840950012207,-0.030939882040702193,0.011585204138340188
248,248,248,248,2020-01-30,48.90279769897461,49.18976974487305,48.43857955932617,-0.005833978231385206,0.009583644769761923
249,249,249,249,2020-01-31,48.83526992797852,49.35857391357422,48.109413146972656,-0.010602088838952084,0.015087624926714449
250,250,250,250,2020-02-03,48.88592529296875,49.65398406982422,48.70023727416992,-0.015468220551555611,0.0038128770862748684
251,251,251,251,2020-02-04,49.18976974487305,49.375450134277344,49.49361038208008,-0.003760581197727486,-0.006138987131095286
252,252,252,252,2020-02-05,49.4007682800293,49.333255767822266,49.63710021972656,0.0013684990207167846,-0.004761195530180173
253,253,253,253,2020-02-06,49.6793098449707,48.64115905761719,50.19416046142578,0.02134305200506814,-0.010257181547059457
254,254,254,254,2020-02-07,49.74681854248047,48.90279769897461,49.18976974487305,0.017259152507005826,0.01132448475560266
255,255,255,255,2020-02-10,49.8143424987793,48.83526992797852,49.35857391357422,0.020048472594595967,0.009233828068110794
256,256,256,256,2020-02-11,49.257286071777344,48.88592529296875,49.65398406982422,0.007596476421036558,-0.00798924810321433
257,257,257,257,2020-02-12,49.5273666381836,49.18976974487305,49.375450134277344,0.006863152542927686,0.0030767619027900484
258,258,258,258,2020-02-13,49.41765213012695,49.4007682800293,49.333255767822266,0.000341773026726111,0.0017107397634950061
259,259,259,259,2020-02-14,50.43048858642578,49.6793098449707,48.64115905761719,0.015120555092234644,0.036786325890981963
260,260,260,260,2020-02-18,50.464237213134766,49.74681854248047,48.90279769897461,0.014421398024512255,0.03192945163938732
261,261,261,261,2020-02-19,49.924072265625,49.8143424987793,48.83526992797852,0.002202774569360022,0.022295409429542
262,262,262,262,2020-02-20,52.66715240478516,49.257286071777344,48.88592529296875,0.06922562335324334,0.07734797058981435
263,263,263,263,2020-02-21,53.16512680053711,49.5273666381836,49.18976974487305,0.07344949689994107,0.08081674454429422
264,264,264,264,2020-02-24,53.215763092041016,49.41765213012695,49.4007682800293,0.07685737379657054,0.07722541460056531
265,265,265,265,2020-02-25,50.48112869262695,50.43048858642578,49.6793098449707,0.0010041565652172402,0.016139895062117438
266,266,266,266,2020-02-26,50.21104049682617,50.464237213134766,49.74681854248047,-0.005017349519011338,0.009331691311059265
267,267,267,267,2020-02-27,46.4298095703125,49.924072265625,49.8143424987793,-0.06999153988723106,-0.06794294090200503
268,268,268,268,2020-02-28,45.38321685791016,52.66715240478516,49.257286071777344,-0.13830129813916436,-0.0786496683601674
269,269,269,269,2020-03-02,44.19313430786133,53.16512680053711,49.5273666381836,-0.16875709760528856,-0.10770272462275021
270,270,270,270,2020-03-03,44.01589584350586,53.215763092041016,49.41765213012695,-0.17287861178694808,-0.10930823407791912
271,271,271,271,2020-03-04,45.36634063720703,50.48112869262695,50.43048858642578,-0.10132079428261609,-0.10041837965817069
272,272,272,272,2020-03-05,43.71205139160156,50.21104049682617,50.464237213134766,-0.12943346803648514,-0.1338014046068996
273,273,273,273,2020-03-06,41.88051223754883,46.4298095703125,49.924072265625,-0.0979822526705455,-0.16111586381174536
274,274,274,274,2020-03-09,37.91360092163086,45.38321685791016,52.66715240478516,-0.16458982975283232,-0.2801281407766759
275,275,275,275,2020-03-10,37.0864486694336,44.19313430786133,53.16512680053711,-0.16080972191111476,-0.30242903757997
276,276,276,276,2020-03-11,32.0391845703125,44.01589584350586,53.215763092041016,-0.2720996822551418,-0.3979380787061513
277,277,277,277,2020-03-12,23.100961685180664,45.36634063720703,50.48112869262695,-0.4907907192709632,-0.5423842080505088
278,278,278,278,2020-03-13,28.13134956359864,43.71205139160156,50.21104049682617,-0.3564395019675617,-0.4397377691191877
279,279,279,279,2020-03-16,20.087791442871094,41.88051223754883,46.4298095703125,-0.5203546859949584,-0.5673514143440436
280,280,280,280,2020-03-17,17.74140167236328,37.91360092163086,45.38321685791016,-0.5320570655096686,-0.6090757134314729
281,281,281,281,2020-03-18,14.323101043701172,37.0864486694336,44.19313430786133,-0.613791517991687,-0.6758975965831575
282,282,282,282,2020-03-19,16.86361312866211,32.0391845703125,44.01589584350586,-0.47365660659516506,-0.6168744766977137
283,283,283,283,2020-03-20,18.247817993164062,23.100961685180664,45.36634063720703,-0.21008405442834477,-0.5977674695190605
284,284,284,284,2020-03-23,19.41257095336914,28.13134956359864,43.71205139160156,-0.30993104651869996,-0.555898880620851
285,285,285,285,2020-03-24,21.69144058227539,20.087791442871094,41.88051223754883,0.07983202852165272,-0.4820636276070309
286,286,286,286,2020-03-25,23.970304489135746,17.74140167236328,37.91360092163086,0.3510941768753004,-0.3677650261001729
287,287,287,287,2020-03-26,24.24883079528809,14.323101043701172,37.0864486694336,0.6929874837371148,-0.3461538738468154
288,288,288,288,2020-03-27,25.6499137878418,16.86361312866211,32.0391845703125,0.5210212421350038,-0.19942051797382498
289,289,289,289,2020-03-30,24.29947662353516,18.247817993164062,23.100961685180664,0.33163738440607804,0.05188160366169292
290,290,290,290,2020-03-31,23.260560989379883,19.41257095336914,28.13134956359864,0.1982215568073895,-0.17314450425519057
291,291,291,291,2020-04-01,19.91902542114257,21.69144058227539,20.087791442871094,-0.08171034811680988,-0.008401422436532524
292,292,292,292,2020-04-02,19.971097946166992,23.970304489135746,17.74140167236328,-0.16684003929868085,0.12567757130920643
293,293,293,293,2020-04-03,19.545812606811523,24.24883079528809,14.323101043701172,-0.19394824551253964,0.3646355315916121
294,294,294,294,2020-04-06,22.687721252441406,25.6499137878418,16.86361312866211,-0.11548547725741243,0.34536537806838075
295,295,295,295,2020-04-07,23.50358009338379,24.29947662353516,18.247817993164062,-0.03275364907985334,0.28802140081562744
296,296,296,296,2020-04-08,26.16812896728516,23.260560989379883,19.41257095336914,0.12499990775084013,0.34799914087338135
297,297,297,297,2020-04-09,29.336076736450195,19.91902542114257,21.69144058227539,0.47276666986488824,0.3524263925753932
298,298,298,298,2020-04-13,28.25984573364257,19.971097946166992,23.970304489135746,0.4150371606918297,0.17895230519291094
299,299,299,299,2020-04-14,28.797962188720703,19.545812606811523,24.24883079528809,0.4733571209357086,0.18760209231682112
300,300,300,300,2020-04-15,26.4892635345459,22.687721252441406,25.6499137878418,0.16755945825521867,0.03272329699220888
301,301,301,301,2020-04-16,25.77756118774414,23.50358009338379,24.29947662353516,0.09675041356786629,0.06082783539368042
302,302,302,302,2020-04-17,27.157575607299805,26.16812896728516,23.260560989379883,0.03781113434787908,0.1675374304041588
303,303,303,303,2020-04-20,24.86623191833496,29.336076736450195,19.91902542114257,-0.15236682322150574,0.2483658910310591
304,304,304,304,2020-04-21,24.24132537841797,28.25984573364257,19.971097946166992,-0.14219894875224548,0.21382036399608917
305,305,305,305,2020-04-22,24.137168884277344,28.797962188720703,19.545812606811523,-0.16184455253812546,0.234902296969008
306,306,306,306,2020-04-23,24.406232833862305,26.4892635345459,22.687721252441406,-0.07863679176912619,0.07574632825832928
307,307,307,307,2020-04-24,24.050376892089844,25.77756118774414,23.50358009338379,-0.06700340203151112,0.023264404679352424
308,308,308,308,2020-04-27,24.718685150146484,27.157575607299805,26.16812896728516,-0.08980516127138238,-0.05538966194146855
309,309,309,309,2020-04-28,25.30887985229492,24.86623191833496,29.336076736450195,0.01780116647402341,-0.13727796393276637
310,310,310,310,2020-04-29,28.346635818481445,24.24132537841797,28.25984573364257,0.16935173205168197,0.0030711450323153144
311,311,311,311,2020-04-30,28.077579498291016,24.137168884277344,28.797962188720703,0.16325073718900018,-0.025015057860998224
312,312,312,312,2020-05-01,26.324359893798828,24.406232833862305,26.4892635345459,0.07859168897525337,-0.0062253010746037285
313,313,313,313,2020-05-04,26.133413314819336,24.050376892089844,25.77756118774414,0.08661138376648903,0.013804724367966426
314,314,314,314,2020-05-05,25.94246864318848,24.718685150146484,27.157575607299805,0.04950843807461758,-0.04474283646235011
315,315,315,315,2020-05-06,24.6752872467041,25.30887985229492,24.86623191833496,-0.0250343993605614,-0.00767887439713244
316,316,316,316,2020-05-07,23.50358009338379,28.346635818481445,24.24132537841797,-0.1708511640009175,-0.030433372495836997
317,317,317,317,2020-05-08,26.124732971191406,28.077579498291016,24.137168884277344,-0.06955181187247539,0.08234454075551234
318,318,318,318,2020-05-11,25.20472717285156,26.324359893798828,24.406232833862305,-0.04253219168345357,0.03271682051157798
319,319,319,319,2020-05-12,24.09377098083496,26.133413314819336,24.050376892089844,-0.07804729942520616,0.001804299738828119
320,320,320,320,2020-05-13,23.25188064575196,25.94246864318848,24.718685150146484,-0.1037136455455625,-0.0593399080689303
321,321,321,321,2020-05-14,24.154529571533203,24.6752872467041,25.30887985229492,-0.021104422005885914,-0.045610484837678156
322,322,322,322,2020-05-15,24.27603912353516,23.50358009338379,28.346635818481445,0.03286559013913015,-0.14360069819263477
323,323,323,323,2020-05-18,27.999462127685547,26.124732971191406,28.077579498291016,0.07176070119305966,-0.002782197468632397
324,324,324,324,2020-05-19,28.14701271057129,25.20472717285156,26.324359893798828,0.11673546464287532,0.06923825780097381
325,325,325,325,2020-05-20,28.50286674499512,24.09377098083496,26.133413314819336,0.18299733020901177,0.0906675833589694
326,326,326,326,2020-05-21,28.58098220825196,23.25188064575196,25.94246864318848,0.2291901306259978,0.10170634111014931
327,327,327,327,2020-05-22,29.25796699523925,24.154529571533203,24.6752872467041,0.21128283242247825,0.1857194083585496
328,328,328,328,2020-05-26,30.84627914428711,24.27603912353516,23.50358009338379,0.27064711781512285,0.3124076852007016
329,329,329,329,2020-05-27,32.43459701538086,27.999462127685547,26.124732971191406,0.15840071739484962,0.24152836513764742
330,330,330,330,2020-05-28,31.905149459838867,28.14701271057129,25.20472717285156,0.13351813877769403,0.26583990538903546
331,331,331,331,2020-05-29,30.33419609069824,28.50286674499512,24.09377098083496,0.06425070720385295,0.2590057452952106
332,332,332,332,2020-06-01,30.811553955078125,28.58098220825196,23.25188064575196,0.07804391502620045,0.32512094073161735
333,333,333,333,2020-06-02,32.57345962524414,29.25796699523925,24.154529571533203,0.1133193099351153,0.3485445671288454
334,334,334,334,2020-06-03,35.22064971923828,30.84627914428711,24.27603912353516,0.14181193635995903,0.45084004602268624
335,335,335,335,2020-06-04,35.74141311645508,32.43459701538086,27.999462127685547,0.10195335861598931,0.27650356115642594
336,336,336,336,2020-06-05,37.55538558959961,31.905149459838867,28.14701271057129,0.17709480210625772,0.3342583092483835
337,337,337,337,2020-06-08,39.6557731628418,30.33419609069824,28.50286674499512,0.3072959983601462,0.3912906907795526
338,338,338,338,2020-06-09,37.78105163574219,30.811553955078125,28.58098220825196,0.226197539105794,0.32189479565310264
339,339,339,339,2020-06-10,35.671974182128906,32.57345962524414,29.25796699523925,0.09512390125375081,0.21922258603727718
340,340,340,340,2020-06-11,31.991947174072266,35.22064971923828,30.84627914428711,-0.09167072643189855,0.0371412067052288
341,341,341,341,2020-06-12,34.205177307128906,35.74141311645508,32.43459701538086,-0.04298195497533086,0.054589248971042226
342,342,342,342,2020-06-15,34.63914108276367,37.55538558959961,31.905149459838867,-0.07765183238175954,0.08569123383566213
343,343,343,343,2020-06-16,35.6025390625,39.6557731628418,30.33419609069824,-0.10221044193736095,0.17367669662481222
344,344,344,344,2020-06-17,34.43083572387695,37.78105163574219,30.811553955078125,-0.08867450128613719,0.11746508384729903
345,345,345,345,2020-06-18,34.1530876159668,35.671974182128906,32.57345962524414,-0.042579268486997446,0.04849432663573938
346,346,346,346,2020-06-19,31.07193946838379,31.991947174072266,35.22064971923828,-0.02875747764531489,-0.11779198521111822
347,347,347,347,2020-06-22,31.141382217407227,34.205177307128906,35.74141311645508,-0.08957109218326242,-0.12870310650728112
348,348,348,348,2020-06-23,30.77684593200684,34.63914108276367,37.55538558959961,-0.11150089263266105,-0.18049447638929272
349,349,349,349,2020-06-24,29.848159790039062,35.6025390625,39.6557731628418,-0.16162833955070355,-0.2473186774729852
350,350,350,350,2020-06-25,30.88099670410156,34.43083572387695,37.78105163574219,-0.10310057671105743,-0.18263268577502845
351,351,351,351,2020-06-26,31.00250625610352,34.1530876159668,35.671974182128906,-0.09224880032194682,-0.13090018237243273
352,352,352,352,2020-06-29,31.85308265686035,31.07193946838379,31.991947174072266,0.02513982718302432,-0.00434060848051343
353,353,353,353,2020-06-30,32.178192138671875,31.141382217407227,34.205177307128906,0.03329363847841993,-0.05925960126610941
354,354,354,354,2020-07-01,33.67200469970703,30.77684593200684,34.63914108276367,0.09406937845730745,-0.027920333842743172
355,355,355,355,2020-07-02,32.766937255859375,29.848159790039062,35.6025390625,0.09778751810335606,-0.07964605562717719
356,356,356,356,2020-07-06,32.74057388305664,30.88099670410156,34.43083572387695,0.06021752460820329,-0.04909151361807218
357,357,357,357,2020-07-07,31.13254165649414,31.00250625610352,34.1530876159668,0.004194351234588334,-0.08844137295687815
358,358,358,358,2020-07-08,31.097393035888672,31.85308265686035,31.07193946838379,-0.02372422252227202,0.0008191818064908762
359,359,359,359,2020-07-09,30.16596412658692,32.178192138671875,31.141382217407227,-0.06253390505635803,-0.03132224780552839
360,360,360,360,2020-07-10,31.51038360595703,33.67200469970703,30.77684593200684,-0.06419638845467401,0.02383407564149831
361,361,361,361,2020-07-13,30.658035278320312,32.766937255859375,29.848159790039062,-0.06436066822699305,0.027133179866972057
362,362,362,362,2020-07-14,30.9040756225586,32.74057388305664,30.88099670410156,-0.056092427306182135,0.0007473501803774152
363,363,363,363,2020-07-15,31.607046127319336,31.13254165649414,31.00250625610352,0.015241430528246447,0.019499709675787846
364,364,364,364,2020-07-16,30.96558380126953,31.097393035888672,31.85308265686035,-0.004238594356350767,-0.0278622595229312
365,365,365,365,2020-07-17,31.76520729064941,30.16596412658692,32.178192138671875,0.05301482019111026,-0.01283430859765855
366,366,366,366,2020-07-20,30.11323928833008,31.51038360595703,33.67200469970703,-0.044339171972594404,-0.10568914571955712
367,367,367,367,2020-07-21,30.77227210998535,30.658035278320312,32.766937255859375,0.0037261628355493848,-0.060874323721462176
368,368,368,368,2020-07-22,31.92337989807129,30.9040756225586,32.74057388305664,0.03298284303862631,-0.024959671993051158
369,369,369,369,2020-07-23,31.66855430603028,31.607046127319336,31.13254165649414,0.0019460274289213597,0.01721711819903171
370,370,370,370,2020-07-24,31.43130111694336,30.96558380126953,31.097393035888672,0.015039836441085752,0.010737494318875385
371,371,371,371,2020-07-27,31.29070854187012,31.76520729064941,30.16596412658692,-0.014937687780144482,0.037285213579230536
372,372,372,372,2020-07-28,32.83723449707031,30.11323928833008,31.51038360595703,0.09045839215961982,0.04210836998069545
373,373,373,373,2020-07-29,34.331031799316406,30.77227210998535,30.658035278320312,0.1156482588159704,0.11980534589551595
374,374,374,374,2020-07-30,33.856529235839844,31.92337989807129,30.9040756225586,0.06055591055649301,0.09553605968806522
375,375,375,375,2020-07-31,33.7071533203125,31.66855430603028,31.607046127319336,0.06437297372599149,0.06644427272746478
376,376,376,376,2020-08-03,33.13599395751953,31.43130111694336,30.96558380126953,0.05423551618921807,0.07009104592308768
377,377,377,377,2020-08-04,33.54019546508789,31.29070854187012,31.76520729064941,0.07188993244456987,0.055878375299032834
378,378,378,378,2020-08-05,33.7071533203125,32.83723449707031,30.11323928833008,0.026491841854703102,0.11934664343384616
379,379,379,379,2020-08-06,34.7176628112793,34.331031799316406,30.77227210998535,0.011261852373763759,0.12821252480780254
380,380,380,380,2020-08-07,36.48386001586914,33.856529235839844,31.92337989807129,0.07760189361785064,0.14285705750328082
381,381,381,381,2020-08-10,37.424072265625,33.7071533203125,31.66855430603028,0.11027092409707051,0.18174236512270348
382,382,382,382,2020-08-11,36.48386001586914,33.13599395751953,31.43130111694336,0.10103412206803242,0.16074927602033462
383,383,383,383,2020-08-12,36.11479949951172,33.54019546508789,31.29070854187012,0.07676174806744163,0.15417007739490707
384,384,384,384,2020-08-13,35.05156707763672,33.7071533203125,32.83723449707031,0.039885117101065015,0.0674335891703659
385,385,385,385,2020-08-14,35.67544937133789,34.7176628112793,34.331031799316406,0.027587875522180116,0.03916041847738039
386,386,386,386,2020-08-17,36.09723281860352,36.48386001586914,33.856529235839844,-0.01059721194789831,0.06618231795572571
387,387,387,387,2020-08-18,35.79846954345703,37.424072265625,33.7071533203125,-0.04343735525706349,0.06204369153547806
388,388,388,388,2020-08-19,35.47334289550781,36.48386001586914,33.13599395751953,-0.02769764821819265,0.07053806627876535
389,389,389,389,2020-08-20,36.14117050170898,36.11479949951172,33.54019546508789,0.0007301993244519522,0.07754799876847618
390,390,390,390,2020-08-21,36.58929443359375,35.05156707763672,33.7071533203125,0.04387043102954791,0.08550532540950062
391,391,391,391,2020-08-24,37.16046524047852,35.67544937133789,34.7176628112793,0.04162570886447514,0.07036194926133077
392,392,392,392,2020-08-25,36.4399299621582,36.09723281860352,36.48386001586914,0.009493723390842979,-0.001204095556002871
393,393,393,393,2020-08-26,35.60515594482422,35.79846954345703,37.424072265625,-0.005400052044072456,-0.04860284332209097
394,394,394,394,2020-08-27,36.64202880859375,35.47334289550781,36.48386001586914,0.03294546884201144,0.004335308617449352
395,395,395,395,2020-08-28,37.53831481933594,36.14117050170898,36.11479949951172,0.038657970902212346,0.03941639825090171
396,396,396,396,2020-08-31,36.21146011352539,36.58929443359375,35.05156707763672,-0.010326362558154667,0.03309104649499961
397,397,397,397,2020-09-01,36.79140090942383,37.16046524047852,35.67544937133789,-0.00993163914031614,0.03128065820475712
398,398,398,398,2020-09-02,38.610328674316406,36.4399299621582,36.09723281860352,0.059561001198742636,0.06962018025984817
399,399,399,399,2020-09-03,38.88272476196289,35.60515594482422,35.79846954345703,0.09205320774939962,0.08615606359265637
400,400,400,400,2020-09-04,39.15512466430664,36.64202880859375,35.47334289550781,0.06858506303896283,0.10379009893835156
401,401,401,401,2020-09-08,38.51366424560547,37.53831481933594,36.14117050170898,0.025982770696119095,0.06564518279186071
402,402,402,402,2020-09-09,38.87394332885742,36.21146011352539,36.58929443359375,0.07352598340373362,0.06244036488350724
403,403,403,403,2020-09-10,38.32914733886719,36.79140090942383,37.16046524047852,0.041796354350004616,0.031449608900903314
404,404,404,404,2020-09-11,38.496089935302734,38.610328674316406,36.4399299621582,-0.0029587611122736668,0.056426013312314005
405,405,405,405,2020-09-14,39.96353149414063,38.88272476196289,35.60515594482422,0.027796579041061475,0.12240855105565052
406,406,406,406,2020-09-15,39.83172607421875,39.15512466430664,36.64202880859375,0.017280021854428895,0.08705023628159236
407,407,407,407,2020-09-16,39.83172607421875,38.51366424560547,37.53831481933594,0.03422322581948767,0.06109521074455593
408,408,408,408,2020-09-17,38.75091552734375,38.87394332885742,36.21146011352539,-0.0031647883126471044,0.0701285009181345
409,409,409,409,2020-09-18,37.88100051879883,38.32914733886719,36.79140090942383,-0.011692063382112372,0.029615605343690676
410,410,410,410,2020-09-21,35.88633728027344,38.496089935302734,38.610328674316406,-0.06779266827917585,-0.0705508470808478
411,411,411,411,2020-09-22,36.63324737548828,39.96353149414063,38.88272476196289,-0.08333307878811036,-0.05785287425831753
412,412,412,412,2020-09-23,34.779170989990234,39.83172607421875,39.15512466430664,-0.12684750529801425,-0.1117594111073148
413,413,413,413,2020-09-24,35.728172302246094,39.83172607421875,38.51366424560547,-0.10302224323210285,-0.0723247709071777
414,414,414,414,2020-09-25,36.615665435791016,38.75091552734375,38.87394332885742,-0.05510192630277444,-0.05809232868305414
415,415,415,415,2020-09-28,37.67889404296875,37.88100051879883,38.32914733886719,-0.0053352993073607635,-0.01696498203180885
416,416,416,416,2020-09-29,37.415287017822266,35.88633728027344,38.496089935302734,0.042605343800000695,-0.028075654418328932
417,417,417,417,2020-09-30,37.264305114746094,36.63324737548828,39.96353149414063,0.01722636633300656,-0.06754223859796504
418,418,418,418,2020-10-01,38.62309265136719,34.779170989990234,39.83172607421875,0.11052367126528884,-0.03034348600910508
419,419,419,419,2020-10-02,39.61774826049805,35.728172302246094,39.83172607421875,0.10886579714595235,-0.005372044719377578
420,420,420,420,2020-10-05,39.173709869384766,36.615665435791016,38.75091552734375,0.06986202225600735,0.010910563951519459
421,421,421,421,2020-10-06,39.36908721923828,37.67889404296875,37.88100051879883,0.04485782343669764,0.03928319421502535
422,422,422,422,2020-10-07,39.05825805664063,37.415287017822266,35.88633728027344,0.04391175826169014,0.08838797761929262
423,423,423,423,2020-10-08,40.00851440429688,37.264305114746094,36.63324737548828,0.07364176739914208,0.09213671379477617
424,424,424,424,2020-10-09,39.67103958129883,38.62309265136719,34.779170989990234,0.027132651944549613,0.14065512351391352
425,425,425,425,2020-10-12,39.28027725219727,39.61774826049805,35.728172302246094,-0.00851817741083627,0.09942028156105454
426,426,426,426,2020-10-13,38.86287689208984,39.173709869384766,36.615665435791016,-0.007934734247313502,0.0613729514281125
427,427,427,427,2020-10-14,39.040489196777344,39.36908721923828,37.67889404296875,-0.008346599976551183,0.0361368131521016
428,428,428,428,2020-10-15,38.68525695800781,39.05825805664063,37.415287017822266,-0.009549865180672135,0.03394254170977273
429,429,429,429,2020-10-16,37.9214973449707,40.00851440429688,37.264305114746094,-0.052164322779803984,0.017635971694653918
430,430,430,430,2020-10-19,36.65152740478516,39.67103958129883,38.62309265136719,-0.07611376481137344,-0.05104628115564003
431,431,431,431,2020-10-20,37.00676345825195,39.28027725219727,39.61774826049805,-0.05787927053947006,-0.06590442205544145
432,432,432,432,2020-10-21,36.544960021972656,38.86287689208984,39.173709869384766,-0.05964347098011602,-0.0671049501356149
433,433,433,433,2020-10-22,38.063594818115234,39.040489196777344,39.36908721923828,-0.025022595739982445,-0.03316034211951702
434,434,434,434,2020-10-23,37.51298522949219,38.68525695800781,39.05825805664063,-0.030302803204541373,-0.03956328070001369
435,435,435,435,2020-10-26,36.37621688842773,37.9214973449707,40.00851440429688,-0.0407494578203389,-0.09078811272930065
436,436,436,436,2020-10-27,35.47924041748047,36.65152740478516,39.67103958129883,-0.03198466940702838,-0.10566396061358574
437,437,437,437,2020-10-28,34.49346160888672,37.00676345825195,39.28027725219727,-0.06791466246975475,-0.12186308188654116
438,438,438,438,2020-10-29,35.43484878540039,36.544960021972656,38.86287689208984,-0.03037658916317898,-0.08820829492906601
439,439,439,439,2020-10-30,35.0529670715332,38.063594818115234,39.040489196777344,-0.0790946772360348,-0.10213811884235546
440,440,440,440,2020-11-02,36.385101318359375,37.51298522949219,38.68525695800781,-0.030066493088534152,-0.05945819726996304
441,441,441,441,2020-11-03,38.170166015625,36.37621688842773,37.9214973449707,0.04931653922945389,0.006557459173939462
442,442,442,442,2020-11-04,37.00676345825195,35.47924041748047,36.65152740478516,0.04305399503476637,0.00969225782989902
443,443,443,443,2020-11-05,36.51830673217773,34.49346160888672,37.00676345825195,0.058702288168414496,-0.013199120388500463
444,444,444,444,2020-11-06,35.20393371582031,35.43484878540039,36.544960021972656,-0.0065166094253298334,-0.03669524622125875
445,445,445,445,2020-11-09,41.60707473754883,35.0529670715332,38.063594818115234,0.18697725794910713,0.093093674845109
446,446,446,446,2020-11-10,42.9747428894043,36.385101318359375,37.51298522949219,0.18110823750049265,0.14559645484087347
447,447,447,447,2020-11-11,43.01026153564453,38.170166015625,36.37621688842773,0.12680310371294246,0.1823731331810723
448,448,448,448,2020-11-12,42.4063606262207,37.00676345825195,35.47924041748047,0.14590838709956744,0.19524432110804923
449,449,449,449,2020-11-13,44.49337005615234,36.51830673217773,34.49346160888672,0.2183853534738911,0.2899073615936909
450,450,450,450,2020-11-16,45.29264831542969,35.20393371582031,35.43484878540039,0.2865791840494121,0.27819505001220257
451,451,451,451,2020-11-17,44.839725494384766,41.60707473754883,35.0529670715332,0.0776947376672601,0.27919914462246664
452,452,452,452,2020-11-18,42.81488037109375,42.9747428894043,36.385101318359375,-0.003719917969537412,0.17671461174384606
453,453,453,453,2020-11-19,43.17900085449219,43.01026153564453,38.170166015625,0.003923233963778916,0.1312238159199206
454,454,454,454,2020-11-20,43.26781463623047,42.4063606262207,37.00676345825195,0.02031426411718784,0.16918667272920884
455,455,455,455,2020-11-23,43.32997894287109,44.49337005615234,36.51830673217773,-0.026147516176297847,0.18652760273496805
456,456,456,456,2020-11-24,44.70651626586914,45.29264831542969,35.20393371582031,-0.012940997520802355,0.26992956601831275
457,457,457,457,2020-11-25,43.72072982788086,44.839725494384766,41.60707473754883,-0.024955453098035485,0.050800377187405044
458,458,458,458,2020-11-27,42.53957748413086,42.81488037109375,42.9747428894043,-0.0064300748846366496,-0.01012607350306527
459,459,459,459,2020-11-30,42.5484504699707,43.17900085449219,43.01026153564453,-0.014603172191185232,-0.010737229888525657
460,460,460,460,2020-12-01,42.64614868164063,43.26781463623047,42.4063606262207,-0.014367861187731035,0.005654530402490199
461,461,461,461,2020-12-02,42.34418869018555,43.32997894287109,44.49337005615234,-0.022750766945565992,-0.04830340707513148
462,462,462,462,2020-12-03,43.35661315917969,44.70651626586914,45.29264831542969,-0.03019477291993844,-0.042745019959242625
463,463,463,463,2020-12-04,43.924991607666016,43.72072982788086,44.839725494384766,0.004671966378175574,-0.020400077757686153
464,464,464,464,2020-12-07,43.59640502929688,42.53957748413086,42.81488037109375,0.024843395437114113,0.018253575659428423
465,465,465,465,2020-12-08,43.61416244506836,42.5484504699707,43.17900085449219,0.025047022002594455,0.01007808383622888
466,466,466,466,2020-12-09,43.98716354370117,42.64614868164063,43.26781463623047,0.03144515749995147,0.01662549665423474
467,467,467,467,2020-12-10,43.36550521850586,42.34418869018555,43.32997894287109,0.02411940244723665,0.0008199005977274076
468,468,468,468,2020-12-11,43.560882568359375,43.35661315917969,44.70651626586914,0.004711378364120167,-0.02562565355566282
469,469,469,469,2020-12-14,42.48628616333008,43.924991607666016,43.72072982788086,-0.032753687403888954,-0.02823474515202562
470,470,470,470,2020-12-15,44.36016082763672,43.59640502929688,42.53957748413086,0.01751877930821566,0.04279740070725935
471,471,471,471,2020-12-16,45.06174850463867,43.61416244506836,42.5484504699707,0.03319073389047733,0.05906908493510876
472,472,472,472,2020-12-17,45.72783279418945,43.98716354370117,42.64614868164063,0.039572209486954835,0.07226172134684461
473,473,473,473,2020-12-18,45.14168167114258,43.36550521850586,42.34418869018555,0.04095827879064462,0.06606557044757899
474,474,474,474,2020-12-21,43.36550521850586,43.560882568359375,43.35661315917969,-0.0044851559090179904,0.0002050911885926876
475,475,475,475,2020-12-22,43.729618072509766,42.48628616333008,43.924991607666016,0.029264311415686972,-0.004447890096401341
476,476,476,476,2020-12-23,43.507598876953125,44.36016082763672,43.59640502929688,-0.0192190906159303,-0.0020370063147197026
477,477,477,477,2020-12-24,43.68520736694336,45.06174850463867,43.61416244506836,-0.030547885587564605,0.0016289415614589853
478,478,478,478,2020-12-28,43.836181640625,45.72783279418945,43.98716354370117,-0.041367610008511524,-0.003432408250788277
479,479,479,479,2020-12-29,43.54310989379883,45.14168167114258,43.36550521850586,-0.03541232223002577,0.004095528794097358
480,480,480,480,2020-12-30,43.39214324951172,43.36550521850586,43.560882568359375,0.0006142677427978249,-0.003873643252816472
481,481,481,481,2020-12-31,43.95683670043945,43.729618072509766,42.48628616333008,0.005195989307588356,0.03461235777248528
482,482,482,482,2021-01-04,42.02073287963867,43.507598876953125,44.36016082763672,-0.034174857627044974,-0.052737138557454544
