,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,CCI,CCI_6m,CCI_12m,CCI_6m_ret,CCI_12m_ret
244,244,244,244,2020-01-24,128.6509552001953,123.63019561767578,119.18448638916016,0.040611110881407564,0.07942702190388551
245,245,245,245,2020-01-27,128.99423217773438,124.64292907714844,119.68226623535156,0.03491014799477865,0.07780572874573677
246,246,246,246,2020-01-28,130.22152709960938,124.66011810302734,120.36888122558594,0.04461257602841129,0.08185376298013747
247,247,247,247,2020-01-29,127.92145538330078,127.20052337646484,122.21411895751952,0.005667681136045655,0.046699485087848824
248,248,248,248,2020-01-30,129.70657348632812,127.61248016357422,122.97795867919922,0.016409784686181927,0.05471399004663269
249,249,249,249,2020-01-31,128.5994415283203,128.5479278564453,121.82789611816406,0.00040073514006788713,0.05558288065311712
250,250,250,250,2020-02-03,128.0415802001953,128.6509552001953,123.63019561767578,-0.004736653521551726,0.0356820965984852
251,251,251,251,2020-02-04,129.12298583984375,128.99423217773438,124.64292907714844,0.0009981350323631233,0.03594312806884026
252,252,252,252,2020-02-05,128.70245361328125,130.22152709960938,124.66011810302734,-0.01166530235178509,0.03242685448856264
253,253,253,253,2020-02-06,129.16586303710938,127.92145538330078,127.20052337646484,0.00972790412741853,0.0154507199221805
254,254,254,254,2020-02-07,129.15733337402344,129.70657348632812,127.61248016357422,-0.0042344817039098315,0.012105816049253315
255,255,255,255,2020-02-10,131.24282836914062,128.5994415283203,128.5479278564453,0.020555196892034555,0.020964169221808104
256,256,256,256,2020-02-11,138.2032012939453,128.0415802001953,128.6509552001953,0.07936188445864323,0.07424932118759342
257,257,257,257,2020-02-12,140.0741729736328,129.12298583984375,128.99423217773438,0.08481206550917464,0.08589485443528955
258,258,258,258,2020-02-13,140.68353271484375,128.70245361328125,130.22152709960938,0.09309130296429813,0.08034006241711289
259,259,259,259,2020-02-14,142.44296264648438,129.16586303710938,127.92145538330078,0.10279108811869664,0.11351893409648683
260,260,260,260,2020-02-18,142.64894104003906,129.15733337402344,129.70657348632812,0.10445870407486368,0.0997818938997348
261,261,261,261,2020-02-19,142.1253662109375,131.24282836914062,128.5994415283203,0.08291910481529752,0.10517872023292174
262,262,262,262,2020-02-20,143.31837463378906,138.2032012939453,128.0415802001953,0.03701197433888859,0.11931119882860086
263,263,263,263,2020-02-21,144.23666381835938,140.0741729736328,129.12298583984375,0.02971633354215908,0.11704870267840395
264,264,264,264,2020-02-24,142.77767944335938,140.68353271484375,128.70245361328125,0.014885514232574115,0.10936252911207633
265,265,265,265,2020-02-25,139.91110229492188,142.44296264648438,129.16586303710938,-0.01777455554505758,0.08318946666833638
266,266,266,266,2020-02-26,139.6278839111328,142.64894104003906,129.15733337402344,-0.021178265375684013,0.08106818454348219
267,267,267,267,2020-02-27,127.36355590820312,142.1253662109375,131.24282836914062,-0.10386471251602902,-0.02955797668445892
268,268,268,268,2020-02-28,122.97795867919922,143.31837463378906,138.2032012939453,-0.1419246904422703,-0.11016562910408578
269,269,269,269,2020-03-02,134.0922088623047,144.23666381835938,140.0741729736328,-0.07033201328637106,-0.042705689309721295
270,270,270,270,2020-03-03,135.7142791748047,142.77767944335938,140.68353271484375,-0.04947131999968368,-0.035322211805069004
271,271,271,271,2020-03-04,140.37457275390625,139.91110229492188,142.44296264648438,0.0033126067294317885,-0.014520828927937046
272,272,272,272,2020-03-05,139.24171447753906,139.6278839111328,142.64894104003906,-0.0027657042617614813,-0.023885396818639215
273,273,273,273,2020-03-06,138.02301025390625,127.36355590820312,142.1253662109375,0.08369312767449655,-0.028864347487011388
274,274,274,274,2020-03-09,128.97706604003906,122.97795867919922,143.31837463378906,0.048781972194620105,-0.10006608455053512
275,275,275,275,2020-03-10,136.7613525390625,134.0922088623047,144.23666381835938,0.019905285321227595,-0.0518267067568251
276,276,276,276,2020-03-11,132.04100036621094,135.7142791748047,142.77767944335938,-0.02706626620963326,-0.07519858229246357
277,277,277,277,2020-03-12,123.26998901367188,140.37457275390625,139.91110229492188,-0.12184958717716488,-0.11894062021019469
278,278,278,278,2020-03-13,134.15158081054688,139.24171447753906,139.6278839111328,-0.036556097331114645,-0.03922069823869401
279,279,279,279,2020-03-16,117.4832000732422,138.02301025390625,127.36355590820312,-0.1488143907517967,-0.07757600488229266
280,280,280,280,2020-03-17,127.04132080078124,128.97706604003906,122.97795867919922,-0.015008445289466432,0.03304138534435852
281,281,281,281,2020-03-18,119.6370086669922,136.7613525390625,134.0922088623047,-0.125213326383118,-0.10780044804956646
282,282,282,282,2020-03-19,113.0976791381836,132.04100036621094,135.7142791748047,-0.14346544766768454,-0.16664863987886003
283,283,283,283,2020-03-20,110.77085876464844,123.26998901367188,140.37457275390625,-0.10139637675831348,-0.2108908572862176
284,284,284,284,2020-03-23,101.18675231933594,134.15158081054688,139.24171447753906,-0.2457282149940888,-0.2733014477808784
285,285,285,285,2020-03-24,107.00813293457033,117.4832000732422,138.02301025390625,-0.08916225581309867,-0.22470801978801325
286,286,286,286,2020-03-25,110.68436431884766,127.04132080078124,128.97706604003906,-0.1287530417570485,-0.14182910406345184
287,287,287,287,2020-03-26,123.2353973388672,119.6370086669922,136.7613525390625,0.030077554696231745,-0.09890188235987174
288,288,288,288,2020-03-27,118.40872955322266,113.0976791381836,132.04100036621094,0.04695985324818186,-0.10324271078816183
289,289,289,289,2020-03-30,128.07069396972656,110.77085876464844,123.26998901367188,0.15617677246535178,0.038944636845244185
290,290,290,290,2020-03-31,124.90481567382812,101.18675231933594,134.15158081054688,0.23439889917249435,-0.0689277389118308
291,291,291,291,2020-04-01,119.01422882080078,107.00813293457033,117.4832000732422,0.11219797558351496,0.013031895169727248
292,292,292,292,2020-04-02,126.6088638305664,110.68436431884766,127.04132080078124,0.14387307195301013,-0.0034040654449191132
293,293,293,293,2020-04-03,125.96012115478516,123.2353973388672,119.6370086669922,0.022109912206682125,0.05285247899663936
294,294,294,294,2020-04-06,128.6675567626953,118.40872955322266,113.0976791381836,0.08663911223590559,0.13766752548023842
295,295,295,295,2020-04-07,126.75588989257812,128.07069396972656,110.77085876464844,-0.010266236844622911,0.14430718788497088
296,296,296,296,2020-04-08,136.11512756347656,124.90481567382812,101.18675231933594,0.08975083810157192,0.3451872349248837
297,297,297,297,2020-04-09,141.97976684570312,119.01422882080078,107.00813293457033,0.19296464172768335,0.3268128594722428
298,298,298,298,2020-04-13,135.84695434570312,126.6088638305664,110.68436431884766,0.07296559052531704,0.2273364461340699
299,299,299,299,2020-04-14,143.39833068847656,125.96012115478516,123.2353973388672,0.1384423051821504,0.16361316460210062
300,300,300,300,2020-04-15,140.52659606933594,128.6675567626953,118.40872955322266,0.09216806167006442,0.18679253294556863
301,301,301,301,2020-04-16,139.95567321777344,126.75588989257812,128.07069396972656,0.1041354633412439,0.09280014716603513
302,302,302,302,2020-04-17,144.4969024658203,136.11512756347656,124.90481567382812,0.061578569938414374,0.15685613630105544
303,303,303,303,2020-04-20,140.49197387695312,141.97976684570312,119.01422882080078,-0.01047890838112775,0.18046367454509404
304,304,304,304,2020-04-21,138.11325073242188,135.84695434570312,126.6088638305664,0.016682717677655612,0.09086557254988992
305,305,305,305,2020-04-22,141.14071655273438,143.39833068847656,125.96012115478516,-0.01574365702099212,0.12051905999117496
306,306,306,306,2020-04-23,138.8744354248047,140.52659606933594,128.6675567626953,-0.011756924957579407,0.07932752372794472
307,307,307,307,2020-04-24,139.79135131835938,139.95567321777344,126.75588989257812,-0.0011740995962227219,0.10283909833955973
308,308,308,308,2020-04-27,141.68568420410156,144.4969024658203,136.11512756347656,-0.019455214705268342,0.04092533093375095
309,309,309,309,2020-04-28,139.4885711669922,140.49197387695312,141.97976684570312,-0.007142064292154804,-0.01754613163591301
310,310,310,310,2020-04-29,134.45431518554688,138.11325073242188,135.84695434570312,-0.02649228461042996,-0.010251530237566198
311,311,311,311,2020-04-30,137.90562438964844,141.14071655273438,143.39833068847656,-0.022921041086518823,-0.03830383709808083
312,312,312,312,2020-05-01,135.29336547851562,138.8744354248047,140.52659606933594,-0.02578638707214098,-0.037240143411986115
313,313,313,313,2020-05-04,136.43515014648438,139.79135131835938,139.95567321777344,-0.024008646745474427,-0.025154557799247357
314,314,314,314,2020-05-05,137.25689697265625,141.68568420410156,144.4969024658203,-0.03125783141976113,-0.050104918303536916
315,315,315,315,2020-05-06,134.06509399414062,139.4885711669922,140.49197387695312,-0.03888115798647551,-0.04574553054853758
316,316,316,316,2020-05-07,133.80563354492188,134.45431518554688,138.11325073242188,-0.004824550552578577,-0.031189021796652172
317,317,317,317,2020-05-08,136.40924072265625,137.90562438964844,141.14071655273438,-0.010850780550938244,-0.03352311045062817
318,318,318,318,2020-05-11,138.21705627441406,135.29336547851562,138.8744354248047,0.02161000863240936,-0.004733622486959299
319,319,319,319,2020-05-12,133.3990478515625,136.43515014648438,139.79135131835938,-0.022253079881996318,-0.04572746029358499
320,320,320,320,2020-05-13,132.5081329345703,137.25689697265625,141.68568420410156,-0.03459763511215008,-0.06477401948605321
321,321,321,321,2020-05-14,131.5133819580078,134.06509399414062,139.4885711669922,-0.019033381174105912,-0.05717449926013418
322,322,322,322,2020-05-15,129.869873046875,133.80563354492188,134.45431518554688,-0.02941401190500359,-0.03409665307019227
323,323,323,323,2020-05-18,135.28472900390625,136.40924072265625,137.90562438964844,-0.008243662326633205,-0.019004992706729062
324,324,324,324,2020-05-19,131.96316528320312,138.21705627441406,135.29336547851562,-0.04524688312558589,-0.02461466002811008
325,325,325,325,2020-05-20,131.7901611328125,133.3990478515625,136.43515014648438,-0.012060706164411794,-0.03404539818869812
326,326,326,326,2020-05-21,130.46673583984375,132.5081329345703,137.25689697265625,-0.015405824906872367,-0.04947045491029278
327,327,327,327,2020-05-22,135.1117401123047,131.5133819580078,134.06509399414062,0.027361155957846384,0.007806999473030762
328,328,328,328,2020-05-26,138.0440216064453,129.869873046875,133.80563354492188,0.06294106837711277,0.03167570713755108
329,329,329,329,2020-05-27,141.0455780029297,135.28472900390625,136.40924072265625,0.0425831432818784,0.03398843990122291
330,330,330,330,2020-05-28,146.00198364257812,131.96316528320312,138.21705627441406,0.10638437119363275,0.0563239268582596
331,331,331,331,2020-05-29,148.9169921875,131.7901611328125,133.3990478515625,0.12995530855621173,0.11632724960079788
332,332,332,332,2020-06-01,150.3096466064453,130.46673583984375,132.5081329345703,0.1520917239085371,0.13434280053334535
333,333,333,333,2020-06-02,150.98434448242188,135.1117401123047,131.5133819580078,0.11747761043506588,0.1480530896135812
334,334,334,334,2020-06-03,150.99298095703125,138.0440216064453,129.869873046875,0.09380311584591894,0.16264825255147608
335,335,335,335,2020-06-04,145.0159149169922,141.0455780029297,135.28472900390625,0.02814931861231429,0.07193114836194825
336,336,336,336,2020-06-05,145.83763122558594,146.00198364257812,131.96316528320312,-0.0011256861920077021,0.1051389295839269
337,337,337,337,2020-06-08,149.4965362548828,148.9169921875,131.7901611328125,0.0038917255772472625,0.1343527845316661
338,338,338,338,2020-06-09,150.80264282226562,150.3096466064453,130.46673583984375,0.0032798707664527527,0.1558704358740568
339,339,339,339,2020-06-10,150.58644104003906,150.98434448242188,135.1117401123047,-0.002635395369942728,0.11453261511451052
340,340,340,340,2020-06-11,139.98641967773438,150.99298095703125,138.0440216064453,-0.0728945227091653,0.01407085977853284
341,341,341,341,2020-06-12,143.16554260253906,145.0159149169922,141.0455780029297,-0.01275978788612464,0.015030351391557506
342,342,342,342,2020-06-15,145.9527587890625,145.83763122558594,146.00198364257812,0.0007894228842655338,-0.00033715195018257926
343,343,343,343,2020-06-16,147.7121124267578,149.4965362548828,148.9169921875,-0.011936221887326237,-0.008090948810093757
344,344,344,344,2020-06-17,147.59022521972656,150.80264282226562,150.3096466064453,-0.021302130668394037,-0.018092128137583874
345,345,345,345,2020-06-18,143.93202209472656,150.58644104003906,150.98434448242188,-0.04419002733149913,-0.04670896450801476
346,346,346,346,2020-06-19,148.46121215820312,139.98641967773438,150.99298095703125,0.060540104532845085,-0.016767460201004947
347,347,347,347,2020-06-22,144.88140869140625,143.16554260253906,145.0159149169922,0.011985189017379883,-0.0009275273383816396
348,348,348,348,2020-06-23,144.1759033203125,145.9527587890625,145.83763122558594,-0.012174182136001854,-0.011394369829711648
349,349,349,349,2020-06-24,141.1884002685547,147.7121124267578,149.4965362548828,-0.04416504544566624,-0.05557410355088921
350,350,350,350,2020-06-25,143.47039794921875,147.59022521972656,150.80264282226562,-0.027913957474991147,-0.04862146137378098
351,351,351,351,2020-06-26,140.5177459716797,143.93202209472656,150.58644104003906,-0.02372144901014328,-0.06686322486154139
352,352,352,352,2020-06-29,141.36257934570312,148.46121215820312,139.98641967773438,-0.047814730253822546,0.00983066551124634
353,353,353,353,2020-06-30,145.76113891601562,144.88140869140625,143.16554260253906,0.0060720711687942686,0.018130035106859177
354,354,354,354,2020-07-01,149.71543884277344,144.1759033203125,145.9527587890625,0.03842206218159672,0.025780122862555377
355,355,355,355,2020-07-02,148.6963653564453,141.1884002685547,147.7121124267578,0.053176925821170284,0.006663319029951209
356,356,356,356,2020-07-06,151.81454467773438,143.47039794921875,147.59022521972656,0.05815936142777711,0.028621946011118338
357,357,357,357,2020-07-07,149.38446044921875,140.5177459716797,143.93202209472656,0.06310031815715345,0.0378820381673215
358,358,358,358,2020-07-08,149.29736328125,141.36257934570312,148.46121215820312,0.05613072407332287,0.005632118388982699
359,359,359,359,2020-07-09,149.50640869140625,145.76113891601562,144.88140869140625,0.025694569919274324,0.031922660345270026
360,360,360,360,2020-07-10,149.37574768066406,149.71543884277344,144.1759033203125,-0.002268912042305171,0.03606597385971755
361,361,361,361,2020-07-13,145.3778839111328,148.6963653564453,141.1884002685547,-0.02231716583897425,0.02967300170983811
362,362,362,362,2020-07-14,147.5030975341797,151.81454467773438,143.47039794921875,-0.028399434011456837,0.02810823446930355
363,363,363,363,2020-07-15,146.3272705078125,149.38446044921875,140.5177459716797,-0.020465247403999576,0.041343707130796714
364,364,364,364,2020-07-16,144.3588104248047,149.29736328125,141.36257934570312,-0.03307863412927092,0.021195362259019523
365,365,365,365,2020-07-17,147.16342163085938,149.50640869140625,145.76113891601562,-0.015671482453859187,0.009620415463765797
366,366,366,366,2020-07-20,148.20860290527344,149.37574768066406,149.71543884277344,-0.007813482399336658,-0.010064666337333716
367,367,367,367,2020-07-21,145.91790771484375,145.3778839111328,148.6963653564453,0.003714621434722787,-0.018685444226839154
368,368,368,368,2020-07-22,146.37948608398438,147.5030975341797,151.81454467773438,-0.007617544776881369,-0.035800644828117845
369,369,369,369,2020-07-23,145.2471923828125,146.3272705078125,149.38446044921875,-0.007381249723661942,-0.02769543802591612
370,370,370,370,2020-07-24,145.19496154785156,144.3588104248047,149.29736328125,0.005792172438844112,-0.027478058843344977
371,371,371,371,2020-07-27,146.7105255126953,147.16342163085938,149.50640869140625,-0.003077504675720988,-0.018700758069052914
372,372,372,372,2020-07-28,149.61962890625,148.20860290527344,149.37574768066406,0.009520540463352267,0.001632669488673022
373,373,373,373,2020-07-29,151.4399871826172,145.91790771484375,145.3778839111328,0.03784374073239061,0.04169893733760799
374,374,374,374,2020-07-30,148.25221252441406,146.37948608398438,147.5030975341797,0.012793639945936297,0.005078639043907485
375,375,375,375,2020-07-31,148.25221252441406,145.2471923828125,146.3272705078125,0.020689006736058335,0.013155046287143035
376,376,376,376,2020-08-03,142.93038940429688,145.19496154785156,144.3588104248047,-0.015596768093143254,-0.009894934824583257
377,377,377,377,2020-08-04,144.48072814941406,146.7105255126953,147.16342163085938,-0.015198618882244386,-0.018229349737290734
378,378,378,378,2020-08-05,143.29620361328125,149.61962890625,148.20860290527344,-0.042263340306310626,-0.03314516968446102
379,379,379,379,2020-08-06,142.73004150390625,151.4399871826172,145.91790771484375,-0.05751417337488185,-0.02184698410812813
380,380,380,380,2020-08-07,146.49276733398438,148.25221252441406,146.37948608398438,-0.01186791859946068,0.0007738874690064179
381,381,381,381,2020-08-10,144.74205017089844,148.25221252441406,145.2471923828125,-0.023676964368660403,-0.003477810507914736
382,382,382,382,2020-08-11,140.91836547851562,142.93038940429688,145.19496154785156,-0.014076949864664456,-0.029454163035309677
383,383,383,383,2020-08-12,143.8884735107422,144.48072814941406,146.7105255126953,-0.004099194724845212,-0.019235511508742587
384,384,384,384,2020-08-13,143.15682983398438,143.29620361328125,149.61962890625,-0.0009726271581695922,-0.04319486099190328
385,385,385,385,2020-08-14,143.39202880859375,142.73004150390625,151.4399871826172,0.0046380376388344136,-0.05314288863692673
386,386,386,386,2020-08-17,144.63754272460938,146.49276733398438,148.25221252441406,-0.01266427444261009,-0.02438189446386463
387,387,387,387,2020-08-18,144.58526611328125,144.74205017089844,148.25221252441406,-0.001083196330520897,-0.024734513898259314
388,388,388,388,2020-08-19,141.65869140625,140.91836547851562,142.93038940429688,0.005253580150610393,-0.008897324098444237
389,389,389,389,2020-08-20,141.86776733398438,143.8884735107422,144.48072814941406,-0.014043558371664489,-0.018085185816114513
390,390,390,390,2020-08-21,142.12037658691406,143.15682983398438,143.29620361328125,-0.007239984625758034,-0.008205569978255944
391,391,391,391,2020-08-24,140.23899841308594,143.39202880859375,142.73004150390625,-0.021988881960214313,-0.017452829583547325
392,392,392,392,2020-08-25,139.9602813720703,144.63754272460938,146.49276733398438,-0.032337809841284426,-0.04459254938519153
393,393,393,393,2020-08-26,140.2041473388672,144.58526611328125,144.74205017089844,-0.030301280982403145,-0.0313516550765538
394,394,394,394,2020-08-27,142.3380889892578,141.65869140625,140.91836547851562,0.0047960176411585564,0.010074794054850456
395,395,395,395,2020-08-28,142.66038513183594,141.86776733398438,143.8884735107422,0.005587018198331073,-0.008535001789525265
396,396,396,396,2020-08-31,142.19007873535156,142.12037658691406,143.15682983398438,0.0004904444395057439,-0.00675309099645427
397,397,397,397,2020-09-01,141.1884002685547,140.23899841308594,143.39202880859375,0.006769884741134602,-0.015367859415536755
398,398,398,398,2020-09-02,144.82911682128906,139.9602813720703,144.63754272460938,0.03478726536906174,0.0013245115553743858
399,399,399,399,2020-09-03,140.8487091064453,140.2041473388672,144.58526611328125,0.004597308851501003,-0.025843276478174304
400,400,400,400,2020-09-04,139.8731689453125,142.3380889892578,141.65869140625,-0.01731736080938484,-0.01260439753616649
401,401,401,401,2020-09-08,138.0528106689453,142.66038513183594,141.86776733398438,-0.03229750472517412,-0.026890933273503337
402,402,402,402,2020-09-09,140.48284912109375,142.19007873535156,142.12037658691406,-0.012006671839850047,-0.011522116005785232
403,403,403,403,2020-09-10,138.27926635742188,141.1884002685547,140.23899841308594,-0.020604624073927824,-0.013974230262908116
404,404,404,404,2020-09-11,138.1312255859375,144.82911682128906,139.9602813720703,-0.04624685548290941,-0.013068391748016328
405,405,405,405,2020-09-14,140.562255859375,140.8487091064453,140.2041473388672,-0.002033765512567287,0.0025541934907409303
406,406,406,406,2020-09-15,143.4584503173828,139.8731689453125,142.3380889892578,0.025632373950661647,0.007871128073172029
407,407,407,407,2020-09-16,145.83685302734375,138.0528106689453,142.66038513183594,0.05638452647707992,0.022265942241585623
408,408,408,408,2020-09-17,142.74757385253906,140.48284912109375,142.19007873535156,0.016121005130620425,0.00392077367243826
409,409,409,409,2020-09-18,140.14097595214844,138.27926635742188,141.1884002685547,0.013463403760867854,-0.007418628686308049
410,410,410,410,2020-09-21,138.29794311523438,138.1312255859375,144.82911682128906,0.0012069503371860968,-0.04509572280354224
411,411,411,411,2020-09-22,140.404296875,140.562255859375,140.8487091064453,-0.001123765291110801,-0.0031552453285847992
412,412,412,412,2020-09-23,136.57777404785156,143.4584503173828,139.8731689453125,-0.047962850946100866,-0.02355987872662957
413,413,413,413,2020-09-24,138.1399688720703,145.83685302734375,138.0528106689453,-0.05277736042363934,0.0006313395772434838
414,414,414,414,2020-09-25,141.92259216308594,142.74757385253906,140.48284912109375,-0.005779304454626599,0.010248532479229189
415,415,415,415,2020-09-28,143.57257080078125,140.14097595214844,138.27926635742188,0.024486734342456185,0.03827981289456184
416,416,416,416,2020-09-29,144.09034729003906,138.29794311523438,138.1312255859375,0.04188351644520316,0.04314101810668536
417,417,417,417,2020-09-30,146.12646484375,140.404296875,140.562255859375,0.04075493482827208,0.0395853705559599
418,418,418,418,2020-10-01,147.45166015625,136.57777404785156,143.4584503173828,0.07961680576657115,0.027835305832683455
419,419,419,419,2020-10-02,147.98707580566406,138.1399688720703,145.83685302734375,0.07128354678227145,0.014744028917828889
420,420,420,420,2020-10-05,148.0221710205078,141.92259216308594,142.74757385253906,0.042978209208670126,0.03695052059811199
421,421,421,421,2020-10-06,144.88897705078125,143.57257080078125,140.14097595214844,0.009168925809837525,0.033880177202805006
422,422,422,422,2020-10-07,144.73980712890625,144.09034729003906,138.29794311523438,0.0045073098308237025,0.0465796082614498
423,423,423,423,2020-10-08,145.49453735351562,146.12646484375,140.404296875,-0.004324524588411038,0.03625416452209729
424,424,424,424,2020-10-09,146.88124084472656,147.45166015625,136.57777404785156,-0.0038685173901669145,0.0754402893787467
425,425,425,425,2020-10-12,147.64476013183594,147.98707580566406,138.1399688720703,-0.0023131457390079824,0.06880551181076267
426,426,426,426,2020-10-13,146.3897705078125,148.0221710205078,141.92259216308594,-0.011028081141095769,0.031476160889122085
427,427,427,427,2020-10-14,144.83633422851562,144.88897705078125,143.57257080078125,-0.00036333214118267065,0.00880226230320802
428,428,428,428,2020-10-15,147.56578063964844,144.73980712890625,144.09034729003906,0.019524507920791745,0.02411982075810859
429,429,429,429,2020-10-16,146.4775390625,145.49453735351562,146.12646484375,0.0067562791487898455,0.0024025368650737455
430,430,430,430,2020-10-19,144.21324157714844,146.88124084472656,147.45166015625,-0.018164329578333027,-0.021962577943645423
431,431,431,431,2020-10-20,144.33607482910156,147.64476013183594,147.98707580566406,-0.022409771262996148,-0.024671079935094986
432,432,432,432,2020-10-21,143.74807739257812,146.3897705078125,148.0221710205078,-0.018045612791594556,-0.028874685450583804
433,433,433,433,2020-10-22,137.13070678710938,144.83633422851562,144.88897705078125,-0.05320230923028402,-0.05354631126253817
434,434,434,434,2020-10-23,139.07904052734375,147.56578063964844,144.73980712890625,-0.057511572639113884,-0.039109949873851746
435,435,435,435,2020-10-26,140.3516082763672,146.4775390625,145.49453735351562,-0.04182163917649495,-0.035347918696441494
436,436,436,436,2020-10-27,140.95718383789062,144.21324157714844,146.88124084472656,-0.022578077461187562,-0.040332291399270415
437,437,437,437,2020-10-28,137.65725708007812,144.33607482910156,147.64476013183594,-0.046272685168495586,-0.06764549614114113
438,438,438,438,2020-10-29,138.41204833984375,143.74807739257812,146.3897705078125,-0.03712069858271283,-0.05449644562113032
439,439,439,439,2020-10-30,137.08680725097656,137.13070678710938,144.83633422851562,-0.00032012914657375546,-0.0535054067670081
440,440,440,440,2020-11-02,139.9654541015625,139.07904052734375,147.56578063964844,0.006373451893669557,-0.05150466798698894
441,441,441,441,2020-11-03,140.72901916503906,140.3516082763672,146.4775390625,0.00268903857466829,-0.039245060602828175
442,442,442,442,2020-11-04,142.29119873046875,140.95718383789062,144.21324157714844,0.009463972365625128,-0.013327783396724135
443,443,443,443,2020-11-05,142.98452758789062,137.65725708007812,144.33607482910156,0.03869952533424015,-0.00936389078621691
444,444,444,444,2020-11-06,143.99378967285156,138.41204833984375,143.74807739257812,0.04032699031592202,0.0017093256809439517
445,445,445,445,2020-11-09,141.98402404785156,137.08680725097656,137.13070678710938,0.03572347255786079,0.03539190728650432
446,446,446,446,2020-11-10,140.79043579101562,139.9654541015625,139.07904052734375,0.005894180780169567,0.012305198951494178
447,447,447,447,2020-11-11,144.4940948486328,140.72901916503906,140.3516082763672,0.02675408175181193,0.029515063084340598
448,448,448,448,2020-11-12,146.52139282226562,142.29119873046875,140.95718383789062,0.029729133843406697,0.03947446191017967
449,449,449,449,2020-11-13,147.45166015625,142.98452758789062,137.65725708007812,0.03124206964011189,0.0711506482398836
450,450,450,450,2020-11-16,145.17861938476562,143.99378967285156,138.41204833984375,0.008228338976326244,0.04888715343846273
451,451,451,451,2020-11-17,145.9860382080078,141.98402404785156,137.08680725097656,0.028186369466521644,0.06491675702052535
452,452,452,452,2020-11-18,149.76866149902344,140.79043579101562,139.9654541015625,0.06377013933911524,0.07004019284892604
453,453,453,453,2020-11-19,147.52188110351562,144.4940948486328,140.72901916503906,0.02095439442044067,0.048269091753636584
454,454,454,454,2020-11-20,146.53895568847656,146.52139282226562,142.29119873046875,0.00011986554231180335,0.029852562884469025
455,455,455,455,2020-11-23,146.0035858154297,147.45166015625,142.98452758789062,-0.009820671664773628,0.02111457986727472
456,456,456,456,2020-11-24,144.15179443359375,145.17861938476562,143.99378967285156,-0.007072838655742375,0.0010973026065996816
457,457,457,457,2020-11-25,144.77490234375,145.9860382080078,141.98402404785156,-0.008296244484230275,0.019656283970074462
458,458,458,458,2020-11-27,146.7144775390625,149.76866149902344,140.79043579101562,-0.020392677142145987,0.04207701833411681
459,459,459,459,2020-11-30,147.0655517578125,147.52188110351562,144.4940948486328,-0.003093299395924287,0.017796276808913714
460,460,460,460,2020-12-01,149.90032958984375,146.53895568847656,146.52139282226562,0.022938432211248028,0.02306104728117675
461,461,461,461,2020-12-02,146.42486572265625,146.0035858154297,147.45166015625,0.0028854079499056606,-0.006963600358962929
462,462,462,462,2020-12-03,146.9514617919922,144.15179443359375,145.17861938476562,0.019421661515897082,0.012211456581826319
463,463,463,463,2020-12-04,143.4935760498047,144.77490234375,145.9860382080078,-0.008850472514241203,-0.017073291314692374
464,464,464,464,2020-12-07,142.57205200195312,146.7144775390625,149.76866149902344,-0.028234606472333,-0.04805150440045325
465,465,465,465,2020-12-08,141.589111328125,147.0655517578125,147.52188110351562,-0.0372380912064717,-0.04021620203736165
466,466,466,466,2020-12-09,139.0088348388672,149.90032958984375,146.53895568847656,-0.0726582441865058,-0.051386478184118234
467,467,467,467,2020-12-10,137.98199462890625,146.42486572265625,146.0035858154297,-0.05766009107866743,-0.054941056013952494
468,468,468,468,2020-12-11,138.3857421875,146.9514617919922,144.15179443359375,-0.05828944809420711,-0.03999986450914417
469,469,469,469,2020-12-14,137.35899353027344,143.4935760498047,144.77490234375,-0.04275161779647907,-0.051223718292473186
470,470,470,470,2020-12-15,137.5537109375,142.57205200195312,146.7144775390625,-0.03519863110607668,-0.06243941808076481
471,471,471,471,2020-12-16,136.4119415283203,141.589111328125,147.0655517578125,-0.0365647453482979,-0.0724412352325482
472,472,472,472,2020-12-17,137.85467529296875,139.0088348388672,149.90032958984375,-0.008302778361075291,-0.08035775724999561
473,473,473,473,2020-12-18,136.13754272460938,137.98199462890625,146.42486572265625,-0.013367337595440731,-0.07025666677087572
474,474,474,474,2020-12-21,135.65077209472656,138.3857421875,146.9514617919922,-0.019763380602228597,-0.07690083214865595
475,475,475,475,2020-12-22,135.8543243408203,137.35899353027344,143.4935760498047,-0.010954282284556083,-0.05323758679157098
476,476,476,476,2020-12-23,134.9426727294922,137.5537109375,142.57205200195312,-0.01898195395974589,-0.053512446270720826
477,477,477,477,2020-12-24,136.30572509765625,136.4119415283203,141.589111328125,-0.0007786446661051105,-0.03731491907047002
478,478,478,478,2020-12-28,138.29721069335938,137.85467529296875,139.0088348388672,0.0032101588099942013,-0.005119272788184248
479,479,479,479,2020-12-29,137.90774536132812,136.13754272460938,137.98199462890625,0.013003045312046435,-0.0005381083798492448
480,480,480,480,2020-12-30,138.4210968017578,135.65077209472656,138.3857421875,0.020422476512678367,0.0002554787342896603
481,481,481,481,2020-12-31,140.89939880371094,135.8543243408203,137.35899353027344,0.03713591368820879,0.02577483412221726
482,482,482,482,2021-01-04,137.1907958984375,134.9426727294922,137.5537109375,0.016659838755765044,-0.002638351496219493
483,483,483,483,2021-01-05,137.73074340820312,136.30572509765625,136.4119415283203,0.01045457415325668,0.009667789088750878
