,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,RF,RF_6m,RF_12m,RF_6m_ret,RF_12m_ret
243,243,243,243,2020-01-23,13.798123359680176,14.071185111999512,14.147985458374023,-0.01940573947012303,-0.024728757300691795
244,244,244,244,2020-01-24,13.414129257202148,13.91758632659912,13.951722145080566,-0.03617416537483731,-0.038532367709743665
245,245,245,245,2020-01-27,13.183734893798828,14.207715034484863,14.037053108215332,-0.07207211984479123,-0.060790410055305055
246,246,246,246,2020-01-28,13.252002716064451,13.985854148864746,14.122382164001465,-0.05247097710223603,-0.06163120625326557
247,247,247,247,2020-01-29,13.141071319580078,13.866389274597168,13.951722145080566,-0.05230762966865876,-0.05810399727508386
248,248,248,248,2020-01-30,13.320265769958496,13.84078884124756,14.028519630432127,-0.037607904958265825,-0.05048671414603245
249,249,249,249,2020-01-31,13.286134719848633,13.798123359680176,14.071185111999512,-0.037105672016793045,-0.055791348482894354
250,250,250,250,2020-02-03,13.533594131469728,13.414129257202148,13.91758632659912,0.008905898547491464,-0.02759043027421426
251,251,251,251,2020-02-04,13.874921798706056,13.183734893798828,14.207715034484863,0.05242724542590271,-0.023423417134356472
252,252,252,252,2020-02-05,14.139449119567873,13.252002716064451,13.985854148864746,0.06696696510842348,0.010982165913377084
253,253,253,253,2020-02-06,13.951722145080566,13.141071319580078,13.866389274597168,0.0616883361931555,0.0061539358800293265
254,254,254,254,2020-02-07,13.926122665405272,13.320265769958496,13.84078884124756,0.04548384438493547,0.00616538732990457
255,255,255,255,2020-02-10,13.891987800598145,13.286134719848633,13.798123359680176,0.0456004017364362,0.006802696168977107
256,256,256,256,2020-02-11,14.002921104431152,13.533594131469728,13.414129257202148,0.03467866469189396,0.043893407908893955
257,257,257,257,2020-02-12,14.054120063781738,13.874921798706056,13.183734893798828,0.012915263067817317,0.06601962016031648
258,258,258,258,2020-02-13,14.165051460266112,14.139449119567873,13.252002716064451,0.001810702841513523,0.06889892522394647
259,259,259,259,2020-02-14,14.113849639892578,13.951722145080566,13.141071319580078,0.011620608060143978,0.07402580023008243
260,260,260,260,2020-02-18,13.91758632659912,13.926122665405272,13.320265769958496,-0.0006129731161537144,0.04484299089495458
261,261,261,261,2020-02-19,14.01998519897461,13.891987800598145,13.286134719848633,0.009213756894528302,0.05523430964685705
262,262,262,262,2020-02-20,14.113849639892578,14.002921104431152,13.533594131469728,0.007921813929689492,0.0428751965506029
263,263,263,263,2020-02-21,13.934657096862791,14.054120063781738,13.874921798706056,-0.008500209645057044,0.0043052709790627475
264,264,264,264,2020-02-24,13.4226655960083,14.165051460266112,14.139449119567873,-0.05240968353276032,-0.050693879054142243
265,265,265,265,2020-02-25,12.6205472946167,14.113849639892578,13.951722145080566,-0.10580404236807817,-0.09541294161547254
266,266,266,266,2020-02-26,12.441350936889648,13.91758632659912,13.926122665405272,-0.106069785023579,-0.10661774021307702
267,267,267,267,2020-02-27,11.81842803955078,14.01998519897461,13.891987800598145,-0.15702992037287222,-0.14926299898982665
268,268,268,268,2020-02-28,11.536835670471191,14.113849639892578,14.002921104431152,-0.18258760261534146,-0.17611221369943886
269,269,269,269,2020-03-02,12.381620407104492,13.934657096862791,14.054120063781738,-0.11145137472438738,-0.11900422431905733
270,270,270,270,2020-03-03,12.02322769165039,13.4226655960083,14.165051460266112,-0.10425931379636555,-0.1512047996877156
271,271,271,271,2020-03-04,12.415752410888672,12.6205472946167,14.113849639892578,-0.0162271000573313,-0.12031424964343251
272,272,272,272,2020-03-05,11.911187171936035,12.441350936889648,13.91758632659912,-0.04261303837846364,-0.14416286758203745
273,273,273,273,2020-03-06,11.195307731628418,11.81842803955078,14.01998519897461,-0.052724466048874485,-0.2014750677163898
274,274,274,274,2020-03-09,9.03042221069336,11.536835670471191,14.113849639892578,-0.2172531126704923,-0.36017299028260796
275,275,275,275,2020-03-10,9.892926216125488,12.381620407104492,13.934657096862791,-0.20099907032774222,-0.2900488223457789
276,276,276,276,2020-03-11,9.220170974731444,12.02322769165039,13.4226655960083,-0.23313679061950632,-0.31308942260519523
277,277,277,277,2020-03-12,8.159293174743652,12.415752410888672,12.6205472946167,-0.3428273289673597,-0.35349133565515
278,278,278,278,2020-03-13,8.607794761657715,11.911187171936035,12.441350936889648,-0.2773352783894999,-0.30813021790624984
279,279,279,279,2020-03-16,7.167411804199219,11.195307731628418,11.81842803955078,-0.35978429749186713,-0.39353932856271356
280,280,280,280,2020-03-17,7.659039497375488,9.03042221069336,11.536835670471191,-0.15186252440045944,-0.3361230309469533
281,281,281,281,2020-03-18,6.348031997680664,9.892926216125488,12.381620407104492,-0.3583261555783809,-0.48730200176075456
282,282,282,282,2020-03-19,7.141535758972168,9.220170974731444,12.02322769165039,-0.22544432434668815,-0.4060217487246246
283,283,283,283,2020-03-20,7.12428617477417,8.159293174743652,12.415752410888672,-0.12685008098167772,-0.4261897355067955
284,284,284,284,2020-03-23,6.658534049987793,8.607794761657715,11.911187171936035,-0.22645297264203446,-0.44098485282172595
285,285,285,285,2020-03-24,7.633163928985596,7.167411804199219,11.195307731628418,0.06498191223134464,-0.318181856902355
286,286,286,286,2020-03-25,7.5296630859375,7.659039497375488,9.03042221069336,-0.016891989064989343,-0.16618925336389456
287,287,287,287,2020-03-26,8.4956693649292,6.348031997680664,9.892926216125488,0.33831546029276516,-0.14123797354505263
288,288,288,288,2020-03-27,8.340417861938477,7.141535758972168,9.220170974731444,0.16787455015682173,-0.09541613872497534
289,289,289,289,2020-03-30,8.193793296813965,7.12428617477417,8.159293174743652,0.15012130279475988,0.004228322396491846
290,290,290,290,2020-03-31,7.73666524887085,6.658534049987793,8.607794761657715,0.16191720141237886,-0.10120240281136772
291,291,291,291,2020-04-01,7.158787727355957,7.633163928985596,7.167411804199219,-0.06214673312966312,-0.001203234456015112
292,292,292,292,2020-04-02,7.236412525177002,7.5296630859375,7.659039497375488,-0.03894604013666647,-0.05518015311754265
293,293,293,293,2020-04-03,6.960411548614502,8.4956693649292,6.348031997680664,-0.18071063625102501,0.0964676219586762
294,294,294,294,2020-04-06,7.659039497375488,8.340417861938477,7.141535758972168,-0.08169595047179357,0.07246392874994179
295,295,295,295,2020-04-07,8.098917961120605,8.193793296813965,7.12428617477417,-0.011578927153343077,0.13680413201219133
296,296,296,296,2020-04-08,8.719917297363281,7.73666524887085,6.658534049987793,0.12708990461180103,0.3095851477066889
297,297,297,297,2020-04-09,9.496173858642578,7.158787727355957,7.633163928985596,0.3265058582970328,0.24406785272651232
298,298,298,298,2020-04-13,9.202922821044922,7.236412525177002,7.5296630859375,0.2717520994036777,0.2222223910964123
299,299,299,299,2020-04-14,8.728546142578125,6.960411548614502,8.4956693649292,0.2540273059450884,0.02741123361159281
300,300,300,300,2020-04-15,8.012665748596191,7.659039497375488,8.340417861938477,0.04617109643342099,-0.039296845645825806
301,301,301,301,2020-04-16,7.633163928985596,8.098917961120605,8.193793296813965,-0.05750818002736824,-0.06842122415345298
302,302,302,302,2020-04-17,8.211044311523438,8.719917297363281,7.73666524887085,-0.05835754726638476,0.06131570222995264
303,303,303,303,2020-04-20,8.10754108428955,9.496173858642578,7.158787727355957,-0.14623076567719073,0.13252989096297862
304,304,304,304,2020-04-21,7.659039497375488,9.202922821044922,7.236412525177002,-0.16776010770610128,0.05840283023225634
305,305,305,305,2020-04-22,7.840164184570312,8.728546142578125,6.960411548614502,-0.10177891523930405,0.1263937670655304
306,306,306,306,2020-04-23,8.124792098999023,8.012665748596191,7.659039497375488,0.013993638811462539,0.06081083689190181
307,307,307,307,2020-04-24,8.44391918182373,7.633163928985596,8.098917961120605,0.10621483573272084,0.042598433810457914
308,308,308,308,2020-04-27,9.039045333862305,8.211044311523438,8.719917297363281,0.10083991644970713,0.036597598992770486
309,309,309,309,2020-04-28,9.220170974731444,8.10754108428955,9.496173858642578,0.13723395032778796,-0.029064640982740753
310,310,310,310,2020-04-29,9.711800575256348,7.659039497375488,9.202922821044922,0.2680180822391993,0.0552952321894673
311,311,311,311,2020-04-30,9.271921157836914,7.840164184570312,8.728546142578125,0.18261823854203785,0.062252637081012585
312,312,312,312,2020-05-01,8.771669387817383,8.124792098999023,8.012665748596191,0.07961770355921538,0.09472548375728373
313,313,313,313,2020-05-04,8.763045310974121,8.44391918182373,7.633163928985596,0.037793602979684815,0.14802268004464048
314,314,314,314,2020-05-05,8.607794761657715,9.039045333862305,8.211044311523438,-0.04770974768640979,0.04831912179276321
315,315,315,315,2020-05-06,8.32316780090332,9.220170974731444,8.10754108428955,-0.09728704340585725,0.026595821639634032
316,316,316,316,2020-05-07,8.4956693649292,9.711800575256348,7.659039497375488,-0.12522201222146168,0.10923430644800791
317,317,317,317,2020-05-08,8.901046752929688,9.271921157836914,7.840164184570312,-0.039999736688199894,0.13531382039769335
318,318,318,318,2020-05-11,8.46117115020752,8.771669387817383,8.124792098999023,-0.03539785004221674,0.041401557985703885
319,319,319,319,2020-05-12,8.038540840148926,8.763045310974121,8.44391918182373,-0.0826772480473067,-0.04800831615577472
320,320,320,320,2020-05-13,7.693539619445801,8.607794761657715,9.039045333862305,-0.10621246992137201,-0.14885484746668276
321,321,321,321,2020-05-14,8.055789947509766,8.32316780090332,9.220170974731444,-0.03212452996136106,-0.12628627282647464
322,322,322,322,2020-05-15,7.926414966583252,8.4956693649292,9.711800575256348,-0.06700524395356944,-0.18383672469777512
323,323,323,323,2020-05-18,8.650918960571289,8.901046752929688,9.271921157836914,-0.028100941305141625,-0.06697664774044532
324,324,324,324,2020-05-19,8.314543724060059,8.46117115020752,8.771669387817383,-0.017329448080466325,-0.05211387291821645
325,325,325,325,2020-05-20,8.668169021606445,8.038540840148926,8.763045310974121,0.0783261780935176,-0.010826862808624327
326,326,326,326,2020-05-21,8.57329273223877,7.693539619445801,8.607794761657715,0.1143495915156334,-0.004008230955114045
327,327,327,327,2020-05-22,8.581918716430664,8.055789947509766,8.32316780090332,0.06531063649239477,0.031088033032238283
328,328,328,328,2020-05-26,9.453046798706056,7.926414966583252,8.4956693649292,0.19260054369584334,0.11269005332634374
329,329,329,329,2020-05-27,10.332802772521973,8.650918960571289,8.901046752929688,0.19441678041561672,0.1608525445752813
330,330,330,330,2020-05-28,9.918801307678224,8.314543724060059,8.46117115020752,0.19294595552800753,0.17227286052888258
331,331,331,331,2020-05-29,9.754924774169922,8.668169021606445,8.038540840148926,0.12537316125869347,0.21351933990910688
332,332,332,332,2020-06-01,9.90155029296875,8.57329273223877,7.693539619445801,0.15492968713587008,0.2869954250891349
333,333,333,333,2020-06-02,10.091302871704102,8.581918716430664,8.055789947509766,0.17587956786209347,0.2526770108775689
334,334,334,334,2020-06-03,10.617429733276367,9.453046798706056,7.926414966583252,0.12317541205124383,0.33949960707811644
335,335,335,335,2020-06-04,11.294394493103027,10.332802772521973,8.650918960571289,0.09306204151483621,0.305571644420672
336,336,336,336,2020-06-05,11.643796920776367,9.918801307678224,8.314543724060059,0.173911701584627,0.40041321655238193
337,337,337,337,2020-06-08,12.089284896850586,9.754924774169922,8.668169021606445,0.23930067906436547,0.39467572294871056
338,338,338,338,2020-06-09,11.757349967956545,9.90155029296875,8.57329273223877,0.18742516273493326,0.37139257169471596
339,339,339,339,2020-06-10,11.058548927307127,10.091302871704102,8.581918716430664,0.09584947235259111,0.2885870039918681
340,340,340,340,2020-06-11,9.957934379577637,10.617429733276367,9.453046798706056,-0.06211440718385808,0.05341003716819537
341,341,341,341,2020-06-12,10.394685745239258,11.294394493103027,10.332802772521973,-0.07965975939774206,0.005988982280959787
342,342,342,342,2020-06-15,10.621795654296877,11.643796920776367,9.918801307678224,-0.08777216516511921,0.07087492982387489
343,343,343,343,2020-06-16,10.988669395446776,12.089284896850586,9.754924774169922,-0.0910405793886564,0.12647402720559042
344,344,344,344,2020-06-17,10.796496391296388,11.757349967956545,9.90155029296875,-0.08172365195208653,0.09038444201643392
345,345,345,345,2020-06-18,10.796496391296388,11.058548927307127,10.091302871704102,-0.023696828375343704,0.0698813154810407
346,346,346,346,2020-06-19,10.482035636901855,9.957934379577637,10.617429733276367,0.05263152350140787,-0.012752059563923446
347,347,347,347,2020-06-22,10.55191707611084,10.394685745239258,11.294394493103027,0.015126126438559595,-0.06573857655189785
348,348,348,348,2020-06-23,10.49077320098877,10.621795654296877,11.643796920776367,-0.012335245148037077,-0.09902471913867061
349,349,349,349,2020-06-24,9.85311508178711,10.988669395446776,12.089284896850586,-0.1033386548265971,-0.18497122320659576
350,350,350,350,2020-06-25,10.176308631896973,10.796496391296388,11.757349967956545,-0.05744342765671473,-0.1344725929200491
351,351,351,351,2020-06-26,9.302806854248049,10.796496391296388,11.058548927307127,-0.13834946846761143,-0.15876785323285814
352,352,352,352,2020-06-29,9.486244201660156,10.482035636901855,9.957934379577637,-0.09499981394224899,-0.04736827538097188
353,353,353,353,2020-06-30,9.71335220336914,10.55191707611084,10.394685745239258,-0.07947038122960426,-0.06554633382564412
354,354,354,354,2020-07-01,9.285337448120115,10.49077320098877,10.621795654296877,-0.11490437642432683,-0.1258222479205876
355,355,355,355,2020-07-02,9.259132385253906,9.85311508178711,10.988669395446776,-0.060283746977759844,-0.15739276048376827
356,356,356,356,2020-07-06,9.433833122253418,10.176308631896973,10.796496391296388,-0.07296118234035409,-0.1262134695975523
357,357,357,357,2020-07-07,9.023285865783691,9.302806854248049,10.796496391296388,-0.030046951725834936,-0.164239440393105
358,358,358,358,2020-07-08,9.032020568847656,9.486244201660156,10.482035636901855,-0.04788234660172541,-0.13833334652569218
359,359,359,359,2020-07-09,8.58653450012207,9.71335220336914,10.55191707611084,-0.11600708793985937,-0.18625834166554667
360,360,360,360,2020-07-10,8.988346099853516,9.285337448120115,10.49077320098877,-0.03198498169032382,-0.14321414373858055
361,361,361,361,2020-07-13,9.154311180114746,9.259132385253906,9.85311508178711,-0.011320845277695613,-0.07092212928316044
362,362,362,362,2020-07-14,8.918465614318848,9.433833122253418,10.176308631896973,-0.05462970366932529,-0.12360503823906233
363,363,363,363,2020-07-15,9.372687339782717,9.023285865783691,9.302806854248049,0.03872219934025978,0.007511763560130058
364,364,364,364,2020-07-16,9.433833122253418,9.032020568847656,9.486244201660156,0.04448755960450912,-0.005524955745664473
365,365,365,365,2020-07-17,9.014551162719728,8.58653450012207,9.71335220336914,0.04984742827174027,-0.07194231466321466
366,366,366,366,2020-07-20,8.935935974121094,8.988346099853516,9.285337448120115,-0.005830897603428475,-0.03762937814066847
367,367,367,367,2020-07-21,9.433833122253418,9.154311180114746,9.259132385253906,0.030534459298899197,0.01886793813184262
368,368,368,368,2020-07-22,9.433833122253418,8.918465614318848,9.433833122253418,0.05778656668330173,0.0
369,369,369,369,2020-07-23,9.643472671508787,9.372687339782717,9.023285865783691,0.028890895632111002,0.068731813992156
370,370,370,370,2020-07-24,9.538651466369627,9.433833122253418,9.032020568847656,0.011110896573838458,0.05609275285193571
371,371,371,371,2020-07-27,9.267865180969238,9.014551162719728,8.58653450012207,0.02810056914393111,0.07934873852046853
372,372,372,372,2020-07-28,9.2067232131958,8.935935974121094,8.988346099853516,0.030303175835068696,0.024295583516287245
373,373,373,373,2020-07-29,9.643472671508787,9.433833122253418,9.154311180114746,0.022222096420261295,0.05343509541784108
374,374,374,374,2020-07-30,9.390156745910645,9.433833122253418,8.918465614318848,-0.004629759269299094,0.05288926952125972
375,375,375,375,2020-07-31,9.486244201660156,9.643472671508787,9.372687339782717,-0.01630413391569574,0.01211572068508504
376,376,376,376,2020-08-03,9.398893356323242,9.538651466369627,9.433833122253418,-0.014651768181186742,-0.003703665888233343
377,377,377,377,2020-08-04,9.34648323059082,9.267865180969238,9.014551162719728,0.008482865048902166,0.036821807528678585
378,378,378,378,2020-08-05,9.547388076782228,9.2067232131958,8.935935974121094,0.03700174923236088,0.0684261955806229
379,379,379,379,2020-08-06,9.468772888183594,9.643472671508787,9.433833122253418,-0.018115858184711398,0.003703665888233232
380,380,380,380,2020-08-07,9.835644721984863,9.390156745910645,9.433833122253418,0.04744201701086892,0.04259261262355962
381,381,381,381,2020-08-10,10.04528522491455,9.486244201660156,9.643472671508787,0.0589317554313602,0.04166679028322462
382,382,382,382,2020-08-11,10.420889854431152,9.398893356323242,9.538651466369627,0.10873583297126643,0.0924908925723964
383,383,383,383,2020-08-12,10.41215705871582,9.34648323059082,9.267865180969238,0.11401869578464274,0.12346876604293788
384,384,384,384,2020-08-13,10.150103569030762,9.547388076782228,9.2067232131958,0.06312883559371008,0.1024664621700404
385,385,385,385,2020-08-14,10.281129837036133,9.468772888183594,9.643472671508787,0.08579326576375146,0.06612318894326052
386,386,386,386,2020-08-17,10.193780899047852,9.835644721984863,9.390156745910645,0.03641206928331542,0.08558154830452436
387,387,387,387,2020-08-18,9.931729316711426,10.04528522491455,9.486244201660156,-0.011304398597013599,0.04696116878092882
388,388,388,388,2020-08-19,9.97540283203125,10.420889854431152,9.398893356323242,-0.04274942242197033,0.061338016493202696
389,389,389,389,2020-08-20,9.678414344787598,10.41215705871582,9.34648323059082,-0.07046980849314222,0.03551401163491885
390,390,390,390,2020-08-21,9.582327842712402,10.150103569030762,9.547388076782228,-0.05593792442184675,0.003659615137583172
391,391,391,391,2020-08-24,10.08022403717041,10.281129837036133,9.468772888183594,-0.0195412180422031,0.06457554280870625
392,392,392,392,2020-08-25,10.202516555786133,10.193780899047852,9.835644721984863,0.0008569594368166289,0.037300232386518584
393,393,393,393,2020-08-26,9.940464973449709,9.931729316711426,10.04528522491455,0.0008795705621562622,-0.010434771051086145
394,394,394,394,2020-08-27,10.219987869262695,9.97540283203125,10.420889854431152,0.024518813059466238,-0.0192787744592684
395,395,395,395,2020-08-28,10.228719711303713,9.678414344787598,10.41215705871582,0.05685904187523105,-0.01761761240996218
396,396,396,396,2020-08-31,10.09769344329834,9.582327842712402,10.150103569030762,0.053782923006322036,-0.005163506497838255
397,397,397,397,2020-09-01,10.158841133117676,10.08022403717041,10.281129837036133,0.007799141731113179,-0.011894481040199634
398,398,398,398,2020-09-02,10.29860019683838,10.202516555786133,10.193780899047852,0.009417641277705835,0.01028267125108795
399,399,399,399,2020-09-03,10.205660820007324,9.940464973449709,9.931729316711426,0.026678414668321437,0.027581450778664696
400,400,400,400,2020-09-04,10.44464874267578,10.219987869262695,9.97540283203125,0.02198249902906113,0.04704029687280098
401,401,401,401,2020-09-08,10.06403923034668,10.228719711303713,9.678414344787598,-0.016099813623306702,0.03984380827493328
402,402,402,402,2020-09-09,10.143702507019045,10.09769344329834,9.582327842712402,0.004556393396081937,0.05858437255761206
403,403,403,403,2020-09-10,9.94897174835205,10.158841133117676,10.08022403717041,-0.02065879188537101,-0.01302077100016552
404,404,404,404,2020-09-11,10.196809768676758,10.29860019683838,10.202516555786133,-0.009883909096002341,-0.000559350928584279
405,405,405,405,2020-09-14,10.674786567687988,10.205660820007324,9.940464973449709,0.045967209370801676,0.07387195631186283
406,406,406,406,2020-09-15,10.60397243499756,10.44464874267578,10.219987869262695,0.015254097696057567,0.03757191991291142
407,407,407,407,2020-09-16,10.701338768005373,10.06403923034668,10.228719711303713,0.06332442899636237,0.04620510386841192
408,408,408,408,2020-09-17,10.64823055267334,10.143702507019045,10.09769344329834,0.04973805622800764,0.054521075775020744
409,409,409,409,2020-09-18,10.542014122009276,9.94897174835205,10.158841133117676,0.05960840865343253,0.037718179059072154
410,410,410,410,2020-09-21,10.010929107666016,10.196809768676758,10.29860019683838,-0.01822929575304455,-0.027933028146939654
411,411,411,411,2020-09-22,9.771942138671877,10.674786567687988,10.205660820007324,-0.08457728154949473,-0.042497853787691886
412,412,412,412,2020-09-23,9.515251159667969,10.60397243499756,10.44464874267578,-0.1026710774668137,-0.08898313441699446
413,413,413,413,2020-09-24,9.524104118347168,10.701338768005373,10.06403923034668,-0.11000816581733452,-0.053649941106291954
414,414,414,414,2020-09-25,9.736536979675291,10.64823055267334,10.143702507019045,-0.08561925556440542,-0.04013973468386034
415,415,415,415,2020-09-28,10.187957763671877,10.542014122009276,9.94897174835205,-0.03358526693662944,0.024021177400509908
416,416,416,416,2020-09-29,10.06403923034668,10.010929107666016,10.196809768676758,0.00530521414241103,-0.013020791928268771
417,417,417,417,2020-09-30,10.205660820007324,9.771942138671877,10.674786567687988,0.04438408201569599,-0.04394708453475615
418,418,418,418,2020-10-01,10.205660820007324,9.515251159667969,10.60397243499756,0.07255821719827793,-0.03756249060735395
419,419,419,419,2020-10-02,10.577420234680176,9.524104118347168,10.701338768005373,0.11059477125033812,-0.011579722501233736
420,420,420,420,2020-10-05,11.12620449066162,9.736536979675291,10.64823055267334,0.14272708190676164,0.044887639840619276
421,421,421,421,2020-10-06,10.966879844665527,10.187957763671877,10.542014122009276,0.07645517375141897,0.04030213939566174
422,422,422,422,2020-10-07,11.250126838684082,10.06403923034668,10.010929107666016,0.11785403267913774,0.12378448770245831
423,423,423,423,2020-10-08,11.542223930358888,10.205660820007324,9.771942138671877,0.13096291694618611,0.18115966780863624
424,424,424,424,2020-10-09,11.32093620300293,10.205660820007324,9.515251159667969,0.10928007530969519,0.18976745994773814
425,425,425,425,2020-10-12,11.462560653686523,10.577420234680176,9.524104118347168,0.08368206985898508,0.20353164048313221
426,426,426,426,2020-10-13,11.05539608001709,11.12620449066162,9.736536979675291,-0.006364111921901117,0.13545463886131937
427,427,427,427,2020-10-14,10.842960357666016,10.966879844665527,10.187957763671877,-0.011299429623986335,0.06429184427223888
428,428,428,428,2020-10-15,11.099652290344238,11.250126838684082,10.06403923034668,-0.013375364606773132,0.10290232741490257
429,429,429,429,2020-10-16,11.03769302368164,11.542223930358888,10.205660820007324,-0.04371175864559407,0.08152653888351735
430,430,430,430,2020-10-19,10.922624588012695,11.32093620300293,10.205660820007324,-0.03518362861938751,0.07025157710511265
431,431,431,431,2020-10-20,11.45370864868164,11.462560653686523,10.577420234680176,-0.0007722537112190286,0.08284519235875476
432,432,432,432,2020-10-21,11.32093620300293,11.05539608001709,11.12620449066162,0.024019051064648078,0.017502079213513655
433,433,433,433,2020-10-22,12.21492862701416,10.842960357666016,10.966879844665527,0.126530783484619,0.11380162817738038
434,434,434,434,2020-10-23,12.197225570678713,11.099652290344238,11.250126838684082,0.09888357325294517,0.08418560480029336
435,435,435,435,2020-10-26,11.816617012023926,11.03769302368164,11.542223930358888,0.07056945565265171,0.023772981993817943
436,436,436,436,2020-10-27,11.418301582336426,10.922624588012695,11.32093620300293,0.045380759022673356,0.008600470631366042
437,437,437,437,2020-10-28,11.267829895019531,11.45370864868164,11.462560653686523,-0.01622869581927988,-0.01698841685992425
438,438,438,438,2020-10-29,11.683845520019531,11.32093620300293,11.05539608001709,0.03205647576393367,0.05684549295690822
439,439,439,439,2020-10-30,11.77235984802246,12.21492862701416,10.842960357666016,-0.03623179410258115,0.0857145520871847
440,440,440,440,2020-11-02,12.179521560668944,12.197225570678713,11.099652290344238,-0.0014514784454202623,0.09728856743234204
441,441,441,441,2020-11-03,12.418511390686035,11.816617012023926,11.03769302368164,0.0509362686502961,0.12510026905457639
442,442,442,442,2020-11-04,11.621885299682615,11.418301582336426,10.922624588012695,0.01782959714964294,0.06401947682403564
443,443,443,443,2020-11-05,12.10871124267578,11.267829895019531,11.45370864868164,0.07462673429494382,0.057186943904805165
444,444,444,444,2020-11-06,11.551072120666504,11.683845520019531,11.32093620300293,-0.011363844132099232,0.02032834683782858
445,445,445,445,2020-11-09,13.471827507019045,11.77235984802246,12.21492862701416,0.1443608317224574,0.10289858568843102
446,446,446,446,2020-11-10,13.480676651000977,12.179521560668944,12.197225570678713,0.10683137952921107,0.10522483763910961
447,447,447,447,2020-11-11,13.162029266357422,12.418511390686035,11.816617012023926,0.059871739235109134,0.11385765087964517
448,448,448,448,2020-11-12,12.763713836669922,11.621885299682615,11.418301582336426,0.09824813337458149,0.1178294551629977
449,449,449,449,2020-11-13,13.18858242034912,12.10871124267578,11.267829895019531,0.08918134688582358,0.1704633938588811
450,450,450,450,2020-11-16,13.81702995300293,11.551072120666504,11.683845520019531,0.19616861609601632,0.18257554238699258
451,451,451,451,2020-11-17,13.825881958007812,13.471827507019045,11.77235984802246,0.026281100378126032,0.1744358936097512
452,452,452,452,2020-11-18,13.640002250671388,13.480676651000977,12.179521560668944,0.011818813238768877,0.11991281289067568
453,453,453,453,2020-11-19,13.684261322021484,13.162029266357422,12.418511390686035,0.039677168702162424,0.10192444903539477
454,454,454,454,2020-11-20,13.37446117401123,12.763713836669922,11.621885299682615,0.047850284420091205,0.1507996189203895
455,455,455,455,2020-11-23,13.622300148010254,13.18858242034912,12.10871124267578,0.03288584882268597,0.12500000000000022
456,456,456,456,2020-11-24,14.241897583007812,13.81702995300293,11.551072120666504,0.030749562782307116,0.23295027805488644
457,457,457,457,2020-11-25,13.940951347351074,13.825881958007812,13.471827507019045,0.008322752189896532,0.034822583653747685
458,458,458,458,2020-11-27,13.825881958007812,13.640002250671388,13.480676651000977,0.013627542277514948,0.025607416893365098
459,459,459,459,2020-11-30,13.51608657836914,13.684261322021484,13.162029266357422,-0.01228964718626846,0.02689990311119428
460,460,460,460,2020-12-01,14.047167778015137,13.37446117401123,12.763713836669922,0.05029784716195418,0.10055489787446303
461,461,461,461,2020-12-02,14.31270980834961,13.622300148010254,13.18858242034912,0.05068231156543712,0.08523489122424821
462,462,462,462,2020-12-03,14.326117515563965,14.241897583007812,13.81702995300293,0.0059135330854109824,0.036844934424593356
463,463,463,463,2020-12-04,14.45123291015625,13.940951347351074,13.825881958007812,0.03660306603839736,0.045230456476321956
464,464,464,464,2020-12-07,14.27249240875244,13.825881958007812,13.640002250671388,0.032302492680110984,0.046370238542293496
465,465,465,465,2020-12-08,14.254618644714355,13.51608657836914,13.684261322021484,0.05464096889754666,0.04167980348161149
466,466,466,466,2020-12-09,14.183122634887695,14.047167778015137,13.37446117401123,0.00967845326695227,0.06046310579209169
467,467,467,467,2020-12-10,14.165247917175291,14.31270980834961,13.622300148010254,-0.010302863199831869,0.03985727544289519
468,468,468,468,2020-12-11,13.888198852539062,14.326117515563965,14.241897583007812,-0.030567853610662166,-0.0248350845389278
469,469,469,469,2020-12-14,13.539653778076172,14.45123291015625,13.940951347351074,-0.06307967892756228,-0.028785522542631448
470,470,470,470,2020-12-15,13.745206832885742,14.27249240875244,13.825881958007812,-0.03694418331190319,-0.00583507984279763
471,471,471,471,2020-12-16,13.94182300567627,14.254618644714355,13.51608657836914,-0.0219434589471863,0.031498498092522365
472,472,472,472,2020-12-17,13.90607452392578,14.183122634887695,14.047167778015137,-0.019533647003829202,-0.010044249226536572
473,473,473,473,2020-12-18,13.63796329498291,14.165247917175291,14.31270980834961,-0.03722381883292358,-0.0471431701195445
474,474,474,474,2020-12-21,13.888198852539062,13.888198852539062,14.326117515563965,0.0,-0.030567853610662166
475,475,475,475,2020-12-22,13.78989028930664,13.539653778076172,14.45123291015625,0.01848175110915018,-0.045763750744396425
476,476,476,476,2020-12-23,14.245680809020996,13.745206832885742,14.27249240875244,0.03641079994066421,-0.0018785506387799522
477,477,477,477,2020-12-24,14.254618644714355,13.94182300567627,14.254618644714355,0.022435777509923538,0.0
478,478,478,478,2020-12-28,14.263556480407717,13.90607452392578,14.183122634887695,0.025706892039653484,0.005671095681156313
479,479,479,479,2020-12-29,14.075878143310549,13.63796329498291,14.165247917175291,0.03210998877587068,-0.006309086461973035
480,480,480,480,2020-12-30,14.236745834350586,13.888198852539062,13.888198852539062,0.02509662955666858,0.02509662955666858
481,481,481,481,2020-12-31,14.406550407409668,13.78989028930664,13.539653778076172,0.04471827586483523,0.06402649901854973
482,482,482,482,2021-01-04,14.254618644714355,14.245680809020996,13.745206832885742,0.0006274067075615619,0.037061051028336234
483,483,483,483,2021-01-05,14.522730827331545,14.254618644714355,13.94182300567627,0.0188087937881527,0.041666561210737196
