,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,JPM,JPM_6m,JPM_12m,JPM_6m_ret,JPM_12m_ret
103,103,103,103,2019-07-03,98.5679702758789,93.4853515625,94.75193786621094,0.05436807615769523,0.0402739246880226
104,104,104,104,2019-07-05,99.1533203125,94.1099624633789,96.04454803466795,0.053590052711832925,0.032368024437055
105,105,105,105,2019-07-08,98.61164855957033,94.4222640991211,95.35053253173828,0.044368608404172116,0.03420134047753276
106,106,106,106,2019-07-09,99.03101348876952,96.99016571044922,95.59342956542967,0.02104180112871412,0.035960462334777565
107,107,107,107,2019-07-10,98.74270629882812,98.62112426757812,94.94279479980467,0.0012328193594723924,0.04002316876215728
108,108,108,108,2019-07-11,99.68627166748048,98.7252197265625,94.26612091064452,0.009734614352642446,0.05749839607777818
109,109,109,109,2019-07-12,100.73467254638672,98.5679702758789,93.4853515625,0.02198180874013622,0.07754499354949917
110,110,110,110,2019-07-15,99.51153564453124,99.1533203125,94.1099624633789,0.0036127416701956516,0.05739640139856861
111,111,111,111,2019-07-16,100.5774154663086,98.61164855957033,94.4222640991211,0.019934428999539122,0.06518750027775266
112,112,112,112,2019-07-17,99.59016418457033,99.03101348876952,96.99016571044922,0.005646218049300433,0.02680682577533733
113,113,113,113,2019-07-18,100.18425750732422,98.74270629882812,98.62112426757812,0.01459906521230514,0.015849882582001484
114,114,114,114,2019-07-19,99.1969985961914,99.68627166748048,98.7252197265625,-0.004908128903858722,0.004778706706711766
115,115,115,115,2019-07-22,99.83478546142578,100.73467254638672,98.5679702758789,-0.008933240782080798,0.012852199167754152
116,116,116,116,2019-07-23,101.66078186035156,99.51153564453124,99.1533203125,0.02159796049673801,0.0252887300188116
117,117,117,117,2019-07-24,102.0714111328125,100.5774154663086,98.61164855957033,0.014854186295971905,0.03508472501757409
118,118,118,118,2019-07-25,101.0928955078125,99.59016418457033,99.03101348876952,0.015089153989716886,0.02082056869262283
119,119,119,119,2019-07-26,101.53845977783205,100.18425750732422,98.74270629882812,0.01351711640333142,0.028313518879491184
120,120,120,120,2019-07-29,101.21520233154295,99.1969985961914,99.68627166748048,0.020345411291799342,0.015337424486718376
121,121,121,121,2019-07-30,100.9880599975586,99.83478546142578,100.73467254638672,0.011551830665058382,0.0025153945981726267
122,122,122,122,2019-07-31,101.34624481201172,101.66078186035156,99.51153564453124,-0.0030939861231040755,0.01843715058356965
123,123,123,123,2019-08-01,98.67282104492188,102.0714111328125,100.5774154663086,-0.033296199691689066,-0.01893660134888553
124,124,124,124,2019-08-02,98.66407012939452,101.0928955078125,99.59016418457033,-0.024025678226125002,-0.009299051394869529
125,125,125,125,2019-08-05,95.7285385131836,101.53845977783205,100.18425750732422,-0.057218922537929595,-0.04447524097101663
126,126,126,126,2019-08-06,96.47986602783205,101.21520233154295,99.1969985961914,-0.046784832659818476,-0.027391278030701294
127,127,127,127,2019-08-07,94.38307189941406,100.9880599975586,99.83478546142578,-0.0654036536428585,-0.05460735490955859
128,128,128,128,2019-08-08,95.9819107055664,101.34624481201172,101.66078186035156,-0.0529307634081132,-0.05586098248374727
129,129,129,129,2019-08-09,95.87704467773438,98.67282104492188,102.0714111328125,-0.028333803955140735,-0.06068659565231427
130,130,130,130,2019-08-12,94.0772705078125,98.66407012939452,101.0928955078125,-0.046489057420463054,-0.0693978045119682
131,131,131,131,2019-08-13,95.52758026123048,95.7285385131836,101.53845977783205,-0.002099251227212995,-0.05919805687178503
132,132,132,132,2019-08-14,91.56110382080078,96.47986602783205,101.21520233154295,-0.050982266140505716,-0.09538190201032226
133,133,133,133,2019-08-15,91.91056060791016,94.38307189941406,100.9880599975586,-0.02619655454888048,-0.08988685781138772
134,134,134,134,2019-08-16,94.11222839355467,95.9819107055664,101.34624481201172,-0.019479527947168673,-0.07137922507020855
135,135,135,135,2019-08-19,94.95967864990234,95.87704467773438,98.67282104492188,-0.009568150863593194,-0.037630852707951745
136,136,136,136,2019-08-20,93.75401306152344,94.0772705078125,98.66407012939452,-0.003436084449986443,-0.049765401543152565
137,137,137,137,2019-08-21,94.01612854003906,95.52758026123048,95.7285385131836,-0.0158221501796465,-0.017888186738677758
138,138,138,138,2019-08-22,94.98590087890624,91.56110382080078,96.47986602783205,0.037404497272207626,-0.015484734903081665
139,139,139,139,2019-08-23,92.6269760131836,91.91056060791016,94.38307189941406,0.0077947017245347805,-0.018606047153264638
140,140,140,140,2019-08-26,93.36959075927734,94.11222839355467,95.9819107055664,-0.007890979174053792,-0.027216794571870984
141,141,141,141,2019-08-27,92.38235473632812,94.95967864990234,95.87704467773438,-0.02714124510758198,-0.036449704443360154
142,142,142,142,2019-08-28,93.3084487915039,93.75401306152344,94.0772705078125,-0.00475248211217516,-0.008172236632277174
143,143,143,143,2019-08-29,95.4227523803711,94.01612854003906,95.52758026123048,0.014961516307629985,-0.0010973572299510792
144,144,144,144,2019-08-30,95.9819107055664,94.98590087890624,91.56110382080078,0.010485870191723867,0.0482825861669145
145,145,145,145,2019-09-03,94.84612274169922,92.6269760131836,91.91056060791016,0.023957888123215643,0.031939334439620604
146,146,146,146,2019-09-04,95.99061584472656,93.36959075927734,94.11222839355467,0.028071506623678744,0.01995901577547321
147,147,147,147,2019-09-05,98.17481231689452,92.38235473632812,94.95967864990234,0.06270090859990374,0.03385788276354362
148,148,148,148,2019-09-06,98.3844757080078,93.3084487915039,93.75401306152344,0.05440050694494114,0.04938948739661675
149,149,149,149,2019-09-09,100.82205200195312,95.4227523803711,94.01612854003906,0.05658293736969067,0.07239102021751087
150,150,150,150,2019-09-10,102.1063461303711,95.9819107055664,94.98590087890624,0.06380822573528433,0.0749631806992328
151,151,151,151,2019-09-11,102.38592529296876,94.84612274169922,92.6269760131836,0.07949510568611418,0.10535752865770087
152,152,152,152,2019-09-12,103.01497650146484,95.99061584472656,93.36959075927734,0.07317757673417602,0.10330328818785284
153,153,153,153,2019-09-13,105.04187774658205,98.17481231689452,92.38235473632812,0.06994732424363193,0.13703399362774338
154,154,154,154,2019-09-16,104.10707092285156,98.3844757080078,93.3084487915039,0.0581656320640227,0.11573037888001969
155,155,155,155,2019-09-17,103.59158325195312,100.82205200195312,95.4227523803711,0.02746949893408579,0.08560674124154066
156,156,156,156,2019-09-18,104.63126373291016,102.1063461303711,95.9819107055664,0.0247283121787083,0.09011440763954437
157,157,157,157,2019-09-19,104.29928588867188,102.38592529296876,94.84612274169922,0.01868773066442664,0.09966841947474325
158,158,158,158,2019-09-20,103.87991333007812,103.01497650146484,95.99061584472656,0.008396224102434013,0.08218821617014327
159,159,159,159,2019-09-23,103.86243438720705,105.04187774658205,98.17481231689452,-0.011228315645884224,0.05793361796255514
160,160,160,160,2019-09-24,102.50823211669922,104.10707092285156,98.3844757080078,-0.015357638938253926,0.041914706349914344
161,161,161,161,2019-09-25,103.0936050415039,103.59158325195312,100.82205200195312,-0.004807130027523976,0.022530319453394787
162,162,162,162,2019-09-26,102.24612426757812,104.63126373291016,102.1063461303711,-0.022795667186248703,0.0013689466179560572
163,163,163,163,2019-09-27,102.8489761352539,104.29928588867188,102.38592529296876,-0.013905270214083831,0.00452260250576586
164,164,164,164,2019-09-30,102.82274627685548,103.87991333007812,103.01497650146484,-0.010176818783661279,-0.0018660415323846768
165,165,165,165,2019-10-01,100.95308685302734,103.86243438720705,105.04187774658205,-0.02801154769137637,-0.0389253408380521
166,166,166,166,2019-10-02,98.94364166259766,102.50823211669922,104.10707092285156,-0.034773699443411465,-0.04959729646106614
167,167,167,167,2019-10-03,98.8027572631836,103.0936050415039,103.59158325195312,-0.04162089177687489,-0.04622794476576597
168,168,168,168,2019-10-04,100.94278717041016,102.24612426757812,104.63126373291016,-0.012747056247893962,-0.03525214578231117
169,169,169,169,2019-10-07,100.7226104736328,102.8489761352539,104.29928588867188,-0.020674641027294105,-0.03429242477131422
170,170,170,170,2019-10-08,98.47688293457033,102.82274627685548,103.87991333007812,-0.04226558324540075,-0.052012272847587804
171,171,171,171,2019-10-09,99.19022369384766,100.95308685302734,103.86243438720705,-0.01746220164368184,-0.044984606040919806
172,172,172,172,2019-10-10,100.58171081542967,98.94364166259766,102.50823211669922,0.01655557775423211,-0.018793820374117143
173,173,173,173,2019-10-11,102.28138732910156,98.8027572631836,103.0936050415039,0.03520782377208209,-0.007878449027709844
174,174,174,174,2019-10-14,102.55440521240234,100.94278717041016,102.24612426757812,0.01596565824234153,0.0030150868507978767
175,175,175,175,2019-10-15,105.64556121826172,100.7226104736328,102.8489761352539,0.04887632202421566,0.02719118058433656
176,176,176,176,2019-10-16,105.39899444580078,98.47688293457033,102.82274627685548,0.07029174060910948,0.025055235949530186
177,177,177,177,2019-10-17,105.9890365600586,99.19022369384766,100.95308685302734,0.06854317505317442,0.0498840586654159
178,178,178,178,2019-10-18,106.1739730834961,100.58171081542967,98.94364166259766,0.05559919614340614,0.07307525071246324
179,179,179,179,2019-10-21,108.80719757080078,102.28138732910156,98.8027572631836,0.0638025198143013,0.10125669146021998
180,180,180,180,2019-10-22,109.8992156982422,102.55440521240234,100.94278717041016,0.07161867372374586,0.08872777123453046
181,181,181,181,2019-10-23,110.18984985351562,105.64556121826172,100.7226104736328,0.04301447768227096,0.09399318916938881
182,182,182,182,2019-10-24,110.1105728149414,105.39899444580078,98.47688293457033,0.04470230853638224,0.1181362522217595
183,183,183,183,2019-10-25,110.9912567138672,105.9890365600586,99.19022369384766,0.04719563755043765,0.11897375144997802
184,184,184,184,2019-10-28,111.41397857666016,106.1739730834961,100.58171081542967,0.049353013181896,0.10769619718547041
185,185,185,185,2019-10-29,111.34352111816406,108.80719757080078,102.28138732910156,0.02331025524035657,0.08860002807650713
186,186,186,186,2019-10-30,110.7270736694336,109.8992156982422,102.55440521240234,0.007532883341629049,0.07969105217961814
187,187,187,187,2019-10-31,110.0137176513672,110.18984985351562,105.64556121826172,-0.0015984430724115262,0.041347278415994726
188,188,188,188,2019-11-01,112.55003356933594,110.1105728149414,105.39899444580078,0.022154645934813644,0.06784731828928803
189,189,189,189,2019-11-04,113.44833374023438,110.9912567138672,105.9890365600586,0.0221375728063109,0.07037800721916154
190,190,190,190,2019-11-05,113.6949234008789,111.41397857666016,106.1739730834961,0.020472698788413846,0.0708361013434835
191,191,191,191,2019-11-06,113.87106323242188,111.34352111816406,108.80719757080078,0.022700396833825964,0.04653980411843661
192,192,192,192,2019-11-07,114.48753356933594,110.7270736694336,109.8992156982422,0.03396152156182586,0.04175023308348447
193,193,193,193,2019-11-08,114.82215881347656,110.0137176513672,110.18984985351562,0.04370765087084205,0.0420393436066846
194,194,194,194,2019-11-11,114.41707611083984,112.55003356933594,110.1105728149414,0.016588556060747273,0.03911071558165635
195,195,195,195,2019-11-12,113.74777221679688,113.44833374023438,110.9912567138672,0.002639425954444885,0.02483542924498905
196,196,196,196,2019-11-13,113.1489028930664,113.6949234008789,111.41397857666016,-0.0048025056130894805,0.015571872924477814
197,197,197,197,2019-11-14,113.25460052490234,113.87106323242188,111.34352111816406,-0.005413690625345913,0.017163813282949247
198,198,198,198,2019-11-15,114.07362365722656,114.48753356933594,110.7270736694336,-0.0036153273566567057,0.030223412187192933
199,199,199,199,2019-11-18,115.03355407714844,114.82215881347656,110.0137176513672,0.001841066792824142,0.04562918636827695
200,200,200,200,2019-11-19,114.99832916259766,114.41707611083984,112.55003356933594,0.005080125026047044,0.021752953025584443
201,201,201,201,2019-11-20,114.16167449951172,113.74777221679688,113.44833374023438,0.0036387726515290097,0.006287802876952853
202,202,202,202,2019-11-21,114.42588806152344,113.1489028930664,113.6949234008789,0.011285882017467497,0.006429175892640471
203,203,203,203,2019-11-22,115.18325805664062,113.25460052490234,113.87106323242188,0.017029396799772556,0.01152351428861631
204,204,204,204,2019-11-25,115.79974365234376,114.07362365722656,114.48753356933594,0.01513163113239857,0.011461597975757964
205,205,205,205,2019-11-26,115.958251953125,115.03355407714844,114.82215881347656,0.008038505663803042,0.009894371882468889
206,206,206,206,2019-11-27,116.30171966552734,114.99832916259766,114.41707611083984,0.011333995132110086,0.016471698270473123
207,207,207,207,2019-11-29,116.03751373291016,114.16167449951172,113.74777221679688,0.0164314271109125,0.020129989990038233
208,208,208,208,2019-12-02,115.78211212158205,114.42588806152344,113.1489028930664,0.011852423284924862,0.023272070353206997
209,209,209,209,2019-12-03,114.29376983642578,115.18325805664062,113.25460052490234,-0.007722374199360171,0.009175515225935182
210,210,210,210,2019-12-04,116.5483169555664,115.79974365234376,114.07362365722656,0.006464377895947893,0.021693825610168416
211,211,211,211,2019-12-05,117.18238067626952,115.958251953125,115.03355407714844,0.010556633120335057,0.0186799983392667
212,212,212,212,2019-12-06,118.92613220214844,116.30171966552734,114.99832916259766,0.022565552290788604,0.03415530528271593
213,213,213,213,2019-12-09,118.37129974365234,116.03751373291016,114.16167449951172,0.020112340704868892,0.03687424227610325
214,214,214,214,2019-12-10,118.45057678222656,115.78211212158205,114.42588806152344,0.02304729644111503,0.035172886039033235
215,215,215,215,2019-12-11,118.16873931884766,114.29376983642578,115.18325805664062,0.03390359324018832,0.025919402807124348
216,216,216,216,2019-12-12,121.550537109375,116.5483169555664,115.79974365234376,0.04291971162239672,0.04966153875345691
217,217,217,217,2019-12-13,120.48493194580078,117.18238067626952,115.958251953125,0.028183002004840363,0.039037152737570135
218,218,218,218,2019-12-16,120.95169067382812,118.92613220214844,116.30171966552734,0.017032072212999294,0.0399819626199307
219,219,219,219,2019-12-17,121.69144439697266,118.37129974365234,116.03751373291016,0.02804856126874089,0.04872502419412794
220,220,220,220,2019-12-18,121.5681381225586,118.45057678222656,115.78211212158205,0.02631951169021085,0.04997340171943554
221,221,221,221,2019-12-19,120.96047973632812,118.16873931884766,114.29376983642578,0.02362503343585387,0.05832960019993716
222,222,222,222,2019-12-20,120.86359405517578,121.550537109375,116.5483169555664,-0.005651501593786357,0.03702564920997142
223,223,223,223,2019-12-23,120.828369140625,120.48493194580078,117.18238067626952,0.0028504576404517756,0.03111379409868764
224,224,224,224,2019-12-24,121.16303253173828,120.95169067382812,118.92613220214844,0.0017473245453019093,0.018809157316136416
225,225,225,225,2019-12-26,122.44880676269533,121.69144439697266,118.37129974365234,0.006223628698596606,0.03444675379820383
226,226,226,226,2019-12-27,122.5368881225586,121.5681381225586,118.45057678222656,0.007968782075311154,0.03449802821850989
227,227,227,227,2019-12-30,122.0877685546875,120.96047973632812,118.16873931884766,0.009319480385797663,0.03316468685737073
228,228,228,228,2019-12-31,122.76586151123048,120.86359405517578,121.550537109375,0.015738961520425088,0.00999851116052164
229,229,229,229,2020-01-02,124.25421142578124,120.828369140625,120.48493194580078,0.02835296304603019,0.03128423960662596
230,230,230,230,2020-01-03,122.614501953125,121.16303253173828,120.95169067382812,0.011979474193223982,0.01374773076782354
231,231,231,231,2020-01-06,122.51699829101562,122.44880676269533,121.69144439697266,0.0005568982673098688,0.0067839928939450456
232,232,232,232,2020-01-07,120.43413543701172,122.5368881225586,121.5681381225586,-0.017160160648471368,-0.009328124153745176
233,233,233,233,2020-01-08,121.37364196777344,122.0877685546875,120.96047973632812,-0.005849288551737053,0.0034156795041317967
234,234,234,234,2020-01-09,121.81678009033205,122.76586151123048,120.86359405517578,-0.007730825240953587,0.007886461118483012
235,235,235,235,2020-01-10,120.60253143310548,124.25421142578124,120.828369140625,-0.029388782486917564,-0.0018690785047067449
236,236,236,236,2020-01-13,121.60405731201172,122.614501953125,121.16303253173828,-0.008240824902584265,0.003639928541388393
237,237,237,237,2020-01-14,123.02220153808594,122.51699829101562,122.44880676269533,0.004123535951070956,0.004682730608407182
238,238,238,238,2020-01-15,121.17864990234376,120.43413543701172,122.5368881225586,0.0061819222816725805,-0.011084321146268672
239,239,239,239,2020-01-16,121.6484146118164,121.37364196777344,122.0877685546875,0.0022638576184104142,-0.0035986728897767772
240,240,240,240,2020-01-17,122.49039459228516,121.81678009033205,122.76586151123048,0.0055297349138074825,-0.0022438397413936384
241,241,241,241,2020-01-21,121.28500366210938,120.60253143310548,124.25421142578124,0.00565885492530005,-0.023896234418142148
242,242,242,242,2020-01-22,121.14320373535156,121.60405731201172,122.614501953125,-0.0037897878314840927,-0.011999381756131133
243,243,243,243,2020-01-23,121.01910400390624,123.02220153808594,122.51699829101562,-0.016282406826865103,-0.0122260119657146
