,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,BLK,BLK_6m,BLK_12m,BLK_6m_ret,BLK_12m_ret
246,246,246,246,2020-01-28,478.9154052734375,483.677734375,463.6707153320313,-0.009846078831220795,0.03287826778210401
247,247,247,247,2020-01-29,484.807373046875,478.1654968261719,462.8392639160156,0.013890329320682238,0.04746379757194852
248,248,248,248,2020-01-30,487.6990966796875,485.1416931152344,472.7163696289063,0.005271456979983213,0.03169496132013161
249,249,249,249,2020-01-31,476.5478210449219,489.732421875,468.3877868652344,-0.026922050166903966,0.01742153490871301
250,250,250,250,2020-02-03,479.0149536132813,485.1236877441406,479.1776123046875,-0.012592116784206908,-0.0003394538626790844
251,251,251,251,2020-02-04,483.677734375,473.3489379882813,483.4609375,0.021820681441931056,0.00044842687006130255
252,252,252,252,2020-02-05,491.1239318847656,478.9154052734375,483.677734375,0.025492031529780634,0.015394956146549621
253,253,253,253,2020-02-06,501.2361145019531,484.807373046875,478.1654968261719,0.03388715264751063,0.0482481856782071
254,254,254,254,2020-02-07,502.2029724121094,487.6990966796875,485.1416931152344,0.029739394292845667,0.035167621210454136
255,255,255,255,2020-02-10,507.0466003417969,476.5478210449219,489.732421875,0.06399940981788688,0.03535436432921357
256,256,256,256,2020-02-11,515.4868774414062,479.0149536132813,485.1236877441406,0.07613942644798821,0.06258855311406575
257,257,257,257,2020-02-12,517.3303833007812,483.677734375,473.3489379882813,0.0695765931199348,0.09291548323615073
258,258,258,258,2020-02-13,513.7787475585938,491.1239318847656,478.9154052734375,0.04612851095829651,0.07279645194384798
259,259,259,259,2020-02-14,511.4202575683594,501.2361145019531,484.807373046875,0.020318055247326994,0.054893728934504615
260,260,260,260,2020-02-18,510.3992309570313,502.2029724121094,487.6990966796875,0.016320609385394258,0.04654536871585169
261,261,261,261,2020-02-19,516.959716796875,507.0466003417969,476.5478210449219,0.01955070095804956,0.0848013440987776
262,262,262,262,2020-02-20,512.305908203125,515.4868774414062,479.0149536132813,-0.006170805460790407,0.0694987793986912
263,263,263,263,2020-02-21,503.3414611816406,517.3303833007812,483.677734375,-0.027040596436431086,0.04065460410752575
264,264,264,264,2020-02-24,477.1353454589844,513.7787475585938,491.1239318847656,-0.07132136600381744,-0.02848280345878862
265,265,265,265,2020-02-25,457.2545776367188,511.4202575683594,501.2361145019531,-0.10591226907823548,-0.0877461451654098
266,266,266,266,2020-02-26,459.4866333007813,510.3992309570313,502.2029724121094,-0.09975053755622953,-0.0850579177302736
267,267,267,267,2020-02-27,429.9820251464844,516.959716796875,507.0466003417969,-0.1682484898229819,-0.15198716477610497
268,268,268,268,2020-02-28,418.4060363769531,512.305908203125,515.4868774414062,-0.18328867639945579,-0.1883284430950194
269,269,269,269,2020-03-02,440.9343566894531,503.3414611816406,517.3303833007812,-0.12398562269374958,-0.1476735739429994
270,270,270,270,2020-03-03,435.62994384765625,477.1353454589844,513.7787475585938,-0.08698873811455254,-0.15210594848909165
271,271,271,271,2020-03-04,450.9904479980469,457.2545776367188,511.4202575683594,-0.013699435598977572,-0.11816076636783424
272,272,272,272,2020-03-05,430.1941223144531,459.4866333007813,510.3992309570313,-0.06375051821617017,-0.15714190731084854
273,273,273,273,2020-03-06,410.1080322265625,429.9820251464844,516.959716796875,-0.04622052029535717,-0.20669247737981278
274,274,274,274,2020-03-09,381.51763916015625,418.4060363769531,512.305908203125,-0.08816411334841057,-0.2552933061063045
275,275,275,275,2020-03-10,417.9293823242188,440.9343566894531,503.3414611816406,-0.05217324079247598,-0.16969013173861947
276,276,276,276,2020-03-11,392.4074096679688,435.62994384765625,477.1353454589844,-0.09921846463980166,-0.17757631371767446
277,277,277,277,2020-03-12,351.6615905761719,450.9904479980469,457.2545776367188,-0.22024603373041984,-0.23092822297437732
278,278,278,278,2020-03-13,376.7555541992188,430.1941223144531,459.4866333007813,-0.12421966117931538,-0.18005111162266718
279,279,279,279,2020-03-16,325.3111267089844,410.1080322265625,429.9820251464844,-0.20676723900577598,-0.24343086993425178
280,280,280,280,2020-03-17,352.1532897949219,381.51763916015625,418.4060363769531,-0.07696721291805753,-0.1583455801826491
281,281,281,281,2020-03-18,339.9522705078125,417.9293823242188,440.9343566894531,-0.18657963549428946,-0.22901841203714945
282,282,282,282,2020-03-19,361.8047790527344,392.4074096679688,435.62994384765625,-0.07798688266648302,-0.1694676085460719
283,283,283,283,2020-03-20,322.98016357421875,351.6615905761719,450.9904479980469,-0.0815597374594157,-0.2838425625023049
284,284,284,284,2020-03-23,298.1229858398437,376.7555541992188,430.1941223144531,-0.2087097787489981,-0.30700358192730304
285,285,285,285,2020-03-24,338.4408569335937,325.3111267089844,410.1080322265625,0.04036053226164271,-0.17475194256467663
286,286,286,286,2020-03-25,365.4651184082031,352.1532897949219,381.51763916015625,0.03780123315341877,-0.042075435325323096
287,287,287,287,2020-03-26,411.4646301269531,339.9522705078125,417.9293823242188,0.2103599999856367,-0.015468527628551554
288,288,288,288,2020-03-27,395.4759216308594,361.8047790527344,392.4074096679688,0.09306439419147994,0.007819709534758745
289,289,289,289,2020-03-30,414.6060180664063,322.98016357421875,351.6615905761719,0.28368879834049787,0.1789914769682539
290,290,290,290,2020-03-31,400.6021728515625,298.1229858398437,376.7555541992188,0.34374802306177155,0.06329467047414572
291,291,291,291,2020-04-01,372.8950500488281,338.4408569335937,325.3111267089844,0.10180270026320959,0.14627204369314795
292,292,292,292,2020-04-02,388.3647155761719,365.4651184082031,352.1532897949219,0.06265877648654627,0.10282858865904076
293,293,293,293,2020-04-03,380.6617126464844,411.4646301269531,339.9522705078125,-0.07486164113538707,0.119750464022085
294,294,294,294,2020-04-06,409.2976379394531,395.4759216308594,361.8047790527344,0.03494957733860482,0.13126653277235034
295,295,295,295,2020-04-07,403.4702758789063,414.6060180664063,322.98016357421875,-0.026858612037118146,0.249210698929476
296,296,296,296,2020-04-08,410.6178588867188,400.6021728515625,298.1229858398437,0.025001576910736123,0.3773438426089999
297,297,297,297,2020-04-09,429.2380676269531,372.8950500488281,338.4408569335937,0.15109617993252322,0.2682808793123195
298,298,298,298,2020-04-13,411.9108276367188,388.3647155761719,365.4651184082031,0.060628865383958175,0.1270865723952308
299,299,299,299,2020-04-14,417.0462341308594,380.6617126464844,411.4646301269531,0.09558229860160594,0.01356520972941011
300,300,300,300,2020-04-15,403.42474365234375,409.2976379394531,395.4759216308594,-0.014348712874756808,0.02009938301352232
301,301,301,301,2020-04-16,417.9202575683594,403.4702758789063,414.6060180664063,0.03581424098212871,0.007993708141067701
302,302,302,302,2020-04-17,434.2004089355469,410.6178588867188,400.6021728515625,0.05743186648716625,0.08386933062500823
303,303,303,303,2020-04-20,428.6735534667969,429.2380676269531,372.8950500488281,-0.0013151539966554937,0.14958231119095022
304,304,304,304,2020-04-21,431.9240112304688,411.9108276367188,388.3647155761719,0.048586204224280394,0.11216079604367013
305,305,305,305,2020-04-22,437.96087646484375,417.0462341308594,380.6617126464844,0.050149457355900484,0.15052515636520658
306,306,306,306,2020-04-23,429.0377502441406,403.42474365234375,409.2976379394531,0.0634889331772599,0.04822923582961813
307,307,307,307,2020-04-24,432.6252136230469,417.9202575683594,403.4702758789063,0.03518603319266522,0.07226043524676107
308,308,308,308,2020-04-27,452.2104797363281,434.2004089355469,410.6178588867188,0.041478705294021756,0.10129277124569458
309,309,309,309,2020-04-28,453.2303466796875,428.6735534667969,429.2380676269531,0.05728553351214072,0.055895040217136316
310,310,310,310,2020-04-29,465.6316223144531,431.9240112304688,411.9108276367188,0.0780406048461113,0.13041850583523118
311,311,311,311,2020-04-30,457.11822509765625,437.96087646484375,417.0462341308594,0.043742146073521004,0.096085248318591
312,312,312,312,2020-05-01,440.8381652832031,429.0377502441406,403.42474365234375,0.027504374690449973,0.09273953127451406
313,313,313,313,2020-05-04,438.4251708984375,432.6252136230469,417.9202575683594,0.013406424528100258,0.049064176619206146
314,314,314,314,2020-05-05,442.049072265625,452.2104797363281,434.2004089355469,-0.02247052628375168,0.018076130672744606
315,315,315,315,2020-05-06,440.1460876464844,453.2303466796875,428.6735534667969,-0.028868894435372328,0.026762869057132432
316,316,316,316,2020-05-07,452.8843078613281,465.6316223144531,431.9240112304688,-0.027376393359548112,0.04852774119027892
317,317,317,317,2020-05-08,454.1498718261719,457.11822509765625,437.96087646484375,-0.006493622674637933,0.03696447840730288
318,318,318,318,2020-05-11,448.98724365234375,440.8381652832031,429.0377502441406,0.01848541939172965,0.046498223983439724
319,319,319,319,2020-05-12,413.7774353027344,438.4251708984375,432.6252136230469,-0.056218796802186444,-0.043566065330475356
320,320,320,320,2020-05-13,442.3313598632813,442.049072265625,452.2104797363281,0.0006385888250133309,-0.021846286885715438
321,321,321,321,2020-05-14,453.621826171875,440.1460876464844,453.2303466796875,0.030616513252331945,0.000863753927898836
322,322,322,322,2020-05-15,467.76214599609375,452.8843078613281,465.6316223144531,0.03285129971719214,0.004575556254213797
323,323,323,323,2020-05-18,470.2206115722656,454.1498718261719,457.11822509765625,0.035386423608294804,0.028663014850939916
324,324,324,324,2020-05-19,456.35345458984375,448.98724365234375,440.8381652832031,0.016406281117429034,0.03519497749627298
325,325,325,325,2020-05-20,463.2186584472656,413.7774353027344,438.4251708984375,0.1194874802884267,0.056551241111499895
326,326,326,326,2020-05-21,463.00927734375,442.3313598632813,442.049072265625,0.046747572875818655,0.04741601417846697
327,327,327,327,2020-05-22,467.3706665039063,453.621826171875,440.1460876464844,0.030309036159168246,0.06185350641873266
328,328,328,328,2020-05-26,476.7763366699219,467.76214599609375,452.8843078613281,0.019270885322779874,0.05275525866952635
329,329,329,329,2020-05-27,488.4037170410156,470.2206115722656,454.1498718261719,0.0386693076000042,0.07542409970767228
330,330,330,330,2020-05-28,488.8043518066406,456.35345458984375,448.98724365234375,0.07110913019375031,0.08868204769115384
331,331,331,331,2020-05-29,481.3381042480469,463.2186584472656,413.7774353027344,0.03911639885474094,0.16327779908027784
332,332,332,332,2020-06-01,490.0700073242188,463.00927734375,442.3313598632813,0.05844532994179774,0.1079250801383218
333,333,333,333,2020-06-02,492.9017639160156,467.3706665039063,453.621826171875,0.054627085612990456,0.08659181608527278
334,334,334,334,2020-06-03,498.7016906738281,476.7763366699219,467.76214599609375,0.04598666569118226,0.06614375477487378
335,335,335,335,2020-06-04,500.63580322265625,488.4037170410156,470.2206115722656,0.025045030893189102,0.06468281249665364
336,336,336,336,2020-06-05,510.1134033203125,488.8043518066406,456.35345458984375,0.04359423445170396,0.1178033127387772
337,337,337,337,2020-06-08,510.8466491699219,481.3381042480469,463.2186584472656,0.06130523360076312,0.10281967242491463
338,338,338,338,2020-06-09,511.51568603515625,490.0700073242188,463.00927734375,0.04376043910140681,0.10476336234488426
339,339,339,339,2020-06-10,511.51568603515625,492.9017639160156,467.3706665039063,0.03776395923450626,0.09445397988168547
340,340,340,340,2020-06-11,481.4055786132813,498.7016906738281,476.7763366699219,-0.03468228077826829,0.009709462461356066
341,341,341,341,2020-06-12,483.0829162597656,500.63580322265625,488.4037170410156,-0.03506118989073581,-0.01089426758151224
342,342,342,342,2020-06-15,497.7394104003906,510.1134033203125,488.8043518066406,-0.02425733736729896,0.018279417032040834
343,343,343,343,2020-06-16,504.49462890625,510.8466491699219,481.3381042480469,-0.012434299557398165,0.04810864640433676
344,344,344,344,2020-06-17,508.9218444824219,511.51568603515625,490.0700073242188,-0.005070893471204485,0.03846764110526579
345,345,345,345,2020-06-18,510.3334045410156,511.51568603515625,492.9017639160156,-0.0023113298896162426,0.0353653443771611
346,346,346,346,2020-06-19,509.0501403808594,481.4055786132813,498.7016906738281,0.05742468096695097,0.020750781279784247
347,347,347,347,2020-06-22,507.0703125,483.0829162597656,500.63580322265625,0.049654822045778424,0.012852675010304848
348,348,348,348,2020-06-23,508.3901062011719,497.7394104003906,510.1134033203125,0.021398136410805124,-0.0033782627704422863
349,349,349,349,2020-06-24,493.65130615234375,504.49462890625,510.8466491699219,-0.021493435475050893,-0.033660479217234696
350,350,350,350,2020-06-25,501.3507385253906,508.9218444824219,511.51568603515625,-0.014876755712325829,-0.019872210740116025
351,351,351,351,2020-06-26,490.2415161132813,510.3334045410156,511.51568603515625,-0.0393701220593321,-0.041590454609074845
352,352,352,352,2020-06-29,488.4267272949219,509.0501403808594,481.4055786132813,-0.04051352008371423,0.014584684917581248
353,353,353,353,2020-06-30,498.7109069824219,507.0703125,483.0829162597656,-0.016485693032123883,0.03235053485984318
354,354,354,354,2020-07-01,498.92181396484375,508.3901062011719,497.7394104003906,-0.018624068644997327,0.0023755474044178104
355,355,355,355,2020-07-02,505.7504577636719,493.65130615234375,504.49462890625,0.024509509973005716,0.0024892809268248772
356,356,356,356,2020-07-06,511.04833984375,501.3507385253906,508.9218444824219,0.019342948106314983,0.004178432080255368
357,357,357,357,2020-07-07,503.4221496582031,490.2415161132813,510.3334045410156,0.026886000291081347,-0.013542626881397957
358,358,358,358,2020-07-08,511.1033325195313,488.4267272949219,509.0501403808594,0.04642785490098045,0.004033378985291769
359,359,359,359,2020-07-09,503.61468505859375,498.7109069824219,507.0703125,0.009832907216414055,-0.006814888105692973
360,360,360,360,2020-07-10,507.8677978515625,498.92181396484375,508.3901062011719,0.01793063288940333,-0.0010273770933746373
361,361,361,361,2020-07-13,506.4744873046875,505.7504577636719,493.65130615234375,0.0014315944353606724,0.025976192086457184
362,362,362,362,2020-07-14,514.5130004882812,511.04833984375,501.3507385253906,0.006779516484860304,0.026253600426727974
363,363,363,363,2020-07-15,521.1675415039062,503.4221496582031,490.2415161132813,0.035249525388883374,0.06308324442983082
364,364,364,364,2020-07-16,519.6735229492188,511.1033325195313,488.4267272949219,0.01676801907637726,0.06397437713401266
365,365,365,365,2020-07-17,538.7020874023438,503.61468505859375,498.7109069824219,0.06967112632878791,0.080189103266056
366,366,366,366,2020-07-20,531.2592163085938,507.8677978515625,498.92181396484375,0.04605808550174695,0.06481456901387084
367,367,367,367,2020-07-21,531.6259765625,506.4744873046875,505.7504577636719,0.04965993330021723,0.051162620619750854
368,368,368,368,2020-07-22,533.9539794921875,514.5130004882812,511.04833984375,0.0377852046215672,0.04482088652404337
369,369,369,369,2020-07-23,529.9302368164062,521.1675415039062,503.4221496582031,0.01681358606334915,0.05265578238105073
370,370,370,370,2020-07-24,523.0281982421875,519.6735229492188,511.1033325195313,0.00645535157136834,0.0233316141060389
371,371,371,371,2020-07-27,527.345458984375,538.7020874023438,503.61468505859375,-0.021081463546449464,0.047120893472397896
372,372,372,372,2020-07-28,523.1015014648438,531.2592163085938,507.8677978515625,-0.015355432138068337,0.029995411557347307
373,373,373,373,2020-07-29,529.426025390625,531.6259765625,506.4744873046875,-0.004138155900695328,0.04531627685350759
374,374,374,374,2020-07-30,525.292236328125,533.9539794921875,514.5130004882812,-0.016221890830929286,0.020950366326242698
375,375,375,375,2020-07-31,527.0521240234375,529.9302368164062,521.1675415039062,-0.005431116386676149,0.011291153133885512
376,376,376,376,2020-08-03,531.5801391601562,523.0281982421875,519.6735229492188,0.0163508218996804,0.022911723774891923
377,377,377,377,2020-08-04,523.4130859375,527.345458984375,538.7020874023438,-0.007456920278499091,-0.02838118103192866
378,378,378,378,2020-08-05,533.5966186523438,523.1015014648438,531.2592163085938,0.020063251889185008,0.00439973984826314
379,379,379,379,2020-08-06,533.6698608398438,529.426025390625,531.6259765625,0.008015917702737685,0.0038445906849013944
380,380,380,380,2020-08-07,539.1327514648438,525.292236328125,533.9539794921875,0.026348219485340385,0.0096989107143306
381,381,381,381,2020-08-10,531.8091430664062,527.0521240234375,529.9302368164062,0.009025708893181994,0.003545572831034738
382,382,382,382,2020-08-11,537.7120971679688,531.5801391601562,523.0281982421875,0.011535340687295781,0.02807477488810628
383,383,383,383,2020-08-12,541.0118408203125,523.4130859375,527.345458984375,0.033623070105881725,0.025915425274084747
384,384,384,384,2020-08-13,540.3884887695312,533.5966186523438,523.1015014648438,0.012728472932120649,0.03304709937990746
385,385,385,385,2020-08-14,539.3802490234375,533.6698608398438,529.426025390625,0.010700226118460554,0.018801915953164494
386,386,386,386,2020-08-17,542.6526489257812,539.1327514648438,525.292236328125,0.006528814009858941,0.033049056119710096
387,387,387,387,2020-08-18,540.0677490234375,531.8091430664062,527.0521240234375,0.015529266588784507,0.024695138121521465
388,388,388,388,2020-08-19,540.5626831054688,537.7120971679688,531.5801391601562,0.0053013237985783945,0.016897817061984233
389,389,389,389,2020-08-20,534.7056274414062,541.0118408203125,523.4130859375,-0.011656331531199826,0.021574816922431017
390,390,390,390,2020-08-21,535.328857421875,540.3884887695312,533.5966186523438,-0.009362951751946236,0.003246345102235093
391,391,391,391,2020-08-24,542.120849609375,539.3802490234375,533.6698608398438,0.005081017688169709,0.015835611844805753
392,392,392,392,2020-08-25,541.8458251953125,542.6526489257812,539.1327514648438,-0.0014868143223218944,0.005032292553359463
393,393,393,393,2020-08-26,542.7166748046875,540.0677490234375,531.8091430664062,0.004904802751210191,0.020510237329483427
394,394,394,394,2020-08-27,545.3565063476562,540.5626831054688,537.7120971679688,0.008868209722964204,0.01421654677279749
395,395,395,395,2020-08-28,550.9293823242188,534.7056274414062,541.0118408203125,0.030341470241194157,0.018331468473719026
396,396,396,396,2020-08-31,544.6323852539062,535.328857421875,540.3884887695312,0.017379088952605093,0.007853417629303028
397,397,397,397,2020-09-01,546.5113525390625,542.120849609375,539.3802490234375,0.00809875313382813,0.01322092072992298
398,398,398,398,2020-09-02,557.29052734375,541.8458251953125,542.6526489257812,0.028503868499624163,0.026974674217375316
399,399,399,399,2020-09-03,534.007568359375,542.7166748046875,540.0677490234375,-0.016047243155826618,-0.011221148966996553
400,400,400,400,2020-09-04,520.6463012695312,545.3565063476562,540.5626831054688,-0.04531018662198305,-0.03684379713656938
401,401,401,401,2020-09-08,509.49798583984375,550.9293823242188,534.7056274414062,-0.07520273525726184,-0.04714302656993219
402,402,402,402,2020-09-09,516.54296875,544.6323852539062,535.328857421875,-0.0515750022665491,-0.035092239866065134
403,403,403,403,2020-09-10,500.9870910644531,546.5113525390625,542.120849609375,-0.08329975445726079,-0.07587562547089044
404,404,404,404,2020-09-11,499.04144287109375,557.29052734375,541.8458251953125,-0.10452193535442389,-0.07899734635546851
405,405,405,405,2020-09-14,504.7400207519531,534.007568359375,542.7166748046875,-0.054807364804473124,-0.06997510085055225
406,406,406,406,2020-09-15,505.4592895507813,520.6463012695312,545.3565063476562,-0.02916953732643124,-0.07315804676847681
407,407,407,407,2020-09-16,517.97216796875,509.49798583984375,550.9293823242188,0.016632415366544917,-0.05982112302021614
408,408,408,408,2020-09-17,505.6897583007813,516.54296875,544.6323852539062,-0.021011244186486033,-0.07150259148649407
409,409,409,409,2020-09-18,513.536865234375,500.9870910644531,546.5113525390625,0.02505009489018417,-0.060336326320560074
410,410,410,410,2020-09-21,509.5442810058594,499.04144287109375,557.29052734375,0.021046023902024036,-0.08567568260215486
411,411,411,411,2020-09-22,507.89361572265625,504.7400207519531,534.007568359375,0.006247959030482475,-0.04890183994385755
412,412,412,412,2020-09-23,496.588623046875,505.4592895507813,520.6463012695312,-0.017549715055766302,-0.04620733531381016
413,413,413,413,2020-09-24,493.37054443359375,517.97216796875,509.49798583984375,-0.04749603368001909,-0.031653592073903725
414,414,414,414,2020-09-25,505.1365356445313,505.6897583007813,516.54296875,-0.0010939961649786278,-0.022082254130903256
415,415,415,415,2020-09-28,515.1321411132812,513.536865234375,500.9870910644531,0.00310644860555076,0.02823436032807547
416,416,416,416,2020-09-29,511.5820007324219,509.5442810058594,499.04144287109375,0.003999102340114469,0.025129291445575186
417,417,417,417,2020-09-30,519.650390625,507.89361572265625,504.7400207519531,0.023148105308659295,0.029540692752743514
418,418,418,418,2020-10-01,523.6707153320312,496.588623046875,505.4592895507813,0.05453627213404744,0.03602946104212479
419,419,419,419,2020-10-02,525.7085571289062,493.37054443359375,517.97216796875,0.0655450818054768,0.014935916712465191
420,420,420,420,2020-10-05,535.7225952148438,505.1365356445313,505.6897583007813,0.0605500838130546,0.059389846088595544
421,421,421,421,2020-10-06,535.0310668945312,515.1321411132812,513.536865234375,0.038628779284176185,0.04185522620726845
422,422,422,422,2020-10-07,545.9302368164062,511.5820007324219,509.5442810058594,0.06714121301142084,0.07140881993360737
423,423,423,423,2020-10-08,557.3551025390625,519.650390625,507.89361572265625,0.07255784387790776,0.09738552579762194
424,424,424,424,2020-10-09,563.9296875,523.6707153320312,496.588623046875,0.07687841040040344,0.13560734444528033
425,425,425,425,2020-10-12,566.9910278320312,525.7085571289062,493.37054443359375,0.07852729453099294,0.14921945428046657
426,426,426,426,2020-10-13,589.1861572265625,535.7225952148438,505.1365356445313,0.0997971011289489,0.16638990777966134
427,427,427,427,2020-10-14,590.0067138671875,535.0310668945312,515.1321411132812,0.10275225192389326,0.14535022526858943
428,428,428,428,2020-10-15,595.8990478515625,545.9302368164062,511.5820007324219,0.091529663802008,0.16481628946762306
429,429,429,429,2020-10-16,606.1712646484375,557.3551025390625,519.650390625,0.08758538656413162,0.16649823724634571
430,430,430,430,2020-10-19,585.4331665039062,563.9296875,523.6707153320312,0.038131489582034606,0.11794138828770429
431,431,431,431,2020-10-20,594.8202514648438,566.9910278320312,525.7085571289062,0.049082299836774146,0.13146389458330798
432,432,432,432,2020-10-21,585.5252685546875,589.1861572265625,535.7225952148438,-0.006213466876254681,0.09296354827048336
433,433,433,433,2020-10-22,585.7005615234375,590.0067138671875,535.0310668945312,-0.007298480241903382,0.09470383640151225
434,434,434,434,2020-10-23,587.6646728515625,595.8990478515625,545.9302368164062,-0.013818406036539166,0.07644646370666464
435,435,435,435,2020-10-26,573.722412109375,606.1712646484375,557.3551025390625,-0.0535308326729772,0.02936603521839176
436,436,436,436,2020-10-27,566.6591796875,585.4331665039062,563.9296875,-0.03206853982756197,0.0048401285621269
437,437,437,437,2020-10-28,553.9157104492188,594.8202514648438,566.9910278320312,-0.06876790242916375,-0.023060889398563877
438,438,438,438,2020-10-29,555.4095458984375,585.5252685546875,589.1861572265625,-0.051433685740989055,-0.05732757111456832
439,439,439,439,2020-10-30,552.5325317382812,585.7005615234375,590.0067138671875,-0.056629670456324055,-0.06351484016729647
440,440,440,440,2020-11-02,566.97265625,587.6646728515625,595.8990478515625,-0.03521058446674585,-0.048542436350339724
441,441,441,441,2020-11-03,580.2415771484375,573.722412109375,606.1712646484375,0.011362925521932965,-0.042776174015834445
442,442,442,442,2020-11-04,600.8414916992188,566.6591796875,585.4331665039062,0.06032252407976446,0.02631952898625145
443,443,443,443,2020-11-05,616.1390991210938,553.9157104492188,594.8202514648438,0.11233367730518529,0.03584082351558937
444,444,444,444,2020-11-06,603.8843383789062,555.4095458984375,585.5252685546875,0.08727756452593072,0.031354871958876096
445,445,445,445,2020-11-09,614.13818359375,552.5325317382812,585.7005615234375,0.11149687722758306,0.048553175356951694
446,446,446,446,2020-11-10,609.1404418945312,566.97265625,587.6646728515625,0.07437357900719976,0.03654425735472655
447,447,447,447,2020-11-11,618.379638671875,580.2415771484375,573.722412109375,0.06572790200740997,0.07783768878456598
448,448,448,448,2020-11-12,608.3935546875,600.8414916992188,566.6591796875,0.012569143597130017,0.07364987014419433
449,449,449,449,2020-11-13,617.595947265625,616.1390991210938,553.9157104492188,0.002364479297952915,0.11496376725758939
450,450,450,450,2020-11-16,623.7373657226562,603.8843383789062,555.4095458984375,0.032875545997838485,0.1230224081109208
451,451,451,451,2020-11-17,615.4937744140625,614.13818359375,552.5325317382812,0.0022073058743554697,0.11395029081401531
452,452,452,452,2020-11-18,617.7066650390625,609.1404418945312,566.97265625,0.014062804823611552,0.08948228495642296
453,453,453,453,2020-11-19,621.0170288085938,618.379638671875,580.2415771484375,0.0042650015812020214,0.07027323319460277
454,454,454,454,2020-11-20,620.30712890625,608.3935546875,600.8414916992188,0.019582019117328375,0.03239729192466578
455,455,455,455,2020-11-23,629.6755981445312,617.595947265625,616.1390991210938,0.019559148553982997,0.021969875053777566
456,456,456,456,2020-11-24,644.8256225585938,623.7373657226562,603.8843383789062,0.0338095134183678,0.06779656562975633
457,457,457,457,2020-11-25,648.800048828125,615.4937744140625,614.13818359375,0.05411309715645696,0.0564398471880454
458,458,458,458,2020-11-27,659.4041137695312,617.7066650390625,609.1404418945312,0.06750364062824521,0.08251573597489492
459,459,459,459,2020-11-30,643.94970703125,621.0170288085938,618.379638671875,0.03692761576385761,0.041350113684682555
460,460,460,460,2020-12-01,659.5147705078125,620.30712890625,608.3935546875,0.06320682090288887,0.08402655719548302
461,461,461,461,2020-12-02,662.4009399414062,629.6755981445312,617.595947265625,0.051971748457947164,0.07254742016062954
462,462,462,462,2020-12-03,663.0403442382812,644.8256225585938,623.7373657226562,0.028247515363011733,0.06301206353108091
463,463,463,463,2020-12-04,651.9653930664062,648.800048828125,615.4937744140625,0.004878766954470093,0.05925586930113802
464,464,464,464,2020-12-07,657.5446166992188,659.4041137695312,617.7066650390625,-0.0028199658320032794,0.06449331683613457
465,465,465,465,2020-12-08,661.6502685546875,643.94970703125,621.0170288085938,0.027487490607055243,0.06543015386236295
466,466,466,466,2020-12-09,650.3063354492188,659.5147705078125,620.30712890625,-0.013962439463643062,0.04836186002869991
467,467,467,467,2020-12-10,647.2758178710938,662.4009399414062,629.6755981445312,-0.022833787149593165,0.02795124946627303
468,468,468,468,2020-12-11,644.3009033203125,663.0403442382812,644.8256225585938,-0.02826289694256412,-0.0008137381951406342
469,469,469,469,2020-12-14,633.8467407226562,651.9653930664062,648.800048828125,-0.02779081916991344,-0.02304763714564706
470,470,470,470,2020-12-15,647.0625610351562,657.5446166992188,659.4041137695312,-0.015941208243299032,-0.01871622041273535
471,471,471,471,2020-12-16,647.23876953125,661.6502685546875,643.94970703125,-0.0217811428610436,0.005107638786207902
472,472,472,472,2020-12-17,654.3193359375,650.3063354492188,659.5147705078125,0.0061709386323434146,-0.00787766218838759
473,473,473,473,2020-12-18,647.6372680664062,647.2758178710938,662.4009399414062,0.0005584175792343604,-0.022288120358503583
474,474,474,474,2020-12-21,647.6650390625,644.3009033203125,663.0403442382812,0.0052213736234900665,-0.023189094463693327
475,475,475,475,2020-12-22,642.743896484375,633.8467407226562,651.9653930664062,0.014036761870187986,-0.014144150410590917
476,476,476,476,2020-12-23,652.1229248046875,647.0625610351562,657.5446166992188,0.007820517016833506,-0.008245359716801293
477,477,477,477,2020-12-24,655.40380859375,647.23876953125,661.6502685546875,0.012615188469648375,-0.009440727613671651
478,478,478,478,2020-12-28,658.18408203125,654.3193359375,650.3063354492188,0.005906513656993795,0.012113901022645646
479,479,479,479,2020-12-29,654.5697021484375,647.6372680664062,647.2758178710938,0.010704192645875299,0.011268587634454708
480,480,480,480,2020-12-30,657.0348510742188,647.6650390625,644.3009033203125,0.014467064680967923,0.019763976254392412
481,481,481,481,2020-12-31,668.7122802734375,642.743896484375,633.8467407226562,0.0404023809966958,0.05500626146792298
482,482,482,482,2021-01-04,658.7772216796875,652.1229248046875,647.0625610351562,0.01020405298125815,0.01810437096807216
483,483,483,483,2021-01-05,662.2620239257812,655.40380859375,647.23876953125,0.010464106619621827,0.02321130176644326
484,484,484,484,2021-01-06,681.1498413085938,658.18408203125,654.3193359375,0.034892608168930694,0.04100521549260239
485,485,485,485,2021-01-07,695.477783203125,654.5697021484375,647.6372680664062,0.06249614200049036,0.07386930538996306
486,486,486,486,2021-01-08,701.0665283203125,657.0348510742188,647.6650390625,0.06701574075424488,0.08245232649134748
487,487,487,487,2021-01-11,710.54736328125,668.7122802734375,642.743896484375,0.06256066209926048,0.10549064280149612
488,488,488,488,2021-01-12,720.7977294921875,658.7772216796875,652.1229248046875,0.09414488809185895,0.10530960049912097
489,489,489,489,2021-01-13,722.6605224609375,662.2620239257812,655.40380859375,0.09120030494444453,0.10261874127874715
